2272ade76692b06f05086839c9b43a3d45aaa9dcdd8ab1a597b9d28ac31e365d,654450dce4629b1c4d06365550314bc3f50ac09ec6158d37d623757ec63b1edc,4c0bb1d3c0b87f0a603e5a51ce0267cc4938b8264afb30cd6b00bfc57a328efe,c07b4b2fce48de1a767da6fd4304cc2d9aa86429d9dc0e69bc7e6890f9ffd35b,4e8d85c0d5f069f406ca62b3133f5c7251e1d0e1407ba245a3c458a7bf41d36f,0278bd79eaf4bc1dfe741b2cf5e83b8a6b1415dbda61b3fd4a4fe950efbf5f36,ef674f137d47e3a5173809fb1252ead44008de138a0b2233f74c7064e30d24f8,7cb7556cd05ea1d1429147adacea3b253af7f1b8d28c4c08733437cd4fca14d7,7ef626cc1ebca2c3578430b2df465c24894953ed2c4529eb58fc6b03d200b418,56f46c19b12e19966ae97db8d919efaad6f756dbd9b11278a77ad4749a5eacf9,5adce304f16e39ba5fcf33422e9cc1c07396985eaca6dd5bfef35e07f8bbd2b1,1ad20fc3e6cb89e9144518f0df0e42b12e7f561edff3f79f1061bb7929028a9f,b760e2e48a4c2a31a637382788755580bd5a319f25f70336860d85c83b090ae0,fe087f083f3907a280b827e31bdafff520affc9667fa550f150b9ca4630f3d28,a061ce41cf8bb69d87bd241b0eeb8fbd3916d5a4e2e1f1fbdbd4e8b2bb1574ce,ae5106f6affcfc5c5de70bebf1448cf8cd9189b111b711fad673adb26b17ce26,48031b0b83d81e12db9e5f519916acf0470eaaf0ad867af549e9a8a210f2c34f,aa0deca28c20b0fab51982f1130a97347e4572f091d3259eb37dddc2aed83808,5466ff3ba20f24cc9a24e89f698cea02efc91dc61f6ebda2100b4e1e1859f7fa,b2c7d2d139ea087faa8ecf46b09aa356246eb5272e90884594fc5ec3fc19fe85,e443d49a00691f8ee9ae3ad2cfdc989fffa9aa6391962f378cacae122adac71a,e678ce993bbdb3adf3db8cf88ad2834a51d4c84c97384cc9fb7556fc30bdca0a,64d0173b64d75830fb6f0c9a20fcc1b28bc835d6449dec30bd032104e27ba3b0,22effdd2930f5928c4e552f6bebf697dba8be9648e6469779f7813d1aff6e977,2c8e3e00419864745ee1a0183925865cd06c20280503aa038cf4806bea188993,e61b3e12561af1de136d4f3db8f7b29c1dea7cba2bf48210cfc6badc56f8acb6,c6326f00e12660fdc4d721750642377b8aa1c8c84b860cf81ada7dc2c76b3ac2,8233e97a94b40ebd42da494b19ecfd3d8941350ef45fbe1b89d7342fd33841d3,ec40e3cdc8d721be9c558764cbc464f0db2ad2900ba0e1a351499788089c5685,6ae585dfa6151e37923300bf78b69acda345c0a33da5d6143c52adfea4c7f8f8,0893cc4ce2cfeb73d2ea763b31e6e31a82da12ebe8524d5aa3ecc77bfc93df92,5193bcf1a69d3fd943313237bb80aac1eca0f32db7a4fb4c0372d648fc9334c5,b6fa0236a2243ac839ea567b2d6a0cc7351a44e2e0f5027e9fdb64ec79048744,f54c5cf2ef97189ad76e49b262f94733cb710ede276399eed530b75e66b8fa39,0b873ff417a0ac4e0c01745ad4176c623f46688cc24d37660a0d83a828ae26bd,3f87ff8e1848721060f76ad61063990f3e49460d9be016ce6327cebb4582ba39,f6b2c6bf272e8b2a3f797c45f33996ceae2480c3c0647e55254e6bae3f1a483f,860519808daa2aa1681e52b19dc7dd5b0728e02d936aed06e5a0fbeb4cf7e866,4717d474a1feea0b0d490c501b3aaeb4eada51e206d4380e49b03b6fb991c9aa,ca35afb556f9919f32bcbd05d0ac18c155b9f0ff6243fd9f7592e2838ed8e78c,cf18163d2ce283a60722ef03dddc8f28b2c1fb6a656a6ed40cb78687f0279fb5,81037aea4c8df214c098db0f04e511ceea544b3abb5420ec705d95ff9b5be9ef,0832b27ed43f529aae2649e2852808c59dc84a959510614fb45d2169911be791,4374d5dd19fb60a1d6fdb4c23d6fd81b0624ab85720a8e98301b0ba1bb6021bb
"0","0","0","300000031","99999","323901","0","1","610209201","冰獄入道","0","0","0","0","0","0","0","300","0","0","0","0","30000","0","0","0","25000","99999","0","0","260000000","0","50","0","0","30000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","400","323902","0","1","610209202","冰獄入道","0","40000","0","0","0","9000","0","300","0","0","0","0","13000","0","0","0","25000","400","0","0","260000000","0","50","0","0","13000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","400","323903","0","1","610209203","冰獄入道","0","40000","0","0","0","0","0","300","0","0","25000","0","20000","0","0","0","25000","400","0","0","260000000","0","50","0","0","20000","25000","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217002","0","1","610209204","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217002","0","1","610209205","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217002","0","1","610209206","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","323904","0","1","610209301","冰獄入道","0","0","0","0","0","0","0","460","0","0","0","0","100000","0","0","0","50000","99999","0","0","500000000","0","50","0","0","100000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","500","323905","0","1","610209302","冰獄入道","0","50000","0","0","0","50000","0","460","0","0","0","0","15000","0","0","0","50000","500","0","0","500000000","0","50","0","0","15000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","500","323906","0","1","610209303","冰獄入道","0","50000","0","0","0","0","0","460","0","0","50000","0","30000","0","0","0","50000","500","0","0","500000000","0","50","0","0","30000","50000","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217002","0","1","610209304","氣勢敵人","0","0","0","0","400","200","0","460","0","0","200","0","0","0","0","0","400","9999","0","0","99999999","0","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217002","0","1","610209305","氣勢敵人","0","0","0","0","400","200","0","460","0","0","200","0","0","0","0","0","400","9999","0","0","99999999","0","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217002","0","1","610209306","氣勢敵人","0","0","0","0","400","200","0","460","0","0","200","0","0","0","0","0","400","9999","0","0","99999999","0","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","200000011","543","256300","0","1","610209401","搗蛋惡魔","0","2550","0","0","2550","2550","0","255","0","0","2550","0","23011","0","0","0","2550","510","0","0","70796847","0","40","0","0","0","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","543","257300","0","1","610209402","惡魔寶寶","0","2550","0","0","2550","2550","0","255","0","0","2550","0","17258","0","0","0","2550","510","0","0","56637477","0","40","0","0","0","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","543","259400","0","1","610209403","惡魔加農","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","510","0","0","47787872","0","40","0","0","23011","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","543","259300","0","1","610209404","火焰咒士","0","2550","0","0","2550","2550","0","255","0","0","2550","0","17258","0","0","0","2550","510","0","0","31858582","0","40","0","0","0","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","713","256300","0","1","610209501","搗蛋惡魔","0","3490","0","0","3490","3490","0","355","0","0","3490","0","93153","0","0","0","3490","689","0","0","171628717","0","41","0","0","0","3490","0","0","0","0","0","0","0"
"0","0","0","200000011","713","257300","0","1","610209502","惡魔寶寶","0","3490","0","0","3490","3490","0","355","0","0","3490","0","69865","0","0","0","3490","689","0","0","137302974","0","41","0","0","0","3490","0","0","0","0","0","0","0"
"0","0","0","200000011","713","259400","0","1","610209503","惡魔加農","0","3490","0","0","3490","3490","0","355","0","0","3490","0","0","0","0","0","3490","689","0","0","102977231","0","41","0","0","93153","3490","0","0","0","0","0","0","0"
"0","0","0","200000011","713","259300","0","1","610209504","火焰咒士","0","3490","0","0","3490","3490","0","355","0","0","3490","0","69865","0","0","0","3490","689","0","0","68651487","0","41","0","0","0","3490","0","0","0","0","0","0","0"
"0","0","0","300000022","300","324000","0","1","610210101","宿業的審判狼蛛","0","20000","0","0","0","0","0","200","0","0","20000","0","0","0","0","0","20000","300","0","0","87000000","0","50","0","0","20000","5000","1","0","0","0","130","0","0"
"0","0","0","300000001","9999","217003","0","1","610210102","氣勢敵人","0","0","0","0","0","200","0","200","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","324001","0","1","610210201","宿業的審判狼蛛","0","0","0","0","0","0","0","300","0","0","25000","0","0","0","0","0","0","99999","0","0","250000000","0","50","0","0","40000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","300","324002","0","1","610210202","宿業的審判狼蛛","0","30000","0","0","0","30000","0","300","0","0","30000","0","0","0","0","0","0","300","0","0","250000000","0","50","0","0","40000","0","1","0","0","0","50","0","0"
"0","0","0","300000022","300","324003","0","1","610210203","宿業的審判狼蛛","0","30000","0","0","0","0","0","300","0","0","30000","0","0","0","0","0","40000","300","0","0","250000000","0","50","0","0","40000","15000","1","0","0","0","130","0","0"
"0","0","0","300000001","9999","217003","0","1","610210204","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217003","0","1","610210205","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217003","0","1","610210206","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","300000031","99999","324004","0","1","610210301","宿業的審判狼蛛","0","0","0","0","0","0","0","460","0","0","50000","0","0","0","0","0","0","99999","0","0","750000000","0","50","0","0","80000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","600","324005","0","1","610210302","宿業的審判狼蛛","0","50000","0","0","0","50000","0","460","0","0","50000","0","0","0","0","0","0","600","0","0","750000000","0","50","0","0","80000","0","1","0","0","0","130","0","0"
"0","0","0","300000022","600","324006","0","1","610210303","宿業的審判狼蛛","0","50000","0","0","0","0","0","460","0","0","50000","0","0","0","0","0","50000","600","0","0","750000000","0","50","0","0","80000","50000","1","0","0","0","130","0","0"
"0","0","0","300000001","9999","217003","0","1","610210304","氣勢敵人","0","0","0","0","400","200","0","460","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217003","0","1","610210305","氣勢敵人","0","0","0","0","400","200","0","460","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217003","0","1","610210306","氣勢敵人","0","0","0","0","400","200","0","460","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","200000011","412","217604","0","1","610210401","無彩的寶石蜘蛛","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","384","0","0","56113653","0","40","0","0","35000","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","412","217605","0","1","610210402","無彩的寶石蜘蛛","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","384","0","0","56113653","0","40","0","0","35000","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","412","217606","0","1","610210403","無彩的寶石蜘蛛","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","384","0","0","56113653","0","40","0","0","35000","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","412","217607","0","1","610210404","無彩的寶石蜘蛛","0","2550","0","0","2550","2550","0","255","0","0","2550","0","0","0","0","0","2550","384","0","0","56113653","0","40","0","0","35000","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","713","217604","0","1","610210501","無彩的寶石蜘蛛","0","3490","0","0","3490","3490","0","358","0","0","3490","0","0","0","0","0","3490","510","0","0","160467143","0","41","0","0","95000","3490","0","0","0","0","0","0","0"
"0","0","0","200000011","713","217605","0","1","610210502","無彩的寶石蜘蛛","0","3490","0","0","3490","3490","0","358","0","0","3490","0","0","0","0","0","3490","510","0","0","160467143","0","41","0","0","95000","3490","0","0","0","0","0","0","0"
"0","0","0","200000011","713","217606","0","1","610210503","無彩的寶石蜘蛛","0","3490","0","0","3490","3490","0","358","0","0","3490","0","0","0","0","0","3490","510","0","0","160467143","0","41","0","0","95000","3490","0","0","0","0","0","0","0"
"0","0","0","200000011","713","217607","0","1","610210504","無彩的寶石蜘蛛","0","3490","0","0","3490","3490","0","358","0","0","3490","0","0","0","0","0","3490","510","0","0","160467143","0","41","0","0","95000","3490","0","0","0","0","0","0","0"
"0","0","0","300000022","300","324500","0","1","610211101","欲愛怪鳥","0","50000","0","0","0","20000","0","200","0","0","0","0","20000","0","0","0","0","300","0","0","67000000","0","50","0","0","20000","20000","1","0","0","0","90","0","0"
"0","0","0","300000001","9999","217004","0","1","610211102","氣勢敵人","0","0","0","0","0","200","0","200","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","300000040","99999","324501","0","1","610211201","欲愛怪鳥","0","0","0","0","0","25000","0","300","0","0","0","0","30000","0","0","0","0","99999","0","0","200000000","0","50","0","0","30000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","300","324502","0","1","610211202","欲愛怪鳥","0","50000","0","0","0","25000","0","300","0","0","25000","0","30000","0","0","0","0","300","0","0","200000000","0","50","0","0","30000","0","1","0","0","0","130","0","0"
"0","0","0","300000022","300","324503","0","1","610211203","欲愛怪鳥","0","50000","0","0","0","25000","0","300","0","0","0","0","30000","0","0","0","0","300","0","0","200000000","0","50","0","0","30000","25000","1","0","0","0","90","0","0"
"0","0","0","300000001","9999","217004","0","1","610211204","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217004","0","1","610211205","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217004","0","1","610211206","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","300000040","99999","324504","0","1","610211301","欲愛怪鳥","0","0","0","0","0","50000","0","470","0","0","0","0","60000","0","0","0","0","99999","0","0","640000000","0","50","0","0","60000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","600","324505","0","1","610211302","欲愛怪鳥","0","50000","0","0","0","50000","0","470","0","0","50000","0","60000","0","0","0","0","600","0","0","640000000","0","50","0","0","60000","0","1","0","0","0","130","0","0"
"0","0","0","300000022","600","324506","0","1","610211303","欲愛怪鳥","0","50000","0","0","0","50000","0","470","0","0","50000","0","60000","0","0","0","0","600","0","0","640000000","0","50","0","0","60000","50000","1","0","0","0","90","0","0"
"0","0","0","300000001","9999","217004","0","1","610211304","氣勢敵人","0","0","0","0","400","200","0","470","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217004","0","1","610211305","氣勢敵人","0","0","0","0","400","200","0","470","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217004","0","1","610211306","氣勢敵人","0","0","0","0","400","200","0","470","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","200000011","480","622601","0","1","610211401","優衣（夏日）的闇影","0","255","0","0","2550","2550","0","255","0","0","255","0","40000","0","0","0","2550","433","0","0","55876239","0","40","0","0","0","2550","0","1","0","0","60","0","1000"
"0","0","0","200000011","280","615601","0","1","610211402","優衣（祭服）的闇影","0","2550","0","0","2550","2550","0","255","0","0","700","0","40000","0","0","0","2550","400","0","0","49100991","0","40","0","0","0","2550","0","1","0","0","60","0","1000"
"0","0","0","200000011","340","608802","0","1","610211403","優衣（新年）的闇影","0","2550","0","0","2550","2550","0","255","0","0","550","0","40000","0","0","0","2550","406","0","0","50992410","0","40","0","0","0","2550","6","1","0","0","60","0","1000"
"0","0","0","200000011","433","600201","0","1","610211404","優衣的闇影","0","400","0","0","2550","2550","0","255","0","0","2550","0","40000","0","0","0","2550","500","0","0","60550495","0","40","0","0","0","900","6","1","0","0","60","0","1700"
"0","0","0","200000011","720","622601","0","1","610211501","優衣（夏日）的闇影","0","361","0","0","3490","3490","0","361","0","0","361","0","75000","0","0","0","3490","650","0","0","161628717","0","41","0","0","0","3490","0","1","0","0","120","0","3000"
"0","0","0","200000011","420","615601","0","1","610211502","優衣（祭服）的闇影","0","3490","0","0","3490","3490","0","361","0","0","1200","0","75000","0","0","0","3490","600","0","0","147302974","0","41","0","0","0","3490","0","1","0","0","120","0","3000"
"0","0","0","200000011","510","608802","0","1","610211503","優衣（新年）的闇影","0","4500","0","0","3490","3490","0","361","0","0","800","0","75000","0","0","0","3490","610","0","0","152977231","0","41","0","0","0","3490","6","1","0","0","120","0","3000"
"0","0","0","200000011","650","600201","0","1","610211504","優衣的闇影","0","4500","0","0","3490","3490","0","361","0","0","3490","0","75000","0","0","0","3490","750","0","0","188651487","0","41","0","0","0","1300","6","1","0","0","120","0","3000"
"0","0","0","300000022","300","324600","0","1","610212101","德亞穆","0","10000","0","0","0","10000","0","200","0","0","10000","0","20000","0","0","0","0","300","0","0","62000000","0","50","0","0","20000","10000","1","0","0","0","50","0","0"
"0","0","0","300000001","9999","217005","0","1","610212102","氣勢敵人","0","0","0","0","0","200","0","200","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","300000040","99999","324601","0","1","610212201","德亞穆","0","0","0","0","0","0","0","300","0","0","25000","0","40000","0","0","0","0","99999","0","0","250000000","0","50","0","0","40000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","500","324602","0","1","610212202","德亞穆","0","25000","0","0","0","0","0","300","0","0","25000","0","40000","0","0","0","25000","500","0","0","250000000","0","50","0","0","40000","0","1","0","0","0","50","0","0"
"0","0","0","300000022","500","324603","0","1","610212203","德亞穆","0","25000","0","0","0","30000","0","300","0","0","25000","0","40000","0","0","0","0","500","0","0","250000000","0","50","0","0","40000","25000","1","0","0","0","50","0","0"
"0","0","0","300000001","9999","217005","0","1","610212204","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217005","0","1","610212205","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217005","0","1","610212206","氣勢敵人","0","0","0","0","0","200","0","300","0","0","200","0","0","0","0","0","0","9999","0","0","99999999","0","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","300000040","99999","324604","0","1","610212301","德亞穆","0","0","0","0","0","0","0","470","0","0","50000","0","60000","0","0","0","0","99999","0","0","560000000","0","50","0","0","60000","0","1","0","0","0","0","0","0"
"0","0","0","300000022","1000","324605","0","1","610212302","德亞穆","0","50000","0","0","50000","0","0","470","0","0","50000","0","60000","0","0","0","0","1000","0","0","560000000","0","50","0","0","60000","0","1","0","0","0","50","0","0"
"0","0","0","300000022","1000","324606","0","1","610212303","德亞穆","0","50000","0","0","0","50000","0","470","0","0","50000","0","60000","0","0","0","0","1000","0","0","560000000","0","50","0","0","60000","40000","1","0","0","0","50","0","0"
"0","0","0","300000001","9999","217005","0","1","610212304","氣勢敵人","0","0","0","0","400","200","0","470","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217005","0","1","610212305","氣勢敵人","0","0","0","0","400","200","0","470","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","100","1","0","0","0","0","0","0"
"0","0","0","300000001","9999","217005","0","1","610212306","氣勢敵人","0","0","0","0","400","200","0","470","400","0","200","0","0","0","0","0","400","9999","0","0","99999999","400","300","0","0","0","50","1","0","0","0","0","0","0"
"0","0","0","200000011","698","604903","0","1","610212401","靜流的闇影","0","400","0","0","0","255","0","255","0","0","300","0","0","0","0","0","0","582","0","0","136068388","0","40","0","0","16388","255","6","2","0","0","0","0","1000"
"0","0","0","200000011","368","606801","0","1","610212402","拉比林斯達的闇影","0","240","0","0","0","240","0","255","0","0","240","0","0","0","0","0","0","352","0","0","115444241","0","40","0","0","24939","255","5","1","0","0","0","0","0"
"0","0","0","200000011","290","601101","0","1","610212403","璃乃的闇影","0","255","0","0","0","180","0","255","0","0","255","0","0","0","0","0","0","331","0","0","82874731","0","40","0","0","28469","255","6","2","0","0","0","0","0"
"0","0","0","300000039","173","218200","0","1","610212404","守護‧遠古遺物","0","0","0","0","0","2550","0","155","0","0","1780","0","0","0","0","0","0","160","0","0","7496058","0","40","0","0","27912","2550","0","0","0","0","0","0","0"
"0","0","0","300000039","173","218300","0","1","610212405","破壞‧遠古遺物","0","0","0","0","0","2550","0","155","0","0","1780","0","0","0","0","0","0","160","0","0","5196847","0","40","0","0","27912","2550","0","0","0","0","0","0","0"
"0","0","0","300000039","173","218400","0","1","610212406","戰鬥‧遠古遺物","0","0","0","0","0","2550","0","155","0","0","1200","0","27912","0","0","0","0","160","0","0","9097635","0","40","0","0","0","2550","0","0","0","0","0","0","0"
"0","0","0","200000011","1206","604903","0","1","610212501","靜流的闇影","0","500","0","0","0","364","0","364","0","0","400","0","0","0","0","0","0","960","0","0","293193310","0","40","0","0","34171","364","6","2","0","0","0","0","3000"
"0","0","0","200000011","581","606801","0","1","610212502","拉比林斯達的闇影","0","364","0","0","0","364","0","364","0","0","364","0","0","0","0","0","0","488","0","0","246725431","0","40","0","0","64175","364","5","1","0","0","0","0","0"
"0","0","0","200000011","412","601101","0","1","610212503","璃乃的闇影","0","1000","0","0","0","300","0","364","0","0","364","0","0","0","0","0","0","502","0","0","181404375","0","40","0","0","73119","364","6","2","0","0","0","0","0"
"0","0","0","300000039","343","218200","0","1","610212504","守護‧遠古遺物","0","0","0","0","0","2550","0","264","0","0","2550","0","0","0","0","0","0","310","0","0","23496000","0","40","0","0","57528","2550","0","0","0","0","0","0","0"
"0","0","0","300000039","343","218300","0","1","610212505","破壞‧遠古遺物","0","0","0","0","0","2550","0","264","0","0","2550","0","0","0","0","0","0","310","0","0","15796800","0","40","0","0","57528","2550","0","0","0","0","0","0","0"
"0","0","0","300000039","343","218400","0","1","610212506","戰鬥‧遠古遺物","0","0","0","0","0","2550","0","264","0","0","2550","0","57528","0","0","0","0","310","0","0","28097600","0","40","0","0","0","2550","0","0","0","0","0","0","0"
