1b0ab9bd6c273c24afe0cee4be409839c133897a953342f2ce71d82b4242089e,4b1950d9867bd0d869cbc517ffa4d284ea37e5466a8407d99d141427eff9c1d6,327834a5262e5a72ad1a131a92ecd547cd874ba8e8061d6b4824adaec8a44690,2dc89b4d1cf11ca83ad438b192c0a7480ee717ecb397b538541ee2029043a317,2f7285b7a2df4cbe8760c79a4582a61735aaa06171b89fc9e60a4957ae2d2b44,825c57409f8e8321b0ca80b1e90249eb9cae1f42f28bf93e7287d81c9501688b,df2d4944cb7ac7ed8a437cfdd0bb8f3e707336deb31dcba2a8e3a20e648166fd,571c3b21f66fb160064a19fd99648c8eb70df4da07cb517479a28f9a7e4b1208,a034d1865d1b9ace56aa7246313494cf190f931456cd2a693f001e88fbda7ffc,ffcdfdf445149c884e3745ff61168b5102f11231a72dce48ab57dab04c191dc2,3eaaa3be3855ae99c765b264b3661d5a2ee31354788ae387ab6e73828a53c18b,7e9ecbf7ecdf3d419c2225f820f28504e93ba5686abae36141ad8d127b3a5cc7,389e9ef8bc15861e3c5f60a8a18b87d8e6dc27f548ea8f056599bf6b8d69798d,f43a2f58a55d549a834763f42b28cb88681e8b04fa285b62117f4eec886e7f35,6cc48a9fe7ff937069bff62352b0612b6442eee08f686e7d8568c54208161475,d117680f9cd1f1dc7e768341f64d5bf87df541a5204d1b4f31560d3758d163a0,ccf04b495879c8133d6694621a6f88cf8f0eadc9a51e2a9474f12e81764b93a0,2e63b1c492e30921dcfffdafa8192aaedcd79a34cf6eec4d2c33753174211c64,fb229c8b61e92d5a0809fd9dbe0dba4bf46c149fdf5a286ab2c5ed30ceb18d1f,d18a84499ce5c03bc81ed6618e3aea3c67293caedfc5e260c412a51727055db9,59fcb0fb6e1ddaeb4b64e1c4e9e515d194480fd105952f431824435eb7a3a39a
"0","1","100","313000901","0","90","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"0","1","1","313000902","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"0","1","1","313000903","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313001001","0","90","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"0","1","1","313001002","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"0","1","1","313001003","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0.004","1","100","313001101","0","0.1","","0","100","","1","2","0","0","1","0","0","1","3000","3","3"
"0","1","8","313002001","0","0","","1","0.001","","26","313002002","0","0","2","2","0","1","3000","3","7"
"0","1","6","313002002","0","0","","2","0.05","","46","1","100","0","1","0","0","99","3000","3","3"
"0.0005","1","100","313002101","0","0.1","","0","50","","1","2","100","0","1","0","0","99","3000","3","3"
"0","1","100","313002102","0","0","","0","0","","49","1","0","0","1","0","0","99","3000","3","3"
"90","1","1","313002103","0","25","","1","0","","10","30","1","0","2","0","0","99","3000","3","3"
"90","1","1","313002201","0","0.1","","1","0","","10","20","1","0","2","0","0","99","3000","3","3"
"90","1","1","313002202","0","0.1","","1","0","","10","40","1","0","2","0","0","99","3000","3","3"
"0","1","1.5","313002301","0","90","","0","0","","8","2","0","0","2","0","0","1","3000","3","7"
"0","1","100","313002401","0","50","","0","0","","17","3","1","0","2","0","0","1","3000","3","7"
"90","1","1","313002402","0","40","","1","1","","10","30","1","0","2","0","0","1","3000","3","7"
"90","1","1","313002403","0","0.08","","1","1","","10","40","1","0","2","0","0","1","3000","3","7"
"0.004","1","100","313002501","0","0.1","","0","100","","1","2","100","0","1","0","0","1","3000","3","3"
"0","1","1","313002502","0","312902","","0","2","","28","720","313002503","0","2","0","0","1","3000","3","3"
"0","1","90","313002503","0","0","","31300202","0","","22","1","0","0","2","0","0","1","3000","3","7"
"0","1","100","313002601","0","90","","0","0","","17","7","0","0","2","0","0","1","0","1","7"
"0","1","1","313002602","0","312902","","0","2","","28","720","313002603","0","2","0","0","1","3000","3","3"
"0","1","90","313002603","0","0","","31300202","0","","22","1","0","0","2","0","0","1","3000","3","7"
"0","1","250","313002604","0","0","","1","0","","52","1","0","0","2","0","0","1","3000","3","7"
"0","1","500","313002605","0","0","","2","0","","52","1","0","0","2","0","0","1","3000","3","7"
"0","1","750","313002606","0","0","","3","0","","52","1","0","0","2","0","0","1","3000","3","7"
"0","1","100","313002701","0","90","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"0","1","1","313002702","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"0","1","1","313002703","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313002801","0","90","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"0","1","1","313002802","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"0","1","1","313002803","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313002901","0","90","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"0","1","1","313002902","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"0","1","1","313002903","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0.004","1","100","313003001","0","0.1","","0","100","","1","2","100","0","1","0","0","1","3000","3","3"
"0.0005","1","100","313100101","0","0.07","","0","40","","1","2","0","0","1","0","0","99","3000","3","3"
"0","1","0.75","313100102","0","6.5","","0","0","","8","1","0","0","1","0","0","99","3000","3","3"
"8","1","2","313100103","0","0.01","","1","15","","10","41","0","0","1","0","0","99","3000","3","1"
"0","1","0","313100201","0","2.5","","313100202","0","","18","1","0","0","1","0","0","1","-1","1","7"
"10","1","1","313100202","0","7.5","","1","0","","10","30","1","0","2","0","0","1","0","3","7"
"0","1","5","313100203","0","8","","0","0","","8","2","0","0","2","0","0","1","0","3","7"
"0","1","100","313100301","0","25","","0","0","","17","7","0","0","2","0","0","1","0","1","7"
"10","1","1","313100302","0","5","","1","0","","10","30","1","0","2","0","0","1","0","1","7"
"0","1","0","313100303","0","0","","0","1","","16","1","0","0","2","0","0","1","0","1","7"
"0","1","100","313100401","0","12","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"12","1","2","313100402","0","0.01","","2","35","","10","21","0","0","2","0","0","1","0","1","7"
"12","1","2","313100403","0","0.01","","2","35","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313100501","0","8","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"8","1","2","313100502","0","0.01","","2","45","","10","21","0","0","2","0","0","1","0","1","7"
"8","1","2","313100503","0","0.01","","2","50","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313100601","0","12","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"12","1","2","313100602","0","0.01","","2","60","","10","21","0","0","2","0","0","1","0","1","7"
"12","1","2","313100603","0","0.01","","2","65","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313100701","0","12","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"14","1","2","313100702","0","0.01","","2","80","","10","21","0","0","2","0","0","1","0","1","7"
"14","1","2","313100703","0","0.01","","2","80","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313100801","0","90","","0","0","","17","7","0","0","2","0","0","1","0","1","7"
"0","1","180","313100802","0","0","","0","0","","21","6","0","0","2","0","0","1","0","1","7"
"0","1","1","313200101","0","0","","2","0.1","","46","1","0","0","1","0","0","99","3000","3","3"
"0","1","0","313200102","0","0","","313200103","0","","23","950","0","0","1","0","0","99","3000","3","3"
"0","1","0","313200103","0","0","","0","0","","92","0","0","0","1","0","0","99","3000","1","3"
"0","1","355","313200104","0","20","","0","0.5","","9","2","0","0","1","0","0","0","-1","3","1"
"0","1","25","313200201","0","0","","2","0","","46","1","0","0","1","0","0","99","350","2","3"
"0","1","0","313200202","0","0","","0","1","","28","599","313200203","0","2","0","0","1","0","3","7"
"0","1","0","313200203","0","7","","0","0","","8","5","0","0","1","0","0","99","350","1","3"
"0","1","100","313200204","0","0","","0","0","","49","10","0","0","1","0","0","99","350","1","3"
"0","1","0","313200301","0","0","","0","0","","7","4","0","0","1","0","2","1","3000","2","3"
"0","1","5","313200302","0","0","","1","0.1","","46","1","0","0","1","0","0","99","300","2","3"
"0","1","0","313200303","0","0","","313200304","0","","23","500","0","0","1","0","0","99","300","3","1"
"0","1","0","313200304","0","0","","1","0.04","","46","1","0","0","1","0","0","99","300","2","1"
"0","1","100","313200401","0","30","","0","0","","17","7","0","0","0","0","0","0","0","0","0"
"0","1","15","313200402","0","90","","0","0","","8","2","0","0","2","0","0","1","3000","3","7"
"0","1","0","313200403","0","0","","0","1","","16","1","0","0","2","0","0","1","0","3","7"
"0","1","100","313200501","0","90","","0","0","開場發動","17","7","0","0","1","0","0","0","0","1","0"
"0","1","0","313200502","1","0","","610091410","0","","15","2","1","-800","2","0","0","1","250","1","7"
"0","1","99","313200503","99","99","","1","85","","77","2","0","-1","2","0","0","1","0","3","7"
"0","1","7","313200601","0","0","","1","0.0004","","26","313200602","0","0","2","0","0","1","0","1","7"
"0","1","10","313200602","0","0","","1","0","","46","1","0","0","1","0","0","1","3000","1","3"
"1","1","100","313200701","0","0","","0","0","","17","10","0","0","0","0","0","0","0","0","0"
"15","1","2","313200702","0","0","","1","90","","10","21","0","2","2","0","0","1","-1","3","7"
"15","1","2","313200703","0","0","","1","90","","10","41","0","2","2","0","0","1","-1","3","7"
"0","1","285","313200801","0","0","","3","0.095","","26","313200802","0","0","2","0","0","1","0","1","7"
"0","1","200","313200802","0","0.5","","0","50","","1","1","0","0","1","0","0","1","3000","1","3"
"0","1","285","313200901","0","0","","3","0.017","","26","313200903","0","0","2","0","0","1","0","1","7"
"0","1","0","313200902","0","0","","0","0","","7","4","0","0","1","0","2","1","3000","1","3"
"0","1","10","313200903","0","0.5","","0","50","","1","1","0","0","1","0","0","99","300","2","3"
"0","1","1","313201101","0","0","","2","0.1","","46","1","0","0","1","0","0","99","3000","3","3"
"0","1","0","313201102","0","0","","313201103","0","","23","950","0","0","1","0","0","99","3000","3","3"
"0","1","0","313201103","0","0","","0","0","","92","0","0","0","1","0","0","99","3000","1","3"
"0","1","362","313201104","0","20","","0","0.5","","9","2","0","0","1","0","0","0","-1","3","1"
"0","1","0","313201301","0","0","","0","0","","7","4","0","0","1","0","2","1","3000","1","3"
"0","1","0","313201302","0","0","","1","0.1","","46","1","0","0","1","0","0","99","300","2","3"
"0","1","0","313201303","0","0","","313201304","0","","23","500","0","0","1","0","0","99","300","3","1"
"0","1","5","313201304","0","0","","1","0.1","","46","1","0","0","1","0","0","99","300","2","1"
"0","1","1","313202101","0","0","","2","0.1","","46","1","0","0","1","0","0","99","3000","3","3"
"0","1","0","313202102","0","0","","313202103","0","","23","950","0","0","1","0","0","99","3000","3","3"
"0","1","0","313202103","0","0","","0","0","","92","0","0","0","1","0","0","99","3000","1","3"
"0","1","400","313202104","0","20","","0","2.5","","9","2","0","0","1","0","0","0","-1","3","1"
"0","1","285","313300101","0","0","","1","20","","26","313300102","0","0","2","0","0","1","0","3","7"
"0","1","40","313300102","0","0","","1","0","","46","1","0","0","1","0","0","99","3000","3","3"
"0","1","0","313300103","0","1","","313300104","1","","28","685","0","0","2","0","0","1","0","3","7"
"0","1","0","313300104","0","4.375","","0","0","","1","1","0","0","1","0","0","1","3000","1","3"
"20","1","2","313300105","0","0","","1","75","","10","11","1","0","1","0","0","1","3000","1","3"
"20","1","2","313300106","0","0","","1","75","","10","31","1","0","1","0","0","1","3000","1","3"
"0","1","0","313300201","0","0","","1","0.5","","46","1","0","0","1","0","0","1","3000","3","3"
"0","1","0","313300301","0","0","","1","0.5","","46","1","0","0","1","0","0","1","3000","3","38"
"0","1","0","313300302","0","0","","1","0.5","","46","1","0","0","1","0","1","1","3000","3","38"
"0","1","0","313300501","0","0","","0","0","","92","0","0","0","1","0","0","1","3000","3","3"
"0","1","0","313300502","0","0","","1","0.5","","46","1","0","0","1","0","0","1","3000","3","3"
"0","1","0","313300601","0","0","","0","0","","92","0","0","0","1","0","0","1","3000","3","38"
"0","1","0","313300602","0","0","","1","0.5","","46","1","0","0","1","0","0","1","3000","3","38"
"0","1","0","313300603","0","0","","0","0","","92","0","0","0","1","0","1","1","3000","3","38"
"0","1","0","313300604","0","0","","1","0.5","","46","1","0","0","1","0","1","1","3000","3","38"
"0","1","0","313300701","1","0","","610068504","0","","15","2","2","1500","2","1500","0","1","0","1","7"
"0","1","0","313300702","0","10","","313300701","0","","18","1","0","0","1","0","0","1","-1","1","7"
"0","1","100","313300801","0","40","","0","0","","17","3","0","0","0","0","0","0","0","0","7"
"1","1","1","313300802","0","90","","0","85","","35","0","0","0","2","0","0","1","0","3","7"
"0","1","90","313300803","0","0","","31330302","0","","14","1","1","0","2","0","0","1","0","3","7"
"0","1","0","313300804","0","0","","31330301","0","","14","3","0","0","2","0","0","1","0","3","7"
"0","1","100","313300901","0","15","","0","0","","17","3","0","0","0","0","0","0","0","0","7"
"1","1","1","313300902","0","90","","0","85","","35","0","0","0","2","0","0","1","0","3","7"
"0","1","90","313300903","0","0","","31330602","0","","14","1","1","0","2","0","0","1","0","3","7"
"0","1","0","313300904","0","0","","31330601","0","","14","3","0","0","2","0","0","1","0","3","7"
"99","1","2","313300905","0","0","","1","100","","10","21","1","0","2","0","0","1","0","3","7"
"99","1","2","313300906","0","0","","1","100","","10","41","1","0","2","0","0","1","0","3","7"
"0","1","285","313301101","0","0","","1","10","","26","313301102","0","0","2","0","0","1","0","3","7"
"0","1","40","313301102","0","0","","1","0","","46","1","0","0","1","0","0","99","3000","3","3"
"0","1","0","313301103","0","1","","313301104","1","","28","685","0","0","2","0","0","1","0","3","7"
"0","1","0","313301104","0","4","","0","0","","1","1","0","0","1","0","0","1","3000","1","3"
"20","1","2","313301105","0","0","","1","75","","10","11","1","0","1","0","0","1","3000","1","3"
"20","1","2","313301106","0","0","","1","75","","10","31","1","0","1","0","0","1","3000","1","3"
"0","1","100","313400101","0","0","","0","2","","1","1","50","99999","1","0","0","1","-1","3","38"
"0","1","1","313400102","0","0","","313400103","2","","23","502","0","0","1","0","0","1","-1","3","1"
"0","1","100","313400103","0","0","","0","1","","1","1","50","99999","1","0","0","1","-1","3","1"
"0","1","1","313400104","0","0","","313400105","2","","23","503","0","0","1","0","0","1","-1","3","1"
"0","1","100","313400105","0","0","","0","1","","1","1","50","99999","1","0","0","1","-1","3","1"
"18","1","2","313400106","0","0","","1","100","","10","91","0","0","1","0","0","99","-1","3","3"
"0","1","0.9","313400201","0","1","","0","0.9","","1","2","100","0","1","0","0","99","-1","3","3"
"0","1","1","313400202","0","0","","313400204","2","","23","502","313400203","0","1","0","0","99","-1","3","3"
"0","1","70","313400203","0","16.5","","0","0.09","","9","1","100","0","1","0","0","99","-1","3","3"
"0","1","70","313400204","0","16.5","","0","0.09","","9","4","100","0","1","0","0","99","-1","3","3"
"0.00023","1","18","313400301","0","1","","0","18","","1","1","50","0","1","0","0","1","-1","3","3"
"0","1","70","313400302","0","8.5","","0","0.09","","9","1","100","0","1","0","0","1","-1","3","3"
"0","1","100","313400501","0","20","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"20","1","1","313400502","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"20","1","1","313400503","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313400601","0","15","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"15","1","1","313400602","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"15","1","1","313400603","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313400701","0","10","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"10","1","1","313400702","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"10","1","1","313400703","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313401101","0","0","","0","2","","1","1","100","99999","1","0","0","1","-1","3","38"
"0","1","1","313401102","0","0","","313401103","2","","23","502","0","0","1","0","0","1","-1","3","1"
"0","1","100","313401103","0","0","","0","1","","1","1","100","99999","1","0","0","1","-1","3","1"
"0","1","1","313401104","0","0","","313401105","2","","23","503","0","0","1","0","0","1","-1","3","1"
"0","1","100","313401105","0","0","","0","1","","1","1","100","99999","1","0","0","1","-1","3","1"
"18","1","2","313401106","0","0","","1","100","","10","91","0","0","1","0","0","99","-1","3","3"
"90","1","1","313401107","0","6","","1","0","","10","11","0","0","1","0","0","1","-1","3","38"
"90","1","1","313401108","0","6","","1","0","","10","31","0","0","1","0","0","1","-1","3","38"
"0","1","0.9","313401201","0","1","","0","0.9","","1","2","100","0","1","0","0","99","-1","3","3"
"0","1","1","313401202","0","0","","313401204","2","","23","502","313401203","0","1","0","0","99","-1","3","3"
"0","1","70","313401203","0","16.5","","0","0.09","","9","1","100","0","1","0","0","99","-1","3","3"
"0","1","70","313401204","0","16.5","","0","0.09","","9","4","100","0","1","0","0","99","-1","3","3"
"0.00023","1","18","313401301","0","1","","0","18","","1","1","100","0","1","0","0","1","-1","3","3"
"0","1","70","313401302","0","8.5","","0","0.09","","9","1","100","0","1","0","0","1","-1","3","3"
"0","1","100","313401501","0","20","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"20","1","1","313401502","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"20","1","1","313401503","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313401601","0","15","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"15","1","1","313401602","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"15","1","1","313401603","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313401701","0","10","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"10","1","1","313401702","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"10","1","1","313401703","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313402101","0","0","","0","10","","1","1","50","99999","1","0","0","1","-1","3","38"
"0","1","1","313402102","0","0","","313402103","2","","23","502","0","0","1","0","0","1","-1","3","38"
"0","1","50","313402103","0","0","","0","5","","1","1","50","99999","1","0","0","1","-1","3","38"
"0","1","1","313402104","0","0","","313402105","2","","23","503","0","0","1","0","0","1","-1","3","38"
"0","1","50","313402105","0","0","","0","5","","1","1","50","99999","1","0","0","1","-1","3","38"
"18","1","2","313402106","0","0","","1","100","","10","91","1","0","1","0","0","99","-1","3","3"
"0.0004","1","40","313402201","0","1.5","","0","0.4","","1","2","50","0","1","0","0","99","-1","3","3"
"0","1","1","313402202","0","0","","313402204","2","","23","502","313402203","0","1","0","0","99","-1","3","3"
"0","1","70","313402203","0","12.5","","0","0.55","","9","1","100","0","1","0","0","99","-1","3","3"
"0","1","70","313402204","0","12.5","","0","0.55","","9","4","100","0","1","0","0","99","-1","3","3"
"0.0012","1","60","313402301","0","3.5","","0","0.6","","1","1","50","0","1","0","0","1","-1","3","3"
"0","1","70","313402302","0","8.5","","0","0.55","","9","1","100","0","1","0","0","1","-1","3","3"
"0","1","100","313402501","0","20","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"0","1","1","313402502","0","1","","2","1","","10","21","0","0","2","0","0","1","0","1","7"
"0","1","1","313402503","0","1","","2","1","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313402601","0","15","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"0","1","1","313402602","0","1","","2","1","","10","21","0","0","2","0","0","1","0","1","7"
"0","1","1","313402603","0","1","","2","1","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313402701","0","10","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"0","1","1","313402702","0","1","","2","1","","10","21","0","0","2","0","0","1","0","1","7"
"0","1","1","313402703","0","1","","2","1","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","7","313500101","0","0","","1","0.004","","26","313500103","0","0","2","1","0","1","-1","3","7"
"0","1","4","313500102","0","0","","1","0","","26","313500103","0","0","1","0","0","99","600","1","3"
"0","1","10","313500103","0","0","","1","0","","46","1","0","0","1","0","0","99","600","1","3"
"12","1","1","313500201","0","0","","1","7000","","10","10","0","0","2","0","0","1","-1","3","7"
"0","1","7","313500301","0","0","","1","0.001","","26","313500302","0","0","2","1","0","1","-1","3","7"
"0","1","0","313500302","0","0","","1","0","","46","1","0","0","1","0","0","1","3000","3","3"
"0","1","100","313500401","0","12","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"12","1","1","313500402","0","0","","2","100","","10","21","0","0","2","0","0","1","0","1","7"
"12","1","1","313500403","0","0","","2","100","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313500501","0","12","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"12","1","1","313500502","0","0","","2","100","","10","21","0","0","2","0","0","1","0","1","7"
"12","1","1","313500503","0","0","","2","100","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313500601","0","12","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"12","1","1","313500602","0","0","","2","100","","10","21","0","0","2","0","0","1","0","1","7"
"12","1","1","313500603","0","0","","2","100","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313500701","0","12","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"12","1","1","313500702","0","0","","2","100","","10","21","0","0","2","0","0","1","0","1","7"
"12","1","1","313500703","0","0","","2","100","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","7","313501101","0","0","","1","0.002","","26","313501103","0","0","2","1","0","1","-1","3","7"
"0","1","4","313501102","0","0","","1","0","","26","313501103","0","0","1","0","0","99","600","1","3"
"0","1","10","313501103","0","0","","1","0","","46","1","0","0","1","0","0","99","600","1","3"
"12","1","1","313501201","0","0","","1","7000","","10","10","0","0","2","0","0","1","-1","3","7"
"0","1","7","313501301","0","0","","1","0.001","","26","313501302","0","0","2","1","0","1","-1","3","7"
"0","1","0","313501302","0","0","","1","0","","46","1","0","0","1","0","0","1","3000","3","3"
"0","1","100","313501401","0","12","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"12","1","1","313501402","0","0","","2","100","","10","21","0","0","2","0","0","1","0","1","7"
"12","1","1","313501403","0","0","","2","100","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313501501","0","12","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"12","1","1","313501502","0","0","","2","100","","10","21","0","0","2","0","0","1","0","1","7"
"12","1","1","313501503","0","0","","2","100","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313501601","0","12","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"12","1","1","313501602","0","0","","2","100","","10","21","0","0","2","0","0","1","0","1","7"
"12","1","1","313501603","0","0","","2","100","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313501701","0","12","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"12","1","1","313501702","0","0","","2","100","","10","21","0","0","2","0","0","1","0","1","7"
"12","1","1","313501703","0","0","","2","100","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","7","313502101","0","0","","1","0.001","","26","313502102","0","0","2","1","0","1","-1","3","7"
"0","1","30","313502102","0","0","","1","0","","46","1","50","0","1","0","0","99","600","1","3"
"90","1","2","313502103","0","0","","1","10","","10","10","0","0","2","0","0","1","-1","3","7"
"90","1","2","313502201","0","0","","1","10","","10","10","0","0","2","0","0","1","-1","3","7"
"0.002","1","54","313502301","0","1","","0","54","","1","1","50","0","1","0","0","1","3000","3","3"
"0","1","100","313502401","0","12","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"12","1","2","313502402","0","0.1","","2","0","","10","11","0","0","2","0","0","1","0","1","7"
"0","1","100","313502501","0","12","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"12","1","2","313502502","0","0.1","","2","0","","10","11","0","0","2","0","0","1","0","1","7"
"0","1","100","313502601","0","12","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"12","1","2","313502602","0","0.1","","2","0","","10","11","0","0","2","0","0","1","0","1","7"
"0","1","100","313502701","0","12","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"12","1","2","313502702","0","0.1","","2","0","","10","11","0","0","2","0","0","1","0","1","7"
"0","1","0","313600101","0","5","","0","0","","1","2","0","0","1","0","0","99","600","1","3"
"0","1","0","313600102","0","18","","2","0","","8","13","0","0","1","99","0","99","600","1","3"
"0","1","1000","313600103","0","18","","2","0","","9","0","0","99","1","1","0","99","600","1","3"
"0","1","2000","313600201","0","10","","0","0","","9","4","0","0","1","0","0","99","600","1","3"
"0","1","0","313600202","0","0","","313600203","0","","28","1513","0","0","1","0","0","99","600","1","3"
"0","1","0","313600203","0","10","","0","0","","1","2","0","0","1","0","0","99","600","1","3"
"0","1","7","313600301","0","0","","1","1.5","","26","313600302","0","0","2","0","0","1","-1","3","7"
"0","1","0","313600302","0","0","","0","0","","1","2","0","0","1","0","0","1","3000","3","3"
"0","1","100","313600401","0","18","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"0","1","1","313600402","0","0","","2","150","","10","21","0","0","2","0","0","1","0","1","7"
"0","1","1","313600403","0","0","","2","150","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313600501","0","18","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"0","1","1","313600502","0","0","","2","150","","10","21","0","0","2","0","0","1","0","1","7"
"0","1","1","313600503","0","0","","2","150","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","0","313601101","0","5","","0","0","","1","2","0","0","1","0","0","99","600","1","3"
"0","1","0","313601102","0","18","","2","0","","8","13","0","0","1","99","0","99","600","1","3"
"0","1","1000","313601103","0","18","","2","0","","9","0","0","99","1","1","0","99","600","1","3"
"0","1","2000","313601201","0","10","","0","0","","9","4","0","0","1","0","0","99","900","1","3"
"0","1","0","313601202","0","0","","313601203","0","","28","1513","0","0","1","0","0","99","900","1","3"
"0","1","0","313601203","0","5","","0","0","","1","2","0","0","1","0","0","99","900","1","3"
"0","1","7","313601301","0","0","","1","1.5","","26","313601302","0","0","2","0","0","1","-1","3","7"
"0","1","0","313601302","0","0","","0","0","","1","2","0","0","1","0","0","1","3000","3","3"
"0","1","100","313601401","0","18","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"0","1","1","313601402","0","0","","2","150","","10","21","0","0","2","0","0","1","0","1","7"
"0","1","1","313601403","0","0","","2","150","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313601501","0","18","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"0","1","1","313601502","0","0","","2","150","","10","21","0","0","2","0","0","1","0","1","7"
"0","1","1","313601503","0","0","","2","150","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","40","313602101","0","0","","2","0","","46","1","50","0","1","0","0","99","600","1","3"
"0","1","0","313602102","0","20.5","","2","0","","8","13","0","0","1","99","0","99","600","1","3"
"0","1","3006","313602103","0","20.5","","2","0","","9","0","100","99","1","1","0","99","600","1","3"
"0","1","6006","313602201","0","20.5","","0","0","","9","4","100","0","1","0","0","99","900","1","3"
"0","1","0","313602202","0","0","","313602203","0","","28","1513","0","0","1","0","0","99","900","1","3"
"0.00202","1","60","313602203","0","1","","0","60","","1","2","50","0","1","0","0","99","900","1","3"
"20","1","2","313602204","0","0","","1","100","","10","91","0","0","1","0","0","99","900","1","3"
"0","1","0.5","313602205","0","0","","0","20","","59","1","0","0","1","0","0","99","900","1","3"
"0.00046","1","16","313602301","0","1","","0","16","","1","2","50","0","1","0","0","1","3000","3","3"
"0","1","0","313602302","0","0","","313602303","0","","23","970","0","0","1","0","0","1","3000","3","3"
"0","1","0","313602303","0","20.5","","2","0","","8","13","0","0","1","99","0","1","3000","3","3"
