31c09434e6b00f24bff24a8b3068aa1f9a7661875ce88b72175a2ed96a6a592a,d72564814d4c1011c78488e042962326babe36d8e45c5e1a755659fb22f8dd45,19c7ce28b0852a548bdb991fe60529318790eb67364deef5fb1e65b032388510,83d828c4b26a815d8a69a8e16a89a0becae142930b1b5a712edced11c1f53eb7,a704927a3fdd514fe20ae9930d2f5f0c0e86776185c553965f2dc94210538ef0,e72087427c7553af332d1ab33f63db0cf72b3fb53fcbb00845a2ba5466de89b3,e89205182d603a05689233ee074a0d9606bb1a4c0c6a1bc705e63be8fc41cac4,f9b2ab28e0ee853f88ba4db67472b566aa6db9f0e7eee39049ea3197dbff4cfb,18821cbb01ca3d43a29130281ce4623d854da456dd3a00797847b1fe9be1517d,7c29dccd32cc0d1cb1eb2948a2542c7eb7b65c54ddea8b9c6e9fdd3bcf45d48a,2a46c911a78eae602e81c62ca6eb04f0e097ec1434e99cabeebcd1a313e3814f,f611bd543d167e5105bd971f9c982dc54dbc3f427875f5caedf599c9ca052c72,395cb5ab300e954ed7ac808caf5afee6f6c7fe876d6b1e388a33835d1dc8962f,1515e0bd4cb32a25d0c898f97672ffd74b4e741b63fdb7d5fcfdec8ef325f7c0,888878630af352040c55d758a138c16d23aadf14b73618fa1f06125ccb249df6,6287acf8c32ecc4312a29408c6937a3479948991cc8af7e765e05a572d4a7ef4,c817347a949ef0ab8c8def5747387670c5cfff5f923a1f97e1485c7022a4056c,9537b70bbf4b206eb8472f07dd4c3fdbb4a6cb7d34973bd21d2ea884e4f952d5,1b0f9266e1ad799121484867de8dc9f99cc95a49c1f2a53bb4105f070c2b6e79
"22","372","1074","2570","0","9912","0","21","1180","170","17","45","0","0","0","133501","0","67","6"
"22","372","1292","2570","0","11109","0","22","1280","177","17","45","0","0","0","133501","0","72","6"
"22","372","1476","2570","0","12432","0","23","1280","193","17","45","0","0","0","133501","0","78","6"
"22","372","1619","2570","0","13907","0","24","1280","210","17","45","0","0","0","133501","0","84","6"
"22","372","1728","2570","0","15617","0","25","1280","218","17","45","0","0","0","133501","0","90","6"
"22","372","1800","3030","0","17457","0","26","1280","227","17","45","0","0","0","133501","0","96","6"
"22","372","1845","3030","0","19492","0","27","1280","235","17","45","0","0","0","133501","0","102","6"
"22","372","1877","3030","0","21690","0","28","1280","240","17","45","0","0","0","133501","0","107","6"
"22","372","1910","3490","0","24012","0","29","1280","244","17","45","0","0","0","133501","0","111","6"
"22","372","1944","3490","0","26533","0","30","1280","248","17","45","0","0","0","133501","0","115","6"
"22","372","1978","3950","0","29112","0","31","1280","252","17","45","0","0","0","133501","0","119","6"
"22","372","2012","3950","0","31854","0","32","1280","256","17","45","0","0","0","133501","0","123","6"
"22","372","2045","4450","0","34687","0","33","1280","260","17","45","0","0","0","133501","0","127","6"
"22","372","2077","4950","0","37669","0","34","1280","264","17","45","0","0","0","133501","0","131","6"
"22","372","2109","4950","0","40856","0","35","1280","268","17","45","0","0","0","133501","0","135","6"
"22","372","2141","4950","0","44155","0","36","1280","272","17","45","0","0","0","133501","0","139","6"
"22","372","2173","5450","0","47499","0","37","1280","277","17","45","0","0","0","133501","0","144","6"
"22","372","2205","5950","0","50947","0","38","1280","282","17","45","0","0","0","133501","0","149","6"
"22","372","2237","5950","0","54562","0","39","1280","286","17","45","0","0","0","133501","0","153","6"
"22","372","2269","5950","0","58326","0","40","1280","290","17","45","0","0","0","133501","0","157","6"
"0","5","0","65","0","0","0","2","75","0","0","0","0","0","1","133601","21","1","0"
"0","20","0","185","0","0","0","3","125","0","0","0","0","0","2","133601","75","4","0"
"0","55","0","365","0","0","0","4","295","2","0","0","0","0","4","133601","174","7","0"
"0","105","0","635","0","0","0","5","455","4","0","10","0","0","7","133601","322","12","0"
"0","120","0","985","0","0","0","6","845","5","0","10","0","0","11","133601","541","20","3"
"0","145","0","1540","0","0","0","7","1660","8","0","10","0","0","15","133601","773","26","6"
"9","170","0","1970","0","0","10","8","2220","10","0","10","0","0","15","133601","1126","34","9"
"23","195","0","2220","0","0","30","9","2370","18","0","10","0","0","16","133601","1545","45","9"
"37","195","0","2720","0","0","80","10","2370","36","0","20","0","0","16","133601","1937","54","9"
"37","195","0","3030","13","0","134","11","2370","49","0","30","0","0","18","133601","2360","63","9"
"37","195","0","3400","36","0","188","12","2370","55","0","30","0","0","18","133601","2882","67","9"
"37","220","0","3550","49","0","247","13","2370","61","0","30","0","0","18","133601","3442","76","9"
"37","245","0","3550","49","0","340","14","2370","65","0","30","0","0","18","133601","4067","88","9"
"37","245","0","3550","49","0","464","15","2370","75","0","30","0","0","18","133601","4694","100","9"
"37","245","0","3550","52","0","606","16","2370","83","0","30","0","0","18","133601","5355","112","9"
"37","245","0","3600","55","0","752","17","2370","96","0","30","0","0","18","133601","6037","122","9"
"37","245","0","3650","55","0","927","18","2370","108","0","30","0","0","18","133601","6805","131","9"
"37","245","0","3745","55","0","1073","19","2370","119","0","30","0","0","18","133601","7684","143","9"
"37","245","0","3940","55","0","1184","20","2370","128","0","30","0","0","18","133601","8643","166","9"
"37","245","0","4250","55","0","1279","21","2370","133","0","30","0","0","18","133601","9743","184","9"
"37","245","0","4460","55","0","1371","22","2370","147","0","30","0","0","18","133601","10950","211","9"
"37","245","0","4670","55","0","1434","23","2370","162","0","30","0","0","18","133601","12332","232","9"
"37","245","0","4760","55","0","1485","24","2370","181","0","30","0","0","18","133601","13854","248","9"
"37","245","0","4760","55","0","1535","25","2370","195","0","30","0","0","18","133601","15594","259","9"
"37","245","0","4760","55","0","1568","26","2370","208","0","30","0","0","18","133601","17512","267","9"
"37","245","0","5020","55","0","1586","27","2370","221","0","30","0","0","18","133601","19495","280","9"
"37","245","0","5020","55","0","1611","28","2370","226","0","30","0","0","18","133601","21712","285","9"
"37","245","0","5020","55","0","1653","29","2370","236","0","30","0","0","18","133601","24036","295","9"
"37","245","0","5020","55","0","1703","30","2370","246","0","30","0","0","18","133601","26505","305","9"
"37","245","0","5020","55","0","1753","31","2370","256","0","30","0","0","18","133601","29084","315","9"
"37","245","0","5020","55","0","1802","32","2370","266","0","30","0","0","18","133601","31775","325","9"
"37","245","0","5020","55","0","1848","33","2370","277","0","30","0","0","18","133601","34604","336","9"
"37","245","0","5020","55","0","1892","34","2370","288","0","30","0","0","18","133601","37582","347","9"
"37","245","0","5020","55","0","1936","35","2370","299","0","30","0","0","18","133601","40708","358","9"
"37","245","0","5020","55","0","1980","36","2370","311","0","30","0","0","18","133601","43936","370","9"
"37","245","0","5020","55","0","2024","37","2370","323","0","30","0","0","18","133601","47275","382","9"
"37","245","0","5020","55","0","2068","38","2370","335","0","30","0","0","18","133601","50718","394","9"
"37","245","0","5020","55","0","2112","39","2370","347","0","30","0","0","18","133601","54267","406","9"
"37","245","0","5020","55","0","2156","40","2370","359","0","30","0","0","18","133601","57949","418","9"
"0","0","0","55","0","26","0","2","50","3","0","0","0","0","0","133701","0","0","0"
"0","0","0","150","0","94","0","3","100","7","0","0","0","0","0","133701","0","0","0"
"0","0","0","270","0","214","0","4","100","14","0","10","0","0","0","133701","0","2","0"
"0","0","0","450","0","405","0","5","100","29","0","10","0","0","0","133701","0","2","0"
"0","50","0","800","0","634","0","6","100","42","0","10","0","0","0","133701","0","4","0"
"0","85","0","1395","0","894","0","7","100","56","0","15","0","0","0","133701","0","8","0"
"4","120","0","1560","0","1286","0","8","100","63","0","30","0","0","0","133701","0","10","1"
"9","155","16","1700","0","1710","0","9","100","70","0","45","0","0","0","133701","0","10","2"
"14","170","40","1970","0","2145","0","10","520","82","0","45","0","0","0","133701","0","11","4"
"14","186","85","2130","0","2657","0","11","740","87","5","45","0","0","0","133701","0","11","5"
"14","222","138","2230","0","3181","0","12","840","92","11","45","0","0","0","133701","0","14","6"
"16","242","200","2370","0","3714","0","13","840","99","17","45","0","0","0","133701","0","19","6"
"18","272","276","2510","0","4294","0","14","960","106","17","45","0","0","0","133701","0","23","6"
"22","282","346","2540","0","4899","0","15","1080","115","17","45","0","0","0","133701","0","31","6"
"22","312","421","2570","0","5572","0","16","1080","123","17","45","0","0","0","133701","0","36","6"
"22","342","493","2570","0","6300","0","17","1080","132","17","45","0","0","0","133701","0","40","6"
"22","372","582","2570","0","7084","0","18","1080","141","17","45","0","0","0","133701","0","46","6"
"22","372","715","2570","0","7972","0","19","1080","148","17","45","0","0","0","133701","0","51","6"
"22","372","872","2570","0","8893","0","20","1080","162","17","45","0","0","0","133701","0","61","6"
"22","372","1074","2570","0","9912","0","21","1180","170","17","45","0","0","0","133701","0","67","6"
"22","372","1292","2570","0","11109","0","22","1280","177","17","45","0","0","0","133701","0","72","6"
"22","372","1476","2570","0","12432","0","23","1280","193","17","45","0","0","0","133701","0","78","6"
"22","372","1619","2570","0","13907","0","24","1280","210","17","45","0","0","0","133701","0","84","6"
"22","372","1738","2570","0","15602","0","25","1280","219","17","45","0","0","0","133701","0","90","6"
"22","372","1810","3030","0","17442","0","26","1280","228","17","45","0","0","0","133701","0","96","6"
"22","372","1855","3030","0","19477","0","27","1280","236","17","45","0","0","0","133701","0","102","6"
"22","372","1887","3030","0","21675","0","28","1280","241","17","45","0","0","0","133701","0","107","6"
"22","372","1920","3490","0","23997","0","29","1280","245","17","45","0","0","0","133701","0","111","6"
"22","372","1954","3490","0","26518","0","30","1280","249","17","45","0","0","0","133701","0","115","6"
"22","372","1988","3950","0","29097","0","31","1280","253","17","45","0","0","0","133701","0","119","6"
"22","372","2022","3950","0","31839","0","32","1280","257","17","45","0","0","0","133701","0","123","6"
"22","372","2055","4450","0","34672","0","33","1280","261","17","45","0","0","0","133701","0","127","6"
"22","372","2087","4950","0","37654","0","34","1280","265","17","45","0","0","0","133701","0","131","6"
"22","372","2119","4950","0","40841","0","35","1280","269","17","45","0","0","0","133701","0","135","6"
"22","372","2151","4950","0","44140","0","36","1280","273","17","45","0","0","0","133701","0","139","6"
"22","372","2183","5450","0","47484","0","37","1280","278","17","45","0","0","0","133701","0","144","6"
"22","372","2215","5950","0","50932","0","38","1280","283","17","45","0","0","0","133701","0","149","6"
"22","372","2247","5950","0","54547","0","39","1280","287","17","45","0","0","0","133701","0","153","6"
"22","372","2279","5950","0","58311","0","40","1280","291","17","45","0","0","0","133701","0","157","6"
"0","0","0","55","0","26","0","2","50","3","0","0","0","0","0","133801","0","0","0"
"0","0","0","150","0","87","0","3","100","8","0","0","0","0","0","133801","0","0","0"
"0","0","0","270","0","197","0","4","100","17","0","10","0","0","0","133801","0","2","0"
"0","0","0","450","0","388","0","5","100","32","0","10","0","0","0","133801","0","2","0"
"0","50","0","800","0","617","0","6","100","45","0","10","0","0","0","133801","0","4","0"
"0","85","0","1395","0","859","0","7","100","63","0","15","0","0","0","133801","0","8","0"
"4","120","0","1560","0","1226","0","8","100","74","0","45","0","0","0","133801","0","10","0"
"13","155","16","1865","0","1606","0","9","100","85","0","60","0","0","0","133801","0","12","1"
"18","190","45","2225","0","1994","0","10","520","101","0","60","0","0","0","133801","0","13","2"
"18","206","85","2485","0","2417","0","11","940","118","5","60","0","0","0","133801","0","14","3"
"18","232","128","2625","0","2865","0","12","940","131","15","60","0","0","0","133801","0","19","3"
"18","242","154","2765","0","3357","0","13","1180","149","20","66","0","0","0","133801","0","29","3"
"18","252","188","2965","0","3883","0","14","1420","167","22","66","0","0","0","133801","0","41","3"
"22","252","232","3055","0","4451","0","15","1540","182","22","71","0","0","0","133801","0","54","3"
"22","262","297","3085","0","5103","0","16","1540","194","22","77","0","0","0","133801","0","62","3"
"22","272","357","3085","0","5793","0","17","1540","210","22","78","0","0","0","133801","0","71","3"
"22","302","405","3430","0","6496","0","18","1540","228","22","78","0","0","0","133801","0","84","3"
"22","302","476","3950","0","7287","0","19","1540","246","22","78","0","0","0","133801","0","98","3"
"22","302","564","4375","0","8084","0","20","1540","276","22","78","0","0","0","133801","0","121","3"
"22","302","678","4675","0","9003","0","21","1640","302","22","78","0","0","0","133801","0","140","3"
"22","302","797","5045","0","10113","0","22","1740","326","22","78","0","0","0","133801","0","157","3"
"22","302","899","5785","0","11310","0","23","1740","357","22","78","0","0","0","133801","0","173","3"
"22","302","979","6475","0","12661","0","24","1740","387","22","78","0","0","0","133801","0","188","3"
"22","302","1041","7015","0","14257","0","25","1740","406","22","78","0","0","0","133801","0","203","3"
"22","302","1088","8015","0","15990","0","26","1740","423","22","78","0","0","0","133801","0","215","3"
"22","302","1121","8585","0","17927","0","27","1740","436","22","78","0","0","0","133801","0","225","3"
"22","302","1141","9185","0","20029","0","28","1740","445","22","78","0","0","0","133801","0","234","3"
"22","302","1162","10245","0","22255","0","29","1740","453","22","78","0","0","0","133801","0","242","3"
"22","302","1184","10845","0","24681","0","30","1740","461","22","78","0","0","0","133801","0","250","3"
"22","302","1212","11605","0","27213","0","31","1740","467","22","78","0","0","0","133801","0","256","3"
"22","302","1246","11605","0","29955","0","32","1740","471","22","78","0","0","0","133801","0","260","3"
"22","302","1279","12105","0","32788","0","33","1740","475","22","78","0","0","0","133801","0","264","3"
"22","302","1311","12605","0","35770","0","34","1740","479","22","78","0","0","0","133801","0","268","3"
"22","302","1343","12605","0","38957","0","35","1740","483","22","78","0","0","0","133801","0","272","3"
"22","302","1375","12605","0","42256","0","36","1740","487","22","78","0","0","0","133801","0","276","3"
"22","302","1407","13105","0","45600","0","37","1740","492","22","78","0","0","0","133801","0","281","3"
"22","302","1439","13605","0","49048","0","38","1740","497","22","78","0","0","0","133801","0","286","3"
"22","302","1471","13605","0","52663","0","39","1740","501","22","78","0","0","0","133801","0","290","3"
"22","302","1503","13605","0","56427","0","40","1740","505","22","78","0","0","0","133801","0","294","3"
"0","0","0","65","0","0","0","2","50","0","0","0","0","0","1","133901","18","3","0"
"0","0","0","250","0","0","0","3","100","1","0","0","0","0","1","133901","58","10","0"
"0","0","0","590","0","0","0","4","125","3","0","0","0","0","1","133901","153","19","0"
"0","0","0","1045","0","0","0","5","125","7","0","0","0","0","4","133901","285","32","0"
"0","0","0","1785","0","0","0","6","125","16","0","0","0","0","4","133901","458","50","0"
"0","0","0","2280","0","0","0","7","125","22","0","0","0","0","8","133901","714","68","0"
"0","0","0","3360","0","0","0","8","125","33","0","0","0","0","8","133901","935","93","0"
"5","0","0","4270","0","10","5","9","125","44","0","15","0","0","13","133901","1189","112","0"
"10","0","0","4640","0","10","45","10","125","53","0","40","0","0","18","133901","1594","122","0"
"10","0","0","5000","0","10","102","11","125","62","0","50","0","0","18","133901","2085","133","0"
"16","0","0","5370","11","10","124","12","125","71","0","50","0","0","20","133901","2547","146","2"
"19","25","0","5520","21","10","167","13","125","83","0","50","0","0","20","133901","3057","160","2"
"19","50","0","5580","21","10","226","14","125","93","0","50","0","0","22","133901","3643","172","4"
"19","62","0","5580","21","10","290","15","225","106","0","50","0","0","22","133901","4280","182","4"
"19","62","0","5730","24","10","356","16","225","112","0","50","0","0","22","133901","4943","198","6"
"19","62","0","6030","27","10","414","17","225","119","0","50","0","0","22","133901","5677","207","6"
"19","62","0","6430","27","10","521","18","225","128","0","50","0","0","22","133901","6460","215","6"
"19","62","0","6775","27","10","609","19","225","132","0","50","0","0","22","133901","7365","229","6"
"19","62","0","6970","27","10","700","20","225","145","0","50","0","0","22","133901","8384","238","6"
"19","71","0","7160","27","10","795","21","225","159","0","50","0","0","22","133901","9455","254","6"
"19","71","0","7250","27","10","897","22","225","174","0","50","0","0","22","133901","10680","278","6"
"19","71","0","7595","27","10","938","23","225","195","0","50","0","0","22","133901","12047","295","6"
"19","71","0","8450","27","10","992","24","225","199","0","50","0","0","22","133901","13556","311","6"
"19","71","0","8520","27","10","1025","25","225","212","0","50","0","0","22","133901","15256","331","6"
"19","71","0","8910","27","10","1049","26","225","221","0","50","0","0","22","133901","17125","345","6"
"19","71","0","9330","27","10","1067","27","225","228","0","50","0","0","22","133901","19124","357","6"
"19","71","0","9955","27","10","1085","28","225","230","0","50","0","0","22","133901","21295","361","6"
"19","71","0","10315","27","10","1107","29","225","247","0","50","0","0","22","133901","23509","380","6"
"19","71","0","10415","27","10","1139","30","225","261","0","50","0","0","22","133901","25936","394","6"
"19","71","0","10835","27","10","1162","31","225","270","0","50","0","0","22","133901","28493","403","6"
"19","71","0","11460","27","10","1185","32","225","274","0","50","0","0","22","133901","31187","407","6"
"19","71","0","11660","27","10","1215","33","225","289","0","50","0","0","22","133901","33962","422","6"
"19","71","0","11860","27","10","1244","34","225","304","0","50","0","0","22","133901","36885","437","6"
"19","71","0","12060","27","10","1273","35","225","319","0","50","0","0","22","133901","39956","452","6"
"19","71","0","12260","27","10","1302","36","225","335","0","50","0","0","22","133901","43129","468","6"
"19","71","0","12460","27","10","1331","37","225","351","0","50","0","0","22","133901","46413","484","6"
"19","71","0","12660","27","10","1360","38","225","367","0","50","0","0","22","133901","49802","500","6"
"19","71","0","12860","27","10","1389","39","225","383","0","50","0","0","22","133901","53296","516","6"
"19","71","0","13060","27","10","1418","40","225","399","0","50","0","0","22","133901","56923","532","6"
"0","0","0","55","0","23","0","2","75","2","0","0","0","0","0","134001","0","1","0"
"0","0","0","150","0","81","0","3","125","8","0","0","0","0","0","134001","0","1","0"
"0","5","0","325","0","172","0","4","175","17","0","10","0","0","0","134001","0","4","0"
"0","15","0","505","0","349","0","5","175","33","0","10","0","0","0","134001","0","4","0"
"0","15","0","1035","0","522","0","6","175","52","0","25","0","0","0","134001","0","12","0"
"0","85","0","1395","0","790","0","7","175","66","0","30","0","0","0","134001","0","14","0"
"4","85","0","1675","0","1089","0","8","175","88","0","75","0","0","0","134001","0","19","0"
"9","100","6","2130","0","1389","0","9","175","109","5","110","0","0","0","134001","0","25","0"
"14","135","30","2490","0","1758","0","10","395","126","10","115","0","0","0","134001","0","28","0"
"14","151","53","2910","0","2159","0","11","735","145","10","129","0","0","0","134001","0","35","0"
"17","177","63","3430","0","2471","0","12","955","171","12","138","0","0","0","134001","0","56","0"
"20","199","63","3810","0","2705","0","13","1175","209","14","140","0","0","0","134001","0","94","0"
"20","199","71","3990","0","2982","0","14","1295","251","16","146","0","0","0","134001","0","133","0"
"20","199","81","4130","0","3310","0","15","1395","293","18","151","0","0","0","134001","0","168","0"
"20","199","81","4330","0","3658","0","16","1495","336","18","157","0","0","0","134001","0","208","0"
"20","214","81","4510","0","4008","0","17","1495","384","18","158","0","0","3","134001","0","250","0"
"20","229","81","4915","0","4353","0","18","1495","441","18","158","0","0","6","134001","0","295","0"
"20","229","81","5560","0","4719","0","19","1590","506","18","158","0","0","6","134001","0","349","0"
"20","229","93","6145","0","5176","0","20","1685","568","18","158","0","0","6","134001","0","406","0"
"20","229","93","6765","0","5618","0","21","1685","646","18","158","0","0","6","134001","0","472","0"
"20","229","93","8080","0","6142","0","22","1685","725","18","158","0","0","6","134001","0","541","0"
"20","229","93","9855","0","6707","0","23","1685","810","18","158","0","0","6","134001","0","619","0"
"20","229","93","11380","0","7347","0","24","1685","901","18","158","0","0","6","134001","0","704","0"
"20","229","93","12675","0","8227","0","25","1685","986","18","158","0","0","6","134001","0","784","0"
"20","229","98","13965","0","9358","0","26","1685","1060","18","158","0","0","6","134001","0","853","0"
"20","229","103","15535","0","10583","0","27","1685","1132","18","158","0","0","6","134001","0","921","0"
"20","229","108","17300","0","11895","0","28","1685","1205","18","158","0","0","6","134001","0","992","0"
"20","229","118","19295","0","13300","0","29","1685","1281","18","158","0","0","6","134001","0","1068","0"
"20","229","128","21525","0","14775","0","30","1685","1362","18","158","0","0","6","134001","0","1149","0"
"20","229","138","23915","0","16322","0","31","1685","1445","18","158","0","0","6","134001","0","1232","0"
"20","229","148","26460","0","17940","0","32","1685","1530","18","158","0","0","6","134001","0","1317","0"
"20","229","158","29250","0","19655","0","33","1685","1617","18","158","0","0","6","134001","0","1404","0"
"20","229","168","32450","0","21467","0","34","1685","1706","18","158","0","0","6","134001","0","1493","0"
"20","229","178","36060","0","23352","0","35","1685","1796","18","158","0","0","6","134001","0","1583","0"
"20","229","188","40010","0","25300","0","36","1685","1887","18","158","0","0","6","134001","0","1674","0"
"20","229","198","44205","0","27310","0","37","1685","1980","18","158","0","0","6","134001","0","1767","0"
"20","229","208","48640","0","29391","0","38","1685","2074","18","158","0","0","6","134001","0","1861","0"
"20","229","218","53405","0","31538","0","39","1685","2168","18","158","0","0","6","134001","0","1955","0"
"20","229","228","58600","0","33772","0","40","1685","2262","18","158","0","0","6","134001","0","2049","0"
"0","0","0","55","0","26","0","2","50","3","0","0","0","0","0","134301","0","0","0"
"0","0","0","150","0","94","0","3","100","7","0","0","0","0","0","134301","0","0","0"
"0","0","0","270","0","214","0","4","100","14","0","10","0","0","0","134301","0","2","0"
"0","0","0","450","0","405","0","5","100","29","0","10","0","0","0","134301","0","2","0"
"0","50","0","800","0","634","0","6","100","42","0","10","0","0","0","134301","0","4","0"
"0","85","0","1395","0","894","0","7","100","56","0","15","0","0","0","134301","0","8","0"
"4","120","0","1560","0","1286","0","8","100","63","0","30","0","0","0","134301","0","10","1"
"9","155","16","1700","0","1710","0","9","100","70","0","45","0","0","0","134301","0","10","2"
"14","170","40","1970","0","2145","0","10","520","82","0","45","0","0","0","134301","0","11","4"
"14","186","85","2130","0","2657","0","11","740","87","5","45","0","0","0","134301","0","11","5"
"14","222","138","2230","0","3181","0","12","840","92","11","45","0","0","0","134301","0","14","6"
"16","242","200","2370","0","3714","0","13","840","99","17","45","0","0","0","134301","0","19","6"
"18","272","276","2510","0","4294","0","14","960","106","17","45","0","0","0","134301","0","23","6"
"22","282","336","2540","0","4880","0","15","1080","117","17","50","0","0","0","134301","0","33","6"
"22","312","411","2570","0","5553","0","16","1080","125","17","50","0","0","0","134301","0","38","6"
"22","342","471","2570","0","6245","0","17","1080","139","17","50","0","0","0","134301","0","46","6"
"22","372","560","2570","0","7029","0","18","1080","148","17","50","0","0","0","134301","0","52","6"
"22","372","693","2570","0","7917","0","19","1080","155","17","50","0","0","0","134301","0","57","6"
"22","372","850","2570","0","8838","0","20","1080","169","17","50","0","0","0","134301","0","67","6"
"22","372","1052","2570","0","9857","0","21","1180","177","17","50","0","0","0","134301","0","73","6"
"22","372","1270","2570","0","11054","0","22","1280","184","17","50","0","0","0","134301","0","78","6"
"22","372","1454","2570","0","12377","0","23","1280","200","17","50","0","0","0","134301","0","84","6"
"22","372","1597","2570","0","13852","0","24","1280","217","17","50","0","0","0","134301","0","90","6"
"22","372","1716","2570","0","15547","0","25","1280","226","17","50","0","0","0","134301","0","96","6"
"22","372","1788","3030","0","17387","0","26","1280","235","17","50","0","0","0","134301","0","102","6"
"22","372","1833","3030","0","19422","0","27","1280","243","17","50","0","0","0","134301","0","108","6"
"22","372","1865","3030","0","21620","0","28","1280","248","17","50","0","0","0","134301","0","113","6"
"22","372","1898","3490","0","23942","0","29","1280","252","17","50","0","0","0","134301","0","117","6"
"22","372","1932","3490","0","26463","0","30","1280","256","17","50","0","0","0","134301","0","121","6"
"22","372","1966","3950","0","29042","0","31","1280","260","17","50","0","0","0","134301","0","125","6"
"22","372","2000","3950","0","31784","0","32","1280","264","17","50","0","0","0","134301","0","129","6"
"22","372","2033","4450","0","34617","0","33","1280","268","17","50","0","0","0","134301","0","133","6"
"22","372","2065","4950","0","37599","0","34","1280","272","17","50","0","0","0","134301","0","137","6"
"22","372","2097","4950","0","40786","0","35","1280","276","17","50","0","0","0","134301","0","141","6"
"22","372","2129","4950","0","44085","0","36","1280","280","17","50","0","0","0","134301","0","145","6"
"22","372","2161","5450","0","47429","0","37","1280","285","17","50","0","0","0","134301","0","150","6"
"22","372","2193","5950","0","50877","0","38","1280","290","17","50","0","0","0","134301","0","155","6"
"22","372","2225","5950","0","54492","0","39","1280","294","17","50","0","0","0","134301","0","159","6"
"22","372","2257","5950","0","58256","0","40","1280","298","17","50","0","0","0","134301","0","163","6"
"0","0","0","55","0","23","0","2","75","2","0","0","0","0","0","134401","0","1","0"
"0","0","0","150","0","78","0","3","150","7","0","0","0","0","0","134401","0","2","0"
"0","5","0","325","0","169","0","4","200","16","0","10","0","0","0","134401","0","5","0"
"0","15","0","625","0","322","0","5","200","32","0","10","0","0","0","134401","0","7","0"
"0","15","0","1155","0","495","0","6","200","51","0","25","0","0","0","134401","0","15","0"
"0","50","0","1515","0","724","0","7","200","69","0","30","0","0","0","134401","26","22","0"
"4","50","0","1680","0","1052","0","8","200","84","0","60","0","0","0","134401","52","29","0"
"9","50","0","2215","0","1341","0","9","200","107","5","80","0","0","0","134401","52","40","1"
"14","70","15","2835","0","1631","0","10","300","131","5","85","0","0","0","134401","52","57","1"
"14","70","32","3475","0","1929","0","11","520","156","7","101","0","0","0","134401","52","75","2"
"17","80","49","4035","0","2191","0","12","620","183","14","111","0","0","0","134401","52","98","2"
"17","112","79","4475","0","2555","0","13","840","208","14","111","0","0","0","134401","52","120","2"
"19","124","127","4675","0","3029","0","14","960","229","14","111","0","0","0","134401","52","133","2"
"21","134","173","4765","0","3521","0","15","1080","249","14","120","0","0","0","134401","52","149","2"
"23","134","232","4795","0","4087","0","16","1080","268","14","121","0","0","0","134401","52","163","2"
"23","179","280","4795","0","4663","0","17","1080","291","14","121","0","0","0","134401","52","179","2"
"23","204","340","5140","0","5284","0","18","1080","314","14","121","0","0","0","134401","52","195","2"
"23","204","436","5315","0","6008","0","19","1080","337","14","121","0","0","0","134401","52","212","2"
"23","204","550","5565","0","6827","0","20","1080","356","14","121","0","0","0","134401","52","228","2"
"23","204","679","5615","0","7738","0","21","1180","376","14","121","0","0","0","134401","52","244","2"
"23","204","824","5935","0","8762","0","22","1280","399","14","121","0","0","0","134401","52","261","2"
"23","204","938","6355","0","9956","0","23","1280","429","14","121","0","0","0","134401","52","276","2"
"23","204","1026","6625","0","11291","0","24","1280","460","14","121","0","0","0","134401","52","293","2"
"23","204","1109","6895","0","12834","0","25","1280","483","14","121","0","0","0","134401","52","309","2"
"23","204","1162","7165","0","14593","0","26","1280","501","14","121","0","0","0","134401","52","322","2"
"23","204","1192","7465","0","16507","0","27","1280","515","14","121","0","0","0","134401","52","334","2"
"23","204","1222","7765","0","18544","0","28","1280","529","14","121","0","0","0","134401","52","347","2"
"23","204","1253","8065","0","20720","0","29","1280","545","14","121","0","0","0","134401","52","363","2"
"23","204","1285","8365","0","23021","0","30","1280","563","14","121","0","0","0","134401","52","381","2"
"23","204","1317","8665","0","25430","0","31","1280","581","14","121","0","0","0","134401","52","399","2"
"23","204","1349","8965","0","27949","0","32","1280","599","14","121","0","0","0","134401","52","417","2"
"23","204","1380","9265","0","30603","0","33","1280","618","14","121","0","0","0","134401","52","436","2"
"23","204","1405","10065","0","33410","0","34","1280","633","14","121","0","0","0","134401","52","451","2"
"23","204","1435","10365","0","36348","0","35","1280","653","14","121","0","0","0","134401","52","471","2"
"23","204","1465","10665","0","39387","0","36","1280","674","14","121","0","0","0","134401","52","492","2"
"23","204","1495","10965","0","42524","0","37","1280","696","14","121","0","0","0","134401","52","514","2"
"23","204","1525","11265","0","45770","0","38","1280","718","14","121","0","0","0","134401","52","536","2"
"23","204","1555","11565","0","49120","0","39","1280","740","14","121","0","0","0","134401","52","558","2"
"23","204","1585","11965","0","52594","0","40","1280","762","14","121","0","0","0","134401","52","580","2"
"0","0","0","55","0","23","0","2","75","2","0","0","0","0","0","134501","0","1","0"
"0","0","0","150","0","85","0","3","150","6","0","0","0","0","0","134501","0","2","0"
"0","5","0","325","0","186","0","4","200","13","0","10","0","0","0","134501","0","5","0"
"0","15","0","625","0","339","0","5","200","29","0","10","0","0","0","134501","0","7","0"
"0","15","0","1155","0","512","0","6","200","48","0","25","0","0","0","134501","0","15","0"
"0","50","0","1515","0","759","0","7","200","62","0","30","0","0","0","134501","26","22","0"
"4","50","0","1680","0","1112","0","8","200","73","0","45","0","0","0","134501","52","29","1"
