0b987c0bb29ed22190e108e30bf719b532b7d69d47c7f011d43e67ab1e999155,3877f5fb12e5b102e2ca7d31a6320507e527ea58520262f6d2df108f80a7bfb0,3bb0beac2b3fa519edf329335c4f28469f2165e4b7e26ae140803f00ff87afde,b848cddd9b48b86b79556ae02966c27c00525240fdf9a275920334335b7ff1f0,40ea1a2683e81f57f9994e57533d59c62330d987202663d5e84d14255e48b4f8,a388d5d9efd008119c8a55543b31a0356e560784ae10584388ce4d2477ecfdf8,7fac91c6a2ff300b148417e57e5aaa6d3ec80faf0de912ba76477d65e0d7c3b1,77afcf33c3bbae93dff1c71ffa8adadaece0df0e6633c39e51c8a7dda1874e1c,b101e552f58c1a03d587c3ef31cc023c67656764ebdf855b4cbf7a4c33591e9c,826be9599fb924d111fc299fd102c67ed55df89002a13f694d8b6b130054286b,61befb1c5e957877d7be5f560ebaaecc31bd5676495b9ff249e1cca34ebcb823,cfaecafdb3fb73fc22ed188b5a3e466fce765a277696a0277bf2de4da75f66d7,96c8d84919505faeef2d439230d904fdfca315ffcf506a452b2bd4c773e97687,3bb366a2fc06c86fbeacdb5db9d5241ccd74539cad15e2d92c14452d4531009c,866f0e1f69cbbee11dcc8faf810c8a560e4ff33687312d31ed5ea1dbd8cd5eb5,63cb44be90359f02fb5882a4c82930dfdca3f67e64e984bc843f1453b4d1b478,1f267baddd0225c726a9d333f23f1094dc3066cab820d81852209848174921f8,44c26a02ece81b3d1020a07ec06a87933bc2c451262958feaf29a3b90f2fb029,243467e8c9e1c5960160da8baa51a5dd664dba33fc693bd0d067ff15bcbc8e03,d8e5a00122730ce40153e88b4dcbe203df32f9306517937ce1d1f159ac0931cf,18878ab35ff0e4422fd62c3cfacf911dedccdde28a2cbeeefb49a5be00b023b6
"0","315003204","1","0","","1","3","3","23","315003202","970","2","1","3000","0","0","99","0","315003203","0",""
"2.5","0","1","0","","0","3","3","8","315003203","7","0","1","3000","0","0","99","0","0","0",""
"5","0","1","0","","0","3","3","8","315003204","7","0","1","3000","0","0","99","0","0","0",""
"2.5","0","1","9999999","","0","3","1","1","315003301","1","6","1","600","0","0","99","0","50","0",""
"1200","0","1","0","","1000","3","1","3","315003302","3","0","1","600","0","0","99","0","0","0",""
"30","0","0","0","","100","0","0","17","315003401","7","0","1","0","0","0","0","0","0","0",""
"90","0","2","0","","2","7","3","8","315003402","2","0","1","-1","0","0","1","0","0","0",""
"0","1","2","0","","2","7","3","10","315003403","10","50","1","-1","90","0","1","0","0","0",""
"0","31500302","2","0","","180","7","1","22","315003404","1","0","1","0","0","0","1","0","0","0",""
"0","0","1","0","","0","3","3","1","315003501","1","60","1","3000","0.006","0","1","0","50","0",""
"0","0","1","0","","100","3","3","49","315004101","10","0","1","3000","0","0","99","0","0","0",""
"0","1","1","0","","30","3","3","46","315004102","1","0","1","3000","0","0","99","0","100","0",""
"0","1","2","0","","7","7","3","26","315004103","315004102","0.006","1","-1","0","0","1","0","0","0",""
"0","1","2","0","","2","7","3","10","315004104","10","50","1","-1","90","0","1","0","0","0",""
"1.5","0","1","9999999","","15000","3","3","1","315004201","1","0","1","3000","0","0","99","0","100","0",""
"0","315004204","1","0","","1","3","3","23","315004202","970","2","1","3000","0","0","99","0","315004203","0",""
"2.5","0","1","0","","0","3","3","8","315004203","7","0","1","3000","0","0","99","0","0","0",""
"5","0","1","0","","0","3","3","8","315004204","7","0","1","3000","0","0","99","0","0","0",""
"2.5","0","1","9999999","","30000","2","1","1","315004301","1","0","1","300","0","0","99","0","100","0",""
"1200","0","1","0","","1000","2","1","3","315004302","3","0","1","300","0","0","99","0","0","0",""
"30","0","0","0","","100","0","0","17","315004401","7","0","1","0","0","0","0","0","0","0",""
"90","0","2","0","","2","7","3","8","315004402","2","0","1","-1","0","0","1","0","0","0",""
"0","1","2","0","","2","7","3","10","315004403","10","100","1","-1","90","0","1","0","0","0",""
"0","31500402","2","0","","180","7","1","22","315004404","1","0","1","0","0","0","1","0","0","0",""
"60","0","1","0","","600000","3","3","1","315004501","1","0","1","3000","0","0","1","0","100","0",""
"1","315100103","2","0","","0","7","3","28","315100101","685","0","1","0","0","0","1","0","315100102","0",""
"12","0","1","0","","10","3","3","1","315100102","1","20","1","3000","0","0","99","0","0","0",""
"5","0","1","0","","10","3","3","1","315100103","1","60","1","3000","0","0","99","0","0","0",""
"0","1","1","0","","2","3","2","10","315100104","21","40","1","3000","37","0","99","0","0","0",""
"0","0","1","0","","0","3","1","7","315100201","4","0","1","3000","0","0","1","0","0","0",""
"1","1","1","0","","2","3","2","10","315100202","21","30","1","200","37","0","99","0","0","0",""
"1","1","1","0","","2","3","2","10","315100203","41","30","1","200","37","0","99","0","0","0",""
"10","1","2","1","","1","3","3","10","315100301","10","0","1","3000","90","0","2","0","0","0",""
"0","0","2","1","","1000","7","3","16","315100302","1","0","1","3000","0","0","1","0","0","0",""
"90","1","2","0","","1","7","3","35","315100401","0","85","1","0","1","0","1","0","0","0",""
"90","0","2","0","","3","7","3","8","315100402","2","0","1","0","0","0","1","0","0","0",""
"10","0","1","0","","10","3","2","1","315100501","1","40","1","3000","0","0","1","0","0","0",""
"2","0","1","0","","10","3","2","1","315100601","1","10","1","3000","0","0","1","0","0","0",""
"315200","0","2","0","","1","3","3","28","315100602","720","2","1","3000","0","0","1","0","315100603","0",""
"0","31510302","2","0","","120","7","3","22","315100603","1","0","1","3000","0","0","1","0","0","0",""
"90","0","2","0","","100","7","1","17","315100701","7","0","1","0","0","0","1","0","0","0",""
"315200","0","2","0","","1","3","3","28","315100702","720","2","1","3000","0","0","1","0","315100703","0",""
"0","31510302","2","0","","120","7","3","22","315100703","1","0","1","3000","0","0","1","0","0","0",""
"2","0","1","0","","10","3","2","1","315100801","1","10","1","3000","0","0","1","0","0","0",""
"315200","0","2","0","","1","3","3","28","315100802","720","2","1","3000","0","0","1","0","315100803","0",""
"0","31510102","2","0","","120","7","3","22","315100803","1","0","1","3000","0","0","1","0","0","0",""
"90","0","2","0","","100","7","1","17","315100901","7","0","1","0","0","0","1","0","0","0",""
"315200","0","2","0","","1","3","3","28","315100902","720","2","1","3000","0","0","1","0","315100903","0",""
"0","31510102","2","0","","120","7","3","22","315100903","1","0","1","3000","0","0","1","0","0","0",""
"2","0","1","0","","10","3","2","1","315101001","1","10","1","3000","0","0","1","0","0","0",""
"315200","0","2","0","","1","3","3","28","315101002","720","2","1","3000","0","0","1","0","315101003","0",""
"0","31510202","2","0","","120","7","3","22","315101003","1","0","1","3000","0","0","1","0","0","0",""
"1","315101103","2","0","","0","7","3","28","315101101","685","0","1","0","0","0","1","0","315101102","0",""
"0","0","1","0","","0.5","3","3","92","315101102","0","0","1","3000","0","0","99","0","0","0",""
"0","0","1","0","","0.5","3","3","92","315101103","0","0","1","3000","0","0","99","0","0","0",""
"15","0","1","0","","10","3","3","1","315101104","1","10","1","3000","0","0","99","0","0","0",""
"20","0","1","0","","10","3","3","1","315101105","1","200","1","3000","0","0","99","0","0","0",""
"0","1","1","0","","2","3","2","10","315101106","21","20","1","3000","30","0","99","0","0","0",""
"0","0","1","0","","0","3","1","7","315101201","4","0","1","3000","0","0","1","0","0","0",""
"0.1","1","1","0","","2","3","2","10","315101202","21","10","1","200","20","0","99","0","0","0",""
"0.1","1","1","0","","2","3","2","10","315101203","41","10","1","200","20","0","99","0","0","0",""
"10","1","2","1","","1","3","3","10","315101301","10","0","1","3000","90","0","2","0","0","0",""
"0","0","2","1","","1000","7","3","16","315101302","1","0","1","3000","0","0","1","0","0","0",""
"90","1","2","0","","1","7","3","35","315101401","0","85","1","0","1","0","1","0","0","0",""
"90","0","2","0","","3","7","3","8","315101402","2","0","1","0","0","0","1","0","0","0",""
"0","0","1","0","","0.5","3","1","92","315101501","0","0","1","3000","0","0","1","0","0","0",""
"20","0","1","0","","10","3","1","1","315101502","1","20","1","3000","0","0","1","0","0","0",""
"90","0","2","0","","100","7","3","17","315101601","7","0","1","0","0","0","1","0","0","0",""
"0","0","2","1","","1","7","3","10","315101602","1020","50","1","0","90","0","1","0","0","0",""
"0","0","2","1","","1","7","3","10","315101603","1040","50","1","0","90","0","1","0","0","0",""
"1","610115404","2","300","","0","7","1","15","315101701","2","1","1","-1","0","0","1","1","1","0",""
"2","610115405","2","350","","0","7","1","15","315101702","2","2","1","-1","0","0","1","1","1","0",""
"3","610115406","2","400","","0","7","1","15","315101703","2","3","1","-1","0","0","1","1","1","0",""
"1000","0","1","0","","100","3","2","3","315101704","3","0","1","2160","0","0","99","0","0","0",""
"0","0","1","0","","0.5","3","1","92","315101801","0","0","1","3000","0","0","1","0","0","0",""
"8","0","1","0","","10","3","2","1","315101802","1","10","1","3000","0","0","1","0","0","0",""
"315206","0","2","0","","1","3","3","28","315101803","720","2","1","3000","0","0","1","0","315101804","0",""
"0","31510602","2","0","","120","7","3","22","315101804","1","0","1","3000","0","0","1","0","0","0",""
"90","0","2","0","","100","7","1","17","315101901","7","0","1","0","0","0","1","0","0","0",""
"315206","0","2","0","","1","3","3","28","315101902","720","2","1","3000","0","0","1","0","315101903","0",""
"0","31510602","2","0","","120","7","3","22","315101903","1","0","1","3000","0","0","1","0","0","0",""
"90","0","2","0","","100","7","1","17","315102001","7","0","1","0","0","0","1","0","0","0",""
"315200","0","2","0","","1","3","3","28","315102002","720","2","1","3000","0","0","1","0","315102003","0",""
"0","31510202","2","0","","120","7","3","22","315102003","1","0","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","0","3","1","7","315200101","4","0","1","3000","0","0","1","0","0","0",""
"32","0","1","0","","10","3","2","1","315200102","1","20","1","200","0","0","99","0","0","0",""
"5","0","1","0","","10","3","1","1","315200201","1","20","1","-1","0","0","1","0","0","0",""
"0","1","1","1","","2","3","1","10","315200202","21","30","1","-1","6","0","1","0","0","0",""
"2","0","1","0","","10","3","1","1","315200301","1","10","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","0","3","1","7","315201101","4","0","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","0.5","3","2","92","315201102","0","0","1","200","0","0","99","0","0","0",""
"30","0","1","0","","10","3","2","1","315201103","1","20","1","200","0.1","0","99","0","0","0",""
"0","0","1","0","","0.5","3","1","92","315201201","0","0","1","-1","0","0","1","0","0","0",""
"20","0","1","0","","10","3","1","1","315201202","1","20","1","-1","0","0","1","0","0","0",""
"0","1","1","1","","2","3","1","10","315201203","21","40","1","-1","40","0","1","0","0","0",""
"0","0","1","0","","0.5","3","1","92","315201301","0","0","1","3000","0","0","1","0","0","0",""
"20","0","1","0","","10","3","1","1","315201302","1","20","1","3000","0","0","1","0","0","0",""
"50","0","2","0","","100","7","1","17","315201501","3","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","90","7","1","54","315201502","0","0","1","0","0","0","1","0","0","0",""
"0","300000019","2","0","","90","7","3","82","315201503","1","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","1000","7","1","16","315201504","2","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","100","7","1","17","315201601","8","0","1","0","0","0","1","0","0","0",""
"90","0","2","0","","0","7","3","8","315201602","10","0","1","0","0","0","1","1","0","0",""
"90","0","2","0","","100","7","3","17","315201701","7","0","1","0","0","0","1","0","0","0",""
"0","0","2","1","","1","7","3","10","315201702","1020","50","1","0","90","0","1","0","0","0",""
"0","0","2","1","","1","7","3","10","315201703","1040","50","1","0","90","0","1","0","0","0",""
"90","0","2","0","","100","7","1","17","315201801","7","0","1","0","0","0","1","0","0","0",""
"0","315201803","2","0","","1","3","3","28","315201802","950","2","1","3000","0","0","1","0","0","0",""
"0","300000019","2","0","","90","7","3","82","315201803","1","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","90","7","1","54","315201804","0","0","1","0","0","0","1","0","0","0",""
"0","0","1","0","","0","3","1","7","315206101","4","0","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","0.5","3","2","92","315206102","0","0","1","200","0","0","99","0","0","0",""
"50","0","1","0","","0","3","2","1","315206103","1","40","1","200","0","0","99","0","0","0",""
"0","2","1","0","","20","3","1","46","315300101","1","0","1","2160","0","0","99","0","0","0",""
"0","1","2","0","","256","7","1","26","315300102","315300101","0.5","1","0","0","0","1","0","0","0","根據攻擊動作的倍率給予刻印數"
"99","0","2","0","","99","7","3","35","315300103","1","56","1","2160","5","0","1","0","0","0","給予自己刻印"
"0","0","2","0","","960","11","1","7","315300201","3","0","1","2160","0","0","1","0","2","0",""
"0","0","1","0","","100","3","1","16","315300202","2","0","1","2160","0","0","99","0","0","0","降低目標的 TP 上升"
"0","1","2","0","","256","7","1","26","315300203","315300202","0.5","1","0","0","0","1","0","0","0","根據攻擊動作的倍率給予刻印數"
"12","2","1","0","","20","11","1","38","315300204","81","0","1","2160","0","0","99","350","0","0","對 TP 上升率造成減益的領域"
"0","1","2","0","","256","7","1","27","315300205","315300204","0.5","1","0","0","0","1","0","0","0","根據攻擊動作的倍率給予刻印數"
"0.5","0","1","0","","1","3","1","1","315300206","2","1","1","2160","0","0","99","0","0","0",""
"1","610045701","2","350","","0","7","1","15","315300301","2","1","1","-1","0","0","1","1","1","300","召喚"
"2","610045702","2","500","","0","7","1","15","315300302","2","2","1","-1","0","0","1","1","1","450","召喚"
"1000","0","1","0","","200","3","2","3","315300303","3","0","1","2160","0","0","99","0","0","0","擊退"
"30","0","1","0","","100","0","1","17","315300401","3","0","1","0","0","0","0","0","0","0","覺醒"
"99","0","2","0","","99","7","3","35","315300402","1","56","1","2160","20","0","1","0","0","0","給予自己刻印"
"0","1","2","2","","2","7","3","10","315300403","30","10","1","-1","100","0","1","0","0","0","物理攻擊增益"
"90","0","1","0","","100","0","1","17","315300501","7","0","1","0","0","0","0","0","0","0","覺醒"
"0","1","2","2","","2","7","3","10","315300502","10","5","1","-1","100","0","1","0","0","0","物理攻擊增益"
"0","1","2","2","","2","7","3","10","315300503","30","5","1","-1","100","0","1","0","0","0","魔法攻擊增益"
"90","1","2","-1","","99","7","3","77","315300504","2","56","1","-1","0","0","1","90","0","0","烙印"
"0.5","0","1","0","","1","3","1","1","315300601","1","1","1","3000","0","0","1","0","0","0","單體物理攻擊"
"0","3","2","0","","256","7","1","26","315300602","315300601","0.04","1","0","0","0","1","0","0","0","根據攻擊動作的倍率給予刻印數"
"99","0","2","0","","99","7","3","35","315300603","1","56","1","0","2","0","1","0","0","0","給予自己刻印"
"0","1","2","0","","7","7","3","26","315400101","315400102","0.005","1","-1","0","0","1","0","0","0",""
"0","1","1","0","","0","3","2","46","315400102","1","0.1","1","3000","0","0","1","0","0","0",""
"200","1","2","0","","1","7","3","10","315400201","20","0","1","-1","6","0","1","0","0","0",""
"200","1","2","0","","1","7","3","10","315400202","40","0","1","-1","6","0","1","0","0","0",""
"50","0","2","0","","100","7","3","17","315400301","3","0","1","3000","0","0","1","0","1","0",""
"10","1","2","0","","1","7","3","10","315400302","10","50","1","3000","90","0","1","0","1","0",""
"0","31540302","2","0","","120","7","3","22","315400303","1","0","1","3000","0","0","1","0","0","0",""
"0","315400502","2","0","","0","7","1","28","315400501","54","0","1","0","0","0","1","0","315400503","0",""
"0","315400504","2","0","","1","7","1","28","315400502","33","2","1","0","0","0","1","0","315400505","0",""
"0","315400506","2","0","","3","7","1","28","315400503","78","4","1","0","0","0","1","0","315400507","0",""
"5","1","1","0","","1","7","3","10","315400504","10","0","1","2160","12","0","1","0","0","0",""
"10","1","1","0","","1","7","3","10","315400505","10","0","1","2160","12","0","1","0","0","0",""
"15","1","1","0","","1","7","3","10","315400506","10","0","1","2160","12","0","1","0","0","0",""
"36","1","1","0","","1","7","3","10","315400507","10","0","1","2160","12","0","1","0","0","0",""
"16","0","1","0","","10","3","1","1","315400601","1","20","1","3000","0","0","1","0","0","0",""
"0","315400702","2","0","","0","7","1","28","315400701","50","0","1","0","0","0","1","0","315400703","0",""
"0","315400704","2","0","","1","7","1","28","315400702","50","2","1","0","0","0","1","0","315400705","0",""
"0","315400706","2","0","","3","7","1","28","315400703","50","4","1","0","0","0","1","0","315400707","0",""
"90","-1","2","0","","0","7","3","35","315400704","1","85","1","0","-1","0","1","0","0","0",""
"90","-1","2","0","","0","7","3","35","315400705","1","85","1","0","-1","0","1","0","0","0",""
"90","-1","2","0","","0","7","3","35","315400706","1","85","1","0","-1","0","1","0","0","0",""
"90","-1","2","0","","0","7","3","35","315400707","1","85","1","0","-1","0","1","0","0","0",""
"50","0","2","0","","100","7","3","17","315400801","3","0","1","3000","0","0","1","0","1","0",""
"0","1","2","0","","2","7","3","10","315400802","10","50","1","3000","90","0","1","0","1","0",""
"0","31540102","2","0","","120","7","3","22","315400803","1","0","1","3000","0","0","1","0","0","0",""
"50","0","2","0","","100","7","3","17","315400901","3","0","1","3000","0","0","1","0","1","0",""
"0","1","2","0","","2","7","3","10","315400902","10","50","1","3000","90","0","1","0","1","0",""
"0","31540202","2","0","","120","7","3","22","315400903","1","0","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","0.5","3","3","92","315401101","0","0","1","3000","0","0","1","0","0","0",""
"0","1","2","0","","7","7","3","26","315401102","315401103","0.001","1","-1","0","0","1","0","0","0",""
"0","1","1","0","","0","3","2","46","315401103","1","0.1","1","3000","0","0","1","0","0","0",""
"43","0","2","0","","100","7","3","17","315401301","3","0","1","3000","0","0","1","0","1","0",""
"10","1","2","0","","1","7","3","10","315401302","10","50","1","3000","90","0","1","0","1","0",""
"0","31540602","2","0","","120","7","3","22","315401303","1","0","1","3000","0","0","1","0","0","0",""
"1","610117505","2","250","","0","7","1","15","315401401","2","-1","1","-1","0","0","1","1","1","0",""
"2","610117501","2","510","","0","7","1","15","315401402","2","-3","1","-1","0","0","1","1","1","0",""
"3","610117503","2","770","","0","7","1","15","315401403","2","-5","1","-1","0","0","1","1","1","0",""
"3000","0","1","0","","570","3","2","3","315401404","3","0","1","2160","0","0","99","0","0","0",""
"0","0","1","0","","0.5","3","3","92","315401601","0","0","1","3000","0","0","1","0","0","0",""
"10","0","1","0","","0","3","1","1","315401602","1","200","1","3000","0","0","1","0","0","0",""
"90","0","2","0","","100","7","3","17","315401801","7","0","1","0","0","0","1","0","0","0",""
"0","0","2","1","","1","7","3","10","315401802","1020","50","1","0","90","0","1","0","0","0",""
"0","0","2","1","","1","7","3","10","315401803","1040","50","1","0","90","0","1","0","0","0",""
"1","610117502","2","640","","0","7","1","15","315401901","2","-4","1","-1","0","0","1","1","1","0",""
"1","610117504","2","380","","0","7","1","15","315402001","2","-2","1","-1","0","0","1","1","1","0",""
"0","315402102","2","0","","0","7","1","28","315402101","13","1","1","0","0","0","1","0","315402103","0",""
"90","-1","2","0","","0","7","3","35","315402102","1","85","1","0","-1","0","1","0","0","0",""
"0","315402104","2","0","","2","7","1","28","315402103","26","3","1","0","0","0","1","0","315402105","0",""
"90","-1","2","0","","0","7","3","35","315402104","1","85","1","0","-1","0","1","0","0","0",""
"0","315402106","2","0","","2","7","1","28","315402105","26","3","1","0","0","0","1","0","315402107","0",""
"90","-1","2","0","","0","7","3","35","315402106","1","85","1","0","-1","0","1","0","0","0",""
"90","-1","2","0","","0","7","3","35","315402107","1","85","1","0","-1","0","1","0","0","0",""
"0","1","2","0","","7","7","3","26","315407101","315407102","0.001","1","-1","0","0","1","0","0","0",""
"0","1","1","0","","10","3","3","46","315407102","1","0","1","3000","0","0","1","0","50","0",""
"1","1","2","0","","1","7","3","10","315407201","20","0","1","-1","6","0","1","0","0","0",""
"1","1","2","0","","1","7","3","10","315407202","40","0","1","-1","6","0","1","0","0","0",""
"40","0","2","0","","100","7","3","17","315407301","3","0","1","3000","0","0","1","0","1","0",""
"0","1","2","0","","2","7","3","10","315407302","10","75","1","3000","90","0","1","0","1","0",""
"0","31540702","2","0","","120","7","3","22","315407303","1","0","1","3000","0","0","1","0","0","0",""
"0","315407502","2","0","","0","7","1","28","315407501","54","0","1","0","0","0","1","0","315407503","0",""
"0","315407504","2","0","","1","7","1","28","315407502","33","2","1","0","0","0","1","0","315407505","0",""
"0","315407506","2","0","","3","7","1","28","315407503","78","4","1","0","0","0","1","0","315407507","0",""
"0","1","1","0","","2","7","3","10","315407504","10","25","1","2160","12","0","1","0","0","0",""
"0","1","1","0","","2","7","3","10","315407505","10","50","1","2160","12","0","1","0","0","0",""
"0","1","1","0","","2","7","3","10","315407506","10","75","1","2160","12","0","1","0","0","0",""
"0","1","1","0","","2","7","3","10","315407507","10","100","1","2160","12","0","1","0","0","0",""
"1","0","1","0","","33","3","3","1","315407601","1","33","1","3000","0.00146","0","1","0","50","0",""
"0","0","1","0","","0","3","3","92","315500101","0","0","1","3000","0","0","99","0","0","0",""
"0","0","1","0","","100","3","3","1","315500102","1","100","1","3000","0.01","0","99","0","0","0",""
"0","0","1","0","","50","3","3","1","315500201","1","50","1","3000","0.0025","0","3","0","0","0",""
"50","1","2","0","","1","7","3","10","315500202","10","50","1","3000","90","0","1","0","0","0",""
"1","1","1","0","","1","3","3","10","315500301","21","1","1","3000","12","0","99","0","0","0",""
"50","0","2","0","","100","7","3","17","315500401","3","0","1","3000","0","0","1","0","1","0",""
"50","1","2","0","","1","7","3","10","315500402","10","50","1","3000","90","0","1","0","0","0",""
"90","0","2","0","","1.5","7","3","8","315500403","2","0","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","300","3","3","1","315500501","1","300","1","3000","0.01","0","1","0","0","0",""
"90","0","2","0","","100","7","3","17","315500601","7","0","1","0","0","0","1","0","0","0",""
"1","0","2","1","","1","7","3","10","315500602","1020","0","1","0","90","0","1","0","0","0",""
"1","0","2","1","","1","7","3","10","315500603","1040","0","1","0","90","0","1","0","0","0",""
"0","0","1","0","","0","3","3","92","315503101","0","0","1","3000","0","0","99","0","0","0",""
"3","0","1","0","","300","3","3","1","315503102","1","300","1","3000","0","0","99","0","0","0",""
"1","0","1","0","","100","3","3","1","315503201","1","100","1","3000","0","0","3","0","0","0",""
"0","1","2","0","","1","7","3","10","315503202","10","20000","1","3000","90","0","1","0","0","0",""
"0","1","1","0","","1","3","3","10","315503301","21","300","1","3000","12","0","99","0","0","0",""
"50","0","2","0","","100","7","3","17","315503401","3","0","1","3000","0","0","1","0","1","0",""
"0","1","2","0","","1","7","3","10","315503402","10","20000","1","3000","90","0","1","0","0","0",""
"90","0","2","0","","1.5","7","3","8","315503403","2","0","1","3000","0","0","1","0","0","0",""
"6","0","1","0","","600","3","3","1","315503501","1","600","1","3000","0","0","1","0","0","0",""
"90","0","2","0","","100","7","3","17","315503601","7","0","1","0","0","0","1","0","0","0",""
"0","0","2","1","","1","7","3","10","315503602","1020","100","1","0","90","0","1","0","0","0",""
"0","0","2","1","","1","7","3","10","315503603","1040","100","1","0","90","0","1","0","0","0",""
"0","0","1","0","","0","3","3","92","315600101","0","0","1","3000","0","0","99","0","0","0",""
"0","0","1","0","","100","3","3","1","315600102","2","100","1","3000","0.01","0","99","0","0","0",""
"0","0","1","0","","50","3","3","1","315600201","2","50","1","3000","0.0025","0","3","0","0","0",""
"50","1","2","0","","1","7","3","10","315600202","30","50","1","3000","90","0","1","0","0","0",""
"1","1","1","0","","1","3","3","10","315600301","41","1","1","3000","12","0","99","0","0","0",""
"50","0","2","0","","100","7","3","17","315600401","3","0","1","3000","0","0","1","0","1","0",""
"50","1","2","0","","1","7","3","10","315600402","30","50","1","3000","90","0","1","0","0","0",""
"90","0","2","0","","1.5","7","3","8","315600403","2","0","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","300","3","3","1","315600501","2","300","1","3000","0.01","0","1","0","0","0",""
"90","0","2","0","","100","7","3","17","315600601","7","0","1","0","0","0","1","0","0","0",""
"1","0","2","1","","1","7","3","10","315600602","1020","0","1","0","90","0","1","0","0","0",""
"1","0","2","1","","1","7","3","10","315600603","1040","0","1","0","90","0","1","0","0","0",""
"0","0","1","0","","0","3","3","92","315603101","0","0","1","3000","0","0","99","0","0","0",""
"3","0","1","0","","300","3","3","1","315603102","2","300","1","3000","0","0","99","0","0","0",""
"1","0","1","0","","100","3","3","1","315603201","2","100","1","3000","0","0","3","0","0","0",""
"0","1","2","0","","1","7","3","10","315603202","30","20000","1","3000","90","0","1","0","0","0",""
"0","1","1","0","","1","3","3","10","315603301","41","300","1","3000","12","0","99","0","0","0",""
"50","0","2","0","","100","7","3","17","315603401","3","0","1","3000","0","0","1","0","1","0",""
"0","1","2","0","","1","7","3","10","315603402","30","20000","1","3000","90","0","1","0","0","0",""
"90","0","2","0","","1.5","7","3","8","315603403","2","0","1","3000","0","0","1","0","0","0",""
"6","0","1","0","","600","3","3","1","315603501","2","600","1","3000","0","0","1","0","0","0",""
"90","0","2","0","","100","7","3","17","315603601","7","0","1","0","0","0","1","0","0","0",""
"0","0","2","1","","1","7","3","10","315603602","1020","100","1","0","90","0","1","0","0","0",""
"0","0","2","1","","1","7","3","10","315603603","1040","100","1","0","90","0","1","0","0","0",""
"3","1","2","0","","1","7","3","10","315700101","20","3","1","3000","12","0","1","0","0","0",""
"3","1","2","0","","1","7","3","10","315700102","40","3","1","3000","12","0","1","0","0","0",""
"0","1","1","0","","2","3","3","10","315700201","11","100","1","3000","12","0","99","0","0","0",""
"0","1","1","0","","2","3","3","10","315700202","31","100","1","3000","12","0","99","0","0","0",""
"0","0","2","0","","1","7","3","16","315700301","1","1","1","3000","0","0","1","0","0","0",""
"50","0","2","0","","100","7","3","17","315700401","3","0","1","3000","0","0","1","0","1","0",""
"90","0","2","0","","1.5","7","3","8","315700402","2","0","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","300","3","3","1","315700501","1","300","1","3000","0.01","0","1","0","0","0",""
"90","0","2","0","","100","7","3","17","315700601","7","0","1","0","0","0","1","0","0","0",""
"1","0","2","1","","1","7","3","10","315700602","1020","0","1","0","90","0","1","0","0","0",""
"1","0","2","1","","1","7","3","10","315700603","1040","0","1","0","90","0","1","0","0","0",""
"90","0","2","0","","2500000","7","3","73","315700604","3","0","1","0","0","0","1","2000000","0","0",""
"0","1","2","0","","1","7","3","10","315703101","20","1500","1","3000","12","0","1","0","0","0",""
"0","1","2","0","","1","7","3","10","315703102","40","1500","1","3000","12","0","1","0","0","0",""
"0","1","1","0","","2","3","3","10","315703201","11","100","1","3000","12","0","99","0","0","0",""
"0","1","1","0","","2","3","3","10","315703202","31","100","1","3000","12","0","99","0","0","0",""
"0","0","2","0","","500","7","3","16","315703301","1","0","1","3000","0","0","1","0","0","0",""
"50","0","2","0","","100","7","3","17","315703401","3","0","1","3000","0","0","1","0","1","0",""
"90","0","2","0","","1.5","7","3","8","315703402","2","0","1","3000","0","0","1","0","0","0",""
"6","0","1","0","","600","3","3","1","315703501","1","600","1","3000","0","0","1","0","0","0",""
"90","0","2","0","","100","7","3","17","315703601","7","0","1","0","0","0","1","0","0","0",""
"0","0","2","1","","1","7","3","10","315703602","1020","100","1","0","90","0","1","0","0","0",""
"0","0","2","1","","1","7","3","10","315703603","1040","100","1","0","90","0","1","0","0","0",""
"90","0","2","0","","2500000","7","3","73","315703604","3","0","1","0","0","0","1","2000000","0","0",""
"0","0","1","0","","0","3","3","92","315800101","0","0","1","3000","0","0","99","0","0","0",""
"0","0","1","0","","100","3","3","1","315800102","1","100","1","3000","0.01","0","99","0","0","0",""
"0","0","1","0","","50","3","3","1","315800201","1","50","1","3000","0.0025","0","3","0","0","0",""
"50","1","2","0","","1","7","3","10","315800202","10","50","1","3000","90","0","1","0","0","0",""
"1","1","1","0","","1","3","3","10","315800301","21","1","1","3000","12","0","99","0","0","0",""
"50","0","2","0","","100","7","3","17","315800401","3","0","1","3000","0","0","1","0","1","0",""
"50","1","2","0","","1","7","3","10","315800402","10","50","1","3000","90","0","1","0","0","0",""
"90","0","2","0","","1.5","7","3","8","315800403","2","0","1","3000","0","0","1","0","0","0",""
