fa98616cf71b0f0680352ac6eb27f8fab6d6b8bdbe5880b5ad74da6bc7a5fb74,efa0048f251249567ce0a105b588f2c6db3d98da1ccda1db49879f492c272020,8936ed008de271a8bddb6bc6842b075f9a501ce1039e10071184d5fcabc782c7,6007fd3d9f30efd0bc3439329754e03636bc86d3c2f26b588b7b2dc0404e9fcb,2ccb0778ee7fa7561603f1bf3eb47c8464b1cd4e530d839567c428a05b1a8591,da78ff28fff3ab816cc8040f48e37557629ef8ba6b0faaa8c07049818dcde60e,b255b55d191023a6d75f15dca805d5dd753abe84d3406def49f6fdae7efddaf6,13a6e6e128fb9264ff5b0263a9d7b4f6b8d80c9d83596d75be60c789596b95af,4df3640d49fc2de996042e988c6abba215b4d9192d4def2cadfe7e1736baa1c8,6bb6a79cff394a492997ad67afcce0dae5250953d8e125426a7f545198edab35,bdf81f32215eb3a2e41147e76c48ec619708adbfb333aee28d4e8fd32fa651d2,d19dc3f71c73d8b0b361d0a7f49add5c87238b18dc1089f07356c5c498f1037c,79788a8d5a8bf4a9f661cc98de46915499973ad5d234d5757e968bc1dce2cd98,6f0a31d7e7785b6279c8852bb3b009c0619b0050ef5c53bb9521c1a075612aca,bbbc67763f08d8ee7afc9a09a76db988d8c7a894674e9b8be6ebc3fe4a6a07d1,e911cc62007b1912b9c5d68c462a7b786f518be2e5d7bc3d62872d70fe3e9e3f,fd931fc59ef93f444c8cbab8666a4649e825d1dab132eca924ab9fb17949df7e,dbeb982276d177916c1907af7bfc93d8444054d403e25673e5f6a60245ab66ef,1e710873f41e47b2abed5120fe3b999a9fadce9251237d84f450cec036a5b204,737e86bd60ee4b6c896b26619fc2d390311f5937ff3a18fcfda320a9346b3976,7a74b0584dc02a69d7d5dbaa979b12b3cc4b5b39dee58f9921d0063552f6afb2,faf380bce6623e47cb6f73fd7cd935e3ebce0220281b5b40ab455a0e5e4ff515,3c6bacb4c9bb354817207030f2a069cd746aac0b4ddb960dcab573074fb8ae87,cd02bb85027eed335cceb2ec365f28120f1e94fde2eafafd9a117dc951a3ca11
"1004","6","31810601","1004","0","0","0","0","0","0","0","0","1001","0","0","0","1002","0","1004","3","0","0","1002","318106"
"1001","4","31820001","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1006","1","0","0","1006","318200"
"1001","4","31820101","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1006","1","0","0","1006","318201"
"1004","4","31820102","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1006","1","0","0","1006","318201"
"1001","4","31820201","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1006","1","0","0","1006","318202"
"1004","4","31820202","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1006","1","0","0","1006","318202"
"1001","4","31820301","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1006","1","0","0","1006","318203"
"1004","4","31820302","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1006","1","0","0","1006","318203"
"1008","3","31820401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1006","2","0","0","1006","318204"
"1002","4","31820501","0","0","0","0","0","0","0","0","0","1006","0","0","0","0","0","1006","1","0","0","1006","318205"
"1001","4","31820601","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1006","1","0","0","1006","318206"
"1004","4","31820602","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1006","1","0","0","1006","318206"
"1001","4","31830001","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1002","1","0","0","1001","318300"
"1002","14","31830101","1002","0","1002","0","0","1002","1001","0","1002","1002","1002","1002","1002","1001","1001","1001","13","0","1002","1002","318301"
"1002","14","31830201","1002","0","1002","0","0","1002","1001","0","1002","1002","1002","1002","1002","1001","1001","1001","13","0","1002","1002","318302"
"1002","14","31830301","1002","0","1002","0","0","1002","1001","0","1002","1002","1002","1002","1002","1001","1001","1001","13","0","1002","1002","318303"
"1005","3","31830401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1004","2","0","0","1004","318304"
"1004","7","31830501","1002","0","0","0","0","0","0","0","1004","1004","0","0","0","1004","0","1004","2","0","0","1001","318305"
"1002","14","31830601","1002","0","1002","0","0","1002","1001","0","1002","1002","1002","1002","1002","1001","1001","1001","13","0","1002","1002","318306"
"1001","4","31840001","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","1","0","0","1003","318400"
"1001","4","31840101","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","1","0","0","1003","318401"
"1003","5","31840201","1002","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","1","0","0","1003","318402"
"1003","4","31840301","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","1","0","0","1001","318403"
"1003","5","31840401","1002","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","1","0","0","1003","318404"
"1007","5","31850001","1007","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1007","1","0","0","1007","318500"
"1007","5","31850101","1007","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1007","1","0","0","1007","318501"
"1007","6","31850201","1007","0","0","0","0","0","0","0","0","1001","0","0","0","1007","0","1007","1","0","0","1007","318502"
"1007","10","31850301","1007","0","0","0","0","1007","0","0","1001","1007","0","1007","0","1007","1007","1007","2","0","0","1001","318503"
"1007","9","31850401","1001","0","0","0","0","0","0","0","1007","1007","0","1007","0","1007","1001","1007","1","0","0","1001","318504"
"1007","5","31850501","1007","0","0","0","0","0","0","0","0","1007","0","0","0","0","0","1001","1","0","0","1007","318505"
"1007","10","31850601","1007","0","0","0","0","1007","0","0","1001","1007","0","1007","0","1007","1007","1007","2","0","0","1001","318506"
"1002","7","31860001","1002","0","0","0","0","0","0","0","1001","1002","0","0","0","1002","0","1002","3","0","0","1001","318600"
"1002","7","31860101","1002","0","0","0","0","0","0","0","1001","1002","0","0","0","1002","0","1002","3","0","0","1001","318601"
"1002","7","31860201","1002","0","0","0","0","0","0","0","1001","1002","0","0","0","1002","0","1002","3","0","0","1001","318602"
"1002","7","31860301","1002","0","0","0","0","0","0","0","1001","1002","0","0","0","1002","0","1002","3","0","0","1001","318603"
"1002","7","31860302","1002","0","0","0","0","0","0","0","1001","1002","0","0","0","1002","0","1001","1","0","0","1002","318603"
"1002","14","31860401","1002","0","1002","0","0","1002","1007","0","1002","1004","1002","1006","1002","1002","1002","1002","13","0","1002","1002","318604"
"1002","2","31860501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1002","318605"
"1002","7","31860601","1002","0","0","0","0","0","0","0","1001","1002","0","0","0","1002","0","1002","3","0","0","1001","318606"
"1002","7","31860602","1002","0","0","0","0","0","0","0","1001","1002","0","0","0","1002","0","1001","1","0","0","1002","318606"
"1003","5","31870001","1003","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1003","2","0","0","1001","318700"
"1004","8","31880001","1004","0","0","0","0","0","0","0","1004","1001","0","1001","0","1004","0","1004","2","0","0","1002","318800"
"1004","8","31880101","1004","0","0","0","0","0","0","0","1004","1001","0","1001","0","1004","0","1004","2","0","0","1002","318801"
"1004","8","31880201","1004","0","0","0","0","0","0","0","1004","1001","0","1001","0","1004","0","1004","2","0","0","1002","318802"
"1004","8","31880301","1004","0","0","0","0","0","0","0","1004","1001","0","1001","0","1004","0","1004","2","0","0","1002","318803"
"1004","5","31880401","1004","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","1","0","0","1002","318804"
"1004","13","31880501","1006","0","0","0","0","1004","1001","0","1004","1004","0","1007","1008","1001","1001","1004","1","0","1004","1001","318805"
"1004","8","31880601","1004","0","0","0","0","0","0","0","1004","1001","0","1001","0","1004","0","1004","2","0","0","1002","318806"
"1004","7","31880701","1001","0","0","0","0","0","0","0","1004","1002","0","0","0","1004","0","1004","2","0","0","1001","318807"
"1004","7","31880801","1001","0","0","0","0","0","0","0","1004","1002","0","0","0","1004","0","1004","2","0","0","1001","318808"
"1004","5","31890001","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","2","0","0","1001","318900"
"1004","5","31890101","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","2","0","0","1001","318901"
"1004","5","31890201","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","2","0","0","1001","318902"
"1004","5","31890301","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","2","0","0","1001","318903"
"1006","4","31890401","0","0","0","0","0","0","0","0","0","1008","0","0","0","0","0","1008","3","0","0","1007","318904"
"1001","2","31890501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1001","318905"
"1004","5","31890601","1004","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1004","2","0","0","1001","318906"
"1005","6","31900001","1002","0","0","0","0","0","0","0","0","1003","0","0","0","1001","0","1002","1","0","0","1003","319000"
"1006","6","31900101","1002","0","0","0","0","0","0","0","0","1003","0","0","0","1001","0","1002","1","0","0","1003","319001"
"1007","6","31900201","1002","0","0","0","0","0","0","0","0","1003","0","0","0","1001","0","1002","1","0","0","1003","319002"
"1007","6","31900202","1002","0","0","0","0","0","0","0","0","1003","0","0","0","1001","0","1002","1","0","0","1003","319002"
"1003","5","31900301","1001","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1003","1","0","0","1002","319003"
"1003","2","31900401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1003","319004"
"1006","6","31900501","1002","0","0","0","0","0","0","0","0","1003","0","0","0","1001","0","1002","1","0","0","1003","319005"
"1006","6","31900502","1002","0","0","0","0","0","0","0","0","1003","0","0","0","1001","0","1002","1","0","0","1003","319005"
"1001","9","31910001","1001","0","0","0","0","0","0","0","1004","1004","0","1004","0","1004","1002","1004","2","0","0","1004","319100"
"1001","9","31910101","1001","0","0","0","0","0","0","0","1004","1004","0","1004","0","1004","1002","1004","2","0","0","1004","319101"
"1001","9","31910201","1001","0","0","0","0","0","0","0","1004","1004","0","1004","0","1004","1002","1004","2","0","0","1004","319102"
"1001","9","31910301","1001","0","0","0","0","0","0","0","1004","1004","0","1004","0","1004","1002","1004","2","0","0","1004","319103"
"1005","3","31910401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1006","1","0","0","1006","319104"
"1004","8","31910501","1004","0","0","0","0","0","0","0","1008","1004","0","1009","0","1004","0","1009","4","0","0","1008","319105"
"1001","9","31910601","1001","0","0","0","0","0","0","0","1004","1004","0","1004","0","1004","1002","1004","2","0","0","1004","319106"
"1001","8","31920001","1002","0","0","0","0","0","0","0","1002","1002","0","1001","0","1001","0","1001","4","0","0","1002","319200"
"1001","8","31920101","1002","0","0","0","0","0","0","0","1002","1002","0","1001","0","1001","0","1001","4","0","0","1002","319201"
"1001","8","31920201","1002","0","0","0","0","0","0","0","1002","1002","0","1001","0","1001","0","1001","4","0","0","1002","319202"
"1001","8","31920301","1002","0","0","0","0","0","0","0","1002","1002","0","1001","0","1001","0","1001","4","0","0","1002","319203"
"1004","8","31930001","1001","0","0","0","0","0","0","0","1004","1004","0","1002","0","1004","0","1002","1","0","0","1004","319300"
"1004","8","31930101","1001","0","0","0","0","0","0","0","1004","1004","0","1002","0","1004","0","1002","1","0","0","1004","319301"
"1004","8","31930201","1001","0","0","0","0","0","0","0","1004","1004","0","1002","0","1004","0","1002","1","0","0","1004","319302"
"1004","6","31930202","1004","0","0","0","0","0","0","0","0","1001","0","0","0","1002","0","1004","1","0","0","1002","319302"
"1004","2","31930301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1004","319303"
"1006","5","31930401","1004","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","1","0","0","1004","319304"
"1004","8","31930501","1001","0","0","0","0","0","0","0","1004","1004","0","1002","0","1004","0","1002","1","0","0","1004","319305"
"1004","6","31930502","1004","0","0","0","0","0","0","0","0","1001","0","0","0","1002","0","1004","1","0","0","1002","319305"
"1001","9","31940001","1003","0","0","0","0","0","0","0","1001","1002","0","1005","0","1005","1004","1001","4","0","0","1005","319400"
"1001","9","31940101","1003","0","0","0","0","0","0","0","1001","1002","0","1005","0","1005","1004","1001","4","0","0","1005","319401"
"1004","11","31950001","1001","0","0","0","0","1003","0","0","1004","1003","0","1001","1004","1002","1002","1004","5","0","0","1003","319500"
"1004","11","31950101","1001","0","0","0","0","1003","0","0","1004","1003","0","1001","1004","1002","1002","1004","5","0","0","1003","319501"
"1004","11","31950201","1001","0","0","0","0","1003","0","0","1004","1003","0","1001","1004","1002","1002","1004","5","0","0","1003","319502"
"1006","2","31950301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1007","319503"
"1004","2","31950401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1004","319504"
"1004","11","31950501","1001","0","0","0","0","1003","0","0","1004","1003","0","1001","1004","1002","1002","1004","5","0","0","1003","319505"
"1001","2","31960001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1001","319600"
"1002","5","31960101","1002","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1001","2","0","0","1002","319601"
"1002","5","31960201","1002","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1001","2","0","0","1002","319602"
"1002","5","31960301","1002","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1001","2","0","0","1002","319603"
"1002","5","31960401","1002","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1001","2","0","0","1002","319604"
"1001","5","31970001","1003","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","1","0","0","1003","319700"
"1001","2","31970101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1001","319701"
"1002","2","31980001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","319800"
"1001","2","31980101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1001","319801"
"1002","3","31990001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","1","0","0","1001","319900"
"1004","1","31990002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","319900"
"1005","1","31990003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","319900"
"1006","1","31990004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","319900"
"1001","6","31990101","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1002","0","1002","1","0","0","1002","319901"
"1002","6","31990201","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1002","0","1002","1","0","0","1001","319902"
"1004","1","31990202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","319902"
"1005","7","31990203","1002","0","0","0","0","0","0","0","1002","1002","0","0","0","1002","0","1001","2","0","0","1002","319902"
"1002","3","31990301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","1","0","0","1002","319903"
"1001","3","31990401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","319904"
"1002","6","31990501","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1002","0","1002","1","0","0","1001","319905"
"1002","3","31990601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","1","0","0","1002","319906"
"1001","3","31990701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","319907"
"1002","6","31990801","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1002","0","1002","1","0","0","1001","319908"
"1001","8","32000001","1004","0","0","0","0","0","0","0","1004","1001","0","1001","0","1001","0","1004","1","0","0","1004","320000"
"1001","8","32000101","1004","0","0","0","0","0","0","0","1004","1001","0","1001","0","1001","0","1004","1","0","0","1004","320001"
"1001","8","32000201","1004","0","0","0","0","0","0","0","1004","1001","0","1001","0","1001","0","1004","1","0","0","1004","320002"
"1002","8","32000202","1004","0","0","0","0","0","0","0","1004","1002","0","1002","0","1002","0","1004","1","0","0","1004","320002"
"1007","3","32000301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1004","2","0","0","1004","320003"
"1005","2","32000401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1005","320004"
"1001","8","32000501","1004","0","0","0","0","0","0","0","1004","1001","0","1001","0","1001","0","1004","1","0","0","1004","320005"
"1002","8","32000502","1004","0","0","0","0","0","0","0","1004","1002","0","1002","0","1002","0","1004","1","0","0","1004","320005"
"1003","6","32010001","1001","0","0","0","0","0","0","0","0","1002","0","0","0","1001","0","1005","1","0","0","1001","320100"
"1003","5","32010101","1001","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1005","1","0","0","1001","320101"
"1003","5","32010201","1001","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1005","1","0","0","1001","320102"
"1003","5","32010301","1001","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1005","1","0","0","1001","320103"
"1001","6","32020001","1004","0","0","0","0","0","0","0","0","1002","0","0","0","1004","0","1004","1","0","0","1004","320200"
"1001","6","32020101","1004","0","0","0","0","0","0","0","0","1002","0","0","0","1004","0","1004","1","0","0","1004","320201"
"1001","6","32020201","1004","0","0","0","0","0","0","0","0","1002","0","0","0","1004","0","1004","1","0","0","1004","320202"
"1001","4","32020202","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1002","1","0","0","1004","320202"
"1007","4","32020301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1004","2","0","0","1004","320203"
"1009","4","32020401","0","0","0","0","0","0","0","0","0","1006","0","0","0","0","0","1006","2","0","0","1006","320204"
"1001","6","32020501","1004","0","0","0","0","0","0","0","0","1002","0","0","0","1004","0","1004","1","0","0","1004","320205"
"1001","4","32020502","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1002","1","0","0","1004","320205"
"1008","4","32020601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1004","2","0","0","1004","320206"
"1009","4","32020701","0","0","0","0","0","0","0","0","0","1006","0","0","0","0","0","1006","2","0","0","1006","320207"
"1001","6","32020801","1004","0","0","0","0","0","0","0","0","1002","0","0","0","1004","0","1004","1","0","0","1004","320208"
"1001","4","32020802","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1002","1","0","0","1004","320208"
"1002","4","32030001","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1003","1","0","0","1001","320300"
"1002","4","32030101","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1003","1","0","0","1001","320301"
"1002","4","32030201","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1003","1","0","0","1001","320302"
"1004","3","32030301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","320303"
"1005","4","32030401","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1002","2","0","0","1003","320304"
"1002","4","32030501","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1003","1","0","0","1001","320305"
"1007","3","32030601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","320306"
"1008","4","32030701","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1002","2","0","0","1003","320307"
"1002","4","32030801","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1003","1","0","0","1001","320308"
"1001","5","32040001","1002","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","320400"
"1001","5","32040101","1002","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","320401"
"1001","5","32040201","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","320402"
"1002","2","32040301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1002","320403"
"1004","6","32040401","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1002","0","1002","1","0","0","1002","320404"
"1001","5","32040501","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","320405"
"1002","2","32040601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1002","320406"
"1005","6","32040701","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1002","0","1002","1","0","0","1002","320407"
"1001","5","32040801","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","320408"
"1001","4","32050001","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1003","1","0","0","1002","320500"
"1001","4","32050101","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1003","1","0","0","1002","320501"
"1001","4","32050201","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1003","1","0","0","1002","320502"
"1001","4","32050301","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","1","0","0","1003","320503"
"1002","4","32050401","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","1","0","0","1004","320504"
"1001","4","32050501","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1003","1","0","0","1002","320505"
"1001","4","32050601","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","1","0","0","1003","320506"
"1002","4","32050701","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","1","0","0","1004","320507"
"1001","4","32050801","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1003","1","0","0","1002","320508"
"1002","5","32060001","1001","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1001","1","0","0","1002","320600"
"1003","5","32070001","1002","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","1","0","0","1003","320700"
"1003","5","32070101","1002","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","1","0","0","1003","320701"
"1003","5","32070201","1002","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","1","0","0","1003","320702"
"1004","7","32070301","1001","0","0","0","0","0","0","0","1003","1008","0","0","0","1008","0","1003","2","0","0","1008","320703"
"1006","2","32070302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1006","320703"
"1005","4","32070401","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1003","2","0","0","1003","320704"
"1003","5","32070501","1002","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","1","0","0","1003","320705"
"1004","7","32070601","1001","0","0","0","0","0","0","0","1003","1008","0","0","0","1008","0","1003","2","0","0","1008","320706"
"1006","2","32070602","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1006","320706"
"1005","4","32070701","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1003","2","0","0","1003","320707"
"1003","5","32070801","1002","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","1","0","0","1003","320708"
"1002","4","32080001","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1002","0","1002","1","0","0","1001","320800"
"1002","4","32080101","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1002","0","1002","1","0","0","1001","320801"
"1002","4","32080201","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1002","0","1002","1","0","0","1001","320802"
"1003","6","32090001","1003","0","0","0","0","0","0","0","0","1003","0","0","0","1001","0","1001","1","0","0","1003","320900"
"1003","6","32090101","1003","0","0","0","0","0","0","0","0","1003","0","0","0","1001","0","1001","1","0","0","1003","320901"
"1003","6","32090201","1003","0","0","0","0","0","0","0","0","1003","0","0","0","1001","0","1001","1","0","0","1003","320902"
"1003","6","32090301","1003","0","0","0","0","0","0","0","0","1003","0","0","0","1001","0","1001","1","0","0","1003","320903"
"1002","3","32090302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","320903"
"1003","3","32090401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1003","2","0","0","1003","320904"
"1003","5","32090501","1001","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","4","0","0","1003","320905"
"1003","6","32090601","1003","0","0","0","0","0","0","0","0","1003","0","0","0","1001","0","1001","1","0","0","1003","320906"
"1003","3","32090701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1003","2","0","0","1003","320907"
"1003","5","32090801","1001","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","4","0","0","1003","320908"
"1003","4","32100001","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","2","0","0","1003","321000"
"1004","3","32100002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1004","2","0","0","1005","321000"
"1003","5","32110001","1002","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","2","0","0","1003","321100"
"1003","5","32110101","1002","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","2","0","0","1003","321101"
"1003","5","32110201","1002","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","2","0","0","1003","321102"
"1004","4","32110301","0","0","0","0","0","0","0","0","0","1006","0","0","0","0","0","1006","3","0","0","1005","321103"
"1003","2","32110401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1003","321104"
"1003","6","32110501","1003","0","0","0","0","0","0","0","0","1001","0","0","0","1002","0","1003","2","0","0","1001","321105"
"1007","4","32110601","0","0","0","0","0","0","0","0","0","1009","0","0","0","0","0","1009","3","0","0","1008","321106"
"1003","2","32110701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1003","321107"
"1003","6","32110801","1003","0","0","0","0","0","0","0","0","1001","0","0","0","1002","0","1003","2","0","0","1001","321108"
"1004","5","32120001","1005","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1004","1","0","0","1005","321200"
"1004","4","32120002","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1005","1","0","0","1005","321200"
"1004","5","32120101","1005","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1004","1","0","0","1005","321201"
"1004","4","32120102","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1005","1","0","0","1005","321201"
"1004","5","32120201","1005","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1004","1","0","0","1005","321202"
"1004","4","32120202","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1005","1","0","0","1005","321202"
"1003","2","32120301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1003","321203"
"1001","5","32120401","1003","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1003","1","0","0","1003","321204"
"1004","5","32120501","1005","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1004","1","0","0","1005","321205"
"1004","4","32120502","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1005","1","0","0","1005","321205"
"1003","2","32120601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1003","321206"
"1001","5","32120701","1003","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1003","1","0","0","1003","321207"
"1004","5","32120801","1005","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1004","1","0","0","1005","321208"
"1004","4","32120802","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1005","1","0","0","1005","321208"
"1002","3","32130001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1002","321300"
"1002","3","32130101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1002","321301"
"1002","3","32130201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1002","321302"
"1002","2","32130301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1002","321303"
"1003","4","32130401","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","2","0","0","1001","321304"
"1001","4","32130501","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1001","1","0","0","1002","321305"
