c32a348ebad072dc36a59a8388bca3ec7d4b98b37f5462d4a0636ee76777c053,3acd858450f8d27a5f436730a1c095631655a63be8534ba30269733dcfae2332,8fb810fca8059d81378d7aa28387eb1b91e162a3db8b437dbbbcca57dc9b8fcc,97c03b2b92ec1c459346da14ee7aa7236af1a32f152e3a895edcfdb09a0376e9,c5df290d8edb4f96ffdb0ab6b9db5079e85b9b3e1d7921fac7a63ba51b6de996,867469c1987828434a5a8647adad17e0ef6e65d5682f273c484a2f797d360e15,9872f622a53958e73133737920a836c56aac4bbdf745582a140c195cb1104216,eec6841347ed62cd19c49e2fd9529939e250e2ce8317990bb91d74f9718b9d99,2f8f303890dc2630b772f0f2b024da13e90691ecb5e6091ab041f2b38928386f,71866b8d9182bdecbf57f9ed5df9fff895b403207783dad1719b2a80ba90de3a,de9c4b2d0cceab126d522f8d998a1ca58d9b5b7f67f68da44b2e9946e26610d0,02907b7337da1c47436d7f17047cda2900d0cb122000d43cfea897b3b0efe7ad,947c333b43bf6080c92f22454152b7408fe02134a671a3aeb356b45f25df7e4b,f13d810bd04c67eba562e638112b27a4eda6a0b719b297436de8d10ac5e2af9f,02a3eade4fb082ec8bbe04e882023cf1a85f57a15e39d57711287c0062fc13ec,db7a163276789ee67cb20a8a3272b214d800000fbcbe8f292e8451c6ac428bfd,c12f9e7f0a48b7b640eb765dc0882be79f0b47f79324f07b6ec0c0ea7866e5d0,5f27ad92608cd950d76431e403ffd2a121c6fa5a6d73035f251f5d98c51f6b75,22f78f843351413c3037c57dbc2fe539e774fa871eebb606b07d4d0642a2652b,91d0651e22969b9011e0d15159fb07d3fe42f5398a7bd28d4ff9e5b00d314ecc,71028d0507de0effb9f04b6fbb75009e814a75614befd78534d67ff3f53b6f2d,def933487ffe40ee7811e9f150717b1ce50f34f24d4359de3f3f0827619c6aa7,db7ab7884a10a8f54f7ab32aa0ebf4b4f434ef4e3c7c4cd18697d7e96535b444,5ca203a2be6aacd785af9dae86d0994ca389f0fc0d93c168c7dbfdefc77d88ab,7d06b7ea5244493fb29f5e22fb6239156c3329f1b10a026c262f12fe3e477f3e,7cd7900a8039a4d8bcbcbbae07e187e6f82783c6a18ccb8fd34cf66934458527,9f69b2206a01cf759da6d505c8726700162e09a7cad765d1aa6922fc692c58dc,aac63f500550a86af32cbb2de77103f0d4af9cd28433dc7588a367ad5b3792b3,1dc99eaba75be72c82e9cf5d93093fa1c0d978d6a47960fa5a47a022061ceb4a,e615f98682eb354867811253e46425f2f0db99f95a34dd8cb832095ac5526180,5712028945c838f2cf61a76fd61c1704f7e5ea2b0934ee5de51199cf07b50b6e,05a45c0c7ef111642c285f7517f37e0dbbce9ef002777152a7aeae78d4c8e808,f86cc25e415130d87802bc2b3667e59f321aeeb09b86d816d818b62ffb574887,7322849749a0b601dd5d39bd69a42d6e581e05737889904bc11aecbcf2f3c37f,126771072ecf7913ce7889ece4ae549a811f630cd46fb072fe7f9b36c7f89e3d,068eb5f255a74ad3af24ef065bc4d120a5df05302daf51b9d0967518d736c6a7,21465b91bbfc35f0bd8f979cbce3886ef31bb1bbc91c5481e9df9ef27f8df9f9,4e0201d550564f30f3a7aa4be48dc5c3c89e3d082ee7cabb1a7be1149cdf3ad3,f9a2e2c3513bb2de21d0272b76144cf91291666bc29fe88dc90a31317bc8131c,87ffeb38e2412c6dcd4b461cca5cdb19eb4c698e2a3c344206488b1bc22d8396,82527ae93825f0d7bb4c27d20b00e565182b43819194c2d7292e2f1bd1c9467a,4a7eff5d0dc0ff25214e7566b743329412977987bb77bd29d7def973e7bc53f2,016c20df29f5664ac51136c0062966777a4e05466c59df53e382c75f08ce3c84,2ae4316a6a3cd76a5dcc6eedd999f972adefee0a0ae5e4458593e5141a2af2c7,8ca709b94094f87f75dca82258a5932e0893932e617148eb3cfe22077db1c090,4d6436a1358f602a9efd6086f02e20735c57efd8aeced0520ee84a7feced6edb,be72ac63dcf20922a37d25845fe7a7f5823db5171226034aab13adb21f2777b2
"81001705","0","0","10017101","5017301","1","510171","1","0","0","30","0","1","BOSS戰(NORMAL)","bgm_M999","0","3","-40","0.6","100000","0","1","20","380","610017011","81001705","10017","1001701","1","2019/10/01 16:00:00","0","0","0","450","610017001","120","0","0.03","2019/10/18 15:59:59","25","0","10017102","1","bgm_M999_Redo","1","0","90"
"81001706","0","0","10017201","5017302","1","510172","1","0","0","30","0","1","BOSS戰(HARD)","bgm_M999","0","3","-40","0.6","100000","0","1","30","-245","610017021","81001706","10017","1001702","2","2019/10/01 16:00:00","0","0","0","450","610017002","120","0","0.03","2019/10/18 15:59:59","35","0","10017201","1","bgm_M999_Redo","1","0","90"
"81001706","0","1","10017301","5017308","0","510172","1","0","0","30","0","1","Boss戰(VERYHARD)","bgm_M231","0","0","-40","0.6","100000","0","1","30","445","610017031","81001706","10017","1001703","3","2019/10/01 16:00:00","0","0","0","450","610017003","120","0","0.03","2019/10/18 15:59:59","37","0","10017201","1","bgm_M231","1","0","90"
"81001706","0","0","10017401","0","0","0","1","0","0","30","0","0","0","bgm_M231","0","0","0","0","100000","0","1","0","0","610017041","81001706","10017","1001704","4","2019/10/01 16:00:00","0","1","0","0","610017004","120","0","0.03","2019/10/18 15:59:59","0","0","0","0","bgm_M231","1","0","90"
"81001706","0","0","10017401","0","0","0","1","0","0","30","0","0","0","bgm_M231","0","0","0","0","100000","0","1","0","0","610017041","81001706","10017","1001705","5","2019/10/01 16:00:00","0","1","0","0","610017004","120","0","0.03","2019/10/18 15:59:59","0","0","0","0","bgm_M231","1","0","90"
"81000305","0","0","10018101","5003302","1","510031","1","0","0","30","0","1","BOSS戰(NORMAL)","bgm_M109","0","3","-40","0.6","100000","0","1","20","830","610018011","81000305","10018","1001801","1","2019/10/17 16:00:00","0","0","0","730","610018001","20","0","0.03","2019/10/27 15:59:59","10","0","10018101","1","bgm_M109","1.1","0","90"
"81000306","0","0","10018201","5003301","1","510032","1","0","0","30","0","1","BOSS戰(HARD)","bgm_M109","0","3","20","0.6","100000","0","1","30","190","610018021","81000306","10018","1001802","2","2019/10/17 16:00:00","0","0","0","180","610018002","20","0","0.03","2019/10/27 15:59:59","50","0","10018201","1","bgm_M109","1.1","0","90"
"81000306","0","1","10018301","344","0","510032","1","0","0","30","0","1","Boss戰(VERYHARD)","bgm_M109","0","0","-40","0.6","100000","0","1","30","500","610018031","81000306","10018","1001803","3","2019/10/17 16:00:00","0","0","0","450","610018003","20","0","0.03","2019/10/27 15:59:59","10","345","10018201","1","bgm_M109","1.1","0","90"
"81001905","0","0","10019101","5019301","1","510181","1","0","0","-50","0","1","BOSS戰(NORMAL)","bgm_M240","0","3","-85","0.6","100000","0","1","20","900","610019011","81001905","10019","1001901","1","2019/11/01 16:00:00","0","0","0","800","610019001","370","0","0.03","2019/11/18 15:59:59","-35","0","10019101","1","bgm_M240_02","1.25","0","90"
"81001906","0","0","10019201","5019302","1","510182","1","0","0","-50","0","1","BOSS戰(HARD)","bgm_M240","0","3","-10","0.6","100000","0","1","30","205","610019021","81001906","10019","1001902","2","2019/11/01 16:00:00","0","0","0","145","610019002","370","0","0.03","2019/11/18 15:59:59","40","0","10019201","1","bgm_M240_02","1.25","0","90"
"81001906","0","1","10019301","5019308","0","510182","1","0","0","-50","0","1","Boss戰(VERY HARD)","bgm_M240","0","0","-70","0.6","100000","0","1","30","530","610019031","81001906","10019","1001903","3","2019/11/01 16:00:00","0","0","0","480","610019003","370","0","0.03","2019/11/18 15:59:59","-20","0","10019201","1","bgm_M240_02","1.25","0","90"
"81001906","0","0","10019401","0","0","0","1","0","0","-50","0","0","0","bgm_M240","0","0","0","0","100000","0","1","0","0","610019041","81001906","10019","1001904","4","2019/11/01 16:00:00","0","1","0","0","610019004","370","0","0.03","2019/11/18 15:59:59","0","0","0","0","bgm_M240_02","1.25","0","90"
"81001906","0","0","10019401","0","0","0","1","0","0","-50","0","0","0","bgm_M240","0","0","0","0","100000","0","1","0","0","610019041","81001906","10019","1001905","5","2019/11/01 16:00:00","0","1","0","0","610019004","370","0","0.03","2019/11/18 15:59:59","0","0","0","0","bgm_M240_02","1.25","0","90"
"81000405","0","0","10020101","5004301","1","510041","1","0","0","30","0","1","BOSS戰(NORMAL)","bgm_M116","0","3","-40","0.6","100000","0","1","20","870","610020011","81000405","10020","1002001","1","2019/11/17 16:00:00","0","0","0","770","610020001","20","0","0.03","2019/11/27 15:59:59","10","0","10020101","1","bgm_M116","1.1","0","90"
"81000406","0","0","10020201","5004302","1","510042","1","0","0","30","0","1","BOSS戰(HARD)","bgm_M116","0","3","-40","0.6","100000","0","1","30","-30","610020021","81000406","10020","1002002","2","2019/11/17 16:00:00","0","0","0","450","610020002","20","0","0.03","2019/11/27 15:59:59","10","0","10020201","1","bgm_M116","1.1","0","90"
"81000406","0","1","10020301","5004308","0","510042","1","0","0","30","0","1","Boss戰(VERY HARD)","bgm_M116","0","0","-40","0.6","100000","0","1","30","500","610020031","81000406","10020","1002003","3","2019/11/17 16:00:00","0","0","0","450","610020003","20","0","0.03","2019/11/27 15:59:59","-10","0","10020201","1","bgm_M116","1.1","0","90"
"81002101","0","0","10021101","5021301","1","510211","1","0","0","0","0","1","BOSS戰(NORMAL)","bgm_M248","0","3","-40","0.6","100000","0","1","20","1050","610021011","81002101","10021","1002101","1","2019/12/02 16:00:00","0","0","0","730","610021001","300","0","0.03","2019/12/17 15:59:59","35","0","10021101","1","bgm_M248","1","0","90"
"81002102","0","0","10021201","5021302","1","510212","1","0","0","0","0","1","BOSS戰(HARD)","bgm_M248","0","3","20","0.6","100000","0","1","30","233","610021021","81002102","10021","1002102","2","2019/12/02 16:00:00","0","0","0","180","610021002","300","0","0.03","2019/12/17 15:59:59","65","0","10021201","1","bgm_M248","1","0","90"
"81002102","0","1","10021301","5021308","0","510212","1","0","0","0","0","1","Boss戰(VERY HARD)","bgm_M248","0","0","-40","0.6","100000","0","1","30","515","610021031","81002102","10021","1002103","3","2019/12/02 16:00:00","0","0","0","450","610021003","300","0","0.03","2019/12/17 15:59:59","-65","0","10021201","1","bgm_M248_02","1","0","90"
"81002102","0","0","10021401","0","0","0","1","0","0","0","0","0","0","bgm_M248","0","0","0","0","100000","0","1","0","0","610021041","81002102","10021","1002104","4","2019/12/02 16:00:00","0","1","0","0","610021004","300","0","0.03","2019/12/17 15:59:59","0","0","0","0","bgm_M248_02","1","0","90"
"81002102","0","0","10021401","0","0","0","1","0","0","0","0","0","0","bgm_M248","0","0","0","0","100000","0","1","0","0","610021041","81002102","10021","1002105","5","2019/12/02 16:00:00","0","1","0","0","610021004","300","0","0.03","2019/12/17 15:59:59","0","0","0","0","bgm_M248_02","1","0","90"
"81000505","0","0","10022101","5005301","1","510051","1","0","0","90","0","1","BOSS戰(NORMAL)","bgm_M124","0","3","-40","0.6","100000","0","1","20","870","610022011","81000505","10022","1002201","1","2019/12/17 16:00:00","0","0","0","770","610022001","90","0","0.03","2019/12/26 15:59:59","10","0","10022101","1","bgm_M124","1.3","0","90"
"81000506","0","0","10022201","5005302","1","510052","1","0","0","90","0","1","BOSS戰(HARD)","bgm_M124","0","3","-40","0.6","100000","0","1","30","380","610022021","81000506","10022","1002202","2","2019/12/17 16:00:00","0","0","0","450","610022002","90","0","0.03","2019/12/26 15:59:59","-100","0","10022201","1","bgm_M124","1.3","0","90"
"81000506","0","1","10022301","5005308","0","510052","1","0","0","90","0","1","Boss戰(VERYHARD)","bgm_M124","0","0","-40","0.6","100000","0","1","30","520","610022031","81000506","10022","1002203","3","2019/12/17 16:00:00","0","0","0","450","610022003","90","0","0.03","2019/12/26 15:59:59","58","0","10022201","1","bgm_M124","1.3","0","90"
"81002301","0","0","10023101","5023301","1","510231","1","0","0","-50","0","1","BOSS戰(NORMAL)","bgm_M257","0","3","-50","0.6","100000","0","1","20","780","610023011","81002301","10023","1002301","1","2020/01/02 16:00:00","0","0","0","730","610023001","170","0","0.03","2020/01/19 15:59:59","0","0","10023101","1","bgm_M257","1.25","0","90"
"81002302","0","0","10023201","5023302","1","510232","1","0","0","-50","0","1","BOSS戰(HARD)","bgm_M257","0","3","20","0.6","100000","0","1","30","210","610023021","81002302","10023","1002302","2","2020/01/02 16:00:00","0","0","0","160","610023002","170","0","0.03","2020/01/19 15:59:59","70","0","10023201","1","bgm_M257","1.25","0","90"
"81002302","0","1","10023301","5023308","0","510232","1","0","0","-50","0","1","BOSS戰(VERY HARD)","bgm_M257","0","0","-85","0.6","100000","0","1","30","510","610023031","81002302","10023","1002303","3","2020/01/02 16:00:00","0","0","0","460","610023003","170","0","0.03","2020/01/19 15:59:59","-35","0","10023201","1","bgm_M257","1.25","0","90"
"81002302","0","0","10023401","0","0","0","1","0","0","-50","0","0","0","bgm_M257","0","0","0","0","100000","0","1","0","0","610023041","81002302","10023","1002304","4","2020/01/02 16:00:00","0","1","0","0","610023004","170","0","0.03","2020/01/19 15:59:59","0","0","0","0","bgm_M257","1.25","0","90"
"81002302","0","0","10023401","0","0","0","1","0","0","-50","0","0","0","bgm_M257","0","0","0","0","100000","0","1","0","0","610023041","81002302","10023","1002305","5","2020/01/02 16:00:00","0","1","0","0","610023004","170","0","0.03","2020/01/19 15:59:59","0","0","0","0","bgm_M257","1.25","0","90"
"81000605","0","0","10024101","5006301","1","510061","1","0","0","0","0","1","BOSS戰(NORMAL)","bgm_M131","0","3","-40","0.6","100000","0","1","20","888","610024011","81000605","10024","1002401","1","2020/01/16 16:00:00","0","0","0","770","610024001","120","0","0.03","2020/01/26 15:59:59","14","0","10024101","0.8","bgm_M131","1.5","0","90"
"81000606","0","0","10024201","5006302","1","510062","1","0","0","0","0","1","BOSS戰(HARD)","bgm_M131","0","3","-40","0.6","100000","0","1","30","42","610024021","81000606","10024","1002402","2","2020/01/16 16:00:00","0","0","0","450","610024002","120","0","0.03","2020/01/26 15:59:59","14","0","10024201","0.8","bgm_M131","1.5","0","90"
"81000606","0","1","10024301","5006308","0","510062","1","0","0","0","0","1","BOSS戰(VERY HARD)","bgm_M131","0","0","-40","0.6","100000","0","1","30","500","610024031","81000606","10024","1002403","3","2020/01/16 16:00:00","0","0","0","450","610024003","120","0","0.03","2020/01/26 15:59:59","-60","0","10024201","0.8","bgm_M131","1.5","0","90"
"81002501","0","0","10025101","5025301","1","510251","1","0","0","-50","0","1","BOSS戰(NORMAL)","bgm_M268","0","3","-85","0.6","100000","0","1","20","458","610025011","81002501","10025","1002501","1","2020/02/04 16:00:00","0","0","0","800","610025001","240","0","0.03","2020/02/21 15:59:59","0","0","10025102","1","bgm_M268","1.25","0","90"
"81002502","0","0","10025201","5025302","1","510252","1","0","0","-50","0","1","BOSS戰(HARD)","bgm_M268","0","3","-10","0.6","100000","0","1","30","0","610025021","81002502","10025","1002502","2","2020/02/04 16:00:00","0","0","0","145","610025002","240","0","0.03","2020/02/21 15:59:59","8","0","10025201","1","bgm_M268","1.25","0","90"
"81002502","0","1","10025301","5025308","0","510252","1","0","0","-50","0","1","BOSS戰(VERY HARD)","bgm_M268","0","0","-70","0.6","100000","0","1","30","514","610025031","81002502","10025","1002503","3","2020/02/04 16:00:00","0","0","0","480","610025003","240","0","0.03","2020/02/21 15:59:59","38","0","10025201","1","bgm_M268","1.25","0","90"
"81002502","0","0","10025401","0","0","0","1","0","0","-50","0","0","0","bgm_M268","0","0","0","0","100000","0","1","0","0","610025041","81002502","10025","1002504","4","2020/02/04 16:00:00","0","1","0","0","610025004","240","0","0.03","2020/02/21 15:59:59","0","0","0","0","bgm_M268","1.25","0","90"
"81002502","0","0","10025401","0","0","0","1","0","0","-50","0","0","0","bgm_M268","0","0","0","0","100000","0","1","0","0","610025041","81002502","10025","1002505","5","2020/02/04 16:00:00","0","1","0","0","610025004","240","0","0.03","2020/02/21 15:59:59","0","0","0","0","bgm_M268","1.25","0","90"
"81000705","0","0","10026101","5007301","1","510071","1","0","0","-50","0","1","BOSS戰(NORMAL)","bgm_M138","0","3","-40","0.6","100000","0","1","20","482","610026011","81000705","10026","1002601","1","2020/02/18 16:00:00","0","0","0","770","610026001","140","0","0.03","2020/02/28 15:59:59","10","0","10026103","1","bgm_M138","1.3","0","90"
"81000706","0","0","10026201","5007302","1","510072","1","0","0","-50","0","1.3","BOSS戰(HARD)","bgm_M138","0","3","-40","0.6","100000","0","1","30","-373","610026021","81000706","10026","1002602","2","2020/02/18 16:00:00","0","0","0","450","610026002","140","0","0.03","2020/02/28 15:59:59","-186","0","10026201","1","bgm_M138","1.3","0","90"
"81000706","0","1","10026301","5007308","0","510072","1","0","0","-50","0","1.3","Boss戰(VERYHARD)","bgm_M138","0","0","-40","0.6","100000","0","1","30","455","610026031","81000706","10026","1002603","3","2020/02/18 16:00:00","0","0","0","450","610026003","140","0","0.03","2020/02/28 15:59:59","-63","0","10026201","1","bgm_M138","1.3","0","90"
"81002701","0","0","10027101","5027301","1","510271","1","0","0","-50","0","1","BOSS戰(NORMAL)","bgm_M276","0","3","-85","0.6","100000","0","1","20","888","610027011","81002701","10027","1002701","1","2020/03/02 16:00:00","0","0","0","800","610027001","170","0","0.03","2020/03/19 15:59:59","0","0","10027101","1","bgm_M276","1.25","0","90"
"81002702","0","0","10027201","5027302","1","510272","1","0","0","-50","0","1","BOSS戰(HARD)","bgm_M276","0","3","-10","0.6","100000","0","1","30","-43","610027021","81002702","10027","1002702","2","2020/03/02 16:00:00","0","0","0","145","610027002","170","0","0.03","2020/03/19 15:59:59","10","0","10027201","1","bgm_M276","1.25","0","90"
"81002702","0","1","10027301","5027308","0","510272","1","0","0","-50","0","1","BOSS戰(VERY HARD)","bgm_M276","0","0","-70","0.6","100000","0","1","30","466","610027031","81002702","10027","1002703","3","2020/03/02 16:00:00","0","0","0","480","610027003","170","0","0.03","2020/03/19 15:59:59","-15","0","10027201","1","bgm_M276","1.25","0","90"
"81002702","0","0","10027401","0","0","0","1","0","0","-50","0","0","0","bgm_M276","0","0","0","0","100000","0","1","0","0","610027041","81002702","10027","1002704","4","2020/03/02 16:00:00","0","1","0","0","610027004","170","0","0.03","2020/03/19 15:59:59","0","0","0","0","bgm_M276","1.25","0","90"
"81002702","0","0","10027401","0","0","0","1","0","0","-50","0","0","0","bgm_M276","0","0","0","0","100000","0","1","0","0","610027041","81002702","10027","1002705","5","2020/03/02 16:00:00","0","1","0","0","610027004","170","0","0.03","2020/03/19 15:59:59","0","0","0","0","bgm_M276","1.25","0","90"
"81000805","0","0","10028101","5008301","1","510081","1","0","0","-50","0","1","BOSS戰(NORMAL)","bgm_M165","0","3","-40","0.6","100000","0","1","20","1400","610028011","81000805","10028","1002801","1","2020/03/16 16:00:00","0","0","0","770","610028001","100","0","0.03","2020/03/26 15:59:59","-85","0","10028101","1","bgm_M165","1.5","0","90"
"81000806","0","0","10028201","5008302","1","510082","1","0","0","-50","0","1","BOSS戰(HARD)","bgm_M165","0","3","-40","0.6","100000","0","1","30","-175","610028021","81000806","10028","1002802","2","2020/03/16 16:00:00","0","0","0","450","610028002","100","0","0.03","2020/03/26 15:59:59","-160","0","10028201","0.8","bgm_M165","1.5","0","90"
"81000806","0","1","10028301","5008308","0","510082","1","0","0","-50","0","1","Boss戰(VERYHARD)","bgm_M165","0","0","-40","0.6","100000","0","1","30","450","610028031","81000806","10028","1002803","3","2020/03/16 16:00:00","0","0","0","450","610028003","100","0","0.03","2020/03/26 15:59:59","-80","0","10028201","0.8","bgm_M165","1.5","0","90"
"81002901","0","0","10029101","5029301","1","510281","1","0","0","0","0","1","BOSS戰(NORMAL)","bgm_M284","0","3","-85","0.8","100000","0","1","20","458","610029011","81002901","10029","1002901","1","2020/04/01 16:00:00","0","0","0","800","610029001","170","0","0.03","2020/04/19 15:59:59","0","0","10029102","0.6","bgm_M284","1.7","0","90"
"81002902","0","0","10029201","5029302","1","510282","1","0","0","0","0","1","BOSS戰(HARD)","bgm_M284","0","3","19","0.8","100000","0","1","30","-18","610029021","81002902","10029","1002902","2","2020/04/01 16:00:00","0","0","0","170","610029002","170","0","0.03","2020/04/19 15:59:59","39","0","10029201","0.6","bgm_M284","1.7","0","90"
"81002902","0","1","10029301","5029308","0","510282","1","0","0","0","0","1","BOSS戰(VERY HARD)","bgm_M284","0","0","-70","0.8","100000","0","1","30","474","610029031","81002902","10029","1002903","3","2020/04/01 16:00:00","0","0","0","480","610029003","170","0","0.03","2020/04/19 15:59:59","-40","0","10029201","0.6","bgm_M284","1.7","0","90"
"81002902","0","0","10029401","0","0","0","1","0","0","0","0","0","0","bgm_M284","0","0","0","0","100000","0","1","0","0","610029041","81002902","10029","1002904","4","2020/04/01 16:00:00","0","1","0","0","610029004","170","0","0.03","2020/04/19 15:59:59","0","0","0","0","bgm_M284","1.7","0","90"
"81002902","0","0","10029401","0","0","0","1","0","0","0","0","0","0","bgm_M284","0","0","0","0","100000","0","1","0","0","610029041","81002902","10029","1002905","5","2020/04/01 16:00:00","0","1","0","0","610029004","170","0","0.03","2020/04/19 15:59:59","0","0","0","0","bgm_M284","1.7","0","90"
"81000905","0","0","10030101","5009301","1","510091","1","0","0","-50","0","1.1","BOSS戰(NORMAL)","bgm_M172","0","3","-40","0.8","100000","0","1","20","885","610030011","81000905","10030","1003001","1","2020/04/15 16:00:00","0","0","0","770","610030001","250","0","0.03","2020/04/26 15:59:59","-56","0","10030101","0.8","bgm_M172","1.5","0","90"
"81000906","0","0","10030201","5009302","1","510092","1","0","0","-50","0","1.1","BOSS戰(HARD)","bgm_M172","0","3","-40","0.8","100000","0","1","30","-404","610030021","81000906","10030","1003002","2","2020/04/15 16:00:00","0","0","0","450","610030002","250","0","0.03","2020/04/26 15:59:59","37","0","10030201","0.8","bgm_M172","1.5","0","90"
"81000906","0","1","10030301","5009308","0","510092","1","0","0","-50","0","1.1","BOSS戰(VERY HARD)","bgm_M172","0","0","-40","0.8","100000","0","1","30","442","610030031","81000906","10030","1003003","3","2020/04/15 16:00:00","0","0","0","450","610030003","250","0","0.03","2020/04/26 15:59:59","-104","0","10030201","0.8","bgm_M172","1.5","0","90"
"81003101","0","0","10031101","5031301","1","510311","1","0","0","-50","0","1","BOSS戰(NORMAL)","bgm_M297","0","3","-85","0.6","100000","0","1","20","590","610031011","81003101","10031","1003101","1","2020/05/05 16:00:00","0","0","0","800","610031001","170","0","0.03","2020/05/22 15:59:59","0","0","10031102","1","bgm_M297","1.25","0","90"
"81003102","0","0","10031201","5031302","1","510312","1","0","0","-50","0","1","BOSS戰(HARD)","bgm_M297","0","3","-10","0.6","100000","0","1","30","-17","610031021","81003102","10031","1003102","2","2020/05/05 16:00:00","0","0","0","145","610031002","170","0","0.03","2020/05/22 15:59:59","10","0","10031201","1","bgm_M297","1.25","0","90"
"81003102","0","1","10031301","5031308","0","510312","1","0","0","-50","0","1","BOSS戰(VERY HARD)","bgm_M297","0","0","-70","0.6","100000","0","1","30","516","610031031","81003102","10031","1003103","3","2020/05/05 16:00:00","0","0","0","480","610031003","170","0","0.03","2020/05/22 15:59:59","-15","0","10031201","1","bgm_M297","1.25","0","90"
"81003102","0","0","10031401","0","0","0","1","0","0","-50","0","0","0","bgm_M297","0","0","0","0","100000","0","1","0","0","610031041","81003102","10031","1003104","4","2020/05/05 16:00:00","0","1","0","0","610031004","170","0","0.03","2020/05/22 15:59:59","0","0","0","0","bgm_M297","1.25","0","90"
"81003102","0","0","10031401","0","0","0","1","0","0","-50","0","0","0","bgm_M297","0","0","0","0","100000","0","1","0","0","610031041","81003102","10031","1003105","5","2020/05/05 16:00:00","0","1","0","0","610031004","170","0","0.03","2020/05/22 15:59:59","0","0","0","0","bgm_M297","1.25","0","90"
"81001005","0","0","10032101","5010301","1","510101","1","0","0","-50","0","1","BOSS戰(NORMAL)","bgm_M183","0","3","770","0.6","100000","0","1","20","450","610032011","81001005","10032","1003201","1","2020/05/19 16:00:00","0","0","0","450","610032001","200","0","0.03","2020/05/29 15:59:59","770","0","10032101","1","bgm_M183","1.5","0","90"
"81001006","0","0","10032201","5010302","1","510102","1","0","0","-50","0","1.4","BOSS戰(HARD)","bgm_M183","0","3","12","0.6","100000","0","1","30","-194","610032021","81001006","10032","1003202","2","2020/05/19 16:00:00","0","0","0","-173","610032002","200","0","0.03","2020/05/29 15:59:59","45","0","10032201","0.8","bgm_M183","1.5","0","90"
"81001006","0","1","10032301","5010308","0","510102","1","0","0","-50","0","1.4","BOSS戰(VERY HARD)","bgm_M183","0","0","85","0.6","100000","0","1","30","185","610032031","81001006","10032","1003203","3","2020/05/19 16:00:00","0","0","0","213","610032003","200","0","0.03","2020/05/29 15:59:59","60","0","10032201","0.8","bgm_M183","1.5","0","90"
"81000605","0","0","10033101","5033301","1","510331","1","0","0","-50","0","1.1","BOSS戰(NORMAL)","bgm_M319","0","3","10","0.8","100000","0","1","20","845","610033011","81000605","10033","1003301","1","2020/06/03 16:00:00","0","0","0","842","610033001","100","0","0.03","2020/06/21 15:59:59","0","0","10033101","0.8","bgm_M319","1.25","0","90"
"81003304","0","0","10033201","5033302","1","510332","1","0","0","-50","0","1.1","BOSS戰(HARD)","bgm_M319","0","3","-190","0.8","100000","0","1","30","-27","610033021","81003301","10033","1003302","2","2020/06/03 16:00:00","0","0","0","-30","610033002","100","0","0.03","2020/06/21 15:59:59","-200","0","10033201","0.8","bgm_M319","1.25","0","90"
"81003304","0","1","10033301","5033308","0","510333","1","0","0","-50","0","1.1","BOSS戰(VERY HARD)","bgm_M319","0","0","-5","0.8","100000","0","1","30","485","610033031","81003301","10033","1003303","3","2020/06/03 16:00:00","0","0","0","482","610033003","100","0","0.03","2020/06/21 15:59:59","-15","0","10033201","0.8","bgm_M319","1.25","0","90"
"81003304","0","0","10033401","0","0","0","1","0","0","-50","0","0","0","bgm_M319","0","0","0","0","100000","0","1","0","0","610033041","81003301","10033","1003304","4","2020/06/03 16:00:00","0","1","0","0","610033004","100","0","0.03","2020/06/21 15:59:59","0","0","0","0","bgm_M319","1.25","0","90"
"81003304","0","0","10033401","0","0","0","1","0","0","-50","0","0","0","bgm_M319","0","0","0","0","100000","0","1","0","0","610033041","81003301","10033","1003305","5","2020/06/03 16:00:00","0","1","0","0","610033004","100","0","0.03","2020/06/21 15:59:59","0","0","0","0","bgm_M319","1.25","0","90"
"81001105","0","0","10034101","5011301","1","510111","1","0","0","0","0","1.1","BOSS戰(NORMAL)","bgm_M192","0","3","-40","0.8","100000","0","1","20","885","610034011","81001105","10034","1003401","1","2020/06/17 16:00:00","0","0","0","770","610034001","100","0","0.03","2020/06/28 15:59:59","-56","0","10034102","0.8","bgm_M192","1.4","0","90"
"81001106","0","0","10034201","5011302","1","510112","1","0","0","0","0","1.1","BOSS戰(HARD)","bgm_M192","0","3","-90","0.8","100000","0","1","30","-67","610034021","81001106","10034","1003402","2","2020/06/17 16:00:00","0","0","0","450","610034002","100","0","0.03","2020/06/28 15:59:59","-1","0","10034201","0.8","bgm_M192","1.4","0","90"
"81001106","0","1","10034301","5011308","0","510112","1","0","0","0","0","1.1","Boss戰(VERYHARD)","bgm_M192","0","0","-55","0.8","100000","0","1","30","395","610034031","81001106","10034","1003403","3","2020/06/17 16:00:00","0","0","0","375","610034003","100","0","0.03","2020/06/28 15:59:59","-99","0","10034201","0.8","bgm_M192","1.4","0","90"
"81001106","0","0","10034401","0","0","0","1","0","0","0","0","0","0","bgm_M192","0","0","0","0","100000","0","1","0","0","610034041","81001106","10034","1003404","4","2020/06/17 16:00:00","0","1","0","0","610034004","100","0","0.03","2020/06/28 15:59:59","0","0","0","0","bgm_M192","1.4","0","90"
