a6b6735dab70f149d18e598ffaa1c8a5419a310d07cba1de5b5c7166c4d1af7c,8f0370373e13be4120e43453e2e1338f0f9f4e686932d3d79c2e797f99ad010d,de54e101f5413d7199e0ba13bb7a654167c2847d2a62c38afbf24aa6d1d9abba,2e8bf01696d2bfa2337bef989f637f034724c43dd50628cb8c8ed78a65538eb9,16272d7b19783af14ed890ccf3f7f8f4bd6a0ed87debe73d17408d07353f4ce3,eb2d9fa2f856298c6bf7f6307e7bd7335fa39c691148d6e84c09337542de9115,85e82dbfc782e3cafa0d3668ecebea97244998bcccb74dd3188a70670897cca9,371de9400d19ebb7d6c1a0ec88dff97675a7a2f6c97476d6f87596e22eb8e08c,6b4179e16d7c1a77af2734fa354d881fd508f598bc2decb85791805a0a5b027e,e872ad9b14f68f7b6e89ffebd7376e24b54e76838cbc2e979ea8008796a7e205,7827ba932b9a00d4ab35608e5221c859eeccabb1aa94b8f42adec6fcf38766b7,0262e8a5d25329f658ce181ce2b7ac818e8d348a896c68337855a786ced8ebe4,b22aa49bc70de352c666aee9cdd7e0ffc5cdb31ac4c0f3831e48b528ee323533,dd0d0661e78e03f9b9ef69981780a31542b196b6c56b2ce0ff863bce49df987b,60fcc345113a3cb85daabc3a607a5475833196a255a7921b3f9bfc55bfcc4a31,484c35a30c6cbf576dfb888beb40c106fbe4dc2b3cbc1cace0ca5791402b1c63,c9e615007d524eb87b26b850199d49d1f098e1326a1f585084983c2f23eff9d0,30d1fedd8498f74a0774edaf0dc2cec0f928080361f124b4d118db632cfb5196,1e995e54862e1f138272160149295dfe90d40e8defa394c972918aa81e1ba563,75d0437ef4dbd8a40cd92f2c3bde729ad39a349d19e68833d17539215ce4fd73,15754100ccd7d5e5b7b3c48d5727031dc17170bbdd1709c0b3f65dc5fc889abd,bea2dbd10bee3289171c930495e1637e89ff6105b5f06747ca9920a4234342f0,ea85c1538559a71b4984c0ef9b0a37626307f711b51d68e113664070ba292811,dac084875ea6a00b7a4ffb036bb528b46e80c7b806d190bbfe92d1b08121217e,6a1412a5fd953b1a3989d7ab7dd6eb4c8ff4ef5b785db1d0977de6e02ce5c2ac,1e148a6d3c19f7cbd3439933587d443a356998029cf9e5499e8dc107e5a12607,679390a72b36bc83040191f99fe3eb7eb83362a2b0f08199ad2113cd21d7476b,c044b42fdd764509f1a3c8101cdaf468076d8c4b7ea8b44f0fa9100880036e91,5305d4d555695c85c356cfb8c372f201628300ef28aab8e97edace24408101f8,2dfb216258b28b22aed7346b2594e54bdeab4a29c38249982fd694437681e7e4,c60917e2485ceb70e2d95e60583600ca40dd5f4d76e74e58ecc5f36af6b8ccbe,44519ad7e57e8b59a54c1ed14f7794c735c4d2a5450ce1defff6e2c8922f3f3e,030ceb12f333293f709adeaf657bd47a754fa955e09e7b1699ea067f0b6959cb,f64ff8f31c3bb38757cce1e3dfae30064c78b1178f25ea3e742e50337713b8e0,8166e59d9bd8fcf2d99c853dbe066cf7cc443ffff1216aeebe09553731a7830f,e61fc57776c13d243ba550eaada1b74cceaaa43397b6fa2fc71ca941be469e8e,33df5324638bf608725415aed7bf9ca1fb4f04c7f0402be4bdf7835f5efe2413,5b93a1280163bcc555b1900bf3b4bb7a30853ca8116a316fb3ea98a3241349a4,a3da3ab6af8264fa1f2f5d4c3940751b4d6ee106a80c11dc03a43655daa32f8b,3fd2bcf1444b6f735a40f81c8ebfdeb32d74c9494d382a3ddd5ebeb4b02a0c73
"0","0","67","57","57","203800","0","1","1952","57","1","0","57","24604","57","10","0","670380057","57","51","57","0","57","0","0","57","57","30","0","200000001","57","57","57","57","1","10","57","57","0","57"
"0","0","94","58","58","203800","0","1","2544","58","1","0","58","30804","58","10","0","670380058","58","72","58","0","58","0","0","58","58","30","0","200000001","58","58","58","58","1","10","58","58","0","58"
"0","0","107","59","59","203800","0","1","2924","59","1","0","59","34604","59","10","0","670380059","59","84","59","0","59","0","0","59","59","30","0","200000001","59","59","59","59","1","10","59","59","0","59"
"0","0","107","60","60","203800","0","1","3024","60","1","0","60","35104","60","10","0","670380060","60","84","60","0","60","0","0","60","60","30","0","200000001","60","60","60","60","1","10","60","60","0","60"
"0","0","108","61","61","203800","0","1","3124","61","1","0","61","35604","61","10","0","670380061","61","84","61","0","61","0","0","61","61","30","0","200000001","61","61","61","61","1","10","61","61","0","61"
"0","0","108","62","62","203800","0","1","3187","62","1","0","62","35909","62","10","0","670380062","62","84","62","0","62","0","0","62","62","30","0","200000001","62","62","62","62","1","10","62","62","0","62"
"0","0","109","63","63","203800","0","1","3249","63","1","0","63","36215","63","10","0","670380063","63","85","63","0","63","0","0","63","63","30","0","200000001","63","63","63","63","1","10","63","63","0","63"
"0","0","109","64","64","203800","0","1","3312","64","1","0","64","36520","64","10","0","670380064","64","85","64","0","64","0","0","64","64","30","0","200000001","64","64","64","64","1","10","64","64","0","64"
"0","0","109","65","65","203800","0","1","3374","65","1","0","65","36826","65","10","0","670380065","65","85","65","0","65","0","0","65","65","30","0","200000001","65","65","65","65","1","10","65","65","0","65"
"0","0","109","66","66","203800","0","1","3437","66","1","0","66","37131","66","10","0","670380066","66","85","66","0","66","0","0","66","66","30","0","200000001","66","66","66","66","1","10","66","66","0","66"
"0","0","110","67","67","203800","0","1","3500","67","1","0","67","37437","67","10","0","670380067","67","86","67","0","67","0","0","67","67","30","0","200000001","67","67","67","67","1","10","67","67","0","67"
"0","0","110","68","68","203800","0","1","3562","68","1","0","68","37742","68","10","0","670380068","68","86","68","0","68","0","0","68","68","30","0","200000001","68","68","68","68","1","10","68","68","0","68"
"0","0","110","69","69","203800","0","1","3625","69","1","0","69","38047","69","10","0","670380069","69","86","69","0","69","0","0","69","69","30","0","200000001","69","69","69","69","1","10","69","69","0","69"
"0","0","111","70","70","203800","0","1","3688","70","1","0","70","38353","70","10","0","670380070","70","86","70","0","70","0","0","70","70","30","0","200000001","70","70","70","70","1","10","70","70","0","70"
"0","0","111","71","71","203800","0","1","3750","71","1","0","71","38658","71","10","0","670380071","71","87","71","0","71","0","0","71","71","30","0","200000001","71","71","71","71","1","10","71","71","0","71"
"0","0","4","1","1","203801","0","1","40","1","1","0","1","411","1","10","0","670380101","1","2","1","0","1","0","0","1","1","30","0","200000001","1","1","1","1","1","10","1","1","0","1"
"0","0","5","2","2","203801","0","1","44","2","1","0","2","539","2","10","0","670380102","2","3","2","0","2","0","0","2","2","30","0","200000001","2","2","2","2","1","10","2","2","0","2"
"0","0","6","3","3","203801","0","1","48","3","1","0","3","899","3","10","0","670380103","3","4","3","0","3","0","0","3","3","30","0","200000001","3","3","3","3","1","10","3","3","0","3"
"0","0","6","4","4","203801","0","1","70","4","1","0","4","793","4","10","0","670380104","4","4","4","0","4","0","0","4","4","30","0","200000001","4","4","4","4","1","10","4","4","0","4"
"0","0","8","5","5","203801","0","1","104","5","1","0","5","881","5","10","0","670380105","5","4","5","0","5","0","0","5","5","30","0","200000001","5","5","5","5","1","10","5","5","0","5"
"0","0","9","6","6","203801","0","1","137","6","1","0","6","966","6","10","0","670380106","6","5","6","0","6","0","0","6","6","30","0","200000001","6","6","6","6","1","10","6","6","0","6"
"0","0","10","7","7","203801","0","1","170","7","1","0","7","1190","7","10","0","670380107","7","6","7","0","7","0","0","7","7","30","0","200000001","7","7","7","7","1","10","7","7","0","7"
"0","0","11","8","8","203801","0","1","202","8","1","0","8","1412","8","10","0","670380108","8","7","8","0","8","0","0","8","8","30","0","200000001","8","8","8","8","1","10","8","8","0","8"
"0","0","11","9","9","203801","0","1","218","9","1","0","9","1452","9","10","0","670380109","9","7","9","0","9","0","0","9","9","30","0","200000001","9","9","9","9","1","10","9","9","0","9"
"0","0","13","10","10","203801","0","1","232","10","1","0","10","1494","10","10","0","670380110","10","8","10","0","10","0","0","10","10","30","0","200000001","10","10","10","10","1","10","10","10","0","10"
"0","0","13","11","11","203801","0","1","248","11","1","0","11","1534","11","10","0","670380111","11","8","11","0","11","0","0","11","11","30","0","200000001","11","11","11","11","1","10","11","11","0","11"
"0","0","13","12","12","203801","0","1","262","12","1","0","12","1574","12","10","0","670380112","12","8","12","0","12","0","0","12","12","30","0","200000001","12","12","12","12","1","10","12","12","0","12"
"0","0","14","13","13","203801","0","1","289","13","1","0","13","1865","13","10","0","670380113","13","9","13","0","13","0","0","13","13","30","0","200000001","13","13","13","13","1","10","13","13","0","13"
"0","0","15","14","14","203801","0","1","316","14","1","0","14","2156","14","10","0","670380114","14","10","14","0","14","0","0","14","14","30","0","200000001","14","14","14","14","1","10","14","14","0","14"
"0","0","15","15","15","203801","0","1","344","15","1","0","15","2447","15","10","0","670380115","15","10","15","0","15","0","0","15","15","30","0","200000001","15","15","15","15","1","10","15","15","0","15"
"0","0","15","16","16","203801","0","1","371","16","1","0","16","2738","16","10","0","670380116","16","11","16","0","16","0","0","16","16","30","0","200000001","16","16","16","16","1","10","16","16","0","16"
"0","0","18","17","17","203801","0","1","396","17","1","0","17","3029","17","10","0","670380117","17","12","17","0","17","0","0","17","17","30","0","200000001","17","17","17","17","1","10","17","17","0","17"
"0","0","19","18","18","203801","0","1","423","18","1","0","18","3320","18","10","0","670380118","18","13","18","0","18","0","0","18","18","30","0","200000001","18","18","18","18","1","10","18","18","0","18"
"0","0","19","19","19","203801","0","1","450","19","1","0","19","3610","19","10","0","670380119","19","13","19","0","19","0","0","19","19","30","0","200000001","19","19","19","19","1","10","19","19","0","19"
"0","0","20","20","20","203801","0","1","478","20","1","0","20","3901","20","10","0","670380120","20","13","20","0","20","0","0","20","20","30","0","200000001","20","20","20","20","1","10","20","20","0","20"
"0","0","20","21","21","203801","0","1","492","21","1","0","21","4115","21","10","0","670380121","21","13","21","0","21","0","0","21","21","30","0","200000001","21","21","21","21","1","10","21","21","0","21"
"0","0","20","22","22","203801","0","1","508","22","1","0","22","4328","22","10","0","670380122","22","13","22","0","22","0","0","22","22","30","0","200000001","22","22","22","22","1","10","22","22","0","22"
"0","0","20","23","23","203801","0","1","522","23","1","0","23","4542","23","10","0","670380123","23","13","23","0","23","0","0","23","23","30","0","200000001","23","23","23","23","1","10","23","23","0","23"
"0","0","30","24","24","203801","0","1","604","24","1","0","24","4512","24","10","0","670380124","24","22","24","0","24","0","0","24","24","30","0","200000001","24","24","24","24","1","10","24","24","0","24"
"0","0","30","25","25","203801","0","1","636","25","1","0","25","4897","25","10","0","670380125","25","22","25","0","25","0","0","25","25","30","0","200000001","25","25","25","25","1","10","25","25","0","25"
"0","0","31","26","26","203801","0","1","666","26","1","0","26","5278","26","10","0","670380126","26","22","26","0","26","0","0","26","26","30","0","200000001","26","26","26","26","1","10","26","26","0","26"
"0","0","31","27","27","203801","0","1","697","27","1","0","27","5663","27","10","0","670380127","27","22","27","0","27","0","0","27","27","30","0","200000001","27","27","27","27","1","10","27","27","0","27"
"0","0","31","28","28","203801","0","1","727","28","1","0","28","6047","28","10","0","670380128","28","22","28","0","28","0","0","28","28","30","0","200000001","28","28","28","28","1","10","28","28","0","28"
"0","0","33","29","29","203801","0","1","758","29","1","0","29","6428","29","10","0","670380129","29","22","29","0","29","0","0","29","29","30","0","200000001","29","29","29","29","1","10","29","29","0","29"
"0","0","33","30","30","203801","0","1","788","30","1","0","30","6813","30","10","0","670380130","30","22","30","0","30","0","0","30","30","30","0","200000001","30","30","30","30","1","10","30","30","0","30"
"0","0","34","31","31","203801","0","1","852","31","1","0","31","8118","31","10","0","670380131","31","23","31","0","31","0","0","31","31","30","0","200000001","31","31","31","31","1","10","31","31","0","31"
"0","0","36","32","32","203801","0","1","917","32","1","0","32","9420","32","10","0","670380132","32","25","32","0","32","0","0","32","32","30","0","200000001","32","32","32","32","1","10","32","32","0","32"
"0","0","38","33","33","203801","0","1","979","33","1","0","33","10725","33","10","0","670380133","33","26","33","0","33","0","0","33","33","30","0","200000001","33","33","33","33","1","10","33","33","0","33"
"0","0","39","34","34","203801","0","1","1044","34","1","0","34","12030","34","10","0","670380134","34","27","34","0","34","0","0","34","34","30","0","200000001","34","34","34","34","1","10","34","34","0","34"
"0","0","40","35","35","203801","0","1","1108","35","1","0","35","13332","35","10","0","670380135","35","29","35","0","35","0","0","35","35","30","0","200000001","35","35","35","35","1","10","35","35","0","35"
"0","0","43","36","36","203801","0","1","1172","36","1","0","36","14637","36","10","0","670380136","36","30","36","0","36","0","0","36","36","30","0","200000001","36","36","36","36","1","10","36","36","0","36"
"0","0","44","37","37","203801","0","1","1236","37","1","0","37","15939","37","10","0","670380137","37","31","37","0","37","0","0","37","37","30","0","200000001","37","37","37","37","1","10","37","37","0","37"
"0","0","45","38","38","203801","0","1","1300","38","1","0","38","17244","38","10","0","670380138","38","32","38","0","38","0","0","38","38","30","0","200000001","38","38","38","38","1","10","38","38","0","38"
"0","0","46","39","39","203801","0","1","1363","39","1","0","39","18549","39","10","0","670380139","39","33","39","0","39","0","0","39","39","30","0","200000001","39","39","39","39","1","10","39","39","0","39"
"0","0","49","40","40","203801","0","1","1427","40","1","0","40","19851","40","10","0","670380140","40","35","40","0","40","0","0","40","40","30","0","200000001","40","40","40","40","1","10","40","40","0","40"
"0","0","49","41","41","203801","0","1","1460","41","1","0","41","20036","41","10","0","670380141","41","36","41","0","41","0","0","41","41","30","0","200000001","41","41","41","41","1","10","41","41","0","41"
"0","0","50","42","42","203801","0","1","1543","42","1","0","42","21027","42","10","0","670380142","42","36","42","0","42","0","0","42","42","30","0","200000001","42","42","42","42","1","10","42","42","0","42"
"0","0","52","43","43","203801","0","1","1574","43","1","0","43","21454","43","10","0","670380143","43","37","43","0","43","0","0","43","43","30","0","200000001","43","43","43","43","1","10","43","43","0","43"
"0","0","53","44","44","203801","0","1","1583","44","1","0","44","21880","44","10","0","670380144","44","38","44","0","44","0","0","44","44","30","0","200000001","44","44","44","44","1","10","44","44","0","44"
"0","0","53","45","45","203801","0","1","1667","45","1","0","45","21943","45","10","0","670380145","45","38","45","0","45","0","0","45","45","30","0","200000001","45","45","45","45","1","10","45","45","0","45"
"0","0","56","46","46","203801","0","1","1668","46","1","0","46","22552","46","10","0","670380146","46","40","46","0","46","0","0","46","46","30","0","200000001","46","46","46","46","1","10","46","46","0","46"
"0","0","58","47","47","203801","0","1","1696","47","1","0","47","23160","47","10","0","670380147","47","42","47","0","47","0","0","47","47","30","0","200000001","47","47","47","47","1","10","47","47","0","47"
"0","0","59","48","48","203801","0","1","1741","48","1","0","48","23160","48","10","0","670380148","48","42","48","0","48","0","0","48","48","30","0","200000001","48","48","48","48","1","10","48","48","0","48"
"0","0","59","49","49","203801","0","1","1785","49","1","0","49","23160","49","10","0","670380149","49","42","49","0","49","0","0","49","49","30","0","200000001","49","49","49","49","1","10","49","49","0","49"
"0","0","65","50","50","203801","0","1","1843","50","1","0","50","23660","50","10","0","670380150","50","50","50","0","50","0","0","50","50","30","0","200000001","50","50","50","50","1","10","50","50","0","50"
"0","0","66","51","51","203801","0","1","1900","51","1","0","51","24160","51","10","0","670380151","51","51","51","0","51","0","0","51","51","30","0","200000001","51","51","51","51","1","10","51","51","0","51"
"0","0","66","52","52","203801","0","1","1958","52","1","0","52","24660","52","10","0","670380152","52","51","52","0","52","0","0","52","52","30","0","200000001","52","52","52","52","1","10","52","52","0","52"
"0","0","66","53","53","203801","0","1","2016","53","1","0","53","25160","53","10","0","670380153","53","51","53","0","53","0","0","53","53","30","0","200000001","53","53","53","53","1","10","53","53","0","53"
"0","0","66","54","54","203801","0","1","2073","54","1","0","54","25660","54","10","0","670380154","54","51","54","0","54","0","0","54","54","30","0","200000001","54","54","54","54","1","10","54","54","0","54"
"0","0","66","55","55","203801","0","1","2131","55","1","0","55","26160","55","10","0","670380155","55","51","55","0","55","0","0","55","55","30","0","200000001","55","55","55","55","1","10","55","55","0","55"
"0","0","67","56","56","203801","0","1","2072","56","1","0","56","27160","56","10","0","670380156","56","51","56","0","56","0","0","56","56","30","0","200000001","56","56","56","56","1","10","56","56","0","56"
"0","0","67","57","57","203801","0","1","2099","57","1","0","57","27410","57","10","0","670380157","57","51","57","0","57","0","0","57","57","30","0","200000001","57","57","57","57","1","10","57","57","0","57"
"0","0","67","58","58","203801","0","1","2243","58","1","0","58","28660","58","10","0","670380158","58","51","58","0","58","0","0","58","58","30","0","200000001","58","58","58","58","1","10","58","58","0","58"
"0","0","68","59","59","203801","0","1","2154","59","1","0","59","27910","59","10","0","670380159","59","53","59","0","59","0","0","59","59","30","0","200000001","59","59","59","59","1","10","59","59","0","59"
"0","0","69","60","60","203801","0","1","2181","60","1","0","60","28160","60","10","0","670380160","60","54","60","0","60","0","0","60","60","30","0","200000001","60","60","60","60","1","10","60","60","0","60"
"0","0","70","61","61","203801","0","1","2208","61","1","0","61","28410","61","10","0","670380161","61","55","61","0","61","0","0","61","61","30","0","200000001","61","61","61","61","1","10","61","61","0","61"
"0","0","70","62","62","203801","0","1","2251","62","1","0","62","28433","62","10","0","670380162","62","56","62","0","62","0","0","62","62","30","0","200000001","62","62","62","62","1","10","62","62","0","62"
"0","0","71","63","63","203801","0","1","2294","63","1","0","63","28455","63","10","0","670380163","63","58","63","0","63","0","0","63","63","30","0","200000001","63","63","63","63","1","10","63","63","0","63"
"0","0","71","64","64","203801","0","1","2337","64","1","0","64","28478","64","10","0","670380164","64","59","64","0","64","0","0","64","64","30","0","200000001","64","64","64","64","1","10","64","64","0","64"
"0","0","72","65","65","203801","0","1","2380","65","1","0","65","28500","65","10","0","670380165","65","60","65","0","65","0","0","65","65","30","0","200000001","65","65","65","65","1","10","65","65","0","65"
"0","0","72","66","66","203801","0","1","2423","66","1","0","66","28523","66","10","0","670380166","66","62","66","0","66","0","0","66","66","30","0","200000001","66","66","66","66","1","10","66","66","0","66"
"0","0","72","67","67","203801","0","1","2466","67","1","0","67","28545","67","10","0","670380167","67","63","67","0","67","0","0","67","67","30","0","200000001","67","67","67","67","1","10","67","67","0","67"
"0","0","73","68","68","203801","0","1","2509","68","1","0","68","28568","68","10","0","670380168","68","65","68","0","68","0","0","68","68","30","0","200000001","68","68","68","68","1","10","68","68","0","68"
"0","0","73","69","69","203801","0","1","2552","69","1","0","69","28590","69","10","0","670380169","69","66","69","0","69","0","0","69","69","30","0","200000001","69","69","69","69","1","10","69","69","0","69"
"0","0","74","70","70","203801","0","1","2595","70","1","0","70","28613","70","10","0","670380170","70","67","70","0","70","0","0","70","70","30","0","200000001","70","70","70","70","1","10","70","70","0","70"
"0","0","74","71","71","203801","0","1","2638","71","1","0","71","28636","71","10","0","670380171","71","69","71","0","71","0","0","71","71","30","0","200000001","71","71","71","71","1","10","71","71","0","71"
"0","0","4","1","1","203900","0","1","71","1","1","0","1","331","1","10","0","670390001","1","4","1","0","1","0","0","1","1","30","0","200000006","1","1","1","1","1","10","1","1","0","1"
"0","0","9","2","2","203900","0","1","83","2","1","0","2","340","2","10","0","670390002","2","4","2","0","2","0","0","2","2","30","0","200000006","2","2","2","2","1","10","2","2","0","2"
"0","0","5","3","3","203900","0","1","96","3","1","0","3","349","3","10","0","670390003","3","5","3","0","3","0","0","3","3","30","0","200000006","3","3","3","3","1","10","3","3","0","3"
"0","0","5","4","4","203900","0","1","96","4","1","0","4","349","4","10","0","670390004","4","5","4","0","4","0","0","4","4","30","0","200000006","4","4","4","4","1","10","4","4","0","4"
"0","0","5","5","5","203900","0","1","105","5","1","0","5","351","5","10","0","670390005","5","5","5","0","5","0","0","5","5","30","0","200000006","5","5","5","5","1","10","5","5","0","5"
"0","0","8","6","6","203900","0","1","143","6","1","0","6","369","6","10","0","670390006","6","7","6","0","6","0","0","6","6","30","0","200000006","6","6","6","6","1","10","6","6","0","6"
"0","0","9","7","7","203900","0","1","163","7","1","0","7","415","7","10","0","670390007","7","9","7","0","7","0","0","7","7","30","0","200000006","7","7","7","7","1","10","7","7","0","7"
"0","0","9","8","8","203900","0","1","183","8","1","0","8","462","8","10","0","670390008","8","9","8","0","8","0","0","8","8","30","0","200000006","8","8","8","8","1","10","8","8","0","8"
"0","0","9","9","9","203900","0","1","203","9","1","0","9","508","9","10","0","670390009","9","10","9","0","9","0","0","9","9","30","0","200000006","9","9","9","9","1","10","9","9","0","9"
"0","0","10","10","10","203900","0","1","223","10","1","0","10","554","10","10","0","670390010","10","11","10","0","10","0","0","10","10","30","0","200000006","10","10","10","10","1","10","10","10","0","10"
"0","0","11","11","11","203900","0","1","244","11","1","0","11","601","11","10","0","670390011","11","11","11","0","11","0","0","11","11","30","0","200000006","11","11","11","11","1","10","11","11","0","11"
"0","0","13","12","12","203900","0","1","266","12","1","0","12","648","12","10","0","670390012","12","12","12","0","12","0","0","12","12","30","0","200000006","12","12","12","12","1","10","12","12","0","12"
"0","0","13","13","13","203900","0","1","284","13","1","0","13","694","13","10","0","670390013","13","13","13","0","13","0","0","13","13","30","0","200000006","13","13","13","13","1","10","13","13","0","13"
"0","0","14","14","14","203900","0","1","304","14","1","0","14","740","14","10","0","670390014","14","13","14","0","14","0","0","14","14","30","0","200000006","14","14","14","14","1","10","14","14","0","14"
"0","0","15","15","15","203900","0","1","324","15","1","0","15","786","15","10","0","670390015","15","15","15","0","15","0","0","15","15","30","0","200000006","15","15","15","15","1","10","15","15","0","15"
"0","0","15","16","16","203900","0","1","364","16","1","0","16","855","16","10","0","670390016","16","15","16","0","16","0","0","16","16","30","0","200000006","16","16","16","16","1","10","16","16","0","16"
"0","0","15","17","17","203900","0","1","404","17","1","0","17","924","17","10","0","670390017","17","15","17","0","17","0","0","17","17","30","0","200000006","17","17","17","17","1","10","17","17","0","17"
"0","0","15","18","18","203900","0","1","489","18","1","0","18","1304","18","10","0","670390018","18","16","18","0","18","0","0","18","18","30","0","200000006","18","18","18","18","1","10","18","18","0","18"
"0","0","15","19","19","203900","0","1","527","19","1","0","19","1490","19","10","0","670390019","19","16","19","0","19","0","0","19","19","30","0","200000006","19","19","19","19","1","10","19","19","0","19"
"0","0","17","20","20","203900","0","1","554","20","1","0","20","1572","20","10","0","670390020","20","16","20","0","20","0","0","20","20","30","0","200000006","20","20","20","20","1","10","20","20","0","20"
"0","0","19","21","21","203900","0","1","614","21","1","0","21","1794","21","10","0","670390021","21","18","21","0","21","0","0","21","21","30","0","200000006","21","21","21","21","1","10","21","21","0","21"
"0","0","21","22","22","203900","0","1","670","22","1","0","22","2015","22","10","0","670390022","22","21","22","0","22","0","0","22","22","30","0","200000006","22","22","22","22","1","10","22","22","0","22"
"0","0","21","23","23","203900","0","1","687","23","1","0","23","2162","23","10","0","670390023","23","21","23","0","23","0","0","23","23","30","0","200000006","23","23","23","23","1","10","23","23","0","23"
"0","0","21","24","24","203900","0","1","702","24","1","0","24","2309","24","10","0","670390024","24","21","24","0","24","0","0","24","24","30","0","200000006","24","24","24","24","1","10","24","24","0","24"
"0","0","21","25","25","203900","0","1","719","25","1","0","25","2457","25","10","0","670390025","25","22","25","0","25","0","0","25","25","30","0","200000006","25","25","25","25","1","10","25","25","0","25"
"0","0","21","26","26","203900","0","1","736","26","1","0","26","2603","26","10","0","670390026","26","22","26","0","26","0","0","26","26","30","0","200000006","26","26","26","26","1","10","26","26","0","26"
"0","0","21","27","27","203900","0","1","751","27","1","0","27","2750","27","10","0","670390027","27","22","27","0","27","0","0","27","27","30","0","200000006","27","27","27","27","1","10","27","27","0","27"
"0","0","21","28","28","203900","0","1","768","28","1","0","28","2897","28","10","0","670390028","28","22","28","0","28","0","0","28","28","30","0","200000006","28","28","28","28","1","10","28","28","0","28"
"0","0","22","29","29","203900","0","1","782","29","1","0","29","3123","29","10","0","670390029","29","22","29","0","29","0","0","29","29","30","0","200000006","29","29","29","29","1","10","29","29","0","29"
"0","0","22","30","30","203900","0","1","797","30","1","0","30","3349","30","10","0","670390030","30","22","30","0","30","0","0","30","30","30","0","200000006","30","30","30","30","1","10","30","30","0","30"
"0","0","22","31","31","203900","0","1","812","31","1","0","31","3575","31","10","0","670390031","31","23","31","0","31","0","0","31","31","30","0","200000006","31","31","31","31","1","10","31","31","0","31"
"0","0","23","32","32","203900","0","1","826","32","1","0","32","3801","32","10","0","670390032","32","23","32","0","32","0","0","32","32","30","0","200000006","32","32","32","32","1","10","32","32","0","32"
"0","0","23","33","33","203900","0","1","829","33","1","0","33","3901","33","10","0","670390033","33","23","33","0","33","0","0","33","33","30","0","200000006","33","33","33","33","1","10","33","33","0","33"
"0","0","24","34","34","203900","0","1","922","34","1","0","34","4913","34","10","0","670390034","34","23","34","0","34","0","0","34","34","30","0","200000006","34","34","34","34","1","10","34","34","0","34"
"0","0","24","35","35","203900","0","1","964","35","1","0","35","5398","35","10","0","670390035","35","23","35","0","35","0","0","35","35","30","0","200000006","35","35","35","35","1","10","35","35","0","35"
"0","0","24","36","36","203900","0","1","1007","36","1","0","36","5524","36","10","0","670390036","36","23","36","0","36","0","0","36","36","30","0","200000006","36","36","36","36","1","10","36","36","0","36"
"0","0","26","37","37","203900","0","1","1049","37","1","0","37","6013","37","10","0","670390037","37","25","37","0","37","0","0","37","37","30","0","200000006","37","37","37","37","1","10","37","37","0","37"
"0","0","28","38","38","203900","0","1","1091","38","1","0","38","6501","38","10","0","670390038","38","27","38","0","38","0","0","38","38","30","0","200000006","38","38","38","38","1","10","38","38","0","38"
"0","0","30","39","39","203900","0","1","1133","39","1","0","39","6990","39","10","0","670390039","39","30","39","0","39","0","0","39","39","30","0","200000006","39","39","39","39","1","10","39","39","0","39"
"0","0","32","40","40","203900","0","1","1176","40","1","0","40","7478","40","10","0","670390040","40","32","40","0","40","0","0","40","40","30","0","200000006","40","40","40","40","1","10","40","40","0","40"
"0","0","34","41","41","203900","0","1","1218","41","1","0","41","7967","41","10","0","670390041","41","34","41","0","41","0","0","41","41","30","0","200000006","41","41","41","41","1","10","41","41","0","41"
"0","0","36","42","42","203900","0","1","1260","42","1","0","42","8455","42","10","0","670390042","42","36","42","0","42","0","0","42","42","30","0","200000006","42","42","42","42","1","10","42","42","0","42"
"0","0","37","43","43","203900","0","1","1261","43","1","0","43","8808","43","10","0","670390043","43","37","43","0","43","0","0","43","43","30","0","200000006","43","43","43","43","1","10","43","43","0","43"
"0","0","38","44","44","203900","0","1","1261","44","1","0","44","9160","44","10","0","670390044","44","37","44","0","44","0","0","44","44","30","0","200000006","44","44","44","44","1","10","44","44","0","44"
"0","0","39","45","45","203900","0","1","1262","45","1","0","45","9513","45","10","0","670390045","45","38","45","0","45","0","0","45","45","30","0","200000006","45","45","45","45","1","10","45","45","0","45"
"0","0","40","46","46","203900","0","1","1277","46","1","0","46","9866","46","10","0","670390046","46","39","46","0","46","0","0","46","46","30","0","200000006","46","46","46","46","1","10","46","46","0","46"
"0","0","42","47","47","203900","0","1","1241","47","1","0","47","13752","47","10","0","670390047","47","42","47","0","47","0","0","47","47","30","0","200000006","47","47","47","47","1","10","47","47","0","47"
"0","0","43","48","48","203900","0","1","1306","48","1","0","48","11772","48","10","0","670390048","48","42","48","0","48","0","0","48","48","30","0","200000006","48","48","48","48","1","10","48","48","0","48"
"0","0","46","49","49","203900","0","1","1306","49","1","0","49","11772","49","10","0","670390049","49","46","49","0","49","0","0","49","49","30","0","200000006","49","49","49","49","1","10","49","49","0","49"
"0","0","48","50","50","203900","0","1","1306","50","1","0","50","11772","50","10","0","670390050","50","50","50","0","50","0","0","50","50","30","0","200000006","50","50","50","50","1","10","50","50","0","50"
"0","0","48","51","51","203900","0","1","1323","51","1","0","51","12772","51","10","0","670390051","51","50","51","0","51","0","0","51","51","30","0","200000006","51","51","51","51","1","10","51","51","0","51"
"0","0","48","52","52","203900","0","1","1340","52","1","0","52","13899","52","10","0","670390052","52","51","52","0","52","0","0","52","52","30","0","200000006","52","52","52","52","1","10","52","52","0","52"
