975149f63d21509dea4a705c76dbb4107b3977118721e05758f09a23633a0fc2,27fa61e64e16a69593f9dcf01060ab05b214500dea6e3eb2834feb8292ae5cd4,b65053c2544a3f084ceec927b29c5847881347438496058d589cb8248e5a7133,e7b28a2dc044107c9c7d44e925ce74fe4dac5ab6ad57bff262b05f3b3125ce82,355425205a84f6cb04d3a6dd61e94c0adc643c9567216481208b58e83575d97b,50a046a562adcdeb15ea4b8832fdbb6d2e0ed8666a09f4897511941dec46a021,b38391e0ff0121434f316a3c4d2fef388c2f63b7a49fbf5fa44e5c3a4f401eb2,3e486c96e4ea07b2e07ca7638a8b2587a988dc7ce602898426e01efdd859111d,059c9dfe002df648cebc2f3d7db185dae17c7487bd7c7e8bfcb5941d171275d8,9f354a82fab14dee01aac3287908295d35a214ffdffa9b03a9417ee670092910,f770981680695282839e43c70667e91299a8f13ce8dd21a4139c51b4e78272c9,b194e006dbc70f73992ced8c8252bc4538f33c1aa0216e13c0b4c1396a365443,a61a425dff1e4db89d86611e5eeecbf9c7f6fdf3f2302848a0cf4947014d12e4
"2","0","270","0","0","323900","1.6","冰獄入道","0","3000","【魔法】被封印在久遠冰河中，單眼一角的\n惡鬼。以妖力漲幅的四肢丟擲怒濤的冰礫，\n企圖將生者與亡者都墮落成冥府中毫不起眼的塵埃。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n‧減少降低自身ＴＰ\n【必殺技】\n‧解除前方１名敵人的護盾\n‧對前方１名敵人造成固定的魔法傷害\n‧自身的魔法攻擊力越高：傷害提升\n‧提升自身的魔法攻擊力\n‧此技能所造成的傷害量越多：魔法\n　攻擊力提升量上升\n‧擊倒目標的話：提升自身的魔法攻擊力\n【技能１】\n‧對敵方全體造成魔法傷害\n‧對敵方全體施加凍結（必中）\n【技能２】\n‧提升自身的魔法攻擊力\n‧恢復自身的ＴＰ\n【技能３】\n‧對前方１名敵人造成魔法傷害","16","323906"
"1","0","270","0","0","324000","1.6","宿業的審判狼蛛","0","3000","【物理】由「六凶」‧魔蜘蛛誕下，\n在戰亂中存活下來的魁傑小孩蜘蛛。\n以吞食同胞的魔力為糧食，\n再度往煉獄之地的方向布滿蜘蛛絲。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n‧減少降低自身ＴＰ\n【必殺技】\n‧對敵方全體造成物理傷害\n‧使敵方全體陷入暈眩（必中）\n【技能１】\n‧對最前方的１名敵人及其周圍造成物理傷害\n【技能２】\n‧提升自身的物理攻擊力\n‧恢復自身的ＴＰ\n【剩餘時間30秒發動】\n‧提升自身的物理攻擊力\n‧對自身施加行動速度提升\n‧行動模式變動","16","324000"
"1","0","270","0","0","324000","1.6","宿業的審判狼蛛","0","3000","【物理】由「六凶」‧魔蜘蛛誕下，\n在戰亂中存活下來的魁傑小孩蜘蛛。\n以吞食同胞的魔力為糧食，\n再度往煉獄之地的方向布滿蜘蛛絲。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n【技能１】\n‧對最前方的１名敵人及其周圍造成物理傷害","16","324001"
"1","0","270","0","0","324000","1.6","宿業的審判狼蛛","0","3000","【物理】由「六凶」‧魔蜘蛛誕下，\n在戰亂中存活下來的魁傑小孩蜘蛛。\n以吞食同胞的魔力為糧食，\n再度往煉獄之地的方向布滿蜘蛛絲。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n‧使自身免疫ＴＰ降低\n【必殺技】\n‧對敵方全體造成物理傷害\n‧使敵方全體陷入暈眩（必中）\n【技能１】\n‧對最前方的１名敵人及其周圍造成物理傷害\n【技能２】\n‧對物理或魔法攻擊力最高的１名敵人造成\n　物理傷害\n‧降低受傷害的目標的物理／魔法攻擊力，\n　並且施加束縛（必中）\n‧提升自身的物理攻擊力\n‧受傷害目標的物理／魔法攻擊力越高：\n　提升量上升","16","324002"
"1","0","270","0","0","324000","1.6","宿業的審判狼蛛","0","3000","【物理】由「六凶」‧魔蜘蛛誕下，\n在戰亂中存活下來的魁傑小孩蜘蛛。\n以吞食同胞的魔力為糧食，\n再度往煉獄之地的方向布滿蜘蛛絲。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n‧減少降低自身ＴＰ\n【必殺技】\n‧對敵方全體造成物理傷害\n‧使敵方全體陷入暈眩（必中）\n【技能１】\n‧對最前方的１名敵人及其周圍造成物理傷害\n【技能２】\n‧提升自身的物理攻擊力\n‧恢復自身的ＴＰ\n【剩餘時間30秒發動】\n‧提升自身的物理攻擊力\n‧對自身施加行動速度提升\n‧行動模式變動","16","324003"
"1","0","270","0","0","324000","1.6","宿業的審判狼蛛","0","3000","【物理】由「六凶」‧魔蜘蛛誕下，\n在戰亂中存活下來的魁傑小孩蜘蛛。\n以吞食同胞的魔力為糧食，\n再度往煉獄之地的方向布滿蜘蛛絲。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n【技能１】\n‧對最前方的１名敵人及其周圍造成物理傷害","16","324004"
"1","0","270","0","0","324000","1.6","宿業的審判狼蛛","0","3000","【物理】由「六凶」‧魔蜘蛛誕下，\n在戰亂中存活下來的魁傑小孩蜘蛛。\n以吞食同胞的魔力為糧食，\n再度往煉獄之地的方向布滿蜘蛛絲。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n‧使自身免疫ＴＰ降低\n【必殺技】\n‧對敵方全體造成物理傷害\n‧使敵方全體陷入暈眩（必中）\n【技能１】\n‧對最前方的１名敵人及其周圍造成物理傷害\n【技能２】\n‧對物理或魔法攻擊力最高的１名敵人造成\n　物理傷害\n‧降低受傷害的目標的物理／魔法攻擊力，\n　並且施加束縛（必中）\n‧提升自身的物理攻擊力\n‧受傷害目標的物理／魔法攻擊力越高：\n　提升量上升","16","324005"
"1","0","270","0","0","324000","1.6","宿業的審判狼蛛","0","3000","【物理】由「六凶」‧魔蜘蛛誕下，\n在戰亂中存活下來的魁傑小孩蜘蛛。\n以吞食同胞的魔力為糧食，\n再度往煉獄之地的方向布滿蜘蛛絲。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n‧減少降低自身ＴＰ\n【必殺技】\n‧對敵方全體造成物理傷害\n‧使敵方全體陷入暈眩（必中）\n【技能１】\n‧對最前方的１名敵人及其周圍造成物理傷害\n【技能２】\n‧提升自身的物理攻擊力\n‧恢復自身的ＴＰ\n【剩餘時間30秒發動】\n‧提升自身的物理攻擊力\n‧對自身施加行動速度提升\n‧行動模式變動","16","324006"
"2","0","270","0","0","324500","1.6","欲愛怪鳥","0","3000","【魔法】作為色慾的魔女的手下，降臨於聖夜的\n怪鳥。追求無盡的愛，從尾巴羽毛放出刺激嗆鼻的\n魅香，讓一切萬物沉溺於其美豔的身姿之中。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n‧減少降低自身ＴＰ\n【必殺技】\n‧對敵方全體造成魔法比例傷害（無視飛行效果）\n‧目標未處於護盾狀態：誘惑\n‧提升敵方全體的物理／魔法攻擊力\n【技能１】\n‧對前方的１名敵人造成物理傷害\n‧目標為被誘惑狀態：傷害上升、誘惑解除\n【技能２】\n‧對敵方全體造成魔法傷害\n‧降低敵方全體的物理／魔法\n　造成傷害、誘惑（必中）\n‧解除敵方全體的護盾（必中）","16","324500"
"2","0","270","0","0","324500","1.6","欲愛怪鳥","0","3000","【魔法】作為色慾的魔女的手下，降臨於聖夜的\n怪鳥。追求無盡的愛，從尾巴羽毛放出刺激嗆鼻的\n魅香，讓一切萬物沉溺於其美豔的身姿之中。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n‧使自身免疫比例傷害\n【技能１】\n‧對前方１名敵人造成物理傷害\n‧目標為被誘惑狀態：傷害上升、誘惑解除","16","324501"
"2","0","270","0","0","324500","1.6","欲愛怪鳥","0","3000","【魔法】作為色慾的魔女的手下，降臨於聖夜的\n怪鳥。追求無盡的愛，從尾巴羽毛放出刺激嗆鼻的\n魅香，讓一切萬物沉溺於其美豔的身姿之中。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n‧使自身免疫ＴＰ降低\n【必殺技】\n‧對敵方全體造成魔法比例傷害（無視飛行效果）\n‧目標未處於護盾狀態：誘惑\n‧提升敵方全體的物理／魔法攻擊力\n【技能１】\n‧對前方範圍造成魔法傷害\n‧降低前方範圍的物理／魔法造成傷害、誘惑\n【技能２】\n‧對前方的１名敵人造成物理傷害\n‧目標為被誘惑狀態：傷害上升、誘惑解除","16","324502"
"2","0","270","0","0","324500","1.6","欲愛怪鳥","0","3000","【魔法】作為色慾的魔女的手下，降臨於聖夜的\n怪鳥。追求無盡的愛，從尾巴羽毛放出刺激嗆鼻的\n魅香，讓一切萬物沉溺於其美豔的身姿之中。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n‧減少降低自身ＴＰ\n【必殺技】\n‧對敵方全體造成魔法比例傷害（無視飛行效果）\n‧目標未處於護盾狀態：誘惑\n‧提升敵方全體的物理／魔法攻擊力\n【技能１】\n‧對前方的１名敵人造成物理傷害\n‧目標為被誘惑狀態：傷害上升、誘惑解除\n【技能２】\n‧對敵方全體造成魔法傷害\n‧降低敵方全體的物理／魔法\n　造成傷害、誘惑（必中）\n‧解除敵方全體的護盾（必中）","16","324503"
"2","0","270","0","0","324500","1.6","欲愛怪鳥","0","3000","【魔法】作為色慾的魔女的手下，降臨於聖夜的\n怪鳥。追求無盡的愛，從尾巴羽毛放出刺激嗆鼻的\n魅香，讓一切萬物沉溺於其美豔的身姿之中。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n‧使自身免疫比例傷害\n【技能１】\n‧對前方１名敵人造成物理傷害\n‧目標為被誘惑狀態：傷害上升、誘惑解除","16","324504"
"2","0","270","0","0","324500","1.6","欲愛怪鳥","0","3000","【魔法】作為色慾的魔女的手下，降臨於聖夜的\n怪鳥。追求無盡的愛，從尾巴羽毛放出刺激嗆鼻的\n魅香，讓一切萬物沉溺於其美豔的身姿之中。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n‧使自身免疫ＴＰ降低\n【必殺技】\n‧對敵方全體造成魔法比例傷害（無視飛行效果）\n‧目標未處於護盾狀態：誘惑\n‧提升敵方全體的物理／魔法攻擊力\n【技能１】\n‧對前方範圍造成魔法傷害\n‧降低前方範圍的物理／魔法造成傷害、誘惑\n【技能２】\n‧對前方的１名敵人造成物理傷害\n‧目標為被誘惑狀態：傷害上升、誘惑解除","16","324505"
"2","0","270","0","0","324500","1.6","欲愛怪鳥","0","3000","【魔法】作為色慾的魔女的手下，降臨於聖夜的\n怪鳥。追求無盡的愛，從尾巴羽毛放出刺激嗆鼻的\n魅香，讓一切萬物沉溺於其美豔的身姿之中。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n‧減少降低自身ＴＰ\n【必殺技】\n‧對敵方全體造成魔法比例傷害（無視飛行效果）\n‧目標未處於護盾狀態：誘惑\n‧提升敵方全體的物理／魔法攻擊力\n【技能１】\n‧對前方的１名敵人造成物理傷害\n‧目標為被誘惑狀態：傷害上升、誘惑解除\n【技能２】\n‧對敵方全體造成魔法傷害\n‧降低敵方全體的物理／魔法\n　造成傷害、誘惑（必中）\n‧解除敵方全體的護盾（必中）","16","324506"
"2","0","600","0","0","390100","15","霸瞳皇帝","0","3000","七冠中的一人","0","390100"
"2","0","270","0","0","399800","2.5","黑月守護像、白陽守護像","0","3000","","16","399800"
"1","0","450","1","1","100101","2.295","日和的闇影","0","200","有著日和樣貌的特殊魔物","1","600101"
"2","0","450","7","1","100201","2.27","優衣的闇影","0","800","有著優衣樣貌的特殊魔物","7","600201"
"1","0","450","4","1","100301","1.965","怜的闇影","0","250","有著怜樣貌的特殊魔物","4","600301"
"1","0","450","1","1","100401","2.17","禊的闇影","0","205","有著禊樣貌的特殊魔物","1","600401"
"1","0","450","2","1","100501","2.125","茉莉的闇影","0","185","有著茉莉樣貌的特殊魔物","2","600501"
"2","0","450","6","1","100601","2.19","茜里的闇影","0","570","有著茜里樣貌的特殊魔物","6","600601"
"1","0","450","3","1","100701","1.7","宮子的闇影","0","125","有著宮子樣貌的特殊魔物","3","600701"
"2","0","450","7","1","100801","2.07","雪的闇影","0","805","有著雪樣貌的特殊魔物","7","600801"
"2","0","450","21","1","100801","2.07","雪的闇影","0","805","有著雪樣貌的特殊魔物","7","600802"
"2","0","450","5","1","100901","2.25","杏奈的闇影","0","440","有著杏奈樣貌的特殊魔物","5","600901"
"2","0","450","7","1","101001","2.27","真步的闇影","0","795","有著真步樣貌的特殊魔物","7","601001"
"2","0","450","7","1","101001","2.27","真步的闇影","0","795","有著真步樣貌的特殊魔物","7","601002"
"1","0","450","8","1","101101","1.97","璃乃的闇影","0","700","有著璃乃樣貌的特殊魔物","8","601101"
"2","0","450","7","1","101201","2.07","初音的闇影","0","755","有著初音樣貌的特殊魔物","7","601201"
"2","0","450","7","1","101301","2.07","七七香的闇影","0","740","有著七七香樣貌的特殊魔物","7","601301"
"2","0","450","21","1","101401","2.27","霞的闇影","0","730","有著霞樣貌的特殊魔物","7","601401"
"2","0","450","9","1","101501","2.27","美里的闇影","0","735","有著美里樣貌的特殊魔物","7","601501"
"1","0","450","8","1","101601","1.97","鈴奈的闇影","0","705","有著鈴奈樣貌的特殊魔物","8","601601"
"1","0","450","1","1","101701","2.17","香織的闇影","0","145","有著香織樣貌的特殊魔物","1","601701"
"2","0","450","5","1","101801","2.6","伊緒的闇影","0","715","有著伊緒樣貌的特殊魔物","5","601801"
"2","0","450","5","1","101801","2.6","伊緒的闇影","0","715","有著伊緒樣貌的特殊魔物","5","601802"
"1","0","450","5","1","102001","2.125","美美的闇影","0","360","有著美美樣貌的特殊魔物","5","602001"
"1","0","450","3","1","102101","1.675","胡桃的闇影","0","240","有著胡桃樣貌的特殊魔物","3","602101"
"2","0","450","6","1","102201","2.19","依里的闇影","0","575","有著依里樣貌的特殊魔物","6","602201"
"1","0","450","3","1","102301","1.425","綾音的闇影","0","210","有著綾音樣貌的特殊魔物","3","602301"
"1","0","450","3","1","102301","1.425","綾音的闇影","0","210","有著綾音樣貌的特殊魔物","3","602302"
"2","0","450","7","1","102501","2.27","鈴莓的闇影","0","720","有著鈴莓樣貌的特殊魔物","7","602501"
"2","0","450","7","1","102501","2.27","鈴莓的闇影","0","720","有著鈴莓樣貌的特殊魔物","7","602503"
"1","0","450","6","1","102601","2.34","鈴的闇影","0","550","有著鈴樣貌的特殊魔物","6","602601"
"1","0","450","3","1","102701","1.425","惠理子的闇影","0","230","有著惠理子樣貌的特殊魔物","3","602701"
"1","0","450","4","1","102801","2.09","咲戀的闇影","0","430","有著咲戀樣貌的特殊魔物","4","602801"
"1","0","450","4","1","102901","1.965","望的闇影","0","160","有著望樣貌的特殊魔物","4","602901"
"1","0","450","5","1","103001","2.25","妮諾的闇影","0","415","有著妮諾樣貌的特殊魔物","5","603001"
"1","0","450","5","1","103001","2.25","妮諾的闇影","0","415","有著妮諾樣貌的特殊魔物","5","603003"
"1","0","450","5","1","103101","2.25","忍的闇影","0","365","有著忍樣貌的特殊魔物","5","603101"
"1","0","450","5","1","103101","2.25","忍的闇影","0","365","有著忍樣貌的特殊魔物","5","603103"
"1","0","450","5","1","103201","2.125","秋乃的闇影","0","180","有著秋乃樣貌的特殊魔物","5","603201"
"1","0","450","6","1","103301","2.34","真陽的闇影","0","395","有著真陽樣貌的特殊魔物","6","603301"
"1","0","450","5","1","103401","2.4","優花梨的闇影","0","405","有著優花梨樣貌的特殊魔物","5","603401"
"2","0","450","7","1","103601","2.07","鏡華的闇影","0","810","有著鏡華樣貌的特殊魔物","7","603601"
"2","0","450","7","1","103601","2.07","鏡華的闇影","0","810","有著鏡華樣貌的特殊魔物","7","603602"
"1","0","450","4","1","103701","1.965","智的闇影","0","220","有著智樣貌的特殊魔物","4","603701"
"1","0","450","8","1","103801","1.97","栞的闇影","0","710","有著栞樣貌的特殊魔物","8","603801"
"1","0","450","8","1","104001","1.97","碧的闇影","0","785","有著碧樣貌的特殊魔物","8","604001"
"2","0","450","7","1","104201","2.27","千歌的闇影","0","790","有著千歌樣貌的特殊魔物","7","604201"
"1","0","450","5","1","104301","2.125","真琴的闇影","0","165","有著真琴樣貌的特殊魔物","5","604301"
"2","0","450","3","1","104401","1.425","伊莉亞的闇影","0","425","有著伊莉亞樣貌的特殊魔物","3","604401"
"1","0","450","2","1","104501","2.375","空花的闇影","0","130","有著空花樣貌的特殊魔物","2","604501"
"1","0","450","2","1","104501","2.375","空花的闇影","0","130","有著空花樣貌的特殊魔物","2","604503"
"1","0","450","2","1","104601","2.25","珠希的闇影","0","215","有著珠希樣貌的特殊魔物","2","604601"
"1","0","450","5","1","104701","2.125","純的闇影","0","135","有著純樣貌的特殊魔物","5","604701"
"1","0","450","6","1","104801","2.19","美冬的闇影","0","420","有著美冬樣貌的特殊魔物","6","604801"
"1","0","450","5","1","104901","2.375","靜流的闇影","0","285","有著靜流樣貌的特殊魔物","5","604901"
"1","0","450","5","1","104901","2.375","靜流的闇影","0","285","有著靜流樣貌的特殊魔物","5","604903"
"2","0","450","7","1","105001","2.07","美咲的闇影","0","760","有著美咲樣貌的特殊魔物","7","605001"
"1","0","450","5","1","105101","2.25","深月的闇影","0","565","有著深月樣貌的特殊魔物","5","605101"
"1","0","450","4","1","105201","2.215","莉瑪的闇影","0","105","有著莉瑪樣貌的特殊魔物","4","605201"
"1","0","450","4","1","105201","2.215","莉瑪的闇影","0","105","有著莉瑪樣貌的特殊魔物","4","605202"
"1","0","450","4","1","105301","2.24","莫妮卡的闇影","0","410","有著莫妮卡樣貌的特殊魔物","4","605301"
"1","0","450","1","1","105401","2.42","紡希的闇影","0","195","有著紡希樣貌的特殊魔物","1","605401"
"1","0","450","48","1","105501","2.34","步未的闇影","0","510","有著步未樣貌的特殊魔物","48","605501"
"1","0","450","4","1","105601","1.965","流夏的闇影","0","158","有著流夏樣貌的特殊魔物","4","605601"
"1","0","450","4","1","105701","1.965","吉塔的闇影","0","245","有著吉塔樣貌的特殊魔物","4","605701"
"1","0","450","5","1","105801","2.25","貪吃佩可的闇影","0","155","有著貪吃佩可樣貌的特殊魔物","5","605801"
"1","0","450","5","1","105801","2.25","貪吃佩可的闇影","0","155","有著貪吃佩可樣貌的特殊魔物","5","605802"
"1","0","450","6","1","105901","2.34","可可蘿的闇影","0","500","有著可可蘿樣貌的特殊魔物","6","605901"
"2","0","450","7","1","106001","2.07","凱留的闇影","0","750","有著凱留樣貌的特殊魔物","7","606001"
"1","0","450","2","1","106101","1.8","矛依未的闇影","0","162","有著矛依未樣貌的特殊魔物","2","606101"
"1","0","450","8","1","106301","1.97","亞里莎的闇影","0","625","有著亞里莎樣貌的特殊魔物","8","606301"
"1","0","450","4","1","106401","1.84","雪菲的闇影","0","368","有著雪菲樣貌的特殊魔物","4","606401"
"1","0","450","1","1","106501","2.17","嘉夜的闇影","0","168","有著嘉夜樣貌的特殊魔物","1","606501"
"1","0","450","3","1","106601","1.55","祈梨的闇影","0","197","有著祈梨樣貌的特殊魔物","3","606601"
"1","0","450","3","1","106601","1.55","祈梨的闇影","0","300","有著祈梨樣貌的特殊魔物","3","606602"
"2","0","450","21","1","106701","2.27","帆稀的闇影","0","727","有著帆稀樣貌的特殊魔物\n\n‧特殊技能是使魔法攻擊力最高的１名敵人\n　陷入龍眼狀態，並且小幅度提升受到\n　魔法攻擊時的傷害。","7","606701"
"1","0","450","4","1","106801","1.55","拉比林斯達的闇影","0","560","有著拉比林斯達樣貌的特殊魔物","4","606801"
"1","0","450","0","1","106901","2","霸瞳皇帝的闇影","0","660","有著霸瞳皇帝樣貌的特殊魔物\n\n・特殊技能，是對前方範圍所有敵人進行\n　普通攻擊。","45","606901"
"2","0","450","0","1","107001","2","似似花的闇影","0","660","有著似似花樣貌的特殊魔物","0","607001"
"1","0","450","10","1","107101","2","克莉絲提娜的闇影","0","290","有著克莉絲提娜樣貌的特殊魔物","4","607101"
"1","0","450","5","1","107501","2.125","貪吃佩可（夏日）的闇影","0","235","有著貪吃佩可（夏日）樣貌的特殊魔物","5","607501"
"1","0","450","6","1","107601","2.34","可可蘿（夏日）的闇影","0","535","有著可可蘿（夏日）樣貌的特殊魔物","6","607601"
"2","0","450","7","1","107701","2.07","鈴莓（夏日）的闇影","0","775","有著鈴莓（夏日）樣貌的特殊魔物","7","607701"
"2","0","450","7","1","107801","1.92","凱留（夏日）的闇影","0","780","有著凱留（夏日）樣貌的特殊魔物","7","607801"
"1","0","450","2","1","107901","2","珠希（夏日）的闇影","0","225","有著珠希（夏日）樣貌的特殊魔物","2","607901"
"1","0","450","6","1","108001","2.19","美冬（夏日）的闇影","0","495","有著美冬（夏日）樣貌的特殊魔物","6","608001"
"1","0","450","3","1","108101","1.55","忍（萬聖節）的闇影","0","440","有著忍（萬聖節）樣貌的特殊魔物","3","608101"
"1","0","450","1","1","108201","2.42","宮子（萬聖節）的闇影","0","590","有著宮子（萬聖節）樣貌的特殊魔物","1","608201"
"2","0","450","7","1","108301","2.07","美咲（萬聖節）的闇影","0","815","有著美咲（萬聖節）樣貌的特殊魔物","7","608301"
"2","0","450","7","1","108401","2.27","千歌（聖誕節）的闇影","0","770","有著千歌（聖誕節）樣貌的特殊魔物","7","608401"
"1","0","450","3","1","108501","1.55","胡桃（聖誕節）的闇影","0","295","有著胡桃（聖誕節）樣貌的特殊魔物","3","608501"
"1","0","450","3","1","108601","1.425","綾音（聖誕節）的闇影","0","190","有著綾音（聖誕節）樣貌的特殊魔物","3","608601"
"1","0","450","1","1","108701","2.17","日和（新年）的闇影","0","170","有著日和（新年）樣貌的特殊魔物","1","608701"
"1","0","450","1","1","108701","2.17","日和（新年）的闇影","0","170","有著日和（新年）樣貌的特殊魔物","1","608702"
"2","0","450","21","1","108801","2.27","優衣（新年）的闇影","0","745","有著優衣（新年）樣貌的特殊魔物","7","608801"
"2","0","450","21","1","108801","2.27","優衣（新年）的闇影","0","745","有著優衣（新年）樣貌的特殊魔物","7","608802"
"1","0","450","22","1","108901","2.215","怜（新年）的闇影","0","153","有著怜（新年）樣貌的特殊魔物","4","608901"
"1","0","450","22","1","108901","2.215","怜（新年）的闇影","0","153","有著怜（新年）樣貌的特殊魔物","4","608902"
"1","0","450","3","1","109001","1.9","惠理子（情人節）的闇影","0","187","有著惠理子（情人節）樣貌的特殊魔物","3","609001"
"1","0","450","5","1","109101","2.125","靜流（情人節）的闇影","0","385","有著靜流（情人節）樣貌的特殊魔物","5","609101"
"2","0","450","23","1","109201","2.27","安的闇影","0","630","有著安樣貌的特殊魔物","7","609201"
"2","0","450","23","1","109301","2.27","露的闇影","0","640","有著露樣貌的特殊魔物","7","609301"
"2","0","450","1","1","109401","2.27","古蕾婭的闇影","0","525","有著古蕾婭樣貌的特殊魔物","1","609401"
"2","0","450","2","1","109501","2.066","空花（大江戶）的闇影","0","140","有著空花（大江戶）樣貌的特殊魔物","7","609501"
"1","0","450","2","1","109601","2","妮諾（大江戶）的闇影","0","175","有著妮諾（大江戶）樣貌的特殊魔物","2","609601"
"1","0","450","24","1","109701","2.25","雷姆的闇影","0","540","有著雷姆樣貌的特殊魔物","13","609701"
"2","0","450","24","1","109801","2.5","拉姆的闇影","0","545","有著拉姆樣貌的特殊魔物","7","609801"
"2","0","450","23","1","109901","2.27","愛蜜莉雅的闇影","0","725","有著愛蜜莉雅樣貌的特殊魔物","7","609901"
"1","0","450","8","1","110001","1.82","鈴奈（夏日）的闇影","0","705","有著鈴奈（夏日）樣貌的特殊魔物","8","610001"
"2","0","450","5","1","110101","2.4","伊緒（夏日）的闇影","0","715","有著伊緒（夏日）樣貌的特殊魔物","5","610101"
"1","0","450","4","1","110301","2.24","咲戀（夏日）的闇影","0","585","有著咲戀（夏日）樣貌的特殊魔物","4","610301"
"1","0","450","5","1","110401","2.125","真琴（夏日）的闇影","0","180","有著真琴（夏日）樣貌的特殊魔物","5","610401"
"1","0","450","1","1","110501","2.42","香織（夏日）的闇影","0","425","有著香織（夏日）樣貌的特殊魔物","1","610501"
"2","0","450","7","1","110601","2.27","真步（夏日）的闇影","0","792","有著真步（夏日）樣貌的特殊魔物","7","610601"
"1","0","450","8","1","110701","1.82","碧（插班生）的闇影","0","680","有著碧（插班生）樣貌的特殊魔物","8","610701"
"1","0","450","2","1","110801","2.125","克蘿依的闇影","0","185","有著克蘿依樣貌的特殊魔物","2","610801"
"1","0","450","1","1","110901","2.295","琪愛兒的闇影","0","222","有著琪愛兒樣貌的特殊魔物","1","610901"
"2","0","450","26","1","111001","2.27","優妮的闇影","0","807","有著優妮樣貌的特殊魔物","7","611001"
"2","0","450","7","1","111101","2.07","鏡華（萬聖節）的闇影","0","820","有著鏡華（萬聖節）樣貌的特殊魔物","7","611101"
"1","0","450","1","1","111201","2.17","禊（萬聖節）的闇影","0","212","有著禊（萬聖節）樣貌的特殊魔物","1","611201"
"1","0","450","5","1","111301","2","美美（萬聖節）的闇影","0","365","有著美美（萬聖節）樣貌的特殊魔物","5","611301"
"2","0","450","25","1","111401","1.87","露娜的闇影","0","765","有著露娜樣貌的特殊魔物","7","611401"
"1","0","450","10","1","111501","2","克莉絲提娜（聖誕節）的闇影","0","265","有著克莉絲提娜（聖誕節）樣貌的特殊魔物","4","611501"
"1","0","450","10","1","111501","2","克莉絲提娜（聖誕節）的闇影","0","265","有著克莉絲提娜（聖誕節）樣貌的特殊魔物","4","611502"
"1","0","450","4","1","111601","2.24","望（聖誕節）的闇影","0","418","有著望（聖誕節）樣貌的特殊魔物","4","611601"
"1","0","450","4","1","111601","2.24","望（聖誕節）的闇影","0","418","有著望（聖誕節）樣貌的特殊魔物","4","611602"
"2","0","450","3","1","111701","1.3","伊莉亞（聖誕節）的闇影","0","255","有著伊莉亞（聖誕節）樣貌的特殊魔物","3","611701"
"1","0","450","22","1","111801","1.965","貪吃佩可（新年）的闇影","0","248","有著貪吃佩可（新年）樣貌的特殊魔物","4","611801"
"1","0","450","23","1","111901","1.87","可可蘿（新年）的闇影","0","159","有著可可蘿（新年）樣貌的特殊魔物","7","611901"
"2","0","450","21","1","112001","2.07","凱留（新年）的闇影","0","690","有著凱留（新年）樣貌的特殊魔物","7","612001"
"2","0","450","21","1","112101","2.27","鈴莓（新年）的闇影","0","722","有著鈴莓（新年）樣貌的特殊魔物","7","612101"
"2","0","450","7","1","112201","2.27","霞（魔法少女）的闇影","0","730","有著霞（魔法少女）樣貌的特殊魔物","7","612201"
"1","0","450","8","1","112301","1.97","栞（魔法少女）的闇影","0","712","有著栞（魔法少女）樣貌的特殊魔物","8","612301"
"1","0","450","4","1","112401","2.24","卯月（NGs）的闇影","0","453","有著卯月（NGs）樣貌的特殊魔物","4","612401"
"1","0","450","4","1","112501","2.215","凜（NGs）的闇影","0","153","有著凜（NGs）樣貌的特殊魔物","4","612501"
"2","0","450","7","1","112601","2.27","未央（NGs）的闇影","0","695","有著未央（NGs）樣貌的特殊魔物","7","612601"
"1","0","450","6","1","112701","2.19","鈴（遊俠）的闇影","0","422","有著鈴（遊俠）樣貌的特殊魔物","6","612701"
"1","0","450","6","1","112701","2.19","鈴（遊俠）的闇影","0","422","有著鈴（遊俠）樣貌的特殊魔物","6","612702"
"1","0","450","6","1","112801","2.19","真陽（遊俠）的闇影","0","390","有著真陽（遊俠）樣貌的特殊魔物","6","612801"
"1","0","450","8","1","112901","1.97","璃乃（奇幻）的闇影","0","730","有著璃乃（奇幻）樣貌的特殊魔物","8","612901"
"1","0","450","6","1","113001","2.34","步未（奇幻）的闇影","0","508","有著步未（奇幻）樣貌的特殊魔物","6","613001"
