c3d68de969c89c2d267a167cd6b9acb8895dfbd7ff97103b71682a5fb34ef3c8,b8f35f86c541596821e4f9f7690f123bb43a1737586b8da5678d514a5b6d5e09,350ad5b71b9e415d7dfec574b59a5fb1be375805f53a253e463a642712485843,6542db1bab06366d1e744699095adcf544534a50a37bbf4fc3025c118456d91f,dfb8fe00b44223ae7bb86dd319b89eb97c0ff8e3e53e968765e2c4e2fc1a18aa,4208ea94d9545d63d04e9926c68c9702fec817d869676c625874c1d02eb62402,3c1ee5013e3be78821d2acec6aa126e99c0ae0429d0236aea2daeacde20a65b7,82845b25ba522d8b9226879c6ce021291011c08dd2297fba07443ce9f3c5d5da,fa863c21b6ed0136aed9e27e1421aa95128a80ee43496ee4d4e2c2f84f1addc4,5ad7273fdd0ada0a20a633ef218c79ac25a1f47951910c8e88480a3579434358,08edb53a91c1a0f6ea3a23a3c970981e342492f689e612f0a678ba49293723f6,c9d6ec0ae9fe7607878f2c802bd38e56645047f12e36e8ab44f416f3bdaa7d40,a023b3c1d5ae076756742cdda20a8e18f5652e66af05b9420f27f5c4b6e06e1c,dcfd103e807f69d7ff4e2cfc0c1e789a51124979e40514dc4ec398ccfee75432,c3631699490b8141374b7daf0a1c637f9e319e79a9356c1c08b260bc91a9aff4,ef8de13399fd4b36c5f5721294dcb683ef4cf014190a217a5b642277b28de200,74d158c2e53f0210fd53e0cf9bc48688ee025db28efe1dceb23c478a36c025f1,b6e12cea8bd3e0201f05f4c00a4b0f3a17a781360422e2904fc31ba90cd3474d,b696691109b07cc1d8d472930c20c819f52f0bcf7b214b6d4fc90db936eff38b,75cef148079ce8170b7d4801e87d1bab59020d3861311c0c801ff4b20189c7b8,43f0f214c4aca495cae10b7af32bf66ddb8f4c3b3e44fae17ac7c74c252fd759,33c44d09aa0f4ad26947b2ffda22e9713a95e372904dd4f0ba368d226dd0c8db,30e2d7c905f8ac20fb41991907d583e1e492627ee1ad2bf105cc15787c5414d3,668dc3dd2c16211770886ca724d61de6e1228120efca2c35429e583b28d92fa6,b4c6d4ccfcbdce598b745d9e63d08da5d6c4d61e17cf3b1327366b378839b535,5addf7120c08b94351a6af3f06b441bd033a3360fcc6f8db41e668207f5bfcc5,9b641b2d97f3ced64dde9f460c75094a4ab254ad7f9c03546ad6db3ce52493b7,208f7a3ed1607d865a3bc4d77dcdf4dd4b4124df4bf330f57591d26fdd923fe8,57eed2dcc4357de9c7730e0b878bf5c1a036d4d60a07dacbbdbcf511a6feec7d,eaa1ef3c45a9ded08a5d5c8467a65e69b85cc5a930e501f7c565ba9f4b7cfd94,8fc947b7fca70f153e5b733213d2f26bd202528319604298b7163a7ab2c6a2e1,471232df4a440c7dacfbfb2378572516046dc30341bbfb81a14e442810b1b905,f73ec3520b5194042c8d260b3276f8437ca6a1707ba853d547f6315aca6bf649,238b13a079f4dad3cd8dab97c4050905ba00681cee8f07181e792311b5549077,e8cb602b3c91ea65bb6424e9e292a3052bdfa3fdaa942fb4d2d3a3539dad7ff1,4c42c52333be097926c46d671bc86d8da3d3c76cad779dfb59b71240319c104e,f1923f221162e257ccb7be20d29d4a34ba7423fd765fd44549d187e79b7ab646,ce79ba6d3cd658e5e4b05f18bebc945b1284a71e3d18983555e3639cbc7e52ef,772199987793daaf2437deb0cef699fdd302e476548f11f68a297296a47364e9,3eb928209d10237561f9d31977e1f751421a8ec46446e5e53cc4d640cb48037a,cecab088f8278230ff30adbdbf9b86ff2f51261c5af9a0caba68e7f87b815f52,2cb76c45a20d8accb80509b4a6c04d466f4d1cd39a868e6a17991dc23d82fcdf,b82961047f4ed17d1f8fecad03cfe8cb2ef232dc9b6ba5da35e4ef90aefe2e43,784aa9c4ccf60f3b3f5bbb4308314ca3f5a725e474211b541a5c92227190f5d7
"1","0","0","0","454","0","0","0","怜的闇影","0","1838","331","550","11180135","331","48","331","924140204","331","600301","0","0","0","6","0","23195","54","0","0","0","0","0","0","331","40","0","331","331","34","200000001","0","0","0","7"
"1","0","0","0","520","0","0","0","美美的闇影","0","2213","331","569","10962135","331","72","331","924140205","331","602001","0","0","0","6","0","23475","47","0","0","0","0","0","0","331","50","0","331","331","34","200000001","0","0","0","28"
"1","0","0","136","1270","0","20","0","空花（黑暗）的闇影","0","0","331","1604","15523416","331","44","331","924140301","331","619101","0","0","0","5","0","0","25","0","0","0","0","14932","0","331","86","0","331","331","33","200000001","0","0","0","12"
"1","0","0","0","326","0","0","0","智的闇影","0","2690","331","377","14243258","331","81","331","924140302","331","603701","0","0","0","6","0","29338","45","0","0","0","0","0","0","331","36","0","331","331","33","200000001","0","0","0","10"
"0","0","0","0","840","0","0","0","毒牙蜥蜴","0","0","331","560","17714779","3310","44","3310","924140303","3310","252200","0","0","0","0","0","13787","0","0","0","0","0","0","0","3310","0","0","3310","3310","1","200000001","0","0","0","0"
"1","0","0","0","1733","0","4","0","鈴的闇影","0","205","331","1289","15312298","331","44","331","924140304","331","602601","0","0","0","6","0","16183","38","0","0","0","0","0","0","331","2790","0","331","331","33","200000001","0","0","0","43"
"0","0","0","0","420","0","0","0","小小格里芬","0","0","331","280","18206591","3310","44","3310","924140305","3310","256400","0","0","0","0","0","17540","0","0","0","0","0","0","0","3310","0","0","3310","3310","1","200000001","0","0","0","0"
"0","0","0","0","420","0","0","0","狂戰之狼","0","0","100","420","80000000","50000","60","0","924141101","0","301503","0","0","0","1","0","20000","110","0","0","0","0","0","0","50000","0","0","50000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","200","100","100","924141102","200","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","700","0","0","0","狂戰之狼","0","0","200","700","150000000","50000","60","0","924141201","0","301503","0","0","0","1","0","40000","110","0","0","0","0","0","0","50000","0","0","50000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","350","100","100","924141202","350","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1600","0","0","0","狂戰之狼","0","0","455","1600","300000000","50000","60","0","924141301","0","301503","0","0","0","1","0","70000","130","0","0","0","0","0","0","50000","0","0","50000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","600","100","100","924141302","600","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1600","0","0","0","狂戰之狼","0","0","455","1600","1000000000","50000","60","0","924141401","0","301503","0","0","0","1","0","70000","130","0","0","0","0","0","0","50000","0","0","50000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","600","100","100","924141402","600","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","涅普堤利昂","0","0","100","0","80000000","700","60","300","924142101","1","305805","0","0","0","1","0","0","90","0","300","0","0","0","0","200","0","0","900","300","1","300000008","0","0","0","0"
"0","0","0","0","2500","0","0","0","涅普堤利昂Ａ","0","0","100","2500","400000","0","60","0","924142102","0","305805","0","0","0","1","0","1000","0","0","0","0","0","16000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","300","0","0","0","涅普堤利昂Ｂ","0","0","100","300","1000000","0","60","0","924142103","0","305805","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","150","0","0","0","涅普堤利昂C","0","0","100","150","1000000","0","60","0","924142104","0","305805","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","200","100","100","924142105","200","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","涅普堤利昂","0","0","200","0","150000000","700","60","300","924142201","1","305805","0","0","0","1","0","0","90","0","300","0","0","0","0","200","0","0","900","300","1","300000008","0","0","0","0"
"0","0","0","0","3000","0","0","0","涅普堤利昂Ａ","0","0","200","4000","600000","0","60","0","924142202","0","305805","0","0","0","1","0","1000","0","0","0","0","0","22000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","350","0","0","0","涅普堤利昂Ｂ","0","0","200","400","1200000","0","60","0","924142203","0","305805","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","200","0","0","0","涅普堤利昂C","0","0","200","200","1200000","0","60","0","924142204","0","305805","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","250","100","100","924142205","250","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","涅普堤利昂","0","0","455","0","300000000","700","60","300","924142301","1","305805","0","0","0","1","0","0","90","0","300","0","0","0","0","200","0","0","900","300","1","300000008","0","0","0","0"
"0","0","0","0","7500","0","0","0","涅普堤利昂Ａ","0","0","455","7500","800000","0","60","0","924142302","0","305805","0","0","0","1","0","1000","0","0","0","0","0","30000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","600","0","0","0","涅普堤利昂Ｂ","0","0","455","600","1800000","0","60","0","924142303","0","305805","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","300","0","0","0","涅普堤利昂C","0","0","455","300","1800000","0","60","0","924142304","0","305805","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","400","100","100","924142305","400","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","涅普堤利昂","0","0","455","0","1000000000","700","60","300","924142401","1","305805","0","0","0","1","0","0","90","0","300","0","0","0","0","200","0","0","900","300","1","300000008","0","0","0","0"
"0","0","0","0","7500","0","0","0","涅普堤利昂Ａ","0","0","455","7500","800000","0","60","0","924142402","0","305805","0","0","0","1","0","1000","0","0","0","0","0","30000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","600","0","0","0","涅普堤利昂Ｂ","0","0","455","600","1800000","0","60","0","924142403","0","305805","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","300","0","0","0","涅普堤利昂C","0","0","455","300","1800000","0","60","0","924142404","0","305805","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","400","100","100","924142405","400","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","800","0","0","0","怒蛇","0","0","100","600","80000000","10000","60","0","924143101","0","303505","0","0","0","1","0","18000","130","0","0","0","0","12000","0","10000","0","0","10000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","200","100","100","924143102","200","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1200","0","0","0","怒蛇","0","0","200","800","150000000","10000","60","0","924143201","0","303505","0","0","0","1","0","30000","130","0","0","0","0","20000","0","10000","0","0","10000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","250","100","100","924143202","350","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","2000","0","0","0","怒蛇","0","0","455","2000","300000000","10000","60","0","924143301","0","303505","0","0","0","1","0","50000","130","0","0","0","0","30000","0","10000","0","0","10000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","500","100","100","924143302","650","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","2000","0","0","0","怒蛇","0","0","455","2000","1000000000","10000","60","0","924143401","0","303505","0","0","0","1","0","50000","130","0","0","0","0","30000","0","10000","0","0","10000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","500","100","100","924143402","650","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","684","0","0","0","守門者","0","0","328","456","5487808","3280","42","3280","925010101","3280","251500","0","0","0","0","0","0","0","0","0","0","0","21492","0","3280","0","0","3280","3280","1","200000001","0","0","0","0"
"0","0","0","0","821","0","0","0","生者劍士","0","0","328","365","6031619","3280","42","3280","925010102","3280","251000","0","0","0","0","0","9522","0","0","0","0","0","0","0","3280","0","0","3280","3280","1","200000001","0","0","0","0"
"1","0","0","198","805","0","18","0","依里（天使）的闇影","0","0","328","545","4741865","328","42","328","925010103","328","613801","0","0","0","5","0","0","23","0","0","0","0","25618","0","328","1580","0","328","328","32","200000001","0","0","0","6"
"0","0","0","0","205","0","0","0","翼耳兔","0","0","328","137","5934648","3280","42","3280","925010104","3280","256000","0","0","0","0","0","0","0","0","0","0","0","37466","0","3280","0","0","3280","3280","1","200000001","0","0","0","0"
"1","0","0","2393","179","0","18","0","凱留（夏日）的闇影","0","0","328","152","4412463","328","42","328","925010105","328","607801","0","0","0","6","0","0","34","0","0","0","0","47338","0","328","45","0","328","328","32","200000001","0","0","0","0"
"0","0","0","0","912","0","0","0","擰扭相思樹","0","0","328","608","14956327","3280","42","3280","925010201","3280","251900","0","0","0","0","0","10131","0","0","0","0","0","0","0","3280","0","0","3280","3280","1","200000001","0","0","0","0"
"0","0","0","0","1140","0","0","0","叢林護衛","0","0","328","456","15250939","3280","42","3280","925010202","3280","251300","0","0","0","0","0","10588","0","0","0","0","0","0","0","3280","0","0","3280","3280","1","200000001","0","0","0","0"
"0","0","0","0","456","0","0","0","小狸貓","0","0","328","304","16903254","3280","42","3280","925010203","3280","250600","0","0","0","0","0","0","0","0","0","0","0","5274","0","3280","0","0","3280","3280","1","200000001","0","0","0","0"
"1","0","0","60","1557","0","6","0","空花的闇影","0","876","328","1083","12861731","328","42","328","925010204","328","604503","0","0","0","6","0","21192","23","0","0","0","0","0","0","328","256","0","328","328","32","200000001","0","0","0","22"
"1","0","0","0","781","0","3","0","美冬的闇影","0","858","328","888","11084446","328","42","328","925010205","328","604801","0","0","0","6","0","39156","28","0","0","0","0","0","0","328","62","0","328","328","32","200000001","0","0","0","32"
"0","0","0","0","1812","0","0","0","岩龜暴君","0","0","328","1208","16082234","3280","42","3280","925010301","3280","251100","0","0","0","0","0","9248","0","0","0","0","0","0","0","3280","0","0","3280","3280","1","200000001","0","0","0","0"
"0","0","0","0","1812","0","0","0","高等獸人","0","0","328","725","17611260","3280","42","3280","925010302","3280","252900","0","0","0","0","0","9874","0","0","0","0","0","0","0","3280","0","0","3280","3280","1","200000001","0","0","0","0"
"1","0","0","0","1794","0","4","0","望的闇影","0","565","328","2326","13515272","328","45","328","925010303","328","602901","0","0","0","6","0","21443","25","0","0","0","0","0","0","328","49","0","328","328","32","200000001","0","0","0","29"
"1","0","0","598","1290","0","21","0","茜里的闇影","0","0","328","1070","11466214","328","42","328","925010304","328","600601","0","0","0","6","0","0","29","0","0","0","0","38792","0","328","153","0","328","328","32","200000001","0","0","0","3"
"1","0","0","1430","606","0","30","0","霞（夏日）的闇影","0","0","328","430","9102962","328","42","328","925010305","328","615701","0","0","0","5","0","0","18","0","0","0","0","40648","0","328","146","0","328","328","32","200000001","0","0","0","0"
"0","0","0","0","400","0","0","0","沙陸樹懶","0","0","100","500","80000000","5000","60","0","925011101","0","309004","0","0","0","1","0","12000","110","0","0","0","0","10000","0","5000","0","0","10000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","200","100","100","925011102","200","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","700","0","0","0","沙陸樹懶","0","0","200","800","150000000","5000","60","0","925011201","0","309004","0","0","0","1","0","24000","110","0","0","0","0","18000","0","5000","0","0","10000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","350","100","100","925011202","350","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1100","0","0","0","沙陸樹懶","0","0","450","1400","300000000","5000","60","0","925011301","0","309004","0","0","0","1","0","36000","110","0","0","0","0","30000","0","5000","0","0","10000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","600","100","100","925011302","500","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1100","0","0","0","沙陸樹懶","0","0","450","1400","1000000000","5000","60","0","925011401","0","309004","0","0","0","1","0","36000","110","0","0","0","0","30000","0","5000","0","0","10000","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","600","100","100","925011402","500","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","哥布林騎兵","0","0","100","0","80000000","5000","60","200","925012101","1","316603","0","0","0","1","0","0","130","0","0","0","0","0","0","5000","0","0","5000","400","1","300000008","0","0","0","0"
"0","0","0","0","1200","0","0","0","哥布林騎兵Ａ","0","0","100","1200","500000","0","60","0","925012102","0","316603","0","0","0","1","0","16000","0","0","0","0","0","1000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","200","0","0","0","哥布林騎兵Ｂ","0","0","100","200","2000000","0","60","0","925012103","0","316603","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","250","100","100","925012104","250","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","哥布林騎兵","0","0","200","0","150000000","5000","60","200","925012201","1","316603","0","0","0","1","0","0","130","0","0","0","0","0","0","5000","0","0","5000","400","1","300000008","0","0","0","0"
"0","0","0","0","2600","0","0","0","哥布林騎兵Ａ","0","0","200","2000","1000000","0","60","0","925012202","0","316603","0","0","0","1","0","30000","0","0","0","0","0","1000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","450","0","0","0","哥布林騎兵Ｂ","0","0","200","400","2800000","0","60","0","925012203","0","316603","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","300","100","100","925012204","300","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","哥布林騎兵","0","0","450","0","300000000","5000","60","200","925012301","1","316603","0","0","0","1","0","0","130","0","0","0","0","0","0","5000","0","0","5000","400","1","300000008","0","0","0","0"
"0","0","0","0","5000","0","0","0","哥布林騎兵Ａ","0","0","450","3000","1200000","0","60","0","925012302","0","316603","0","0","0","1","0","60000","0","0","0","0","0","1000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","800","0","0","0","哥布林騎兵Ｂ","0","0","450","600","4200000","0","60","0","925012303","0","316603","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","400","100","100","925012304","400","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","0","0","0","0","哥布林騎兵","0","0","450","0","1000000000","5000","60","200","925012401","1","316603","0","0","0","1","0","0","130","0","0","0","0","0","0","5000","0","0","5000","400","1","300000008","0","0","0","0"
"0","0","0","0","5000","0","0","0","哥布林騎兵Ａ","0","0","450","3000","1200000","0","60","0","925012402","0","316603","0","0","0","1","0","60000","0","0","0","0","0","1000","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","800","0","0","0","哥布林騎兵Ｂ","0","0","450","600","4200000","0","60","0","925012403","0","316603","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","400","100","100","925012404","400","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","600","0","0","0","雨靈","0","0","100","600","80000000","1000","60","0","925013101","0","316101","0","0","0","1","0","0","70","0","0","0","0","18000","0","1200","0","0","750","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","200","100","100","925013102","200","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1000","0","0","0","雨靈","0","0","200","1000","150000000","1000","60","0","925013201","0","316101","0","0","0","1","0","0","70","0","0","0","0","30000","0","1200","0","0","750","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","350","100","100","925013202","350","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1200","0","0","0","雨靈","0","0","450","1600","300000000","1000","60","0","925013301","0","316101","0","0","0","1","0","0","70","0","0","0","0","44000","0","1200","0","0","750","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","550","100","100","925013302","500","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
"0","0","0","0","1200","0","0","0","雨靈","0","0","450","1600","1000000000","1000","60","0","925013401","0","316101","0","0","0","1","0","0","70","0","0","0","0","44000","0","1200","0","0","750","0","1","300000008","0","0","0","0"
"0","0","0","0","0","0","0","0","爆裂敵人","0","0","500","0","1000000000","550","100","100","925013402","500","217300","0","0","250","1","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","1","300000009","0","150","0","0"
