35a8d3b0a5430ea9fe42a97b53b68b412704689868f8832936373faa961ab6d8,6186116d12eeb0bb5127350a99fe474364555102ca098646228ee4994b226b50,0fbe5142fbe01f336e685b28d63d78d3cdaa501340c2f157d7452d4d88f74c47,c3205e71cfcc24a45fa47b63b26758ef27e72464e4c054a8d9dd5d69b1d32f73,1165d6ed7b383496685c1d3898c5801e16b802a690ddf51ed6139cf0fd6c880b,0110a87d4904166a970b287da6b15a4f0fe691eeafd8192591b246c048a7fad3,9b19ef9b59f6018a9033e85e3c1157eb022366b9afe7373ee8455ea4c0ac4f56,e44af253208f3cf9c55244a4dbedf760c9278ffbad0d9de0be486b56c1ee6911,87a938cb822468b7ba38c7c268adbdd627e68b32bb0d5a45f3d9cd6bc95244c1,4363d43bf62387276642f07aa0e1130297d4c649d473d68a1d763b873dca7f11,1c72394a537480273a4c6d8d9d62b888466586fa6263ca2ce8a36c418829b5b1,7e3f756f0f16f69736ee339734306a33026a2403f6ba7ecfc30eca35ffa18277,2192c93fd1e43fe4e3efea1dc143003575f9af5b549ac9e62c830084a36563ca,a092e1dd7f5a8568b3ffc6a5f502e8e4ef56cd0a1d9794fbac7c610c12fef99b,a3af7e3b0a056f945b385d9b98e1fa0b0da9fc09ee952bd9c5f9fbf3c8f37e0c,32b67bc29e490d38a5ec0f8f45b820a0a1339fa56d2ee6ccc30c7244353a68eb,f9169454b0814c3f76317723554d580cc62f298508627ef246d7e40fc9a4f764,6115e491730b19533a480621ce485bbf9921e66ae5f174a3747a1db8b8614a08,96fce7708bd0ec422db2c5ed7c7a78c089b089e4df14a0fbe5653e3a9656eca0,0538981fc2f1aa003d2572e3a11902bea51d30ef5405a06941113a960b5d050f,8dbb805aafefd06d367cfcb5f705828ba14dfd7bbfd78a049403a3c258c6d3b2
"50","3.5","3000","1","1","0","0","9","321303301","1","0.0006","3","0","0","","0.6","1","0","","1","60"
"0","0","3000","1","1","0","0","9","321303302","1","0","3","0","0","","0","2","0","","16","50"
"0","3000","3000","1","1","0","0","6","321303401","1","0","3","0","0","","0","321303402","0","","39","120"
"0","120","3000","1","1","0","0","6","321303402","1","0","3","0","0","","0","1","0","","8","0.5"
"1","0","250","1","1","1","500","1","321303403","2","0","7","610148704","0","","0","2","500","","15","0"
"0","1.5","3000","99","1","0","0","6","321400101","1","0.0009","3","0","0","","0.6","1","0","","1","60"
"321400104","0","0","1","1","0","0","6","321400102","1","0","3","321400103","0","","1","80","0","","28","0"
"321400106","0","0","1","1","0","0","6","321400103","1","0","3","321400105","0","","3","75","0","","28","2"
"0","1","3000","99","1","0","0","6","321400104","1","0","3","0","0","","0","1","0","","11","3"
"0","0","3000","99","1","0","0","6","321400105","1","10","3","0","0","","30","21","0","","10","2"
"0","1","3000","99","1","0","0","6","321400106","1","0","3","0","0","","0","3","0","","8","0"
"0","0","3000","1","1","0","0","2","321400201","1","0","8","0","0","","0","4","0","","7","0"
"0","0","3000","1","1","0","0","3","321400202","2","0","7","1","0","","2","321400203","1","","26","7"
"0","3.5","150","99","1","0","0","2","321400203","1","0.0012","3","0","0","","0.6","1","0","","1","60"
"0","1","150","99","1","0","0","2","321400204","1","0","3","0","0","","0","7","0","","8","0"
"0","10","0","1","1","0","0","1","321400401","2","0","7","0","0","","0","9","0","","17","100"
"0","1","0","1","1","0","0","1","321400402","2","0","7","2","0","","1","11","0","","10","1"
"0","10","0","1","1","0","0","1","321400501","2","0","7","0","0","","0","9","0","","17","100"
"0","1","0","1","1","0","0","1","321400502","2","0","7","2","0","","1","11","0","","10","1"
"0","10","0","1","1","0","0","1","321400601","2","0","7","0","0","","0","9","0","","17","100"
"0","1","0","1","1","0","0","1","321400602","2","0","7","2","0","","1","11","0","","10","1"
"0","10","0","1","1","0","0","1","321400701","2","0","7","0","0","","0","9","0","","17","100"
"0","1","0","1","1","0","0","1","321400702","2","0","7","2","0","","1","11","0","","10","1"
"0","0","3000","1","1","0","0","6","321400801","3","0","7","186","0","","0","1","0","","105","90"
"1","0","-1","1","1","1","-1400","3","321400802","2","0","7","610150306","0","","0","2","-1400","","15","0"
"0","0","3000","1","1","0","0","2","321401001","1","0","8","0","0","","0","4","0","","7","0"
"0","0","3000","1","1","0","0","3","321401002","2","0","7","1","0","","2","321401003","3","","26","7"
"0","3.5","150","99","1","0","0","2","321401003","1","0.0012","3","0","0","","0.6","1","0","","1","60"
"0","0","3000","1","1","0","0","2","321401101","1","0","8","0","0","","0","4","0","","7","0"
"0","0","3000","1","1","0","0","3","321401102","2","0","7","1","0","","2","321401103","4","","26","7"
"0","3.5","150","99","1","0","0","2","321401103","1","0.0012","3","0","0","","0.6","1","0","","1","60"
"50","1.5","3000","99","1","0","0","6","321403101","1","0.0009","3","0","0","","0.6","1","0","","1","60"
"321403104","0","0","1","1","0","0","6","321403102","1","0","3","321403103","0","","1","80","0","","28","0"
"321403106","0","0","1","1","0","0","6","321403103","1","0","3","321403105","0","","3","75","0","","28","2"
"0","1","3000","99","1","0","0","6","321403104","1","0","3","0","0","","0","1","0","","11","3"
"0","0","3000","99","1","0","0","6","321403105","1","10","3","0","0","","30","21","0","","10","2"
"0","1","3000","99","1","0","0","6","321403106","1","0","3","0","0","","0","3","0","","8","0"
"0","0","3000","1","1","0","0","2","321403201","1","0","8","0","0","","0","4","0","","7","0"
"0","0","3000","1","1","0","0","3","321403202","2","0","7","1","0","","5","321403203","1","","26","7"
"50","3.5","150","99","1","0","0","2","321403203","1","0.0012","3","0","0","","0.6","1","0","","1","60"
"0","1","150","99","1","0","0","2","321403204","1","0","3","0","0","","0","7","0","","8","0"
"0","0","3000","1","1","0","0","6","321403301","3","0","7","170","0","","0","1","0","","105","90"
"1","0","-1","1","1","1","-1400","3","321403302","2","0","7","610150603","0","","0","2","-1400","","15","0"
"0","120","0","1","1","0","0","1","321403401","2","0","7","0","0","","0","9","0","","17","100"
"0","0","0","1","1","0","0","1","321403402","2","0","7","2","0","","10","21","0","","10","2"
"0","0","0","1","1","0","0","1","321403403","2","0","7","2","0","","10","41","0","","10","2"
"0","120","0","1","1","0","0","1","321403501","2","0","7","0","0","","0","9","0","","17","100"
"0","0","0","1","1","0","0","1","321403502","2","0","7","2","0","","10","21","0","","10","2"
"0","0","0","1","1","0","0","1","321403503","2","0","7","2","0","","10","41","0","","10","2"
"0","120","0","1","1","0","0","1","321403601","2","0","7","0","0","","0","9","0","","17","100"
"0","0","0","1","1","0","0","1","321403602","2","0","7","2","0","","50","21","0","","10","2"
"0","0","0","1","1","0","0","1","321403603","2","0","7","2","0","","50","41","0","","10","2"
"0","120","0","1","1","0","0","1","321403701","2","0","7","0","0","","0","9","0","","17","100"
"0","0","0","1","1","0","0","1","321403702","2","0","7","2","0","","60","21","0","","10","2"
"0","0","0","1","1","0","0","1","321403703","2","0","7","2","0","","60","41","0","","10","2"
"0","0","3000","1","1","0","0","6","321403801","3","0","7","164","0","","0","1","0","","105","90"
"1","0","-1","1","1","1","-1400","3","321403802","2","0","7","610150601","0","","0","2","-1400","","15","0"
"0","0","3000","1","1","0","0","6","321403901","3","0","7","169","0","","0","1","0","","105","90"
"1","0","-1","1","1","1","-1400","3","321403902","2","0","7","610150602","0","","0","2","-1400","","15","0"
"0","0","3000","1","1","0","0","2","321404001","1","0","8","0","0","","0","4","0","","7","0"
"0","0","3000","1","1","0","0","3","321404002","2","0","7","1","0","","5","321404003","3","","26","7"
"50","3.5","150","99","1","0","0","2","321404003","1","0.0012","3","0","0","","0.6","1","0","","1","60"
"0","0","3000","1","1","0","0","2","321404101","1","0","8","0","0","","0","4","0","","7","0"
"0","0","3000","1","1","0","0","3","321404102","2","0","7","1","0","","5","321404103","4","","26","7"
"50","3.5","150","99","1","0","0","2","321404103","1","0.0012","3","0","0","","0.6","1","0","","1","60"
"0","0","3000","1","1","0","0","2","321404201","1","0","8","0","0","","0","4","0","","7","0"
"0","0","3000","1","1","0","0","3","321404202","2","0","7","1","0","","5","321404203","1","","26","7"
"50","3.5","150","99","1","0","0","2","321404203","1","0.0012","3","0","0","","0.6","1","0","","1","60"
"0","2","150","99","1","0","0","2","321404204","1","0","3","0","0","","0","7","0","","8","0"
"0","0","3000","1","1","0","0","2","321404301","1","0","8","0","0","","0","4","0","","7","0"
"0","0","3000","1","1","0","0","3","321404302","2","0","7","1","0","","5","321404303","3","","26","7"
"50","3.5","150","99","1","0","0","2","321404303","1","0.0012","3","0","0","","0.6","1","0","","1","60"
"0","0","3000","1","1","0","0","2","321404401","1","0","8","0","0","","0","4","0","","7","0"
"0","0","3000","1","1","0","0","3","321404402","2","0","7","1","0","","5","321404403","4","","26","7"
"50","3.5","150","99","1","0","0","2","321404403","1","0.0012","3","0","0","","0.6","1","0","","1","60"
"100","0","3000","99","1","0","0","3","321500101","1","0","3","2","0","","0","2","0","","46","50"
"0","0","3000","99","1","0","0","3","321500102","1","0","3","321500103","0","","2","102","0","","23","1"
"100","0","3000","99","1","0","0","3","321500103","1","0","3","2","0","","0","2","0","","46","50"
"0","0","3000","1","1","0","0","3","321500201","1","0","4","0","0","","0","4","0","","7","0"
"50","3.5","300","99","1","0","0","2","321500202","1","0.0006","4","0","0","","0.6","1","0","","1","60"
"0","0","300","99","1","0","0","2","321500203","1","0","4","321500204","0","","0","102","0","","23","1"
"0","6","300","99","1","0","0","2","321500204","1","0","4","0","0","","0","3","0","","8","0"
"1","0","-1","1","1","1","500","1","321500301","2","0","7","804100311","0","","1","2","-200","","15","0"
"0","1000","3000","99","1","0","0","3","321500302","1","0","3","0","0","","0","3","0","","3","800"
"0","0","3000","1","1","0","0","3","321500401","1","0","4","0","0","","0","4","0","","7","0"
"50","3.5","300","99","1","0","0","2","321500402","1","0.0012","4","0","0","","0.6","2","0","","1","60"
"0","0","300","99","1","0","0","2","321500403","1","0","4","0","0","","0","2","0","","16","100"
"0","90","0","1","1","0","0","3","321500501","2","0","7","0","0","","0","7","0","","17","100"
"0","90","0","1","1","2000000","0","3","321500502","2","0","7","0","0","","0","3","0","","73","100000"
"0","1","0","1","1","0","1","3","321500503","2","90","7","0","0","","0","1020","0","","10","1"
"0","1","0","1","1","0","1","3","321500504","2","90","7","0","0","","0","1040","0","","10","1"
"80","0","3000","99","1","0","0","3","321600101","1","0","3","1","0","","0","2","0","","46","60"
"0","18","3000","99","1","0","0","3","321600102","1","0","3","0","0","","0","1","0","","8","0.5"
"0","0","3000","99","1","0","0","3","321600103","1","90","3","1","0","","20","1","0","","10","2"
"0","0","825","1","1","0","0","9","321600201","1","0","11078","0","0","","0","0","0","","93","0"
"0","5.1","825","1","1","0","0","9","321600202","1","0","11078","0","0","","0","15","0","","117","0"
"0","1000000","3000","1","1","0","0","3","321600203","2","0","1","321600204","0","","0","0","0","","63","3.6"
"0","0","825","1","1","0","0","9","321600204","1","0","11078","0","0","","0","0","0","","93","0"
"0","1","825","1","1","0","0","9","321600205","1","0","11078","0","0","","0","3","1","","11","20"
"0","0","825","1","1","20","0","9","321600206","1","0","11078","0","0","","1","1","0","","118","2"
"80","1.5","3000","99","1","0","0","3","321600301","1","0.0009","3","0","0","","0.9","2","0","","1","90"
"80","3.5","3000","1","1","0","0","3","321600401","1","0.0012","3","0","0","","0.6","2","0","","1","60"
"1","30","3000","0","1","0","0","3","321600501","2","0","7","0","0","","0","3","0","","17","100"
"0","1000","3000","99","1","0","0","6","321600502","1","0","3","0","0","","0","3","0","","3","300"
"0","2","3000","99","1","0","0","6","321600503","1","0","3","0","0","","0","7","0","","8","0"
"0","90","0","1","1","0","0","3","321600601","2","0","7","0","0","","0","7","0","","17","100"
"0","90","0","1","1","2000000","0","3","321600602","2","0","7","0","0","","0","3","0","","73","100000"
"0","1","0","1","1","0","1","3","321600603","2","90","7","0","0","","0","1020","0","","10","1"
"0","1","0","1","1","0","1","3","321600604","2","90","7","0","0","","0","1040","0","","10","1"
"0","90","0","1","1","0","0","3","321600701","2","0","7","0","0","","0","7","0","","17","100"
"0","1","0","1","1","0","1","3","321600702","2","0","7","0","0","","0","1","0","","21","90"
"0","0","825","1","1","0","0","9","321601101","1","0","11078","0","0","","0","0","0","","93","0"
"0","5.1","825","1","1","0","0","9","321601102","1","0","11078","0","0","","0","15","0","","117","0"
"0","100000000","3000","1","1","0","0","3","321601103","2","0","7","321601104","0","","0","0","0","","63","3.6"
"0","0","825","1","1","0","0","9","321601104","1","0","11078","0","0","","0","0","0","","93","0"
"0","1","825","1","1","0","0","9","321601105","1","0","11078","0","0","","0","3","1","","11","90"
"0","0","825","1","1","90","0","9","321601106","1","0","11078","0","0","","1","1","0","","118","2"
"0","1","3000","99","1","0","0","3","321601107","1","0","3","0","0","","0","10","0","","49","100"
"100","0","3000","99","1","0","0","3","321601108","1","0","3","2","0","","0","2","0","","46","10"
"0","1000","3000","99","1","0","0","6","321601109","1","0","3","0","0","","0","3","0","","3","10"
"0","90","0","1","1","0","0","3","321601201","2","0","7","0","0","","0","7","0","","17","100"
"0","90","0","1","1","2000000","0","3","321601202","2","0","7","0","0","","0","3","0","","73","100000"
"0","1","0","1","1","0","1","3","321601203","2","90","7","0","0","","0","1020","0","","10","1"
"0","1","0","1","1","0","1","3","321601204","2","90","7","0","0","","0","1040","0","","10","1"
"0","0","0","1","1","0","0","3","321601205","2","0","7","0","0","","0","500000000","0","","122","90"
"0","0","3000","1","1","0","0","3","321602101","2","0","7","1","0","","2","321602102","0","","26","2168"
"50","0","825","1","1","0","0","8","321602102","1","0","25","1","0","","0","1","0","","46","80"
"0","0","825","1","1","0","0","8","321602201","1","0","11078","0","0","","0","0","0","","93","0"
"0","5.1","825","1","1","0","0","8","321602202","1","0","11078","0","0","","0","15","0","","117","0"
"0","3000000","3000","1","1","0","0","3","321602203","2","0","7","321602204","0","","0","0","0","","63","3.6"
"0","0","825","1","1","0","0","8","321602204","1","0","11078","0","0","","0","0","0","","93","0"
"0","1","825","1","1","0","0","8","321602205","1","0","11078","0","0","","0","3","1","","11","24"
"0","0","825","1","1","24","0","8","321602206","1","0","11078","0","0","","1","1","0","","118","2"
"0","0","3000","1","1","0","0","3","321602207","2","0","7","3","0","","80000","321602203","0","","26","2168"
"100","1.5","825","99","1","0","0","2","321602301","1","0.0006","3","0","0","","0.6","1","0","","1","60"
"0","0","825","1","1","0","0","2","321602302","2","0","7","1","0","","333","321602303","0","","26","2168"
"100","12.5","825","99","1","0","0","2","321602303","1","0","3","0","0","","0","1","0","","9","1140"
"50","3","825","2","1","0","0","2","321602401","1","0.0004","4","0","0","","0.2","2","0","","1","20"
"0","90","0","1","1","0","0","2","321602402","2","20","7","0","0","","168","1","0","","35","99"
"1","33","825","0","1","0","0","2","321602501","2","0","7","0","0","","0","3","0","","17","100"
"0","4","825","99","1","0","0","5","321602502","1","0","3","0","0","","0","7","0","","8","0"
"1","1","0","1","1","0","0","0","321602601","0","1","7","0","0","","0","3","0","","17","100"
"0","0","3000","1","1","0","0","7","321602602","1","0","4","0","0","","0","0","0","","93","0"
"0","0","3000","1","1","0","0","7","321602603","1","0","4","0","0","","0","4","0","","7","0"
"0","1","10","99","1","0","0","2","321602604","1","0","3","0","0","","0","4","0","","16","1000"
"0","90","0","1","1","0","0","3","321602701","2","1","7","0","0","","0","7","0","","17","100"
"0","90","0","1","1","2000000","0","3","321602702","2","0","7","0","0","","0","3","0","","73","100000"
"0","1","0","1","1","0","1","3","321602703","2","90","7","0","0","","0","1020","0","","10","1"
"0","1","0","1","1","0","1","3","321602704","2","90","7","0","0","","0","1040","0","","10","1"
"0","0","0","1","1","0","0","3","321602705","2","0","7","0","0","","0","5999999","0","","122","90"
"0","0","0","1","1","0","0","0","321602801","0","1","7","0","0","","0","5","0","","17","100"
"0","99","0","1","1","0","0","3","321602802","2","-1","7","0","0","","168","1","0","","35","99"
"0","0","3000","99","1","0","0","3","321700101","1","0","3","1","0","","0","1","0","","46","50"
"0","1","3000","1","1","0","0","3","321700201","1","0.0008","3","0","0","","31","1","0","","1","31"
"1","8","3000","99","1","0","0","3","321700301","1","12","3","1","0","","0","11","0","","10","1"
"1","8","3000","99","1","0","0","3","321700302","1","12","3","1","0","","0","31","0","","10","1"
"50","0","3000","99","1","0","0","3","321703101","1","0","3","1","0","","0","1","0","","46","50"
"50","1","3000","1","1","0","0","3","321703201","1","0.0008","3","0","0","","31","1","0","","1","31"
"1","8","3000","99","1","0","0","3","321703301","1","12","3","1","0","","0","11","0","","10","1"
"1","8","3000","99","1","0","0","3","321703302","1","12","3","1","0","","0","31","0","","10","1"
"0","0","3000","1","1","0","0","9","321703401","1","0","4","0","0","","0","0","0","","93","0"
"50","1","3000","1","1","0","0","9","321703402","1","0.0003","4","0","0","","13","1","0","","1","13"
"321703404","1","3000","1","1","0","0","9","321703403","1","0","4","0","0","","2","6151","0","","23","1"
"0","100","3000","1","1","0","0","9","321703404","1","0","4","0","0","","0","0","0","","13","90"
"0","0","3000","1","1","0","0","9","321703501","1","0","4","0","1","","0","0","0","","93","0"
"50","1","3000","1","1","0","0","9","321703502","1","0.0003","4","0","1","","13","1","0","","1","13"
"321703504","1","3000","1","1","0","0","9","321703503","1","0","4","0","1","","2","6151","0","","23","1"
"0","100","3000","1","1","0","0","9","321703504","1","0","4","0","1","","0","0","0","","13","90"
"0","0","3000","1","1","0","0","9","321703601","1","0","4","0","2","","0","0","0","","93","0"
"50","1","3000","1","1","0","0","9","321703602","1","0.0003","4","0","2","","13","1","0","","1","13"
"321703604","1","3000","1","1","0","0","9","321703603","1","0","4","0","2","","2","6151","0","","23","1"
"0","100","3000","1","1","0","0","9","321703604","1","0","4","0","2","","0","0","0","","13","90"
"80","1","3000","1","1","0","0","3","321703701","1","0.0008","3","0","0","","31","1","0","","1","31"
"0","1.5","3000","99","1","0","0","3","321800101","1","0.0009","3","0","0","","0.6","1","0","","1","60"
"0","0","3000","99","1","0","0","3","321800102","1","0","3","321800103","0","","2","102","0","","23","1"
"0","1.5","3000","99","1","0","0","3","321800103","1","0.0009","3","0","0","","0.6","1","0","","1","60"
"0","0","3000","99","1","0","0","3","321800104","1","0","3","321800105","0","","2","100","0","","23","1"
"0","1.5","3000","99","1","0","0","3","321800105","1","0.0009","3","0","0","","0.6","1","0","","1","60"
"0","1.5","3000","99","1","0","0","3","321800201","1","0.0004","3","0","0","","0.4","1","0","","1","40"
"0","12","3000","99","1","0","0","3","321800202","1","0","3","0","0","","0","1","0","","8","0.5"
"0","0","3000","99","1","0","0","3","321800203","1","0","3","321800204","0","","0","980","0","","23","1"
"0","5","3000","99","1","0","0","3","321800204","1","0","3","0","0","","0","3","0","","8","0"
"0","3.5","3000","1","1","0","0","3","321800301","1","0.0012","3","0","0","","0.6","1","0","","1","60"
"0","20","0","1","1","0","0","1","321800401","2","0","7","0","0","","0","9","0","","17","100"
"0","1","0","1","1","0","0","1","321800402","2","0","7","2","0","","1","21","0","","10","2"
"0","1","0","1","1","0","0","1","321800403","2","0","7","2","0","","1","41","0","","10","2"
"0","15","0","1","1","0","0","1","321800501","2","0","7","0","0","","0","9","0","","17","100"
"0","1","0","1","1","0","0","1","321800502","2","0","7","2","0","","1","21","0","","10","2"
"0","1","0","1","1","0","0","1","321800503","2","0","7","2","0","","1","41","0","","10","2"
"0","10","0","1","1","0","0","1","321800601","2","0","7","0","0","","0","9","0","","17","100"
"0","1","0","1","1","0","0","1","321800602","2","0","7","2","0","","1","21","0","","10","2"
"0","1","0","1","1","0","0","1","321800603","2","0","7","2","0","","1","41","0","","10","2"
"321803103","0","3000","99","1","0","0","3","321803101","1","0","3","321803102","0","","2","100","0","","23","1"
"75","1.5","3000","99","1","0","0","3","321803102","1","0.00135","3","0","0","","0.9","1","0","","1","90"
"75","1.5","3000","99","1","0","0","3","321803103","1","0.0009","3","0","0","","0.3","1","0","","1","60"
"50","1.5","3000","99","1","0","0","3","321803201","1","0.0004","3","0","0","","0.4","1","0","","1","40"
"0","12","3000","99","1","0","0","3","321803202","1","0","3","0","0","","0","1","0","","8","0.5"
"50","1.5","510","99","1","0","0","2","321803203","1","0.0004","3","0","0","","0.4","1","0","","1","40"
"321803205","1","510","99","1","0","0","2","321803204","1","0","3","0","0","","2","6151","0","","23","1"
"0","10","510","99","1","0","0","2","321803205","1","0","3","0","0","","0","3","0","","8","0"
"50","3.5","3000","1","1","0","0","3","321803301","1","0.0012","3","0","0","","0.6","1","0","","1","60"
"321803303","1","3000","1","1","0","0","3","321803302","1","0","3","0","0","","2","6151","0","","23","1"
"0","3","3000","1","1","0","0","3","321803303","1","0","3","0","0","","0","3","0","","8","0"
"0","20","0","1","1","0","0","1","321803401","2","0","7","0","0","","0","9","0","","17","100"
"0","1","0","1","1","0","0","1","321803402","2","0","7","2","0","","1","21","0","","10","2"
"0","1","0","1","1","0","0","1","321803403","2","0","7","2","0","","1","41","0","","10","2"
"0","15","0","1","1","0","0","1","321803501","2","0","7","0","0","","0","9","0","","17","100"
"0","1","0","1","1","0","0","1","321803502","2","0","7","2","0","","1","21","0","","10","2"
"0","1","0","1","1","0","0","1","321803503","2","0","7","2","0","","1","41","0","","10","2"
"0","10","0","1","1","0","0","1","321803601","2","0","7","0","0","","0","9","0","","17","100"
"0","1","0","1","1","0","0","1","321803602","2","0","7","2","0","","1","21","0","","10","2"
"0","1","0","1","1","0","0","1","321803603","2","0","7","2","0","","1","41","0","","10","2"
"75","1.5","3000","99","1","0","0","3","321804101","1","0.0009","3","0","0","","0.6","1","0","","1","60"
"0","0","3000","99","1","0","0","3","321804102","1","0","3","321804103","0","","2","102","0","","23","1"
"75","1.5","3000","99","1","0","0","3","321804103","1","0.0009","3","0","0","","0.6","1","0","","1","60"
"0","0","3000","99","1","0","0","3","321804104","1","0","3","321804105","0","","2","100","0","","23","1"
"75","1.5","3000","99","1","0","0","3","321804105","1","0.0009","3","0","0","","0.6","1","0","","1","60"
"50","1.5","3000","99","1","0","0","3","321804201","1","0.0004","3","0","0","","0.4","1","0","","1","40"
"0","12","3000","99","1","0","0","3","321804202","1","0","3","0","0","","0","1","0","","8","0.5"
"321804204","1","3000","99","1","0","0","3","321804203","1","0","3","0","0","","2","6151","0","","23","1"
"0","0","3000","99","1","0","0","3","321804204","1","0","3","321804205","0","","0","980","0","","23","1"
"0","5","3000","99","1","0","0","3","321804205","1","0","3","0","0","","0","3","0","","8","0"
"50","3.5","3000","1","1","0","0","3","321804301","1","0.0012","3","0","0","","0.6","1","0","","1","60"
"0","1","3000","1","1","0","0","3","321903101","1","0.003","3","0","0","","54","2","0","","1","54"
"0","1","3000","99","1","0","0","3","321903102","1","0.0004","3","0","0","","11","2","0","","1","11"
"0","2","3000","99","1","0","0","3","321903103","1","0","3","0","0","","0","8","0","","8","0"
"0","1","3000","99","1","0","0","3","321903201","1","0.0004","3","0","0","","11","2","0","","1","11"
"0","2","3000","99","1","0","0","3","321903202","1","0","3","0","0","","0","8","0","","8","0"
"0","1","3000","1","1","0","0","3","321903301","1","0.0042","3","0","0","","75","2","0","","1","75"
"0","1","3000","1","1","0","0","3","321903401","1","0.002","3","0","0","","38","2","0","","1","38"
"0","1","3000","99","1","0","0","3","322100101","1","0.00004","3","0","0","","1.25","2","0","","1","1.25"
"0","1","3000","99","1","0","0","3","322100102","1","0.00003","3","0","0","","1.03","1","0","","1","1.03"
"0","1","3000","1","1","0","0","3","322100201","1","0.0003","3","0","0","","6.84","2","0","","1","6.84"
"0","1","3000","99","1","0","0","3","322100202","1","0.00004","3","0","0","","1.25","2","0","","1","1.25"
"100","8.5","3000","99","1","0","0","3","322100203","1","0","3","0","0","","0.1","2","0","","9","0"
"0","1","3000","99","1","0","0","3","322100301","1","0.00003","3","0","0","","1.03","1","0","","1","1.03"
"0","0","3000","99","1","0","0","3","322100302","1","0","3","0","0","","0","2","0","","16","200"
"0","1","3000","1","1","0","0","3","322100401","1","0.00041","3","0","0","","9.26","1","0","","1","9.26"
"1","30","3000","0","1","0","0","3","322100501","2","0","7","0","0","","0","3","0","","17","100"
"0","1","3000","1","1","0","0","3","322100502","2","120","7","0","0","","1","10","0","","10","2"
"0","1","3000","1","1","0","0","3","322100503","2","120","7","0","0","","1","30","0","","10","2"
"80","1","3000","99","1","0","0","3","322103101","1","0.00004","3","0","0","","1.25","2","0","","1","1.25"
"80","1","3000","99","1","0","0","3","322103102","1","0.00003","3","0","0","","1.03","1","0","","1","1.03"
"80","1","3000","1","1","0","0","3","322103201","1","0.0003","3","0","0","","6.84","2","0","","1","6.84"
"80","1","3000","99","1","0","0","3","322103202","1","0.00004","3","0","0","","1.25","2","0","","1","1.25"
"100","8.5","3000","99","1","0","0","3","322103203","1","0","3","0","0","","0.1","2","0","","9","0"
"80","1","3000","99","1","0","0","3","322103301","1","0.00003","3","0","0","","1.03","1","0","","1","1.03"
"0","0","3000","99","1","0","0","3","322103302","1","0","3","0","0","","0","2","0","","16","200"
"80","1","3000","1","1","0","0","3","322103401","1","0.00041","3","0","0","","9.26","1","0","","1","9.26"
"1","22.5","3000","0","1","0","0","3","322103501","2","0","7","0","0","","0","3","0","","17","100"
"0","1","3000","1","1","0","0","3","322103502","2","120","7","0","0","","1","10","0","","10","2"
"0","1","3000","1","1","0","0","3","322103503","2","120","7","0","0","","1","30","0","","10","2"
"0","120","3000","1","1","0","0","3","322104301","2","15","7","0","0","","85","1","0","","35","99"
"0","0.4","3000","1","1","0","0","3","322104302","2","10000000","7","1","0","","0","322104303","0","","26","285"
"80","1","3000","99","1","0","0","3","322104303","1","0.00003","3","0","0","","1.03","1","0","","1","1.03"
"0","1","3000","99","1","0","0","3","322104304","1","0","3","0","0","","0","7","0","","8","0"
"0","6.5","3000","1","1","0","0","3","322104305","2","0","7","0","0","","0","1","0","","6","10000000"
"0","120","3000","1","1","0","0","3","322104601","2","20","7","0","0","","85","1","0","","35","99"
"0","90","0","1","1","120","-1","3","322104602","2","0","7","1","0","","85","2","0","","77","99"
"0","1","3000","99","1","0","0","3","322200101","1","0.00009","3","0","0","","3.41","1","0","","1","3.41"
"0","1","3000","99","1","0","0","3","322200102","1","0.00009","3","0","0","","3.4","2","0","","1","3.4"
"0","1","3000","1","1","0","0","3","322200201","2","90","7","0","0","","0","10","0","","10","2"
"0","1","3000","1","1","0","0","3","322200202","2","90","7","0","0","","0","30","0","","10","2"
"322200205","0","0","1","1","0","0","3","322200203","2","0","7","322200204","0","","2","511","0","","23","1"
"0","0","0","1","1","0","0","3","322200204","2","0","7","0","0","","0","4","0","","16","100"
"0","0","0","1","1","0","0","3","322200205","2","0","7","0","0","","0","4","0","","16","300"
"0","1","3000","1","1","0","0","3","322200301","1","0.00016","3","0","0","","5.39","1","0","","1","5.39"
"0","1","3000","1","1","0","0","3","322200302","1","0.00015","3","0","0","","5.15","2","0","","1","5.15"
"0","18","0","1","1","0","0","1","322200601","2","0","7","0","0","","0","9","0","","17","100"
"0","1","0","1","1","0","0","1","322200602","2","0","7","2","0","","0","11","0","","10","2"
"0","1","0","1","1","0","0","1","322200603","2","0","7","2","0","","0","31","0","","10","2"
"0","18","0","1","1","0","0","1","322200701","2","0","7","0","0","","0","9","0","","17","100"
"0","1","0","1","1","0","0","1","322200702","2","0","7","2","0","","0","11","0","","10","2"
"0","1","0","1","1","0","0","1","322200703","2","0","7","2","0","","0","31","0","","10","2"
"0","18","0","1","1","0","0","1","322200801","2","0","7","0","0","","0","9","0","","17","100"
"0","1","0","1","1","0","0","1","322200802","2","0","7","2","0","","0","11","0","","10","2"
"0","1","0","1","1","0","0","1","322200803","2","0","7","2","0","","0","31","0","","10","2"
"80","1","3000","99","1","0","0","3","322203101","1","0.00009","3","0","0","","3.41","1","0","","1","3.41"
"80","1","3000","99","1","0","0","3","322203102","1","0.00009","3","0","0","","3.4","2","0","","1","3.4"
"0","1","3000","1","1","0","0","3","322203201","2","90","7","0","0","","0","10","0","","10","2"
