58edf864054a2f018ff5e4cbb7412b44b272f3e06089dc624e06a56f82af3cf6,1e6d7d63a4f8d30d2549ca5198c944781af5c9f3c9dc6bb2ce6b942499cf7578,00ac85a3e90400f0571c19b58b42f3f472ebde2c5779827e5cdc8653830465db,632eb6bd63aecd87c86477486325944e3551cef4723ae2acda845c54489fe138,1b6ff69102a5aeb3098bb5bed2adb60f15169f86055033dcaf71c23aee5dea81,c62a954773e3cd11ce8e1f49f51c28e42cd8fa835d8b8266df562ddd02b83a0a,2626eab18d5649c038150632c0bc82fc4fb63e533f799793b2a77a9c40d47c22,2436cbcb36b1dc708ad81d00b299aee436cd06d0d89ac41c73a2bf1c6d3a85d8,3f25076e5bd1dfd4bdf509d6f6bd78943bdd98412587aa8bf89cc30dad5b8104,414f090a02eb417df751f7fb7828a432822abd2ff38334c9632ad6ffa3e524de,9585939855de991a1b7d4bf344cdba4070ca9357a52d8248cdd5012c91a18c81,dc3f7546e42f157b3683050b9d02cd8140072c204d43bfa686f27b7a40bb407b,e8050f2de4ddb142ed56a1b5f97c3b334dbfe168941d13886e5c947cc642f4f4,63b7e22135ad7c165d290d1ec666931dbc0f090861edc02315b3d91319f978a8,4cf7a21f433ac958837a70be441ec62c1d9a0c220a2151b9b6936d4fe8bead77
"441019011","1100000206","1","44","1100000406","0","0","0","0","1019011","1","1100000102","1","0","0"
"441019012","1100000207","1","44","1100000407","0","0","0","0","1019012","1","1100000108","1","0","0"
"441019013","1100000408","1","44","0","0","0","0","0","1019013","1","1100000208","0","0","0"
"441019014","1100000409","1","44","0","0","0","0","0","1019014","1","1100000209","0","0","0"
"441019015","1100000401","1","44","0","0","0","0","0","1019015","1","1100000201","0","0","0"
"441019016","1100000403","1","44","0","0","0","0","0","1019016","1","1100000203","0","0","0"
"441019017","1100000404","1","44","0","0","0","0","0","1019017","1","1100000204","0","0","0"
"441019018","0","0","44","0","0","0","0","0","1019018","1","1100000307","0","0","0"
"441020001","0","0","44","0","0","0","0","0","1020001","1","1100000301","0","0","0"
"441020002","0","0","44","0","0","0","0","0","1020002","1","1100000302","0","0","0"
"441020003","0","0","44","0","0","0","0","0","1020003","1","1100000301","0","0","0"
"441020004","0","0","44","0","0","0","0","0","1020004","1","1100000302","0","0","0"
"441020005","0","0","44","0","0","0","0","0","1020005","1","1100000301","0","0","0"
"441020006","0","0","44","0","0","0","0","0","1020006","1","1100000302","0","0","0"
"441020007","1100000302","1","44","0","0","0","0","0","1020007","1","1100000301","0","0","0"
"441020008","1100000302","1","44","0","0","0","0","0","1020008","1","1100000301","0","0","0"
"441020009","1100000302","1","44","1100000308","0","0","0","0","1020009","1","1100000301","1","0","0"
"441020010","1100000205","1","44","1100000405","0","0","0","0","1020010","1","1100000107","1","0","0"
"441020011","1100000206","1","44","1100000406","0","0","0","0","1020011","1","1100000102","1","0","0"
"441020012","1100000207","1","44","1100000407","0","0","0","0","1020012","1","1100000108","1","0","0"
"441020013","1100000408","1","44","0","0","0","0","0","1020013","1","1100000208","0","0","0"
"441020014","1100000409","1","44","0","0","0","0","0","1020014","1","1100000209","0","0","0"
"441020015","1100000401","1","44","0","0","0","0","0","1020015","1","1100000201","0","0","0"
"441020016","1100000403","1","44","0","0","0","0","0","1020016","1","1100000203","0","0","0"
"441020017","1100000404","1","44","0","0","0","0","0","1020017","1","1100000204","0","0","0"
"441020018","0","0","44","0","0","0","0","0","1020018","1","1100000307","0","0","0"
"501011001","0","0","2","0","0","0","0","0","501010101","1","501011020","0","0","0"
"501011002","0","0","2","0","0","0","0","0","501010102","1","501011021","0","0","0"
"501011003","0","0","2","0","0","0","0","0","501010103","1","501011022","0","0","0"
"501011004","0","0","2","0","0","0","0","0","501010104","1","501011023","0","0","0"
"501011005","0","0","2","0","0","0","0","0","501010105","1","501011024","0","0","0"
"501011006","0","0","2","0","0","0","0","0","501010106","1","501011025","0","0","0"
"501011007","0","0","2","0","0","0","0","0","501010107","1","501011026","0","0","0"
"501011008","0","0","2","0","0","0","0","0","501010108","1","501011027","0","0","0"
"502010131","0","0","2","0","0","0","0","0","502010131","1","502010115","0","0","0"
"502010141","0","0","2","0","0","0","0","0","502010141","1","502010117","0","0","0"
"502010151","0","0","2","0","0","0","0","0","502010151","1","502010119","0","0","0"
"502010231","0","0","2","0","0","0","0","0","502010231","1","502010215","0","0","0"
"502010241","0","0","2","0","0","0","0","0","502010241","1","502010217","0","0","0"
"502010251","0","0","2","0","0","0","0","0","502010251","1","502010219","0","0","0"
"502010331","0","0","2","0","0","0","0","0","502010331","1","502010315","0","0","0"
"502010341","0","0","2","0","0","0","0","0","502010341","1","502010317","0","0","0"
"502010351","0","0","2","0","0","0","0","0","502010351","1","502010319","0","0","0"
"502010431","0","0","2","0","0","0","0","0","502010431","1","502010415","0","0","0"
"502010441","0","0","2","0","0","0","0","0","502010441","1","502010417","0","0","0"
"502010451","0","0","2","0","0","0","0","0","502010451","1","502010419","0","0","0"
"502010531","0","0","2","0","0","0","0","0","502010531","1","502010515","0","0","0"
"502010541","0","0","2","0","0","0","0","0","502010541","1","502010517","0","0","0"
"502010551","0","0","2","0","0","0","0","0","502010551","1","502010519","0","0","0"
"502011131","0","0","2","0","0","0","0","0","502011131","1","502011112","0","0","0"
"502011141","0","0","2","0","0","0","0","0","502011141","1","502011117","0","0","0"
"502011151","0","0","2","0","0","0","0","0","502011151","1","502011119","0","0","0"
"502011231","0","0","2","0","0","0","0","0","502011231","1","502011212","0","0","0"
"502011241","0","0","2","0","0","0","0","0","502011241","1","502011217","0","0","0"
"502011251","0","0","2","0","0","0","0","0","502011251","1","502011219","0","0","0"
"502011331","0","0","2","0","0","0","0","0","502011331","1","502011312","0","0","0"
"502011341","0","0","2","0","0","0","0","0","502011341","1","502011317","0","0","0"
"502011351","0","0","2","0","0","0","0","0","502011351","1","502011319","0","0","0"
"502011431","0","0","2","0","0","0","0","0","502011431","1","502011412","0","0","0"
"502011441","0","0","2","0","0","0","0","0","502011441","1","502011417","0","0","0"
"502011451","0","0","2","0","0","0","0","0","502011451","1","502011419","0","0","0"
"502011531","0","0","2","0","0","0","0","0","502011531","1","502011512","0","0","0"
"502011541","0","0","2","0","0","0","0","0","502011541","1","502011517","0","0","0"
"502011551","0","0","2","0","0","0","0","0","502011551","1","502011519","0","0","0"
"502012131","0","0","2","0","0","0","0","0","502012131","1","502012112","0","0","0"
"502012141","0","0","2","0","0","0","0","0","502012141","1","502012117","0","0","0"
"502012151","0","0","2","0","0","0","0","0","502012151","1","502012119","0","0","0"
"502012231","0","0","2","0","0","0","0","0","502012231","1","502012212","0","0","0"
"502012241","0","0","2","0","0","0","0","0","502012241","1","502012217","0","0","0"
"502012251","0","0","2","0","0","0","0","0","502012251","1","502012219","0","0","0"
"502012331","0","0","2","0","0","0","0","0","502012331","1","502012312","0","0","0"
"502012341","0","0","2","0","0","0","0","0","502012341","1","502012317","0","0","0"
"502012351","0","0","2","0","0","0","0","0","502012351","1","502012319","0","0","0"
"502012431","0","0","2","0","0","0","0","0","502012431","1","502012412","0","0","0"
"502012441","0","0","2","0","0","0","0","0","502012441","1","502012417","0","0","0"
"502012451","0","0","2","0","0","0","0","0","502012451","1","502012419","0","0","0"
"502012531","0","0","2","0","0","0","0","0","502012531","1","502012512","0","0","0"
"502012541","0","0","2","0","0","0","0","0","502012541","1","502012517","0","0","0"
"502012551","0","0","2","0","0","0","0","0","502012551","1","502012519","0","0","0"
"502013131","0","0","2","0","0","0","0","0","502013131","1","502013115","0","0","0"
"502013141","0","0","2","0","0","0","0","0","502013141","1","502013117","0","0","0"
"502013151","0","0","2","0","0","0","0","0","502013151","1","502013119","0","0","0"
"502013231","0","0","2","0","0","0","0","0","502013231","1","502013215","0","0","0"
"502013241","0","0","2","0","0","0","0","0","502013241","1","502013217","0","0","0"
"502013251","0","0","2","0","0","0","0","0","502013251","1","502013219","0","0","0"
"502013331","0","0","2","0","0","0","0","0","502013331","1","502013315","0","0","0"
"502013341","0","0","2","0","0","0","0","0","502013341","1","502013317","0","0","0"
"502013351","0","0","2","0","0","0","0","0","502013351","1","502013319","0","0","0"
"502013431","0","0","2","0","0","0","0","0","502013431","1","502013415","0","0","0"
"502013441","0","0","2","0","0","0","0","0","502013441","1","502013417","0","0","0"
"502013451","0","0","2","0","0","0","0","0","502013451","1","502013419","0","0","0"
"502013531","0","0","2","0","0","0","0","0","502013531","1","502013515","0","0","0"
"502013541","0","0","2","0","0","0","0","0","502013541","1","502013517","0","0","0"
"502013551","0","0","2","0","0","0","0","0","502013551","1","502013519","0","0","0"
"502014131","0","0","2","0","0","0","0","0","502014131","1","502014112","0","0","0"
"502014141","0","0","2","0","0","0","0","0","502014141","1","502014117","0","0","0"
"502014151","0","0","2","0","0","0","0","0","502014151","1","502014119","0","0","0"
"502014231","0","0","2","0","0","0","0","0","502014231","1","502014212","0","0","0"
"502014241","0","0","2","0","0","0","0","0","502014241","1","502014217","0","0","0"
"502014251","0","0","2","0","0","0","0","0","502014251","1","502014219","0","0","0"
"502014331","0","0","2","0","0","0","0","0","502014331","1","502014312","0","0","0"
"502014341","0","0","2","0","0","0","0","0","502014341","1","502014317","0","0","0"
"502014351","0","0","2","0","0","0","0","0","502014351","1","502014319","0","0","0"
"502014431","0","0","2","0","0","0","0","0","502014431","1","502014412","0","0","0"
"502014441","0","0","2","0","0","0","0","0","502014441","1","502014417","0","0","0"
"502014451","0","0","2","0","0","0","0","0","502014451","1","502014419","0","0","0"
"502014531","0","0","2","0","0","0","0","0","502014531","1","502014512","0","0","0"
"502014541","0","0","2","0","0","0","0","0","502014541","1","502014517","0","0","0"
"502014551","0","0","2","0","0","0","0","0","502014551","1","502014519","0","0","0"
"502015131","0","0","2","0","0","0","0","0","502015131","1","502015115","0","0","0"
"502015141","0","0","2","0","0","0","0","0","502015141","1","502015120","0","0","0"
"502015151","0","0","2","0","0","0","0","0","502015151","1","502015129","0","0","0"
"502015231","0","0","2","0","0","0","0","0","502015231","1","502015215","0","0","0"
"502015241","0","0","2","0","0","0","0","0","502015241","1","502015220","0","0","0"
"502015251","0","0","2","0","0","0","0","0","502015251","1","502015229","0","0","0"
"502015331","0","0","2","0","0","0","0","0","502015331","1","502015315","0","0","0"
"502015341","0","0","2","0","0","0","0","0","502015341","1","502015320","0","0","0"
"502015351","0","0","2","0","0","0","0","0","502015351","1","502015329","0","0","0"
"502015431","0","0","2","0","0","0","0","0","502015431","1","502015415","0","0","0"
"502015441","0","0","2","0","0","0","0","0","502015441","1","502015420","0","0","0"
"502015451","0","0","2","0","0","0","0","0","502015451","1","502015429","0","0","0"
"502015531","0","0","2","0","0","0","0","0","502015531","1","502015515","0","0","0"
"502015541","0","0","2","0","0","0","0","0","502015541","1","502015520","0","0","0"
"502015551","0","0","2","0","0","0","0","0","502015551","1","502015529","0","0","0"
"502016131","0","0","2","0","0","0","0","0","502016131","1","502016112","0","0","0"
"502016141","0","0","2","0","0","0","0","0","502016141","1","502016114","0","0","0"
"502016151","0","0","2","0","0","0","0","0","502016151","1","502016123","0","0","0"
"502016231","0","0","2","0","0","0","0","0","502016231","1","502016212","0","0","0"
"502016241","0","0","2","0","0","0","0","0","502016241","1","502016214","0","0","0"
"502016251","0","0","2","0","0","0","0","0","502016251","1","502016223","0","0","0"
"502016331","0","0","2","0","0","0","0","0","502016331","1","502016312","0","0","0"
"502016341","0","0","2","0","0","0","0","0","502016341","1","502016314","0","0","0"
"502016351","0","0","2","0","0","0","0","0","502016351","1","502016323","0","0","0"
"502016431","0","0","2","0","0","0","0","0","502016431","1","502016412","0","0","0"
"502016441","0","0","2","0","0","0","0","0","502016441","1","502016414","0","0","0"
"502016451","0","0","2","0","0","0","0","0","502016451","1","502016423","0","0","0"
"502016531","0","0","2","0","0","0","0","0","502016531","1","502016512","0","0","0"
"502016541","0","0","2","0","0","0","0","0","502016541","1","502016514","0","0","0"
"502016551","0","0","2","0","0","0","0","0","502016551","1","502016523","0","0","0"
"690001101","0","0","66","0","0","0","0","0","690001101","1","690001102","0","0","0"
"690001201","0","0","66","0","0","0","0","0","690001201","1","690001202","0","0","0"
"690001301","0","0","66","0","0","0","0","0","690001301","1","690001302","0","0","0"
"740051031","0","0","36","0","0","0","0","0","74005103","1","550105306","0","0","0"
"740051041","0","0","36","0","0","0","0","0","74005104","1","550105406","0","0","0"
"740051051","0","0","36","0","0","0","0","0","74005105","1","550105506","0","0","0"
"740052031","0","0","36","0","0","0","0","0","74005203","1","550105312","0","0","0"
"740052041","0","0","36","0","0","0","0","0","74005204","1","550105412","0","0","0"
"740052051","0","0","36","0","0","0","0","0","74005205","1","550105512","0","0","0"
"740053011","0","0","36","0","0","0","0","0","74005301","1","550105115","0","0","0"
"740053021","0","0","36","0","0","0","0","0","74005302","1","550105217","0","0","0"
"740053031","0","0","36","0","0","0","0","0","74005303","1","550105319","0","0","0"
"740053041","0","0","36","0","0","0","0","0","74005304","1","550105420","0","0","0"
"740053051","0","0","36","0","0","0","0","0","74005305","1","550105520","0","0","0"
"740054011","0","0","36","0","0","0","0","0","74005401","1","550105117","0","0","0"
"740054021","0","0","36","0","0","0","0","0","74005402","1","550105221","0","0","0"
"740054031","0","0","36","0","0","0","0","0","74005403","1","550105323","0","0","0"
"740054041","0","0","36","0","0","0","0","0","74005404","1","550105425","0","0","0"
"740054051","0","0","36","0","0","0","0","0","74005405","1","550105525","0","0","0"
"740055011","0","0","36","0","0","0","0","0","74005501","1","550105119","0","0","0"
"740055021","0","0","36","0","0","0","0","0","74005502","1","550105225","0","0","0"
"740055031","0","0","36","0","0","0","0","0","74005503","1","550105327","0","0","0"
"740055041","0","0","36","0","0","0","0","0","74005504","1","550105430","0","0","0"
"740055051","0","0","36","0","0","0","0","0","74005505","1","550105530","0","0","0"
"740061041","0","0","36","0","0","0","0","0","74006104","1","550106406","0","0","0"
"740061051","0","0","36","0","0","0","0","0","74006105","1","550106506","0","0","0"
"740062041","0","0","36","0","0","0","0","0","74006204","1","550106412","0","0","0"
"740062051","0","0","36","0","0","0","0","0","74006205","1","550106512","0","0","0"
"740063021","0","0","36","0","0","0","0","0","74006302","1","550106216","0","0","0"
"740063031","0","0","36","0","0","0","0","0","74006303","1","550106316","0","0","0"
"740063041","0","0","36","0","0","0","0","0","74006304","1","550106414","0","0","0"
"740063051","0","0","36","0","0","0","0","0","74006305","1","550106514","0","0","0"
"740064011","0","0","36","0","0","0","0","0","74006401","1","550106117","0","0","0"
"740064021","550106219","1","36","0","0","0","0","0","74006402","1","550106218","0","0","0"
"740064031","550106319","1","36","0","0","0","0","0","74006403","1","550106318","0","0","0"
"740064041","550106421","1","36","0","0","0","0","0","74006404","1","550106420","0","0","0"
"740064051","550106517","1","36","0","0","0","0","0","74006405","1","550106516","0","0","0"
"740065011","0","0","36","0","0","0","0","0","74006501","1","550106122","0","0","0"
"740065021","0","0","36","0","0","0","0","0","74006502","1","550106224","0","0","0"
"740065031","0","0","36","0","0","0","0","0","74006503","1","550106324","0","0","0"
"740065041","0","0","36","0","0","0","0","0","74006504","1","550106426","0","0","0"
"740065051","0","0","36","0","0","0","0","0","74006505","1","550106522","0","0","0"
"740071041","0","0","36","0","0","0","0","0","74007104","1","550107416","0","0","0"
"740071051","0","0","36","0","0","0","0","0","74007105","1","550107516","0","0","0"
"740072041","0","0","36","0","0","0","0","0","74007204","1","550107426","0","0","0"
"740072051","0","0","36","0","0","0","0","0","74007205","1","550107526","0","0","0"
"740073011","0","0","36","0","0","0","0","0","74007301","1","550107136","0","0","0"
"740073021","0","0","36","0","0","0","0","0","74007302","1","550107236","0","0","0"
"740073031","0","0","36","0","0","0","0","0","74007303","1","550107336","0","0","0"
"740073041","0","0","36","0","0","0","0","0","74007304","1","550107436","0","0","0"
"740073051","0","0","36","0","0","0","0","0","74007305","1","550107536","0","0","0"
"740074011","0","0","36","0","0","0","0","0","74007401","1","550107146","0","0","0"
"740074021","0","0","36","0","0","0","0","0","74007402","1","550107246","0","0","0"
"740074031","0","0","36","0","0","0","0","0","74007403","1","550107346","0","0","0"
"740074041","0","0","36","0","0","0","0","0","74007404","1","550107446","0","0","0"
"740074051","0","0","36","0","0","0","0","0","74007405","1","550107546","0","0","0"
"740075011","0","0","36","0","0","0","0","0","74007501","1","550107152","0","0","0"
"740075021","0","0","36","0","0","0","0","0","74007502","1","550107252","0","0","0"
"740075031","0","0","36","0","0","0","0","0","74007503","1","550107352","0","0","0"
"740075041","0","0","36","0","0","0","0","0","74007504","1","550107453","0","0","0"
"740075051","0","0","36","0","0","0","0","0","74007505","1","550107554","0","0","0"
"740081031","0","0","36","0","0","0","0","0","74008103","1","550108306","0","0","0"
"740081041","0","0","36","0","0","0","0","0","74008104","1","550108406","0","0","0"
"740081051","0","0","36","0","0","0","0","0","74008105","1","550108506","0","0","0"
"740082031","0","0","36","0","0","0","0","0","74008203","1","550108312","0","0","0"
"740082041","0","0","36","0","0","0","0","0","74008204","1","550108412","0","0","0"
"740082051","0","0","36","0","0","0","0","0","74008205","1","550108512","0","0","0"
"740083011","0","0","36","0","0","0","0","0","74008301","1","550108306","0","0","0"
"740083021","0","0","36","0","0","0","0","0","74008302","1","550108312","0","0","0"
"740083051","0","0","36","0","0","0","0","0","74008305","1","550108326","0","0","0"
"740084011","0","0","36","0","0","0","0","0","74008401","1","550108406","0","0","0"
"740084021","0","0","36","0","0","0","0","0","74008402","1","550108412","0","0","0"
"740084051","0","0","36","0","0","0","0","0","74008405","1","550108427","0","0","0"
"740085011","0","0","36","0","0","0","0","0","74008501","1","550108120","0","0","0"
"740085021","0","0","36","0","0","0","0","0","74008502","1","550108224","0","0","0"
"740085031","0","0","36","0","0","0","0","0","74008503","1","550108326","0","0","0"
"740085041","0","0","36","0","0","0","0","0","74008504","1","550108427","0","0","0"
"740085051","0","0","36","0","0","0","0","0","74008505","1","550108527","0","0","0"
"750000011","0","0","54","0","0","0","0","0","750000011","1","750000102","0","0","0"
"750000021","0","0","54","0","0","0","0","0","750000021","1","750000205","0","0","0"
"750000031","0","0","54","0","0","0","0","0","750000031","1","750000302","0","0","0"
"750000041","0","0","54","0","0","0","0","0","750000041","1","750000402","0","0","0"
"750000051","0","0","54","0","0","0","0","0","750000051","1","750000506","0","0","0"
"750000061","0","0","54","0","0","0","0","0","750000061","1","750000602","0","0","0"
"750000071","0","0","54","0","0","0","0","0","750000071","1","750000704","0","0","0"
"750000081","0","0","54","0","0","0","0","0","750000081","1","750000802","0","0","0"
"750000091","0","0","54","0","0","0","0","0","750000091","1","750000905","0","0","0"
"750000101","0","0","54","0","0","0","0","0","750000101","1","750001003","0","0","0"
"750000111","0","0","54","0","0","0","0","0","750000111","1","750001102","0","0","0"
"750000121","0","0","54","0","0","0","0","0","750000121","1","750001211","0","0","0"
"760100011","0","0","55","0","0","0","0","0","760100011","1","760100102","0","0","0"
"760100021","0","0","55","0","0","0","0","0","760100021","1","760100202","0","0","0"
"760100031","0","0","55","0","0","0","0","0","760100031","1","760100302","0","0","0"
"760100041","0","0","55","0","0","0","0","0","760100041","1","760100402","0","0","0"
"760100051","0","0","55","0","0","0","0","0","760100051","1","760100502","0","0","0"
"760100061","760100604","1","55","760100605","0","0","0","0","760100061","1","760100602","4","0","0"
"760100071","760100604","1","55","760100605","0","0","0","0","760100071","1","760100702","4","0","0"
"760100081","760100604","1","55","760100605","0","0","0","0","760100081","1","760100802","4","0","0"
"760100091","760100604","1","55","760100605","0","0","0","0","760100091","1","760100902","4","0","0"
"760100101","760100604","1","55","760100605","0","0","0","0","760100101","1","760101002","4","0","0"
"760200011","0","0","55","0","0","0","0","0","760200011","1","760200102","0","0","0"
"760200021","0","0","55","0","0","0","0","0","760200021","1","760200202","0","0","0"
"760200031","0","0","55","0","0","0","0","0","760200031","1","760200302","0","0","0"
"760200041","0","0","55","0","0","0","0","0","760200041","1","760200402","0","0","0"
"760200051","0","0","55","0","0","0","0","0","760200051","1","760200502","0","0","0"
"760200061","760100604","1","55","760100605","0","0","0","0","760200061","1","760200602","4","0","0"
"760200071","760100604","1","55","760100605","0","0","0","0","760200071","1","760200702","4","0","0"
"760200081","760100604","1","55","760100605","0","0","0","0","760200081","1","760200802","4","0","0"
"760200091","760100604","1","55","760100605","0","0","0","0","760200091","1","760200902","4","0","0"
"760200101","760100604","1","55","760100605","0","0","0","0","760200101","1","760201002","4","0","0"
"760300011","0","0","55","0","0","0","0","0","760300011","1","760300102","0","0","0"
"760300021","0","0","55","0","0","0","0","0","760300021","1","760300202","0","0","0"
"760300031","0","0","55","0","0","0","0","0","760300031","1","760300302","0","0","0"
"760300041","0","0","55","0","0","0","0","0","760300041","1","760300402","0","0","0"
"760300051","0","0","55","0","0","0","0","0","760300051","1","760300502","0","0","0"
"760400011","0","0","55","0","0","0","0","0","760400011","1","760400102","0","0","0"
"760400021","0","0","55","0","0","0","0","0","760400021","1","760400202","0","0","0"
"760400031","0","0","55","0","0","0","0","0","760400031","1","760400302","0","0","0"
"760400041","0","0","55","0","0","0","0","0","760400041","1","760400402","0","0","0"
"760400051","0","0","55","0","0","0","0","0","760400051","1","760400502","0","0","0"
"924070100","0","0","46","0","0","0","0","0","924070100","1","924070106","0","0","0"
"924070200","0","0","46","0","0","0","0","0","924070200","1","924070206","0","0","0"
"924070300","0","0","46","0","0","0","0","0","924070300","1","924070306","0","0","0"
"924071100","0","0","47","0","0","0","0","0","924071100","1","924071102","0","0","0"
"924071200","0","0","47","0","0","0","0","0","924071200","1","924071202","0","0","0"
"924071300","0","0","47","0","0","0","0","0","924071300","1","924071302","0","0","0"
"924071400","0","0","47","0","0","0","0","0","924071400","1","924071402","0","0","0"
"924072100","0","0","47","0","0","0","0","0","924072100","1","924072105","0","0","0"
"924072200","0","0","47","0","0","0","0","0","924072200","1","924072205","0","0","0"
"924072300","0","0","47","0","0","0","0","0","924072300","1","924072305","0","0","0"
"924072400","0","0","47","0","0","0","0","0","924072400","1","924072405","0","0","0"
"924073100","0","0","47","0","0","0","0","0","924073100","1","924073102","0","0","0"
"924073200","0","0","47","0","0","0","0","0","924073200","1","924073202","0","0","0"
"924073300","0","0","47","0","0","0","0","0","924073300","1","924073302","0","0","0"
"924073400","0","0","47","0","0","0","0","0","924073400","1","924073402","0","0","0"
"924080100","0","0","46","0","0","0","0","0","924080100","1","924080106","0","0","0"
"924080200","0","0","46","0","0","0","0","0","924080200","1","924080206","0","0","0"
"924080300","0","0","46","0","0","0","0","0","924080300","1","924080306","0","0","0"
"924081100","0","0","47","0","0","0","0","0","924081100","1","924081102","0","0","0"
"924081200","0","0","47","0","0","0","0","0","924081200","1","924081202","0","0","0"
"924081300","0","0","47","0","0","0","0","0","924081300","1","924081302","0","0","0"
"924081400","0","0","47","0","0","0","0","0","924081400","1","924081402","0","0","0"
"924082100","0","0","47","0","0","0","0","0","924082100","1","924082105","0","0","0"
"924082200","0","0","47","0","0","0","0","0","924082200","1","924082205","0","0","0"
"924082300","0","0","47","0","0","0","0","0","924082300","1","924082305","0","0","0"
"924082400","0","0","47","0","0","0","0","0","924082400","1","924082405","0","0","0"
"924083100","0","0","47","0","0","0","0","0","924083100","1","924083102","0","0","0"
"924083200","0","0","47","0","0","0","0","0","924083200","1","924083202","0","0","0"
"924083300","0","0","47","0","0","0","0","0","924083300","1","924083302","0","0","0"
"924083400","0","0","47","0","0","0","0","0","924083400","1","924083402","0","0","0"
"924090100","0","0","46","0","0","0","0","0","924090100","1","924080106","0","0","0"
"924090200","0","0","46","0","0","0","0","0","924090200","1","924080206","0","0","0"
"924090300","0","0","46","0","0","0","0","0","924090300","1","924080306","0","0","0"
"924091100","0","0","47","0","0","0","0","0","924091100","1","924091102","0","0","0"
"924091200","0","0","47","0","0","0","0","0","924091200","1","924091202","0","0","0"
"924091300","0","0","47","0","0","0","0","0","924091300","1","924091302","0","0","0"
"924091400","0","0","47","0","0","0","0","0","924091400","1","924091402","0","0","0"
"924092100","0","0","47","0","0","0","0","0","924092100","1","924092105","0","0","0"
"924092200","0","0","47","0","0","0","0","0","924092200","1","924092205","0","0","0"
"924092300","0","0","47","0","0","0","0","0","924092300","1","924092305","0","0","0"
"924092400","0","0","47","0","0","0","0","0","924092400","1","924092405","0","0","0"
"924093100","0","0","47","0","0","0","0","0","924093100","1","924093102","0","0","0"
"924093200","0","0","47","0","0","0","0","0","924093200","1","924093202","0","0","0"
"924093300","0","0","47","0","0","0","0","0","924093300","1","924093302","0","0","0"
"924093400","0","0","47","0","0","0","0","0","924093400","1","924093402","0","0","0"
"924100100","0","0","46","0","0","0","0","0","924100100","1","924080106","0","0","0"
"924100200","0","0","46","0","0","0","0","0","924100200","1","924080206","0","0","0"
"924100300","0","0","46","0","0","0","0","0","924100300","1","924080306","0","0","0"
"924101100","0","0","47","0","0","0","0","0","924101100","1","924101102","0","0","0"
"924101200","0","0","47","0","0","0","0","0","924101200","1","924101202","0","0","0"
"924101300","0","0","47","0","0","0","0","0","924101300","1","924101302","0","0","0"
"924101400","0","0","47","0","0","0","0","0","924101400","1","924101402","0","0","0"
"924102100","0","0","47","0","0","0","0","0","924102100","1","924102105","0","0","0"
"924102200","0","0","47","0","0","0","0","0","924102200","1","924102205","0","0","0"
"924102300","0","0","47","0","0","0","0","0","924102300","1","924102305","0","0","0"
"924102400","0","0","47","0","0","0","0","0","924102400","1","924102405","0","0","0"
"924103100","0","0","47","0","0","0","0","0","924103100","1","924103102","0","0","0"
"924103200","0","0","47","0","0","0","0","0","924103200","1","924103202","0","0","0"
"924103300","0","0","47","0","0","0","0","0","924103300","1","924103302","0","0","0"
"924103400","0","0","47","0","0","0","0","0","924103400","1","924103402","0","0","0"
"924110100","0","0","46","0","0","0","0","0","924110100","1","924080106","0","0","0"
"924110200","0","0","46","0","0","0","0","0","924110200","1","924080206","0","0","0"
"924110300","0","0","46","0","0","0","0","0","924110300","1","924080306","0","0","0"
"924111100","0","0","47","0","0","0","0","0","924111100","1","924111102","0","0","0"
"924111200","0","0","47","0","0","0","0","0","924111200","1","924111202","0","0","0"
"924111300","0","0","47","0","0","0","0","0","924111300","1","924111302","0","0","0"
"924111400","0","0","47","0","0","0","0","0","924111400","1","924111402","0","0","0"
"924112100","0","0","47","0","0","0","0","0","924112100","1","924112105","0","0","0"
"924112200","0","0","47","0","0","0","0","0","924112200","1","924112205","0","0","0"
"924112300","0","0","47","0","0","0","0","0","924112300","1","924112305","0","0","0"
"924112400","0","0","47","0","0","0","0","0","924112400","1","924112405","0","0","0"
"924113100","0","0","47","0","0","0","0","0","924113100","1","924113102","0","0","0"
"924113200","0","0","47","0","0","0","0","0","924113200","1","924113202","0","0","0"
"924113300","0","0","47","0","0","0","0","0","924113300","1","924113302","0","0","0"
"924113400","0","0","47","0","0","0","0","0","924113400","1","924113402","0","0","0"
"924120100","0","0","46","0","0","0","0","0","924120100","4","924080106","0","0","0"
"924120200","0","0","46","0","0","0","0","0","924120200","4","924080206","0","0","0"
"924120300","0","0","46","0","0","0","0","0","924120300","4","924080306","0","0","0"
"924121100","0","0","47","0","0","0","0","0","924121100","4","924121102","0","0","0"
"924121200","0","0","47","0","0","0","0","0","924121200","4","924121202","0","0","0"
"924121300","0","0","47","0","0","0","0","0","924121300","4","924121302","0","0","0"
"924121400","0","0","47","0","0","0","0","0","924121400","4","924121402","0","0","0"
"924122100","0","0","47","0","0","0","0","0","924122100","4","924122105","0","0","0"
"924122200","0","0","47","0","0","0","0","0","924122200","4","924122205","0","0","0"
"924122300","0","0","47","0","0","0","0","0","924122300","4","924122305","0","0","0"
"924122400","0","0","47","0","0","0","0","0","924122400","4","924122405","0","0","0"
"924123100","0","0","47","0","0","0","0","0","924123100","4","924123102","0","0","0"
"924123200","0","0","47","0","0","0","0","0","924123200","4","924123202","0","0","0"
