c72913c17f155c2bc38cf88a8db15c31f22b8c30ca10d59782c43accfb5fc410,f0527df5dacab67bffaa0ca96b1a393b799430f025f5775f35f62effddd70c4a,d16ece8eb896be3013a8087a64e57aad40b0d3875f5a0c54da04bb3d30886a91,38b950bf4f963e633c68a45aee17882a283bf93081f242be7f807abd8b9697b3,45e14ddb661bcb4fc2e72f39ae05ebefc61e5aecd83b4fec3fa37285425c3ae8,2397dbdba7f72e6ade2e15792b2e28cc023e10a9333e7984bc51f1b68ce1121a,20a8cdc0f86ccb948150f14280a67dc0c3ef2bbd2298aceb7ebb302eb96bc7ea,b2dc62038e9002278195c15210974aa58aa71476d96299296b2a1dc5e5a752ad,1f84c4db69e8ba6a51fbc1bc2c593d3898b0f379e07bb61a53a83381a3f7f395,b399c3f32976a00723e2a25ece4a70094945c3fa855af4772c8ad541c9b9927c
"700","2","0","0","35941","600000","35904","25021","0","0"
"700","2","0","0","35951","600000","35905","25021","0","0"
"700","2","0","0","36011","600000","36001","25021","0","0"
"700","2","0","0","36021","600000","36002","25021","0","0"
"700","2","0","0","36031","600000","36003","25021","0","0"
"700","2","0","0","36041","600000","36004","25021","0","0"
"700","2","0","0","36051","600000","36005","25021","0","0"
"700","2","0","0","36111","600000","36101","25021","0","0"
"700","2","0","0","36121","600000","36102","25021","0","0"
"700","2","0","0","36131","600000","36103","25021","0","0"
"700","2","0","0","36141","600000","36104","25021","0","0"
"700","2","0","0","36151","600000","36105","25021","0","0"
"3500","2","0","0","36211","600000","36201","25021","0","0"
"700","2","0","0","36311","600000","36301","25021","0","0"
"700","2","0","0","36321","600000","36302","25021","0","0"
"700","2","0","0","36331","600000","36303","25021","0","0"
"700","2","0","0","36341","600000","36304","25021","0","0"
"700","2","0","0","36351","600000","36305","25021","0","0"
"700","2","0","0","36411","600000","36401","25021","0","0"
"700","2","0","0","36421","600000","36402","25021","0","0"
"700","2","0","0","36431","600000","36403","25021","0","0"
"700","2","0","0","36441","600000","36404","25021","0","0"
"700","2","0","0","36451","600000","36405","25021","0","0"
"700","2","0","0","36511","600000","36501","25021","0","0"
"700","2","0","0","36521","600000","36502","25021","0","0"
"700","2","0","0","36531","600000","36503","25021","0","0"
"700","2","0","0","36541","600000","36504","25021","0","0"
"700","2","0","0","36551","600000","36505","25021","0","0"
"700","2","0","0","36611","600000","36601","25021","0","0"
"700","2","0","0","36621","600000","36602","25021","0","0"
"700","2","0","0","36631","600000","36603","25021","0","0"
"700","2","0","0","36641","600000","36604","25021","0","0"
"700","2","0","0","36651","600000","36605","25021","0","0"
"3500","2","0","0","36711","600000","36701","25021","0","0"
"700","2","0","0","36811","600000","36801","25021","0","0"
"700","2","0","0","36821","600000","36802","25021","0","0"
"700","2","0","0","36831","600000","36803","25021","0","0"
"700","2","0","0","36841","600000","36804","25021","0","0"
"700","2","0","0","36851","600000","36805","25021","0","0"
"3500","2","0","0","36911","600000","36901","25021","0","0"
"3500","2","0","0","37011","600000","37001","25021","0","0"
"700","2","0","0","37111","600000","37101","25021","0","0"
"700","2","0","0","37121","600000","37102","25021","0","0"
"700","2","0","0","37131","600000","37103","25021","0","0"
"700","2","0","0","37141","600000","37104","25021","0","0"
"700","2","0","0","37151","600000","37105","25021","0","0"
"3500","2","0","0","37211","600000","37201","25021","0","0"
"700","2","0","0","37311","600000","37301","25021","0","0"
"700","2","0","0","37321","600000","37302","25021","0","0"
"700","2","0","0","37331","600000","37303","25021","0","0"
"700","2","0","0","37341","600000","37304","25021","0","0"
"700","2","0","0","37351","600000","37305","25021","0","0"
"700","2","0","0","37411","600000","37401","25021","0","0"
"700","2","0","0","37421","600000","37402","25021","0","0"
"700","2","0","0","37431","600000","37403","25021","0","0"
"700","2","0","0","37441","600000","37404","25021","0","0"
"700","2","0","0","37451","600000","37405","25021","0","0"
"700","2","0","0","37511","600000","37501","25021","0","0"
"700","2","0","0","37521","600000","37502","25021","0","0"
"700","2","0","0","37531","600000","37503","25021","0","0"
"700","2","0","0","37541","600000","37504","25021","0","0"
"700","2","0","0","37551","600000","37505","25021","0","0"
"3500","2","0","0","37611","600000","37601","25021","0","0"
"700","2","0","0","37711","600000","37701","25021","0","0"
"700","2","0","0","37721","600000","37702","25021","0","0"
"700","2","0","0","37731","600000","37703","25021","0","0"
"700","2","0","0","37741","600000","37704","25021","0","0"
"700","2","0","0","37751","600000","37705","25021","0","0"
"700","2","0","0","37811","600000","37801","25021","0","0"
"700","2","0","0","37821","600000","37802","25021","0","0"
"700","2","0","0","37831","600000","37803","25021","0","0"
"700","2","0","0","37841","600000","37804","25021","0","0"
"700","2","0","0","37851","600000","37805","25021","0","0"
"710","2","0","0","37911","610000","37901","25021","0","0"
"710","2","0","0","37921","610000","37902","25021","0","0"
"710","2","0","0","37931","610000","37903","25021","0","0"
"710","2","0","0","37941","610000","37904","25021","0","0"
"710","2","0","0","37951","610000","37905","25021","0","0"
"3550","2","0","0","38011","610000","38001","25021","0","0"
"3550","2","0","0","38111","610000","38101","25021","0","0"
"3550","2","0","0","38211","610000","38201","25021","0","0"
"710","2","0","0","38311","610000","38301","25021","0","0"
"710","2","0","0","38321","610000","38302","25021","0","0"
"710","2","0","0","38331","610000","38303","25021","0","0"
"710","2","0","0","38341","610000","38304","25021","0","0"
"710","2","0","0","38351","610000","38305","25021","0","0"
"710","2","0","0","38411","610000","38401","25021","0","0"
"710","2","0","0","38421","610000","38402","25021","0","0"
"710","2","0","0","38431","610000","38403","25021","0","0"
"710","2","0","0","38441","610000","38404","25021","0","0"
"710","2","0","0","38451","610000","38405","25021","0","0"
"3550","2","0","0","38511","610000","38501","25021","0","0"
"710","2","0","0","38611","610000","38601","25021","0","0"
"710","2","0","0","38621","610000","38602","25021","0","0"
"710","2","0","0","38631","610000","38603","25021","0","0"
"710","2","0","0","38641","610000","38604","25021","0","0"
"710","2","0","0","38651","610000","38605","25021","0","0"
"710","2","0","0","38711","610000","38701","25021","0","0"
"710","2","0","0","38721","610000","38702","25021","0","0"
"710","2","0","0","38731","610000","38703","25021","0","0"
"710","2","0","0","38741","610000","38704","25021","0","0"
"710","2","0","0","38751","610000","38705","25021","0","0"
"710","2","0","0","38811","610000","38801","25021","0","0"
"710","2","0","0","38821","610000","38802","25021","0","0"
"710","2","0","0","38831","610000","38803","25021","0","0"
"710","2","0","0","38841","610000","38804","25021","0","0"
"710","2","0","0","38851","610000","38805","25021","0","0"
"710","2","0","0","38911","610000","38901","25021","0","0"
"710","2","0","0","38921","610000","38902","25021","0","0"
"710","2","0","0","38931","610000","38903","25021","0","0"
"710","2","0","0","38941","610000","38904","25021","0","0"
"710","2","0","0","38951","610000","38905","25021","0","0"
"710","2","0","0","39011","610000","39001","25021","0","0"
"710","2","0","0","39021","610000","39002","25021","0","0"
"710","2","0","0","39031","610000","39003","25021","0","0"
"710","2","0","0","39041","610000","39004","25021","0","0"
"710","2","0","0","39051","610000","39005","25021","0","0"
"710","2","0","0","39111","610000","39101","25021","0","0"
"710","2","0","0","39121","610000","39102","25021","0","0"
"710","2","0","0","39131","610000","39103","25021","0","0"
"710","2","0","0","39141","610000","39104","25021","0","0"
"710","2","0","0","39151","610000","39105","25021","0","0"
"3550","2","0","0","39211","610000","39201","25021","0","0"
"710","2","0","0","39311","610000","39301","25021","0","0"
"710","2","0","0","39321","610000","39302","25021","0","0"
"710","2","0","0","39331","610000","39303","25021","0","0"
"710","2","0","0","39341","610000","39304","25021","0","0"
"710","2","0","0","39351","610000","39305","25021","0","0"
"710","2","0","0","39411","610000","39401","25021","0","0"
"710","2","0","0","39421","610000","39402","25021","0","0"
"710","2","0","0","39431","610000","39403","25021","0","0"
"710","2","0","0","39441","610000","39404","25021","0","0"
"710","2","0","0","39451","610000","39405","25021","0","0"
"710","2","0","0","39511","610000","39501","25021","0","0"
"710","2","0","0","39521","610000","39502","25021","0","0"
"710","2","0","0","39531","610000","39503","25021","0","0"
"710","2","0","0","39541","610000","39504","25021","0","0"
"710","2","0","0","39551","610000","39505","25021","0","0"
"710","2","0","0","39611","610000","39601","25021","0","0"
"710","2","0","0","39621","610000","39602","25021","0","0"
"710","2","0","0","39631","610000","39603","25021","0","0"
"710","2","0","0","39641","610000","39604","25021","0","0"
"710","2","0","0","39651","610000","39605","25021","0","0"
"710","2","0","0","39711","610000","39701","25021","0","0"
"710","2","0","0","39721","610000","39702","25021","0","0"
"710","2","0","0","39731","610000","39703","25021","0","0"
"710","2","0","0","39741","610000","39704","25021","0","0"
"710","2","0","0","39751","610000","39705","25021","0","0"
"3550","2","0","0","39811","610000","39801","25021","0","0"
"3550","2","0","0","39911","610000","39901","25021","0","0"
"710","2","0","0","40011","610000","40001","25021","0","0"
"710","2","0","0","40021","610000","40002","25021","0","0"
"710","2","0","0","40031","610000","40003","25021","0","0"
"710","2","0","0","40041","610000","40004","25021","0","0"
"710","2","0","0","40051","610000","40005","25021","0","0"
"3550","2","0","0","40111","610000","40101","25021","0","0"
"3550","2","0","0","40211","610000","40201","25021","0","0"
"3550","2","0","0","40311","610000","40301","25021","0","0"
"710","2","0","0","40411","610000","40401","25021","0","0"
"710","2","0","0","40421","610000","40402","25021","0","0"
"710","2","0","0","40431","610000","40403","25021","0","0"
"710","2","0","0","40441","610000","40404","25021","0","0"
"710","2","0","0","40451","610000","40405","25021","0","0"
"710","2","0","0","40511","610000","40501","25021","0","0"
"710","2","0","0","40521","610000","40502","25021","0","0"
"710","2","0","0","40531","610000","40503","25021","0","0"
"710","2","0","0","40541","610000","40504","25021","0","0"
"710","2","0","0","40551","610000","40505","25021","0","0"
"710","2","0","0","40611","610000","40601","25021","0","0"
"710","2","0","0","40621","610000","40602","25021","0","0"
"710","2","0","0","40631","610000","40603","25021","0","0"
"710","2","0","0","40641","610000","40604","25021","0","0"
"710","2","0","0","40651","610000","40605","25021","0","0"
"710","2","0","0","40711","610000","40701","25021","0","0"
"710","2","0","0","40721","610000","40702","25021","0","0"
"710","2","0","0","40731","610000","40703","25021","0","0"
"710","2","0","0","40741","610000","40704","25021","0","0"
"710","2","0","0","40751","610000","40705","25021","0","0"
"710","2","0","0","40811","610000","40801","25021","0","0"
"710","2","0","0","40821","610000","40802","25021","0","0"
"710","2","0","0","40831","610000","40803","25021","0","0"
"710","2","0","0","40841","610000","40804","25021","0","0"
"710","2","0","0","40851","610000","40805","25021","0","0"
"710","2","0","0","40911","610000","40901","25021","0","0"
"710","2","0","0","40921","610000","40902","25021","0","0"
"710","2","0","0","40931","610000","40903","25021","0","0"
"710","2","0","0","40941","610000","40904","25021","0","0"
"710","2","0","0","40951","610000","40905","25021","0","0"
"710","2","0","0","41011","610000","41001","25021","0","0"
"710","2","0","0","41021","610000","41002","25021","0","0"
"710","2","0","0","41031","610000","41003","25021","0","0"
"710","2","0","0","41041","610000","41004","25021","0","0"
"710","2","0","0","41051","610000","41005","25021","0","0"
"710","2","0","0","41111","610000","41101","25021","0","0"
"710","2","0","0","41121","610000","41102","25021","0","0"
"710","2","0","0","41131","610000","41103","25021","0","0"
"710","2","0","0","41141","610000","41104","25021","0","0"
"710","2","0","0","41151","610000","41105","25021","0","0"
"710","2","0","0","41211","610000","41201","25021","0","0"
"710","2","0","0","41221","610000","41202","25021","0","0"
"710","2","0","0","41231","610000","41203","25021","0","0"
"710","2","0","0","41241","610000","41204","25021","0","0"
"710","2","0","0","41251","610000","41205","25021","0","0"
"3550","2","0","0","41311","610000","41301","25021","0","0"
"3550","2","0","0","41411","610000","41401","25021","0","0"
"710","2","0","0","41511","610000","41501","25021","0","0"
"710","2","0","0","41521","610000","41502","25021","0","0"
"710","2","0","0","41531","610000","41503","25021","0","0"
"710","2","0","0","41541","610000","41504","25021","0","0"
"710","2","0","0","41551","610000","41505","25021","0","0"
"710","2","0","0","41611","610000","41601","25021","0","0"
"710","2","0","0","41621","610000","41602","25021","0","0"
"710","2","0","0","41631","610000","41603","25021","0","0"
"710","2","0","0","41641","610000","41604","25021","0","0"
"710","2","0","0","41651","610000","41605","25021","0","0"
"710","2","0","0","41711","610000","41701","25021","0","0"
"710","2","0","0","41721","610000","41702","25021","0","0"
"710","2","0","0","41731","610000","41703","25021","0","0"
"710","2","0","0","41741","610000","41704","25021","0","0"
"710","2","0","0","41751","610000","41705","25021","0","0"
"3550","2","0","0","41811","610000","41801","25021","0","0"
"710","2","0","0","41911","610000","41901","25021","0","0"
"710","2","0","0","41921","610000","41902","25021","0","0"
"710","2","0","0","41931","610000","41903","25021","0","0"
"710","2","0","0","41941","610000","41904","25021","0","0"
"710","2","0","0","41951","610000","41905","25021","0","0"
"710","2","0","0","42011","610000","42001","25021","0","0"
"710","2","0","0","42021","610000","42002","25021","0","0"
"710","2","0","0","42031","610000","42003","25021","0","0"
"710","2","0","0","42041","610000","42004","25021","0","0"
"710","2","0","0","42051","610000","42005","25021","0","0"
"710","2","0","0","42111","610000","42101","25021","0","0"
"710","2","0","0","42121","610000","42102","25021","0","0"
"710","2","0","0","42131","610000","42103","25021","0","0"
"710","2","0","0","42141","610000","42104","25021","0","0"
"710","2","0","0","42151","610000","42105","25021","0","0"
"3550","2","0","0","42211","610000","42201","25021","0","0"
"3550","2","0","0","42311","610000","42301","25021","0","0"
"710","2","0","0","42411","610000","42401","25021","0","0"
"710","2","0","0","42421","610000","42402","25021","0","0"
"710","2","0","0","42431","610000","42403","25021","0","0"
"710","2","0","0","42441","610000","42404","25021","0","0"
"710","2","0","0","42451","610000","42405","25021","0","0"
"710","2","0","0","42511","610000","42501","25021","0","0"
"710","2","0","0","42521","610000","42502","25021","0","0"
"710","2","0","0","42531","610000","42503","25021","0","0"
"710","2","0","0","42541","610000","42504","25021","0","0"
"710","2","0","0","42551","610000","42505","25021","0","0"
"710","2","0","0","42611","610000","42601","25021","0","0"
"710","2","0","0","42621","610000","42602","25021","0","0"
"710","2","0","0","42631","610000","42603","25021","0","0"
"710","2","0","0","42641","610000","42604","25021","0","0"
"710","2","0","0","42651","610000","42605","25021","0","0"
"3550","2","0","0","42711","610000","42701","25021","0","0"
"710","2","0","0","42811","610000","42801","25021","0","0"
"710","2","0","0","42821","610000","42802","25021","0","0"
"710","2","0","0","42831","610000","42803","25021","0","0"
"710","2","0","0","42841","610000","42804","25021","0","0"
"710","2","0","0","42851","610000","42805","25021","0","0"
"710","2","0","0","42911","610000","42901","25021","0","0"
"710","2","0","0","42921","610000","42902","25021","0","0"
"710","2","0","0","42931","610000","42903","25021","0","0"
"710","2","0","0","42941","610000","42904","25021","0","0"
"710","2","0","0","42951","610000","42905","25021","0","0"
"710","2","0","0","43011","610000","43001","25021","0","0"
"710","2","0","0","43021","610000","43002","25021","0","0"
"710","2","0","0","43031","610000","43003","25021","0","0"
"710","2","0","0","43041","610000","43004","25021","0","0"
"710","2","0","0","43051","610000","43005","25021","0","0"
