2d305a48e1c8a976a8164e2b69242111086fbbe6abb80f6149413b61ad30be1c,9e2261612651c06e6a54c7695a11e97db04bebe5edc3d4440fd38a988eb92ebd,07eff6db61c5815eac8e2e79ceb92bf677b43a1b20ff3acb765698fc1ccd125c,4d17d7a0b1db2481948f0e4c4a94c7f4578c34fe661857cc91467b72e8d0b3f1,d5c61537a58a7d182e6a38c2041649a0174c010ff9f4f6e39ac12b27cd67b602,16f11284cae1bf34262fda5ccafb663def013cf23b7b03a41e304e40440b8c3f,7b2ddc0e0a509813ab4e8c7b56f45348055567fd3f26a720ba85826be50ca2d5,85c37c2c6fe09a91e0753b280ab79c93415da16eebe5e7767a0305a7ba3973fb,c059dcb1e41e4b224a68c836f98fc2dfefe3dc48d4c051283704643c1551880f,809aa69a16564800348441dde83472a571d1b80549268adf7f582303345ef957,b0aa81ba4121258756ab0debd4b358984861a5cdca452ae75f1b92b5c142f1b3,6b44b5ed6a3dae649d051026f6fa2bf245ce722fd164900e0b1c196b2a635065,a34388e0cbb8dffd4149828bac38d66f580568a7b1dab98ffca028ab1716f0ee,1804b07c7f046acc2afa06087efee1a27a4d697567764c34d23a2833a7007fc1,3cda9d98ab3848bd20392cefe47a102760055a000db279d88fcb9543d16862d8,29037564582e69739de77f3524d71b81ac55eaf7d3d9aa897ea1b49e90cd3ef1,38dbc0d4e3a6aae66ebc80000259f9b83d7a13aad7fabbf729bc0e97e2ac3a59,1cd7bf342c0e4557620ea9331d0e3b0920117b4f77198729f540d4bb35b6c393,61b7d8349a19ab21c63dc619e4e0216718a9ed9abf1705f7fe0b912b81542e65,b9777c1d30d5f9a1adeefaf07a7783d7941ca64779201a0af745068a9af4a00f
"0","0","0","0","0","401001696","0","401511501","0","0","100","0","0","0","0","0","0","401056661","0","0"
"0","0","0","0","0","401001697","0","401511502","0","0","100","0","0","0","0","0","0","401056671","0","0"
"0","0","0","0","0","401001698","0","401511503","0","0","100","0","0","0","0","0","0","401056681","0","0"
"0","0","0","0","0","401001699","0","401511504","0","0","100","0","0","0","0","0","0","401056691","0","0"
"0","0","0","0","0","401001700","0","401511505","0","0","100","0","0","0","0","0","0","401056701","0","0"
"0","0","0","0","0","401001701","0","401511601","0","0","100","0","0","0","0","0","0","401056711","0","0"
"0","0","0","0","0","401001702","0","401511602","0","0","100","0","0","0","0","0","0","401056721","0","0"
"0","0","0","0","0","401001703","0","401511603","0","0","100","0","0","0","0","0","0","401056731","0","0"
"0","0","0","0","0","401001704","0","401511604","0","0","100","0","0","0","0","0","0","401056741","0","0"
"0","0","0","0","0","401001705","0","401511605","0","0","100","0","0","0","0","0","0","401056751","0","0"
"0","0","0","0","0","401001706","0","401511701","0","0","100","0","0","0","0","0","0","401056761","0","0"
"0","0","0","0","0","401001707","0","401511702","0","0","100","0","0","0","0","0","0","401056771","0","0"
"0","0","0","0","0","401001708","0","401511703","0","0","100","0","0","0","0","0","0","401056781","0","0"
"0","0","0","0","0","401001709","0","401511704","0","0","100","0","0","0","0","0","0","401056791","0","0"
"0","0","0","0","0","401001710","0","401511705","0","0","100","0","0","0","0","0","0","401056801","0","0"
"0","0","0","0","0","401001711","0","401511801","0","0","100","0","0","0","0","0","0","401056811","0","0"
"0","0","0","0","0","401001712","0","401511802","0","0","100","0","0","0","0","0","0","401056821","0","0"
"0","0","0","0","0","401001713","0","401511803","0","0","100","0","0","0","0","0","0","401056831","0","0"
"0","0","0","0","0","401001714","0","401511804","0","0","100","0","0","0","0","0","0","401056841","0","0"
"0","0","0","0","0","401001715","0","401511805","0","0","100","0","0","0","0","0","0","401056851","0","0"
"0","0","0","0","0","401001716","0","401512101","0","0","100","0","0","0","0","0","0","401056861","0","0"
"0","0","0","0","0","401001717","0","401512102","0","0","100","0","0","0","0","0","0","401056871","0","0"
"0","0","0","0","0","401001718","0","401512105","0","0","100","0","0","0","0","0","0","401056881","0","0"
"0","0","0","0","0","401001719","0","401512106","0","0","100","0","0","0","0","0","0","401056891","0","0"
"0","0","0","0","0","401001720","0","401512107","0","0","100","0","0","0","0","0","0","401056901","0","0"
"0","0","0","0","0","401001721","0","401512201","0","0","100","0","0","0","0","0","0","401056911","0","0"
"0","0","0","0","0","401001722","0","401512202","0","0","100","0","0","0","0","0","0","401056921","0","0"
"0","0","0","0","0","401001723","0","401512205","0","0","100","0","0","0","0","0","0","401056931","0","0"
"0","0","0","0","0","401001724","0","401512206","0","0","100","0","0","0","0","0","0","401056941","0","0"
"0","0","0","0","0","401001725","0","401512207","0","0","100","0","0","0","0","0","0","401056951","0","0"
"0","0","0","0","0","401001726","0","401512301","0","0","100","0","0","0","0","0","0","401056961","0","0"
"0","0","0","0","0","401001727","0","401512302","0","0","100","0","0","0","0","0","0","401056971","0","0"
"0","0","0","0","0","401001728","0","401512305","0","0","100","0","0","0","0","0","0","401056981","0","0"
"0","0","0","0","0","401001729","0","401512306","0","0","100","0","0","0","0","0","0","401056991","0","0"
"0","0","0","0","0","401001730","0","401512307","0","0","100","0","0","0","0","0","0","401057001","0","0"
"0","0","0","0","0","401001731","0","401512401","0","0","100","0","0","0","0","0","0","401057011","0","0"
"0","0","0","0","0","401001732","0","401512402","0","0","100","0","0","0","0","0","0","401057021","0","0"
"0","0","0","0","0","401001733","0","401512405","0","0","100","0","0","0","0","0","0","401057031","0","0"
"0","0","0","0","0","401001734","0","401512406","0","0","100","0","0","0","0","0","0","401057041","0","0"
"0","0","0","0","0","401001735","0","401512407","0","0","100","0","0","0","0","0","0","401057051","0","0"
"0","0","0","0","0","401001736","0","401512501","0","0","100","0","0","0","0","0","0","401057061","0","0"
"0","0","0","0","0","401001737","0","401512502","0","0","100","0","0","0","0","0","0","401057071","0","0"
"0","0","0","0","0","401001738","0","401512505","0","0","100","0","0","0","0","0","0","401057081","0","0"
"0","0","0","0","0","401001739","0","401512506","0","0","100","0","0","0","0","0","0","401057091","0","0"
"0","0","0","0","0","401001740","0","401512507","0","0","100","0","0","0","0","0","0","401057101","0","0"
"0","0","0","0","0","401001741","0","401512601","0","0","100","0","0","0","0","0","0","401057111","0","0"
"0","0","0","0","0","401001742","0","401512602","0","0","100","0","0","0","0","0","0","401057121","0","0"
"0","0","0","0","0","401001743","0","401512605","0","0","100","0","0","0","0","0","0","401057131","0","0"
"0","0","0","0","0","401001744","0","401512606","0","0","100","0","0","0","0","0","0","401057141","0","0"
"0","0","0","0","0","401001745","0","401512607","0","0","100","0","0","0","0","0","0","401057151","0","0"
"0","0","0","0","0","401001746","0","401512701","0","0","100","0","0","0","0","0","0","401057161","0","0"
"0","0","0","0","0","401001747","0","401512702","0","0","100","0","0","0","0","0","0","401057171","0","0"
"0","0","0","0","0","401001748","0","401512705","0","0","100","0","0","0","0","0","0","401057181","0","0"
"0","0","0","0","0","401001749","0","401512706","0","0","100","0","0","0","0","0","0","401057191","0","0"
"0","0","0","0","0","401001750","0","401512707","0","0","100","0","0","0","0","0","0","401057201","0","0"
"0","0","0","0","0","401001751","0","401512801","0","0","100","0","0","0","0","0","0","401057211","0","0"
"0","0","0","0","0","401001752","0","401512802","0","0","100","0","0","0","0","0","0","401057221","0","0"
"0","0","0","0","0","401001753","0","401512805","0","0","100","0","0","0","0","0","0","401057231","0","0"
"0","0","0","0","0","401001754","0","401512806","0","0","100","0","0","0","0","0","0","401057241","0","0"
"0","0","0","0","0","401001755","0","401512807","0","0","100","0","0","0","0","0","0","401057251","0","0"
"0","0","0","0","0","401001756","0","401601101","0","0","100","0","0","0","0","0","0","401057261","0","0"
"0","0","0","0","0","401001757","0","401601102","0","0","100","0","0","0","0","0","0","401057271","0","0"
"0","0","0","0","0","401001758","0","401601103","0","0","100","0","0","0","0","0","0","401057281","0","0"
"0","0","0","0","0","401001759","0","401601104","0","0","100","0","0","0","0","0","0","401057291","0","0"
"0","0","0","0","0","401001760","0","401601105","0","0","100","0","0","0","0","0","0","401057301","0","0"
"0","0","0","0","0","401001761","0","401601201","0","0","100","0","0","0","0","0","0","401057311","0","0"
"0","0","0","0","0","401001762","0","401601202","0","0","100","0","0","0","0","0","0","401057321","0","0"
"0","0","0","0","0","401001763","0","401601203","0","0","100","0","0","0","0","0","0","401057331","0","0"
"0","0","0","0","0","401001764","0","401601204","0","0","100","0","0","0","0","0","0","401057341","0","0"
"0","0","0","0","0","401001765","0","401601205","0","0","100","0","0","0","0","0","0","401057351","0","0"
"0","0","0","0","0","401001766","0","401601301","0","0","100","0","0","0","0","0","0","401057361","0","0"
"0","0","0","0","0","401001767","0","401601302","0","0","100","0","0","0","0","0","0","401057371","0","0"
"0","0","0","0","0","401001768","0","401601303","0","0","100","0","0","0","0","0","0","401057381","0","0"
"0","0","0","0","0","401001769","0","401601304","0","0","100","0","0","0","0","0","0","401057391","0","0"
"0","0","0","0","0","401001770","0","401601305","0","0","100","0","0","0","0","0","0","401057401","0","0"
"0","0","0","0","0","401001771","0","401601401","0","0","100","0","0","0","0","0","0","401057411","0","0"
"0","0","0","0","0","401001772","0","401601402","0","0","100","0","0","0","0","0","0","401057421","0","0"
"0","0","0","0","0","401001773","0","401601403","0","0","100","0","0","0","0","0","0","401057431","0","0"
"0","0","0","0","0","401001774","0","401601404","0","0","100","0","0","0","0","0","0","401057441","0","0"
"0","0","0","0","0","401001775","0","401601405","0","0","100","0","0","0","0","0","0","401057451","0","0"
"0","0","0","0","0","401001781","0","401601601","0","0","100","0","0","0","0","0","0","401057511","0","0"
"0","0","0","0","0","401001782","0","401601602","0","0","100","0","0","0","0","0","0","401057521","0","0"
"0","0","0","0","0","401001783","0","401601603","0","0","100","0","0","0","0","0","0","401057531","0","0"
"0","0","0","0","0","401001784","0","401601604","0","0","100","0","0","0","0","0","0","401057541","0","0"
"0","0","0","0","0","401001785","0","401601605","0","0","100","0","0","0","0","0","0","401057551","0","0"
"0","0","0","0","0","401001786","0","401601701","0","0","100","0","0","0","0","0","0","401057561","0","0"
"0","0","0","0","0","401001787","0","401601702","0","0","100","0","0","0","0","0","0","401057571","0","0"
"0","0","0","0","0","401001788","0","401601703","0","0","100","0","0","0","0","0","0","401057581","0","0"
"0","0","0","0","0","401001789","0","401601704","0","0","100","0","0","0","0","0","0","401057591","0","0"
"0","0","0","0","0","401001790","0","401601705","0","0","100","0","0","0","0","0","0","401057601","0","0"
"0","0","0","0","0","401001791","0","401601801","0","0","100","0","0","0","0","0","0","401057611","0","0"
"0","0","0","0","0","401001792","0","401601802","0","0","100","0","0","0","0","0","0","401057621","0","0"
"0","0","0","0","0","401001793","0","401601803","0","0","100","0","0","0","0","0","0","401057631","0","0"
"0","0","0","0","0","401001794","0","401601804","0","0","100","0","0","0","0","0","0","401057641","0","0"
"0","0","0","0","0","401001795","0","401601805","0","0","100","0","0","0","0","0","0","401057651","0","0"
"0","0","0","0","0","401001796","0","401602101","0","0","100","0","0","0","0","0","0","401057661","0","0"
"0","0","0","0","0","401001797","0","401602102","0","0","100","0","0","0","0","0","0","401057671","0","0"
"0","0","0","0","0","401001798","0","401602103","0","0","100","0","0","0","0","0","0","401057681","0","0"
"0","0","0","0","0","401001799","0","401602104","0","0","100","0","0","0","0","0","0","401057691","0","0"
"0","0","0","0","0","401001800","0","401602108","0","0","100","0","0","0","0","0","0","401057701","0","0"
"0","0","0","0","0","401001801","0","401602201","0","0","100","0","0","0","0","0","0","401057711","0","0"
"0","0","0","0","0","401001802","0","401602202","0","0","100","0","0","0","0","0","0","401057721","0","0"
"0","0","0","0","0","401001803","0","401602203","0","0","100","0","0","0","0","0","0","401057731","0","0"
"0","0","0","0","0","401001804","0","401602204","0","0","100","0","0","0","0","0","0","401057741","0","0"
"0","0","0","0","0","401001805","0","401602208","0","0","100","0","0","0","0","0","0","401057751","0","0"
"0","0","0","0","0","401001806","0","401602301","0","0","100","0","0","0","0","0","0","401057761","0","0"
"0","0","0","0","0","401001807","0","401602302","0","0","100","0","0","0","0","0","0","401057771","0","0"
"0","0","0","0","0","401001808","0","401602303","0","0","100","0","0","0","0","0","0","401057781","0","0"
"0","0","0","0","0","401001809","0","401602304","0","0","100","0","0","0","0","0","0","401057791","0","0"
"0","0","0","0","0","401001810","0","401602308","0","0","100","0","0","0","0","0","0","401057801","0","0"
"0","0","0","0","0","401001811","0","401602401","0","0","100","0","0","0","0","0","0","401057811","0","0"
"0","0","0","0","0","401001812","0","401602402","0","0","100","0","0","0","0","0","0","401057821","0","0"
"0","0","0","0","0","401001813","0","401602403","0","0","100","0","0","0","0","0","0","401057831","0","0"
"0","0","0","0","0","401001814","0","401602404","0","0","100","0","0","0","0","0","0","401057841","0","0"
"0","0","0","0","0","401001815","0","401602408","0","0","100","0","0","0","0","0","0","401057851","0","0"
"0","0","0","0","0","401001821","0","401602601","0","0","100","0","0","0","0","0","0","401057911","0","0"
"0","0","0","0","0","401001822","0","401602602","0","0","100","0","0","0","0","0","0","401057921","0","0"
"0","0","0","0","0","401001823","0","401602603","0","0","100","0","0","0","0","0","0","401057931","0","0"
"0","0","0","0","0","401001824","0","401602604","0","0","100","0","0","0","0","0","0","401057941","0","0"
"0","0","0","0","0","401001825","0","401602608","0","0","100","0","0","0","0","0","0","401057951","0","0"
"0","0","0","0","0","401001826","0","401602701","0","0","100","0","0","0","0","0","0","401057961","0","0"
"0","0","0","0","0","401001827","0","401602702","0","0","100","0","0","0","0","0","0","401057971","0","0"
"0","0","0","0","0","401001828","0","401602703","0","0","100","0","0","0","0","0","0","401057981","0","0"
"0","0","0","0","0","401001829","0","401602704","0","0","100","0","0","0","0","0","0","401057991","0","0"
"0","0","0","0","0","401001830","0","401602708","0","0","100","0","0","0","0","0","0","401058001","0","0"
"0","0","0","0","0","401001831","0","401602801","0","0","100","0","0","0","0","0","0","401058011","0","0"
"0","0","0","0","0","401001832","0","401602802","0","0","100","0","0","0","0","0","0","401058021","0","0"
"0","0","0","0","0","401001833","0","401602803","0","0","100","0","0","0","0","0","0","401058031","0","0"
"0","0","0","0","0","401001834","0","401602804","0","0","100","0","0","0","0","0","0","401058041","0","0"
"0","0","0","0","0","401001835","0","401602808","0","0","100","0","0","0","0","0","0","401058051","0","0"
"0","0","0","0","0","401001836","0","401603101","0","0","100","0","0","0","0","0","0","401058061","0","0"
"0","0","0","0","0","401001837","0","401603102","0","0","100","0","0","0","0","0","0","401058071","0","0"
"0","0","0","0","0","401001838","0","401603103","0","0","100","0","0","0","0","0","0","401058081","0","0"
"0","0","0","0","0","401001839","0","401603107","0","0","100","0","0","0","0","0","0","401058091","0","0"
"0","0","0","0","0","401001840","0","401603108","0","0","100","0","0","0","0","0","0","401058101","0","0"
"0","0","0","0","0","401001841","0","401603201","0","0","100","0","0","0","0","0","0","401058111","0","0"
"0","0","0","0","0","401001842","0","401603202","0","0","100","0","0","0","0","0","0","401058121","0","0"
"0","0","0","0","0","401001843","0","401603203","0","0","100","0","0","0","0","0","0","401058131","0","0"
"0","0","0","0","0","401001844","0","401603207","0","0","100","0","0","0","0","0","0","401058141","0","0"
"0","0","0","0","0","401001845","0","401603208","0","0","100","0","0","0","0","0","0","401058151","0","0"
"0","0","0","0","0","401001846","0","401603301","0","0","100","0","0","0","0","0","0","401058161","0","0"
"0","0","0","0","0","401001847","0","401603302","0","0","100","0","0","0","0","0","0","401058171","0","0"
"0","0","0","0","0","401001848","0","401603303","0","0","100","0","0","0","0","0","0","401058181","0","0"
"0","0","0","0","0","401001849","0","401603307","0","0","100","0","0","0","0","0","0","401058191","0","0"
"0","0","0","0","0","401001850","0","401603308","0","0","100","0","0","0","0","0","0","401058201","0","0"
"0","0","0","0","0","401001851","0","401603401","0","0","100","0","0","0","0","0","0","401058211","0","0"
"0","0","0","0","0","401001852","0","401603402","0","0","100","0","0","0","0","0","0","401058221","0","0"
"0","0","0","0","0","401001853","0","401603403","0","0","100","0","0","0","0","0","0","401058231","0","0"
"0","0","0","0","0","401001854","0","401603407","0","0","100","0","0","0","0","0","0","401058241","0","0"
"0","0","0","0","0","401001855","0","401603408","0","0","100","0","0","0","0","0","0","401058251","0","0"
"0","0","0","0","0","401001861","0","401603601","0","0","100","0","0","0","0","0","0","401058311","0","0"
"0","0","0","0","0","401001862","0","401603602","0","0","100","0","0","0","0","0","0","401058321","0","0"
"0","0","0","0","0","401001863","0","401603603","0","0","100","0","0","0","0","0","0","401058331","0","0"
"0","0","0","0","0","401001864","0","401603607","0","0","100","0","0","0","0","0","0","401058341","0","0"
"0","0","0","0","0","401001865","0","401603608","0","0","100","0","0","0","0","0","0","401058351","0","0"
"0","0","0","0","0","401001866","0","401603701","0","0","100","0","0","0","0","0","0","401058361","0","0"
"0","0","0","0","0","401001867","0","401603702","0","0","100","0","0","0","0","0","0","401058371","0","0"
"0","0","0","0","0","401001868","0","401603703","0","0","100","0","0","0","0","0","0","401058381","0","0"
"0","0","0","0","0","401001869","0","401603707","0","0","100","0","0","0","0","0","0","401058391","0","0"
"0","0","0","0","0","401001870","0","401603708","0","0","100","0","0","0","0","0","0","401058401","0","0"
"0","0","0","0","0","401001871","0","401603801","0","0","100","0","0","0","0","0","0","401058411","0","0"
"0","0","0","0","0","401001872","0","401603802","0","0","100","0","0","0","0","0","0","401058421","0","0"
"0","0","0","0","0","401001873","0","401603803","0","0","100","0","0","0","0","0","0","401058431","0","0"
"0","0","0","0","0","401001874","0","401603807","0","0","100","0","0","0","0","0","0","401058441","0","0"
"0","0","0","0","0","401001875","0","401603808","0","0","100","0","0","0","0","0","0","401058451","0","0"
"0","0","0","0","0","401001876","0","401604101","0","0","100","0","0","0","0","0","0","401058461","0","0"
"0","0","0","0","0","401001877","0","401604102","0","0","100","0","0","0","0","0","0","401058471","0","0"
"0","0","0","0","0","401001878","0","401604105","0","0","100","0","0","0","0","0","0","401058481","0","0"
"0","0","0","0","0","401001879","0","401604106","0","0","100","0","0","0","0","0","0","401058491","0","0"
"0","0","0","0","0","401001880","0","401604110","0","0","100","0","0","0","0","0","0","401058501","0","0"
"0","0","0","0","0","401001881","0","401604201","0","0","100","0","0","0","0","0","0","401058511","0","0"
"0","0","0","0","0","401001882","0","401604202","0","0","100","0","0","0","0","0","0","401058521","0","0"
"0","0","0","0","0","401001883","0","401604205","0","0","100","0","0","0","0","0","0","401058531","0","0"
"0","0","0","0","0","401001884","0","401604206","0","0","100","0","0","0","0","0","0","401058541","0","0"
"0","0","0","0","0","401001885","0","401604210","0","0","100","0","0","0","0","0","0","401058551","0","0"
"0","0","0","0","0","401001886","0","401604301","0","0","100","0","0","0","0","0","0","401058561","0","0"
"0","0","0","0","0","401001887","0","401604302","0","0","100","0","0","0","0","0","0","401058571","0","0"
"0","0","0","0","0","401001888","0","401604305","0","0","100","0","0","0","0","0","0","401058581","0","0"
"0","0","0","0","0","401001889","0","401604306","0","0","100","0","0","0","0","0","0","401058591","0","0"
"0","0","0","0","0","401001890","0","401604310","0","0","100","0","0","0","0","0","0","401058601","0","0"
"0","0","0","0","0","401001891","0","401604401","0","0","100","0","0","0","0","0","0","401058611","0","0"
"0","0","0","0","0","401001892","0","401604402","0","0","100","0","0","0","0","0","0","401058621","0","0"
"0","0","0","0","0","401001893","0","401604405","0","0","100","0","0","0","0","0","0","401058631","0","0"
"0","0","0","0","0","401001894","0","401604406","0","0","100","0","0","0","0","0","0","401058641","0","0"
"0","0","0","0","0","401001895","0","401604410","0","0","100","0","0","0","0","0","0","401058651","0","0"
"0","0","0","0","0","401001896","0","401604501","0","0","100","0","0","0","0","0","0","401058661","0","0"
"0","0","0","0","0","401001897","0","401604502","0","0","100","0","0","0","0","0","0","401058671","0","0"
"0","0","0","0","0","401001898","0","401604505","0","0","100","0","0","0","0","0","0","401058681","0","0"
"0","0","0","0","0","401001899","0","401604506","0","0","100","0","0","0","0","0","0","401058691","0","0"
"0","0","0","0","0","401001900","0","401604510","0","0","100","0","0","0","0","0","0","401058701","0","0"
"0","0","0","0","0","401001901","0","401604601","0","0","100","0","0","0","0","0","0","401058711","0","0"
"0","0","0","0","0","401001902","0","401604602","0","0","100","0","0","0","0","0","0","401058721","0","0"
"0","0","0","0","0","401001903","0","401604605","0","0","100","0","0","0","0","0","0","401058731","0","0"
"0","0","0","0","0","401001904","0","401604606","0","0","100","0","0","0","0","0","0","401058741","0","0"
"0","0","0","0","0","401001905","0","401604610","0","0","100","0","0","0","0","0","0","401058751","0","0"
"0","0","0","0","0","401001906","0","401604701","0","0","100","0","0","0","0","0","0","401058761","0","0"
"0","0","0","0","0","401001907","0","401604702","0","0","100","0","0","0","0","0","0","401058771","0","0"
"0","0","0","0","0","401001908","0","401604705","0","0","100","0","0","0","0","0","0","401058781","0","0"
"0","0","0","0","0","401001909","0","401604706","0","0","100","0","0","0","0","0","0","401058791","0","0"
"0","0","0","0","0","401001910","0","401604710","0","0","100","0","0","0","0","0","0","401058801","0","0"
"0","0","0","0","0","401001911","0","401605101","0","0","100","0","0","0","0","0","0","401058811","0","0"
"0","0","0","0","0","401001912","0","401605102","0","0","100","0","0","0","0","0","0","401058821","0","0"
"0","0","0","0","0","401001913","0","401605103","0","0","100","0","0","0","0","0","0","401058831","0","0"
"0","0","0","0","0","401001914","0","401605104","0","0","100","0","0","0","0","0","0","401058841","0","0"
"0","0","0","0","0","401001915","0","401605105","0","0","100","0","0","0","0","0","0","401058851","0","0"
"0","0","0","0","0","401001916","0","401605201","0","0","100","0","0","0","0","0","0","401058861","0","0"
"0","0","0","0","0","401001917","0","401605202","0","0","100","0","0","0","0","0","0","401058871","0","0"
"0","0","0","0","0","401001918","0","401605203","0","0","100","0","0","0","0","0","0","401058881","0","0"
"0","0","0","0","0","401001919","0","401605204","0","0","100","0","0","0","0","0","0","401058891","0","0"
"0","0","0","0","0","401001920","0","401605205","0","0","100","0","0","0","0","0","0","401058901","0","0"
"0","0","0","0","0","401001921","0","401605301","0","0","100","0","0","0","0","0","0","401058911","0","0"
"0","0","0","0","0","401001922","0","401605302","0","0","100","0","0","0","0","0","0","401058921","0","0"
"0","0","0","0","0","401001923","0","401605303","0","0","100","0","0","0","0","0","0","401058931","0","0"
"0","0","0","0","0","401001924","0","401605304","0","0","100","0","0","0","0","0","0","401058941","0","0"
"0","0","0","0","0","401001925","0","401605305","0","0","100","0","0","0","0","0","0","401058951","0","0"
"0","0","0","0","0","401001926","0","401605401","0","0","100","0","0","0","0","0","0","401058961","0","0"
"0","0","0","0","0","401001927","0","401605402","0","0","100","0","0","0","0","0","0","401058971","0","0"
"0","0","0","0","0","401001928","0","401605403","0","0","100","0","0","0","0","0","0","401058981","0","0"
"0","0","0","0","0","401001929","0","401605404","0","0","100","0","0","0","0","0","0","401058991","0","0"
"0","0","0","0","0","401001930","0","401605405","0","0","100","0","0","0","0","0","0","401059001","0","0"
"0","0","0","0","0","401001931","0","401605501","0","0","100","0","0","0","0","0","0","401059011","0","0"
"0","0","0","0","0","401001932","0","401605502","0","0","100","0","0","0","0","0","0","401059021","0","0"
"0","0","0","0","0","401001933","0","401605503","0","0","100","0","0","0","0","0","0","401059031","0","0"
"0","0","0","0","0","401001934","0","401605504","0","0","100","0","0","0","0","0","0","401059041","0","0"
"0","0","0","0","0","401001935","0","401605505","0","0","100","0","0","0","0","0","0","401059051","0","0"
"0","0","0","0","0","401001936","0","401605601","0","0","100","0","0","0","0","0","0","401059061","0","0"
"0","0","0","0","0","401001937","0","401605602","0","0","100","0","0","0","0","0","0","401059071","0","0"
"0","0","0","0","0","401001938","0","401605603","0","0","100","0","0","0","0","0","0","401059081","0","0"
"0","0","0","0","0","401001939","0","401605604","0","0","100","0","0","0","0","0","0","401059091","0","0"
"0","0","0","0","0","401001940","0","401605605","0","0","100","0","0","0","0","0","0","401059101","0","0"
"0","0","0","0","0","401001941","0","401605701","0","0","100","0","0","0","0","0","0","401059111","0","0"
"0","0","0","0","0","401001942","0","401605702","0","0","100","0","0","0","0","0","0","401059121","0","0"
"0","0","0","0","0","401001943","0","401605703","0","0","100","0","0","0","0","0","0","401059131","0","0"
"0","0","0","0","0","401001944","0","401605704","0","0","100","0","0","0","0","0","0","401059141","0","0"
"0","0","0","0","0","401001945","0","401605705","0","0","100","0","0","0","0","0","0","401059151","0","0"
"0","0","0","0","0","401001946","0","401606101","0","0","100","0","0","0","0","0","0","401059161","0","0"
"0","0","0","0","0","401001947","0","401606102","0","0","100","0","0","0","0","0","0","401059171","0","0"
"0","0","0","0","0","401001948","0","401606103","0","0","100","0","0","0","0","0","0","401059181","0","0"
"0","0","0","0","0","401001949","0","401606104","0","0","100","0","0","0","0","0","0","401059191","0","0"
"0","0","0","0","0","401001950","0","401606108","0","0","100","0","0","0","0","0","0","401059201","0","0"
"0","0","0","0","0","401001951","0","401606201","0","0","100","0","0","0","0","0","0","401059211","0","0"
"0","0","0","0","0","401001952","0","401606202","0","0","100","0","0","0","0","0","0","401059221","0","0"
"0","0","0","0","0","401001953","0","401606203","0","0","100","0","0","0","0","0","0","401059231","0","0"
"0","0","0","0","0","401001954","0","401606204","0","0","100","0","0","0","0","0","0","401059241","0","0"
"0","0","0","0","0","401001955","0","401606208","0","0","100","0","0","0","0","0","0","401059251","0","0"
"0","0","0","0","0","401001956","0","401606301","0","0","100","0","0","0","0","0","0","401059261","0","0"
"0","0","0","0","0","401001957","0","401606302","0","0","100","0","0","0","0","0","0","401059271","0","0"
"0","0","0","0","0","401001958","0","401606303","0","0","100","0","0","0","0","0","0","401059281","0","0"
"0","0","0","0","0","401001959","0","401606304","0","0","100","0","0","0","0","0","0","401059291","0","0"
"0","0","0","0","0","401001960","0","401606308","0","0","100","0","0","0","0","0","0","401059301","0","0"
"0","0","0","0","0","401001961","0","401606401","0","0","100","0","0","0","0","0","0","401059311","0","0"
"0","0","0","0","0","401001962","0","401606402","0","0","100","0","0","0","0","0","0","401059321","0","0"
"0","0","0","0","0","401001963","0","401606403","0","0","100","0","0","0","0","0","0","401059331","0","0"
"0","0","0","0","0","401001964","0","401606404","0","0","100","0","0","0","0","0","0","401059341","0","0"
"0","0","0","0","0","401001965","0","401606408","0","0","100","0","0","0","0","0","0","401059351","0","0"
"0","0","0","0","0","401001966","0","401606501","0","0","100","0","0","0","0","0","0","401059361","0","0"
"0","0","0","0","0","401001967","0","401606502","0","0","100","0","0","0","0","0","0","401059371","0","0"
"0","0","0","0","0","401001968","0","401606503","0","0","100","0","0","0","0","0","0","401059381","0","0"
"0","0","0","0","0","401001969","0","401606504","0","0","100","0","0","0","0","0","0","401059391","0","0"
"0","0","0","0","0","401001970","0","401606508","0","0","100","0","0","0","0","0","0","401059401","0","0"
"0","0","0","0","0","401001971","0","401606601","0","0","100","0","0","0","0","0","0","401059411","0","0"
"0","0","0","0","0","401001972","0","401606602","0","0","100","0","0","0","0","0","0","401059421","0","0"
"0","0","0","0","0","401001973","0","401606603","0","0","100","0","0","0","0","0","0","401059431","0","0"
"0","0","0","0","0","401001974","0","401606604","0","0","100","0","0","0","0","0","0","401059441","0","0"
"0","0","0","0","0","401001975","0","401606608","0","0","100","0","0","0","0","0","0","401059451","0","0"
"0","0","0","0","0","401001976","0","401606701","0","0","100","0","0","0","0","0","0","401059461","0","0"
"0","0","0","0","0","401001977","0","401606702","0","0","100","0","0","0","0","0","0","401059471","0","0"
"0","0","0","0","0","401001978","0","401606703","0","0","100","0","0","0","0","0","0","401059481","0","0"
"0","0","0","0","0","401001979","0","401606704","0","0","100","0","0","0","0","0","0","401059491","0","0"
"0","0","0","0","0","401001980","0","401606708","0","0","100","0","0","0","0","0","0","401059501","0","0"
"0","0","0","0","0","401001981","0","401607101","0","0","100","0","0","0","0","0","0","401059511","0","0"
"0","0","0","0","0","401001982","0","401607102","0","0","100","0","0","0","0","0","0","401059521","0","0"
"0","0","0","0","0","401001983","0","401607105","0","0","100","0","0","0","0","0","0","401059531","0","0"
