5a90afce3a42dc0f840981c54668122e2c74266994a64289cb0e7d5a52086a68,9ed63df46bdbda29fd7e61c2d75382b579c301c96415eaa2653c6583e0d148a1,230c4d66b75741baf3dfce952861d7ab65a85b2ac9b5dd79483e178f04f291de,127e753e2ad2ee9d4ada4961f80c66a1ae96e54990b12db056254d9a7266e11d,63e3a4ee710a6df7d1c8023769192e3f8df17453a3eb423a51cdd73652c970f2,01d48cf1cfa3993ad8c9f3068ed7afe6b7438e0147690f002fb932bc3418f5c2,b46fd95f5aad3ebd64c01a0785928652bae42592e4c0e7edab6928649cf540ec,0b13d7b903009e025d9aaadfce1fc1996443c141867de4f3624c6e17e1820c30,5e9380f446f95dd42251ae09474d92b0ba4362a2abeaa741272bb618130f0e0d
"12","1","2","0","103","107101","你說……若再觸碰到\n胸部，誓約就會\n失效嗎？問得真犀利。\n放心吧，不會失效☆","0","7086"
"1","1","1","0","1","125201","總算習慣這一身\n穿著打扮了吧？\n呵呵，偶爾\n穿這樣也挺不錯的。","0","7087"
"1","1","1","0","2","125201","今天店裡生意也很好，\n但我是名軍人，\n可不能忘記\n原本的目的。","0","7088"
"1","1","1","0","3","125201","貓一來到附近，\n就會忍不住盯著看哪。\n等工作結束後，\n再陪牠們一起玩吧♪","0","7089"
"1","1","1","0","4","125201","我沖泡咖啡的技術\n越來越好囉♪\n既然這樣，也試著\n研究一下點心吧！","0","7090"
"1","1","1","0","5","125201","如果考量到獲利，\n應該要漲價吧？\n……不，比起獲利，\n大家的笑容更重要。","0","7091"
"4","1","1","0","101","125201","又把那傢伙\n叫過來幫忙了……\n下次沖杯咖啡\n慰勞他一下吧♪","0","7092"
"8","1","1","0","102","125201","下次進貨的點心，\n要問問那傢伙的\n意見嗎？我很好奇\n他喜歡什麼口味呢。","0","7093"
"1","1","2","0","1","125201","什麼，要我幫你\n泡杯咖啡？\n呵呵♪\n真拿你沒辦法！","0","7094"
"1","1","2","0","2","125201","……對了。\n咖啡很適合\n配乾麵包吧？\n下次就來試試看！","0","7095"
"1","1","2","0","3","125201","咖啡很不錯，\n但可可也很棒喔♪\n閣下要不要一起喝呢？","0","7096"
"1","1","2","0","4","125201","比起魔法少女，這是\n更成熟穩重的服裝吧？\n不過，對咖啡廳來說，\n這件衣服最合適了！","0","7097"
"4","1","2","0","101","125201","閣下敢喝咖啡嗎？\n這真令人羨慕……","0","7098"
"8","1","2","0","102","125201","閣下工作的模樣，\n很讓人驚嘆。\n你這樣的身影，呃……\n真的很帥氣喔！","0","7099"
"1","1","2","0","1","125201","好，今天一整天\n也要努力工作！\n打起精神來，\n準備開店囉！","1","7100"
"1","1","2","0","2","125201","中午是最賺錢的時段！\n為了度過困境，\n閣下願意\n一起打拚嗎？","2","7101"
"1","1","2","0","3","125201","呼……已經晚上了啊。\n今天也很努力工作，\n早點休息吧。","3","7102"
"1","1","3","0","2","125201","呼……\n偶爾像這樣\n悠閒度日\n也挺不錯的……","0","7104"
"1","1","3","0","3","125201","雖說貓咪也很可愛，\n但這傢伙也真的很……\n看著看著\n就會讓人想摸上一把♪","0","7105"
"1","1","3","0","4","125201","這香味很棒。\n嗯，咖啡感覺也可以\n沖泡出更棒的香味，\n要試試看嗎！","0","7106"
"1","1","3","0","5","125201","呼……\n如果不讓身體回暖，\n很快就動不了了。","0","7107"
"1","1","3","0","7","125201","這個也好吃，\n不過點心我也……\n不，吃太多\n對身體很不好呢。","0","7109"
"1","1","3","0","8","125201","……書籍很值得參考，\n下次就來試試看\n這種方法吧。","0","7110"
"1","1","1","0","1","120001","愛與希望的魔法少女！\n弟弟的和平\n就由姐姐來守護♪","0","7112"
"1","1","1","0","2","120001","給你瞧瞧\n魔法少女的戰鬥方式！\n姐姐手刀♪","0","7113"
"1","1","1","0","3","120001","黑暗力量愈發高漲……\n得趕緊擁～抱一下\n弟弟哪！","0","7114"
"1","1","1","0","4","120001","召喚迷你弟弟\n到房間裡來，\n布置成弟弟之家～♪","0","7115"
"1","1","1","0","5","120001","來練習一下\n招牌姿勢吧……\n好，擺姿勢♪","0","7116"
"4","1","1","0","101","120001","真想以魔法少女之力，\n瞬間移動到\n弟弟身邊去。","0","7117"
"8","1","1","0","102","120001","禁忌的必殺技，\n其名乃為──\n黑暗姐姐頭錘。","0","7118"
"1","1","2","0","1","120001","你對魔法少女般的姐姐\n很感興趣吧？\n姐姐會把所有一切\n都說給你聽的♪","0","7119"
"1","1","2","0","2","120001","以黑暗姐姐身分讓世界\n成為弟弟的囊中物……\n沒事～這只是玩笑話♪","0","7120"
"1","1","2","0","3","120001","弟弟很想成為\n魔法少女吧？……\n嗯，姐姐會聲援你的！","0","7121"
"1","1","2","0","4","120001","你想要簽名？\n呵呵，交給我吧！\n致親愛的弟弟，這樣♪","0","7122"
"4","1","2","0","101","120001","哼嗯哼嗯～♪\n魔法少女姐姐的\n主題曲完成囉♪","0","7123"
"8","1","2","0","102","120001","嘿嘿，姐姐感受到來自\n弟弟的愛與希望……\n還會再變身下去喔♪","0","7124"
"1","1","2","0","1","120001","以魔法守護\n弟弟的早晨！\n一個充滿希望的早晨♪","1","7125"
"1","1","2","0","2","120001","以魔法守護\n弟弟的中午！\n請享用愛的便當吧♪","2","7126"
"1","1","2","0","3","120001","以魔法守護\n弟弟的夜晚！\n接下來就是黑暗時間♪","3","7127"
"1","1","3","0","2","120001","魔法少女的休息時光♪\n愛與希望……還有\n黑暗力量逐漸恢復～♪","0","7129"
"1","1","3","0","3","120001","好可愛好可愛♪\n用姐姐的魔法\n多增加一點吧……♪","0","7130"
"1","1","3","0","4","120001","這香味……\n與弟弟一樣……\n嗅嗅、嗅嗅……","0","7131"
"1","1","3","0","5","120001","先把身體弄暖……\n再將這份溫暖全～部\n傳給弟弟……！","0","7132"
"1","1","3","0","7","120001","如果要召喚迷你弟弟，\n就得多吃一點……因為\n使用魔法很容易肚子餓。","0","7134"
"1","1","3","0","8","120001","守護弟弟的和平……\n所以說，\n要好好檢查一下……♪","0","7135"
"1","1","1","0","1","125301","這件衣服\n一開始還穿不太習慣，\n如今已經可以\n活動自如了。","0","7137"
"1","1","1","0","2","125301","為了守護大自然，\n必須好好學習，\n每天進行鍛鍊。","0","7138"
"1","1","1","0","3","125301","在下先來調配\n剛剛採集到的藥草吧。\n不時之需難以預測呢。","0","7139"
"1","1","1","0","4","125301","集訓雖然辛苦，\n但也多虧有參加集訓，\n總覺得自己的力氣\n稍微變大了……♪","0","7140"
"1","1","1","0","5","125301","餵食汪汪主人的\n時間到了……","0","7141"
"4","1","1","0","101","125301","在下要多加\n訓練和學習，\n期望能幫上\n主人的忙……","0","7142"
"8","1","1","0","102","125301","啊，\n差不多該帶\n汪汪主人\n去散步了。","0","7143"
"1","1","2","0","1","125301","主人如果方便的話，\n要不要去散步呢？\n今天的森林很平靜，\n很適合去走走。","0","7144"
"1","1","2","0","2","125301","汪汪主人\n如今也成了\n【美食殿堂】的\n重要夥伴。","0","7145"
"1","1","2","0","3","125301","森林裡\n處處充滿危險，\n請務必小心，\n別受傷了。","0","7146"
"1","1","2","0","4","125301","如果對森林或動物們\n有任何疑問，\n歡迎隨時提出。","0","7147"
"4","1","2","0","101","125301","進入森林前，\n務必要好好檢查裝備。\n主人，\n請遵守跟在下約定喔。","0","7148"
"8","1","2","0","102","125301","在森林中\n與主人們一起\n悠閒度過的時光，\n對在下而言很寶貴。","0","7149"
"1","1","2","0","1","125301","早安。\n好好吃頓早餐後，\n就準備執行勤務了。","1","7150"
"1","1","2","0","2","125301","現在是\n汪汪主人的點心時間。\n來，請吃。","2","7151"
"1","1","2","0","3","125301","就算已適應了\n露營的生活，\n在下還是比較想\n躺在床上睡覺。","3","7152"
"1","1","3","0","2","125301","這張座椅\n汪汪主人\n似乎也很喜歡呢。","0","7154"
"1","1","3","0","3","125301","這類玩具\n是否可以給\n汪汪主人玩呢？","0","7155"
"1","1","3","0","4","125301","這香味聞起來很舒服。\n下次也來試試\n天然的香料吧。","0","7156"
"1","1","3","0","5","125301","野營的時候，\n保暖是不容忽視的。","0","7157"
"1","1","3","0","7","125301","能吃的時候盡量吃，\n在大自然中\n也是很重要的事。","0","7159"
"1","1","3","0","8","125301","累積更多的知識，\n讓自己懂得活用\n大自然的力量吧。","0","7160"
"12","1","1","0","103","100901","這次的《冥風戰記》\n也寫得很好。\n呵呵，吉格魯特也會\n為我感到開心吧？","0","7162"
"12","1","2","0","103","100901","若是為了你，\n我可以隨時解放\n我真正的魔力喔！","0","7163"
"1","1","1","0","1","125401","要不要幫\n喵特刷牙呢。","0","7164"
"1","1","1","0","2","125401","呵呵……\n這就是遊俠的\n制服嗎？","0","7165"
"1","1","1","0","3","125401","差不多到\n巡邏的時間了……","0","7166"
"1","1","1","0","4","125401","我們去找找\n可以對魔物\n有更多認識的書吧。","0","7167"
"1","1","1","0","5","125401","成為遊俠後，\n我發現自己的\n生病次數減少了……","0","7168"
"4","1","1","0","101","125401","我想要知道\n更多從書中學不到的\n這個世界上的事……","0","7169"
"8","1","1","0","102","125401","我相信\n就算是這樣的我……\n也有能做到的事。","0","7170"
"1","1","2","0","1","125401","那個……\n如果可以的話，\n要不要一起去巡邏？","0","7171"
"1","1","2","0","2","125401","如果可以再和你\n一起做遊俠的工作，\n我會很高興。","0","7172"
"1","1","2","0","3","125401","咳咳。\n……我、我沒事。\n只是偶爾\n會咳一下而已。","0","7173"
"1","1","2","0","4","125401","喵特\n對你也\n越來越親近了呢。","0","7174"
"4","1","2","0","101","125401","要和喵特\n一起去散步嗎？\n……也去\n邀那個人一起吧。","0","7175"
"8","1","2","0","102","125401","我高興可以\n和你並肩從事\n遊俠的工作。","0","7176"
"1","1","2","0","1","125401","早安。\n遊俠‧栞\n精神飽滿地出門工作。","1","7177"
"1","1","2","0","2","125401","也要為喵特\n準備午飯才行。","2","7178"
"1","1","2","0","3","125401","因為明天有工作，\n必須早起。\n晚安囉。","3","7179"
"1","1","3","0","2","125401","呼……為了工作\n四處奔走，\n稍微休息一下吧。","0","7181"
"1","1","3","0","3","125401","工作結束後，\n像這樣撫摸著，\n真的很療癒……","0","7182"
"1","1","3","0","4","125401","有森林的芳香……\n看來今晚\n會很好睡了。","0","7183"
"1","1","3","0","5","125401","和喵特\n一樣暖和……","0","7184"
"1","1","3","0","7","125401","做完遊俠的工作，\n肚子就餓了。","0","7186"
"1","1","3","0","8","125401","無論有多忙，\n唯有讀書\n無法放棄。","0","7187"
"1","1","1","0","1","125801","兄長大人不在時，\n我會守護好\n兄長大人的家！","0","7189"
"1","1","1","0","2","125801","兄、兄、兄長大人\n的家……\n既然受邀前來\n就不能有失禮數……","0","7190"
"1","1","1","0","3","125801","呵呵……\n兄長大人出色的品行，\n從家中散發出來……♪","0","7191"
"1","1","1","0","4","125801","我還不習慣\n穿著鞋子走進屋內……\n啊！若用飛的\n就沒關係……！","0","7192"
"1","1","1","0","5","125801","這裡若插幾束花，\n似乎就會變得很華麗。\n兄長大人……\n喜歡花嗎……？","0","7193"
"4","1","1","0","101","125801","如果我說……\n想一直待在這裡，\n想必會讓兄長大人\n覺得困擾吧……","0","7194"
"8","1","1","0","102","125801","做些料理迎接兄長大人\n感覺也挺不錯的……\n我也要再多加磨練\n自己的手藝……！","0","7195"
"1","1","2","0","1","125801","很抱歉\n讓您看到這樣的我……！\n因、因為有老鼠，\n不小心認真起來……！","0","7196"
"1","1","2","0","2","125801","歡迎回來。\n請好好休息，\n消除身體忙碌一天的疲勞吧。","0","7197"
"1","1","2","0","3","125801","陪兄長大人聊天…！？\n該、該怎麼辦呢…\n我根本不會聊些什麼\n有趣的話題…啊嗚…！","0","7198"
"1","1","2","0","4","125801","我好像具有\n受動物們喜愛的體質…\n這有助於\n尋找失蹤貓咪的打工嗎？","0","7199"
"4","1","2","0","101","125801","璃亞說……\n如果到兄長大人家裡，\n「陪睡」是種禮貌，\n這是……真的嗎？","0","7200"
"8","1","2","0","102","125801","我可以……\n待在這裡嗎？\n作為各位的\n「夥伴」……","0","7201"
"1","1","2","0","1","125801","我很擅長早起。\n兄長大人如果\n很難清醒過來，\n我會叫您起床的。","1","7202"
"1","1","2","0","2","125801","兄長大人……\n我試著做午餐，\n結果失敗了……","2","7203"
"1","1","2","0","3","125801","呼啊……\n啊！呃……\n讓您看到令人\n難為情的模樣……！","3","7204"
"1","1","3","0","2","125801","這、這是……！\n明明在他人家裡，\n卻不禁……想……\n懶散起來……！","0","7206"
"1","1","3","0","3","125801","不、不會\n飛撲過來……\n是吧……？","0","7207"
"1","1","3","0","4","125801","吸……吐……\n這芬芳的氣味，\n心靈被洗滌淨化了……","0","7208"
"1","1","3","0","5","125801","怎麼會這麼暖和……\n就像兄長大人溫暖的\n寬大胸襟一樣……♪","0","7209"
"1","1","3","0","7","125801","吃成這個樣子，\n是不是……\n太不成體統了？","0","7211"
"1","1","3","0","8","125801","兄長大人的書架\n就像是知識的寶庫。\n讓我切身體會到\n自己的懵懂無知。","0","7212"
"1","1","1","0","1","125501","為了下次的冒險，\n來做騎空士便當吧。\n首先就從飯糰開始！","0","7214"
"1","1","1","0","2","125501","魔法修行勢在必行，\n因為我想成為\n更加值得信賴的團長！","0","7215"
"1","1","1","0","3","125501","我想邀碧卡拉\n一起去玩……\n不知道她喜歡去\n什麼樣的地方呢？","0","7216"
"1","1","1","0","4","125501","認真確實地\n把工作做好，\n是登上騎空艇的\n最佳捷徑對吧。","0","7217"
"1","1","1","0","5","125501","在場的這些人，\n有沒有人對騎空團\n有興趣呢……？","0","7218"
"4","1","1","0","101","125501","雖說至今已經累積了\n許多回憶……\n但我接下來還想\n再創造出更多的回憶！","0","7219"
"8","1","1","0","102","125501","因為身邊有夥伴，\n騎空士才能超越\n自己的極限呢。","0","7220"
"1","1","2","0","1","125501","這套服裝感覺\n很像魔法師對吧。\n為了配得上它，\n我得好好努力才行！","0","7221"
"1","1","2","0","2","125501","如果是和你在一起，\n無論遇到什麼對手，\n我都不覺得害怕喔！","0","7222"
"1","1","2","0","3","125501","花凜小姐給了我們\n新的委託！\n我們一起加油吧！","0","7223"
"1","1","2","0","4","125501","要成為操舵士，\n似乎很不容易……\n但願能早日找到\n值得依賴的夥伴呢。","0","7224"
"4","1","2","0","101","125501","你想要比試一下嗎？\n好喔，偶爾也讓你\n瞧瞧團長應有的風範！","0","7225"
"8","1","2","0","102","125501","雖然目前成員\n只有兩個人……\n但這個騎空團\n是我的寶物喔！","0","7226"
"1","1","2","0","1","125501","早安～\n我昨天研究魔法\n到很晚……\n呼啊……好睏喔……","1","7227"
"1","1","2","0","2","125501","好啦，\n現在是午休時間！\n我要去沖壺紅茶，\n我們一起喝吧！","2","7228"
"1","1","2","0","3","125501","忙到這麼晚，辛苦了！\n不要太勉強自己，\n我們一起加油吧！","3","7229"
"1","1","3","0","2","125501","暫停一下\n魔法的研究！\n得讓頭腦好好休息。","0","7231"
"1","1","3","0","3","125501","就像變魔法\n一樣可愛！\n要加入騎空團嗎？\n開玩笑的！","0","7232"
"1","1","3","0","4","125501","很棒的香氣……\n而且總覺得\n專注力也提升了不少。","0","7233"
"1","1","3","0","5","125501","不只是身體，\n連內心也變得\n暖烘烘的……\n感覺就像魔法一樣。","0","7234"
"1","1","3","0","7","125501","動腦思考過後，\n肚子都餓了！\n我要開動囉──！","0","7236"
"1","1","3","0","8","125501","「若要抵達\n法則的另一端……」\n……這本魔導書\n可以學到很多呢。","0","7237"
"1","1","1","0","1","125701","一穿上這件衣服，\n就變得很想\n出去冒險呢。","0","7239"
"1","1","1","0","2","125701","冒險者心得之一，\n準備工作要盡可能地\n做到最完善。\n你覺得如何？","0","7240"
"1","1","1","0","3","125701","調配所需的素材\n有那個、這個和這個…\n一有時間就會\n忍不住去想這些事呢。","0","7241"
"1","1","1","0","4","125701","機會難得，\n我想要自己去\n收集更好的素材。","0","7242"
"1","1","1","0","5","125701","這份藥水\n若可以派上用場，\n我會很開心的。","0","7243"
"4","1","1","0","101","125701","冒險者心得之二，\n情況危急時，\n要先逃走！\n這很重要呢。","0","7244"
"8","1","1","0","102","125701","那個人的冒險看起來\n似乎一直都很開心，\n讓我也能振奮起來。","0","7245"
"1","1","2","0","1","125701","我有一份\n想推薦給你的委託，\n請你過來這裡♪","0","7246"
"1","1","2","0","2","125701","你如果有想要什麼藥，\n我可以用鍊金術\n製藥給你喔。","0","7247"
"1","1","2","0","3","125701","對委託若有任何疑問，\n都可以向我確認。","0","7248"
"1","1","2","0","4","125701","我想在這棟公會小屋裡\n設置鍊金術的\n實驗設備……\n咦？不行嗎？","0","7249"
"4","1","2","0","101","125701","這瓶藥水送你。\n沒問題的，\n我已經確認過\n其效果了♪","0","7250"
"8","1","2","0","102","125701","下次要去進行\n什麼樣的冒險呢？\n我都會陪你一起去喔。","0","7251"
"1","1","2","0","1","125701","今天似乎\n也會是個好日子。\n應該可說是\n最適合冒險的日子吧。","1","7252"
"1","1","2","0","2","125701","時間正好，\n要吃午餐嗎？\n順便也可以開個有關\n下次冒險的作戰會議♪","2","7253"
"1","1","2","0","3","125701","夜已深了，\n為了明天的冒險，\n今天早點睡吧。","3","7254"
"1","1","3","0","2","125701","呼……冒險果然\n和事務工作不一樣。\n稍微休息一下吧……","0","7256"
"1","1","3","0","3","125701","冒險的緊張接連不斷，\n用可愛的東西\n來療癒一下心靈吧。","0","7257"
"1","1","3","0","4","125701","嗯，這香氣……\n是以絕佳的比例\n調配而成的呢。","0","7258"
"1","1","3","0","5","125701","這般火力……\n似乎可用於\n鍊金術的調配。","0","7259"
"1","1","3","0","7","125701","在冒險之際，\n吃得下就要盡量吃！\n……貪吃佩可小姐\n也曾這樣說過呢。","0","7261"
"1","1","3","0","8","125701","嗯嗯……原來如此。\n原來也有\n這種調配方式……\n真的很深奧呢。","0","7262"
"12","1","1","0","103","106101","那傢伙去哪了……？\n如果要戰鬥，\n就也該帶我去啊──！","0","7264"
"12","1","2","0","103","106101","今天也要在擊退壞蛋…\n在這之前\n先填飽了肚子！\n我們去吃點什麼吧！","0","7265"
"1","1","1","0","1","125601","各位～！\n在公會小屋\n和我握手吧！","0","7266"
"1","1","1","0","2","125601","儘管種族、年齡\n各不相同，但大家\n看起來都很愉快呢！\n這果然是我的烏～托邦！","0","7267"
"1","1","1","0","3","125601","哈哈！這裡簡直\n就像是派對會場！\n看來很值得\n大玩特玩呢！","0","7268"
"1","1","1","0","4","125601","嗨，各位！\n要來副充滿吉利的\n老鼠耳朵嗎？\n一副三盧幣喔！","0","7269"
"1","1","1","0","5","125601","待在這裡，\n就不愁缺少玩伴了呢。\n神明保佑神明保佑～！","0","7270"
"4","1","1","0","101","125601","要不要去\n哪裡玩呢♪\n對了，也邀那個人\n一起去吧！","0","7271"
"8","1","1","0","102","125601","和那個人在一起，\n連我也會變得開心！\n每天都是\n想遊行的心情！","0","7272"
"1","1","2","0","1","125601","老鼠耳朵已經\n沒庫存了！\n你願意\n協助我製作嗎？","0","7273"
"1","1","2","0","2","125601","嗯？你要握手？\n當然沒問題！\n隨時隨地要握幾次，\n我都很樂意喔！","0","7274"
"1","1","2","0","3","125601","你對這件衣服\n有興趣嗎？\n你還挺有眼光的嘛！","0","7275"
"1","1","2","0","4","125601","我打算在這裡\n打擾一段時間喔。\n待會你可以為我\n介紹城鎮嗎？","0","7276"
"4","1","2","0","101","125601","這珍藏的起司，\n我們一人一半！\n要對大家保密喔？","0","7277"
"8","1","2","0","102","125601","在我需要你的時候，\n你總是在我身邊呢。\n真是神明保佑！","0","7278"
"1","1","2","0","1","125601","嗨，早安！\n真是個舒服的早晨呢。\n今天也要開心地\n努力販賣老鼠耳朵喔！","1","7279"
"1","1","2","0","2","125601","已經中午囉！\n我帶來好吃的起司，\n我們一人一半吧！","2","7280"
"1","1","2","0","3","125601","今天一整天\n都很開心呢！\n肯定可以\n做個好夢啊！","3","7281"
"1","1","3","0","2","125601","我也需要休息啊！\n放鬆一下～\n放鬆一下～♪","0","7283"
"1","1","3","0","3","125601","我要不要也來\n製作布偶販賣呢……\n說不定能一口氣湊齊\n足夠的修繕費用呀！","0","7284"
"1","1","3","0","4","125601","好香的味道呀！\n這和東國的薰香\n十分相似呢。","0","7285"
"1","1","3","0","5","125601","呼……整個人\n都暖和起來了……\n對了，要不要試著\n用這火來烤起司呢？","0","7286"
"1","1","3","0","7","125601","嗯～這味道……\n會讓我想起東國呢。\n我看看，\n再讓我品嚐一個吧！","0","7288"
"1","1","3","0","8","125601","這是蘭德索爾的\n導覽書呢！\n請借給我\n做個參考吧！","0","7289"
"1","1","1","0","1","126201","想不到，妾身竟然會有\n穿這種服裝的一天……\n真令人感慨。","0","7291"
"1","1","1","0","2","126201","妾身的美貌，\n讓這棟公會小屋\n顯得更加華麗了哪。","0","7292"
"1","1","1","0","3","126201","別讓無趣的戰爭\n弄髒了盛裝。\n今天一整天\n就悠閒地度過吧。","0","7293"
"1","1","1","0","4","126201","今天妾身\n要準備餐點，\n等待那傢伙回來。\n菜單要如何設計呢？","0","7294"
"1","1","1","0","5","126201","那傢伙是叫雪嗎……\n雖然難以捉摸，\n但妾身很認同\n那傢伙的毅力。","0","7295"
"4","1","1","0","101","126201","像這樣，與夥伴\n悠閒度過的時光\n也不賴嘛♪","0","7296"
"8","1","1","0","102","126201","妾身很期待\n邀約那傢伙\n去賞月的夜晚♪","0","7297"
"1","1","2","0","1","126201","無論什麼樣的服裝，\n妾身都能\n完美地穿搭♪","0","7298"
"1","1","2","0","2","126201","怎麼了？\n對妾身的姿態\n深深著迷了嗎？\n你、你很坦率，很好。","0","7299"
"1","1","2","0","3","126201","這服裝很適合\n身為吸血鬼的妾身。\n之後希望能再配上\n鮮紅的血液……","0","7300"
"1","1","2","0","4","126201","你累了嗎？\n妾身來療癒你吧。\n來，再靠近一點。","0","7301"
"4","1","2","0","101","126201","只要有你在，\n公會小屋就會\n變得很熱鬧。\n這也算是一種才能呢♪","0","7302"
"8","1","2","0","102","126201","眷屬啊，你要洗澡？\n還是吃飯？\n不管哪項，都讓妾身…\n不，快點忘掉吧。","0","7303"
"1","1","2","0","1","126201","一大清早\n就這麼想見妾身哪……\n眷屬啊，\n你很值得讚賞♪","1","7304"
"1","1","2","0","2","126201","眷屬啊，\n妾身已準備了餐點。\n要好好努力，\n別輸給可恨的太陽。","2","7305"
"1","1","2","0","3","126201","夜晚拿來睡覺太可惜了。\n眷屬啊，\n你就在妾身身旁\n多待一會兒吧。","3","7306"
"1","1","3","0","2","126201","鬆鬆軟軟的♪\n下次也讓那傢伙\n試著坐坐看。","0","7308"
"1","1","3","0","3","126201","可愛的傢伙，\n要不要陪妾身\n稍微玩一下呢？","0","7309"
"1","1","3","0","4","126201","很有品味的香氣。\n妾身的古城裡\n也想擺一個。","0","7310"
"1","1","3","0","5","126201","很棒的溫度……\n完全不同於\n可恨的太陽。","0","7311"
"1","1","3","0","7","126201","做為調味的參考，\n再吃一個就好……\n好吃得讓人停不了……","0","7313"
"1","1","3","0","8","126201","上頭記載了\n吸血鬼的缺點嗎……\n嗯，\n來看一看提神吧。","0","7314"
"12","1","1","0","103","100801","即使我\n就這樣繼續變美，\n相信他也一定會願意\n陪在我身旁的！","0","7316"
"12","1","2","0","103","100801","你再靠近一點啊。\n我的身邊可是\n專為你而留的\n特等席。","0","7317"
"1","1","1","0","1","126301","或許是受服裝影響……\n感覺自己比之前更喜歡\n黑色和紅色了。","0","7318"
"1","1","1","0","2","126301","只是有我在，\n這裡就瞬間\n變華麗了呢♪","0","7319"
"1","1","1","0","3","126301","我下次帶\n我的畫像來給\n這裡裝飾一下好了。","0","7320"
"1","1","1","0","4","126301","我真是被自己\n迷到神魂顛倒♪\n這正是魔性的存在啊。","0","7321"
"1","1","1","0","5","126301","有人想聽\n美的建議嗎？\n我可以讓你\n更加發光發熱喔♪","0","7322"
"4","1","1","0","101","126301","那個人下次會\n怎麼讚美我呢？\n即使他用盡詞彙了，\n我也原諒他吧♪","0","7323"
"8","1","1","0","102","126301","來幫那個人想想\n適合他的穿搭吧，\n不過他說不定穿什麼\n都會很有型呢♪","0","7324"
"1","1","2","0","1","126301","我還是不要\n變成什麼吸血鬼了！\n因為還有其他比\n永恆之美更重要的事。","0","7325"
"1","1","2","0","2","126301","有益肌膚的東西，\n我大部分都喜歡。\n比如像是番茄汁。","0","7326"
"1","1","2","0","3","126301","銀飾品\n是我的最愛，\n我等你隨時\n送我當禮物喔♪","0","7327"
"1","1","2","0","4","126301","我也想像伊莉亞一樣\n住在城堡裡看看♪\n這很適合\n統御美麗之人對吧？","0","7328"
"4","1","2","0","101","126301","我現在只要碰到杯子，\n杯子就會壞掉。\n所以你來\n餵我喝紅茶吧。","0","7329"
"8","1","2","0","102","126301","只要你也提升\n自己的美，一定能\n更發光發熱的！\n我來幫你梳妝打扮吧？","0","7330"
"1","1","2","0","1","126301","嗯嗯，還是好睏……\n為了美容，\n我要再多睡一下……","1","7331"
"1","1","2","0","2","126301","我買了\n和我非常相襯的陽傘♪\n我們去散步吧！","2","7332"
"1","1","2","0","3","126301","夜晚就是我的時間！\n好了，來讓所有的人\n認識我的美貌吧！","3","7333"
"1","1","3","0","2","126301","放鬆是很重要的。\n保持精神上的從容，\n才是美麗的祕訣呀♪","0","7335"
"1","1","3","0","3","126301","我也讓你變成\n我美貌的俘虜♪\n你很開心對吧？","0","7336"
"1","1","3","0","4","126301","足以魅惑人們的\n魔性香氣……\n很適合我呢♪","0","7337"
"1","1","3","0","5","126301","寒冷是很傷美貌的。\n如果想變得\n像我這麼美，\n就應該注意保暖。","0","7338"
"1","1","3","0","7","126301","我用餐時\n所展現出的優美……♪\n想必連吸血鬼都會\n感到怦然心動吧。","0","7340"
"1","1","3","0","8","126301","吸血鬼是\n美麗的存在呢……\n但還比不上我就是了。","0","7341"
"1","1","1","0","1","126401","這裡就是騎士先生的\n家呀～！和你給人的\n氛圍一模一樣！","0","7343"
"1","1","1","0","2","126401","門和牆壁\n都不是點心對吧？\n好不可思議喔～♪","0","7344"
"1","1","1","0","3","126401","我要小心\n不能失禮！\n因為我和萊拉耶爾殿下\n約定好了！","0","7345"
"1","1","1","0","4","126401","希望等我回去那裡時，\n能帶很多有趣的經歷\n回去說給大家聽～♪","0","7346"
"1","1","1","0","5","126401","除了戰鬥用的手臂，\n真希望也可以另外有\n觀光用的手臂呢～","0","7347"
"4","1","1","0","101","126401","騎士先生的充電\n和萊拉耶爾殿下的\n充電不一樣，\n但我兩邊都非常喜歡♪","0","7348"
"8","1","1","0","102","126401","……如果騎士先生\n能成為我的Master……\n嘿嘿……沒事！","0","7349"
"1","1","2","0","1","126401","如果需要幫忙，\n請交給我吧！\n像是你的家，\n需要我幫忙搬移嗎？","0","7350"
"1","1","2","0","2","126401","我來這裡前，\n波波爺爺\n有充分幫我\n做好維護喔♪","0","7351"
"1","1","2","0","3","126401","雖然待在家裡也不錯，\n可是外面的世界\n也令人很好奇～！\n我們出去看看吧♪","0","7352"
"1","1","2","0","4","126401","我發現了一隻\n和沃爾加諾\n長得好像的小貓咪！\n是他的親戚嗎？","0","7353"
"4","1","2","0","101","126401","我偷偷跟你說……\n其實我的線\n如果被人碰到，\n我會覺得有點癢喔！","0","7354"
"8","1","2","0","102","126401","這個家的屋主\n是騎士先生對吧？\n那你在這裡\n就是主人呢！","0","7355"
"1","1","2","0","1","126401","早安！\n今天也一起\n全力加油吧♪","1","7356"
"1","1","2","0","2","126401","午餐時間到了！\n麻煩幫我進行\n午餐的充電～♪","2","7357"
"1","1","2","0","3","126401","你還不睡覺\n不要緊嗎？\n如果要熬夜，\n我可以陪你喔♪","3","7358"
"1","1","3","0","2","126401","盡可能降低\n能量的消耗\n也是很重要的呢～","0","7360"
"1","1","3","0","3","126401","就算被我碰到\n也沒事……！\n可愛又堅固！\n我喜歡！","0","7361"
