fa4fa81043c312dc659cf173f18e2ada199eadf1f6ae888d2a52b40c11a5d07e,0be138d1ff32ac0147aacab4e38343e41c0fff0efd4da76a8707a52c011528f6,18e5f67483ad90c2993f02a6f8d6442855d8294c6a143260b1bd73b037c7ea11,8de20e57b4348c9862dbbae853939ec55ca9841ec08e2286152c8c5c46e25dc9,031a7d539196105b829a3c82de7b06147d9df7903306debae732e6e94ab84794,5a86e7954521357c041f76842478562ac9181633ec3251535b38990d244647b6,155a6440e94b25bca5215243629e54c4f27154c78cfcff1bee9e8a97a6bcc6be,f0b8e7467c78cb558858de198f040ae526856a5ee0b279e53c10cd1df1cab8c5,5b41a74d05a5d3fe7baf540ee61cf426bb7fa6d5db3e3e8da657b29c0b1bbe52,27d8fefdfd0c7bf8d67ab44fbb2fc1cb99b4bd17e39348fbe9e31c210acbef3a,ab9e6956addeeb1dcd2ae9a50bf14d90a000fe836425047ac9070ef5ca87a12e,2f923c96208e0f944a205897286be61944c661804cd7cf01e3f828e159bd8f08,80f67e84814097d6f91957cefa7940fd998deb6e5554e706581123a67a61105a,04ad9d33b8800322917ced69c251cdaab34728e5d6a5212873597675c09c124a,4eea330d8eaeba18c7e10cdda249efa561c0bba2a5106e782b04cc3cc7804679
"81123008","0","9015","1","0","2023/11/17 16:00:00","81123008","601","5","10123","2023/11/27 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10123110","0"
"81125001","0","9001","3","0","2023/12/18 16:00:00","81125001","601","0","10125","2023/12/28 15:59:59","6011","打倒小小甜心的闇影","10125101","0"
"81125002","0","9016","1","0","2023/12/18 16:00:00","81125002","601","2","10125","2023/12/28 15:59:59","6011","將MODE2出現的怪物全部打倒","10125102","0"
"81125003","1","9018","2700000","0","2023/12/18 16:00:00","81125003","601","1","10125","2023/12/28 15:59:59","6011","將特別戰鬥的Boss的HP降低至5300000","10125103","0"
"81125004","1","9018","5400000","0","2023/12/18 16:00:00","81125004","601","1","10125","2023/12/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2600000","10125104","0"
"81125005","0","9016","1","0","2023/12/18 16:00:00","81125005","601","3","10125","2023/12/28 15:59:59","6011","討伐特別戰鬥的 Boss","10125105","0"
"81125006","0","9015","1","0","2023/12/18 16:00:00","81125006","601","5","10125","2023/12/28 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10125106","0"
"81126001","1","9018","4900000","0","2024/01/01 16:00:00","81126001","601","1","10126","2024/01/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至81000000","10126103","0"
"81126002","1","9018","9800000","0","2024/01/01 16:00:00","81126002","601","1","10126","2024/01/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至76100000","10126104","0"
"81126003","0","9016","1","0","2024/01/01 16:00:00","81126003","601","1","10126","2024/01/19 15:59:59","6011","完成特別戰鬥的模式1","10126105","0"
"81126004","0","9001","4","0","2024/01/01 16:00:00","81126004","601","0","10126","2024/01/19 15:59:59","6011","打倒惠理子、妮諾、鈴奈、璃乃的闇影","10126106","0"
"81126005","1","9018","38400000","0","2024/01/01 16:00:00","81126005","601","1","10126","2024/01/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至47500000","10126107","0"
"81126006","1","9018","62200000","0","2024/01/01 16:00:00","81126006","601","1","10126","2024/01/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至23700000","10126108","0"
"81126007","0","9016","1","0","2024/01/01 16:00:00","81126007","601","3","10126","2024/01/19 15:59:59","6011","討伐特別戰鬥的 Boss","10126109","0"
"81126008","0","9015","1","0","2024/01/01 16:00:00","81126008","601","5","10126","2024/01/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10126110","0"
"81127001","0","9001","4","0","2024/01/17 16:00:00","81127001","601","0","10127","2024/01/27 15:59:59","6011","將MODE1出現的怪物全部打倒","10127103","0"
"81127002","1","9018","2000000","0","2024/01/17 16:00:00","81127002","601","1","10127","2024/01/27 15:59:59","6011","將特別戰鬥的Boss的HP降低至14700000","10127104","0"
"81127003","1","9018","4000000","0","2024/01/17 16:00:00","81127003","601","1","10127","2024/01/27 15:59:59","6011","將特別戰鬥的Boss的HP降低至12700000","10127105","0"
"81127004","0","9016","1","0","2024/01/17 16:00:00","81127004","601","2","10127","2024/01/27 15:59:59","6011","完成特別戰鬥的模式2","10127106","0"
"81127005","1","9018","9500000","0","2024/01/17 16:00:00","81127005","601","1","10127","2024/01/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 7200000","10127107","0"
"81127006","1","9018","13100000","0","2024/01/17 16:00:00","81127006","601","1","10127","2024/01/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 3600000","10127108","0"
"81127007","0","9016","1","0","2024/01/17 16:00:00","81127007","601","3","10127","2024/01/27 15:59:59","6011","討伐特別戰鬥的 Boss","10127109","0"
"81127008","0","9015","1","0","2024/01/17 16:00:00","81127008","601","5","10127","2024/01/27 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10127110","0"
"81128001","0","9014","15","0","2024/02/01 16:00:00","81128001","601","0","10128","2024/02/19 15:59:59","6011","打倒15隻古代小兵","10128103","0"
"81128002","1","9018","16800000","0","2024/02/01 16:00:00","81128002","601","1","10128","2024/02/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至116200000","10128104","0"
"81128003","1","9018","33600000","0","2024/02/01 16:00:00","81128003","601","1","10128","2024/02/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至99400000","10128105","0"
"81128004","0","9016","1","0","2024/02/01 16:00:00","81128004","601","2","10128","2024/02/19 15:59:59","6011","完成特別戰鬥的模式2","10128106","0"
"81128005","1","9018","78000000","0","2024/02/01 16:00:00","81128005","601","1","10128","2024/02/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至55000000","10128107","0"
"81128006","1","9018","105500000","0","2024/02/01 16:00:00","81128006","601","1","10128","2024/02/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至27500000","10128108","0"
"81128007","0","9016","1","0","2024/02/01 16:00:00","81128007","601","3","10128","2024/02/19 15:59:59","6011","討伐特別戰鬥的 Boss","10128109","0"
"81128008","0","9015","1","0","2024/02/01 16:00:00","81128008","601","5","10128","2024/02/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10128110","0"
"81129001","1","9018","2200000","0","2024/02/16 16:00:00","81129001","601","1","10129","2024/02/26 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 16800000","10129103","0"
"81129002","1","9018","4400000","0","2024/02/16 16:00:00","81129002","601","1","10129","2024/02/26 15:59:59","6011","將特別戰鬥的Boss的HP降低至14600000","10129104","0"
"81129003","0","9016","1","0","2024/02/16 16:00:00","81129003","601","1","10129","2024/02/26 15:59:59","6011","完成特別戰鬥的模式1","10129105","0"
"81129004","0","9001","3","0","2024/02/16 16:00:00","81129004","601","0","10129","2024/02/26 15:59:59","6011","打倒智、鈴、七七香的闇影","10129106","0"
"81129005","1","9018","10600000","0","2024/02/16 16:00:00","81129005","601","1","10129","2024/02/26 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 8400000","10129107","0"
"81129006","1","9018","14800000","0","2024/02/16 16:00:00","81129006","601","1","10129","2024/02/26 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 4200000","10129108","0"
"81129007","0","9016","1","0","2024/02/16 16:00:00","81129007","601","3","10129","2024/02/26 15:59:59","6011","討伐特別戰鬥的 Boss","10129109","0"
"81129008","0","9015","1","0","2024/02/16 16:00:00","81129008","601","5","10129","2024/02/26 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10129110","0"
"81130001","1","9018","9000000","0","2024/03/01 16:00:00","81130001","601","1","10130","2024/03/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至114000000","10130103","0"
"81130002","1","9018","18000000","0","2024/03/01 16:00:00","81130002","601","1","10130","2024/03/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至105000000","10130104","0"
"81130003","0","9016","1","0","2024/03/01 16:00:00","81130003","601","1","10130","2024/03/19 15:59:59","6011","完成特別戰鬥的模式1","10130105","0"
"81130004","0","9001","3","0","2024/03/01 16:00:00","81130004","601","0","10130","2024/03/19 15:59:59","6011","打倒幻變少女的闇影","10130106","0"
"81130005","1","9018","59000000","0","2024/03/01 16:00:00","81130005","601","1","10130","2024/03/19 15:59:59","6011","將特別戰鬥的Boss的HP降低至64000000","10130107","0"
"81130006","1","9018","91000000","0","2024/03/01 16:00:00","81130006","601","1","10130","2024/03/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 32000000","10130108","0"
"81130007","0","9016","1","0","2024/03/01 16:00:00","81130007","601","3","10130","2024/03/19 15:59:59","6011","討伐特別戰鬥的 Boss","10130109","0"
"81130008","0","9015","1","0","2024/03/01 16:00:00","81130008","601","5","10130","2024/03/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10130110","0"
"81131001","0","9001","3","0","2024/03/18 16:00:00","81131001","601","0","10131","2024/03/27 15:59:59","6011","打倒克莉絲提娜、茉莉的闇影及其餘怪物","10131103","0"
"81131002","1","9018","9000000","0","2024/03/18 16:00:00","81131002","601","1","10131","2024/03/27 15:59:59","6011","將特別戰鬥的Boss的HP降低至21600000","10131104","0"
"81131003","1","9018","18000000","0","2024/03/18 16:00:00","81131003","601","1","10131","2024/03/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 16200000","10131105","0"
"81131004","0","9016","1","0","2024/03/18 16:00:00","81131004","601","2","10131","2024/03/27 15:59:59","6011","完成特別戰鬥的模式2","10131106","0"
"81131005","1","9018","33000000","0","2024/03/18 16:00:00","81131005","601","1","10131","2024/03/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 7200000","10131107","0"
"81131006","1","9018","39000000","0","2024/03/18 16:00:00","81131006","601","1","10131","2024/03/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 3600000","10131108","0"
"81131007","0","9016","1","0","2024/03/18 16:00:00","81131007","601","3","10131","2024/03/27 15:59:59","6011","討伐特別戰鬥的 Boss","10131109","0"
"81131008","0","9015","1","0","2024/03/18 16:00:00","81131008","601","5","10131","2024/03/27 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10131110","0"
"81132001","0","9014","15","0","2024/04/01 16:00:00","81132001","601","0","10132","2024/04/19 15:59:59","6011","打倒15隻目標","10132103","0"
"81132002","1","9018","12000000","0","2024/04/01 16:00:00","81132002","601","1","10132","2024/04/19 15:59:59","6011","將SPECIAL的Boss的HP降低至108000000","10132104","0"
"81132003","1","9018","24000000","0","2024/04/01 16:00:00","81132003","601","1","10132","2024/04/19 15:59:59","6011","將SPECIAL的Boss的HP降低至96000000","10132105","0"
"81132004","0","9016","1","0","2024/04/01 16:00:00","81132004","601","2","10132","2024/04/19 15:59:59","6011","通過SPECIAL的MODE2","10132106","0"
"81132005","1","9018","64000000","0","2024/04/01 16:00:00","81132005","601","1","10132","2024/04/19 15:59:59","6011","將SPECIAL的Boss的HP降低至56000000","10132107","0"
"81132006","1","9018","92000000","0","2024/04/01 16:00:00","81132006","601","1","10132","2024/04/19 15:59:59","6011","將SPECIAL的Boss的HP降低至28000000","10132108","0"
"81132007","0","9016","1","0","2024/04/01 16:00:00","81132007","601","3","10132","2024/04/19 15:59:59","6011","討伐SPECIAL的Boss","10132111","0"
"81132010","0","9015","1","0","2024/04/01 16:00:00","81132008","601","5","10132","2024/04/19 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10132112","0"
"81132011","0","9023","1","0","2024/04/01 16:00:00","81132011","601","1","10132","2024/04/19 15:59:59","6013","通過EXHIBITION＋的MODE1","10132113","0"
"81132012","0","9023","1","0","2024/04/01 16:00:00","81132012","601","2","10132","2024/04/19 15:59:59","6013","通過EXHIBITION＋的MODE2","10132114","0"
"81132013","0","9022","1","0","2024/04/01 16:00:00","81132013","601","5","10132","2024/04/19 15:59:59","6013","在5次以內討伐EXHIBITION＋的Boss","10132115","0"
"81133001","0","9014","12","0","2024/04/16 16:00:00","81133001","601","0","10133","2024/04/26 15:59:59","6011","打倒 12 隻目標","10133103","0"
"81133002","1","9018","4000000","0","2024/04/16 16:00:00","81133002","601","1","10133","2024/04/26 15:59:59","6011","將SPECIAL的Boss的HP降低至26000000","10133104","0"
"81133003","1","9018","8000000","0","2024/04/16 16:00:00","81133003","601","1","10133","2024/04/26 15:59:59","6011","將SPECIAL的Boss的HP降低至22000000","10133105","0"
"81133004","0","9016","1","0","2024/04/16 16:00:00","81133004","601","2","10133","2024/04/26 15:59:59","6011","通過SPECIAL的MODE2","10133106","0"
"81133005","1","9018","18000000","0","2024/04/16 16:00:00","81133005","601","1","10133","2024/04/26 15:59:59","6011","將SPECIAL的Boss的HP降低至12000000","10133107","0"
"81133006","1","9018","24000000","0","2024/04/16 16:00:00","81133006","601","1","10133","2024/04/26 15:59:59","6011","將SPECIAL的Boss的HP降低至6000000","10133108","0"
"81133007","0","9016","1","0","2024/04/16 16:00:00","81133007","601","3","10133","2024/04/26 15:59:59","6011","討伐SPECIAL的Boss","10133109","0"
"81133008","0","9015","1","0","2024/04/16 16:00:00","81133008","601","5","10133","2024/04/26 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10133110","0"
"81134001","1","9018","22000000","0","2024/05/01 16:00:00","81134001","601","1","10134","2024/05/19 15:59:59","6011","將SPECIAL的Boss的HP降低至98000000","10134103","0"
"81134002","1","9018","44000000","0","2024/05/01 16:00:00","81134002","601","1","10134","2024/05/19 15:59:59","6011","將SPECIAL的Boss的HP降低至76000000","10134104","0"
"81134003","0","9016","1","0","2024/05/01 16:00:00","81134003","601","1","10134","2024/05/19 15:59:59","6011","通過SPECIAL的MODE1","10134105","0"
"81134004","0","9014","30","0","2024/05/01 16:00:00","81134004","601","0","10134","2024/05/19 15:59:59","6011","破壞30個小隕石","10134106","0"
"81134005","1","9018","84000000","0","2024/05/01 16:00:00","81134005","601","1","10134","2024/05/19 15:59:59","6011","將SPECIAL的Boss的HP降低至36000000","10134107","0"
"81134006","1","9018","102000000","0","2024/05/01 16:00:00","81134006","601","1","10134","2024/05/19 15:59:59","6011","將SPECIAL的Boss的HP降低至18000000","10134108","0"
"81134007","0","9016","1","0","2024/05/01 16:00:00","81134007","601","3","10134","2024/05/19 15:59:59","6011","討伐SPECIAL的Boss","10134109","0"
"81134008","0","9015","1","0","2024/05/01 16:00:00","81134008","601","5","10134","2024/05/19 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10134110","0"
"81134011","0","9023","1","0","2024/05/01 16:00:00","81134011","601","1","10134","2024/05/19 15:59:59","6013","通過EXHIBITION＋的MODE1","10134113","0"
"81134012","0","9023","1","0","2024/05/01 16:00:00","81134012","601","2","10134","2024/05/19 15:59:59","6013","通過EXHIBITION＋的MODE2","10134114","0"
"81134013","0","9022","1","0","2024/05/01 16:00:00","81134013","601","5","10134","2024/05/19 15:59:59","6013","在5次以內討伐EXHIBITION＋的Boss","10134115","0"
"81135001","1","9018","2000000","0","2024/05/17 16:00:00","81135001","601","1","10135","2024/05/27 15:59:59","6011","將SPECIAL的Boss的HP降低至38000000","10135103","0"
"81135002","1","9018","4000000","0","2024/05/17 16:00:00","81135002","601","1","10135","2024/05/27 15:59:59","6011","將SPECIAL的Boss的HP降低至36000000","10135104","0"
"81135003","0","9016","1","0","2024/05/17 16:00:00","81135003","601","1","10135","2024/05/27 15:59:59","6011","通過SPECIAL的MODE1","10135105","0"
"81135004","1","9018","8000000","0","2024/05/17 16:00:00","81135004","601","1","10135","2024/05/27 15:59:59","6011","將SPECIAL的Boss的HP降低至32000000","10135106","0"
"81135005","1","9018","10000000","0","2024/05/17 16:00:00","81135005","601","1","10135","2024/05/27 15:59:59","6011","將SPECIAL的Boss的HP降低至30000000","10135107","0"
"81135006","0","9016","1","0","2024/05/17 16:00:00","81135006","601","2","10135","2024/05/27 15:59:59","6011","通過SPECIAL的MODE2","10135108","0"
"81135007","1","9018","21300000","0","2024/05/17 16:00:00","81135007","601","1","10135","2024/05/27 15:59:59","6011","將SPECIAL的Boss的HP降低至18700000","10135109","0"
"81135008","1","9018","30600000","0","2024/05/17 16:00:00","81135008","601","1","10135","2024/05/27 15:59:59","6011","將SPECIAL的Boss的HP降低至9400000","10135110","0"
"81135009","0","9016","1","0","2024/05/17 16:00:00","81135009","601","3","10135","2024/05/27 15:59:59","6011","討伐SPECIAL的Boss","10135111","0"
"81135010","0","9015","1","0","2024/05/17 16:00:00","81135010","601","5","10135","2024/05/27 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10135112","0"
"81136001","0","9001","3","0","2024/06/01 16:00:00","81136001","601","0","10136","2024/06/29 15:59:59","6011","打倒破曉之星的闇影","10136103","0"
"81136002","1","9018","8000000","0","2024/06/01 16:00:00","81136002","601","1","10136","2024/06/29 15:59:59","6011","將SPECIAL紅霧精靈的 HP 降低至 112000000","10136104","0"
"81136003","1","9018","16000000","0","2024/06/01 16:00:00","81136003","601","1","10136","2024/06/29 15:59:59","6011","將SPECIAL紅霧精靈的 HP 降低至 104000000","10136105","0"
"81136004","0","9016","1","0","2024/06/01 16:00:00","81136004","601","2","10136","2024/06/29 15:59:59","6011","通過紅霧精靈的MODE2","10136106","0"
"81136005","1","9018","56000000","0","2024/06/01 16:00:00","81136005","601","1","10136","2024/06/29 15:59:59","6011","將SPECIAL紅霧精靈的 HP 降低至 64000000","10136107","0"
"81136006","1","9018","88000000","0","2024/06/01 16:00:00","81136006","601","1","10136","2024/06/29 15:59:59","6011","將SPECIAL紅霧精靈的 HP 降低至 32000000","10136108","0"
"81136007","0","9016","1","0","2024/06/01 16:00:00","81136007","601","3","10136","2024/06/29 15:59:59","6011","討伐SPECIAL紅霧精靈","10136109","0"
"81136008","0","9015","1","0","2024/06/01 16:00:00","81136008","601","5","10136","2024/06/29 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的紅霧精靈","10136110","0"
"81136009","0","9023","1","0","2024/06/01 16:00:00","81136009","601","1","10136","2024/06/29 15:59:59","6013","通過EXHIBITION＋的紅霧精靈的MODE1","10136111","0"
"81136010","0","9023","1","0","2024/06/01 16:00:00","81136010","601","2","10136","2024/06/29 15:59:59","6013","通過EXHIBITION＋的紅霧精靈的MODE2","10136112","0"
"81136011","0","9022","1","0","2024/06/01 16:00:00","81136011","601","5","10136","2024/06/29 15:59:59","6013","在5次以內討伐EXHIBITION＋的紅霧精靈","10136113","0"
"81137001","1","9018","8000000","0","2024/06/08 16:00:00","81137001","601","1","10137","2024/06/29 15:59:59","6011","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 112000000","10137103","0"
"81137002","1","9018","16000000","0","2024/06/08 16:00:00","81137002","601","1","10137","2024/06/29 15:59:59","6011","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 104000000","10137104","0"
"81137003","0","9016","1","0","2024/06/08 16:00:00","81137003","601","1","10137","2024/06/29 15:59:59","6011","通過顯露苦衷 埃拉＆志那都的MODE1","10137105","0"
"81137004","1","9018","32000000","0","2024/06/08 16:00:00","81137004","601","1","10137","2024/06/29 15:59:59","6011","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 88000000","10137106","0"
"81137005","1","9018","40000000","0","2024/06/08 16:00:00","81137005","601","1","10137","2024/06/29 15:59:59","6011","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 80000000","10137107","0"
"81137006","0","9016","1","0","2024/06/08 16:00:00","81137006","601","2","10137","2024/06/29 15:59:59","6011","通過顯露苦衷 埃拉＆志那都的MODE2","10137108","0"
"81137007","1","9018","72000000","0","2024/06/08 16:00:00","81137007","601","1","10137","2024/06/29 15:59:59","6011","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 48000000","10137109","0"
"81137008","1","9018","96000000","0","2024/06/08 16:00:00","81137008","601","1","10137","2024/06/29 15:59:59","6011","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 24000000","10137110","0"
"81137009","0","9016","1","0","2024/06/08 16:00:00","81137009","601","3","10137","2024/06/29 15:59:59","6011","討伐SPECIAL顯露苦衷 埃拉＆志那都","10137111","0"
"81137010","0","9015","1","0","2024/06/08 16:00:00","81137010","601","5","10137","2024/06/29 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的顯露苦衷 埃拉＆志那都","10137112","0"
"81137011","0","9023","1","0","2024/06/08 16:00:00","81137011","601","1","10137","2024/06/29 15:59:59","6013","通過EXHIBITION＋的顯露苦衷 埃拉＆志那都的MODE1","10137113","0"
"81137012","0","9023","1","0","2024/06/08 16:00:00","81137012","601","2","10137","2024/06/29 15:59:59","6013","通過EXHIBITION＋的顯露苦衷 埃拉＆志那都的MODE2","10137114","0"
"81137013","0","9022","1","0","2024/06/08 16:00:00","81137013","601","5","10137","2024/06/29 15:59:59","6013","在5次以內討伐EXHIBITION＋的顯露苦衷 埃拉＆志那都","10137115","0"
"81138001","1","9018","3000000","0","2024/06/10 16:00:00","81138001","601","1","10138","2024/06/27 15:59:59","6011","將SPECIAL樂園守護者的 HP 降低至 26000000","10138103","0"
"81138002","1","9018","6000000","0","2024/06/10 16:00:00","81138002","601","1","10138","2024/06/27 15:59:59","6011","將SPECIAL樂園守護者的 HP 降低至 23000000","10138104","0"
"81138003","0","9016","1","0","2024/06/10 16:00:00","81138003","601","1","10138","2024/06/27 15:59:59","6011","通過樂園守護者的MODE1","10138105","0"
"81138004","0","9001","4","0","2024/06/10 16:00:00","81138004","601","0","10138","2024/06/27 15:59:59","6011","打倒千歌、紡希的闇影的闇影及其餘怪物","10138106","0"
"81138005","1","9018","15660000","0","2024/06/10 16:00:00","81138005","601","1","10138","2024/06/27 15:59:59","6011","將SPECIAL樂園守護者的 HP 降低至 13340000","10138107","0"
"81138006","1","9018","22330000","0","2024/06/10 16:00:00","81138006","601","1","10138","2024/06/27 15:59:59","6011","將SPECIAL樂園守護者的 HP 降低至 6670000","10138108","0"
"81138007","0","9016","1","0","2024/06/10 16:00:00","81138007","601","3","10138","2024/06/27 15:59:59","6011","討伐SPECIAL的樂園守護者","10138109","0"
"81138008","0","9015","1","0","2024/06/10 16:00:00","81138008","601","5","10138","2024/06/27 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的樂園守護者","10138110","0"
"81139001","1","9018","2030000","0","2024/06/15 16:00:00","81139001","601","1","10139","2024/06/27 15:59:59","6011","將SPECIAL象徵久遠庭園之人的 HP 降低至 13970000","10139103","0"
"81139002","1","9018","4060000","0","2024/06/15 16:00:00","81139002","601","1","10139","2024/06/27 15:59:59","6011","將SPECIAL象徵久遠庭園之人的 HP 降低至 11940000","10139104","0"
"81139003","0","9016","1","0","2024/06/15 16:00:00","81139003","601","1","10139","2024/06/27 15:59:59","6011","通過象徵久遠庭園之人的MODE1","10139105","0"
"81139004","0","9001","3","0","2024/06/15 16:00:00","81139004","601","0","10139","2024/06/27 15:59:59","6011","打倒望、矛依未、嘉夜的闇影","10139106","0"
"81139005","1","9018","9390000","0","2024/06/15 16:00:00","81139005","601","1","10139","2024/06/27 15:59:59","6011","將SPECIAL象徵久遠庭園之人的 HP 降低至 6610000","10139107","0"
"81139006","1","9018","12700000","0","2024/06/15 16:00:00","81139006","601","1","10139","2024/06/27 15:59:59","6011","將SPECIAL象徵久遠庭園之人的 HP 降低至 3300000","10139108","0"
"81139007","0","9016","1","0","2024/06/15 16:00:00","81139007","601","3","10139","2024/06/27 15:59:59","6011","討伐SPECIAL的象徵久遠庭園之人","10139109","0"
"81139008","0","9015","1","0","2024/06/15 16:00:00","81139008","601","5","10139","2024/06/27 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的象徵久遠庭園之人","10139110","0"
"81140001","1","9018","5600000","0","2024/07/01 16:00:00","81140001","601","1","10140","2024/07/17 15:59:59","6011","將SPECIAL的Boss的 HP 降低至 114400000","10140103","0"
"81140002","1","9018","11200000","0","2024/07/01 16:00:00","81140002","601","1","10140","2024/07/17 15:59:59","6011","將SPECIAL的Boss的 HP 降低至 108800000","10140104","0"
"81140003","0","9016","1","0","2024/07/01 16:00:00","81140003","601","1","10140","2024/07/17 15:59:59","6011","通過SPECIAL的MODE1","10140105","0"
"81140004","1","9018","30400000","0","2024/07/01 16:00:00","81140004","601","1","10140","2024/07/17 15:59:59","6011","將SPECIAL的Boss的 HP 降低至 89600000","10140106","0"
"81140005","1","9018","44000000","0","2024/07/01 16:00:00","81140005","601","1","10140","2024/07/17 15:59:59","6011","將SPECIAL的Boss的HP降低至76000000","10140107","0"
"81140006","0","9016","1","0","2024/07/01 16:00:00","81140006","601","2","10140","2024/07/17 15:59:59","6011","通過SPECIAL的MODE2","10140108","0"
"81140007","1","9018","78400000","0","2024/07/01 16:00:00","81140007","601","1","10140","2024/07/17 15:59:59","6011","將SPECIAL的Boss的 HP 降低至 41600000","10140109","0"
"81140008","1","9018","99200000","0","2024/07/01 16:00:00","81140008","601","1","10140","2024/07/17 15:59:59","6011","將SPECIAL的Boss的 HP 降低至 20800000","10140110","0"
"81140009","0","9016","1","0","2024/07/01 16:00:00","81140009","601","3","10140","2024/07/17 15:59:59","6011","討伐SPECIAL的Boss","10140111","0"
"81140010","0","9015","1","0","2024/07/01 16:00:00","81140010","601","5","10140","2024/07/17 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10140112","0"
"81140011","0","9023","1","0","2024/07/01 16:00:00","81140011","601","1","10140","2024/07/17 15:59:59","6013","通過EXHIBITION＋的MODE1","10140113","0"
"81140012","0","9023","1","0","2024/07/01 16:00:00","81140012","601","2","10140","2024/07/17 15:59:59","6013","通過EXHIBITION＋的MODE2","10140114","0"
"81140013","0","9022","1","0","2024/07/01 16:00:00","81140013","601","5","10140","2024/07/17 15:59:59","6013","在5次以內討伐EXHIBITION＋的Boss","10140115","0"
"81141002","0","9014","16","0","2024/07/18 16:00:00","81141001","601","0","10141","2024/07/28 15:59:59","6011","打倒16隻目標","10141103","0"
"81141003","1","9018","2660000","0","2024/07/18 16:00:00","81141002","601","1","10141","2024/07/28 15:59:59","6011","將SPECIAL的Boss的 HP 降低至 16340000","10141104","0"
"81141004","1","9018","5320000","0","2024/07/18 16:00:00","81141003","601","1","10141","2024/07/28 15:59:59","6011","將SPECIAL的Boss的 HP 降低至 13680000","10141105","0"
"81141005","0","9016","1","0","2024/07/18 16:00:00","81141004","601","2","10141","2024/07/28 15:59:59","6011","通過SPECIAL的MODE2","10141106","0"
"81141006","1","9018","11660000","0","2024/07/18 16:00:00","81141005","601","1","10141","2024/07/28 15:59:59","6011","將SPECIAL的Boss的 HP 降低至 7340000","10141107","0"
"81141007","1","9018","15340000","0","2024/07/18 16:00:00","81141006","601","1","10141","2024/07/28 15:59:59","6011","將SPECIAL的Boss的 HP 降低至 3660000","10141108","0"
"81141008","0","9016","1","0","2024/07/18 16:00:00","81141007","601","3","10141","2024/07/28 15:59:59","6011","討伐SPECIAL的Boss","10141109","0"
"81141009","0","9015","1","0","2024/07/18 16:00:00","81141008","601","5","10141","2024/07/28 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10141110","0"
"81142001","0","9016","1","0","2024/08/01 16:00:00","81142001","601","1","10142","2024/08/17 15:59:59","6011","通過SPECIAL的MODE1","10142101","0"
"81142002","0","9016","1","0","2024/08/01 16:00:00","81142002","601","2","10142","2024/08/17 15:59:59","6011","通過SPECIAL的MODE2","10142102","0"
