1316259a0edf40e93ec18c1fc0eec1bb3bcf5c8f1ff5dce15401ff8f8c7baac9,99aa2394a01fe099aaa5e2f45a14a4f5a5cf79f1d95291ce4e3a684964a6ffe1,2cdbd7fcd053d34c0bfb2ae3aad73814ce4fcfa74b05168241ea595cac11ae55,6c933113ebd9cf433ff7229704a3e9fcb2bc700548f04831ee83b6ca009a9c7a,ca7613efd7de87eff6b7ca7d30d78f4d60ef4c65cec72088e055a65e8f2ecf9b,6e6c713bb8a9dffc79c8710add81c67e46e97b8ebf1195ff991bd1bda8471eda,f2a36f6f790b5c7a760daad5da914f8c0fd7d562a450ecbb5daa546294843581,b4dcc10fa3a11da57d93695e464180269d962f5ae0137e23eaec842bed607694,19fb38c54f2618acb9afa91378f5aa58a80f25ff2a104f0d6f55d936a4676df7,99f0f1be09416c5bd488c520e4ad782e6fd3e74ffedc37706ef99d64dc886148,a00bfd2237453bba7a36372f303b601e21cf7e3894d491bbe26cd71035c9a59f,804073ffd27c3b16bfbd8aa6e512375875157083fc2c6d12483722c1910da0aa,97f02824cac22533a6c8e02cf70f1bedd4ced50c7de01abfa0925cd6ed2df3e6,d2173c25ce09f20e16e8a6bcf1836f6bb1ef3fd4bb801c4b2a7728ac489d6089
"72062013","9003","601","20062","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20062102","72062013","20062113","2018/01/01 12:00:00","1"
"72062014","9003","601","20062","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20062102","72062014","20062114","2018/01/01 12:00:00","1"
"72062015","9003","601","20062","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20062102","72062015","20062115","2018/01/01 12:00:00","1"
"72062016","9003","601","20062","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20062103","72062016","20062201","2018/01/01 12:00:00","1"
"72062017","9003","601","20062","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20062103","72062017","20062202","2018/01/01 12:00:00","1"
"72062018","9003","601","20062","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20062103","72062018","20062203","2018/01/01 12:00:00","1"
"72062019","9003","601","20062","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20062103","72062019","20062204","2018/01/01 12:00:00","1"
"72062020","9003","601","20062","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20062103","72062020","20062205","2018/01/01 12:00:00","1"
"72062021","9019","601","20062","2030/12/31 14:59:59","8006","0","打倒1隻大王猩猩（NORMAL限定）","0","20062104","72062021","2006201","2018/01/01 12:00:00","1"
"72062022","9019","601","20062","2030/12/31 14:59:59","8006","0","打倒1隻大王猩猩（NORMAL限定）","0","20062105","72062022","2006201","2018/01/01 12:00:00","1"
"72062023","9019","601","20062","2030/12/31 14:59:59","8006","0","打倒1隻大王猩猩（NORMAL限定）","0","20062106","72062023","2006201","2018/01/01 12:00:00","1"
"72062024","9019","601","20062","2030/12/31 14:59:59","8007","0","打倒1隻大王猩猩（HARD限定）","0","20062104","72062024","2006202","2018/01/01 12:00:00","1"
"72062025","9019","601","20062","2030/12/31 14:59:59","8010","0","打倒1隻大王猩猩（VERY HARD限定）","0","20062104","72062025","2006203","2018/01/01 12:00:00","1"
"72063001","9003","601","20063","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20063102","72063001","20063101","2018/01/01 12:00:00","1"
"72063002","9003","601","20063","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20063102","72063002","20063102","2018/01/01 12:00:00","1"
"72063003","9003","601","20063","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20063102","72063003","20063103","2018/01/01 12:00:00","1"
"72063004","9003","601","20063","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20063102","72063004","20063104","2018/01/01 12:00:00","1"
"72063005","9003","601","20063","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20063102","72063005","20063105","2018/01/01 12:00:00","1"
"72063006","9003","601","20063","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20063102","72063006","20063106","2018/01/01 12:00:00","1"
"72063007","9003","601","20063","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20063102","72063007","20063107","2018/01/01 12:00:00","1"
"72063008","9003","601","20063","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20063102","72063008","20063108","2018/01/01 12:00:00","1"
"72063009","9003","601","20063","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20063102","72063009","20063109","2018/01/01 12:00:00","1"
"72063010","9003","601","20063","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20063102","72063010","20063110","2018/01/01 12:00:00","1"
"72063011","9003","601","20063","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20063102","72063011","20063111","2018/01/01 12:00:00","1"
"72063012","9003","601","20063","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20063102","72063012","20063112","2018/01/01 12:00:00","1"
"72063013","9003","601","20063","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20063102","72063013","20063113","2018/01/01 12:00:00","1"
"72063014","9003","601","20063","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20063102","72063014","20063114","2018/01/01 12:00:00","1"
"72063015","9003","601","20063","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20063102","72063015","20063115","2018/01/01 12:00:00","1"
"72063016","9003","601","20063","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20063103","72063016","20063201","2018/01/01 12:00:00","1"
"72063017","9003","601","20063","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20063103","72063017","20063202","2018/01/01 12:00:00","1"
"72063018","9003","601","20063","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20063103","72063018","20063203","2018/01/01 12:00:00","1"
"72063019","9003","601","20063","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20063103","72063019","20063204","2018/01/01 12:00:00","1"
"72063020","9003","601","20063","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20063103","72063020","20063205","2018/01/01 12:00:00","1"
"72063021","9019","601","20063","2030/12/31 14:59:59","8006","0","打倒1隻智慧的鍊金術師‧莫夫（NORMAL限定）","0","20063104","72063021","2006301","2018/01/01 12:00:00","1"
"72063022","9019","601","20063","2030/12/31 14:59:59","8006","0","打倒1隻智慧的鍊金術師‧莫夫（NORMAL限定）","0","20063105","72063022","2006301","2018/01/01 12:00:00","1"
"72063023","9019","601","20063","2030/12/31 14:59:59","8007","0","打倒1隻智慧的鍊金術師‧莫夫（HARD限定）","0","20063104","72063023","2006302","2018/01/01 12:00:00","1"
"72063024","9019","601","20063","2030/12/31 14:59:59","8010","0","打倒1隻智慧的鍊金術師‧莫夫（VERY HARD限定）","0","20063104","72063024","2006303","2018/01/01 12:00:00","1"
"72064001","9003","601","20064","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20064102","72064001","20064101","2018/01/01 12:00:00","1"
"72064002","9003","601","20064","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20064102","72064002","20064102","2018/01/01 12:00:00","1"
"72064003","9003","601","20064","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20064102","72064003","20064103","2018/01/01 12:00:00","1"
"72064004","9003","601","20064","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20064102","72064004","20064104","2018/01/01 12:00:00","1"
"72064005","9003","601","20064","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20064102","72064005","20064105","2018/01/01 12:00:00","1"
"72064006","9003","601","20064","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20064102","72064006","20064106","2018/01/01 12:00:00","1"
"72064007","9003","601","20064","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20064102","72064007","20064107","2018/01/01 12:00:00","1"
"72064008","9003","601","20064","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20064102","72064008","20064108","2018/01/01 12:00:00","1"
"72064009","9003","601","20064","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20064102","72064009","20064109","2018/01/01 12:00:00","1"
"72064010","9003","601","20064","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20064102","72064010","20064110","2018/01/01 12:00:00","1"
"72064011","9003","601","20064","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20064102","72064011","20064111","2018/01/01 12:00:00","1"
"72064012","9003","601","20064","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20064102","72064012","20064112","2018/01/01 12:00:00","1"
"72064013","9003","601","20064","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20064102","72064013","20064113","2018/01/01 12:00:00","1"
"72064014","9003","601","20064","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20064102","72064014","20064114","2018/01/01 12:00:00","1"
"72064015","9003","601","20064","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20064102","72064015","20064115","2018/01/01 12:00:00","1"
"72064016","9003","601","20064","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20064103","72064016","20064201","2018/01/01 12:00:00","1"
"72064017","9003","601","20064","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20064103","72064017","20064202","2018/01/01 12:00:00","1"
"72064018","9003","601","20064","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20064103","72064018","20064203","2018/01/01 12:00:00","1"
"72064019","9003","601","20064","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20064103","72064019","20064204","2018/01/01 12:00:00","1"
"72064020","9003","601","20064","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20064103","72064020","20064205","2018/01/01 12:00:00","1"
"72064021","9019","601","20064","2030/12/31 14:59:59","8006","0","打倒1隻變貌的從者‧布拉德（NORMAL限定）","0","20064104","72064021","2006401","2018/01/01 12:00:00","1"
"72064022","9019","601","20064","2030/12/31 14:59:59","8006","0","打倒1隻變貌的從者‧布拉德（NORMAL限定）","0","20064105","72064022","2006401","2018/01/01 12:00:00","1"
"72064023","9019","601","20064","2030/12/31 14:59:59","8006","0","打倒1隻變貌的從者‧布拉德（NORMAL限定）","0","20064106","72064023","2006401","2018/01/01 12:00:00","1"
"72064024","9019","601","20064","2030/12/31 14:59:59","8007","0","打倒1隻變貌的從者‧布拉德（HARD限定）","0","20064104","72064024","2006402","2018/01/01 12:00:00","1"
"72064025","9019","601","20064","2030/12/31 14:59:59","8010","0","打倒1隻變貌的從者‧布拉德（VERY HARD限定）","0","20064104","72064025","2006403","2018/01/01 12:00:00","1"
"72065001","9003","601","20065","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20065102","72065001","20065101","2018/01/01 12:00:00","1"
"72065002","9003","601","20065","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20065102","72065002","20065102","2018/01/01 12:00:00","1"
"72065003","9003","601","20065","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20065102","72065003","20065103","2018/01/01 12:00:00","1"
"72065004","9003","601","20065","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20065102","72065004","20065104","2018/01/01 12:00:00","1"
"72065005","9003","601","20065","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20065102","72065005","20065105","2018/01/01 12:00:00","1"
"72065006","9003","601","20065","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20065102","72065006","20065106","2018/01/01 12:00:00","1"
"72065007","9003","601","20065","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20065102","72065007","20065107","2018/01/01 12:00:00","1"
"72065008","9003","601","20065","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20065102","72065008","20065108","2018/01/01 12:00:00","1"
"72065009","9003","601","20065","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20065102","72065009","20065109","2018/01/01 12:00:00","1"
"72065010","9003","601","20065","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20065102","72065010","20065110","2018/01/01 12:00:00","1"
"72065011","9003","601","20065","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20065102","72065011","20065111","2018/01/01 12:00:00","1"
"72065012","9003","601","20065","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20065102","72065012","20065112","2018/01/01 12:00:00","1"
"72065013","9003","601","20065","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20065102","72065013","20065113","2018/01/01 12:00:00","1"
"72065014","9003","601","20065","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20065102","72065014","20065114","2018/01/01 12:00:00","1"
"72065015","9003","601","20065","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20065102","72065015","20065115","2018/01/01 12:00:00","1"
"72065016","9003","601","20065","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20065103","72065016","20065201","2018/01/01 12:00:00","1"
"72065017","9003","601","20065","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20065103","72065017","20065202","2018/01/01 12:00:00","1"
"72065018","9003","601","20065","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20065103","72065018","20065203","2018/01/01 12:00:00","1"
"72065019","9003","601","20065","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20065103","72065019","20065204","2018/01/01 12:00:00","1"
"72065020","9003","601","20065","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20065103","72065020","20065205","2018/01/01 12:00:00","1"
"72065021","9019","601","20065","2030/12/31 14:59:59","8006","0","打倒1隻復活的白色島鯨（NORMAL限定）","0","20065104","72065021","2006501","2018/01/01 12:00:00","1"
"72065022","9019","601","20065","2030/12/31 14:59:59","8006","0","打倒1隻復活的白色島鯨（NORMAL限定）","0","20065105","72065022","2006501","2018/01/01 12:00:00","1"
"72065023","9019","601","20065","2030/12/31 14:59:59","8007","0","打倒1隻復活的白色島鯨（HARD限定）","0","20065104","72065023","2006502","2018/01/01 12:00:00","1"
"72065024","9019","601","20065","2030/12/31 14:59:59","8010","0","打倒1隻復活的白色島鯨（VERY HARD限定）","0","20065104","72065024","2006503","2018/01/01 12:00:00","1"
"72066001","9003","601","20066","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20066102","72066001","20066101","2018/01/01 12:00:00","1"
"72066002","9003","601","20066","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20066102","72066002","20066102","2018/01/01 12:00:00","1"
"72066003","9003","601","20066","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20066102","72066003","20066103","2018/01/01 12:00:00","1"
"72066004","9003","601","20066","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20066102","72066004","20066104","2018/01/01 12:00:00","1"
"72066005","9003","601","20066","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20066102","72066005","20066105","2018/01/01 12:00:00","1"
"72066006","9003","601","20066","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20066102","72066006","20066106","2018/01/01 12:00:00","1"
"72066007","9003","601","20066","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20066102","72066007","20066107","2018/01/01 12:00:00","1"
"72066008","9003","601","20066","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20066102","72066008","20066108","2018/01/01 12:00:00","1"
"72066009","9003","601","20066","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20066102","72066009","20066109","2018/01/01 12:00:00","1"
"72066010","9003","601","20066","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20066102","72066010","20066110","2018/01/01 12:00:00","1"
"72066011","9003","601","20066","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20066102","72066011","20066111","2018/01/01 12:00:00","1"
"72066012","9003","601","20066","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20066102","72066012","20066112","2018/01/01 12:00:00","1"
"72066013","9003","601","20066","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20066102","72066013","20066113","2018/01/01 12:00:00","1"
"72066014","9003","601","20066","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20066102","72066014","20066114","2018/01/01 12:00:00","1"
"72066015","9003","601","20066","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20066102","72066015","20066115","2018/01/01 12:00:00","1"
"72066016","9003","601","20066","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20066103","72066016","20066201","2018/01/01 12:00:00","1"
"72066017","9003","601","20066","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20066103","72066017","20066202","2018/01/01 12:00:00","1"
"72066018","9003","601","20066","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20066103","72066018","20066203","2018/01/01 12:00:00","1"
"72066019","9003","601","20066","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20066103","72066019","20066204","2018/01/01 12:00:00","1"
"72066020","9003","601","20066","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20066103","72066020","20066205","2018/01/01 12:00:00","1"
"72066021","9019","601","20066","2030/12/31 14:59:59","8006","0","打倒1隻怨恨亡靈（NORMAL限定）","0","20066104","72066021","2006601","2018/01/01 12:00:00","1"
"72066022","9019","601","20066","2030/12/31 14:59:59","8006","0","打倒1隻怨恨亡靈（NORMAL限定）","0","20066105","72066022","2006601","2018/01/01 12:00:00","1"
"72066023","9019","601","20066","2030/12/31 14:59:59","8007","0","打倒1隻怨恨亡靈（HARD限定）","0","20066104","72066023","2006602","2018/01/01 12:00:00","1"
"72066024","9019","601","20066","2030/12/31 14:59:59","8010","0","打倒1隻怨恨亡靈（VERY HARD限定）","0","20066104","72066024","2006603","2018/01/01 12:00:00","1"
"72067001","9003","601","20067","2030/12/31 14:59:59","8004","0","完成活動冒險1-1（NORMAL）前篇","0","20067102","72067001","20067101","2018/01/01 12:00:00","1"
"72067002","9003","601","20067","2030/12/31 14:59:59","8004","0","完成活動冒險1-2（NORMAL）前篇","0","20067102","72067002","20067102","2018/01/01 12:00:00","1"
"72067003","9003","601","20067","2030/12/31 14:59:59","8004","0","完成活動冒險1-3（NORMAL）前篇","0","20067102","72067003","20067103","2018/01/01 12:00:00","1"
"72067004","9003","601","20067","2030/12/31 14:59:59","8004","0","完成活動冒險1-4（NORMAL）前篇","0","20067102","72067004","20067104","2018/01/01 12:00:00","1"
"72067005","9003","601","20067","2030/12/31 14:59:59","8004","0","完成活動冒險1-5（NORMAL）前篇","0","20067102","72067005","20067105","2018/01/01 12:00:00","1"
"72067006","9003","601","20067","2030/12/31 14:59:59","8004","0","完成活動冒險1-6（NORMAL）前篇","0","20067102","72067006","20067106","2018/01/01 12:00:00","1"
"72067007","9003","601","20067","2030/12/31 14:59:59","8004","0","完成活動冒險1-7（NORMAL）前篇","0","20067102","72067007","20067107","2018/01/01 12:00:00","1"
"72067008","9003","601","20067","2030/12/31 14:59:59","8004","0","完成活動冒險1-8（NORMAL）前篇","0","20067102","72067008","20067108","2018/01/01 12:00:00","1"
"72067009","9003","601","20067","2030/12/31 14:59:59","8004","0","完成活動冒險1-9（NORMAL）前篇","0","20067102","72067009","20067109","2018/01/01 12:00:00","1"
"72067010","9003","601","20067","2030/12/31 14:59:59","8004","0","完成活動冒險1-10（NORMAL）前篇","0","20067102","72067010","20067110","2018/01/01 12:00:00","1"
"72067016","9003","601","20067","2030/12/31 14:59:59","8005","0","完成活動冒險1-1（HARD）前篇","0","20067103","72067016","20067201","2018/01/01 12:00:00","1"
"72067017","9003","601","20067","2030/12/31 14:59:59","8005","0","完成活動冒險1-2（HARD）前篇","0","20067103","72067017","20067202","2018/01/01 12:00:00","1"
"72067018","9003","601","20067","2030/12/31 14:59:59","8005","0","完成活動冒險1-3（HARD）前篇","0","20067103","72067018","20067203","2018/01/01 12:00:00","1"
"72067019","9003","601","20067","2030/12/31 14:59:59","8005","0","完成活動冒險1-4（HARD）前篇","0","20067103","72067019","20067204","2018/01/01 12:00:00","1"
"72067020","9003","601","20067","2030/12/31 14:59:59","8005","0","完成活動冒險1-5（HARD）前篇","0","20067103","72067020","20067205","2018/01/01 12:00:00","1"
"72067021","9019","601","20067","2030/12/31 14:59:59","8006","0","打倒1隻紅霧精靈（NORMAL限定）","0","20067104","72067021","2006701","2018/01/01 12:00:00","1"
"72067022","9019","601","20067","2030/12/31 14:59:59","8006","0","打倒1隻紅霧精靈（NORMAL限定）","0","20067105","72067022","2006701","2018/01/01 12:00:00","1"
"72067023","9019","601","20067","2030/12/31 14:59:59","8007","0","打倒1隻紅霧精靈（HARD限定）","0","20067104","72067023","2006702","2018/01/01 12:00:00","1"
"72067024","9019","601","20067","2030/12/31 14:59:59","8010","0","打倒1隻紅霧精靈（VERY HARD限定）","0","20067104","72067024","2006703","2018/01/01 12:00:00","1"
"72068001","9003","601","20068","2030/12/31 14:59:59","8004","0","完成活動冒險1-1（NORMAL）後篇","0","20068102","72068001","20068101","2018/01/01 12:00:00","1"
"72068002","9003","601","20068","2030/12/31 14:59:59","8004","0","完成活動冒險1-2（NORMAL）後篇","0","20068102","72068002","20068102","2018/01/01 12:00:00","1"
"72068003","9003","601","20068","2030/12/31 14:59:59","8004","0","完成活動冒險1-3（NORMAL）後篇","0","20068102","72068003","20068103","2018/01/01 12:00:00","1"
"72068004","9003","601","20068","2030/12/31 14:59:59","8004","0","完成活動冒險1-4（NORMAL）後篇","0","20068102","72068004","20068104","2018/01/01 12:00:00","1"
"72068005","9003","601","20068","2030/12/31 14:59:59","8004","0","完成活動冒險1-5（NORMAL）後篇","0","20068102","72068005","20068105","2018/01/01 12:00:00","1"
"72068006","9003","601","20068","2030/12/31 14:59:59","8004","0","完成活動冒險1-6（NORMAL）後篇","0","20068102","72068006","20068106","2018/01/01 12:00:00","1"
"72068007","9003","601","20068","2030/12/31 14:59:59","8004","0","完成活動冒險1-7（NORMAL）後篇","0","20068102","72068007","20068107","2018/01/01 12:00:00","1"
"72068008","9003","601","20068","2030/12/31 14:59:59","8004","0","完成活動冒險1-8（NORMAL）後篇","0","20068102","72068008","20068108","2018/01/01 12:00:00","1"
"72068009","9003","601","20068","2030/12/31 14:59:59","8004","0","完成活動冒險1-9（NORMAL）後篇","0","20068102","72068009","20068109","2018/01/01 12:00:00","1"
"72068010","9003","601","20068","2030/12/31 14:59:59","8004","0","完成活動冒險1-10（NORMAL）後篇","0","20068102","72068010","20068110","2018/01/01 12:00:00","1"
"72068016","9003","601","20068","2030/12/31 14:59:59","8005","0","完成活動冒險1-1（HARD）後篇","0","20068103","72068016","20068201","2018/01/01 12:00:00","1"
"72068017","9003","601","20068","2030/12/31 14:59:59","8005","0","完成活動冒險1-2（HARD）後篇","0","20068103","72068017","20068202","2018/01/01 12:00:00","1"
"72068018","9003","601","20068","2030/12/31 14:59:59","8005","0","完成活動冒險1-3（HARD）後篇","0","20068103","72068018","20068203","2018/01/01 12:00:00","1"
"72068019","9003","601","20068","2030/12/31 14:59:59","8005","0","完成活動冒險1-4（HARD）後篇","0","20068103","72068019","20068204","2018/01/01 12:00:00","1"
"72068020","9003","601","20068","2030/12/31 14:59:59","8005","0","完成活動冒險1-5（HARD）後篇","0","20068103","72068020","20068205","2018/01/01 12:00:00","1"
"72068021","9019","601","20068","2030/12/31 14:59:59","8006","0","打倒1隻顯現的苦衷 埃拉＆志那都（NORMAL限定）","0","20068104","72068021","2006801","2018/01/01 12:00:00","1"
"72068022","9019","601","20068","2030/12/31 14:59:59","8006","0","打倒1隻顯現的苦衷 埃拉＆志那都（NORMAL限定）","0","20068105","72068022","2006801","2018/01/01 12:00:00","1"
"72068024","9019","601","20068","2030/12/31 14:59:59","8007","0","打倒1隻顯現的苦衷 埃拉＆志那都（HARD限定）","0","20068104","72068024","2006802","2018/01/01 12:00:00","1"
"72068025","9019","601","20068","2030/12/31 14:59:59","8010","0","打倒1隻顯現的苦衷 埃拉＆志那都（VERY HARD限定）","0","20068104","72068025","2006803","2018/01/01 12:00:00","1"
"72069001","9003","601","20069","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20069102","72069001","20069101","2018/01/01 12:00:00","1"
"72069002","9003","601","20069","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20069102","72069002","20069102","2018/01/01 12:00:00","1"
"72069003","9003","601","20069","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20069102","72069003","20069103","2018/01/01 12:00:00","1"
"72069004","9003","601","20069","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20069102","72069004","20069104","2018/01/01 12:00:00","1"
"72069005","9003","601","20069","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20069102","72069005","20069105","2018/01/01 12:00:00","1"
"72069006","9003","601","20069","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20069102","72069006","20069106","2018/01/01 12:00:00","1"
"72069007","9003","601","20069","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20069102","72069007","20069107","2018/01/01 12:00:00","1"
"72069008","9003","601","20069","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20069102","72069008","20069108","2018/01/01 12:00:00","1"
"72069009","9003","601","20069","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20069102","72069009","20069109","2018/01/01 12:00:00","1"
"72069010","9003","601","20069","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20069102","72069010","20069110","2018/01/01 12:00:00","1"
"72069011","9003","601","20069","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20069102","72069011","20069111","2018/01/01 12:00:00","1"
"72069012","9003","601","20069","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20069102","72069012","20069112","2018/01/01 12:00:00","1"
"72069013","9003","601","20069","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20069102","72069013","20069113","2018/01/01 12:00:00","1"
"72069014","9003","601","20069","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20069102","72069014","20069114","2018/01/01 12:00:00","1"
"72069015","9003","601","20069","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20069102","72069015","20069115","2018/01/01 12:00:00","1"
"72069016","9003","601","20069","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20069103","72069016","20069201","2018/01/01 12:00:00","1"
"72069017","9003","601","20069","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20069103","72069017","20069202","2018/01/01 12:00:00","1"
