3eb10acd6ab38d2cff37584ac40561acf42741d8d294d37369218b01392b6e0a,bbb9d4fa6f9d3c2ca7c12f9ddd23048acc23e06c9a689ef12590be463f5ed70e,c2d93f90c60db2006db056ce714a83afc801d53f8c9b2a8d08226613e4fbd337,be813e299c5e7234a4fd10e83d188a0e38f41c5e24d4194289dce6c706da8796,a144e0cfff01bde5faafc9e13521a276d95009910a82fc08740d37fb787f3a1d,67f126f2186742ce19148bd85c5487679f0e609d9bad07260d5bc6c7b5ce98d3,27c1bdf64657b2af7befacaf820485ea9554228e4ffd8d02db8f5f8fee4a35be,39730bfbaf9e25b5d005908083fb13d9006827cecf52121b8f3f426f80da334a,cb5dc614f5f5b1f10c99918b01286b0389339d5d23e2087c325ac66bed992061,776eeff8678d601d2e2872d083d46f620124095db5f8a205ee92828349975e8b,58e45defb974d4d47b45480f4685289be94a757e4606428eb1d00a2a98bce292,03f21aa11891737fd569dd175f3707f0df90afea78c0f77122f7399a882d21eb,94d913ae9ea5d71cfa56d14af16bd4f35401bd303aee4d0b37b8656caaafe0bc,61402762262ef82ff8a3174ed8538a3dd6f11971b87ac455acec592f2f840910,c9bf1e6afc9722d8880fff8ca533c6ccd36f2ef9568c5c2ba444aecf89e39890,f03b7b25dd94eec5019fe914932188f872126fa6bd4be9d54fba8ebd23b7391d,1e5f4b77d4d4b29b9c8757789a9a0af0f89ee1c9f6d64dbf4611d99aea21ffaf,0cb6ab7a0996af1364346fc433f7b662f652982779958d11a473e05b3bbb4998,4344f86558ef93faf29f9b05e206527459cc74d77bc678ee933c19778357005f,c1479815eab5c4ce39a5a933aea9ff983197a8ae80e2428b53722dd8c98fbce6,3ae0c7afdae6ab0349630e3f6598a3cceb8b354fa5cb42bd864f16cd124e0054,68128332a4bb0d3e29e535b5aafa31682854cb0e36cf3dfb51d622ab37752486,3d291a334ad31f044a4bfe68fc297656d6ed8cd3eb6b721c9cb744e042827420,953ddae4b401f377cfcc5b80e3ea9dd8784a3492e14539c819407fb1843726e3,8655e78c5d431268c9c8a76e8341c94b264bb695dbbc58fa213172c3e09c1ae4,25b35652433377a0b5f2674d6629fdb846a279e6564fbfab2208600342229c32,792725401c1897a6cee70e859ba6cceb612dce0ab3bc61062f46bf9bc6a9c67f,288131180aba5702519d5327d5d3fea2e2066a2fb176f1c21b05515e451f8b5d,49c8f923b384c1932142d6fb4b3ba9f058de6d900813c1fdd130a98dc684f20d,2e1dfcbd8e3dfe337f76ee045acfee20fb2afe69952d1e7f253513a6e3c88506,38ee5252d70547ea3fe1bfd4fd2eb979d785d6e91217851d940fff38226194b8,3b15eb642fcb69a71d709d62b9808f160fa66edcbf351533f70e1eb16979bd99,e42dc979c21b372117e8f8ea4f503671c3a0bd25e9f9e82f362a4cc314452653,9e3273da6acb29017cb3e11fb4dd9789d8278f11c4e8c44e23e270aa20969476,837440d4e4308fcc933cb90bc834dedb1c9a7bdd43a6371c3f94c50d8ef0f908,d62144b60cae4960999b6cd0c410e37287f3bc3091b70a39b92844e84a076753,f137e346dfc048aec81364ef473a5b77d47fe645409ee18af044afde5223fef8,43705239f3efe03282267b17c36e41c16973b8626116242e1949be2474198394,20312f5e18763f0a9023c75350f606bfc8b108d9d2d3e2f66d9e71fdcc468884,7ee5063cb82afb24e9a0aad07ecafee24c867a8d99504c1be016b4c5365a07ab,216984845a138d68b003ccdb342ff2d66ba2a767ff8594059e74769febb8430e,2c8ab849a0a53cd18b0d23f8929459cce4f7a66a99836f37fbaf77408cdca90e,ba96115ea724c32c5a693deedc8d402b82560ac4b35d36d553bc2c9ad43a497d,fbb512c2451cec9646bf687cd2b71a8544d91fde3cb448beab48d2de77bf2785
"10","0","20061112","20061101","10","bgm_M41","20061","蘭德索爾 市中心 1-12","0","0","0","150","650061121","10","650061122","101241","0","90","0","bgm_M41","0","650061112","12","101241","0","345","80","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100260","0","650061123","1","650061125","0"
"10","0","20061113","20061101","10","bgm_M41","20061","蘭德索爾 市中心 1-13","0","0","0","150","650061131","10","650061132","101241","0","90","0","bgm_M41","0","650061113","13","101241","0","442","-85","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100260","0","650061133","1","650061126","0"
"10","0","20061114","20061101","10","bgm_M41","20061","蘭德索爾 市中心 1-14","0","0","0","150","650061141","10","650061142","101241","0","90","0","bgm_M41","0","650061114","14","101241","0","548","74","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100260","0","650061143","1","650061127","0"
"10","0","20061115","20061101","10","bgm_M41","20061","蘭德索爾 市中心 1-15","0","0","0","150","650061151","10","650061152","101241","0","90","0","bgm_M41","0","650061115","15","101241","0","660","-77","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650061153","1","650061123","0"
"16","54","20061201","20061201","10","bgm_M41","20061","蘭德索爾 市中心 1-1","0","0","5","240","650061161","16","650061162","101251","0","90","2","bgm_M41","0","650061116","16","101251","0","-559","14","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31053","101253","0","0","100190","0","650061163","1","650061121","0"
"16","54","20061202","20061201","10","bgm_M41","20061","蘭德索爾 市中心 1-2","0","0","5","240","650061171","16","650061172","101251","0","90","2","bgm_M41","0","650061117","17","101251","0","-448","-149","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31046","101253","0","0","100190","0","650061173","1","650061121","0"
"18","54","20061203","20061201","10","bgm_M41","20061","蘭德索爾 市中心 1-3","0","0","5","270","650061181","18","650061182","101251","0","90","2","bgm_M41","0","650061118","18","101251","0","-141","-189","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31053","101253","0","0","100260","0","650061183","1","650061121","0"
"18","54","20061204","20061201","10","bgm_M41","20061","蘭德索爾 市中心 1-4","0","0","5","270","650061191","18","650061192","101251","0","90","2","bgm_M41","0","650061119","19","101251","0","67","-28","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31046","101253","0","0","100190","0","650061193","1","650061121","0"
"20","54","20061205","20061201","10","bgm_M41","20061","蘭德索爾 市中心 1-5","0","0","5","300","650061201","20","650061202","101251","0","90","2","bgm_M41","0","650061120","20","101251","0","281","52","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31053","101253","0","0","100260","0","650061203","1","650061121","0"
"8","0","20062101","20062101","8","bgm_M41","20062","遊俠集訓所周圍 1-1","0","0","0","120","650062011","8","650062012","100064","0","90","0","bgm_M41","0","650062101","1","100064","0","-806","-20","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100065","0","100066","0","0","100010","0","650062013","1","650062124","0"
"8","0","20062102","20062101","8","bgm_M41","20062","遊俠集訓所周圍 1-2","0","0","0","120","650062021","8","650062022","100111","0","90","0","bgm_M41","0","650062102","2","100111","0","-706","-173","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100112","0","100113","0","0","100050","0","650062023","1","650062125","0"
"8","0","20062103","20062101","8","bgm_M41","20062","遊俠集訓所周圍 1-3","0","0","0","120","650062031","8","650062032","100111","0","90","0","bgm_M41","0","650062103","3","100111","0","-552","-135","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100112","0","100113","0","0","100050","0","650062033","1","650062126","0"
"8","0","20062104","20062101","8","bgm_M41","20062","遊俠集訓所周圍 1-4","0","0","0","120","650062041","8","650062042","100021","0","90","0","bgm_M41","0","650062104","4","100021","0","-623","96","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100022","0","100023","0","0","100020","0","650062043","1","650062127","0"
"8","0","20062105","20062101","8","bgm_M41","20062","遊俠集訓所周圍 1-5","0","0","0","120","650062051","8","650062052","100031","0","90","0","bgm_M41","0","650062105","5","100031","0","-443","35","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100032","0","100033","0","0","100040","0","650062053","1","650062123","0"
"9","0","20062106","20062101","9","bgm_M41","20062","遊俠集訓所周圍 1-6","0","0","0","135","650062061","9","650062062","100064","0","90","0","bgm_M41","0","650062106","6","100064","0","-356","-159","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100065","0","100066","0","0","100010","0","650062063","1","650062124","0"
"9","0","20062107","20062101","9","bgm_M41","20062","遊俠集訓所周圍 1-7","0","0","0","135","650062071","9","650062072","100031","0","90","0","bgm_M41","0","650062107","7","100031","0","-214","-109","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100032","0","100033","0","0","100040","0","650062073","1","650062125","0"
"9","0","20062108","20062101","9","bgm_M41","20062","遊俠集訓所周圍 1-8","0","0","0","135","650062081","9","650062082","101621","0","90","0","bgm_M41","0","650062108","8","101621","0","-124","64","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101622","0","101623","0","0","100450","0","650062083","1","650062126","0"
"9","0","20062109","20062101","9","bgm_M41","20062","遊俠集訓所周圍 1-9","0","0","0","135","650062091","9","650062092","102021","0","90","0","bgm_M41","0","650062109","9","102021","0","79","56","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102022","0","102023","0","0","100560","0","650062093","1","650062127","0"
"9","0","20062110","20062101","9","bgm_M41","20062","遊俠集訓所周圍 1-10","0","0","0","135","650062101","9","650062102","100021","0","90","0","bgm_M41","0","650062110","10","100021","0","-15","-99","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100022","0","100023","0","0","100020","0","650062103","1","650062122","0"
"10","0","20062111","20062101","10","bgm_M41","20062","遊俠集訓所周圍 1-11","0","0","0","150","650062111","10","650062112","100021","0","90","0","bgm_M41","0","650062111","11","100021","0","176","-85","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100022","0","100023","0","0","100020","0","650062113","1","650062124","0"
"10","0","20062112","20062101","10","bgm_M41","20062","遊俠集訓所周圍 1-12","0","0","0","150","650062121","10","650062122","101671","0","90","0","bgm_M41","0","650062112","12","101671","0","302","15","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101672","0","101673","0","0","100460","0","650062123","1","650062125","0"
"10","0","20062113","20062101","10","bgm_M41","20062","遊俠集訓所周圍 1-13","0","0","0","150","650062131","10","650062132","102021","0","90","0","bgm_M41","0","650062113","13","102021","0","439","-82","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102022","0","102023","0","0","100560","0","650062133","1","650062126","0"
"10","0","20062114","20062101","10","bgm_M41","20062","遊俠集訓所周圍 1-14","0","0","0","150","650062141","10","650062142","100021","0","90","0","bgm_M41","0","650062114","14","100021","0","534","54","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100022","0","100023","0","0","100020","0","650062143","1","650062127","0"
"10","0","20062115","20062101","10","bgm_M41","20062","遊俠集訓所周圍 1-15","0","0","0","150","650062151","10","650062152","101671","0","90","0","bgm_M41","0","650062115","15","101671","0","673","-85","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101672","0","101673","0","0","100460","0","650062153","1","650062123","0"
"16","54","20062201","20062201","10","bgm_M41","20062","遊俠集訓所周圍 1-1","0","0","5","240","650062161","16","650062162","100691","0","90","2","bgm_M41","0","650062116","16","100691","0","-439","-191","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","100692","31012","100693","0","0","100020","0","650062163","1","650062121","0"
"16","54","20062202","20062201","10","bgm_M41","20062","遊俠集訓所周圍 1-2","0","0","5","240","650062171","16","650062172","102041","0","90","2","bgm_M41","0","650062117","17","102041","0","-172","-195","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102042","31038","102043","0","0","100560","0","650062173","1","650062121","0"
"18","54","20062203","20062201","10","bgm_M41","20062","遊俠集訓所周圍 1-3","0","0","5","270","650062181","18","650062182","101691","0","90","2","bgm_M41","0","650062118","18","101691","0","-23","38","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101692","31012","101693","0","0","100460","0","650062183","1","650062121","0"
"18","54","20062204","20062201","10","bgm_M41","20062","遊俠集訓所周圍 1-4","0","0","5","270","650062191","18","650062192","100691","0","90","2","bgm_M41","0","650062119","19","100691","0","58","-173","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","100692","31038","100693","0","0","100020","0","650062193","1","650062121","0"
"20","54","20062205","20062201","10","bgm_M41","20062","遊俠集訓所周圍 1-5","0","0","5","300","650062201","20","650062202","101691","0","90","2","bgm_M41","0","650062120","20","101691","0","243","-4","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101692","31012","101693","0","0","100460","0","650062203","1","650062121","0"
"8","0","20063101","20063101","8","bgm_M41","20063","跳蚤市場會場 1-1","0","0","0","120","650063011","8","650063012","101581","0","90","0","bgm_M41","0","650063101","1","101581","0","-445","-69","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101582","0","101583","0","0","100190","0","650063013","1","650063124","0"
"8","0","20063102","20063101","8","bgm_M41","20063","跳蚤市場會場 1-2","0","0","0","120","650063021","8","650063022","101581","0","90","0","bgm_M41","0","650063102","2","101581","0","-212","15","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101582","0","101583","0","0","100200","0","650063023","1","650063125","0"
"8","0","20063103","20063101","8","bgm_M41","20063","跳蚤市場會場 1-3","0","0","0","120","650063031","8","650063032","101581","0","90","0","bgm_M41","0","650063103","3","101581","0","5","-92","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101582","0","101583","0","0","100200","0","650063033","1","650063126","0"
"8","0","20063104","20063101","8","bgm_M41","20063","跳蚤市場會場 1-4","0","0","0","120","650063041","8","650063042","101581","0","90","0","bgm_M41","0","650063104","4","101581","0","183","30","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101582","0","101583","0","0","100590","0","650063043","1","650063127","0"
"8","0","20063105","20063101","8","bgm_M41","20063","跳蚤市場會場 1-5","0","0","0","120","650063051","8","650063052","101581","0","90","0","bgm_M41","0","650063105","5","101581","0","381","-62","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101582","0","101583","0","0","100190","0","650063053","1","650063123","0"
"9","0","20063106","20063102","9","bgm_M41","20063","智慧森林周圍 1-6","0","0","0","135","650063061","9","650063062","100064","0","90","0","bgm_M41","0","650063106","6","100064","0","-647","-121","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100065","0","100066","0","0","100010","0","650063063","1","650063124","0"
"9","0","20063107","20063102","9","bgm_M41","20063","智慧森林周圍 1-7","0","0","0","135","650063071","9","650063072","100111","0","90","0","bgm_M41","0","650063107","7","100111","0","-470","-23","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100112","0","100113","0","0","100050","0","650063073","1","650063125","0"
"9","0","20063108","20063102","9","bgm_M41","20063","智慧森林周圍 1-8","0","0","0","135","650063081","9","650063082","101621","0","90","0","bgm_M41","0","650063108","8","101621","0","-335","-180","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101622","0","101623","0","0","100450","0","650063083","1","650063126","0"
"9","0","20063109","20063102","9","bgm_M41","20063","智慧森林周圍 1-9","0","0","0","135","650063091","9","650063092","101621","0","90","0","bgm_M41","0","650063109","9","101621","0","-298","56","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101622","0","101623","0","0","100450","0","650063093","1","650063127","0"
"9","0","20063110","20063102","9","bgm_M41","20063","智慧森林周圍 1-10","0","0","0","135","650063101","9","650063102","100021","0","90","0","bgm_M41","0","650063110","10","100021","0","-114","-45","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100022","0","100023","0","0","100020","0","650063103","1","650063122","0"
"10","0","20063111","20063102","10","bgm_M41","20063","智慧森林周圍 1-11","0","0","0","150","650063111","10","650063112","100021","0","90","0","bgm_M41","0","650063111","11","100021","0","38","54","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100022","0","100023","0","0","100020","0","650063113","1","650063124","0"
"10","0","20063112","20063102","10","bgm_M41","20063","智慧森林周圍 1-12","0","0","0","150","650063121","10","650063122","100021","0","90","0","bgm_M41","0","650063112","12","100021","0","142","-100","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100022","0","100023","0","0","100020","0","650063123","1","650063125","0"
"10","0","20063113","20063102","10","bgm_M41","20063","智慧森林周圍 1-13","0","0","0","150","650063131","10","650063132","102021","0","90","0","bgm_M41","0","650063113","13","102021","0","250","65","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102022","0","102023","0","0","100560","0","650063133","1","650063126","0"
"10","0","20063114","20063102","10","bgm_M41","20063","智慧森林周圍 1-14","0","0","0","150","650063141","10","650063142","100021","0","90","0","bgm_M41","0","650063114","14","100021","0","371","-70","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100022","0","100023","0","0","100020","0","650063143","1","650063127","0"
"10","0","20063115","20063102","10","bgm_M41","20063","智慧森林周圍 1-15","0","0","0","150","650063151","10","650063152","101671","0","90","0","bgm_M41","0","650063115","15","101671","0","556","-6","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101672","0","101673","0","0","100460","0","650063153","1","650063123","0"
"16","54","20063201","20063201","10","bgm_M41","20063","智慧森林周圍 1-1","0","0","5","240","650063161","16","650063162","100691","0","90","2","bgm_M41","0","650063116","16","100691","0","-520","-73","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","100692","31257","100693","0","0","100020","0","650063163","1","650063121","0"
"16","54","20063202","20063201","10","bgm_M41","20063","智慧森林周圍 1-2","0","0","5","240","650063171","16","650063172","100691","0","90","2","bgm_M41","0","650063117","17","100691","0","-308","44","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","100692","31057","100693","0","0","100020","0","650063173","1","650063121","0"
"18","54","20063203","20063201","10","bgm_M41","20063","智慧森林周圍 1-3","0","0","5","270","650063181","18","650063182","100691","0","90","2","bgm_M41","0","650063118","18","100691","0","-234","-179","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","100692","31257","100693","0","0","100020","0","650063183","1","650063121","0"
"18","54","20063204","20063201","10","bgm_M41","20063","智慧森林周圍 1-4","0","0","5","270","650063191","18","650063192","100691","0","90","2","bgm_M41","0","650063119","19","100691","0","61","-176","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","100692","31057","100693","0","0","100020","0","650063193","1","650063121","0"
"20","54","20063205","20063201","10","bgm_M41","20063","智慧森林周圍 1-5","0","0","5","300","650063201","20","650063202","101691","0","90","2","bgm_M41","0","650063120","20","101691","0","289","5","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101692","31257","101693","0","0","100460","0","650063203","1","650063121","0"
"8","0","20064101","20064101","8","bgm_M41","20064","魔族的城鎮 1-1","0","0","0","120","650064011","8","650064012","100771","0","90","0","bgm_M41","0","650064101","1","100771","0","-676","-145","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100772","0","100773","0","0","100060","0","650064013","1","650064124","0"
"8","0","20064102","20064101","8","bgm_M41","20064","魔族的城鎮 1-2","0","0","0","120","650064021","8","650064022","100771","0","90","0","bgm_M41","0","650064102","2","100771","0","-625","93","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100772","0","100773","0","0","100060","0","650064023","1","650064125","0"
"8","0","20064103","20064101","8","bgm_M41","20064","魔族的城鎮 1-3","0","0","0","120","650064031","8","650064032","103271","0","90","0","bgm_M41","0","650064103","3","103271","0","-482","98","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103272","0","103273","0","0","110451","0","650064033","1","650064126","0"
"8","0","20064104","20064101","8","bgm_M41","20064","魔族的城鎮 1-4","0","0","0","120","650064041","8","650064042","103271","0","90","0","bgm_M41","0","650064104","4","103271","0","-322","40","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103272","0","103273","0","0","110452","0","650064043","1","650064127","0"
"8","0","20064105","20064101","8","bgm_M41","20064","魔族的城鎮 1-5","0","0","0","120","650064051","8","650064052","103271","0","90","0","bgm_M41","0","650064105","5","103271","0","-536","-135","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103272","0","103273","0","0","110452","0","650064053","1","650064123","0"
"9","0","20064106","20064101","9","bgm_M41","20064","魔族的城鎮 1-6","0","0","0","135","650064061","9","650064062","103271","0","90","0","bgm_M41","0","650064106","6","103271","0","-385","-185","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103272","0","103273","0","0","110451","0","650064063","1","650064124","0"
"9","0","20064107","20064101","9","bgm_M41","20064","魔族的城鎮 1-7","0","0","0","135","650064071","9","650064072","103271","0","90","0","bgm_M41","0","650064107","7","103271","0","-222","-165","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103272","0","103273","0","0","110452","0","650064073","1","650064125","0"
"9","0","20064108","20064101","9","bgm_M41","20064","魔族的城鎮 1-8","0","0","0","135","650064081","9","650064082","103271","0","90","0","bgm_M41","0","650064108","8","103271","0","-187","71","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103272","0","103273","0","0","110451","0","650064083","1","650064126","0"
"9","0","20064109","20064101","9","bgm_M41","20064","魔族的城鎮 1-9","0","0","0","135","650064091","9","650064092","103271","0","90","0","bgm_M41","0","650064109","9","103271","0","-88","-91","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103272","0","103273","0","0","110451","0","650064093","1","650064127","0"
"9","0","20064110","20064101","9","bgm_M41","20064","魔族的城鎮 1-10","0","0","0","135","650064101","9","650064102","103271","0","90","0","bgm_M41","0","650064110","10","103271","0","13","43","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103272","0","103273","0","0","110452","0","650064103","1","650064122","0"
"10","0","20064111","20064101","10","bgm_M41","20064","魔族的城鎮 1-11","0","0","0","150","650064111","10","650064112","103271","0","90","0","bgm_M41","0","650064111","11","103271","0","194","107","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103272","0","103273","0","0","110451","0","650064113","1","650064124","0"
"10","0","20064112","20064101","10","bgm_M41","20064","魔族的城鎮 1-12","0","0","0","150","650064121","10","650064122","103271","0","90","0","bgm_M41","0","650064112","12","103271","0","107","-87","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103272","0","103273","0","0","110451","0","650064123","1","650064125","0"
"10","0","20064113","20064101","10","bgm_M41","20064","魔族的城鎮 1-13","0","0","0","150","650064131","10","650064132","103271","0","90","0","bgm_M41","0","650064113","13","103271","0","281","-87","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103272","0","103273","0","0","110452","0","650064133","1","650064126","0"
"10","0","20064114","20064101","10","bgm_M41","20064","魔族的城鎮 1-14","0","0","0","150","650064141","10","650064142","103271","0","90","0","bgm_M41","0","650064114","14","103271","0","378","60","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103272","0","103273","0","0","110452","0","650064143","1","650064127","0"
"10","0","20064115","20064101","10","bgm_M41","20064","魔族的城鎮 1-15","0","0","0","150","650064151","10","650064152","103271","0","90","0","bgm_M41","0","650064115","15","103271","0","468","-90","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103272","0","103273","0","0","110452","0","650064153","1","650064123","0"
"16","54","20064201","20064201","10","bgm_M41","20064","魔族的城鎮 1-1","0","0","5","240","650064161","16","650064162","103281","0","90","2","bgm_M41","0","650064116","16","103281","0","-518","-38","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103282","31044","103283","0","0","110452","0","650064163","1","650064121","0"
"16","54","20064202","20064201","10","bgm_M41","20064","魔族的城鎮 1-2","0","0","5","240","650064171","16","650064172","103281","0","90","2","bgm_M41","0","650064117","17","103281","0","-384","-184","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103282","31008","103283","0","0","110452","0","650064173","1","650064121","0"
"18","54","20064203","20064201","10","bgm_M41","20064","魔族的城鎮 1-3","0","0","5","270","650064181","18","650064182","103281","0","90","2","bgm_M41","0","650064118","18","103281","0","-190","51","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103282","31044","103283","0","0","110451","0","650064183","1","650064121","0"
"18","54","20064204","20064201","10","bgm_M41","20064","魔族的城鎮 1-4","0","0","5","270","650064191","18","650064192","103281","0","90","2","bgm_M41","0","650064119","19","103281","0","50","40","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103282","31008","103283","0","0","110452","0","650064193","1","650064121","0"
"20","54","20064205","20064201","10","bgm_M41","20064","魔族的城鎮 1-5","0","0","5","300","650064201","20","650064202","103281","0","90","2","bgm_M41","0","650064120","20","103281","0","182","-88","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103282","31044","103283","0","0","110451","0","650064203","1","650064121","0"
"8","0","20065101","20065101","8","bgm_M41","20065","蘭德索爾近郊 1-1","0","0","0","120","650065011","8","650065012","100011","0","90","0","bgm_M41","0","650065101","1","100011","0","-871","-20","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100012","0","100013","0","0","100020","0","650065013","1","650065124","0"
"8","0","20065102","20065101","8","bgm_M41","20065","蘭德索爾近郊 1-2","0","0","0","120","650065021","8","650065022","100011","0","90","0","bgm_M41","0","650065102","2","100011","0","-660","25","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100012","0","100013","0","0","100020","0","650065023","1","650065125","0"
"8","0","20065103","20065101","8","bgm_M41","20065","蘭德索爾近郊 1-3","0","0","0","120","650065031","8","650065032","100065","0","90","0","bgm_M41","0","650065103","3","100065","0","-390","-50","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100066","0","100067","0","0","100010","0","650065033","1","650065126","0"
"8","0","20065104","20065101","8","bgm_M41","20065","蘭德索爾近郊 1-4","0","0","0","120","650065041","8","650065042","100011","0","90","0","bgm_M41","0","650065104","4","100011","0","-200","20","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100012","0","100013","0","0","100020","0","650065043","1","650065127","0"
"8","0","20065105","20065101","8","bgm_M41","20065","蘭德索爾近郊 1-5","0","0","0","120","650065051","8","650065052","100065","0","90","0","bgm_M41","0","650065105","5","100065","0","0","-60","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100066","0","100067","0","0","100010","0","650065053","1","650065123","0"
"9","0","20065106","20065102","9","bgm_M41","20065","夏日的大間 1-6","0","0","0","135","650065061","9","650065062","103291","0","90","0","bgm_M41","0","650065106","6","103291","0","-1000","100","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103292","0","103293","0","0","100190","0","650065063","1","650065124","0"
"9","0","20065107","20065102","9","bgm_M41","20065","夏日的大間 1-7","0","0","0","135","650065071","9","650065072","103291","0","90","0","bgm_M41","0","650065107","7","103291","0","-900","-220","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103292","0","103293","0","0","100190","0","650065073","1","650065125","0"
"9","0","20065108","20065102","9","bgm_M41","20065","夏日的大間 1-8","0","0","0","135","650065081","9","650065082","103291","0","90","0","bgm_M41","0","650065108","8","103291","0","-650","-180","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103292","0","103293","0","0","100200","0","650065083","1","650065126","0"
"9","0","20065109","20065102","9","bgm_M41","20065","夏日的大間 1-9","0","0","0","135","650065091","9","650065092","103291","0","90","0","bgm_M41","0","650065109","9","103291","0","-800","110","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103292","0","103293","0","0","100190","0","650065093","1","650065127","0"
"9","0","20065110","20065102","9","bgm_M41","20065","夏日的大間 1-10","0","0","0","135","650065101","9","650065102","103291","0","90","0","bgm_M41","0","650065110","10","103291","0","-600","90","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103292","0","103293","0","0","100190","0","650065103","1","650065122","0"
