fb7f555749f309adca27f9e5e1f0878ceb34d779c9cbcc68a5a0eb89e3847e5b,44d1d1bd5c16e9acc7a98e635d8bb1d9a5dbed1a75b2355a4f5854a6e956424f,5518e3a948849edb84edf731af0f3daeaaa469313f058ccdc3966ef9a44a23a6,d0a165b0759cbe13887a4ba43f2945b63623c1ba3ead69cd95572fde8dc1571b,2087e69f0202129b1195fcb83522e920e05cf07b9b3aa132d5e12596ad496c47,598a8ff95fc6950ab2375eea8bc3fd477c68e61438ee8e67165f507bcde9e095,8798d9f9c7c71b12485500d49122496938d3cfdafd3c66badba097a95d201c81,e616db79f5fed840861e95d1a42bf3a9e90860a79ae635de796a04b383a56184,3ea7ccbf8a7623943cc10a9fa710a20a5eaa51e6fe8c330a11c925aa35e632e3,27edfd7b78b62a6adf6cdfab2253de6b0befbd39e492e8a915ed86e96b353cd9,1dda364a6fe1eeeba4dc2e366bc3dca9b2260a2ca5d68be9edf81167c46987c8,56f24cb5f572d8ab0e69b791233a23d4e0f91f258a7604cf5b31a0be9b264ad1,ab68c6f90d74f6025401ef450626f1027a7b05495a5fc5f69eb89517ace543ba,ceb5d281989f1f3af91cd54fd8f228d153d6b9560fefcf8946fba77b53121a91,85be70f07f54d54898424ae9b8c7be389320f4b9a88f21c1ad74e31b8da7d2ba,01a221f734139c07b592a5cdb038f60252363152c67a5bf51703a9df1c0371f3,9c87cd4aafe5cfa9f2bf9e92c179515fb905109f11a1a0a8f14b01da9bc983a8,46f76f59c907f1945f90005a4da87e2b0a8208c11d20f9f7ba291eb0be9b10dd,c31ed9a6968897367e0cf0cf213294f3cfe7a85793588aae9c6da1d2984eb8bc
"0","30","1445","1","543","124701","199","0","8","0","8860","0","21","5","5684","48","18","163","176"
"0","30","1445","1","662","124701","220","0","8","0","9305","0","21","5","6362","48","19","163","205"
"0","30","1445","1","781","124701","243","0","8","0","9630","0","21","5","7135","48","20","163","235"
"0","30","1445","1","912","124701","261","0","8","0","9915","0","21","5","8059","48","21","163","259"
"0","30","1445","1","1030","124701","277","0","8","0","10130","0","21","5","9242","48","22","163","272"
"0","30","1445","1","1101","124701","301","0","8","0","10475","0","21","5","10532","48","23","163","291"
"0","30","1445","1","1162","124701","324","0","8","0","11155","0","21","5","11893","48","24","163","313"
"0","30","1445","1","1225","124701","338","0","8","0","11675","0","21","5","13491","48","25","163","332"
"0","30","1445","1","1264","124701","344","0","8","0","12500","0","21","5","15302","48","26","163","341"
"0","30","1445","1","1288","124701","349","0","8","0","13745","0","21","5","17198","48","27","163","348"
"0","30","1445","1","1312","124701","354","0","8","0","14990","0","21","5","19222","48","28","163","355"
"0","30","1445","1","1337","124701","359","0","8","0","16235","0","21","5","21420","48","29","163","360"
"0","30","1445","1","1363","124701","379","0","8","0","17215","0","21","5","23642","48","30","163","380"
"0","30","1445","1","1389","124701","399","0","8","0","18195","0","21","5","25973","48","31","163","400"
"0","30","1445","1","1415","124701","404","0","8","0","19540","0","21","5","28524","48","32","163","405"
"0","30","1445","1","1440","124701","404","0","8","0","21190","0","21","5","31185","48","33","163","405"
"0","30","1445","1","1464","124701","419","0","8","0","22675","0","21","5","33878","48","34","163","420"
"0","0","25","0","0","124801","2","0","0","0","110","0","0","0","25","0","2","0","0"
"0","0","75","0","0","124801","4","0","0","0","290","0","0","0","89","0","3","5","0"
"0","0","105","0","0","124801","8","0","0","0","755","0","0","0","194","0","4","10","1"
"0","10","105","0","0","124801","13","0","0","0","1295","0","0","3","343","0","5","30","3"
"0","10","195","0","0","124801","24","0","0","0","2160","0","0","3","553","0","6","45","5"
"0","10","665","0","0","124801","36","0","0","0","3130","0","0","3","800","0","7","45","7"
"0","10","900","0","0","124801","44","0","0","0","4020","0","0","3","1132","0","8","60","9"
"0","10","900","0","20","124801","53","0","0","0","4575","0","9","3","1525","0","9","100","11"
"0","20","900","0","50","124801","59","0","5","0","4785","0","18","3","1981","0","10","115","17"
"0","30","900","0","102","124801","63","0","7","0","5405","0","22","3","2464","3","11","115","22"
"0","30","900","0","134","124801","69","0","9","0","6155","0","25","3","2949","19","12","115","26"
"0","30","900","0","167","124801","75","0","9","0","6685","0","25","3","3479","35","13","148","32"
"0","30","900","0","208","124801","82","0","9","0","7185","0","25","3","4076","38","14","181","37"
"0","30","900","0","274","124801","88","0","9","0","7545","0","25","3","4727","38","15","201","43"
"0","30","900","0","368","124801","96","0","9","0","7845","0","25","3","5429","41","16","201","45"
"0","30","900","0","456","124801","111","0","9","0","8215","0","25","3","5952","44","17","201","77"
"0","30","900","0","560","124801","126","0","9","0","8700","0","25","3","6525","44","18","201","112"
"0","30","900","0","695","124801","135","0","9","0","9085","0","25","3","7411","44","19","201","119"
"0","30","900","0","835","124801","148","0","9","0","9565","0","25","3","8393","44","20","201","124"
"0","30","900","0","986","124801","154","0","9","0","9925","0","25","3","9519","44","21","201","129"
"0","30","900","0","1130","124801","165","0","9","0","10195","0","25","3","10803","44","22","201","137"
"0","30","900","0","1241","124801","176","0","9","0","10580","0","25","3","12221","44","23","201","146"
"0","30","900","0","1340","124801","186","0","9","0","11025","0","25","3","13739","44","24","201","159"
"0","30","900","0","1417","124801","199","0","9","0","11655","0","25","3","15390","44","25","201","172"
"0","30","900","0","1474","124801","214","0","9","0","13400","0","25","3","17030","44","26","201","192"
"0","30","900","0","1510","124801","227","0","9","0","14160","0","25","3","18948","44","27","201","205"
"0","30","900","0","1537","124801","227","0","9","0","15285","0","25","3","21088","44","28","201","205"
"0","30","900","0","1565","124801","232","0","9","0","16205","0","25","3","23366","44","29","201","210"
"0","30","900","0","1594","124801","237","0","9","0","16805","0","25","3","25829","44","30","201","215"
"0","30","900","0","1623","124801","242","0","9","0","17725","0","25","3","28366","44","31","201","220"
"0","30","900","0","1652","124801","248","0","9","0","18425","0","25","3","31029","44","32","201","226"
"0","30","900","0","1680","124801","254","0","9","0","19595","0","25","3","33786","44","33","201","232"
"0","30","900","0","1707","124801","260","0","9","0","20495","0","25","3","36723","44","34","201","238"
"0","0","75","0","0","124901","1","0","0","0","65","0","0","1","21","0","2","5","0"
"0","0","125","0","0","124901","4","0","0","0","185","0","0","2","75","0","3","20","0"
"0","0","295","0","0","124901","7","0","0","0","365","0","0","4","174","0","4","55","2"
"0","10","455","0","0","124901","12","0","0","0","635","0","0","7","322","0","5","105","4"
"0","10","845","0","0","124901","20","0","3","0","985","0","0","11","541","0","6","120","5"
"0","10","1425","0","0","124901","29","0","6","0","1540","0","0","15","755","0","7","145","12"
"0","10","1985","0","10","124901","37","0","9","0","1970","0","9","15","1108","0","8","170","14"
"0","10","1985","5","40","124901","48","0","9","0","2220","0","23","16","1537","0","9","195","17"
"0","20","1985","10","100","124901","53","0","9","0","2420","0","37","16","2019","0","10","195","25"
"0","30","2235","15","144","124901","60","0","9","0","2620","0","37","18","2483","13","11","195","31"
"0","30","2235","15","198","124901","64","0","9","0","2990","0","37","18","3005","36","12","195","37"
"0","30","2235","15","257","124901","73","0","9","0","3140","0","37","18","3565","49","13","220","43"
"0","30","2235","15","350","124901","85","0","9","0","3140","0","37","18","4190","49","14","245","47"
"0","30","2235","15","474","124901","97","0","9","0","3140","0","37","18","4817","49","15","245","57"
"0","30","2235","15","616","124901","109","0","9","0","3140","0","37","18","5478","52","16","245","65"
"0","30","2235","15","762","124901","119","0","9","0","3190","0","37","18","6160","55","17","245","78"
"0","30","2235","15","937","124901","128","0","9","0","3240","0","37","18","6928","55","18","245","90"
"0","30","2235","15","1073","124901","145","0","9","0","3335","0","37","18","7772","55","19","245","104"
"0","30","2235","15","1184","124901","168","0","9","0","3530","0","37","18","8731","55","20","245","113"
"0","30","2235","15","1279","124901","186","0","9","0","3840","0","37","18","9831","55","21","245","118"
"0","30","2235","15","1353","124901","211","0","9","0","4050","0","37","18","11062","55","22","245","131"
"0","30","2235","15","1394","124901","236","0","9","0","4260","0","37","18","12420","55","23","245","149"
"0","30","2235","15","1423","124901","250","0","9","0","4670","0","37","18","13942","55","24","245","165"
"0","30","2235","15","1456","124901","256","0","9","0","4670","0","37","18","15740","55","25","245","174"
"0","30","2235","15","1480","124901","271","0","9","0","6015","0","37","18","17441","55","26","245","194"
"0","30","2235","15","1498","124901","283","0","9","0","7825","0","37","18","19239","55","27","245","210"
"0","30","2235","15","1523","124901","298","0","9","0","9700","0","37","18","21145","55","28","245","225"
"0","30","2235","15","1556","124901","303","0","9","0","10020","0","37","18","23487","55","29","245","230"
"0","30","2235","15","1606","124901","313","0","9","0","10020","0","37","18","25956","55","30","245","240"
"0","30","2235","15","1656","124901","323","0","9","0","10020","0","37","18","28535","55","31","245","250"
"0","30","2235","15","1705","124901","333","0","9","0","10020","0","37","18","31226","55","32","245","260"
"0","30","2235","15","1743","124901","339","0","9","0","10390","0","37","18","34067","55","33","245","266"
"0","30","2235","15","1779","124901","345","0","9","0","10390","0","37","18","37100","55","34","245","272"
"0","0","100","0","0","125001","3","0","0","0","65","0","0","0","22","0","2","0","0"
"0","0","150","0","0","125001","5","0","0","0","215","0","0","0","86","0","3","10","0"
"0","0","210","0","0","125001","9","0","0","0","560","0","0","0","189","0","4","35","1"
"0","10","210","0","0","125001","14","0","0","0","1010","0","0","3","338","0","5","70","3"
"0","10","390","0","0","125001","28","0","3","0","1740","0","0","3","541","0","6","70","5"
"0","10","860","0","0","125001","40","0","6","0","2410","0","0","3","788","0","7","95","7"
"0","10","1395","0","0","125001","48","0","6","0","3115","0","0","3","1115","0","8","120","9"
"0","10","1845","0","0","125001","57","0","6","0","4100","0","0","3","1442","0","9","145","18"
"0","20","2145","0","10","125001","63","0","9","0","4720","0","0","3","1826","5","10","160","31"
"0","30","2445","0","72","125001","67","0","9","0","5300","0","4","3","2293","10","11","160","36"
"0","30","2595","0","114","125001","71","0","11","0","6050","0","4","3","2775","33","12","160","38"
"0","30","2715","0","163","125001","77","0","11","0","6500","0","4","3","3305","49","13","185","44"
"0","30","2835","0","246","125001","82","0","11","0","6790","0","4","3","3915","52","14","216","48"
"0","30","2835","0","338","125001","88","0","11","0","7040","0","4","3","4559","52","15","242","54"
"0","30","2835","0","442","125001","96","0","11","0","7200","0","4","3","5270","55","16","242","56"
"0","30","2835","0","554","125001","102","0","11","0","7310","0","4","3","6013","62","17","242","60"
"0","30","2835","0","727","125001","105","0","11","0","7440","0","4","3","6824","66","18","242","65"
"0","30","2835","0","888","125001","109","0","11","0","7845","0","4","3","7735","66","19","242","69"
"0","30","2835","0","1017","125001","115","0","11","0","8445","0","4","8","8707","66","20","242","75"
"0","30","2835","0","1184","125001","121","0","11","0","8775","0","4","13","9796","66","21","242","80"
"0","30","2835","0","1357","125001","127","0","11","0","8985","0","4","13","11107","66","22","242","86"
"0","30","2835","0","1492","125001","132","0","11","0","9115","0","4","13","12577","66","23","242","94"
"0","30","2835","0","1624","125001","142","0","11","0","9290","0","4","13","14109","66","24","242","107"
"0","30","2835","0","1721","125001","155","0","11","0","9720","0","4","13","15772","66","25","242","120"
"0","30","2835","0","1788","125001","155","0","11","0","10345","0","4","13","17707","66","26","242","120"
"0","30","2835","0","1828","125001","168","0","11","0","10705","0","4","13","19668","66","27","242","133"
"0","30","2835","0","1859","125001","168","0","11","0","11430","0","4","13","21852","66","28","242","133"
"0","30","2835","0","1891","125001","173","0","11","0","11950","0","4","13","24173","66","29","242","138"
"0","30","2835","0","1924","125001","178","0","11","0","12150","0","4","13","26679","66","30","242","143"
"0","30","2835","0","1957","125001","178","0","11","0","12875","0","4","13","29286","66","31","242","143"
"0","30","2835","0","1990","125001","184","0","11","0","13075","0","4","13","32002","66","32","242","149"
"0","30","2835","0","2022","125001","190","0","11","0","13645","0","4","13","34824","66","33","242","155"
"0","30","2835","0","2053","125001","196","0","11","0","13945","0","4","13","37827","66","34","242","161"
"0","0","100","0","0","125101","2","0","0","0","65","0","0","1","20","0","2","0","0"
"0","0","150","0","0","125101","6","0","0","0","160","0","0","3","73","0","3","5","0"
"0","0","320","0","0","125101","9","0","0","0","375","0","0","5","175","0","4","30","2"
"0","10","480","0","0","125101","16","0","0","0","800","0","0","11","293","0","5","50","5"
"0","10","870","0","0","125101","24","0","3","0","1215","0","0","15","517","0","6","50","6"
"0","10","1710","0","0","125101","30","0","6","0","1535","0","0","19","780","0","7","75","8"
"0","10","2570","0","0","125101","38","0","9","0","2015","0","0","19","1097","0","8","100","10"
"0","10","3020","0","10","125101","53","0","9","0","2480","0","5","26","1416","0","9","100","20"
"0","10","3320","0","30","125101","72","0","9","0","3260","0","10","27","1726","5","10","100","35"
"0","30","3620","0","82","125101","75","0","9","0","3880","0","10","32","2137","10","11","100","42"
"0","30","4020","0","140","125101","87","0","9","0","4310","0","12","36","2554","30","12","100","45"
"0","30","4140","0","199","125101","97","0","9","0","4660","0","14","36","3013","50","13","125","53"
"0","30","4260","0","282","125101","108","0","9","0","4990","0","14","38","3508","50","14","156","67"
"0","30","4260","0","396","125101","118","0","9","0","5100","0","14","38","4115","50","15","162","75"
"0","30","4260","0","499","125101","129","0","9","0","5100","0","14","38","4758","58","16","162","81"
"0","30","4410","0","601","125101","142","0","9","0","5150","0","14","38","5405","70","17","162","88"
"0","30","4560","0","752","125101","155","0","9","0","5200","0","14","40","6101","74","18","162","98"
"0","30","4560","0","909","125101","165","0","9","0","5545","0","14","42","6913","74","19","162","107"
"0","30","4560","0","1027","125101","175","0","9","0","5990","0","14","47","7807","74","20","162","117"
"0","30","4560","0","1174","125101","188","0","9","0","6245","0","14","52","8779","74","21","162","129"
"0","30","4560","0","1339","125101","204","0","9","0","6400","0","14","52","9945","74","22","162","142"
"0","30","4560","0","1456","125101","218","0","9","0","6490","0","14","52","11311","74","23","162","157"
"0","30","4560","0","1550","125101","223","0","9","0","7105","0","14","52","12822","74","24","162","165"
"0","30","4560","0","1633","125101","229","0","9","0","7630","0","14","52","14498","74","25","162","174"
"0","30","4560","0","1682","125101","235","0","9","0","8155","0","14","52","16337","74","26","162","183"
"0","30","4560","0","1710","125101","240","0","9","0","9000","0","14","52","18276","74","27","162","190"
"0","30","4560","0","1738","125101","245","0","9","0","9845","0","14","52","20344","74","28","162","197"
"0","30","4560","0","1767","125101","250","0","9","0","10690","0","14","52","22585","74","29","162","202"
"0","30","4560","0","1797","125101","260","0","9","0","11010","0","14","52","24980","74","30","162","212"
"0","30","4560","0","1827","125101","265","0","9","0","11535","0","14","52","27511","74","31","162","217"
"0","30","4560","0","1857","125101","271","0","9","0","12060","0","14","52","30141","74","32","162","223"
"0","30","4560","0","1886","125101","283","0","9","0","12430","0","14","52","32874","74","33","162","235"
"0","30","4560","0","1914","125101","295","0","9","0","12800","0","14","52","35772","74","34","162","247"
"0","0","50","0","0","125201","3","0","0","0","60","0","0","0","26","0","2","0","0"
"0","0","100","0","0","125201","5","0","0","0","240","0","0","0","90","0","3","5","0"
"0","0","160","0","0","125201","8","0","0","0","585","0","0","0","213","0","4","15","0"
"0","10","160","0","0","125201","15","0","0","0","1125","0","0","3","351","0","5","35","3"
"0","10","340","0","0","125201","29","0","0","0","1990","0","0","3","554","0","6","35","5"
"0","10","810","0","0","125201","41","0","0","0","2960","0","0","3","801","0","7","35","7"
"0","10","1045","0","0","125201","52","0","0","0","3765","0","0","9","1068","0","8","50","14"
"0","25","1045","0","20","125201","66","0","0","0","4255","10","14","14","1363","0","9","65","23"
"0","25","1445","0","50","125201","76","0","5","0","4695","10","27","14","1764","0","10","65","31"
"0","35","1445","0","92","125201","83","0","8","0","5255","10","31","14","2203","3","11","65","43"
"0","45","1445","0","102","125201","101","0","10","0","6035","10","37","14","2582","9","12","65","57"
"0","45","1445","0","145","125201","109","0","10","0","6545","10","37","14","3100","25","13","98","63"
"0","45","1545","1","186","125201","132","0","10","0","6895","10","37","14","3538","25","14","131","81"
"0","45","1545","2","252","125201","156","0","10","0","7235","10","37","14","4021","25","15","131","99"
"0","45","1545","2","333","125201","169","0","10","0","7455","10","37","16","4591","28","16","131","116"
"0","45","1545","2","431","125201","175","0","10","0","7805","10","37","16","5259","31","17","131","134"
"0","45","1545","2","535","125201","190","0","10","0","8290","10","37","16","5832","31","18","131","169"
"0","45","1545","2","670","125201","202","0","10","0","8675","10","37","16","6677","31","19","131","181"
"0","45","1545","2","810","125201","213","0","10","0","9155","10","37","16","7604","31","20","131","199"
"0","45","1545","2","951","125201","224","0","10","0","9515","10","37","16","8641","31","21","131","218"
"0","45","1545","2","1077","125201","233","0","10","0","9785","10","37","16","9949","31","22","131","225"
"0","45","1545","2","1166","125201","248","0","10","0","10170","10","37","16","11343","31","23","131","237"
"0","45","1545","2","1243","125201","256","0","10","0","10935","10","37","16","12861","31","24","131","247"
"0","45","1545","2","1320","125201","262","0","10","0","11305","10","37","16","14596","31","25","131","256"
"0","45","1545","2","1377","125201","262","0","10","0","12230","10","37","16","16503","31","26","131","256"
"0","45","1545","2","1413","125201","267","0","10","0","13050","10","37","16","18484","31","27","131","263"
"0","45","1545","2","1440","125201","267","0","10","0","14175","10","37","16","20624","31","28","131","263"
"0","45","1545","2","1468","125201","272","0","10","0","15095","10","37","16","22902","31","29","131","268"
"0","45","1545","2","1497","125201","277","0","10","0","15695","10","37","16","25365","31","30","131","273"
"0","45","1545","2","1526","125201","282","0","10","0","16615","10","37","16","27902","31","31","131","278"
"0","45","1545","2","1552","125201","293","0","10","0","17435","10","37","16","30452","31","32","131","289"
"0","45","1545","2","1577","125201","305","0","10","0","18405","10","37","16","33120","31","33","131","301"
"0","45","1545","2","1601","125201","317","0","10","0","19375","10","37","16","35952","31","34","131","313"
"0","0","75","0","0","125301","4","0","0","0","65","0","0","1","13","0","2","0","0"
"0","0","150","0","0","125301","11","0","0","0","185","0","0","2","55","0","3","0","0"
"0","0","205","0","0","125301","21","0","0","0","450","0","0","4","131","0","4","5","3"
"0","5","205","0","0","125301","35","0","0","0","905","0","0","7","248","0","5","15","7"
"0","5","295","0","0","125301","48","0","0","0","1525","0","0","11","445","0","6","15","12"
"0","5","765","0","0","125301","60","0","0","0","2020","0","0","15","717","0","7","15","14"
"0","5","765","0","0","125301","86","0","0","0","2610","0","0","15","1003","0","8","15","22"
"0","5","765","0","15","125301","109","0","0","0","3260","10","10","15","1247","0","9","40","39"
"0","5","765","0","30","125301","137","0","0","0","4070","20","18","16","1492","0","10","40","59"
"0","15","765","0","50","125301","165","0","0","0","4770","20","24","16","1795","0","11","40","78"
"0","25","1115","0","60","125301","201","0","0","0","5370","20","24","20","2069","0","12","40","98"
"0","27","1215","0","60","125301","241","0","0","0","5890","20","24","24","2297","10","13","40","131"
"0","29","1215","2","60","125301","283","0","2","0","6190","20","24","26","2556","10","14","40","171"
"0","29","1315","4","70","125301","315","0","4","0","6190","20","24","28","2945","10","15","40","206"
"0","29","1415","4","82","125301","358","0","4","0","6470","20","24","28","3279","10","16","40","248"
"0","29","1415","4","82","125301","401","0","4","0","7080","20","24","31","3613","15","17","40","288"
"0","29","1565","4","94","125301","439","0","4","0","7390","20","24","36","4081","15","18","40","326"
"0","29","1660","4","106","125301","492","0","4","0","7390","20","24","38","4585","15","19","40","375"
"0","29","1755","4","126","125301","549","0","4","0","7425","20","24","38","5137","15","20","40","431"
"0","29","1755","4","136","125301","606","0","4","0","7570","20","24","38","5713","15","21","40","501"
"0","29","1755","4","146","125301","671","0","4","0","7995","20","24","38","6437","15","22","40","563"
"0","29","1755","4","146","125301","757","0","4","0","8310","20","24","38","7201","15","23","40","633"
"0","29","1755","4","146","125301","835","0","4","0","8630","20","24","38","8111","15","24","40","704"
"0","29","1755","4","178","125301","883","0","4","0","9155","20","24","38","9452","15","25","40","743"
"0","29","1755","4","196","125301","930","0","4","0","9450","20","24","38","10933","15","26","40","791"
"0","29","1755","4","214","125301","967","0","4","0","10430","20","24","38","12560","15","27","40","826"
"0","29","1755","4","223","125301","1018","0","4","0","13170","20","24","38","13973","15","28","40","877"
"0","29","1755","4","242","125301","1075","0","4","0","15665","20","24","38","15514","15","29","40","934"
"0","29","1755","4","270","125301","1129","0","4","0","16440","20","24","38","17418","15","30","40","988"
"0","29","1755","4","298","125301","1184","0","4","0","17295","20","24","38","19412","15","31","40","1043"
"0","29","1755","4","326","125301","1240","0","4","0","18230","20","24","38","21497","15","32","40","1099"
"0","29","1755","4","352","125301","1298","0","4","0","19240","20","24","38","23699","15","33","40","1157"
"0","29","1755","4","377","125301","1357","0","4","0","20420","20","24","38","26036","15","34","40","1216"
"0","0","75","0","0","125401","2","0","0","0","15","0","0","1","18","0","2","0","2"
"0","0","125","0","0","125401","5","0","0","0","135","0","0","2","72","0","3","5","3"
"0","0","185","0","0","125401","7","0","0","0","195","0","0","4","191","0","4","30","6"
"0","5","435","0","0","125401","14","0","0","0","435","0","0","6","350","0","5","55","11"
"0","5","1130","0","0","125401","22","0","0","0","850","0","0","6","564","0","6","55","19"
"0","5","1575","0","0","125401","30","0","0","0","1155","0","0","6","862","0","7","55","30"
"0","5","2020","0","0","125401","41","0","0","0","1585","0","4","6","1161","0","8","55","47"
"0","5","2140","0","25","125401","52","0","0","0","1835","0","13","7","1539","0","9","55","64"
"0","15","2320","0","70","125401","57","0","0","0","2035","0","22","7","1950","5","10","55","82"
"0","35","2380","0","111","125401","57","0","0","0","2235","0","24","12","2387","10","11","55","101"
"0","35","2440","0","144","125401","61","0","2","0","2605","0","26","12","2849","35","12","55","114"
"0","35","2440","0","193","125401","67","0","4","0","2755","0","28","12","3375","48","13","80","127"
"0","35","2440","0","262","125401","74","0","6","0","2755","0","28","12","3994","51","14","105","136"
"0","35","2440","0","341","125401","84","0","6","0","2755","0","28","12","4661","54","15","105","143"
"0","35","2440","0","398","125401","99","0","6","0","2755","0","28","12","5339","62","16","105","150"
"0","35","2440","0","478","125401","112","0","6","0","2805","0","28","12","6059","65","17","105","159"
"0","35","2440","0","587","125401","124","0","6","0","2855","0","28","12","6809","65","18","105","178"
"0","35","2440","0","697","125401","133","0","6","0","2950","0","28","12","7655","65","19","105","202"
"0","35","2440","0","786","125401","144","0","6","0","3145","0","28","12","8560","65","20","105","236"
"0","35","2440","0","889","125401","156","0","6","0","3335","0","28","12","9579","65","21","105","265"
"0","35","2440","0","986","125401","167","0","6","0","3425","0","28","12","10806","65","22","105","293"
"0","35","2440","0","1059","125401","179","0","6","0","3515","0","28","12","12186","65","23","105","319"
"0","35","2440","0","1134","125401","189","0","6","0","3925","0","28","12","13650","65","24","105","346"
"0","35","2440","0","1208","125401","197","0","6","0","3925","0","28","12","15353","65","25","105","368"
"0","35","2440","0","1258","125401","203","0","6","0","4245","0","28","12","17212","65","26","105","386"
"0","35","2440","0","1292","125401","208","0","6","0","4565","0","28","12","19226","65","27","105","398"
"0","35","2440","0","1320","125401","214","0","6","0","4565","0","28","12","21423","65","28","105","406"
"0","35","2440","0","1351","125401","221","0","6","0","4885","0","28","12","23748","65","29","105","413"
"0","35","2440","0","1383","125401","229","0","6","0","4885","0","28","12","26247","65","30","105","421"
"0","35","2440","0","1415","125401","237","0","6","0","5205","0","28","12","28820","65","31","105","429"
"0","35","2440","0","1447","125401","246","0","6","0","5205","0","28","12","31530","65","32","105","438"
"0","35","2440","0","1478","125401","255","0","6","0","5575","0","28","12","34345","65","33","105","447"
"0","35","2440","0","1508","125401","264","0","6","0","5575","0","28","12","37351","65","34","105","456"
"0","0","50","0","0","125501","0","0","0","0","55","26","0","0","0","0","2","0","3"
"0","0","100","0","0","125501","0","0","0","0","150","94","0","0","0","0","3","0","7"
"0","10","100","0","0","125501","2","0","0","0","270","214","0","0","0","0","4","0","14"
"0","10","100","0","0","125501","2","0","0","0","450","405","0","0","0","0","5","0","29"
"0","10","100","0","0","125501","4","0","0","0","800","634","0","0","0","0","6","50","42"
"0","15","100","0","0","125501","8","0","0","0","1395","894","0","0","0","0","7","85","56"
"0","30","100","0","0","125501","10","0","1","0","1560","1286","4","0","0","0","8","120","63"
"16","45","100","0","0","125501","10","0","2","0","1700","1710","9","0","0","0","9","155","70"
"45","45","320","0","0","125501","13","0","4","0","1970","2175","14","0","0","0","10","170","75"
"90","45","540","5","0","125501","13","0","5","0","2130","2687","14","0","0","0","11","186","80"
"143","45","640","11","0","125501","16","0","6","0","2230","3211","14","0","0","0","12","222","85"
"205","45","640","17","0","125501","21","0","6","0","2370","3744","16","0","0","0","13","242","92"
"281","45","760","17","0","125501","25","0","6","0","2510","4324","18","0","0","0","14","272","99"
"351","45","880","17","0","125501","33","0","6","0","2540","4929","22","0","0","0","15","282","108"
"426","45","880","17","0","125501","38","0","6","0","2570","5602","22","0","0","0","16","312","116"
"498","45","880","17","0","125501","42","0","6","0","2570","6330","22","0","0","0","17","342","125"
"587","45","880","17","0","125501","48","0","6","0","2570","7114","22","0","0","0","18","372","134"
"720","45","880","17","0","125501","53","0","6","0","2570","8002","22","0","0","0","19","372","141"
"877","45","880","17","0","125501","63","0","6","0","2570","8923","22","0","0","0","20","372","155"
"1079","45","980","17","0","125501","69","0","6","0","2570","9942","22","0","0","0","21","372","163"
"1297","45","1080","17","0","125501","74","0","6","0","2570","11139","22","0","0","0","22","372","170"
"1481","45","1080","17","0","125501","80","0","6","0","2570","12462","22","0","0","0","23","372","186"
"1624","45","1080","17","0","125501","86","0","6","0","2570","13937","22","0","0","0","24","372","203"
"1733","45","1080","17","0","125501","92","0","6","0","2570","15647","22","0","0","0","25","372","211"
"1805","45","1080","17","0","125501","98","0","6","0","3030","17487","22","0","0","0","26","372","220"
"1850","45","1080","17","0","125501","104","0","6","0","3030","19522","22","0","0","0","27","372","228"
"1882","45","1080","17","0","125501","109","0","6","0","3030","21720","22","0","0","0","28","372","233"
"1915","45","1080","17","0","125501","113","0","6","0","3490","24042","22","0","0","0","29","372","237"
"1949","45","1080","17","0","125501","117","0","6","0","3490","26563","22","0","0","0","30","372","241"
"1983","45","1080","17","0","125501","121","0","6","0","3950","29142","22","0","0","0","31","372","245"
"2017","45","1080","17","0","125501","125","0","6","0","3950","31884","22","0","0","0","32","372","249"
"2050","45","1080","17","0","125501","129","0","6","0","4450","34717","22","0","0","0","33","372","253"
"2082","45","1080","17","0","125501","133","0","6","0","4950","37699","22","0","0","0","34","372","257"
"0","0","50","0","0","125601","3","0","0","0","15","0","0","0","32","0","2","0","0"
"0","0","100","0","0","125601","5","0","0","0","105","0","0","0","109","0","3","0","0"
"0","0","160","0","0","125601","6","0","0","0","255","0","0","0","256","0","4","10","1"
"0","10","160","0","0","125601","9","0","0","0","500","0","0","0","473","0","5","30","2"
"0","10","340","0","0","125601","17","0","0","0","825","0","0","0","763","0","6","30","4"
"0","10","810","0","0","125601","23","0","0","0","1205","0","0","0","1102","0","7","30","6"
"0","10","1045","0","0","125601","31","0","0","0","1725","0","0","0","1485","0","8","30","8"
"0","10","1045","0","10","125601","40","0","0","0","2045","0","5","0","1932","0","9","55","10"
"0","20","1045","0","50","125601","47","0","0","0","2195","0","10","0","2434","0","10","55","16"
"0","30","1045","0","88","125601","51","0","2","0","2355","0","10","2","2956","11","11","55","21"
"0","30","1045","0","130","125601","57","0","4","0","2725","0","16","2","3486","22","12","55","25"
"0","30","1045","0","185","125601","65","0","6","0","2915","0","19","2","4034","33","13","80","31"
"0","30","1145","0","266","125601","70","0","6","0","2975","0","22","2","4675","33","14","105","35"
"0","30","1245","0","342","125601","76","0","6","0","3035","0","22","2","5350","33","15","117","42"
"0","30","1345","0","411","125601","82","0","6","0","3035","0","22","2","6081","41","16","117","45"
"0","30","1495","0","489","125601","89","0","6","0","3285","0","22","2","6817","44","17","117","51"
"0","30","1495","0","588","125601","95","0","6","0","3535","0","22","4","7639","44","18","117","56"
"0","30","1495","0","696","125601","99","0","6","0","3830","0","22","4","8590","44","19","117","60"
"0","30","1495","0","777","125601","105","0","6","0","4025","0","22","4","9657","44","20","126","66"
