3224b6eb1efaf6fbc631576736528248136ab167c4ee7e1537152d13b3bc8e3d,da3e03c0dd258b5b5a27bbb2e4a4380baa516dcb2df8e2710777ff46f199b1bf,966d43d2440f61f5c46a7beea39dbb935ef3b03699b361fdcd2b083646ae621e,baa0171efd3125c53bc38e2c6af3079eb6c5c9daba586e4ab92151b31f38f38c,708999ff07f61a442fe48230306edb431d2e756a9bbc02e7665bcc8a3bbe0c77,9f37cba321ceb9b27d58d3af491e2b9995a4d97536fc5eb5baf9d8994325e72d,21df98d401325f3aa2884798aa289a3620d2b29653c2106ba70f5a0b53de0562,b11790c58b3a83c68076350bfbe6919d21c06c11a2e2d92576eff3f963ccbf48,3988f21d627da22068f6271a0cda16fe02131ebcc8e1afd2983fb67d940f9dc4,e3c53082c40aa9e188d87d14b178fe17c5f82faeaff48d82a44ea063ae4dac46,f652c5e21e283165bb84cc26ddefa0eb93de17554042e9329b1575a206d352e1
"vo_drama_10082005","vo_drama_10082005_005","","0","21","0","505027","","","505",""
"100611","話又說回來，新年會好華麗，\n讓茜里的心跳得好快♪\n餐點也非常好吃♪","0","1","11","4","505028","0.5","0","505","0"
"100611","nop_talk_wish","","","3","1","505029","","","505","0.2"
"3.5","1","","","93","","505030","","","505",""
"100611","nop_talk_joy1","","","3","1","505031","","","505","0.2"
"100711","nop_05_miyako_idle_normal","","","3","1","505032","","","505","0.2"
"505028","","","","91","","505033","","","505",""
"100611","nop_idle_joy1","","","3","1","505034","","","505","0.2"
"vo_drama_10082005","vo_drama_10082005_006","","0","21","0","505035","","","505",""
"103111","這裡擺出來的年菜\n好像使用了特別的素材。\n這似乎都要感謝伊莉亞\n和雪菲他們的努力喔。","0","1","11","4","505036","0.5","0","505","0"
"103111","0","","","4","","505037","","","505",""
"103111","nop_05_shinobu_talk_wish","","","3","1","505038","","","505","0.2"
"2051","0","","","4","","505039","","","505",""
"6","1","","","93","","505040","","","505",""
"103111","nop_05_shinobu_talk_normal","","","3","1","505041","","","505","0.2"
"505036","","","","91","","505042","","","505",""
"103111","nop_05_shinobu_idle_normal","","","3","1","505043","","","505","0.2"
"vo_drama_10082005","vo_drama_10082005_007","","0","21","0","505044","","","505",""
"102211","「妾身要稱霸新年！」\n當伊莉亞這麼說並跑出去時，\n我還在擔心不知道會發生什麼事……","0","1","11","8","505045","0.5","0","505","0"
"102211","nop_talk_surprise1","","","3","1","505046","","","505","0.2"
"505045","","","","91","","505047","","","505",""
"102211","nop_idle_surprise1","","","3","1","505048","","","505","0.2"
"vo_drama_10082005","vo_drama_10082005_008","","0","21","0","505049","","","505",""
"100611","但她真的稱霸新年了呢。\n伊莉亞她好厲害喔！\n而且她的新年和服也很美。","0","1","11","4","505050","0.5","0","505","0"
"100611","nop_talk_surprise1","","","3","1","505051","","","505","0.2"
"3","1","","","93","","505052","","","505",""
"100611","nop_talk_memory","","","3","1","505053","","","505","0.2"
"1","1","","","93","","505054","","","505",""
"100711","1","","","4","","505055","","","505",""
"100711","nop_05_miyako_talk_arm_crossed","1","nop_05_miyako_idle_arm_crossed","3","0","505056","","0","505","0.2"
"100711","17","","","12","2","505057","","","505",""
"505050","","","","91","","505058","","","505",""
"100611","nop_idle_memory2","","","3","1","505059","","","505","0.2"
"vo_drama_10082005","vo_drama_10082005_009","","0","21","0","505060","","","505",""
"102211","她也來給我們看過好幾次，\n想必是很喜歡吧。\n幸好有拜託七七香，\n請她介紹流夏。","0","1","11","5","505061","0.5","0","505","0"
"102211","nop_talk_wish","","","3","1","505062","","","505","0.2"
"505061","","","","91","","505063","","","505",""
"102211","nop_idle_wish","","","3","1","505064","","","505","0.2"
"vo_drama_10082005","vo_drama_10082005_010","","0","21","0","505065","","","505",""
"100611","對了，忍！\n希望妳能為茜里我們\n占卜一下今年的運勢。","0","1","11","5","505066","0.5","0","505","0"
"100611","nop_talk_joy1","","","3","1","505067","","","505","0.2"
"505066","","","","91","","505068","","","505",""
"100611","nop_idle_joy1","","","3","1","505069","","","505","0.2"
"vo_drama_10082005","vo_drama_10082005_011","","0","21","0","505070","","","505",""
"102211","啊，我可能也有點在意這件事。\n忍，可以拜託妳嗎？","0","1","11","5","505071","0.5","0","505","0"
"102211","nop_talk_normal","","","3","1","505072","","","505","0.2"
"505071","","","","91","","505073","","","505",""
"0.3","","","","93","","505074","","","505",""
"102211","nop_idle_normal","","","3","1","505075","","","505","0.2"
"vo_drama_10082005","vo_drama_10082005_012","","0","21","0","505076","","","505",""
"103111","好，可以呀。\n那麼……唔……我占卜出的預測是\n今年也會充滿動盪。","0","1","11","3","505077","0.5","0","505","0"
"103111","nop_05_shinobu_talk_wish","","","3","1","505078","","","505","0.2"
"100711","nop_05_miyako_run_angry","","","3","1","505079","","","505","0.2"
"100711","-1000","","3","2","-240","505080","","","505",""
"6","1","","","93","","505081","","","505",""
"103111","nop_05_shinobu_talk_thinking","","","3","1","505082","","","505","0.2"
"102211","nop_idle_bitter2","","","3","1","505083","","","505","0.2"
"102211","4","","","12","1","505084","","","505",""
"0.2","1","","","93","","505085","","","505",""
"100611","nop_idle_surprise1","","","3","1","505086","","","505","0.2"
"100611","4","","","12","0.8","505087","","","505",""
"2.1","1","","","93","","505088","","","505",""
"505077","","","","91","","505089","","","505",""
"103111","nop_05_shinobu_idle_thinking","","","3","1","505090","","","505","0.2"
"vo_drama_10082005","vo_drama_10082005_013","","0","21","0","505091","","","505",""
"102211","妳說動盪，怎麼會……\n啊！等等！\n宮子跑去甜點區吵著要布丁，\n正鬧得不可開交！","0","1","11","4","505092","0.5","0","505","0"
"102211","nop_talk_sad","","","3","1","505093","","","505","0.2"
"4.5","1","","","93","","505094","","","505",""
"102211","nop_talk_surprise1","","","3","1","505095","","","505","0.2"
"505092","","","","91","","505096","","","505",""
"103111","nop_05_shinobu_idle_surprise","","","3","1","505097","","","505","0.2"
"103111","4","","","12","1.8","505098","","","505",""
"102211","nop_run_sad","","","3","1","505099","","","505","0.2"
"102211","-1000","","4","2","-230","505100","","","505",""
"1","0","","","93","","505101","","","505",""
"vo_drama_10082005","vo_drama_10082005_014","","0","21","0","505102","","","505",""
"100611","不好了！得去阻止她才行！\n忍也快來～！","0","1","11","5","505103","0.5","0","505","0"
"100611","nop_talk_surprise2","","","3","1","505104","","","505","0.2"
"4.5","1","","","93","","505105","","","505",""
"505103","","","","91","","505106","","","505",""
"100611","nop_run_sad","","","3","1","505107","","","505","0.2"
"100611","-1000","0","4","2","-260","505108","","","505",""
"2","","","","93","","505109","","","505",""
"103111","1","","","4","","505110","","","505",""
"2051","1","","","4","","505111","","","505",""
"0.5","","","","93","","505112","","","505",""
"505108","","","","91","","505113","","","505",""
"100611","nop_idle_normal","","","3","1","505114","","","505","0.2"
"vo_drama_10082005","vo_drama_10082005_015","","0","21","0","505115","","","505",""
"103111","好的，我馬上過去。\n今年我們或許也會\n造成大家許多困擾……\n但還是要請各位多多關照了。","0","1","11","4","505116","1","0","505","0"
"103111","nop_05_shinobu_talk_wish","","","3","1","505117","","","505","0.2"
"3.2","1","","","93","","505118","","","505",""
"103111","0","","","4","","505119","","","505",""
"2051","0","","","4","","505120","","","505",""
"103111","nop_05_shinobu_look_talk_wish_blink","","","3","1","505121","","","505","0.2"
"6","1","","","93","","505122","","","505",""
"103111","nop_05_shinobu_bow","1","nop_05_shinobu_look_talk_wish","3","0","505123","","0.2","505","0.2"
"505116","","","","91","","505124","","","505",""
"103111","1","","","4","","505125","","","505",""
"2051","1","","","4","","505126","","","505",""
"103111","nop_05_shinobu_idle_normal","","","3","1","505127","","","505","0.2"
"0.4","1","","","93","","505128","","","505",""
"103111","nop_05_shinobu_run","","","3","1","505129","","","505","0.2"
"103111","-1000","","4","2","-250","505130","","","505",""
"2051","-1000","","4","2","-225","505131","","","505",""
"0.5","0","","","93","","505132","","","505",""
"1","104731","-275","-300","1","105","506001","nop_idle_arm_crossed","0","506","1.95"
"1","107131","-275","300","1","104","506002","nop_idle_thinking","1","506","1.95"
"1","103731","-255","-150","1","102","506003","nop_idle_normal","0","506","1.95"
"1","100511","-255","150","1","103","506004","nop_idle_surprise_kira","1","506","1.95"
"0.5","0","","","93","","506005","","","506",""
"vo_drama_10082006","vo_drama_10082006_001","","0","21","0","506006","","","506",""
"107131","哈～哈哈哈！\n這不是很喜氣嗎？\n對吧？各位！","0","1","11","7","506007","0.5","0","506","0"
"107131","nop_06_cris_ahaha_in","1","nop_06_cris_ahaha_loop","3","0","506008","","0.2","506","0.2"
"2","1","","","93","","506009","","","506",""
"107131","nop_talk_doya","1","nop_talk_doya_loop","3","0","506010","","0.2","506","0.2"
"506007","","","","91","","506011","","","506",""
"vo_drama_10082006","vo_drama_10082006_002","","0","21","0","506012","","","506",""
"103731","克莉絲提娜！\n妳到底有什麼臉\n出現在我們的面前……","0","1","11","6","506013","0.5","0","506","0"
"103731","nop_06_tomo_talk_anger","","","3","1","506014","","","506","0.2"
"506013","","","","91","","506015","","","506",""
"103731","nop_06_tomo_idle_anger","","","3","1","506016","","","506","0.2"
"vo_drama_10082006","vo_drama_10082006_003","","0","21","0","506017","","","506",""
"104731","好啦好啦，\n小智和小克莉絲都先打住吧。\n因為這是難得的新年會……","0","1","11","7","506018","0.5","0","506","0"
"104731","nop_talk_normal","","","3","1","506019","","","506","0.2"
"506018","","","","91","","506020","","","506",""
"104731","nop_idle_normal","","","3","1","506021","","","506","0.2"
"vo_drama_10082006","vo_drama_10082006_004","","0","21","0","506022","","","506",""
"100511","沒錯！\n而且這裡有好多好吃的料理，\n不好好享受就吃大虧了！","0","1","11","7","506023","0.5","0","506","0"
"100511","nop_talk_guts2","1","nop_talk_guts2_loop","3","0","506024","","0.2","506","0.2"
"506023","","","","91","","506025","","","506",""
"100511","nop_idle_guts2","","","3","1","506026","","","506","0.2"
"vo_drama_10082006","vo_drama_10082006_005","","0","21","0","506027","","","506",""
"103731","純和茉莉\n都太寬容了……\n克莉絲提娜，\n妳到底有什麼企圖？","0","1","11","5","506028","0.5","0","506","0"
"103731","nop_talk_worry","","","3","1","506029","","","506","0.2"
"3","1","","","93","","506030","","","506",""
"103731","nop_06_tomo_talk_arm_crossed","1","nop_06_tomo_talk_arm_crossed_loop","3","0","506031","","0.2","506","0.2"
"506028","","","","91","","506032","","","506",""
"103731","nop_06_tomo_idle_arm_crossed","","","3","1","506033","","","506","0.2"
"vo_drama_10082006","vo_drama_10082006_006","","0","21","0","506034","","","506",""
"107131","克莉絲提娜姐姐我的企圖？\n呵……這還用說嗎？\n就是讓慈樂之音成為\n蘭德索爾的頂尖偶像啊。","0","1","11","6","506035","0.5","0","506","0"
"107131","nop_talk_thinking","","","3","1","506036","","","506","0.2"
"2","1","","","93","","506037","","","506",""
"107131","nop_16_kaya_talk_normal2","1","nop_16_kaya_talk_normal2_loop","3","0","506038","","0.2","506","0.2"
"506035","","","","91","","506039","","","506",""
"107131","nop_16_kaya_idle_normal2","","","3","1","506040","","","506","0.2"
"vo_drama_10082006","vo_drama_10082006_007","","0","21","0","506041","","","506",""
"104731","她看起來比副團長時代還要愉快，\n讓人覺得有點寂寞……\n但現在這樣比較像小克莉絲的作風，\n也沒什麼不好啊。","0","1","11","8","506042","0.5","0","506","0"
"104731","nop_talk_thinking","","","3","1","506043","","","506","0.2"
"3.5","1","","","93","","506044","","","506",""
"104731","nop_talk_normal","","","3","1","506045","","","506","0.2"
"506042","","","","91","","506046","","","506",""
"104731","nop_idle_normal","","","3","1","506047","","","506","0.2"
"vo_drama_10082006","vo_drama_10082006_008","","0","21","0","506048","","","506",""
"103731","但我們還是得好好監視她才行。\n因為我是魔法劍……不對，\n是【王宮騎士團】的成員。","0","1","11","6","506049","0.5","0","506","0"
"103731","nop_talk_worry","","","3","1","506050","","","506","0.2"
"3","1","","","93","","506051","","","506",""
"103731","nop_06_tomo_talk_tsun_pain","","","3","1","506052","","","506","0.2"
"1","1","","","93","","506053","","","506",""
"103731","nop_06_tomo_talk_guts2","1","nop_06_tomo_idle_guts2","3","0","506054","","0.2","506","0.2"
"506049","","","","91","","506055","","","506",""
"vo_drama_10082006","vo_drama_10082006_009","","0","21","0","506056","","","506",""
"100511","是啊！\n蘭德索爾今年的和平\n也要由我們來守護！","0","1","11","6","506057","0.5","0","506","0"
"100511","nop_talk_normal","","","3","1","506058","","","506","0.2"
"2","1","","","93","","506059","","","506",""
"100511","nop_06_matsuri_pose","1","nop_06_matsuri_pose_loop","3","0","506060","","0.2","506","0.2"
"506057","","","","91","","506061","","","506",""
"0.5","0","","","93","","506062","","","506",""
"1","102831","-225","-150","1","101","507001","nop_idle_normal","0","507","1.95"
"1","102111","-225","150","1","100","507002","nop_idle_joy1","1","507","1.95"
"1","102511","-255","-300","1","105","507003","nop_idle_normal","0","507","1.95"
"1","102311","-255","300","1","104","507004","nop_idle_joy1","1","507","1.95"
"0.5","0","","","93","","507005","","","507",""
"vo_drama_10082007","vo_drama_10082007_001","","0","21","0","507006","","","507",""
"102831","謝謝你今天的邀請。\n大家都玩得很開心喔。","0","1","11","6","507007","0.5","0","507","0"
"102831","nop_talk_joy3","","","3","1","507008","","","507","0.2"
"507007","","","","91","","507009","","","507",""
"102831","nop_idle_normal","","","3","1","507010","","","507","0.2"
"vo_drama_10082007","vo_drama_10082007_002","","0","21","0","507011","","","507",""
"102511","你也一起邀請了\n育幼院的孩子們……\n真的很謝謝你。","0","1","11","5","507012","0.5","0","507","0"
"102511","nop_talk_joy3_dere","","","3","1","507013","","","507","0.2"
"3","1","","","93","","507014","","","507",""
"102511","nop_talk_joy1","","","3","1","507015","","","507","0.2"
"507012","","","","91","","507016","","","507",""
"102511","nop_idle_normal","","","3","1","507017","","","507","0.2"
"vo_drama_10082007","vo_drama_10082007_003","","0","21","0","507018","","","507",""
"102311","有好多人喔。\n咦？大家都是哥哥的朋友嗎？","0","1","11","6","507019","0.5","0","507","0"
"102311","nop_talk_joy1_normal","","","3","1","507020","","","507","0.2"
"1.9","1","","","93","","507021","","","507",""
"102311","nop_talk_wish_surprise","","","3","1","507022","","","507","0.2"
"507019","","","","91","","507023","","","507",""
"vo_drama_10082007","vo_drama_10082007_004","","0","21","0","507024","","","507",""
"102111","總覺得這跟公會競速賽那時候好像。\n啊……！","0","1","11","8","507025","0.5","0","507","0"
"102111","nop_talk_wish","","","3","1","507026","","","507","0.2"
"2.5","1","","","93","","507027","","","507",""
"102111","nop_07_kurumi_talk_memory","","","3","1","507028","","","507","0.2"
"507025","","","","91","","507029","","","507",""
"vo_drama_10082007","vo_drama_10082007_005","","0","21","0","507030","","","507",""
"102831","呵呵，不必顧慮我們，\n妳們就去找【小小甜心】的\n孩子們玩吧？","0","1","11","6","507031","0.5","0","507","0"
"102831","nop_talk_bitter","","","3","1","507032","","","507","0.2"
"4.3","1","","","93","","507033","","","507",""
"102111","nop_idle_joy_dere","","","3","1","507034","","","507","0.2"
"102311","nop_talk_guts2","1","nop_talk_guts2_loop","3","0","507035","","0","507","0.2"
"507031","","","","91","","507036","","","507",""
"102831","nop_idle_normal","","","3","1","507037","","","507","0.2"
"vo_drama_10082007","vo_drama_10082007_006","","0","21","0","507038","","","507",""
"102511","我今年也會好好照顧\n咲戀大小姐的，\n所以不用擔心喔。","0","1","11","6","507039","0.5","0","507","0"
"102511","nop_talk_guts","1","nop_talk_guts_loop","3","0","507040","","0","507","0.2"
"507039","","","","91","","507041","","","507",""
"vo_drama_10082007","vo_drama_10082007_007","","0","21","0","507042","","","507",""
"102311","但聽到鈴莓這麼說，\n反而會讓人很擔心耶……","0","1","11","6","507043","0.5","0","507","0"
"102311","nop_talk_jitome","","","3","1","507044","","","507","0.2"
"102111","nop_07_kurumi_idle_bitter","","","3","1","507045","","","507","0.2"
"507043","","","","91","","507046","","","507",""
"vo_drama_10082007","vo_drama_10082007_008","","0","21","0","507047","","","507",""
"102511","咦～？怎、怎麼這樣～！","0","1","11","7","507048","0.5","0","507","0"
"102511","nop_07_suzume_tohoho_in","1","nop_07_suzume_tohoho_loop","3","0","507049","","0","507","0"
"102831","nop_idle_bitter","","","3","1","507050","","","507","0.2"
"507048","","","","91","","507051","","","507",""
"vo_drama_10082007","vo_drama_10082007_009","","0","21","0","507052","","","507",""
"102831","今年好像也會是很熱鬧的一年。\n也歡迎你隨時來玩喔。\n大家一定會很高興的。","0","1","11","7","507053","0.5","0","507","0"
"102831","nop_talk_normal","","","3","1","507054","","","507","0.2"
"2.3","1","","","93","","507055","","","507",""
"102831","nop_talk_joy1","","","3","1","507056","","","507","0.2"
"507053","","","","91","","507057","","","507",""
"0.5","0","","","93","","507058","","","507",""
"1","101011","-255","-150","1","100","508001","nop_idle_normal_joy","0","508","1.95"
"1","104331","-255","150","1","101","508002","nop_idle_arm_crossed","1","508","1.95"
"1","101711","-275","-300","1","104","508003","nop_idle_joy_normal","0","508","1.95"
"1","101431","-275","300","1","105","508004","nop_idle_normal","1","508","1.95"
"0.5","0","","","93","","508005","","","508",""
"101011","王子先生。\n祝您新年快樂～\n今年也請多多指教。","0","1","11","6","508006","0.5","0","508","0"
"101011","nop_talk_joy1","","","3","0","508007","","","508","0.2"
"1.3","1","","","93","","508008","","","508",""
"101011","nop_bow2","1","nop_talk_joy1","3","0","508009","","0.2","508","0.2"
"508006","","","","91","","508010","","","508",""
"101011","nop_idle_normal","","","3","1","508011","","","508","0.2"
"104331","謝謝你找我過來。\n優衣也很高興哦。","0","1","11","6","508012","0.5","0","508","0"
"104331","nop_talk_joy1","","","3","1","508013","","","508","0.2"
"508012","","","","91","","508014","","","508",""
"104331","nop_idle_joy_normal","","","3","1","508015","","","508","0.2"
"101711","有好多好多料理哦，\n光是看著就很開心～！","0","1","11","7","508016","0.5","0","508","0"
"101711","nop_talk_joy2","","","3","1","508017","","","508","0.2"
"508016","","","","91","","508018","","","508",""
"101711","nop_idle_joy1","","","3","1","508019","","","508","0.2"
"101431","據情報所示，\n這個會場裡似乎也有助手先生\n親手做的新年料理呢。","0","1","11","7","508020","0.5","0","508","0"
"101431","nop_talk_thinking","","","3","1","508021","","","508","0.2"
"1.5","1","","","93","","508022","","","508",""
"101431","nop_talk_normal","","","3","1","508023","","","508","0.2"
"508020","","","","91","","508024","","","508",""
"101431","nop_idle_normal","","","3","1","508025","","","508","0.2"
"101711","【美食殿堂】的新年料理？\n一定很美味～！","0","1","11","7","508026","0.5","0","508","0"
"101711","nop_talk_normal","","","3","1","508027","","","508","0.2"
"1.75","1","","","93","","508028","","","508",""
"101711","nop_talk_joy1","","","3","1","508029","","","508","0.2"
"508026","","","","91","","508030","","","508",""
"101711","nop_idle_joy_normal","","","3","1","508031","","","508","0.2"
"104331","不過，光憑這點線索，\n要在這麼大的會場找，有點困難吧？","0","1","11","7","508032","0.5","0","508","0"
"104331","nop_talk_arm_crossed2","1","nop_talk_arm_crossed_loop2","3","0","508033","","0.2","508","0.2"
"508032","","","","91","","508034","","","508",""
"104331","nop_idle_arm_crossed2","","","3","1","508035","","","508","0.2"
"101431","呵呵呵，沒問題的。\n包在我身上！\n根據我的推理……","0","1","11","6","508036","0.5","0","508","0"
"101431","nop_talk_doya","1","nop_talk_doya_loop","3","0","508037","","0.2","508","0.2"
"2.9","1","","","93","","508038","","","508",""
"101431","nop_talk_thinking","","","3","1","508039","","","508","0.2"
"101011","10","0","1","12","1","508040","0","0","508","0"
"101011","nop_look_idle_normal","","","3","1","508041","","","508","0.2"
"508036","","","","91","","508042","","","508",""
"101431","nop_idle_thinking","","","3","1","508043","","","508","0.2"
"508040","","","","91","","508044","","","508",""
"101011","王子先～生。\n王子先生做的新年料理\n是哪道呀？\n能不能告訴人家呢～？","0","1","11","6","508045","0.5","0","508","0"
"101011","nop_look_smile","1","nop_talk_joy1","3","0","508046","","0.2","508","0.2"
"4","1","","","93","","508047","","","508",""
"101431","4","0","1","12","1","508048","0","0","508","0"
"101431","nop_idle_surprise2","","","3","1","508049","","","508","0.2"
"508045","","","","91","","508050","","","508",""
"101011","nop_idle_joy1","","","3","1","508051","","","508","0.2"
"508048","","","","91","","508052","","","508",""
"101431","咦咦──真步好狡猾哦～！","0","1","11","7","508053","0","0","508","0"
"101431","nop_talk_joy1_sad","","","3","1","508054","","","508","0.2"
"1","1","","","93","","508055","","","508",""
"101431","nop_talk_sad2","","","3","1","508056","","","508","0.2"
"508053","","","","91","","508057","","","508",""
"101431","17","0","1","12","1","508058","0","0","508","0"
"101431","nop_idle_sad2","","","3","1","508059","","","508","0.2"
"104331","10","0","1","12","1","508060","0","0","508","0"
"104331","nop_talk_joy3","","","3","1","508061","","","508","0.2"
"101711","10","0","1","12","1","508062","0","0","508","0"
"101711","nop_talk_joy2","","","3","1","508063","","","508","0.2"
"101011","10","0","1","12","1","508064","0","0","508","0"
"101011","nop_talk_joy3","","","3","1","508065","","","508","0.2"
"0.75","1","","","93","","508066","","","508",""
"0.5","0","","","93","","508067","","","508",""
"1","103311","-255","-150","1","100","509001","nop_idle_joy1","0","509","1.95"
"1","105211","-275","-300","1","104","509002","nop_idle_joy_normal","0","509","1.95"
"1","102611","-255","150","1","101","509003","nop_idle_sad2","1","509","1.95"
"1","103811","-275","300","1","105","509004","nop_idle_normal","1","509","1.95"
"0.5","0","","","93","","509005","","","509",""
"103311","新年快樂！\n大家過得好嗎？\n就算過了年，牧場也沒有變哦──","0","1","11","6","509006","0.5","0","509","0"
"103311","nop_talk_joy2","","","3","1","509007","","","509","0.2"
"3.5","1","","","93","","509008","","","509",""
"103311","nop_talk_normal","","","3","1","509009","","","509","0.2"
"509006","","","","91","","509010","","","509",""
"103311","nop_idle_normal","","","3","1","509011","","","509","0.2"
"102611","真是的──我本來打算\n要睡掉年假的──\n算了，既然有人找，就來一下吧。","0","1","11","7","509012","0.5","0","509","0"
"102611","nop_talk_jitome","","","3","1","509013","","","509","0.2"
"3.5","1","","","93","","509014","","","509",""
"102611","nop_talk_bitter","","","3","1","509015","","","509","0.2"
"509012","","","","91","","509016","","","509",""
"102611","nop_idle_bitter","","","3","1","509017","","","509","0.2"
"105211","雖然公會競速賽也很好玩，\n但像這樣悠哉悠哉地享用年菜\n的新年也不錯呢～♪","0","1","11","6","509018","0.5","0","509","0"
"105211","nop_talk_normal","","","3","1","509019","","","509","0.2"
"2","1","","","93","","509020","","","509",""
"105211","nop_talk_joy2","","","3","1","509021","","","509","0.2"
"509018","","","","91","","509022","","","509",""
"105211","nop_idle_joy_dere2","","","3","1","509023","","","509","0.2"
"103811","見到姊姊了，\n也向霞她們打過招呼了。\n是個非常棒的新年。","0","1","11","5","509024","0.5","0","509","0"
"103811","nop_talk_normal","","","3","1","509025","","","509","0.2"
"4","1","","","93","","509026","","","509",""
"103811","nop_talk_joy1","","","3","1","509027","","","509","0.2"
"509024","","","","91","","509028","","","509",""
"103811","nop_idle_joy1","","","3","1","509029","","","509","0.2"
"105211","對呀對呀，聽說這裡的新年料理\n使用了牧場的特產當作食材哦！\n這也很棒呢。","0","1","11","5","509030","0.5","0","509","0"
"105211","nop_talk_normal","","","3","1","509031","","","509","0.2"
"5.75","1","","","93","","509032","","","509",""
"105211","nop_talk_memory","","","3","1","509033","","","509","0.2"
"509030","","","","91","","509034","","","509",""
"105211","nop_idle_memory2","","","3","1","509035","","","509","0.2"
"103311","是啊──\n今年為了能讓更多的人享用牧場的特產，\n大家一起加油吧！","0","1","11","6","509036","0.5","0","509","0"
"103311","nop_talk_joy1","","","3","1","509037","","","509","0.2"
"4.75","1","","","93","","509038","","","509",""
"103311","nop_talk_guts2","1","nop_idle_guts2","3","0","509039","","0.2","509","0.2"
"509036","","","","91","","509040","","","509",""
"102611","我很忙耶，饒了我吧～\n今年就適當努力一下吧。\n適當就好～","0","1","11","7","509041","0.5","0","509","0"
"102611","nop_talk_sad2","","","3","1","509042","","","509","0.2"
"4","1","","","93","","509043","","","509",""
"102611","nop_talk_bitter","","","3","1","509044","","","509","0.2"
"509041","","","","91","","509045","","","509",""
"102611","nop_idle_bitter","","","3","1","509046","","","509","0.2"
"103311","nop_talk_joy1","","","3","1","509047","","","509","0.2"
"103311","10","0","1","12","1.5","509048","0","0","509","0"
"105211","nop_talk_joy3","","","3","1","509049","","","509","0.2"
"105211","10","0","1","12","1.5","509050","0","0","509","0"
"0","","","","91","","509051","","","509",""
"103811","那個……今年我也會\n和大家一起要好地努力的，\n請大家多多照顧了哦。","0","1","11","8","509052","0.5","0","509","0"
"103811","nop_talk_bitter","","","3","1","509053","","","509","0.2"
"3","1","","","93","","509054","","","509",""
"103811","nop_talk_joy1_wink","","","3","1","509055","","","509","0.2"
"509052","","","","91","","509056","","","509",""
"103811","nop_idle_joy1_wink","","","3","1","509057","","","509","0.2"
"0.5","0","","","93","","509058","","","509",""
"1","103231","-255","-150","1","100","510001","nop_idle_normal","0","510","1.95"
"1","103411","-275","1000","1","104","510002","nop_10_yukari_06","1","510","1.95"
"1","11","-275","1000","5","105","510003","nop_10_yukari_06","1","510","1.95"
"1","104811","-255","150","1","101","510004","nop_idle_doya","1","510","1.95"
"1","104611","-275","-300","1","106","510005","nop_idle_joy1","0","510","1.95"
"0.5","0","","","93","","510006","","","510",""
"103231","新年快樂。\n今年也請多多關照\n我們【墨丘利財團】！","0","1","11","4","510007","0.5","0","510","0"
"103231","nop_bow","1","nop_talk_joy2","3","0","510008","","0.2","510","0.2"
"5","1","","","93","","510009","","","510",""
"103231","nop_wink","1","nop_idle_normal","3","0","510010","","0.2","510","0.2"
"510007","","","","91","","510011","","","510",""
"103231","nop_idle_normal","","","3","1","510012","","","510","0.2"
"103411","nop_10_yukari_05","1","nop_10_yukari_06","3","1","510013","","0.1","510","0.5"
"11","nop_10_yukari_05","1","nop_10_yukari_06","3","1","510014","","0.1","510","0.5"
"103411","750","7","2.8","2","-245","510015","","","510",""
"11","750","7","2.8","2","-245","510016","","","510",""
"104811","這麼多年菜……\n需要有很好的效率，才能嚐到每道料理呢。\n珠希，準備好了嗎？","0","1","11","7","510017","0.5","0","510","0"
"104811","nop_talk_thinking","","","3","1","510018","","","510","0.2"
"4","1","","","93","","510019","","","510",""
"104811","nop_talk_normal","","","3","1","510020","","","510","0.2"
"1","1","","","93","","510021","","","510",""
"104811","nop_talk_guts","1","nop_idle_guts","3","0","510022","","0.2","510","0.2"
"510017","","","","91","","510023","","","510",""
"104811","nop_idle_guts","","","3","1","510024","","","510","0.2"
"510015","","","","91","","510025","","","510",""
"103411","nop_10_yukari_05","1","nop_10_yukari_06","3","1","510026","","0.1","510","0.5"
"11","nop_10_yukari_05","1","nop_10_yukari_06","3","1","510027","","0.1","510","0.5"
"103411","550","7","2.8","2","-255","510028","","","510",""
"11","550","7","2.8","2","-255","510029","","","510",""
"104611","喵？\n冷靜點，美冬！\n要是那麼做的話，\n馬上就會新年發福的喵！","0","1","11","7","510030","0.5","0","510","0"
"104611","nop_idle_surprise2","","","3","1","510031","","","510","0.2"
"1","1","","","93","","510032","","","510",""
"104611","nop_talk_worry","","","3","1","510033","","","510","0.2"
"2","1","","","93","","510034","","","510",""
"104611","nop_talk_joy1_sad","","","3","1","510035","","","510","0.2"
"510030","","","","91","","510036","","","510",""
"104611","nop_idle_worry","","","3","1","510037","","","510","0.2"
"510028","","","","91","","510038","","","510",""
"103411","nop_10_yukari_05","1","nop_10_yukari_06","3","1","510039","","0.1","510","0.5"
"11","nop_10_yukari_05","1","nop_10_yukari_06","3","1","510040","","0.1","510","0.5"
"103411","350","7","2.8","2","-275","510041","","","510",""
"11","350","7","2.8","2","-275","510042","","","510",""
"104811","沒問題的。\n只要考量到營養均衡的話……\n話說，哎呀？優花梨？","0","1","11","7","510043","0.5","0","510","0"
"104811","nop_talk_doya","1","nop_talk_doya_loop","3","0","510044","","0.2","510","0.2"
"3","1","","","93","","510045","","","510",""
"104811","0","","","4","","510046","","","510",""
