9769b61b8c30c5e83b4b705e5260d017cf27ce40c7ded6bad77bb127a3b509e5,9bc424b0f18e272ce1828d8923286e0827458712d1f56e3ec7150f2acb588768,748f4a3a664666b0b71ab052c800e08f5ca572cf9f91634f5e37dd56b99436ef,b9411a77ec4e1363d32e0e421647ad935b506a9b1b5c39ba674eedf67fb4c7bd,c7782c9d2f5bb581e43a1edf121470d9be31fe847957e532c6100d17b3bea18f,e2ae1392da5d33c64f9c7d6dbf9b795141f504da82b918155c0953025bd2f2d8,c5f979390217045dadc12b315e63f0af1f79e322384908c744642443ad0fb21d,17b095e2c880e6ecf42cc92640c9b35185d0135bf008be72976ae594f04e4f75,e665918e8d7b1a17832e9bfcab035fec0cc14eb5ebc44ef227192f13c9589528,333a8355565f50c87cf22c120ead40d183bc76253d8d47e6423167578dc6c0e5,29a5bbd9fa22be1053a9eba2c1076a386881e99c6601021f417cc3780aaef811,046585a8c1506cfe3b39f15bcb71c5fdbe7acef8dd1994c7e40c23b88d5031ab,31fcac7a3d631293fa0e8ae43a843c3462c4f55738b89021b26d6940be433b14,06616de07663ad97ed1a8c6710b777253bc46399d900fc8d26ca99966363b904,3d23d500e88809243e443aca9b90e12eaa51babba9dc473f7cf74823d4c9e723,8a664464bba1786671f5ceef46adcef11ee32949cc6fb448b8454eefc69121ce,b9366be5188ed8fbdd3a84001d99ed5649c8e2cd5ee96491d03ef559af8ea3c1,eb083307e407503adb1f23418fdb231d631ebea39ae2287a836a2ac30035594c,9ef295072ebce4a17df483c4cf35513d6880ab5e017c40802f543c38f865e16a,c13d280a1b37f5f10920e0a51a539c29e8ad5b132c576777281c50746401a681,43c3224e66fd6fee0a16c95847be084fbec89836b3296e9b967a31f2557eb313,1347a5fdcc2aa66ed8eabaa8a9f91f142172dd4e810d8c9672fdf142103ba4a2,88eb6836292526a7fad252f0b44f08356222a9544c3a36955d86f98812cb3aaf,b14f5832fa53d403ea6c7882e350e635f484fe54fdd66506296b12400ab054cf,af95a321a4bbc52474560ef7d8d2503e27c688791f95c07f53d36f27c186a622,55f4e69fc28c4e0e9243fd82f02fe60b71cdadf2ac7e34c38c7d051adc59bc04,42ca211697580b1a6f4f170a8ad8b1592b22fde966f4f549765dec75a8a50808,d9737498b56a928d6907c3364f9814cabf9b6e5766a7b0e25729d070e72904e5,f23ae120310742b7c8bd4905fdea0af5d057abfedaf5cf185598e7538ab16464,ee179e6db44cb65ed9e5de8c5643fb806693eb622741e74fdeed0059ae73726a,84d877816bd772c0879d85a339364f153968bda2c76473ae6a5d4c8ee817578c,a62ac56491a3622a262d86906d2029f88c664254756afad3e18e55c8085ed8b7,c32053824de888df80f257f8a768b283521df2f63f7e921f48c1e51b8d96a515,c682246b97286cf0721d76082641ae1efe55f8b562e9f574114cc8c2626b2b5a,b20fdd08a2e4c3bbaa91f5c4d6c9f77630d0ca114bcca78966a5ad45dd58c5cc,12693a33f5a8bd3e0b285ecd5220720203ae523c8802f3e349427636948657f3,e338248983ac4a6e0531d1de7c0c8b85b195213a626d322f23d56aea01a7c7f6,c1a818e85535582762efede4bbcf16a16b2ee021aca4b68469afa31c217b9dc8,9352aafb1e4e30977490eb4219ea5b45862f4979b6ceff6f9c43c0a804bf78e1,abea3f2fadded5929eae0c8ccf9e64d46c2d81f1a91e88bde606c7cee6628ac9
"1","25","0","25","25","1","25","30","25","0","0","25","29","25","25","25","25","1","200000006","25","25","25","0","0","3346","25","0","0","203500","0","25","10","0","670350025","10","21","25","244","0","25"
"1","26","0","26","26","1","26","30","26","0","0","26","29","26","26","26","26","1","200000006","26","26","26","0","0","3627","26","0","0","203500","0","26","10","0","670350026","10","21","26","269","0","26"
"1","27","0","27","27","1","27","30","27","0","0","27","29","27","27","27","27","1","200000006","27","27","27","0","0","3576","27","0","0","203500","0","27","10","0","670350027","10","22","27","272","0","27"
"1","28","0","28","28","1","28","30","28","0","0","28","31","28","28","28","28","1","200000006","28","28","28","0","0","3981","28","0","0","203500","0","28","10","0","670350028","10","23","28","278","0","28"
"1","29","0","29","29","1","29","30","29","0","0","29","32","29","29","29","29","1","200000006","29","29","29","0","0","4571","29","0","0","203500","0","29","10","0","670350029","10","24","29","320","0","29"
"1","30","0","30","30","1","30","30","30","0","0","30","32","30","30","30","30","1","200000006","30","30","30","0","0","5161","30","0","0","203500","0","30","10","0","670350030","10","24","30","362","0","30"
"1","31","0","31","31","1","31","30","31","0","0","31","32","31","31","31","31","1","200000006","31","31","31","0","0","5211","31","0","0","203500","0","31","10","0","670350031","10","24","31","377","0","31"
"1","32","0","32","32","1","32","30","32","0","0","32","32","32","32","32","32","1","200000006","32","32","32","0","0","5261","32","0","0","203500","0","32","10","0","670350032","10","24","32","392","0","32"
"1","33","0","33","33","1","33","30","33","0","0","33","32","33","33","33","33","1","200000006","33","33","33","0","0","5728","33","0","0","203500","0","33","10","0","670350033","10","26","33","412","0","33"
"1","34","0","34","34","1","34","30","34","0","0","34","33","34","34","34","34","1","200000006","34","34","34","0","0","6195","34","0","0","203500","0","34","10","0","670350034","10","28","34","431","0","34"
"1","35","0","35","35","1","35","30","35","0","0","35","33","35","35","35","35","1","200000006","35","35","35","0","0","6662","35","0","0","203500","0","35","10","0","670350035","10","31","35","451","0","35"
"1","36","0","36","36","1","36","30","36","0","0","36","33","36","36","36","36","1","200000006","36","36","36","0","0","7129","36","0","0","203500","0","36","10","0","670350036","10","33","36","471","0","36"
"1","37","0","37","37","1","37","30","37","0","0","37","41","37","37","37","37","1","200000006","37","37","37","0","0","7457","37","0","0","203500","0","37","10","0","670350037","10","34","37","494","0","37"
"1","38","0","38","38","1","38","30","38","0","0","38","48","38","38","38","38","1","200000006","38","38","38","0","0","7784","38","0","0","203500","0","38","10","0","670350038","10","35","38","516","0","38"
"1","39","0","39","39","1","39","30","39","0","0","39","48","39","39","39","39","1","200000006","39","39","39","0","0","10059","39","0","0","203500","0","39","10","0","670350039","10","35","39","595","0","39"
"1","40","0","40","40","1","40","30","40","0","0","40","48","40","40","40","40","1","200000006","40","40","40","0","0","12334","40","0","0","203500","0","40","10","0","670350040","10","35","40","673","0","40"
"1","41","0","41","41","1","41","30","41","0","0","41","49","41","41","41","41","1","200000006","41","41","41","0","0","13262","41","0","0","203500","0","41","10","0","670350041","10","36","41","829","0","41"
"1","42","0","42","42","1","42","30","42","0","0","42","50","42","42","42","42","1","200000006","42","42","42","0","0","14190","42","0","0","203500","0","42","10","0","670350042","10","36","42","984","0","42"
"1","43","0","43","43","1","43","30","43","0","0","43","50","43","43","43","43","1","200000006","43","43","43","0","0","14464","43","0","0","203500","0","43","10","0","670350043","10","36","43","1010","0","43"
"1","44","0","44","44","1","44","30","44","0","0","44","64","44","44","44","44","1","200000006","44","44","44","0","0","20501","44","0","0","203500","0","44","10","0","670350044","10","47","44","1365","0","44"
"1","45","0","45","45","1","45","30","45","0","0","45","79","45","45","45","45","1","200000006","45","45","45","0","0","26537","45","0","0","203500","0","45","10","0","670350045","10","58","45","1721","0","45"
"1","46","0","46","46","1","46","30","46","0","0","46","93","46","46","46","46","1","200000006","46","46","46","0","0","32574","46","0","0","203500","0","46","10","0","670350046","10","69","46","2076","0","46"
"1","47","0","47","47","1","47","30","47","0","0","47","95","47","47","47","47","1","200000006","47","47","47","0","0","34796","47","0","0","203500","0","47","10","0","670350047","10","70","47","2190","0","47"
"1","48","0","48","48","1","48","30","48","0","0","48","97","48","48","48","48","1","200000006","48","48","48","0","0","37018","48","0","0","203500","0","48","10","0","670350048","10","72","48","2304","0","48"
"1","49","0","49","49","1","49","30","49","0","0","49","97","49","49","49","49","1","200000006","49","49","49","0","0","37448","49","0","0","203500","0","49","10","0","670350049","10","72","49","2321","0","49"
"1","50","0","50","50","1","50","30","50","0","0","50","103","50","50","50","50","1","200000006","50","50","50","0","0","38292","50","0","0","203500","0","50","10","0","670350050","10","75","50","2434","0","50"
"1","51","0","51","51","1","51","30","51","0","0","51","109","51","51","51","51","1","200000006","51","51","51","0","0","39137","51","0","0","203500","0","51","10","0","670350051","10","78","51","2546","0","51"
"1","52","0","52","52","1","52","30","52","0","0","52","115","52","52","52","52","1","200000006","52","52","52","0","0","39981","52","0","0","203500","0","52","10","0","670350052","10","82","52","2660","0","52"
"1","53","0","53","53","1","53","30","53","0","0","53","121","53","53","53","53","1","200000006","53","53","53","0","0","40825","53","0","0","203500","0","53","10","0","670350053","10","85","53","2773","0","53"
"1","54","0","54","54","1","54","30","54","0","0","54","127","54","54","54","54","1","200000006","54","54","54","0","0","41670","54","0","0","203500","0","54","10","0","670350054","10","88","54","2885","0","54"
"1","55","0","55","55","1","55","30","55","0","0","55","133","55","55","55","55","1","200000006","55","55","55","0","0","42514","55","0","0","203500","0","55","10","0","670350055","10","92","55","2998","0","55"
"1","56","0","56","56","1","56","30","56","0","0","56","139","56","56","56","56","1","200000006","56","56","56","0","0","43358","56","0","0","203500","0","56","10","0","670350056","10","95","56","3110","0","56"
"1","57","0","57","57","1","57","30","57","0","0","57","145","57","57","57","57","1","200000006","57","57","57","0","0","44203","57","0","0","203500","0","57","10","0","670350057","10","98","57","3222","0","57"
"1","58","0","58","58","1","58","30","58","0","0","58","151","58","58","58","58","1","200000006","58","58","58","0","0","45047","58","0","0","203500","0","58","10","0","670350058","10","102","58","3335","0","58"
"1","59","0","59","59","1","59","30","59","0","0","59","157","59","59","59","59","1","200000006","59","59","59","0","0","48787","59","0","0","203500","0","59","10","0","670350059","10","107","59","3488","0","59"
"1","60","0","60","60","1","60","30","60","0","0","60","163","60","60","60","60","1","200000006","60","60","60","0","0","52526","60","0","0","203500","0","60","10","0","670350060","10","112","60","3642","0","60"
"1","61","0","61","61","1","61","30","61","0","0","61","170","61","61","61","61","1","200000006","61","61","61","0","0","56266","61","0","0","203500","0","61","10","0","670350061","10","117","61","3795","0","61"
"1","62","0","62","62","1","62","30","62","0","0","62","176","62","62","62","62","1","200000006","62","62","62","0","0","57110","62","0","0","203500","0","62","10","0","670350062","10","122","62","3948","0","62"
"1","63","0","63","63","1","63","30","63","0","0","63","182","63","63","63","63","1","200000006","63","63","63","0","0","57954","63","0","0","203500","0","63","10","0","670350063","10","127","63","4101","0","63"
"1","64","0","64","64","1","64","30","64","0","0","64","188","64","64","64","64","1","200000006","64","64","64","0","0","58798","64","0","0","203500","0","64","10","0","670350064","10","132","64","4254","0","64"
"1","65","0","65","65","1","65","30","65","0","0","65","194","65","65","65","65","1","200000006","65","65","65","0","0","59642","65","0","0","203500","0","65","10","0","670350065","10","137","65","4407","0","65"
"1","66","0","66","66","1","66","30","66","0","0","66","200","66","66","66","66","1","200000006","66","66","66","0","0","60486","66","0","0","203500","0","66","10","0","670350066","10","142","66","4560","0","66"
"1","67","0","67","67","1","67","30","67","0","0","67","206","67","67","67","67","1","200000006","67","67","67","0","0","61330","67","0","0","203500","0","67","10","0","670350067","10","147","67","4713","0","67"
"1","68","0","68","68","1","68","30","68","0","0","68","212","68","68","68","68","1","200000006","68","68","68","0","0","62174","68","0","0","203500","0","68","10","0","670350068","10","152","68","4866","0","68"
"1","69","0","69","69","1","69","30","69","0","0","69","218","69","69","69","69","1","200000006","69","69","69","0","0","63018","69","0","0","203500","0","69","10","0","670350069","10","157","69","5019","0","69"
"1","70","0","70","70","1","70","30","70","0","0","70","224","70","70","70","70","1","200000006","70","70","70","0","0","63862","70","0","0","203500","0","70","10","0","670350070","10","162","70","5172","0","70"
"1","71","0","71","71","1","71","30","71","0","0","71","230","71","71","71","71","1","200000006","71","71","71","0","0","64706","71","0","0","203500","0","71","10","0","670350071","10","167","71","5325","0","71"
"1","1","0","1","1","1","1","30","1","0","0","1","3","1","1","1","1","1","200000006","1","1","1","0","0","328","1","0","0","203700","0","1","10","0","670370001","10","1","1","29","0","1"
"1","2","0","2","2","1","2","30","2","0","0","2","4","2","2","2","2","1","200000006","2","2","2","0","0","430","2","0","0","203700","0","2","10","0","670370002","10","2","2","33","0","2"
"1","3","0","3","3","1","3","30","3","0","0","3","5","3","3","3","3","1","200000006","3","3","3","0","0","718","3","0","0","203700","0","3","10","0","670370003","10","4","3","36","0","3"
"1","4","0","4","4","1","4","30","4","0","0","4","5","4","4","4","4","1","200000006","4","4","4","0","0","633","4","0","0","203700","0","4","10","0","670370004","10","4","4","52","0","4"
"1","5","0","5","5","1","5","30","5","0","0","5","6","5","5","5","5","1","200000006","5","5","5","0","0","702","5","0","0","203700","0","5","10","0","670370005","10","4","5","76","0","5"
"1","6","0","6","6","1","6","30","6","0","0","6","7","6","6","6","6","1","200000006","6","6","6","0","0","771","6","0","0","203700","0","6","10","0","670370006","10","5","6","101","0","6"
"1","7","0","7","7","1","7","30","7","0","0","7","8","7","7","7","7","1","200000006","7","7","7","0","0","949","7","0","0","203700","0","7","10","0","670370007","10","6","7","125","0","7"
"1","8","0","8","8","1","8","30","8","0","0","8","9","8","8","8","8","1","200000006","8","8","8","0","0","1126","8","0","0","203700","0","8","10","0","670370008","10","7","8","149","0","8"
"1","9","0","9","9","1","9","30","9","0","0","9","9","9","9","9","9","1","200000006","9","9","9","0","0","1159","9","0","0","203700","0","9","10","0","670370009","10","7","9","160","0","9"
"1","10","0","10","10","1","10","30","10","0","0","10","10","10","10","10","10","1","200000006","10","10","10","0","0","1191","10","0","0","203700","0","10","10","0","670370010","10","7","10","171","0","10"
"1","11","0","11","11","1","11","30","11","0","0","11","10","11","11","11","11","1","200000006","11","11","11","0","0","1225","11","0","0","203700","0","11","10","0","670370011","10","7","11","182","0","11"
"1","12","0","12","12","1","12","30","12","0","0","12","10","12","12","12","12","1","200000006","12","12","12","0","0","1257","12","0","0","203700","0","12","10","0","670370012","10","7","12","193","0","12"
"1","13","0","13","13","1","13","30","13","0","0","13","11","13","13","13","13","1","200000006","13","13","13","0","0","1489","13","0","0","203700","0","13","10","0","670370013","10","8","13","213","0","13"
"1","14","0","14","14","1","14","30","14","0","0","14","11","14","14","14","14","1","200000006","14","14","14","0","0","1721","14","0","0","203700","0","14","10","0","670370014","10","9","14","233","0","14"
"1","15","0","15","15","1","15","30","15","0","0","15","12","15","15","15","15","1","200000006","15","15","15","0","0","1953","15","0","0","203700","0","15","10","0","670370015","10","9","15","252","0","15"
"1","16","0","16","16","1","16","30","16","0","0","16","13","16","16","16","16","1","200000006","16","16","16","0","0","2185","16","0","0","203700","0","16","10","0","670370016","10","10","16","272","0","16"
"1","17","0","17","17","1","17","30","17","0","0","17","14","17","17","17","17","1","200000006","17","17","17","0","0","2417","17","0","0","203700","0","17","10","0","670370017","10","11","17","292","0","17"
"1","18","0","18","18","1","18","30","18","0","0","18","15","18","18","18","18","1","200000006","18","18","18","0","0","2649","18","0","0","203700","0","18","10","0","670370018","10","12","18","312","0","18"
"1","19","0","19","19","1","19","30","19","0","0","19","15","19","19","19","19","1","200000006","19","19","19","0","0","2881","19","0","0","203700","0","19","10","0","670370019","10","12","19","332","0","19"
"1","20","0","20","20","1","20","30","20","0","0","20","16","20","20","20","20","1","200000006","20","20","20","0","0","3113","20","0","0","203700","0","20","10","0","670370020","10","12","20","351","0","20"
"1","21","0","21","21","1","21","30","21","0","0","21","16","21","21","21","21","1","200000006","21","21","21","0","0","3284","21","0","0","203700","0","21","10","0","670370021","10","12","21","362","0","21"
"1","22","0","22","22","1","22","30","22","0","0","22","16","22","22","22","22","1","200000006","22","22","22","0","0","3455","22","0","0","203700","0","22","10","0","670370022","10","12","22","373","0","22"
"1","23","0","23","23","1","23","30","23","0","0","23","16","23","23","23","23","1","200000006","23","23","23","0","0","3625","23","0","0","203700","0","23","10","0","670370023","10","12","23","384","0","23"
"1","24","0","24","24","1","24","30","24","0","0","24","24","24","24","24","24","1","200000006","24","24","24","0","0","3602","24","0","0","203700","0","24","10","0","670370024","10","20","24","445","0","24"
"1","25","0","25","25","1","25","30","25","0","0","25","24","25","25","25","25","1","200000006","25","25","25","0","0","3907","25","0","0","203700","0","25","10","0","670370025","10","20","25","467","0","25"
"1","26","0","26","26","1","26","30","26","0","0","26","24","26","26","26","26","1","200000006","26","26","26","0","0","4214","26","0","0","203700","0","26","10","0","670370026","10","20","26","490","0","26"
"1","27","0","27","27","1","27","30","27","0","0","27","25","27","27","27","27","1","200000006","27","27","27","0","0","4520","27","0","0","203700","0","27","10","0","670370027","10","20","27","512","0","27"
"1","28","0","28","28","1","28","30","28","0","0","28","25","28","28","28","28","1","200000006","28","28","28","0","0","4825","28","0","0","203700","0","28","10","0","670370028","10","21","28","535","0","28"
"1","29","0","29","29","1","29","30","29","0","0","29","26","29","29","29","29","1","200000006","29","29","29","0","0","5132","29","0","0","203700","0","29","10","0","670370029","10","21","29","557","0","29"
"1","30","0","30","30","1","30","30","30","0","0","30","26","30","30","30","30","1","200000006","30","30","30","0","0","5437","30","0","0","203700","0","30","10","0","670370030","10","21","30","580","0","30"
"1","31","0","31","31","1","31","30","31","0","0","31","26","31","31","31","31","1","200000006","31","31","31","0","0","5739","31","0","0","203700","0","31","10","0","670370031","10","21","31","587","0","31"
"1","32","0","32","32","1","32","30","32","0","0","32","26","32","32","32","32","1","200000006","32","32","32","0","0","6039","32","0","0","203700","0","32","10","0","670370032","10","21","32","594","0","32"
"1","33","0","33","33","1","33","30","33","0","0","33","28","33","33","33","33","1","200000006","33","33","33","0","0","6577","33","0","0","203700","0","33","10","0","670370033","10","23","33","621","0","33"
"1","34","0","34","34","1","34","30","34","0","0","34","30","34","34","34","34","1","200000006","34","34","34","0","0","7114","34","0","0","203700","0","34","10","0","670370034","10","24","34","648","0","34"
"1","35","0","35","35","1","35","30","35","0","0","35","33","35","35","35","35","1","200000006","35","35","35","0","0","7652","35","0","0","203700","0","35","10","0","670370035","10","26","35","675","0","35"
"1","36","0","36","36","1","36","30","36","0","0","36","35","36","36","36","36","1","200000006","36","36","36","0","0","8189","36","0","0","203700","0","36","10","0","670370036","10","27","36","702","0","36"
"1","37","0","37","37","1","37","30","37","0","0","37","37","37","37","37","37","1","200000006","37","37","37","0","0","7611","37","0","0","203700","0","37","10","0","670370037","10","29","37","657","0","37"
"1","38","0","38","38","1","38","30","38","0","0","38","39","38","38","38","38","1","200000006","38","38","38","0","0","9264","38","0","0","203700","0","38","10","0","670370038","10","30","38","756","0","38"
"1","39","0","39","39","1","39","30","39","0","0","39","39","39","39","39","39","1","200000006","39","39","39","0","0","11050","39","0","0","203700","0","39","10","0","670370039","10","30","39","819","0","39"
"1","40","0","40","40","1","40","30","40","0","0","40","40","40","40","40","40","1","200000006","40","40","40","0","0","11521","40","0","0","203700","0","40","10","0","670370040","10","31","40","897","0","40"
"1","41","0","41","41","1","41","30","41","0","0","41","41","41","41","41","41","1","200000006","41","41","41","0","0","13112","41","0","0","203700","0","41","10","0","670370041","10","31","41","913","0","41"
"1","42","0","42","42","1","42","30","42","0","0","42","41","42","42","42","42","1","200000006","42","42","42","0","0","14703","42","0","0","203700","0","42","10","0","670370042","10","31","42","928","0","42"
"1","43","0","43","43","1","43","30","43","0","0","43","41","43","43","43","43","1","200000006","43","43","43","0","0","13629","43","0","0","203700","0","43","10","0","670370043","10","32","43","1068","0","43"
"1","44","0","44","44","1","44","30","44","0","0","44","41","44","44","44","44","1","200000006","44","44","44","0","0","14145","44","0","0","203700","0","44","10","0","670370044","10","32","44","1208","0","44"
"1","45","0","45","45","1","45","30","45","0","0","45","43","45","45","45","45","1","200000006","45","45","45","0","0","14662","45","0","0","203700","0","45","10","0","670370045","10","33","45","1348","0","45"
"1","46","0","46","46","1","46","30","46","0","0","46","45","46","46","46","46","1","200000006","46","46","46","0","0","15259","46","0","0","203700","0","46","10","0","670370046","10","35","46","1377","0","46"
"1","47","0","47","47","1","47","30","47","0","0","47","47","47","47","47","47","1","200000006","47","47","47","0","0","15856","47","0","0","203700","0","47","10","0","670370047","10","37","47","1406","0","47"
"1","48","0","48","48","1","48","30","48","0","0","48","50","48","48","48","48","1","200000006","48","48","48","0","0","16454","48","0","0","203700","0","48","10","0","670370048","10","38","48","1435","0","48"
"1","49","0","49","49","1","49","30","49","0","0","49","52","49","49","49","49","1","200000006","49","49","49","0","0","17051","49","0","0","203700","0","49","10","0","670370049","10","40","49","1464","0","49"
"1","50","0","50","50","1","50","30","50","0","0","50","54","50","50","50","50","1","200000006","50","50","50","0","0","17648","50","0","0","203700","0","50","10","0","670370050","10","42","50","1494","0","50"
"1","51","0","51","51","1","51","30","51","0","0","51","56","51","51","51","51","1","200000006","51","51","51","0","0","18246","51","0","0","203700","0","51","10","0","670370051","10","44","51","1523","0","51"
"1","52","0","52","52","1","52","30","52","0","0","52","58","52","52","52","52","1","200000006","52","52","52","0","0","18843","52","0","0","203700","0","52","10","0","670370052","10","46","52","1552","0","52"
"1","53","0","53","53","1","53","30","53","0","0","53","61","53","53","53","53","1","200000006","53","53","53","0","0","19440","53","0","0","203700","0","53","10","0","670370053","10","47","53","1582","0","53"
"1","54","0","54","54","1","54","30","54","0","0","54","63","54","54","54","54","1","200000006","54","54","54","0","0","20038","54","0","0","203700","0","54","10","0","670370054","10","49","54","1611","0","54"
"1","55","0","55","55","1","55","30","55","0","0","55","65","55","55","55","55","1","200000006","55","55","55","0","0","20635","55","0","0","203700","0","55","10","0","670370055","10","51","55","1640","0","55"
"1","56","0","56","56","1","56","30","56","0","0","56","66","56","56","56","56","1","200000006","56","56","56","0","0","20935","56","0","0","203700","0","56","10","0","670370056","10","52","56","1670","0","56"
"1","57","0","57","57","1","57","30","57","0","0","57","66","57","57","57","57","1","200000006","57","57","57","0","0","21235","57","0","0","203700","0","57","10","0","670370057","10","52","57","1700","0","57"
"1","58","0","58","58","1","58","30","58","0","0","58","68","58","58","58","58","1","200000006","58","58","58","0","0","22248","58","0","0","203700","0","58","10","0","670370058","10","54","58","1770","0","58"
"1","59","0","59","59","1","59","30","59","0","0","59","71","59","59","59","59","1","200000006","59","59","59","0","0","23262","59","0","0","203700","0","59","10","0","670370059","10","56","59","1840","0","59"
"1","60","0","60","60","1","60","30","60","0","0","60","73","60","60","60","60","1","200000006","60","60","60","0","0","24275","60","0","0","203700","0","60","10","0","670370060","10","58","60","1910","0","60"
"1","61","0","61","61","1","61","30","61","0","0","61","76","61","61","61","61","1","200000006","61","61","61","0","0","25288","61","0","0","203700","0","61","10","0","670370061","10","60","61","1981","0","61"
"1","62","0","62","62","1","62","30","62","0","0","62","77","62","62","62","62","1","200000006","62","62","62","0","0","25739","62","0","0","203700","0","62","10","0","670370062","10","61","62","2049","0","62"
"1","63","0","63","63","1","63","30","63","0","0","63","78","63","63","63","63","1","200000006","63","63","63","0","0","26189","63","0","0","203700","0","63","10","0","670370063","10","62","63","2117","0","63"
"1","64","0","64","64","1","64","30","64","0","0","64","78","64","64","64","64","1","200000006","64","64","64","0","0","26640","64","0","0","203700","0","64","10","0","670370064","10","64","64","2185","0","64"
"1","65","0","65","65","1","65","30","65","0","0","65","79","65","65","65","65","1","200000006","65","65","65","0","0","27091","65","0","0","203700","0","65","10","0","670370065","10","65","65","2253","0","65"
"1","66","0","66","66","1","66","30","66","0","0","66","80","66","66","66","66","1","200000006","66","66","66","0","0","27541","66","0","0","203700","0","66","10","0","670370066","10","66","66","2321","0","66"
"1","67","0","67","67","1","67","30","67","0","0","67","81","67","67","67","67","1","200000006","67","67","67","0","0","27992","67","0","0","203700","0","67","10","0","670370067","10","67","67","2389","0","67"
"1","68","0","68","68","1","68","30","68","0","0","68","81","68","68","68","68","1","200000006","68","68","68","0","0","28443","68","0","0","203700","0","68","10","0","670370068","10","68","68","2456","0","68"
"1","69","0","69","69","1","69","30","69","0","0","69","82","69","69","69","69","1","200000006","69","69","69","0","0","28893","69","0","0","203700","0","69","10","0","670370069","10","69","69","2524","0","69"
"1","70","0","70","70","1","70","30","70","0","0","70","83","70","70","70","70","1","200000006","70","70","70","0","0","29344","70","0","0","203700","0","70","10","0","670370070","10","71","70","2592","0","70"
"1","71","0","71","71","1","71","30","71","0","0","71","84","71","71","71","71","1","200000006","71","71","71","0","0","29795","71","0","0","203700","0","71","10","0","670370071","10","72","71","2660","0","71"
"1","1","0","1","1","1","1","30","1","0","0","1","5","1","1","1","1","1","200000001","1","1","1","0","0","370","1","0","0","203800","0","1","10","0","670380001","10","2","1","36","0","1"
"1","2","0","2","2","1","2","30","2","0","0","2","6","2","2","2","2","1","200000001","2","2","2","0","0","485","2","0","0","203800","0","2","10","0","670380002","10","3","2","39","0","2"
"1","3","0","3","3","1","3","30","3","0","0","3","8","3","3","3","3","1","200000001","3","3","3","0","0","809","3","0","0","203800","0","3","10","0","670380003","10","4","3","43","0","3"
"1","4","0","4","4","1","4","30","4","0","0","4","8","4","4","4","4","1","200000001","4","4","4","0","0","713","4","0","0","203800","0","4","10","0","670380004","10","4","4","62","0","4"
"1","5","0","5","5","1","5","30","5","0","0","5","9","5","5","5","5","1","200000001","5","5","5","0","0","792","5","0","0","203800","0","5","10","0","670380005","10","5","5","93","0","5"
"1","6","0","6","6","1","6","30","6","0","0","6","11","6","6","6","6","1","200000001","6","6","6","0","0","869","6","0","0","203800","0","6","10","0","670380006","10","6","6","122","0","6"
"1","7","0","7","7","1","7","30","7","0","0","7","12","7","7","7","7","1","200000001","7","7","7","0","0","1071","7","0","0","203800","0","7","10","0","670380007","10","7","7","151","0","7"
"1","8","0","8","8","1","8","30","8","0","0","8","14","8","8","8","8","1","200000001","8","8","8","0","0","1270","8","0","0","203800","0","8","10","0","670380008","10","8","8","181","0","8"
"1","9","0","9","9","1","9","30","9","0","0","9","14","9","9","9","9","1","200000001","9","9","9","0","0","1306","9","0","0","203800","0","9","10","0","670380009","10","8","9","195","0","9"
"1","10","0","10","10","1","10","30","10","0","0","10","15","10","10","10","10","1","200000001","10","10","10","0","0","1344","10","0","0","203800","0","10","10","0","670380010","10","9","10","208","0","10"
"1","11","0","11","11","1","11","30","11","0","0","11","15","11","11","11","11","1","200000001","11","11","11","0","0","1380","11","0","0","203800","0","11","10","0","670380011","10","9","11","222","0","11"
"1","12","0","12","12","1","12","30","12","0","0","12","15","12","12","12","12","1","200000001","12","12","12","0","0","1416","12","0","0","203800","0","12","10","0","670380012","10","9","12","234","0","12"
"1","13","0","13","13","1","13","30","13","0","0","13","17","13","13","13","13","1","200000001","13","13","13","0","0","1678","13","0","0","203800","0","13","10","0","670380013","10","10","13","258","0","13"
"1","14","0","14","14","1","14","30","14","0","0","14","18","14","14","14","14","1","200000001","14","14","14","0","0","1940","14","0","0","203800","0","14","10","0","670380014","10","11","14","283","0","14"
"1","15","0","15","15","1","15","30","15","0","0","15","18","15","15","15","15","1","200000001","15","15","15","0","0","2201","15","0","0","203800","0","15","10","0","670380015","10","11","15","307","0","15"
"1","16","0","16","16","1","16","30","16","0","0","16","18","16","16","16","16","1","200000001","16","16","16","0","0","2463","16","0","0","203800","0","16","10","0","670380016","10","12","16","331","0","16"
"1","17","0","17","17","1","17","30","17","0","0","17","18","17","17","17","17","1","200000001","17","17","17","0","0","2893","17","0","0","203800","0","17","10","0","670380017","10","13","17","374","0","17"
"1","18","0","18","18","1","18","30","18","0","0","18","18","18","18","18","18","1","200000001","18","18","18","0","0","3323","18","0","0","203800","0","18","10","0","670380018","10","13","18","416","0","18"
"1","19","0","19","19","1","19","30","19","0","0","19","19","19","19","19","19","1","200000001","19","19","19","0","0","3626","19","0","0","203800","0","19","10","0","670380019","10","13","19","424","0","19"
"1","20","0","20","20","1","20","30","20","0","0","20","19","20","20","20","20","1","200000001","20","20","20","0","0","3768","20","0","0","203800","0","20","10","0","670380020","10","13","20","439","0","20"
"1","21","0","21","21","1","21","30","21","0","0","21","19","21","21","21","21","1","200000001","21","21","21","0","0","3910","21","0","0","203800","0","21","10","0","670380021","10","13","21","454","0","21"
