a66d85fba0f1c5305e35aeb0e5dfeb378b3b6c61f2155a3939664df749fd1288,6b724acfc586b1060748e55bb6c780dad24f391dcace009b0fb427a6f6aa77f9,4c180c21328757e878e0108a650ace6674227c95f76fe22033996fee5b536cf8,ea5031c185de9be4d66313d8ccb826d37bfd9e2fd30b42001ec0411d57d135c6,e75bb297894efee0eae807b97d8534bd86e5f7b1f7fc57c18f5f550202d79e9c,8c74c9bfa7ecf59435ba92cc029b167ad4cf13818f45a96e08cbbd49ed9f8235,94b19e212c39d5647d792161c6215b8667c7689ac53cc1076b1d06fa9603dae6,7220b8c90b738f305c8b8df8c72e932c69bf6cb22fae9c0e593a884736a2e648,839147a730728b7ef3478e8572e8863a0175ff7056e6150aa474a068d29abc9c,3941d4a7ce6e362f028d30085d5524982cc49816b14f2a600e0bc892e58c0a31,9e16799bba8904135a5f930ecabca83f2cbd1b3dfb75cb3a92590c20dd8fcf99,b7265ea9264c626b0b8e6440c5b1ab06f18cd2a16953590c698dbaea2d05fafb,0e95614df67032b9e2d797b95820c6b738fd9ca72c9d2c5d9777252d5455b7b4,bcaec3b33190aadcf7f7413b87b22e30ce4a9a1ea90e1a4c5d37af40bb893ccc,5a438fd5a1ad146653d79bc31b0906e5e6fc7617e465ddb012eab68c8829db2c,a05675dec0010b7fc8f999084459a0dc0d113d3bcbd0d36f261723e7c30ec821,3a03fe32b37d3423759bdda5dbe186adda1787c2dda16a5a425fb98ab6c30d6c,d25e0abe32bcb22aad9be07ae198b4ef4e472d16bf9eeaeb3ddfb67cdc67f459,10409f01f350b31c8dedf7f778adf641fe8ccd4f2d0a806ea7d50122565f0646,3e443e5444c95f604396ae7d8e544a70fd89aa35f5fe2b152c215ec9dbf1dabd,99d2e53e5b22c15306d659ffef1491700f79ec072289b7d4ecf1cdf4e90fce4d,714d1e6ecee3feae83a608043df753aa8b9a3d6ee15637462611c7995eb84dba,34672bd023b38bae7565f199937d9edab0c6e5581a71b04f4effeab029f6775a,b08501834ba2876178bc5055ad97f3a9df3e5c6f358047a7a7acc4a178a5aeea,988a4dca816237eccc06e1813db5e7bdba98fd186d5f62ba3b3ce5351a458bee,9f65b726a03fe72b04bfef798583b663b4a7ea738e102cfec0000b0c90774628,64852516faf41bbef56c0ea077ff20294a0acc97d82035ef9ab416a10f173ba6,ccb56c2a3bc7526e6b8774fee7b7d13f10ffa74508658be3fe6eade1c18242ba,98e1aacdbaa9088039f1b7d6f4c0f8586abdeb2ad7388edbadadff151b62937b,18890436bcbae6f4ed01a193fc41b18f1981f49acb101da6f79d8f8b808cdfcc,9d08a7ea79dc9cce88e4a46e92d32cf4eaec3b0efa38c8af0f5c8cfb7d733ad7,b2eb241290a0dfb8f767f265b8803d3d86c51729ce1a4e980608157f7998a65b,511e49fd013e8c3a830f34a35416f1d81c7ec6d37b335a00559592bb926d4544,81d14151a6926098bf7e94bd7ee5cb584ea9f0722d771f1c56fabad18f96445d,204d4974525fc004aa00e48a71443d38b2b8568454473c9ca9d27caf530317a5,63d4bf80c06a09183da8db09d10cc2b44ddff1573da51842cb1a98aeeb218982,5fab9ecf7a7e598157a70b72230b4bf443bf2370ef211f1e796f6ce54e2e56cb,274bae94c04e204572ab9a0554b3ded51afc28baf17bcace380eba83a4a0851d,3fbba688a201c7d332733c8795abbf1c4452a94ad217d63386d8c1a30446a4a8,4d2757b67e93cb3e852df70804363533e2e39f3f76eab44368b440c467d3bb00,b339dba1f64b4d8c2fd948b2f2b799dd0bcd4cc5600bed4faa45cfbdffbe4678,4e9419d8b6b86d0acb02408b3401ddc409f5c1d7580f9b9af73dba91771ce946,95fa3f16c24f09bd95cd21d25ac637805113b8877b17a74502c5e6151bc7e9cd,35b38829bdb05fa7035df0903d03330b18d8af1cf7a05c0d8173959de8828507,69621bf3cc588a811d660ce32159c9291763705de218315c9f2446387330dcc6,c1b3450c0432677eed35ec041e321ae6d109b91fd40c73d7167cf3e10934c24d,7a8bc09d9a81f968d8d9511e2ebb93af354eab260664b06f8853ec2c54ea41ea,91f186e712b63d671fd46e7fe935cdc3472597965cf4eb1aaa279c523d39eb6c,4572dc16a1e469b9d8de0de0f3b1607ddf3dbc1a6c53a00a850c4f0d73ed01fc,8050128616d3d2852345eaedb3e266c0f21e2ec8ac6762073daa9423b7b610df
"2100655","1","0","91002","-1","60","3","35","102831","0","0.7","0","1","166","2","-100","140001","0","50","0","713505551","333","600","0","3","117551","-335","94002","0","bgm_M127","0","50","0.7","-168","555","0.7","1","0","90","40004","0","0","600000","0.7","0.7","0","117071","0","3","71350555"
"2100656","1","0","91002","-1","60","4","35","102831","0","0.7","0","1","166","3","-100","140001","0","50","0","713505561","333","600","0","3","127221","-335","94002","0","bgm_M127","0","50","0.7","-168","556","0.7","1","0","90","40004","0","0","600000","0.7","0.7","0","127011","0","3","71350556"
"2100657","1","0","91002","-1","60","2","35","102831","0","0.7","0","1","166","2","-100","140001","0","50","0","713505571","333","600","0","3","117071","-335","94002","0","bgm_M127","0","50","0.7","-168","557","0.7","1","0","90","40004","0","0","600000","0.7","0.7","0","117611","0","3","71350557"
"2100658","1","0","91002","-1","60","1","35","102831","0","0.7","0","1","166","3","-100","140001","0","50","0","713505581","333","600","0","3","127011","-335","94002","0","bgm_M127","0","50","0.7","-168","558","0.7","1","0","90","40004","0","0","600000","0.7","0.7","0","117581","0","3","71350558"
"2100659","1","0","91002","-1","60","3","35","102831","0","0.7","0","1","166","2","-100","140001","0","50","0","713505591","333","600","0","3","117611","-335","94002","0","bgm_M127","0","50","0.7","-168","559","0.7","1","0","90","40004","0","0","600000","0.7","0.7","0","127101","0","3","71350559"
"2100660","1","0","140000","-1","2","4","35","102833","0","0.7","0","1","166","200","-100","91002","0","50","0","713505601","333","600","0","6","31042","-335","94002","72350560","bgm_M126","0","50","0.7","-168","560","0.7","-1","0","90","40004","0","0","1200000","0.7","0.9","1","140001","0","2","71350560"
"2100661","1","0","91002","-1","60","3","36","102831","0","0.7","0","1","166","2","-100","140001","0","50","0","713605611","333","600","0","3","127221","-335","94002","0","bgm_M127","0","50","0.7","-168","561","0.7","1","0","90","40004","0","0","640000","0.7","0.7","0","117311","0","3","71360561"
"2100662","1","0","91002","-1","60","4","36","102831","0","0.7","0","1","166","3","-100","140001","0","50","0","713605621","333","600","0","3","127011","-335","94002","0","bgm_M127","0","50","0.7","-168","562","0.7","1","0","90","40004","0","0","640000","0.7","0.7","0","127371","0","3","71360562"
"2100663","1","0","91002","-1","60","2","36","102831","0","0.7","0","1","166","2","-100","140001","0","50","0","713605631","333","600","0","3","117311","-335","94002","0","bgm_M127","0","50","0.7","-168","563","0.7","1","0","90","40004","0","0","640000","0.7","0.6","0","117461","0","3","71360563"
"2100664","1","0","91002","-1","60","1","36","102831","0","0.7","0","1","166","3","-100","140001","0","50","0","713605641","333","600","0","3","127371","-335","94002","0","bgm_M127","0","50","0.7","-168","564","0.7","1","0","90","40004","0","0","640000","0.7","0.7","0","127281","0","3","71360564"
"2100665","1","0","91002","-1","60","3","36","102831","0","0.7","0","1","166","2","-100","140001","0","50","0","713605651","333","600","0","3","117461","-335","94002","0","bgm_M127","0","50","0.7","-168","565","0.7","1","0","90","40004","0","0","640000","0.7","0.7","0","127341","0","3","71360565"
"2100666","1","0","91002","-1","60","4","36","102831","0","0.7","0","1","166","3","-100","140001","0","50","0","713605661","333","600","0","3","127281","-335","94002","0","bgm_M127","0","50","0.7","-168","566","0.7","1","0","90","40004","0","0","640000","0.7","0.7","0","117491","0","3","71360566"
"2100667","1","0","91002","-1","60","2","36","102831","0","0.7","0","1","166","2","-100","140001","0","50","0","713605671","333","600","0","3","127341","-335","94002","0","bgm_M127","0","50","0.7","-168","567","0.7","1","0","90","40004","0","0","640000","0.7","0.7","0","117041","0","3","71360567"
"2100668","1","0","91002","-1","60","1","36","102831","0","0.7","0","1","166","3","-100","140001","0","50","0","713605681","333","600","0","3","117491","-335","94002","0","bgm_M127","0","50","0.7","-168","568","0.7","1","0","90","40004","0","0","640000","0.7","0.7","0","127221","0","3","71360568"
"2100669","1","0","91002","-1","60","3","36","102831","0","0.7","0","1","166","2","-100","140001","0","50","0","713605691","333","600","0","3","117041","-335","94002","0","bgm_M127","0","50","0.6","-168","569","0.7","1","0","90","40004","0","0","640000","0.7","0.7","0","127011","0","3","71360569"
"2100670","1","0","140000","-1","2","4","36","102833","0","0.7","0","1","166","200","-100","91002","0","50","0","713605701","333","600","0","6","31057","-335","94002","72360570","bgm_M126","0","50","0.9","-168","570","0.7","-1","0","90","40004","0","0","1280000","0.7","0.7","1","140001","0","2","71360570"
"2100671","1","0","91002","-1","60","3","37","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","713705711","333","600","0","3","127011","-335","94002","0","bgm_M127","0","50","0.7","-168","571","0.7","1","0","90","40004","0","0","640000","0.7","0.7","0","127162","0","3","71370571"
"2100672","1","0","91002","-1","60","4","37","102501","0","0.7","0","1","166","3","-100","140001","0","50","0","713705721","333","600","0","3","127221","-335","94002","0","bgm_M127","0","50","0.7","-168","572","0.7","1","0","90","40004","0","0","640000","0.7","0.7","0","117132","0","3","71370572"
"2100673","1","0","91002","-1","60","2","37","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","713705731","333","600","0","3","127162","-335","94002","0","bgm_M127","0","50","0.7","-168","573","0.7","1","0","90","40004","0","0","640000","0.7","0.7","0","127102","0","3","71370573"
"2100674","1","0","91002","-1","60","1","37","102501","0","0.7","0","1","166","3","-100","140001","0","50","0","713705741","333","600","0","3","117132","-335","94002","0","bgm_M127","0","50","0.7","-168","574","0.7","1","0","90","40004","0","0","640000","0.7","0.7","0","127012","0","3","71370574"
"2100675","1","0","91002","-1","60","3","37","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","713705751","333","600","0","3","127102","-335","94002","0","bgm_M127","0","50","0.7","-168","575","0.7","1","0","90","40004","0","0","640000","0.7","0.7","0","127222","0","3","71370575"
"2100676","1","0","91002","-1","60","4","37","102501","0","0.7","0","1","166","3","-100","140001","0","50","0","713705761","333","600","0","3","127012","-335","94002","0","bgm_M127","0","50","0.7","-168","576","0.7","1","0","90","40004","0","0","640000","0.7","0.7","0","117072","0","3","71370576"
"2100677","1","0","91002","-1","60","2","37","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","713705771","333","600","0","3","127222","-335","94002","0","bgm_M127","0","50","0.6","-168","577","0.7","1","0","90","40004","0","0","640000","0.7","0.7","0","117042","0","3","71370577"
"2100678","1","0","91002","-1","60","1","37","102501","0","0.7","0","1","166","3","-100","140001","0","50","0","713705781","333","600","0","3","117072","-335","94002","0","bgm_M127","0","50","0.7","-168","578","0.7","1","0","90","40004","0","0","640000","0.7","0.7","0","127011","0","3","71370578"
"2100679","1","0","91002","-1","60","3","37","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","713705791","333","600","0","3","117042","-335","94002","0","bgm_M127","0","50","0.7","-168","579","0.7","1","0","90","40004","0","0","640000","0.7","0.7","0","127221","0","3","71370579"
"2100680","1","0","140000","-1","2","4","37","102503","0","0.7","0","1","166","200","-100","91002","0","50","0","713705801","333","600","0","6","31045","-335","94002","72370580","bgm_M126","0","50","0.7","-168","580","0.7","-1","0","90","40004","0","0","1280000","0.7","0.8","1","140001","0","2","71370580"
"2100681","1","0","91002","-1","60","3","38","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","713805811","333","600","0","3","127012","-335","94002","0","bgm_M127","0","50","0.7","-168","581","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","117612","0","3","71380581"
"2100682","1","0","91002","-1","60","4","38","102501","0","0.7","0","1","166","3","-100","140001","0","50","0","713805821","333","600","0","3","117042","-335","94002","0","bgm_M127","0","50","0.7","-168","582","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","117582","0","3","71380582"
"2100683","1","0","91002","-1","60","2","38","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","713805831","333","600","0","3","117612","-335","94002","0","bgm_M127","0","50","0.7","-168","583","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","117552","0","3","71380583"
"2100684","1","0","91002","-1","60","1","38","102501","0","0.7","0","1","166","3","-100","140001","0","50","0","713805841","333","600","0","3","117582","-335","94002","0","bgm_M127","0","50","0.7","-168","584","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","117132","0","3","71380584"
"2100685","1","0","91002","-1","60","3","38","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","713805851","333","600","0","3","117552","-335","94002","0","bgm_M127","0","50","0.7","-168","585","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","127102","0","3","71380585"
"2100686","1","0","91002","-1","60","4","38","102501","0","0.7","0","1","166","3","-100","140001","0","50","0","713805861","333","600","0","3","117132","-335","94002","0","bgm_M127","0","50","0.7","-168","586","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","127222","0","3","71380586"
"2100687","1","0","91002","-1","60","2","38","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","713805871","333","600","0","3","127102","-335","94002","0","bgm_M127","0","50","0.6","-168","587","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","117072","0","3","71380587"
"2100688","1","0","91002","-1","60","1","38","102501","0","0.7","0","1","166","3","-100","140001","0","50","0","713805881","333","600","0","3","127222","-335","94002","0","bgm_M127","0","50","0.7","-168","588","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","127012","0","3","71380588"
"2100689","1","0","91002","-1","60","3","38","102501","0","0.7","0","1","166","2","-100","140001","0","50","0","713805891","333","600","0","3","117072","-335","94002","0","bgm_M127","0","50","0.7","-168","589","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","117042","0","3","71380589"
"2100690","1","0","140000","99","2","4","38","102503","0","0","0","1","299","200","-100","91002","0","50","0","713805901","0","600","0","6","31029","-301","94002","72380590","bgm_M126","0","50","0.8","-101","590","0.7","-1","0","90","40004","0","0","1360000","0.7","0.7","1","140001","0","2","71380590"
"2100691","1","0","91002","-1","60","3","39","101901","0","0.7","0","1","166","2","-100","140001","0","50","0","713905911","333","600","0","3","117072","-335","94002","0","bgm_M127","0","50","0.7","-168","591","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","117372","0","3","71390591"
"2100692","1","0","91002","-1","60","4","39","101901","0","0.7","0","1","166","3","-100","140001","0","50","0","713905921","333","600","0","3","127102","-335","94002","0","bgm_M127","0","50","0.7","-168","592","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","117312","0","3","71390592"
"2100693","1","0","91002","-1","60","2","39","101901","0","0.7","0","1","166","2","-100","140001","0","50","0","713905931","333","600","0","3","117372","-335","94002","0","bgm_M127","0","50","0.7","-168","593","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","117492","0","3","71390593"
"2100694","1","0","91002","-1","60","1","39","101901","0","0.7","0","1","166","3","-100","140001","0","50","0","713905941","333","600","0","3","117312","-335","94002","0","bgm_M127","0","50","0.7","-168","594","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","127342","0","3","71390594"
"2100695","1","0","91002","-1","60","3","39","101901","0","0.7","0","1","166","2","-100","140001","0","50","0","713905951","333","600","0","3","117492","-335","94002","0","bgm_M127","0","50","0.7","-168","595","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","127282","0","3","71390595"
"2100696","1","0","91002","-1","60","4","39","101901","0","0.7","0","1","166","3","-100","140001","0","50","0","713905961","333","600","0","3","127342","-335","94002","0","bgm_M127","0","50","0.7","-168","596","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","127462","0","3","71390596"
"2100697","1","0","91002","-1","60","2","39","101901","0","0.7","0","1","166","2","-100","140001","0","50","0","713905971","333","600","0","3","127282","-335","94002","0","bgm_M127","0","50","0.7","-168","597","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","117132","0","3","71390597"
"2100698","1","0","91002","-1","60","1","39","101901","0","0.7","0","1","166","3","-100","140001","0","50","0","713905981","333","600","0","3","127462","-335","94002","0","bgm_M127","0","50","0.7","-168","598","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","117072","0","3","71390598"
"2100699","1","0","91002","-1","60","3","39","101901","0","0.7","0","1","166","2","-100","140001","0","50","0","713905991","333","600","0","3","117132","-335","94002","0","bgm_M127","0","50","0.7","-168","599","0.7","1","0","90","40004","0","0","680000","0.7","0.7","0","127102","0","3","71390599"
"2100700","1","0","140000","99","2","4","39","101903","0","0","0","1","299","200","-100","91002","0","50","0","713906001","0","600","0","6","31056","-301","94002","72390600","bgm_M126","0","50","0.7","-101","600","0.7","-1","0","90","40004","0","0","1360000","0.7","0.9","1","140001","0","2","71390600"
"2100701","1","0","91002","-1","60","3","40","101901","0","0.7","0","1","166","2","-100","140001","0","50","0","714006011","333","600","0","3","117103","-335","94002","0","bgm_M127","0","50","0.7","-168","601","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","127193","0","3","71400601"
"2100702","1","0","91002","-1","60","4","40","101901","0","0.7","0","1","166","3","-100","140001","0","50","0","714006021","333","600","0","3","117253","-335","94002","0","bgm_M127","0","50","0.7","-168","602","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","127133","0","3","71400602"
"2100703","1","0","91002","-1","60","2","40","101901","0","0.7","0","1","166","2","-100","140001","0","50","0","714006031","333","600","0","3","127193","-335","94002","0","bgm_M127","0","50","0.7","-168","603","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","117223","0","3","71400603"
"2100704","1","0","91002","-1","60","1","40","101901","0","0.7","0","1","166","3","-100","140001","0","50","0","714006041","333","600","0","3","127133","-335","94002","0","bgm_M127","0","50","0.7","-168","604","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","127043","0","3","71400604"
"2100705","1","0","91002","-1","60","3","40","101901","0","0.7","0","1","166","2","-100","140001","0","50","0","714006051","333","600","0","3","117223","-335","94002","0","bgm_M127","0","50","0.7","-168","605","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","117013","0","3","71400605"
"2100706","1","0","91002","-1","60","4","40","101901","0","0.7","0","1","166","3","-100","140001","0","50","0","714006061","333","600","0","3","127043","-335","94002","0","bgm_M127","0","50","0.7","-168","606","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","117163","0","3","71400606"
"2100707","1","0","91002","-1","60","2","40","101901","0","0.7","0","1","166","2","-100","140001","0","50","0","714006071","333","600","0","3","117013","-335","94002","0","bgm_M127","0","50","0.7","-168","607","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","117073","0","3","71400607"
"2100708","1","0","91002","-1","60","1","40","101901","0","0.7","0","1","166","3","-100","140001","0","50","0","714006081","333","600","0","3","117163","-335","94002","0","bgm_M127","0","50","0.7","-168","608","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","117103","0","3","71400608"
"2100709","1","0","91002","-1","60","3","40","101901","0","0.7","0","1","166","2","-100","140001","0","50","0","714006091","333","600","0","3","117073","-335","94002","0","bgm_M127","0","50","0.7","-168","609","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","117253","0","3","71400609"
"2100710","1","0","140000","99","2","4","40","101903","0","0","0","1","299","200","-100","91002","0","50","0","714006101","0","600","0","6","31037","-301","94002","72400610","bgm_M126","0","50","0.7","-101","610","0.7","-1","0","90","40004","0","0","1440000","0.7","0.9","1","140001","0","2","71400610"
"2100711","1","0","91002","-1","60","3","41","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","714106111","333","600","0","3","117583","-335","94002","0","bgm_M127","0","50","0.7","-168","611","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","127133","0","3","71410611"
"2100712","1","0","91002","-1","60","4","41","102161","0","0.7","0","1","166","3","-100","140001","0","50","0","714106121","333","600","0","3","117613","-335","94002","0","bgm_M127","0","50","0.7","-168","612","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","117073","0","3","71410612"
"2100713","1","0","91002","-1","60","2","41","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","714106131","333","600","0","3","127133","-335","94002","0","bgm_M127","0","50","0.7","-168","613","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","127193","0","3","71410613"
"2100714","1","0","91002","-1","60","1","41","102161","0","0.7","0","1","166","3","-100","140001","0","50","0","714106141","333","600","0","3","117073","-335","94002","0","bgm_M127","0","50","0.7","-168","614","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","117163","0","3","71410614"
"2100715","1","0","91002","-1","60","3","41","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","714106151","333","600","0","3","127193","-335","94002","0","bgm_M127","0","50","0.6","-168","615","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","127043","0","3","71410615"
"2100716","1","0","91002","-1","60","4","41","102161","0","0.7","0","1","166","3","-100","140001","0","50","0","714106161","333","600","0","3","117163","-335","94002","0","bgm_M127","0","50","0.7","-168","616","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","117013","0","3","71410616"
"2100717","1","0","91002","-1","60","2","41","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","714106171","333","600","0","3","127043","-335","94002","0","bgm_M127","0","50","0.7","-168","617","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","117223","0","3","71410617"
"2100718","1","0","91002","-1","60","1","41","102161","0","0.7","0","1","166","3","-100","140001","0","50","0","714106181","333","600","0","3","117013","-335","94002","0","bgm_M127","0","50","0.7","-168","618","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","117583","0","3","71410618"
"2100719","1","0","91002","-1","60","3","41","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","714106191","333","600","0","3","117223","-335","94002","0","bgm_M127","0","50","0.7","-168","619","0.7","1","0","90","40004","0","0","720000","0.7","0.7","0","117613","0","3","71410619"
"2100720","1","0","140000","99","2","4","41","102163","0","0","0","1","299","200","-100","91002","0","50","0","714106201","0","600","0","6","31046","-301","94002","72410620","bgm_M126","0","50","0.7","-101","620","0.7","-1","0","90","40004","0","0","1440000","0.7","0.9","1","140001","0","2","71410620"
"2100721","1","0","91002","-1","60","3","42","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","714206211","333","600","0","3","127133","-335","94002","0","bgm_M127","0","50","0.7","-168","621","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","127283","0","3","71420621"
"2100722","1","0","91002","-1","60","4","42","102161","0","0.7","0","1","166","3","-100","140001","0","50","0","714206221","333","600","0","3","117163","-335","94002","0","bgm_M127","0","50","0.7","-168","622","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","117463","0","3","71420622"
"2100723","1","0","91002","-1","60","2","42","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","714206231","333","600","0","3","127283","-335","94002","0","bgm_M127","0","50","0.7","-168","623","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","127313","0","3","71420623"
"2100724","1","0","91002","-1","60","1","42","102161","0","0.7","0","1","166","3","-100","140001","0","50","0","714206241","333","600","0","3","117463","-335","94002","0","bgm_M127","0","50","0.7","-168","624","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","127373","0","3","71420624"
"2100725","1","0","91002","-1","60","3","42","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","714206251","333","600","0","3","127313","-335","94002","0","bgm_M127","0","50","0.7","-168","625","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","127193","0","3","71420625"
"2100726","1","0","91002","-1","60","4","42","102161","0","0.7","0","1","166","3","-100","140001","0","50","0","714206261","333","600","0","3","127373","-335","94002","0","bgm_M127","0","50","0.7","-168","626","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","117493","0","3","71420626"
"2100727","1","0","91002","-1","60","2","42","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","714206271","333","600","0","3","127193","-335","94002","0","bgm_M127","0","50","0.7","-168","627","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","117343","0","3","71420627"
"2100728","1","0","91002","-1","60","1","42","102161","0","0.7","0","1","166","3","-100","140001","0","50","0","714206281","333","600","0","3","117493","-335","94002","0","bgm_M127","0","50","0.7","-168","628","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","127133","0","3","71420628"
"2100729","1","0","91002","-1","60","3","42","102161","0","0.7","0","1","166","2","-100","140001","0","50","0","714206291","333","600","0","3","117343","-335","94002","0","bgm_M127","0","50","0.7","-168","629","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","117163","0","3","71420629"
"2100730","1","0","140000","99","2","4","42","102163","0","0","0","1","299","200","-100","91002","0","50","0","714206301","0","600","0","6","31025","-301","94002","72420630","bgm_M126","0","50","0.7","-101","630","0.7","-1","0","90","40004","0","0","1520000","0.7","0.9","1","140001","0","2","71420630"
"2100731","1","0","91002","-1","60","3","43","101311","0","0.7","0","1","166","2","-100","140001","0","50","0","714306311","333","600","0","3","118251","-335","94002","0","bgm_M127","0","50","0.7","-168","631","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","128161","0","3","71430631"
"2100732","1","0","91002","-1","60","4","43","101311","0","0.7","0","1","166","3","-100","140001","0","50","0","714306321","333","600","0","3","118191","-335","94002","0","bgm_M127","0","50","0.7","-168","632","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","128041","0","3","71430632"
"2100733","1","0","91002","-1","60","2","43","101311","0","0.7","0","1","166","2","-100","140001","0","50","0","714306331","333","600","0","3","128161","-335","94002","0","bgm_M127","0","50","0.7","-168","633","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","128131","0","3","71430633"
"2100734","1","0","91002","-1","60","1","43","101311","0","0.7","0","1","166","3","-100","140001","0","50","0","714306341","333","600","0","3","128041","-335","94002","0","bgm_M127","0","50","0.7","-168","634","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","118221","0","3","71430634"
"2100735","1","0","91002","-1","60","3","43","101311","0","0.7","0","1","166","2","-100","140001","0","50","0","714306351","333","600","0","3","128131","-335","94002","0","bgm_M127","0","50","0.7","-168","635","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","118011","0","3","71430635"
"2100736","1","0","91002","-1","60","4","43","101311","0","0.7","0","1","166","3","-100","140001","0","50","0","714306361","333","600","0","3","118221","-335","94002","0","bgm_M127","0","50","0.7","-168","636","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","118101","0","3","71430636"
"2100737","1","0","91002","-1","60","2","43","101311","0","0.7","0","1","166","2","-100","140001","0","50","0","714306371","333","600","0","3","118011","-335","94002","0","bgm_M127","0","50","0.7","-168","637","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","118071","0","3","71430637"
"2100738","1","0","91002","-1","60","1","43","101311","0","0.7","0","1","166","3","-100","140001","0","50","0","714306381","333","600","0","3","118101","-335","94002","0","bgm_M127","0","50","0.7","-168","638","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","118251","0","3","71430638"
"2100739","1","0","91002","-1","60","3","43","101311","0","0.7","0","1","166","2","-100","140001","0","50","0","714306391","333","600","0","3","118071","-335","94002","0","bgm_M127","0","50","0.7","-168","639","0.7","1","0","90","40004","0","0","760000","0.7","0.7","0","118191","0","3","71430639"
"2100740","1","0","140000","99","2","4","43","101313","0","0","0","1","299","200","-100","91002","0","50","0","714306401","0","600","0","6","31013","-301","94002","72430640","bgm_M126","0","50","0.7","-101","640","0.7","-1","0","90","40004","0","0","1520000","0.7","0.7","1","140001","0","2","71430640"
"2100741","1","0","91002","-1","60","3","44","101311","0","0.7","0","1","166","2","-100","140001","0","50","0","714406411","333","600","0","3","118221","-335","94002","0","bgm_M127","0","50","0.7","-168","641","0.7","1","0","90","40004","0","0","800000","0.7","0.7","0","128041","0","3","71440641"
