6400313a195bdc309ee482a2eef7669f66ace23219359952b3ecbb00267ff05a,7f73182533da179f95f76db9517e8350e8d31474548f55b2fd07a0ff7b9d0d23,1c51cc747f35d23ac3b056f688ecc9a057a02e4cb60f113b401138ae6b6e86fe,4f713657241eb44874601ac842e2785dd1b558d4296f8a41b4e7b71dea24e3fe,fd0b16a71c4de722af546bcddec2dbb0f76b347c8acfdeee58f738f848121ef7,714e5e3659bff0f0dc4d083ac298eebf4836c09655096123de47cec0db648bf8,1eccd0d5e61d4f0b51f2754a00131ded608472f39f454f4b0aeb2a9db8005d02,0145e11e12164a9af2400ed5fe3c5fd63eb1fb201334b5b5eff2ff43a4c34930,6deebc94776d55d03c0a2e59a6410282304f143b59fde999a9c6b48aa9e57819,d2c2b121b9088bdf6461ff5971b17c6e5b75fbd71e3cc95a155c4ce6a876e1d1,c31518bfc984a31093d731efbc3f6c704f1f0e2b6b55a9da287f42686fd8b623,c3208cdf33650cf9213e1c951e1a5e999e5662fc970aecbe4c1f1a84ec97e42c,cdce7dfe70510e3cc85458de2b7333896fed2bf10e5fc35da6e6243563b00992,5e57a628b7907b48d40e67119392b06b181368a3937e5ae7e5f8c56d6f39f0e0,abbc7b07023b5683278ffe4adac98166bfcadd5a5fd62fdd7fa8bd5a5d11c2cd,261e4a85d3a89a0aca13d9d20b9c4414c7ae0532bfd14d7150350bf968ec2a04,61f4049de02df5721f741b4a2fbc2d5cc8a26784063253bb78318f5b622a9c95,5c316c364c4bf30926ed79b4b457b752618bd12945f9ab1920ed466e80868851,9efa43d94f3e284a6ece43d4d20d3d1c0615fd63d78e0cf1f4834cefd46139b0
"0","0","53","0","0","180301","0","0","10","4575","900","9","9","100","1525","0","3","20","11"
"0","0","59","5","0","180301","0","0","20","4785","900","10","18","115","1981","0","3","50","17"
"0","3","63","7","0","180301","0","0","30","5405","900","11","22","115","2464","0","3","102","22"
"0","19","69","9","0","180301","0","0","30","6155","900","12","25","115","2949","0","3","134","26"
"0","35","75","9","0","180301","0","0","30","6685","900","13","25","148","3479","0","3","167","32"
"0","38","82","9","0","180301","0","0","30","7185","900","14","25","181","4076","0","3","208","37"
"0","38","88","9","0","180301","0","0","30","7545","900","15","25","201","4727","0","3","274","43"
"0","41","96","9","0","180301","0","0","30","7845","900","16","25","201","5429","0","3","368","45"
"0","44","102","9","0","180301","0","0","30","8095","900","17","25","201","6178","0","3","466","49"
"0","44","105","9","0","180301","0","0","30","8440","900","18","25","201","6996","0","3","604","54"
"0","44","114","9","0","180301","0","0","30","8825","900","19","25","201","7882","0","3","739","61"
"0","44","127","9","0","180301","0","0","30","9305","900","20","25","201","8864","0","3","879","66"
"0","44","133","9","0","180301","0","0","30","9665","900","21","25","201","9990","0","3","1030","71"
"0","44","144","9","0","180301","0","0","30","9935","900","22","25","201","11274","0","3","1174","79"
"0","44","155","9","0","180301","0","0","30","10320","900","23","25","201","12692","0","3","1285","88"
"0","44","165","9","0","180301","0","0","30","10765","900","24","25","201","14210","0","3","1384","101"
"0","44","178","9","0","180301","0","0","30","11395","900","25","25","201","15861","0","3","1461","114"
"0","44","184","9","0","180301","0","0","30","12115","900","26","25","201","17717","0","3","1518","123"
"0","44","197","9","0","180301","0","0","30","12875","900","27","25","201","19635","0","3","1554","136"
"0","44","197","9","0","180301","0","0","30","14000","900","28","25","201","21775","0","3","1581","136"
"0","44","202","9","0","180301","0","0","30","14920","900","29","25","201","24053","0","3","1609","141"
"0","44","207","9","0","180301","0","0","30","15520","900","30","25","201","26516","0","3","1638","146"
"0","44","207","9","0","180301","0","0","30","16645","900","31","25","201","29080","0","3","1667","146"
"0","44","207","9","0","180301","0","0","30","17870","900","32","25","201","31744","0","3","1696","146"
"0","44","213","9","0","180301","0","0","30","19040","900","33","25","201","34501","0","3","1724","152"
"0","44","219","9","0","180301","0","0","30","19940","900","34","25","201","37438","0","3","1751","158"
"0","44","225","9","0","180301","0","0","30","21210","900","35","25","201","40481","0","3","1778","164"
"0","44","232","9","0","180301","0","0","30","22110","900","36","25","201","43667","0","3","1805","171"
"0","44","239","9","0","180301","0","0","30","23430","900","37","25","201","46917","0","3","1832","178"
"0","44","246","9","0","180301","0","0","30","24750","900","38","25","201","50277","0","3","1859","185"
"0","44","254","9","0","180301","0","0","30","25650","900","39","25","201","53785","0","3","1886","193"
"0","0","3","0","0","180401","0","0","0","80","100","2","0","0","19","0","0","0","0"
"0","0","6","0","0","180401","0","0","0","370","150","3","0","0","59","0","1","0","1"
"0","0","13","0","0","180401","0","0","0","910","180","4","0","5","144","0","1","0","2"
"0","0","24","0","0","180401","0","0","0","1795","180","5","0","5","244","0","1","0","9"
"0","0","38","0","0","180401","0","0","0","2840","270","6","0","5","387","0","5","0","14"
"0","0","56","0","0","180401","0","0","0","4045","270","7","0","5","572","0","5","0","24"
"0","0","81","0","0","180401","0","0","0","5885","270","8","0","20","678","0","5","0","38"
"0","0","98","0","0","180401","0","0","15","7065","270","9","9","35","871","10","10","10","52"
"0","0","120","2","0","180401","0","0","15","8035","270","10","18","60","1121","20","10","30","69"
"0","3","147","5","0","180401","0","0","25","9045","270","11","18","60","1356","20","10","50","94"
"0","9","169","5","0","180401","0","0","45","9785","370","12","21","60","1646","20","15","60","113"
"0","12","205","5","0","180401","0","0","47","10465","470","13","24","68","1943","20","15","70","137"
"0","12","245","5","0","180401","0","3","49","10955","470","14","24","76","2237","20","15","74","169"
"0","12","284","5","0","180401","0","5","49","11325","570","15","24","76","2558","20","15","88","206"
"0","12","323","5","0","180401","0","5","49","11615","720","16","24","88","2904","20","15","112","246"
"0","12","371","5","0","180401","0","5","49","12040","770","17","24","88","3224","20","18","142","288"
"0","12","424","5","0","180401","0","5","49","12600","770","18","24","88","3582","20","21","179","330"
"0","12","481","5","0","180401","0","5","49","13225","865","19","24","103","3989","20","21","220","378"
"0","12","542","5","0","180401","0","5","49","13735","960","20","24","138","4440","20","21","258","432"
"0","12","607","5","0","180401","0","5","49","14350","960","21","24","178","4943","20","21","294","489"
"0","12","679","5","0","180401","0","5","49","15455","960","22","24","218","5492","20","21","328","555"
"0","12","764","5","0","180401","0","5","49","16795","960","23","24","238","6059","20","21","358","636"
"0","12","862","5","0","180401","0","5","49","17895","960","24","24","238","6675","20","21","390","725"
"0","12","967","5","0","180401","0","5","49","19405","960","25","24","238","7357","20","21","420","817"
"0","12","1054","5","0","180401","0","5","49","21070","960","26","24","238","8290","20","21","444","903"
"0","12","1120","5","0","180401","0","5","49","22790","960","27","24","238","9501","20","21","459","976"
"0","12","1189","5","0","180401","0","5","49","24675","960","28","24","238","10817","20","21","474","1047"
"0","12","1272","5","0","180401","0","5","49","28560","960","29","24","238","11942","20","21","489","1130"
"0","12","1366","5","0","180401","0","5","49","34835","960","30","24","238","12838","20","21","495","1224"
"0","12","1464","5","0","180401","0","5","49","41400","960","31","24","238","13771","20","21","501","1322"
"0","12","1565","5","0","180401","0","5","49","48435","960","32","24","238","14731","20","21","507","1423"
"0","12","1668","5","0","180401","0","5","49","56185","960","33","24","238","15736","20","21","513","1526"
"0","12","1773","5","0","180401","0","5","49","64715","960","34","24","238","16797","20","21","519","1631"
"0","12","1879","5","0","180401","0","5","49","73955","960","35","24","238","17896","20","21","525","1737"
"0","12","1986","5","0","180401","0","5","49","83755","960","36","24","238","19032","20","21","531","1844"
"0","12","2095","5","0","180401","0","5","49","94020","960","37","24","238","20205","20","21","537","1953"
"0","12","2205","5","0","180401","0","5","49","104775","960","38","24","238","21416","20","21","543","2063"
"0","12","2315","5","0","180401","0","5","49","116065","960","39","24","238","22665","20","21","549","2173"
"0","0","5","0","0","180501","0","0","0","50","75","2","0","0","17","0","0","0","0"
"0","0","12","0","0","180501","0","0","0","140","150","3","0","0","70","0","0","0","0"
"0","0","21","0","0","180501","0","0","10","315","315","4","0","5","143","7","0","0","5"
"0","0","35","0","0","180501","0","0","20","495","475","5","0","25","309","7","0","0","6"
"0","0","53","0","0","180501","0","0","20","910","775","6","0","25","524","7","0","0","10"
"0","0","70","0","0","180501","0","0","20","1350","1590","7","0","25","783","7","0","0","13"
"0","0","90","0","0","180501","0","0","35","1980","2150","8","0","25","969","53","0","0","25"
"0","0","112","0","0","180501","0","0","65","2330","2150","9","5","25","1186","109","5","5","41"
"0","0","129","0","0","180501","0","0","90","2880","2150","10","13","25","1466","119","10","30","58"
"0","0","145","0","0","180501","0","0","120","3080","2150","11","16","25","1837","119","15","55","75"
"0","0","174","0","0","180501","0","0","140","3480","2250","12","16","25","2119","119","24","65","98"
"0","0","214","0","0","180501","0","0","142","3900","2350","13","16","25","2411","119","28","75","131"
"0","0","254","2","0","180501","0","2","144","4040","2350","14","16","25","2762","119","30","75","164"
"0","0","285","4","0","180501","0","4","144","4040","2450","15","16","25","3188","119","32","75","199"
"0","0","326","6","0","180501","0","4","144","4320","2550","16","16","25","3569","119","32","75","240"
"0","0","363","6","0","180501","0","4","144","4930","2550","17","16","25","3976","119","35","75","281"
"0","0","399","6","0","180501","0","4","144","5390","2550","18","16","25","4509","119","40","87","314"
"0","0","449","6","0","180501","0","4","144","5640","2645","19","16","25","5084","119","40","87","358"
"0","0","502","6","0","180501","0","4","144","5675","2740","20","16","25","5722","119","40","97","414"
"0","0","556","6","0","180501","0","4","144","5820","2740","21","16","25","6468","119","40","117","465"
"0","0","617","6","0","180501","0","4","144","6245","2740","22","16","25","7297","119","40","127","524"
"0","0","697","6","0","180501","0","4","144","6560","2740","23","16","25","8118","119","40","127","596"
"0","0","780","6","0","180501","0","4","144","6880","2740","24","16","25","9063","119","40","127","663"
"0","0","863","6","0","180501","0","4","144","7175","2740","25","16","25","10150","119","40","144","732"
"0","0","936","6","0","180501","0","4","144","7925","2740","26","16","25","11409","119","40","153","797"
"0","0","1005","6","0","180501","0","4","144","8925","2740","27","16","25","12786","119","40","162","859"
"0","0","1075","6","0","180501","0","4","144","10090","2740","28","16","25","14250","119","40","171","925"
"0","0","1149","6","0","180501","0","4","144","11485","2740","29","16","25","15804","119","40","180","997"
"0","0","1231","6","0","180501","0","4","144","13375","2740","30","16","25","17365","119","40","180","1079"
"0","0","1310","6","0","180501","0","4","144","15165","2740","31","16","25","19074","119","40","189","1158"
"0","0","1391","6","0","180501","0","4","144","17110","2740","32","16","25","20856","119","40","198","1239"
"0","0","1463","6","0","180501","0","4","144","19825","2740","33","16","25","22742","119","40","198","1311"
"0","0","1551","6","0","180501","0","4","144","22785","2740","34","16","25","24640","119","40","198","1399"
"0","0","1636","6","0","180501","0","4","144","25795","2740","35","16","25","26706","119","40","206","1484"
"0","0","1722","6","0","180501","0","4","144","29145","2740","36","16","25","28836","119","40","214","1570"
"0","0","1809","6","0","180501","0","4","144","32740","2740","37","16","25","31039","119","40","222","1657"
"0","0","1897","6","0","180501","0","4","144","36575","2740","38","16","25","33309","119","40","230","1745"
"0","0","1985","6","0","180501","0","4","144","40740","2740","39","16","25","35648","119","40","238","1833"
"0","0","0","0","0","180601","0","0","0","55","50","2","0","0","0","26","0","0","3"
"0","0","0","0","0","180601","0","0","0","150","100","3","0","0","0","94","0","0","7"
"0","0","2","0","0","180601","0","0","10","270","100","4","0","0","0","214","0","0","14"
"0","0","2","0","0","180601","0","0","10","450","100","5","0","0","0","405","0","0","29"
"0","0","4","0","0","180601","0","0","10","800","100","6","0","50","0","634","0","0","42"
"0","0","8","0","0","180601","0","0","15","1395","100","7","0","85","0","894","0","0","56"
"0","0","10","0","0","180601","0","0","45","1560","100","8","4","120","0","1261","0","0","67"
"16","0","10","0","0","180601","0","0","75","1700","100","9","9","155","0","1660","0","0","78"
"35","0","11","0","0","180601","0","0","95","1970","520","10","14","170","0","2048","0","0","98"
"75","0","11","0","0","180601","0","5","100","2130","740","11","14","186","0","2538","0","0","107"
"123","0","14","0","0","180601","0","11","105","2230","840","12","14","222","0","3040","0","0","116"
"185","0","19","0","0","180601","0","17","105","2370","840","13","16","242","0","3573","0","0","123"
"261","0","23","0","0","180601","0","17","105","2510","960","14","18","272","0","4153","0","0","130"
"321","0","33","0","0","180601","0","17","110","2540","1080","15","22","282","0","4739","0","0","141"
"386","0","41","0","0","180601","0","17","116","2570","1080","16","22","292","0","5391","0","0","153"
"448","0","48","0","0","180601","0","17","122","2570","1080","17","22","302","0","6098","0","0","166"
"537","0","55","0","0","180601","0","17","123","2570","1080","18","22","312","0","6880","0","0","177"
"670","0","60","0","0","180601","0","17","123","2570","1080","19","22","312","0","7768","0","0","184"
"827","0","70","0","0","180601","0","17","123","2570","1080","20","22","312","0","8689","0","0","198"
"1029","0","76","0","0","180601","0","17","123","2570","1180","21","22","312","0","9708","0","0","206"
"1247","0","81","0","0","180601","0","17","123","2570","1280","22","22","312","0","10905","0","0","213"
"1431","0","87","0","0","180601","0","17","123","2570","1280","23","22","312","0","12228","0","0","229"
"1574","0","93","0","0","180601","0","17","123","2570","1280","24","22","312","0","13703","0","0","246"
"1683","0","99","0","0","180601","0","17","123","2570","1280","25","22","312","0","15413","0","0","254"
"1755","0","105","0","0","180601","0","17","123","3030","1280","26","22","312","0","17253","0","0","263"
"1800","0","111","0","0","180601","0","17","123","3030","1280","27","22","312","0","19288","0","0","271"
"1832","0","116","0","0","180601","0","17","123","3030","1280","28","22","312","0","21486","0","0","276"
"1865","0","120","0","0","180601","0","17","123","3490","1280","29","22","312","0","23808","0","0","280"
"1899","0","124","0","0","180601","0","17","123","3490","1280","30","22","312","0","26329","0","0","284"
"1933","0","128","0","0","180601","0","17","123","3950","1280","31","22","312","0","28908","0","0","288"
"1967","0","132","0","0","180601","0","17","123","3950","1280","32","22","312","0","31650","0","0","292"
"2000","0","136","0","0","180601","0","17","123","4450","1280","33","22","312","0","34483","0","0","296"
"2032","0","140","0","0","180601","0","17","123","4950","1280","34","22","312","0","37465","0","0","300"
"2064","0","144","0","0","180601","0","17","123","4950","1280","35","22","312","0","40652","0","0","304"
"2096","0","148","0","0","180601","0","17","123","4950","1280","36","22","312","0","43951","0","0","308"
"2128","0","153","0","0","180601","0","17","123","5450","1280","37","22","312","0","47295","0","0","313"
"2160","0","158","0","0","180601","0","17","123","5950","1280","38","22","312","0","50743","0","0","318"
"2192","0","162","0","0","180601","0","17","123","5950","1280","39","22","312","0","54358","0","0","322"
"0","0","2","0","0","180701","0","0","0","15","75","2","0","0","18","0","1","0","2"
"0","0","5","0","0","180701","0","0","0","135","125","3","0","5","72","0","2","0","3"
"0","0","7","0","0","180701","0","0","0","195","185","4","0","30","191","0","4","0","6"
"0","0","14","0","0","180701","0","0","5","435","435","5","0","55","350","0","6","0","11"
"0","0","22","0","0","180701","0","0","5","850","1130","6","0","55","564","0","6","0","19"
"0","0","30","0","0","180701","0","0","5","1155","1575","7","0","55","862","0","6","0","30"
"0","0","41","0","0","180701","0","0","5","1585","2020","8","4","55","1161","0","6","0","47"
"0","0","52","0","0","180701","0","0","5","1835","2140","9","13","55","1539","0","7","25","64"
"0","5","57","0","0","180701","0","0","15","2035","2320","10","22","55","1950","0","7","70","82"
"0","10","57","0","0","180701","0","0","35","2235","2380","11","24","55","2387","0","12","111","101"
"0","35","61","2","0","180701","0","0","35","2605","2440","12","26","55","2849","0","12","144","114"
"0","48","67","4","0","180701","0","0","35","2755","2440","13","28","80","3375","0","12","193","127"
"0","51","74","6","0","180701","0","0","35","2755","2440","14","28","105","3994","0","12","262","136"
"0","54","84","6","0","180701","0","0","35","2755","2440","15","28","105","4661","0","12","341","143"
"0","62","99","6","0","180701","0","0","35","2755","2440","16","28","105","5339","0","12","398","150"
"0","65","112","6","0","180701","0","0","35","2805","2440","17","28","105","6059","0","12","478","159"
"0","65","124","6","0","180701","0","0","35","2855","2440","18","28","105","6809","0","12","587","178"
"0","65","133","6","0","180701","0","0","35","2950","2440","19","28","105","7655","0","12","697","202"
"0","65","144","6","0","180701","0","0","35","3145","2440","20","28","105","8560","0","12","786","236"
"0","65","156","6","0","180701","0","0","35","3335","2440","21","28","105","9579","0","12","889","265"
"0","65","167","6","0","180701","0","0","35","3425","2440","22","28","105","10806","0","12","986","293"
"0","65","179","6","0","180701","0","0","35","3515","2440","23","28","105","12186","0","12","1059","319"
"0","65","181","6","0","180701","0","0","35","4130","2440","24","28","105","13716","0","12","1134","336"
"0","65","189","6","0","180701","0","0","35","4130","2440","25","28","105","15419","0","12","1208","358"
"0","65","195","6","0","180701","0","0","35","4450","2440","26","28","105","17278","0","12","1258","376"
"0","65","200","6","0","180701","0","0","35","4770","2440","27","28","105","19292","0","12","1292","388"
"0","65","206","6","0","180701","0","0","35","4770","2440","28","28","105","21489","0","12","1320","396"
"0","65","213","6","0","180701","0","0","35","5090","2440","29","28","105","23814","0","12","1351","403"
"0","65","226","6","0","180701","0","0","35","5090","2440","30","28","105","26258","0","12","1392","416"
"0","65","239","6","0","180701","0","0","35","5090","2440","31","28","105","28812","0","12","1433","429"
"0","65","252","6","0","180701","0","0","35","5090","2440","32","28","105","31477","0","12","1474","442"
"0","65","261","6","0","180701","0","0","35","5460","2440","33","28","105","34292","0","12","1505","451"
"0","65","270","6","0","180701","0","0","35","5460","2440","34","28","105","37298","0","12","1535","460"
"0","65","279","6","0","180701","0","0","35","5830","2440","35","28","105","40410","0","12","1565","469"
"0","65","289","6","0","180701","0","0","35","5830","2440","36","28","105","43666","0","12","1595","479"
"0","65","299","6","0","180701","0","0","35","6250","2440","37","28","105","46986","0","12","1625","489"
"0","65","309","6","0","180701","0","0","35","6670","2440","38","28","105","50416","0","12","1655","499"
"0","65","320","6","0","180701","0","0","35","6670","2440","39","28","105","53993","0","12","1685","510"
"0","0","3","0","0","180801","0","0","0","30","75","2","0","5","24","0","0","0","0"
"0","0","6","0","0","180801","0","0","0","270","125","3","0","10","76","0","0","0","1"
"0","0","9","0","0","180801","0","0","0","495","185","4","0","40","199","0","0","0","1"
"0","0","14","0","0","180801","0","0","10","880","345","5","0","75","347","0","3","0","3"
"0","0","28","0","0","180801","0","0","10","1540","735","6","0","90","548","0","3","0","4"
"0","0","42","3","0","180801","0","0","10","2065","1205","7","0","90","832","0","3","0","4"
"0","0","57","3","0","180801","0","0","10","2635","1530","8","0","130","1129","0","3","0","10"
"0","0","68","3","0","180801","0","0","10","2885","1530","9","18","155","1563","0","4","30","13"
"0","0","73","5","0","180801","0","5","20","3275","1830","10","23","155","2004","0","4","70","17"
"0","3","73","5","0","180801","0","5","40","3595","1980","11","23","155","2471","0","9","112","31"
"0","34","77","5","0","180801","0","5","40","4185","2130","12","23","155","2962","0","9","140","33"
"0","44","83","5","0","180801","0","5","40","4595","2280","13","23","188","3502","0","9","199","39"
"0","44","91","5","0","180801","0","5","40","4795","2280","14","25","213","4120","0","9","284","43"
"0","44","100","5","0","180801","0","5","40","4915","2400","15","25","213","4781","0","9","390","47"
"0","52","106","5","0","180801","0","5","40","5105","2400","16","25","219","5439","0","9","511","55"
"0","55","112","5","0","180801","0","5","40","5215","2400","17","25","219","6190","0","9","635","59"
"0","55","119","5","0","180801","0","5","40","5420","2400","18","25","219","6982","0","9","785","67"
"0","59","125","5","0","180801","0","5","40","5590","2400","19","25","219","7872","0","9","953","75"
"0","59","133","5","0","180801","0","5","40","5840","2400","20","25","219","8900","0","9","1094","81"
"0","59","146","5","0","180801","0","5","40","6320","2400","21","25","219","9984","0","9","1222","87"
"0","59","156","5","0","180801","0","5","40","6615","2400","22","25","219","11269","0","14","1324","93"
"0","59","167","5","0","180801","0","5","40","6940","2400","23","25","219","12677","0","14","1419","107"
"0","59","167","5","0","180801","0","5","40","7655","2400","24","25","219","14284","0","14","1507","107"
"0","59","173","5","0","180801","0","5","40","7755","2400","25","25","219","16048","0","14","1587","116"
"0","59","173","5","0","180801","0","5","40","8480","2400","26","25","219","17977","0","14","1644","116"
"0","59","178","5","0","180801","0","5","40","9000","2400","27","25","219","19989","0","14","1685","123"
"0","59","178","5","0","180801","0","5","40","9725","2400","28","25","219","22174","0","14","1711","123"
"0","59","183","5","0","180801","0","5","40","10245","2400","29","25","219","24494","0","14","1745","128"
"0","59","188","5","0","180801","0","5","40","10445","2400","30","25","219","26999","0","14","1780","133"
"0","59","193","5","0","180801","0","5","40","10965","2400","31","25","219","29578","0","14","1815","138"
"0","59","193","5","0","180801","0","5","40","11790","2400","32","25","219","32284","0","14","1850","138"
"0","59","199","5","0","180801","0","5","40","12460","2400","33","25","219","35094","0","14","1883","144"
"0","59","205","5","0","180801","0","5","40","12760","2400","34","25","219","38095","0","14","1915","150"
"0","59","211","5","0","180801","0","5","40","13430","2400","35","25","219","41203","0","14","1947","156"
"0","59","218","5","0","180801","0","5","40","13730","2400","36","25","219","44454","0","14","1979","163"
"0","59","225","5","0","180801","0","5","40","14450","2400","37","25","219","47769","0","14","2011","170"
"0","59","232","5","0","180801","0","5","40","15170","2400","38","25","219","51194","0","14","2043","177"
"0","59","240","5","0","180801","0","5","40","15470","2400","39","25","219","54767","0","14","2075","185"
"0","0","2","0","0","180901","0","0","0","95","50","2","0","0","25","0","0","0","0"
"0","0","5","0","0","180901","0","0","0","370","100","3","0","0","74","0","0","0","1"
"0","0","10","0","0","180901","0","0","0","835","130","4","0","10","172","0","0","0","2"
"0","0","16","0","0","180901","0","0","5","1495","130","5","0","20","301","0","3","0","6"
"0","0","30","0","0","180901","0","0","5","2360","310","6","0","20","504","0","3","0","8"
"0","0","42","0","0","180901","0","0","5","3330","780","7","0","20","751","0","3","0","10"
"0","0","60","0","0","180901","0","0","5","4545","780","8","0","35","990","0","3","0","18"
"0","0","73","4","0","180901","0","0","5","5100","780","9","9","75","1328","0","3","20","24"
"0","0","82","9","0","180901","0","0","30","5460","780","10","18","75","1704","0","8","50","33"
"0","3","87","11","0","180901","0","0","50","6070","780","11","18","75","2121","0","13","92","42"
"0","19","96","11","0","180901","0","0","50","6740","780","12","18","75","2577","0","15","134","48"
"0","32","108","11","0","180901","0","0","50","7330","780","13","21","108","2992","0","17","157","62"
"0","32","121","11","0","180901","0","0","50","7790","780","14","21","141","3516","0","17","198","73"
"0","32","134","11","0","180901","0","0","50","8090","780","15","21","153","4091","0","17","264","84"
"0","35","149","11","0","180901","0","0","50","8310","780","16","21","165","4639","0","17","345","104"
"0","38","164","11","0","180901","0","0","50","8680","780","17","21","165","5162","0","17","433","136"
"0","38","179","11","0","180901","0","0","50","9165","780","18","21","165","5735","0","17","537","171"
"0","38","197","11","0","180901","0","0","50","9610","780","19","21","165","6454","0","17","656","195"
"0","38","217","11","0","180901","0","0","50","9935","780","20","21","165","7268","0","17","775","220"
"0","38","235","11","0","180901","0","0","50","10220","780","21","21","165","8192","0","17","906","244"
"0","38","251","11","0","180901","0","0","50","10435","780","22","21","165","9375","0","17","1024","257"
"0","38","275","11","0","180901","0","0","50","10780","780","23","21","165","10665","0","17","1095","276"
"0","38","300","11","0","180901","0","0","50","11140","780","24","21","165","12026","0","17","1178","301"
"0","38","316","11","0","180901","0","0","50","11340","780","25","21","165","13624","0","17","1263","323"
"0","38","322","11","0","180901","0","0","50","12165","780","26","21","165","15435","0","17","1302","332"
"0","38","327","11","0","180901","0","0","50","13410","780","27","21","165","17331","0","17","1326","339"
"0","38","332","11","0","180901","0","0","50","14655","780","28","21","165","19355","0","17","1350","346"
"0","38","337","11","0","180901","0","0","50","15900","780","29","21","165","21553","0","17","1375","351"
"0","38","352","11","0","180901","0","0","50","16620","780","30","21","165","23850","0","17","1410","366"
"0","38","367","11","0","180901","0","0","50","17340","780","31","21","165","26256","0","17","1445","381"
"0","38","372","11","0","180901","0","0","50","18685","780","32","21","165","28807","0","17","1471","386"
"0","38","383","11","0","180901","0","0","50","19810","780","33","21","165","31464","0","17","1504","397"
"0","38","405","11","0","180901","0","0","50","20410","780","34","21","165","34229","0","17","1544","419"
"0","38","427","11","0","180901","0","0","50","21010","780","35","21","165","37122","0","17","1584","441"
"0","38","450","11","0","180901","0","0","50","21610","780","36","21","165","40115","0","17","1624","464"
"0","38","474","11","0","180901","0","0","50","22210","780","37","21","165","43208","0","17","1664","488"
"0","38","498","11","0","180901","0","0","50","22810","780","38","21","165","46404","0","17","1704","512"
"0","38","522","11","0","180901","0","0","50","23410","780","39","21","165","49698","0","17","1744","536"
"0","0","0","0","0","181001","0","0","0","55","50","2","0","0","0","26","0","0","3"
"0","0","0","0","0","181001","0","0","0","150","100","3","0","0","0","94","0","0","7"
"0","0","2","0","0","181001","0","0","10","270","100","4","0","0","0","214","0","0","14"
"0","0","2","0","0","181001","0","0","10","450","100","5","0","0","0","405","0","0","29"
"0","0","4","0","0","181001","0","0","10","800","100","6","0","50","0","634","0","0","42"
"0","0","8","0","0","181001","0","0","15","1395","100","7","0","85","0","894","0","0","56"
"0","0","10","1","0","181001","0","0","30","1560","100","8","4","120","0","1286","0","0","63"
"16","0","10","2","0","181001","0","0","45","1700","100","9","9","155","0","1710","0","0","70"
"45","0","13","4","0","181001","0","0","45","1970","320","10","14","170","0","2175","0","0","75"
"90","0","13","5","0","181001","0","5","45","2130","540","11","14","186","0","2687","0","0","80"
"143","0","16","6","0","181001","0","11","45","2230","640","12","14","222","0","3211","0","0","85"
"205","0","21","6","0","181001","0","17","45","2370","640","13","16","242","0","3744","0","0","92"
"281","0","25","6","0","181001","0","17","45","2510","760","14","18","272","0","4324","0","0","99"
"351","0","33","6","0","181001","0","17","45","2540","880","15","22","282","0","4929","0","0","108"
"426","0","38","6","0","181001","0","17","45","2570","880","16","22","312","0","5602","0","0","116"
"498","0","42","6","0","181001","0","17","45","2570","880","17","22","342","0","6330","0","0","125"
"587","0","48","6","0","181001","0","17","45","2570","880","18","22","372","0","7114","0","0","134"
"720","0","53","6","0","181001","0","17","45","2570","880","19","22","372","0","8002","0","0","141"
"877","0","63","6","0","181001","0","17","45","2570","880","20","22","372","0","8923","0","0","155"
"1079","0","69","6","0","181001","0","17","45","2570","980","21","22","372","0","9942","0","0","163"
"1297","0","74","6","0","181001","0","17","45","2570","1080","22","22","372","0","11139","0","0","170"
"1481","0","80","6","0","181001","0","17","45","2570","1080","23","22","372","0","12462","0","0","186"
"1624","0","86","6","0","181001","0","17","45","2570","1080","24","22","372","0","13937","0","0","203"
"1733","0","92","6","0","181001","0","17","45","2570","1080","25","22","372","0","15647","0","0","211"
"1805","0","98","6","0","181001","0","17","45","3030","1080","26","22","372","0","17487","0","0","220"
"1850","0","104","6","0","181001","0","17","45","3030","1080","27","22","372","0","19522","0","0","228"
"1882","0","109","6","0","181001","0","17","45","3030","1080","28","22","372","0","21720","0","0","233"
"1915","0","113","6","0","181001","0","17","45","3490","1080","29","22","372","0","24042","0","0","237"
"1949","0","117","6","0","181001","0","17","45","3490","1080","30","22","372","0","26563","0","0","241"
"1983","0","121","6","0","181001","0","17","45","3950","1080","31","22","372","0","29142","0","0","245"
"2017","0","125","6","0","181001","0","17","45","3950","1080","32","22","372","0","31884","0","0","249"
"2050","0","129","6","0","181001","0","17","45","4450","1080","33","22","372","0","34717","0","0","253"
"2082","0","133","6","0","181001","0","17","45","4950","1080","34","22","372","0","37699","0","0","257"
"2114","0","137","6","0","181001","0","17","45","4950","1080","35","22","372","0","40886","0","0","261"
"2146","0","141","6","0","181001","0","17","45","4950","1080","36","22","372","0","44185","0","0","265"
"2178","0","146","6","0","181001","0","17","45","5450","1080","37","22","372","0","47529","0","0","270"
"2210","0","151","6","0","181001","0","17","45","5950","1080","38","22","372","0","50977","0","0","275"
"2242","0","155","6","0","181001","0","17","45","5950","1080","39","22","372","0","54592","0","0","279"
"0","0","3","0","0","181101","0","0","0","65","100","2","0","0","10","0","0","0","2"
"0","0","6","0","0","181101","0","0","0","275","200","3","0","0","55","0","0","0","4"
"0","0","12","0","0","181101","0","0","0","820","250","4","0","0","136","0","0","0","7"
"0","0","21","0","0","181101","0","0","5","1520","250","5","0","10","249","0","0","0","16"
