4456e830b0c58cde62ffb767182db74e4a744674662c51a981e2227bcd03d13c,fb8cf4b99a4437c1811a598c3ca6c6bcc337617056773d872479be3f67e17122,5c186887550ab265fdeea062c2fe701dac2955ff6a46f42738a84ad1433ff1e3,0b83a10c74c514f0ff25f3d97d3147293fafa6ee17c12c6db54a310fc1bb89d0,77c8be58c1d5ad367edb8092e49520de255eb8b842a5cd700f32ca521f4b1de3,62c61b73528e670f4ecb40c2b13308a36d0d77df1439a4f6d44704015d735c75,38a33c1566486c92bd9e9ba8ac9e0201cf09cc21744c62879a21ff51da36b516,99f862e19d69b72f61a6f1ad7fbd42bf0d154a057d10e943f6ac32bf8ad9c208,5e86f9f058a5678d0200f7fc8714720e5d437b244039383ac39bb5a7a6904e9a,96b30a6ee18f60785fbba84ce9aaffa8f80da9fc59a6c06d5d8fc27bd0ef9c1f,9199165a1eaa178a5e23a04ee6049a0a7175412e4f593d3fa17c64b56d90dfe7,2a9b0252eec6cc1aa353f8bcda5cf9a2eb9e0b317a5ddf319f55d50d4e4b279b,185bdde52c81a5e3f117af1bc89b40f737613496b5ef4cc7caa2f8e70bc370de,ea7c2e567ff6b262693641dd393610f7e9d1e114f941a84fda9570fb97192416,a25ff8456cf226813704018ece86bf2d519f9ca77a05aa0a5818d41ff6d05c7f,b99b4f8a28e045fd429fdbdddfdc2f87a5591703ba8de1f2e2a56eb82364c2dd,82111863198c82343fc32b0e4685fa5719172bfdd704f8d04bd352310b69d06d,6c76eb2ef9ae4872d52205b504a76c4b871db9b58cbf073c4aa0fbe595cc7696,72f97441f0eb1e77972163c32f9cd6c355175aa91b124579d49ac0bb9ff6cb73,6e0d3a03af957d92c3d1467664d9ecb5fe5f4611b2f1e4f7998084b6112fb673,fe6cbfb87725a218f51518be722e171ad68adf4fd95889e428eb8b0e78ff8cf3,1ed059e2fc69ae2e185a2b3ee8009e5a4dd49c7883b30c3245ce6e07bd677e33,a410896785b93273898b25ea7d530bca3867052ecde4b4aaa02e9985f43594f5,ff11938a25b9a4d630600a0b9dc65ca5aeb25f3661b5389f22830b6ab42a4549,8db3ae5e5e04fc7479d39beb31fab746f26fc1ccb0290eab8ef88e0a24facaa2,cbbe8df0282fefdf35a6e4ca8525cc463ae7662597850f0490701b3821d0fbd4,18fc2973ed5e0871c5940908bad1af10ac95ae2d1b31e0f318541a46d7b6d9a9,0da18e02f444a33855315ae420ecb52649a44a0b22387c6d68a552f82e24732e,0e595654ae2d33d9ebe0752b4dd3d6c3698ee5aec5adec3f441dcac3dc58115c,1dce6129536ef490db5cac9e9e7ab4754f6a08b2903e67b06c42b0fa375092c3,8ca18b64f802dee2cf1b608767cea13749d45d1bbee7fb114345bc9ee3f00084,3737391ed076e0dbcb3c26fa75d8d3027c16c3bea56e97fa8bd8c14864dcda18,42e78bc46bcbe8af4bdd8eb75828bd5b41f89c82cf6cbf8f6d7ec0a9173cb38d,ed5a9be6b659ced729108eb9fd3073f21c067735e25ec7e8eeb74bb3e347e1c1,8241b4e340ae0dc86c2705ddddbd669a05db187383f3e6f65f8896ddbcbbdd67,e97d70d5e81bf0e84c2ed04160112057294e6a09e4f6b1dca9ee05459dff7961,6fc367d79fb6380c9da1dc84c2ef628a25df42b536db29a497205da64c908843,02ddc2fed45d4d0a7b5d795075de1d30a7a25f99fe82ff6671698a6400b665bf,764d9063008b50d907df3bf4e150bfa7c526cf96f241c514d680732b1083b72f,1e27ebed93d4cc806d08173c20b28505b46575b4907acc5dbfca2b87ddacabea,6dcfca4aad8d5ebb244a22c6249431be3950e00d6b82214c74886ebba0d61058,33996f2f6e94102b0dd761f15c404ad93b9bbee89ecee301fc4b3edfdd570d1b,de473ee983ae5f3ab9025a6b419d741bf903da5a1ce146a56ac13a9cf4db9f75,3d9b97c6a1260f71b65a081f2b8e4969ba421e2f0fde5ebc2127a0e66036347f
"0","0","3150","3150","0","16202703","0","海獅怪","0","0","0","0","3150","0","44","0","0","2370","0","0","0","0","3150","0","850104701","0","0","1","0","0","3150","0","0","0","3150","1580","0","13200","315","250400","0","0","200000001","0"
"0","0","3150","3150","0","16330125","0","生者劍士像","0","0","0","0","3150","0","44","0","0","2844","0","0","0","0","3150","0","850104702","0","0","1","0","0","3150","0","0","0","3150","1264","0","14922","315","251000","0","0","200000001","0"
"48","0","315","315","0","14604889","0","流夏的闇影","0","996","0","61","315","0","44","0","5","3114","0","1","0","0","315","4","850104703","0","0","33","0","0","315","42","0","0","315","2451","0","41615","315","605601","0","0","200000001","0"
"37","0","315","315","0","11598109","0","古蕾婭的闇影","0","0","0","50","315","0","44","0","5","531","0","1","0","0","315","17","850104704","0","2126","33","0","0","315","0","86434","0","315","451","0","0","315","609401","0","0","200000001","0"
"0","0","3150","3150","0","15553133","0","洞窟蝙蝠","0","0","0","0","3150","0","44","0","0","1185","0","0","0","0","3150","0","850104705","0","0","1","0","0","3150","0","50642","0","3150","790","0","0","315","254900","0","0","200000001","0"
"0","0","3150","3150","0","17099383","0","高等獸人","0","0","0","0","3150","0","44","0","0","2370","0","0","0","0","3150","0","850104801","0","0","1","0","0","3150","0","0","0","3150","948","0","12517","315","252900","0","0","200000001","0"
"0","0","3150","3150","0","16772754","0","多倫多獸","0","0","0","0","3150","0","44","0","0","1896","0","0","0","0","3150","0","850104802","0","0","1","0","0","3150","0","0","0","3150","1264","0","13890","315","252000","0","0","200000001","0"
"0","0","3150","3150","0","17026553","0","叢林護衛","0","0","0","0","3150","0","44","0","0","2370","0","0","0","0","3150","0","850104803","0","0","1","0","0","3150","0","0","0","3150","948","0","14402","315","251300","0","0","200000001","0"
"35","0","315","315","0","14551171","0","望的闇影","0","568","0","49","315","0","45","0","6","2204","0","1","0","0","315","4","850104804","0","0","33","0","0","315","29","0","0","315","3226","0","40550","315","602901","0","0","200000001","0"
"34","0","315","315","0","12394436","0","伊莉亞的闇影","0","0","0","60","315","0","44","0","6","680","0","1","0","0","315","17","850104805","0","2277","33","0","0","315","0","45543","0","315","500","0","0","315","604401","0","0","200000001","0"
"0","0","3150","3150","0","16353337","0","岩龜暴君","0","0","0","0","3150","0","44","0","0","2370","0","0","0","0","3150","0","850104901","0","0","1","0","0","3150","0","0","0","3150","1580","0","11656","315","251100","0","0","200000001","0"
"0","0","3150","3150","0","16838843","0","哥布林護衛","0","0","0","0","3150","0","44","0","0","1422","0","0","0","0","3150","0","850104902","0","0","1","0","0","3150","0","0","0","3150","1580","0","14232","315","251200","0","0","200000001","0"
"0","0","3150","3150","0","19382600","0","小小哥布林","0","0","0","0","3150","0","44","0","0","1422","0","0","0","0","3150","0","850104903","0","0","1","0","0","3150","200","0","0","3150","316","0","14573","315","250300","0","0","200000001","0"
"25","0","315","315","0","14000984","0","空花（黑暗）的闇影","0","0","0","86","315","0","44","0","5","2159","0","1","0","0","315","20","850104904","0","136","33","0","0","315","12","45131","0","315","2691","0","0","315","619101","0","0","200000001","0"
"36","0","315","315","0","11546451","0","璃乃（聖誕節）的闇影","0","2744","0","35","315","0","66","0","5","592","0","1","0","0","315","0","850104905","0","0","33","0","0","315","17","0","0","315","532","0","81121","315","619301","0","0","200000001","0"
"130","0","6000","300","0","203000000","0","劍蛇","0","0","0","0","6000","0","60","0","1","0","0","0","0","0","300","0","850105001","0","0","1","0","0","5000","0","0","300","0","0","0","0","325","313402","0","0","300000008","0"
"0","0","0","0","0","1200000","0","劍蛇部位A","0","0","0","0","0","0","60","0","1","2800","0","0","0","0","0","0","850105002","0","0","1","0","0","0","0","20000","0","0","2900","0","40000","325","313402","0","0","300000008","0"
"0","0","0","0","0","1800000","0","劍蛇部位B","0","0","0","0","0","0","60","0","1","1000","0","0","0","0","0","0","850105003","0","0","1","0","0","0","0","0","0","0","1600","0","0","325","313402","0","0","300000008","0"
"0","0","0","0","0","900000","0","劍蛇部位C","0","0","0","0","0","0","60","0","1","400","0","0","0","0","0","0","850105004","0","0","1","0","0","0","0","0","0","0","500","0","0","325","313402","0","0","300000008","0"
"0","0","0","100","0","1000000000","0","爆裂敵人","0","0","0","0","0","150","100","0","1","0","0","0","0","0","0","0","850105005","0","0","1","0","0","500","0","0","9000","500","0","0","0","325","217300","0","0","300000008","0"
"0","0","250","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","850105006","0","0","1","0","0","0","0","0","0","0","0","0","0","325","217301","0","0","300000008","0"
"0","0","0","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","1000","100","0","1","0","0","0","0","0","0","0","850105007","0","0","1","0","0","0","0","0","0","0","0","0","0","325","217303","0","0","300000008","0"
"0","0","3170","3170","0","16160423","0","獸人","0","0","0","0","3170","0","41","0","0","1431","0","0","0","0","3170","0","850105101","0","0","1","0","0","3170","0","0","0","3170","1590","0","17480","317","252800","0","0","200000001","0"
"0","0","3170","3170","0","15636501","0","寄居蟹騎士","0","0","0","0","3170","0","41","0","0","1431","0","0","0","0","3170","0","850105102","0","0","1","0","0","3170","0","0","0","3170","2226","0","21476","317","254100","0","0","200000001","0"
"0","0","3170","3170","0","15994915","0","棘刺蟹","0","0","0","0","3170","0","41","0","0","1908","0","0","0","0","3170","0","850105103","0","0","1","0","0","3170","0","0","0","3170","1272","0","20072","317","250100","0","0","200000001","0"
"36","0","317","317","0","13037396","0","靜流（夏日）的闇影","0","556","0","166","317","0","41","0","5","2400","0","1","0","0","317","5","850105104","0","0","33","0","0","317","21","0","0","317","3834","0","57174","317","617101","0","0","200000001","0"
"36","0","317","317","0","11147623","0","霸瞳皇帝的闇影","0","1633","0","40","317","0","41","0","5","884","0","0","0","0","317","0","850105105","0","0","33","0","0","317","7","0","0","317","1002","0","105101","317","606901","0","0","200000001","0"
"0","0","3180","3180","0","15658193","0","岩龜暴君","0","0","0","0","3180","0","41","0","0","2393","0","0","0","0","3180","0","850105201","0","0","1","0","0","3180","0","0","0","3180","1595","0","16493","318","251100","0","0","200000001","0"
"0","0","3180","3180","0","15735923","0","生者劍士像","0","0","0","0","3180","0","41","0","0","2871","0","0","0","0","3180","0","850105202","0","0","1","0","0","3180","0","0","0","3180","1276","0","21232","318","251000","0","0","200000001","0"
"59","0","318","318","0","10964450","0","香織的闇影","0","2377","0","30","318","0","55","0","6","644","0","1","0","0","318","15","850105203","0","0","33","0","0","318","18","0","0","318","921","0","124521","318","601701","0","0","200000001","0"
"39","0","318","318","0","10996686","0","美冬（工作服）的闇影","0","1458","0","35","318","0","41","0","5","1125","0","1","0","0","318","0","850105204","0","0","33","0","0","318","13","0","0","318","1461","0","100585","318","616901","0","0","200000001","0"
"0","0","3180","3180","0","15565898","0","海馬騎士","0","0","0","0","3180","0","41","0","0","718","0","0","0","0","3180","0","850105205","0","0","1","0","0","3180","0","0","0","3180","479","0","42109","318","256500","0","0","200000001","0"
"0","0","3200","3200","0","19967225","0","魔像","0","0","0","0","3200","0","41","0","0","963","0","0","0","0","3200","0","850105301","0","0","1","0","0","3200","0","0","0","3200","2568","0","22490","320","250700","0","0","200000001","0"
"0","0","3200","3200","0","19567080","0","擰扭相思樹","0","0","0","0","3200","0","41","0","0","1926","0","0","0","0","3200","0","850105302","0","0","1","0","0","3200","0","0","0","3200","1284","0","25810","320","251900","0","0","200000001","0"
"28","0","320","320","0","16249211","0","宮子的闇影","0","322","0","44","320","0","41","0","6","2672","0","1","0","0","320","4","850105303","0","0","34","0","0","320","113","0","0","320","4214","0","72776","320","600701","0","0","200000001","0"
"27","0","320","320","0","15531364","0","紡希（萬聖節）的闇影","0","1117","0","59","320","0","48","0","5","2703","0","1","0","0","320","4","850105304","0","0","34","0","0","320","72","0","0","320","3768","0","71922","320","613901","0","0","200000001","0"
"39","0","320","320","0","12636653","0","初音的闇影","0","0","0","49","320","0","41","0","6","877","0","1","0","0","320","16","850105305","0","2326","34","0","0","320","0","141867","0","320","830","0","0","320","601201","0","0","200000001","0"
"0","0","3210","3210","0","16709397","0","叢林護衛","0","0","0","0","3210","0","41","0","0","2415","0","0","0","0","3210","0","850105401","0","0","1","0","0","3210","0","0","0","3210","966","0","22246","321","251300","0","0","200000001","0"
"46","0","321","321","0","12194361","0","秋乃的闇影","0","1651","0","45","321","0","46","0","6","1185","0","1","0","0","321","0","850105402","0","0","34","0","0","321","17","0","0","321","1470","0","108691","321","603201","0","0","200000001","0"
"0","0","3210","3210","0","15383184","0","鼠妖","0","0","0","0","3210","0","41","0","0","1449","0","0","0","0","3210","0","850105403","0","0","1","0","0","3210","0","0","0","3210","966","0","70724","321","253700","0","0","200000001","0"
"41","0","321","321","0","10966958","0","莫妮卡（魔法少女）的闇影","0","2014","0","870","321","0","41","0","5","986","0","1","0","0","321","1","850105404","0","0","34","0","0","321","14","0","0","321","1009","0","111082","321","614201","0","0","200000001","0"
"0","0","3210","3210","0","14607413","0","噬冰怪","0","0","0","0","3210","0","41","0","0","483","0","0","0","0","3210","0","850105405","0","0","1","0","0","3210","0","0","0","3210","322","0","36824","321","258800","0","0","200000001","0"
"28","0","322","322","0","13776258","0","宮子的闇影","0","322","0","44","322","0","41","0","6","2675","0","1","0","0","322","4","850105501","0","0","34","0","0","322","113","0","0","322","4225","0","60694","322","600701","0","0","200000001","0"
"0","0","3220","3220","0","15699424","0","毒蟾蜍","0","0","0","0","3220","0","41","0","0","1212","0","0","0","0","3220","0","850105502","0","0","1","0","0","3220","0","0","0","3220","808","0","76263","322","254800","0","0","200000001","0"
"29","0","322","322","0","11424855","0","優衣（祭服）的闇影","0","0","0","2900","322","0","41","0","5","2790","0","1","0","0","322","31","850105503","0","596","34","0","0","322","3","85276","0","322","1729","0","0","322","615601","0","0","200000001","0"
"0","0","3220","3220","0","15126302","0","冰魚","0","0","0","0","3220","0","41","0","0","1212","0","0","0","0","3220","0","850105504","0","0","1","0","0","3220","0","0","0","3220","808","0","85102","322","255200","0","0","200000001","0"
"0","0","3220","3220","0","15819711","0","遷徙之鳶","0","0","0","0","3220","0","41","0","0","727","0","0","0","0","3220","0","850105505","0","0","1","0","0","3220","0","0","0","3220","485","0","30586","322","256200","0","0","200000001","0"
"0","0","3240","3240","0","20430972","0","高等獸人","0","0","0","0","3240","0","41","0","0","2438","0","0","0","0","3240","0","850105601","0","0","1","0","0","3240","0","0","0","3240","975","0","23506","324","252900","0","0","200000001","0"
"33","0","324","324","0","16638721","0","空花的闇影","0","953","0","269","324","0","41","0","6","4087","0","1","0","0","324","6","850105602","0","67","34","0","0","324","22","0","0","324","2884","0","65492","324","604503","0","0","200000001","0"
"48","0","324","324","0","16996124","0","純的闇影","0","605","0","69","324","0","41","0","6","3787","0","1","0","0","324","5","850105603","0","0","34","0","0","324","26","0","0","324","3560","0","65938","324","604701","0","0","200000001","0"
"40","0","324","324","0","12895953","0","智（魔法少女）的闇影","0","2422","0","36","324","0","71","0","5","544","0","1","0","0","324","0","850105604","0","1387","34","0","0","324","10","0","0","324","635","0","144924","324","614301","0","0","200000001","0"
"0","0","3240","3240","0","19049449","0","搗蛋惡魔","0","0","0","0","3240","0","41","0","0","732","0","0","0","0","3240","0","850105605","0","0","1","0","0","3240","0","109194","0","3240","488","0","0","324","256300","0","0","200000001","0"
"0","0","1","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","500","0","0","850105606","0","0","1","0","0","0","0","0","0","0","0","0","0","450","217305","0","0","300000008","0"
"0","0","250","0","0","1000000000","50","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","50","0","0","850105607","0","0","1","0","0","0","0","0","0","0","0","0","0","450","217301","0","0","300000008","0"
"0","0","3250","3250","0","17115596","0","魔像","0","0","0","0","3250","0","41","0","0","978","0","0","0","0","3250","0","850105701","0","0","1","0","0","3250","0","0","0","3250","2608","0","18394","325","250700","0","0","200000001","0"
"0","0","3250","3250","0","18649662","0","小狸貓","0","0","0","0","3250","0","41","0","0","978","0","0","0","0","3250","0","850105702","0","0","1","0","0","3250","0","11545","0","3250","652","0","0","325","250600","0","0","200000001","0"
"43","0","325","325","0","14053731","0","望的闇影","0","636","0","49","325","0","45","0","6","2918","0","1","0","0","325","4","850105703","0","0","34","0","0","325","29","0","0","325","4051","0","59525","325","602901","0","0","200000001","0"
"0","0","3250","3250","0","15938783","0","惡魔寶寶","0","0","0","0","3250","0","41","0","0","734","0","0","0","0","3250","0","850105704","0","0","1","0","0","3250","0","45579","0","3250","489","0","0","325","257300","0","0","200000001","0"
"39","0","325","325","0","11110570","0","鏡華的闇影","0","0","0","60","325","0","41","0","6","707","0","1","0","0","325","17","850105705","0","2781","34","0","0","325","0","122324","0","325","600","0","0","325","603602","0","0","200000001","0"
"0","0","3260","3260","0","17177741","0","叢林護衛","0","0","0","0","3260","0","41","0","0","2453","0","0","0","0","3260","0","850105801","0","0","1","0","0","3260","0","0","0","3260","981","0","22260","326","251300","0","0","200000001","0"
"0","0","3260","3260","0","16429163","0","生者劍士像","0","0","0","0","3260","0","41","0","0","2943","0","0","0","0","3260","0","850105802","0","0","1","0","0","3260","0","0","0","3260","1308","0","23095","326","251000","0","0","200000001","0"
"48","0","326","326","0","14389555","0","純的闇影","0","605","0","69","326","0","41","0","6","3796","0","1","0","0","326","5","850105803","0","0","34","0","0","326","26","0","0","326","3565","0","54996","326","604701","0","0","200000001","0"
"0","0","3260","3260","0","15757635","0","毒牙蜥蜴","0","0","0","0","3260","0","41","0","0","1472","0","0","0","0","3260","0","850105804","0","0","1","0","0","3260","0","0","0","3260","981","0","72129","326","252200","0","0","200000001","0"
"50","0","326","326","0","12260082","0","咲戀（夏日）的闇影","0","864","0","59","326","0","41","0","5","2234","0","2","0","0","326","4","850105805","0","0","34","0","0","326","40","0","0","326","2287","0","86161","326","610301","0","0","200000001","0"
"0","0","3280","3280","0","16453250","0","岩龜暴君","0","0","0","0","3280","0","41","0","0","2468","0","0","0","0","3280","0","850105901","0","0","1","0","0","3280","0","0","0","3280","1645","0","17852","328","251100","0","0","200000001","0"
"0","0","3280","3280","0","17014080","0","哥布林護衛","0","0","0","0","3280","0","41","0","0","1481","0","0","0","0","3280","0","850105902","0","0","1","0","0","3280","0","0","0","3280","1645","0","21991","328","251200","0","0","200000001","0"
"44","0","328","328","0","14771373","0","貪吃佩可的闇影","0","558","0","146","328","0","41","0","6","3306","0","2","0","0","328","5","850105903","0","0","34","0","0","328","21","0","0","328","3864","0","66768","328","605802","0","0","200000001","0"
"50","0","328","328","0","10820455","0","琪愛兒的闇影","0","2771","0","20","328","0","62","0","5","756","0","1","0","0","328","25","850105904","0","0","34","0","0","328","24","0","0","328","1013","0","117419","328","610901","0","0","200000001","0"
"0","0","3280","3280","0","15919543","0","翠綠蜥蜴","0","0","0","0","3280","0","41","0","0","1481","0","0","0","0","3280","0","850105905","0","0","1","0","0","3280","0","0","0","3280","987","0","71024","328","252400","0","0","200000001","0"
"130","0","5000","0","0","160000000","0","黑曜飛龍","0","0","0","0","50000","300","60","0","1","0","0","0","0","0","300","0","850106001","0","0","1","0","0","50000","0","0","300","50000","0","0","0","338","312003","0","0","300000008","0"
"0","0","0","0","0","1200000","0","黑曜飛龍Ａ","0","0","0","0","0","0","60","0","1","10000","0","0","0","0","0","0","850106002","0","0","1","0","0","0","0","0","0","0","10000","0","60000","338","312003","0","0","300000008","0"
"0","0","0","0","0","3600000","0","黑曜飛龍Ｂ","0","0","0","0","0","0","60","0","1","1200","0","0","0","0","0","0","850106003","0","0","1","0","0","0","0","0","0","0","1800","0","0","338","312003","0","0","300000008","0"
"0","0","0","0","0","2400000","0","黑曜飛龍Ｃ","0","0","0","0","0","0","60","0","1","500","0","0","0","0","0","0","850106004","0","0","1","0","0","0","0","0","0","0","600","0","0","338","312003","0","0","300000008","0"
"0","0","0","100","0","1000000000","0","爆裂敵人","0","0","0","0","0","150","100","0","1","0","0","0","0","0","0","0","850106005","0","0","1","0","0","500","0","0","9000","500","0","0","0","338","217300","0","0","300000008","0"
"0","0","250","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","50","0","0","850106006","0","0","1","0","0","0","0","0","0","0","0","0","0","338","217301","0","0","300000008","0"
"0","0","3280","3280","0","17491372","0","高等獸人","0","0","0","0","3280","0","41","0","0","2468","0","0","0","0","3280","0","850106101","0","0","1","0","0","3280","0","0","0","3280","987","0","19236","328","252900","0","0","200000001","0"
"39","0","328","328","0","12440295","0","茜里的闇影","0","0","0","153","328","0","41","0","6","2190","0","1","0","0","328","31","850106102","0","675","34","0","0","328","3","100627","0","328","1846","0","0","328","600601","0","0","200000001","0"
"0","0","3280","3280","0","16324385","0","搗蛋惡魔","0","0","0","0","3280","0","41","0","0","741","0","0","0","0","3280","0","850106103","0","0","1","0","0","3280","0","90602","0","3280","494","0","0","328","256300","0","0","200000001","0"
"0","0","3280","3280","0","16293802","0","潛陸水母","0","0","0","984","3280","0","41","0","0","1481","0","0","0","0","3280","0","850106104","0","0","1","0","0","3280","0","3646","0","3280","987","0","0","328","257400","0","0","200000001","0"
"39","0","328","328","0","11849149","0","雪的闇影","0","0","0","151","328","0","41","0","6","1483","0","1","0","0","328","33","850106105","0","1066","34","0","0","328","0","109614","0","328","1312","0","0","328","600802","0","0","200000001","0"
"0","0","3290","3290","0","17247692","0","哥布林護衛","0","0","0","0","3290","0","41","0","0","1485","0","0","0","0","3290","0","850106201","0","0","1","0","0","3290","0","0","0","3290","1650","0","23163","329","251200","0","0","200000001","0"
"0","0","3290","3290","0","16545637","0","生者戰士像","0","0","0","0","3290","0","41","0","0","1980","0","0","0","0","3290","0","850106202","0","0","1","0","0","3290","0","0","0","3290","1980","0","24026","329","250900","0","0","200000001","0"
"48","0","329","329","0","14648052","0","純的闇影","0","619","0","69","329","0","41","0","6","3885","0","1","0","0","329","5","850106203","0","0","34","0","0","329","26","0","0","329","3674","0","62761","329","604701","0","0","200000001","0"
"39","0","329","329","0","11627443","0","美冬（工作服）的闇影","0","1541","0","35","329","0","41","0","5","1193","0","1","0","0","329","0","850106204","0","0","34","0","0","329","13","0","0","329","1555","0","115255","329","616901","0","0","200000001","0"
"0","0","3290","3290","0","16239722","0","波奇卡","0","0","0","0","3290","0","41","0","0","495","0","0","0","0","3290","0","850106205","0","0","1","0","0","3290","0","61910","0","3290","330","0","0","329","258500","0","0","200000001","0"
"0","0","3300","3300","0","20148786","0","岩龜暴君","0","0","0","0","3300","0","41","0","0","2483","0","0","0","0","3300","0","850106301","0","0","1","0","0","3300","0","0","0","3300","1655","0","21815","330","251100","0","0","200000001","0"
"0","0","3300","3300","0","23097296","0","小狸貓","0","0","0","0","3300","0","41","0","0","993","0","0","0","0","3300","0","850106302","0","0","1","0","0","3300","0","13936","0","3300","662","0","0","330","250600","0","0","200000001","0"
"29","0","330","330","0","17162093","0","空花（大江戶）的闇影","0","0","0","214","330","0","41","0","5","4231","0","2","0","0","330","35","850106303","0","136","35","0","0","330","12","76113","0","330","3218","0","0","330","609501","0","0","200000001","0"
"49","0","330","330","0","13512008","0","琪愛兒（聖學祭）的闇影","0","2543","0","50","330","0","60","0","5","591","0","1","0","0","330","40","850106304","0","0","35","0","0","330","20","0","0","330","884","0","155643","330","616301","0","0","200000001","0"
"46","0","330","330","0","13637452","0","璃乃的闇影","0","3043","0","75","330","0","60","0","6","966","0","2","0","0","330","0","850106305","0","0","35","0","0","330","24","0","0","330","1001","0","165912","330","601101","0","0","200000001","0"
"0","0","3300","3300","0","20462240","0","小小哥布林","0","0","0","0","3300","0","41","0","0","1490","0","0","0","0","3300","0","850106401","0","0","1","0","0","3300","200","0","0","3300","331","0","22387","330","250300","0","0","200000001","0"
"39","0","330","330","0","12843983","0","茜里的闇影","0","0","0","153","330","0","41","0","6","2190","0","1","0","0","330","36","850106402","0","672","35","0","0","330","3","109163","0","330","1862","0","0","330","600601","0","0","200000001","0"
"34","0","330","330","0","10886333","0","萊拉耶爾的闇影","0","0","0","45","330","0","41","0","5","642","0","0","0","0","330","17","850106403","0","2408","35","0","0","330","0","122956","0","330","605","0","0","330","626501","0","0","200000001","0"
"0","0","3300","3300","0","16624576","0","潛陸水母","0","0","0","990","3300","0","41","0","0","1490","0","0","0","0","3300","0","850106404","0","0","1","0","0","3300","0","3537","0","3300","993","0","0","330","257400","0","0","200000001","0"
"0","0","3300","3300","0","16459866","0","波奇卡","0","0","0","0","3300","0","41","0","0","497","0","0","0","0","3300","0","850106405","0","0","1","0","0","3300","0","57860","0","3300","331","0","0","330","258500","0","0","200000001","0"
"0","0","3310","3310","0","17093637","0","生者劍士像","0","0","0","0","3310","0","41","0","0","2988","0","0","0","0","3310","0","850106501","0","0","1","0","0","3310","0","0","0","3310","1328","0","22937","331","251000","0","0","200000001","0"
"0","0","3310","3310","0","17496034","0","棘刺蟹","0","0","0","0","3310","0","41","0","0","1992","0","0","0","0","3310","0","850106502","0","0","1","0","0","3310","0","0","0","3310","1328","0","21712","331","250100","0","0","200000001","0"
"33","0","331","331","0","14719278","0","空花的闇影","0","970","0","273","331","0","41","0","6","4118","0","1","0","0","331","6","850106503","0","68","35","0","0","331","22","0","0","331","2889","0","61622","331","604503","0","0","200000001","0"
"63","0","331","331","0","14883875","0","流夏的闇影","0","1140","0","61","331","0","41","0","6","3913","0","1","0","0","331","4","850106504","0","0","35","0","0","331","42","0","0","331","3214","0","65585","331","605601","0","0","200000001","0"
"0","0","3310","3310","0","16709980","0","惡魔寶寶","0","0","0","0","3310","0","41","0","0","747","0","0","0","0","3310","0","850106505","0","0","1","0","0","3310","0","44253","0","3310","498","0","0","331","257300","0","0","200000001","0"
"0","0","3320","3320","0","18828793","0","岩龜暴君","0","0","0","0","3320","0","41","0","0","2498","0","0","0","0","3320","0","850106601","0","0","1","0","0","3320","0","0","0","3320","1665","0","21824","332","251100","0","0","200000001","0"
"27","0","332","332","0","15626509","0","紡希（萬聖節）的闇影","0","1136","0","59","332","0","48","0","5","2690","0","1","0","0","332","4","850106602","0","0","35","0","0","332","72","0","0","332","3842","0","80865","332","613901","0","0","200000001","0"
"48","0","332","332","0","16978941","0","貪吃佩可的闇影","0","579","0","147","332","0","41","0","6","3289","0","2","0","0","332","5","850106603","0","0","35","0","0","332","21","0","0","332","3881","0","88308","332","605802","0","0","200000001","0"
"0","0","3320","3320","0","18312041","0","軟泥怪","0","0","0","0","3320","0","41","0","0","1499","0","0","0","0","3320","0","850106604","0","0","1","0","0","3320","0","78513","0","3320","999","0","0","332","252600","0","0","200000001","0"
"55","0","332","332","0","13024483","0","鈴奈的闇影","0","2304","0","50","332","0","68","0","6","976","0","2","0","0","332","0","850106605","0","0","35","0","0","332","3","0","0","332","786","0","167560","332","601601","0","0","200000001","0"
"0","0","1","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","850106606","0","0","1","0","0","0","0","0","0","0","0","0","0","450","217305","0","0","300000008","0"
"0","0","250","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","850106607","0","0","1","0","0","100","0","0","0","0","0","0","0","450","217301","0","0","300000008","0"
"0","0","3320","3320","0","17311469","0","生者劍士像","0","0","0","0","3320","0","41","0","0","2997","0","0","0","0","3320","0","850106701","0","0","1","0","0","3320","0","0","0","3320","1332","0","22941","332","251000","0","0","200000001","0"
"58","0","332","332","0","13219528","0","怜的闇影","0","1891","0","60","332","0","48","0","6","919","0","1","0","0","332","0","850106702","0","0","35","0","0","332","7","0","0","332","1120","0","123724","332","600301","0","0","200000001","0"
"0","0","3320","3320","0","16727921","0","重鎚巨蟹","0","0","0","0","3320","0","41","0","0","1499","0","0","0","0","3320","0","850106703","0","0","1","0","0","3320","0","0","0","3320","999","0","68874","332","253000","0","0","200000001","0"
