c9d2206aa9b50fb4e12f8c108fac1f340e987ddbe1a9aafd08dd9d3b5f6c5da0,78b065dabcc30fb3cccb659ad9d2980ef1d26e2bb97da89a603e13fc456a1279,19744942317ba1e951a6e4a6bea1a87062d4d3f75b7b6883f93d185ff7e6d532,c71d2cd078eb0c9e6fff3cd22cedb0c42ebe3533ef52deca29f51c6ed173fc1f,92cd702bd9a9ba29681d379502f4dc1df5ef31249e10efe305bbd0115b275862,9149a731df431474b6143e061b39312fdffa86a5e63807ec3663f908c1d63102,fbb7e1ae86f9a9b86264f39a57a60695dbeb962f25ee5a633291e30553936e33,43462c993a442ad0b204703ba79b6bdb27dc65fbc7930f693bbc29da59cd7d10,ff8a44e4acfb0866cda9bc2b12fe97ae5463642c481c166134a11561e9d43620,5061ba3c0619afcee7a6509ad22315c508b30d2abc728c4d9ac1245dabd23ce3,d21c2d3ba1d81e60973df1a82b0a14190b078100cc2377f4f12c4064a2b10fbc,46755f8b2d2e94c44a205775004069ed78d6b19ce94f16928f0a8ac6794d7f36,523adbf5938c34eae13bcc84fdbc4bd31c5aea3da9257b4c6376a4c8912f1827,29503637c8b45adedf652d3efc8e9f6ec7280afa19648ac6702dcd8d8400f6c2,822708ff1d1402b4b62f642e4e5bea6bbf64885c1767fd6e8736f646fd53a5b8,9f8921cfe831eb4a16a656d00372b8a9da5c4848ca8e1b782085d47decbc40d9
"100","0","2","2","1082104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1082105","100","0","8","90006","0","91002","0","31025","0","2","0"
"20","0","2","2","1082106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1082107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1082108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1082109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1082110","100","0","8","90006","0","91002","0","31025","0","1","0"
"20","0","2","2","1082111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1082112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1082113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1082114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1082115","100","0","8","90006","0","91002","0","31025","0","1","0"
"25000","0","0","0","1082116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1083101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1083102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1083103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1083104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1083105","100","0","8","90006","0","91002","0","31042","0","2","0"
"20","0","2","2","1083106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1083107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1083108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1083109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1083110","100","0","8","90006","0","91002","0","31042","0","1","0"
"20","0","2","2","1083111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1083112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1083113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1083114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1083115","100","0","8","90006","0","91002","0","31042","0","1","0"
"25000","0","0","0","1083116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1084101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1084102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1084103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1084104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1084105","100","0","8","90006","0","91002","0","31022","0","2","0"
"20","0","2","2","1084106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1084107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1084108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1084109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1084110","100","0","8","90006","0","91002","0","31022","0","1","0"
"20","0","2","2","1084111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1084112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1084113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1084114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1084115","100","0","8","90006","0","91002","0","31022","0","1","0"
"25000","0","0","0","1084116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1085101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1085102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1085103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1085104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1085105","100","0","8","90006","0","91002","0","31214","0","2","0"
"20","0","2","2","1085106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1085107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1085108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1085109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1085110","100","0","8","90006","0","91002","0","31214","0","1","0"
"20","0","2","2","1085111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1085112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1085113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1085114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1085115","100","0","8","90006","0","91002","0","31214","0","1","0"
"25000","0","0","0","1085116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1086101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1086102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1086103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1086104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1086105","100","0","8","90006","0","91002","0","31043","0","2","0"
"20","0","2","2","1086106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1086107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1086108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1086109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1086110","100","0","8","90006","0","91002","0","31043","0","1","0"
"20","0","2","2","1086111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1086112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1086113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1086114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1086115","100","0","8","90006","0","91002","0","31043","0","1","0"
"25000","0","0","0","1086116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1087101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1087102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1087103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1087104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1087105","100","0","8","90006","0","91002","0","31018","0","2","0"
"20","0","2","2","1087106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1087107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1087108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1087109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1087110","100","0","8","90006","0","91002","0","31018","0","1","0"
"20","0","2","2","1087111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1087112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1087113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1087114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1087115","100","0","8","90006","0","91002","0","31018","0","1","0"
"25000","0","0","0","1087116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1088101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1088102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1088103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1088104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1088105","100","0","8","90006","0","91002","0","31145","0","2","0"
"20","0","2","2","1088106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1088107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1088108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1088109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1088110","100","0","8","90006","0","91002","0","31145","0","1","0"
"20","0","2","2","1088111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1088112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1088113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1088114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1088115","100","0","8","90006","0","91002","0","31145","0","1","0"
"25000","0","0","0","1088116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1089101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1089102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1089103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1089104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1089105","100","0","8","90006","0","91002","0","31025","0","2","0"
"20","0","2","2","1089106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1089107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1089108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1089109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1089110","100","0","8","90006","0","91002","0","31025","0","1","0"
"20","0","2","2","1089111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1089112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1089113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1089114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1089115","100","0","8","90006","0","91002","0","31025","0","1","0"
"25000","0","0","0","1089116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1090101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1090102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1090103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1090104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1090105","100","0","8","90006","0","91002","0","31042","0","2","0"
"20","0","2","2","1090106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1090107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1090108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1090109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1090110","100","0","8","90006","0","91002","0","31042","0","1","0"
"20","0","2","2","1090111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1090112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1090113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1090114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1090115","100","0","8","90006","0","91002","0","31042","0","1","0"
"25000","0","0","0","1090116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1091101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1091102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1091103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1091104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1091105","100","0","8","90006","0","91002","0","31022","0","2","0"
"20","0","2","2","1091106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1091107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1091108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1091109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1091110","100","0","8","90006","0","91002","0","31022","0","1","0"
"20","0","2","2","1091111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1091112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1091113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1091114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1091115","100","0","8","90006","0","91002","0","31022","0","1","0"
"25000","0","0","0","1091116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1092101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1092102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1092103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1092104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1092105","100","0","8","90006","0","91002","0","31232","0","2","0"
"20","0","2","2","1092106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1092107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1092108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1092109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1092110","100","0","8","90006","0","91002","0","31232","0","1","0"
"20","0","2","2","1092111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1092112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1092113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1092114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1092115","100","0","8","90006","0","91002","0","31232","0","1","0"
"25000","0","0","0","1092116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1093101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1093102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1093103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1093104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1093105","100","0","8","90006","0","91002","0","31214","0","2","0"
"20","0","2","2","1093106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1093107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1093108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1093109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1093110","100","0","8","90006","0","91002","0","31214","0","1","0"
"20","0","2","2","1093111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1093112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1093113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1093114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1093115","100","0","8","90006","0","91002","0","31214","0","1","0"
"25000","0","0","0","1093116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1094101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1094102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1094103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1094104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1094105","100","0","8","90006","0","91002","0","31043","0","2","0"
"20","0","2","2","1094106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1094107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1094108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1094109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1094110","100","0","8","90006","0","91002","0","31043","0","1","0"
"20","0","2","2","1094111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1094112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1094113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1094114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1094115","100","0","8","90006","0","91002","0","31043","0","1","0"
"25000","0","0","0","1094116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1095101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1095102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1095103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1095104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1095105","100","0","8","90006","0","91002","0","31018","0","2","0"
"20","0","2","2","1095106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1095107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1095108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1095109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1095110","100","0","8","90006","0","91002","0","31018","0","1","0"
"20","0","2","2","1095111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1095112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1095113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1095114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1095115","100","0","8","90006","0","91002","0","31018","0","1","0"
"25000","0","0","0","1095116","0","0","12","0","0","94002","0","0","0","0","0"
"40","0","2","2","1096101","20","0","8","90006","0","91002","0","0","0","0","0"
"50","0","2","2","1096102","30","0","8","90006","0","91002","0","0","0","0","0"
"75","0","2","2","1096103","40","0","8","90006","0","91002","0","0","0","0","0"
"100","0","2","2","1096104","50","0","8","90006","0","91002","0","0","0","0","0"
"150","0","2","2","1096105","100","0","8","90006","0","91002","0","31145","0","2","0"
"20","0","2","2","1096106","20","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1096107","30","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1096108","40","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1096109","50","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1096110","100","0","8","90006","0","91002","0","31145","0","1","0"
"20","0","2","2","1096111","30","0","8","90006","0","91002","0","0","0","0","0"
"25","0","2","2","1096112","40","0","8","90006","0","91002","0","0","0","0","0"
"30","0","2","2","1096113","50","0","8","90006","0","91002","0","0","0","0","0"
"40","0","2","2","1096114","60","0","8","90006","0","91002","0","0","0","0","0"
"80","0","2","2","1096115","100","0","8","90006","0","91002","0","31145","0","1","0"
"25000","0","0","0","1096116","0","0","12","0","0","94002","0","0","0","0","0"
