0350f9bb311b80f41dea328eb2d19a4075919a12b6c2d0a62f65e7596e5411d7,856df8fdbb268160b165495fc35ca5b886264f06c504b6b34a4d148c1116f5d3,102c14977476e7965604eb529e2acac69f4a615c393df629407db9c58bf44836,8e66b0f59cb055ec1dec56a3770c0c81fa6436207106951c6ab6ba6cb94cb2c5,dc978bb71a4a0240f06b0b13089d93918662f18deddead475c579832ba2bd1ae,cbcde45db05d22aea11af99e4aec725a6be506ae1ac062cf483e8038296c0104,1e7097b84e4c4ddbceabd3af12f42060ecc96c83a32d3d2bc58046f1c3d07955
"2","5","0","2520024","雄性白斑河豚會藉由什麼行為來吸引雌性？","2","2"
"2","5","0","2520025","女性的聲音中，何者介於女高音和女低音之間？","2","2"
"2","5","0","2520026","青蛙是利用什麼原理將舌頭快速射出？","2","2"
"2","5","0","2520028","雄性大角羊的角重量跟自己哪個部位差不多重？","2","2"
"2","5","0","2520029","傳統上說適合吃生蠔的時節為什麼？","2","2"
"2","5","0","2520033","「布石」、「單官」等用語是來自哪種遊戲？","2","2"
"2","5","0","2520034","浣熊喜歡洗手或洗食物是因為？","2","2"
"2","5","0","2520035","下列選項中，何者是人體中皮膚最厚的部位？","2","2"
"2","5","0","2520037","頭髮每天平均生長的長度大約是多少？","2","2"
"2","5","0","2520038","漫畫中，填入台詞的「對話框」在英語稱為什麼？","2","2"
"2","5","0","2520039","撲克牌「K」的國王之中，哪一位沒有鬍子？","2","2"
"2","5","0","2520040","下列哪一個是代表２月誕生石？","2","2"
"2","5","0","2520042","哪種曆法是以地球公轉為標準所制定的？ ","2","2"
"2","5","0","2520043","「紙婚」指的是結婚幾周年的紀念日？","2","2"
"2","5","0","2520044","用棒針編織時，上針下針連續交錯的基本編織法稱為什麼？","2","2"
"2","5","0","2520045","日本麻將中，役滿時只有莊家能和牌的牌型是？","2","2"
"2","5","0","2520047","在撲克遊戲中，湊齊５張相同花色的是什麼牌型？","2","2"
"2","5","0","2520048","書法中的硯台，可以用來做什麼？","2","2"
"2","5","0","2520049","裝有香草和乾燥花等的袋子稱為什麼？","2","2"
"2","5","0","2520050","陰陽道中，被認為是最邪惡的方位「鬼門」是指下列哪個方位？","2","2"
"2","5","0","2520051","T恤和毛衣上經常會看到呈現圓弧狀的領口是？","2","2"
"2","5","0","2520052","卡其色、苔綠色、米色等等，這些自然色系統稱為什麼？","2","2"
"2","5","0","2520054","以石頭或骨頭做成的硬板刮壓臉部的按摩方式叫什麼？","2","2"
"2","5","0","2520055","用滾珠或滾棒直接塗抹在肌膚上的香水或止汗劑稱為什麼？","2","2"
"2","5","0","2520056","下列選項中，何者為項鍊的一種？","2","2"
"2","5","0","2520058","若以普通撲克牌玩對對碰，在完成幾組時遊戲就會結束？","2","2"
"2","5","0","2520059","以下何者為四重奏？","2","2"
"2","5","0","2520060","使指針擺動來表示音樂節拍的器材是什麼？","2","2"
"2","5","0","2520061","以下何者不是日本將棋的棋子？","2","2"
"2","5","0","2521001","下列選項中，哪個不是地下城獎勵的家具？","2","1"
"2","5","0","2521002","在毒瘴闇稜中獲得的食材是？","2","1"
"2","5","0","2521003","碧在大間的祕密廢棄服務中丟掉的是什麼？","2","1"
"2","5","0","2521004","祈梨和步未從賭場王身上偷走的東西是？","2","1"
"2","5","0","2521005","祈梨和步未擔任成員的怪盜團【透明怪盜】所進行的最後一項任務是？","2","1"
"3","5","0","2530001","下列哪一種企鵝住在熱帶？","2","2"
"3","5","0","2530002","指退潮時在海岸低陷處形成的封閉水池，同時也是釣魚用語的英文單字是？","2","2"
"3","5","0","2530003","中文稱為「千鳥格」的花紋，在英文指的是某種動物的牙齒，請問這個單字是？","2","2"
"3","5","0","2530004","因外型近似某種動物而得名的飾品配件是？","2","2"
"3","5","0","2530005","位於棋盤中心的點叫什麼？","2","2"
"3","5","0","2530006","結婚戒指上一般鑲的大多是什麼寶石？","2","2"
"3","5","0","2530009","由於鮮豔的紅色宛如鴿血，而被譽為紅寶石中的最高級品，其英文為何？","2","2"
"3","5","0","2530010","香水的香調中，在噴上後的十分鐘內所散發出的香氣稱為什麼？","2","2"
"3","5","0","2530012","婚紗中，下擺長到會拖到地面的設計，英文稱為什麼？","2","2"
"3","5","0","2530013","懷石料理中的「箸洗」是指什麼？","2","2"
"3","5","0","2530014","受收到教師等外人的期待而提升了學習成果，這種心理現象稱為什麼？","2","2"
"3","5","0","2530016","防曬用品上，用來表示防止紫外線A波效果的數值是哪個？","2","2"
"3","5","0","2530018","病患經過醫師充分說明病情，並同意接受治療稱為什麼？","2","2"
"3","5","0","2530020","溫泉成分中的沉澱物，俗稱為什麼？","2","2"
"3","5","0","2530021","早期製作帽子時，因為使用了何種重金屬而會導致中毒？","2","2"
"3","5","0","2530022","圍棋棋盤上除了正中間以外，外圍的８個點稱為什麼？","2","2"
"3","5","0","2530023","圍棋使用的棋子，黑白兩色總共幾子？","2","2"
"3","5","0","2530024","１套花牌總共有幾張牌？","2","2"
"3","5","0","2530025","花牌中，唯一畫有人物的是幾月的牌？","2","2"
"3","5","0","2530028","位於風鈴內側，敲打風鈴使其發出聲響的部分稱為什麼？","2","2"
"3","5","0","2530030","以下何者為冬季的節氣？","2","2"
"3","5","0","2530032","１尺等於幾寸？","2","2"
"3","5","0","2530033","下列哪個選項不具有放射性元素？","2","2"
"3","5","0","2530034","有些牙膏軟管的底部有色條，請問此色條的作用是？","2","2"
"3","5","0","2530035","哪種寶石切割方式的特徵是切割成三角形？","2","2"
"3","5","0","2530036","下列選項中，何者是日本麻將中實際存在的牌型？","2","2"
"3","5","0","2530037","貫穿算盤上算珠的棒子稱為什麼？","2","2"
"3","5","0","2530039","下列選項中，何者為４月的誕生石？","2","2"
"3","5","0","2530041","花牌中，將５張20點牌全部收集而成的最強牌型是什麼？","2","2"
"3","5","0","2530042","正式名稱為「齲齒」的疾病是？","2","2"
"3","5","0","2530043","請問土星有幾個主環？","2","2"
"3","5","0","2530044","書法中，書寫者隨心所欲的運筆稱做什麼？","2","2"
"3","5","0","2530046","以下何者是日本的傳統藝能？","2","2"
"3","5","0","2530047","百分比的英文是Percent，而百萬分比是用哪三個英文字母來表示？","2","2"
"3","5","0","2530048","以半導體薄片製成，用於製作積體電路的基板稱為什麼？","2","2"
"3","5","0","2530049","用以區分蛀牙程度的代號是從C0到C幾？","2","2"
"3","5","0","2530050","一般的鋼琴有幾個琴鍵？","2","2"
"3","5","0","2530052","一般的鋼琴有幾個白色琴鍵？","2","2"
"3","5","0","2530053","男性的聲音中，何者介於男高音和男低音之間？","2","2"
"3","5","0","2530054","法國香水盛行是因為？","2","2"
"3","5","0","2530056","下列選項中，何者指的是將上衣紮進褲頭的風格？","2","2"
"3","5","0","2530058","牛排切開後流出的紅色液體是？","2","2"
"3","5","0","2530059","按照一定規則挪動文字的密碼是什麼？","2","2"
"3","5","0","2530060","使用在正式服裝上，與絲絨組織結構相同的布料是？","2","2"
"3","5","0","2530061","下列選項中，哪種鞋的鞋底是平的？","2","2"
"3","5","0","2531001","活動「破曉之星的夏日遊戲　於夏海閃耀的三份心意」BOSS名字為何？","2","1"
"3","5","0","2531002","活動「Dears　歡迎回家與我回來了的約定」BOSS名字為何？","2","1"
"3","5","0","2531003","下列選項中，未出現在探險活動中的怪物是？","2","1"
"3","5","0","2531004","在「宮子廚房　通往究極之路」中，吃掉幾種布丁就能獲得此稱號「我把大家都做成布丁了喲」？","2","1"
"3","5","0","2531005","在慈樂之音夏日演唱會會場的周邊區中，可獲得的周邊是什麼？","2","1"
"1","6","0","2610002","棒球的防守練習中，將球打向野手的接球練習稱為什麼？","2","2"
"1","6","0","2610003","規則類似棒球，比賽中有午茶時間的運動是？","2","2"
"1","6","0","2610004","高爾夫球場上負責運送球桿及提供選手建議的人稱為什麼？","2","2"
"1","6","0","2610005","棒球中的「Ground Keeper」是指誰？","2","2"
"1","6","0","2610007","下列選項中，表示有魚上鉤的釣魚術語是？","2","2"
"1","6","0","2610008","釣到大魚欲留下紀念時，以墨汁或顏料將魚轉印在紙上的東西稱為什麼？","2","2"
"1","6","0","2610009","飛碟射擊的標靶「Pigeon」，以前是以什麼鳥來擔任？","2","2"
"1","6","0","2610010","棒球比賽中，滿壘狀況下打出全壘打被稱為？","2","2"
"1","6","0","2610012","摔角的倒地要倒數幾下才會定勝負？","2","2"
"1","6","0","2610013","相撲中，裁判判定勝負時所使用的道具是什麼？","2","2"
"1","6","0","2610015","足球的１隊有幾個人？","2","2"
"1","6","0","2610016","躲避球比賽中，內場選手被對手投出的球擊中時稱為什麼？","2","2"
"1","6","0","2610017","網球比賽中，在對手打出的球尚未落地前便回擊的擊球方式稱為什麼？","2","2"
"1","6","0","2610018","籃球的１隊有幾個人？","2","2"
"1","6","0","2610019","排球比賽中，為了擬定戰術而於賽間休息的時間稱為什麼？","2","2"
"1","6","0","2610021","下列選項中，哪項運動是「室內足球」的雛形？","2","2"
"1","6","0","2610023","下列選項中，何者被稱為「冰上西洋棋」？","2","2"
"1","6","0","2610025","下列選項中，要穿戴護具進行的運動是？","2","2"
"1","6","0","2610027","下列選項中，何者為體操中實際有的項目？","2","2"
"1","6","0","2610029","排球比賽中，一方最多能觸球幾次就要將球打過網？","2","2"
"1","6","0","2610030","下列選項中，會在榻榻米上進行比賽的項目是？","2","2"
"1","6","0","2610032","棒球中，球從選手的兩腿之間穿過所形成的失誤稱為什麼？","2","2"
"1","6","0","2610033","相撲中「沾到土」是什麼意思？","2","2"
"1","6","0","2610034","「球場」或「球界」等詞，是哪類運動的用語？","2","2"
"1","6","0","2610035","田徑比賽的長距離項目中，跑完賽道一圈所花的時間在英文稱為什麼？","2","2"
"1","6","0","2610036","馬拉松比賽中，追過第三名的話會變成第幾名？","2","2"
"1","6","0","2610037","下列選項中，不會把臉探入水中的游泳姿勢是？","2","2"
"1","6","0","2610039","下列選項中，哪項球技運動使用的球最小？","2","2"
"1","6","0","2610040","棒球的站位中沒有的是？","2","2"
"1","6","0","2610041","保齡球球道兩側的凹槽稱為什麼？","2","2"
"1","6","0","2610042","攀登雪山時所使用，類似鎬的工具是什麼？","2","2"
"1","6","0","2610043","棒球站位中，需要配戴面罩或防具的是？","2","2"
"1","6","0","2610044","撞球中用來擊球的棒子稱為什麼？","2","2"
"1","6","0","2610046","橄欖球中，帶著球進入對方得分區後持球觸地的動作叫什麼？","2","2"
"1","6","0","2610047","網球中，發球後直接得分稱為什麼？","2","2"
"1","6","0","2610048","劍道中，瞄準頭部的攻擊稱為什麼？","2","2"
"1","6","0","2610050","接力賽中，交給下一位跑者的東西是什麼？","2","2"
"1","6","0","2610051","在羽球比賽中，當雙方20比20平手時，需達幾分差距才能獲勝？","2","2"
"1","6","0","2610052","桌球發球時，發球者須將球往上拋出幾公分才合乎規則？","2","2"
"1","6","0","2610053","下列選項中，何者會出現在高爾夫球球道上？","2","2"
"1","6","0","2610054","下列選項中，何者不是足球用語？","2","2"
"1","6","0","2610055","排球中，接起發球的動作稱為什麼？","2","2"
"1","6","0","2610057","下列運動中，何者使用的場地最大？","2","2"
"1","6","0","2610058","籃球中，運球中曾一度抱球後再運球的情況稱為什麼？","2","2"
"1","6","0","2610059","下列選項中，哪一種球是橢圓形的？","2","2"
"1","6","0","2611001","下列選項中，哪一個角色在隊伍內的位置屬於中衛？","2","1"
"1","6","0","2611002","下列選項中，哪一個角色是物理屬性？","2","1"
"1","6","0","2611003","小遊戲「飛奔吧常夏！　極限沙灘搶旗」中登場的哪項角色能力是不正確的？","2","1"
"1","6","0","2611004","下列選項中，哪一個是地下城中的Boss？","2","1"
"1","6","0","2611005","貪吃佩可★6才能開花時，效果產生變化的是？","2","1"
"2","6","0","2620002","職棒中的「猛打賞」，要在單場比賽中擊出幾支安打才能獲得？","2","2"
"2","6","0","2620003","下列選項中，何者為高山滑雪中實際有的項目？","2","2"
"2","6","0","2620005","高爾夫球的表面是怎麼樣的？","2","2"
"2","6","0","2620006","棒球中，在沒有出界球的情況下投出兩好三壞時，投手總共投了幾球？","2","2"
"2","6","0","2620007","「open frame」、「foundation frame」是什麼運動的術語？","2","2"
"2","6","0","2620008","棒球比賽中，以下哪個行為投手沒有犯規？","2","2"
"2","6","0","2620010","下列選項中，哪個是跳高的跳法名稱？","2","2"
"2","6","0","2620011","柔道的國際比賽中，以寢技控制住對手到取得「一勝」需要維持幾秒？","2","2"
"2","6","0","2620012","游泳的個人混合泳和混合泳接力中，同樣是最後一種游法的是哪種？","2","2"
"2","6","0","2620013","籃球的國際規則中，球框要離地面多高？","2","2"
"2","6","0","2620014","劍道中使用的竹刀是由幾片竹子組合而成？","2","2"
"2","6","0","2620015","冰壺比賽中，各隊伍在每回合中各可擲出幾個石壺？","2","2"
"2","6","0","2620016","含有「Handle」之意的足球用語是哪個？","2","2"
"2","6","0","2620017","室內足球的正式比賽中，上下半場各進行幾分鐘？","2","2"
"2","6","0","2620018","棒球的變化球之一「Palmball」，其中的Palm是什麼意思？","2","2"
"2","6","0","2620022","大相撲中，名稱含有魚的決勝招式是？","2","2"
"2","6","0","2620024","台灣的職棒冠軍賽採用幾戰幾勝制？","2","2"
"2","6","0","2620025","使用石壺和刷子進行的冬季運動是什麼？","2","2"
"2","6","0","2620026","下列關於棒球規則，何者有誤？","2","2"
"2","6","0","2620028","棒球中，壘上跑者抓準時機在投球前起跑推進至下個壘包稱為什麼？","2","2"
"2","6","0","2620029","棒球中的輪替是指什麼的出場順序？","2","2"
"2","6","0","2620030","保齡球比賽中，單場比賽的最大投球次數為幾次？","2","2"
"2","6","0","2620031","將橡膠圓盤「Puck」打進對方球門的運動是下列何者？","2","2"
"2","6","0","2620032","擊球員打出滿壘全壘打後總共可得幾分？","2","2"
"2","6","0","2620033","下列選項中，哪一項的得分會是高爾夫中的最佳分數？","2","2"
"2","6","0","2620034","衝浪時，趴在衝浪板朝海上用雙手在水裡揮動前進的動作稱為什麼？","2","2"
"2","6","0","2620035","棒球賽中，當所有打者打完一輪時，最多可獲得多少分？","2","2"
"2","6","0","2620036","陸上競技110公尺跨欄中，要跳過的跨欄有幾個？","2","2"
"2","6","0","2620038","當棒球賽進入「滿球數」時，共有幾人出局？","2","2"
"2","6","0","2620040","相撲中，唯一一個名稱含有「肩」字的決勝招式是？","2","2"
"2","6","0","2620041","冰上曲棍球賽中，違規的選手要進入的區域名稱是什麼？","2","2"
"2","6","0","2620042","牛仔駕馭野馬和公牛的競技稱為什麼？","2","2"
"2","6","0","2620044","籃球中，搶下上籃失敗的球稱為什麼？","2","2"
"2","6","0","2620045","撞球運動中，打出的第一桿稱為什麼？","2","2"
"2","6","0","2620046","保齡球中，第一球沒擊倒而剩下的瓶子稱為什麼？","2","2"
"2","6","0","2620048","英語稱為「Long Jump」的田徑項目是？","2","2"
"2","6","0","2620049","下列選項中，何者會進行「蹲踞式起跑」？","2","2"
"2","6","0","2620050","下列選項中，何者為冰壺比賽的選手位置？","2","2"
"2","6","0","2620051","跳繩時，雙手交叉跳躍的方法稱為什麼？","2","2"
"2","6","0","2620054","全程馬拉松要跑的距離是？","2","2"
"2","6","0","2620057","下列選項中，何者是保齡球用語？","2","2"
"2","6","0","2620058","高爾夫球中的「Ace」指的是什麼？","2","2"
"2","6","0","2620059","下列選項中，何者為柔道中實際存在的？","2","2"
"2","6","0","2620060","橄欖球比賽中，國家代表隊之間的比賽稱為什麼？","2","2"
"2","6","0","2620061","「Pool Ball」指的是何種運動？","2","2"
"2","6","0","2621001","突襲活動「終炎的理想鄉」中，碧和好朋友X展開的行動是？","2","1"
"2","6","0","2621002","克莉絲提娜技能２的踢擊動作令人深刻，其名稱是？","2","1"
"2","6","0","2621003","小遊戲「猛訓打擊道！　 美里的全壘打訓練場」中球場上沒有的是？","2","1"
"2","6","0","2621004","克莉絲提娜於★6才能開花後的必殺技名稱是？","2","1"
"2","6","0","2621005","可可蘿（夏日）於★6才能開花後的必殺技名稱是？","2","1"
"3","6","0","2630001","在棒球中，若界內球於觸地後跳入看臺，應該如何記錄？","2","2"
"3","6","0","2630002","相撲土俵中央附近的２條「分隔線」其間隔為多長？","2","2"
"3","6","0","2630004","下列哪一個馬拉松被稱作「全球最快的馬拉松路線」？","2","2"
"3","6","0","2630006","拳擊中，擒抱對方進行防禦的動作稱為什麼？","2","2"
"3","6","0","2630007","為什麼保齡球館的鞋子要設計成較為繽紛的顏色？","2","2"
"3","6","0","2630008","釣魚時，如果釣到的是目標以外的魚，這狀況稱為什麼？","2","2"
"3","6","0","2630009","弓道中，為了不讓手指疼痛而配戴的皮手套稱為什麼？","2","2"
"3","6","0","2630010","請問馬拉松標準長度由國際田聯在1921年正式確立為？","2","2"
"3","6","0","2630011","花式撞球所使用的球當中，1號球是什麼顏色？","2","2"
"3","6","0","2630012","拳擊的階級中，從重量級至極小量級總共有幾級？","2","2"
"3","6","0","2630013","保齡球的規則裡，請問單局比賽中以擊出連續十二次全倒拿上一局，被稱為？","2","2"
"3","6","0","2630014","羽毛球比賽中使用的正式羽球，共有幾支羽毛？","2","2"
"3","6","0","2630015","在桌球的正式規則中，一般的桌球直徑為幾mm？","2","2"
"3","6","0","2630016","在籃球運動中，投籃的籃框內徑有多長？","2","2"
"3","6","0","2630017","保齡球的球道全長是幾公尺？","2","2"
"3","6","0","2630019","槌球所使用的球是什麼顏色？","2","2"
"3","6","0","2630021","下面哪個台灣縣市沒有職棒棒球場？","2","2"
"3","6","0","2630022","登山或露營時，因為天氣突然惡化而臨時進行紮營稱為什麼？","2","2"
"3","6","0","2630025","競技划船的「八人單槳」比賽中，一艘船上共有幾人？","2","2"
"3","6","0","2630026","足球比賽中，當球越過邊線時，重新開始比賽的方法是？","2","2"
"3","6","0","2630027","相撲中的「日下開山」是指什麼？","2","2"
"3","6","0","2630028","最適合衝浪，由岸邊往海面吹送的風，其英文稱為什麼？","2","2"
"3","6","0","2630029","棒球比賽中，當打者從短打的姿勢變回正常擊球位置的擊球戰術稱為什麼？","2","2"
"3","6","0","2630030","柔道中，獲得９段以上的「有段者」可以綁的腰帶是什麼顏色？","2","2"
"3","6","0","2630031","英語稱為「Uneven Bars」的女子體操項目是什麼？","2","2"
"3","6","0","2630035","柔道的練習方法中，雙方自由運用技巧對局的方式稱為什麼？","2","2"
"3","6","0","2630037","請問相撲的排名分為幾個位階？","2","2"
"3","6","0","2630038","體操所使用的平衡木寬度為多少公分？","2","2"
"3","6","0","2630040","冰壺中使用的石壺單個為多少公斤？","2","2"
"3","6","0","2630043","進攻時有「24秒違例」的運動是？","2","2"
"3","6","0","2630044","冰壺比賽中，一隊共有多少人出賽？","2","2"
"3","6","0","2630045","幾乎所有保齡球場都禁止將球由高處往下拋，請問這個動作稱為什麼？","2","2"
"3","6","0","2630046","棒球中被稱為「Hot Corner」的位置是哪裡？","2","2"
"3","6","0","2630048","用於衝浪的衝浪板，其前端部分稱為什麼？","2","2"
"3","6","0","2630049","相撲正式比賽的最終戰中，當獲得最多勝場的力士有３人時，所進行的優勝決定戰要連贏幾場？","2","2"
"3","6","0","2630051","在撞球的九號球玩法等當中，決定先後攻的方法叫什麼？","2","2"
"3","6","0","2630052","花式撞球中，將瞄準的球擊中其他球，使其改變方向進袋的技巧叫什麼？","2","2"
"3","6","0","2630053","橄欖球的得分裡，達陣一次可以拿到幾分？","2","2"
"3","6","0","2630054","拳擊比賽中，攻擊褲頭腰帶以下範圍所形成的違規稱為什麼？","2","2"
"3","6","0","2630055","登山時，以石頭堆成的路標稱為什麼？","2","2"
"3","6","0","2630056","運動賽會風險管理中常應用「SWOT分析法」，請問「O」代表什麼？","2","2"
"3","6","0","2630058","有Number 8、Standoff等站位的運動是什麼？","2","2"
"3","6","0","2630059","可以一個人坐在小型雪橇上，頭朝前滑行的冬季運動是什麼？","2","2"
"3","6","0","2630060","水肺潛水所需的技能認定卡叫做什麼卡？","2","2"
"3","6","0","2630061","保齡球中，右撇子選手想打出全倒時，常瞄準１號和３號球瓶間的位置，這個位置稱為什麼？","2","2"
"3","6","0","2631001","下列選項中，哪一個不是地下城「砂瀑底都(EXTREME V)」第５層MODE2模式出現的怪物？","2","1"
"3","6","0","2631002","以下哪一項不符合地下城「蔚藍王寨(EXTREME VI)」中，Boss波賽頓的模式？","2","1"
"3","6","0","2631003","小遊戲「猛訓打擊道！　 美里的全壘打訓練場」中嘉夜的球種是什麼？","2","1"
"3","6","0","2631004","活動「破曉之星的夏日遊戲　於夏海閃耀的三份心意」中的第４項遊戲是什麼？","2","1"
"3","6","0","2631005","杏奈（海盜）的專用裝備１是什麼？","2","1"
"1","1","0","3110001","請從下列選項中，選出所有部首為「犬」的字。","3","2"
"1","1","0","3110002","請從下列選項中，選出所有包含在四字成語「○石○鳥」的○之中的數字。","3","2"
"1","1","0","3110003","請從下列選項中，選出所有魚類的中文。","3","2"
"1","1","0","3110004","請從下列選項中，選出所有無法與「人字旁」組合的文字。","3","2"
"1","1","0","3110006","請從下列選項中，選出所有樹種的中文。","3","2"
"1","1","0","3110007","請從下列選項中，選出所有符合「Fast」意思的中文。","3","2"
"1","1","0","3110009","請從下列選項中，選出所有符合「Correct」意思的中文。","3","2"
"1","1","0","3110010","請從下列選項中，選出所有在講相反的事情時會用的詞彙。","3","2"
"1","1","0","3110011","請從下列選項中，選出所有含有錯字的詞彙。","3","2"
"1","1","0","3110012","請從下列選項中，選出所有符合「Strike」意思的中文。","3","2"
"1","1","0","3110013","請從下列選項中，選出所有發音時上唇和下唇必定會碰在一起的詞彙。","3","2"
"1","1","0","3110015","請從下列選項中，選出所有是四筆劃的文字。","3","2"
"1","1","0","3111001","選出所有在貪吃佩可（★5）的必殺技中出現過的詞彙。","3","1"
"1","1","0","3111002","選出所有在優衣（★5）的必殺技中出現過的詞彙。","3","1"
"2","1","0","3120001","請從下列選項中，選出所有在鍵盤上有著突起或凹槽的按鍵。","3","2"
"2","1","0","3120002","請從下列選項中，選出所有符合「Blonde」意思的中文。","3","2"
"2","1","0","3120006","請從下列選項中，選出所有符合「Sanction」意思的中文。","3","2"
"2","1","0","3120007","請從下列選項中，選出所有跟「Briny」相關的英文單字。","3","2"
"2","1","0","3120008","請從下列選項中，選出所有符合「Luscious」意思的中文。","3","2"
"2","1","0","3120010","請從下列選項中，選出所有符合「Refreshment」意思的中文。","3","2"
"2","1","0","3120011","請從下列選項中，選出所有符合「Quaint」意思的中文。","3","2"
"2","1","0","3120012","請從下列選項中，選出所有符合「意志不堅定」意思的成語。","3","2"
"2","1","0","3120013","請從下列選項中，選出所有符合「不放棄」意思的成語。","3","2"
"2","1","0","3120014","請從下列選項中，選出所有符合「煩惱」意思的成語。","3","2"
"2","1","0","3120015","請從下列選項中，選出所有符合形容「高興」意思的成語。","3","2"
"2","1","0","3120016","請從下列選項中，選出所有符合形容「勤奮」意思的成語。","3","2"
"2","1","0","3121001","選出所有卡里莎辱罵過其他角色的詞彙之中，實際在主線劇情第２部中說過的綽號。","3","1"
"2","1","0","3121002","選出所有在拉比林斯達（★5）的必殺技中出現過的詞彙。","3","1"
"3","1","0","3130001","請從下列選項中，選出所有符合形容「美女」意思的成語。","3","2"
"3","1","0","3130002","請從下列選項中，選出所有符合形容「冷漠不管」意思的成語。","3","2"
"3","1","0","3130004","選出下列成語中，所有文字正確的成語。","3","2"
"3","1","0","3130005","選出下列成語中，所有文字正確的成語。","3","2"
"3","1","0","3130006","選出下列成語中，所有文字正確的成語。","3","2"
"3","1","0","3130007","選出下列成語中，所有文字正確的成語。","3","2"
"3","1","0","3130010","請從下列選項中，選出所有符合形容「危險、危急」意思的成語。","3","2"
"3","1","0","3130011","請從下列選項中，選出所有符合形容「順利」意思的成語。","3","2"
"3","1","0","3130013","請從下列選項中，選出所有符合形容「男女恩愛」意思的成語。","3","2"
"3","1","0","3130014","請從下列選項中，選出所有符合形容「經驗豐富」意思的成語。","3","2"
"3","1","0","3130016","請從下列選項中，選出所有符合包含「衝突」意思的成語。","3","2"
"3","1","0","3131001","選出所有在杏奈的所屬組織名稱中出現過的詞彙。","3","1"
"3","1","0","3131002","選出所有在空花（★6）的必殺技中出現過的詞彙。","3","1"
"1","2","0","3210001","請從下列選項中選出所有夏天蔬菜","3","2"
"1","2","0","3210002","請選出所有人體中成對的內臟","3","2"
"1","2","0","3210003","請從下列選項中選出所有屬於人體器官功能分類的系統","3","2"
"1","2","0","3210005","請從下列選項中選出所有以吐墨汁的習性而廣為人知的生物","3","2"
"1","2","0","3210006","請從下列選項中選出所有腹部上有著育幼袋的動物","3","2"
"1","2","0","3210008","請從下列選項中選出所有螢火蟲的別名","3","2"
"1","2","0","3210009","請從下列選項中選出所有實際存在的蝴蝶名稱","3","2"
"1","2","0","3210010","請選出所有人類手指中，位在無名指旁邊的手指","3","2"
"1","2","0","3210011","請從下列選項中選出所有人類血型","3","2"
"1","2","0","3210013","請從下列選項中選出所有貝類","3","2"
"1","2","0","3210014","請從下列選項中選出所有草食性動物","3","2"
"1","2","0","3210015","請從下列選項中選出所有有角的動物","3","2"
"1","2","0","3211001","請選出所有髮色為粉紅色的角色","3","1"
"1","2","0","3211002","請從下列角色中，選出所有龍人族角色","3","1"
"2","2","0","3220001","請從下列選項中選出所有腳多於六隻的生物","3","2"
"2","2","0","3220002","請從下列選項中選出所有無脊椎動物","3","2"
"2","2","0","3220003","請從下列選項中選出所有棲息於海濱和岩礁的魚","3","2"
"2","2","0","3220006","請從下列選項中選出所有熱帶魚","3","2"
"2","2","0","3220007","請從下列選項中選出所有由塊莖開始生長的植物","3","2"
"2","2","0","3220009","請從下列選項中選出所有實際存在的鯨魚種類","3","2"
"2","2","0","3220011","哪些是台灣保育類物種？","3","2"
"2","2","0","3220012","請從下列選項中選出所有「像水果的蔬菜」","3","2"
"2","2","0","3220013","請選出所有植物進行光合作用所需要的東西","3","2"
"2","2","0","3220014","請從下列選項中選出所有浮游生物","3","2"
"2","2","0","3220015","請從下列選項中選出所有狗的品種","3","2"
"2","2","0","3220016","請從下列選項中選出所有昆蟲","3","2"
"2","2","0","3221001","請選出所有年齡為十幾歲的角色","3","1"
"2","2","0","3221002","請選出所有曾經當過魔法少女的角色","3","1"
"3","2","0","3230001","請選出所有占星術的星座和十二生肖當中共通的動物","3","2"
"3","2","0","3230004","請從下列選項中選出所有貓科動物","3","2"
"3","2","0","3230005","請選出所有構成人類牙齒之硬組織的成分","3","2"
"3","2","0","3230006","請從下列選項中選出台灣特有鳥類","3","2"
"3","2","0","3230007","請從下列選項中選出所有大麗花的花型","3","2"
"3","2","0","3230008","請從下列選項中選出所有變溫動物","3","2"
"3","2","0","3230010","請從下列選項中選出所有非鳥類的動物","3","2"
"3","2","0","3230011","請從下列選項中選出所有哺乳類","3","2"
"3","2","0","3230012","請從下列選項中，選出所有不被歸類於爬蟲類的動物","3","2"
"3","2","0","3230013","請從下列選項中將構成昆蟲身體的三個部分全部選出","3","2"
"3","2","0","3230014","請從下列選項中選出所有候鳥","3","2"
"3","2","0","3230016","請從下列選項中選出所有卵生動物","3","2"
"3","2","0","3231001","請從【美食殿堂】四人當中，選出所有身高150cm以下的角色","3","1"
"3","2","0","3231002","請選出所有左撇子角色","3","1"
"1","3","0","3310001","請從下列選項中選出所有「偶數」","3","2"
"1","3","0","3310003","請從下列選項中選出所有銀白色金屬","3","2"
"1","3","0","3310005","請從下列選項中選出所有長度單位","3","2"
"1","3","0","3310006","請從下列選項中，選出所有屬於三角函數的概念","3","2"
"1","3","0","3310007","下列選項中，哪個圖形是四角形？","3","2"
"1","3","0","3310008","請從下列選項中選出所有5的倍數","3","2"
"1","3","0","3310009","請選出「發光二極體」縮寫所含的三個英文字母","3","2"
"1","3","0","3310010","請從下列選項中選出磁鐵不會吸附的物品","3","2"
"1","3","0","3310012","請從下列選項中選出所有鹼性液體","3","2"
