e1541ca86a77508452882e556e4e7db56a8783d6ed63171087bc9e8069661b0c,dcef78fa1bf4556472c7c8bdf458708d994b2ed5b573ea0e879c4cfa0e9d638c,261662590851092ebd76ebc4d1444ef48da4239e8efe4318870d4f770e51c0ad,e812a8166fb9080096a01b1f50a07ab57afd14495255aa7642f392033361ba90,4bbdb7ff55ab2069e2852e8c3b36e96b686018f6e6a4661f89171f769ce7c9e1,502fd7a587017359137464f43a38f567e3ce4ed8ee822976d018b679ab6596f0,e66fdd876ff892702b213f6387b81de292433459b921510c3f984fda3869fbdf,bc9825847d6d2aff15fde9046ff2bd2a8ebec8801006f295fcc8979e3c87de0b,558a3924cbb0dd5cb01b161b2545c851c2d9aea707a6ea5a908d3e4e8cdc8543,da143926f46101ba3b3d213cf8dcdeb24a3066410f6f76a49fdf279b76cf9dc1,447b673186e20f50e1f12cd2c91b4d018d68d21cbd60d7a490cb5df7e110daf4,1ca259791b5342ec17f8c4360a23273c93b810f0b6980cd8374bc41a59306632,1d8b79cb8f403843d0cc4f6f91ec6b3edc59ae89261243004a30ba80b4a26c52
"10110182","11","0","0","0","10110697","7","0","11","0","10110183","10001","0"
"10110840","11","0","0","0","10110187","4","0","6","0","10110186","0","0"
"10110186","11","0","0","0","10110188","3","0","14","0","10110187","3","0"
"10110187","11","0","0","0","10110189","2","0","7","0","10110188","10003","0"
"10110188","11","0","0","0","10110190","1","0","2","0","10110189","1","0"
"10110189","11","0","0","0","10110191","0","0","13","0","10110190","0","0"
"10110190","11","0","0","0","10110192","74","0","6","0","10110191","0","0"
"10110191","11","0","0","0","10110698","73","0","7","0","10110192","10001","0"
"10110740","11","0","0","0","10110236","33","0","7","0","10110235","10002","0"
"10110235","11","0","0","0","10110237","32","0","2","0","10110236","1","0"
"10110236","11","0","0","0","10110741","31","10110549","4","0","10110237","0","0"
"10110741","11","0","0","0","10110742","29","0","6","0","10110253","0","0"
"10110555","11","0","0","10110742","10110844","27","0","3","0","10110255","2","0"
"10110824","11","0","0","0","10110825","31","10110350","4","0","10110349","0","0"
"10110349","11","0","0","0","10110352","32","0","3","0","10110350","3","0"
"10110350","11","0","0","0","10110826","31","0","2","0","10110352","3","0"
"10110825","11","0","0","0","10110354","29","0","3","0","10110353","2","0"
"10110353","11","0","0","0","10110358","28","0","2","0","10110354","2","0"
"10110826","11","0","0","0","10110357","29","0","7","0","10110356","10003","0"
"10110356","11","0","0","0","10110358","28","0","3","0","10110357","3","0"
"10110354","11","0","0","10110357","10110359","27","0","6","0","10110358","0","0"
"10110358","11","0","0","0","10110360","26","0","5","0","10110359","0","0"
"10110359","11","0","0","0","10110361","25","0","4","0","10110360","0","0"
"10110360","11","0","0","0","10110848","24","0","2","0","10110361","3","0"
"10110848","11","0","0","0","10110364","22","0","2","0","10110363","1","0"
"10110363","11","0","0","0","10110365","21","0","14","0","10110364","3","0"
"10110364","11","0","0","0","10110366","20","0","4","0","10110365","0","0"
"10110365","11","0","0","0","10110367","19","0","5","0","10110366","0","0"
"10110366","11","0","0","0","10110849","18","0","3","0","10110367","2","0"
"10110849","11","0","0","0","10110370","16","0","2","0","10110369","1","0"
"10110369","11","0","0","0","10110827","15","0","4","0","10110370","0","0"
"10110828","11","0","0","0","10110383","4","0","3","0","10110382","3","0"
"10110382","11","0","0","0","10110829","3","0","6","0","10110383","0","0"
"10110829","11","0","0","0","10110386","1","0","2","0","10110385","1","0"
"10110385","11","0","0","0","10110387","0","0","13","0","10110386","0","0"
"10110386","11","0","0","0","10110388","74","0","6","0","10110387","0","0"
"10110387","11","0","0","0","10110389","73","0","4","0","10110388","0","0"
"10110388","11","0","0","0","10110390","72","0","3","0","10110389","2","0"
"10110389","11","0","0","0","10110002","71","0","12","0","10110390","0","0"
"10110079","11","10110654","0","10110582","10110405","6","0","2","0","10110404","1","0"
"10110404","11","0","0","0","10110406","5","0","3","0","10110405","3","0"
"10110405","11","0","0","0","10110083","4","0","11","0","10110406","10001","0"
"10110827","11","0","0","0","10110442","13","0","3","0","10110441","1","0"
"10110441","11","0","0","0","10110443","12","0","14","0","10110442","3","0"
"10110442","11","0","0","0","10110444","11","0","6","0","10110443","0","0"
"10110443","11","0","0","0","10110445","10","0","7","0","10110444","10001","0"
"10110444","11","0","0","0","10110446","9","0","11","0","10110445","10001","0"
"10110445","11","0","0","0","10110447","8","0","2","0","10110446","1","0"
"10110446","11","0","0","0","10110448","7","0","14","0","10110447","5","0"
"10110447","11","0","0","0","10110828","6","0","5","0","10110448","0","0"
"10110843","11","0","0","0","10110737","38","0","11","0","10110473","10001","0"
"10110101","11","0","0","0","10110492","65","0","14","0","10110491","5","0"
"10110491","11","0","0","0","10110493","64","0","7","0","10110492","10001","0"
"10110492","11","0","0","0","10110852","63","0","11","0","10110493","10001","0"
"10110852","11","0","0","0","10110496","61","0","5","0","10110495","0","0"
"10110495","11","0","0","0","10110497","60","0","3","0","10110496","2","0"
"10110496","11","0","0","0","10110498","59","0","2","0","10110497","2","0"
"10110497","11","0","0","0","10110499","58","0","14","0","10110498","4","0"
"10110498","11","0","0","0","10110500","57","0","6","0","10110499","0","0"
"10110499","11","0","0","0","10110501","56","0","4","0","10110500","0","0"
"10110500","11","0","0","0","10110502","55","0","7","0","10110501","10002","0"
"10110501","11","0","0","0","10110836","54","0","12","0","10110502","0","0"
"10110836","11","0","0","0","10110507","52","0","2","0","10110504","1","0"
"10110836","11","0","0","0","10110506","52","0","2","0","10110505","2","0"
"10110505","11","0","0","0","10110508","51","0","11","0","10110506","10001","0"
"10110504","11","0","0","0","10110510","51","0","7","0","10110507","10001","0"
"10110506","11","0","0","0","10110509","50","0","3","0","10110508","3","0"
"10110508","11","0","0","10110510","10110511","49","0","4","0","10110509","0","0"
"10110507","11","0","0","0","10110509","50","0","7","0","10110510","10003","0"
"10110509","11","0","0","0","10110837","48","0","14","0","10110511","3","0"
"10110064","11","0","0","0","10110516","9","10110576","2","0","10110515","1","10110583"
"10110515","11","0","0","0","10110079","8","0","6","0","10110516","0","0"
"10110639","11","0","0","0","10110530","28","0","14","0","10110529","4","0"
"10110529","11","0","0","0","10110531","27","0","3","0","10110530","1","0"
"10110530","11","0","0","0","10110532","26","0","7","0","10110531","10001","0"
"10110531","11","0","0","0","10110640","25","0","4","0","10110532","0","0"
"10110237","11","0","0","0","10110550","34","0","14","0","10110549","5","0"
"10110549","11","0","0","0","10110551","33","0","2","0","10110550","2","0"
"10110550","11","0","0","0","10110552","32","0","14","0","10110551","3","0"
"10110551","11","0","0","0","10110553","31","0","2","0","10110552","2","0"
"10110552","11","0","0","0","10110554","30","0","2","0","10110553","3","0"
"10110553","11","0","0","0","10110555","29","0","2","0","10110554","2","0"
"10110554","11","0","0","0","10110255","28","0","14","0","10110555","3","0"
"10110128","11","0","0","0","10110562","46","0","14","0","10110561","2","0"
"10110561","11","0","0","0","10110563","45","0","3","0","10110562","3","0"
"10110562","11","0","0","0","10110564","44","0","4","0","10110563","0","0"
"10110563","11","10110838","0","10110658","10110146","43","0","2","0","10110564","1","0"
"10110128","11","0","0","0","10110574","46","0","7","0","10110567","10002","0"
"10110567","11","0","0","0","10110658","45","0","7","0","10110574","10003","0"
"10110515","11","0","0","0","10110577","10","0","14","0","10110576","2","0"
"10110576","11","0","0","0","10110579","9","0","4","0","10110577","0","0"
"10110577","11","0","0","0","10110582","8","0","7","0","10110579","10003","0"
"10110579","11","0","0","0","10110404","7","0","14","0","10110582","4","0"
"10110515","11","0","0","0","10110851","10","0","4","0","10110583","0","0"
"10110006","11","0","0","0","10110596","65","0","2","0","10110595","1","0"
"10110595","11","0","0","0","10110597","64","0","5","0","10110596","0","0"
"10110596","11","0","0","0","10110830","63","0","4","0","10110597","0","0"
"10110830","11","0","0","0","10110600","61","0","7","0","10110599","10002","0"
"10110599","11","0","0","0","10110601","60","10110603","12","0","10110600","0","0"
"10110600","11","0","0","0","10110605","59","0","2","0","10110601","3","0"
"10110608","11","0","0","0","10110611","55","0","2","0","10110602","2","0"
"10110600","11","0","0","0","10110606","59","0","3","0","10110603","3","0"
"10110607","11","0","0","0","10110611","55","0","3","0","10110604","2","0"
"10110601","11","0","0","0","10110609","58","0","14","0","10110605","1","0"
"10110603","11","0","0","0","10110610","58","0","14","0","10110606","1","0"
"10110610","11","0","0","0","10110604","56","0","14","0","10110607","2","0"
"10110609","11","0","0","0","10110602","56","0","7","0","10110608","10003","0"
"10110605","11","0","0","0","10110608","57","0","4","0","10110609","0","0"
"10110606","11","0","0","0","10110607","57","0","6","0","10110610","0","0"
"10110602","11","0","0","10110604","10110850","54","0","4","0","10110611","0","0"
"10110831","11","0","0","0","10110615","51","0","6","0","10110614","0","0"
"10110614","11","0","0","0","10110616","50","0","5","0","10110615","0","0"
"10110615","11","0","0","0","10110617","49","0","4","0","10110616","0","0"
"10110616","11","0","0","0","10110618","48","0","14","0","10110617","6","0"
"10110617","11","0","0","0","10110619","47","0","2","0","10110618","1","0"
"10110618","11","0","0","0","10110620","46","0","3","0","10110619","2","0"
"10110619","11","0","0","0","10110621","45","0","4","0","10110620","0","0"
"10110620","11","0","0","0","10110622","44","0","11","0","10110621","10001","0"
"10110621","11","0","0","0","10110623","43","0","6","0","10110622","0","0"
"10110622","11","0","0","0","10110624","42","0","15","0","10110623","0","0"
"10110623","11","0","0","0","10110625","41","0","11","0","10110624","10001","0"
"10110624","11","0","0","0","10110626","40","10110627","7","0","10110625","10001","0"
"10110625","11","0","0","0","10110632","39","0","7","0","10110626","10002","0"
"10110625","11","0","0","0","10110628","39","0","14","0","10110627","2","0"
"10110627","11","0","0","0","10110629","38","0","3","0","10110628","2","0"
"10110628","11","0","0","0","10110630","37","0","3","0","10110629","3","0"
"10110629","11","0","0","10110631","10110633","36","0","4","0","10110630","0","0"
"10110632","11","0","0","0","10110630","37","0","7","0","10110631","10003","0"
"10110626","11","0","0","0","10110631","38","0","14","0","10110632","1","0"
"10110630","11","0","0","0","10110634","35","0","14","0","10110633","5","0"
"10110633","11","0","0","0","10110635","34","0","3","0","10110634","1","0"
"10110634","11","0","0","0","10110636","33","0","4","0","10110635","0","0"
"10110635","11","0","0","0","10110637","32","0","12","0","10110636","0","0"
"10110636","11","0","0","0","10110638","31","0","7","0","10110637","10001","0"
"10110637","11","0","0","0","10110639","30","0","2","0","10110638","3","0"
"10110638","11","0","0","0","10110529","29","0","11","0","10110639","10001","0"
"10110532","11","0","0","0","10110641","24","0","16","0","10110640","10110640","0"
"10110640","11","0","0","0","10110832","23","0","7","0","10110641","10002","0"
"10110832","11","0","0","0","10110644","21","0","2","0","10110643","2","0"
"10110643","11","0","0","0","10110645","20","0","4","0","10110644","0","0"
"10110644","11","0","0","0","10110646","19","0","11","0","10110645","10001","0"
"10110645","11","0","0","0","10110647","18","0","2","0","10110646","2","0"
"10110646","11","0","0","0","10110833","17","0","4","0","10110647","0","0"
"10110833","11","0","0","0","10110650","15","0","5","0","10110649","0","0"
"10110649","11","0","0","0","10110835","14","0","7","0","10110650","10003","0"
"10110851","11","0","0","0","10110654","8","0","4","0","10110653","0","0"
"10110653","11","0","0","0","10110404","7","0","15","0","10110654","0","0"
"10110092","11","0","0","0","10110656","68","0","15","0","10110655","0","0"
"10110655","11","0","0","0","10110101","67","0","2","0","10110656","2","0"
"10110574","11","0","0","0","10110564","44","0","5","0","10110658","0","0"
"10110146","11","0","0","0","10110660","41","0","16","0","10110659","10110659","0"
"10110659","11","0","0","0","10110661","40","0","2","0","10110660","1","0"
"10110660","11","0","0","0","10110662","39","0","14","0","10110661","3","0"
"10110661","11","0","0","0","10110663","38","0","5","0","10110662","0","0"
"10110662","11","0","0","0","10110664","37","0","3","0","10110663","2","0"
"10110663","11","0","0","0","10110665","36","0","4","0","10110664","0","0"
"10110664","11","0","0","0","10110666","35","0","2","0","10110665","2","0"
"10110665","11","0","0","0","10110839","34","0","6","0","10110666","0","0"
"10110839","11","0","0","0","10110670","32","0","14","0","10110668","2","0"
"10110668","11","0","0","0","10110671","31","0","4","0","10110670","0","0"
"10110670","11","0","0","0","10110672","30","0","11","0","10110671","10001","0"
"10110671","11","0","0","0","10110673","29","0","4","0","10110672","0","0"
"10110672","11","0","0","0","10110674","28","0","2","0","10110673","1","0"
"10110673","11","0","0","0","10110675","27","0","7","0","10110674","10001","0"
"10110674","11","0","0","0","10110676","26","0","3","0","10110675","3","0"
"10110675","11","0","0","0","10110677","25","0","14","0","10110676","6","0"
"10110676","11","0","0","0","10110678","24","0","12","0","10110677","0","0"
"10110677","11","0","0","0","10110679","23","10110684","7","0","10110678","10002","0"
"10110678","11","0","0","0","10110681","22","0","3","0","10110679","2","0"
"10110682","11","0","0","0","10110689","18","0","3","0","10110680","2","0"
"10110679","11","0","0","0","10110683","21","0","7","0","10110681","10003","0"
"10110683","11","0","0","0","10110680","19","0","7","0","10110682","10003","0"
"10110681","11","0","0","0","10110682","20","0","2","0","10110683","1","0"
"10110678","11","0","0","0","10110686","22","0","2","0","10110684","3","0"
"10110688","11","0","0","0","10110689","18","0","2","0","10110685","3","0"
"10110684","11","0","0","0","10110687","21","0","4","0","10110686","0","0"
"10110686","11","0","0","0","10110688","20","0","6","0","10110687","0","0"
"10110687","11","0","0","0","10110685","19","0","11","0","10110688","10001","0"
"10110680","11","0","0","10110685","10110690","17","0","7","0","10110689","10001","0"
"10110689","11","0","0","0","10110691","16","0","4","0","10110690","0","0"
"10110690","11","0","0","0","10110692","15","0","15","0","10110691","0","0"
"10110691","11","0","0","0","10110693","14","0","14","0","10110692","5","0"
"10110692","11","0","0","0","10110694","13","0","6","0","10110693","0","0"
"10110693","11","0","0","0","10110695","12","0","11","0","10110694","10001","0"
"10110694","11","0","0","0","10110696","11","0","2","0","10110695","2","0"
"10110695","11","0","0","0","10110180","10","0","4","0","10110696","0","0"
"10110183","11","0","0","0","10110840","6","0","4","0","10110697","0","0"
"10110192","11","0","0","0","10110699","72","0","14","0","10110698","4","0"
"10110698","11","0","0","0","10110700","71","0","4","0","10110699","0","0"
"10110699","11","0","0","0","10110701","70","0","2","0","10110700","1","0"
"10110700","11","0","0","0","10110702","69","0","7","0","10110701","10001","0"
"10110701","11","0","0","0","10110712","68","0","2","0","10110702","2","0"
"10110712","11","0","0","0","10110705","66","0","14","0","10110704","4","0"
"10110704","11","0","0","0","10110841","65","0","4","0","10110705","0","0"
"10110841","11","0","0","0","10110708","63","0","7","0","10110707","10001","0"
"10110707","11","0","0","0","10110713","62","0","2","0","10110708","2","0"
"10110713","11","0","0","0","10110711","60","0","14","0","10110710","3","0"
"10110710","11","0","0","0","10110714","59","10110715","11","0","10110711","10001","0"
"10110702","11","0","0","0","10110704","67","0","11","0","10110712","10001","0"
"10110708","11","0","0","0","10110710","61","0","12","0","10110713","0","0"
"10110711","11","0","0","0","10110717","58","0","3","0","10110714","1","0"
"10110711","11","0","0","0","10110716","58","0","4","0","10110715","0","0"
"10110715","11","0","0","0","10110719","57","0","2","0","10110716","2","0"
"10110714","11","0","0","0","10110718","57","0","12","0","10110717","0","0"
"10110717","11","0","0","0","10110720","56","0","14","0","10110718","4","0"
"10110716","11","0","0","0","10110720","56","0","3","0","10110719","3","0"
"10110718","11","0","0","10110719","10110721","55","0","4","0","10110720","0","0"
"10110720","11","0","0","0","10110722","54","0","5","0","10110721","0","0"
"10110721","11","0","0","0","10110723","53","0","3","0","10110722","1","0"
"10110722","11","0","0","0","10110724","52","0","16","0","10110723","10110723","0"
"10110723","11","0","0","0","10110725","51","0","14","0","10110724","2","0"
"10110724","11","0","0","0","10110726","50","0","7","0","10110725","10001","0"
"10110725","11","0","0","0","10110842","49","0","5","0","10110726","0","0"
"10110842","11","0","0","0","10110729","47","0","7","0","10110728","10002","0"
"10110728","11","0","0","0","10110730","46","0","2","0","10110729","2","0"
"10110729","11","0","0","0","10110731","45","0","4","0","10110730","0","0"
"10110730","11","0","0","0","10110732","44","0","14","0","10110731","3","0"
"10110731","11","0","0","0","10110733","43","0","6","0","10110732","0","0"
"10110732","11","0","0","0","10110734","42","0","3","0","10110733","1","0"
"10110733","11","0","0","0","10110735","41","0","7","0","10110734","10001","0"
"10110734","11","0","0","0","10110843","40","0","14","0","10110735","4","0"
"10110473","11","0","0","0","10110738","37","0","4","0","10110737","0","0"
"10110737","11","0","0","0","10110739","36","0","15","0","10110738","0","0"
"10110738","11","0","0","0","10110740","35","0","14","0","10110739","3","0"
"10110739","11","0","0","0","10110235","34","0","6","0","10110740","0","0"
"10110237","11","0","0","0","10110253","30","0","2","0","10110741","1","0"
"10110253","11","0","0","0","10110255","28","0","2","0","10110742","2","0"
"10110844","11","0","0","0","10110845","25","0","4","0","10110744","0","0"
"10110845","11","0","0","0","10110747","23","0","15","0","10110746","0","0"
"10110746","11","0","0","0","10110748","22","0","3","0","10110747","2","0"
"10110747","11","0","0","0","10110749","21","0","11","0","10110748","10001","0"
"10110748","11","0","0","0","10110750","20","0","4","0","10110749","0","0"
"10110749","11","0","0","0","10110751","19","0","5","0","10110750","0","0"
"10110750","11","0","0","0","10110752","18","0","2","0","10110751","2","0"
"10110751","11","0","0","0","10110753","17","0","7","0","10110752","10003","0"
"10110752","11","0","0","0","10110754","16","0","4","0","10110753","0","0"
"10110753","11","0","0","0","10110846","15","0","14","0","10110754","4","0"
"10110846","11","0","0","0","10110757","13","0","12","0","10110756","0","0"
"10110756","11","0","0","0","10110758","12","0","11","0","10110757","10001","0"
"10110757","11","0","0","0","10110759","11","0","2","0","10110758","3","0"
"10110758","11","0","0","0","10110760","10","10110761","4","0","10110759","0","0"
"10110759","11","0","0","0","10110762","9","0","2","0","10110760","1","0"
"10110759","11","0","0","0","10110763","9","0","2","0","10110761","3","0"
"10110760","11","0","0","0","10110766","8","0","2","0","10110762","3","0"
"10110761","11","0","0","0","10110764","8","0","6","0","10110763","0","0"
"10110763","11","0","0","0","10110765","7","0","14","0","10110764","5","0"
"10110764","11","0","0","10110766","10110767","6","0","7","0","10110765","10003","0"
"10110762","11","0","0","0","10110765","7","0","3","0","10110766","2","0"
"10110765","11","0","0","0","10110768","5","0","2","0","10110767","1","0"
"10110767","11","0","0","0","10110769","4","0","14","0","10110768","3","0"
"10110768","11","0","0","0","10110770","3","0","2","0","10110769","3","0"
"10110769","11","0","0","0","10110771","2","0","6","0","10110770","0","0"
"10110770","11","0","0","0","10110772","1","0","2","0","10110771","1","0"
"10110771","11","0","0","0","10110773","0","0","13","0","10110772","0","0"
"10110772","11","0","0","0","10110774","74","0","7","0","10110773","10001","0"
"10110773","11","0","0","0","10110775","73","0","5","0","10110774","0","0"
"10110774","11","0","0","0","10110776","72","0","14","0","10110775","4","0"
"10110775","11","0","0","0","10110777","71","0","6","0","10110776","0","0"
"10110776","11","0","0","0","10110778","70","0","12","0","10110777","0","0"
"10110777","11","0","0","0","10110779","69","0","3","0","10110778","2","0"
"10110778","11","0","0","0","10110780","68","10110783","4","0","10110779","0","0"
"10110779","11","0","0","0","10110781","67","0","7","0","10110780","10003","0"
"10110780","11","0","0","0","10110782","66","0","15","0","10110781","0","0"
"10110781","11","0","0","0","10110786","65","0","14","0","10110782","4","0"
"10110779","11","0","0","0","10110784","67","0","2","0","10110783","1","0"
"10110783","11","0","0","0","10110785","66","0","7","0","10110784","10001","0"
"10110784","11","0","0","0","10110786","65","0","6","0","10110785","0","0"
"10110782","11","0","0","10110785","10110787","64","0","11","0","10110786","10001","0"
"10110786","11","0","0","0","10110788","63","0","4","0","10110787","0","0"
"10110787","11","0","0","0","10110847","62","0","14","0","10110788","4","0"
"10110847","11","0","0","0","10110791","60","10110792","7","0","10110790","10001","0"
"10110790","11","0","0","0","10110794","59","0","7","0","10110791","10002","0"
"10110790","11","0","0","0","10110793","59","0","3","0","10110792","2","0"
"10110792","11","0","0","0","10110796","58","0","7","0","10110793","10003","0"
"10110791","11","0","0","0","10110795","58","0","3","0","10110794","3","0"
"10110794","11","0","0","0","10110797","57","0","2","0","10110795","3","0"
"10110793","11","0","0","0","10110798","57","0","3","0","10110796","3","0"
"10110795","11","0","0","0","10110803","56","0","12","0","10110797","0","0"
"10110796","11","0","0","0","10110799","56","0","4","0","10110798","0","0"
"10110798","11","0","0","0","10110800","55","0","7","0","10110799","10001","0"
"10110799","11","0","0","0","10110801","54","0","11","0","10110800","10001","0"
"10110800","11","0","0","10110802","10110804","53","0","6","0","10110801","0","0"
"10110803","11","0","0","0","10110801","54","0","4","0","10110802","0","0"
"10110797","11","0","0","0","10110802","55","0","2","0","10110803","2","0"
"10110801","11","0","0","0","10110805","52","0","7","0","10110804","10002","0"
"10110804","11","0","0","0","10110806","51","0","15","0","10110805","0","0"
"10110805","11","0","0","0","10110807","50","0","14","0","10110806","4","0"
"10110806","11","0","0","0","10110808","49","0","7","0","10110807","10002","0"
"10110807","11","0","0","0","10110809","48","0","4","0","10110808","0","0"
"10110808","11","0","0","0","10110810","47","0","2","0","10110809","1","0"
"10110809","11","0","0","0","10110811","46","0","3","0","10110810","3","0"
"10110810","11","0","0","0","10110812","45","0","14","0","10110811","6","0"
"10110811","11","0","0","0","10110813","44","0","12","0","10110812","0","0"
"10110812","11","0","0","0","10110814","43","0","11","0","10110813","10001","0"
"10110813","11","0","0","0","10110815","42","0","3","0","10110814","2","0"
"10110814","11","0","0","0","10110816","41","0","2","0","10110815","2","0"
"10110815","11","0","0","0","10110817","40","0","4","0","10110816","0","0"
"10110816","11","0","0","0","10110818","39","0","3","0","10110817","2","0"
"10110817","11","0","0","0","10110819","38","0","16","0","10110818","10110818","0"
"10110818","11","0","0","0","10110820","37","0","12","0","10110819","0","0"
"10110819","11","0","0","0","10110821","36","0","14","0","10110820","3","0"
"10110820","11","0","0","0","10110822","35","0","2","0","10110821","1","0"
"10110821","11","0","0","0","10110823","34","0","14","0","10110822","3","0"
"10110822","11","0","0","0","10110824","33","0","6","0","10110823","0","0"
"10110823","11","0","0","0","10110349","32","0","2","0","10110824","2","0"
"10110349","11","0","0","0","10110353","30","0","14","0","10110825","1","0"
"10110352","11","0","0","0","10110356","30","0","14","0","10110826","6","0"
"10110370","11","0","0","0","10110441","14","0","15","0","10110827","0","0"
"10110448","11","0","0","0","10110382","5","0","4","0","10110828","0","0"
"10110383","11","0","0","0","10110385","2","0","7","0","10110829","10003","0"
"10110597","11","0","0","0","10110599","62","0","14","0","10110830","3","0"
"10110850","11","0","0","0","10110614","52","0","11","0","10110831","10001","0"
"10110641","11","0","0","0","10110643","22","0","14","0","10110832","2","0"
"10110647","11","0","0","0","10110649","16","0","14","0","10110833","2","0"
"10110835","11","0","0","0","10110063","12","0","15","0","10110834","0","0"
"10110650","11","0","0","0","10110834","13","0","14","0","10110835","3","0"
"10110502","11","0","0","0","10110504","53","10110505","14","0","10110836","3","0"
"10110511","11","0","0","0","10110127","47","0","11","0","10110837","10001","0"
"10110128","11","0","0","0","10110564","44","0","3","0","10110838","1","0"
"10110666","11","0","0","0","10110668","33","0","2","0","10110839","1","0"
"10110697","11","0","0","0","10110186","5","0","3","0","10110840","2","0"
"10110705","11","0","0","0","10110707","64","0","3","0","10110841","2","0"
"10110726","11","0","0","0","10110728","48","0","11","0","10110842","10001","0"
"10110735","11","0","0","0","10110473","39","0","3","0","10110843","2","0"
"10110255","11","0","0","0","10110744","26","0","11","0","10110844","10001","0"
"10110744","11","0","0","0","10110746","24","0","14","0","10110845","6","0"
"10110754","11","0","0","0","10110756","14","0","3","0","10110846","3","0"
"10110788","11","0","0","0","10110790","61","0","2","0","10110847","2","0"
"10110361","11","0","0","0","10110363","23","0","11","0","10110848","10001","0"
"10110367","11","0","0","0","10110369","17","0","14","0","10110849","6","0"
"10110611","11","0","0","0","10110831","53","0","14","0","10110850","3","0"
"10110583","11","0","0","0","10110653","9","0","14","0","10110851","4","0"
"10110493","11","0","0","0","10110495","62","0","2","0","10110852","1","0"
"0","12","0","0","0","10120002","71","0","1","0","10120001","0","0"
"10120001","12","0","0","10120369","10120003","70","0","7","0","10120002","10001","0"
"10120002","12","0","0","0","10120004","69","0","2","0","10120003","1","0"
"10120003","12","0","0","0","10120012","68","0","4","0","10120004","0","0"
"10120004","12","0","0","0","10120013","67","0","12","0","10120012","0","0"
"10120012","12","0","0","0","10120014","66","0","5","0","10120013","0","0"
"10120013","12","0","0","0","10120015","65","0","2","0","10120014","1","0"
"10120014","12","0","0","0","10120018","64","0","4","0","10120015","0","0"
"10120015","12","0","0","0","10120019","63","0","11","0","10120018","10001","0"
"10120018","12","0","0","0","10120020","62","10120023","6","0","10120019","0","0"
"10120019","12","0","0","0","10120022","61","0","2","0","10120020","2","0"
"10120022","12","0","0","0","10120380","59","0","2","0","10120021","2","0"
"10120020","12","0","0","0","10120021","60","0","12","0","10120022","0","0"
"10120019","12","0","0","0","10120025","61","0","3","0","10120023","1","0"
"10120025","12","0","0","0","10120380","59","0","3","0","10120024","2","0"
"10120023","12","0","0","0","10120024","60","0","4","0","10120025","0","0"
"10120380","12","0","0","0","10120028","57","0","7","0","10120027","10002","0"
"10120027","12","0","0","0","10120029","56","0","2","0","10120028","2","0"
"10120028","12","0","0","0","10120030","55","0","12","0","10120029","0","0"
"10120029","12","0","0","0","10120031","54","0","14","0","10120030","4","0"
"10120030","12","0","0","0","10120032","53","0","11","0","10120031","10001","0"
"10120031","12","0","0","0","10120033","52","0","4","0","10120032","0","0"
"10120032","12","0","0","0","10120034","51","10120035","2","0","10120033","1","0"
"10120033","12","0","0","0","10120037","50","0","12","0","10120034","0","0"
"10120033","12","0","0","0","10120036","50","0","7","0","10120035","10002","0"
"10120035","12","0","0","0","10120039","49","0","3","0","10120036","3","0"
"10120034","12","0","0","0","10120038","49","0","14","0","10120037","2","0"
"10120037","12","0","0","0","10120040","48","0","6","0","10120038","0","0"
"10120036","12","0","0","0","10120041","48","0","4","0","10120039","0","0"
"10120038","12","0","0","0","10120043","47","0","7","0","10120040","10002","0"
"10120039","12","0","0","0","10120042","47","0","2","0","10120041","3","0"
"10120041","12","0","0","0","10120045","46","0","7","0","10120042","10003","0"
"10120040","12","0","0","0","10120044","46","0","14","0","10120043","2","0"
"10120043","12","0","0","0","10120047","45","0","11","0","10120044","10001","0"
"10120042","12","0","0","0","10120046","45","0","3","0","10120045","2","0"
"10120045","12","0","0","0","10120048","44","0","2","0","10120046","3","0"
"10120044","12","0","0","0","10120048","44","0","7","0","10120047","10001","0"
"10120046","12","0","0","10120047","10120049","43","0","14","0","10120048","2","0"
"10120048","12","0","0","0","10120402","42","0","7","0","10120049","10001","0"
"10120476","12","0","0","0","10120093","74","0","4","0","10120092","0","0"
"10120092","12","0","0","0","10120094","73","0","3","0","10120093","2","0"
"10120093","12","0","0","0","10120095","72","0","2","0","10120094","2","0"
"10120094","12","0","0","0","10120096","71","10120097","6","0","10120095","0","0"
"10120095","12","0","0","0","10120099","70","0","4","0","10120096","0","0"
"10120095","12","0","0","0","10120098","70","0","2","0","10120097","3","0"
"10120097","12","0","0","0","10120101","69","0","6","0","10120098","0","0"
"10120096","12","0","0","0","10120100","69","0","3","0","10120099","2","0"
"10120099","12","0","0","0","10120102","68","0","7","0","10120100","10003","0"
"10120098","12","0","0","0","10120102","68","0","5","0","10120101","0","0"
"10120100","12","0","0","10120101","10120103","67","0","11","0","10120102","10001","0"
"10120102","12","0","0","0","10120104","66","0","4","0","10120103","0","0"
"10120103","12","0","0","0","10120105","65","0","7","0","10120104","10001","0"
"10120104","12","0","0","0","10120106","64","0","14","0","10120105","4","0"
"10120105","12","0","0","0","10120107","63","0","3","0","10120106","1","0"
"10120106","12","0","0","0","10120108","62","0","7","0","10120107","10001","0"
"10120107","12","0","0","0","10120110","61","0","12","0","10120108","0","0"
"10120108","12","0","0","0","10120156","60","0","6","0","10120110","0","0"
