7fe392c3ec51551f93a3efdf6ded9e26f927123e45a6876c5f14403bf7a4325c,b08787f67523abdbfd0a7b21d609a3e48eeced614a88550840584c1b408d4869,4353bf4e65fdded804d59ff6ff1349ab5b297216f9e7125665282c2d723260f5,685d97e3a2f1e9b8a37b279d6259923e791b7a16e1dae6eb724d8d61a5b21c6e,e2215b8daf5af326361c90b46dc3289204c06dfc8e150b2ed810be4ec3a604be,36ecad8a95168c56b480537049e9b2134aea18d9c4308381bc7e1af0582351c7,6c01c1768eb8545fd60cf08174471997e9c3d1d897fc15a79ba34f0469391317,872bab05390244cb28dd8e05fd9d7fa1d12bd547f542bb61fbaf48edca97951e,87b9c108987a9826bdbae521717de758746d847726b81ea84f8e991b7d26d152,399013d25749ca1534fbf0266d984d14ce7a41046205f91681a4615d8f46de45,3c4130f59c208a315ec5d769a2fa061548fff86255b41f32633fa336dd838c0c,ae0e588cfc0a144f69036bb7f4d479d4f4894917c7b6ff32dd22af7a0816055c,feb1beb6c3dba348fd0b0c53a18e45eaa5c7a0027e466d41c0dc92b7e88d4f64,48d7f859500042bc0511b4fa3ff28ee60caa95314ca437a0f7e190bff0ebf9ff,03fa10cc5bf5b1802ef0a05dea1e5eea800ac6139a71194e45c1a442aca8d97f,47adcf9616cca0f82a0ab21d8c6d6c9b183316e47b18df23fa1b4f01c5296740,0f63418eac1eb9d33fee6f77ae336adad2140c16cc35199206e456bb8e71d451,f6c42658d24aee42215a1638ebbdc9c55ac8f9897b112a3c5e888eb1bd6850f5,725a4a7550da9274644064eb93f9946441ded2cdb6e4e65f0d05fc761b84d539,f1337d9f5a504b4832283064a505e2e31d1ac35a347544300ffd9c773f47964b,cf70b1b41dffb87941910121a2e31235a868a1aa8e177c8583a9d7803a664334,1cae12ea5a96fdd7b2f21244984d05a742dd1318d2ec1491a46915f64e16a302,0467d8ce75b787fa825e7bcda3e45b83d6a4e1291f9abbbeda6401fa5f857815,f4818c09b0bf8f967a79806220d03136c18cd5c1455e3c84e36eeb86ddfa2f06,379d4420d692d28db3c007777a0de7c4d71f155cff5c2b87048e4bffc31f7486,e379d42294062f9c29d78400703db89c7aa2e40b7209720bd4735877b0dd6be1,91b20574e1dc392fda0ad359106f1a0b30c68e941273eb77b4d7eed07b2d96ff,ff48ad67fd2abab96363cab5367f7e0140dccdfbb12b1b01c6424558027eba19,9be5f519687613d7ff1badc43fe3fc59622d478dfbece751ffac593c44463fae,51dcf157ece823ea82b589403f97a182a9dba9a1b1d395cb2a316e562c250bd7,ac691e0f21d192f560234aa3f8b08ea17d8fd0a6d96b711e316a335fda77e6b1,894625f46b08082df0ce75729a9dbf8967b4ee342cdeed0d63f04863580e3bd3,2a7a828afd3af4698959009e1b776060b9db5c67a09f278cb18ff05e2fdd325f,f4883609d557d1cea09bab0c66fbabd180e02b1654bfc7fad58a8052a9ce3d8f,08d9db203cc8b16ec9722d2c8fa8d2d5a18773f2fe1719d8da4f30484ef17a70,ae5caca4adf23e24bd02000db3c23b06936e40822f5dcbe88bed017d92012580,a7f21be03133ad29115f242e43aeb5c5735ac3d8992a02444457cdf1d825d5db,9e741720c88c1fb1ae81b347f127ff0cbe34cf08f28777c8c906db246a162097,16bb1d6fcf82e24634fb68310160a92444a6a92d45049d6070cbe7a4a210852c,0f7d648a2d2743463bd2db9c44eed1d2003b26fb17bdba60f4e51e8583803f4b,dbac046358b6e60c91107550cdc06f7df48635c8afc34560c4dccca0ebc4c6ab,55998257453f64b275e742aeaf076337633779297ec62511a8fe0ff8b6e8fcf1,d40b6fb12645c37a644b60faa20dd2e86c7b45b8820caca6f3596763a91ccfcc,835a410cb3f4f975312a7ee7b595cf1225ebe6fb422241de30d56ac00221e624
"bgm_M41","650044021","0","120","100570","0","8","0","650044022","0","101361","1","bgm_M41","0","0","2","bgm_M41","1","8","20044101","0","0","bgm_M41","bgm_M41","650044125","0","-1071","101361","650044023","-180","650044102","8","0","0","101362","0","甜點大賽會場 1-2","0","20044","0","20044102","bgm_M41","101363","90"
"bgm_M41","650044031","0","120","100660","0","8","0","650044032","0","101361","1","bgm_M41","0","0","3","bgm_M41","1","8","20044101","0","0","bgm_M41","bgm_M41","650044126","0","-865","101361","650044033","-124","650044103","8","0","0","101362","0","甜點大賽會場 1-3","0","20044","0","20044103","bgm_M41","101363","90"
"bgm_M41","650044041","0","120","100660","0","8","0","650044042","0","101361","1","bgm_M41","0","0","4","bgm_M41","1","8","20044101","0","0","bgm_M41","bgm_M41","650044127","0","-629","101361","650044043","-146","650044104","8","0","0","101362","0","甜點大賽會場 1-4","0","20044","0","20044104","bgm_M41","101363","90"
"bgm_M41","650044051","0","120","100570","0","8","0","650044052","0","101361","1","bgm_M41","0","0","5","bgm_M41","1","8","20044101","0","0","bgm_M41","bgm_M41","650044123","0","-720","101361","650044053","40","650044105","8","0","0","101362","0","甜點大賽會場 1-5","0","20044","0","20044105","bgm_M41","101363","90"
"bgm_M41","650044061","0","135","100570","0","9","0","650044062","0","101361","1","bgm_M41","0","0","6","bgm_M41","1","9","20044101","0","0","bgm_M41","bgm_M41","650044124","0","-500","101361","650044063","86","650044106","9","0","0","101362","0","甜點大賽會場 1-6","0","20044","0","20044106","bgm_M41","101363","90"
"bgm_M41","650044071","0","135","100310","0","9","0","650044072","0","101361","1","bgm_M41","0","0","7","bgm_M41","1","9","20044101","0","0","bgm_M41","bgm_M41","650044125","0","-430","101361","650044073","-130","650044107","9","0","0","101362","0","甜點大賽會場 1-7","0","20044","0","20044107","bgm_M41","101363","90"
"bgm_M41","650044081","0","135","100660","0","9","0","650044082","0","101361","1","bgm_M41","0","0","8","bgm_M41","1","9","20044101","0","0","bgm_M41","bgm_M41","650044126","0","-235","101361","650044083","-142","650044108","9","0","0","101362","0","甜點大賽會場 1-8","0","20044","0","20044108","bgm_M41","101363","90"
"bgm_M41","650044091","0","135","100570","0","9","0","650044092","0","101361","1","bgm_M41","0","0","9","bgm_M41","1","9","20044101","0","0","bgm_M41","bgm_M41","650044127","0","-145","101361","650044093","39","650044109","9","0","0","101362","0","甜點大賽會場 1-9","0","20044","0","20044109","bgm_M41","101363","90"
"bgm_M41","650044101","0","135","100310","0","9","0","650044102","0","101361","1","bgm_M41","0","0","10","bgm_M41","1","9","20044101","0","0","bgm_M41","bgm_M41","650044122","0","-19","101361","650044103","-158","650044110","9","0","0","101362","0","甜點大賽會場 1-10","0","20044","0","20044110","bgm_M41","101363","90"
"bgm_M41","650044111","0","150","100660","0","10","0","650044112","0","101361","1","bgm_M41","0","0","11","bgm_M41","1","10","20044101","0","0","bgm_M41","bgm_M41","650044124","0","189","101361","650044113","-182","650044111","10","0","0","101362","0","甜點大賽會場 1-11","0","20044","0","20044111","bgm_M41","101363","90"
"bgm_M41","650044121","0","150","100310","0","10","0","650044122","0","101361","1","bgm_M41","0","0","12","bgm_M41","1","10","20044101","0","0","bgm_M41","bgm_M41","650044125","0","277","101361","650044123","-32","650044112","10","0","0","101362","0","甜點大賽會場 1-12","0","20044","0","20044112","bgm_M41","101363","90"
"bgm_M41","650044131","0","150","100300","0","10","0","650044132","0","101361","1","bgm_M41","0","0","13","bgm_M41","1","10","20044101","0","0","bgm_M41","bgm_M41","650044126","0","74","101361","650044133","82","650044113","10","0","0","101362","0","甜點大賽會場 1-13","0","20044","0","20044113","bgm_M41","101363","90"
"bgm_M41","650044141","0","150","100660","0","10","0","650044142","0","101361","1","bgm_M41","0","0","14","bgm_M41","1","10","20044101","0","0","bgm_M41","bgm_M41","650044127","0","408","101361","650044143","75","650044114","10","0","0","101362","0","甜點大賽會場 1-14","0","20044","0","20044114","bgm_M41","101363","90"
"bgm_M41","650044151","0","150","100570","0","10","0","650044152","0","101361","1","bgm_M41","0","0","15","bgm_M41","1","10","20044101","0","0","bgm_M41","bgm_M41","650044123","0","527","101361","650044153","-92","650044115","10","0","0","101362","0","甜點大賽會場 1-15","0","20044","0","20044115","bgm_M41","101363","90"
"bgm_M41","650044161","0","240","100570","0","16","0","650044162","0","102961","1","bgm_M41","31192","0","16","bgm_M41","2","10","20044201","0","1","bgm_M41","bgm_M41","650044121","0","-520","102961","650044163","-164","650044116","16","2","54","102962","0","甜點大賽會場 1-1","5","20044","0","20044201","bgm_M41","102963","90"
"bgm_M41","650044171","0","240","100300","0","16","0","650044172","0","102961","1","bgm_M41","31006","0","17","bgm_M41","2","10","20044201","0","1","bgm_M41","bgm_M41","650044121","0","-394","102961","650044173","60","650044117","16","2","54","102962","0","甜點大賽會場 1-2","5","20044","0","20044202","bgm_M41","102963","90"
"bgm_M41","650044181","0","270","100660","0","18","0","650044182","0","102961","1","bgm_M41","31192","0","18","bgm_M41","2","10","20044201","0","1","bgm_M41","bgm_M41","650044121","0","-275","102961","650044183","-127","650044118","18","2","54","102962","0","甜點大賽會場 1-3","5","20044","0","20044203","bgm_M41","102963","90"
"bgm_M41","650044191","0","270","100660","0","18","0","650044192","0","102961","1","bgm_M41","31006","0","19","bgm_M41","2","10","20044201","0","1","bgm_M41","bgm_M41","650044121","0","-91","102961","650044193","-220","650044119","18","2","54","102962","0","甜點大賽會場 1-4","5","20044","0","20044204","bgm_M41","102963","90"
"bgm_M41","650044201","0","300","100660","0","20","0","650044202","0","102961","1","bgm_M41","31192","0","20","bgm_M41","2","10","20044201","0","1","bgm_M41","bgm_M41","650044121","0","155","102961","650044203","-103","650044120","20","2","54","102962","0","甜點大賽會場 1-5","5","20044","0","20044205","bgm_M41","102963","90"
"bgm_M41","650045011","0","120","100010","0","8","0","650045012","0","100061","1","bgm_M41","0","0","1","bgm_M41","1","8","20045101","0","0","bgm_M41","bgm_M41","650045124","0","-421","100061","650045013","-54","650045101","8","0","0","100062","0","蘭德索爾近郊 1-1","0","20045","0","20045101","bgm_M41","100063","90"
"bgm_M41","650045021","0","120","100040","0","8","0","650045022","0","100037","1","bgm_M41","0","0","2","bgm_M41","1","8","20045101","0","0","bgm_M41","bgm_M41","650045125","0","-210","100037","650045023","25","650045102","8","0","0","100038","0","蘭德索爾近郊 1-2","0","20045","0","20045102","bgm_M41","100039","90"
"bgm_M41","650045031","0","120","100050","0","8","0","650045032","0","100111","1","bgm_M41","0","0","3","bgm_M41","1","8","20045101","0","0","bgm_M41","bgm_M41","650045126","0","-85","100111","650045033","-156","650045103","8","0","0","100112","0","蘭德索爾近郊 1-3","0","20045","0","20045103","bgm_M41","100113","90"
"bgm_M41","650045041","0","120","100130","0","8","0","650045042","0","102971","1","bgm_M41","0","0","4","bgm_M41","1","8","20045101","0","0","bgm_M41","bgm_M41","650045127","0","103","102971","650045043","-21","650045104","8","0","0","102972","0","蘭德索爾近郊 1-4","0","20045","0","20045104","bgm_M41","102973","90"
"bgm_M41","650045051","0","120","100320","0","8","0","650045052","0","101461","1","bgm_M41","0","0","5","bgm_M41","1","8","20045101","0","0","bgm_M41","bgm_M41","650045123","0","347","101461","650045053","28","650045105","8","0","0","101462","0","蘭德索爾近郊 1-5","0","20045","0","20045105","bgm_M41","101463","90"
"bgm_M41","650045061","0","135","100190","0","9","0","650045062","0","102661","1","bgm_M41","0","0","6","bgm_M41","1","9","20045102","0","0","bgm_M41","bgm_M41","650045124","0","-353","102661","650045063","-56","650045106","9","0","0","102662","0","港小鎮‧大間 1-6","0","20045","0","20045106","bgm_M41","102663","90"
"bgm_M41","650045071","0","135","100590","0","9","0","650045072","0","102661","1","bgm_M41","0","0","7","bgm_M41","1","9","20045102","0","0","bgm_M41","bgm_M41","650045125","0","-9","102661","650045073","27","650045107","9","0","0","102662","0","港小鎮‧大間 1-7","0","20045","0","20045107","bgm_M41","102663","90"
"bgm_M41","650045081","0","135","100200","0","9","0","650045082","0","102661","1","bgm_M41","0","0","8","bgm_M41","1","9","20045102","0","0","bgm_M41","bgm_M41","650045126","0","351","102661","650045083","-41","650045108","9","0","0","102662","0","港小鎮‧大間 1-8","0","20045","0","20045108","bgm_M41","102663","90"
"bgm_M41","650045091","0","135","100500","0","9","0","650045092","0","100041","1","bgm_M41","0","0","9","bgm_M41","1","9","20045103","0","0","bgm_M41","bgm_M41","650045127","0","-374","100041","650045093","-48","650045109","9","0","0","100042","0","塔帕斯海灘 周邊 1-9","0","20045","0","20045109","bgm_M41","100043","90"
"bgm_M41","650045101","0","135","100100","0","9","0","650045102","0","100581","1","bgm_M41","0","0","10","bgm_M41","1","9","20045103","0","0","bgm_M41","bgm_M41","650045122","0","-77","100581","650045103","-98","650045110","9","0","0","100582","0","塔帕斯海灘 周邊 1-10","0","20045","0","20045110","bgm_M41","100583","90"
"bgm_M41","650045111","0","150","100110","0","10","0","650045112","0","100201","1","bgm_M41","0","0","11","bgm_M41","1","10","20045103","0","0","bgm_M41","bgm_M41","650045124","0","316","100201","650045113","2","650045111","10","0","0","100202","0","塔帕斯海灘 周邊 1-11","0","20045","0","20045111","bgm_M41","100203","90"
"bgm_M41","650045121","0","150","100020","0","10","0","650045122","0","100021","1","bgm_M41","0","0","12","bgm_M41","1","10","20045104","0","0","bgm_M41","bgm_M41","650045125","0","-427","100021","650045123","-8","650045112","10","0","0","100022","0","加托羅斯山 1-12","0","20045","0","20045112","bgm_M41","100023","90"
"bgm_M41","650045131","0","150","100040","0","10","0","650045132","0","100031","1","bgm_M41","0","0","13","bgm_M41","1","10","20045104","0","0","bgm_M41","bgm_M41","650045126","0","-238","100031","650045133","-56","650045113","10","0","0","100032","0","加托羅斯山 1-13","0","20045","0","20045113","bgm_M41","100033","90"
"bgm_M41","650045141","0","150","100330","0","10","0","650045142","0","102971","1","bgm_M41","0","0","14","bgm_M41","1","10","20045104","0","0","bgm_M41","bgm_M41","650045127","0","-36","102971","650045143","29","650045114","10","0","0","102972","0","加托羅斯山 1-14","0","20045","0","20045114","bgm_M41","102973","90"
"bgm_M41","650045151","0","150","100320","0","10","0","650045152","0","101461","1","bgm_M41","0","0","15","bgm_M41","1","10","20045104","0","0","bgm_M41","bgm_M41","650045123","0","144","101461","650045153","-88","650045115","10","0","0","101462","0","加托羅斯山 1-15","0","20045","0","20045115","bgm_M41","101463","90"
"bgm_M41","650045161","0","240","100130","0","16","0","650045162","0","102981","1","bgm_M41","31208","0","16","bgm_M41","2","10","20045201","0","1","bgm_M41","bgm_M41","650045121","0","-478","102981","650045163","-27","650045116","16","2","54","102982","0","加托羅斯山 1-1","5","20045","0","20045201","bgm_M41","102983","90"
"bgm_M41","650045171","0","240","100330","0","16","0","650045172","0","102981","1","bgm_M41","31044","0","17","bgm_M41","2","10","20045201","0","1","bgm_M41","bgm_M41","650045121","0","-266","102981","650045173","68","650045117","16","2","54","102982","0","加托羅斯山 1-2","5","20045","0","20045202","bgm_M41","102983","90"
"bgm_M41","650045181","0","270","100140","0","18","0","650045182","0","102981","1","bgm_M41","31208","0","18","bgm_M41","2","10","20045201","0","1","bgm_M41","bgm_M41","650045121","0","-68","102981","650045183","26","650045118","18","2","54","102982","0","加托羅斯山 1-3","5","20045","0","20045203","bgm_M41","102983","90"
"bgm_M41","650045191","0","270","100330","0","18","0","650045192","0","101481","1","bgm_M41","31044","0","19","bgm_M41","2","10","20045201","0","1","bgm_M41","bgm_M41","650045121","0","60","101481","650045193","-110","650045119","18","2","54","101482","0","加托羅斯山 1-4","5","20045","0","20045204","bgm_M41","101483","90"
"bgm_M41","650045201","0","300","100320","0","20","0","650045202","0","101481","1","bgm_M41","31208","0","20","bgm_M41","2","10","20045201","0","1","bgm_M41","bgm_M41","650045121","0","230","101481","650045203","57","650045120","20","2","54","101482","0","加托羅斯山 1-5","5","20045","0","20045205","bgm_M41","101483","90"
"bgm_M41","650046011","0","120","100190","0","8","0","650046012","0","101241","1","bgm_M41","0","0","1","bgm_M41","1","8","20046101","0","0","bgm_M41","bgm_M41","650046124","0","-451","101241","650046013","-144","650046101","8","0","0","101242","0","王城蘭德索爾 1-1","0","20046","0","20046101","bgm_M41","101243","90"
"bgm_M41","650046021","0","120","100190","0","8","0","650046022","0","101241","1","bgm_M41","0","0","2","bgm_M41","1","8","20046101","0","0","bgm_M41","bgm_M41","650046125","0","-232","101241","650046023","13","650046102","8","0","0","101242","0","王城蘭德索爾 1-2","0","20046","0","20046102","bgm_M41","101243","90"
"bgm_M41","650046031","0","120","100200","0","8","0","650046032","0","101241","1","bgm_M41","0","0","3","bgm_M41","1","8","20046101","0","0","bgm_M41","bgm_M41","650046126","0","-64","101241","650046033","-176","650046103","8","0","0","101242","0","王城蘭德索爾 1-3","0","20046","0","20046103","bgm_M41","101243","90"
"bgm_M41","650046041","0","120","100190","0","8","0","650046042","0","101241","1","bgm_M41","0","0","4","bgm_M41","1","8","20046101","0","0","bgm_M41","bgm_M41","650046127","0","92","101241","650046043","9","650046104","8","0","0","101242","0","王城蘭德索爾 1-4","0","20046","0","20046104","bgm_M41","101243","90"
"bgm_M41","650046051","0","120","100200","0","8","0","650046052","0","101241","1","bgm_M41","0","0","5","bgm_M41","1","8","20046101","0","0","bgm_M41","bgm_M41","650046123","0","300","101241","650046053","-70","650046105","8","0","0","101242","0","王城蘭德索爾 1-5","0","20046","0","20046105","bgm_M41","101243","90"
"bgm_M41","650046061","0","135","100190","0","9","0","650046062","0","101241","1","bgm_M41","0","0","6","bgm_M41","1","9","20046101","0","0","bgm_M41","bgm_M41","650046124","0","458","101241","650046063","22","650046106","9","0","0","101242","0","王城蘭德索爾 1-6","0","20046","0","20046106","bgm_M41","101243","90"
"bgm_M41","650046071","0","135","100020","0","9","0","650046072","0","100065","1","bgm_M41","0","0","7","bgm_M41","1","9","20046102","0","0","bgm_M41","bgm_M41","650046125","0","-381","100065","650046073","-4","650046107","9","0","0","100066","0","蘭德索爾近郊 1-7","0","20046","0","20046107","bgm_M41","100067","90"
"bgm_M41","650046081","0","135","100050","0","9","0","650046082","0","100111","1","bgm_M41","0","0","8","bgm_M41","1","9","20046102","0","0","bgm_M41","bgm_M41","650046126","0","52","100111","650046083","-113","650046108","9","0","0","100112","0","蘭德索爾近郊 1-8","0","20046","0","20046108","bgm_M41","100113","90"
"bgm_M41","650046091","0","135","100020","0","9","0","650046092","0","100021","1","bgm_M41","0","0","9","bgm_M41","1","9","20046102","0","0","bgm_M41","bgm_M41","650046127","0","398","100021","650046093","-21","650046109","9","0","0","100022","0","蘭德索爾近郊 1-9","0","20046","0","20046109","bgm_M41","100023","90"
"bgm_M41","650046101","0","135","100050","0","9","0","650046102","0","100241","1","bgm_M41","0","0","10","bgm_M41","1","9","20046103","0","0","bgm_M41","bgm_M41","650046122","0","-337","100241","650046103","-37","650046110","9","0","0","100242","0","伊麗絲樹海 1-10","0","20046","0","20046110","bgm_M41","100243","90"
"bgm_M41","650046111","0","150","100050","0","10","0","650046112","0","100241","1","bgm_M41","0","0","11","bgm_M41","1","10","20046103","0","0","bgm_M41","bgm_M41","650046124","0","-52","100241","650046113","38","650046111","10","0","0","100242","0","伊麗絲樹海 1-11","0","20046","0","20046111","bgm_M41","100243","90"
"bgm_M41","650046121","0","150","100040","0","10","0","650046122","0","100121","1","bgm_M41","0","0","12","bgm_M41","1","10","20046103","0","0","bgm_M41","bgm_M41","650046125","0","252","100121","650046123","-77","650046112","10","0","0","100122","0","伊麗絲樹海 1-12","0","20046","0","20046112","bgm_M41","100123","90"
"bgm_M41","650046131","0","150","100120","0","10","0","650046132","0","100081","1","bgm_M41","0","0","13","bgm_M41","1","10","20046104","0","0","bgm_M41","bgm_M41","650046126","0","-388","100081","650046133","-109","650046113","10","0","0","100082","0","佛洛拉湖畔 1-13","0","20046","0","20046113","bgm_M41","100083","90"
"bgm_M41","650046141","0","150","100040","0","10","0","650046142","0","102365","1","bgm_M41","0","0","14","bgm_M41","1","10","20046104","0","0","bgm_M41","bgm_M41","650046127","0","-43","102365","650046143","29","650046114","10","0","0","102366","0","佛洛拉湖畔 1-14","0","20046","0","20046114","bgm_M41","102367","90"
"bgm_M41","650046151","0","150","100070","0","10","0","650046152","0","100041","1","bgm_M41","0","0","15","bgm_M41","1","10","20046104","0","0","bgm_M41","bgm_M41","650046123","0","190","100041","650046153","-90","650046115","10","0","0","100042","0","佛洛拉湖畔 1-15","0","20046","0","20046115","bgm_M41","100043","90"
"bgm_M41","650046161","0","240","100120","0","16","0","650046162","0","100711","1","bgm_M41","31059","0","16","bgm_M41","2","10","20046201","0","1","bgm_M41","bgm_M41","650046121","0","-478","100711","650046163","-27","650046116","16","2","54","100712","0","佛洛拉湖畔 1-1","5","20046","0","20046201","bgm_M41","100713","90"
"bgm_M41","650046171","0","240","100040","0","16","0","650046172","0","102371","1","bgm_M41","31060","0","17","bgm_M41","2","10","20046201","0","1","bgm_M41","bgm_M41","650046121","0","-266","102371","650046173","68","650046117","16","2","54","102372","0","佛洛拉湖畔 1-2","5","20046","0","20046202","bgm_M41","102373","90"
"bgm_M41","650046181","0","270","100040","0","18","0","650046182","0","102371","1","bgm_M41","31059","0","18","bgm_M41","2","10","20046201","0","1","bgm_M41","bgm_M41","650046121","0","-68","102371","650046183","26","650046118","18","2","54","102372","0","佛洛拉湖畔 1-3","5","20046","0","20046203","bgm_M41","102373","90"
"bgm_M41","650046191","0","270","100070","0","18","0","650046192","0","100411","1","bgm_M41","31060","0","19","bgm_M41","2","10","20046201","0","1","bgm_M41","bgm_M41","650046121","0","58","100411","650046193","-161","650046119","18","2","54","100412","0","佛洛拉湖畔 1-4","5","20046","0","20046204","bgm_M41","100413","90"
"bgm_M41","650046201","0","300","100070","0","20","0","650046202","0","100411","1","bgm_M41","31059","0","20","bgm_M41","2","10","20046201","0","1","bgm_M41","bgm_M41","650046121","0","223","100411","650046203","2","650046120","20","2","54","100412","0","佛洛拉湖畔 1-5","5","20046","0","20046205","bgm_M41","100413","90"
"bgm_M41","650047011","0","120","100200","0","8","0","650047012","0","101241","1","bgm_M41","0","0","1","bgm_M41","1","8","20047101","0","0","bgm_M41","bgm_M41","650047124","0","-679","101241","650047013","90","650047101","8","0","0","101242","0","王城蘭德索爾 1-1","0","20047","0","20047101","bgm_M41","101243","90"
"bgm_M41","650047021","0","120","100190","0","8","0","650047022","0","101241","1","bgm_M41","0","0","2","bgm_M41","1","8","20047101","0","0","bgm_M41","bgm_M41","650047125","0","-596","101241","650047023","-147","650047102","8","0","0","101242","0","王城蘭德索爾 1-2","0","20047","0","20047102","bgm_M41","101243","90"
"bgm_M41","650047031","0","120","100590","0","8","0","650047032","0","101241","1","bgm_M41","0","0","3","bgm_M41","1","8","20047101","0","0","bgm_M41","bgm_M41","650047126","0","-446","101241","650047033","32","650047103","8","0","0","101242","0","王城蘭德索爾 1-3","0","20047","0","20047103","bgm_M41","101243","90"
"bgm_M41","650047041","0","120","100200","0","8","0","650047042","0","101241","1","bgm_M41","0","0","4","bgm_M41","1","8","20047101","0","0","bgm_M41","bgm_M41","650047127","0","-252","101241","650047043","65","650047104","8","0","0","101242","0","王城蘭德索爾 1-4","0","20047","0","20047104","bgm_M41","101243","90"
"bgm_M41","650047051","0","120","100190","0","8","0","650047052","0","101241","1","bgm_M41","0","0","5","bgm_M41","1","8","20047101","0","0","bgm_M41","bgm_M41","650047123","0","-221","101241","650047053","-171","650047105","8","0","0","101242","0","王城蘭德索爾 1-5","0","20047","0","20047105","bgm_M41","101243","90"
"bgm_M41","650047061","0","135","100200","0","9","0","650047062","0","101241","1","bgm_M41","0","0","6","bgm_M41","1","9","20047101","0","0","bgm_M41","bgm_M41","650047124","0","-32","101241","650047063","-98","650047106","9","0","0","101242","0","王城蘭德索爾 1-6","0","20047","0","20047106","bgm_M41","101243","90"
"bgm_M41","650047071","0","135","100590","0","9","0","650047072","0","101241","1","bgm_M41","0","0","7","bgm_M41","1","9","20047101","0","0","bgm_M41","bgm_M41","650047125","0","112","101241","650047073","30","650047107","9","0","0","101242","0","王城蘭德索爾 1-7","0","20047","0","20047107","bgm_M41","101243","90"
"bgm_M41","650047081","0","135","100200","0","9","0","650047082","0","101241","1","bgm_M41","0","0","8","bgm_M41","1","9","20047101","0","0","bgm_M41","bgm_M41","650047126","0","244","101241","650047083","-93","650047108","9","0","0","101242","0","王城蘭德索爾 1-8","0","20047","0","20047108","bgm_M41","101243","90"
"bgm_M41","650047091","0","135","100590","0","9","0","650047092","0","101241","1","bgm_M41","0","0","9","bgm_M41","1","9","20047101","0","0","bgm_M41","bgm_M41","650047127","0","442","101241","650047093","-60","650047109","9","0","0","101242","0","王城蘭德索爾 1-9","0","20047","0","20047109","bgm_M41","101243","90"
"bgm_M41","650047101","0","135","100190","0","9","0","650047102","0","101241","1","bgm_M41","0","0","10","bgm_M41","1","9","20047101","0","0","bgm_M41","bgm_M41","650047122","0","583","101241","650047103","32","650047110","9","0","0","101242","0","王城蘭德索爾 1-10","0","20047","0","20047110","bgm_M41","101243","90"
"bgm_M41","650047111","0","150","100720","0","10","0","650047112","0","81008503","1","bgm_M41","0","0","11","bgm_M41","1","10","20047102","0","0","bgm_M41","bgm_M41","650047124","0","-418","81008501","650047113","-41","650047111","10","0","0","81008502","0","世界之間的夾縫 1-11","0","20047","0","20047111","bgm_M41","81008503","90"
"bgm_M41","650047121","0","150","100721","0","10","0","650047122","0","81008503","1","bgm_M41","0","0","12","bgm_M41","1","10","20047102","0","0","bgm_M41","bgm_M41","650047125","0","-245","81008501","650047123","80","650047112","10","0","0","81008502","0","世界之間的夾縫 1-12","0","20047","0","20047112","bgm_M41","81008503","90"
"bgm_M41","650047131","0","150","100721","0","10","0","650047132","0","81008503","1","bgm_M41","0","0","13","bgm_M41","1","10","20047102","0","0","bgm_M41","bgm_M41","650047126","0","-150","81008501","650047133","-117","650047113","10","0","0","81008502","0","世界之間的夾縫 1-13","0","20047","0","20047113","bgm_M41","81008503","90"
"bgm_M41","650047141","0","150","100720","0","10","0","650047142","0","81008503","1","bgm_M41","0","0","14","bgm_M41","1","10","20047102","0","0","bgm_M41","bgm_M41","650047127","0","57","81008501","650047143","-69","650047114","10","0","0","81008502","0","世界之間的夾縫 1-14","0","20047","0","20047114","bgm_M41","81008503","90"
"bgm_M41","650047151","0","150","100721","0","10","0","650047152","0","81008503","1","bgm_M41","0","0","15","bgm_M41","1","10","20047102","0","0","bgm_M41","bgm_M41","650047123","0","252","81008501","650047153","5","650047115","10","0","0","81008502","0","世界之間的夾縫 1-15","0","20047","0","20047115","bgm_M41","81008503","90"
"bgm_M41","650047161","0","240","100721","0","16","0","650047162","0","81008506","1","bgm_M41","31212","0","16","bgm_M41","2","10","20047201","0","1","bgm_M41","bgm_M41","650047121","0","-499","81008504","650047163","-26","650047116","16","2","54","81008505","0","世界之間的夾縫 1-1","5","20047","0","20047201","bgm_M41","81008506","90"
"bgm_M41","650047171","0","240","100720","0","16","0","650047172","0","81008506","1","bgm_M41","31058","0","17","bgm_M41","2","10","20047201","0","1","bgm_M41","bgm_M41","650047121","0","-283","81008504","650047173","-193","650047117","16","2","54","81008505","0","世界之間的夾縫 1-2","5","20047","0","20047202","bgm_M41","81008506","90"
"bgm_M41","650047181","0","270","100720","0","18","0","650047182","0","81008506","1","bgm_M41","31212","0","18","bgm_M41","2","10","20047201","0","1","bgm_M41","bgm_M41","650047121","0","-80","81008504","650047183","23","650047118","18","2","54","81008505","0","世界之間的夾縫 1-3","5","20047","0","20047203","bgm_M41","81008506","90"
"bgm_M41","650047191","0","270","100721","0","18","0","650047192","0","81008506","1","bgm_M41","31058","0","19","bgm_M41","2","10","20047201","0","1","bgm_M41","bgm_M41","650047121","0","35","81008504","650047193","-153","650047119","18","2","54","81008505","0","世界之間的夾縫 1-4","5","20047","0","20047204","bgm_M41","81008506","90"
