ba55c8d7aa4b7a76bbbfaf29783e2d5547e7929ec181c05c04bf132a4b0539eb,5e4279129ee82c0b41d9d8df78b844901a966e0e49946f253fbe65a76614fae1,e0614c0f8c0e7ed392b27888dbf582e3c67b42b80f20d7ec1976728adee98070,319ee1f3eb98b4f52f67e656169aaafdc1edc63b1cbf9ccda4534d6bb8e9e322,d0d1cb03871606bfc1567f4f4cc124c4372e413a4ff67b697c09efb2bc2b7d77,b5991961f332a3e0dd72ba613a09227d348b64ac9c345b1abb97a2e0528c7135,998d64409a0aaa228d6df40b042c5ca9ff0e26129319064c2ad5cec730034153,456bb9707d71e34a9e607974ab17a6556320208683c3a92686a55397ace92342,ec6cf9963502d6b728fe64dfc3328ff0fd45a32c8eaae4998d97c41fefe0237a,262f38d5b84750be270f374288e946eee4b481bdd07faec723bf4d9a34dadf58,69abc8996b117108ac6a541d43437bb517423e1b03e93b1cc31119a997c90d73,f3493f09fad64fb0bf19eb8618712014a919e5212091aad4c30f567180380158,059e132e6984f01b477dc9e0b0bd6bd939236e21e3a3317b775c6a8341f43c55,83fbc21b4e2b5296db49d52d17c57d495e7ba5ba472844ced0f34f8de94cbd1d,204f961a84dc680adb76c8988b35c75622397fde9c41b3f54ba242275b2bb791,cef0ada10544ced4b0d8f3f9ea804069b90b69df8e4fb213bdf61ea6f5c8a8f2,b84ca150a8221f0d6e0c033a45b9556003357aa038145c6845edee43b28fda52,cf72691c2730923fc8d3f7a18f6de8bcfb5b54e69217bf9a218a43c56ff2506b,0e700f21af7bad41d49ea2f5b6cfbca576af8d5ee0f71cb3a3acac09a8f5a1ca,853287234afac3f131c338f1316bd121431e7ce5d19ac843d934522bda3a8958,8ebc51b08211f9064196352e508439dbe330222a7a7c858fa60c9b877d3369b4,1b36a5d17072d2a7594507796326b49ff7adab5c2e85e4bab335777c4867003f,c6d56f6c720cdf6571705d7d3260c9e6e7c6ab7073e4bbcaae0590b76ae9e0c4,32e21fc6f7c060f071e3ae8620a3e89cab634924dda44f51592ae8b80c2011f0,7f189f7eb3339f5dded0b3feb554d7c6f1e985bcf73d5a06a12842427f92ce10,d69bdff0bf284a60f106c38d785a0766457c0a9d4fbb5a74a766debdfd87cf49,e3ca51a7db78cf7d13e37ee11c8d58085155b8af2b4be48d6438551e18a66c3d,60857d56db45d5dea640af0dd9cf879901616a2c26bd31ae34908a612dad5391,d515b480de5af95e512b03934b3cafa729f155a32e85247368e1574823e99f9a,4ee0a1188c556c3ccb246876ba8fdfa532704f13ab4fd50ed5f12f67e5051251,fa890b70acc408394b0fc4996a7f8a9d11c3401caa92a18d474a257d287fb035,c8a878058b63bc70814b743ed2c92b93f3a5d7e329fa7ca7d6e87d7f14ead2e0,86475e7420c91e91f9a5125905d72e8c6671fd92ac565c6bf75b0dc09ba2cd03,9a3a51c6c3e4d3f5c3d4d155ce25020f767d7dad16bb434dc48c2164b0ffa853,f03efa0daa19e944121a13d870ca30abffae897579d2be201db37a6260088539,6918ad7c71070ceda294f65db4f082dddd99ecd836dddc56ee5d6f1227bb974e,98b2087c30c87c08c7971be89d13a70b72d8a4a65b89b9b269e6fc5f2757771e,25811e64818481aca35874f3a4a32fa6bcb509169061c77fab814f9f7b0f6264,6ee6cc96e8d39715ad1d99b072add77d4349a95ea322eca07c97113ab8bae9f3,e3d93e640e393689d623e06595926d8db762759bdcb6c35801e81e8176604643,006f4c46b9452ff038e2f2ba89184902e0a39b06585ed0a586501535eb12644c,c4b722bd02117eed16bd310f31575ec0bfd0e67cb65dd2537a0de35f8cfe19b1,d05ad6dc0cd4ab95255ab7bd349ccff92e1d15280e0efe5ac9bc08fb98c7441c,4452f339d5b2116459b7a2f8e90933225dcc464bb70658c845f8d4797b4a1cb3
"72","0","520","0","200000001","924140205","0","0","34","10962135","331","50","331","0","331","0","0","0","6","0","28","331","602001","0","0","0","0","0","331","美美的闇影","0","0","569","331","0","0","2213","0","0","47","0","1","23475","331"
"44","0","1270","20","200000001","924140301","0","0","33","15523416","331","86","331","0","331","0","136","0","5","0","12","331","619101","0","0","0","0","0","331","空花（黑暗）的闇影","0","0","1604","331","0","0","0","0","0","25","14932","1","0","331"
"81","0","326","0","200000001","924140302","0","0","33","14243258","331","36","331","0","331","0","0","0","6","0","10","331","603701","0","0","0","0","0","331","智的闇影","0","0","377","331","0","0","2690","0","0","45","0","1","29338","331"
"44","0","840","0","200000001","924140303","0","0","1","17714779","3310","0","331","0","3310","0","0","0","0","0","0","3310","252200","0","0","0","0","0","3310","毒牙蜥蜴","0","0","560","3310","0","0","0","0","0","0","0","0","13787","3310"
"44","0","1733","4","200000001","924140304","0","0","33","15312298","331","2790","331","0","331","0","0","0","6","0","43","331","602601","0","0","0","0","0","331","鈴的闇影","0","0","1289","331","0","0","205","0","0","38","0","1","16183","331"
"44","0","420","0","200000001","924140305","0","0","1","18206591","3310","0","331","0","3310","0","0","0","0","0","0","3310","256400","0","0","0","0","0","3310","小小格里芬","0","0","280","3310","0","0","0","0","0","0","0","0","17540","3310"
"60","0","420","0","300000008","924141101","0","0","1","80000000","0","0","100","0","50000","0","0","0","1","0","0","0","301503","0","0","0","0","0","50000","狂戰之狼","0","0","420","50000","0","0","0","0","0","110","0","0","20000","0"
"100","0","0","0","300000009","924141102","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","700","0","300000008","924141201","0","0","1","150000000","0","0","200","0","50000","0","0","0","1","0","0","0","301503","0","0","0","0","0","50000","狂戰之狼","0","0","700","50000","0","0","0","0","0","110","0","0","40000","0"
"100","0","0","0","300000009","924141202","0","0","1","1000000000","350","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","350","0","0","0","0","0","0","0","0","0","0"
"60","0","1600","0","300000008","924141301","0","0","1","300000000","0","0","455","0","50000","0","0","0","1","0","0","0","301503","0","0","0","0","0","50000","狂戰之狼","0","0","1600","50000","0","0","0","0","0","130","0","0","70000","0"
"100","0","0","0","300000009","924141302","0","0","1","1000000000","600","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","600","0","0","0","0","0","0","0","0","0","0"
"60","0","1600","0","300000008","924141401","0","0","1","1000000000","0","0","455","0","50000","0","0","0","1","0","0","0","301503","0","0","0","0","0","50000","狂戰之狼","0","0","1600","50000","0","0","0","0","0","130","0","0","70000","0"
"100","0","0","0","300000009","924141402","0","0","1","1000000000","600","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","600","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924142101","0","0","1","80000000","1","0","100","0","200","0","0","0","1","0","0","300","305805","0","0","0","0","0","900","涅普堤利昂","0","300","0","700","0","0","0","0","0","90","0","0","0","300"
"60","0","2500","0","300000008","924142102","0","0","1","400000","0","0","100","0","0","0","0","0","1","0","0","0","305805","0","0","0","0","0","0","涅普堤利昂Ａ","0","0","2500","0","0","0","0","0","0","0","16000","0","1000","0"
"60","0","300","0","300000008","924142103","0","0","1","1000000","0","0","100","0","0","0","0","0","1","0","0","0","305805","0","0","0","0","0","0","涅普堤利昂Ｂ","0","0","300","0","0","0","0","0","0","0","0","0","0","0"
"60","0","150","0","300000008","924142104","0","0","1","1000000","0","0","100","0","0","0","0","0","1","0","0","0","305805","0","0","0","0","0","0","涅普堤利昂C","0","0","150","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924142105","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924142201","0","0","1","150000000","1","0","200","0","200","0","0","0","1","0","0","300","305805","0","0","0","0","0","900","涅普堤利昂","0","300","0","700","0","0","0","0","0","90","0","0","0","300"
"60","0","3000","0","300000008","924142202","0","0","1","600000","0","0","200","0","0","0","0","0","1","0","0","0","305805","0","0","0","0","0","0","涅普堤利昂Ａ","0","0","4000","0","0","0","0","0","0","0","22000","0","1000","0"
"60","0","350","0","300000008","924142203","0","0","1","1200000","0","0","200","0","0","0","0","0","1","0","0","0","305805","0","0","0","0","0","0","涅普堤利昂Ｂ","0","0","400","0","0","0","0","0","0","0","0","0","0","0"
"60","0","200","0","300000008","924142204","0","0","1","1200000","0","0","200","0","0","0","0","0","1","0","0","0","305805","0","0","0","0","0","0","涅普堤利昂C","0","0","200","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924142205","0","0","1","1000000000","250","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","250","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924142301","0","0","1","300000000","1","0","455","0","200","0","0","0","1","0","0","300","305805","0","0","0","0","0","900","涅普堤利昂","0","300","0","700","0","0","0","0","0","90","0","0","0","300"
"60","0","7500","0","300000008","924142302","0","0","1","800000","0","0","455","0","0","0","0","0","1","0","0","0","305805","0","0","0","0","0","0","涅普堤利昂Ａ","0","0","7500","0","0","0","0","0","0","0","30000","0","1000","0"
"60","0","600","0","300000008","924142303","0","0","1","1800000","0","0","455","0","0","0","0","0","1","0","0","0","305805","0","0","0","0","0","0","涅普堤利昂Ｂ","0","0","600","0","0","0","0","0","0","0","0","0","0","0"
"60","0","300","0","300000008","924142304","0","0","1","1800000","0","0","455","0","0","0","0","0","1","0","0","0","305805","0","0","0","0","0","0","涅普堤利昂C","0","0","300","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924142305","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924142401","0","0","1","1000000000","1","0","455","0","200","0","0","0","1","0","0","300","305805","0","0","0","0","0","900","涅普堤利昂","0","300","0","700","0","0","0","0","0","90","0","0","0","300"
"60","0","7500","0","300000008","924142402","0","0","1","800000","0","0","455","0","0","0","0","0","1","0","0","0","305805","0","0","0","0","0","0","涅普堤利昂Ａ","0","0","7500","0","0","0","0","0","0","0","30000","0","1000","0"
"60","0","600","0","300000008","924142403","0","0","1","1800000","0","0","455","0","0","0","0","0","1","0","0","0","305805","0","0","0","0","0","0","涅普堤利昂Ｂ","0","0","600","0","0","0","0","0","0","0","0","0","0","0"
"60","0","300","0","300000008","924142404","0","0","1","1800000","0","0","455","0","0","0","0","0","1","0","0","0","305805","0","0","0","0","0","0","涅普堤利昂C","0","0","300","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924142405","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","800","0","300000008","924143101","0","0","1","80000000","0","0","100","0","10000","0","0","0","1","0","0","0","303505","0","0","0","0","0","10000","怒蛇","0","0","600","10000","0","0","0","0","0","130","12000","0","18000","0"
"100","0","0","0","300000009","924143102","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","1200","0","300000008","924143201","0","0","1","150000000","0","0","200","0","10000","0","0","0","1","0","0","0","303505","0","0","0","0","0","10000","怒蛇","0","0","800","10000","0","0","0","0","0","130","20000","0","30000","0"
"100","0","0","0","300000009","924143202","0","0","1","1000000000","350","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","250","0","0","0","0","0","0","0","0","0","0"
"60","0","2000","0","300000008","924143301","0","0","1","300000000","0","0","455","0","10000","0","0","0","1","0","0","0","303505","0","0","0","0","0","10000","怒蛇","0","0","2000","10000","0","0","0","0","0","130","30000","0","50000","0"
"100","0","0","0","300000009","924143302","0","0","1","1000000000","650","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"60","0","2000","0","300000008","924143401","0","0","1","1000000000","0","0","455","0","10000","0","0","0","1","0","0","0","303505","0","0","0","0","0","10000","怒蛇","0","0","2000","10000","0","0","0","0","0","130","30000","0","50000","0"
"100","0","0","0","300000009","924143402","0","0","1","1000000000","650","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"42","0","2265","0","200000001","924150101","0","0","1","6227142","3340","0","334","0","3340","0","0","0","0","0","0","3340","252900","0","0","0","0","0","3340","高等獸人","0","0","906","3340","0","0","0","0","0","0","0","0","856","3340"
"42","0","1812","0","200000001","924150102","0","0","1","5764596","3340","0","334","0","3340","0","0","0","0","0","0","3340","251600","0","0","0","0","0","3340","狂野角鹿","0","0","1208","3340","0","0","0","0","0","0","0","0","887","3340"
"42","0","1812","0","200000001","924150103","0","0","1","5722491","3340","0","334","0","3340","0","0","0","0","0","0","3340","253100","0","0","0","0","0","3340","綠葉野豬","0","0","1208","3340","0","0","0","0","0","0","0","0","1011","3340"
"42","0","3031","20","200000001","924150104","0","0","32","2952429","334","207","334","0","334","0","120","0","5","0","12","334","609501","0","0","0","0","0","334","空花（大江戶）的闇影","0","0","2191","334","0","0","0","0","0","19","4634","1","0","334"
"65","0","702","0","200000001","924150105","0","0","32","1307451","334","30","334","0","334","0","0","0","5","0","5","334","610701","0","0","0","0","0","334","碧（插班生）的闇影","0","0","545","334","0","0","1893","0","0","33","0","1","10426","334"
"42","0","1137","0","200000001","924150201","0","0","1","23528358","3340","0","334","0","3340","0","0","0","0","0","0","3340","250400","0","0","0","0","0","3340","海獅怪","0","0","758","3340","0","0","0","0","0","0","0","0","10873","3340"
"42","0","909","0","200000001","924150202","0","0","1","24667394","3340","0","334","0","3340","0","0","0","0","0","0","3340","252000","0","0","0","0","0","3340","多倫多獸","0","0","606","3340","0","0","0","0","0","0","0","0","11387","3340"
"42","0","909","0","200000001","924150203","0","0","1","23400621","3340","0","334","0","3340","0","0","0","0","0","0","3340","250900","0","0","0","0","0","3340","生者戰士像","0","0","909","3340","0","0","0","0","0","0","0","0","12021","3340"
"42","0","998","4","200000001","924150204","0","0","32","20901298","334","44","334","0","334","0","0","0","6","0","113","334","600701","0","0","0","0","0","334","宮子的闇影","0","0","1619","334","0","0","281","0","0","18","0","1","25995","334"
"42","0","435","2","200000001","924150205","0","0","32","18509966","334","30","334","0","334","0","0","0","6","0","3","334","605101","0","0","0","0","0","334","深月的闇影","0","0","450","334","0","0","1717","0","0","35","0","1","52985","334"
"42","0","455","0","200000001","924150301","0","0","1","23212921","3340","0","334","0","3340","0","0","0","0","0","0","3340","250700","0","0","0","0","0","3340","魔像","0","0","1212","3340","0","0","0","0","0","0","0","0","9199","3340"
"42","0","682","0","200000001","924150302","0","0","1","22682983","3340","0","334","0","3340","0","0","0","0","0","0","3340","251200","0","0","0","0","0","3340","哥布林護衛","0","0","758","3340","0","0","0","0","0","0","0","0","10750","3340"
"42","0","458","0","200000001","924150303","0","0","32","15965801","334","35","334","0","334","0","0","0","5","0","13","334","616901","0","0","0","0","0","334","美冬（工作服）的闇影","0","0","556","334","0","0","1287","0","0","29","0","1","36638","334"
"42","0","1426","4","200000001","924150304","0","0","32","18519180","334","2600","334","0","334","0","0","0","6","0","43","334","602601","0","0","0","0","0","334","鈴的闇影","0","0","1080","334","0","0","190","0","0","28","0","1","22348","334"
"42","0","1090","18","200000001","924150305","0","0","32","17096065","334","2690","334","0","334","0","198","0","6","0","6","334","600201","0","0","0","0","0","334","優衣的闇影","0","0","954","334","0","0","0","0","0","22","29780","1","0","334"
"60","0","400","0","300000008","924151101","0","0","1","80000000","0","0","100","0","300","0","0","0","1","0","0","0","305104","0","0","0","0","0","500","獨角兔","0","0","400","500","0","0","0","0","0","50","0","0","10000","0"
"100","0","0","0","300000009","924151102","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","600","0","300000008","924151201","0","0","1","150000000","0","0","200","0","300","0","0","0","1","0","0","0","305104","0","0","0","0","0","500","獨角兔","0","0","500","500","0","0","0","0","0","50","0","0","20000","0"
"100","0","0","0","300000009","924151202","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","1200","0","300000008","924151301","0","0","1","300000000","0","0","455","0","300","0","0","0","1","0","0","0","305104","0","0","0","0","0","500","獨角兔","0","0","700","500","0","0","0","0","0","50","0","0","32000","0"
"100","0","0","0","300000009","924151302","0","0","1","1000000000","650","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"60","0","1200","0","300000008","924151401","0","0","1","1000000000","0","0","455","0","300","0","0","0","1","0","0","0","305104","0","0","0","0","0","500","獨角兔","0","0","700","500","0","0","0","0","0","50","0","0","32000","0"
"100","0","0","0","300000009","924151402","0","0","1","1000000000","650","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924152101","0","0","1","80000000","3000","0","100","0","3000","0","0","0","1","0","0","3000","306904","0","0","0","0","0","5000","三重岩","0","0","0","600","0","0","0","0","0","70","0","0","0","3000"
"60","0","3000","0","300000008","924152102","0","0","1","400000","0","0","100","0","0","0","0","0","1","0","0","0","306904","0","0","0","0","0","0","三重岩Ａ","0","0","3000","0","0","0","0","0","0","0","3000","0","3000","0"
"60","0","700","0","300000008","924152103","0","0","1","1000000","0","0","100","0","0","0","0","0","1","0","0","0","306904","0","0","0","0","0","0","三重岩Ｂ","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924152104","0","0","1","1000000","0","0","100","0","0","0","0","0","1","0","0","0","306904","0","0","0","0","0","0","三重岩C","0","0","700","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924152105","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924152201","0","0","1","150000000","3000","0","200","0","3000","0","0","0","1","0","0","3000","306904","0","0","0","0","0","5000","三重岩","0","0","0","600","0","0","0","0","0","70","0","0","0","3000"
"60","0","5000","0","300000008","924152202","0","0","1","600000","0","0","200","0","0","0","0","0","1","0","0","0","306904","0","0","0","0","0","0","三重岩Ａ","0","0","5000","0","0","0","0","0","0","0","7000","0","7000","0"
"60","0","1200","0","300000008","924152203","0","0","1","1200000","0","0","200","0","0","0","0","0","1","0","0","0","306904","0","0","0","0","0","0","三重岩Ｂ","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924152204","0","0","1","1200000","0","0","200","0","0","0","0","0","1","0","0","0","306904","0","0","0","0","0","0","三重岩C","0","0","1200","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924152205","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","450","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924152301","0","0","1","300000000","3000","0","455","0","3000","0","0","0","1","0","0","3000","306904","0","0","0","0","0","5000","三重岩","0","0","0","600","0","0","0","0","0","70","0","0","0","3000"
"60","0","10000","0","300000008","924152302","0","0","1","800000","0","0","455","0","0","0","0","0","1","0","0","0","306904","0","0","0","0","0","0","三重岩Ａ","0","0","10000","0","0","0","0","0","0","0","10000","0","10000","0"
"60","0","2000","0","300000008","924152303","0","0","1","1800000","0","0","455","0","0","0","0","0","1","0","0","0","306904","0","0","0","0","0","0","三重岩Ｂ","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924152304","0","0","1","1800000","0","0","455","0","0","0","0","0","1","0","0","0","306904","0","0","0","0","0","0","三重岩C","0","0","2000","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924152305","0","0","1","1000000000","650","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924152401","0","0","1","1000000000","3000","0","455","0","3000","0","0","0","1","0","0","3000","306904","0","0","0","0","0","5000","三重岩","0","0","0","600","0","0","0","0","0","70","0","0","0","3000"
"60","0","10000","0","300000008","924152402","0","0","1","800000","0","0","455","0","0","0","0","0","1","0","0","0","306904","0","0","0","0","0","0","三重岩Ａ","0","0","10000","0","0","0","0","0","0","0","10000","0","10000","0"
"60","0","2000","0","300000008","924152403","0","0","1","1800000","0","0","455","0","0","0","0","0","1","0","0","0","306904","0","0","0","0","0","0","三重岩Ｂ","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924152404","0","0","1","1800000","0","0","455","0","0","0","0","0","1","0","0","0","306904","0","0","0","0","0","0","三重岩C","0","0","2000","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924152405","0","0","1","1000000000","650","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"60","0","400","0","300000008","924153101","0","0","1","80000000","800","0","100","0","600","0","0","0","1","0","0","0","307506","0","0","0","0","0","800","暴風‧席茲","0","0","400","600","0","0","0","0","0","130","8000","0","16000","0"
"100","0","0","0","300000009","924153102","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","700","0","300000008","924153201","0","0","1","150000000","800","0","200","0","600","0","0","0","1","0","0","0","307506","0","0","0","0","0","800","暴風‧席茲","0","0","700","600","0","0","0","0","0","130","20000","0","32000","0"
"100","0","0","0","300000009","924153202","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"60","0","1400","0","300000008","924153301","0","0","1","300000000","800","0","455","0","600","0","0","0","1","0","0","0","307506","0","0","0","0","0","800","暴風‧席茲","0","0","1400","600","0","0","0","0","0","130","40000","0","60000","0"
"100","0","0","0","300000009","924153302","0","0","1","1000000000","650","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","650","0","0","0","0","0","0","0","0","0","0"
"60","0","1400","0","300000008","924153401","0","0","1","1000000000","800","0","455","0","600","0","0","0","1","0","0","0","307506","0","0","0","0","0","800","暴風‧席茲","0","0","1400","600","0","0","0","0","0","130","40000","0","60000","0"
"100","0","0","0","300000009","924153402","0","0","1","1000000000","650","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","650","0","0","0","0","0","0","0","0","0","0"
"44","0","1540","0","200000001","924160101","0","0","1","3164951","3370","0","337","0","3370","0","0","0","0","0","0","3370","251200","0","0","0","0","0","3370","哥布林護衛","0","0","1711","3370","0","0","0","0","0","0","0","0","2853","3370"
"44","0","1026","0","200000001","924160102","0","0","1","3488099","3370","0","337","0","3370","0","0","0","0","0","0","3370","250600","0","0","0","0","0","3370","小狸貓","0","0","684","3370","0","0","0","0","0","0","1500","0","0","3370"
"44","0","3164","5","200000001","924160103","0","0","33","2763947","337","69","337","0","337","0","0","0","6","0","26","337","604701","0","0","0","0","0","337","純的闇影","0","0","3076","337","0","0","535","0","0","40","0","1","10499","337"
"44","0","2329","20","200000001","924160104","0","0","33","2599730","337","86","337","0","337","0","136","0","5","0","12","337","619101","0","0","0","0","0","337","空花（黑暗）的闇影","0","0","2941","337","0","0","0","0","0","25","12443","1","0","337"
"44","0","1284","0","200000001","924160105","0","0","1","2915737","3370","0","337","0","3370","0","0","0","0","0","0","3370","255100","0","0","0","0","0","3370","寒冰雛鳥","0","0","856","3370","0","0","0","0","0","0","8981","0","0","3370"
"44","0","2520","0","200000001","924160201","0","0","1","5577264","3370","0","337","0","3370","0","0","0","0","0","0","3370","254100","0","0","0","0","0","3370","寄居蟹騎士","0","0","3919","3370","0","0","0","0","0","0","0","0","4827","3370"
"64","0","828","0","200000001","924160202","0","0","33","4089517","337","30","337","0","337","0","0","0","5","0","48","337","610801","0","0","0","0","0","337","克蘿依的闇影","0","0","1118","337","0","0","2753","0","0","28","0","1","28242","337"
"44","0","2520","0","200000001","924160203","0","0","1","5363668","3370","0","337","0","3370","0","0","0","0","0","0","3370","252500","0","0","0","0","0","3370","火蜥蜴","0","0","1679","3370","0","0","0","0","0","0","0","0","15443","3370"
"44","0","1411","1","200000001","924160204","0","0","33","4161382","337","870","337","0","337","0","0","0","5","0","14","337","614201","0","0","0","0","0","337","莫妮卡（魔法少女）的闇影","0","0","1471","337","0","0","1755","0","0","33","0","1","27436","337"
"44","0","2101","0","200000001","924160205","0","0","1","5282874","3370","0","337","0","3370","0","0","0","0","0","0","3370","255500","0","0","0","0","0","3370","殺人蜂","0","0","1400","3370","0","0","0","0","0","0","0","0","8448","3370"
"44","0","3359","0","200000001","924160301","0","0","1","10870707","3370","0","337","0","3370","0","0","0","0","0","0","3370","251000","0","0","0","0","0","3370","生者劍士像","0","0","2333","3370","0","0","0","0","0","0","0","0","8230","3370"
"44","0","1057","29","200000001","924160302","0","0","33","7991348","337","146","337","0","337","0","1024","0","5","0","0","337","613301","0","0","0","0","0","337","七七香（夏日）的闇影","0","0","716","337","0","0","0","0","0","30","41928","1","0","337"
"44","0","2106","19","200000001","924160303","0","0","33","8463504","337","1580","337","0","337","0","530","0","6","0","3","337","608802","0","0","0","0","0","337","優衣（新年）的闇影","0","0","1771","337","0","0","0","0","0","40","36972","1","0","337"
"44","0","722","17","200000001","924160304","0","0","33","8074486","337","60","337","0","337","0","2524","0","6","0","0","337","603602","0","0","0","0","0","337","鏡華的闇影","0","0","605","337","0","0","0","0","0","39","45602","1","0","337"
"44","0","560","0","200000001","924160305","0","0","1","10673465","3370","0","337","0","3370","0","0","0","0","0","0","3370","258200","0","0","0","0","0","3370","幼年巨蜥","0","0","373","3370","0","0","0","0","0","0","35746","0","0","3370"
"60","0","600","0","300000008","924161101","0","0","1","80000000","500","0","100","0","500","0","0","0","1","0","0","0","304606","0","0","0","0","0","600","雷雷","0","0","600","0","0","0","0","0","0","100","15000","0","0","0"
"100","0","0","0","300000009","924161102","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","1200","0","300000008","924161201","0","0","1","150000000","500","0","200","0","500","0","0","0","1","0","0","0","304606","0","0","0","0","0","600","雷雷","0","0","1200","0","0","0","0","0","0","100","30000","0","0","0"
"100","0","0","0","300000009","924161202","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","2100","0","300000008","924161301","0","0","1","300000000","500","0","460","0","500","0","0","0","1","0","0","0","304606","0","0","0","0","0","600","雷雷","0","0","2100","0","0","0","0","0","0","100","42000","0","0","0"
