6eb72f8ba1d7b2223ad42ee43f3f959c5c53123a6e5326ccbc250026ec5a6ed4,a3a1f2f1acda37dad731736c9afb91b3f031ca997373cf13e6c56733dfe5b103,a73121f9b616d8a70bac86b9fb4bdf3591012008e8b0dc99fb8e9d48839744d5,998393b551dda6d0bf9aeeb44fc7bc3a90d8ecc40ade6ae33ecf911f70a191aa,9209e863a1f32b4660d8c295dd478d59a53c124eff1f721b16f93251b512213e,cc888f6e6b2db2bc5a1867caa971ba2b80d0b090119b78e11e34ac6811d466be,2a6160fd8ef13b779c47cb6a8afff2c11d73985a95ab9a460ee6ad7fb48659cc,3fbc4685b66fd3c6d1fced7c5ad9c2d8228791b560e5412bb33671dccb690af2,5f09c3ed16e4ad251e894cbc6cc8381b115c11f701267ca435695373623a764e
"199","180","100000","10180155","94002","11001002","12","2023/04/17 05:00:00","2030/12/31 23:59:59"
"199","180","6","10180156","23001","11001002","2","2023/04/17 05:00:00","2026/03/13 04:59:59"
"199","180","100","10180157","23003","11001002","2","2026/03/13 05:00:00","2030/12/31 23:59:59"
"219","200","45","10200003","0","11001001","5","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","110000","10200004","94002","11001001","12","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","10","10200005","91002","11001001","8","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","55","10200006","0","11003001","5","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","38","10200007","20002","11003001","2","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","10","10200008","91002","11003001","8","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","30","10200009","0","13002001","5","2022/11/15 16:00:00","2030/12/31 23:59:59"
"219","200","30","10200010","0","18004001","5","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","35","10200011","0","16006001","5","2021/10/15 16:00:00","2024/06/14 15:59:59"
"219","200","35","10200012","0","16007001","5","2021/10/15 16:00:00","2024/06/14 15:59:59"
"219","200","3","10200013","22001","16007001","2","2021/10/15 16:00:00","2024/06/14 15:59:59"
"219","200","45","10200014","0","11004001","5","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","38","10200015","20002","11004001","2","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","500","10200016","90007","11004001","2","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","55","10200017","0","11005001","5","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","120000","10200018","94002","11005001","12","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","500","10200019","90007","11005001","2","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","55","10200024","0","14001001","5","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","280000","10200025","94002","14001001","12","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","11","10200026","20003","14001001","2","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","70","10200027","0","14003001","5","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","480000","10200028","94002","14003001","12","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","4","10200029","22002","14003001","2","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","30","10200114","0","11101001","5","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","11","10200115","20003","11101001","2","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","45","10200121","0","11001002","5","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","110000","10200122","94002","11001002","12","2021/10/15 16:00:00","2030/12/31 23:59:59"
"219","200","6","10200123","23001","11001002","2","2021/10/15 16:00:00","2026/03/13 04:59:59"
"219","200","100","10200124","23003","11001002","2","2026/03/13 05:00:00","2030/12/31 23:59:59"
"239","220","45","10220003","0","11001001","5","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","120000","10220004","94002","11001001","12","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","10","10220005","91002","11001001","8","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","60","10220006","0","11003001","5","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","42","10220007","20002","11003001","2","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","10","10220008","91002","11003001","8","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","30","10220009","0","13002001","5","2022/11/15 16:00:00","2030/12/31 23:59:59"
"239","220","30","10220010","0","18004001","5","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","40","10220011","0","16006001","5","2022/04/15 16:00:00","2024/06/14 15:59:59"
"239","220","35","10220012","0","16007001","5","2022/04/15 16:00:00","2024/06/14 15:59:59"
"239","220","3","10220013","22001","16007001","2","2022/04/15 16:00:00","2024/06/14 15:59:59"
"239","220","45","10220014","0","11004001","5","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","42","10220015","20002","11004001","2","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","500","10220016","90007","11004001","2","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","55","10220017","0","11005001","5","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","130000","10220018","94002","11005001","12","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","500","10220019","90007","11005001","2","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","55","10220024","0","14001001","5","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","300000","10220025","94002","14001001","12","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","12","10220026","20003","14001001","2","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","70","10220027","0","14003001","5","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","510000","10220028","94002","14003001","12","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","4","10220029","22002","14003001","2","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","30","10220114","0","11101001","5","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","12","10220115","20003","11101001","2","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","45","10220121","0","11001002","5","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","120000","10220122","94002","11001002","12","2022/04/15 16:00:00","2030/12/31 23:59:59"
"239","220","6","10220123","23001","11001002","2","2022/04/15 16:00:00","2026/03/13 04:59:59"
"239","220","100","10220124","23003","11001002","2","2026/03/13 05:00:00","2030/12/31 23:59:59"
"259","240","45","10240003","0","11001001","5","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","130000","10240004","94002","11001001","12","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","10","10240005","91002","11001001","8","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","60","10240006","0","11003001","5","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","46","10240007","20002","11003001","2","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","10","10240008","91002","11003001","8","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","30","10240009","0","13002001","5","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","30","10240010","0","18004001","5","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","40","10240011","0","16006001","5","2022/11/15 16:00:00","2024/06/14 15:59:59"
"259","240","35","10240012","0","16007001","5","2022/11/15 16:00:00","2024/06/14 15:59:59"
"259","240","3","10240013","22001","16007001","2","2022/11/15 16:00:00","2024/06/14 15:59:59"
"259","240","45","10240014","0","11004001","5","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","46","10240015","20002","11004001","2","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","500","10240016","90007","11004001","2","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","55","10240017","0","11005001","5","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","140000","10240018","94002","11005001","12","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","500","10240019","90007","11005001","2","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","55","10240024","0","14001001","5","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","320000","10240025","94002","14001001","12","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","13","10240026","20003","14001001","2","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","70","10240027","0","14003001","5","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","540000","10240028","94002","14003001","12","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","4","10240029","22002","14003001","2","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","30","10240114","0","11101001","5","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","13","10240115","20003","11101001","2","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","45","10240121","0","11001002","5","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","130000","10240122","94002","11001002","12","2022/11/15 16:00:00","2030/12/31 23:59:59"
"259","240","6","10240123","23001","11001002","2","2022/11/15 16:00:00","2026/03/13 04:59:59"
"259","240","100","10240124","23003","11001002","2","2026/03/13 05:00:00","2030/12/31 23:59:59"
"279","260","45","10260003","0","11001001","5","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","140000","10260004","94002","11001001","12","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","10","10260005","91002","11001001","8","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","60","10260006","0","11003001","5","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","50","10260007","20002","11003001","2","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","10","10260008","91002","11003001","8","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","30","10260009","0","13002001","5","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","30","10260010","0","18004001","5","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","40","10260011","0","16006001","5","2023/06/15 16:00:00","2024/06/14 15:59:59"
"279","260","35","10260012","0","16007001","5","2023/06/15 16:00:00","2024/06/14 15:59:59"
"279","260","3","10260013","22001","16007001","2","2023/06/15 16:00:00","2024/06/14 15:59:59"
"279","260","45","10260014","0","11004001","5","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","50","10260015","20002","11004001","2","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","500","10260016","90007","11004001","2","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","55","10260017","0","11005001","5","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","150000","10260018","94002","11005001","12","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","500","10260019","90007","11005001","2","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","55","10260024","0","14001001","5","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","340000","10260025","94002","14001001","12","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","14","10260026","20003","14001001","2","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","70","10260027","0","14003001","5","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","570000","10260028","94002","14003001","12","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","4","10260029","22002","14003001","2","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","30","10260114","0","11101001","5","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","14","10260115","20003","11101001","2","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","45","10260121","0","11001002","5","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","140000","10260122","94002","11001002","12","2023/06/15 16:00:00","2030/12/31 23:59:59"
"279","260","6","10260123","23001","11001002","2","2023/06/15 16:00:00","2026/03/13 04:59:59"
"279","260","100","10260124","23003","11001002","2","2026/03/13 05:00:00","2030/12/31 23:59:59"
"299","280","45","10280003","0","11001001","5","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","150000","10280004","94002","11001001","12","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","10","10280005","91002","11001001","8","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","60","10280006","0","11003001","5","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","54","10280007","20002","11003001","2","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","10","10280008","91002","11003001","8","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","30","10280009","0","13002001","5","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","30","10280010","0","18004001","5","2023/12/15 16:00:00","2030/12/31 23:59:59"
"-1","280","40","10280011","0","16006001","5","2023/12/15 16:00:00","2024/06/14 15:59:59"
"-1","280","35","10280012","0","16007001","5","2023/12/15 16:00:00","2024/06/14 15:59:59"
"-1","280","3","10280013","22001","16007001","2","2023/12/15 16:00:00","2024/06/14 15:59:59"
"299","280","45","10280014","0","11004001","5","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","54","10280015","20002","11004001","2","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","500","10280016","90007","11004001","2","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","55","10280017","0","11005001","5","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","160000","10280018","94002","11005001","12","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","500","10280019","90007","11005001","2","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","55","10280024","0","14001001","5","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","360000","10280025","94002","14001001","12","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","15","10280026","20003","14001001","2","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","70","10280027","0","14003001","5","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","600000","10280028","94002","14003001","12","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","4","10280029","22002","14003001","2","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","30","10280114","0","11101001","5","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","15","10280115","20003","11101001","2","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","45","10280121","0","11001002","5","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","150000","10280122","94002","11001002","12","2023/12/15 16:00:00","2030/12/31 23:59:59"
"299","280","6","10280123","23001","11001002","2","2023/12/15 16:00:00","2026/03/13 04:59:59"
"299","280","100","10280124","23003","11001002","2","2026/03/13 05:00:00","2030/12/31 23:59:59"
"-1","1","140","10290011","0","16008001","5","2024/06/14 16:00:00","2030/12/31 23:59:59"
"-1","1","3","10290012","22001","16008001","2","2024/06/14 16:00:00","2030/12/31 23:59:59"
"319","300","45","10300003","0","11001001","5","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","160000","10300004","94002","11001001","12","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","10","10300005","91002","11001001","8","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","60","10300006","0","11003001","5","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","58","10300007","20002","11003001","2","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","10","10300008","91002","11003001","8","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","30","10300009","0","13002001","5","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","30","10300010","0","18004001","5","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","45","10300014","0","11004001","5","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","58","10300015","20002","11004001","2","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","500","10300016","90007","11004001","2","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","55","10300017","0","11005001","5","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","170000","10300018","94002","11005001","12","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","500","10300019","90007","11005001","2","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","55","10300024","0","14001001","5","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","380000","10300025","94002","14001001","12","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","16","10300026","20003","14001001","2","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","70","10300027","0","14003001","5","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","630000","10300028","94002","14003001","12","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","4","10300029","22002","14003001","2","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","30","10300114","0","11101001","5","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","16","10300115","20003","11101001","2","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","45","10300121","0","11001002","5","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","160000","10300122","94002","11001002","12","2024/07/15 16:00:00","2030/12/31 23:59:59"
"319","300","6","10300123","23001","11001002","2","2024/07/15 16:00:00","2026/03/13 04:59:59"
"319","300","100","10300124","23003","11001002","2","2026/03/13 05:00:00","2030/12/31 23:59:59"
"339","320","45","10320003","0","11001001","5","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","170000","10320004","94002","11001001","12","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","10","10320005","91002","11001001","8","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","60","10320006","0","11003001","5","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","62","10320007","20002","11003001","2","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","10","10320008","91002","11003001","8","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","30","10320009","0","13002001","5","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","30","10320010","0","18004001","5","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","45","10320014","0","11004001","5","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","62","10320015","20002","11004001","2","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","500","10320016","90007","11004001","2","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","55","10320017","0","11005001","5","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","180000","10320018","94002","11005001","12","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","500","10320019","90007","11005001","2","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","55","10320024","0","14001001","5","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","400000","10320025","94002","14001001","12","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","17","10320026","20003","14001001","2","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","70","10320027","0","14003001","5","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","660000","10320028","94002","14003001","12","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","4","10320029","22002","14003001","2","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","30","10320114","0","11101001","5","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","17","10320115","20003","11101001","2","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","45","10320121","0","11001002","5","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","170000","10320122","94002","11001002","12","2025/02/15 16:00:00","2030/12/31 23:59:59"
"339","320","6","10320123","23001","11001002","2","2025/02/15 16:00:00","2026/03/13 04:59:59"
"339","320","100","10320124","23003","11001002","2","2026/03/13 05:00:00","2030/12/31 23:59:59"
"359","340","45","10340003","0","11001001","5","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","180000","10340004","94002","11001001","12","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","10","10340005","91002","11001001","8","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","60","10340006","0","11003001","5","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","66","10340007","20002","11003001","2","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","10","10340008","91002","11003001","8","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","30","10340009","0","13002001","5","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","30","10340010","0","18004001","5","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","45","10340014","0","11004001","5","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","66","10340015","20002","11004001","2","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","500","10340016","90007","11004001","2","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","55","10340017","0","11005001","5","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","190000","10340018","94002","11005001","12","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","500","10340019","90007","11005001","2","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","55","10340024","0","14001001","5","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","420000","10340025","94002","14001001","12","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","17","10340026","20003","14001001","2","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","70","10340027","0","14003001","5","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","690000","10340028","94002","14003001","12","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","4","10340029","22002","14003001","2","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","30","10340114","0","11101001","5","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","18","10340115","20003","11101001","2","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","45","10340121","0","11001002","5","2025/08/15 16:00:00","2030/12/31 23:59:59"
"359","340","180000","10340122","94002","11001002","12","2025/08/15 16:00:00","2030/12/31 23:59:59"
"-1","340","6","10340123","23001","11001002","2","2025/08/15 16:00:00","2026/03/13 04:59:59"
"359","340","100","10340124","23003","11001002","2","2026/03/13 05:00:00","2030/12/31 23:59:59"
"-1","360","45","10360003","0","11001001","5","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","190000","10360004","94002","11001001","12","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","10","10360005","91002","11001001","8","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","60","10360006","0","11003001","5","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","70","10360007","20002","11003001","2","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","10","10360008","91002","11003001","8","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","30","10360009","0","13002001","5","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","30","10360010","0","18004001","5","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","45","10360014","0","11004001","5","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","70","10360015","20002","11004001","2","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","500","10360016","90007","11004001","2","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","55","10360017","0","11005001","5","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","200000","10360018","94002","11005001","12","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","500","10360019","90007","11005001","2","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","55","10360024","0","14001001","5","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","440000","10360025","94002","14001001","12","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","19","10360026","20003","14001001","2","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","70","10360027","0","14003001","5","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","720000","10360028","94002","14003001","12","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","4","10360029","22002","14003001","2","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","30","10360114","0","11101001","5","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","19","10360115","20003","11101001","2","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","45","10360121","0","11001002","5","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","190000","10360122","94002","11001002","12","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","360","100","10360123","23003","11001002","2","2026/03/15 16:00:00","2030/12/31 23:59:59"
"-1","1","50","11005002","91002","11005002","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","50","11005003","91002","11005003","8","2018/01/01 05:00:00","2030/12/31 23:59:59"
"-1","1","100","11701001","25021","11701001","2","2024/11/15 16:00:00","2030/12/31 23:59:59"
"-1","1","50","18010001","90005","18010001","2","2024/06/14 16:00:00","2030/12/31 23:59:59"
"-1","1","1","21082001","21953","21082001","2","2025/02/15 16:00:00","2030/12/31 23:59:59"
"-1","1","1","21082002","21953","21082002","2","2025/02/15 16:00:00","2030/12/31 23:59:59"
"-1","1","1","21082003","21953","21082003","2","2025/06/09 16:00:00","2030/12/31 23:59:59"
"-1","1","1","21082004","21953","21082004","2","2025/06/09 16:00:00","2030/12/31 23:59:59"
"-1","1","100","25010001","90006","25010001","2","2021/05/27 05:00:00","2030/12/31 23:59:59"
"-1","1","500","25010002","90006","25010002","2","2021/05/27 05:00:00","2030/12/31 23:59:59"
"-1","1","1500","25010003","90006","25010003","2","2021/05/27 05:00:00","2030/12/31 23:59:59"
"-1","1","2500","25010004","90006","25010004","2","2021/05/27 05:00:00","2030/12/31 23:59:59"
"-1","1","500","25010011","90006","25010011","2","2020/12/26 05:00:00","2030/12/31 23:59:59"
"-1","1","2500","25010012","90006","25010012","2","2020/12/26 05:00:00","2030/12/31 23:59:59"
"-1","1","3500","25010013","90006","25010013","2","2020/12/26 05:00:00","2030/12/31 23:59:59"
"-1","1","1","26020001","2848","26020001","7","2025/07/01 16:00:00","2030/12/31 23:59:59"
