bedd33d020edc6a938c5e43b6840f97942a26b853953815216fc071c9368cf49,27432d89eacaca3c07e0e11c825d4d593c3a09c511ad318eeb21686c18001a65,7ddd771660ef17a0ae5a3c53185e162564b16649db4ae913b0f66294c34fe46e,2e13fc2f2512a755af4520311eee48536b499d6718eb2cd6fc61d9317cbc638b,ad0c034582e4f40e9b2872f8da778c4a94ecba5de12589561928a625ae696a1d,d576ec07713796225a8fbf433848132fce20b2772625889260e0fea9dd343688,5d06469494fec4e3a48b14faa5b920aad508b56f1c136316f1ece290db874e9d,931ed35b0c730009b18729195933af4d46a905c30fa8de11e9eabe0da3d2a72d,e4e07e99ec8a67207329a3d58b6b5fbf77160305445e17cfe8359cf8502bb0bb,5d2dca8b5436f43c046e863d75e6909911120b50b63d8475960660446d7f04e0,1b569d71002f679d858a09d1640cdd7a1f7fc5b230297620175e5c4218b05861,167b1b915610b91ec5aa9601d660ee37552a296f076fe686021c9af5c820b13a,8cf64cf5ca60823da43428994a880384d7a66a4f0ecc424df4bfcfe52db907fc,79cded6f4d3f74fdc70700a101646658c0e0e69047c6eb3cce28541d5f6af098
"10168104","6002","0","2025/10/27 15:59:59","71168024","2025/10/18 16:00:00","0","9006","0","4","71168024","601","10168","將討伐證交換的獎賞一覽重置4次"
"10168104","6002","0","2025/10/27 15:59:59","71168025","2025/10/18 16:00:00","0","9006","0","5","71168025","601","10168","將討伐證交換的獎勵清單重置5次"
"10168105","6008","0","2025/10/27 15:59:59","71168026","2025/10/18 16:00:00","0","9011","0","5","71168026","601","10168","打倒5隻魔物植物‧莫培爾培（EX除外）"
"10168105","6008","0","2025/10/27 15:59:59","71168027","2025/10/18 16:00:00","0","9011","0","10","71168027","601","10168","打倒10隻魔物植物‧莫培爾培（EX除外）"
"10168105","6008","0","2025/10/27 15:59:59","71168028","2025/10/18 16:00:00","0","9011","0","15","71168028","601","10168","打倒15隻魔物植物‧莫培爾培（EX除外）"
"10168105","6008","0","2025/10/27 15:59:59","71168029","2025/10/18 16:00:00","0","9011","0","20","71168029","601","10168","打倒20隻魔物植物‧莫培爾培（EX除外）"
"10168105","6008","0","2025/10/27 15:59:59","71168030","2025/10/18 16:00:00","0","9011","0","25","71168030","601","10168","打倒25隻魔物植物‧莫培爾培（EX除外）"
"10168105","6008","0","2025/10/27 15:59:59","71168031","2025/10/18 16:00:00","0","9011","0","30","71168031","601","10168","打倒30隻魔物植物‧莫培爾培（EX除外）"
"10168106","6010","0","2025/10/27 15:59:59","71168032","2025/10/18 16:00:00","0","9019","1016803","1","71168032","601","10168","打倒1隻魔物植物‧莫培爾培（VERY HARD限定）"
"10169102","6004","0","2025/11/27 15:59:59","71169001","2025/11/18 16:00:00","0","9003","10169101","1","71169001","601","10169","完成活動冒險1-1（NORMAL）"
"10169102","6004","0","2025/11/27 15:59:59","71169002","2025/11/18 16:00:00","0","9003","10169102","1","71169002","601","10169","完成活動冒險1-2（NORMAL）"
"10169102","6004","0","2025/11/27 15:59:59","71169003","2025/11/18 16:00:00","0","9003","10169103","1","71169003","601","10169","完成活動冒險1-3（NORMAL）"
"10169102","6004","0","2025/11/27 15:59:59","71169004","2025/11/18 16:00:00","0","9003","10169104","1","71169004","601","10169","完成活動冒險1-4（NORMAL）"
"10169102","6004","0","2025/11/27 15:59:59","71169005","2025/11/18 16:00:00","0","9003","10169105","1","71169005","601","10169","完成活動冒險1-5（NORMAL）"
"10169102","6004","0","2025/11/27 15:59:59","71169006","2025/11/18 16:00:00","0","9003","10169106","1","71169006","601","10169","完成活動冒險1-6（NORMAL）"
"10169102","6004","0","2025/11/27 15:59:59","71169007","2025/11/18 16:00:00","0","9003","10169107","1","71169007","601","10169","完成活動冒險1-7（NORMAL）"
"10169102","6004","0","2025/11/27 15:59:59","71169008","2025/11/18 16:00:00","0","9003","10169108","1","71169008","601","10169","完成活動冒險1-8（NORMAL）"
"10169102","6004","0","2025/11/27 15:59:59","71169009","2025/11/18 16:00:00","0","9003","10169109","1","71169009","601","10169","完成活動冒險1-9（NORMAL）"
"10169102","6004","0","2025/11/27 15:59:59","71169010","2025/11/18 16:00:00","0","9003","10169110","1","71169010","601","10169","完成活動冒險1-10（NORMAL）"
"10169103","6005","0","2025/11/27 15:59:59","71169016","2025/11/18 16:00:00","0","9003","10169201","1","71169016","601","10169","完成活動冒險1-1（HARD）"
"10169103","6005","0","2025/11/27 15:59:59","71169017","2025/11/18 16:00:00","0","9003","10169202","1","71169017","601","10169","完成活動冒險1-2（HARD）"
"10169103","6005","0","2025/11/27 15:59:59","71169018","2025/11/18 16:00:00","0","9003","10169203","1","71169018","601","10169","完成活動冒險1-3（HARD）"
"10169103","6005","0","2025/11/27 15:59:59","71169019","2025/11/18 16:00:00","0","9003","10169204","1","71169019","601","10169","完成活動冒險1-4（HARD）"
"10169103","6005","0","2025/11/27 15:59:59","71169020","2025/11/18 16:00:00","0","9003","10169205","1","71169020","601","10169","完成活動冒險1-5（HARD）"
"10169104","6002","0","2025/11/27 15:59:59","71169021","2025/11/18 16:00:00","0","9006","0","1","71169021","601","10169","將討伐證交換的獎賞一覽重置1次"
"10169104","6002","0","2025/11/27 15:59:59","71169022","2025/11/18 16:00:00","0","9006","0","2","71169022","601","10169","將討伐證交換的獎賞一覽重置2次"
"10169104","6002","0","2025/11/27 15:59:59","71169023","2025/11/18 16:00:00","0","9006","0","3","71169023","601","10169","將討伐證交換的獎賞一覽重置3次"
"10169104","6002","0","2025/11/27 15:59:59","71169024","2025/11/18 16:00:00","0","9006","0","4","71169024","601","10169","將討伐證交換的獎賞一覽重置4次"
"10169104","6002","0","2025/11/27 15:59:59","71169025","2025/11/18 16:00:00","0","9006","0","5","71169025","601","10169","將討伐證交換的獎勵清單重置5次"
"10169105","6008","0","2025/11/27 15:59:59","71169026","2025/11/18 16:00:00","0","9011","0","5","71169026","601","10169","打倒5隻捲土重來‧吉諾（EX除外）"
"10169105","6008","0","2025/11/27 15:59:59","71169027","2025/11/18 16:00:00","0","9011","0","10","71169027","601","10169","打倒10隻捲土重來‧吉諾（EX除外）"
"10169105","6008","0","2025/11/27 15:59:59","71169028","2025/11/18 16:00:00","0","9011","0","15","71169028","601","10169","打倒15隻捲土重來‧吉諾（EX除外）"
"10169105","6008","0","2025/11/27 15:59:59","71169029","2025/11/18 16:00:00","0","9011","0","20","71169029","601","10169","打倒20隻捲土重來‧吉諾（EX除外）"
"10169105","6008","0","2025/11/27 15:59:59","71169030","2025/11/18 16:00:00","0","9011","0","25","71169030","601","10169","打倒25隻捲土重來‧吉諾（EX除外）"
"10169105","6008","0","2025/11/27 15:59:59","71169031","2025/11/18 16:00:00","0","9011","0","30","71169031","601","10169","打倒30隻捲土重來‧吉諾（EX除外）"
"10169106","6010","0","2025/11/27 15:59:59","71169032","2025/11/18 16:00:00","0","9019","1016903","1","71169032","601","10169","打倒1隻捲土重來‧吉諾（VERY HARD限定）"
"10170102","6004","0","2025/12/27 15:59:59","71170001","2025/12/18 16:00:00","0","9003","10170101","1","71170001","601","10170","完成活動冒險1-1（NORMAL）"
"10170102","6004","0","2025/12/27 15:59:59","71170002","2025/12/18 16:00:00","0","9003","10170102","1","71170002","601","10170","完成活動冒險1-2（NORMAL）"
"10170102","6004","0","2025/12/27 15:59:59","71170003","2025/12/18 16:00:00","0","9003","10170103","1","71170003","601","10170","完成活動冒險1-3（NORMAL）"
"10170102","6004","0","2025/12/27 15:59:59","71170004","2025/12/18 16:00:00","0","9003","10170104","1","71170004","601","10170","完成活動冒險1-4（NORMAL）"
"10170102","6004","0","2025/12/27 15:59:59","71170005","2025/12/18 16:00:00","0","9003","10170105","1","71170005","601","10170","完成活動冒險1-5（NORMAL）"
"10170102","6004","0","2025/12/27 15:59:59","71170006","2025/12/18 16:00:00","0","9003","10170106","1","71170006","601","10170","完成活動冒險1-6（NORMAL）"
"10170102","6004","0","2025/12/27 15:59:59","71170007","2025/12/18 16:00:00","0","9003","10170107","1","71170007","601","10170","完成活動冒險1-7（NORMAL）"
"10170102","6004","0","2025/12/27 15:59:59","71170008","2025/12/18 16:00:00","0","9003","10170108","1","71170008","601","10170","完成活動冒險1-8（NORMAL）"
"10170102","6004","0","2025/12/27 15:59:59","71170009","2025/12/18 16:00:00","0","9003","10170109","1","71170009","601","10170","完成活動冒險1-9（NORMAL）"
"10170102","6004","0","2025/12/27 15:59:59","71170010","2025/12/18 16:00:00","0","9003","10170110","1","71170010","601","10170","完成活動冒險1-10（NORMAL）"
"10170103","6005","0","2025/12/27 15:59:59","71170016","2025/12/18 16:00:00","0","9003","10170201","1","71170016","601","10170","完成活動冒險1-1（HARD）"
"10170103","6005","0","2025/12/27 15:59:59","71170017","2025/12/18 16:00:00","0","9003","10170202","1","71170017","601","10170","完成活動冒險1-2（HARD）"
"10170103","6005","0","2025/12/27 15:59:59","71170018","2025/12/18 16:00:00","0","9003","10170203","1","71170018","601","10170","完成活動冒險1-3（HARD）"
"10170103","6005","0","2025/12/27 15:59:59","71170019","2025/12/18 16:00:00","0","9003","10170204","1","71170019","601","10170","完成活動冒險1-4（HARD）"
"10170103","6005","0","2025/12/27 15:59:59","71170020","2025/12/18 16:00:00","0","9003","10170205","1","71170020","601","10170","完成活動冒險1-5（HARD）"
"10170104","6002","0","2025/12/27 15:59:59","71170021","2025/12/18 16:00:00","0","9006","0","1","71170021","601","10170","將討伐證交換的獎賞一覽重置1次"
"10170104","6002","0","2025/12/27 15:59:59","71170022","2025/12/18 16:00:00","0","9006","0","2","71170022","601","10170","將討伐證交換的獎賞一覽重置2次"
"10170104","6002","0","2025/12/27 15:59:59","71170023","2025/12/18 16:00:00","0","9006","0","3","71170023","601","10170","將討伐證交換的獎賞一覽重置3次"
"10170104","6002","0","2025/12/27 15:59:59","71170024","2025/12/18 16:00:00","0","9006","0","4","71170024","601","10170","將討伐證交換的獎賞一覽重置4次"
"10170104","6002","0","2025/12/27 15:59:59","71170025","2025/12/18 16:00:00","0","9006","0","5","71170025","601","10170","將討伐證交換的獎勵清單重置5次"
"10170105","6008","0","2025/12/27 15:59:59","71170026","2025/12/18 16:00:00","0","9011","0","5","71170026","601","10170","打倒5隻盛夏的發狂史萊姆（EX除外）"
"10170105","6008","0","2025/12/27 15:59:59","71170027","2025/12/18 16:00:00","0","9011","0","10","71170027","601","10170","打倒10隻盛夏的發狂史萊姆（EX除外）"
"10170105","6008","0","2025/12/27 15:59:59","71170028","2025/12/18 16:00:00","0","9011","0","15","71170028","601","10170","打倒15隻盛夏的發狂史萊姆（EX除外）"
"10170105","6008","0","2025/12/27 15:59:59","71170029","2025/12/18 16:00:00","0","9011","0","20","71170029","601","10170","打倒20隻盛夏的發狂史萊姆（EX除外）"
"10170105","6008","0","2025/12/27 15:59:59","71170030","2025/12/18 16:00:00","0","9011","0","25","71170030","601","10170","打倒25隻盛夏的發狂史萊姆（EX除外）"
"10170105","6008","0","2025/12/27 15:59:59","71170031","2025/12/18 16:00:00","0","9011","0","30","71170031","601","10170","打倒30隻盛夏的發狂史萊姆（EX除外）"
"10170106","6006","0","2025/12/27 15:59:59","71170032","2025/12/18 16:00:00","0","9019","1017001","1","71170032","601","10170","打倒1隻盛夏的發狂史萊姆（NORMAL限定）"
"10170107","6010","0","2025/12/27 15:59:59","71170033","2025/12/18 16:00:00","0","9019","1017003","1","71170033","601","10170","打倒1隻盛夏的發狂史萊姆（VERY HARD限定）"
"10171102","6004","0","2026/01/27 15:59:59","71171001","2026/01/18 16:00:00","0","9003","10171101","1","71171001","601","10171","完成活動冒險1-1（NORMAL）"
"10171102","6004","0","2026/01/27 15:59:59","71171002","2026/01/18 16:00:00","0","9003","10171102","1","71171002","601","10171","完成活動冒險1-2（NORMAL）"
"10171102","6004","0","2026/01/27 15:59:59","71171003","2026/01/18 16:00:00","0","9003","10171103","1","71171003","601","10171","完成活動冒險1-3（NORMAL）"
"10171102","6004","0","2026/01/27 15:59:59","71171004","2026/01/18 16:00:00","0","9003","10171104","1","71171004","601","10171","完成活動冒險1-4（NORMAL）"
"10171102","6004","0","2026/01/27 15:59:59","71171005","2026/01/18 16:00:00","0","9003","10171105","1","71171005","601","10171","完成活動冒險1-5（NORMAL）"
"10171102","6004","0","2026/01/27 15:59:59","71171006","2026/01/18 16:00:00","0","9003","10171106","1","71171006","601","10171","完成活動冒險1-6（NORMAL）"
"10171102","6004","0","2026/01/27 15:59:59","71171007","2026/01/18 16:00:00","0","9003","10171107","1","71171007","601","10171","完成活動冒險1-7（NORMAL）"
"10171102","6004","0","2026/01/27 15:59:59","71171008","2026/01/18 16:00:00","0","9003","10171108","1","71171008","601","10171","完成活動冒險1-8（NORMAL）"
"10171102","6004","0","2026/01/27 15:59:59","71171009","2026/01/18 16:00:00","0","9003","10171109","1","71171009","601","10171","完成活動冒險1-9（NORMAL）"
"10171102","6004","0","2026/01/27 15:59:59","71171010","2026/01/18 16:00:00","0","9003","10171110","1","71171010","601","10171","完成活動冒險1-10（NORMAL）"
"10171103","6005","0","2026/01/27 15:59:59","71171016","2026/01/18 16:00:00","0","9003","10171201","1","71171016","601","10171","完成活動冒險1-1（HARD）"
"10171103","6005","0","2026/01/27 15:59:59","71171017","2026/01/18 16:00:00","0","9003","10171202","1","71171017","601","10171","完成活動冒險1-2（HARD）"
"10171103","6005","0","2026/01/27 15:59:59","71171018","2026/01/18 16:00:00","0","9003","10171203","1","71171018","601","10171","完成活動冒險1-3（HARD）"
"10171103","6005","0","2026/01/27 15:59:59","71171019","2026/01/18 16:00:00","0","9003","10171204","1","71171019","601","10171","完成活動冒險1-4（HARD）"
"10171103","6005","0","2026/01/27 15:59:59","71171020","2026/01/18 16:00:00","0","9003","10171205","1","71171020","601","10171","完成活動冒險1-5（HARD）"
"10171104","6002","0","2026/01/27 15:59:59","71171021","2026/01/18 16:00:00","0","9006","0","1","71171021","601","10171","將討伐證交換的獎賞一覽重置1次"
"10171104","6002","0","2026/01/27 15:59:59","71171022","2026/01/18 16:00:00","0","9006","0","2","71171022","601","10171","將討伐證交換的獎賞一覽重置2次"
"10171104","6002","0","2026/01/27 15:59:59","71171023","2026/01/18 16:00:00","0","9006","0","3","71171023","601","10171","將討伐證交換的獎賞一覽重置3次"
"10171104","6002","0","2026/01/27 15:59:59","71171024","2026/01/18 16:00:00","0","9006","0","4","71171024","601","10171","將討伐證交換的獎賞一覽重置4次"
"10171104","6002","0","2026/01/27 15:59:59","71171025","2026/01/18 16:00:00","0","9006","0","5","71171025","601","10171","將討伐證交換的獎勵清單重置5次"
"10171105","6008","0","2026/01/27 15:59:59","71171026","2026/01/18 16:00:00","0","9011","0","5","71171026","601","10171","打倒5隻混沌生成系統（EX除外）"
"10171105","6008","0","2026/01/27 15:59:59","71171027","2026/01/18 16:00:00","0","9011","0","10","71171027","601","10171","打倒10隻混沌生成系統（EX除外）"
"10171105","6008","0","2026/01/27 15:59:59","71171028","2026/01/18 16:00:00","0","9011","0","15","71171028","601","10171","打倒15隻混沌生成系統（EX除外）"
"10171105","6008","0","2026/01/27 15:59:59","71171029","2026/01/18 16:00:00","0","9011","0","20","71171029","601","10171","打倒20隻混沌生成系統（EX除外）"
"10171105","6008","0","2026/01/27 15:59:59","71171030","2026/01/18 16:00:00","0","9011","0","25","71171030","601","10171","打倒25隻混沌生成系統（EX除外）"
"10171105","6008","0","2026/01/27 15:59:59","71171031","2026/01/18 16:00:00","0","9011","0","30","71171031","601","10171","打倒30隻混沌生成系統（EX除外）"
"10171106","6010","0","2026/01/27 15:59:59","71171032","2026/01/18 16:00:00","0","9019","1017103","1","71171032","601","10171","打倒1隻混沌生成系統（VERY HARD限定）"
"10172102","6004","0","2026/02/23 15:59:59","71172001","2026/02/10 16:00:00","0","9003","10172101","1","71172001","601","10172","完成活動冒險1-1（NORMAL）"
"10172102","6004","0","2026/02/23 15:59:59","71172002","2026/02/10 16:00:00","0","9003","10172102","1","71172002","601","10172","完成活動冒險1-2（NORMAL）"
"10172102","6004","0","2026/02/23 15:59:59","71172003","2026/02/10 16:00:00","0","9003","10172103","1","71172003","601","10172","完成活動冒險1-3（NORMAL）"
"10172102","6004","0","2026/02/23 15:59:59","71172004","2026/02/10 16:00:00","0","9003","10172104","1","71172004","601","10172","完成活動冒險1-4（NORMAL）"
"10172102","6004","0","2026/02/23 15:59:59","71172005","2026/02/10 16:00:00","0","9003","10172105","1","71172005","601","10172","完成活動冒險1-5（NORMAL）"
"10172102","6004","0","2026/02/23 15:59:59","71172006","2026/02/10 16:00:00","0","9003","10172106","1","71172006","601","10172","完成活動冒險1-6（NORMAL）"
"10172102","6004","0","2026/02/23 15:59:59","71172007","2026/02/10 16:00:00","0","9003","10172107","1","71172007","601","10172","完成活動冒險1-7（NORMAL）"
"10172102","6004","0","2026/02/23 15:59:59","71172008","2026/02/10 16:00:00","0","9003","10172108","1","71172008","601","10172","完成活動冒險1-8（NORMAL）"
"10172102","6004","0","2026/02/23 15:59:59","71172009","2026/02/10 16:00:00","0","9003","10172109","1","71172009","601","10172","完成活動冒險1-9（NORMAL）"
"10172102","6004","0","2026/02/23 15:59:59","71172010","2026/02/10 16:00:00","0","9003","10172110","1","71172010","601","10172","完成活動冒險1-10（NORMAL）"
"10172103","6005","0","2026/02/23 15:59:59","71172016","2026/02/10 16:00:00","0","9003","10172201","1","71172016","601","10172","完成活動冒險1-1（HARD）"
"10172103","6005","0","2026/02/23 15:59:59","71172017","2026/02/10 16:00:00","0","9003","10172202","1","71172017","601","10172","完成活動冒險1-2（HARD）"
"10172103","6005","0","2026/02/23 15:59:59","71172018","2026/02/10 16:00:00","0","9003","10172203","1","71172018","601","10172","完成活動冒險1-3（HARD）"
"10172103","6005","0","2026/02/23 15:59:59","71172019","2026/02/10 16:00:00","0","9003","10172204","1","71172019","601","10172","完成活動冒險1-4（HARD）"
"10172103","6005","0","2026/02/23 15:59:59","71172020","2026/02/10 16:00:00","0","9003","10172205","1","71172020","601","10172","完成活動冒險1-5（HARD）"
"10172104","6002","0","2026/02/23 15:59:59","71172021","2026/02/10 16:00:00","0","9006","0","1","71172021","601","10172","將討伐證交換的獎賞一覽重置1次"
"10172104","6002","0","2026/02/23 15:59:59","71172022","2026/02/10 16:00:00","0","9006","0","2","71172022","601","10172","將討伐證交換的獎賞一覽重置2次"
"10172104","6002","0","2026/02/23 15:59:59","71172023","2026/02/10 16:00:00","0","9006","0","3","71172023","601","10172","將討伐證交換的獎賞一覽重置3次"
"10172104","6002","0","2026/02/23 15:59:59","71172024","2026/02/10 16:00:00","0","9006","0","4","71172024","601","10172","將討伐證交換的獎賞一覽重置4次"
"10172104","6002","0","2026/02/23 15:59:59","71172025","2026/02/10 16:00:00","0","9006","0","5","71172025","601","10172","將討伐證交換的獎勵清單重置5次"
"10172105","6008","0","2026/02/23 15:59:59","71172026","2026/02/10 16:00:00","0","9011","0","5","71172026","601","10172","打倒5隻吞食記憶‧白島鯨（EX除外）"
"10172105","6008","0","2026/02/23 15:59:59","71172027","2026/02/10 16:00:00","0","9011","0","10","71172027","601","10172","打倒10隻吞食記憶‧白島鯨（EX除外）"
"10172105","6008","0","2026/02/23 15:59:59","71172028","2026/02/10 16:00:00","0","9011","0","15","71172028","601","10172","打倒15隻吞食記憶‧白島鯨（EX除外）"
"10172105","6008","0","2026/02/23 15:59:59","71172029","2026/02/10 16:00:00","0","9011","0","20","71172029","601","10172","打倒20隻吞食記憶‧白島鯨（EX除外）"
"10172105","6008","0","2026/02/23 15:59:59","71172030","2026/02/10 16:00:00","0","9011","0","25","71172030","601","10172","打倒25隻吞食記憶‧白島鯨（EX除外）"
"10172105","6008","0","2026/02/23 15:59:59","71172031","2026/02/10 16:00:00","0","9011","0","30","71172031","601","10172","打倒30隻吞食記憶‧白島鯨（EX除外）"
"10172106","6006","0","2026/02/23 15:59:59","71172032","2026/02/10 16:00:00","0","9019","1017201","1","71172032","601","10172","打倒1隻吞食記憶‧白島鯨（NORMAL限定）"
"10172107","6010","0","2026/02/23 15:59:59","71172033","2026/02/10 16:00:00","0","9019","1017203","1","71172033","601","10172","打倒1隻吞食記憶‧白島鯨（VERY HARD限定）"
"10173102","6004","0","2026/03/27 15:59:59","71173001","2026/03/18 16:00:00","0","9003","10173101","1","71173001","601","10173","完成活動冒險1-1（NORMAL）"
"10173102","6004","0","2026/03/27 15:59:59","71173002","2026/03/18 16:00:00","0","9003","10173102","1","71173002","601","10173","完成活動冒險1-2（NORMAL）"
"10173102","6004","0","2026/03/27 15:59:59","71173003","2026/03/18 16:00:00","0","9003","10173103","1","71173003","601","10173","完成活動冒險1-3（NORMAL）"
"10173102","6004","0","2026/03/27 15:59:59","71173004","2026/03/18 16:00:00","0","9003","10173104","1","71173004","601","10173","完成活動冒險1-4（NORMAL）"
"10173102","6004","0","2026/03/27 15:59:59","71173005","2026/03/18 16:00:00","0","9003","10173105","1","71173005","601","10173","完成活動冒險1-5（NORMAL）"
"10173102","6004","0","2026/03/27 15:59:59","71173006","2026/03/18 16:00:00","0","9003","10173106","1","71173006","601","10173","完成活動冒險1-6（NORMAL）"
"10173102","6004","0","2026/03/27 15:59:59","71173007","2026/03/18 16:00:00","0","9003","10173107","1","71173007","601","10173","完成活動冒險1-7（NORMAL）"
"10173102","6004","0","2026/03/27 15:59:59","71173008","2026/03/18 16:00:00","0","9003","10173108","1","71173008","601","10173","完成活動冒險1-8（NORMAL）"
"10173102","6004","0","2026/03/27 15:59:59","71173009","2026/03/18 16:00:00","0","9003","10173109","1","71173009","601","10173","完成活動冒險1-9（NORMAL）"
"10173102","6004","0","2026/03/27 15:59:59","71173010","2026/03/18 16:00:00","0","9003","10173110","1","71173010","601","10173","完成活動冒險1-10（NORMAL）"
"10173103","6005","0","2026/03/27 15:59:59","71173016","2026/03/18 16:00:00","0","9003","10173201","1","71173016","601","10173","完成活動冒險1-1（HARD）"
"10173103","6005","0","2026/03/27 15:59:59","71173017","2026/03/18 16:00:00","0","9003","10173202","1","71173017","601","10173","完成活動冒險1-2（HARD）"
"10173103","6005","0","2026/03/27 15:59:59","71173018","2026/03/18 16:00:00","0","9003","10173203","1","71173018","601","10173","完成活動冒險1-3（HARD）"
"10173103","6005","0","2026/03/27 15:59:59","71173019","2026/03/18 16:00:00","0","9003","10173204","1","71173019","601","10173","完成活動冒險1-4（HARD）"
"10173103","6005","0","2026/03/27 15:59:59","71173020","2026/03/18 16:00:00","0","9003","10173205","1","71173020","601","10173","完成活動冒險1-5（HARD）"
"10173104","6002","0","2026/03/27 15:59:59","71173021","2026/03/18 16:00:00","0","9006","0","1","71173021","601","10173","將討伐證交換的獎賞一覽重置1次"
"10173104","6002","0","2026/03/27 15:59:59","71173022","2026/03/18 16:00:00","0","9006","0","2","71173022","601","10173","將討伐證交換的獎賞一覽重置2次"
"10173104","6002","0","2026/03/27 15:59:59","71173023","2026/03/18 16:00:00","0","9006","0","3","71173023","601","10173","將討伐證交換的獎賞一覽重置3次"
"10173104","6002","0","2026/03/27 15:59:59","71173024","2026/03/18 16:00:00","0","9006","0","4","71173024","601","10173","將討伐證交換的獎賞一覽重置4次"
"10173104","6002","0","2026/03/27 15:59:59","71173025","2026/03/18 16:00:00","0","9006","0","5","71173025","601","10173","將討伐證交換的獎勵清單重置5次"
"10173105","6008","0","2026/03/27 15:59:59","71173026","2026/03/18 16:00:00","0","9011","0","5","71173026","601","10173","打倒5隻惡毒巨蛇（EX除外）"
"10173105","6008","0","2026/03/27 15:59:59","71173027","2026/03/18 16:00:00","0","9011","0","10","71173027","601","10173","打倒10隻惡毒巨蛇（EX除外）"
"10173105","6008","0","2026/03/27 15:59:59","71173028","2026/03/18 16:00:00","0","9011","0","15","71173028","601","10173","打倒15隻惡毒巨蛇（EX除外）"
"10173105","6008","0","2026/03/27 15:59:59","71173029","2026/03/18 16:00:00","0","9011","0","20","71173029","601","10173","打倒20隻惡毒巨蛇（EX除外）"
"10173105","6008","0","2026/03/27 15:59:59","71173030","2026/03/18 16:00:00","0","9011","0","25","71173030","601","10173","打倒25隻惡毒巨蛇（EX除外）"
"10173105","6008","0","2026/03/27 15:59:59","71173031","2026/03/18 16:00:00","0","9011","0","30","71173031","601","10173","打倒30隻惡毒巨蛇（EX除外）"
"10173106","6010","0","2026/03/27 15:59:59","71173032","2026/03/18 16:00:00","0","9019","1017303","1","71173032","601","10173","打倒1隻惡毒巨蛇（VERY HARD限定）"
"10174102","6004","0","2026/04/23 15:59:59","71174001","2026/04/11 16:00:00","0","9003","10174101","1","71174001","601","10174","完成活動冒險1-1 (NORMAL)前篇"
"10174102","6004","0","2026/04/23 15:59:59","71174002","2026/04/11 16:00:00","0","9003","10174102","1","71174002","601","10174","完成活動冒險1-2 (NORMAL)前篇"
"10174102","6004","0","2026/04/23 15:59:59","71174003","2026/04/11 16:00:00","0","9003","10174103","1","71174003","601","10174","完成活動冒險1-3 (NORMAL)前篇"
"10174102","6004","0","2026/04/23 15:59:59","71174004","2026/04/11 16:00:00","0","9003","10174104","1","71174004","601","10174","完成活動冒險1-4 (NORMAL)前篇"
"10174102","6004","0","2026/04/23 15:59:59","71174005","2026/04/11 16:00:00","0","9003","10174105","1","71174005","601","10174","完成活動冒險1-5 (NORMAL)前篇"
"10174102","6004","0","2026/04/23 15:59:59","71174006","2026/04/11 16:00:00","0","9003","10174106","1","71174006","601","10174","完成活動冒險1-6 (NORMAL)前篇"
"10174102","6004","0","2026/04/23 15:59:59","71174007","2026/04/11 16:00:00","0","9003","10174107","1","71174007","601","10174","完成活動冒險1-7 (NORMAL)前篇"
"10174103","6005","0","2026/04/23 15:59:59","71174008","2026/04/11 16:00:00","0","9003","10174201","1","71174008","601","10174","完成活動冒險1-1 (HARD)前篇"
"10174103","6005","0","2026/04/23 15:59:59","71174009","2026/04/11 16:00:00","0","9003","10174202","1","71174009","601","10174","完成活動冒險1-2 (HARD)前篇"
"10174103","6005","0","2026/04/23 15:59:59","71174010","2026/04/11 16:00:00","0","9003","10174203","1","71174010","601","10174","完成活動冒險1-3 (HARD)前篇"
"10174103","6005","0","2026/04/23 15:59:59","71174011","2026/04/11 16:00:00","0","9003","10174204","1","71174011","601","10174","完成活動冒險1-4 (HARD)前篇"
"10174103","6005","0","2026/04/23 15:59:59","71174012","2026/04/11 16:00:00","0","9003","10174205","1","71174012","601","10174","完成活動冒險1-5 (HARD)前篇"
"10174104","6002","0","2026/04/23 15:59:59","71174013","2026/04/11 16:00:00","0","9006","0","1","71174013","601","10174","將討伐證交換的獎賞一覽重置1次"
"10174104","6002","0","2026/04/23 15:59:59","71174014","2026/04/11 16:00:00","0","9006","0","2","71174014","601","10174","將討伐證交換的獎賞一覽重置2次"
"10174104","6002","0","2026/04/23 15:59:59","71174015","2026/04/11 16:00:00","0","9006","0","3","71174015","601","10174","將討伐證交換的獎賞一覽重置3次"
"10174104","6002","0","2026/04/23 15:59:59","71174016","2026/04/11 16:00:00","0","9006","0","4","71174016","601","10174","將討伐證交換的獎賞一覽重置4次"
"10174104","6002","0","2026/04/23 15:59:59","71174017","2026/04/11 16:00:00","0","9006","0","5","71174017","601","10174","將討伐證交換的獎勵清單重置5次"
"10174105","6008","0","2026/04/23 15:59:59","71174018","2026/04/11 16:00:00","0","9011","0","5","71174018","601","10174","打倒5隻喧囂獨角兔（EX除外）"
"10174105","6008","0","2026/04/23 15:59:59","71174019","2026/04/11 16:00:00","0","9011","0","10","71174019","601","10174","打倒10隻喧囂獨角兔（EX除外）"
"10174105","6008","0","2026/04/23 15:59:59","71174020","2026/04/11 16:00:00","0","9011","0","15","71174020","601","10174","打倒15隻喧囂獨角兔（EX除外）"
"10174105","6008","0","2026/04/23 15:59:59","71174021","2026/04/11 16:00:00","0","9011","0","20","71174021","601","10174","打倒20隻喧囂獨角兔（EX除外）"
