2ce23c2f17caf0b7235e9ebd1e01d183d30507519e81bf04a53ebcbde2e09186,e9e0243b23d811a66530371dbd74cc948e16f7febc9f093c585e614328b5afd0,8ded5a9a6ebe61f4bff68c5bdbed69d6980fafbcf146f4e5933f2bcb53e678a3,c2877da28679461eebdbafc2cab11690b45d85e35cdeb6f01e6cd53fbe6354d3,1bd8abb8a9058ad209dd601d049a38d487675d766a87792c30fee5dfa246c5b9,178b293f44f642d63794356859a073e691c7fa7be6f0541527fd570c0946c359,fce3cfb5c72d3aa44d3f15b80f6a1204db98308efde3c075773b6aa2cde329ce,bae3f1e7238f36133a5646f8b7ada138655f27d2dfed004b5ace51d2b14d21fa,20061f7caad2d2c9c07884a6e28d6aef8738b8bc7256a145fed06cf5175db51a,9b24a5918a3f6fb2b534b42939daad8bd49887276647abaf7c42cd671c2afea5,d64a445678b2024399e6f5e3e037ce9e3f2aba3ec2722a4cfb9cf5b95ee31582,70d44fb183b2a628355cbf3decc119ac7904517d1a21a0de92e80b914929fe5b
"20016002","2001603","110401","0","5021402","2021/10/26 16:00:00","20016","1002","0","1","2030/07/22 20:59:59","0"
"20016003","2","110601","0","5021406","2021/10/26 16:00:00","20016","1003","0","0","2030/07/22 20:59:59","0"
"20016004","3","110401","0","5021407","2021/10/26 16:00:00","20016","1003","0","0","2030/07/22 20:59:59","0"
"20016005","4","110501","0","5021408","2021/10/26 16:00:00","20016","1003","0","0","2030/07/22 20:59:59","0"
"20016006","5","110401","0","5021409","2021/10/26 16:00:00","20016","1003","0","0","2030/07/22 20:59:59","0"
"20016007","6","110601","0","5021410","2021/10/26 16:00:00","20016","1003","0","0","2030/07/22 20:59:59","0"
"20016008","7","110501","0","5021411","2021/10/26 16:00:00","20016","1003","0","0","2030/07/22 20:59:59","0"
"20017001","2001703","110701","0","5023402","2021/11/25 16:00:00","20017","1002","0","1","2030/07/22 20:59:59","0"
"20017002","2","110701","0","5023406","2021/11/25 16:00:00","20017","1003","0","0","2030/07/22 20:59:59","0"
"20017003","3","110701","0","5023407","2021/11/25 16:00:00","20017","1003","0","0","2030/07/22 20:59:59","0"
"20017004","4","111001","0","5023408","2021/11/25 16:00:00","20017","1003","0","0","2030/07/22 20:59:59","0"
"20017005","5","110801","0","5023409","2021/11/25 16:00:00","20017","1003","0","0","2030/07/22 20:59:59","0"
"20017006","6","110901","0","5023410","2021/11/25 16:00:00","20017","1003","0","0","2030/07/22 20:59:59","0"
"20017007","7","110701","0","5023411","2021/11/25 16:00:00","20017","1003","0","0","2030/07/22 20:59:59","0"
"20018001","111201","111201","0","5025401","2021/08/16 15:00:00","20018","1004","0","0","2030/07/22 20:59:59","0"
"20018002","2001803","111301","0","5025402","2021/08/16 15:00:00","20018","1002","0","1","2030/07/22 20:59:59","0"
"20018003","2","111101","0","5025406","2021/08/16 15:00:00","20018","1003","0","0","2030/07/22 20:59:59","0"
"20018004","3","111101","0","5025407","2021/08/16 15:00:00","20018","1003","0","0","2030/07/22 20:59:59","0"
"20018005","4","111201","0","5025408","2021/08/16 15:00:00","20018","1003","0","0","2030/07/22 20:59:59","0"
"20018006","5","111301","0","5025409","2021/08/16 15:00:00","20018","1003","0","0","2030/07/22 20:59:59","0"
"20018007","6","111301","0","5025410","2021/08/16 15:00:00","20018","1003","0","0","2030/07/22 20:59:59","0"
"20018008","7","111301","0","5025411","2021/08/16 15:00:00","20018","1003","0","0","2030/07/22 20:59:59","0"
"20019001","2001903","106601","0","5027402","2022/01/26 16:00:00","20019","1002","0","1","2030/07/22 20:59:59","0"
"20019002","2","100501","0","5027406","2022/01/26 16:00:00","20019","1003","0","0","2030/07/22 20:59:59","0"
"20019003","3","103701","0","5027407","2022/01/26 16:00:00","20019","1003","0","0","2030/07/22 20:59:59","0"
"20019004","4","106501","0","5027408","2022/01/26 16:00:00","20019","1003","0","0","2030/07/22 20:59:59","0"
"20019005","5","100501","0","5027409","2022/01/26 16:00:00","20019","1003","0","0","2030/07/22 20:59:59","0"
"20019006","6","103701","0","5027410","2022/01/26 16:00:00","20019","1003","0","0","2030/07/22 20:59:59","0"
"20019007","7","100501","0","5027411","2022/01/26 16:00:00","20019","1003","0","0","2030/07/22 20:59:59","0"
"20020001","111601","111601","0","5029401","2022/02/22 16:00:00","20020","1004","0","0","2030/07/22 20:59:59","0"
"20020002","2002003","111501","0","5029402","2022/02/22 16:00:00","20020","1002","0","1","2030/07/22 20:59:59","0"
"20020003","2","111501","0","5029406","2022/02/22 16:00:00","20020","1003","0","0","2030/07/22 20:59:59","0"
"20020004","3","111701","0","5029407","2022/02/22 16:00:00","20020","1003","0","0","2030/07/22 20:59:59","0"
"20020005","4","111601","0","5029408","2022/02/22 16:00:00","20020","1003","0","0","2030/07/22 20:59:59","0"
"20020006","5","111701","0","5029409","2022/02/22 16:00:00","20020","1003","0","0","2030/07/22 20:59:59","0"
"20020007","6","111501","0","5029410","2022/02/22 16:00:00","20020","1003","0","0","2030/07/22 20:59:59","0"
"20020008","7","111501","0","5029411","2022/02/22 16:00:00","20020","1003","0","0","2030/07/22 20:59:59","0"
"20021001","112101","112101","0","5031401","2022/03/25 16:00:00","20021","1004","0","0","2030/01/01 14:59:59","0"
"20021002","2002103","112001","0","5031402","2022/03/25 16:00:00","20021","1002","0","1","2030/01/01 14:59:59","0"
"20021003","2","111801","0","5031406","2022/03/25 16:00:00","20021","1003","0","0","2030/01/01 14:59:59","0"
"20021004","3","112001","0","5031407","2022/03/25 16:00:00","20021","1003","0","0","2030/01/01 14:59:59","0"
"20021005","4","111901","0","5031408","2022/03/25 16:00:00","20021","1003","0","0","2030/01/01 14:59:59","0"
"20021006","5","112101","0","5031409","2022/03/25 16:00:00","20021","1003","0","0","2030/01/01 14:59:59","0"
"20021007","6","112101","0","5031410","2022/03/25 16:00:00","20021","1003","0","0","2030/01/01 14:59:59","0"
"20021008","7","112101","0","5031411","2022/03/25 16:00:00","20021","1003","0","0","2030/01/01 14:59:59","0"
"20022001","112301","112301","0","5033401","2022/04/25 16:00:00","20022","1004","0","0","2030/01/01 14:59:59","0"
"20022002","2002203","112201","0","5033402","2022/04/25 16:00:00","20022","1002","0","1","2030/01/01 14:59:59","0"
"20022006","2","112201","0","5033406","2022/04/25 16:00:00","20022","1003","0","0","2030/01/01 14:59:59","0"
"20022007","3","112301","0","5033407","2022/04/25 16:00:00","20022","1003","0","0","2030/01/01 14:59:59","0"
"20022008","4","112201","0","5033408","2022/04/25 16:00:00","20022","1003","0","0","2030/01/01 14:59:59","0"
"20022009","5","112301","0","5033409","2022/04/25 16:00:00","20022","1003","0","0","2030/01/01 14:59:59","0"
"20022010","6","112201","0","5033410","2022/04/25 16:00:00","20022","1003","0","0","2030/01/01 14:59:59","0"
"20022011","7","112201","0","5033411","2022/04/25 16:00:00","20022","1003","0","0","2030/01/01 14:59:59","0"
"20023001","2002303","110801","0","5038402","2022/05/25 16:00:00","20023","1002","0","1","2030/01/01 14:59:59","0"
"20023005","2","111001","0","5038406","2022/05/25 16:00:00","20023","1003","0","0","2030/01/01 14:59:59","0"
"20023006","3","110901","0","5038407","2022/05/25 16:00:00","20023","1003","0","0","2030/01/01 14:59:59","0"
"20023007","4","110901","0","5038408","2022/05/25 16:00:00","20023","1003","0","0","2030/01/01 14:59:59","0"
"20023008","5","110801","0","5038409","2022/05/25 16:00:00","20023","1003","0","0","2030/01/01 14:59:59","0"
"20023009","6","111001","0","5038410","2022/05/25 16:00:00","20023","1003","0","0","2030/01/01 14:59:59","0"
"20023010","7","110901","0","5038411","2022/05/25 16:00:00","20023","1003","0","0","2030/01/01 14:59:59","0"
"20024001","2002403","102601","0","5040402","2022/06/24 16:00:00","20024","1002","0","1","2030/01/01 14:59:59","0"
"20024005","2","102601","0","5040406","2022/06/24 16:00:00","20024","1003","0","0","2030/01/01 14:59:59","0"
"20024006","3","103301","0","5040407","2022/06/24 16:00:00","20024","1003","0","0","2030/01/01 14:59:59","0"
"20024007","4","105201","0","5040408","2022/06/24 16:00:00","20024","1003","0","0","2030/01/01 14:59:59","0"
"20024008","5","103801","0","5040409","2022/06/24 16:00:00","20024","1003","0","0","2030/01/01 14:59:59","0"
"20024009","6","103301","0","5040410","2022/06/24 16:00:00","20024","1003","0","0","2030/01/01 14:59:59","0"
"20024010","7","102601","0","5040411","2022/06/24 16:00:00","20024","1003","0","0","2030/01/01 14:59:59","0"
"20025001","113001","113001","0","5042401","2022/07/26 16:00:00","20025","1004","0","0","2030/01/01 14:59:59","0"
"20025002","2002503","112901","0","5042402","2022/07/26 16:00:00","20025","1002","0","1","2030/01/01 14:59:59","0"
"20025006","2","101101","0","5042426","2022/07/26 16:00:00","20025","1003","0","0","2030/01/01 14:59:59","0"
"20025007","2","112901","0","5042406","2022/07/26 16:00:00","20025","1003","5042001","0","2030/01/01 14:59:59","1"
"20025008","3","105501","0","5042427","2022/07/26 16:00:00","20025","1003","0","0","2030/01/01 14:59:59","0"
"20025009","3","113001","0","5042407","2022/07/26 16:00:00","20025","1003","5042001","0","2030/01/01 14:59:59","1"
"20025010","4","100101","0","5042428","2022/07/26 16:00:00","20025","1003","0","0","2030/01/01 14:59:59","0"
"20025011","4","900103","0","5042408","2022/07/26 16:00:00","20025","1003","5042001","0","2030/01/01 14:59:59","1"
"20025012","5","101101","0","5042431","2022/07/26 16:00:00","20025","1003","0","0","2030/01/01 14:59:59","0"
"20025013","5","112901","0","5042411","2022/07/26 16:00:00","20025","1003","5042001","0","2030/01/01 14:59:59","1"
"20026001","113201","113201","0","5044401","2022/08/26 16:00:00","20026","1004","0","0","2030/01/01 14:59:59","0"
"20026002","2002603","100901","0","5044422","2022/08/26 16:00:00","20026","1002","0","1","2030/01/01 14:59:59","0"
"20026006","2","105601","0","5044426","2022/08/26 16:00:00","20026","1003","0","0","2030/01/01 14:59:59","0"
"20026007","3","100901","0","5044427","2022/08/26 16:00:00","20026","1003","0","0","2030/01/01 14:59:59","0"
"20026008","4","101301","0","5044428","2022/08/26 16:00:00","20026","1003","0","0","2030/01/01 14:59:59","0"
"20026009","5","105601","0","5044429","2022/08/26 16:00:00","20026","1003","0","0","2030/01/01 14:59:59","0"
"20026010","6","101301","0","5044430","2022/08/26 16:00:00","20026","1003","0","0","2030/01/01 14:59:59","0"
"20026011","7","105601","0","5044431","2022/08/26 16:00:00","20026","1003","0","0","2030/01/01 14:59:59","0"
"20026012","2","113101","0","5044406","2022/08/26 16:00:00","20026","1003","5044001","0","2030/01/01 14:59:59","1"
"20026013","3","113201","0","5044407","2022/08/26 16:00:00","20026","1003","5044001","0","2030/01/01 14:59:59","1"
"20026014","4","113301","0","5044408","2022/08/26 16:00:00","20026","1003","5044001","0","2030/01/01 14:59:59","1"
"20026015","5","113101","0","5044409","2022/08/26 16:00:00","20026","1003","5044001","0","2030/01/01 14:59:59","1"
"20026016","6","113301","0","5044410","2022/08/26 16:00:00","20026","1003","5044001","0","2030/01/01 14:59:59","1"
"20026017","7","113101","0","5044411","2022/08/26 16:00:00","20026","1003","5044001","0","2030/01/01 14:59:59","1"
"20026018","2002603","113201","0","5044402","2022/08/26 16:00:00","20026","1002","5044001","1","2030/01/01 14:59:59","1"
"20027001","113501","113501","0","5046401","2022/09/23 16:00:00","20027","1004","0","0","2030/01/01 14:59:59","0"
"20027002","2002703","101501","0","5046412","2022/09/23 16:00:00","20027","1002","0","1","2030/01/01 14:59:59","0"
"20027006","2","101501","0","5046406","2022/09/23 16:00:00","20027","1003","0","0","2030/01/01 14:59:59","0"
"20027007","3","101201","0","5046407","2022/09/23 16:00:00","20027","1003","0","0","2030/01/01 14:59:59","0"
"20027008","4","101501","0","5046408","2022/09/23 16:00:00","20027","1003","0","0","2030/01/01 14:59:59","0"
"20027009","5","101201","0","5046409","2022/09/23 16:00:00","20027","1003","0","0","2030/01/01 14:59:59","0"
"20027010","6","101501","0","5046410","2022/09/23 16:00:00","20027","1003","0","0","2030/01/01 14:59:59","0"
"20027011","7","101501","0","5046411","2022/09/23 16:00:00","20027","1003","0","0","2030/01/01 14:59:59","0"
"20027012","2","113501","0","5046426","2022/09/23 16:00:00","20027","1003","5046001","0","2030/01/01 14:59:59","1"
"20027013","4","113501","0","5046428","2022/09/23 16:00:00","20027","1003","5046001","0","2030/01/01 14:59:59","1"
"20027014","6","113501","0","5046430","2022/09/23 16:00:00","20027","1003","5046001","0","2030/01/01 14:59:59","1"
"20027015","7","113501","0","5046431","2022/09/23 16:00:00","20027","1003","5046001","0","2030/01/01 14:59:59","1"
"20027016","2","113501","0","5046446","2022/09/23 16:00:00","20027","1003","5046002","0","2030/01/01 14:59:59","1"
"20027017","3","113401","0","5046447","2022/09/23 16:00:00","20027","1003","5046002","0","2030/01/01 14:59:59","1"
"20027018","4","113501","0","5046448","2022/09/23 16:00:00","20027","1003","5046002","0","2030/01/01 14:59:59","1"
"20027019","5","113401","0","5046449","2022/09/23 16:00:00","20027","1003","5046002","0","2030/01/01 14:59:59","1"
"20027020","6","113501","0","5046450","2022/09/23 16:00:00","20027","1003","5046002","0","2030/01/01 14:59:59","1"
"20027021","7","113501","0","5046451","2022/09/23 16:00:00","20027","1003","5046002","0","2030/01/01 14:59:59","1"
"20027022","2002703","113501","0","5046422","2022/09/23 16:00:00","20027","1002","5046001","1","2030/01/01 14:59:59","1"
"20027026","2002703","113501","0","5046402","2022/09/23 16:00:00","20027","1002","5046002","1","2030/01/01 14:59:59","1"
"20028001","2002803","100601","0","5048422","2022/10/26 16:00:00","20028","1002","0","1","2030/01/01 14:59:59","0"
"20028002","2002803","113701","0","5048402","2022/10/26 16:00:00","20028","1002","5048001","1","2030/01/01 14:59:59","1"
"20028008","2","113801","0","5048406","2022/10/26 16:00:00","20028","1003","0","0","2030/01/01 14:59:59","0"
"20028009","3","100601","0","5048427","2022/10/26 16:00:00","20028","1003","0","0","2030/01/01 14:59:59","0"
"20028010","3","113701","0","5048407","2022/10/26 16:00:00","20028","1003","5048001","0","2030/01/01 14:59:59","1"
"20028011","4","113801","0","5048408","2022/10/26 16:00:00","20028","1003","0","0","2030/01/01 14:59:59","0"
"20028012","5","113801","0","5048409","2022/10/26 16:00:00","20028","1003","0","0","2030/01/01 14:59:59","0"
"20028013","6","100601","0","5048430","2022/10/26 16:00:00","20028","1003","0","0","2030/01/01 14:59:59","0"
"20028014","6","113701","0","5048410","2022/10/26 16:00:00","20028","1003","5048001","0","2030/01/01 14:59:59","1"
"20028015","7","113801","0","5048411","2022/10/26 16:00:00","20028","1003","0","0","2030/01/01 14:59:59","0"
"20029001","114101","114101","0","5050401","2022/11/25 16:00:00","20029","1004","0","0","2030/01/01 14:59:59","0"
"20029002","2002903","100501","0","5050422","2022/11/25 16:00:00","20029","1002","0","1","2030/01/01 14:59:59","0"
"20029006","2","105401","0","5050426","2022/11/25 16:00:00","20029","1003","0","0","2030/01/01 14:59:59","0"
"20029007","3","100301","0","5050427","2022/11/25 16:00:00","20029","1003","0","0","2030/01/01 14:59:59","0"
"20029008","4","100501","0","5050428","2022/11/25 16:00:00","20029","1003","0","0","2030/01/01 14:59:59","0"
"20029009","5","105401","0","5050429","2022/11/25 16:00:00","20029","1003","0","0","2030/01/01 14:59:59","0"
"20029010","6","100301","0","5050430","2022/11/25 16:00:00","20029","1003","0","0","2030/01/01 14:59:59","0"
"20029011","7","105401","0","5050431","2022/11/25 16:00:00","20029","1003","0","0","2030/01/01 14:59:59","0"
"20029012","2002903","114101","0","5050402","2022/11/25 16:00:00","20029","1002","5050001","1","2030/01/01 14:59:59","1"
"20029016","2","113901","0","5050406","2022/11/25 16:00:00","20029","1003","5050001","0","2030/01/01 14:59:59","1"
"20029017","3","114001","0","5050407","2022/11/25 16:00:00","20029","1003","5050001","0","2030/01/01 14:59:59","1"
"20029018","4","114101","0","5050408","2022/11/25 16:00:00","20029","1003","5050001","0","2030/01/01 14:59:59","1"
"20029019","5","113901","0","5050409","2022/11/25 16:00:00","20029","1003","5050001","0","2030/01/01 14:59:59","1"
"20029020","6","114001","0","5050410","2022/11/25 16:00:00","20029","1003","5050001","0","2030/01/01 14:59:59","1"
"20029021","7","113901","0","5050411","2022/11/25 16:00:00","20029","1003","5050001","0","2030/01/01 14:59:59","1"
"20030001","2003003","114201","0","5052422","2022/12/25 16:00:00","20030","1002","0","1","2030/01/01 14:59:59","0"
"20030005","2","114201","0","5052406","2022/12/25 16:00:00","20030","1003","0","0","2030/01/01 14:59:59","0"
"20030006","3","103701","0","5052427","2022/12/25 16:00:00","20030","1003","0","0","2030/01/01 14:59:59","0"
"20030007","4","114201","0","5052408","2022/12/25 16:00:00","20030","1003","0","0","2030/01/01 14:59:59","0"
"20030008","5","103701","0","5052429","2022/12/25 16:00:00","20030","1003","0","0","2030/01/01 14:59:59","0"
"20030009","6","114201","0","5052410","2022/12/25 16:00:00","20030","1003","0","0","2030/01/01 14:59:59","0"
"20030010","7","114201","0","5052431","2022/12/25 16:00:00","20030","1003","0","0","2030/01/01 14:59:59","0"
"20030011","2003003","114201","0","5052402","2022/12/25 16:00:00","20030","1002","5052002","1","2030/01/01 14:59:59","1"
"20030013","3","114301","0","5052407","2022/12/25 16:00:00","20030","1003","5052002","0","2030/01/01 14:59:59","1"
"20030014","5","114301","0","5052409","2022/12/25 16:00:00","20030","1003","5052002","0","2030/01/01 14:59:59","1"
"20030015","7","114201","0","5052411","2022/12/25 16:00:00","20030","1003","5052002","0","2030/01/01 14:59:59","1"
"20031001","114601","114601","0","5054401","2023/01/24 16:00:00","20031","1004","0","0","2030/01/01 14:59:59","0"
"20031002","2003103","114501","0","5054402","2023/01/24 16:00:00","20031","1002","0","1","2030/01/01 14:59:59","0"
"20031006","2","114501","0","5054406","2023/01/24 16:00:00","20031","1003","0","0","2030/01/01 14:59:59","0"
"20031007","3","114401","0","5054407","2023/01/24 16:00:00","20031","1003","0","0","2030/01/01 14:59:59","0"
"20031008","4","114501","0","5054408","2023/01/24 16:00:00","20031","1003","0","0","2030/01/01 14:59:59","0"
"20031009","5","114401","0","5054409","2023/01/24 16:00:00","20031","1003","0","0","2030/01/01 14:59:59","0"
"20031010","6","114401","0","5054410","2023/01/24 16:00:00","20031","1003","0","0","2030/01/01 14:59:59","0"
"20031011","7","114401","0","5054411","2023/01/24 16:00:00","20031","1003","0","0","2030/01/01 14:59:59","0"
"20032001","114701","114701","0","5056401","2023/02/23 16:00:00","20032","1004","0","0","2030/01/01 14:59:59","0"
"20032002","2003203","105801","0","5056402","2023/02/23 16:00:00","20032","1002","0","1","2030/01/01 14:59:59","0"
"20032003","2003203","111801","0","5056422","2023/02/23 16:00:00","20032","1002","5056001","1","2030/01/01 14:59:59","1"
"20032010","2","105801","0","5056406","2023/02/23 16:00:00","20032","1003","0","0","2030/01/01 14:59:59","0"
"20032011","2","111801","0","5056426","2023/02/23 16:00:00","20032","1003","5056001","0","2030/01/01 14:59:59","1"
"20032012","3","106001","0","5056407","2023/02/23 16:00:00","20032","1003","0","0","2030/01/01 14:59:59","0"
"20032013","3","112001","0","5056427","2023/02/23 16:00:00","20032","1003","5056001","0","2030/01/01 14:59:59","1"
"20032014","4","105901","0","5056408","2023/02/23 16:00:00","20032","1003","0","0","2030/01/01 14:59:59","0"
"20032015","4","111901","0","5056428","2023/02/23 16:00:00","20032","1003","5056001","0","2030/01/01 14:59:59","1"
"20032016","5","106101","0","5056409","2023/02/23 16:00:00","20032","1003","0","0","2030/01/01 14:59:59","0"
"20032017","5","114701","0","5056429","2023/02/23 16:00:00","20032","1003","5056001","0","2030/01/01 14:59:59","1"
"20032018","6","107001","0","5056410","2023/02/23 16:00:00","20032","1003","0","0","2030/01/01 14:59:59","0"
"20032019","6","115001","0","5056430","2023/02/23 16:00:00","20032","1003","5056001","0","2030/01/01 14:59:59","1"
"20032020","7","105801","0","5056411","2023/02/23 16:00:00","20032","1003","0","0","2030/01/01 14:59:59","0"
"20032021","7","111801","0","5056431","2023/02/23 16:00:00","20032","1003","5056001","0","2030/01/01 14:59:59","1"
"20033001","115601","115601","0","5058401","2023/03/24 16:00:00","20033","1004","0","0","2030/01/01 14:59:59","0"
"20033002","2003303","106001","0","5058402","2023/03/24 16:00:00","20033","1002","0","1","2030/01/01 14:59:59","0"
"20033006","2","105901","0","5058406","2023/03/24 16:00:00","20033","1003","0","0","2030/01/01 14:59:59","0"
"20033007","3","106001","0","5058407","2023/03/24 16:00:00","20033","1003","0","0","2030/01/01 14:59:59","0"
"20033008","4","105801","0","5058408","2023/03/24 16:00:00","20033","1003","0","0","2030/01/01 14:59:59","0"
"20034001","2003403","191401","0","5059402","2023/03/24 16:00:00","20034","1002","0","1","2030/01/01 14:59:59","0"
"20034002","2003403","115501","0","5059422","2023/03/24 16:00:00","20034","1002","5059005","1","2030/01/01 14:59:59","1"
"20034007","2","191401","0","5059408","2023/03/24 16:00:00","20034","1003","0","0","2030/01/01 14:59:59","0"
"20034008","2","115501","0","5059428","2023/03/24 16:00:00","20034","1003","5059005","0","2030/01/01 14:59:59","1"
"20034009","3","105801","0","5059406","2023/03/24 16:00:00","20034","1003","0","0","2030/01/01 14:59:59","0"
"20034010","4","106001","0","5059407","2023/03/24 16:00:00","20034","1003","0","0","2030/01/01 14:59:59","0"
"20034011","5","191401","0","5059411","2023/03/24 16:00:00","20034","1003","0","0","2030/01/01 14:59:59","0"
"20034012","5","115501","0","5059431","2023/03/24 16:00:00","20034","1003","5059005","0","2030/01/01 14:59:59","1"
"20035001","115801","115801","0","5061401","2023/04/25 16:00:00","20035","1004","0","0","2030/01/01 14:59:59","0"
"20035002","2003503","105202","0","5061402","2023/04/25 16:00:00","20035","1002","0","1","2030/01/01 14:59:59","0"
"20035012","2003503","115801","0","5061422","2023/04/25 16:00:00","20035","1002","5061001","1","2030/01/01 14:59:59","1"
"20035016","2","115801","0","5061426","2023/04/25 16:00:00","20035","1003","5061001","0","2030/01/01 14:59:59","1"
"20035017","3","116001","0","5061427","2023/04/25 16:00:00","20035","1003","5061002","0","2030/01/01 14:59:59","1"
"20035018","4","115901","0","5061428","2023/04/25 16:00:00","20035","1003","5061003","0","2030/01/01 14:59:59","1"
"20035019","5","116001","0","5061429","2023/04/25 16:00:00","20035","1003","5061002","0","2030/01/01 14:59:59","1"
"20035020","6","115801","0","5061430","2023/04/25 16:00:00","20035","1003","5061001","0","2030/01/01 14:59:59","1"
"20035021","7","115801","0","5061431","2023/04/25 16:00:00","20035","1003","5061003","0","2030/01/01 14:59:59","1"
"20036001","2003603","110801","0","5064402","2023/05/26 16:00:00","20036","1002","0","1","2030/01/01 14:59:59","0"
"20036005","2","110801","0","5064406","2023/05/26 16:00:00","20036","1003","0","0","2030/01/01 14:59:59","0"
"20036006","3","110801","0","5064407","2023/05/26 16:00:00","20036","1003","0","0","2030/01/01 14:59:59","0"
"20036007","4","110901","0","5064408","2023/05/26 16:00:00","20036","1003","0","0","2030/01/01 14:59:59","0"
"20036008","5","111001","0","5064409","2023/05/26 16:00:00","20036","1003","0","0","2030/01/01 14:59:59","0"
"20036009","6","110801","0","5064410","2023/05/26 16:00:00","20036","1003","0","0","2030/01/01 14:59:59","0"
"20036010","7","110801","0","5064411","2023/05/26 16:00:00","20036","1003","0","0","2030/01/01 14:59:59","0"
"20036011","2003603","116201","0","5064422","2023/05/26 16:00:00","20036","1002","5064001","1","2030/01/01 14:59:59","1"
"20036015","2","116201","0","5064426","2023/05/26 16:00:00","20036","1003","5064001","0","2030/01/01 14:59:59","1"
"20036016","3","116201","0","5064427","2023/05/26 16:00:00","20036","1003","5064001","0","2030/01/01 14:59:59","1"
"20036017","4","116301","0","5064428","2023/05/26 16:00:00","20036","1003","5064001","0","2030/01/01 14:59:59","1"
"20036018","5","116401","0","5064429","2023/05/26 16:00:00","20036","1003","5064001","0","2030/01/01 14:59:59","1"
"20036019","6","116201","0","5064430","2023/05/26 16:00:00","20036","1003","5064001","0","2030/01/01 14:59:59","1"
"20036020","7","116201","0","5064431","2023/05/26 16:00:00","20036","1003","5064001","0","2030/01/01 14:59:59","1"
"20037001","2003703","106601","0","5066402","2023/06/26 16:00:00","20037","1002","0","1","2030/01/01 14:59:59","0"
"20037002","2003703","116501","0","5066422","2023/06/26 16:00:00","20037","1002","5066003","1","2030/01/01 14:59:59","1"
"20037003","2003703","116501","0","5066442","2023/06/26 16:00:00","20037","1002","5066005","1","2030/01/01 14:59:59","1"
"20037012","2","106601","0","5066406","2023/06/26 16:00:00","20037","1003","0","0","2030/01/01 14:59:59","0"
"20037013","2","116501","0","5066426","2023/06/26 16:00:00","20037","1003","5066003","0","2030/01/01 14:59:59","1"
"20037014","2","116501","0","5066446","2023/06/26 16:00:00","20037","1003","5066005","0","2030/01/01 14:59:59","1"
"20037015","3","116601","0","5066407","2023/06/26 16:00:00","20037","1003","0","0","2030/01/01 14:59:59","0"
"20037016","3","116601","0","5066427","2023/06/26 16:00:00","20037","1003","5066005","0","2030/01/01 14:59:59","1"
"20037017","4","106601","0","5066408","2023/06/26 16:00:00","20037","1003","0","0","2030/01/01 14:59:59","0"
"20037018","4","116501","0","5066428","2023/06/26 16:00:00","20037","1003","5066003","0","2030/01/01 14:59:59","1"
"20037019","4","116501","0","5066448","2023/06/26 16:00:00","20037","1003","5066005","0","2030/01/01 14:59:59","1"
"20037020","5","116601","0","5066409","2023/06/26 16:00:00","20037","1003","0","0","2030/01/01 14:59:59","0"
"20037021","5","116601","0","5066429","2023/06/26 16:00:00","20037","1003","5066005","0","2030/01/01 14:59:59","1"
"20037022","6","106601","0","5066410","2023/06/26 16:00:00","20037","1003","0","0","2030/01/01 14:59:59","0"
"20037023","6","116501","0","5066430","2023/06/26 16:00:00","20037","1003","5066003","0","2030/01/01 14:59:59","1"
"20037024","6","116501","0","5066450","2023/06/26 16:00:00","20037","1003","5066005","0","2030/01/01 14:59:59","1"
"20037025","7","106601","0","5066411","2023/06/26 16:00:00","20037","1003","0","0","2030/01/01 14:59:59","0"
"20037026","7","116501","0","5066431","2023/06/26 16:00:00","20037","1003","5066003","0","2030/01/01 14:59:59","1"
"20037027","7","116501","0","5066451","2023/06/26 16:00:00","20037","1003","5066005","0","2030/01/01 14:59:59","1"
"20038001","116801","116801","0","5068401","2023/07/26 16:00:00","20038","1004","0","0","2030/01/01 14:59:59","0"
"20038002","2003803","116701","0","5068402","2023/07/26 16:00:00","20038","1002","0","1","2030/01/01 14:59:59","0"
"20038006","2","116701","0","5068406","2023/07/26 16:00:00","20038","1003","0","0","2030/01/01 14:59:59","0"
"20038007","3","116701","0","5068407","2023/07/26 16:00:00","20038","1003","0","0","2030/01/01 14:59:59","0"
"20038008","4","116901","0","5068408","2023/07/26 16:00:00","20038","1003","0","0","2030/01/01 14:59:59","0"
"20038009","5","116901","0","5068409","2023/07/26 16:00:00","20038","1003","0","0","2030/01/01 14:59:59","0"
"20038010","6","116801","0","5068410","2023/07/26 16:00:00","20038","1003","0","0","2030/01/01 14:59:59","0"
"20038011","7","116701","0","5068411","2023/07/26 16:00:00","20038","1003","0","0","2030/01/01 14:59:59","0"
"20038012","2003803","116701","0","5068422","2023/07/26 16:00:00","20038","1002","5068001","1","2030/01/01 14:59:59","1"
"20038016","2","116701","0","5068426","2023/07/26 16:00:00","20038","1003","5068001","0","2030/01/01 14:59:59","1"
"20038017","3","116701","0","5068427","2023/07/26 16:00:00","20038","1003","5068001","0","2030/01/01 14:59:59","1"
"20038018","4","116901","0","5068428","2023/07/26 16:00:00","20038","1003","5068001","0","2030/01/01 14:59:59","1"
"20038019","5","116901","0","5068429","2023/07/26 16:00:00","20038","1003","5068001","0","2030/01/01 14:59:59","1"
"20038020","6","116801","0","5068430","2023/07/26 16:00:00","20038","1003","5068001","0","2030/01/01 14:59:59","1"
