11cd63179a49520273fa92284bc3990a953963c64e7191a4fec93c99034888a9,2914f6a7b89ba0f9ba39f7321c859f26939f4769581a14e626ce501fc55ba020,302648be5e8b2bfc48080444a7f73bee8da31b778d811a2d08aae4a2b8e86e6f,3920b188a3836013be266c079045b1a9af832eedc13cb122a01f5be0e1afead0,faf7dd24b6c0436fceec8438ceeabb1fbbf0699bac5ea674b6e6868ea673be14,aea0f923f0d570e3f4432d4654080c58a913e44ab51b76760c111f1afb47ad8e,10d47f3c646c3877170da270a56b9fc477d15fa6b15b0f1b8c1536a95e3b1c67,375afff618574fc3993735733cc61d919cc30b239eff86512f3dfac97fa86008,20ec0905fc8f289e993d69d227bea37ca27fc4f145025059a128fdc9e292abb6,1829a9d12e615366b53a42f49215905c59f32866b5bbc5de2f96e30287e802cb,129ac0b266e1de40d35d8f6bcaf34b58c34b17a3daa2238459b3b46c789c401e,29ce7d74c49008e8347b9873605b7d0a649f38adc21ce3b2dfb35e0cb6f30494,edfcefa27c310648d849e6ef9862055e21502992e3f9950d4609b4590a3d9193,ce2db825027be7d228a92d8b899ded28b7804522b181e109077de38c8cc1b35e,be4e678d1ae68470772950ebe962498063f4e0cb0d0a0434184353880837aba6,9f932bcdd9382c931051831aab01af8ef3e7bc1e3d3b69a824122d42636dd158,257e38831d1a047753f0880d4b3b44e32dca95aeb0e6d1cc838aa47c2e478158,60c7054de819385d78c40323c71492248429b097387413fe12f59e686c2b38f5,a6a8bd47e257ba7fbb47974a769d7a0bb1998811ebf5574a634e6ee2e19a646b,897e7f3ce48cfe5d6a8f03b8ab53c0452c9f96969b92b5eb01d34759d9751c6d,545d1388568754a73a8dcf29ade533dec1b7f19121b92bca69ba9a4ef7001ddc,32f3b2fd499a20c473838e796bd6a34831fac97b7d5679eb785fcc9b82cf51f3,0063e7324f256685fbe4158a39fc73a3b008fb5a44ef181dc4b97f7300846cc3,ceb8bb5e8f28e48c5a14c6c7898ba8276e44758d1fd142de393015d50333c10d,80abf6315653a63933f64fc88bb6c06e7089931df3eb983b946214eb00c431bd,10cd4573fd08bf3c3544c0c0c1f78fc8327869a3b6f69848b1503a6f4b393d01,37f9ca568923e0f1cb9a6ffc4466bd81778688a43f93e541dedf9e47738f80db,660065e23c733cacc4433c83ff684e3b4e2626db811dcf24402b3536c2e9bebc,6bfed4b5158ac1ec73dee32fead36d88d59d7ab1558a1d8945d79df9384f8bd8,c5aa5099990c3a1222c6766f61a1162860afe8fe18a5e2975b1579f78a052d95,5876c7410ab176f774f63804f37f87f2a0da804c34ceb1925f57444303d14d34,81e656256f39e47018accc144b1464790c6d6686eb838c36fb9ff2b7908f375c,b8bb265875041c2805da78942a7008e50ef7d38a47e61f5923f0d05d63f990c9,722a4e6201dbae90fe39ebe2a4de9d94052bb59438346064e2bb85946a85ddaf,b3793f28ed9e7467488b103d6387a04844264b7ea116b50910fbaadd2b9bbeb8,0bea78a277b7080b0624c2808d689634aa600d4c01e51ab44004c4d13c9144c3,f383fedbcd07590771fa99b3ebcf9b8bc74a2a624335b870dcacfbb83b0d5b0b,8414444b15484dd11c0d7df16283b3a5bdbbe5f46d8a7a3913c9ccddc199a2dd,415dbcad0e2379132063eb44c1d20ff7fd2c4d61c99fffa65760931ef3e3f52e,f4b6463d81eabcb6f654bb26dff998d906efbda9f773781580a8e7979f77f85d,dec337f13e925cb18a6d3be1a813431b38771332702ca6b70b7ad55828c7b48d
"49003","1","0","0","0","2","0","0","61381","49003","0","1","0","1","600110492","620210146","0","0","620080046","600003629","0","0","0","0","0","0","0","100","0","748","101011","36","620330044","0","0","10011007","4","0","73001012","2","0"
"50003","1","0","0","0","2","0","0","61381","50003","0","1","0","1","600110502","620210147","0","0","620080047","600003630","0","0","0","0","0","0","0","100","0","768","101011","36","620330045","0","0","10011007","4","0","73001012","2","0"
"51003","1","0","0","0","2","0","0","61381","51003","0","1","0","1","600110512","620210148","0","0","620080048","600003631","0","0","0","0","0","0","0","100","0","777","101011","36","620330046","0","0","10011007","4","0","73001012","2","0"
"52003","1","0","0","0","2","0","0","61381","52003","0","1","0","1","600110522","620210149","0","0","620080049","600003632","0","0","0","0","0","0","0","100","0","786","101011","36","620330047","0","0","10011007","4","0","73001012","2","0"
"53003","1","0","0","0","2","0","0","61381","53003","0","1","0","1","600110532","620210150","0","0","620080050","600003633","0","0","0","0","0","0","0","100","0","800","101011","36","620330048","0","0","10011007","4","0","73001012","2","0"
"54003","1","0","0","0","2","0","0","61381","54003","0","1","0","1","600110542","620210151","0","0","620080051","600003634","0","0","0","0","0","0","0","100","0","809","101011","36","620330049","0","0","10011007","4","0","73001012","2","0"
"55003","1","0","0","0","2","0","0","61381","55003","0","1","0","1","600110552","620210152","0","0","620080052","600003635","0","0","0","0","0","0","0","100","0","816","101011","36","620330050","0","0","10011007","4","0","73001012","2","0"
"56003","1","0","0","0","2","0","0","61381","56003","0","1","0","1","600110562","620210153","0","0","620080053","600003636","0","0","0","0","0","0","0","100","0","824","101011","36","620330051","0","0","10011007","4","0","73001012","2","0"
"57003","1","0","0","0","2","0","0","61381","57003","0","1","0","1","600110572","620210154","0","0","620080054","600003637","0","0","0","0","0","0","0","100","0","827","101011","36","620330052","0","0","10011007","4","0","73001012","2","0"
"58003","1","0","0","0","2","0","0","61381","58003","0","1","0","1","600110582","620210155","0","0","620080055","600003638","0","0","0","0","0","0","0","100","0","834","101011","36","620330053","0","0","10011007","4","0","73001012","2","0"
"59003","1","0","0","0","2","0","0","61381","59003","0","1","0","1","600110592","620210156","0","0","620080056","600003639","0","0","0","0","0","0","0","100","0","849","101011","36","620330054","0","0","10011007","4","0","73001012","2","0"
"60003","1","0","0","0","2","0","0","61381","60003","0","1","0","1","600110602","620210157","0","0","620080057","600003640","0","0","0","0","0","0","0","100","0","855","101011","36","620330055","0","0","10011007","4","0","73001012","2","0"
"61003","1","0","0","0","2","0","0","61381","61003","0","1","0","1","600110612","620210158","0","0","620080058","600003641","0","0","0","0","0","0","0","100","0","865","101011","36","620330056","0","0","10011007","4","0","73001012","2","0"
"62003","1","0","0","0","2","0","0","61381","62003","0","1","0","1","600110622","620210159","0","0","620080059","600003642","0","0","0","0","0","0","0","100","0","874","101011","10","620330057","0","0","10011008","4","0","73001012","2","0"
"63003","1","0","0","0","2","0","0","61381","63003","0","1","0","1","600110632","620210160","0","0","620080060","600003643","0","0","0","0","0","0","0","100","0","888","101011","10","620330058","0","0","10011008","4","0","73001012","2","0"
"64003","1","0","0","0","2","0","0","61381","64003","0","1","0","1","600110642","620210161","0","0","620080061","600003644","0","0","0","0","0","0","0","100","0","899","101011","10","620330059","0","0","10011008","4","0","73001012","2","0"
"65003","1","0","0","0","2","0","0","61381","65003","0","1","0","1","600110652","620210162","0","0","620080062","600003645","0","0","0","0","0","0","0","100","0","907","101011","10","620330060","0","0","10011008","4","0","73001012","2","0"
"66003","1","0","0","0","2","0","0","61381","66003","0","1","0","1","600110662","620210163","0","0","620080063","600003646","0","0","0","0","0","0","0","100","0","918","101011","10","620330061","0","0","10011008","4","0","73001012","2","0"
"67003","1","0","0","0","2","0","0","61381","67003","0","1","0","1","600110672","620210164","0","0","620080064","600003647","0","0","0","0","0","0","0","100","0","926","101011","10","620330062","0","0","10011008","4","0","73001012","2","0"
"68003","1","0","0","0","2","0","0","61381","68003","0","1","0","1","600110682","620210165","0","0","620080065","600003648","0","0","0","0","0","0","0","100","0","938","101011","10","620330063","0","0","10011008","4","0","73001012","2","0"
"69003","1","0","0","0","2","0","0","61381","69003","0","1","0","1","600110692","620210166","0","0","620080066","600003649","0","0","0","0","0","0","0","100","0","954","101011","10","620330064","0","0","10011008","4","0","73001012","2","0"
"70003","1","0","0","0","2","0","0","61381","70003","0","1","0","1","600110702","620210167","0","0","620080067","600003650","0","0","0","0","0","0","0","100","0","964","101011","10","620330065","0","0","10011008","4","0","73001012","2","0"
"71003","1","0","0","0","2","0","0","61381","71003","0","1","0","1","600110712","620210168","0","0","620080068","600003651","0","0","0","0","0","0","0","100","0","981","101011","10","620330066","0","0","10011008","4","0","73001012","2","0"
"1003","1","0","0","0","2","0","0","61381","1003","0","1","0","1","600110012","620300001","0","0","620140001","600003652","0","0","0","0","0","0","0","100","0","323","101011","36","620050001","0","0","10011001","4","0","73001012","2","0"
"2003","1","0","0","0","2","0","0","61381","2003","0","1","0","1","600110022","620300001","0","0","620140001","600003653","0","0","0","0","0","0","0","100","0","323","101011","36","620050001","0","0","10011001","4","0","73001012","2","0"
"3003","1","0","0","0","2","0","0","61381","3003","0","1","0","1","600110032","620300001","0","0","620140001","600003654","0","0","0","0","0","0","0","100","0","323","101011","36","620050001","0","0","10011001","4","0","73001012","2","0"
"4003","1","0","0","0","2","0","0","61381","4003","0","1","0","1","600110042","620300001","0","0","620140001","600003655","0","0","0","0","0","0","0","100","0","323","101011","36","620050001","0","0","10011001","4","0","73001012","2","0"
"5003","1","0","0","0","2","0","0","61381","5003","0","1","0","1","600110052","620300002","0","0","620140002","600003656","0","0","0","0","0","0","0","100","0","336","101011","36","620050001","0","0","10011001","4","0","73001012","2","0"
"6003","1","0","0","0","2","0","0","61381","6003","0","1","0","1","600110062","620300003","0","0","620140003","600003657","0","0","0","0","0","0","0","100","0","342","101011","36","620050002","0","0","10011001","4","0","73001012","2","0"
"7003","1","0","0","0","2","0","0","61381","7003","0","1","0","1","600110072","620300004","0","0","620140004","600003658","0","0","0","0","0","0","0","100","0","352","101011","36","620050003","0","0","10011001","4","0","73001012","2","0"
"8003","1","0","0","0","2","0","0","61381","8003","0","1","0","1","600110082","620300005","0","0","620140005","600003659","0","0","0","0","0","0","0","100","0","360","101011","36","620050004","0","0","10011001","4","0","73001012","2","0"
"9003","1","0","0","0","2","0","0","61381","9003","0","1","0","1","600110092","620300006","0","0","620140006","600003660","0","0","0","0","0","0","0","100","0","373","101011","36","620050005","0","0","10011002","4","0","73001012","2","0"
"10003","1","0","0","0","2","0","0","61381","10003","0","1","0","1","600110102","620300007","0","0","620140007","600003661","0","0","0","0","0","0","0","100","0","386","101011","36","620050006","0","0","10011002","4","0","73001012","2","0"
"11003","1","0","0","0","2","0","0","61381","11003","0","1","0","1","600110112","620300008","0","0","620140008","600003662","0","0","0","0","0","0","0","100","0","392","101011","36","620050007","0","0","10011002","4","0","73001012","2","0"
"12003","1","0","0","0","2","0","0","61381","12003","0","1","0","1","600110122","620300009","0","0","620140009","600003663","0","0","0","0","0","0","0","100","0","402","101011","36","620050008","0","0","10011002","4","0","73001012","2","0"
"13003","1","0","0","0","2","0","0","61381","13003","0","1","0","1","600110132","620300010","0","0","620140010","600003664","0","0","0","0","0","0","0","100","0","408","101011","36","620050009","0","0","10011002","4","0","73001012","2","0"
"14003","1","0","0","0","2","0","0","61381","14003","0","1","0","1","600110142","620300011","0","0","620140011","600003665","0","0","0","0","0","0","0","100","0","420","101011","36","620050010","0","0","10011002","4","0","73001012","2","0"
"15003","1","0","0","0","2","0","0","61381","15003","0","1","0","1","600110152","620300012","0","0","620140012","600003666","0","0","0","0","0","0","0","100","0","427","101011","36","620050011","0","0","10011002","4","0","73001012","2","0"
"16003","1","0","0","0","2","0","0","61381","16003","0","1","0","1","600110162","620300013","0","0","620140013","600003667","0","0","0","0","0","0","0","100","0","439","101011","36","620050012","0","0","10011002","4","0","73001012","2","0"
"17003","1","0","0","0","2","0","0","61381","17003","0","1","0","1","600110172","620300014","0","0","620140014","600003668","0","0","0","0","0","0","0","100","0","445","101011","36","620050013","0","0","10011002","4","0","73001012","2","0"
"18003","1","0","0","0","2","0","0","61381","18003","0","1","0","1","600110182","620300015","0","0","620140015","600003669","0","0","0","0","0","0","0","100","0","458","101011","36","620050014","0","0","10011003","4","0","73001012","2","0"
"19003","1","0","0","0","2","0","0","61381","19003","0","1","0","1","600110192","620300016","0","0","620140016","600003670","0","0","0","0","0","0","0","100","0","465","101011","36","620050015","0","0","10011003","4","0","73001012","2","0"
"20003","1","0","0","0","2","0","0","61381","20003","0","1","0","1","600110202","620300017","0","0","620140017","600003671","0","0","0","0","0","0","0","100","0","469","101011","36","620050016","0","0","10011003","4","0","73001012","2","0"
"21003","1","0","0","0","2","0","0","61381","21003","0","1","0","1","600110212","620300018","0","0","620140018","600003672","0","0","0","0","0","0","0","100","0","477","101011","36","620050017","0","0","10011003","4","0","73001012","2","0"
"22003","1","0","0","0","2","0","0","61381","22003","0","1","0","1","600110222","620300019","0","0","620140019","600003673","0","0","0","0","0","0","0","100","0","483","101011","36","620050018","0","0","10011003","4","0","73001012","2","0"
"23003","1","0","0","0","2","0","0","61381","23003","0","1","0","1","600110232","620300020","0","0","620140020","600003674","0","0","0","0","0","0","0","100","0","488","101011","36","620050019","0","0","10011003","4","0","73001012","2","0"
"24003","1","0","0","0","2","0","0","61381","24003","0","1","0","1","600110242","620300021","0","0","620140021","600003675","0","0","0","0","0","0","0","100","0","496","101011","36","620050020","0","0","10011003","4","0","73001012","2","0"
"25003","1","0","0","0","2","0","0","61381","25003","0","1","0","1","600110252","620300022","0","0","620140022","600003676","0","0","0","0","0","0","0","100","0","502","101011","36","620050021","0","0","10011003","4","0","73001012","2","0"
"26003","1","0","0","0","2","0","0","61381","26003","0","1","0","1","600110262","620300023","0","0","620140023","600003677","0","0","0","0","0","0","0","100","0","507","101011","36","620050022","0","0","10011003","4","0","73001012","2","0"
"27003","1","0","0","0","2","0","0","61381","27003","0","1","0","1","600110272","620300024","0","0","620140024","600003678","0","0","0","0","0","0","0","100","0","515","101011","36","620050023","0","0","10011004","4","0","73001012","2","0"
"28003","1","0","0","0","2","0","0","61381","28003","0","1","0","1","600110282","620300025","0","0","620140025","600003679","0","0","0","0","0","0","0","100","0","522","101011","36","620050024","0","0","10011004","4","0","73001012","2","0"
"29003","1","0","0","0","2","0","0","61381","29003","0","1","0","1","600110292","620300026","0","0","620140026","600003680","0","0","0","0","0","0","0","100","0","528","101011","36","620050025","0","0","10011004","4","0","73001012","2","0"
"30003","1","0","0","0","2","0","0","61381","30003","0","1","0","1","600110302","620300027","0","0","620140027","600003681","0","0","0","0","0","0","0","100","0","534","101011","36","620050026","0","0","10011004","4","0","73001012","2","0"
"31003","1","0","0","0","2","0","0","61381","31003","0","1","0","1","600110312","620300028","0","0","620140028","600003682","0","0","0","0","0","0","0","100","0","542","101011","36","620050027","0","0","10011004","4","0","73001012","2","0"
"32003","1","0","0","0","2","0","0","61381","32003","0","1","0","1","600110322","620300029","0","0","620140029","600003683","0","0","0","0","0","0","0","100","0","553","101011","36","620050028","0","0","10011004","4","0","73001012","2","0"
"33003","1","0","0","0","2","0","0","61381","33003","0","1","0","1","600110332","620300030","0","0","620140030","600003684","0","0","0","0","0","0","0","100","0","569","101011","36","620050029","0","0","10011004","4","0","73001012","2","0"
"34003","1","0","0","0","2","0","0","61381","34003","0","1","0","1","600110342","620300031","0","0","620140031","600003685","0","0","0","0","0","0","0","100","0","576","101011","36","620050030","0","0","10011004","4","0","73001012","2","0"
"35003","1","0","0","0","2","0","0","61381","35003","0","1","0","1","600110352","620300032","0","0","620140032","600003686","0","0","0","0","0","0","0","100","0","580","101011","36","620050031","0","0","10011005","4","0","73001012","2","0"
"36003","1","0","0","0","2","0","0","61381","36003","0","1","0","1","600110362","620300033","0","0","620140033","600003687","0","0","0","0","0","0","0","100","0","595","101011","36","620050032","0","0","10011005","4","0","73001012","2","0"
"37003","1","0","0","0","2","0","0","61381","37003","0","1","0","1","600110372","620300034","0","0","620140034","600003688","0","0","0","0","0","0","0","100","0","603","101011","36","620050033","0","0","10011005","4","0","73001012","2","0"
"38003","1","0","0","0","2","0","0","61381","38003","0","1","0","1","600110382","620300035","0","0","620140035","600003689","0","0","0","0","0","0","0","100","0","615","101011","36","620050034","0","0","10011005","4","0","73001012","2","0"
"39003","1","0","0","0","2","0","0","61381","39003","0","1","0","1","600110392","620300036","0","0","620140036","600003690","0","0","0","0","0","0","0","100","0","625","101011","36","620050035","0","0","10011005","4","0","73001012","2","0"
"40003","1","0","0","0","2","0","0","61381","40003","0","1","0","1","600110402","620300037","0","0","620140037","600003691","0","0","0","0","0","0","0","100","0","643","101011","36","620050036","0","0","10011005","4","0","73001012","2","0"
"41003","1","0","0","0","2","0","0","61381","41003","0","1","0","1","600110412","620300038","0","0","620140038","600003692","0","0","0","0","0","0","0","100","0","647","101011","36","620050037","0","0","10011005","4","0","73001012","2","0"
"42003","1","0","0","0","2","0","0","61381","42003","0","1","0","1","600110422","620300039","0","0","620140039","600003693","0","0","0","0","0","0","0","100","0","654","101011","36","620050038","0","0","10011006","4","0","73001012","2","0"
"43003","1","0","0","0","2","0","0","61381","43003","0","1","0","1","600110432","620300040","0","0","620140040","600003694","0","0","0","0","0","0","0","100","0","673","101011","36","620050039","0","0","10011006","4","0","73001012","2","0"
"44003","1","0","0","0","2","0","0","61381","44003","0","1","0","1","600110442","620300041","0","0","620140041","600003695","0","0","0","0","0","0","0","100","0","689","101011","36","620050040","0","0","10011006","4","0","73001012","2","0"
"45003","1","0","0","0","2","0","0","61381","45003","0","1","0","1","600110452","620300042","0","0","620140042","600003696","0","0","0","0","0","0","0","100","0","706","101011","36","620050041","0","0","10011006","4","0","73001012","2","0"
"46003","1","0","0","0","2","0","0","61381","46003","0","1","0","1","600110462","620300043","0","0","620140043","600003697","0","0","0","0","0","0","0","100","0","717","101011","36","620050042","0","0","10011006","4","0","73001012","2","0"
"47003","1","0","0","0","2","0","0","61381","47003","0","1","0","1","600110472","620300044","0","0","620140044","600003698","0","0","0","0","0","0","0","100","0","722","101011","36","620050043","0","0","10011006","4","0","73001012","2","0"
"48003","1","0","0","0","2","0","0","61381","48003","0","1","0","1","600110482","620300045","0","0","620140045","600003699","0","0","0","0","0","0","0","100","0","733","101011","36","620050044","0","0","10011006","4","0","73001012","2","0"
"49003","1","0","0","0","2","0","0","61381","49003","0","1","0","1","600110492","620300046","0","0","620140046","600003700","0","0","0","0","0","0","0","100","0","748","101011","36","620050045","0","0","10011007","4","0","73001012","2","0"
"50003","1","0","0","0","2","0","0","61381","50003","0","1","0","1","600110502","620300047","0","0","620140047","600003701","0","0","0","0","0","0","0","100","0","768","101011","36","620050046","0","0","10011007","4","0","73001012","2","0"
"51003","1","0","0","0","2","0","0","61381","51003","0","1","0","1","600110512","620300048","0","0","620140048","600003702","0","0","0","0","0","0","0","100","0","777","101011","36","620050047","0","0","10011007","4","0","73001012","2","0"
"52003","1","0","0","0","2","0","0","61381","52003","0","1","0","1","600110522","620300049","0","0","620140049","600003703","0","0","0","0","0","0","0","100","0","786","101011","36","620050048","0","0","10011007","4","0","73001012","2","0"
"53003","1","0","0","0","2","0","0","61381","53003","0","1","0","1","600110532","620300050","0","0","620140050","600003704","0","0","0","0","0","0","0","100","0","800","101011","36","620050049","0","0","10011007","4","0","73001012","2","0"
"54003","1","0","0","0","2","0","0","61381","54003","0","1","0","1","600110542","620300051","0","0","620140051","600003705","0","0","0","0","0","0","0","100","0","809","101011","36","620050050","0","0","10011007","4","0","73001012","2","0"
"55003","1","0","0","0","2","0","0","61381","55003","0","1","0","1","600110552","620300052","0","0","620140052","600003706","0","0","0","0","0","0","0","100","0","816","101011","36","620050051","0","0","10011007","4","0","73001012","2","0"
"56003","1","0","0","0","2","0","0","61381","56003","0","1","0","1","600110562","620300053","0","0","620140053","600003707","0","0","0","0","0","0","0","100","0","824","101011","36","620050052","0","0","10011007","4","0","73001012","2","0"
"57003","1","0","0","0","2","0","0","61381","57003","0","1","0","1","600110572","620300054","0","0","620140054","600003708","0","0","0","0","0","0","0","100","0","827","101011","36","620050053","0","0","10011007","4","0","73001012","2","0"
"58003","1","0","0","0","2","0","0","61381","58003","0","1","0","1","600110582","620300055","0","0","620140055","600003709","0","0","0","0","0","0","0","100","0","834","101011","36","620050054","0","0","10011007","4","0","73001012","2","0"
"59003","1","0","0","0","2","0","0","61381","59003","0","1","0","1","600110592","620300056","0","0","620140056","600003710","0","0","0","0","0","0","0","100","0","849","101011","36","620050055","0","0","10011007","4","0","73001012","2","0"
"60003","1","0","0","0","2","0","0","61381","60003","0","1","0","1","600110602","620300057","0","0","620140057","600003711","0","0","0","0","0","0","0","100","0","855","101011","36","620050056","0","0","10011007","4","0","73001012","2","0"
"61003","1","0","0","0","2","0","0","61381","61003","0","1","0","1","600110612","620300058","0","0","620140058","600003712","0","0","0","0","0","0","0","100","0","865","101011","36","620050057","0","0","10011007","4","0","73001012","2","0"
"62003","1","0","0","0","2","0","0","61381","62003","0","1","0","1","600110622","620300059","0","0","620140059","600003713","0","0","0","0","0","0","0","100","0","874","101011","10","620050058","0","0","10011008","4","0","73001012","2","0"
"63003","1","0","0","0","2","0","0","61381","63003","0","1","0","1","600110632","620300060","0","0","620140060","600003714","0","0","0","0","0","0","0","100","0","888","101011","10","620050059","0","0","10011008","4","0","73001012","2","0"
"64003","1","0","0","0","2","0","0","61381","64003","0","1","0","1","600110642","620300061","0","0","620140061","600003715","0","0","0","0","0","0","0","100","0","899","101011","10","620050060","0","0","10011008","4","0","73001012","2","0"
"65003","1","0","0","0","2","0","0","61381","65003","0","1","0","1","600110652","620300062","0","0","620140062","600003716","0","0","0","0","0","0","0","100","0","907","101011","10","620050061","0","0","10011008","4","0","73001012","2","0"
"66003","1","0","0","0","2","0","0","61381","66003","0","1","0","1","600110662","620300063","0","0","620140063","600003717","0","0","0","0","0","0","0","100","0","918","101011","10","620050062","0","0","10011008","4","0","73001012","2","0"
"67003","1","0","0","0","2","0","0","61381","67003","0","1","0","1","600110672","620300064","0","0","620140064","600003718","0","0","0","0","0","0","0","100","0","926","101011","10","620050063","0","0","10011008","4","0","73001012","2","0"
"68003","1","0","0","0","2","0","0","61381","68003","0","1","0","1","600110682","620300065","0","0","620140065","600003719","0","0","0","0","0","0","0","100","0","938","101011","10","620050064","0","0","10011008","4","0","73001012","2","0"
"69003","1","0","0","0","2","0","0","61381","69003","0","1","0","1","600110692","620300066","0","0","620140066","600003720","0","0","0","0","0","0","0","100","0","954","101011","10","620050065","0","0","10011008","4","0","73001012","2","0"
"70003","1","0","0","0","2","0","0","61381","70003","0","1","0","1","600110702","620300067","0","0","620140067","600003721","0","0","0","0","0","0","0","100","0","964","101011","10","620050066","0","0","10011008","4","0","73001012","2","0"
"71003","1","0","0","0","2","0","0","61381","71003","0","1","0","1","600110712","620300068","0","0","620140068","600003722","0","0","0","0","0","0","0","100","0","981","101011","10","620050067","0","0","10011008","4","0","73001012","2","0"
"1003","1","1","100","0","3","0","0","101011","1003","10011001","1","620130101","1","600110013","620290201","0","0","620250001","600003723","1","0","0","0","2","0","73001002","36","12","323","0","24","620330001","0","0","10011001","0","61382","10011001","4","0"
"2003","1","1","100","0","3","0","0","101011","2003","10011001","1","620130101","1","600110023","620290201","0","0","620250001","600003724","1","0","0","0","2","0","73001002","36","12","323","0","24","620330001","0","0","10011001","0","61382","10011001","4","0"
"3003","1","1","100","0","3","0","0","101011","3003","10011001","1","620130101","1","600110033","620290201","0","0","620250001","600003725","1","0","0","0","2","0","73001002","36","12","323","0","24","620330001","0","0","10011001","0","61382","10011001","4","0"
"4003","1","1","100","0","3","0","0","101011","4003","10011001","1","620130101","1","600110043","620290201","0","0","620250001","600003726","1","0","0","0","2","0","73001002","36","12","323","0","24","620330001","0","0","10011001","0","61382","10011001","4","0"
"5003","1","1","100","0","3","0","0","101011","5003","10011001","1","620130102","1","600110053","620290202","0","0","620250002","600003727","1","0","0","0","2","0","73001002","36","12","336","0","24","620330001","0","0","10011001","0","61382","10011001","4","0"
"6003","1","1","100","0","3","0","0","101011","6003","10011001","1","620130103","1","600110063","620290203","0","0","620250003","600003728","1","0","0","0","2","0","73001002","36","12","342","0","24","620330001","0","0","10011001","0","61382","10011001","4","0"
"7003","1","1","100","0","3","0","0","101011","7003","10011001","1","620130104","1","600110073","620290204","0","0","620250004","600003729","1","0","0","0","2","0","73001002","36","12","352","0","24","620330002","0","0","10011001","0","61382","10011001","4","0"
"8003","1","1","100","0","3","0","0","101011","8003","10011001","1","620130105","1","600110083","620290205","0","0","620250005","600003730","1","0","0","0","2","0","73001002","36","12","360","0","24","620330003","0","0","10011001","0","61382","10011001","4","0"
"9003","1","1","100","0","3","0","0","101011","9003","10011001","1","620130106","1","600110093","620290206","0","0","620250006","600003731","1","0","0","0","2","0","73001002","36","12","373","0","24","620330004","0","0","10011001","0","61382","10011002","4","0"
"10003","1","1","100","0","3","0","0","101011","10003","10011001","1","620130107","1","600110103","620290207","0","0","620250007","600003732","1","0","0","0","2","0","73001002","36","12","386","0","24","620330005","0","0","10011001","0","61382","10011002","4","0"
"11003","1","1","100","0","3","0","0","101011","11003","10011001","1","620130108","1","600110113","620290208","0","0","620250008","600003733","1","0","0","0","2","0","73001002","36","12","392","0","24","620330006","0","0","10011001","0","61382","10011002","4","0"
"12003","1","1","100","0","3","0","0","101011","12003","10011001","1","620130109","1","600110123","620290209","0","0","620250009","600003734","1","0","0","0","2","0","73001002","36","12","402","0","24","620330007","0","0","10011001","0","61382","10011002","4","0"
"13003","1","1","100","0","3","0","0","101011","13003","10011001","1","620130110","1","600110133","620290210","0","0","620250010","600003735","1","0","0","0","2","0","73001002","36","12","408","0","24","620330008","0","0","10011001","0","61382","10011002","4","0"
"14003","1","1","100","0","3","0","0","101011","14003","10011001","1","620130111","1","600110143","620290211","0","0","620250011","600003736","1","0","0","0","2","0","73001002","36","12","420","0","24","620330009","0","0","10011001","0","61382","10011002","4","0"
"15003","1","1","100","0","3","0","0","101011","15003","10011001","1","620130112","1","600110153","620290212","0","0","620250012","600003737","1","0","0","0","2","0","73001002","36","12","427","0","24","620330010","0","0","10011001","0","61382","10011002","4","0"
"16003","1","1","100","0","3","0","0","101011","16003","10011001","1","620130113","1","600110163","620290213","0","0","620250013","600003738","1","0","0","0","2","0","73001002","36","12","439","0","24","620330011","0","0","10011001","0","61382","10011002","4","0"
"17003","1","1","100","0","3","0","0","101011","17003","10011001","1","620130114","1","600110173","620290214","0","0","620250014","600003739","1","0","0","0","2","0","73001002","36","12","445","0","24","620330012","0","0","10011001","0","61382","10011002","4","0"
"18003","1","1","100","0","3","0","0","101011","18003","10011001","1","620130115","1","600110183","620290215","0","0","620250015","600003740","1","0","0","0","2","0","73001002","36","12","458","0","24","620330013","0","0","10011002","0","61382","10011003","4","0"
"19003","1","1","100","0","3","0","0","101011","19003","10011001","1","620130116","1","600110193","620290216","0","0","620250016","600003741","1","0","0","0","2","0","73001002","36","12","465","0","24","620330014","0","0","10011002","0","61382","10011003","4","0"
"20003","1","1","100","0","3","0","0","101011","20003","10011001","1","620130117","1","600110203","620290217","0","0","620250017","600003742","1","0","0","0","2","0","73001002","36","12","469","0","24","620330015","0","0","10011002","0","61382","10011003","4","0"
"21003","1","1","100","0","3","0","0","101011","21003","10011001","1","620130118","1","600110213","620290218","0","0","620250018","600003743","1","0","0","0","2","0","73001002","36","12","477","0","24","620330016","0","0","10011002","0","61382","10011003","4","0"
"22003","1","1","100","0","3","0","0","101011","22003","10011001","1","620130119","1","600110223","620290219","0","0","620250019","600003744","1","0","0","0","2","0","73001002","36","12","483","0","24","620330017","0","0","10011002","0","61382","10011003","4","0"
"23003","1","1","100","0","3","0","0","101011","23003","10011001","1","620130120","1","600110233","620290220","0","0","620250020","600003745","1","0","0","0","2","0","73001002","36","12","488","0","24","620330018","0","0","10011002","0","61382","10011003","4","0"
"24003","1","1","100","0","3","0","0","101011","24003","10011001","1","620130121","1","600110243","620290221","0","0","620250021","600003746","1","0","0","0","2","0","73001002","36","12","496","0","24","620330019","0","0","10011002","0","61382","10011003","4","0"
