0d711057c9c3868bf278a42185a50ff23b978068924172682f2ea626f0a3e4dd,bed21c3d6fdd9bc2e327d11c89677da49efa7bcaf430efbdd9d579e95eaa8230,367d24bddc2f390cc97559bb3865f5901c24cffe4e79d81ff8449739513b5d84,3841ffa463404b82df7687a8e77402f790ba2a5555c4844b8af797b2037bfebb,2a787d507a1e562c2bca5e259d054cd884a1e15fc4bb9d159a793964665184f9,df47169af690065c757ec56aaaa002e941525edc7712340ec53fb122bf9fa96b,22a78ae58951f95e7772e21d7090856a3bd22840227b946a170ff515fac4a8e2,2add04b464f0f7dad90047755c490667edeb96ad2900977da927e0ab39d9cc7d,733caf96d84b806e7a43f5d41e510b3773b9426f4fb4df6f662c8dc03302a219,8fdef3896b305fb1be1c93610e3784f943299644a636beaab2ceba9034dc88a5,80257b355b37ee01aa2ee5d9810339402f6c02ead2ac7e7190fc20af6430f56b
"91201","","","93","0.7","","","1912010022","","","0"
"91201","","","32","0","","","1912010023","","","1"
"91201","","","32","17","","","1912010024","","","1"
"91201","","","3","118511","","","1912010025","0","1","checkpoint_karin_idle"
"91201","","","26","0.5","","","1912010026","","",""
"91201","","","23","se_caravan","","","1912010027","","0","se_caravan_goal_amb_gehena"
"91201","","","23","se_caravan","","","1912010028","","0","se_caravan_goal_onigiri"
"91201","","","93","0.5","","","1912010029","","","0"
"91201","","0","3","100","idle","1","1912010030","0","0","run_checkpoint"
"91201","","0","3","110","idle","1","1912010031","0","0","run_checkpoint"
"91201","","","32","12","","","1912010032","","","1"
"91201","","","2","100","2.5","11","1912010033","","-276","67"
"91201","","","2","110","2.5","11","1912010034","","-276","67"
"91201","","","33","12","2.5","11","1912010035","","-276","67"
"91201","","","93","2","","","1912010036","","","0"
"91201","","","23","se_caravan","","","1912010037","","0","se_caravan_goal_chara_appear"
"91201","","0","3","105811","checkpoint_peko_loop","1","1912010038","0","0","checkpoint_peko_in"
"91201","","0","3","105911","checkpoint_kokkoro_loop","1","1912010039","0","0","checkpoint_kokkoro_in"
"91201","","0","3","106011","checkpoint_kyaru_loop","1","1912010040","0","0","checkpoint_kyaru_in"
"91201","","0","3","106411","checkpoint_shefy_loop","1","1912010041","0","0","checkpoint_shefy_in"
"91201","","","140","6","","","1912010042","","0","0"
"91201","","","93","1.6","","","1912010043","","","0"
"91201","","","32","13","","","1912010044","","","1"
"91201","","","3","118511","","","1912010045","0.2","1","checkpoint_karin_clap"
"91201","","","93","2.6","","","1912010046","","","0"
"91201","","","33","11","1","3","1912010047","","0","-600"
"91201","","","121","600","1","1","1912010048","3","1","0"
"91201","","","23","se_caravan","","","1912010049","","0","se_caravan_goal_bandy_appear"
"91201","","","3","11","","","1912010050","","0","run_gakkari"
"91201","","","3","12","","","1912010051","","0","run_gakkari"
"91201","","","3","13","","","1912010052","","0","run_gakkari"
"91201","","0.1","3","200","idle","1","1912010053","","0","run_gakkari"
"91201","","","32","912001","","","1912010054","","","1"
"91201","","","93","0.4","","","1912010055","","","0"
"91201","","","3","105811","","","1912010056","0.1","1","checkpoint_peko_loop_r"
"91201","","","3","105911","","","1912010057","0.1","1","checkpoint_kokkoro_loop_r"
"91201","","","3","106011","","","1912010058","0.1","1","checkpoint_kyaru_loop_r"
"91201","","","3","106411","","","1912010059","0.1","1","checkpoint_shefy_loop_r"
"91201","","","140","61","","","1912010060","","0","0"
"91201","","","93","0.1","","","1912010061","","","0"
"91201","","","32","18","","","1912010062","","","1"
"91201","","","93","3.7","","","1912010063","","","0"
"91201","","","101","1912010065","","","1912010064","","",""
"91201","","","25","bgm_MC103","","","1912010065","","","bgm_MC103"
"91201","","","32","12","","","1912010066","","","0"
"91201","","","32","912001","","","1912010067","","","0"
"91201","","","113","1","","","1912010068","","",""
"91201","","","93","0.3","","","1912010069","","","0"
"91201","","","32","11","","","1912010070","","","1"
"91201","","","93","0.4","","","1912010071","","","0"
"91201","","","32","0","","","1912010072","","","0"
"91201","","","32","13","","","1912010073","","","0"
"91201","","","32","18","","","1912010074","","","0"
"91201","","","32","17","","","1912010075","","","0"
"91201","","0","6","105811","1","0","1912010076","0","1","1"
"91201","","0","6","105911","1","0","1912010077","0","1","1"
"91201","","0","6","106011","1","0","1912010078","0","1","1"
"91201","","0","6","106411","1","0","1912010079","0","1","1"
"91201","","0","6","100","1","0","1912010080","0","1","1"
"91201","","0","6","110","1","0","1912010081","0","1","1"
"91201","","0","6","118511","1","0","1912010082","0","1","1"
"91201","","0","6","11","1","0","1912010083","0","1","1"
"91201","","0","6","12","1","0","1912010084","0","1","1"
"91201","","0","6","13","1","0","1912010085","0","1","1"
"91201","","0","6","200","1","0","1912010086","0","1","1"
"91201","","","121","0","1","0","1912010087","3","1","0"
"91201","","","33","11","0","0","1912010088","","0","0"
"91201","","","91","0","","","1912010089","","",""
"91301","empty","0","1","1","-1250","-50","1913010001","1","62","105811"
"91301","empty","0","1","1","-1390","-70","1913010002","1","66","105911"
"91301","empty","0","1","1","-1520","-50","1913010003","1","64","106011"
"91301","empty","0","1","1","-1660","-70","1913010004","1","64","106411"
"91301","idle","1","5","100","-1085","-266","1913010005","0.4","58","100"
"91301","idle","1","5","110","-1085","-266","1913010006","0.4","56","110"
"91301","empty","0","5","14","285","-330","1913010007","0.64","64","11"
"91301","empty","0","5","15","570","-330","1913010008","0.64","66","12"
"91301","empty","0","5","16","425","-300","1913010009","0.64","62","13"
"91301","empty","0","5","200","570","-250","1913010010","0.75","58","200"
"91301","","","31","911000","0","1","1913010011","0","-300","0"
"91301","","","31","900001","0","1","1913010012","0","0","10"
"91301","","","31","900002","0","1","1913010013","0","0","11"
"91301","","","31","912000","0","1","1913010014","0","430","912000"
"91301","","","31","912002","-50","1","1913010015","0","-1250","20021"
"91301","","","31","912002","-70","1","1913010016","0","-1390","20022"
"91301","","","31","912002","-50","1","1913010017","0","-1520","20023"
"91301","","","31","912002","-70","1","1913010018","0","-1660","20024"
"91301","","","31","900012","0","1","1913010019","0","0","19"
"91301","","","91","0","","","1913010020","","","0"
"91301","","","32","10","","","1913010021","","","1"
"91301","","","93","0.7","","","1913010022","","","0"
"91301","","","32","0","","","1913010023","","","1"
"91301","","","3","11","","","1913010024","","1","doya_wait"
"91301","","","3","12","","","1913010025","","1","doya_wait"
"91301","","","3","13","","","1913010026","","1","doya_wait"
"91301","","","3","200","","","1913010027","","1","idle"
"91301","","","32","912000","","","1913010028","","","1"
"91301","","","26","0.5","","","1913010029","","",""
"91301","","","23","se_caravan","","","1913010030","","0","se_caravan_goal_amb_gehena"
"91301","","","23","se_caravan","","","1913010031","","0","se_caravan_goal_onigiri_bishoku_appear"
"91301","","","3","105811","","","1913010032","","1","run"
"91301","","","3","105911","","","1913010033","","1","run"
"91301","","","3","106011","","","1913010034","","1","run"
"91301","","","3","106411","","","1913010035","","1","run"
"91301","","0","3","100","idle","1","1913010036","0","0","run_checkpoint"
"91301","","0","3","110","idle","1","1913010037","0","0","run_checkpoint"
"91301","","","2","105811","2.5","11","1913010038","","-50","-150"
"91301","","","2","105911","2.5","11","1913010039","","-70","-290"
"91301","","","2","106011","2.5","11","1913010040","","-50","-420"
"91301","","","2","106411","2.5","11","1913010041","","-70","-560"
"91301","","","32","20021","","","1913010042","","","1"
"91301","","","32","20022","","","1913010043","","","1"
"91301","","","32","20023","","","1913010044","","","1"
"91301","","","32","20024","","","1913010045","","","1"
"91301","","","33","20021","2.5","11","1913010046","","-50","-150"
"91301","","","33","20022","2.5","11","1913010047","","-70","-290"
"91301","","","33","20023","2.5","11","1913010048","","-50","-420"
"91301","","","33","20024","2.5","11","1913010049","","-70","-560"
"91301","","","2","100","2.5","11","1913010050","","-276","-100"
"91301","","","2","110","2.5","11","1913010051","","-276","-100"
"91301","","","93","2.1","","","1913010052","","","0"
"91301","","","140","62","","","1913010053","","0","0"
"91301","","","32","19","","","1913010054","","","1"
"91301","","","93","0.4","","","1913010055","","","0"
"91301","","","3","105811","","","1913010056","0.3","0","gakkari"
"91301","","","3","105911","","","1913010057","0.3","0","gakkari"
"91301","","","3","106011","","","1913010058","0.3","0","gakkari"
"91301","","","3","106411","","","1913010059","0.3","0","gakkari"
"91301","","","93","0.9","","","1913010060","","","0"
"91301","","","3","11","doya_loop","1","1913010061","0.1","0","doya_loop_in"
"91301","","","3","12","doya_loop","1","1913010062","0.1","0","doya_loop_in"
"91301","","","3","13","doya_loop","1","1913010063","0.1","0","doya_loop_in"
"91301","","","93","2.9","","","1913010064","","","0"
"91301","","","101","1913010066","","","1913010065","","",""
"91301","","","25","bgm_MC103","","","1913010066","","","bgm_MC103"
"91301","","","32","20021","","","1913010067","","","0"
"91301","","","32","20022","","","1913010068","","","0"
"91301","","","32","20023","","","1913010069","","","0"
"91301","","","32","20024","","","1913010070","","","0"
"91301","","","113","1","","","1913010071","","",""
"91301","","","93","0.3","","","1913010072","","","0"
"91301","","","32","11","","","1913010073","","","1"
"91301","","","93","0.4","","","1913010074","","","0"
"91301","","","32","19","","","1913010075","","","0"
"91301","","","32","0","","","1913010076","","","0"
"91301","","","32","912000","","","1913010077","","","0"
"91301","","0","6","105811","1","0","1913010078","0","1","1"
"91301","","0","6","105911","1","0","1913010079","0","1","1"
"91301","","0","6","106011","1","0","1913010080","0","1","1"
"91301","","0","6","106411","1","0","1913010081","0","1","1"
"91301","","0","6","100","1","0","1913010082","0","1","1"
"91301","","0","6","110","1","0","1913010083","0","1","1"
"91301","","0","6","11","1","0","1913010084","0","1","1"
"91301","","0","6","12","1","0","1913010085","0","1","1"
"91301","","0","6","13","1","0","1913010086","0","1","1"
"91301","","0","6","200","1","0","1913010087","0","1","1"
"91301","","","91","0","","","1913010088","","",""
"92101","empty","0","1","1","0","-34","1921010001","1","62","105811"
"92101","empty","0","1","1","0","-34","1921010002","1","66","105911"
"92101","empty","0","1","1","0","-34","1921010003","1","64","106011"
"92101","empty","0","1","1","0","-34","1921010004","1","65","106411"
"92101","empty","0","1","1","0","-34","1921010005","1","52","118511"
"92101","idle","1","5","100","-1085","-266","1921010006","0.4","58","100"
"92101","idle","1","5","110","-1085","-266","1921010007","0.4","56","110"
"92101","","","31","921000","0","1","1921010008","0","-300","0"
"92101","","","31","900001","0","1","1921010009","0","0","1"
"92101","","","31","900002","0","1","1921010010","0","0","2"
"92101","","","31","900004","-266","1","1921010011","0","-1085","4"
"92101","","","31","900005","0","1","1921010012","0","0","5"
"92101","","","31","900009","-34","1","1921010013","0","0","9"
"92101","","","91","0","","","1921010014","","","0"
"92101","","","32","1","","","1921010015","","","1"
"92101","","","93","0.7","","","1921010016","","","0"
"92101","","","32","0","","","1921010017","","","1"
"92101","","","32","9","","","1921010018","","","1"
"92101","","","3","118511","","","1921010019","0","1","checkpoint_karin_idle"
"92101","","","26","0.5","","","1921010020","","",""
"92101","","","23","se_caravan","","","1921010021","","0","se_caravan_goal_amb_niflhel"
"92101","","","93","0.9","","","1921010022","","","0"
"92101","","","23","se_caravan","","","1921010023","","0","se_caravan_goal_onigiri"
"92101","","","93","0.5","","","1921010024","","","0"
"92101","","0","3","100","idle","1","1921010025","0","0","run_checkpoint"
"92101","","0","3","110","idle","1","1921010026","0","0","run_checkpoint"
"92101","","","32","4","","","1921010027","","","1"
"92101","","","2","100","2.5","11","1921010028","","-276","67"
"92101","","","2","110","2.5","11","1921010029","","-276","67"
"92101","","","33","4","2.5","11","1921010030","","-276","67"
"92101","","","93","2","","","1921010031","","","0"
"92101","","","23","se_caravan","","","1921010032","","0","se_caravan_goal_chara_appear"
"92101","","0","3","105811","checkpoint_peko_loop","1","1921010033","0","0","checkpoint_peko_in"
"92101","","0","3","105911","checkpoint_kokkoro_loop","1","1921010034","0","0","checkpoint_kokkoro_in"
"92101","","0","3","106011","checkpoint_kyaru_loop","1","1921010035","0","0","checkpoint_kyaru_in"
"92101","","0","3","106411","checkpoint_shefy_loop","1","1921010036","0","0","checkpoint_shefy_in"
"92101","","","140","6","","","1921010037","","0","0"
"92101","","","93","1.6","","","1921010038","","","0"
"92101","","","23","se_caravan","","","1921010039","","0","se_caravan_goal_arrival_niflhel"
"92101","","","32","5","","","1921010040","","","1"
"92101","","","3","118511","","","1921010041","0.2","1","checkpoint_karin_clap"
"92101","","","93","3","","","1921010042","","","0"
"92101","","","101","1921010044","","","1921010043","","",""
"92101","","","25","bgm_MC211","","","1921010044","","","bgm_MC211"
"92101","","","32","4","","","1921010045","","","0"
"92101","","","113","1","","","1921010046","","",""
"92101","","","93","0.3","","","1921010047","","","0"
"92101","","","32","2","","","1921010048","","","1"
"92101","","","93","0.4","","","1921010049","","","0"
"92101","","0","6","100","1","0","1921010050","0","1","1"
"92101","","0","6","110","1","0","1921010051","0","1","1"
"92101","","","32","0","","","1921010052","","","0"
"92101","","","32","5","","","1921010053","","","0"
"92101","","","32","9","","","1921010054","","","0"
"92101","","0","6","105811","1","0","1921010055","0","1","1"
"92101","","0","6","105911","1","0","1921010056","0","1","1"
"92101","","0","6","106011","1","0","1921010057","0","1","1"
"92101","","0","6","106411","1","0","1921010058","0","1","1"
"92101","","0","6","118511","1","0","1921010059","0","1","1"
"92101","","","91","0","","","1921010060","","",""
"92102","empty","0","1","1","0","-34","1921020001","1","62","105811"
"92102","empty","0","1","1","0","-34","1921020002","1","66","105911"
"92102","empty","0","1","1","0","-34","1921020003","1","64","106011"
"92102","empty","0","1","1","0","-34","1921020004","1","64","106411"
"92102","empty","0","1","1","0","-34","1921020005","1","52","118511"
"92102","empty","0","5","900000","0","-34","1921020006","1","54","900000"
"92102","","0","6","105811","1","1","1921020007","0","1","1"
"92102","","0","6","105911","1","1","1921020008","0","1","1"
"92102","","0","6","106011","1","1","1921020009","0","1","1"
"92102","","0","6","106411","1","1","1921020010","0","1","1"
"92102","","0","6","118511","1","1","1921020011","0","1","1"
"92102","","0","2","105811","0","1","1921020012","0","-34","0"
"92102","","0","2","105911","0","1","1921020013","0","-34","0"
"92102","","0","2","106011","0","1","1921020014","0","-34","0"
"92102","","0","2","106411","0","1","1921020015","0","-34","0"
"92102","","","31","921001","0","1","1921020016","1","-250","921001"
"92102","","","31","900002","0","1","1921020017","0","0","900002"
"92102","","","31","900003","0","1","1921020018","0","0","900003"
"92102","","","31","900006","0","1","1921020019","0","0","900006"
"92102","","","31","900008","0","1","1921020020","0","0","900008"
"92102","","","91","0","","","1921020021","","","0"
"92102","","","3","105811","","","1921020022","0","1","treasure_peko"
"92102","","","3","105911","","","1921020023","0","1","treasure_kokkoro"
"92102","","","3","106011","","","1921020024","0","1","treasure_kyaru"
"92102","","","3","106411","","","1921020025","0","1","treasure_shefy"
"92102","","","3","118511","","","1921020026","0","0","treasure_karin_normal"
"92102","","","3","900000","","","1921020027","0","0","treasure_karin_normal"
"92102","","","32","900006","","","1921020028","","","1"
"92102","","","32","900008","","","1921020029","","","1"
"92102","","","93","0.4","","","1921020030","","","0"
"92102","","","140","7","","","1921020031","","0","0"
"92102","","","93","3.9","","","1921020032","","","0"
"92102","","","101","1921020035","","","1921020033","","",""
"92102","","","32","900006","","","1921020034","","","0"
"92102","","0","113","2","1","0","1921020035","0.1","1",""
"92102","","","93","0.2","","","1921020036","","","0"
"92102","","","32","900003","","","1921020037","","","1"
"92102","","","93","0.2","","","1921020038","","","0"
"92102","","","32","921001","","","1921020039","","","0"
"92102","","","32","900006","","","1921020040","","","0"
"92102","","0","6","105811","1","0","1921020041","0","1","1"
"92102","","0","6","105911","1","0","1921020042","0","1","1"
"92102","","0","6","106011","1","0","1921020043","0","1","1"
"92102","","0","6","106411","1","0","1921020044","0","1","1"
"92102","","0","6","118511","1","0","1921020045","0","1","1"
"92102","","0","6","900000","1","0","1921020046","0","1","1"
"92102","","","93","0.1","","","1921020047","","","0"
"92103","empty","0","1","1","0","-34","1921030001","1","62","105811"
"92103","empty","0","1","1","0","-34","1921030002","1","66","105911"
"92103","empty","0","1","1","0","-34","1921030003","1","64","106011"
"92103","empty","0","1","1","0","-34","1921030004","1","64","106411"
"92103","empty","0","1","1","0","-34","1921030005","1","52","118511"
"92103","empty","0","5","900000","0","-34","1921030006","1","54","900000"
"92103","","0","6","105811","1","1","1921030007","0","1","1"
"92103","","0","6","105911","1","1","1921030008","0","1","1"
"92103","","0","6","106011","1","1","1921030009","0","1","1"
"92103","","0","6","106411","1","1","1921030010","0","1","1"
"92103","","0","6","118511","1","1","1921030011","0","1","1"
"92103","","0","2","105811","0","1","1921030012","0","-34","0"
"92103","","0","2","105911","0","1","1921030013","0","-34","0"
"92103","","0","2","106011","0","1","1921030014","0","-34","0"
"92103","","0","2","106411","0","1","1921030015","0","-34","0"
"92103","","","31","921001","0","1","1921030016","1","-250","921001"
"92103","","","31","900002","0","1","1921030017","0","0","900002"
"92103","","","31","900003","0","1","1921030018","0","0","900003"
"92103","","","31","900007","0","1","1921030019","0","0","900007"
"92103","","","31","900008","0","1","1921030020","0","0","900008"
"92103","","","91","0","","","1921030021","","","0"
"92103","","","3","105811","","","1921030022","0","1","treasure_peko"
"92103","","","3","105911","","","1921030023","0","1","treasure_kokkoro"
"92103","","","3","106011","","","1921030024","0","1","treasure_kyaru"
"92103","","","3","106411","","","1921030025","0","1","treasure_shefy"
"92103","","","3","118511","","","1921030026","0","0","treasure_karin_rare"
"92103","","","3","900000","","","1921030027","0","0","treasure_karin_rare"
"92103","","","32","900007","","","1921030028","","","1"
"92103","","","32","900008","","","1921030029","","","1"
"92103","","","93","0.4","","","1921030030","","","0"
"92103","","","140","7","","","1921030031","","0","0"
"92103","","","93","2.2","","","1921030032","","","0"
"92103","","","21","vo_caravan","0","","1921030033","","0","vo_caravan_118501_appraise_001"
"92103","","","93","2.7","","","1921030034","","","0"
"92103","","","101","1921030037","","","1921030035","","",""
"92103","","","32","900007","","","1921030036","","","0"
"92103","","0","113","2","1","0","1921030037","0.1","1",""
"92103","","","93","0.2","","","1921030038","","","0"
"92103","","","32","900003","","","1921030039","","","1"
"92103","","","93","0.2","","","1921030040","","","0"
"92103","","","32","921001","","","1921030041","","","0"
"92103","","","32","900007","","","1921030042","","","0"
"92103","","","32","900008","","","1921030043","","","0"
"92103","","0","6","105811","1","0","1921030044","0","1","1"
"92103","","0","6","105911","1","0","1921030045","0","1","1"
"92103","","0","6","106011","1","0","1921030046","0","1","1"
"92103","","0","6","106411","1","0","1921030047","0","1","1"
"92103","","0","6","118511","1","0","1921030048","0","1","1"
"92103","","0","6","900000","1","0","1921030049","0","1","1"
"92103","","","93","0.1","","","1921030050","","","0"
"92201","empty","0","1","1","0","-34","1922010001","1","62","105811"
"92201","empty","0","1","1","0","-34","1922010002","1","66","105911"
"92201","empty","0","1","1","0","-34","1922010003","1","64","106011"
"92201","empty","0","1","1","0","-34","1922010004","1","65","106411"
"92201","idle","1","5","100","-1085","-266","1922010005","0.4","58","100"
"92201","idle","1","5","110","-1085","-266","1922010006","0.4","56","110"
"92201","empty","0","1","1","0","-34","1922010007","1","52","118511"
"92201","empty","0","5","14","-800","-300","1922010008","0.64","62","11"
"92201","empty","0","5","15","-1120","-300","1922010009","0.64","64","12"
"92201","empty","0","5","16","-970","-320","1922010010","0.64","66","13"
"92201","empty","1","5","200","-1120","-250","1922010011","0.75","58","200"
"92201","","","31","921000","0","1","1922010012","0","-300","0"
"92201","","","31","900001","0","1","1922010013","0","0","10"
"92201","","","31","900002","0","1","1922010014","0","0","11"
"92201","","","31","900004","-266","1","1922010015","0","-1085","12"
"92201","","","31","900005","0","1","1922010016","0","0","13"
"92201","","","31","900011","0","1","1922010017","0","-600","18"
"92201","","","31","900009","-34","1","1922010018","0","0","17"
"92201","","","31","912001","0","1","1922010019","0","0","912001"
"92201","","","91","0","","","1922010020","","","0"
"92201","","","32","10","","","1922010021","","","1"
"92201","","","93","0.7","","","1922010022","","","0"
"92201","","","32","0","","","1922010023","","","1"
"92201","","","32","17","","","1922010024","","","1"
"92201","","","3","118511","","","1922010025","0","1","checkpoint_karin_idle"
"92201","","","26","0.5","","","1922010026","","",""
"92201","","","23","se_caravan","","","1922010027","","0","se_caravan_goal_amb_niflhel"
"92201","","","23","se_caravan","","","1922010028","","0","se_caravan_goal_onigiri"
"92201","","","93","0.5","","","1922010029","","","0"
"92201","","0","3","100","idle","1","1922010030","0","0","run_checkpoint"
"92201","","0","3","110","idle","1","1922010031","0","0","run_checkpoint"
"92201","","","32","12","","","1922010032","","","1"
"92201","","","2","100","2.5","11","1922010033","","-276","67"
"92201","","","2","110","2.5","11","1922010034","","-276","67"
"92201","","","33","12","2.5","11","1922010035","","-276","67"
"92201","","","93","2","","","1922010036","","","0"
"92201","","","23","se_caravan","","","1922010037","","0","se_caravan_goal_chara_appear"
"92201","","0","3","105811","checkpoint_peko_loop","1","1922010038","0","0","checkpoint_peko_in"
"92201","","0","3","105911","checkpoint_kokkoro_loop","1","1922010039","0","0","checkpoint_kokkoro_in"
"92201","","0","3","106011","checkpoint_kyaru_loop","1","1922010040","0","0","checkpoint_kyaru_in"
"92201","","0","3","106411","checkpoint_shefy_loop","1","1922010041","0","0","checkpoint_shefy_in"
"92201","","","140","6","","","1922010042","","0","0"
"92201","","","93","1.6","","","1922010043","","","0"
"92201","","","23","se_caravan","","","1922010044","","0","se_caravan_goal_arrival_niflhel"
"92201","","","32","13","","","1922010045","","","1"
"92201","","","3","118511","","","1922010046","0.2","1","checkpoint_karin_clap"
"92201","","","93","2.6","","","1922010047","","","0"
"92201","","","33","11","1","3","1922010048","","0","-600"
"92201","","","121","600","1","1","1922010049","3","1","0"
"92201","","","23","se_caravan","","","1922010050","","0","se_caravan_goal_bandy_appear"
"92201","","","3","11","","","1922010051","","0","run_gakkari"
"92201","","","3","12","","","1922010052","","0","run_gakkari"
"92201","","","3","13","","","1922010053","","0","run_gakkari"
"92201","","0.1","3","200","idle","1","1922010054","","0","run_gakkari"
"92201","","","32","912001","","","1922010055","","","1"
"92201","","","93","0.4","","","1922010056","","","0"
"92201","","","3","105811","","","1922010057","0.1","1","checkpoint_peko_loop_r"
"92201","","","3","105911","","","1922010058","0.1","1","checkpoint_kokkoro_loop_r"
"92201","","","3","106011","","","1922010059","0.1","1","checkpoint_kyaru_loop_r"
"92201","","","3","106411","","","1922010060","0.1","1","checkpoint_shefy_loop_r"
"92201","","","140","61","","","1922010061","","0","0"
"92201","","","93","0.1","","","1922010062","","","0"
"92201","","","32","18","","","1922010063","","","1"
"92201","","","93","3.7","","","1922010064","","","0"
"92201","","","101","1922010066","","","1922010065","","",""
"92201","","","25","bgm_MC211","","","1922010066","","","bgm_MC211"
"92201","","","32","12","","","1922010067","","","0"
"92201","","","32","912001","","","1922010068","","","0"
"92201","","","113","1","","","1922010069","","",""
"92201","","","93","0.3","","","1922010070","","","0"
"92201","","","32","11","","","1922010071","","","1"
"92201","","","93","0.4","","","1922010072","","","0"
"92201","","","32","0","","","1922010073","","","0"
"92201","","","32","13","","","1922010074","","","0"
"92201","","","32","18","","","1922010075","","","0"
"92201","","","32","17","","","1922010076","","","0"
"92201","","0","6","105811","1","0","1922010077","0","1","1"
"92201","","0","6","105911","1","0","1922010078","0","1","1"
"92201","","0","6","106011","1","0","1922010079","0","1","1"
"92201","","0","6","106411","1","0","1922010080","0","1","1"
"92201","","0","6","100","1","0","1922010081","0","1","1"
"92201","","0","6","110","1","0","1922010082","0","1","1"
"92201","","0","6","118511","1","0","1922010083","0","1","1"
"92201","","0","6","11","1","0","1922010084","0","1","1"
"92201","","0","6","12","1","0","1922010085","0","1","1"
"92201","","0","6","13","1","0","1922010086","0","1","1"
"92201","","0","6","200","1","0","1922010087","0","1","1"
"92201","","","121","0","1","0","1922010088","3","1","0"
"92201","","","33","11","0","0","1922010089","","0","0"
"92201","","","91","0","","","1922010090","","",""
"92301","empty","0","1","1","-1250","-50","1923010001","1","62","105811"
"92301","empty","0","1","1","-1390","-70","1923010002","1","66","105911"
"92301","empty","0","1","1","-1520","-50","1923010003","1","64","106011"
"92301","empty","0","1","1","-1660","-70","1923010004","1","64","106411"
"92301","idle","1","5","100","-1085","-266","1923010005","0.4","58","100"
"92301","idle","1","5","110","-1085","-266","1923010006","0.4","56","110"
"92301","empty","0","5","14","285","-330","1923010007","0.64","64","11"
"92301","empty","0","5","15","570","-330","1923010008","0.64","66","12"
"92301","empty","0","5","16","425","-300","1923010009","0.64","62","13"
"92301","empty","0","5","200","570","-250","1923010010","0.75","58","200"
"92301","","","31","921000","0","1","1923010011","0","-300","0"
"92301","","","31","900001","0","1","1923010012","0","0","10"
"92301","","","31","900002","0","1","1923010013","0","0","11"
"92301","","","31","912000","0","1","1923010014","0","430","912000"
"92301","","","31","912002","-50","1","1923010015","0","-1250","20021"
"92301","","","31","912002","-70","1","1923010016","0","-1390","20022"
"92301","","","31","912002","-50","1","1923010017","0","-1520","20023"
"92301","","","31","912002","-70","1","1923010018","0","-1660","20024"
"92301","","","31","900012","0","1","1923010019","0","0","19"
"92301","","","91","0","","","1923010020","","","0"
"92301","","","32","10","","","1923010021","","","1"
"92301","","","93","0.7","","","1923010022","","","0"
"92301","","","32","0","","","1923010023","","","1"
"92301","","","3","11","","","1923010024","","1","doya_wait"
"92301","","","3","12","","","1923010025","","1","doya_wait"
"92301","","","3","13","","","1923010026","","1","doya_wait"
"92301","","","3","200","","","1923010027","","1","idle"
"92301","","","32","912000","","","1923010028","","","1"
"92301","","","26","0.5","","","1923010029","","",""
"92301","","","23","se_caravan","","","1923010030","","0","se_caravan_goal_amb_niflhel"
"92301","","","23","se_caravan","","","1923010031","","0","se_caravan_goal_onigiri_bishoku_appear"
"92301","","","3","105811","","","1923010032","","1","run"
"92301","","","3","105911","","","1923010033","","1","run"
"92301","","","3","106011","","","1923010034","","1","run"
"92301","","","3","106411","","","1923010035","","1","run"
"92301","","0","3","100","idle","1","1923010036","0","0","run_checkpoint"
"92301","","0","3","110","idle","1","1923010037","0","0","run_checkpoint"
"92301","","","2","105811","2.5","11","1923010038","","-50","-150"
"92301","","","2","105911","2.5","11","1923010039","","-70","-290"
"92301","","","2","106011","2.5","11","1923010040","","-50","-420"
"92301","","","2","106411","2.5","11","1923010041","","-70","-560"
"92301","","","32","20021","","","1923010042","","","1"
"92301","","","32","20022","","","1923010043","","","1"
"92301","","","32","20023","","","1923010044","","","1"
"92301","","","32","20024","","","1923010045","","","1"
"92301","","","33","20021","2.5","11","1923010046","","-50","-150"
"92301","","","33","20022","2.5","11","1923010047","","-70","-290"
"92301","","","33","20023","2.5","11","1923010048","","-50","-420"
"92301","","","33","20024","2.5","11","1923010049","","-70","-560"
"92301","","","2","100","2.5","11","1923010050","","-276","-100"
"92301","","","2","110","2.5","11","1923010051","","-276","-100"
"92301","","","93","2.1","","","1923010052","","","0"
"92301","","","140","62","","","1923010053","","0","0"
"92301","","","32","19","","","1923010054","","","1"
"92301","","","93","0.4","","","1923010055","","","0"
"92301","","","3","105811","","","1923010056","0.3","0","gakkari"
"92301","","","3","105911","","","1923010057","0.3","0","gakkari"
"92301","","","3","106011","","","1923010058","0.3","0","gakkari"
"92301","","","3","106411","","","1923010059","0.3","0","gakkari"
"92301","","","93","0.9","","","1923010060","","","0"
"92301","","","3","11","doya_loop","1","1923010061","0.1","0","doya_loop_in"
"92301","","","3","12","doya_loop","1","1923010062","0.1","0","doya_loop_in"
"92301","","","3","13","doya_loop","1","1923010063","0.1","0","doya_loop_in"
"92301","","","93","2.9","","","1923010064","","","0"
"92301","","","101","1923010066","","","1923010065","","",""
"92301","","","25","bgm_MC211","","","1923010066","","","bgm_MC211"
"92301","","","32","20021","","","1923010067","","","0"
"92301","","","32","20022","","","1923010068","","","0"
"92301","","","32","20023","","","1923010069","","","0"
"92301","","","32","20024","","","1923010070","","","0"
"92301","","","113","1","","","1923010071","","",""
"92301","","","93","0.3","","","1923010072","","","0"
"92301","","","32","11","","","1923010073","","","1"
