3151547587c52b9a33ee1626cb93d11e253451bb26fc3bf84a527af1661df6c3,b9af95b43901c92868e9c1c1c7973cca5a42644e78b47bf506f0a03308b792ad,948fdc5365d5008a04f2b810db2946607b5ec9b7fa00a53e4588c969ffaf13cc,c78da14caef388548be54086f0828ae978946dd934457a324523f1c8cffb61a1,f1b64f80da9d975d516b65796e67603cd284cea9cdb15da68473a4d5b1f466fe,f355453f4c083f02af38f5c48f493d49e8cc3cd57a187aae4d6c668e9eee19b5,fef94125b9e8d3033f4e8ac92a64f8de2049d8c818b43505af4ebd6bbe022265,1662df33c9f6e1323015540ca6a80e13144c38edc6b8074d30cb1e65440cfb23,bac6a08ad9d1a1cfd4e07da24478422cefe34cf77defe32f58f1a11b10ac863c,149c1db64d70fdf6f999c7638f2acdf522bf1b587ee454b2fa75facace0351f4
"2","34","199","10180015","20002","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","180","0"
"2","500","199","10180016","90007","2023/04/17 04:59:59","11004001","2021/02/09 05:00:00","180","0"
"5","55","199","10180017","0","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","180","0"
"12","100000","199","10180018","94002","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","180","0"
"2","500","199","10180019","90007","2023/04/17 04:59:59","11005001","2021/02/09 05:00:00","180","0"
"5","80","199","10180023","0","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","180","0"
"5","55","199","10180024","0","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","180","0"
"12","260000","199","10180025","94002","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","180","0"
"2","10","199","10180026","20003","2023/04/17 04:59:59","14001001","2021/02/09 05:00:00","180","0"
"5","70","199","10180027","0","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","180","0"
"12","450000","199","10180028","94002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","180","0"
"2","4","199","10180029","22002","2023/04/17 04:59:59","14003001","2021/02/09 05:00:00","180","0"
"12","100000","199","10180030","94002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","180","0"
"8","10","199","10180031","91002","2030/12/31 23:59:59","11001001","2023/04/17 05:00:00","180","0"
"5","110","199","10180032","0","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","180","0"
"2","34","199","10180033","20002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","180","0"
"8","10","199","10180034","91002","2030/12/31 23:59:59","11003001","2023/04/17 05:00:00","180","0"
"5","60","199","10180035","0","2030/12/31 23:59:59","13002001","2023/04/17 05:00:00","180","0"
"5","60","199","10180036","0","2030/12/31 23:59:59","18004001","2023/04/17 05:00:00","180","0"
"5","70","199","10180037","0","2024/06/14 15:59:59","16006001","2023/04/17 05:00:00","180","0"
"5","70","199","10180038","0","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","180","0"
"2","3","199","10180039","22001","2024/06/14 15:59:59","16007001","2023/04/17 05:00:00","180","0"
"5","90","199","10180040","0","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","180","0"
"2","34","199","10180041","20002","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","180","0"
"2","500","199","10180042","90007","2030/12/31 23:59:59","11004001","2023/04/17 05:00:00","180","0"
"5","110","199","10180043","0","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","180","0"
"12","100000","199","10180044","94002","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","180","0"
"2","500","199","10180045","90007","2030/12/31 23:59:59","11005001","2023/04/17 05:00:00","180","0"
"5","110","199","10180046","0","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","180","0"
"12","260000","199","10180047","94002","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","180","0"
"2","10","199","10180048","20003","2030/12/31 23:59:59","14001001","2023/04/17 05:00:00","180","0"
"5","140","199","10180049","0","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","180","0"
"12","450000","199","10180050","94002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","180","0"
"2","4","199","10180051","22002","2030/12/31 23:59:59","14003001","2023/04/17 05:00:00","180","0"
"5","30","199","10180114","0","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","180","0"
"2","10","199","10180115","20003","2023/04/17 04:59:59","11101001","2021/02/09 05:00:00","180","0"
"5","40","199","10180121","0","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","180","0"
"12","100000","199","10180122","94002","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","180","0"
"2","6","199","10180123","23001","2023/04/17 04:59:59","11001002","2021/02/09 05:00:00","180","0"
"5","60","199","10180152","0","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","180","0"
"2","10","199","10180153","20003","2030/12/31 23:59:59","11101001","2023/04/17 05:00:00","180","0"
"5","80","199","10180154","0","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","180","0"
"12","100000","199","10180155","94002","2030/12/31 23:59:59","11001002","2023/04/17 05:00:00","180","0"
"2","6","199","10180156","23001","2026/03/13 04:59:59","11001002","2023/04/17 05:00:00","180","0"
"2","100","199","10180157","23003","2030/12/31 23:59:59","11001002","2026/03/13 05:00:00","180","0"
"5","45","219","10200003","0","2030/12/31 23:59:59","11001001","2021/10/15 16:00:00","200","0"
"12","110000","219","10200004","94002","2030/12/31 23:59:59","11001001","2021/10/15 16:00:00","200","0"
"8","10","219","10200005","91002","2030/12/31 23:59:59","11001001","2021/10/15 16:00:00","200","0"
"5","55","219","10200006","0","2030/12/31 23:59:59","11003001","2021/10/15 16:00:00","200","0"
"2","38","219","10200007","20002","2030/12/31 23:59:59","11003001","2021/10/15 16:00:00","200","0"
"8","10","219","10200008","91002","2030/12/31 23:59:59","11003001","2021/10/15 16:00:00","200","0"
"5","30","219","10200009","0","2030/12/31 23:59:59","13002001","2022/11/15 16:00:00","200","0"
"5","30","219","10200010","0","2030/12/31 23:59:59","18004001","2021/10/15 16:00:00","200","0"
"5","35","219","10200011","0","2024/06/14 15:59:59","16006001","2021/10/15 16:00:00","200","0"
"5","35","219","10200012","0","2024/06/14 15:59:59","16007001","2021/10/15 16:00:00","200","0"
"2","3","219","10200013","22001","2024/06/14 15:59:59","16007001","2021/10/15 16:00:00","200","0"
"5","45","219","10200014","0","2030/12/31 23:59:59","11004001","2021/10/15 16:00:00","200","0"
"2","38","219","10200015","20002","2030/12/31 23:59:59","11004001","2021/10/15 16:00:00","200","0"
"2","500","219","10200016","90007","2030/12/31 23:59:59","11004001","2021/10/15 16:00:00","200","0"
"5","55","219","10200017","0","2030/12/31 23:59:59","11005001","2021/10/15 16:00:00","200","0"
"12","120000","219","10200018","94002","2030/12/31 23:59:59","11005001","2021/10/15 16:00:00","200","0"
"2","500","219","10200019","90007","2030/12/31 23:59:59","11005001","2021/10/15 16:00:00","200","0"
"5","55","219","10200024","0","2030/12/31 23:59:59","14001001","2021/10/15 16:00:00","200","0"
"12","280000","219","10200025","94002","2030/12/31 23:59:59","14001001","2021/10/15 16:00:00","200","0"
"2","11","219","10200026","20003","2030/12/31 23:59:59","14001001","2021/10/15 16:00:00","200","0"
"5","70","219","10200027","0","2030/12/31 23:59:59","14003001","2021/10/15 16:00:00","200","0"
"12","480000","219","10200028","94002","2030/12/31 23:59:59","14003001","2021/10/15 16:00:00","200","0"
"2","4","219","10200029","22002","2030/12/31 23:59:59","14003001","2021/10/15 16:00:00","200","0"
"5","30","219","10200114","0","2030/12/31 23:59:59","11101001","2021/10/15 16:00:00","200","0"
"2","11","219","10200115","20003","2030/12/31 23:59:59","11101001","2021/10/15 16:00:00","200","0"
"5","45","219","10200121","0","2030/12/31 23:59:59","11001002","2021/10/15 16:00:00","200","0"
"12","110000","219","10200122","94002","2030/12/31 23:59:59","11001002","2021/10/15 16:00:00","200","0"
"2","6","219","10200123","23001","2026/03/13 04:59:59","11001002","2021/10/15 16:00:00","200","0"
"2","100","219","10200124","23003","2030/12/31 23:59:59","11001002","2026/03/13 05:00:00","200","0"
"5","45","239","10220003","0","2030/12/31 23:59:59","11001001","2022/04/15 16:00:00","220","0"
"12","120000","239","10220004","94002","2030/12/31 23:59:59","11001001","2022/04/15 16:00:00","220","0"
"8","10","239","10220005","91002","2030/12/31 23:59:59","11001001","2022/04/15 16:00:00","220","0"
"5","60","239","10220006","0","2030/12/31 23:59:59","11003001","2022/04/15 16:00:00","220","0"
"2","42","239","10220007","20002","2030/12/31 23:59:59","11003001","2022/04/15 16:00:00","220","0"
"8","10","239","10220008","91002","2030/12/31 23:59:59","11003001","2022/04/15 16:00:00","220","0"
"5","30","239","10220009","0","2030/12/31 23:59:59","13002001","2022/11/15 16:00:00","220","0"
"5","30","239","10220010","0","2030/12/31 23:59:59","18004001","2022/04/15 16:00:00","220","0"
"5","40","239","10220011","0","2024/06/14 15:59:59","16006001","2022/04/15 16:00:00","220","0"
"5","35","239","10220012","0","2024/06/14 15:59:59","16007001","2022/04/15 16:00:00","220","0"
"2","3","239","10220013","22001","2024/06/14 15:59:59","16007001","2022/04/15 16:00:00","220","0"
"5","45","239","10220014","0","2030/12/31 23:59:59","11004001","2022/04/15 16:00:00","220","0"
"2","42","239","10220015","20002","2030/12/31 23:59:59","11004001","2022/04/15 16:00:00","220","0"
"2","500","239","10220016","90007","2030/12/31 23:59:59","11004001","2022/04/15 16:00:00","220","0"
"5","55","239","10220017","0","2030/12/31 23:59:59","11005001","2022/04/15 16:00:00","220","0"
"12","130000","239","10220018","94002","2030/12/31 23:59:59","11005001","2022/04/15 16:00:00","220","0"
"2","500","239","10220019","90007","2030/12/31 23:59:59","11005001","2022/04/15 16:00:00","220","0"
"5","55","239","10220024","0","2030/12/31 23:59:59","14001001","2022/04/15 16:00:00","220","0"
"12","300000","239","10220025","94002","2030/12/31 23:59:59","14001001","2022/04/15 16:00:00","220","0"
"2","12","239","10220026","20003","2030/12/31 23:59:59","14001001","2022/04/15 16:00:00","220","0"
"5","70","239","10220027","0","2030/12/31 23:59:59","14003001","2022/04/15 16:00:00","220","0"
"12","510000","239","10220028","94002","2030/12/31 23:59:59","14003001","2022/04/15 16:00:00","220","0"
"2","4","239","10220029","22002","2030/12/31 23:59:59","14003001","2022/04/15 16:00:00","220","0"
"5","30","239","10220114","0","2030/12/31 23:59:59","11101001","2022/04/15 16:00:00","220","0"
"2","12","239","10220115","20003","2030/12/31 23:59:59","11101001","2022/04/15 16:00:00","220","0"
"5","45","239","10220121","0","2030/12/31 23:59:59","11001002","2022/04/15 16:00:00","220","0"
"12","120000","239","10220122","94002","2030/12/31 23:59:59","11001002","2022/04/15 16:00:00","220","0"
"2","6","239","10220123","23001","2026/03/13 04:59:59","11001002","2022/04/15 16:00:00","220","0"
"2","100","239","10220124","23003","2030/12/31 23:59:59","11001002","2026/03/13 05:00:00","220","0"
"5","45","259","10240003","0","2030/12/31 23:59:59","11001001","2022/11/15 16:00:00","240","0"
"12","130000","259","10240004","94002","2030/12/31 23:59:59","11001001","2022/11/15 16:00:00","240","0"
"8","10","259","10240005","91002","2030/12/31 23:59:59","11001001","2022/11/15 16:00:00","240","0"
"5","60","259","10240006","0","2030/12/31 23:59:59","11003001","2022/11/15 16:00:00","240","0"
"2","46","259","10240007","20002","2030/12/31 23:59:59","11003001","2022/11/15 16:00:00","240","0"
"8","10","259","10240008","91002","2030/12/31 23:59:59","11003001","2022/11/15 16:00:00","240","0"
"5","30","259","10240009","0","2030/12/31 23:59:59","13002001","2022/11/15 16:00:00","240","0"
"5","30","259","10240010","0","2030/12/31 23:59:59","18004001","2022/11/15 16:00:00","240","0"
"5","40","259","10240011","0","2024/06/14 15:59:59","16006001","2022/11/15 16:00:00","240","0"
"5","35","259","10240012","0","2024/06/14 15:59:59","16007001","2022/11/15 16:00:00","240","0"
"2","3","259","10240013","22001","2024/06/14 15:59:59","16007001","2022/11/15 16:00:00","240","0"
"5","45","259","10240014","0","2030/12/31 23:59:59","11004001","2022/11/15 16:00:00","240","0"
"2","46","259","10240015","20002","2030/12/31 23:59:59","11004001","2022/11/15 16:00:00","240","0"
"2","500","259","10240016","90007","2030/12/31 23:59:59","11004001","2022/11/15 16:00:00","240","0"
"5","55","259","10240017","0","2030/12/31 23:59:59","11005001","2022/11/15 16:00:00","240","0"
"12","140000","259","10240018","94002","2030/12/31 23:59:59","11005001","2022/11/15 16:00:00","240","0"
"2","500","259","10240019","90007","2030/12/31 23:59:59","11005001","2022/11/15 16:00:00","240","0"
"5","55","259","10240024","0","2030/12/31 23:59:59","14001001","2022/11/15 16:00:00","240","0"
"12","320000","259","10240025","94002","2030/12/31 23:59:59","14001001","2022/11/15 16:00:00","240","0"
"2","13","259","10240026","20003","2030/12/31 23:59:59","14001001","2022/11/15 16:00:00","240","0"
"5","70","259","10240027","0","2030/12/31 23:59:59","14003001","2022/11/15 16:00:00","240","0"
"12","540000","259","10240028","94002","2030/12/31 23:59:59","14003001","2022/11/15 16:00:00","240","0"
"2","4","259","10240029","22002","2030/12/31 23:59:59","14003001","2022/11/15 16:00:00","240","0"
"5","30","259","10240114","0","2030/12/31 23:59:59","11101001","2022/11/15 16:00:00","240","0"
"2","13","259","10240115","20003","2030/12/31 23:59:59","11101001","2022/11/15 16:00:00","240","0"
"5","45","259","10240121","0","2030/12/31 23:59:59","11001002","2022/11/15 16:00:00","240","0"
"12","130000","259","10240122","94002","2030/12/31 23:59:59","11001002","2022/11/15 16:00:00","240","0"
"2","6","259","10240123","23001","2026/03/13 04:59:59","11001002","2022/11/15 16:00:00","240","0"
"2","100","259","10240124","23003","2030/12/31 23:59:59","11001002","2026/03/13 05:00:00","240","0"
"5","45","279","10260003","0","2030/12/31 23:59:59","11001001","2023/06/15 16:00:00","260","0"
"12","140000","279","10260004","94002","2030/12/31 23:59:59","11001001","2023/06/15 16:00:00","260","0"
"8","10","279","10260005","91002","2030/12/31 23:59:59","11001001","2023/06/15 16:00:00","260","0"
"5","60","279","10260006","0","2030/12/31 23:59:59","11003001","2023/06/15 16:00:00","260","0"
"2","50","279","10260007","20002","2030/12/31 23:59:59","11003001","2023/06/15 16:00:00","260","0"
"8","10","279","10260008","91002","2030/12/31 23:59:59","11003001","2023/06/15 16:00:00","260","0"
"5","30","279","10260009","0","2030/12/31 23:59:59","13002001","2023/06/15 16:00:00","260","0"
"5","30","279","10260010","0","2030/12/31 23:59:59","18004001","2023/06/15 16:00:00","260","0"
"5","40","279","10260011","0","2024/06/14 15:59:59","16006001","2023/06/15 16:00:00","260","0"
"5","35","279","10260012","0","2024/06/14 15:59:59","16007001","2023/06/15 16:00:00","260","0"
"2","3","279","10260013","22001","2024/06/14 15:59:59","16007001","2023/06/15 16:00:00","260","0"
"5","45","279","10260014","0","2030/12/31 23:59:59","11004001","2023/06/15 16:00:00","260","0"
"2","50","279","10260015","20002","2030/12/31 23:59:59","11004001","2023/06/15 16:00:00","260","0"
"2","500","279","10260016","90007","2030/12/31 23:59:59","11004001","2023/06/15 16:00:00","260","0"
"5","55","279","10260017","0","2030/12/31 23:59:59","11005001","2023/06/15 16:00:00","260","0"
"12","150000","279","10260018","94002","2030/12/31 23:59:59","11005001","2023/06/15 16:00:00","260","0"
"2","500","279","10260019","90007","2030/12/31 23:59:59","11005001","2023/06/15 16:00:00","260","0"
"5","55","279","10260024","0","2030/12/31 23:59:59","14001001","2023/06/15 16:00:00","260","0"
"12","340000","279","10260025","94002","2030/12/31 23:59:59","14001001","2023/06/15 16:00:00","260","0"
"2","14","279","10260026","20003","2030/12/31 23:59:59","14001001","2023/06/15 16:00:00","260","0"
"5","70","279","10260027","0","2030/12/31 23:59:59","14003001","2023/06/15 16:00:00","260","0"
"12","570000","279","10260028","94002","2030/12/31 23:59:59","14003001","2023/06/15 16:00:00","260","0"
"2","4","279","10260029","22002","2030/12/31 23:59:59","14003001","2023/06/15 16:00:00","260","0"
"5","30","279","10260114","0","2030/12/31 23:59:59","11101001","2023/06/15 16:00:00","260","0"
"2","14","279","10260115","20003","2030/12/31 23:59:59","11101001","2023/06/15 16:00:00","260","0"
"5","45","279","10260121","0","2030/12/31 23:59:59","11001002","2023/06/15 16:00:00","260","0"
"12","140000","279","10260122","94002","2030/12/31 23:59:59","11001002","2023/06/15 16:00:00","260","0"
"2","6","279","10260123","23001","2026/03/13 04:59:59","11001002","2023/06/15 16:00:00","260","0"
"2","100","279","10260124","23003","2030/12/31 23:59:59","11001002","2026/03/13 05:00:00","260","0"
"5","45","299","10280003","0","2030/12/31 23:59:59","11001001","2023/12/15 16:00:00","280","0"
"12","150000","299","10280004","94002","2030/12/31 23:59:59","11001001","2023/12/15 16:00:00","280","0"
"8","10","299","10280005","91002","2030/12/31 23:59:59","11001001","2023/12/15 16:00:00","280","0"
"5","60","299","10280006","0","2030/12/31 23:59:59","11003001","2023/12/15 16:00:00","280","0"
"2","54","299","10280007","20002","2030/12/31 23:59:59","11003001","2023/12/15 16:00:00","280","0"
"8","10","299","10280008","91002","2030/12/31 23:59:59","11003001","2023/12/15 16:00:00","280","0"
"5","30","299","10280009","0","2030/12/31 23:59:59","13002001","2023/12/15 16:00:00","280","0"
"5","30","299","10280010","0","2030/12/31 23:59:59","18004001","2023/12/15 16:00:00","280","0"
"5","40","-1","10280011","0","2024/06/14 15:59:59","16006001","2023/12/15 16:00:00","280","0"
"5","35","-1","10280012","0","2024/06/14 15:59:59","16007001","2023/12/15 16:00:00","280","0"
"2","3","-1","10280013","22001","2024/06/14 15:59:59","16007001","2023/12/15 16:00:00","280","0"
"5","45","299","10280014","0","2030/12/31 23:59:59","11004001","2023/12/15 16:00:00","280","0"
"2","54","299","10280015","20002","2030/12/31 23:59:59","11004001","2023/12/15 16:00:00","280","0"
"2","500","299","10280016","90007","2030/12/31 23:59:59","11004001","2023/12/15 16:00:00","280","0"
"5","55","299","10280017","0","2030/12/31 23:59:59","11005001","2023/12/15 16:00:00","280","0"
"12","160000","299","10280018","94002","2030/12/31 23:59:59","11005001","2023/12/15 16:00:00","280","0"
"2","500","299","10280019","90007","2030/12/31 23:59:59","11005001","2023/12/15 16:00:00","280","0"
"5","55","299","10280024","0","2030/12/31 23:59:59","14001001","2023/12/15 16:00:00","280","0"
"12","360000","299","10280025","94002","2030/12/31 23:59:59","14001001","2023/12/15 16:00:00","280","0"
"2","15","299","10280026","20003","2030/12/31 23:59:59","14001001","2023/12/15 16:00:00","280","0"
"5","70","299","10280027","0","2030/12/31 23:59:59","14003001","2023/12/15 16:00:00","280","0"
"12","600000","299","10280028","94002","2030/12/31 23:59:59","14003001","2023/12/15 16:00:00","280","0"
"2","4","299","10280029","22002","2030/12/31 23:59:59","14003001","2023/12/15 16:00:00","280","0"
"5","30","299","10280114","0","2030/12/31 23:59:59","11101001","2023/12/15 16:00:00","280","0"
"2","15","299","10280115","20003","2030/12/31 23:59:59","11101001","2023/12/15 16:00:00","280","0"
"5","45","299","10280121","0","2030/12/31 23:59:59","11001002","2023/12/15 16:00:00","280","0"
"12","150000","299","10280122","94002","2030/12/31 23:59:59","11001002","2023/12/15 16:00:00","280","0"
"2","6","299","10280123","23001","2026/03/13 04:59:59","11001002","2023/12/15 16:00:00","280","0"
"2","100","299","10280124","23003","2030/12/31 23:59:59","11001002","2026/03/13 05:00:00","280","0"
"5","140","-1","10290011","0","2030/12/31 23:59:59","16008001","2024/06/14 16:00:00","1","0"
"2","3","-1","10290012","22001","2030/12/31 23:59:59","16008001","2024/06/14 16:00:00","1","0"
"5","45","319","10300003","0","2030/12/31 23:59:59","11001001","2024/07/15 16:00:00","300","0"
"12","160000","319","10300004","94002","2030/12/31 23:59:59","11001001","2024/07/15 16:00:00","300","0"
"8","10","319","10300005","91002","2030/12/31 23:59:59","11001001","2024/07/15 16:00:00","300","0"
"5","60","319","10300006","0","2030/12/31 23:59:59","11003001","2024/07/15 16:00:00","300","0"
"2","58","319","10300007","20002","2030/12/31 23:59:59","11003001","2024/07/15 16:00:00","300","0"
"8","10","319","10300008","91002","2030/12/31 23:59:59","11003001","2024/07/15 16:00:00","300","0"
"5","30","319","10300009","0","2030/12/31 23:59:59","13002001","2024/07/15 16:00:00","300","0"
"5","30","319","10300010","0","2030/12/31 23:59:59","18004001","2024/07/15 16:00:00","300","0"
"5","45","319","10300014","0","2030/12/31 23:59:59","11004001","2024/07/15 16:00:00","300","0"
"2","58","319","10300015","20002","2030/12/31 23:59:59","11004001","2024/07/15 16:00:00","300","0"
"2","500","319","10300016","90007","2030/12/31 23:59:59","11004001","2024/07/15 16:00:00","300","0"
"5","55","319","10300017","0","2030/12/31 23:59:59","11005001","2024/07/15 16:00:00","300","0"
"12","170000","319","10300018","94002","2030/12/31 23:59:59","11005001","2024/07/15 16:00:00","300","0"
"2","500","319","10300019","90007","2030/12/31 23:59:59","11005001","2024/07/15 16:00:00","300","0"
"5","55","319","10300024","0","2030/12/31 23:59:59","14001001","2024/07/15 16:00:00","300","0"
"12","380000","319","10300025","94002","2030/12/31 23:59:59","14001001","2024/07/15 16:00:00","300","0"
"2","16","319","10300026","20003","2030/12/31 23:59:59","14001001","2024/07/15 16:00:00","300","0"
"5","70","319","10300027","0","2030/12/31 23:59:59","14003001","2024/07/15 16:00:00","300","0"
"12","630000","319","10300028","94002","2030/12/31 23:59:59","14003001","2024/07/15 16:00:00","300","0"
"2","4","319","10300029","22002","2030/12/31 23:59:59","14003001","2024/07/15 16:00:00","300","0"
"5","30","319","10300114","0","2030/12/31 23:59:59","11101001","2024/07/15 16:00:00","300","0"
"2","16","319","10300115","20003","2030/12/31 23:59:59","11101001","2024/07/15 16:00:00","300","0"
"5","45","319","10300121","0","2030/12/31 23:59:59","11001002","2024/07/15 16:00:00","300","0"
"12","160000","319","10300122","94002","2030/12/31 23:59:59","11001002","2024/07/15 16:00:00","300","0"
"2","6","319","10300123","23001","2026/03/13 04:59:59","11001002","2024/07/15 16:00:00","300","0"
"2","100","319","10300124","23003","2030/12/31 23:59:59","11001002","2026/03/13 05:00:00","300","0"
"5","45","339","10320003","0","2030/12/31 23:59:59","11001001","2025/02/15 16:00:00","320","0"
"12","170000","339","10320004","94002","2030/12/31 23:59:59","11001001","2025/02/15 16:00:00","320","0"
"8","10","339","10320005","91002","2030/12/31 23:59:59","11001001","2025/02/15 16:00:00","320","0"
"5","60","339","10320006","0","2030/12/31 23:59:59","11003001","2025/02/15 16:00:00","320","0"
"2","62","339","10320007","20002","2030/12/31 23:59:59","11003001","2025/02/15 16:00:00","320","0"
"8","10","339","10320008","91002","2030/12/31 23:59:59","11003001","2025/02/15 16:00:00","320","0"
"5","30","339","10320009","0","2030/12/31 23:59:59","13002001","2025/02/15 16:00:00","320","0"
"5","30","339","10320010","0","2030/12/31 23:59:59","18004001","2025/02/15 16:00:00","320","0"
"5","45","339","10320014","0","2030/12/31 23:59:59","11004001","2025/02/15 16:00:00","320","0"
"2","62","339","10320015","20002","2030/12/31 23:59:59","11004001","2025/02/15 16:00:00","320","0"
"2","500","339","10320016","90007","2030/12/31 23:59:59","11004001","2025/02/15 16:00:00","320","0"
"5","55","339","10320017","0","2030/12/31 23:59:59","11005001","2025/02/15 16:00:00","320","0"
"12","180000","339","10320018","94002","2030/12/31 23:59:59","11005001","2025/02/15 16:00:00","320","0"
"2","500","339","10320019","90007","2030/12/31 23:59:59","11005001","2025/02/15 16:00:00","320","0"
"5","55","339","10320024","0","2030/12/31 23:59:59","14001001","2025/02/15 16:00:00","320","0"
"12","400000","339","10320025","94002","2030/12/31 23:59:59","14001001","2025/02/15 16:00:00","320","0"
"2","17","339","10320026","20003","2030/12/31 23:59:59","14001001","2025/02/15 16:00:00","320","0"
"5","70","339","10320027","0","2030/12/31 23:59:59","14003001","2025/02/15 16:00:00","320","0"
"12","660000","339","10320028","94002","2030/12/31 23:59:59","14003001","2025/02/15 16:00:00","320","0"
"2","4","339","10320029","22002","2030/12/31 23:59:59","14003001","2025/02/15 16:00:00","320","0"
"5","30","339","10320114","0","2030/12/31 23:59:59","11101001","2025/02/15 16:00:00","320","0"
"2","17","339","10320115","20003","2030/12/31 23:59:59","11101001","2025/02/15 16:00:00","320","0"
"5","45","339","10320121","0","2030/12/31 23:59:59","11001002","2025/02/15 16:00:00","320","0"
"12","170000","339","10320122","94002","2030/12/31 23:59:59","11001002","2025/02/15 16:00:00","320","0"
"2","6","339","10320123","23001","2026/03/13 04:59:59","11001002","2025/02/15 16:00:00","320","0"
"2","100","339","10320124","23003","2030/12/31 23:59:59","11001002","2026/03/13 05:00:00","320","0"
"5","45","359","10340003","0","2030/12/31 23:59:59","11001001","2025/08/15 16:00:00","340","0"
"12","180000","359","10340004","94002","2030/12/31 23:59:59","11001001","2025/08/15 16:00:00","340","0"
"8","10","359","10340005","91002","2030/12/31 23:59:59","11001001","2025/08/15 16:00:00","340","0"
"5","60","359","10340006","0","2030/12/31 23:59:59","11003001","2025/08/15 16:00:00","340","0"
"2","66","359","10340007","20002","2030/12/31 23:59:59","11003001","2025/08/15 16:00:00","340","0"
"8","10","359","10340008","91002","2030/12/31 23:59:59","11003001","2025/08/15 16:00:00","340","0"
"5","30","359","10340009","0","2030/12/31 23:59:59","13002001","2025/08/15 16:00:00","340","0"
"5","30","359","10340010","0","2030/12/31 23:59:59","18004001","2025/08/15 16:00:00","340","0"
"5","45","359","10340014","0","2030/12/31 23:59:59","11004001","2025/08/15 16:00:00","340","0"
"2","66","359","10340015","20002","2030/12/31 23:59:59","11004001","2025/08/15 16:00:00","340","0"
"2","500","359","10340016","90007","2030/12/31 23:59:59","11004001","2025/08/15 16:00:00","340","0"
"5","55","359","10340017","0","2030/12/31 23:59:59","11005001","2025/08/15 16:00:00","340","0"
"12","190000","359","10340018","94002","2030/12/31 23:59:59","11005001","2025/08/15 16:00:00","340","0"
"2","500","359","10340019","90007","2030/12/31 23:59:59","11005001","2025/08/15 16:00:00","340","0"
"5","55","359","10340024","0","2030/12/31 23:59:59","14001001","2025/08/15 16:00:00","340","0"
"12","420000","359","10340025","94002","2030/12/31 23:59:59","14001001","2025/08/15 16:00:00","340","0"
"2","17","359","10340026","20003","2030/12/31 23:59:59","14001001","2025/08/15 16:00:00","340","0"
"5","70","359","10340027","0","2030/12/31 23:59:59","14003001","2025/08/15 16:00:00","340","0"
"12","690000","359","10340028","94002","2030/12/31 23:59:59","14003001","2025/08/15 16:00:00","340","0"
"2","4","359","10340029","22002","2030/12/31 23:59:59","14003001","2025/08/15 16:00:00","340","0"
"5","30","359","10340114","0","2030/12/31 23:59:59","11101001","2025/08/15 16:00:00","340","0"
"2","18","359","10340115","20003","2030/12/31 23:59:59","11101001","2025/08/15 16:00:00","340","0"
"5","45","359","10340121","0","2030/12/31 23:59:59","11001002","2025/08/15 16:00:00","340","0"
"12","180000","359","10340122","94002","2030/12/31 23:59:59","11001002","2025/08/15 16:00:00","340","0"
"2","6","-1","10340123","23001","2026/03/13 04:59:59","11001002","2025/08/15 16:00:00","340","0"
"2","100","359","10340124","23003","2030/12/31 23:59:59","11001002","2026/03/13 05:00:00","340","0"
"5","45","-1","10360003","0","2030/12/31 23:59:59","11001001","2026/03/15 16:00:00","360","0"
"12","190000","-1","10360004","94002","2030/12/31 23:59:59","11001001","2026/03/15 16:00:00","360","0"
"8","10","-1","10360005","91002","2030/12/31 23:59:59","11001001","2026/03/15 16:00:00","360","0"
"5","60","-1","10360006","0","2030/12/31 23:59:59","11003001","2026/03/15 16:00:00","360","0"
"2","70","-1","10360007","20002","2030/12/31 23:59:59","11003001","2026/03/15 16:00:00","360","0"
"8","10","-1","10360008","91002","2030/12/31 23:59:59","11003001","2026/03/15 16:00:00","360","0"
"5","30","-1","10360009","0","2030/12/31 23:59:59","13002001","2026/03/15 16:00:00","360","0"
"5","30","-1","10360010","0","2030/12/31 23:59:59","18004001","2026/03/15 16:00:00","360","0"
