2a4191afe52db3fc7238dafed1b811c34bb42a3c24832db669aff9199b4dc84c,3d83b1a51379fd74add4fc65cc0e927a347a3af434c0db349bf1e41686ec00b1,a17a4d513ee429757ec75b01a4b0180dbe00a79d43c8d3322867e6b725e0f6ed,d70d0c333e893be4f8666f8a7ba5577450213f98700d834dcc69c69a3b4dd638,98407e90075362dea6e92240e453dcd3034fe4902305ffe3f97326402d51af33,ae3d2f95dc987c762fdff16c5c46f0ac4886f68f7e91e503350e8832bd1f7594,6f965a6737ec77356b1c9ba62a8d0221704c48b4e3870d6d4e7db4c703eb08f8,f8ad7b9dd4d7a0b57652a1ae674386a29473444310ba302e9646f0846f4f3f4f,1be0a9432a92f51ccfb41b1d45aaf375d36c31ac09ddb0b8990ee9841ad263cf,02fb9a4eb5e0670b8460a0de597e53cafd0c091fecec2c5a1202f8138a387ecd,2e4ae164101f34dbe0677d660ab666b1e5328364d50b674e90290b1e9eff2d77,0efadb3822eb74b86cc309e8c46999258fa2b7fa3ead70aff22a0afbc1073466,c0564d458ed4e93aeb1e44fe03f4f3258befe7065b42879930983a0f81df6d6e,d3ecd8112cb8c79566c5c974fd710f55856242182b498a4e61bbb5702e2ee2a0,20c9e050583e032eaea6d214b1cec01b2442141ca4c52de6386c1f15b9960ad9,72bc0049984fbf1b812bdf1f216d1d9125da1780dd595d4d38fe78816b1b063a,4643c8fa26d6c90dc64457064ce12b5889a2b4a54e18e9fde64cc2cb7faa74ca,b4424a1ff24c05b586dc0f56dbd53810946850fb29c266b04f21eb9654424d4b,fe66c5c8278dbe426799e6d142891f18b73edb36c15d911910c8b95ea73c1e39,641f430d1946faff09835c7d67f3bd69603e2dc069a85d3177d9a46df15b3899,1c278ce345adef9d960fdba89245b10a6913328c8867ba130aea80e86b0fc845,f462b1f9b37bce4921e539345f72a684ed7e5fb243100feffb3dcfc15532baeb,c078b01bdde1e2b272c2398f66498f2655e46a76b0c8bc3ec9996a7cc7815112,5d7b515290cd60a9e416e3756b3b14164cfe948beb2f8ea471b334bec3c31161,93a83fdfee48eeebc6765091476d15d49b0dd5e8d0e031deeca20701c603381a,4cb6260c7c725f673829853c8fedd2930023ca017ce9a865cd1189ae78709fbf,908974d54ca9a14feadcf1e009f6910f0e737ff2d2c1e70a592a48020f18a23b,1cdb58e49b6b8fd4560d48cc012b4d409e01fce284fa82ad390a0347c76d4611,0b02381d33c408a2ac42247ea71bb97ee0349f3a054f4d2d0d5346207c0b4360,2b58e18ace1234d0434be3c0d8d6f46a1c8b8621be9c166c963e9b595a9e15db,d1423693978c99ac74f8e5da67f0a62ff6903d48655dbd785ec6d0d8d4be015b,938a4dc94266ad51ca10b7994127790c03ba19b665cb833520fe7d8f42acba7a,c795f52ab12327f7bd19ac1ebdc93ece906f8076e3915e8698478f853e088af2,dd672cb605ee7188ee88eef26a7fad76468a1d3d186e344bcb1c17666d7632b2,a22e254303cbcf0e8b252efc41feb52fb403e9a2c284873205a723183b394e5a,21fb9f92074eabdc0ec43771351a8a33d7f5ae8faaa9cd30a432363463f6518b,c889f2c482669d29ef8cf9b7e22ab6d63a9ad66f9c28bb810f9970a409be7e63,7e7f2c1a3d0c91bf658adbde82c1e2275a93cd3f8e1eb5fc2afbeb3dfaff5f14,38150faf545f6d399ab72ec45d867c23235c351cdc60f4918605db34051a2706,a6e6c1f2acf7896d716493720bf66430f106de080ebaac56b25fb932ce938043,24099c933215a1e4ccc8ec3ba219820fa8204bf41fa5dfaad2370784989073bd,8093bf15fa351ae946655846d4c0fbfc54c5f73e83e97b7d7a5ccaf0ebc68a67,018d3aa3ef8257bfb0373435d8298296b7505b1033e6d5ca1d677dc14af7a3ff,525374a22d00e39faaa0dca04bf9ef324bac1e7c1b4dd6251e7f96032dae0af8
"3","0","710091","1","0","10700105","401061171","2","257","1.5","1.3","0","0","1070107","1070108","0.06","1000000","0","1.2","401061191","10700103","401061161","0","0","10700102","401061201","0","1070","401061181","0","1070106","1.2","2","2","10700101","0","0","1.4","10700104","0","1070110","1070109","2","0"
"4","0","710091","1","0","10700105","401061221","2","258","2","1.8","0","0","1070112","1070113","0.06","1000000","0","1.6","401061241","10700103","401061211","0","0","10700102","401061251","0","1070","401061231","0","1070111","1.6","4","3","10700101","0","0","1.9","10700104","0","1070115","1070114","4","0"
"-1","0","710091","1","0","10700105","401061221","2","259","2.6","2.4","0","0","1070116","1070116","0.06","1000000","0","2","401061241","10700103","401061211","0","0","10700102","401061251","0","1070","401061231","0","1070116","2","5","3","10700101","0","0","2.4","10700104","0","1070116","1070116","4","0"
"1","0","710101","1","0","10710105","401061471","1","260","1.5","1.3","0","0","1071102","1071103","0.03","1000000","0","1.2","401061491","10710103","401061461","0","0","10710102","401061501","0","1071","401061481","0","1071101","1.2","1","1","10710101","0","0","1.4","10710104","0","1071105","1071104","1","0"
"3","0","710101","1","0","10710105","401061521","2","261","1.5","1.3","0","0","1071107","1071108","0.06","1000000","0","1.2","401061541","10710103","401061511","0","0","10710102","401061551","0","1071","401061531","0","1071106","1.2","2","2","10710101","0","0","1.4","10710104","0","1071110","1071109","2","0"
"4","0","710101","1","0","10710105","401061571","2","262","2","1.8","0","0","1071112","1071113","0.06","1000000","0","1.6","401061591","10710103","401061561","0","0","10710102","401061601","0","1071","401061581","0","1071111","1.6","4","3","10710101","0","0","1.9","10710104","0","1071115","1071114","4","0"
"-1","0","710101","1","0","10710105","401061571","2","263","2.6","2.4","0","0","1071116","1071116","0.06","1000000","0","2","401061591","10710103","401061561","0","0","10710102","401061601","0","1071","401061581","0","1071116","2","5","3","10710101","0","0","2.4","10710104","0","1071116","1071116","4","0"
"1","0","710111","1","0","10720105","401061821","1","264","1.5","1.3","0","0","1072102","1072103","0.03","1000000","0","1.2","401061841","10720103","401061811","0","0","10720102","401061851","0","1072","401061831","0","1072101","1.2","1","1","10720101","0","0","1.4","10720104","0","1072105","1072104","1","0"
"3","0","710111","1","0","10720105","401061871","2","265","1.5","1.3","0","0","1072107","1072108","0.06","1000000","0","1.2","401061891","10720103","401061861","0","0","10720102","401061901","0","1072","401061881","0","1072106","1.2","2","2","10720101","0","0","1.4","10720104","0","1072110","1072109","2","0"
"4","0","710111","1","0","10720105","401061921","2","266","2","1.8","0","0","1072112","1072113","0.06","1000000","0","1.6","401061941","10720103","401061911","0","0","10720102","401061951","0","1072","401061931","0","1072111","1.6","4","3","10720101","0","0","1.9","10720104","0","1072115","1072114","4","0"
"-1","0","710111","1","0","10720105","401061921","2","267","2.6","2.4","0","0","1072116","1072116","0.06","1000000","0","2","401061941","10720103","401061911","0","0","10720102","401061951","0","1072","401061931","0","1072116","2","5","3","10720101","0","0","2.4","10720104","0","1072116","1072116","4","0"
"1","0","710121","1","0","10730105","401062171","1","268","1.5","1.3","0","0","1073102","1073103","0.03","1000000","0","1.2","401062191","10730103","401062161","0","0","10730102","401062201","0","1073","401062181","0","1073101","1.2","1","1","10730101","0","0","1.4","10730104","0","1073105","1073104","1","0"
"3","0","710121","1","0","10730105","401062221","2","269","1.5","1.3","0","0","1073107","1073108","0.06","1000000","0","1.2","401062241","10730103","401062211","0","0","10730102","401062251","0","1073","401062231","0","1073106","1.2","2","2","10730101","0","0","1.4","10730104","0","1073110","1073109","2","0"
"4","0","710121","1","0","10730105","401062271","2","270","2","1.8","0","0","1073112","1073113","0.06","1000000","0","1.6","401062291","10730103","401062261","0","0","10730102","401062301","0","1073","401062281","0","1073111","1.6","4","3","10730101","0","0","1.9","10730104","0","1073115","1073114","4","0"
"-1","0","710121","1","0","10730105","401062271","2","271","2.6","2.4","0","0","1073116","1073116","0.06","1000000","0","2","401062291","10730103","401062261","0","0","10730102","401062301","0","1073","401062281","0","1073116","2","5","3","10730101","0","0","2.4","10730104","0","1073116","1073116","4","0"
"1","0","710011","1","0","10740105","401062521","1","272","1.5","1.3","0","0","1074102","1074103","0.03","1000000","0","1.2","401062541","10740103","401062511","0","0","10740102","401062551","0","1074","401062531","0","1074101","1.2","1","1","10740101","0","0","1.4","10740104","0","1074105","1074104","1","0"
"3","0","710011","1","0","10740105","401062571","2","273","1.5","1.3","0","0","1074107","1074108","0.06","1000000","0","1.2","401062591","10740103","401062561","0","0","10740102","401062601","0","1074","401062581","0","1074106","1.2","2","2","10740101","0","0","1.4","10740104","0","1074110","1074109","2","0"
"4","0","710011","1","0","10740105","401062621","2","274","2","1.8","0","0","1074112","1074113","0.06","1000000","0","1.6","401062641","10740103","401062611","0","0","10740102","401062651","0","1074","401062631","0","1074111","1.6","4","3","10740101","0","0","1.9","10740104","0","1074115","1074114","4","0"
"-1","0","710011","1","0","10740105","401062621","2","275","2.6","2.4","0","0","1074116","1074116","0.06","1000000","0","2","401062641","10740103","401062611","0","0","10740102","401062651","0","1074","401062631","0","1074116","2","5","3","10740101","0","0","2.4","10740104","0","1074116","1074116","4","0"
"1","0","710021","1","0","10750105","401062871","1","276","1.5","1.3","0","0","1075102","1075103","0.03","1000000","0","1.2","401062891","10750103","401062861","0","0","10750102","401062901","0","1075","401062881","0","1075101","1.2","1","1","10750101","0","0","1.4","10750104","0","1075105","1075104","1","0"
"3","0","710021","1","0","10750105","401062921","2","277","1.5","1.3","0","0","1075107","1075108","0.06","1000000","0","1.2","401062941","10750103","401062911","0","0","10750102","401062951","0","1075","401062931","0","1075106","1.2","2","2","10750101","0","0","1.4","10750104","0","1075110","1075109","2","0"
"4","0","710021","1","0","10750105","401062971","2","278","2","1.8","0","0","1075112","1075113","0.06","1000000","0","1.6","401062991","10750103","401062961","0","0","10750102","401063001","0","1075","401062981","0","1075111","1.6","4","3","10750101","0","0","1.9","10750104","0","1075115","1075114","4","0"
"-1","0","710021","1","0","10750105","401062971","2","279","2.6","2.4","0","0","1075116","1075116","0.06","1000000","0","2","401062991","10750103","401062961","0","0","10750102","401063001","0","1075","401062981","0","1075116","2","5","3","10750101","0","0","2.4","10750104","0","1075116","1075116","4","0"
"1","0","710031","1","0","10760105","401063221","1","280","1.5","1.3","0","0","1076102","1076103","0.03","1000000","0","1.2","401063241","10760103","401063211","0","0","10760102","401063251","0","1076","401063231","0","1076101","1.2","1","1","10760101","0","0","1.4","10760104","0","1076105","1076104","1","0"
"3","0","710031","1","0","10760105","401063271","2","281","1.5","1.3","0","0","1076107","1076108","0.06","1000000","0","1.2","401063291","10760103","401063261","0","0","10760102","401063301","0","1076","401063281","0","1076106","1.2","2","2","10760101","0","0","1.4","10760104","0","1076110","1076109","2","0"
"4","0","710031","1","0","10760105","401063321","2","282","2","1.8","0","0","1076112","1076113","0.06","1000000","0","1.6","401063341","10760103","401063311","0","0","10760102","401063351","0","1076","401063331","0","1076111","1.6","4","3","10760101","0","0","1.9","10760104","0","1076115","1076114","4","0"
"-1","0","710031","1","0","10760105","401063321","2","283","2.6","2.4","0","0","1076116","1076116","0.06","1000000","0","2","401063341","10760103","401063311","0","0","10760102","401063351","0","1076","401063331","0","1076116","2","5","3","10760101","0","0","2.4","10760104","0","1076116","1076116","4","0"
"1","0","710041","1","0","10770105","401063571","1","284","1.5","1.3","0","0","1077102","1077103","0.03","1000000","0","1.2","401063591","10770103","401063561","0","0","10770102","401063601","0","1077","401063581","0","1077101","1.2","1","1","10770101","0","0","1.4","10770104","0","1077105","1077104","1","0"
"3","0","710041","1","0","10770105","401063621","2","285","1.5","1.3","0","0","1077107","1077108","0.06","1000000","0","1.2","401063641","10770103","401063611","0","0","10770102","401063651","0","1077","401063631","0","1077106","1.2","2","2","10770101","0","0","1.4","10770104","0","1077110","1077109","2","0"
"4","0","710041","1","0","10770105","401063671","2","286","2","1.8","0","0","1077112","1077113","0.06","1000000","0","1.6","401063691","10770103","401063661","0","0","10770102","401063701","0","1077","401063681","0","1077111","1.6","4","3","10770101","0","0","1.9","10770104","0","1077115","1077114","4","0"
"-1","0","710041","1","0","10770105","401063671","2","287","2.6","2.4","0","0","1077116","1077116","0.06","1000000","0","2","401063691","10770103","401063661","0","0","10770102","401063701","0","1077","401063681","0","1077116","2","5","3","10770101","0","0","2.4","10770104","0","1077116","1077116","4","0"
"1","0","710051","1","0","10780105","401063921","1","288","1.5","1.3","0","0","1078102","1078103","0.03","1000000","0","1.2","401063941","10780103","401063911","0","0","10780102","401063951","0","1078","401063931","0","1078101","1.2","1","1","10780101","0","0","1.4","10780104","0","1078105","1078104","1","0"
"3","0","710051","1","0","10780105","401063971","2","289","1.5","1.3","0","0","1078107","1078108","0.06","1000000","0","1.2","401063991","10780103","401063961","0","0","10780102","401064001","0","1078","401063981","0","1078106","1.2","2","2","10780101","0","0","1.4","10780104","0","1078110","1078109","2","0"
"4","0","710051","1","0","10780105","401064021","2","290","2","1.8","0","0","1078112","1078113","0.06","1000000","0","1.6","401064041","10780103","401064011","0","0","10780102","401064051","0","1078","401064031","0","1078111","1.6","4","3","10780101","0","0","1.9","10780104","0","1078115","1078114","4","0"
"-1","0","710051","1","0","10780105","401064021","2","291","2.6","2.4","0","0","1078116","1078116","0.06","1000000","0","2","401064041","10780103","401064011","0","0","10780102","401064051","0","1078","401064031","0","1078116","2","5","3","10780101","0","0","2.4","10780104","0","1078116","1078116","4","0"
"1","0","710061","1","0","10790105","401064271","1","292","1.5","1.3","0","0","1079102","1079103","0.03","1000000","0","1.2","401064291","10790103","401064261","0","0","10790102","401064301","0","1079","401064281","0","1079101","1.2","1","1","10790101","0","0","1.4","10790104","0","1079105","1079104","1","0"
"3","0","710061","1","0","10790105","401064321","2","293","1.5","1.3","0","0","1079107","1079108","0.06","1000000","0","1.2","401064341","10790103","401064311","0","0","10790102","401064351","0","1079","401064331","0","1079106","1.2","2","2","10790101","0","0","1.4","10790104","0","1079110","1079109","2","0"
"4","0","710061","1","0","10790105","401064371","2","294","2","1.8","0","0","1079112","1079113","0.06","1000000","0","1.6","401064391","10790103","401064361","0","0","10790102","401064401","0","1079","401064381","0","1079111","1.6","4","3","10790101","0","0","1.9","10790104","0","1079115","1079114","4","0"
"-1","0","710061","1","0","10790105","401064371","2","295","2.6","2.4","0","0","1079116","1079116","0.06","1000000","0","2","401064391","10790103","401064361","0","0","10790102","401064401","0","1079","401064381","0","1079116","2","5","3","10790101","0","0","2.4","10790104","0","1079116","1079116","4","0"
"1","0","710071","1","0","10800105","401064621","1","296","1.5","1.3","0","0","1080102","1080103","0.03","1000000","0","1.2","401064641","10800103","401064611","0","0","10800102","401064651","0","1080","401064631","0","1080101","1.2","1","1","10800101","0","0","1.4","10800104","0","1080105","1080104","1","0"
"3","0","710071","1","0","10800105","401064671","2","297","1.5","1.3","0","0","1080107","1080108","0.06","1000000","0","1.2","401064691","10800103","401064661","0","0","10800102","401064701","0","1080","401064681","0","1080106","1.2","2","2","10800101","0","0","1.4","10800104","0","1080110","1080109","2","0"
"4","0","710071","1","0","10800105","401064721","2","298","2","1.8","0","0","1080112","1080113","0.06","1000000","0","1.6","401064741","10800103","401064711","0","0","10800102","401064751","0","1080","401064731","0","1080111","1.6","4","3","10800101","0","0","1.9","10800104","0","1080115","1080114","4","0"
"-1","0","710071","1","0","10800105","401064721","2","299","2.6","2.4","0","0","1080116","1080116","0.06","1000000","0","2","401064741","10800103","401064711","0","0","10800102","401064751","0","1080","401064731","0","1080116","2","5","3","10800101","0","0","2.4","10800104","0","1080116","1080116","4","0"
"1","0","710081","1","0","10810105","401064971","1","300","1.5","1.3","0","0","1081102","1081103","0.03","1000000","0","1.2","401064991","10810103","401064961","0","0","10810102","401065001","0","1081","401064981","0","1081101","1.2","1","1","10810101","0","0","1.4","10810104","0","1081105","1081104","1","0"
"3","0","710081","1","0","10810105","401065021","2","301","1.5","1.3","0","0","1081107","1081108","0.06","1000000","0","1.2","401065041","10810103","401065011","0","0","10810102","401065051","0","1081","401065031","0","1081106","1.2","2","2","10810101","0","0","1.4","10810104","0","1081110","1081109","2","0"
"4","0","710081","1","0","10810105","401065071","2","302","2","1.8","0","0","1081112","1081113","0.06","1000000","0","1.6","401065091","10810103","401065061","0","0","10810102","401065101","0","1081","401065081","0","1081111","1.6","4","3","10810101","0","0","1.9","10810104","0","1081115","1081114","4","0"
"-1","0","710081","1","0","10810105","401065071","2","303","2.6","2.4","0","0","1081116","1081116","0.06","1000000","0","2","401065091","10810103","401065061","0","0","10810102","401065101","0","1081","401065081","0","1081116","2","5","3","10810101","0","0","2.4","10810104","0","1081116","1081116","4","0"
"1","0","710091","1","0","10820105","401065321","1","304","1.5","1.3","0","0","1082102","1082103","0.03","1000000","0","1.2","401065341","10820103","401065311","0","0","10820102","401065351","0","1082","401065331","0","1082101","1.2","1","1","10820101","0","0","1.4","10820104","0","1082105","1082104","1","0"
"3","0","710091","1","0","10820105","401065371","2","305","1.5","1.3","0","0","1082107","1082108","0.06","1000000","0","1.2","401065391","10820103","401065361","0","0","10820102","401065401","0","1082","401065381","0","1082106","1.2","2","2","10820101","0","0","1.4","10820104","0","1082110","1082109","2","0"
"4","0","710091","1","0","10820105","401065421","2","306","2","1.8","0","0","1082112","1082113","0.06","1000000","0","1.6","401065441","10820103","401065411","0","0","10820102","401065451","0","1082","401065431","0","1082111","1.6","4","3","10820101","0","0","1.9","10820104","0","1082115","1082114","4","0"
"-1","0","710091","1","0","10820105","401065421","2","307","2.6","2.4","0","0","1082116","1082116","0.06","1000000","0","2","401065441","10820103","401065411","0","0","10820102","401065451","0","1082","401065431","0","1082116","2","5","3","10820101","0","0","2.4","10820104","0","1082116","1082116","4","0"
"1","0","710101","1","0","10830105","401065671","1","308","1.5","1.3","0","0","1083102","1083103","0.03","1000000","0","1.2","401065691","10830103","401065661","0","0","10830102","401065701","0","1083","401065681","0","1083101","1.2","1","1","10830101","0","0","1.4","10830104","0","1083105","1083104","1","0"
"3","0","710101","1","0","10830105","401065721","2","309","1.5","1.3","0","0","1083107","1083108","0.06","1000000","0","1.2","401065741","10830103","401065711","0","0","10830102","401065751","0","1083","401065731","0","1083106","1.2","2","2","10830101","0","0","1.4","10830104","0","1083110","1083109","2","0"
"4","0","710101","1","0","10830105","401065771","2","310","2","1.8","0","0","1083112","1083113","0.06","1000000","0","1.6","401065791","10830103","401065761","0","0","10830102","401065801","0","1083","401065781","0","1083111","1.6","4","3","10830101","0","0","1.9","10830104","0","1083115","1083114","4","0"
"-1","0","710101","1","0","10830105","401065771","2","311","2.6","2.4","0","0","1083116","1083116","0.06","1000000","0","2","401065791","10830103","401065761","0","0","10830102","401065801","0","1083","401065781","0","1083116","2","5","3","10830101","0","0","2.4","10830104","0","1083116","1083116","4","0"
"1","0","710111","1","0","10840105","401066021","1","312","1.5","1.3","0","0","1084102","1084103","0.03","1000000","0","1.2","401066041","10840103","401066011","0","0","10840102","401066051","0","1084","401066031","0","1084101","1.2","1","1","10840101","0","0","1.4","10840104","0","1084105","1084104","1","0"
"3","0","710111","1","0","10840105","401066071","2","313","1.5","1.3","0","0","1084107","1084108","0.06","1000000","0","1.2","401066091","10840103","401066061","0","0","10840102","401066101","0","1084","401066081","0","1084106","1.2","2","2","10840101","0","0","1.4","10840104","0","1084110","1084109","2","0"
"4","0","710111","1","0","10840105","401066121","2","314","2","1.8","0","0","1084112","1084113","0.06","1000000","0","1.6","401066141","10840103","401066111","0","0","10840102","401066151","0","1084","401066131","0","1084111","1.6","4","3","10840101","0","0","1.9","10840104","0","1084115","1084114","4","0"
"-1","0","710111","1","0","10840105","401066121","2","315","2.6","2.4","0","0","1084116","1084116","0.06","1000000","0","2","401066141","10840103","401066111","0","0","10840102","401066151","0","1084","401066131","0","1084116","2","5","3","10840101","0","0","2.4","10840104","0","1084116","1084116","4","0"
"1","0","710121","1","0","10850105","401066371","1","316","1.5","1.3","0","0","1085102","1085103","0.03","1000000","0","1.2","401066391","10850103","401066361","0","0","10850102","401066401","0","1085","401066381","0","1085101","1.2","1","1","10850101","0","0","1.4","10850104","0","1085105","1085104","1","0"
"3","0","710121","1","0","10850105","401066421","2","317","1.5","1.3","0","0","1085107","1085108","0.06","1000000","0","1.2","401066441","10850103","401066411","0","0","10850102","401066451","0","1085","401066431","0","1085106","1.2","2","2","10850101","0","0","1.4","10850104","0","1085110","1085109","2","0"
"4","0","710121","1","0","10850105","401066471","2","318","2","1.8","0","0","1085112","1085113","0.06","1000000","0","1.6","401066491","10850103","401066461","0","0","10850102","401066501","0","1085","401066481","0","1085111","1.6","4","3","10850101","0","0","1.9","10850104","0","1085115","1085114","4","0"
"-1","0","710121","1","0","10850105","401066471","2","319","2.6","2.4","0","0","1085116","1085116","0.06","1000000","0","2","401066491","10850103","401066461","0","0","10850102","401066501","0","1085","401066481","0","1085116","2","5","3","10850101","0","0","2.4","10850104","0","1085116","1085116","4","0"
"1","0","710011","1","0","10860105","401066721","1","320","1.5","1.3","0","0","1086102","1086103","0.03","1000000","0","1.2","401066741","10860103","401066711","0","0","10860102","401066751","0","1086","401066731","0","1086101","1.2","1","1","10860101","0","0","1.4","10860104","0","1086105","1086104","1","0"
"3","0","710011","1","0","10860105","401066771","2","321","1.5","1.3","0","0","1086107","1086108","0.06","1000000","0","1.2","401066791","10860103","401066761","0","0","10860102","401066801","0","1086","401066781","0","1086106","1.2","2","2","10860101","0","0","1.4","10860104","0","1086110","1086109","2","0"
"4","0","710011","1","0","10860105","401066821","2","322","2","1.8","0","0","1086112","1086113","0.06","1000000","0","1.6","401066841","10860103","401066811","0","0","10860102","401066851","0","1086","401066831","0","1086111","1.6","4","3","10860101","0","0","1.9","10860104","0","1086115","1086114","4","0"
"-1","0","710011","1","0","10860105","401066821","2","323","2.6","2.4","0","0","1086116","1086116","0.06","1000000","0","2","401066841","10860103","401066811","0","0","10860102","401066851","0","1086","401066831","0","1086116","2","5","3","10860101","0","0","2.4","10860104","0","1086116","1086116","4","0"
"1","0","710021","1","0","10870105","401067071","1","324","1.5","1.3","0","0","1087102","1087103","0.03","1000000","0","1.2","401067091","10870103","401067061","0","0","10870102","401067101","0","1087","401067081","0","1087101","1.2","1","1","10870101","0","0","1.4","10870104","0","1087105","1087104","1","0"
"3","0","710021","1","0","10870105","401067121","2","325","1.5","1.3","0","0","1087107","1087108","0.06","1000000","0","1.2","401067141","10870103","401067111","0","0","10870102","401067151","0","1087","401067131","0","1087106","1.2","2","2","10870101","0","0","1.4","10870104","0","1087110","1087109","2","0"
"4","0","710021","1","0","10870105","401067171","2","326","2","1.8","0","0","1087112","1087113","0.06","1000000","0","1.6","401067191","10870103","401067161","0","0","10870102","401067201","0","1087","401067181","0","1087111","1.6","4","3","10870101","0","0","1.9","10870104","0","1087115","1087114","4","0"
"-1","0","710021","1","0","10870105","401067171","2","327","2.6","2.4","0","0","1087116","1087116","0.06","1000000","0","2","401067191","10870103","401067161","0","0","10870102","401067201","0","1087","401067181","0","1087116","2","5","3","10870101","0","0","2.4","10870104","0","1087116","1087116","4","0"
"1","0","710031","1","0","10880105","401067421","1","328","1.5","1.3","0","0","1088102","1088103","0.03","1000000","0","1.2","401067441","10880103","401067411","0","0","10880102","401067451","0","1088","401067431","0","1088101","1.2","1","1","10880101","0","0","1.4","10880104","0","1088105","1088104","1","0"
"3","0","710031","1","0","10880105","401067471","2","329","1.5","1.3","0","0","1088107","1088108","0.06","1000000","0","1.2","401067491","10880103","401067461","0","0","10880102","401067501","0","1088","401067481","0","1088106","1.2","2","2","10880101","0","0","1.4","10880104","0","1088110","1088109","2","0"
"4","0","710031","1","0","10880105","401067521","2","330","2","1.8","0","0","1088112","1088113","0.06","1000000","0","1.6","401067541","10880103","401067511","0","0","10880102","401067551","0","1088","401067531","0","1088111","1.6","4","3","10880101","0","0","1.9","10880104","0","1088115","1088114","4","0"
"-1","0","710031","1","0","10880105","401067521","2","331","2.6","2.4","0","0","1088116","1088116","0.06","1000000","0","2","401067541","10880103","401067511","0","0","10880102","401067551","0","1088","401067531","0","1088116","2","5","3","10880101","0","0","2.4","10880104","0","1088116","1088116","4","0"
"1","0","710041","1","0","10890105","401067771","1","332","1.5","1.3","0","0","1089102","1089103","0.03","1000000","0","1.2","401067791","10890103","401067761","0","0","10890102","401067801","0","1089","401067781","0","1089101","1.2","1","1","10890101","0","0","1.4","10890104","0","1089105","1089104","1","0"
"3","0","710041","1","0","10890105","401067821","2","333","1.5","1.3","0","0","1089107","1089108","0.06","1000000","0","1.2","401067841","10890103","401067811","0","0","10890102","401067851","0","1089","401067831","0","1089106","1.2","2","2","10890101","0","0","1.4","10890104","0","1089110","1089109","2","0"
"4","0","710041","1","0","10890105","401067871","2","334","2","1.8","0","0","1089112","1089113","0.06","1000000","0","1.6","401067891","10890103","401067861","0","0","10890102","401067901","0","1089","401067881","0","1089111","1.6","4","3","10890101","0","0","1.9","10890104","0","1089115","1089114","4","0"
"-1","0","710041","1","0","10890105","401067871","2","335","2.6","2.4","0","0","1089116","1089116","0.06","1000000","0","2","401067891","10890103","401067861","0","0","10890102","401067901","0","1089","401067881","0","1089116","2","5","3","10890101","0","0","2.4","10890104","0","1089116","1089116","4","0"
"1","0","710051","1","0","10900105","401068121","1","336","1.5","1.3","0","0","1090102","1090103","0.03","1000000","0","1.2","401068141","10900103","401068111","0","0","10900102","401068151","0","1090","401068131","0","1090101","1.2","1","1","10900101","0","0","1.4","10900104","0","1090105","1090104","1","0"
"3","0","710051","1","0","10900105","401068171","2","337","1.5","1.3","0","0","1090107","1090108","0.06","1000000","0","1.2","401068191","10900103","401068161","0","0","10900102","401068201","0","1090","401068181","0","1090106","1.2","2","2","10900101","0","0","1.4","10900104","0","1090110","1090109","2","0"
"4","0","710051","1","0","10900105","401068221","2","338","2","1.8","0","0","1090112","1090113","0.06","1000000","0","1.6","401068241","10900103","401068211","0","0","10900102","401068251","0","1090","401068231","0","1090111","1.6","4","3","10900101","0","0","1.9","10900104","0","1090115","1090114","4","0"
"-1","0","710051","1","0","10900105","401068221","2","339","2.6","2.4","0","0","1090116","1090116","0.06","1000000","0","2","401068241","10900103","401068211","0","0","10900102","401068251","0","1090","401068231","0","1090116","2","5","3","10900101","0","0","2.4","10900104","0","1090116","1090116","4","0"
"1","0","710061","1","0","10910105","401068471","1","340","1.5","1.3","0","0","1091102","1091103","0.03","1000000","0","1.2","401068491","10910103","401068461","0","0","10910102","401068501","0","1091","401068481","0","1091101","1.2","1","1","10910101","0","0","1.4","10910104","0","1091105","1091104","1","0"
"3","0","710061","1","0","10910105","401068521","2","341","1.5","1.3","0","0","1091107","1091108","0.06","1000000","0","1.2","401068541","10910103","401068511","0","0","10910102","401068551","0","1091","401068531","0","1091106","1.2","2","2","10910101","0","0","1.4","10910104","0","1091110","1091109","2","0"
"4","0","710061","1","0","10910105","401068571","2","342","2","1.8","0","0","1091112","1091113","0.06","1000000","0","1.6","401068591","10910103","401068561","0","0","10910102","401068601","0","1091","401068581","0","1091111","1.6","4","3","10910101","0","0","1.9","10910104","0","1091115","1091114","4","0"
"-1","0","710061","1","0","10910105","401068571","2","343","2.6","2.4","0","0","1091116","1091116","0.06","1000000","0","2","401068591","10910103","401068561","0","0","10910102","401068601","0","1091","401068581","0","1091116","2","5","3","10910101","0","0","2.4","10910104","0","1091116","1091116","4","0"
"1","0","710071","1","0","10920105","401068821","1","344","1.5","1.3","0","0","1092102","1092103","0.03","1000000","0","1.2","401068841","10920103","401068811","0","0","10920102","401068851","0","1092","401068831","0","1092101","1.2","1","1","10920101","0","0","1.4","10920104","0","1092105","1092104","1","0"
"3","0","710071","1","0","10920105","401068871","2","345","1.5","1.3","0","0","1092107","1092108","0.06","1000000","0","1.2","401068891","10920103","401068861","0","0","10920102","401068901","0","1092","401068881","0","1092106","1.2","2","2","10920101","0","0","1.4","10920104","0","1092110","1092109","2","0"
