3018753dff11bfa08ebd40ffe12ec795b4acbea3ad7b0d0f26709c6e469e3a74,ef8dcb9af88809de0974312adf684db5a71a8995c6a62ec8cdd5b0de2f841b13,de860380395793cfb951884db9fd4bb3f941b265cea09e83931ea3275b975660,0b9a436e140805c93237df73fd5d4e3dfa22f534ed77c9b0c1949a0eb702156c,041b32aec498f3f3d1d3c64758b576393f20195cf6ec4b5ee06dfc5ef15268f3,8cab3e5106f6b4d2f8ccfd41314174cd1248f4efcbb22b1bb07319ac31e08d38,5facf179ad1dc06e04b23133bec11644d415a4692733477d417f7bde574af48a,b31465b1d49e6eb131c693666f4a6a97ebfabe7a927624c876ed5df7e251ba3c,11490831f972fa83c2e6402f58699e9f2032699176bf2926d1408686e31aa05c,77ee5d5d7487ba22bf2d5c622d6d412bafee4e554fc949bb7e782028e442a71f,cf0c547761043a68280f524471ab6527067c0d5ec00941116630841640ee7008
"0","0","","","0","91201","1","1912010019","912001","912001","31"
"","","","","","91201","","1912010020","0","0","91"
"","","","","","91201","","1912010021","1","10","32"
"","","","","","91201","","1912010022","0","0.7","93"
"","","","","","91201","","1912010023","1","0","32"
"","","","","","91201","","1912010024","1","17","32"
"1","0","","","","91201","","1912010025","checkpoint_karin_idle","118511","3"
"","","","","","91201","","1912010026","","0.5","26"
"0","","","","","91201","","1912010027","se_caravan_goal_amb_gehena","se_caravan","23"
"0","","","","","91201","","1912010028","se_caravan_goal_onigiri","se_caravan","23"
"","","","","","91201","","1912010029","0","0.5","93"
"0","0","0","","idle","91201","1","1912010030","run_checkpoint","100","3"
"0","0","0","","idle","91201","1","1912010031","run_checkpoint","110","3"
"","","","","","91201","","1912010032","1","12","32"
"-276","","","","2.5","91201","11","1912010033","67","100","2"
"-276","","","","2.5","91201","11","1912010034","67","110","2"
"-276","","","","2.5","91201","11","1912010035","67","12","33"
"","","","","","91201","","1912010036","0","2","93"
"0","","","","","91201","","1912010037","se_caravan_goal_chara_appear","se_caravan","23"
"0","0","0","","checkpoint_peko_loop","91201","1","1912010038","checkpoint_peko_in","105811","3"
"0","0","0","","checkpoint_kokkoro_loop","91201","1","1912010039","checkpoint_kokkoro_in","105911","3"
"0","0","0","","checkpoint_kyaru_loop","91201","1","1912010040","checkpoint_kyaru_in","106011","3"
"0","0","0","","checkpoint_shefy_loop","91201","1","1912010041","checkpoint_shefy_in","106411","3"
"0","","","","","91201","","1912010042","0","6","140"
"","","","","","91201","","1912010043","0","1.6","93"
"0","","","","","91201","","1912010044","se_caravan_goal_arrival_gehenna","se_caravan","23"
"","","","","","91201","","1912010045","1","13","32"
"1","0.2","","","","91201","","1912010046","checkpoint_karin_clap","118511","3"
"","","","","","91201","","1912010047","0","2.6","93"
"0","","","","1","91201","3","1912010048","-600","11","33"
"1","3","","","1","91201","1","1912010049","0","600","121"
"0","","","","","91201","","1912010050","se_caravan_goal_bandy_appear","se_caravan","23"
"0","","","","","91201","","1912010051","run_gakkari","11","3"
"0","","","","","91201","","1912010052","run_gakkari","12","3"
"0","","","","","91201","","1912010053","run_gakkari","13","3"
"0","","0.1","","idle","91201","1","1912010054","run_gakkari","200","3"
"","","","","","91201","","1912010055","1","912001","32"
"","","","","","91201","","1912010056","0","0.4","93"
"1","0.1","","","","91201","","1912010057","checkpoint_peko_loop_r","105811","3"
"1","0.1","","","","91201","","1912010058","checkpoint_kokkoro_loop_r","105911","3"
"1","0.1","","","","91201","","1912010059","checkpoint_kyaru_loop_r","106011","3"
"1","0.1","","","","91201","","1912010060","checkpoint_shefy_loop_r","106411","3"
"0","","","","","91201","","1912010061","0","61","140"
"","","","","","91201","","1912010062","0","0.1","93"
"","","","","","91201","","1912010063","1","18","32"
"","","","","","91201","","1912010064","0","3.7","93"
"","","","","","91201","","1912010065","","1912010066","101"
"","","","","","91201","","1912010066","bgm_MC103","bgm_MC103","25"
"","","","","","91201","","1912010067","0","12","32"
"","","","","","91201","","1912010068","0","912001","32"
"","","","","","91201","","1912010069","","1","113"
"","","","","","91201","","1912010070","0","0.3","93"
"","","","","","91201","","1912010071","1","11","32"
"","","","","","91201","","1912010072","0","0.4","93"
"","","","","","91201","","1912010073","0","0","32"
"","","","","","91201","","1912010074","0","13","32"
"","","","","","91201","","1912010075","0","18","32"
"","","","","","91201","","1912010076","0","17","32"
"1","0","0","","1","91201","0","1912010077","1","105811","6"
"1","0","0","","1","91201","0","1912010078","1","105911","6"
"1","0","0","","1","91201","0","1912010079","1","106011","6"
"1","0","0","","1","91201","0","1912010080","1","106411","6"
"1","0","0","","1","91201","0","1912010081","1","100","6"
"1","0","0","","1","91201","0","1912010082","1","110","6"
"1","0","0","","1","91201","0","1912010083","1","118511","6"
"1","0","0","","1","91201","0","1912010084","1","11","6"
"1","0","0","","1","91201","0","1912010085","1","12","6"
"1","0","0","","1","91201","0","1912010086","1","13","6"
"1","0","0","","1","91201","0","1912010087","1","200","6"
"1","3","","","1","91201","0","1912010088","0","0","121"
"0","","","","0","91201","0","1912010089","0","11","33"
"","","","","","91201","","1912010090","","0","91"
"62","1","0","empty","-1250","91301","-50","1913010001","105811","1","1"
"66","1","0","empty","-1390","91301","-70","1913010002","105911","1","1"
"64","1","0","empty","-1520","91301","-50","1913010003","106011","1","1"
"64","1","0","empty","-1660","91301","-70","1913010004","106411","1","1"
"58","0.4","1","idle","-1085","91301","-266","1913010005","100","100","5"
"56","0.4","1","idle","-1085","91301","-266","1913010006","110","110","5"
"64","0.64","0","empty","285","91301","-330","1913010007","11","14","5"
"66","0.64","0","empty","570","91301","-330","1913010008","12","15","5"
"62","0.64","0","empty","425","91301","-300","1913010009","13","16","5"
"58","0.75","0","empty","570","91301","-250","1913010010","200","200","5"
"-300","0","","","0","91301","1","1913010011","0","911000","31"
"0","0","","","0","91301","1","1913010012","10","900001","31"
"0","0","","","0","91301","1","1913010013","11","900002","31"
"430","0","","","0","91301","1","1913010014","912000","912000","31"
"-1250","0","","","-50","91301","1","1913010015","20021","912002","31"
"-1390","0","","","-70","91301","1","1913010016","20022","912002","31"
"-1520","0","","","-50","91301","1","1913010017","20023","912002","31"
"-1660","0","","","-70","91301","1","1913010018","20024","912002","31"
"0","0","","","0","91301","1","1913010019","19","900012","31"
"","","","","","91301","","1913010020","0","0","91"
"","","","","","91301","","1913010021","1","10","32"
"","","","","","91301","","1913010022","0","0.7","93"
"","","","","","91301","","1913010023","1","0","32"
"1","","","","","91301","","1913010024","doya_wait","11","3"
"1","","","","","91301","","1913010025","doya_wait","12","3"
"1","","","","","91301","","1913010026","doya_wait","13","3"
"1","","","","","91301","","1913010027","idle","200","3"
"","","","","","91301","","1913010028","1","912000","32"
"","","","","","91301","","1913010029","","0.5","26"
"0","","","","","91301","","1913010030","se_caravan_goal_amb_gehena","se_caravan","23"
"0","","","","","91301","","1913010031","se_caravan_goal_onigiri_bishoku_appear","se_caravan","23"
"1","","","","","91301","","1913010032","run","105811","3"
"1","","","","","91301","","1913010033","run","105911","3"
"1","","","","","91301","","1913010034","run","106011","3"
"1","","","","","91301","","1913010035","run","106411","3"
"0","0","0","","idle","91301","1","1913010036","run_checkpoint","100","3"
"0","0","0","","idle","91301","1","1913010037","run_checkpoint","110","3"
"-50","","","","2.5","91301","11","1913010038","-150","105811","2"
"-70","","","","2.5","91301","11","1913010039","-290","105911","2"
"-50","","","","2.5","91301","11","1913010040","-420","106011","2"
"-70","","","","2.5","91301","11","1913010041","-560","106411","2"
"","","","","","91301","","1913010042","1","20021","32"
"","","","","","91301","","1913010043","1","20022","32"
"","","","","","91301","","1913010044","1","20023","32"
"","","","","","91301","","1913010045","1","20024","32"
"-50","","","","2.5","91301","11","1913010046","-150","20021","33"
"-70","","","","2.5","91301","11","1913010047","-290","20022","33"
"-50","","","","2.5","91301","11","1913010048","-420","20023","33"
"-70","","","","2.5","91301","11","1913010049","-560","20024","33"
"-276","","","","2.5","91301","11","1913010050","-100","100","2"
"-276","","","","2.5","91301","11","1913010051","-100","110","2"
"","","","","","91301","","1913010052","0","2.1","93"
"0","","","","","91301","","1913010053","0","62","140"
"","","","","","91301","","1913010054","1","19","32"
"","","","","","91301","","1913010055","0","0.4","93"
"0","0.3","","","","91301","","1913010056","gakkari","105811","3"
"0","0.3","","","","91301","","1913010057","gakkari","105911","3"
"0","0.3","","","","91301","","1913010058","gakkari","106011","3"
"0","0.3","","","","91301","","1913010059","gakkari","106411","3"
"","","","","","91301","","1913010060","0","0.9","93"
"0","0.1","","","doya_loop","91301","1","1913010061","doya_loop_in","11","3"
"0","0.1","","","doya_loop","91301","1","1913010062","doya_loop_in","12","3"
"0","0.1","","","doya_loop","91301","1","1913010063","doya_loop_in","13","3"
"","","","","","91301","","1913010064","0","2.9","93"
"","","","","","91301","","1913010065","","1913010066","101"
"","","","","","91301","","1913010066","bgm_MC103","bgm_MC103","25"
"","","","","","91301","","1913010067","0","20021","32"
"","","","","","91301","","1913010068","0","20022","32"
"","","","","","91301","","1913010069","0","20023","32"
"","","","","","91301","","1913010070","0","20024","32"
"","","","","","91301","","1913010071","","1","113"
"","","","","","91301","","1913010072","0","0.3","93"
"","","","","","91301","","1913010073","1","11","32"
"","","","","","91301","","1913010074","0","0.4","93"
"","","","","","91301","","1913010075","0","19","32"
"","","","","","91301","","1913010076","0","0","32"
"","","","","","91301","","1913010077","0","912000","32"
"1","0","0","","1","91301","0","1913010078","1","105811","6"
"1","0","0","","1","91301","0","1913010079","1","105911","6"
"1","0","0","","1","91301","0","1913010080","1","106011","6"
"1","0","0","","1","91301","0","1913010081","1","106411","6"
"1","0","0","","1","91301","0","1913010082","1","100","6"
"1","0","0","","1","91301","0","1913010083","1","110","6"
"1","0","0","","1","91301","0","1913010084","1","11","6"
"1","0","0","","1","91301","0","1913010085","1","12","6"
"1","0","0","","1","91301","0","1913010086","1","13","6"
"1","0","0","","1","91301","0","1913010087","1","200","6"
"","","","","","91301","","1913010088","","0","91"
"62","1","0","empty","0","91401","-34","1914010001","105811","1","1"
"66","1","0","empty","0","91401","-34","1914010002","105911","1","1"
"64","1","0","empty","0","91401","-34","1914010003","106011","1","1"
"65","1","0","empty","0","91401","-34","1914010004","106411","1","1"
"52","1","0","empty","0","91401","-34","1914010005","118511","1","1"
"58","0.4","1","idle","-1085","91401","-266","1914010006","100","100","5"
"56","0.4","1","idle","-1085","91401","-266","1914010007","110","110","5"
"0","0","","","0","91401","1","1914010008","40","904000","31"
"0","0","","","0","91401","1","1914010009","41","904001","31"
"0","0","","","0","91401","1","1914010010","42","904002","31"
"-300","0","","","0","91401","1","1914010011","0","911000","31"
"0","0","","","0","91401","1","1914010012","1","900002","31"
"0","0","","","0","91401","1","1914010013","2","900002","31"
"0","0","","","0","91401","1","1914010014","3","900002","31"
"-1085","0","","","-266","91401","1","1914010015","4","900004","31"
"0","0","","","0","91401","1","1914010016","5","900005","31"
"0","0","","","-34","91401","1","1914010017","9","900009","31"
"","","","","","91401","","1914010018","0","0","91"
"","","","","","91401","","1914010019","1","1","32"
"","","","","","91401","","1914010020","0","0.4","93"
"","","","","","91401","","1914010021","1","40","32"
"","","","","","91401","","1914010022","1","41","32"
"","","","","","91401","","1914010023","1","42","32"
"0","","","","","91401","","1914010024","se_caravan_section_skip","se_caravan","23"
"0","","","","","91401","","1914010025","vo_caravan_onigiriskip","vo_caravan","21"
"-266","","","","0","91401","11","1914010026","240","100","2"
"-266","","","","0","91401","11","1914010027","240","110","2"
"1","","","","","91401","","1914010028","skip","100","3"
"1","","","","","91401","","1914010029","skip","110","3"
"","","","","","91401","","1914010030","0","2.2","93"
"","","","","","91401","","1914010031","1","2","32"
"","","","","","91401","","1914010032","0","0.4","93"
"","","","","","91401","","1914010033","0","40","32"
"","","","","","91401","","1914010034","0","41","32"
"","","","","","91401","","1914010035","0","42","32"
"-266","","","","0","91401","11","1914010036","-1085","100","2"
"-266","","","","0","91401","11","1914010037","-1085","110","2"
"","","","","","91401","","1914010038","1","0","32"
"","","","","","91401","","1914010039","1","9","32"
"1","0","","","","91401","","1914010040","checkpoint_karin_idle","118511","3"
"","","","","","91401","","1914010041","","0.5","26"
"0","","","","","91401","","1914010042","se_caravan_goal_amb_gehena","se_caravan","23"
"","","","","","91401","","1914010043","0","0.9","93"
"0","","","","","91401","","1914010044","se_caravan_goal_onigiri","se_caravan","23"
"","","","","","91401","","1914010045","0","0.5","93"
"0","0","0","","idle","91401","1","1914010046","run_checkpoint","100","3"
"0","0","0","","idle","91401","1","1914010047","run_checkpoint","110","3"
"","","","","","91401","","1914010048","1","4","32"
"-276","","","","2.5","91401","11","1914010049","67","100","2"
"-276","","","","2.5","91401","11","1914010050","67","110","2"
"-276","","","","2.5","91401","11","1914010051","67","4","33"
"","","","","","91401","","1914010052","0","2","93"
"0","","","","","91401","","1914010053","se_caravan_goal_chara_appear","se_caravan","23"
"0","0","0","","checkpoint_peko_loop","91401","1","1914010054","checkpoint_peko_in","105811","3"
"0","0","0","","checkpoint_kokkoro_loop","91401","1","1914010055","checkpoint_kokkoro_in","105911","3"
"0","0","0","","checkpoint_kyaru_loop","91401","1","1914010056","checkpoint_kyaru_in","106011","3"
"0","0","0","","checkpoint_shefy_loop","91401","1","1914010057","checkpoint_shefy_in","106411","3"
"0","","","","","91401","","1914010058","0","6","140"
"","","","","","91401","","1914010059","0","1.6","93"
"0","","","","","91401","","1914010060","se_caravan_goal_arrival_gehenna","se_caravan","23"
"","","","","","91401","","1914010061","1","5","32"
"1","0.2","","","","91401","","1914010062","checkpoint_karin_clap","118511","3"
"","","","","","91401","","1914010063","0","3","93"
"","","","","","91401","","1914010064","","1914010065","101"
"","","","","","91401","","1914010065","bgm_MC103","bgm_MC103","25"
"","","","","","91401","","1914010066","0","4","32"
"","","","","","91401","","1914010067","","1","113"
"","","","","","91401","","1914010068","0","0.3","93"
"","","","","","91401","","1914010069","1","3","32"
"","","","","","91401","","1914010070","0","0.4","93"
"1","0","0","","1","91401","0","1914010071","1","100","6"
"1","0","0","","1","91401","0","1914010072","1","110","6"
"","","","","","91401","","1914010073","0","0","32"
"","","","","","91401","","1914010074","0","5","32"
"","","","","","91401","","1914010075","0","9","32"
"1","0","0","","1","91401","0","1914010076","1","105811","6"
"1","0","0","","1","91401","0","1914010077","1","105911","6"
"1","0","0","","1","91401","0","1914010078","1","106011","6"
"1","0","0","","1","91401","0","1914010079","1","106411","6"
"1","0","0","","1","91401","0","1914010080","1","118511","6"
"","","","","","91401","","1914010081","","0","91"
"62","1","0","empty","0","92101","-34","1921010001","105811","1","1"
"66","1","0","empty","0","92101","-34","1921010002","105911","1","1"
"64","1","0","empty","0","92101","-34","1921010003","106011","1","1"
"65","1","0","empty","0","92101","-34","1921010004","106411","1","1"
"52","1","0","empty","0","92101","-34","1921010005","118511","1","1"
"58","0.4","1","idle","-1085","92101","-266","1921010006","100","100","5"
"56","0.4","1","idle","-1085","92101","-266","1921010007","110","110","5"
"-300","0","","","0","92101","1","1921010008","0","921000","31"
"0","0","","","0","92101","1","1921010009","1","900001","31"
"0","0","","","0","92101","1","1921010010","2","900002","31"
"-1085","0","","","-266","92101","1","1921010011","4","900004","31"
"0","0","","","0","92101","1","1921010012","5","900005","31"
"0","0","","","-34","92101","1","1921010013","9","900009","31"
"","","","","","92101","","1921010014","0","0","91"
"","","","","","92101","","1921010015","1","1","32"
"","","","","","92101","","1921010016","0","0.7","93"
"","","","","","92101","","1921010017","1","0","32"
"","","","","","92101","","1921010018","1","9","32"
"1","0","","","","92101","","1921010019","checkpoint_karin_idle","118511","3"
"","","","","","92101","","1921010020","","0.5","26"
"0","","","","","92101","","1921010021","se_caravan_goal_amb_niflhel","se_caravan","23"
"","","","","","92101","","1921010022","0","0.9","93"
"0","","","","","92101","","1921010023","se_caravan_goal_onigiri","se_caravan","23"
"","","","","","92101","","1921010024","0","0.5","93"
"0","0","0","","idle","92101","1","1921010025","run_checkpoint","100","3"
"0","0","0","","idle","92101","1","1921010026","run_checkpoint","110","3"
"","","","","","92101","","1921010027","1","4","32"
"-276","","","","2.5","92101","11","1921010028","67","100","2"
"-276","","","","2.5","92101","11","1921010029","67","110","2"
"-276","","","","2.5","92101","11","1921010030","67","4","33"
"","","","","","92101","","1921010031","0","2","93"
"0","","","","","92101","","1921010032","se_caravan_goal_chara_appear","se_caravan","23"
"0","0","0","","checkpoint_peko_loop","92101","1","1921010033","checkpoint_peko_in","105811","3"
"0","0","0","","checkpoint_kokkoro_loop","92101","1","1921010034","checkpoint_kokkoro_in","105911","3"
"0","0","0","","checkpoint_kyaru_loop","92101","1","1921010035","checkpoint_kyaru_in","106011","3"
"0","0","0","","checkpoint_shefy_loop","92101","1","1921010036","checkpoint_shefy_in","106411","3"
"0","","","","","92101","","1921010037","0","6","140"
"","","","","","92101","","1921010038","0","1.6","93"
"0","","","","","92101","","1921010039","se_caravan_goal_arrival_niflhel","se_caravan","23"
"","","","","","92101","","1921010040","1","5","32"
"1","0.2","","","","92101","","1921010041","checkpoint_karin_clap","118511","3"
"","","","","","92101","","1921010042","0","3","93"
"","","","","","92101","","1921010043","","1921010044","101"
"","","","","","92101","","1921010044","bgm_MC211","bgm_MC211","25"
"","","","","","92101","","1921010045","0","4","32"
"","","","","","92101","","1921010046","","1","113"
"","","","","","92101","","1921010047","0","0.3","93"
"","","","","","92101","","1921010048","1","2","32"
"","","","","","92101","","1921010049","0","0.4","93"
"1","0","0","","1","92101","0","1921010050","1","100","6"
"1","0","0","","1","92101","0","1921010051","1","110","6"
"","","","","","92101","","1921010052","0","0","32"
"","","","","","92101","","1921010053","0","5","32"
"","","","","","92101","","1921010054","0","9","32"
"1","0","0","","1","92101","0","1921010055","1","105811","6"
"1","0","0","","1","92101","0","1921010056","1","105911","6"
"1","0","0","","1","92101","0","1921010057","1","106011","6"
"1","0","0","","1","92101","0","1921010058","1","106411","6"
"1","0","0","","1","92101","0","1921010059","1","118511","6"
"","","","","","92101","","1921010060","","0","91"
"62","1","0","empty","0","92102","-34","1921020001","105811","1","1"
"66","1","0","empty","0","92102","-34","1921020002","105911","1","1"
"64","1","0","empty","0","92102","-34","1921020003","106011","1","1"
"64","1","0","empty","0","92102","-34","1921020004","106411","1","1"
"52","1","0","empty","0","92102","-34","1921020005","118511","1","1"
"54","1","0","empty","0","92102","-34","1921020006","900000","900000","5"
"1","0","0","","1","92102","1","1921020007","1","105811","6"
"1","0","0","","1","92102","1","1921020008","1","105911","6"
"1","0","0","","1","92102","1","1921020009","1","106011","6"
"1","0","0","","1","92102","1","1921020010","1","106411","6"
"1","0","0","","1","92102","1","1921020011","1","118511","6"
"-34","0","0","","0","92102","1","1921020012","0","105811","2"
"-34","0","0","","0","92102","1","1921020013","0","105911","2"
"-34","0","0","","0","92102","1","1921020014","0","106011","2"
"-34","0","0","","0","92102","1","1921020015","0","106411","2"
"-250","1","","","0","92102","1","1921020016","921001","921001","31"
"0","0","","","0","92102","1","1921020017","900002","900002","31"
"0","0","","","0","92102","1","1921020018","900003","900003","31"
"0","0","","","0","92102","1","1921020019","900006","900006","31"
"0","0","","","0","92102","1","1921020020","900008","900008","31"
"","","","","","92102","","1921020021","0","0","91"
"1","0","","","","92102","","1921020022","treasure_peko","105811","3"
"1","0","","","","92102","","1921020023","treasure_kokkoro","105911","3"
"1","0","","","","92102","","1921020024","treasure_kyaru","106011","3"
"1","0","","","","92102","","1921020025","treasure_shefy","106411","3"
"0","0","","","","92102","","1921020026","treasure_karin_normal","118511","3"
"0","0","","","","92102","","1921020027","treasure_karin_normal","900000","3"
"","","","","","92102","","1921020028","1","900006","32"
"","","","","","92102","","1921020029","1","900008","32"
"","","","","","92102","","1921020030","0","0.4","93"
"0","","","","","92102","","1921020031","0","7","140"
"","","","","","92102","","1921020032","0","3.9","93"
"","","","","","92102","","1921020033","","1921020035","101"
"","","","","","92102","","1921020034","0","900006","32"
"1","0.1","0","","1","92102","0","1921020035","","2","113"
"","","","","","92102","","1921020036","0","0.2","93"
"","","","","","92102","","1921020037","1","900003","32"
"","","","","","92102","","1921020038","0","0.2","93"
"","","","","","92102","","1921020039","0","921001","32"
"","","","","","92102","","1921020040","0","900006","32"
"1","0","0","","1","92102","0","1921020041","1","105811","6"
"1","0","0","","1","92102","0","1921020042","1","105911","6"
"1","0","0","","1","92102","0","1921020043","1","106011","6"
"1","0","0","","1","92102","0","1921020044","1","106411","6"
"1","0","0","","1","92102","0","1921020045","1","118511","6"
"1","0","0","","1","92102","0","1921020046","1","900000","6"
"","","","","","92102","","1921020047","0","0.1","93"
"62","1","0","empty","0","92103","-34","1921030001","105811","1","1"
"66","1","0","empty","0","92103","-34","1921030002","105911","1","1"
"64","1","0","empty","0","92103","-34","1921030003","106011","1","1"
"64","1","0","empty","0","92103","-34","1921030004","106411","1","1"
"52","1","0","empty","0","92103","-34","1921030005","118511","1","1"
"54","1","0","empty","0","92103","-34","1921030006","900000","900000","5"
"1","0","0","","1","92103","1","1921030007","1","105811","6"
"1","0","0","","1","92103","1","1921030008","1","105911","6"
"1","0","0","","1","92103","1","1921030009","1","106011","6"
"1","0","0","","1","92103","1","1921030010","1","106411","6"
"1","0","0","","1","92103","1","1921030011","1","118511","6"
"-34","0","0","","0","92103","1","1921030012","0","105811","2"
"-34","0","0","","0","92103","1","1921030013","0","105911","2"
"-34","0","0","","0","92103","1","1921030014","0","106011","2"
"-34","0","0","","0","92103","1","1921030015","0","106411","2"
"-250","1","","","0","92103","1","1921030016","921001","921001","31"
"0","0","","","0","92103","1","1921030017","900002","900002","31"
"0","0","","","0","92103","1","1921030018","900003","900003","31"
"0","0","","","0","92103","1","1921030019","900007","900007","31"
"0","0","","","0","92103","1","1921030020","900008","900008","31"
"","","","","","92103","","1921030021","0","0","91"
"1","0","","","","92103","","1921030022","treasure_peko","105811","3"
"1","0","","","","92103","","1921030023","treasure_kokkoro","105911","3"
"1","0","","","","92103","","1921030024","treasure_kyaru","106011","3"
"1","0","","","","92103","","1921030025","treasure_shefy","106411","3"
"0","0","","","","92103","","1921030026","treasure_karin_rare","118511","3"
"0","0","","","","92103","","1921030027","treasure_karin_rare","900000","3"
"","","","","","92103","","1921030028","1","900007","32"
"","","","","","92103","","1921030029","1","900008","32"
"","","","","","92103","","1921030030","0","0.4","93"
"0","","","","","92103","","1921030031","0","7","140"
"","","","","","92103","","1921030032","0","2.2","93"
"0","","","","0","92103","","1921030033","vo_caravan_118501_appraise_001","vo_caravan","21"
"","","","","","92103","","1921030034","0","2.7","93"
"","","","","","92103","","1921030035","","1921030037","101"
"","","","","","92103","","1921030036","0","900007","32"
"1","0.1","0","","1","92103","0","1921030037","","2","113"
"","","","","","92103","","1921030038","0","0.2","93"
"","","","","","92103","","1921030039","1","900003","32"
"","","","","","92103","","1921030040","0","0.2","93"
"","","","","","92103","","1921030041","0","921001","32"
"","","","","","92103","","1921030042","0","900007","32"
"","","","","","92103","","1921030043","0","900008","32"
"1","0","0","","1","92103","0","1921030044","1","105811","6"
"1","0","0","","1","92103","0","1921030045","1","105911","6"
"1","0","0","","1","92103","0","1921030046","1","106011","6"
"1","0","0","","1","92103","0","1921030047","1","106411","6"
"1","0","0","","1","92103","0","1921030048","1","118511","6"
"1","0","0","","1","92103","0","1921030049","1","900000","6"
"","","","","","92103","","1921030050","0","0.1","93"
"62","1","0","empty","0","92201","-34","1922010001","105811","1","1"
"66","1","0","empty","0","92201","-34","1922010002","105911","1","1"
"64","1","0","empty","0","92201","-34","1922010003","106011","1","1"
"65","1","0","empty","0","92201","-34","1922010004","106411","1","1"
"58","0.4","1","idle","-1085","92201","-266","1922010005","100","100","5"
"56","0.4","1","idle","-1085","92201","-266","1922010006","110","110","5"
"52","1","0","empty","0","92201","-34","1922010007","118511","1","1"
"62","0.64","0","empty","-800","92201","-300","1922010008","11","14","5"
"64","0.64","0","empty","-1120","92201","-300","1922010009","12","15","5"
"66","0.64","0","empty","-970","92201","-320","1922010010","13","16","5"
"58","0.75","1","empty","-1120","92201","-250","1922010011","200","200","5"
"-300","0","","","0","92201","1","1922010012","0","921000","31"
"0","0","","","0","92201","1","1922010013","10","900001","31"
"0","0","","","0","92201","1","1922010014","11","900002","31"
"-1085","0","","","-266","92201","1","1922010015","12","900004","31"
"0","0","","","0","92201","1","1922010016","13","900005","31"
"-600","0","","","0","92201","1","1922010017","18","900011","31"
"0","0","","","-34","92201","1","1922010018","17","900009","31"
"0","0","","","0","92201","1","1922010019","912001","912001","31"
"","","","","","92201","","1922010020","0","0","91"
"","","","","","92201","","1922010021","1","10","32"
"","","","","","92201","","1922010022","0","0.7","93"
"","","","","","92201","","1922010023","1","0","32"
"","","","","","92201","","1922010024","1","17","32"
"1","0","","","","92201","","1922010025","checkpoint_karin_idle","118511","3"
"","","","","","92201","","1922010026","","0.5","26"
"0","","","","","92201","","1922010027","se_caravan_goal_amb_niflhel","se_caravan","23"
"0","","","","","92201","","1922010028","se_caravan_goal_onigiri","se_caravan","23"
"","","","","","92201","","1922010029","0","0.5","93"
"0","0","0","","idle","92201","1","1922010030","run_checkpoint","100","3"
"0","0","0","","idle","92201","1","1922010031","run_checkpoint","110","3"
"","","","","","92201","","1922010032","1","12","32"
"-276","","","","2.5","92201","11","1922010033","67","100","2"
"-276","","","","2.5","92201","11","1922010034","67","110","2"
"-276","","","","2.5","92201","11","1922010035","67","12","33"
"","","","","","92201","","1922010036","0","2","93"
"0","","","","","92201","","1922010037","se_caravan_goal_chara_appear","se_caravan","23"
"0","0","0","","checkpoint_peko_loop","92201","1","1922010038","checkpoint_peko_in","105811","3"
"0","0","0","","checkpoint_kokkoro_loop","92201","1","1922010039","checkpoint_kokkoro_in","105911","3"
"0","0","0","","checkpoint_kyaru_loop","92201","1","1922010040","checkpoint_kyaru_in","106011","3"
"0","0","0","","checkpoint_shefy_loop","92201","1","1922010041","checkpoint_shefy_in","106411","3"
"0","","","","","92201","","1922010042","0","6","140"
"","","","","","92201","","1922010043","0","1.6","93"
"0","","","","","92201","","1922010044","se_caravan_goal_arrival_niflhel","se_caravan","23"
"","","","","","92201","","1922010045","1","13","32"
"1","0.2","","","","92201","","1922010046","checkpoint_karin_clap","118511","3"
"","","","","","92201","","1922010047","0","2.6","93"
"0","","","","1","92201","3","1922010048","-600","11","33"
"1","3","","","1","92201","1","1922010049","0","600","121"
"0","","","","","92201","","1922010050","se_caravan_goal_bandy_appear","se_caravan","23"
"0","","","","","92201","","1922010051","run_gakkari","11","3"
"0","","","","","92201","","1922010052","run_gakkari","12","3"
"0","","","","","92201","","1922010053","run_gakkari","13","3"
"0","","0.1","","idle","92201","1","1922010054","run_gakkari","200","3"
"","","","","","92201","","1922010055","1","912001","32"
"","","","","","92201","","1922010056","0","0.4","93"
"1","0.1","","","","92201","","1922010057","checkpoint_peko_loop_r","105811","3"
"1","0.1","","","","92201","","1922010058","checkpoint_kokkoro_loop_r","105911","3"
"1","0.1","","","","92201","","1922010059","checkpoint_kyaru_loop_r","106011","3"
"1","0.1","","","","92201","","1922010060","checkpoint_shefy_loop_r","106411","3"
"0","","","","","92201","","1922010061","0","61","140"
"","","","","","92201","","1922010062","0","0.1","93"
"","","","","","92201","","1922010063","1","18","32"
"","","","","","92201","","1922010064","0","3.7","93"
"","","","","","92201","","1922010065","","1922010066","101"
"","","","","","92201","","1922010066","bgm_MC211","bgm_MC211","25"
"","","","","","92201","","1922010067","0","12","32"
"","","","","","92201","","1922010068","0","912001","32"
"","","","","","92201","","1922010069","","1","113"
"","","","","","92201","","1922010070","0","0.3","93"
"","","","","","92201","","1922010071","1","11","32"
"","","","","","92201","","1922010072","0","0.4","93"
"","","","","","92201","","1922010073","0","0","32"
"","","","","","92201","","1922010074","0","13","32"
"","","","","","92201","","1922010075","0","18","32"
"","","","","","92201","","1922010076","0","17","32"
