00637310c10fedb2e59bf1b6ff58d41b619dc594b25dbd2e7e14d7bc0995478f,9a4db82a1a1cc1bd5d46e32d9b11131623a403aa92cf96003ce016d159bd4df0,93456fa9b77731d7c263bd23d30ff2031833e378e8939b6db874e0e9638b830b,e09abb2ac85d2b71708e269d48f7102b0b0e7a746e0e75ad359d7dbecefb001f,857ed8b6e4dd3e76c463bc8b18be06512cac24d8deca24365b28a366b54ada72
"84001058","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","400105803","賦予TP上升上限"
"84001058","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","400105804","提升物理防禦力（不可降低）"
"84001058","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","400105805","提升魔法防禦力（不可降低）"
"84001058","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","400105806","降低HP吸收"
"84001059","15","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","400105901","光屬性獎勵特大幅度提升"
"84001059","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","400105902","深域怪物"
"84001059","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","400105903","賦予TP上升上限"
"84001059","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","400105904","提升物理防禦力（不可降低）"
"84001059","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","400105905","提升魔法防禦力（不可降低）"
"84001059","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","400105906","降低HP吸收"
"84001060","15","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","400106001","光屬性獎勵特大幅度提升"
"84001060","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","400106002","深域怪物"
"84001060","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","400106003","賦予TP上升上限"
"84001060","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","400106004","提升物理防禦力（不可降低）"
"84001060","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","400106005","提升魔法防禦力（不可降低）"
"84001060","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","400106006","降低HP吸收"
"84001060","boss_tp_down_cut","戰鬥開始時，所有怪物的TP下降為\n減少100％的狀態。","400106007","減少TP下降"
"84001060","boss_physics_cut","戰鬥開始時，所有怪物的物理傷害為減少50%的狀態。","400106008","物理傷害降低"
"84001061","15","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","400106101","光屬性獎勵特大幅度提升"
"84001061","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","400106102","深域怪物"
"84001061","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","400106103","賦予TP上升上限"
"84001061","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","400106104","提升物理防禦力（不可降低）"
"84001061","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","400106105","提升魔法防禦力（不可降低）"
"84001061","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","400106106","降低HP吸收"
"84001062","15","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","400106201","光屬性獎勵特大幅度提升"
"84001062","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","400106202","深域怪物"
"84001062","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","400106203","賦予TP上升上限"
"84001062","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","400106204","提升物理防禦力（不可降低）"
"84001062","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","400106205","提升魔法防禦力（不可降低）"
"84001062","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","400106206","降低HP吸收"
"84001063","15","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","400106301","光屬性獎勵特大幅度提升"
"84001063","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","400106302","深域怪物"
"84001063","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","400106303","賦予TP上升上限"
"84001063","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","400106304","提升物理防禦力（不可降低）"
"84001063","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","400106305","提升魔法防禦力（不可降低）"
"84001063","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","400106306","降低HP吸收"
"84001064","15","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","400106401","光屬性獎勵特大幅度提升"
"84001064","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","400106402","深域怪物"
"84001064","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","400106403","賦予TP上升上限"
"84001064","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","400106404","提升物理防禦力（不可降低）"
"84001064","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","400106405","提升魔法防禦力（不可降低）"
"84001064","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","400106406","降低HP吸收"
"84001065","15","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","400106501","光屬性獎勵特大幅度提升"
"84001065","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","400106502","深域怪物"
"84001065","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","400106503","賦予TP上升上限"
"84001065","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","400106504","提升物理防禦力（不可降低）"
"84001065","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","400106505","提升魔法防禦力（不可降低）"
"84001065","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","400106506","降低HP吸收"
"84001066","25","戰鬥中，發動「降低魔法攻擊力」效果。","400106601","危險領域"
"84001066","15","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","400106602","光屬性獎勵特大幅度提升"
"84001066","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","400106603","深域怪物"
"84001066","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","400106604","賦予TP上升上限"
"84001066","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","400106605","提升物理防禦力（不可降低）"
"84001066","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","400106606","提升魔法防禦力（不可降低）"
"84001066","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","400106607","降低HP吸收"
"84001066","6","戰鬥開始時，超大幅度降低全體角色的魔法攻擊力。","400106608","降低魔法攻擊力"
"84001067","15","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","400106701","光屬性獎勵特大幅度提升"
"84001067","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","400106702","深域怪物"
"84001067","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","400106703","賦予TP上升上限"
"84001067","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","400106704","提升物理防禦力（不可降低）"
"84001067","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","400106705","提升魔法防禦力（不可降低）"
"84001067","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","400106706","降低HP吸收"
"84001068","15","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","400106801","光屬性獎勵特大幅度提升"
"84001068","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","400106802","深域怪物"
"84001068","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","400106803","賦予TP上升上限"
"84001068","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","400106804","提升物理防禦力（不可降低）"
"84001068","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","400106805","提升魔法防禦力（不可降低）"
"84001068","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","400106806","降低HP吸收"
"84001069","15","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","400106901","光屬性獎勵特大幅度提升"
"84001069","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","400106902","深域怪物"
"84001069","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","400106903","賦予TP上升上限"
"84001069","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","400106904","提升物理防禦力（不可降低）"
"84001069","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","400106905","提升魔法防禦力（不可降低）"
"84001069","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","400106906","降低HP吸收"
"84001070","15","當編成4名以上光屬性角色時，屬性獎勵數值將會強化，光屬性以外的屬性獎勵將會無效。","400107001","光屬性獎勵特大幅度提升"
"84001070","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","400107002","深域怪物"
"84001070","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","400107003","賦予TP上升上限"
"84001070","boss_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","400107004","提升物理防禦力（不可降低）"
"84001070","boss_magic_def_lower_limit","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","400107005","提升魔法防禦力（不可降低）"
"84001070","9","戰鬥開始時，特大幅度降低全體角色的HP吸收。","400107006","降低HP吸收"
"84001070","boss_tp_down_cut","戰鬥開始時，所有怪物的TP下降為\n減少100％的狀態。","400107007","減少TP下降"
"84001070","boss_def_up","戰鬥開始45秒後，讓所有怪物的物理防禦力大幅度提升。","400107008","戰鬥中物理防禦力提升"
"84001070","boss_magic_def_up","戰鬥開始45秒後，讓所有怪物的魔法防禦力大幅度提升。","400107009","戰鬥中魔法防禦力提升"
"85001001","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500100101","闇屬性獎勵特大幅度提升"
"85001001","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500100102","深域怪物"
"85001001","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500100103","賦予TP上升上限"
"85001001","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500100104","提升物理防禦力（不可降低）"
"85001001","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500100105","提升魔法防禦力（不可降低）"
"85001001","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500100106","降低HP吸收"
"85001002","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500100201","闇屬性獎勵特大幅度提升"
"85001002","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500100202","深域怪物"
"85001002","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500100203","賦予TP上升上限"
"85001002","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500100204","提升物理防禦力（不可降低）"
"85001002","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500100205","提升魔法防禦力（不可降低）"
"85001002","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500100206","降低HP吸收"
"85001003","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500100301","闇屬性獎勵特大幅度提升"
"85001003","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500100302","深域怪物"
"85001003","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500100303","賦予TP上升上限"
"85001003","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500100304","提升物理防禦力（不可降低）"
"85001003","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500100305","提升魔法防禦力（不可降低）"
"85001003","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500100306","降低HP吸收"
"85001004","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500100401","闇屬性獎勵特大幅度提升"
"85001004","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500100402","深域怪物"
"85001004","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500100403","賦予TP上升上限"
"85001004","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500100404","提升物理防禦力（不可降低）"
"85001004","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500100405","提升魔法防禦力（不可降低）"
"85001004","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500100406","降低HP吸收"
"85001005","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500100501","闇屬性獎勵特大幅度提升"
"85001005","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500100502","深域怪物"
"85001005","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500100503","賦予TP上升上限"
"85001005","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500100504","提升物理防禦力（不可降低）"
"85001005","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500100505","提升魔法防禦力（不可降低）"
"85001005","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500100506","降低HP吸收"
"85001006","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500100601","闇屬性獎勵特大幅度提升"
"85001006","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500100602","深域怪物"
"85001006","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500100603","賦予TP上升上限"
"85001006","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500100604","提升物理防禦力（不可降低）"
"85001006","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500100605","提升魔法防禦力（不可降低）"
"85001006","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500100606","降低HP吸收"
"85001007","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500100701","闇屬性獎勵特大幅度提升"
"85001007","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500100702","深域怪物"
"85001007","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500100703","賦予TP上升上限"
"85001007","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500100704","提升物理防禦力（不可降低）"
"85001007","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500100705","提升魔法防禦力（不可降低）"
"85001007","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500100706","降低HP吸收"
"85001008","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500100801","闇屬性獎勵特大幅度提升"
"85001008","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500100802","深域怪物"
"85001008","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500100803","賦予TP上升上限"
"85001008","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500100804","提升物理防禦力（不可降低）"
"85001008","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500100805","提升魔法防禦力（不可降低）"
"85001008","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500100806","降低HP吸收"
"85001009","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500100901","闇屬性獎勵特大幅度提升"
"85001009","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500100902","深域怪物"
"85001009","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500100903","賦予TP上升上限"
"85001009","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500100904","提升物理防禦力（不可降低）"
"85001009","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500100905","提升魔法防禦力（不可降低）"
"85001009","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500100906","降低HP吸收"
"85001010","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500101001","闇屬性獎勵特大幅度提升"
"85001010","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500101002","深域怪物"
"85001010","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500101003","賦予TP上升上限"
"85001010","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500101004","提升物理防禦力（不可降低）"
"85001010","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500101005","提升魔法防禦力（不可降低）"
"85001010","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500101006","降低HP吸收"
"85001010","boss_tp_down_cut","戰鬥開始時，所有怪物的TP下降為\n減少100％的狀態。","500101007","減少TP下降"
"85001010","2","戰鬥開始時，特大幅度減少全體角色的HP回復量。","500101008","降低HP恢復量"
"85001011","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500101101","闇屬性獎勵特大幅度提升"
"85001011","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500101102","深域怪物"
"85001011","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500101103","賦予TP上升上限"
"85001011","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500101104","提升物理防禦力（不可降低）"
"85001011","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500101105","提升魔法防禦力（不可降低）"
"85001011","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500101106","降低HP吸收"
"85001012","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500101201","闇屬性獎勵特大幅度提升"
"85001012","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500101202","深域怪物"
"85001012","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500101203","賦予TP上升上限"
"85001012","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500101204","提升物理防禦力（不可降低）"
"85001012","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500101205","提升魔法防禦力（不可降低）"
"85001012","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500101206","降低HP吸收"
"85001013","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500101301","闇屬性獎勵特大幅度提升"
"85001013","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500101302","深域怪物"
"85001013","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500101303","賦予TP上升上限"
"85001013","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500101304","提升物理防禦力（不可降低）"
"85001013","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500101305","提升魔法防禦力（不可降低）"
"85001013","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500101306","降低HP吸收"
"85001014","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500101401","闇屬性獎勵特大幅度提升"
"85001014","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500101402","深域怪物"
"85001014","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500101403","賦予TP上升上限"
"85001014","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500101404","提升物理防禦力（不可降低）"
"85001014","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500101405","提升魔法防禦力（不可降低）"
"85001014","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500101406","降低HP吸收"
"85001015","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500101501","闇屬性獎勵特大幅度提升"
"85001015","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500101502","深域怪物"
"85001015","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500101503","賦予TP上升上限"
"85001015","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500101504","提升物理防禦力（不可降低）"
"85001015","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500101505","提升魔法防禦力（不可降低）"
"85001015","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500101506","降低HP吸收"
"85001016","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500101601","闇屬性獎勵特大幅度提升"
"85001016","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500101602","深域怪物"
"85001016","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500101603","賦予TP上升上限"
"85001016","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500101604","提升物理防禦力（不可降低）"
"85001016","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500101605","提升魔法防禦力（不可降低）"
"85001016","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500101606","降低HP吸收"
"85001017","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500101701","闇屬性獎勵特大幅度提升"
"85001017","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500101702","深域怪物"
"85001017","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500101703","賦予TP上升上限"
"85001017","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500101704","提升物理防禦力（不可降低）"
"85001017","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500101705","提升魔法防禦力（不可降低）"
"85001017","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500101706","降低HP吸收"
"85001018","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500101801","闇屬性獎勵特大幅度提升"
"85001018","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500101802","深域怪物"
"85001018","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500101803","賦予TP上升上限"
"85001018","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500101804","提升物理防禦力（不可降低）"
"85001018","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500101805","提升魔法防禦力（不可降低）"
"85001018","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500101806","降低HP吸收"
"85001019","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500101901","闇屬性獎勵特大幅度提升"
"85001019","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500101902","深域怪物"
"85001019","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500101903","賦予TP上升上限"
"85001019","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500101904","提升物理防禦力（不可降低）"
"85001019","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500101905","提升魔法防禦力（不可降低）"
"85001019","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500101906","降低HP吸收"
"85001020","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500102001","闇屬性獎勵特大幅度提升"
