9cc7ef385e40838320faea298ec6c817f32cc66742f889d55a307ec2997e526a,7d9881936b80720fb5eeada78ac42991727a1f23adf6776adcde556c5232fe62,d873d975df1350cb973b47dc91cc10038922bb5b998a9c439cf8954fbfe77088,5ff68a7c0bcaed01bfcfbd443b2f56b9b991bddc3cbba6631ee7ae06f608a788,9ce05cb4b26db43e11c3cb90301dc5797a21abe3479268a34abfc1c533f61045,ff1c15353f7f93d69c04fb6250d0b08505cac6137bfa8dec27ffad05b352c8d7,fdd45d81d0b993a9e853013a954f6a2d6931927f2f546dbe76ab209baadba937,23a88ffd41ccf1b3cbadff0b6d42d9071cf88784c7d6bf0e3653a41fa99e9910,d8e64386f49893b446e8fe7b6ebaf15b4feab3337e0027a0dd43fb4ec320af20,9437b32f3f94be1a196bb89e30b46e609b03058978d3c31efbe90743492a7844,85a5079c733faa6fecffe17e429cb9b072f4bb2373d734e7cbaaab123f5b3495,790ee5a42bcf888c0688c0afe7dd7ddcd57c0183300e75ffe229f6e687792e4c,82e888c7808a8d77ccdc7f6cc7921eda0ed80811934a9c41dc62859e4e5b4ba8,f7c7c56f338241cfce246df0c36c23fe28e5077d204e15f4d32c16c9b11b89cd,fa3e19d86990ff837365d4e926076be0227bdc275604ad0daa03c885f1b7ece3,f1e7b8a799549e3f7cb7bd09fd51228e3a8848876e09e05668adf33eb868f2e3,9a572cbd7645120670f1773943fc94227ea690f2b3128b9a2303adf579aadbc9,9948046511e679bc307135b633bb50badbc3630545192b56fe6f4c091d3b513e,71b2ee757d8a320abcc4ad0a6c8da3f71a3d6b9e211b3b782e61cb8cbc892505,ce68b87599ce0a92d89319ce2ba3b1b33996e0c884cf7acef5158a52d34c15d2,5c79d53c28929edd9d99c87d5c81cfa67d6039064e65ec58edb1e1b928045f76,29dc03e21c08cb1bbf97a1b1f11c4a2422c3e4c631c56872385eabb4574014e1,887b33176d2154c32b520c1a8599a535e9ff7efe469e1a97a6da2680bb4de92b,0e19bc2949ff73cfdea1bdb4f24deea865c7326def72223b8af59509563eb51c,87448965f3884ccf798f93ebc4360866844b9a3d8b8a2678bfd4bcb88d59ec08,e8b99d7fc224791115d625ad7eac5fcd1e08bf70161cc79512673f7d8e90c942,bbeba8ee37c608bf4b730ff30d4312b2101b3565c110ffdb44e67896112812ef,cb20e4458bd00d1d61ffb961a689b5080721d5bf4492f543ba7044c441709a83,53274c79477efb26abc58ea75e0414c17850b94fba76cf8a1adbafb9718708b0,b8b91413a6490a7d40fbb8ee5610a6049991a1243ea5c2d7652721f8e1c17b40,d27542ae1f39ec5d82353ba8beb38193e7c889567f66536dd0deb755f9969b3c,fabccb0f000fc15afef418fcb9191fb09dcf144182604400531ead616ef7aff8,60330afa2df1ba1dd43ef518aab63a6c66a9847d52365080b19f2193776fcbbf,cc3e748c0c731c2320ade2b4ed71955770772c1b58a759725ab05319cc1eb873,77155041f9592118d411b511e3ff0dcdf96cdc12fcb45b289dc1ff64d9e58911,66a25e5ac481e4031d8530416636651c246cd203d09acae9fb513feea6634c81,ca9bc02553fa3ea22487baee020255896d6b83e0d1cd453df659073b04e22b55,1f266c2ac5ed3319ec6b3629d01d5c0f45c8f3dd9705e5f0cfd336d0e787cfd9,c1e3b4139084aede18c15b22a2079f2e931f58aa1f602179833b98f001b9c48a,4b39f26781467abc8d2396ca9cb00a84bce9c22dad76cfc980068c3c227a28d5,32484094d0640cfef9acd6464d73ffe3ce03342d79252108131d9e429a94077e
"600110132","1","71001012","0","61401","0","0","0","620390010","36","0","600003522","0","620300010","1","0","0","0","0","0","0","0","4","0","10011002","1","408","0","100","0","0","0","101011","620120008","2","0","13003","0","13003","0","2"
"600110142","1","71001012","0","61401","0","0","0","620390011","36","0","600003523","0","620300011","1","0","0","0","0","0","0","0","4","0","10011002","1","420","0","100","0","0","0","101011","620120009","2","0","14003","0","14003","0","2"
"600110152","1","71001012","0","61401","0","0","0","620390012","36","0","600003524","0","620300012","1","0","0","0","0","0","0","0","4","0","10011002","1","427","0","100","0","0","0","101011","620120010","2","0","15003","0","15003","0","2"
"600110162","1","71001012","0","61401","0","0","0","620390013","36","0","600003525","0","620300013","1","0","0","0","0","0","0","0","4","0","10011002","1","439","0","100","0","0","0","101011","620120011","2","0","16003","0","16003","0","2"
"600110172","1","71001012","0","61401","0","0","0","620390014","36","0","600003526","0","620300014","1","0","0","0","0","0","0","0","4","0","10011002","1","445","0","100","0","0","0","101011","620120012","2","0","17003","0","17003","0","2"
"600110182","1","71001012","0","61401","0","0","0","620390015","36","0","600003527","0","620300015","1","0","0","0","0","0","0","0","4","0","10011003","1","458","0","100","0","0","0","101011","620120013","2","0","18003","0","18003","0","2"
"600110192","1","71001012","0","61401","0","0","0","620390016","36","0","600003528","0","620300016","1","0","0","0","0","0","0","0","4","0","10011003","1","465","0","100","0","0","0","101011","620120014","2","0","19003","0","19003","0","2"
"600110202","1","71001012","0","61401","0","0","0","620390017","36","0","600003529","0","620300017","1","0","0","0","0","0","0","0","4","0","10011003","1","469","0","100","0","0","0","101011","620120015","2","0","20003","0","20003","0","2"
"600110212","1","71001012","0","61401","0","0","0","620390018","36","0","600003530","0","620300018","1","0","0","0","0","0","0","0","4","0","10011003","1","477","0","100","0","0","0","101011","620120016","2","0","21003","0","21003","0","2"
"600110222","1","71001012","0","61401","0","0","0","620390019","36","0","600003531","0","620300019","1","0","0","0","0","0","0","0","4","0","10011003","1","483","0","100","0","0","0","101011","620120017","2","0","22003","0","22003","0","2"
"600110232","1","71001012","0","61401","0","0","0","620390020","36","0","600003532","0","620300020","1","0","0","0","0","0","0","0","4","0","10011003","1","488","0","100","0","0","0","101011","620120018","2","0","23003","0","23003","0","2"
"600110242","1","71001012","0","61401","0","0","0","620390021","36","0","600003533","0","620300021","1","0","0","0","0","0","0","0","4","0","10011003","1","496","0","100","0","0","0","101011","620120019","2","0","24003","0","24003","0","2"
"600110252","1","71001012","0","61401","0","0","0","620390022","36","0","600003534","0","620300022","1","0","0","0","0","0","0","0","4","0","10011003","1","502","0","100","0","0","0","101011","620120020","2","0","25003","0","25003","0","2"
"600110262","1","71001012","0","61401","0","0","0","620390023","36","0","600003535","0","620300023","1","0","0","0","0","0","0","0","4","0","10011003","1","507","0","100","0","0","0","101011","620120021","2","0","26003","0","26003","0","2"
"600110272","1","71001012","0","61401","0","0","0","620390024","36","0","600003536","0","620300024","1","0","0","0","0","0","0","0","4","0","10011004","1","515","0","100","0","0","0","101011","620120022","2","0","27003","0","27003","0","2"
"600110282","1","71001012","0","61401","0","0","0","620390025","36","0","600003537","0","620300025","1","0","0","0","0","0","0","0","4","0","10011004","1","522","0","100","0","0","0","101011","620120023","2","0","28003","0","28003","0","2"
"600110292","1","71001012","0","61401","0","0","0","620390026","36","0","600003538","0","620300026","1","0","0","0","0","0","0","0","4","0","10011004","1","528","0","100","0","0","0","101011","620120024","2","0","29003","0","29003","0","2"
"600110302","1","71001012","0","61401","0","0","0","620390027","36","0","600003539","0","620300027","1","0","0","0","0","0","0","0","4","0","10011004","1","534","0","100","0","0","0","101011","620120025","2","0","30003","0","30003","0","2"
"600110312","1","71001012","0","61401","0","0","0","620390028","36","0","600003540","0","620300028","1","0","0","0","0","0","0","0","4","0","10011004","1","542","0","100","0","0","0","101011","620120026","2","0","31003","0","31003","0","2"
"600110322","1","71001012","0","61401","0","0","0","620390029","36","0","600003541","0","620300029","1","0","0","0","0","0","0","0","4","0","10011004","1","553","0","100","0","0","0","101011","620120027","2","0","32003","0","32003","0","2"
"600110332","1","71001012","0","61401","0","0","0","620390030","36","0","600003542","0","620300030","1","0","0","0","0","0","0","0","4","0","10011004","1","569","0","100","0","0","0","101011","620120028","2","0","33003","0","33003","0","2"
"600110342","1","71001012","0","61401","0","0","0","620390031","36","0","600003543","0","620300031","1","0","0","0","0","0","0","0","4","0","10011004","1","576","0","100","0","0","0","101011","620120029","2","0","34003","0","34003","0","2"
"600110352","1","71001012","0","61401","0","0","0","620390032","36","0","600003544","0","620300032","1","0","0","0","0","0","0","0","4","0","10011005","1","580","0","100","0","0","0","101011","620120030","2","0","35003","0","35003","0","2"
"600110362","1","71001012","0","61401","0","0","0","620390033","36","0","600003545","0","620300033","1","0","0","0","0","0","0","0","4","0","10011005","1","595","0","100","0","0","0","101011","620120031","2","0","36003","0","36003","0","2"
"600110372","1","71001012","0","61401","0","0","0","620390034","36","0","600003546","0","620300034","1","0","0","0","0","0","0","0","4","0","10011005","1","603","0","100","0","0","0","101011","620120032","2","0","37003","0","37003","0","2"
"600110382","1","71001012","0","61401","0","0","0","620390035","36","0","600003547","0","620300035","1","0","0","0","0","0","0","0","4","0","10011005","1","615","0","100","0","0","0","101011","620120033","2","0","38003","0","38003","0","2"
"600110392","1","71001012","0","61401","0","0","0","620390036","36","0","600003548","0","620300036","1","0","0","0","0","0","0","0","4","0","10011005","1","625","0","100","0","0","0","101011","620120034","2","0","39003","0","39003","0","2"
"600110402","1","71001012","0","61401","0","0","0","620390037","36","0","600003549","0","620300037","1","0","0","0","0","0","0","0","4","0","10011005","1","643","0","100","0","0","0","101011","620120035","2","0","40003","0","40003","0","2"
"600110412","1","71001012","0","61401","0","0","0","620390038","36","0","600003550","0","620300038","1","0","0","0","0","0","0","0","4","0","10011005","1","647","0","100","0","0","0","101011","620120036","2","0","41003","0","41003","0","2"
"600110422","1","71001012","0","61401","0","0","0","620390039","36","0","600003551","0","620300039","1","0","0","0","0","0","0","0","4","0","10011006","1","654","0","100","0","0","0","101011","620120037","2","0","42003","0","42003","0","2"
"600110432","1","71001012","0","61401","0","0","0","620390040","36","0","600003552","0","620300040","1","0","0","0","0","0","0","0","4","0","10011006","1","673","0","100","0","0","0","101011","620120038","2","0","43003","0","43003","0","2"
"600110442","1","71001012","0","61401","0","0","0","620390041","36","0","600003553","0","620300041","1","0","0","0","0","0","0","0","4","0","10011006","1","689","0","100","0","0","0","101011","620120039","2","0","44003","0","44003","0","2"
"600110452","1","71001012","0","61401","0","0","0","620390042","36","0","600003554","0","620300042","1","0","0","0","0","0","0","0","4","0","10011006","1","706","0","100","0","0","0","101011","620120040","2","0","45003","0","45003","0","2"
"600110462","1","71001012","0","61401","0","0","0","620390043","36","0","600003555","0","620300043","1","0","0","0","0","0","0","0","4","0","10011006","1","717","0","100","0","0","0","101011","620120041","2","0","46003","0","46003","0","2"
"600110472","1","71001012","0","61401","0","0","0","620390044","36","0","600003556","0","620300044","1","0","0","0","0","0","0","0","4","0","10011006","1","722","0","100","0","0","0","101011","620120042","2","0","47003","0","47003","0","2"
"600110482","1","71001012","0","61401","0","0","0","620390045","36","0","600003557","0","620300045","1","0","0","0","0","0","0","0","4","0","10011006","1","733","0","100","0","0","0","101011","620120043","2","0","48003","0","48003","0","2"
"600110492","1","71001012","0","61401","0","0","0","620390046","36","0","600003558","0","620300046","1","0","0","0","0","0","0","0","4","0","10011007","1","748","0","100","0","0","0","101011","620120044","2","0","49003","0","49003","0","2"
"600110502","1","71001012","0","61401","0","0","0","620390047","36","0","600003559","0","620300047","1","0","0","0","0","0","0","0","4","0","10011007","1","768","0","100","0","0","0","101011","620120045","2","0","50003","0","50003","0","2"
"600110512","1","71001012","0","61401","0","0","0","620390048","36","0","600003560","0","620300048","1","0","0","0","0","0","0","0","4","0","10011007","1","777","0","100","0","0","0","101011","620120046","2","0","51003","0","51003","0","2"
"600110522","1","71001012","0","61401","0","0","0","620390049","36","0","600003561","0","620300049","1","0","0","0","0","0","0","0","4","0","10011007","1","786","0","100","0","0","0","101011","620120047","2","0","52003","0","52003","0","2"
"600110532","1","71001012","0","61401","0","0","0","620390050","36","0","600003562","0","620300050","1","0","0","0","0","0","0","0","4","0","10011007","1","800","0","100","0","0","0","101011","620120048","2","0","53003","0","53003","0","2"
"600110542","1","71001012","0","61401","0","0","0","620390051","36","0","600003563","0","620300051","1","0","0","0","0","0","0","0","4","0","10011007","1","809","0","100","0","0","0","101011","620120049","2","0","54003","0","54003","0","2"
"600110552","1","71001012","0","61401","0","0","0","620390052","36","0","600003564","0","620300052","1","0","0","0","0","0","0","0","4","0","10011007","1","816","0","100","0","0","0","101011","620120050","2","0","55003","0","55003","0","2"
"600110562","1","71001012","0","61401","0","0","0","620390053","36","0","600003565","0","620300053","1","0","0","0","0","0","0","0","4","0","10011007","1","824","0","100","0","0","0","101011","620120051","2","0","56003","0","56003","0","2"
"600110572","1","71001012","0","61401","0","0","0","620390054","36","0","600003566","0","620300054","1","0","0","0","0","0","0","0","4","0","10011007","1","827","0","100","0","0","0","101011","620120052","2","0","57003","0","57003","0","2"
"600110582","1","71001012","0","61401","0","0","0","620390055","36","0","600003567","0","620300055","1","0","0","0","0","0","0","0","4","0","10011007","1","834","0","100","0","0","0","101011","620120053","2","0","58003","0","58003","0","2"
"600110592","1","71001012","0","61401","0","0","0","620390056","36","0","600003568","0","620300056","1","0","0","0","0","0","0","0","4","0","10011007","1","849","0","100","0","0","0","101011","620120054","2","0","59003","0","59003","0","2"
"600110602","1","71001012","0","61401","0","0","0","620390057","36","0","600003569","0","620300057","1","0","0","0","0","0","0","0","4","0","10011007","1","855","0","100","0","0","0","101011","620120055","2","0","60003","0","60003","0","2"
"600110612","1","71001012","0","61401","0","0","0","620390058","36","0","600003570","0","620300058","1","0","0","0","0","0","0","0","4","0","10011007","1","865","0","100","0","0","0","101011","620120056","2","0","61003","0","61003","0","2"
"600110622","1","71001012","0","61401","0","0","0","620390059","10","0","600003571","0","620300059","1","0","0","0","0","0","0","0","4","0","10011008","1","874","0","100","0","0","0","101011","620120057","2","0","62003","0","62003","0","2"
"600110632","1","71001012","0","61401","0","0","0","620390060","10","0","600003572","0","620300060","1","0","0","0","0","0","0","0","4","0","10011008","1","888","0","100","0","0","0","101011","620120058","2","0","63003","0","63003","0","2"
"600110642","1","71001012","0","61401","0","0","0","620390061","10","0","600003573","0","620300061","1","0","0","0","0","0","0","0","4","0","10011008","1","899","0","100","0","0","0","101011","620120059","2","0","64003","0","64003","0","2"
"600110652","1","71001012","0","61401","0","0","0","620390062","10","0","600003574","0","620300062","1","0","0","0","0","0","0","0","4","0","10011008","1","907","0","100","0","0","0","101011","620120060","2","0","65003","0","65003","0","2"
"600110662","1","71001012","0","61401","0","0","0","620390063","10","0","600003575","0","620300063","1","0","0","0","0","0","0","0","4","0","10011008","1","918","0","100","0","0","0","101011","620120061","2","0","66003","0","66003","0","2"
"600110672","1","71001012","0","61401","0","0","0","620390064","10","0","600003576","0","620300064","1","0","0","0","0","0","0","0","4","0","10011008","1","926","0","100","0","0","0","101011","620120062","2","0","67003","0","67003","0","2"
"600110682","1","71001012","0","61401","0","0","0","620390065","10","0","600003577","0","620300065","1","0","0","0","0","0","0","0","4","0","10011008","1","938","0","100","0","0","0","101011","620120063","2","0","68003","0","68003","0","2"
"600110692","1","71001012","0","61401","0","0","0","620390066","10","0","600003578","0","620300066","1","0","0","0","0","0","0","0","4","0","10011008","1","954","0","100","0","0","0","101011","620120064","2","0","69003","0","69003","0","2"
"600110702","1","71001012","0","61401","0","0","0","620390067","10","0","600003579","0","620300067","1","0","0","0","0","0","0","0","4","0","10011008","1","964","0","100","0","0","0","101011","620120065","2","0","70003","0","70003","0","2"
"600110712","1","71001012","0","61401","0","0","0","620390068","10","0","600003580","0","620300068","1","0","0","0","0","0","0","0","4","0","10011008","1","981","0","100","0","0","0","101011","620120066","2","0","71003","0","71003","0","2"
"600110012","1","71001012","0","61401","0","0","0","620080001","36","0","600003581","0","620210101","1","0","0","0","0","0","0","0","4","0","10011001","1","323","0","100","0","0","0","101011","620330001","2","0","1003","0","1003","0","2"
"600110022","1","71001012","0","61401","0","0","0","620080001","36","0","600003582","0","620210101","1","0","0","0","0","0","0","0","4","0","10011001","1","323","0","100","0","0","0","101011","620330001","2","0","2003","0","2003","0","2"
"600110032","1","71001012","0","61401","0","0","0","620080001","36","0","600003583","0","620210101","1","0","0","0","0","0","0","0","4","0","10011001","1","323","0","100","0","0","0","101011","620330001","2","0","3003","0","3003","0","2"
"600110042","1","71001012","0","61401","0","0","0","620080001","36","0","600003584","0","620210101","1","0","0","0","0","0","0","0","4","0","10011001","1","323","0","100","0","0","0","101011","620330001","2","0","4003","0","4003","0","2"
"600110052","1","71001012","0","61401","0","0","0","620080002","36","0","600003585","0","620210102","1","0","0","0","0","0","0","0","4","0","10011001","1","336","0","100","0","0","0","101011","620330001","2","0","5003","0","5003","0","2"
"600110062","1","71001012","0","61401","0","0","0","620080003","36","0","600003586","0","620210103","1","0","0","0","0","0","0","0","4","0","10011001","1","342","0","100","0","0","0","101011","620330001","2","0","6003","0","6003","0","2"
"600110072","1","71001012","0","61401","0","0","0","620080004","36","0","600003587","0","620210104","1","0","0","0","0","0","0","0","4","0","10011001","1","352","0","100","0","0","0","101011","620330002","2","0","7003","0","7003","0","2"
"600110082","1","71001012","0","61401","0","0","0","620080005","36","0","600003588","0","620210105","1","0","0","0","0","0","0","0","4","0","10011001","1","360","0","100","0","0","0","101011","620330003","2","0","8003","0","8003","0","2"
"600110092","1","71001012","0","61401","0","0","0","620080006","36","0","600003589","0","620210106","1","0","0","0","0","0","0","0","4","0","10011002","1","373","0","100","0","0","0","101011","620330004","2","0","9003","0","9003","0","2"
"600110102","1","71001012","0","61401","0","0","0","620080007","36","0","600003590","0","620210107","1","0","0","0","0","0","0","0","4","0","10011002","1","386","0","100","0","0","0","101011","620330005","2","0","10003","0","10003","0","2"
"600110112","1","71001012","0","61401","0","0","0","620080008","36","0","600003591","0","620210108","1","0","0","0","0","0","0","0","4","0","10011002","1","392","0","100","0","0","0","101011","620330006","2","0","11003","0","11003","0","2"
"600110122","1","71001012","0","61401","0","0","0","620080009","36","0","600003592","0","620210109","1","0","0","0","0","0","0","0","4","0","10011002","1","402","0","100","0","0","0","101011","620330007","2","0","12003","0","12003","0","2"
"600110132","1","71001012","0","61401","0","0","0","620080010","36","0","600003593","0","620210110","1","0","0","0","0","0","0","0","4","0","10011002","1","408","0","100","0","0","0","101011","620330008","2","0","13003","0","13003","0","2"
"600110142","1","71001012","0","61401","0","0","0","620080011","36","0","600003594","0","620210111","1","0","0","0","0","0","0","0","4","0","10011002","1","420","0","100","0","0","0","101011","620330009","2","0","14003","0","14003","0","2"
"600110152","1","71001012","0","61401","0","0","0","620080012","36","0","600003595","0","620210112","1","0","0","0","0","0","0","0","4","0","10011002","1","427","0","100","0","0","0","101011","620330010","2","0","15003","0","15003","0","2"
"600110162","1","71001012","0","61401","0","0","0","620080013","36","0","600003596","0","620210113","1","0","0","0","0","0","0","0","4","0","10011002","1","439","0","100","0","0","0","101011","620330011","2","0","16003","0","16003","0","2"
"600110172","1","71001012","0","61401","0","0","0","620080014","36","0","600003597","0","620210114","1","0","0","0","0","0","0","0","4","0","10011002","1","445","0","100","0","0","0","101011","620330012","2","0","17003","0","17003","0","2"
"600110182","1","71001012","0","61401","0","0","0","620080015","36","0","600003598","0","620210115","1","0","0","0","0","0","0","0","4","0","10011003","1","458","0","100","0","0","0","101011","620330013","2","0","18003","0","18003","0","2"
"600110192","1","71001012","0","61401","0","0","0","620080016","36","0","600003599","0","620210116","1","0","0","0","0","0","0","0","4","0","10011003","1","465","0","100","0","0","0","101011","620330014","2","0","19003","0","19003","0","2"
"600110202","1","71001012","0","61401","0","0","0","620080017","36","0","600003600","0","620210117","1","0","0","0","0","0","0","0","4","0","10011003","1","469","0","100","0","0","0","101011","620330015","2","0","20003","0","20003","0","2"
"600110212","1","71001012","0","61401","0","0","0","620080018","36","0","600003601","0","620210118","1","0","0","0","0","0","0","0","4","0","10011003","1","477","0","100","0","0","0","101011","620330016","2","0","21003","0","21003","0","2"
"600110222","1","71001012","0","61401","0","0","0","620080019","36","0","600003602","0","620210119","1","0","0","0","0","0","0","0","4","0","10011003","1","483","0","100","0","0","0","101011","620330017","2","0","22003","0","22003","0","2"
"600110232","1","71001012","0","61401","0","0","0","620080020","36","0","600003603","0","620210120","1","0","0","0","0","0","0","0","4","0","10011003","1","488","0","100","0","0","0","101011","620330018","2","0","23003","0","23003","0","2"
"600110242","1","71001012","0","61401","0","0","0","620080021","36","0","600003604","0","620210121","1","0","0","0","0","0","0","0","4","0","10011003","1","496","0","100","0","0","0","101011","620330019","2","0","24003","0","24003","0","2"
"600110252","1","71001012","0","61401","0","0","0","620080022","36","0","600003605","0","620210122","1","0","0","0","0","0","0","0","4","0","10011003","1","502","0","100","0","0","0","101011","620330020","2","0","25003","0","25003","0","2"
"600110262","1","71001012","0","61401","0","0","0","620080023","36","0","600003606","0","620210123","1","0","0","0","0","0","0","0","4","0","10011003","1","507","0","100","0","0","0","101011","620330021","2","0","26003","0","26003","0","2"
"600110272","1","71001012","0","61401","0","0","0","620080024","36","0","600003607","0","620210124","1","0","0","0","0","0","0","0","4","0","10011004","1","515","0","100","0","0","0","101011","620330022","2","0","27003","0","27003","0","2"
"600110282","1","71001012","0","61401","0","0","0","620080025","36","0","600003608","0","620210125","1","0","0","0","0","0","0","0","4","0","10011004","1","522","0","100","0","0","0","101011","620330023","2","0","28003","0","28003","0","2"
"600110292","1","71001012","0","61401","0","0","0","620080026","36","0","600003609","0","620210126","1","0","0","0","0","0","0","0","4","0","10011004","1","528","0","100","0","0","0","101011","620330024","2","0","29003","0","29003","0","2"
"600110302","1","71001012","0","61401","0","0","0","620080027","36","0","600003610","0","620210127","1","0","0","0","0","0","0","0","4","0","10011004","1","534","0","100","0","0","0","101011","620330025","2","0","30003","0","30003","0","2"
"600110312","1","71001012","0","61401","0","0","0","620080028","36","0","600003611","0","620210128","1","0","0","0","0","0","0","0","4","0","10011004","1","542","0","100","0","0","0","101011","620330026","2","0","31003","0","31003","0","2"
"600110322","1","71001012","0","61401","0","0","0","620080029","36","0","600003612","0","620210129","1","0","0","0","0","0","0","0","4","0","10011004","1","553","0","100","0","0","0","101011","620330027","2","0","32003","0","32003","0","2"
"600110332","1","71001012","0","61401","0","0","0","620080030","36","0","600003613","0","620210130","1","0","0","0","0","0","0","0","4","0","10011004","1","569","0","100","0","0","0","101011","620330028","2","0","33003","0","33003","0","2"
"600110342","1","71001012","0","61401","0","0","0","620080031","36","0","600003614","0","620210131","1","0","0","0","0","0","0","0","4","0","10011004","1","576","0","100","0","0","0","101011","620330029","2","0","34003","0","34003","0","2"
"600110352","1","71001012","0","61401","0","0","0","620080032","36","0","600003615","0","620210132","1","0","0","0","0","0","0","0","4","0","10011005","1","580","0","100","0","0","0","101011","620330030","2","0","35003","0","35003","0","2"
"600110362","1","71001012","0","61401","0","0","0","620080033","36","0","600003616","0","620210133","1","0","0","0","0","0","0","0","4","0","10011005","1","595","0","100","0","0","0","101011","620330031","2","0","36003","0","36003","0","2"
"600110372","1","71001012","0","61401","0","0","0","620080034","36","0","600003617","0","620210134","1","0","0","0","0","0","0","0","4","0","10011005","1","603","0","100","0","0","0","101011","620330032","2","0","37003","0","37003","0","2"
"600110382","1","71001012","0","61401","0","0","0","620080035","36","0","600003618","0","620210135","1","0","0","0","0","0","0","0","4","0","10011005","1","615","0","100","0","0","0","101011","620330033","2","0","38003","0","38003","0","2"
"600110392","1","71001012","0","61401","0","0","0","620080036","36","0","600003619","0","620210136","1","0","0","0","0","0","0","0","4","0","10011005","1","625","0","100","0","0","0","101011","620330034","2","0","39003","0","39003","0","2"
"600110402","1","71001012","0","61401","0","0","0","620080037","36","0","600003620","0","620210137","1","0","0","0","0","0","0","0","4","0","10011005","1","643","0","100","0","0","0","101011","620330035","2","0","40003","0","40003","0","2"
"600110412","1","71001012","0","61401","0","0","0","620080038","36","0","600003621","0","620210138","1","0","0","0","0","0","0","0","4","0","10011005","1","647","0","100","0","0","0","101011","620330036","2","0","41003","0","41003","0","2"
"600110422","1","71001012","0","61401","0","0","0","620080039","36","0","600003622","0","620210139","1","0","0","0","0","0","0","0","4","0","10011006","1","654","0","100","0","0","0","101011","620330037","2","0","42003","0","42003","0","2"
"600110432","1","71001012","0","61401","0","0","0","620080040","36","0","600003623","0","620210140","1","0","0","0","0","0","0","0","4","0","10011006","1","673","0","100","0","0","0","101011","620330038","2","0","43003","0","43003","0","2"
"600110442","1","71001012","0","61401","0","0","0","620080041","36","0","600003624","0","620210141","1","0","0","0","0","0","0","0","4","0","10011006","1","689","0","100","0","0","0","101011","620330039","2","0","44003","0","44003","0","2"
"600110452","1","71001012","0","61401","0","0","0","620080042","36","0","600003625","0","620210142","1","0","0","0","0","0","0","0","4","0","10011006","1","706","0","100","0","0","0","101011","620330040","2","0","45003","0","45003","0","2"
"600110462","1","71001012","0","61401","0","0","0","620080043","36","0","600003626","0","620210143","1","0","0","0","0","0","0","0","4","0","10011006","1","717","0","100","0","0","0","101011","620330041","2","0","46003","0","46003","0","2"
"600110472","1","71001012","0","61401","0","0","0","620080044","36","0","600003627","0","620210144","1","0","0","0","0","0","0","0","4","0","10011006","1","722","0","100","0","0","0","101011","620330042","2","0","47003","0","47003","0","2"
"600110482","1","71001012","0","61401","0","0","0","620080045","36","0","600003628","0","620210145","1","0","0","0","0","0","0","0","4","0","10011006","1","733","0","100","0","0","0","101011","620330043","2","0","48003","0","48003","0","2"
"600110492","1","71001012","0","61401","0","0","0","620080046","36","0","600003629","0","620210146","1","0","0","0","0","0","0","0","4","0","10011007","1","748","0","100","0","0","0","101011","620330044","2","0","49003","0","49003","0","2"
"600110502","1","71001012","0","61401","0","0","0","620080047","36","0","600003630","0","620210147","1","0","0","0","0","0","0","0","4","0","10011007","1","768","0","100","0","0","0","101011","620330045","2","0","50003","0","50003","0","2"
"600110512","1","71001012","0","61401","0","0","0","620080048","36","0","600003631","0","620210148","1","0","0","0","0","0","0","0","4","0","10011007","1","777","0","100","0","0","0","101011","620330046","2","0","51003","0","51003","0","2"
"600110522","1","71001012","0","61401","0","0","0","620080049","36","0","600003632","0","620210149","1","0","0","0","0","0","0","0","4","0","10011007","1","786","0","100","0","0","0","101011","620330047","2","0","52003","0","52003","0","2"
"600110532","1","71001012","0","61401","0","0","0","620080050","36","0","600003633","0","620210150","1","0","0","0","0","0","0","0","4","0","10011007","1","800","0","100","0","0","0","101011","620330048","2","0","53003","0","53003","0","2"
"600110542","1","71001012","0","61401","0","0","0","620080051","36","0","600003634","0","620210151","1","0","0","0","0","0","0","0","4","0","10011007","1","809","0","100","0","0","0","101011","620330049","2","0","54003","0","54003","0","2"
"600110552","1","71001012","0","61401","0","0","0","620080052","36","0","600003635","0","620210152","1","0","0","0","0","0","0","0","4","0","10011007","1","816","0","100","0","0","0","101011","620330050","2","0","55003","0","55003","0","2"
"600110562","1","71001012","0","61401","0","0","0","620080053","36","0","600003636","0","620210153","1","0","0","0","0","0","0","0","4","0","10011007","1","824","0","100","0","0","0","101011","620330051","2","0","56003","0","56003","0","2"
"600110572","1","71001012","0","61401","0","0","0","620080054","36","0","600003637","0","620210154","1","0","0","0","0","0","0","0","4","0","10011007","1","827","0","100","0","0","0","101011","620330052","2","0","57003","0","57003","0","2"
"600110582","1","71001012","0","61401","0","0","0","620080055","36","0","600003638","0","620210155","1","0","0","0","0","0","0","0","4","0","10011007","1","834","0","100","0","0","0","101011","620330053","2","0","58003","0","58003","0","2"
"600110592","1","71001012","0","61401","0","0","0","620080056","36","0","600003639","0","620210156","1","0","0","0","0","0","0","0","4","0","10011007","1","849","0","100","0","0","0","101011","620330054","2","0","59003","0","59003","0","2"
"600110602","1","71001012","0","61401","0","0","0","620080057","36","0","600003640","0","620210157","1","0","0","0","0","0","0","0","4","0","10011007","1","855","0","100","0","0","0","101011","620330055","2","0","60003","0","60003","0","2"
"600110612","1","71001012","0","61401","0","0","0","620080058","36","0","600003641","0","620210158","1","0","0","0","0","0","0","0","4","0","10011007","1","865","0","100","0","0","0","101011","620330056","2","0","61003","0","61003","0","2"
