74227e16e91ecdc9220fdb11fe6f452639c5ace4e99cb3e28d7b5bc970552521,5414a927ed56b4c12c217d2c13ef453c32ff0196cce729853a28fc4da7ab6aad,9a4053438e0e066158f61ed3ce0e18ffa782c597a1fd850b6c065d6a67f1b7ff,54934ca9e1a5210232537c4db0a5642cd9a34454df71bf89750d2058348c5d89,537c671250339818d4618bcec70e045e8334f3eabcd122498a448990783cd02a,6c3eabe9b1996a478a3d6c83ff24b5bd69daa4c0ab461c0fb8a8b8a3f57c5bda
"對霰彈槍附加<0>攻擊力+87%","5","3","87","2","30502087"
"對霰彈槍附加<0>攻擊力+88%","5","3","88","2","30502088"
"對霰彈槍附加<0>攻擊力+89%","5","3","89","2","30502089"
"對霰彈槍附加<0>攻擊力+90%","5","3","90","2","30502090"
"對霰彈槍附加<0>攻擊力+91%","5","3","91","2","30502091"
"對霰彈槍附加<0>攻擊力+92%","5","3","92","2","30502092"
"對霰彈槍附加<0>攻擊力+93%","5","3","93","2","30502093"
"對霰彈槍附加<0>攻擊力+94%","5","3","94","2","30502094"
"對霰彈槍附加<0>攻擊力+95%","5","3","95","2","30502095"
"對霰彈槍附加<0>攻擊力+96%","5","3","96","2","30502096"
"對霰彈槍附加<0>攻擊力+97%","5","3","97","2","30502097"
"對霰彈槍附加<0>攻擊力+98%","5","3","98","2","30502098"
"對霰彈槍附加<0>攻擊力+99%","5","3","99","2","30502099"
"對霰彈槍附加<0>攻擊力+100%","5","3","100","2","30502100"
"對升降機附加<1>HP+10%","1","4","10","1","40101010"
"對升降機附加<1>HP+11%","1","4","11","1","40101011"
"對升降機附加<1>HP+12%","1","4","12","1","40101012"
"對升降機附加<1>HP+13%","1","4","13","1","40101013"
"對升降機附加<1>HP+14%","1","4","14","1","40101014"
"對升降機附加<1>HP+15%","1","4","15","1","40101015"
"對升降機附加<1>HP+16%","1","4","16","1","40101016"
"對升降機附加<1>HP+17%","1","4","17","1","40101017"
"對升降機附加<1>HP+18%","1","4","18","1","40101018"
"對升降機附加<1>HP+19%","1","4","19","1","40101019"
"對升降機附加<1>HP+20%","1","4","20","1","40101020"
"對升降機附加<1>HP+21%","1","4","21","1","40101021"
"對升降機附加<1>HP+22%","1","4","22","1","40101022"
"對升降機附加<1>HP+23%","1","4","23","1","40101023"
"對升降機附加<1>HP+24%","1","4","24","1","40101024"
"對升降機附加<1>HP+25%","1","4","25","1","40101025"
"對升降機附加<1>HP+26%","1","4","26","1","40101026"
"對升降機附加<1>HP+27%","1","4","27","1","40101027"
"對升降機附加<1>HP+28%","1","4","28","1","40101028"
"對升降機附加<1>HP+29%","1","4","29","1","40101029"
"對升降機附加<1>HP+30%","1","4","30","1","40101030"
"對升降機附加<1>HP+31%","1","4","31","1","40101031"
"對升降機附加<1>HP+32%","1","4","32","1","40101032"
"對升降機附加<1>HP+33%","1","4","33","1","40101033"
"對升降機附加<1>HP+34%","1","4","34","1","40101034"
"對升降機附加<1>HP+35%","1","4","35","1","40101035"
"對升降機附加<1>HP+36%","1","4","36","1","40101036"
"對升降機附加<1>HP+37%","1","4","37","1","40101037"
"對升降機附加<1>HP+38%","1","4","38","1","40101038"
"對升降機附加<1>HP+39%","1","4","39","1","40101039"
"對升降機附加<1>HP+40%","1","4","40","1","40101040"
"對升降機附加<1>HP+41%","1","4","41","1","40101041"
"對升降機附加<1>HP+42%","1","4","42","1","40101042"
"對升降機附加<1>HP+43%","1","4","43","1","40101043"
"對升降機附加<1>HP+44%","1","4","44","1","40101044"
"對升降機附加<1>HP+45%","1","4","45","1","40101045"
"對升降機附加<1>HP+46%","1","4","46","1","40101046"
"對升降機附加<1>HP+47%","1","4","47","1","40101047"
"對升降機附加<1>HP+48%","1","4","48","1","40101048"
"對升降機附加<1>HP+49%","1","4","49","1","40101049"
"對升降機附加<1>HP+50%","1","4","50","1","40101050"
"對升降機附加<1>HP+51%","1","4","51","1","40101051"
"對升降機附加<1>HP+52%","1","4","52","1","40101052"
"對升降機附加<1>HP+53%","1","4","53","1","40101053"
"對升降機附加<1>HP+54%","1","4","54","1","40101054"
"對升降機附加<1>HP+55%","1","4","55","1","40101055"
"對升降機附加<1>HP+56%","1","4","56","1","40101056"
"對升降機附加<1>HP+57%","1","4","57","1","40101057"
"對升降機附加<1>HP+58%","1","4","58","1","40101058"
"對升降機附加<1>HP+59%","1","4","59","1","40101059"
"對升降機附加<1>HP+60%","1","4","60","1","40101060"
"對升降機附加<1>HP+61%","1","4","61","1","40101061"
"對升降機附加<1>HP+62%","1","4","62","1","40101062"
"對升降機附加<1>HP+63%","1","4","63","1","40101063"
"對升降機附加<1>HP+64%","1","4","64","1","40101064"
"對升降機附加<1>HP+65%","1","4","65","1","40101065"
"對升降機附加<1>HP+66%","1","4","66","1","40101066"
"對升降機附加<1>HP+67%","1","4","67","1","40101067"
"對升降機附加<1>HP+68%","1","4","68","1","40101068"
"對升降機附加<1>HP+69%","1","4","69","1","40101069"
"對升降機附加<1>HP+70%","1","4","70","1","40101070"
"對升降機附加<1>HP+71%","1","4","71","1","40101071"
"對升降機附加<1>HP+72%","1","4","72","1","40101072"
"對升降機附加<1>HP+73%","1","4","73","1","40101073"
"對升降機附加<1>HP+74%","1","4","74","1","40101074"
"對升降機附加<1>HP+75%","1","4","75","1","40101075"
"對升降機附加<1>HP+76%","1","4","76","1","40101076"
"對升降機附加<1>HP+77%","1","4","77","1","40101077"
"對升降機附加<1>HP+78%","1","4","78","1","40101078"
"對升降機附加<1>HP+79%","1","4","79","1","40101079"
"對升降機附加<1>HP+80%","1","4","80","1","40101080"
"對升降機附加<1>HP+81%","1","4","81","1","40101081"
"對升降機附加<1>HP+82%","1","4","82","1","40101082"
"對升降機附加<1>HP+83%","1","4","83","1","40101083"
"對升降機附加<1>HP+84%","1","4","84","1","40101084"
"對升降機附加<1>HP+85%","1","4","85","1","40101085"
"對升降機附加<1>HP+86%","1","4","86","1","40101086"
"對升降機附加<1>HP+87%","1","4","87","1","40101087"
"對升降機附加<1>HP+88%","1","4","88","1","40101088"
"對升降機附加<1>HP+89%","1","4","89","1","40101089"
"對升降機附加<1>HP+90%","1","4","90","1","40101090"
"對升降機附加<1>HP+91%","1","4","91","1","40101091"
"對升降機附加<1>HP+92%","1","4","92","1","40101092"
"對升降機附加<1>HP+93%","1","4","93","1","40101093"
"對升降機附加<1>HP+94%","1","4","94","1","40101094"
"對升降機附加<1>HP+95%","1","4","95","1","40101095"
"對升降機附加<1>HP+96%","1","4","96","1","40101096"
"對升降機附加<1>HP+97%","1","4","97","1","40101097"
"對升降機附加<1>HP+98%","1","4","98","1","40101098"
"對升降機附加<1>HP+99%","1","4","99","1","40101099"
"對升降機附加<1>HP+100%","1","4","100","1","40101100"
"對鉤子附加<1>HP+10%","2","4","10","1","40201010"
"對鉤子附加<1>HP+11%","2","4","11","1","40201011"
"對鉤子附加<1>HP+12%","2","4","12","1","40201012"
"對鉤子附加<1>HP+13%","2","4","13","1","40201013"
"對鉤子附加<1>HP+14%","2","4","14","1","40201014"
"對鉤子附加<1>HP+15%","2","4","15","1","40201015"
"對鉤子附加<1>HP+16%","2","4","16","1","40201016"
"對鉤子附加<1>HP+17%","2","4","17","1","40201017"
"對鉤子附加<1>HP+18%","2","4","18","1","40201018"
"對鉤子附加<1>HP+19%","2","4","19","1","40201019"
"對鉤子附加<1>HP+20%","2","4","20","1","40201020"
"對鉤子附加<1>HP+21%","2","4","21","1","40201021"
"對鉤子附加<1>HP+22%","2","4","22","1","40201022"
"對鉤子附加<1>HP+23%","2","4","23","1","40201023"
"對鉤子附加<1>HP+24%","2","4","24","1","40201024"
"對鉤子附加<1>HP+25%","2","4","25","1","40201025"
"對鉤子附加<1>HP+26%","2","4","26","1","40201026"
"對鉤子附加<1>HP+27%","2","4","27","1","40201027"
"對鉤子附加<1>HP+28%","2","4","28","1","40201028"
"對鉤子附加<1>HP+29%","2","4","29","1","40201029"
"對鉤子附加<1>HP+30%","2","4","30","1","40201030"
"對鉤子附加<1>HP+31%","2","4","31","1","40201031"
"對鉤子附加<1>HP+32%","2","4","32","1","40201032"
"對鉤子附加<1>HP+33%","2","4","33","1","40201033"
"對鉤子附加<1>HP+34%","2","4","34","1","40201034"
"對鉤子附加<1>HP+35%","2","4","35","1","40201035"
"對鉤子附加<1>HP+36%","2","4","36","1","40201036"
"對鉤子附加<1>HP+37%","2","4","37","1","40201037"
"對鉤子附加<1>HP+38%","2","4","38","1","40201038"
"對鉤子附加<1>HP+39%","2","4","39","1","40201039"
"對鉤子附加<1>HP+40%","2","4","40","1","40201040"
"對鉤子附加<1>HP+41%","2","4","41","1","40201041"
"對鉤子附加<1>HP+42%","2","4","42","1","40201042"
"對鉤子附加<1>HP+43%","2","4","43","1","40201043"
"對鉤子附加<1>HP+44%","2","4","44","1","40201044"
"對鉤子附加<1>HP+45%","2","4","45","1","40201045"
"對鉤子附加<1>HP+46%","2","4","46","1","40201046"
"對鉤子附加<1>HP+47%","2","4","47","1","40201047"
"對鉤子附加<1>HP+48%","2","4","48","1","40201048"
"對鉤子附加<1>HP+49%","2","4","49","1","40201049"
"對鉤子附加<1>HP+50%","2","4","50","1","40201050"
"對鉤子附加<1>HP+51%","2","4","51","1","40201051"
"對鉤子附加<1>HP+52%","2","4","52","1","40201052"
"對鉤子附加<1>HP+53%","2","4","53","1","40201053"
"對鉤子附加<1>HP+54%","2","4","54","1","40201054"
"對鉤子附加<1>HP+55%","2","4","55","1","40201055"
"對鉤子附加<1>HP+56%","2","4","56","1","40201056"
"對鉤子附加<1>HP+57%","2","4","57","1","40201057"
"對鉤子附加<1>HP+58%","2","4","58","1","40201058"
"對鉤子附加<1>HP+59%","2","4","59","1","40201059"
"對鉤子附加<1>HP+60%","2","4","60","1","40201060"
"對鉤子附加<1>HP+61%","2","4","61","1","40201061"
"對鉤子附加<1>HP+62%","2","4","62","1","40201062"
"對鉤子附加<1>HP+63%","2","4","63","1","40201063"
"對鉤子附加<1>HP+64%","2","4","64","1","40201064"
"對鉤子附加<1>HP+65%","2","4","65","1","40201065"
"對鉤子附加<1>HP+66%","2","4","66","1","40201066"
"對鉤子附加<1>HP+67%","2","4","67","1","40201067"
"對鉤子附加<1>HP+68%","2","4","68","1","40201068"
"對鉤子附加<1>HP+69%","2","4","69","1","40201069"
"對鉤子附加<1>HP+70%","2","4","70","1","40201070"
"對鉤子附加<1>HP+71%","2","4","71","1","40201071"
"對鉤子附加<1>HP+72%","2","4","72","1","40201072"
"對鉤子附加<1>HP+73%","2","4","73","1","40201073"
"對鉤子附加<1>HP+74%","2","4","74","1","40201074"
"對鉤子附加<1>HP+75%","2","4","75","1","40201075"
"對鉤子附加<1>HP+76%","2","4","76","1","40201076"
"對鉤子附加<1>HP+77%","2","4","77","1","40201077"
"對鉤子附加<1>HP+78%","2","4","78","1","40201078"
"對鉤子附加<1>HP+79%","2","4","79","1","40201079"
"對鉤子附加<1>HP+80%","2","4","80","1","40201080"
"對鉤子附加<1>HP+81%","2","4","81","1","40201081"
"對鉤子附加<1>HP+82%","2","4","82","1","40201082"
"對鉤子附加<1>HP+83%","2","4","83","1","40201083"
"對鉤子附加<1>HP+84%","2","4","84","1","40201084"
"對鉤子附加<1>HP+85%","2","4","85","1","40201085"
"對鉤子附加<1>HP+86%","2","4","86","1","40201086"
"對鉤子附加<1>HP+87%","2","4","87","1","40201087"
"對鉤子附加<1>HP+88%","2","4","88","1","40201088"
"對鉤子附加<1>HP+89%","2","4","89","1","40201089"
"對鉤子附加<1>HP+90%","2","4","90","1","40201090"
"對鉤子附加<1>HP+91%","2","4","91","1","40201091"
"對鉤子附加<1>HP+92%","2","4","92","1","40201092"
"對鉤子附加<1>HP+93%","2","4","93","1","40201093"
"對鉤子附加<1>HP+94%","2","4","94","1","40201094"
"對鉤子附加<1>HP+95%","2","4","95","1","40201095"
"對鉤子附加<1>HP+96%","2","4","96","1","40201096"
"對鉤子附加<1>HP+97%","2","4","97","1","40201097"
"對鉤子附加<1>HP+98%","2","4","98","1","40201098"
"對鉤子附加<1>HP+99%","2","4","99","1","40201099"
"對鉤子附加<1>HP+100%","2","4","100","1","40201100"
"對推進器附加<1>HP+10%","3","4","10","1","40301010"
"對推進器附加<1>HP+11%","3","4","11","1","40301011"
"對推進器附加<1>HP+12%","3","4","12","1","40301012"
"對推進器附加<1>HP+13%","3","4","13","1","40301013"
"對推進器附加<1>HP+14%","3","4","14","1","40301014"
"對推進器附加<1>HP+15%","3","4","15","1","40301015"
"對推進器附加<1>HP+16%","3","4","16","1","40301016"
"對推進器附加<1>HP+17%","3","4","17","1","40301017"
"對推進器附加<1>HP+18%","3","4","18","1","40301018"
"對推進器附加<1>HP+19%","3","4","19","1","40301019"
"對推進器附加<1>HP+20%","3","4","20","1","40301020"
"對推進器附加<1>HP+21%","3","4","21","1","40301021"
"對推進器附加<1>HP+22%","3","4","22","1","40301022"
"對推進器附加<1>HP+23%","3","4","23","1","40301023"
"對推進器附加<1>HP+24%","3","4","24","1","40301024"
"對推進器附加<1>HP+25%","3","4","25","1","40301025"
"對推進器附加<1>HP+26%","3","4","26","1","40301026"
"對推進器附加<1>HP+27%","3","4","27","1","40301027"
"對推進器附加<1>HP+28%","3","4","28","1","40301028"
"對推進器附加<1>HP+29%","3","4","29","1","40301029"
"對推進器附加<1>HP+30%","3","4","30","1","40301030"
"對推進器附加<1>HP+31%","3","4","31","1","40301031"
"對推進器附加<1>HP+32%","3","4","32","1","40301032"
"對推進器附加<1>HP+33%","3","4","33","1","40301033"
"對推進器附加<1>HP+34%","3","4","34","1","40301034"
"對推進器附加<1>HP+35%","3","4","35","1","40301035"
"對推進器附加<1>HP+36%","3","4","36","1","40301036"
"對推進器附加<1>HP+37%","3","4","37","1","40301037"
"對推進器附加<1>HP+38%","3","4","38","1","40301038"
"對推進器附加<1>HP+39%","3","4","39","1","40301039"
"對推進器附加<1>HP+40%","3","4","40","1","40301040"
"對推進器附加<1>HP+41%","3","4","41","1","40301041"
"對推進器附加<1>HP+42%","3","4","42","1","40301042"
"對推進器附加<1>HP+43%","3","4","43","1","40301043"
"對推進器附加<1>HP+44%","3","4","44","1","40301044"
"對推進器附加<1>HP+45%","3","4","45","1","40301045"
"對推進器附加<1>HP+46%","3","4","46","1","40301046"
"對推進器附加<1>HP+47%","3","4","47","1","40301047"
"對推進器附加<1>HP+48%","3","4","48","1","40301048"
"對推進器附加<1>HP+49%","3","4","49","1","40301049"
"對推進器附加<1>HP+50%","3","4","50","1","40301050"
"對推進器附加<1>HP+51%","3","4","51","1","40301051"
"對推進器附加<1>HP+52%","3","4","52","1","40301052"
"對推進器附加<1>HP+53%","3","4","53","1","40301053"
"對推進器附加<1>HP+54%","3","4","54","1","40301054"
"對推進器附加<1>HP+55%","3","4","55","1","40301055"
"對推進器附加<1>HP+56%","3","4","56","1","40301056"
"對推進器附加<1>HP+57%","3","4","57","1","40301057"
"對推進器附加<1>HP+58%","3","4","58","1","40301058"
"對推進器附加<1>HP+59%","3","4","59","1","40301059"
"對推進器附加<1>HP+60%","3","4","60","1","40301060"
"對推進器附加<1>HP+61%","3","4","61","1","40301061"
"對推進器附加<1>HP+62%","3","4","62","1","40301062"
"對推進器附加<1>HP+63%","3","4","63","1","40301063"
"對推進器附加<1>HP+64%","3","4","64","1","40301064"
"對推進器附加<1>HP+65%","3","4","65","1","40301065"
"對推進器附加<1>HP+66%","3","4","66","1","40301066"
"對推進器附加<1>HP+67%","3","4","67","1","40301067"
"對推進器附加<1>HP+68%","3","4","68","1","40301068"
"對推進器附加<1>HP+69%","3","4","69","1","40301069"
"對推進器附加<1>HP+70%","3","4","70","1","40301070"
"對推進器附加<1>HP+71%","3","4","71","1","40301071"
"對推進器附加<1>HP+72%","3","4","72","1","40301072"
"對推進器附加<1>HP+73%","3","4","73","1","40301073"
"對推進器附加<1>HP+74%","3","4","74","1","40301074"
"對推進器附加<1>HP+75%","3","4","75","1","40301075"
"對推進器附加<1>HP+76%","3","4","76","1","40301076"
"對推進器附加<1>HP+77%","3","4","77","1","40301077"
"對推進器附加<1>HP+78%","3","4","78","1","40301078"
"對推進器附加<1>HP+79%","3","4","79","1","40301079"
"對推進器附加<1>HP+80%","3","4","80","1","40301080"
"對推進器附加<1>HP+81%","3","4","81","1","40301081"
"對推進器附加<1>HP+82%","3","4","82","1","40301082"
"對推進器附加<1>HP+83%","3","4","83","1","40301083"
"對推進器附加<1>HP+84%","3","4","84","1","40301084"
"對推進器附加<1>HP+85%","3","4","85","1","40301085"
"對推進器附加<1>HP+86%","3","4","86","1","40301086"
"對推進器附加<1>HP+87%","3","4","87","1","40301087"
"對推進器附加<1>HP+88%","3","4","88","1","40301088"
"對推進器附加<1>HP+89%","3","4","89","1","40301089"
"對推進器附加<1>HP+90%","3","4","90","1","40301090"
"對推進器附加<1>HP+91%","3","4","91","1","40301091"
"對推進器附加<1>HP+92%","3","4","92","1","40301092"
"對推進器附加<1>HP+93%","3","4","93","1","40301093"
"對推進器附加<1>HP+94%","3","4","94","1","40301094"
"對推進器附加<1>HP+95%","3","4","95","1","40301095"
"對推進器附加<1>HP+96%","3","4","96","1","40301096"
"對推進器附加<1>HP+97%","3","4","97","1","40301097"
"對推進器附加<1>HP+98%","3","4","98","1","40301098"
"對推進器附加<1>HP+99%","3","4","99","1","40301099"
"對推進器附加<1>HP+100%","3","4","100","1","40301100"
