592b6396fc1d24e127b4c5b96682c1233e44d511662a3f55eab472ce206a549b,8b27624189dedbb4737518e400747d3a0859daa755e250dcf6a1d2904c57e320,1281de4c9eed8a908e762dc87fae41de9e5365ef2caaf40ed5370435f3d85fb9,f7cd8737f6a8f0c54d969adacb8d13fd7fce73498fe8ea6a108aa3a4ea5a14ef,2f103e0985e1a5263a8c28dc7efd206fd23cc85a51022d53d463da314adfde6a,11f69c1ea028c737426c0ea971da9c6672c819a3129eb95d9bf34fe53cb982ed,e1ea5dcbe5402abfc96ac756dd0d4dc66e7b2d1cb9d2efcae995b08d0e0ee3da,28a07b7dd2ea40907f59c463da08ea5039210bfc2b1aabe95e94529a5e5c910a,0f47c302f29736cb4c714de6c604e6c87aa0b07de1fae0869cb778cb11d83a39,8b0adea92dd091565e026a454e941ce44da02f66759df218541bbf07073039e8,3aa34f293d8061700bf78cd43967fbeccb366114c76b2648f950cc69ca81d729
"100111","33214","-340","0.01","33214040","2","","320","","",""
"0","33214","","","33214041","93","","","","",""
"800","33214","","","33214042","32","","1","","",""
"0.7","33214","","","33214043","93","","","","",""
"702","33214","","","33214044","32","","1","","",""
"0.5","33214","","","33214045","93","","","","",""
"se_common","33214","0","","33214046","23","","se_sys_login_birthday_blow_candle","","",""
"701","33214","","","33214047","32","","0","","",""
"0.4","33214","","","33214048","93","","","","",""
"se_common","33214","0","","33214049","23","","se_sys_login_birthday_cracker","","",""
"700","33214","","","33214050","32","","1","","",""
"se_common","33214","0","","33214051","23","","se_sys_login_birthday_calendar_applause","","",""
"100211","33214","0","wac_birthday_idle_wish","33214052","3","","wac_birthday_clap_to_wish","1","0.2","0.2"
"0.1","33214","","","33214053","93","","","","",""
"100111","33214","0","wac_birthday_idle_smile","33214054","3","","wac_birthday_clap","1","0.2","0.2"
"2","33214","","","33214055","93","","","","",""
"1","33214","","","33214056","131","","","","",""
"vo_wac_33214","33214","0","0","33214057","21","","vo_wac_33214_000","","",""
"100311","33214","10","1","33214058","11","0.5","謝謝你們今天為我準備了\n這麼棒的生日蛋糕。\n那個……抱歉，總覺得太害羞了，\n所以沒辦法表達得很好。","1","0","0"
"0","33214","","","33214059","91","","","","",""
"100311","33214","1","","33214060","3","","wac_birthday_idle_normal","","0.2",""
"100211","33214","1","","33214061","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_33214","33214","0","0","33214062","21","","vo_wac_33214_001","","",""
"100211","33214","10","1","33214063","11","0.5","沒關係的。\n看怜妳現在的表情，\n就知道妳非常高興了♪","1","0","0"
"0","33214","","","33214064","91","","","","",""
"100211","33214","1","","33214065","3","","wac_birthday_idle_smile","","0.2",""
"100111","33214","1","","33214066","3","","wac_birthday_talk_doya","","0.2",""
"vo_wac_33214","33214","0","0","33214067","21","","vo_wac_33214_002","","",""
"100111","33214","10","1","33214068","11","0.5","難得能看到怜滿臉通紅的模樣呢～\n來吧來吧，騎士先生也要牢牢地\n把這副模樣烙印在腦海裡喔♪","1","0","0"
"0","33214","","","33214069","91","","","","",""
"100111","33214","1","","33214070","3","","wac_birthday_idle_doya","","0.2",""
"100311","33214","1","","33214071","3","","wac_birthday_talk_wish","","0.2",""
"vo_wac_33214","33214","0","0","33214072","21","","vo_wac_33214_003","","",""
"100311","33214","10","1","33214073","11","0.5","日、日和妳別這樣……！\n你也別把這種話當真，\n別目不轉睛地盯著我看！\n我的表情會變得更奇怪的……！","1","0","0"
"0","33214","","","33214074","91","","","","",""
"0","33214","","","33214075","22","","","","",""
"bgm_M321","34314","","","34314001","25","","bgm_M321_2C","","",""
"1","34314","250","-1000","34314002","1","wac_birthday_idle_normal","100711","-70","2","0"
"1","34314","256","170","34314003","1","wac_birthday_idle_normal","100611","-260","2","1"
"1","34314","259","270","34314004","1","wac_birthday_idle_wish","102211","-310","2","1"
"1","34314","257","385","34314005","1","wac_birthday_idle_smile","103111","-270","2","1"
"1","34314","258","510","34314006","1","wac_birthday_idle_smile","104411","-310","2","1"
"100711","34314","","","34314007","13","","300","","",""
"100611","34314","","","34314008","13","","300","","",""
"102211","34314","","","34314009","13","","300","","",""
"103111","34314","","","34314010","13","","300","","",""
"104411","34314","","","34314011","13","","300","","",""
"502","34314","0","0","34314012","31","","502","1","0",""
"600","34314","0","0","34314013","31","","600","1","1",""
"602","34314","0","0","34314014","31","","602","1","0",""
"603","34314","0","0","34314015","31","","603","1","0",""
"604","34314","30","60","34314016","31","","604","1","1",""
"615","34314","0","0","34314017","31","","615","1","1",""
"700","34314","0","0","34314018","31","","700","1","0",""
"701","34314","0","0","34314019","31","","701","1","0",""
"702","34314","0","0","34314020","31","","702","1","0",""
"800","34314","0","0","34314021","31","","800","1","0",""
"958","34314","30","60","34314022","31","","958","1","1",""
"1","34314","","","34314023","93","","","","",""
"102211","34314","0","wac_birthday_reaction_03","34314024","3","","wac_birthday_reaction_05","1","0.2","0.2"
"100611","34314","0","wac_birthday_reaction_03","34314025","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.1","34314","","","34314026","93","","","","",""
"103111","34314","0","wac_birthday_reaction_04","34314027","3","","wac_birthday_reaction_01","1","0.2","0.2"
"104411","34314","0","wac_birthday_reaction_03","34314028","3","","wac_birthday_reaction_02","1","0.2","0.2"
"0.3","34314","","","34314029","93","","","","",""
"100711","34314","1","","34314030","3","","wac_birthday_run_01","","0.2",""
"100711","34314","-70","3","34314031","2","","0","","",""
"2.5","34314","","","34314032","93","","","","",""
"602","34314","","","34314033","32","","1","","",""
"0.6","34314","","","34314034","93","","","","",""
"502","34314","","","34314035","32","","1","","",""
"600","34314","","","34314036","32","","0","","",""
"615","34314","","","34314037","32","","0","","",""
"604","34314","","","34314038","32","","0","","",""
"701","34314","","","34314039","32","","1","","",""
"958","34314","0","0.01","34314040","33","","0","","",""
"100711","34314","0","wac_birthday_wish_02","34314041","3","","wac_birthday_blowout_02","1","0.2","0.2"
"100711","34314","-330","0.01","34314042","2","","-200","","",""
"100611","34314","1","","34314043","3","","wac_birthday_idle_normal","","0.2",""
"100611","34314","-320","0.01","34314044","2","","150","","",""
"102211","34314","1","","34314045","3","","wac_birthday_idle_wish","","0.2",""
"102211","34314","-360","0.01","34314046","2","","250","","",""
"103111","34314","1","","34314047","3","","wac_birthday_idle_smile","","0.2",""
"103111","34314","-320","0.01","34314048","2","","370","","",""
"104411","34314","1","","34314049","3","","wac_birthday_idle_smile","","0.2",""
"104411","34314","-360","0.01","34314050","2","","490","","",""
"0","34314","","","34314051","93","","","","",""
"800","34314","","","34314052","32","","1","","",""
"0.7","34314","","","34314053","93","","","","",""
"702","34314","","","34314054","32","","1","","",""
"0.5","34314","","","34314055","93","","","","",""
"se_common","34314","0","","34314056","23","","se_sys_login_birthday_blow_candle","","",""
"701","34314","","","34314057","32","","0","","",""
"0.4","34314","","","34314058","93","","","","",""
"se_common","34314","0","","34314059","23","","se_sys_login_birthday_cracker","","",""
"700","34314","","","34314060","32","","1","","",""
"se_common","34314","0","","34314061","23","","se_sys_login_birthday_calendar_applause","","",""
"100611","34314","0","wac_birthday_idle_normal","34314062","3","","wac_birthday_clap","1","0.2","0.2"
"103111","34314","0","wac_birthday_idle_smile","34314063","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","34314","","","34314064","93","","","","",""
"102211","34314","0","wac_birthday_idle_wish","34314065","3","","wac_birthday_clap_to_wish","1","0.2","0.2"
"0.1","34314","","","34314066","93","","","","",""
"104411","34314","0","wac_birthday_idle_smile","34314067","3","","wac_birthday_clap","1","0.2","0.2"
"2","34314","","","34314068","93","","","","",""
"1","34314","","","34314069","131","","","","",""
"vo_wac_34314","34314","0","0","34314070","21","","vo_wac_34314_000","","",""
"100711","34314","10","1","34314071","11","0.5","這天終於到來了～！\n今天是宮子的生日，\n所以要準備像山一樣多的布丁，\n盛大地慶祝一番～♪","1","0","0"
"0","34314","","","34314072","91","","","","",""
"100711","34314","1","","34314073","3","","wac_birthday_idle_smile","","0.2",""
"100611","34314","1","","34314074","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_34314","34314","0","0","34314075","21","","vo_wac_34314_001","","",""
"100611","34314","10","1","34314076","11","0.5","我們當然準備了很多\n香甜又滑嫩的布丁囉～♪\n一口氣塞滿嘴巴，\n可能會從嘴邊滴下來唷～♪","1","0","0"
"0","34314","","","34314077","91","","","","",""
"100611","34314","1","","34314078","3","","wac_birthday_idle_smile","","0.2",""
"100711","34314","1","","34314079","3","","wac_birthday_talk_doya","","0.2",""
"vo_wac_34314","34314","0","0","34314080","21","","vo_wac_34314_002","","",""
"100711","34314","10","1","34314081","11","0.5","你們很懂該送什麼禮物嘛！\n真的很感謝喲～♪\n之後除了生日以外，\n盂蘭盆節和忌日時也交出布丁來吧～","1","0","0"
"0","34314","","","34314082","91","","","","",""
"100711","34314","1","","34314083","3","","wac_birthday_idle_doya","","0.2",""
"102211","34314","1","","34314084","3","","wac_birthday_talk_sad","","0.2",""
"vo_wac_34314","34314","0","0","34314085","21","","vo_wac_34314_003","","",""
"102211","34314","10","1","34314086","11","0.5","等一下，妳也太貪心了吧！？\n一年內辦好幾次的話，\n蘭德索爾的布丁\n會全消失的！","1","0","0"
"0","34314","","","34314087","91","","","","",""
"102211","34314","1","","34314088","3","","wac_birthday_idle_sad","","0.2",""
"103111","34314","1","","34314089","3","","wac_birthday_talk_wish","","0.2",""
"vo_wac_34314","34314","0","0","34314090","21","","vo_wac_34314_004","","",""
"103111","34314","10","1","34314091","11","0.5","不過，妳開心真是太好了。\n只要宮子一直都這麼開心，\n靈魂就能維持純潔，\n不會轉變成惡靈吧……","1","0","0"
"0","34314","","","34314092","91","","","","",""
"103111","34314","1","","34314093","3","","wac_birthday_idle_wish","","0.2",""
"104411","34314","1","","34314094","3","","wac_birthday_talk_sad","","0.2",""
"vo_wac_34314","34314","0","0","34314095","21","","vo_wac_34314_005","","",""
"104411","34314","10","1","34314096","11","0.5","嗯～\n無止境地要求布丁，\n其實已經有一半算是惡靈了吧？","1","0","0"
"0","34314","","","34314097","91","","","","",""
"0","34314","","","34314098","22","","","","",""
"bgm_M321","34414","","","34414001","25","","bgm_M321_2C","","",""
"1","34414","250","-1000","34414002","1","wac_birthday_idle_normal","102911","-70","2","0"
"1","34414","256","230","34414003","1","wac_birthday_idle_smile","104211","-270","2","1"
"1","34414","257","410","34414004","1","wac_birthday_idle_normal","105411","-310","2","1"
"102911","34414","","","34414005","13","","300","","",""
"104211","34414","","","34414006","13","","300","","",""
"105411","34414","","","34414007","13","","300","","",""
"502","34414","0","0","34414008","31","","502","1","0",""
"600","34414","0","0","34414009","31","","600","1","1",""
"602","34414","0","0","34414010","31","","602","1","0",""
"603","34414","0","0","34414011","31","","603","1","0",""
"604","34414","30","60","34414012","31","","604","1","1",""
"615","34414","0","0","34414013","31","","615","1","1",""
"700","34414","0","0","34414014","31","","700","1","0",""
"701","34414","0","0","34414015","31","","701","1","0",""
"702","34414","0","0","34414016","31","","702","1","0",""
"800","34414","0","0","34414017","31","","800","1","0",""
"959","34414","30","60","34414018","31","","959","1","1",""
"1","34414","","","34414019","93","","","","",""
"105411","34414","0","wac_birthday_reaction_03","34414020","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.1","34414","","","34414021","93","","","","",""
"104211","34414","0","wac_birthday_reaction_04","34414022","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.3","34414","","","34414023","93","","","","",""
"102911","34414","1","","34414024","3","","wac_birthday_run_01","","0.2",""
"102911","34414","-70","3","34414025","2","","0","","",""
"2.5","34414","","","34414026","93","","","","",""
"602","34414","","","34414027","32","","1","","",""
"0.6","34414","","","34414028","93","","","","",""
"502","34414","","","34414029","32","","1","","",""
"600","34414","","","34414030","32","","0","","",""
"615","34414","","","34414031","32","","0","","",""
"604","34414","","","34414032","32","","0","","",""
"701","34414","","","34414033","32","","1","","",""
"959","34414","0","0.01","34414034","33","","0","","",""
"102911","34414","0","wac_birthday_wish_02","34414035","3","","wac_birthday_blowout_01","1","0.2","0.2"
"102911","34414","-330","0.01","34414036","2","","-200","","",""
"104211","34414","1","","34414037","3","","wac_birthday_idle_smile","","0.2",""
"104211","34414","-320","0.01","34414038","2","","180","","",""
"105411","34414","1","","34414039","3","","wac_birthday_idle_normal","","0.2",""
"105411","34414","-340","0.01","34414040","2","","320","","",""
"0","34414","","","34414041","93","","","","",""
"800","34414","","","34414042","32","","1","","",""
"0.7","34414","","","34414043","93","","","","",""
"702","34414","","","34414044","32","","1","","",""
"0.5","34414","","","34414045","93","","","","",""
"se_common","34414","0","","34414046","23","","se_sys_login_birthday_blow_candle","","",""
"701","34414","","","34414047","32","","0","","",""
"0.4","34414","","","34414048","93","","","","",""
"se_common","34414","0","","34414049","23","","se_sys_login_birthday_cracker","","",""
"700","34414","","","34414050","32","","1","","",""
"se_common","34414","0","","34414051","23","","se_sys_login_birthday_calendar_applause","","",""
"104211","34414","0","wac_birthday_idle_smile","34414052","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","34414","","","34414053","93","","","","",""
"105411","34414","0","wac_birthday_idle_normal","34414054","3","","wac_birthday_clap","1","0.2","0.2"
"2","34414","","","34414055","93","","","","",""
"1","34414","","","34414056","131","","","","",""
"vo_wac_34414","34414","0","0","34414057","21","","vo_wac_34414_000","","",""
"102911","34414","10","1","34414058","11","0.5","各位，今天謝謝你們為我慶生♪\n這種時候果然該來場\n生日演唱會之類的嗎？","1","0","0"
"0","34414","","","34414059","91","","","","",""
"102911","34414","1","","34414060","3","","wac_birthday_idle_normal","","0.2",""
"104211","34414","1","","34414061","3","","wac_birthday_talk_normal","","0.2",""
"vo_wac_34414","34414","0","0","34414062","21","","vo_wac_34414_001","","",""
"104211","34414","10","1","34414063","11","0.5","好像會很開心……\n但仔細想想，\n由慶生對象來唱歌跳舞，\n是件很奇怪的事呢。","1","0","0"
"0","34414","","","34414064","91","","","","",""
"104211","34414","1","","34414065","3","","wac_birthday_idle_normal","","0.2",""
"105411","34414","1","","34414066","3","","wac_birthday_talk_wish","","0.2",""
"vo_wac_34414","34414","0","0","34414067","21","","vo_wac_34414_002","","",""
"105411","34414","10","1","34414068","11","0.5","就想成是回禮怎麼樣？\n想想，這次騎士先生也\n幫忙準備了蛋糕。\n這樣不就能成為偶像風格的回禮嗎？","1","0","0"
"0","34414","","","34414069","91","","","","",""
"105411","34414","1","","34414070","3","","wac_birthday_idle_wish","","0.2",""
"102911","34414","1","","34414071","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_34414","34414","0","0","34414072","21","","vo_wac_34414_003","","",""
"102911","34414","10","1","34414073","11","0.5","紡希，說得好♪\n那麼就注入感謝的心意……\n為你舉辦一場生日演唱會吧♪","1","0","0"
"0","34414","","","34414074","91","","","","",""
"0","34414","","","34414075","22","","","","",""
"bgm_M321","35314","","","35314001","25","","bgm_M321_2C","","",""
"1","35314","250","-1000","35314002","1","wac_birthday_idle_normal","103611","-70","2","0"
"1","35314","256","230","35314003","1","wac_birthday_idle_smile","100411","-270","2","1"
"1","35314","257","410","35314004","1","wac_birthday_idle_wish","102011","-310","2","1"
"103611","35314","","","35314005","13","","300","","",""
"100411","35314","","","35314006","13","","300","","",""
"102011","35314","","","35314007","13","","300","","",""
"502","35314","0","0","35314008","31","","502","1","0",""
"600","35314","0","0","35314009","31","","600","1","1",""
"602","35314","0","0","35314010","31","","602","1","0",""
"603","35314","0","0","35314011","31","","603","1","0",""
"604","35314","30","60","35314012","31","","604","1","1",""
"615","35314","0","0","35314013","31","","615","1","1",""
"700","35314","0","0","35314014","31","","700","1","0",""
"701","35314","0","0","35314015","31","","701","1","0",""
"702","35314","0","0","35314016","31","","702","1","0",""
"800","35314","0","0","35314017","31","","800","1","0",""
"960","35314","30","60","35314018","31","","960","1","1",""
"1","35314","","","35314019","93","","","","",""
"102011","35314","0","wac_birthday_reaction_03","35314020","3","","wac_birthday_reaction_02","1","0.2","0.2"
"0.1","35314","","","35314021","93","","","","",""
"100411","35314","0","wac_birthday_reaction_03","35314022","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.3","35314","","","35314023","93","","","","",""
"103611","35314","1","","35314024","3","","wac_birthday_kyoka_run_01","","0.2",""
"103611","35314","-70","3","35314025","2","","0","","",""
"2.5","35314","","","35314026","93","","","","",""
"602","35314","","","35314027","32","","1","","",""
"0.6","35314","","","35314028","93","","","","",""
"502","35314","","","35314029","32","","1","","",""
"600","35314","","","35314030","32","","0","","",""
"615","35314","","","35314031","32","","0","","",""
"604","35314","","","35314032","32","","0","","",""
"701","35314","","","35314033","32","","1","","",""
"960","35314","0","0.01","35314034","33","","0","","",""
"103611","35314","0","wac_birthday_wish_04","35314035","3","","wac_birthday_blowout_03","1","0.2","0.2"
"103611","35314","-330","0.01","35314036","2","","-200","","",""
"100411","35314","1","","35314037","3","","wac_birthday_idle_smile","","0.2",""
"100411","35314","-320","0.01","35314038","2","","180","","",""
"102011","35314","1","","35314039","3","","wac_birthday_idle_wish","","0.2",""
"102011","35314","-340","0.01","35314040","2","","320","","",""
"0","35314","","","35314041","93","","","","",""
"800","35314","","","35314042","32","","1","","",""
"0.7","35314","","","35314043","93","","","","",""
"702","35314","","","35314044","32","","1","","",""
"0.5","35314","","","35314045","93","","","","",""
"se_common","35314","0","","35314046","23","","se_sys_login_birthday_blow_candle","","",""
"701","35314","","","35314047","32","","0","","",""
"0.4","35314","","","35314048","93","","","","",""
"se_common","35314","0","","35314049","23","","se_sys_login_birthday_cracker","","",""
"700","35314","","","35314050","32","","1","","",""
"se_common","35314","0","","35314051","23","","se_sys_login_birthday_calendar_applause","","",""
"100411","35314","0","wac_birthday_idle_smile","35314052","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","35314","","","35314053","93","","","","",""
"102011","35314","0","wac_birthday_idle_wish","35314054","3","","wac_birthday_clap_to_wish","1","0.2","0.2"
"2","35314","","","35314055","93","","","","",""
"1","35314","","","35314056","131","","","","",""
"vo_wac_35314","35314","0","0","35314057","21","","vo_wac_35314_000","","",""
"103611","35314","10","1","35314058","11","0.5","那個，今天謝謝你們……！\n可是這麼壯觀的生日蛋糕，\n我真的可以收下嗎？\n錢沒問題嗎……？","1","0","0"
"0","35314","","","35314059","91","","","","",""
"103611","35314","1","","35314060","3","","wac_birthday_idle_wish","","0.2",""
"100411","35314","1","","35314061","3","","wac_birthday_talk_normal","","0.2",""
"vo_wac_35314","35314","0","0","35314062","21","","vo_wac_35314_001","","",""
"100411","35314","10","1","35314063","11","0.5","鏡華還真是認真耶～\n禊收到蛋糕時，只有思考\n該從哪個裝飾開始吃而已呢。","1","0","0"
"0","35314","","","35314064","91","","","","",""
"100411","35314","1","","35314065","3","","wac_birthday_idle_normal","","0.2",""
"103611","35314","1","","35314066","3","","wac_birthday_talk_sad","","0.2",""
"vo_wac_35314","35314","0","0","35314067","21","","vo_wac_35314_002","","",""
"103611","35314","10","1","35314068","11","0.5","可是，需要回禮對吧？\n我得努力準備跟這個一樣\n壯觀的禮物給大家才行！","1","0","0"
"0","35314","","","35314069","91","","","","",""
"103611","35314","1","","35314070","3","","wac_birthday_idle_sad","","0.2",""
"102011","35314","1","","35314071","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_35314","35314","0","0","35314072","21","","vo_wac_35314_003","","",""
"102011","35314","10","1","35314073","11","0.5","鏡華，不要緊的。\n美美我們，還有哥哥，\n只要看到鏡華高興，\n就覺得很開心了喔♪","1","0","0"
"0","35314","","","35314074","91","","","","",""
"102011","35314","1","","35314075","3","","wac_birthday_idle_smile","","0.2",""
"103611","35314","1","","35314076","3","","wac_birthday_talk_wish","","0.2",""
"vo_wac_35314","35314","0","0","35314077","21","","vo_wac_35314_004","","",""
"103611","35314","10","1","35314078","11","0.5","……嗯，我知道了。\n之後要是有誰生日，\n再像這樣一起慶生吧♪\n我想這樣就會是最棒的回禮了。","1","0","0"
"0","35314","","","35314079","91","","","","",""
"0","35314","","","35314080","22","","","","",""
"bgm_M321","35514","","","35514001","25","","bgm_M321_2C","","",""
"1","35514","250","-1000","35514002","1","wac_birthday_idle_normal","109311","-70","2","0"
"1","35514","256","230","35514003","1","wac_birthday_idle_smile","109211","-270","2","1"
"1","35514","257","410","35514004","1","wac_birthday_idle_normal","109411","-310","2","1"
"109311","35514","","","35514005","13","","300","","",""
"109211","35514","","","35514006","13","","300","","",""
"109411","35514","","","35514007","13","","300","","",""
"502","35514","0","0","35514008","31","","502","1","0",""
"600","35514","0","0","35514009","31","","600","1","1",""
"602","35514","0","0","35514010","31","","602","1","0",""
"603","35514","0","0","35514011","31","","603","1","0",""
"604","35514","30","60","35514012","31","","604","1","1",""
"615","35514","0","0","35514013","31","","615","1","1",""
"700","35514","0","0","35514014","31","","700","1","0",""
"701","35514","0","0","35514015","31","","701","1","0",""
"702","35514","0","0","35514016","31","","702","1","0",""
"800","35514","0","0","35514017","31","","800","1","0",""
"961","35514","30","60","35514018","31","","961","1","1",""
"1","35514","","","35514019","93","","","","",""
"109411","35514","0","wac_birthday_reaction_04","35514020","3","","wac_birthday_reaction_02","1","0.2","0.2"
"0.1","35514","","","35514021","93","","","","",""
"109211","35514","0","wac_birthday_reaction_03","35514022","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.3","35514","","","35514023","93","","","","",""
"109311","35514","1","","35514024","3","","wac_birthday_run_01","","0.2",""
"109311","35514","-70","3","35514025","2","","0","","",""
"2.5","35514","","","35514026","93","","","","",""
"602","35514","","","35514027","32","","1","","",""
"0.6","35514","","","35514028","93","","","","",""
"502","35514","","","35514029","32","","1","","",""
"600","35514","","","35514030","32","","0","","",""
"615","35514","","","35514031","32","","0","","",""
"604","35514","","","35514032","32","","0","","",""
"701","35514","","","35514033","32","","1","","",""
"961","35514","0","0.01","35514034","33","","0","","",""
"109311","35514","0","wac_birthday_wish_02","35514035","3","","wac_birthday_blowout_01","1","0.2","0.2"
"109311","35514","-330","0.01","35514036","2","","-200","","",""
"109211","35514","1","","35514037","3","","wac_birthday_idle_smile","","0.2",""
"109211","35514","-320","0.01","35514038","2","","180","","",""
"109411","35514","1","","35514039","3","","wac_birthday_idle_normal","","0.2",""
"109411","35514","-340","0.01","35514040","2","","320","","",""
"0","35514","","","35514041","93","","","","",""
"800","35514","","","35514042","32","","1","","",""
"0.7","35514","","","35514043","93","","","","",""
"702","35514","","","35514044","32","","1","","",""
"0.5","35514","","","35514045","93","","","","",""
"se_common","35514","0","","35514046","23","","se_sys_login_birthday_blow_candle","","",""
"701","35514","","","35514047","32","","0","","",""
"0.4","35514","","","35514048","93","","","","",""
"se_common","35514","0","","35514049","23","","se_sys_login_birthday_cracker","","",""
"700","35514","","","35514050","32","","1","","",""
"se_common","35514","0","","35514051","23","","se_sys_login_birthday_calendar_applause","","",""
"109211","35514","0","wac_birthday_idle_smile","35514052","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","35514","","","35514053","93","","","","",""
"109411","35514","0","wac_birthday_idle_normal","35514054","3","","wac_birthday_clap","1","0.2","0.2"
"2","35514","","","35514055","93","","","","",""
"1","35514","","","35514056","131","","","","",""
"vo_wac_35514","35514","0","0","35514057","21","","vo_wac_35514_000","","",""
"109311","35514","10","1","35514058","11","0.5","哇～咿！是露的蛋糕～～♪\n露一直很期待大家為露慶生呢！","1","0","0"
"0","35514","","","35514059","91","","","","",""
"109311","35514","1","","35514060","3","","wac_birthday_idle_smile","","0.2",""
"109211","35514","1","","35514061","3","","wac_birthday_talk_normal","","0.2",""
"vo_wac_35514","35514","0","0","35514062","21","","vo_wac_35514_001","","",""
"109211","35514","10","1","35514063","11","0.5","妳這麼期待真是太好了！\n因為這次是我和古蕾婭一起\n為露親手製作的呢！\n我負責把材料攪拌混合……","1","0","0"
"0","35514","","","35514064","91","","","","",""
"109211","35514","1","","35514065","3","","wac_birthday_idle_normal","","0.2",""
"109411","35514","1","","35514066","3","","wac_birthday_talk_doya","","0.2",""
"vo_wac_35514","35514","0","0","35514067","21","","vo_wac_35514_002","","",""
"109411","35514","10","1","35514068","11","0.5","我負責將用水果裝飾。\n還有，我們聽了那個人的建議，\n做得比較甜。\n想說露妳應該會喜歡……","1","0","0"
"0","35514","","","35514069","91","","","","",""
"109411","35514","1","","35514070","3","","wac_birthday_idle_doya","","0.2",""
"109311","35514","1","","35514071","3","","wac_birthday_talk_kyapi","","0.2",""
"vo_wac_35514","35514","0","0","35514072","21","","vo_wac_35514_003","","",""
"109311","35514","10","1","35514073","11","0.5","嗚嗚嗚……\n很甜的蛋糕、學姊們……\n還有你，我都最喜歡了！！","1","0","0"
"0","35514","","","35514074","91","","","","",""
"0","35514","","","35514075","22","","","","",""
"bgm_M321","35814","","","35814001","25","","bgm_M321_2C","","",""
"1","35814","250","-1000","35814002","1","wac_birthday_idle_normal","107111","-70","2","0"
"1","35814","256","200","35814003","1","wac_birthday_idle_doya","103711","-270","2","1"
"1","35814","258","320","35814004","1","wac_birthday_idle_normal","100511","-310","2","1"
"1","35814","257","450","35814005","1","wac_birthday_idle_normal","104711","-290","2","1"
"107111","35814","","","35814006","13","","300","","",""
"103711","35814","","","35814007","13","","300","","",""
"100511","35814","","","35814008","13","","300","","",""
"104711","35814","","","35814009","13","","300","","",""
"502","35814","0","0","35814010","31","","502","1","0",""
"600","35814","0","0","35814011","31","","600","1","1",""
"602","35814","0","0","35814012","31","","602","1","0",""
"603","35814","0","0","35814013","31","","603","1","0",""
"604","35814","30","60","35814014","31","","604","1","1",""
"615","35814","0","0","35814015","31","","615","1","1",""
"700","35814","0","0","35814016","31","","700","1","0",""
"701","35814","0","0","35814017","31","","701","1","0",""
"702","35814","0","0","35814018","31","","702","1","0",""
"800","35814","0","0","35814019","31","","800","1","0",""
"962","35814","30","60","35814020","31","","962","1","1",""
"1","35814","","","35814021","93","","","","",""
"100511","35814","0","wac_birthday_reaction_03","35814022","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.1","35814","","","35814023","93","","","","",""
"103711","35814","0","wac_birthday_reaction_03","35814024","3","","wac_birthday_reaction_05","1","0.2","0.2"
"104711","35814","0","wac_birthday_reaction_04","35814025","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.3","35814","","","35814026","93","","","","",""
"107111","35814","1","","35814027","3","","wac_birthday_run_03","","0.2",""
"107111","35814","-70","3","35814028","2","","0","","",""
"2.5","35814","","","35814029","93","","","","",""
"602","35814","","","35814030","32","","1","","",""
"0.6","35814","","","35814031","93","","","","",""
"502","35814","","","35814032","32","","1","","",""
"600","35814","","","35814033","32","","0","","",""
"615","35814","","","35814034","32","","0","","",""
"604","35814","","","35814035","32","","0","","",""
"701","35814","","","35814036","32","","1","","",""
"962","35814","0","0.01","35814037","33","","0","","",""
"107111","35814","0","wac_birthday_wish_04","35814038","3","","wac_birthday_blowout_01","1","0.2","0.2"
"107111","35814","-330","0.01","35814039","2","","-200","","",""
"103711","35814","1","","35814040","3","","wac_birthday_idle_doya","","0.2",""
"103711","35814","-320","0.01","35814041","2","","180","","",""
"100511","35814","1","","35814042","3","","wac_birthday_idle_normal","","0.2",""
"100511","35814","-360","0.01","35814043","2","","300","","",""
"104711","35814","1","","35814044","3","","wac_birthday_idle_normal","","0.2",""
"104711","35814","-340","0.01","35814045","2","","430","","",""
"0","35814","","","35814046","93","","","","",""
"800","35814","","","35814047","32","","1","","",""
"0.7","35814","","","35814048","93","","","","",""
"702","35814","","","35814049","32","","1","","",""
"0.5","35814","","","35814050","93","","","","",""
"se_common","35814","0","","35814051","23","","se_sys_login_birthday_blow_candle","","",""
"701","35814","","","35814052","32","","0","","",""
"0.4","35814","","","35814053","93","","","","",""
"se_common","35814","0","","35814054","23","","se_sys_login_birthday_cracker","","",""
"700","35814","","","35814055","32","","1","","",""
