dc4cbae37bf844d36dc4bf47e063c16b1d5116d05df179dde9b35db2115ecd2b,2b1585b9e4f2c09878fa925fafdd0fd95c31e567ef2a985f3e3ba7688f71281f,adefaaad54929935d6370255055df7d0405d8f2b188960cb01da981697c10f51,58523c9dd9eb113bb137962af4dff4f439651be9af098e7fd78e653d6aa90998,d0ccfd5f64c46211ce4a282a8b85ddf9bf2460d48c776b9e904af6ea541089d1,601e238ea8d52564ac1041748c5b0068e22e22373d19e817356d0e7aea32a8c6,2f4bb94d322781eb591dd77b16ca764b01459827929b642f66c27efce1692c2e,5cd72204c6bd1eea8f026bbac39a99abd02992b76c6a267b01e4fc58d43fa4fa,b3c412602bc8718a19e30a5f26965df0f215124817800f6c31d39cd2c7c7a34e,4c39ccb9dda670254fac7156cf92d7c03ea0c52ba9983e6b3195df0d7fe6dfc5,9362bcea2648602e97ac4c624a1e771bd4a43bd5a1c6269f616ccdbe7d726f03
"","0","21","505027","","","vo_drama_10082005_005","","505","0","vo_drama_10082005"
"0","4","11","505028","0.5","0","話又說回來，新年會好華麗，\n讓茜里的心跳得好快♪\n餐點也非常好吃♪","0","505","1","100611"
"0.2","1","3","505029","","","nop_talk_wish","","505","","100611"
"","","93","505030","","","1","","505","","3.5"
"0.2","1","3","505031","","","nop_talk_joy1","","505","","100611"
"0.2","1","3","505032","","","nop_05_miyako_idle_normal","","505","","100711"
"","","91","505033","","","","","505","","505028"
"0.2","1","3","505034","","","nop_idle_joy1","","505","","100611"
"","0","21","505035","","","vo_drama_10082005_006","","505","0","vo_drama_10082005"
"0","4","11","505036","0.5","0","這裡擺出來的年菜\n好像使用了特別的素材。\n這似乎都要感謝伊莉亞\n和雪菲他們的努力喔。","0","505","1","103111"
"","","4","505037","","","0","","505","","103111"
"0.2","1","3","505038","","","nop_05_shinobu_talk_wish","","505","","103111"
"","","4","505039","","","0","","505","","2051"
"","","93","505040","","","1","","505","","6"
"0.2","1","3","505041","","","nop_05_shinobu_talk_normal","","505","","103111"
"","","91","505042","","","","","505","","505036"
"0.2","1","3","505043","","","nop_05_shinobu_idle_normal","","505","","103111"
"","0","21","505044","","","vo_drama_10082005_007","","505","0","vo_drama_10082005"
"0","8","11","505045","0.5","0","「妾身要稱霸新年！」\n當伊莉亞這麼說並跑出去時，\n我還在擔心不知道會發生什麼事……","0","505","1","102211"
"0.2","1","3","505046","","","nop_talk_surprise1","","505","","102211"
"","","91","505047","","","","","505","","505045"
"0.2","1","3","505048","","","nop_idle_surprise1","","505","","102211"
"","0","21","505049","","","vo_drama_10082005_008","","505","0","vo_drama_10082005"
"0","4","11","505050","0.5","0","但她真的稱霸新年了呢。\n伊莉亞她好厲害喔！\n而且她的新年和服也很美。","0","505","1","100611"
"0.2","1","3","505051","","","nop_talk_surprise1","","505","","100611"
"","","93","505052","","","1","","505","","3"
"0.2","1","3","505053","","","nop_talk_memory","","505","","100611"
"","","93","505054","","","1","","505","","1"
"","","4","505055","","","1","","505","","100711"
"0.2","0","3","505056","","0","nop_05_miyako_talk_arm_crossed","1","505","nop_05_miyako_idle_arm_crossed","100711"
"","2","12","505057","","","17","","505","","100711"
"","","91","505058","","","","","505","","505050"
"0.2","1","3","505059","","","nop_idle_memory2","","505","","100611"
"","0","21","505060","","","vo_drama_10082005_009","","505","0","vo_drama_10082005"
"0","5","11","505061","0.5","0","她也來給我們看過好幾次，\n想必是很喜歡吧。\n幸好有拜託七七香，\n請她介紹流夏。","0","505","1","102211"
"0.2","1","3","505062","","","nop_talk_wish","","505","","102211"
"","","91","505063","","","","","505","","505061"
"0.2","1","3","505064","","","nop_idle_wish","","505","","102211"
"","0","21","505065","","","vo_drama_10082005_010","","505","0","vo_drama_10082005"
"0","5","11","505066","0.5","0","對了，忍！\n希望妳能為茜里我們\n占卜一下今年的運勢。","0","505","1","100611"
"0.2","1","3","505067","","","nop_talk_joy1","","505","","100611"
"","","91","505068","","","","","505","","505066"
"0.2","1","3","505069","","","nop_idle_joy1","","505","","100611"
"","0","21","505070","","","vo_drama_10082005_011","","505","0","vo_drama_10082005"
"0","5","11","505071","0.5","0","啊，我可能也有點在意這件事。\n忍，可以拜託妳嗎？","0","505","1","102211"
"0.2","1","3","505072","","","nop_talk_normal","","505","","102211"
"","","91","505073","","","","","505","","505071"
"","","93","505074","","","","","505","","0.3"
"0.2","1","3","505075","","","nop_idle_normal","","505","","102211"
"","0","21","505076","","","vo_drama_10082005_012","","505","0","vo_drama_10082005"
"0","3","11","505077","0.5","0","好，可以呀。\n那麼……唔……我占卜出的預測是\n今年也會充滿動盪。","0","505","1","103111"
"0.2","1","3","505078","","","nop_05_shinobu_talk_wish","","505","","103111"
"0.2","1","3","505079","","","nop_05_miyako_run_angry","","505","","100711"
"","-240","2","505080","","","-1000","","505","3","100711"
"","","93","505081","","","1","","505","","6"
"0.2","1","3","505082","","","nop_05_shinobu_talk_thinking","","505","","103111"
"0.2","1","3","505083","","","nop_idle_bitter2","","505","","102211"
"","1","12","505084","","","4","","505","","102211"
"","","93","505085","","","1","","505","","0.2"
"0.2","1","3","505086","","","nop_idle_surprise1","","505","","100611"
"","0.8","12","505087","","","4","","505","","100611"
"","","93","505088","","","1","","505","","2.1"
"","","91","505089","","","","","505","","505077"
"0.2","1","3","505090","","","nop_05_shinobu_idle_thinking","","505","","103111"
"","0","21","505091","","","vo_drama_10082005_013","","505","0","vo_drama_10082005"
"0","4","11","505092","0.5","0","妳說動盪，怎麼會……\n啊！等等！\n宮子跑去甜點區吵著要布丁，\n正鬧得不可開交！","0","505","1","102211"
"0.2","1","3","505093","","","nop_talk_sad","","505","","102211"
"","","93","505094","","","1","","505","","4.5"
"0.2","1","3","505095","","","nop_talk_surprise1","","505","","102211"
"","","91","505096","","","","","505","","505092"
"0.2","1","3","505097","","","nop_05_shinobu_idle_surprise","","505","","103111"
"","1.8","12","505098","","","4","","505","","103111"
"0.2","1","3","505099","","","nop_run_sad","","505","","102211"
"","-230","2","505100","","","-1000","","505","4","102211"
"","","93","505101","","","0","","505","","1"
"","0","21","505102","","","vo_drama_10082005_014","","505","0","vo_drama_10082005"
"0","5","11","505103","0.5","0","不好了！得去阻止她才行！\n忍也快來～！","0","505","1","100611"
"0.2","1","3","505104","","","nop_talk_surprise2","","505","","100611"
"","","93","505105","","","1","","505","","4.5"
"","","91","505106","","","","","505","","505103"
"0.2","1","3","505107","","","nop_run_sad","","505","","100611"
"","-260","2","505108","","","-1000","0","505","4","100611"
"","","93","505109","","","","","505","","2"
"","","4","505110","","","1","","505","","103111"
"","","4","505111","","","1","","505","","2051"
"","","93","505112","","","","","505","","0.5"
"","","91","505113","","","","","505","","505108"
"0.2","1","3","505114","","","nop_idle_normal","","505","","100611"
"","0","21","505115","","","vo_drama_10082005_015","","505","0","vo_drama_10082005"
"0","4","11","505116","1","0","好的，我馬上過去。\n今年我們或許也會\n造成大家許多困擾……\n但還是要請各位多多關照了。","0","505","1","103111"
"0.2","1","3","505117","","","nop_05_shinobu_talk_wish","","505","","103111"
"","","93","505118","","","1","","505","","3.2"
"","","4","505119","","","0","","505","","103111"
"","","4","505120","","","0","","505","","2051"
"0.2","1","3","505121","","","nop_05_shinobu_look_talk_wish_blink","","505","","103111"
"","","93","505122","","","1","","505","","6"
"0.2","0","3","505123","","0.2","nop_05_shinobu_bow","1","505","nop_05_shinobu_look_talk_wish","103111"
"","","91","505124","","","","","505","","505116"
"","","4","505125","","","1","","505","","103111"
"","","4","505126","","","1","","505","","2051"
"0.2","1","3","505127","","","nop_05_shinobu_idle_normal","","505","","103111"
"","","93","505128","","","1","","505","","0.4"
"0.2","1","3","505129","","","nop_05_shinobu_run","","505","","103111"
"","-250","2","505130","","","-1000","","505","4","103111"
"","-225","2","505131","","","-1000","","505","4","2051"
"","","93","505132","","","0","","505","","0.5"
"1.95","105","1","506001","nop_idle_arm_crossed","0","104731","-275","506","-300","1"
"1.95","104","1","506002","nop_idle_thinking","1","107131","-275","506","300","1"
"1.95","102","1","506003","nop_idle_normal","0","103731","-255","506","-150","1"
"1.95","103","1","506004","nop_idle_surprise_kira","1","100511","-255","506","150","1"
"","","93","506005","","","0","","506","","0.5"
"","0","21","506006","","","vo_drama_10082006_001","","506","0","vo_drama_10082006"
"0","7","11","506007","0.5","0","哈～哈哈哈！\n這不是很喜氣嗎？\n對吧？各位！","0","506","1","107131"
"0.2","0","3","506008","","0.2","nop_06_cris_ahaha_in","1","506","nop_06_cris_ahaha_loop","107131"
"","","93","506009","","","1","","506","","2"
"0.2","0","3","506010","","0.2","nop_talk_doya","1","506","nop_talk_doya_loop","107131"
"","","91","506011","","","","","506","","506007"
"","0","21","506012","","","vo_drama_10082006_002","","506","0","vo_drama_10082006"
"0","6","11","506013","0.5","0","克莉絲提娜！\n妳到底有什麼臉\n出現在我們的面前……","0","506","1","103731"
"0.2","1","3","506014","","","nop_06_tomo_talk_anger","","506","","103731"
"","","91","506015","","","","","506","","506013"
"0.2","1","3","506016","","","nop_06_tomo_idle_anger","","506","","103731"
"","0","21","506017","","","vo_drama_10082006_003","","506","0","vo_drama_10082006"
"0","7","11","506018","0.5","0","好啦好啦，\n小智和小克莉絲都先打住吧。\n因為這是難得的新年會……","0","506","1","104731"
"0.2","1","3","506019","","","nop_talk_normal","","506","","104731"
"","","91","506020","","","","","506","","506018"
"0.2","1","3","506021","","","nop_idle_normal","","506","","104731"
"","0","21","506022","","","vo_drama_10082006_004","","506","0","vo_drama_10082006"
"0","7","11","506023","0.5","0","沒錯！\n而且這裡有好多好吃的料理，\n不好好享受就吃大虧了！","0","506","1","100511"
"0.2","0","3","506024","","0.2","nop_talk_guts2","1","506","nop_talk_guts2_loop","100511"
"","","91","506025","","","","","506","","506023"
"0.2","1","3","506026","","","nop_idle_guts2","","506","","100511"
"","0","21","506027","","","vo_drama_10082006_005","","506","0","vo_drama_10082006"
"0","5","11","506028","0.5","0","純和茉莉\n都太寬容了……\n克莉絲提娜，\n妳到底有什麼企圖？","0","506","1","103731"
"0.2","1","3","506029","","","nop_talk_worry","","506","","103731"
"","","93","506030","","","1","","506","","3"
"0.2","0","3","506031","","0.2","nop_06_tomo_talk_arm_crossed","1","506","nop_06_tomo_talk_arm_crossed_loop","103731"
"","","91","506032","","","","","506","","506028"
"0.2","1","3","506033","","","nop_06_tomo_idle_arm_crossed","","506","","103731"
"","0","21","506034","","","vo_drama_10082006_006","","506","0","vo_drama_10082006"
"0","6","11","506035","0.5","0","克莉絲提娜姐姐我的企圖？\n呵……這還用說嗎？\n就是讓慈樂之音成為\n蘭德索爾的頂尖偶像啊。","0","506","1","107131"
"0.2","1","3","506036","","","nop_talk_thinking","","506","","107131"
"","","93","506037","","","1","","506","","2"
"0.2","0","3","506038","","0.2","nop_16_kaya_talk_normal2","1","506","nop_16_kaya_talk_normal2_loop","107131"
"","","91","506039","","","","","506","","506035"
"0.2","1","3","506040","","","nop_16_kaya_idle_normal2","","506","","107131"
"","0","21","506041","","","vo_drama_10082006_007","","506","0","vo_drama_10082006"
"0","8","11","506042","0.5","0","她看起來比副團長時代還要愉快，\n讓人覺得有點寂寞……\n但現在這樣比較像小克莉絲的作風，\n也沒什麼不好啊。","0","506","1","104731"
"0.2","1","3","506043","","","nop_talk_thinking","","506","","104731"
"","","93","506044","","","1","","506","","3.5"
"0.2","1","3","506045","","","nop_talk_normal","","506","","104731"
"","","91","506046","","","","","506","","506042"
"0.2","1","3","506047","","","nop_idle_normal","","506","","104731"
"","0","21","506048","","","vo_drama_10082006_008","","506","0","vo_drama_10082006"
"0","6","11","506049","0.5","0","但我們還是得好好監視她才行。\n因為我是魔法劍……不對，\n是【王宮騎士團】的成員。","0","506","1","103731"
"0.2","1","3","506050","","","nop_talk_worry","","506","","103731"
"","","93","506051","","","1","","506","","3"
"0.2","1","3","506052","","","nop_06_tomo_talk_tsun_pain","","506","","103731"
"","","93","506053","","","1","","506","","1"
"0.2","0","3","506054","","0.2","nop_06_tomo_talk_guts2","1","506","nop_06_tomo_idle_guts2","103731"
"","","91","506055","","","","","506","","506049"
"","0","21","506056","","","vo_drama_10082006_009","","506","0","vo_drama_10082006"
"0","6","11","506057","0.5","0","是啊！\n蘭德索爾今年的和平\n也要由我們來守護！","0","506","1","100511"
"0.2","1","3","506058","","","nop_talk_normal","","506","","100511"
"","","93","506059","","","1","","506","","2"
"0.2","0","3","506060","","0.2","nop_06_matsuri_pose","1","506","nop_06_matsuri_pose_loop","100511"
"","","91","506061","","","","","506","","506057"
"","","93","506062","","","0","","506","","0.5"
"1.95","101","1","507001","nop_idle_normal","0","102831","-225","507","-150","1"
"1.95","100","1","507002","nop_idle_joy1","1","102111","-225","507","150","1"
"1.95","105","1","507003","nop_idle_normal","0","102511","-255","507","-300","1"
"1.95","104","1","507004","nop_idle_joy1","1","102311","-255","507","300","1"
"","","93","507005","","","0","","507","","0.5"
"","0","21","507006","","","vo_drama_10082007_001","","507","0","vo_drama_10082007"
"0","6","11","507007","0.5","0","謝謝你今天的邀請。\n大家都玩得很開心喔。","0","507","1","102831"
"0.2","1","3","507008","","","nop_talk_joy3","","507","","102831"
"","","91","507009","","","","","507","","507007"
"0.2","1","3","507010","","","nop_idle_normal","","507","","102831"
"","0","21","507011","","","vo_drama_10082007_002","","507","0","vo_drama_10082007"
"0","5","11","507012","0.5","0","你也一起邀請了\n育幼院的孩子們……\n真的很謝謝你。","0","507","1","102511"
"0.2","1","3","507013","","","nop_talk_joy3_dere","","507","","102511"
"","","93","507014","","","1","","507","","3"
"0.2","1","3","507015","","","nop_talk_joy1","","507","","102511"
"","","91","507016","","","","","507","","507012"
"0.2","1","3","507017","","","nop_idle_normal","","507","","102511"
"","0","21","507018","","","vo_drama_10082007_003","","507","0","vo_drama_10082007"
"0","6","11","507019","0.5","0","有好多人喔。\n咦？大家都是哥哥的朋友嗎？","0","507","1","102311"
"0.2","1","3","507020","","","nop_talk_joy1_normal","","507","","102311"
"","","93","507021","","","1","","507","","1.9"
"0.2","1","3","507022","","","nop_talk_wish_surprise","","507","","102311"
"","","91","507023","","","","","507","","507019"
"","0","21","507024","","","vo_drama_10082007_004","","507","0","vo_drama_10082007"
"0","8","11","507025","0.5","0","總覺得這跟公會競速賽那時候好像。\n啊……！","0","507","1","102111"
"0.2","1","3","507026","","","nop_talk_wish","","507","","102111"
"","","93","507027","","","1","","507","","2.5"
"0.2","1","3","507028","","","nop_07_kurumi_talk_memory","","507","","102111"
"","","91","507029","","","","","507","","507025"
"","0","21","507030","","","vo_drama_10082007_005","","507","0","vo_drama_10082007"
"0","6","11","507031","0.5","0","呵呵，不必顧慮我們，\n妳們就去找【小小甜心】的\n孩子們玩吧？","0","507","1","102831"
"0.2","1","3","507032","","","nop_talk_bitter","","507","","102831"
"","","93","507033","","","1","","507","","4.3"
"0.2","1","3","507034","","","nop_idle_joy_dere","","507","","102111"
"0.2","0","3","507035","","0","nop_talk_guts2","1","507","nop_talk_guts2_loop","102311"
"","","91","507036","","","","","507","","507031"
"0.2","1","3","507037","","","nop_idle_normal","","507","","102831"
"","0","21","507038","","","vo_drama_10082007_006","","507","0","vo_drama_10082007"
"0","6","11","507039","0.5","0","我今年也會好好照顧\n咲戀大小姐的，\n所以不用擔心喔。","0","507","1","102511"
"0.2","0","3","507040","","0","nop_talk_guts","1","507","nop_talk_guts_loop","102511"
"","","91","507041","","","","","507","","507039"
"","0","21","507042","","","vo_drama_10082007_007","","507","0","vo_drama_10082007"
"0","6","11","507043","0.5","0","但聽到鈴莓這麼說，\n反而會讓人很擔心耶……","0","507","1","102311"
"0.2","1","3","507044","","","nop_talk_jitome","","507","","102311"
"0.2","1","3","507045","","","nop_07_kurumi_idle_bitter","","507","","102111"
"","","91","507046","","","","","507","","507043"
"","0","21","507047","","","vo_drama_10082007_008","","507","0","vo_drama_10082007"
"0","7","11","507048","0.5","0","咦～？怎、怎麼這樣～！","0","507","1","102511"
"0","0","3","507049","","0","nop_07_suzume_tohoho_in","1","507","nop_07_suzume_tohoho_loop","102511"
"0.2","1","3","507050","","","nop_idle_bitter","","507","","102831"
"","","91","507051","","","","","507","","507048"
"","0","21","507052","","","vo_drama_10082007_009","","507","0","vo_drama_10082007"
"0","7","11","507053","0.5","0","今年好像也會是很熱鬧的一年。\n也歡迎你隨時來玩喔。\n大家一定會很高興的。","0","507","1","102831"
"0.2","1","3","507054","","","nop_talk_normal","","507","","102831"
"","","93","507055","","","1","","507","","2.3"
"0.2","1","3","507056","","","nop_talk_joy1","","507","","102831"
"","","91","507057","","","","","507","","507053"
"","","93","507058","","","0","","507","","0.5"
"1.95","100","1","508001","nop_idle_normal_joy","0","101011","-255","508","-150","1"
"1.95","101","1","508002","nop_idle_arm_crossed","1","104331","-255","508","150","1"
"1.95","104","1","508003","nop_idle_joy_normal","0","101711","-275","508","-300","1"
"1.95","105","1","508004","nop_idle_normal","1","101431","-275","508","300","1"
"","","93","508005","","","0","","508","","0.5"
"0","6","11","508006","0.5","0","王子先生。\n祝您新年快樂～\n今年也請多多指教。","0","508","1","101011"
"0.2","0","3","508007","","","nop_talk_joy1","","508","","101011"
"","","93","508008","","","1","","508","","1.3"
"0.2","0","3","508009","","0.2","nop_bow2","1","508","nop_talk_joy1","101011"
"","","91","508010","","","","","508","","508006"
"0.2","1","3","508011","","","nop_idle_normal","","508","","101011"
"0","6","11","508012","0.5","0","謝謝你找我過來。\n優衣也很高興哦。","0","508","1","104331"
"0.2","1","3","508013","","","nop_talk_joy1","","508","","104331"
"","","91","508014","","","","","508","","508012"
"0.2","1","3","508015","","","nop_idle_joy_normal","","508","","104331"
"0","7","11","508016","0.5","0","有好多好多料理哦，\n光是看著就很開心～！","0","508","1","101711"
"0.2","1","3","508017","","","nop_talk_joy2","","508","","101711"
"","","91","508018","","","","","508","","508016"
"0.2","1","3","508019","","","nop_idle_joy1","","508","","101711"
"0","7","11","508020","0.5","0","據情報所示，\n這個會場裡似乎也有助手先生\n親手做的新年料理呢。","0","508","1","101431"
"0.2","1","3","508021","","","nop_talk_thinking","","508","","101431"
"","","93","508022","","","1","","508","","1.5"
"0.2","1","3","508023","","","nop_talk_normal","","508","","101431"
"","","91","508024","","","","","508","","508020"
"0.2","1","3","508025","","","nop_idle_normal","","508","","101431"
"0","7","11","508026","0.5","0","【美食殿堂】的新年料理？\n一定很美味～！","0","508","1","101711"
"0.2","1","3","508027","","","nop_talk_normal","","508","","101711"
"","","93","508028","","","1","","508","","1.75"
"0.2","1","3","508029","","","nop_talk_joy1","","508","","101711"
"","","91","508030","","","","","508","","508026"
"0.2","1","3","508031","","","nop_idle_joy_normal","","508","","101711"
"0","7","11","508032","0.5","0","不過，光憑這點線索，\n要在這麼大的會場找，有點困難吧？","0","508","1","104331"
"0.2","0","3","508033","","0.2","nop_talk_arm_crossed2","1","508","nop_talk_arm_crossed_loop2","104331"
"","","91","508034","","","","","508","","508032"
"0.2","1","3","508035","","","nop_idle_arm_crossed2","","508","","104331"
"0","6","11","508036","0.5","0","呵呵呵，沒問題的。\n包在我身上！\n根據我的推理……","0","508","1","101431"
"0.2","0","3","508037","","0.2","nop_talk_doya","1","508","nop_talk_doya_loop","101431"
"","","93","508038","","","1","","508","","2.9"
"0.2","1","3","508039","","","nop_talk_thinking","","508","","101431"
"0","1","12","508040","0","0","10","0","508","1","101011"
"0.2","1","3","508041","","","nop_look_idle_normal","","508","","101011"
"","","91","508042","","","","","508","","508036"
"0.2","1","3","508043","","","nop_idle_thinking","","508","","101431"
"","","91","508044","","","","","508","","508040"
"0","6","11","508045","0.5","0","王子先～生。\n王子先生做的新年料理\n是哪道呀？\n能不能告訴人家呢～？","0","508","1","101011"
"0.2","0","3","508046","","0.2","nop_look_smile","1","508","nop_talk_joy1","101011"
"","","93","508047","","","1","","508","","4"
"0","1","12","508048","0","0","4","0","508","1","101431"
"0.2","1","3","508049","","","nop_idle_surprise2","","508","","101431"
"","","91","508050","","","","","508","","508045"
"0.2","1","3","508051","","","nop_idle_joy1","","508","","101011"
"","","91","508052","","","","","508","","508048"
"0","7","11","508053","0","0","咦咦──真步好狡猾哦～！","0","508","1","101431"
"0.2","1","3","508054","","","nop_talk_joy1_sad","","508","","101431"
"","","93","508055","","","1","","508","","1"
"0.2","1","3","508056","","","nop_talk_sad2","","508","","101431"
"","","91","508057","","","","","508","","508053"
"0","1","12","508058","0","0","17","0","508","1","101431"
"0.2","1","3","508059","","","nop_idle_sad2","","508","","101431"
"0","1","12","508060","0","0","10","0","508","1","104331"
"0.2","1","3","508061","","","nop_talk_joy3","","508","","104331"
"0","1","12","508062","0","0","10","0","508","1","101711"
"0.2","1","3","508063","","","nop_talk_joy2","","508","","101711"
"0","1","12","508064","0","0","10","0","508","1","101011"
"0.2","1","3","508065","","","nop_talk_joy3","","508","","101011"
"","","93","508066","","","1","","508","","0.75"
"","","93","508067","","","0","","508","","0.5"
"1.95","100","1","509001","nop_idle_joy1","0","103311","-255","509","-150","1"
"1.95","104","1","509002","nop_idle_joy_normal","0","105211","-275","509","-300","1"
"1.95","101","1","509003","nop_idle_sad2","1","102611","-255","509","150","1"
"1.95","105","1","509004","nop_idle_normal","1","103811","-275","509","300","1"
"","","93","509005","","","0","","509","","0.5"
"0","6","11","509006","0.5","0","新年快樂！\n大家過得好嗎？\n就算過了年，牧場也沒有變哦──","0","509","1","103311"
"0.2","1","3","509007","","","nop_talk_joy2","","509","","103311"
"","","93","509008","","","1","","509","","3.5"
"0.2","1","3","509009","","","nop_talk_normal","","509","","103311"
"","","91","509010","","","","","509","","509006"
"0.2","1","3","509011","","","nop_idle_normal","","509","","103311"
"0","7","11","509012","0.5","0","真是的──我本來打算\n要睡掉年假的──\n算了，既然有人找，就來一下吧。","0","509","1","102611"
"0.2","1","3","509013","","","nop_talk_jitome","","509","","102611"
"","","93","509014","","","1","","509","","3.5"
"0.2","1","3","509015","","","nop_talk_bitter","","509","","102611"
"","","91","509016","","","","","509","","509012"
"0.2","1","3","509017","","","nop_idle_bitter","","509","","102611"
"0","6","11","509018","0.5","0","雖然公會競速賽也很好玩，\n但像這樣悠哉悠哉地享用年菜\n的新年也不錯呢～♪","0","509","1","105211"
"0.2","1","3","509019","","","nop_talk_normal","","509","","105211"
"","","93","509020","","","1","","509","","2"
"0.2","1","3","509021","","","nop_talk_joy2","","509","","105211"
"","","91","509022","","","","","509","","509018"
"0.2","1","3","509023","","","nop_idle_joy_dere2","","509","","105211"
"0","5","11","509024","0.5","0","見到姊姊了，\n也向霞她們打過招呼了。\n是個非常棒的新年。","0","509","1","103811"
"0.2","1","3","509025","","","nop_talk_normal","","509","","103811"
"","","93","509026","","","1","","509","","4"
"0.2","1","3","509027","","","nop_talk_joy1","","509","","103811"
"","","91","509028","","","","","509","","509024"
"0.2","1","3","509029","","","nop_idle_joy1","","509","","103811"
"0","5","11","509030","0.5","0","對呀對呀，聽說這裡的新年料理\n使用了牧場的特產當作食材哦！\n這也很棒呢。","0","509","1","105211"
"0.2","1","3","509031","","","nop_talk_normal","","509","","105211"
"","","93","509032","","","1","","509","","5.75"
"0.2","1","3","509033","","","nop_talk_memory","","509","","105211"
"","","91","509034","","","","","509","","509030"
"0.2","1","3","509035","","","nop_idle_memory2","","509","","105211"
"0","6","11","509036","0.5","0","是啊──\n今年為了能讓更多的人享用牧場的特產，\n大家一起加油吧！","0","509","1","103311"
"0.2","1","3","509037","","","nop_talk_joy1","","509","","103311"
"","","93","509038","","","1","","509","","4.75"
"0.2","0","3","509039","","0.2","nop_talk_guts2","1","509","nop_idle_guts2","103311"
"","","91","509040","","","","","509","","509036"
"0","7","11","509041","0.5","0","我很忙耶，饒了我吧～\n今年就適當努力一下吧。\n適當就好～","0","509","1","102611"
"0.2","1","3","509042","","","nop_talk_sad2","","509","","102611"
"","","93","509043","","","1","","509","","4"
"0.2","1","3","509044","","","nop_talk_bitter","","509","","102611"
"","","91","509045","","","","","509","","509041"
"0.2","1","3","509046","","","nop_idle_bitter","","509","","102611"
"0.2","1","3","509047","","","nop_talk_joy1","","509","","103311"
"0","1.5","12","509048","0","0","10","0","509","1","103311"
"0.2","1","3","509049","","","nop_talk_joy3","","509","","105211"
"0","1.5","12","509050","0","0","10","0","509","1","105211"
"","","91","509051","","","","","509","","0"
"0","8","11","509052","0.5","0","那個……今年我也會\n和大家一起要好地努力的，\n請大家多多照顧了哦。","0","509","1","103811"
"0.2","1","3","509053","","","nop_talk_bitter","","509","","103811"
"","","93","509054","","","1","","509","","3"
"0.2","1","3","509055","","","nop_talk_joy1_wink","","509","","103811"
"","","91","509056","","","","","509","","509052"
"0.2","1","3","509057","","","nop_idle_joy1_wink","","509","","103811"
"","","93","509058","","","0","","509","","0.5"
"1.95","100","1","510001","nop_idle_normal","0","103231","-255","510","-150","1"
"1.95","104","1","510002","nop_10_yukari_06","1","103411","-275","510","1000","1"
"1.95","105","5","510003","nop_10_yukari_06","1","11","-275","510","1000","1"
"1.95","101","1","510004","nop_idle_doya","1","104811","-255","510","150","1"
"1.95","106","1","510005","nop_idle_joy1","0","104611","-275","510","-300","1"
"","","93","510006","","","0","","510","","0.5"
"0","4","11","510007","0.5","0","新年快樂。\n今年也請多多關照\n我們【墨丘利財團】！","0","510","1","103231"
"0.2","0","3","510008","","0.2","nop_bow","1","510","nop_talk_joy2","103231"
"","","93","510009","","","1","","510","","5"
"0.2","0","3","510010","","0.2","nop_wink","1","510","nop_idle_normal","103231"
"","","91","510011","","","","","510","","510007"
"0.2","1","3","510012","","","nop_idle_normal","","510","","103231"
"0.5","1","3","510013","","0.1","nop_10_yukari_05","1","510","nop_10_yukari_06","103411"
"0.5","1","3","510014","","0.1","nop_10_yukari_05","1","510","nop_10_yukari_06","11"
"","-245","2","510015","","","750","7","510","2.8","103411"
"","-245","2","510016","","","750","7","510","2.8","11"
"0","7","11","510017","0.5","0","這麼多年菜……\n需要有很好的效率，才能嚐到每道料理呢。\n珠希，準備好了嗎？","0","510","1","104811"
"0.2","1","3","510018","","","nop_talk_thinking","","510","","104811"
"","","93","510019","","","1","","510","","4"
"0.2","1","3","510020","","","nop_talk_normal","","510","","104811"
"","","93","510021","","","1","","510","","1"
"0.2","0","3","510022","","0.2","nop_talk_guts","1","510","nop_idle_guts","104811"
"","","91","510023","","","","","510","","510017"
"0.2","1","3","510024","","","nop_idle_guts","","510","","104811"
"","","91","510025","","","","","510","","510015"
"0.5","1","3","510026","","0.1","nop_10_yukari_05","1","510","nop_10_yukari_06","103411"
"0.5","1","3","510027","","0.1","nop_10_yukari_05","1","510","nop_10_yukari_06","11"
"","-255","2","510028","","","550","7","510","2.8","103411"
"","-255","2","510029","","","550","7","510","2.8","11"
"0","7","11","510030","0.5","0","喵？\n冷靜點，美冬！\n要是那麼做的話，\n馬上就會新年發福的喵！","0","510","1","104611"
"0.2","1","3","510031","","","nop_idle_surprise2","","510","","104611"
"","","93","510032","","","1","","510","","1"
"0.2","1","3","510033","","","nop_talk_worry","","510","","104611"
"","","93","510034","","","1","","510","","2"
"0.2","1","3","510035","","","nop_talk_joy1_sad","","510","","104611"
"","","91","510036","","","","","510","","510030"
"0.2","1","3","510037","","","nop_idle_worry","","510","","104611"
"","","91","510038","","","","","510","","510028"
"0.5","1","3","510039","","0.1","nop_10_yukari_05","1","510","nop_10_yukari_06","103411"
"0.5","1","3","510040","","0.1","nop_10_yukari_05","1","510","nop_10_yukari_06","11"
"","-275","2","510041","","","350","7","510","2.8","103411"
"","-275","2","510042","","","350","7","510","2.8","11"
"0","7","11","510043","0.5","0","沒問題的。\n只要考量到營養均衡的話……\n話說，哎呀？優花梨？","0","510","1","104811"
"0.2","0","3","510044","","0.2","nop_talk_doya","1","510","nop_talk_doya_loop","104811"
"","","93","510045","","","1","","510","","3"
"","","4","510046","","","0","","510","","104811"
