5cdd864dafd54e7ee886ebae3ef1f3c30e9692d737c398b9e920b487209ef8ee,e4639da514bb9174af89e85ab66cef38b0c76c56d76c41d86f0952e40a63116d,418b4db12b59e719631952055cfc980fd70d7559c0c5b437089fd46bb72efc33,0776ff711607f988282fd6946129079afa8750a5cca0ef4dc1055edf9ce0658d,7d3a7453769c8ad25fcd5b570d5c2d1494b5705ccf4d9b2a38f8e4dd7960831e,18d39722ed5b288912b8d793bed6f33fb1c53b181ce4717d755054969aa5e673,668b8664a6df9b754f3659d35851c8bba4e9e9e49983f58003adfd743a55af90,e7694cbdab76ec36b5d2e7707d8fa8b98dae236dea8439c0921e9fbb95e31860,7f1c5c7cebe7228d833d0830389723a8ab39acb3e776732266dfd8f07459ef10,c1fad82bb4ee159b39e544f0ce88dfc122fc2e50ffdaa526f7f11930149ffc23,7955bab090f520f857ec61fb6981e465358dabb31f90bcf71d823ebe8915efb2,b78a76634d6c87999b97ad9ffffc745ead499e5c4735fbbb31a4c1fd299fa901,dfe8b2e7491d5b89b3a629230cf714a04427ed190a5f6c5c56b2d4dcf3582b4b,2ca9e99b8fe6f66db4937a613bc8b436b4d8e15a7fa2c508f5c70b5c7e15bc60,e63015b7f7eb8b16112395d185f32106f0de7df24541cbea4de2c4de20d54491,87de074287bca4aa7f3f45ae25a24439e5f60be6206fa1267e5ba04ec7e1a298,e934c1ee9fa4cfab106da2f887f947d9e825fa6ab8a685c5b6288cb287d84a3a,2998a8f1ba7d709caeec9960f86a3b79009c3cf85cbf4a310a3a00e7cccb6251,834a666bc6a422afb1c0a9b5631aed7fca55f263a034b9abca3f5626a62a2b83,ccfc718678328939b80c77988336d12cf6a84d751583789f1474628559b424a8,4b61fbe802079fdd4758795e9b410ecf8370369ab95f2dc103fea3f4e31f316c,814dfdef90a285988fb9ced0446b28c840fc047432a7a4a6911b4278c00865b2,014ec5b955ecde7218b1553a0e2b651b3fcf706fa9152162d8832df824136172,d8062d23e9515f398a983ea235bffa0cc17a8c32e6d705768b9b32c6d76b0ec9,64d0e8708e214b68f45b2fb0a2f61ccb1110d811aaa285a6d09d60b9740795e0,ca8da64d24f05820bc28b3e82699aed6e9a1d9b5d422054fbb70c0be175ae19d,14c9eb571b12127467e8624aa6f87ac08dc4a9c5dd0f15320a83421b462b3d63,003dd2f2bc4341f9d928f6a7c7f2719dd970ebb1010900ff6db8898f389b53f0,551973ae5a73cd6c6336d4101b5b6c9d016d9a8eae5e724c0633a1982d2be75d,19f5d632a65dcb4b487f40cc037c36597a6306a8212be382b63838a130e98a66,d971f9d7d2e324baa4ebf008d3458ece98022f98615e95f636671a85ceb28feb,d43b9e6d0d351158a634ea3c8868fc931342f47aad8567a20b08617c2d81b0d1,c06084079231292052456ecd91be80fef12176c3aa6dc2b7466de5216d1435c1,3aa22535e8532b2cd25cc44f05e7e0329be987e74e0822cf8b6fd9b190110fb2,c02252203faa392ba61962ffe4cd39079e3ff7a0974c35cc08e5c8f1fffde2bd,ac7140f1bf29c1eb39542b41c57913a944fba2ae852fe28184b748d55d8a15cb,ef1846abd6900a57a175568dc1f74952720e7ddc3ab8d759731b8f019620f971,6ba2ec3fac6c4c469a3f8400df574480883acd89cf4f4619ce877681f460b720,7516e57d9841664b0628461a5d38dee434739042d29db95e352417e3e50edcad,eb63b8e78a7c576f9dd35ecc109440fb20d0840660ab74e04154f0fa5c4a28af,07694ce197afa51486339b15bb4302e37de648ac2c75291446200006446f22b8
"23003","1","0","0","1","36","0","0","1","620070020","0","0","620430020","61001004","1","0","62001007","0","0","0","0","2","620090120","0","0","0","0","976","62001005","36","23003","0","60","0","0","0","0","0","600004127","0","600120231"
"24003","1","0","0","1","36","0","0","1","620070021","0","0","620430021","61001004","1","0","62001007","0","0","0","0","2","620090121","0","0","0","0","992","62001005","36","24003","0","60","0","0","0","0","0","600004128","0","600120241"
"25003","1","0","0","1","36","0","0","1","620070022","0","0","620430022","61001004","1","0","62001007","0","0","0","0","2","620090122","0","0","0","0","1004","62001005","36","25003","0","60","0","0","0","0","0","600004129","0","600120251"
"26003","1","0","0","1","36","0","0","1","620070023","0","0","620430023","61001004","1","0","62001007","0","0","0","0","2","620090123","0","0","0","0","1014","62001005","36","26003","0","60","0","0","0","0","0","600004130","0","600120261"
"27003","1","0","0","1","36","0","0","1","620070024","0","0","620430024","61001004","1","0","62001007","0","0","0","0","2","620090124","0","0","0","0","1030","62001005","36","27003","0","60","0","0","0","0","0","600004131","0","600120271"
"28003","1","0","0","1","36","0","0","1","620070025","0","0","620430025","61001004","1","0","62001007","0","0","0","0","2","620090125","0","0","0","0","1044","62001005","36","28003","0","60","0","0","0","0","0","600004132","0","600120281"
"29003","1","0","0","1","36","0","0","1","620070026","0","0","620430026","61001004","1","0","62001007","0","0","0","0","2","620090126","0","0","0","0","1056","62001005","36","29003","0","60","0","0","0","0","0","600004133","0","600120291"
"30003","1","0","0","1","36","0","0","1","620070027","0","0","620430027","61001004","1","0","62001007","0","0","0","0","2","620090127","0","0","0","0","1068","62001005","36","30003","0","60","0","0","0","0","0","600004134","0","600120301"
"31003","1","0","0","1","36","0","0","1","620070028","0","0","620430028","61001004","1","0","62001007","0","0","0","0","2","620090128","0","0","0","0","1084","62001005","36","31003","0","60","0","0","0","0","0","600004135","0","600120311"
"32003","1","0","0","1","36","0","0","1","620070029","0","0","620430029","61001004","1","0","62001007","0","0","0","0","2","620090129","0","0","0","0","1106","62001005","36","32003","0","60","0","0","0","0","0","600004136","0","600120321"
"33003","1","0","0","1","36","0","0","1","620070030","0","0","620430030","61001004","1","0","62001007","0","0","0","0","2","620090130","0","0","0","0","1138","62001005","36","33003","0","60","0","0","0","0","0","600004137","0","600120331"
"34003","1","0","0","1","36","0","0","1","620070031","0","0","620430031","61001004","1","0","62001007","0","0","0","0","2","620090131","0","0","0","0","1152","62001005","36","34003","0","60","0","0","0","0","0","600004138","0","600120341"
"35003","1","0","0","1","36","0","0","1","620070032","0","0","620430032","61001004","1","0","62001007","0","0","0","0","2","620090132","0","0","0","0","1160","62001005","36","35003","0","60","0","0","0","0","0","600004139","0","600120351"
"36003","1","0","0","1","36","0","0","1","620070033","0","0","620430033","61001004","1","0","62001007","0","0","0","0","2","620090133","0","0","0","0","1190","62001005","36","36003","0","60","0","0","0","0","0","600004140","0","600120361"
"37003","1","0","0","1","36","0","0","1","620070034","0","0","620430034","61001004","1","0","62001007","0","0","0","0","2","620090134","0","0","0","0","1206","62001005","36","37003","0","60","0","0","0","0","0","600004141","0","600120371"
"38003","1","0","0","1","36","0","0","1","620070035","0","0","620430035","61001004","1","0","62001007","0","0","0","0","2","620090135","0","0","0","0","1230","62001005","36","38003","0","60","0","0","0","0","0","600004142","0","600120381"
"39003","1","0","0","1","36","0","0","1","620070036","0","0","620430036","61001004","1","0","62001007","0","0","0","0","2","620090136","0","0","0","0","1250","62001005","36","39003","0","60","0","0","0","0","0","600004143","0","600120391"
"40003","1","0","0","1","36","0","0","1","620070037","0","0","620430037","61001004","1","0","62001007","0","0","0","0","2","620090137","0","0","0","0","1286","62001005","36","40003","0","60","0","0","0","0","0","600004144","0","600120401"
"41003","1","0","0","1","36","0","0","1","620070038","0","0","620430038","61001004","1","0","62001007","0","0","0","0","2","620090138","0","0","0","0","1294","62001005","36","41003","0","60","0","0","0","0","0","600004145","0","600120411"
"42003","1","0","0","1","36","0","0","1","620070039","0","0","620430039","61001004","1","0","62001007","0","0","0","0","2","620090139","0","0","0","0","1308","62001005","36","42003","0","60","0","0","0","0","0","600004146","0","600120421"
"43003","1","0","0","1","36","0","0","1","620070040","0","0","620430040","61001004","1","0","62001007","0","0","0","0","2","620090140","0","0","0","0","1346","62001005","36","43003","0","60","0","0","0","0","0","600004147","0","600120431"
"44003","1","0","0","1","36","0","0","1","620070041","0","0","620430041","61001004","1","0","62001007","0","0","0","0","2","620090141","0","0","0","0","1378","62001005","36","44003","0","60","0","0","0","0","0","600004148","0","600120441"
"45003","1","0","0","1","36","0","0","1","620070042","0","0","620430042","61001004","1","0","62001007","0","0","0","0","2","620090142","0","0","0","0","1412","62001005","36","45003","0","60","0","0","0","0","0","600004149","0","600120451"
"46003","1","0","0","1","36","0","0","1","620070043","0","0","620430043","61001004","1","0","62001007","0","0","0","0","2","620090143","0","0","0","0","1434","62001005","36","46003","0","60","0","0","0","0","0","600004150","0","600120461"
"47003","1","0","0","1","36","0","0","1","620070044","0","0","620430044","61001004","1","0","62001007","0","0","0","0","2","620090144","0","0","0","0","1444","62001005","36","47003","0","60","0","0","0","0","0","600004151","0","600120471"
"48003","1","0","0","1","36","0","0","1","620070045","0","0","620430045","61001004","1","0","62001007","0","0","0","0","2","620090145","0","0","0","0","1466","62001005","36","48003","0","60","0","0","0","0","0","600004152","0","600120481"
"49003","1","0","0","1","36","0","0","1","620070046","0","0","620430046","61001004","1","0","62001007","0","0","0","0","2","620090146","0","0","0","0","1496","62001005","36","49003","0","60","0","0","0","0","0","600004153","0","600120491"
"50003","1","0","0","1","36","0","0","1","620070047","0","0","620430047","61001004","1","0","62001007","0","0","0","0","2","620090147","0","0","0","0","1536","62001005","36","50003","0","60","0","0","0","0","0","600004154","0","600120501"
"51003","1","0","0","1","36","0","0","1","620070048","0","0","620430048","61001004","1","0","62001007","0","0","0","0","2","620090148","0","0","0","0","1554","62001005","36","51003","0","60","0","0","0","0","0","600004155","0","600120511"
"52003","1","0","0","1","36","0","0","1","620070049","0","0","620430049","61001004","1","0","62001007","0","0","0","0","2","620090149","0","0","0","0","1572","62001005","36","52003","0","60","0","0","0","0","0","600004156","0","600120521"
"53003","1","0","0","1","36","0","0","1","620070050","0","0","620430050","61001004","1","0","62001007","0","0","0","0","2","620090150","0","0","0","0","1600","62001005","36","53003","0","60","0","0","0","0","0","600004157","0","600120531"
"54003","1","0","0","1","36","0","0","1","620070051","0","0","620430051","61001004","1","0","62001007","0","0","0","0","2","620090151","0","0","0","0","1618","62001005","36","54003","0","60","0","0","0","0","0","600004158","0","600120541"
"55003","1","0","0","1","36","0","0","1","620070052","0","0","620430052","61001004","1","0","62001007","0","0","0","0","2","620090152","0","0","0","0","1632","62001005","36","55003","0","60","0","0","0","0","0","600004159","0","600120551"
"56003","1","0","0","1","36","0","0","1","620070053","0","0","620430053","61001004","1","0","62001007","0","0","0","0","2","620090153","0","0","0","0","1648","62001005","36","56003","0","60","0","0","0","0","0","600004160","0","600120561"
"57003","1","0","0","1","36","0","0","1","620070054","0","0","620430054","61001004","1","0","62001007","0","0","0","0","2","620090154","0","0","0","0","1654","62001005","36","57003","0","60","0","0","0","0","0","600004161","0","600120571"
"58003","1","0","0","1","36","0","0","1","620070055","0","0","620430055","61001004","1","0","62001007","0","0","0","0","2","620090155","0","0","0","0","1668","62001005","36","58003","0","60","0","0","0","0","0","600004162","0","600120581"
"59003","1","0","0","1","36","0","0","1","620070056","0","0","620430056","61001004","1","0","62001007","0","0","0","0","2","620090156","0","0","0","0","1698","62001005","36","59003","0","60","0","0","0","0","0","600004163","0","600120591"
"60003","1","0","0","1","36","0","0","1","620070057","0","0","620430057","61001004","1","0","62001007","0","0","0","0","2","620090157","0","0","0","0","1710","62001005","36","60003","0","60","0","0","0","0","0","600004164","0","600120601"
"61003","1","0","0","1","36","0","0","1","620070058","0","0","620430058","61001004","1","0","62001007","0","0","0","0","2","620090158","0","0","0","0","1730","62001005","36","61003","0","60","0","0","0","0","0","600004165","0","600120611"
"62003","1","0","0","1","36","0","0","1","620070059","0","0","620430059","61001004","1","0","62001007","0","0","0","0","2","620090159","0","0","0","0","1745","62001005","36","62003","0","60","0","0","0","0","0","600004166","0","600120621"
"63003","1","0","0","1","36","0","0","1","620070060","0","0","620430060","61001004","1","0","62001007","0","0","0","0","2","620090160","0","0","0","0","1759","62001005","36","63003","0","60","0","0","0","0","0","600004167","0","600120631"
"64003","1","0","0","1","36","0","0","1","620070061","0","0","620430061","61001004","1","0","62001007","0","0","0","0","2","620090161","0","0","0","0","1778","62001005","36","64003","0","60","0","0","0","0","0","600004168","0","600120641"
"65003","1","0","0","1","36","0","0","1","620070062","0","0","620430062","61001004","1","0","62001007","0","0","0","0","2","620090162","0","0","0","0","1792","62001005","36","65003","0","60","0","0","0","0","0","600004169","0","600120651"
"66003","1","0","0","1","36","0","0","1","620070063","0","0","620430063","61001004","1","0","62001007","0","0","0","0","2","620090163","0","0","0","0","1805","62001005","36","66003","0","60","0","0","0","0","0","600004170","0","600120661"
"67003","1","0","0","1","36","0","0","1","620070064","0","0","620430064","61001004","1","0","62001007","0","0","0","0","2","620090164","0","0","0","0","1821","62001005","36","67003","0","60","0","0","0","0","0","600004171","0","600120671"
"68003","1","0","0","1","36","0","0","1","620070065","0","0","620430065","61001004","1","0","62001007","0","0","0","0","2","620090165","0","0","0","0","1838","62001005","36","68003","0","60","0","0","0","0","0","600004172","0","600120681"
"69003","1","0","0","1","36","0","0","1","620070066","0","0","620430066","61001004","1","0","62001007","0","0","0","0","2","620090166","0","0","0","0","1851","62001005","36","69003","0","60","0","0","0","0","0","600004173","0","600120691"
"23003","1","0","0","1","36","0","0","1","620030020","0","0","620390020","61001004","1","0","62001007","0","0","0","0","2","620290120","0","0","0","0","976","62001005","36","23003","0","60","0","0","0","0","0","600004176","0","600120231"
"24003","1","0","0","1","36","0","0","1","620030021","0","0","620390021","61001004","1","0","62001007","0","0","0","0","2","620290121","0","0","0","0","992","62001005","36","24003","0","60","0","0","0","0","0","600004177","0","600120241"
"25003","1","0","0","1","36","0","0","1","620030022","0","0","620390022","61001004","1","0","62001007","0","0","0","0","2","620290122","0","0","0","0","1004","62001005","36","25003","0","60","0","0","0","0","0","600004178","0","600120251"
"26003","1","0","0","1","36","0","0","1","620030023","0","0","620390023","61001004","1","0","62001007","0","0","0","0","2","620290123","0","0","0","0","1014","62001005","36","26003","0","60","0","0","0","0","0","600004179","0","600120261"
"27003","1","0","0","1","36","0","0","1","620030024","0","0","620390024","61001004","1","0","62001007","0","0","0","0","2","620290124","0","0","0","0","1030","62001005","36","27003","0","60","0","0","0","0","0","600004180","0","600120271"
"28003","1","0","0","1","36","0","0","1","620030025","0","0","620390025","61001004","1","0","62001007","0","0","0","0","2","620290125","0","0","0","0","1044","62001005","36","28003","0","60","0","0","0","0","0","600004181","0","600120281"
"29003","1","0","0","1","36","0","0","1","620030026","0","0","620390026","61001004","1","0","62001007","0","0","0","0","2","620290126","0","0","0","0","1056","62001005","36","29003","0","60","0","0","0","0","0","600004182","0","600120291"
"30003","1","0","0","1","36","0","0","1","620030027","0","0","620390027","61001004","1","0","62001007","0","0","0","0","2","620290127","0","0","0","0","1068","62001005","36","30003","0","60","0","0","0","0","0","600004183","0","600120301"
"31003","1","0","0","1","36","0","0","1","620030028","0","0","620390028","61001004","1","0","62001007","0","0","0","0","2","620290128","0","0","0","0","1084","62001005","36","31003","0","60","0","0","0","0","0","600004184","0","600120311"
"32003","1","0","0","1","36","0","0","1","620030029","0","0","620390029","61001004","1","0","62001007","0","0","0","0","2","620290129","0","0","0","0","1106","62001005","36","32003","0","60","0","0","0","0","0","600004185","0","600120321"
"33003","1","0","0","1","36","0","0","1","620030030","0","0","620390030","61001004","1","0","62001007","0","0","0","0","2","620290130","0","0","0","0","1138","62001005","36","33003","0","60","0","0","0","0","0","600004186","0","600120331"
"34003","1","0","0","1","36","0","0","1","620030031","0","0","620390031","61001004","1","0","62001007","0","0","0","0","2","620290131","0","0","0","0","1152","62001005","36","34003","0","60","0","0","0","0","0","600004187","0","600120341"
"35003","1","0","0","1","36","0","0","1","620030032","0","0","620390032","61001004","1","0","62001007","0","0","0","0","2","620290132","0","0","0","0","1160","62001005","36","35003","0","60","0","0","0","0","0","600004188","0","600120351"
"36003","1","0","0","1","36","0","0","1","620030033","0","0","620390033","61001004","1","0","62001007","0","0","0","0","2","620290133","0","0","0","0","1190","62001005","36","36003","0","60","0","0","0","0","0","600004189","0","600120361"
"37003","1","0","0","1","36","0","0","1","620030034","0","0","620390034","61001004","1","0","62001007","0","0","0","0","2","620290134","0","0","0","0","1206","62001005","36","37003","0","60","0","0","0","0","0","600004190","0","600120371"
"38003","1","0","0","1","36","0","0","1","620030035","0","0","620390035","61001004","1","0","62001007","0","0","0","0","2","620290135","0","0","0","0","1230","62001005","36","38003","0","60","0","0","0","0","0","600004191","0","600120381"
"39003","1","0","0","1","36","0","0","1","620030036","0","0","620390036","61001004","1","0","62001007","0","0","0","0","2","620290136","0","0","0","0","1250","62001005","36","39003","0","60","0","0","0","0","0","600004192","0","600120391"
"40003","1","0","0","1","36","0","0","1","620030037","0","0","620390037","61001004","1","0","62001007","0","0","0","0","2","620290137","0","0","0","0","1286","62001005","36","40003","0","60","0","0","0","0","0","600004193","0","600120401"
"41003","1","0","0","1","36","0","0","1","620030038","0","0","620390038","61001004","1","0","62001007","0","0","0","0","2","620290138","0","0","0","0","1294","62001005","36","41003","0","60","0","0","0","0","0","600004194","0","600120411"
"42003","1","0","0","1","36","0","0","1","620030039","0","0","620390039","61001004","1","0","62001007","0","0","0","0","2","620290139","0","0","0","0","1308","62001005","36","42003","0","60","0","0","0","0","0","600004195","0","600120421"
"43003","1","0","0","1","36","0","0","1","620030040","0","0","620390040","61001004","1","0","62001007","0","0","0","0","2","620290140","0","0","0","0","1346","62001005","36","43003","0","60","0","0","0","0","0","600004196","0","600120431"
"44003","1","0","0","1","36","0","0","1","620030041","0","0","620390041","61001004","1","0","62001007","0","0","0","0","2","620290141","0","0","0","0","1378","62001005","36","44003","0","60","0","0","0","0","0","600004197","0","600120441"
"45003","1","0","0","1","36","0","0","1","620030042","0","0","620390042","61001004","1","0","62001007","0","0","0","0","2","620290142","0","0","0","0","1412","62001005","36","45003","0","60","0","0","0","0","0","600004198","0","600120451"
"46003","1","0","0","1","36","0","0","1","620030043","0","0","620390043","61001004","1","0","62001007","0","0","0","0","2","620290143","0","0","0","0","1434","62001005","36","46003","0","60","0","0","0","0","0","600004199","0","600120461"
"47003","1","0","0","1","36","0","0","1","620030044","0","0","620390044","61001004","1","0","62001007","0","0","0","0","2","620290144","0","0","0","0","1444","62001005","36","47003","0","60","0","0","0","0","0","600004200","0","600120471"
"48003","1","0","0","1","36","0","0","1","620030045","0","0","620390045","61001004","1","0","62001007","0","0","0","0","2","620290145","0","0","0","0","1466","62001005","36","48003","0","60","0","0","0","0","0","600004201","0","600120481"
"49003","1","0","0","1","36","0","0","1","620030046","0","0","620390046","61001004","1","0","62001007","0","0","0","0","2","620290146","0","0","0","0","1496","62001005","36","49003","0","60","0","0","0","0","0","600004202","0","600120491"
"50003","1","0","0","1","36","0","0","1","620030047","0","0","620390047","61001004","1","0","62001007","0","0","0","0","2","620290147","0","0","0","0","1536","62001005","36","50003","0","60","0","0","0","0","0","600004203","0","600120501"
"51003","1","0","0","1","36","0","0","1","620030048","0","0","620390048","61001004","1","0","62001007","0","0","0","0","2","620290148","0","0","0","0","1554","62001005","36","51003","0","60","0","0","0","0","0","600004204","0","600120511"
"52003","1","0","0","1","36","0","0","1","620030049","0","0","620390049","61001004","1","0","62001007","0","0","0","0","2","620290149","0","0","0","0","1572","62001005","36","52003","0","60","0","0","0","0","0","600004205","0","600120521"
"53003","1","0","0","1","36","0","0","1","620030050","0","0","620390050","61001004","1","0","62001007","0","0","0","0","2","620290150","0","0","0","0","1600","62001005","36","53003","0","60","0","0","0","0","0","600004206","0","600120531"
"54003","1","0","0","1","36","0","0","1","620030051","0","0","620390051","61001004","1","0","62001007","0","0","0","0","2","620290151","0","0","0","0","1618","62001005","36","54003","0","60","0","0","0","0","0","600004207","0","600120541"
"55003","1","0","0","1","36","0","0","1","620030052","0","0","620390052","61001004","1","0","62001007","0","0","0","0","2","620290152","0","0","0","0","1632","62001005","36","55003","0","60","0","0","0","0","0","600004208","0","600120551"
"56003","1","0","0","1","36","0","0","1","620030053","0","0","620390053","61001004","1","0","62001007","0","0","0","0","2","620290153","0","0","0","0","1648","62001005","36","56003","0","60","0","0","0","0","0","600004209","0","600120561"
"57003","1","0","0","1","36","0","0","1","620030054","0","0","620390054","61001004","1","0","62001007","0","0","0","0","2","620290154","0","0","0","0","1654","62001005","36","57003","0","60","0","0","0","0","0","600004210","0","600120571"
"58003","1","0","0","1","36","0","0","1","620030055","0","0","620390055","61001004","1","0","62001007","0","0","0","0","2","620290155","0","0","0","0","1668","62001005","36","58003","0","60","0","0","0","0","0","600004211","0","600120581"
"59003","1","0","0","1","36","0","0","1","620030056","0","0","620390056","61001004","1","0","62001007","0","0","0","0","2","620290156","0","0","0","0","1698","62001005","36","59003","0","60","0","0","0","0","0","600004212","0","600120591"
"60003","1","0","0","1","36","0","0","1","620030057","0","0","620390057","61001004","1","0","62001007","0","0","0","0","2","620290157","0","0","0","0","1710","62001005","36","60003","0","60","0","0","0","0","0","600004213","0","600120601"
"61003","1","0","0","1","36","0","0","1","620030058","0","0","620390058","61001004","1","0","62001007","0","0","0","0","2","620290158","0","0","0","0","1730","62001005","36","61003","0","60","0","0","0","0","0","600004214","0","600120611"
"62003","1","0","0","1","36","0","0","1","620030059","0","0","620390059","61001004","1","0","62001007","0","0","0","0","2","620290159","0","0","0","0","1745","62001005","36","62003","0","60","0","0","0","0","0","600004215","0","600120621"
"63003","1","0","0","1","36","0","0","1","620030060","0","0","620390060","61001004","1","0","62001007","0","0","0","0","2","620290160","0","0","0","0","1759","62001005","36","63003","0","60","0","0","0","0","0","600004216","0","600120631"
"64003","1","0","0","1","36","0","0","1","620030061","0","0","620390061","61001004","1","0","62001007","0","0","0","0","2","620290161","0","0","0","0","1778","62001005","36","64003","0","60","0","0","0","0","0","600004217","0","600120641"
"65003","1","0","0","1","36","0","0","1","620030062","0","0","620390062","61001004","1","0","62001007","0","0","0","0","2","620290162","0","0","0","0","1792","62001005","36","65003","0","60","0","0","0","0","0","600004218","0","600120651"
"66003","1","0","0","1","36","0","0","1","620030063","0","0","620390063","61001004","1","0","62001007","0","0","0","0","2","620290163","0","0","0","0","1805","62001005","36","66003","0","60","0","0","0","0","0","600004219","0","600120661"
"67003","1","0","0","1","36","0","0","1","620030064","0","0","620390064","61001004","1","0","62001007","0","0","0","0","2","620290164","0","0","0","0","1821","62001005","36","67003","0","60","0","0","0","0","0","600004220","0","600120671"
"68003","1","0","0","1","36","0","0","1","620030065","0","0","620390065","61001004","1","0","62001007","0","0","0","0","2","620290165","0","0","0","0","1838","62001005","36","68003","0","60","0","0","0","0","0","600004221","0","600120681"
"69003","1","0","0","1","36","0","0","1","620030066","0","0","620390066","61001004","1","0","62001007","0","0","0","0","2","620290166","0","0","0","0","1851","62001005","36","69003","0","60","0","0","0","0","0","600004222","0","600120691"
"23003","1","0","2","2","72","0","0","0","620280019","0","0","620010018","10011003","1","0","0","0","0","0","0","2","620270020","0","0","60021","0","976","62001012","0","23003","0","100","4","0","0","0","0","600004225","101011","600120232"
"24003","1","0","2","2","72","0","0","0","620280020","0","0","620010019","10011003","1","0","0","0","0","0","0","2","620270021","0","0","60021","0","992","62001012","0","24003","0","100","4","0","0","0","0","600004226","101011","600120242"
"25003","1","0","2","2","72","0","0","0","620280021","0","0","620010020","10011003","1","0","0","0","0","0","0","2","620270022","0","0","60021","0","1004","62001012","0","25003","0","100","4","0","0","0","0","600004227","101011","600120252"
"26003","1","0","2","2","72","0","0","0","620280022","0","0","620010021","10011003","1","0","0","0","0","0","0","2","620270023","0","0","60021","0","1014","62001012","0","26003","0","100","4","0","0","0","0","600004228","101011","600120262"
"27003","1","0","2","2","72","0","0","0","620280023","0","0","620010022","10011004","1","0","0","0","0","0","0","2","620270024","0","0","60021","0","1030","62001012","0","27003","0","100","4","0","0","0","0","600004229","101011","600120272"
"28003","1","0","2","2","72","0","0","0","620280024","0","0","620010023","10011004","1","0","0","0","0","0","0","2","620270025","0","0","60021","0","1044","62001012","0","28003","0","100","4","0","0","0","0","600004230","101011","600120282"
"29003","1","0","2","2","72","0","0","0","620280025","0","0","620010024","10011004","1","0","0","0","0","0","0","2","620270026","0","0","60021","0","1056","62001012","0","29003","0","100","4","0","0","0","0","600004231","101011","600120292"
"30003","1","0","2","2","72","0","0","0","620280026","0","0","620010025","10011004","1","0","0","0","0","0","0","2","620270027","0","0","60021","0","1068","62001012","0","30003","0","100","4","0","0","0","0","600004232","101011","600120302"
"31003","1","0","2","2","72","0","0","0","620280027","0","0","620010026","10011004","1","0","0","0","0","0","0","2","620270028","0","0","60021","0","1084","62001012","0","31003","0","100","4","0","0","0","0","600004233","101011","600120312"
"32003","1","0","2","2","72","0","0","0","620280028","0","0","620010027","10011004","1","0","0","0","0","0","0","2","620270029","0","0","60021","0","1106","62001012","0","32003","0","100","4","0","0","0","0","600004234","101011","600120322"
"33003","1","0","2","2","72","0","0","0","620280029","0","0","620010028","10011004","1","0","0","0","0","0","0","2","620270030","0","0","60021","0","1138","62001012","0","33003","0","100","4","0","0","0","0","600004235","101011","600120332"
"34003","1","0","2","2","72","0","0","0","620280030","0","0","620010029","10011004","1","0","0","0","0","0","0","2","620270031","0","0","60021","0","1152","62001012","0","34003","0","100","4","0","0","0","0","600004236","101011","600120342"
"35003","1","0","2","2","72","0","0","0","620280031","0","0","620010030","10011005","1","0","0","0","0","0","0","2","620270032","0","0","60021","0","1160","62001012","0","35003","0","100","4","0","0","0","0","600004237","101011","600120352"
"36003","1","0","2","2","72","0","0","0","620280032","0","0","620010031","10011005","1","0","0","0","0","0","0","2","620270033","0","0","60021","0","1190","62001012","0","36003","0","100","4","0","0","0","0","600004238","101011","600120362"
"37003","1","0","2","2","72","0","0","0","620280033","0","0","620010032","10011005","1","0","0","0","0","0","0","2","620270034","0","0","60021","0","1206","62001012","0","37003","0","100","4","0","0","0","0","600004239","101011","600120372"
"38003","1","0","2","2","72","0","0","0","620280034","0","0","620010033","10011005","1","0","0","0","0","0","0","2","620270035","0","0","60021","0","1230","62001012","0","38003","0","100","4","0","0","0","0","600004240","101011","600120382"
"39003","1","0","2","2","72","0","0","0","620280035","0","0","620010034","10011005","1","0","0","0","0","0","0","2","620270036","0","0","60021","0","1250","62001012","0","39003","0","100","4","0","0","0","0","600004241","101011","600120392"
"40003","1","0","2","2","72","0","0","0","620280036","0","0","620010035","10011005","1","0","0","0","0","0","0","2","620270037","0","0","60021","0","1286","62001012","0","40003","0","100","4","0","0","0","0","600004242","101011","600120402"
"41003","1","0","2","2","72","0","0","0","620280037","0","0","620010036","10011005","1","0","0","0","0","0","0","2","620270038","0","0","60021","0","1294","62001012","0","41003","0","100","4","0","0","0","0","600004243","101011","600120412"
"42003","1","0","2","2","72","0","0","0","620280038","0","0","620010037","10011006","1","0","0","0","0","0","0","2","620270039","0","0","60021","0","1308","62001012","0","42003","0","100","4","0","0","0","0","600004244","101011","600120422"
"43003","1","0","2","2","72","0","0","0","620280039","0","0","620010038","10011006","1","0","0","0","0","0","0","2","620270040","0","0","60021","0","1346","62001012","0","43003","0","100","4","0","0","0","0","600004245","101011","600120432"
"44003","1","0","2","2","72","0","0","0","620280040","0","0","620010039","10011006","1","0","0","0","0","0","0","2","620270041","0","0","60021","0","1378","62001012","0","44003","0","100","4","0","0","0","0","600004246","101011","600120442"
"45003","1","0","2","2","72","0","0","0","620280041","0","0","620010040","10011006","1","0","0","0","0","0","0","2","620270042","0","0","60021","0","1412","62001012","0","45003","0","100","4","0","0","0","0","600004247","101011","600120452"
"46003","1","0","2","2","72","0","0","0","620280042","0","0","620010041","10011006","1","0","0","0","0","0","0","2","620270043","0","0","60021","0","1434","62001012","0","46003","0","100","4","0","0","0","0","600004248","101011","600120462"
"47003","1","0","2","2","72","0","0","0","620280043","0","0","620010042","10011006","1","0","0","0","0","0","0","2","620270044","0","0","60021","0","1444","62001012","0","47003","0","100","4","0","0","0","0","600004249","101011","600120472"
