11347a95b5f356207aef3ae1ca98584b569dcf411ee14e5326d50332a1948a45,1614f92b4b46fcea2b74fa09e490480c798ba315f83ba9cc8bbdff877a3f97e9,50580523ad22421986e18f99d6f9af03d8583847092ceb068548a29b0d0091bf,4e38f869433aa3fa878ecded6569137339221b0efd42f4179d40ca0df04730b0,96a9aa2e6c4f5706e918b23bf70bbc05b81fc2daac60e181bca46c436e370caf,1a9af1e0e275fe0776857d5ad7f34706ac4b014fdd7fb7f9299470aedf729f85,31e29f48fd19c915e42d2a1ce6e23de8d6c89fdf5f95b931170e3420aff76048,88007b79e4c15c22137e4241c9143aa650431f99d8d7fc5ed7e51c79fc48f86b,8d8b36be59d79ab6d5f2e6b3f463aaaa153b681d65e8514c232b68ef6c785897,061ea75640330052b49c26f8facf7b3858ad178f622ffb863803d9c06abbac48,aa66f3e6835fa9cca64b7d80d9b99277206921c42ce05f10de571847ff2e483f,8b9045220faf11a788da682dab5671a28d5bb680d31c8bbe3349c5016e7a7271,a6cdab0b6479082817f74248d48603a5efe32faa6a5ad0893ecc82e7f31747aa,9b17e209a21e49cd5f90bf5d21bd811970b195e5b15f596493485e33ba5203ed,159b25b3e02eaf21d6cd0dc36cb2ea67c8ab49035dd33d889fb4520758caff85,f23d325ecd59fc554f50f180fe4dcae0322fad9f3fe2c57b33ee1e9b7ee3a201,68d9cfca7d5c5bd868df0aed34686d63b0f99e80c9f204a382776d337572915d,e2bf7bc870529d4d37baea3ed278c3fd49782119d97ffff8375b9839d6476115,cbe5354815ff5a9aa74fba4bcd000733c6c711f1b2bd6f53f2a7e99c7272de61,809184dda5c5c4acb97ee0261831b488ee456732071ba1045ab9dce8086564bc,dff647ca5732f4251c033857a01f3ad815c2e7091854eecbb96ab922f5fca5a0,af5ef82e7f84c5463f8368365d3898b5ec01e133b9cc2cc2ea648e502fe60944,920a70233ff74f67b5ea30a25043865751e13b30806216ce1f38aff499a70579,34ea75555309f79a3f3fc6464d861d568afbb105b44f6e562a657696170e3bd6,134aca6c825e2bb9b4d71ef2e7da546a2f43c50326e367740abb03be176414dd,7a47f9ec25af3142a87d38362c3801f27077f8bd074d46bae997a25dc2301865,a583cf6baf0435049a0ed191e5756a239030d18361ec57bc9bc185276e938770,8ef26f934854b8ac0e05c48892a5fac84082f4c23df4e91726b3cd8fd1fbf54a,01f963f313b6683f3756fb8e950dc7767c2bf43b3b5b660d356a692ee727d82e,18992698059535a50233c2341a41398bb588657d54aaec9a9a72ecc36486b0f3,564cbde5e12de517b7ef1e8446df234ec76c26ce1bfc708058a2e3998b149c42,a9ff74366f7c1e803fa82a12b24b333bfa09f40e8b182fafc08cb31fbd0a34f8,a8ff5e3d167a80c145ac1a6194dd453adf951669709bb26dcbc3a711cd36900f,e8fb7bfaae743d00869e0c138aeede1e36342a43f5b9eff55168400e16ea3da1,2f6a98845817265f0ca6710372a1ae1f28dd76bcc52914bdb4bccc57bcf963eb,5064e8d3075d42bf3b199ef7b2f861c4da5fb5cc623809135896341d5eda64ac,2a39ebb21bc9434937590133e0ed052a7e08b9e3b4c40ede7db1cc43fc538fe0,b84a716799817cd525a1bbaadc1be7d8addc5872ef5ce56bee43697f8370bbfd,5bed1e9cfe047b63b07ecd4e4de5181a0386894e1c69fabd163959be5726ff0c,1f062ffc398956f86e8adf2523014bbb3808d9302b2cbea307ab239f12f5b748,801a6edf539324be6938c5c4f6ecb880ed4f954415756e9d1b437f384d5e57ef,cbc2d0bf37a111005976a0d38656c1e7e1e17cc2b0d2a1cac10a21587e8caac8,f6e50750171c9d4610b26285bf18045c66176ffb5108f51413f9c6dc9b310156,95c1af5bf5f2fc01e5ba04ddf6e2f4de6681afe3f8eed3f30743522a278784ae
"0","10700103","2.4","2","401061241","10700101","0","1070","401061211","0","0","0","2.6","2","1070116","0","710091","10700102","401061251","1070116","1070116","-1","401061231","5","2","3","0","4","0","2.4","10700104","0.06","1","259","0","1070116","0","0","0","1070116","401061221","10700105","0","1000000"
"0","10710103","1.3","1.2","401061491","10710101","0","1071","401061461","0","0","0","1.5","1","1071104","0","710101","10710102","401061501","1071103","1071101","1","401061481","1","1.2","1","0","1","0","1.4","10710104","0.03","1","260","0","1071102","0","0","0","1071105","401061471","10710105","0","1000000"
"0","10710103","1.3","1.2","401061541","10710101","0","1071","401061511","0","0","0","1.5","2","1071109","0","710101","10710102","401061551","1071108","1071106","3","401061531","2","1.2","2","0","2","0","1.4","10710104","0.06","1","261","0","1071107","0","0","0","1071110","401061521","10710105","0","1000000"
"0","10710103","1.8","1.6","401061591","10710101","0","1071","401061561","0","0","0","2","2","1071114","0","710101","10710102","401061601","1071113","1071111","4","401061581","4","1.6","3","0","4","0","1.9","10710104","0.06","1","262","0","1071112","0","0","0","1071115","401061571","10710105","0","1000000"
"0","10710103","2.4","2","401061591","10710101","0","1071","401061561","0","0","0","2.6","2","1071116","0","710101","10710102","401061601","1071116","1071116","-1","401061581","5","2","3","0","4","0","2.4","10710104","0.06","1","263","0","1071116","0","0","0","1071116","401061571","10710105","0","1000000"
"0","10720103","1.3","1.2","401061841","10720101","0","1072","401061811","0","0","0","1.5","1","1072104","0","710111","10720102","401061851","1072103","1072101","1","401061831","1","1.2","1","0","1","0","1.4","10720104","0.03","1","264","0","1072102","0","0","0","1072105","401061821","10720105","0","1000000"
"0","10720103","1.3","1.2","401061891","10720101","0","1072","401061861","0","0","0","1.5","2","1072109","0","710111","10720102","401061901","1072108","1072106","3","401061881","2","1.2","2","0","2","0","1.4","10720104","0.06","1","265","0","1072107","0","0","0","1072110","401061871","10720105","0","1000000"
"0","10720103","1.8","1.6","401061941","10720101","0","1072","401061911","0","0","0","2","2","1072114","0","710111","10720102","401061951","1072113","1072111","4","401061931","4","1.6","3","0","4","0","1.9","10720104","0.06","1","266","0","1072112","0","0","0","1072115","401061921","10720105","0","1000000"
"0","10720103","2.4","2","401061941","10720101","0","1072","401061911","0","0","0","2.6","2","1072116","0","710111","10720102","401061951","1072116","1072116","-1","401061931","5","2","3","0","4","0","2.4","10720104","0.06","1","267","0","1072116","0","0","0","1072116","401061921","10720105","0","1000000"
"0","10730103","1.3","1.2","401062191","10730101","0","1073","401062161","0","0","0","1.5","1","1073104","0","710121","10730102","401062201","1073103","1073101","1","401062181","1","1.2","1","0","1","0","1.4","10730104","0.03","1","268","0","1073102","0","0","0","1073105","401062171","10730105","0","1000000"
"0","10730103","1.3","1.2","401062241","10730101","0","1073","401062211","0","0","0","1.5","2","1073109","0","710121","10730102","401062251","1073108","1073106","3","401062231","2","1.2","2","0","2","0","1.4","10730104","0.06","1","269","0","1073107","0","0","0","1073110","401062221","10730105","0","1000000"
"0","10730103","1.8","1.6","401062291","10730101","0","1073","401062261","0","0","0","2","2","1073114","0","710121","10730102","401062301","1073113","1073111","4","401062281","4","1.6","3","0","4","0","1.9","10730104","0.06","1","270","0","1073112","0","0","0","1073115","401062271","10730105","0","1000000"
"0","10730103","2.4","2","401062291","10730101","0","1073","401062261","0","0","0","2.6","2","1073116","0","710121","10730102","401062301","1073116","1073116","-1","401062281","5","2","3","0","4","0","2.4","10730104","0.06","1","271","0","1073116","0","0","0","1073116","401062271","10730105","0","1000000"
"0","10740103","1.3","1.2","401062541","10740101","0","1074","401062511","0","0","0","1.5","1","1074104","0","710011","10740102","401062551","1074103","1074101","1","401062531","1","1.2","1","0","1","0","1.4","10740104","0.03","1","272","0","1074102","0","0","0","1074105","401062521","10740105","0","1000000"
"0","10740103","1.3","1.2","401062591","10740101","0","1074","401062561","0","0","0","1.5","2","1074109","0","710011","10740102","401062601","1074108","1074106","3","401062581","2","1.2","2","0","2","0","1.4","10740104","0.06","1","273","0","1074107","0","0","0","1074110","401062571","10740105","0","1000000"
"0","10740103","1.8","1.6","401062641","10740101","0","1074","401062611","0","0","0","2","2","1074114","0","710011","10740102","401062651","1074113","1074111","4","401062631","4","1.6","3","0","4","0","1.9","10740104","0.06","1","274","0","1074112","0","0","0","1074115","401062621","10740105","0","1000000"
"0","10740103","2.4","2","401062641","10740101","0","1074","401062611","0","0","0","2.6","2","1074116","0","710011","10740102","401062651","1074116","1074116","-1","401062631","5","2","3","0","4","0","2.4","10740104","0.06","1","275","0","1074116","0","0","0","1074116","401062621","10740105","0","1000000"
"0","10750103","1.3","1.2","401062891","10750101","0","1075","401062861","0","0","0","1.5","1","1075104","0","710021","10750102","401062901","1075103","1075101","1","401062881","1","1.2","1","0","1","0","1.4","10750104","0.03","1","276","0","1075102","0","0","0","1075105","401062871","10750105","0","1000000"
"0","10750103","1.3","1.2","401062941","10750101","0","1075","401062911","0","0","0","1.5","2","1075109","0","710021","10750102","401062951","1075108","1075106","3","401062931","2","1.2","2","0","2","0","1.4","10750104","0.06","1","277","0","1075107","0","0","0","1075110","401062921","10750105","0","1000000"
"0","10750103","1.8","1.6","401062991","10750101","0","1075","401062961","0","0","0","2","2","1075114","0","710021","10750102","401063001","1075113","1075111","4","401062981","4","1.6","3","0","4","0","1.9","10750104","0.06","1","278","0","1075112","0","0","0","1075115","401062971","10750105","0","1000000"
"0","10750103","2.4","2","401062991","10750101","0","1075","401062961","0","0","0","2.6","2","1075116","0","710021","10750102","401063001","1075116","1075116","-1","401062981","5","2","3","0","4","0","2.4","10750104","0.06","1","279","0","1075116","0","0","0","1075116","401062971","10750105","0","1000000"
"0","10760103","1.3","1.2","401063241","10760101","0","1076","401063211","0","0","0","1.5","1","1076104","0","710031","10760102","401063251","1076103","1076101","1","401063231","1","1.2","1","0","1","0","1.4","10760104","0.03","1","280","0","1076102","0","0","0","1076105","401063221","10760105","0","1000000"
"0","10760103","1.3","1.2","401063291","10760101","0","1076","401063261","0","0","0","1.5","2","1076109","0","710031","10760102","401063301","1076108","1076106","3","401063281","2","1.2","2","0","2","0","1.4","10760104","0.06","1","281","0","1076107","0","0","0","1076110","401063271","10760105","0","1000000"
"0","10760103","1.8","1.6","401063341","10760101","0","1076","401063311","0","0","0","2","2","1076114","0","710031","10760102","401063351","1076113","1076111","4","401063331","4","1.6","3","0","4","0","1.9","10760104","0.06","1","282","0","1076112","0","0","0","1076115","401063321","10760105","0","1000000"
"0","10760103","2.4","2","401063341","10760101","0","1076","401063311","0","0","0","2.6","2","1076116","0","710031","10760102","401063351","1076116","1076116","-1","401063331","5","2","3","0","4","0","2.4","10760104","0.06","1","283","0","1076116","0","0","0","1076116","401063321","10760105","0","1000000"
"0","10770103","1.3","1.2","401063591","10770101","0","1077","401063561","0","0","0","1.5","1","1077104","0","710041","10770102","401063601","1077103","1077101","1","401063581","1","1.2","1","0","1","0","1.4","10770104","0.03","1","284","0","1077102","0","0","0","1077105","401063571","10770105","0","1000000"
"0","10770103","1.3","1.2","401063641","10770101","0","1077","401063611","0","0","0","1.5","2","1077109","0","710041","10770102","401063651","1077108","1077106","3","401063631","2","1.2","2","0","2","0","1.4","10770104","0.06","1","285","0","1077107","0","0","0","1077110","401063621","10770105","0","1000000"
"0","10770103","1.8","1.6","401063691","10770101","0","1077","401063661","0","0","0","2","2","1077114","0","710041","10770102","401063701","1077113","1077111","4","401063681","4","1.6","3","0","4","0","1.9","10770104","0.06","1","286","0","1077112","0","0","0","1077115","401063671","10770105","0","1000000"
"0","10770103","2.4","2","401063691","10770101","0","1077","401063661","0","0","0","2.6","2","1077116","0","710041","10770102","401063701","1077116","1077116","-1","401063681","5","2","3","0","4","0","2.4","10770104","0.06","1","287","0","1077116","0","0","0","1077116","401063671","10770105","0","1000000"
"0","10780103","1.3","1.2","401063941","10780101","0","1078","401063911","0","0","0","1.5","1","1078104","0","710051","10780102","401063951","1078103","1078101","1","401063931","1","1.2","1","0","1","0","1.4","10780104","0.03","1","288","0","1078102","0","0","0","1078105","401063921","10780105","0","1000000"
"0","10780103","1.3","1.2","401063991","10780101","0","1078","401063961","0","0","0","1.5","2","1078109","0","710051","10780102","401064001","1078108","1078106","3","401063981","2","1.2","2","0","2","0","1.4","10780104","0.06","1","289","0","1078107","0","0","0","1078110","401063971","10780105","0","1000000"
"0","10780103","1.8","1.6","401064041","10780101","0","1078","401064011","0","0","0","2","2","1078114","0","710051","10780102","401064051","1078113","1078111","4","401064031","4","1.6","3","0","4","0","1.9","10780104","0.06","1","290","0","1078112","0","0","0","1078115","401064021","10780105","0","1000000"
"0","10780103","2.4","2","401064041","10780101","0","1078","401064011","0","0","0","2.6","2","1078116","0","710051","10780102","401064051","1078116","1078116","-1","401064031","5","2","3","0","4","0","2.4","10780104","0.06","1","291","0","1078116","0","0","0","1078116","401064021","10780105","0","1000000"
