fe3c312b65c32e3b3ba910570a57ba7d7ecbaef2ede503b520ad352b93046220,bae271ac1082e96cf6a81154b90d326f0253560e29388d06405d8f7b5cc0a238,cc972137f0afd67a197b088d2f2473392f96247bb45cc2c82d1b7169e1c7edf2,be5763c8eed5addb93e1bfdc8a6d3a9c7a1f9e6249acbc70261158f17a44056b,0222c13c92e307733f8772906c14ee7d0b8dde0d5b996794668016e685bccaf2,a866784d41d50078a276ba6a42856e6425660a5f258f502d4e1151ccf216cf09
"對霰彈槍附加<0>攻擊力+87%","5","2","30502087","3","87"
"對霰彈槍附加<0>攻擊力+88%","5","2","30502088","3","88"
"對霰彈槍附加<0>攻擊力+89%","5","2","30502089","3","89"
"對霰彈槍附加<0>攻擊力+90%","5","2","30502090","3","90"
"對霰彈槍附加<0>攻擊力+91%","5","2","30502091","3","91"
"對霰彈槍附加<0>攻擊力+92%","5","2","30502092","3","92"
"對霰彈槍附加<0>攻擊力+93%","5","2","30502093","3","93"
"對霰彈槍附加<0>攻擊力+94%","5","2","30502094","3","94"
"對霰彈槍附加<0>攻擊力+95%","5","2","30502095","3","95"
"對霰彈槍附加<0>攻擊力+96%","5","2","30502096","3","96"
"對霰彈槍附加<0>攻擊力+97%","5","2","30502097","3","97"
"對霰彈槍附加<0>攻擊力+98%","5","2","30502098","3","98"
"對霰彈槍附加<0>攻擊力+99%","5","2","30502099","3","99"
"對霰彈槍附加<0>攻擊力+100%","5","2","30502100","3","100"
"對升降機附加<1>HP+10%","1","1","40101010","4","10"
"對升降機附加<1>HP+11%","1","1","40101011","4","11"
"對升降機附加<1>HP+12%","1","1","40101012","4","12"
"對升降機附加<1>HP+13%","1","1","40101013","4","13"
"對升降機附加<1>HP+14%","1","1","40101014","4","14"
"對升降機附加<1>HP+15%","1","1","40101015","4","15"
"對升降機附加<1>HP+16%","1","1","40101016","4","16"
"對升降機附加<1>HP+17%","1","1","40101017","4","17"
"對升降機附加<1>HP+18%","1","1","40101018","4","18"
"對升降機附加<1>HP+19%","1","1","40101019","4","19"
"對升降機附加<1>HP+20%","1","1","40101020","4","20"
"對升降機附加<1>HP+21%","1","1","40101021","4","21"
"對升降機附加<1>HP+22%","1","1","40101022","4","22"
"對升降機附加<1>HP+23%","1","1","40101023","4","23"
"對升降機附加<1>HP+24%","1","1","40101024","4","24"
"對升降機附加<1>HP+25%","1","1","40101025","4","25"
"對升降機附加<1>HP+26%","1","1","40101026","4","26"
"對升降機附加<1>HP+27%","1","1","40101027","4","27"
"對升降機附加<1>HP+28%","1","1","40101028","4","28"
"對升降機附加<1>HP+29%","1","1","40101029","4","29"
"對升降機附加<1>HP+30%","1","1","40101030","4","30"
"對升降機附加<1>HP+31%","1","1","40101031","4","31"
"對升降機附加<1>HP+32%","1","1","40101032","4","32"
"對升降機附加<1>HP+33%","1","1","40101033","4","33"
"對升降機附加<1>HP+34%","1","1","40101034","4","34"
"對升降機附加<1>HP+35%","1","1","40101035","4","35"
"對升降機附加<1>HP+36%","1","1","40101036","4","36"
"對升降機附加<1>HP+37%","1","1","40101037","4","37"
"對升降機附加<1>HP+38%","1","1","40101038","4","38"
"對升降機附加<1>HP+39%","1","1","40101039","4","39"
"對升降機附加<1>HP+40%","1","1","40101040","4","40"
"對升降機附加<1>HP+41%","1","1","40101041","4","41"
"對升降機附加<1>HP+42%","1","1","40101042","4","42"
"對升降機附加<1>HP+43%","1","1","40101043","4","43"
"對升降機附加<1>HP+44%","1","1","40101044","4","44"
"對升降機附加<1>HP+45%","1","1","40101045","4","45"
"對升降機附加<1>HP+46%","1","1","40101046","4","46"
"對升降機附加<1>HP+47%","1","1","40101047","4","47"
"對升降機附加<1>HP+48%","1","1","40101048","4","48"
"對升降機附加<1>HP+49%","1","1","40101049","4","49"
"對升降機附加<1>HP+50%","1","1","40101050","4","50"
"對升降機附加<1>HP+51%","1","1","40101051","4","51"
"對升降機附加<1>HP+52%","1","1","40101052","4","52"
"對升降機附加<1>HP+53%","1","1","40101053","4","53"
"對升降機附加<1>HP+54%","1","1","40101054","4","54"
"對升降機附加<1>HP+55%","1","1","40101055","4","55"
"對升降機附加<1>HP+56%","1","1","40101056","4","56"
"對升降機附加<1>HP+57%","1","1","40101057","4","57"
"對升降機附加<1>HP+58%","1","1","40101058","4","58"
"對升降機附加<1>HP+59%","1","1","40101059","4","59"
"對升降機附加<1>HP+60%","1","1","40101060","4","60"
"對升降機附加<1>HP+61%","1","1","40101061","4","61"
"對升降機附加<1>HP+62%","1","1","40101062","4","62"
"對升降機附加<1>HP+63%","1","1","40101063","4","63"
"對升降機附加<1>HP+64%","1","1","40101064","4","64"
"對升降機附加<1>HP+65%","1","1","40101065","4","65"
"對升降機附加<1>HP+66%","1","1","40101066","4","66"
"對升降機附加<1>HP+67%","1","1","40101067","4","67"
"對升降機附加<1>HP+68%","1","1","40101068","4","68"
"對升降機附加<1>HP+69%","1","1","40101069","4","69"
"對升降機附加<1>HP+70%","1","1","40101070","4","70"
"對升降機附加<1>HP+71%","1","1","40101071","4","71"
"對升降機附加<1>HP+72%","1","1","40101072","4","72"
"對升降機附加<1>HP+73%","1","1","40101073","4","73"
"對升降機附加<1>HP+74%","1","1","40101074","4","74"
"對升降機附加<1>HP+75%","1","1","40101075","4","75"
"對升降機附加<1>HP+76%","1","1","40101076","4","76"
"對升降機附加<1>HP+77%","1","1","40101077","4","77"
"對升降機附加<1>HP+78%","1","1","40101078","4","78"
"對升降機附加<1>HP+79%","1","1","40101079","4","79"
"對升降機附加<1>HP+80%","1","1","40101080","4","80"
"對升降機附加<1>HP+81%","1","1","40101081","4","81"
"對升降機附加<1>HP+82%","1","1","40101082","4","82"
"對升降機附加<1>HP+83%","1","1","40101083","4","83"
"對升降機附加<1>HP+84%","1","1","40101084","4","84"
"對升降機附加<1>HP+85%","1","1","40101085","4","85"
"對升降機附加<1>HP+86%","1","1","40101086","4","86"
"對升降機附加<1>HP+87%","1","1","40101087","4","87"
"對升降機附加<1>HP+88%","1","1","40101088","4","88"
"對升降機附加<1>HP+89%","1","1","40101089","4","89"
"對升降機附加<1>HP+90%","1","1","40101090","4","90"
"對升降機附加<1>HP+91%","1","1","40101091","4","91"
"對升降機附加<1>HP+92%","1","1","40101092","4","92"
"對升降機附加<1>HP+93%","1","1","40101093","4","93"
"對升降機附加<1>HP+94%","1","1","40101094","4","94"
"對升降機附加<1>HP+95%","1","1","40101095","4","95"
"對升降機附加<1>HP+96%","1","1","40101096","4","96"
"對升降機附加<1>HP+97%","1","1","40101097","4","97"
"對升降機附加<1>HP+98%","1","1","40101098","4","98"
"對升降機附加<1>HP+99%","1","1","40101099","4","99"
"對升降機附加<1>HP+100%","1","1","40101100","4","100"
"對鉤子附加<1>HP+10%","2","1","40201010","4","10"
"對鉤子附加<1>HP+11%","2","1","40201011","4","11"
"對鉤子附加<1>HP+12%","2","1","40201012","4","12"
"對鉤子附加<1>HP+13%","2","1","40201013","4","13"
"對鉤子附加<1>HP+14%","2","1","40201014","4","14"
"對鉤子附加<1>HP+15%","2","1","40201015","4","15"
"對鉤子附加<1>HP+16%","2","1","40201016","4","16"
"對鉤子附加<1>HP+17%","2","1","40201017","4","17"
"對鉤子附加<1>HP+18%","2","1","40201018","4","18"
"對鉤子附加<1>HP+19%","2","1","40201019","4","19"
"對鉤子附加<1>HP+20%","2","1","40201020","4","20"
"對鉤子附加<1>HP+21%","2","1","40201021","4","21"
"對鉤子附加<1>HP+22%","2","1","40201022","4","22"
"對鉤子附加<1>HP+23%","2","1","40201023","4","23"
"對鉤子附加<1>HP+24%","2","1","40201024","4","24"
"對鉤子附加<1>HP+25%","2","1","40201025","4","25"
"對鉤子附加<1>HP+26%","2","1","40201026","4","26"
"對鉤子附加<1>HP+27%","2","1","40201027","4","27"
"對鉤子附加<1>HP+28%","2","1","40201028","4","28"
"對鉤子附加<1>HP+29%","2","1","40201029","4","29"
"對鉤子附加<1>HP+30%","2","1","40201030","4","30"
"對鉤子附加<1>HP+31%","2","1","40201031","4","31"
"對鉤子附加<1>HP+32%","2","1","40201032","4","32"
"對鉤子附加<1>HP+33%","2","1","40201033","4","33"
"對鉤子附加<1>HP+34%","2","1","40201034","4","34"
"對鉤子附加<1>HP+35%","2","1","40201035","4","35"
"對鉤子附加<1>HP+36%","2","1","40201036","4","36"
"對鉤子附加<1>HP+37%","2","1","40201037","4","37"
"對鉤子附加<1>HP+38%","2","1","40201038","4","38"
"對鉤子附加<1>HP+39%","2","1","40201039","4","39"
"對鉤子附加<1>HP+40%","2","1","40201040","4","40"
"對鉤子附加<1>HP+41%","2","1","40201041","4","41"
"對鉤子附加<1>HP+42%","2","1","40201042","4","42"
"對鉤子附加<1>HP+43%","2","1","40201043","4","43"
"對鉤子附加<1>HP+44%","2","1","40201044","4","44"
"對鉤子附加<1>HP+45%","2","1","40201045","4","45"
"對鉤子附加<1>HP+46%","2","1","40201046","4","46"
"對鉤子附加<1>HP+47%","2","1","40201047","4","47"
"對鉤子附加<1>HP+48%","2","1","40201048","4","48"
"對鉤子附加<1>HP+49%","2","1","40201049","4","49"
"對鉤子附加<1>HP+50%","2","1","40201050","4","50"
"對鉤子附加<1>HP+51%","2","1","40201051","4","51"
"對鉤子附加<1>HP+52%","2","1","40201052","4","52"
"對鉤子附加<1>HP+53%","2","1","40201053","4","53"
"對鉤子附加<1>HP+54%","2","1","40201054","4","54"
"對鉤子附加<1>HP+55%","2","1","40201055","4","55"
"對鉤子附加<1>HP+56%","2","1","40201056","4","56"
"對鉤子附加<1>HP+57%","2","1","40201057","4","57"
"對鉤子附加<1>HP+58%","2","1","40201058","4","58"
"對鉤子附加<1>HP+59%","2","1","40201059","4","59"
"對鉤子附加<1>HP+60%","2","1","40201060","4","60"
"對鉤子附加<1>HP+61%","2","1","40201061","4","61"
"對鉤子附加<1>HP+62%","2","1","40201062","4","62"
"對鉤子附加<1>HP+63%","2","1","40201063","4","63"
"對鉤子附加<1>HP+64%","2","1","40201064","4","64"
"對鉤子附加<1>HP+65%","2","1","40201065","4","65"
"對鉤子附加<1>HP+66%","2","1","40201066","4","66"
"對鉤子附加<1>HP+67%","2","1","40201067","4","67"
"對鉤子附加<1>HP+68%","2","1","40201068","4","68"
"對鉤子附加<1>HP+69%","2","1","40201069","4","69"
"對鉤子附加<1>HP+70%","2","1","40201070","4","70"
"對鉤子附加<1>HP+71%","2","1","40201071","4","71"
"對鉤子附加<1>HP+72%","2","1","40201072","4","72"
"對鉤子附加<1>HP+73%","2","1","40201073","4","73"
"對鉤子附加<1>HP+74%","2","1","40201074","4","74"
"對鉤子附加<1>HP+75%","2","1","40201075","4","75"
"對鉤子附加<1>HP+76%","2","1","40201076","4","76"
"對鉤子附加<1>HP+77%","2","1","40201077","4","77"
"對鉤子附加<1>HP+78%","2","1","40201078","4","78"
"對鉤子附加<1>HP+79%","2","1","40201079","4","79"
"對鉤子附加<1>HP+80%","2","1","40201080","4","80"
"對鉤子附加<1>HP+81%","2","1","40201081","4","81"
"對鉤子附加<1>HP+82%","2","1","40201082","4","82"
"對鉤子附加<1>HP+83%","2","1","40201083","4","83"
"對鉤子附加<1>HP+84%","2","1","40201084","4","84"
"對鉤子附加<1>HP+85%","2","1","40201085","4","85"
"對鉤子附加<1>HP+86%","2","1","40201086","4","86"
"對鉤子附加<1>HP+87%","2","1","40201087","4","87"
"對鉤子附加<1>HP+88%","2","1","40201088","4","88"
"對鉤子附加<1>HP+89%","2","1","40201089","4","89"
"對鉤子附加<1>HP+90%","2","1","40201090","4","90"
"對鉤子附加<1>HP+91%","2","1","40201091","4","91"
"對鉤子附加<1>HP+92%","2","1","40201092","4","92"
"對鉤子附加<1>HP+93%","2","1","40201093","4","93"
"對鉤子附加<1>HP+94%","2","1","40201094","4","94"
"對鉤子附加<1>HP+95%","2","1","40201095","4","95"
"對鉤子附加<1>HP+96%","2","1","40201096","4","96"
"對鉤子附加<1>HP+97%","2","1","40201097","4","97"
"對鉤子附加<1>HP+98%","2","1","40201098","4","98"
"對鉤子附加<1>HP+99%","2","1","40201099","4","99"
"對鉤子附加<1>HP+100%","2","1","40201100","4","100"
"對推進器附加<1>HP+10%","3","1","40301010","4","10"
"對推進器附加<1>HP+11%","3","1","40301011","4","11"
"對推進器附加<1>HP+12%","3","1","40301012","4","12"
"對推進器附加<1>HP+13%","3","1","40301013","4","13"
"對推進器附加<1>HP+14%","3","1","40301014","4","14"
"對推進器附加<1>HP+15%","3","1","40301015","4","15"
"對推進器附加<1>HP+16%","3","1","40301016","4","16"
"對推進器附加<1>HP+17%","3","1","40301017","4","17"
"對推進器附加<1>HP+18%","3","1","40301018","4","18"
"對推進器附加<1>HP+19%","3","1","40301019","4","19"
"對推進器附加<1>HP+20%","3","1","40301020","4","20"
"對推進器附加<1>HP+21%","3","1","40301021","4","21"
"對推進器附加<1>HP+22%","3","1","40301022","4","22"
"對推進器附加<1>HP+23%","3","1","40301023","4","23"
"對推進器附加<1>HP+24%","3","1","40301024","4","24"
"對推進器附加<1>HP+25%","3","1","40301025","4","25"
"對推進器附加<1>HP+26%","3","1","40301026","4","26"
"對推進器附加<1>HP+27%","3","1","40301027","4","27"
"對推進器附加<1>HP+28%","3","1","40301028","4","28"
"對推進器附加<1>HP+29%","3","1","40301029","4","29"
"對推進器附加<1>HP+30%","3","1","40301030","4","30"
"對推進器附加<1>HP+31%","3","1","40301031","4","31"
"對推進器附加<1>HP+32%","3","1","40301032","4","32"
"對推進器附加<1>HP+33%","3","1","40301033","4","33"
"對推進器附加<1>HP+34%","3","1","40301034","4","34"
"對推進器附加<1>HP+35%","3","1","40301035","4","35"
"對推進器附加<1>HP+36%","3","1","40301036","4","36"
"對推進器附加<1>HP+37%","3","1","40301037","4","37"
"對推進器附加<1>HP+38%","3","1","40301038","4","38"
"對推進器附加<1>HP+39%","3","1","40301039","4","39"
"對推進器附加<1>HP+40%","3","1","40301040","4","40"
"對推進器附加<1>HP+41%","3","1","40301041","4","41"
"對推進器附加<1>HP+42%","3","1","40301042","4","42"
"對推進器附加<1>HP+43%","3","1","40301043","4","43"
"對推進器附加<1>HP+44%","3","1","40301044","4","44"
"對推進器附加<1>HP+45%","3","1","40301045","4","45"
"對推進器附加<1>HP+46%","3","1","40301046","4","46"
"對推進器附加<1>HP+47%","3","1","40301047","4","47"
"對推進器附加<1>HP+48%","3","1","40301048","4","48"
"對推進器附加<1>HP+49%","3","1","40301049","4","49"
"對推進器附加<1>HP+50%","3","1","40301050","4","50"
"對推進器附加<1>HP+51%","3","1","40301051","4","51"
"對推進器附加<1>HP+52%","3","1","40301052","4","52"
"對推進器附加<1>HP+53%","3","1","40301053","4","53"
"對推進器附加<1>HP+54%","3","1","40301054","4","54"
"對推進器附加<1>HP+55%","3","1","40301055","4","55"
"對推進器附加<1>HP+56%","3","1","40301056","4","56"
"對推進器附加<1>HP+57%","3","1","40301057","4","57"
"對推進器附加<1>HP+58%","3","1","40301058","4","58"
"對推進器附加<1>HP+59%","3","1","40301059","4","59"
"對推進器附加<1>HP+60%","3","1","40301060","4","60"
"對推進器附加<1>HP+61%","3","1","40301061","4","61"
"對推進器附加<1>HP+62%","3","1","40301062","4","62"
"對推進器附加<1>HP+63%","3","1","40301063","4","63"
"對推進器附加<1>HP+64%","3","1","40301064","4","64"
"對推進器附加<1>HP+65%","3","1","40301065","4","65"
"對推進器附加<1>HP+66%","3","1","40301066","4","66"
"對推進器附加<1>HP+67%","3","1","40301067","4","67"
"對推進器附加<1>HP+68%","3","1","40301068","4","68"
"對推進器附加<1>HP+69%","3","1","40301069","4","69"
"對推進器附加<1>HP+70%","3","1","40301070","4","70"
"對推進器附加<1>HP+71%","3","1","40301071","4","71"
"對推進器附加<1>HP+72%","3","1","40301072","4","72"
"對推進器附加<1>HP+73%","3","1","40301073","4","73"
"對推進器附加<1>HP+74%","3","1","40301074","4","74"
"對推進器附加<1>HP+75%","3","1","40301075","4","75"
"對推進器附加<1>HP+76%","3","1","40301076","4","76"
"對推進器附加<1>HP+77%","3","1","40301077","4","77"
"對推進器附加<1>HP+78%","3","1","40301078","4","78"
"對推進器附加<1>HP+79%","3","1","40301079","4","79"
"對推進器附加<1>HP+80%","3","1","40301080","4","80"
"對推進器附加<1>HP+81%","3","1","40301081","4","81"
"對推進器附加<1>HP+82%","3","1","40301082","4","82"
"對推進器附加<1>HP+83%","3","1","40301083","4","83"
"對推進器附加<1>HP+84%","3","1","40301084","4","84"
"對推進器附加<1>HP+85%","3","1","40301085","4","85"
"對推進器附加<1>HP+86%","3","1","40301086","4","86"
"對推進器附加<1>HP+87%","3","1","40301087","4","87"
"對推進器附加<1>HP+88%","3","1","40301088","4","88"
"對推進器附加<1>HP+89%","3","1","40301089","4","89"
"對推進器附加<1>HP+90%","3","1","40301090","4","90"
"對推進器附加<1>HP+91%","3","1","40301091","4","91"
"對推進器附加<1>HP+92%","3","1","40301092","4","92"
"對推進器附加<1>HP+93%","3","1","40301093","4","93"
"對推進器附加<1>HP+94%","3","1","40301094","4","94"
"對推進器附加<1>HP+95%","3","1","40301095","4","95"
"對推進器附加<1>HP+96%","3","1","40301096","4","96"
"對推進器附加<1>HP+97%","3","1","40301097","4","97"
"對推進器附加<1>HP+98%","3","1","40301098","4","98"
"對推進器附加<1>HP+99%","3","1","40301099","4","99"
"對推進器附加<1>HP+100%","3","1","40301100","4","100"
