0f0db590e48073179d0b9a894274e3f25cf6c65dfa0ddb83e22f7c7ab50f59d2,7faa3e0a19334e1b0d16422a3bf59d64980d16bef28a311785a412c15a379f1d,336f79ef7201f1e1ad4d2a501647bd7b471212401557c90f3de5e1f2dd528537,6831250654718fdf3ceee4e633b0eb4201f4f13eb5b917e8cc37405a15eb7df2,ae935cb83bc709675d4c01164646adbb6e48ec010c4b17614dddb130088c4839,cebb7312776aab28324e446b19d3d1a7c23a0e3a188b356c1b078091803f6b9b,f4ecfc2410d971b56ca8aeb639397274de6d9f88d1b37df5c929c419c081632e,89104b609d7c27e155a285e709e7c6b4b88bd1dfe0b0c1ffc5d57389989c7da0,9e09a7d048c668ee98b186cfa036d711fed4b6ca8f6201ff9a25263515d2e83f,458c6c6eb6500be6e852d93a7d60619c7f086cd9e0a63e2c4619dc4153c47b97,23b8be48a81f4fdce41a2a5908e91b5aae5fd393eb27bbda7daa2430c64ec42a,b8cc64fa2c49df9037fed3dacb9305adfc6682ebce905a2d68c98472922b04f1,fe8ea953781d4e7d5985b0d7fd16e4473cd9c6adf8d9909b4e81b9ea5a9af679,88d380fff3f79f264fbc0e145fdb7750730e5e2c640873481dfa8ebb4fbcb98d
"20044102","20044110","2030/12/31 14:59:59","8004","9003","72044010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72044010","20044","0"
"20044102","20044111","2030/12/31 14:59:59","8004","9003","72044011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72044011","20044","0"
"20044102","20044112","2030/12/31 14:59:59","8004","9003","72044012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72044012","20044","0"
"20044102","20044113","2030/12/31 14:59:59","8004","9003","72044013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72044013","20044","0"
"20044102","20044114","2030/12/31 14:59:59","8004","9003","72044014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72044014","20044","0"
"20044102","20044115","2030/12/31 14:59:59","8004","9003","72044015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72044015","20044","0"
"20044103","20044201","2030/12/31 14:59:59","8005","9003","72044016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72044016","20044","0"
"20044103","20044202","2030/12/31 14:59:59","8005","9003","72044017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72044017","20044","0"
"20044103","20044203","2030/12/31 14:59:59","8005","9003","72044018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72044018","20044","0"
"20044103","20044204","2030/12/31 14:59:59","8005","9003","72044019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72044019","20044","0"
"20044103","20044205","2030/12/31 14:59:59","8005","9003","72044020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72044020","20044","0"
"20044104","2004401","2030/12/31 14:59:59","8006","9019","72044021","打倒1隻孤伶伶的聖誕夜妖精 （NORMAL限定）","2018/01/01 12:00:00","1","601","0","72044021","20044","0"
"20044105","2004401","2030/12/31 14:59:59","8006","9019","72044022","打倒1隻孤伶伶的聖誕夜妖精 （NORMAL限定）","2018/01/01 12:00:00","1","601","0","72044022","20044","0"
"20044104","2004402","2030/12/31 14:59:59","8007","9019","72044023","打倒1隻孤伶伶的聖誕夜妖精 （HARD限定）","2018/01/01 12:00:00","1","601","0","72044023","20044","0"
"20044104","2004403","2030/12/31 14:59:59","8010","9019","72044024","打倒1隻孤伶伶的聖誕夜妖精 （VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72044024","20044","0"
"20045102","20045101","2030/12/31 14:59:59","8004","9003","72045001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72045001","20045","0"
"20045102","20045102","2030/12/31 14:59:59","8004","9003","72045002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72045002","20045","0"
"20045102","20045103","2030/12/31 14:59:59","8004","9003","72045003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72045003","20045","0"
"20045102","20045104","2030/12/31 14:59:59","8004","9003","72045004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72045004","20045","0"
"20045102","20045105","2030/12/31 14:59:59","8004","9003","72045005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72045005","20045","0"
"20045102","20045106","2030/12/31 14:59:59","8004","9003","72045006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72045006","20045","0"
"20045102","20045107","2030/12/31 14:59:59","8004","9003","72045007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72045007","20045","0"
"20045102","20045108","2030/12/31 14:59:59","8004","9003","72045008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72045008","20045","0"
"20045102","20045109","2030/12/31 14:59:59","8004","9003","72045009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72045009","20045","0"
"20045102","20045110","2030/12/31 14:59:59","8004","9003","72045010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72045010","20045","0"
"20045102","20045111","2030/12/31 14:59:59","8004","9003","72045011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72045011","20045","0"
"20045102","20045112","2030/12/31 14:59:59","8004","9003","72045012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72045012","20045","0"
"20045102","20045113","2030/12/31 14:59:59","8004","9003","72045013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72045013","20045","0"
"20045102","20045114","2030/12/31 14:59:59","8004","9003","72045014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72045014","20045","0"
"20045102","20045115","2030/12/31 14:59:59","8004","9003","72045015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72045015","20045","0"
"20045103","20045201","2030/12/31 14:59:59","8005","9003","72045016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72045016","20045","0"
"20045103","20045202","2030/12/31 14:59:59","8005","9003","72045017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72045017","20045","0"
"20045103","20045203","2030/12/31 14:59:59","8005","9003","72045018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72045018","20045","0"
"20045103","20045204","2030/12/31 14:59:59","8005","9003","72045019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72045019","20045","0"
"20045103","20045205","2030/12/31 14:59:59","8005","9003","72045020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72045020","20045","0"
"20045104","2004501","2030/12/31 14:59:59","8006","9019","72045021","打倒1隻邪牛神哞猛 （NORMAL限定）","2018/01/01 12:00:00","1","601","0","72045021","20045","0"
"20045105","2004501","2030/12/31 14:59:59","8006","9019","72045022","打倒1隻邪牛神哞猛 （NORMAL限定）","2018/01/01 12:00:00","1","601","0","72045022","20045","0"
"20045104","2004502","2030/12/31 14:59:59","8007","9019","72045023","打倒1隻邪牛神哞猛 （HARD限定）","2018/01/01 12:00:00","1","601","0","72045023","20045","0"
"20045104","2004503","2030/12/31 14:59:59","8010","9019","72045024","打倒1隻邪牛神哞猛 （VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72045024","20045","0"
"20046102","20046101","2030/12/31 14:59:59","8004","9003","72046001","完成活動冒險1-1（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72046001","20046","0"
"20046102","20046102","2030/12/31 14:59:59","8004","9003","72046002","完成活動冒險1-2（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72046002","20046","0"
"20046102","20046103","2030/12/31 14:59:59","8004","9003","72046003","完成活動冒險1-3（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72046003","20046","0"
"20046102","20046104","2030/12/31 14:59:59","8004","9003","72046004","完成活動冒險1-4（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72046004","20046","0"
"20046102","20046105","2030/12/31 14:59:59","8004","9003","72046005","完成活動冒險1-5（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72046005","20046","0"
"20046102","20046106","2030/12/31 14:59:59","8004","9003","72046006","完成活動冒險1-6（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72046006","20046","0"
"20046102","20046107","2030/12/31 14:59:59","8004","9003","72046007","完成活動冒險1-7（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72046007","20046","0"
"20046102","20046108","2030/12/31 14:59:59","8004","9003","72046008","完成活動冒險1-8（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72046008","20046","0"
"20046102","20046109","2030/12/31 14:59:59","8004","9003","72046009","完成活動冒險1-9（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72046009","20046","0"
"20046102","20046110","2030/12/31 14:59:59","8004","9003","72046010","完成活動冒險1-10（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72046010","20046","0"
"20046102","20046111","2030/12/31 14:59:59","8004","9003","72046011","完成活動冒險1-11（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72046011","20046","0"
"20046102","20046112","2030/12/31 14:59:59","8004","9003","72046012","完成活動冒險1-12（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72046012","20046","0"
"20046102","20046113","2030/12/31 14:59:59","8004","9003","72046013","完成活動冒險1-13（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72046013","20046","0"
"20046102","20046114","2030/12/31 14:59:59","8004","9003","72046014","完成活動冒險1-14（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72046014","20046","0"
"20046102","20046115","2030/12/31 14:59:59","8004","9003","72046015","完成活動冒險1-15（NORMAL）前篇","2018/01/01 12:00:00","1","601","0","72046015","20046","0"
"20046103","20046201","2030/12/31 14:59:59","8005","9003","72046016","完成活動冒險1-1（HARD）前篇","2018/01/01 12:00:00","1","601","0","72046016","20046","0"
"20046103","20046202","2030/12/31 14:59:59","8005","9003","72046017","完成活動冒險1-2（HARD）前篇","2018/01/01 12:00:00","1","601","0","72046017","20046","0"
"20046103","20046203","2030/12/31 14:59:59","8005","9003","72046018","完成活動冒險1-3（HARD）前篇","2018/01/01 12:00:00","1","601","0","72046018","20046","0"
"20046103","20046204","2030/12/31 14:59:59","8005","9003","72046019","完成活動冒險1-4（HARD）前篇","2018/01/01 12:00:00","1","601","0","72046019","20046","0"
"20046103","20046205","2030/12/31 14:59:59","8005","9003","72046020","完成活動冒險1-5（HARD）前篇","2018/01/01 12:00:00","1","601","0","72046020","20046","0"
"20046104","2004601","2030/12/31 14:59:59","8006","9019","72046021","打倒1隻碎裂魔像（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72046021","20046","0"
"20046105","2004601","2030/12/31 14:59:59","8006","9019","72046022","打倒1隻碎裂魔像（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72046022","20046","0"
"20046104","2004602","2030/12/31 14:59:59","8007","9019","72046023","打倒1隻碎裂魔像（HARD限定）","2018/01/01 12:00:00","1","601","0","72046023","20046","0"
"20046104","2004603","2030/12/31 14:59:59","8010","9019","72046024","打倒1隻碎裂魔像（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72046024","20046","0"
"20047102","20047101","2030/12/31 14:59:59","8004","9003","72047001","完成活動冒險1-1（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72047001","20047","0"
"20047102","20047102","2030/12/31 14:59:59","8004","9003","72047002","完成活動冒險1-2（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72047002","20047","0"
"20047102","20047103","2030/12/31 14:59:59","8004","9003","72047003","完成活動冒險1-3（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72047003","20047","0"
"20047102","20047104","2030/12/31 14:59:59","8004","9003","72047004","完成活動冒險1-4（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72047004","20047","0"
"20047102","20047105","2030/12/31 14:59:59","8004","9003","72047005","完成活動冒險1-5（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72047005","20047","0"
"20047102","20047106","2030/12/31 14:59:59","8004","9003","72047006","完成活動冒險1-6（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72047006","20047","0"
"20047102","20047107","2030/12/31 14:59:59","8004","9003","72047007","完成活動冒險1-7（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72047007","20047","0"
"20047102","20047108","2030/12/31 14:59:59","8004","9003","72047008","完成活動冒險1-8（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72047008","20047","0"
"20047102","20047109","2030/12/31 14:59:59","8004","9003","72047009","完成活動冒險1-9（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72047009","20047","0"
"20047102","20047110","2030/12/31 14:59:59","8004","9003","72047010","完成活動冒險1-10（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72047010","20047","0"
"20047102","20047111","2030/12/31 14:59:59","8004","9003","72047011","完成活動冒險1-11（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72047011","20047","0"
"20047102","20047112","2030/12/31 14:59:59","8004","9003","72047012","完成活動冒險1-12（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72047012","20047","0"
"20047102","20047113","2030/12/31 14:59:59","8004","9003","72047013","完成活動冒險1-13（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72047013","20047","0"
"20047102","20047114","2030/12/31 14:59:59","8004","9003","72047014","完成活動冒險1-14（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72047014","20047","0"
"20047102","20047115","2030/12/31 14:59:59","8004","9003","72047015","完成活動冒險1-15（NORMAL）後篇","2018/01/01 12:00:00","1","601","0","72047015","20047","0"
"20047103","20047201","2030/12/31 14:59:59","8005","9003","72047016","完成活動冒險1-1（HARD）後篇","2018/01/01 12:00:00","1","601","0","72047016","20047","0"
"20047103","20047202","2030/12/31 14:59:59","8005","9003","72047017","完成活動冒險1-2（HARD）後篇","2018/01/01 12:00:00","1","601","0","72047017","20047","0"
"20047103","20047203","2030/12/31 14:59:59","8005","9003","72047018","完成活動冒險1-3（HARD）後篇","2018/01/01 12:00:00","1","601","0","72047018","20047","0"
"20047103","20047204","2030/12/31 14:59:59","8005","9003","72047019","完成活動冒險1-4（HARD）後篇","2018/01/01 12:00:00","1","601","0","72047019","20047","0"
"20047103","20047205","2030/12/31 14:59:59","8005","9003","72047020","完成活動冒險1-5（HARD）後篇","2018/01/01 12:00:00","1","601","0","72047020","20047","0"
"20047104","2004701","2030/12/31 14:59:59","8006","9019","72047021","打倒1隻超載力量（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72047021","20047","0"
"20047105","2004701","2030/12/31 14:59:59","8006","9019","72047022","打倒1隻超載力量（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72047022","20047","0"
"20047104","2004702","2030/12/31 14:59:59","8007","9019","72047023","打倒1隻超載力量（HARD限定）","2018/01/01 12:00:00","1","601","0","72047023","20047","0"
"20047104","2004703","2030/12/31 14:59:59","8010","9019","72047024","打倒1隻超載力量（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72047024","20047","0"
"20048102","20048101","2030/12/31 14:59:59","8004","9003","72048001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72048001","20048","0"
"20048102","20048102","2030/12/31 14:59:59","8004","9003","72048002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72048002","20048","0"
"20048102","20048103","2030/12/31 14:59:59","8004","9003","72048003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72048003","20048","0"
"20048102","20048104","2030/12/31 14:59:59","8004","9003","72048004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72048004","20048","0"
"20048102","20048105","2030/12/31 14:59:59","8004","9003","72048005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72048005","20048","0"
"20048102","20048106","2030/12/31 14:59:59","8004","9003","72048006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72048006","20048","0"
"20048102","20048107","2030/12/31 14:59:59","8004","9003","72048007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72048007","20048","0"
"20048102","20048108","2030/12/31 14:59:59","8004","9003","72048008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72048008","20048","0"
"20048102","20048109","2030/12/31 14:59:59","8004","9003","72048009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72048009","20048","0"
"20048102","20048110","2030/12/31 14:59:59","8004","9003","72048010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72048010","20048","0"
"20048102","20048111","2030/12/31 14:59:59","8004","9003","72048011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72048011","20048","0"
"20048102","20048112","2030/12/31 14:59:59","8004","9003","72048012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72048012","20048","0"
"20048102","20048113","2030/12/31 14:59:59","8004","9003","72048013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72048013","20048","0"
"20048102","20048114","2030/12/31 14:59:59","8004","9003","72048014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72048014","20048","0"
"20048102","20048115","2030/12/31 14:59:59","8004","9003","72048015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72048015","20048","0"
"20048103","20048201","2030/12/31 14:59:59","8005","9003","72048016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72048016","20048","0"
"20048103","20048202","2030/12/31 14:59:59","8005","9003","72048017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72048017","20048","0"
"20048103","20048203","2030/12/31 14:59:59","8005","9003","72048018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72048018","20048","0"
"20048103","20048204","2030/12/31 14:59:59","8005","9003","72048019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72048019","20048","0"
"20048103","20048205","2030/12/31 14:59:59","8005","9003","72048020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72048020","20048","0"
"20048104","2004801","2030/12/31 14:59:59","8006","9019","72048021","打倒1隻仇鼠‧怒髮衝冠的啾二（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72048021","20048","0"
"20048105","2004801","2030/12/31 14:59:59","8006","9019","72048022","打倒1隻仇鼠‧怒髮衝冠的啾二（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72048022","20048","0"
"20048106","2004801","2030/12/31 14:59:59","8006","9019","72048023","打倒1隻仇鼠‧怒髮衝冠的啾二（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72048023","20048","0"
"20048104","2004802","2030/12/31 14:59:59","8007","9019","72048024","打倒1隻仇鼠‧怒髮衝冠的啾二（HARD限定）","2018/01/01 12:00:00","1","601","0","72048024","20048","0"
"20048104","2004803","2030/12/31 14:59:59","8010","9019","72048025","打倒1隻仇鼠‧怒髮衝冠的啾二（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72048025","20048","0"
"20049102","20049101","2030/12/31 14:59:59","8004","9003","72049001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72049001","20049","0"
"20049102","20049102","2030/12/31 14:59:59","8004","9003","72049002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72049002","20049","0"
"20049102","20049103","2030/12/31 14:59:59","8004","9003","72049003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72049003","20049","0"
"20049102","20049104","2030/12/31 14:59:59","8004","9003","72049004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72049004","20049","0"
"20049102","20049105","2030/12/31 14:59:59","8004","9003","72049005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72049005","20049","0"
"20049102","20049106","2030/12/31 14:59:59","8004","9003","72049006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72049006","20049","0"
"20049102","20049107","2030/12/31 14:59:59","8004","9003","72049007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72049007","20049","0"
"20049102","20049108","2030/12/31 14:59:59","8004","9003","72049008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72049008","20049","0"
"20049102","20049109","2030/12/31 14:59:59","8004","9003","72049009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72049009","20049","0"
"20049102","20049110","2030/12/31 14:59:59","8004","9003","72049010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72049010","20049","0"
"20049102","20049111","2030/12/31 14:59:59","8004","9003","72049011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72049011","20049","0"
"20049102","20049112","2030/12/31 14:59:59","8004","9003","72049012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72049012","20049","0"
"20049102","20049113","2030/12/31 14:59:59","8004","9003","72049013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72049013","20049","0"
"20049102","20049114","2030/12/31 14:59:59","8004","9003","72049014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72049014","20049","0"
"20049102","20049115","2030/12/31 14:59:59","8004","9003","72049015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72049015","20049","0"
"20049103","20049201","2030/12/31 14:59:59","8005","9003","72049016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72049016","20049","0"
"20049103","20049202","2030/12/31 14:59:59","8005","9003","72049017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72049017","20049","0"
"20049103","20049203","2030/12/31 14:59:59","8005","9003","72049018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72049018","20049","0"
"20049103","20049204","2030/12/31 14:59:59","8005","9003","72049019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72049019","20049","0"
"20049103","20049205","2030/12/31 14:59:59","8005","9003","72049020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72049020","20049","0"
"20049104","2004901","2030/12/31 14:59:59","8006","9019","72049021","打倒1隻貪婪暴君‧賭場王（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72049021","20049","0"
"20049105","2004901","2030/12/31 14:59:59","8006","9019","72049022","打倒1隻貪婪暴君‧賭場王（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72049022","20049","0"
"20049104","2004902","2030/12/31 14:59:59","8007","9019","72049023","打倒1隻貪婪暴君‧賭場王（HARD限定）","2018/01/01 12:00:00","1","601","0","72049024","20049","0"
"20049104","2004903","2030/12/31 14:59:59","8010","9019","72049024","打倒1隻貪婪暴君‧賭場王（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72049025","20049","0"
"20050102","20050101","2030/12/31 14:59:59","8004","9003","72050001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72050001","20050","0"
"20050102","20050102","2030/12/31 14:59:59","8004","9003","72050002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72050002","20050","0"
"20050102","20050103","2030/12/31 14:59:59","8004","9003","72050003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72050003","20050","0"
"20050102","20050104","2030/12/31 14:59:59","8004","9003","72050004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72050004","20050","0"
"20050102","20050105","2030/12/31 14:59:59","8004","9003","72050005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72050005","20050","0"
"20050102","20050106","2030/12/31 14:59:59","8004","9003","72050006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72050006","20050","0"
"20050102","20050107","2030/12/31 14:59:59","8004","9003","72050007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72050007","20050","0"
"20050102","20050108","2030/12/31 14:59:59","8004","9003","72050008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72050008","20050","0"
"20050102","20050109","2030/12/31 14:59:59","8004","9003","72050009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72050009","20050","0"
"20050102","20050110","2030/12/31 14:59:59","8004","9003","72050010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72050010","20050","0"
"20050102","20050111","2030/12/31 14:59:59","8004","9003","72050011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72050011","20050","0"
"20050102","20050112","2030/12/31 14:59:59","8004","9003","72050012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72050012","20050","0"
"20050102","20050113","2030/12/31 14:59:59","8004","9003","72050013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72050013","20050","0"
"20050102","20050114","2030/12/31 14:59:59","8004","9003","72050014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72050014","20050","0"
"20050102","20050115","2030/12/31 14:59:59","8004","9003","72050015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72050015","20050","0"
"20050103","20050201","2030/12/31 14:59:59","8005","9003","72050016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72050016","20050","0"
"20050103","20050202","2030/12/31 14:59:59","8005","9003","72050017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72050017","20050","0"
"20050103","20050203","2030/12/31 14:59:59","8005","9003","72050018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72050018","20050","0"
"20050103","20050204","2030/12/31 14:59:59","8005","9003","72050019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72050019","20050","0"
"20050103","20050205","2030/12/31 14:59:59","8005","9003","72050020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72050020","20050","0"
"20050104","2005001","2030/12/31 14:59:59","8006","9019","72050021","打倒1隻受解放的寶藏守護者（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72050021","20050","0"
"20050105","2005001","2030/12/31 14:59:59","8006","9019","72050022","打倒1隻受解放的寶藏守護者（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72050022","20050","0"
"20050106","2005001","2030/12/31 14:59:59","8006","9019","72050023","打倒1隻受解放的寶藏守護者（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72050023","20050","0"
"20050104","2005002","2030/12/31 14:59:59","8007","9019","72050024","打倒1隻受解放的寶藏守護者（HARD限定）","2018/01/01 12:00:00","1","601","0","72050024","20050","0"
"20050104","2005003","2030/12/31 14:59:59","8010","9019","72050025","打倒1隻受解放的寶藏守護者（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72050025","20050","0"
"20051102","20051101","2030/12/31 14:59:59","8004","9003","72051001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72051001","20051","0"
"20051102","20051102","2030/12/31 14:59:59","8004","9003","72051002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72051002","20051","0"
"20051102","20051103","2030/12/31 14:59:59","8004","9003","72051003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72051003","20051","0"
"20051102","20051104","2030/12/31 14:59:59","8004","9003","72051004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72051004","20051","0"
