03df36b5a2a390e51fb447999af119b0ec5d89784f249754f25dc2c33d5a4fdf,1410a49752252b69e2f237b3f87d132b8498ecaad8326581e9de4e8b6281d309,6b0c22caad1d79960809e3b90b6c426274077c7a135d0f7b7dc82703e81b43e0,9c1786adff56cd72a6f7ba60faa5bbdce2504b2c1f734fa0a0790f029614cf6f,47e4d32a0a9ef1525c72f0d967f403106c1a3ac026f4c779ebc6ab73f4eb39fd,6a6f096bcc3012289a3b5d18ff73682f9896f8229988329bc17f40a6c83b06df,b3a58ba168a4c76c652c97f0e951d89506826a3d74df3ea6ef428356e9a6f02d,421f547679489c54671c8e0f60d77da23b822767ef1eadc67165d4bebd145c8d,65e773e1f675ad9afce7ec0d57ff412f5ee02d0883f44490704582fe957bf285,6f1febd313c092992569a2021d4399ae9146c32c95bc908087e67874407b5aba,7e4f639f1786a8bda3bcc4678301cbae47d607f4dc228006dea9e3b8b827f036,54469ac725d468c4ff22964f8498f3f18c9e0af187c006ff753baeeec499bd2a,5976b70d4acd742cc6aefe25d0b12d1ec18d3c91a003f843f143aa93779322a7,94d282e5add1191c24054a04a08fe2ce9f01834a52321cca1a6387b5c7e57505,3059d93a13f86e9e6a4c725af663c8333ec5fda28ee408785c3d40d52510bb57,ac6ce1128e796c5f21079b46b44f89268390a9d7b25b83b76c2ba8d07cecdb92,613fefe9ab6c15772a2b03f0f9b954c0565333c793df71f45e1a4b5f3df1910b,ed4cd90e09c9ec0f96fc13389560bacdf1d0223a582167e1e8841927ffc3ac02,55de24a099fe022a41f48264ab139a034b39bffcc9c0c5dfb8454a08757760e1,b3ee54354c453eb930c617f69d2505db254ed3cf0c66f48baaf99d120e3565a0,dcb2eda3e2203c6c50a9745cdb5970a66e040ff464b42e3c89efcd5a8bfd4991,e0fd01dbf725ec817742c5ad66a094dd07d7d8ca26f26b1cac08882aaa119159,1140b2d067e7eca377698e055e66c27b04f05f5efcb18421573d8c5f62942589,e1e2d71cbd9a8309d3212edebf2e6389e3533ad7a598f6ee82a65376f485b6fa
"1005","0","32010001","1003","0","1001","1001","0","0","0","0","0","1","6","0","0","0","0","0","0","1001","0","1002","320100"
"1005","0","32010101","1003","0","1001","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","320101"
"1005","0","32010201","1003","0","1001","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","320102"
"1005","0","32010301","1003","0","1001","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","320103"
"1004","0","32020001","1001","0","1004","1004","0","0","0","0","0","1","6","0","0","0","0","0","0","1004","0","1002","320200"
"1004","0","32020101","1001","0","1004","1004","0","0","0","0","0","1","6","0","0","0","0","0","0","1004","0","1002","320201"
"1004","0","32020201","1001","0","1004","1004","0","0","0","0","0","1","6","0","0","0","0","0","0","1004","0","1002","320202"
"1002","0","32020202","1001","0","0","1004","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1004","320202"
"1004","0","32020301","1007","0","0","1004","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","320203"
"1006","0","32020401","1009","0","0","1006","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1006","320204"
"1004","0","32020501","1001","0","1004","1004","0","0","0","0","0","1","6","0","0","0","0","0","0","1004","0","1002","320205"
"1002","0","32020502","1001","0","0","1004","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1004","320205"
"1004","0","32020601","1008","0","0","1004","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","320206"
"1006","0","32020701","1009","0","0","1006","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1006","320207"
"1004","0","32020801","1001","0","1004","1004","0","0","0","0","0","1","6","0","0","0","0","0","0","1004","0","1002","320208"
"1002","0","32020802","1001","0","0","1004","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1004","320208"
"1003","0","32030001","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","320300"
"1003","0","32030101","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","320301"
"1003","0","32030201","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","320302"
"1001","0","32030301","1004","0","0","1001","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","320303"
"1002","0","32030401","1005","0","0","1003","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1003","320304"
"1003","0","32030501","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","320305"
"1001","0","32030601","1007","0","0","1001","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","320306"
"1002","0","32030701","1008","0","0","1003","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1003","320307"
"1003","0","32030801","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","320308"
"1002","0","32040001","1001","0","1002","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","320400"
"1002","0","32040101","1001","0","1002","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","320401"
"1002","0","32040201","1001","0","0","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","320402"
"0","0","32040301","1002","0","0","1002","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","320403"
"1002","0","32040401","1004","0","1002","1002","0","0","0","0","0","1","6","0","0","0","0","0","0","1002","0","1002","320404"
"1002","0","32040501","1001","0","0","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","320405"
"0","0","32040601","1002","0","0","1002","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","320406"
"1002","0","32040701","1005","0","1002","1002","0","0","0","0","0","1","6","0","0","0","0","0","0","1002","0","1002","320407"
"1002","0","32040801","1001","0","0","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","320408"
"1003","0","32050001","1001","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1004","320500"
"1003","0","32050101","1001","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1004","320501"
"1003","0","32050201","1001","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1004","320502"
"1003","0","32050301","1001","0","0","1003","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1003","320503"
"1004","0","32050401","1002","0","0","1004","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1004","320504"
"1003","0","32050501","1001","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1004","320505"
"1003","0","32050601","1001","0","0","1003","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1003","320506"
"1004","0","32050701","1002","0","0","1004","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1004","320507"
"1003","0","32050801","1001","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1004","320508"
"1001","0","32060001","1002","0","1001","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","320600"
"1001","0","32070001","1003","0","1002","1003","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1003","320700"
"1001","0","32070101","1003","0","1002","1003","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1003","320701"
"1001","0","32070201","1003","0","1002","1003","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1003","320702"
"1003","0","32070301","1004","1003","1001","1008","0","0","0","0","0","2","7","0","0","0","0","0","0","1008","0","1008","320703"
"0","0","32070302","1006","0","0","1006","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","320703"
"1003","0","32070401","1005","0","0","1003","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1001","320704"
"1001","0","32070501","1003","0","1002","1003","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1003","320705"
"1003","0","32070601","1004","1003","1001","1008","0","0","0","0","0","2","7","0","0","0","0","0","0","1008","0","1008","320706"
"0","0","32070602","1006","0","0","1006","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","320706"
"1003","0","32070701","1005","0","0","1003","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1001","320707"
"1001","0","32070801","1003","0","1002","1003","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1003","320708"
"1002","0","32080001","1002","0","1002","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","1002","0","1002","320800"
"1002","0","32080101","1002","0","1002","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","1002","0","1002","320801"
"1002","0","32080201","1002","0","1002","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","1002","0","1002","320802"
"1001","0","32090001","1003","0","1003","1003","0","0","0","0","0","1","6","0","0","0","0","0","0","1001","0","1003","320900"
"1001","0","32090101","1003","0","1003","1003","0","0","0","0","0","1","6","0","0","0","0","0","0","1001","0","1003","320901"
"1001","0","32090201","1003","0","1003","1003","0","0","0","0","0","1","6","0","0","0","0","0","0","1001","0","1003","320902"
"1001","0","32090301","1003","0","1003","1003","0","0","0","0","0","1","6","0","0","0","0","0","0","1001","0","1003","320903"
"1002","0","32090302","1002","0","0","1002","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","320903"
"1003","0","32090401","1003","0","0","1003","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","320904"
"1001","0","32090501","1003","0","1001","1003","0","0","0","0","0","4","5","0","0","0","0","0","0","0","0","1003","320905"
"1001","0","32090601","1003","0","1003","1003","0","0","0","0","0","1","6","0","0","0","0","0","0","1001","0","1003","320906"
"1003","0","32090701","1003","0","0","1003","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","320907"
"1001","0","32090801","1003","0","1001","1003","0","0","0","0","0","4","5","0","0","0","0","0","0","0","0","1003","320908"
"1001","0","32100001","1003","0","0","1003","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1003","321000"
"1004","0","32100002","1004","0","0","1005","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","321000"
"1001","0","32110001","1003","0","1002","1003","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1003","321100"
"1001","0","32110101","1003","0","1002","1003","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1003","321101"
"1001","0","32110201","1003","0","1002","1003","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1003","321102"
"1006","0","32110301","1004","0","0","1005","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","1006","321103"
"0","0","32110401","1003","0","0","1003","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","321104"
"1003","0","32110501","1003","0","1003","1001","0","0","0","0","0","2","6","0","0","0","0","0","0","1002","0","1001","321105"
"1009","0","32110601","1007","0","0","1008","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","1009","321106"
"0","0","32110701","1003","0","0","1003","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","321107"
"1003","0","32110801","1003","0","1003","1001","0","0","0","0","0","2","6","0","0","0","0","0","0","1002","0","1001","321108"
"1004","0","32120001","1004","0","1005","1005","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1005","321200"
"1005","0","32120002","1004","0","0","1005","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1005","321200"
"1004","0","32120101","1004","0","1005","1005","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1005","321201"
"1005","0","32120102","1004","0","0","1005","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1005","321201"
"1004","0","32120201","1004","0","1005","1005","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1005","321202"
"1005","0","32120202","1004","0","0","1005","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1005","321202"
"0","0","32120301","1003","0","0","1003","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","321203"
"1003","0","32120401","1001","0","1003","1003","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1001","321204"
"1004","0","32120501","1004","0","1005","1005","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1005","321205"
"1005","0","32120502","1004","0","0","1005","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1005","321205"
"0","0","32120601","1003","0","0","1003","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","321206"
"1003","0","32120701","1001","0","1003","1003","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1001","321207"
"1004","0","32120801","1004","0","1005","1005","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1005","321208"
"1005","0","32120802","1004","0","0","1005","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1005","321208"
"1001","0","32130001","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","321300"
"1001","0","32130101","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","321301"
"1001","0","32130201","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","321302"
"0","0","32130301","1002","0","0","1002","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","321303"
"1002","0","32130401","1003","0","0","1001","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1002","321304"
"1001","0","32130501","1001","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","321305"
"0","0","32130601","1002","0","0","1002","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","321306"
"1002","0","32130701","1003","0","0","1001","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1002","321307"
"1001","0","32130801","1001","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","321308"
"1009","0","32140001","1007","0","1009","1001","0","0","0","0","0","2","6","0","0","0","0","0","0","1010","0","1010","321400"
"1009","0","32140101","1007","0","1009","1001","0","0","0","0","0","2","6","0","0","0","0","0","0","1010","0","1010","321401"
"1009","0","32140201","1007","0","1009","1001","0","0","0","0","0","2","6","0","0","0","0","0","0","1010","0","1010","321402"
"1009","0","32140301","1008","0","0","1001","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1010","321403"
"1009","0","32140401","1002","0","0","1001","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1010","321404"
"1009","0","32140501","1007","0","0","1001","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1010","321405"
"1009","0","32140601","1008","0","0","1001","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1010","321406"
"1009","0","32140701","1002","0","0","1001","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1010","321407"
"1009","0","32140801","1007","0","0","1001","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1010","321408"
"1001","0","32150001","1002","0","0","1003","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1003","321500"
"1002","0","32160001","1001","0","0","1003","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1003","321600"
"0","0","32160101","1001","0","0","1001","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","321601"
"1003","0","32160201","1003","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","321602"
"1002","0","32160301","1001","0","0","1003","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1003","321603"
"1003","0","32160401","1003","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","321604"
"1001","0","32170001","1001","0","1002","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1001","321700"
"1001","0","32170101","1001","0","1002","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1001","321701"
"1001","0","32170201","1001","0","1002","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1001","321702"
"1001","0","32170301","1001","0","0","1001","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","321703"
"1001","0","32170401","1001","1001","1001","1001","1001","0","1001","1004","1001","13","15","1001","1001","1005","0","0","1001","1001","0","1003","321704"
"1001","0","32170501","1001","0","1002","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1001","321705"
"1001","0","32170601","1001","0","0","1001","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","321706"
"1001","0","32170701","1001","1001","1001","1001","1001","0","1001","1004","1001","13","15","1001","1001","1005","0","0","1001","1001","0","1003","321707"
"1001","0","32170801","1001","0","1002","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1001","321708"
"1002","0","32180001","1002","0","1002","1002","0","0","0","0","0","1","6","0","0","0","0","0","0","1001","0","1002","321800"
"1002","0","32180101","1002","0","1002","1002","0","0","0","0","0","1","6","0","0","0","0","0","0","1001","0","1002","321801"
"1002","0","32180201","1002","0","1001","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","321802"
"1002","0","32180301","1001","1002","1001","1002","1002","0","1002","1001","0","5","11","0","0","0","0","0","1002","1002","0","1002","321803"
"1002","0","32180401","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","321804"
"1002","0","32180501","1002","1001","1002","1002","0","0","0","0","0","1","7","0","0","0","0","0","0","1002","0","1001","321805"
"1002","0","32180601","1001","1002","1001","1002","1002","0","1002","1001","0","5","11","0","0","0","0","0","1002","1002","0","1002","321806"
"1002","0","32180701","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","321807"
"1002","0","32180801","1002","1001","1002","1002","0","0","0","0","0","1","7","0","0","0","0","0","0","1002","0","1001","321808"
"1004","0","32190001","1004","0","0","1004","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","321900"
"1006","0","32190101","1009","0","0","1006","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1006","321901"
"1004","0","32190201","1001","0","1004","1004","0","0","0","0","0","1","6","0","0","0","0","0","0","1004","0","1002","321902"
"1003","0","32190301","1001","0","1003","1003","0","0","0","0","0","1","6","0","0","0","0","0","0","1003","0","1002","321903"
"1003","0","32190401","1003","0","1003","1001","0","0","0","0","0","1","6","0","0","0","0","0","0","1003","0","1002","321904"
"1003","0","32190501","1003","0","1003","1001","0","0","0","0","0","1","6","0","0","0","0","0","0","1003","0","1002","321905"
"1003","0","32190601","1001","0","1003","1003","0","0","0","0","0","1","6","0","0","0","0","0","0","1003","0","1002","321906"
"1001","0","32200001","1003","0","1003","1003","0","0","0","0","0","1","6","0","0","0","0","0","0","1001","0","1003","322000"
"1003","0","32200101","1003","0","0","1003","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","322001"
"1001","0","32200201","1003","0","1001","1003","0","0","0","0","0","4","5","0","0","0","0","0","0","0","0","1003","322002"
"1003","0","32210001","1001","1002","1003","1003","0","0","0","0","0","1","7","0","0","0","0","0","0","1003","0","1001","322100"
"1003","0","32210101","1001","1002","1003","1003","0","0","0","0","0","1","7","0","0","0","0","0","0","1003","0","1001","322101"
"1003","0","32210201","1001","1002","1003","1003","0","0","0","0","0","1","7","0","0","0","0","0","0","1003","0","1001","322102"
"1003","0","32210301","1003","0","0","1003","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","322103"
"1002","0","32210401","1005","0","0","1002","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","322104"
"1003","0","32210501","1001","1002","1003","1003","0","0","0","0","0","1","7","0","0","0","0","0","0","1003","0","1001","322105"
"1003","0","32210601","1003","0","0","1003","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","322106"
"1002","0","32210701","1005","0","0","1002","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","322107"
"1003","0","32210801","1001","1002","1003","1003","0","0","0","0","0","1","7","0","0","0","0","0","0","1003","0","1001","322108"
"1002","0","32220001","1002","0","1002","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","322200"
"1002","0","32220101","1002","0","1002","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","322201"
"1002","0","32220201","1002","0","1002","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","322202"
"1002","0","32220301","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","322203"
"1002","0","32220401","1003","0","1002","1002","0","0","0","0","0","1","6","0","0","0","0","0","0","1002","0","1004","322204"
"1002","0","32220501","1002","0","1002","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","322205"
"1002","0","32220601","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","322206"
"1002","0","32220701","1003","0","1002","1002","0","0","0","0","0","1","6","0","0","0","0","0","0","1002","0","1004","322207"
"1002","0","32220801","1002","0","1002","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","322208"
"1002","0","32230001","1002","1001","1002","1002","0","0","0","0","0","1","7","0","0","0","0","0","0","1002","0","1001","322300"
"1003","0","32240001","1001","1002","1003","1002","0","0","0","1003","0","4","8","0","0","0","0","0","0","1003","0","1001","322400"
"1003","0","32240101","1001","1002","1003","1002","0","0","0","1003","0","4","8","0","0","0","0","0","0","1003","0","1001","322401"
"1003","0","32240201","1001","1002","1003","1002","0","0","0","1003","0","4","8","0","0","0","0","0","0","1003","0","1001","322402"
"1003","0","32240301","1004","0","0","1003","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1003","322403"
"1003","0","32240401","1002","1003","1003","1003","0","0","0","1003","0","1","8","0","0","0","0","0","0","1003","0","1003","322404"
"1003","0","32240501","1001","1002","1003","1002","0","0","0","1003","0","4","8","0","0","0","0","0","0","1003","0","1001","322405"
"1003","0","32240601","1005","0","0","1003","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1003","322406"
"1003","0","32240701","1002","1003","1003","1003","0","0","0","1003","0","1","8","0","0","0","0","0","0","1003","0","1003","322407"
"1003","0","32240801","1001","1002","1003","1002","0","0","0","1003","0","4","8","0","0","0","0","0","0","1003","0","1001","322408"
"1002","0","32250001","1001","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","322500"
"1006","0","32250101","1004","0","0","1005","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1007","322501"
"1001","0","32250201","1003","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","322502"
"1002","0","32250301","1001","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","322503"
"1006","0","32250401","1004","0","0","1005","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1007","322504"
"1001","0","32250501","1003","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","322505"
"1002","0","32250601","1001","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","322506"
"1002","0","32260001","1001","1002","1001","1001","1002","0","1001","1004","0","1","11","0","0","0","0","0","1001","1001","0","1003","322600"
"1001","0","32260101","1001","0","0","1001","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","322601"
"1002","0","32260201","1001","0","1001","1001","0","0","0","0","0","1","6","0","0","0","0","0","0","1005","0","1001","322602"
"1002","0","32260301","1001","1002","1001","1001","1002","0","1001","1004","0","1","11","0","0","0","0","0","1001","1001","0","1003","322603"
"1001","0","32260401","1001","0","0","1001","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","322604"
"1002","0","32260501","1001","0","1001","1001","0","0","0","0","0","1","6","0","0","0","0","0","0","1005","0","1001","322605"
"1002","0","32260601","1001","1002","1001","1001","1002","0","1001","1004","0","1","11","0","0","0","0","0","1001","1001","0","1003","322606"
"1002","0","32270001","1001","0","0","1002","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","322700"
"1002","0","32270101","1001","0","0","1002","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","322701"
"1002","0","32270201","1001","0","0","1002","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","322702"
"1007","0","32280001","1005","1005","1005","1001","0","0","1005","1007","0","5","9","0","0","0","0","0","0","1001","0","1005","322800"
"1005","0","32290001","1005","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1005","322900"
"1001","0","32290101","1005","0","0","1005","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","322901"
"0","0","32290201","1004","0","0","1002","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","322902"
"1005","0","32290301","1005","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1005","322903"
"1001","0","32290401","1005","0","0","1005","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","322904"
"0","0","32290501","1004","0","0","1002","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","322905"
"1005","0","32290601","1005","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1005","322906"
"1005","0","32290701","1005","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1005","322907"
"1001","0","32300001","1003","0","0","1003","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1003","323000"
"1004","0","32300002","1004","0","0","1005","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","323000"
"0","0","32300101","1003","0","0","1003","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","323001"
"1001","0","32300201","1006","0","1003","1003","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1003","323002"
"1001","0","32300301","1003","0","0","1003","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1003","323003"
"1004","0","32300302","1004","0","0","1005","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","323003"
"0","0","32300401","1003","0","0","1003","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","323004"
"1001","0","32300501","1006","0","1003","1003","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1003","323005"
"1001","0","32300601","1003","0","0","1003","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1003","323006"
"1003","0","32310001","1003","0","0","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1003","323100"
"0","0","32310101","1003","0","0","1003","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","323101"
"1003","0","32310201","1002","0","0","1003","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","323102"
"1003","0","32310301","1003","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1003","323103"
"0","0","32310401","1003","0","0","1003","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","323104"
"1003","0","32310501","1002","0","0","1003","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","323105"
"1003","0","32310601","1003","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1003","323106"
"1003","0","32310701","1003","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1003","323107"
"1002","0","32320001","1001","1002","1002","1002","0","0","0","0","0","1","7","0","0","0","0","0","0","1001","0","1001","323200"
"1002","0","32320101","1001","1002","1002","1002","0","0","0","0","0","1","7","0","0","0","0","0","0","1001","0","1001","323201"
"1003","0","32330001","1003","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1003","323300"
"1004","0","32330002","1001","0","0","1004","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1004","323300"
"0","0","32330101","1003","0","0","1003","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","323301"
"1003","0","32330201","1003","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1003","323302"
"1003","0","32330301","1003","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1003","323303"
"0","0","32330401","1003","0","0","1003","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","323304"
