d727a0c678c7a0985e70e2eb7b7836964643084c1c8828ad05e678888d3a182f,b6c5c764b40cd965fc8b5b183763dd4ca537c5482d6102f03b79827249ac77ea,14666dacbff813f12cab8fd276b47c95e8208b946d669145b1e26128c4d8318f,5ad30b102b62ca12278543f5a8aa428ffd23833c09460d69e0afae85e906a2e3,413b8bc975f8efdbccd2a3f3b231cb014d746c3ff50b242a8dff7f127e69cac6,02911406efbfa28659fdbce171764725637cc73237fc870c1888c5ee402b3ab7,aa10dc6236fd3084651ac8e2d9f3c0845949b318f3ed14099e10d97c74fdf1e1,f5dbe31084597e3dc9e52bba1473ae09be49ccbb0df5477a23a0e59c7b168fae,37b16a5a037f034d8174c1c597791b85a35173884aa7c56bcabad287efad3678
"0","101","0","1","還能順利變身……\n我與騎士先生的\n修行有了成果呢……\n呵呵♪","1","7930","128901","4"
"0","102","0","1","如果脫掉這件衣服\n會怎麼樣呢……\n雖、雖然我沒有勇氣\n嘗試……","1","7931","128901","8"
"0","1","0","1","呼……啊、騎士先生，\n我剛剛正好在冥想，\n要……一起嗎？","2","7932","128901","1"
"0","2","0","1","雖然很不可思議，\n但不知不覺間\n背上的輪環……\n會一下出現一下消失！","2","7933","128901","1"
"0","3","0","1","這套衣服的觸感\n非常舒服喔！\n要、要摸摸看嗎？\n很滑順喔？","2","7934","128901","1"
"0","4","0","1","星素的力量……\n可以持續非常久耶，\n修行有了成果喔。","2","7935","128901","1"
"0","101","0","1","只要有這股力量，\n就算是在暗處掉了東西\n或許也很好找到……？","2","7936","128901","4"
"0","102","0","1","已經準備好要冒險囉！\n隨時都可以來找我喔。\n……我很期待！","2","7937","128901","8"
"0","1","1","1","騎士先生，早安。\n要不要……\n一起去散步呢？","2","7938","128901","1"
"0","2","2","1","吃完午餐後\n要冥想很困難呢，\n會變得很想睡……","2","7939","128901","1"
"0","3","3","1","熬夜也要適可而止啊，\n得要讓\n努力了一天的自己，\n好好休息才行。","2","7940","128901","1"
"0","2","0","1","一悠閒下來，\n就變得好想\n吃蛋糕啊……\n但是會胖……對吧？","3","7942","128901","1"
"0","3","0","1","哇啊，好可愛……！\n光是用看的\n就讓人露出笑容……♪","3","7943","128901","1"
"0","4","0","1","這是……花香嗎？\n可能是我\n知道的花……？\n來猜猜看吧。","3","7944","128901","1"
"0","5","0","1","溫暖為什麼會\n讓人這麼放鬆呢……","3","7945","128901","1"
"0","7","0","1","我明明知道要是吃太多\n肚子可能會\n變得很明顯……！\n但是停不下來啊～！","3","7947","128901","1"
"0","8","0","1","戀、戀愛的精靈\n是存在的嗎……？\n哇！不行不行！\n得要靠實力努力。","3","7948","128901","1"
"0","1","0","1","在房間裡也要\n修行、修行♪\n不過得要注意\n不要燒起來才行呢。","1","7950","128701","1"
"0","2","0","1","嗯～\n這件衣服算是保暖\n還是清涼呢……？","1","7951","128701","1"
"0","3","0","1","沒有平常的肉球，\n很方便打掃呢♪\n來把騎士先生的房間\n掃得清潔溜溜吧～！","1","7952","128701","1"
"0","4","0","1","放假想和騎士先生\n一起去烤肉啊～\n如果和我一起去\n就不需要煩惱升火囉。","1","7953","128701","1"
"0","5","0","1","這個樣子可以\n幫助更多人……！\n欸嘿嘿！\n熱血起來了──！","1","7954","128701","1"
"0","101","0","1","等騎士先生回來，\n就露出像埃拉那樣的\n笑容，出去迎接\n說你辛苦了……♪","1","7955","128701","4"
"0","102","0","1","這個模樣時，\n胸口會熾熱地燃燒，\n是因為一直想著\n騎士先生的事嗎……？","1","7956","128701","8"
"0","1","0","1","騎士先生騎士先生！\n輕易觸摸我\n小心燙傷喔……？\n開玩笑的啦～♪","2","7957","128701","1"
"0","2","0","1","哦，騎士先生，\n想去修行嗎？\n嘿嘿，真好呢～♪\n兩個人一起燃燒吧～！","2","7958","128701","1"
"0","3","0","1","對了，騎士先生，\n來猜拳吧！\n沒有戴拳套，\n所以我也能出剪刀哦♪","2","7959","128701","1"
"0","4","0","1","可以維持這個樣子的\n時間增長了好多……！\n嘿嘿！\n我們修行有了成果呢！","2","7960","128701","1"
"0","101","0","1","不要一直盯著看啦，\n臉都紅了……糟糕！\n感覺臉燙得真的要\n噴出火來了……！","2","7961","128701","4"
"0","102","0","1","就算抗火能力變強，\n被騎士先生一碰，\n我的臉頰還是會\n不禁變得很燙……","2","7962","128701","8"
"0","1","1","1","騎士先生，早安啊～！\n今天一天也\n猛烈燃燒吧～！\n點火──！！","2","7963","128701","1"
"0","2","2","1","騎士先生，中午了！\n好好吃頓飯，\n撐過中午之後的\n修行吧～！","2","7964","128701","1"
"0","3","3","1","今天也辛苦了！\n對了，在睡前\n圍個營火吧♪","2","7965","128701","1"
"0","2","0","1","呼哼～嗯！\n嘿嘿，真舒服……\n修行前\n稍微休息一下──♪","3","7967","128701","1"
"0","3","0","1","真可愛啊～♪\n我摸我摸我摸我摸我摸\n我摸我摸我摸我摸！\n啊哈哈，摩擦生熱！","3","7968","128701","1"
"0","4","0","1","嗯～好香的味道♪\n稍微再熱一點\n香味會更明顯……啊！\n不小心蒸發了！！！","3","7969","128701","1"
"0","5","0","1","雖然在外面也可以\n靠自己的火來取暖，\n但在房間暖呼呼的\n是最棒的呢♪","3","7970","128701","1"
"0","7","0","1","嚼嚼嚼，\n餓著肚子\n是無法幫助人的！\n嚼嚼嚼！","3","7972","128701","1"
"0","8","0","1","嗯嗯……\n原來如此原來如此……\n這就是\n優秀的烤肉方法啊……","3","7973","128701","1"
"0","1","0","1","……牆壁、門、柱子，\n全部都跟在紀錄上看到得一樣。\n我真的……來到這裡了呢。","1","7975","129001","1"
"0","2","0","1","……喧鬧的場所。\n竟敢因騎士先生寬容\n就任意吵鬧。","1","7976","129001","1"
"0","3","0","1","這裡就是……騎士先生\n想守護的地方。\n充滿了騎士先生的\n回憶……呢。","1","7977","129001","1"
"0","4","0","1","我感受到一股視線……\n像是在探查\n這邊的狀況……\n雖不足以影響心情。","1","7978","129001","1"
"0","5","0","1","……到處都是……\n會我回想起\n他和我不想提起的人\n一起度過的紀錄……","1","7979","129001","1"
"0","101","0","1","雖然人很多……\n但比在深山大雪中\n容易生活……吧。","1","7980","129001","4"
"0","102","0","1","雖然沒什麼自覺，\n但我或許是那種……\n極端不懂得放棄的\n女人吧。","1","7981","129001","8"
"0","1","0","1","謝謝你邀請我。\n所以……\n我在這裡應該要\n做點什麼……嗎？","2","7982","129001","1"
"0","2","0","1","這裡……好明亮呢。\n和我的城堡相比\n甚至有些亮得刺眼。","2","7983","129001","1"
"0","3","0","1","已經不需要面具了喔。\n因為……\n那樣騎士先生\n就看不見我的臉了。","2","7984","129001","1"
"0","4","0","1","只要騎士先生願意，\n我的城堡隨時\n會為你準備\n專門的房間喔。","2","7985","129001","1"
"0","101","0","1","……希望騎士先生\n能再借我你的披風。\n我會保持乾淨的。\n……不可以嗎？","2","7986","129001","4"
"0","102","0","1","兩人的願望，總有一天\n會互相重合……\n我如此深信著哦。\n……無論經過多久……","2","7987","129001","8"
"0","1","1","1","早安，騎士先生。\n……昨天在夢裡\n不小心聊太久了，\n真是抱歉。呵呵。","2","7988","129001","1"
"0","2","2","1","你肚子……餓不餓？\n我這裡雖然沒有吃的，\n但可以為你施加\n忘記飢餓的魔法喔。","2","7989","129001","1"
"0","3","3","1","騎士先生……\n你又睡不著了嗎？\n……這樣啊。那麼……\n我也一起醒著吧。","2","7990","129001","1"
"0","2","0","1","想放輕鬆……還需要\n時間適應。但要是……\n能和騎士先生獨處\n肯定會有所不同。","3","7992","129001","1"
"0","3","0","1","怪奇怪靈……\n沒錯，那個確實\n就是這種感覺……","3","7993","129001","1"
"0","4","0","1","我喜歡……花香。\n因為可以讓我的心緒\n獲得片刻的寧靜。","3","7994","129001","1"
"0","5","0","1","好溫暖……\n但是跟騎士先生的\n溫柔相比，還差得遠。","3","7995","129001","1"
"0","7","0","1","好、吃……？\n這股感覺，就是好吃？\n不知為何……\n我可以接受。","3","7997","129001","1"
"0","8","0","1","想獲得情報\n居然必須要\n特地翻開書本……\n身為玩家真不方便呢。","3","7998","129001","1"
"0","1","0","1","墨丘利度假村啊……\n沒有好的回憶呢。\n嗯，忘了吧。","1","8000","129301","1"
"0","2","0","1","知性戰士優妮！\n那令人畏懼的腕力！\n呼喔喔！唔喵──！","1","8001","129301","1"
"0","3","0","1","砰～！\n請給我石頭用的泳裝！\n性感羅塞塔\n要霸占海灘的視線！","1","8002","129301","1"
"0","4","0","1","我漸漸覺得與其\n爭奪學院的獎學金，\n不如詐騙某財團\n還比較快呢……","1","8003","129301","1"
"0","5","0","1","One two one two……\n呀啊，腳抽筋了──！\n可惡的慈樂之音，\n不可原諒！","1","8004","129301","1"
"0","101","0","1","話說回來……\n這裡明明不是泳池，\n為何我還穿著泳裝……\n可惡的世界！","1","8005","129301","4"
"0","102","0","1","和他一起拍的影片。\n唔，無法直盯著看……\n這股刺刺癢癢的感覺\n是怎麼回事？","1","8006","129301","8"
"0","1","0","1","什麼？\n你問我穿泳裝不冷嗎？\n有很多女孩平時就\n穿得更單薄吧。","2","8007","129301","1"
"0","2","0","1","雖然已經把墨利村的\n邀請函寄給忍了，\n但還是很擔心\n她父親會暴走啊……","2","8008","129301","1"
"0","3","0","1","我有把墨利村的邀請函\n寄給美美她們喔。\n必須準備迎接她們……\n你有帶奶嘴嗎？","2","8009","129301","1"
"0","4","0","1","本質的賢者……？\n啊不，他過得很好。\n但你為什麼會認識\n我的親人啊……？","2","8010","129301","1"
"0","101","0","1","泳裝很適合我？你、\n你突然講這幹嘛……\n別說了啦嗚嘻嘻……","2","8011","129301","4"
"0","102","0","1","下次我想要在夏天\n去墨利村。\n當然，\n你也要一起去喔。","2","8012","129301","8"
"0","1","1","1","唔啊啊，太陽……！\n太陽升起來了……！\n夜貓子優妮要死了。","2","8013","129301","1"
"0","2","2","1","唉……已經中午啦……\n差不多該睡了。\n不維持規律作息\n不健康呢……","2","8014","129301","1"
"0","3","3","1","呀哈──晚上了──！\n又到了我們的時間啦！\n呼喔喔，嗨起來～！","2","8015","129301","1"
"0","2","0","1","這是……\n要我睡在這裡嗎？\n我雖是不介意……","3","8017","129301","1"
"0","3","0","1","呀、呀！\n這個好可愛～！\n……很好，今天也能\n完美假扮成小孩子呢。","3","8018","129301","1"
"0","4","0","1","嗯，真香。\n但也只是如此嗎……\n沒有提振精神的\n效果啊……嘖──","3","8019","129301","1"
"0","5","0","1","看著火光……\n就會想起魔導罐呢……\n不知道巨蟹座過得好不好……","3","8020","129301","1"
"0","7","0","1","別說了，\n我不需要固體食物！\n把藥水交出來！","3","8022","129301","1"
"0","8","0","1","書本果然只屬於文科。\n多麼舒心的文筆啊……\n呃啊突然出現理科文！\n咿，眼睛要變理科了！","3","8023","129301","1"
"0","10","0","1","呼啊啊～！\n知性的海上騎士優妮！\n這是新的可能性！","3","8025","129301","1"
"0","11","0","1","這是……什麼？\n哪裡有趣了？\n還真難啊……","3","8026","129301","1"
"0","103","0","1","和重要的人\n一起過新年的回憶嗎……\n這是以前的我\n無法想像的。","1","8027","108901","12"
"0","103","0","1","我有很多\n想實現的願望喔。\n如果要選一個最想實現的，\n果然還是跟你……","2","8028","108901","12"
"0","103","0","1","神殿的\n戀愛詩籤……\n要不要抽看看呢……","1","8029","108801","12"
"0","103","0","1","騎士先生，\n明年也要一起綁詩籤喔。\n約好囉。","2","8030","108801","12"
"0","103","0","1","下次我要把\n跟騎士先生\n一起拍的照片\n送給婆婆♪","1","8031","108701","12"
"0","103","0","1","啊，騎士先生！\n今年也……不對，\n今後也請\n多多指教♪","2","8032","108701","12"
"0","1","0","1","舊校舍的地下牢房……\n寒冬的盛夏計畫……\n率真自然的ＰＲ……\n唔，我的頭……！","1","8033","129401","1"
"0","2","0","1","閒閒沒事就來照鏡子吧。\n喔，腹肌練得不錯……\n啊？你看什麼看啊？","1","8034","129401","1"
"0","3","0","1","我是金色之疾風！\n唔唔……好像不太對。\n吾名為金色之……\n啊？你看什麼看啊？","1","8035","129401","1"
"0","4","0","1","莫妮卡跟優妮學姊\n雖然語氣跟身高很相似，\n但被當作小孩子時\n反應完全不同呢……","1","8036","129401","1"
"0","5","0","1","不知道小栞\n過得好不好……\n以前一直不停摸她，\n好像被她討厭了呢……","1","8037","129401","1"
"0","101","0","1","我是覺得沒差啦……\n不過你認識的人裡面，\n平常就一副類似泳裝\n打扮的女生還真多啊？","1","8038","129401","4"
"0","102","0","1","對了，\n我弟弟們想見你呢。\n你要是有空，\n隨時都可以來我家喔。","1","8039","129401","8"
"0","1","0","1","雖然特別講座\n發生很多事……\n不過墨利村本身\n還不賴呢。","2","8040","129401","1"
"0","2","0","1","美衣子前輩說，\n從跟泳裝搭配的小東西\n就能看出品味。\n我超贊成。","2","8041","129401","1"
"0","3","0","1","穿泳裝的美冬姐\n果然有練過。那就是\n屠龍者的身材嗎……\n超酷的啦……","2","8042","129401","1"
"0","4","0","1","哈呦嗯！？\n不對，我就說了……\n不要從背後\n跟我搭話啦……","2","8043","129401","1"
"0","101","0","1","多虧有幹練的攝影師，\n墨利村的特別講座\n才能順利結束。\n謝啦。","2","8044","129401","4"
"0","102","0","1","啊？這件泳裝怎麼了？\n很適……咦，什麼？\n抱歉，我沒聽見。\n你再說一次。","2","8045","129401","8"
"0","1","1","1","好扯，\n居然已經早上了。\n我昨天陪兩個人唱了\n一整晚的卡拉ＯＫ啊。","2","8046","129401","1"
"0","2","2","1","唉，得去上課才行……\n日正當中就要念書，\n實在是太痛苦了……","2","8047","129401","1"
"0","3","3","1","今天待會要上晚班……\n不是打工，\n我是說志工啦？\n違反校規不好。","2","8048","129401","1"
"0","2","0","1","哇啊，好蓬鬆喔……\n軟得跟見鬼一樣……\n糟糕，要優妮化了……","3","8050","129401","1"
"0","3","0","1","我要是有個妹妹，\n買個這種也不錯……\n算了，自己用也行啦。","3","8051","129401","1"
"0","4","0","1","嗯……\n這股香味不錯呢。\n聞起來特別出色。","3","8052","129401","1"
"0","5","0","1","我家祖先的森林\n好像因為\n大火燒光了……雖然\n那是我出生前的事了。","3","8053","129401","1"
"0","7","0","1","這是什麼超感謝──\n食物堆滿山笑死人。\n白米真是太寶貴了……","3","8055","129401","1"
"0","8","0","1","是沒差啦，\n但為什麼我要\n穿著泳裝看書？\n這是什麼懲罰遊戲啊。","3","8056","129401","1"
"0","10","0","1","金色的海上騎士克蘿依\n不請自來登場！煞！\n啊？你看什麼看啊？","3","8058","129401","1"
"0","11","0","1","這是什麼？貝殼椅子？\n這要怎麼玩……\n坐下就結束了嗎……\n嗯，也是啦……","3","8059","129401","1"
"0","1","0","1","接著……\n要來思考\n明天的訓練計畫了。","1","8060","129801","1"
"0","2","0","1","又獲得新人女孩\n親手做的便當了……\n雖然我還是會\n心懷感激地吃完啦。","1","8061","129801","1"
"0","3","0","1","無關種族，\n大家齊心協力\n守護蘭德索爾……\n時代變好了呢。","1","8062","129801","1"
"0","4","0","1","每個人都會有長處。\n幫新人找到優勢，\n也是教官的工作。","1","8063","129801","1"
"0","5","0","1","不能太過嚴苛，\n也不能太過放水……\n教官很難當呢。","1","8064","129801","1"
"0","101","0","1","如何協助\n不擅長戰鬥的新人……\n稍後跟那傢伙\n討論看看吧。","1","8065","129801","4"
"0","102","0","1","那傢伙太過溫柔，\n不適合戰鬥……\n不過這種天真\n我不討厭呢。","1","8066","129801","8"
"0","1","0","1","要變強沒有捷徑，\n唯有踏實的鍛鍊。\n來，開始訓練了！","2","8067","129801","1"
"0","2","0","1","這句話我也常對\n新人說……\n你要用心保養裝備，\n知道嗎？","2","8068","129801","1"
"0","3","0","1","你也想參加講座嗎？\n很有心嘛！\n我什麼都會教你喔……\n除了魔法以外。","2","8069","129801","1"
"0","4","0","1","新人們很常聊\n戀愛話題呢……\n我、我問你……\n你有在意的人嗎？","2","8070","129801","1"
"0","101","0","1","喂，\n你可以幫我伸展嗎？\n訓練前必須確實\n讓肌肉放鬆才行……","2","8071","129801","4"
"0","102","0","1","你很努力鍛鍊呢。\n很好！\n做為獎勵，\n我做點心給你吃吧♪","2","8072","129801","8"
"0","1","1","1","真是適合訓練的日子！\n那麼……首先，\n來練跑吧！","2","8073","129801","1"
"0","2","2","1","要好好吃午餐啊。\n不然待會的訓練\n會撐不住喔？","2","8074","129801","1"
"0","3","3","1","已經是熄燈時間了。\n趕快睡吧。\n明天還要早起呢。","2","8075","129801","1"
"0","2","0","1","休息也是訓練的一部分。\n現在就讓我\n放鬆一下吧。","3","8077","129801","1"
"0","3","0","1","你的表情很不錯。\n我很中意你喔！\n要不要加入我這班啊？\n開玩笑的啦♪","3","8078","129801","1"
"0","4","0","1","……有股療癒的香氣呢。\n要嘗試也推薦給\n新人們嗎……","3","8079","129801","1"
"0","5","0","1","正因為很溫暖，\n所以不能睡著，\n否則會有損\n教官的威嚴……","3","8080","129801","1"
"0","7","0","1","吃飯也是訓練的一環。\n話雖如此，\n要小心不要吃太多……","3","8082","129801","1"
"0","8","0","1","東國的劍術……嗎。\n或許能\n活用在訓練上。","3","8083","129801","1"
"0","1","0","1","對接近那位大人的\n無禮之徒，我就用特別\n訓練來讓他見識\n什麼叫地獄吧。","1","8085","129901","1"
"0","2","0","1","這麼寬廣的話，\n動作大一些\n應該也沒關係吧。","1","8086","129901","1"
"0","3","0","1","……剛剛有誰\n叫我「魔鬼」教官了嗎？","1","8087","129901","1"
"0","4","0","1","有沒有人能來試試看，\n這剛開發出來的藥物？","1","8088","129901","1"
"0","5","0","1","太嚴苛會半途而廢，\n太溫柔又會偷懶，\n人類究竟有多麼\n無可救藥呢。","1","8089","129901","1"
"0","101","0","1","開始吧，\n為了射中\n那位大人的心\n的模擬演習。","1","8090","129901","4"
"0","102","0","1","為了從各式困難和\n可恨的女人們手中\n保護那位大人，\n我也得鍛鍊自己才行。","1","8091","129901","8"
"0","1","0","1","您這樣一直盯著我\n……咦？\n您說惠理子很帥氣？\n是的，那是當然。","2","8092","129901","1"
"0","2","0","1","身體不適的話\n請立刻向我報告，\n畢竟顧好身體健康\n也是教官重要的職責。","2","8093","129901","1"
"0","3","0","1","新的訓練道具\n用起來如何……咦？\n您說太重了？我已經\n減輕重量了呢……","2","8094","129901","1"
"0","4","0","1","運動後請喝這個\n我特製的能量飲料。\n嘻嘻，裡面\n什麼都沒加喔。","2","8095","129901","1"
"0","101","0","1","您辛苦了。\n啊啊……\n疲倦的表情也\n充滿魅力。","2","8096","129901","4"
"0","102","0","1","大人，出發前往\n只有我們兩人的\n遠征訓練吧。\n我已經做好萬全準備了。","2","8097","129901","8"
"0","1","1","1","還想睡嗎？\n那麼拉個筋\n痛醒……我是說\n放鬆身體吧。","2","8098","129901","1"
"0","2","2","1","午餐我準備了便當。\n份量與能量都加倍，\n請全都吃完不要剩下。","2","8099","129901","1"
"0","3","3","1","良好的睡眠\n對健康是不可或缺的。\n所以就讓我來守夜吧。","2","8100","129901","1"
"0","2","0","1","本來是打算\n休息時用的，\n但坐著太舒適\n都要站不起來了……","3","8102","129901","1"
"0","3","0","1","在裡面塞重物的話，\n就能夠一邊把玩\n一邊運動了。","3","8103","129901","1"
"0","4","0","1","試著用香氣放鬆，\n同時加上暗示吧。","3","8104","129901","1"
"0","5","0","1","……唔，\n暖和得令人想睡……\n真是不能掉以輕心。","3","8105","129901","1"
"0","7","0","1","主食的話\n這邊已經足夠了呢，\n那麼我來準備小菜吧。","3","8107","129901","1"
"0","8","0","1","哎呀，\n實用書也很齊全呢，\n真是對我有幫助。","3","8108","129901","1"
"0","1","0","1","……（坐立不安）","1","8110","129601","1"
"0","2","0","1","在這裡放出\n勿近的花陣……\n果然不行對吧。","1","8111","129601","1"
"0","3","0","1","房間的角落\n可以讓我感到平靜。\n或是有陽光\n照射的地方。","1","8112","129601","1"
"0","4","0","1","如果有能讓我\n藏身的地方……\n就幫大忙了。","1","8113","129601","1"
"0","5","0","1","構造很複雜的家呢，\n不會碰一下──\n就壞掉嗎？","1","8114","129601","1"
"0","101","0","1","進出的人\n都帶著笑容……\n……真是奇怪的家呢。","1","8115","129601","4"
"0","102","0","1","這個家的話\n應該很安全──\n因為不會出現魔物。","1","8116","129601","8"
"0","1","0","1","這也是視察的一環。\n我可不是來玩的。","2","8117","129601","1"
"0","2","0","1","我不擅長──\n說太多話。\n因為會很累……\n呼……","2","8118","129601","1"
"0","3","0","1","涅婭小姐叫我\n在這裡交朋友……\n就算她這麼說……","2","8119","129601","1"
"0","4","0","1","我很擅長照顧。\n……我是說照顧花喔？","2","8120","129601","1"
"0","101","0","1","我在找要給\n皇女的伴手禮……\n……聽聽看你的\n推薦好了。","2","8121","129601","4"
"0","102","0","1","和平又悠哉……\n很有你風格的家。\n姑且算是誇獎。","2","8122","129601","8"
"0","1","1","1","要幫花澆水──？\n……不需要。","2","8123","129601","1"
"0","2","2","1","天還亮著時，\n我不會隨意外出，\n因為有很多麻煩事……","2","8124","129601","1"
"0","3","3","1","守夜。讓我來吧。\n因為我的特性\n不怎麼需要睡眠……","2","8125","129601","1"
"0","2","0","1","這裡的話\n或許適合扎根。\n……我不會這麼做\n就是了。","3","8127","129601","1"
"0","3","0","1","這麼軟弱的身體\n可無法保護自己喔──\n……啊。\n這不是活物呢。","3","8128","129601","1"
"0","4","0","1","像花一樣──\n好聞的香味。","3","8129","129601","1"
"0","5","0","1","看到火，\n就會讓我想起\n吉歐‧格黑納……呼。","3","8130","129601","1"
"0","7","0","1","飲食也是\n很重要的戰前準備，\n皇女曾這麼說過。","3","8132","129601","1"
"0","8","0","1","知識也是武器的一種，\n皇女這麼說過……\n不過，這個該怎麼\n當成武器……？","3","8133","129601","1"
"0","1","0","1","天氣這麼好，\n要不要去花田野餐呢♪","1","8135","130701","1"
"0","2","0","1","啊，不知道從哪裡\n飄來花朵的味道……\n聞起來真香。","1","8136","130701","1"
"0","3","0","1","真想買新的鏟子\n還有澆水器，\n要好好存零用錢了。","1","8137","130701","1"
"0","4","0","1","雖然想用花來裝飾，\n但花瓶在哪裡呢……\n之後去問問那個人吧。","1","8138","130701","1"
"0","5","0","1","要寫花朵\n觀察日記才行，\n每天學習是\n不可或缺的。","1","8139","130701","1"
"0","101","0","1","我試著在服裝上\n加上花朵了，\n那個人會注意到嗎？","1","8140","130701","4"
"0","102","0","1","這個花環，\n好像編得不錯……\n要不要做為平時的謝禮\n送給那個人呢……","1","8141","130701","8"
"0","1","0","1","你喜歡什麼花呢？\n姑且知道一下，\n也許會有用處。","2","8142","130701","1"
"0","2","0","1","不可以粗暴\n對待那朵花喔，\n花粉會沾到衣服上\n弄不掉的。","2","8143","130701","1"
"0","3","0","1","因為有弄到土，\n沾到衣服上了呢。\n我來幫你拍掉，\n請站著不要動。","2","8144","130701","1"
"0","4","0","1","不會這麼快\n就發芽的喔。\n雖然我也一樣\n很期待……","2","8145","130701","1"
"0","101","0","1","你這麼在意\n這套衣服嗎？\n那麼像這樣別上花\n的話就是一對了。","2","8146","130701","4"
"0","102","0","1","要把花的種子送我？\n謝謝你。\n機會難得\n要不要一起照顧它呢？","2","8147","130701","8"
"0","1","1","1","可以幫我澆花嗎？\n早上澆水的話\n最合適喔。","2","8148","130701","1"
"0","2","2","1","我帶你去\n我珍藏的賞花地點。\n別忘了帶便當！","2","8149","130701","1"
"0","3","3","1","不知不覺這麼晚了啊，\n快睡吧，畢竟所謂\n萬籟俱寂，就表示草木\n也會在夜晚沉睡呢。","2","8150","130701","1"
"0","2","0","1","照顧花朵\n也蠻累人的呢……\n稍微休息一下吧。","3","8152","130701","1"
"0","3","0","1","在耳朵上別朵花……\n嘿嘿，\n變得好可愛呢！","3","8153","130701","1"
"0","4","0","1","這是薰衣草，\n這是銀荊花，\n清新的花香\n真不錯呢。","3","8154","130701","1"
"0","5","0","1","暖洋洋的呢～\n就像春天的\n太陽一樣～","3","8155","130701","1"
"0","7","0","1","僅僅是擺上一朵花，\n整個用餐時間\n就變得非常華美呢。","3","8157","130701","1"
"0","8","0","1","有好多關於\n花朵的書！\n今天就看這些書\n來學習吧！","3","8158","130701","1"
"0","1","0","1","哼哼～♪\n穿上華麗的服裝後，\n心情也雀躍起來了♪","1","8160","130801","1"
"0","2","0","1","不知道在鮮花祭\n相遇的大家……\n過得怎麼樣？\n真想再見到大家。","1","8161","130801","1"
"0","3","0","1","啊！差點忘了，\n穿著這件衣服時，\n是放下女僕工作的\n休息時間……","1","8162","130801","1"
"0","4","0","1","因為這件衣服\n沒有第二件了，\n要小心不要\n過於冒失才行……","1","8163","130801","1"
"0","5","0","1","看起來沒有\n顯眼的綻線……\n嗯，修補得\n很成功♪","1","8164","130801","1"
"0","101","0","1","就算不穿女僕裝，\n我的心也一直\n都是大小姐的女僕♪","1","8165","130801","4"
"0","102","0","1","穿上這件衣服，\n心情就會變得雀躍，\n是因為能感覺那位先生\n就在身旁的關係嗎？\n","1","8166","130801","8"
"0","1","0","1","是的，我打算\n今天都穿著這件衣服度過。\n不會很奇怪吧？","2","8167","130801","1"
"0","2","0","1","多虧了鮮花祭，\n我好像稍微對花\n有更深的了解……\n的感覺！","2","8168","130801","1"
"0","3","0","1","希望下次能跟大小姐\n和育幼院的大家\n一起去鮮花祭呢。","2","8169","130801","1"
"0","4","0","1","下次我和鏡華\n要穿著鮮花祭的衣服\n一起出去賞花。","2","8170","130801","1"
"0","101","0","1","居然把女僕裝\n全部拿去洗了……\n我又犯冒失了～","2","8171","130801","4"
"0","102","0","1","鮮花祭的衣服是充滿\n我們回憶的服裝……\n今後我也會\n一直珍惜它的♪","2","8172","130801","8"
"0","1","1","1","啊嗚，差點忘了。\n是時候要澆花了！","2","8173","130801","1"
"0","2","2","1","午餐要不要\n一起帶著野餐籃\n去花田吃呢？","2","8174","130801","1"
"0","3","3","1","呼啊……\n縫著衣服不知不覺\n就到這時間了，\n要趕快去睡了……","2","8175","130801","1"
"0","2","0","1","軟綿綿的，\n非常舒適～\n是用了什麼布料呢～？","3","8177","130801","1"
"0","3","0","1","好可愛～\n真想也給\n玩偶做一套衣服♪","3","8178","130801","1"
"0","4","0","1","聞起來真香～\n咦？難道和我\n衣服上的花\n是同樣的香味……？","3","8179","130801","1"
"0","5","0","1","雖然很暖和，\n但太靠近的話，\n頭上的花飾感覺會乾掉……","3","8180","130801","1"
"0","7","0","1","嚼嚼……\n聽說想要開出\n漂亮的花朵，\n就要攝取足夠的營養！","3","8182","130801","1"
"0","8","0","1","原來如此原來如此……\n照顧花朵的學問\n還真深奧呢……","3","8183","130801","1"
"0","1","0","1","真步真步王國也要\n建立馬戲團哪。\n帶給大家夢想和希望。","1","8185","131001","1"
"0","2","0","1","難得有機會華麗登台，\n希望能夠\n做出帥氣的動作呀。","1","8186","131001","1"
"0","3","0","1","嗯嗯嗯～唔～\n看來想學庫露露小姐\n從胸口拿出寶石\n沒那麼簡單哪。","1","8187","131001","1"
"0","4","0","1","啊呣……嗯～♪\n果然練習後\n就是要吃甜食呀。","1","8188","131001","1"
"0","5","0","1","得趁現在想想\n亞瑟他們的服裝……\n不知道布料夠不夠用。","1","8189","131001","1"
"0","101","0","1","和王子先生一起的話，\n就能夠浮現\n許多好點子♪","1","8190","131001","4"
"0","102","0","1","希望人家盛裝\n打扮的模樣，\n在王子先生眼中\n是最耀眼的。","1","8191","131001","8"
"0","1","0","1","認真的人家也很帥氣？\n真是的，\n嘴巴真甜呀。","2","8192","131001","1"
"0","2","0","1","人家想到新的\n表演節目了，\n王子先生，\n可以聽聽你的意見嗎？","2","8193","131001","1"
"0","3","0","1","跟你說喔王子先生，\n動物們又變得\n更加有默契了。\n大家都很努力呢。","2","8194","131001","1"
"0","4","0","1","如果想說表演的感想，\n非常歡迎♪\n都說給人家聽吧～","2","8195","131001","1"
