3fa69621f327c66a8b52caf665bbc60ac270efb3198c7d8ff1e2dfe6563f1f91,a2ee80a324c90cba5c3754f14447544256a2ef70f969ff2b13709aeb15a54ec5,7ae617f99f647b24f92b594a85e690015bead6c17d9450eb28004721ef41b0da,5c64b3dc415b927ca41c23c057a69805d6443e109dd1c396c6594006d8d9a45e,263d7715f83e1deb48baba233c7e62e87be5076c0e9c04946dfc2af81fdffdf7,55ecee53195ce25b0bf2d3ae7fa725c79cd42e923975f8ecde5483788a340977,a7b21b27fe56f6040ec4fe28a3737d121fba435c3196c9469d98b706644b26eb,9e4da6e0b0a800b923b239ad09bc4399e660b6d3d5297f99437fb2fb9d74262f,8258ae46d00a87076262ddac6a7c08c3bce64d60f4f5eaf302c0b1d14ed394c1,dd86fbf1e6e8ba7e14aa02dfff5cbb54be4b58c1f77bcff8ec2b3a87dbf3686c,e7d1bca39ca8f9fb6b5ea1b72be9d2b125d4da4302fb98b144dec6815b913182,97042e75eb67bf788d78b95958f0ba0cdfed60ae889683fa99a1cb93224016da,caaf804265409e236942622f7e4951a186cc4e2e5b6643d5eab430e073fa156e,5224665e8c76675e96a7f165e3a176a1d77ce5465581555f3c867e6855d0ccdf
"20054005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2030/01/01 14:59:59","2024/12/26 16:00:00","1","0","-416.5","20054","57"
"20054006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2030/01/01 14:59:59","2024/12/26 16:00:00","2","5.506","-363","20054","55"
"20054007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2030/01/01 14:59:59","2024/12/26 16:00:00","1","1.216","-363","20054","55"
"20054008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2030/01/01 14:59:59","2024/12/26 16:00:00","1","1.539","-363","20054","56"
"20054009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2024/12/26 16:00:00","1","1.875","-363","20054","56"
"20054101","101","1","","101001","真步","8","2030/01/01 14:59:59","2024/12/26 16:00:00","2","20.38","-285","20054","51"
"20054102","111","1","","123101","真步（探險家）","8","2030/01/01 14:59:59","2024/12/26 16:00:00","2","20.38","-285","20054","51"
"20054103","201","6","","102301","綾音","8","2030/01/01 14:59:59","2024/12/26 16:00:00","1","8.01","-285","20054","51"
"20054104","211","6","","123201","綾音（探險家）","8","2030/01/01 14:59:59","2024/12/26 16:00:00","1","8.01","-285","20054","51"
"20054105","112","6","","123101","真步（探險家）","8","2030/01/01 14:59:59","2024/12/26 16:00:00","1","8.06","-285","20054","51"
"20054106","212","6","","123201","綾音（探險家）","8","2030/01/01 14:59:59","2024/12/26 16:00:00","1","7.17","-285","20054","51"
"20054107","113","6","","123101","真步（探險家）","8","2030/01/01 14:59:59","2024/12/26 16:00:00","2","6.72","-285","20054","51"
"20054108","213","2","","123201","綾音（探險家）","8","2030/01/01 14:59:59","2024/12/26 16:00:00","5","10.6","-285","20054","51"
"20054109","114","1","","123101","真步（探險家）","8","2030/01/01 14:59:59","2024/12/26 16:00:00","2","16.5","-285","20054","52"
"20054110","214","2","","123201","綾音（探險家）","8","2030/01/01 14:59:59","2024/12/26 16:00:00","1","10.38","-285","20054","52"
"20054111","115","1","","123101","真步（探險家）","8","2030/01/01 14:59:59","2024/12/26 16:00:00","2","21.55","-285","20054","52"
"20054112","215","2","","123201","綾音（探險家）","8","2030/01/01 14:59:59","2024/12/26 16:00:00","2","0","-285","20054","52"
"20054113","116","1","","123101","真步（探險家）","8","2030/01/01 14:59:59","2024/12/26 16:00:00","2","14.46","-285","20054","52"
"20054114","216","1","","123201","綾音（探險家）","8","2030/01/01 14:59:59","2024/12/26 16:00:00","2","10.77","-285","20054","52"
"20054115","107","1","","101001","真步","8","2030/01/01 14:59:59","2024/12/26 16:00:00","2","11.73","-285","20054","52"
"20054116","117","1","","123101","真步（探險家）","8","2030/01/01 14:59:59","2024/12/26 16:00:00","2","11.73","-285","20054","52"
"20054117","207","1","","102301","綾音","8","2030/01/01 14:59:59","2024/12/26 16:00:00","2","5.63","-285","20054","52"
"20054118","217","1","","123201","綾音（探險家）","8","2030/01/01 14:59:59","2024/12/26 16:00:00","2","5.63","-285","20054","52"
"20055001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190802","花凜","0","2030/01/01 14:59:59","2025/01/26 16:00:00","2","3.414","-416.5","20055","53"
"20055002","2","1","將任務完成，\n並獲得獎勵吧！","190802","花凜","0","2030/01/01 14:59:59","2025/01/26 16:00:00","2","3.099","-416.5","20055","53"
"20055003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190802","花凜","0","2030/01/01 14:59:59","2025/01/26 16:00:00","2","2.801","-416.5","20055","54"
"20055004","4","2","能夠領取獎勵了！\n請檢查看看","190802","花凜","0","2030/01/01 14:59:59","2025/01/26 16:00:00","2","0","-416.5","20055","54"
"20055005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190802","花凜","0","2030/01/01 14:59:59","2025/01/26 16:00:00","1","0","-416.5","20055","57"
"20055006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190802","花凜","0","2030/01/01 14:59:59","2025/01/26 16:00:00","2","5.506","-363","20055","55"
"20055007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190802","花凜","0","2030/01/01 14:59:59","2025/01/26 16:00:00","1","1.216","-363","20055","55"
"20055008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190802","花凜","0","2030/01/01 14:59:59","2025/01/26 16:00:00","1","1.539","-363","20055","56"
"20055009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190802","花凜","0","2030/01/01 14:59:59","2025/01/26 16:00:00","1","1.875","-363","20055","56"
"20055101","101","4","","102601","鈴","8","2030/01/01 14:59:59","2025/01/26 16:00:00","1","8.6","-285","20055","51"
"20055102","101","4","","123501","鈴（萬聖節）","8","2030/01/01 14:59:59","2025/01/26 16:00:00","1","8.6","-285","20055","51"
"20055103","201","6","","103701","智","8","2030/01/01 14:59:59","2025/01/26 16:00:00","1","8.6","-285","20055","51"
"20055104","301","2","","101301","七七香","8","2030/01/01 14:59:59","2025/01/26 16:00:00","1","11.9","-285","20055","51"
"20055105","102","1","","123501","鈴（萬聖節）","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","14.7","-285","20055","51"
"20055106","202","2","","123601","智（萬聖節）","8","2030/01/01 14:59:59","2025/01/26 16:00:00","6","6.5","-285","20055","51"
"20055107","302","1","","123701","七七香（萬聖節）","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","6.8","-285","20055","51"
"20055108","103","1","","123501","鈴（萬聖節）","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","9.7","-285","20055","51"
"20055109","203","1","","123601","智（萬聖節）","8","2030/01/01 14:59:59","2025/01/26 16:00:00","5","2.7","-285","20055","51"
"20055110","303","1","","123701","七七香（萬聖節）","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","8.1","-285","20055","51"
"20055111","104","5","","102601","鈴","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","10.4","-285","20055","52"
"20055112","104","5","","123501","鈴（萬聖節）","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","10.4","-285","20055","52"
"20055113","204","2","","103701","智","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","0","-285","20055","52"
"20055114","204","2","","123601","智（萬聖節）","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","0","-285","20055","52"
"20055115","304","6","","101301","七七香","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","5.3","-285","20055","52"
"20055116","304","6","","123701","七七香（萬聖節）","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","5.3","-285","20055","52"
"20055117","105","4","","102601","鈴","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","4","-285","20055","52"
"20055118","105","4","","123501","鈴（萬聖節）","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","4","-285","20055","52"
"20055119","205","4","","103701","智","8","2030/01/01 14:59:59","2025/01/26 16:00:00","1","15.4","-285","20055","52"
"20055120","205","4","","123601","智（萬聖節）","8","2030/01/01 14:59:59","2025/01/26 16:00:00","1","15.4","-285","20055","52"
"20055121","305","3","","101301","七七香","8","2030/01/01 14:59:59","2025/01/26 16:00:00","3","0","-285","20055","52"
"20055122","305","3","","123701","七七香（萬聖節）","8","2030/01/01 14:59:59","2025/01/26 16:00:00","3","0","-285","20055","52"
"20055123","106","4","","102601","鈴","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","5.2","-285","20055","52"
"20055124","106","4","","123501","鈴（萬聖節）","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","5.2","-285","20055","52"
"20055125","206","1","","103701","智","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","9.8","-285","20055","52"
"20055126","206","1","","123601","智（萬聖節）","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","9.8","-285","20055","52"
"20055127","306","2","","101301","七七香","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","0","-285","20055","52"
"20055128","306","2","","123701","七七香（萬聖節）","8","2030/01/01 14:59:59","2025/01/26 16:00:00","2","0","-285","20055","52"
"20056001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2030/01/01 14:59:59","2025/02/26 16:00:00","2","3.414","-416.5","20056","53"
"20056002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/02/26 16:00:00","2","3.099","-416.5","20056","53"
"20056003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2030/01/01 14:59:59","2025/02/26 16:00:00","2","2.801","-416.5","20056","54"
"20056004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2030/01/01 14:59:59","2025/02/26 16:00:00","2","0","-416.5","20056","54"
"20056005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2030/01/01 14:59:59","2025/02/26 16:00:00","1","0","-416.5","20056","57"
"20056006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2030/01/01 14:59:59","2025/02/26 16:00:00","2","5.506","-363","20056","55"
"20056007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2030/01/01 14:59:59","2025/02/26 16:00:00","1","1.216","-363","20056","55"
"20056008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2030/01/01 14:59:59","2025/02/26 16:00:00","1","1.539","-363","20056","56"
"20056009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/02/26 16:00:00","1","1.875","-363","20056","56"
"20056101","101","4","","100501","茉莉","8","2030/01/01 14:59:59","2025/02/26 16:00:00","3","6.9","-285","20056","51"
"20056102","201","1","","107101","克莉絲提娜","0","2030/01/01 14:59:59","2025/02/26 16:00:00","2","3.57","-285","20056","51"
"20056103","102","1","","100501","茉莉","8","2030/01/01 14:59:59","2025/02/26 16:00:00","2","8.2","-285","20056","51"
"20056104","102","1","","123901","茉莉（狂野）","8","2030/01/01 14:59:59","2025/02/26 16:00:00","2","8.2","-285","20056","51"
"20056105","202","1","","107101","克莉絲提娜","0","2030/01/01 14:59:59","2025/02/26 16:00:00","2","6.88","-285","20056","51"
"20056106","202","1","","123801","克莉絲提娜（狂野）","8","2030/01/01 14:59:59","2025/02/26 16:00:00","1","7.17","-285","20056","51"
"20056107","103","1","","123901","茉莉（狂野）","8","2030/01/01 14:59:59","2025/02/26 16:00:00","2","9.6","-285","20056","51"
"20056108","203","1","","123801","克莉絲提娜（狂野）","-12","2030/01/01 14:59:59","2025/02/26 16:00:00","2","10.19","-285","20056","51"
"20056109","104","4","","100501","茉莉","8","2030/01/01 14:59:59","2025/02/26 16:00:00","2","6.8","-285","20056","52"
"20056110","104","4","","123901","茉莉（狂野）","8","2030/01/01 14:59:59","2025/02/26 16:00:00","2","6.8","-285","20056","52"
"20056111","204","1","","107101","克莉絲提娜","0","2030/01/01 14:59:59","2025/02/26 16:00:00","2","7.7","-285","20056","52"
"20056112","204","1","","123801","克莉絲提娜（狂野）","-12","2030/01/01 14:59:59","2025/02/26 16:00:00","2","7.7","-285","20056","52"
"20057001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190803","花凜","0","2030/01/01 14:59:59","2025/03/26 16:00:00","2","3.414","-416.5","20057","53"
"20057002","2","1","將任務完成，\n並獲得獎勵吧！","190803","花凜","0","2030/01/01 14:59:59","2025/03/26 16:00:00","2","3.099","-416.5","20057","53"
"20057003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190803","花凜","0","2030/01/01 14:59:59","2025/03/26 16:00:00","2","2.801","-416.5","20057","54"
"20057004","4","2","能夠領取獎勵了！\n請檢查看看","190803","花凜","0","2030/01/01 14:59:59","2025/03/26 16:00:00","2","0","-416.5","20057","54"
"20057005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190803","花凜","0","2030/01/01 14:59:59","2025/03/26 16:00:00","1","0","-416.5","20057","57"
"20057006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190803","花凜","0","2030/01/01 14:59:59","2025/03/26 16:00:00","2","5.506","-363","20057","55"
"20057007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190803","花凜","0","2030/01/01 14:59:59","2025/03/26 16:00:00","1","1.216","-363","20057","55"
"20057008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190803","花凜","0","2030/01/01 14:59:59","2025/03/26 16:00:00","1","1.539","-363","20057","56"
"20057009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190803","花凜","0","2030/01/01 14:59:59","2025/03/26 16:00:00","1","1.875","-363","20057","56"
"20057101","101","4","","100601","茜里","8","2030/01/01 14:59:59","2025/03/26 16:00:00","5","12.01","-285","20057","51"
"20057102","201","6","","102201","依里","8","2030/01/01 14:59:59","2025/03/26 16:00:00","5","9.894","-285","20057","51"
"20057103","301","1","","104701","純","8","2030/01/01 14:59:59","2025/03/26 16:00:00","1","8.6","-285","20057","51"
"20057104","102","1","","124001","茜里（聖誕節）","8","2030/01/01 14:59:59","2025/03/26 16:00:00","2","11.96","-285","20057","51"
"20057105","202","1","","124101","依里（聖誕節）","8","2030/01/01 14:59:59","2025/03/26 16:00:00","3","15.2","-285","20057","51"
"20057106","302","6","","124201","純（聖誕節）","0","2030/01/01 14:59:59","2025/03/26 16:00:00","6","6.5","-285","20057","51"
"20057107","103","4","","124001","茜里（聖誕節）","8","2030/01/01 14:59:59","2025/03/26 16:00:00","4","6.8","-285","20057","51"
"20057108","203","1","","124101","依里（聖誕節）","8","2030/01/01 14:59:59","2025/03/26 16:00:00","2","7.98","-285","20057","51"
"20057109","303","1","","124201","純（聖誕節）","0","2030/01/01 14:59:59","2025/03/26 16:00:00","2","2.751","-285","20057","51"
"20057110","104","2","","100601","茜里","8","2030/01/01 14:59:59","2025/03/26 16:00:00","2","0","-285","20057","52"
"20057111","104","2","","124001","茜里（聖誕節）","8","2030/01/01 14:59:59","2025/03/26 16:00:00","2","0","-285","20057","52"
"20057112","204","2","","102201","依里","8","2030/01/01 14:59:59","2025/03/26 16:00:00","5","21.986","-285","20057","52"
"20057113","204","2","","124101","依里（聖誕節）","8","2030/01/01 14:59:59","2025/03/26 16:00:00","5","21.986","-285","20057","52"
"20057114","304","1","","104701","純","8","2030/01/01 14:59:59","2025/03/26 16:00:00","2","11.97","-285","20057","52"
"20057115","304","2","","124201","純（聖誕節）","0","2030/01/01 14:59:59","2025/03/26 16:00:00","2","15.77","-285","20057","52"
"20058001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190804","花凜","0","2030/01/01 14:59:59","2025/04/26 16:00:00","2","3.414","-416.5","20058","53"
"20058002","2","1","將任務完成，\n並獲得獎勵吧！","190804","花凜","0","2030/01/01 14:59:59","2025/04/26 16:00:00","2","3.099","-416.5","20058","53"
"20058003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190804","花凜","0","2030/01/01 14:59:59","2025/04/26 16:00:00","2","2.801","-416.5","20058","54"
"20058004","4","2","能夠領取獎勵了！\n請檢查看看","190804","花凜","0","2030/01/01 14:59:59","2025/04/26 16:00:00","2","0","-416.5","20058","54"
"20058005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190804","花凜","0","2030/01/01 14:59:59","2025/04/26 16:00:00","1","0","-416.5","20058","57"
"20058006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190804","花凜","0","2030/01/01 14:59:59","2025/04/26 16:00:00","2","5.506","-363","20058","55"
"20058007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190804","花凜","0","2030/01/01 14:59:59","2025/04/26 16:00:00","1","1.216","-363","20058","55"
"20058008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190804","花凜","0","2030/01/01 14:59:59","2025/04/26 16:00:00","1","1.539","-363","20058","56"
"20058009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190804","花凜","0","2030/01/01 14:59:59","2025/04/26 16:00:00","1","1.875","-363","20058","56"
"20058101","101","2","","124501","帆稀（新年）","-8","2030/01/01 14:59:59","2025/04/26 16:00:00","2","0","-285","20058","51"
"20058102","102","1","","124501","帆稀（新年）","-8","2030/01/01 14:59:59","2025/04/26 16:00:00","5","6.38","-285","20058","51"
"20058103","103","6","","124501","帆稀（新年）","-8","2030/01/01 14:59:59","2025/04/26 16:00:00","2","12.97","-285","20058","51"
"20058104","104","1","","124501","帆稀（新年）","-8","2030/01/01 14:59:59","2025/04/26 16:00:00","2","11.1","-285","20058","52"
"20058105","201","2","","124701","深月（新年）","-8","2030/01/01 14:59:59","2025/04/26 16:00:00","1","7.82","-285","20058","51"
"20058106","202","1","","124701","深月（新年）","-8","2030/01/01 14:59:59","2025/04/26 16:00:00","6","8.22","-285","20058","51"
"20058107","203","1","","124701","深月（新年）","-8","2030/01/01 14:59:59","2025/04/26 16:00:00","1","0","-285","20058","51"
"20058108","204","1","","124701","深月（新年）","-8","2030/01/01 14:59:59","2025/04/26 16:00:00","2","12.45","-285","20058","52"
"20058109","301","1","","124601","美里（新年）","8","2030/01/01 14:59:59","2025/04/26 16:00:00","2","10.52","-285","20058","51"
"20058110","302","1","","124601","美里（新年）","8","2030/01/01 14:59:59","2025/04/26 16:00:00","5","11.1","-285","20058","51"
"20058111","303","6","","124601","美里（新年）","8","2030/01/01 14:59:59","2025/04/26 16:00:00","2","11.5","-285","20058","51"
"20058112","304","2","","124601","美里（新年）","8","2030/01/01 14:59:59","2025/04/26 16:00:00","6","12.8","-285","20058","52"
"20059001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","2","3.414","-416.5","20059","53"
"20059002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","2","3.099","-416.5","20059","53"
"20059003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","2","2.801","-416.5","20059","54"
"20059004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","2","0","-416.5","20059","54"
"20059005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","1","0","-416.5","20059","57"
"20059006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","2","5.506","-363","20059","55"
"20059007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","1","1.216","-363","20059","55"
"20059008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","1","1.539","-363","20059","56"
"20059009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","1","1.875","-363","20059","56"
"20059101","101","2","","106101","矛依未","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","0","-285","20059","51"
"20059104","122","6","","106102","矛依未","8","2030/01/01 14:59:59","2025/05/26 16:00:00","3","3.53","-285","20059","51"
"20059105","112","6","","125002","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","3","3.53","-285","20059","51"
"20059106","105","1","","106101","矛依未","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","11.25","-285","20059","52"
"20059107","125","1","","106102","矛依未","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","11.25","-285","20059","52"
"20059108","115","1","","125002","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","11.25","-285","20059","52"
"20059109","106","2","","106101","矛依未","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","0","-285","20059","52"
"20059110","126","2","","106102","矛依未","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","0","-285","20059","52"
"20059111","116","2","","125002","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","0","-285","20059","52"
"20059112","107","2","","106101","矛依未","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","0","-285","20059","52"
"20059113","127","2","","106102","矛依未","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","0","-285","20059","52"
"20059114","117","2","","125002","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","0","-285","20059","52"
"20059115","201","1","","102901","望","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","8.28","-285","20059","51"
"20059117","202","4","","102901","望","8","2030/01/01 14:59:59","2025/05/26 16:00:00","4","0","-285","20059","51"
"20059118","212","4","","124801","望（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","4","0","-285","20059","51"
"20059119","205","4","","102901","望","8","2030/01/01 14:59:59","2025/05/26 16:00:00","5","11.07","-285","20059","52"
"20059120","215","4","","124801","望（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","5","11.07","-285","20059","52"
"20059121","206","1","","102901","望","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","9.4","-285","20059","52"
"20059122","216","1","","124801","望（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","7","9.4","-285","20059","52"
"20059123","207","1","","102901","望","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","11.15","-285","20059","52"
"20059124","217","1","","124801","望（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","11.15","-285","20059","52"
"20059125","301","1","","106501","嘉夜","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","10.55","-285","20059","51"
"20059127","302","3","","106501","嘉夜","8","2030/01/01 14:59:59","2025/05/26 16:00:00","3","0","-285","20059","51"
"20059128","312","3","","124901","嘉夜（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","3","0","-285","20059","51"
"20059129","305","1","","106501","嘉夜","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","20.2","-285","20059","52"
"20059130","315","1","","124901","嘉夜（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","20.2","-285","20059","52"
"20059131","306","3","","106501","嘉夜","8","2030/01/01 14:59:59","2025/05/26 16:00:00","1","12.47","-285","20059","52"
"20059132","316","3","","124901","嘉夜（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","1","12.47","-285","20059","52"
"20059133","307","6","","106501","嘉夜","8","2030/01/01 14:59:59","2025/05/26 16:00:00","5","13.55","-285","20059","52"
"20059134","317","6","","124901","嘉夜（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","5","13.55","-285","20059","52"
"20060001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","2","3.414","-416.5","20060","53"
"20060002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","2","3.099","-416.5","20060","53"
"20060003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","2","2.801","-416.5","20060","54"
"20060004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","2","0","-416.5","20060","54"
"20060005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","1","0","-416.5","20060","57"
"20060006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","2","5.506","-363","20060","55"
"20060007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","1","1.216","-363","20060","55"
"20060008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","1","1.539","-363","20060","56"
"20060009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/05/26 16:00:00","1","1.875","-363","20060","56"
"20060101","113","6","","125002","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","7.32","-285","20060","51"
"20060102","133","6","","125001","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","7.32","-285","20060","51"
"20060103","114","1","","125002","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","5","8.87","-285","20060","51"
"20060104","134","1","","125001","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","5","8.87","-285","20060","51"
"20060105","115","1","","125002","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","11.25","-285","20060","52"
"20060106","135","1","","125001","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","11.25","-285","20060","52"
"20060107","116","2","","125002","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","0","-285","20060","52"
"20060108","136","2","","125001","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","0","-285","20060","52"
"20060109","117","2","","125002","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","0","-285","20060","52"
"20060110","137","2","","125001","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","0","-285","20060","52"
"20060111","213","6","","124801","望（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","3","9.82","-285","20060","51"
"20060112","214","1","","124801","望（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","5","7.44","-285","20060","51"
