5c9f5a9afbfc5c281bd443ec24921c19a0cfa33fd09a253f5645ff1cfe16eb9f,c2c340a8b9c2a59305eb8160d4368919256f674310d65430974d7d7737f41d5e,236dcd63c0c8e12504df44ac376ea5cd0d02b0a591676ee535aa0c70b1450744,47a26fc318557f31549972e26123f89d5cc29921fa5e4129b4065eeb56bd503b,a53306212cb7a175a2eb2131232bd4d0140a5d802559c487ca2aa3905536a15e,26cbfcaaaeba891829af3b4d9fb5fdcc023bd3b0358498d60e7e1b2e627d3ba9,8f5c62470017b08f1a2253bfbf7aa8e2ee956a716c885c9420b2e52fb3f6c0c5,e0c6671f765325036bf3bdb744b7e78ed85ec00181d14dfd7c6080e01bedac0c,b5853f0ebc69fe83402975c9d2ebf8144c27327fea524d7dde4ecc619f02eaf8,6705b850ea799a2cf1192a25abd673da886091cc09df88c04e2e27636f78f037,61da5ab63fb41b6fdfae79aab606d1952323f3d6dc8d57952b881f471fe8dff8
"35813007","","","","wac_no_items","3","1","114","35813","0.2",""
"35813008","","","","wac_no_items","3","1","115","35813","0.2",""
"35813009","","","","-335","2","-360","103711","35813","","0"
"35813010","","","","-190","2","-335","104711","35813","","0"
"35813011","","","","190","2","-335","107111","35813","","0"
"35813012","","","","350","2","-360","100511","35813","","0"
"35813013","","","","-335","2","-360","111","35813","","0"
"35813014","","","","-190","2","-335","113","35813","","0"
"35813015","","","","190","2","-335","114","35813","","0"
"35813016","","","","350","2","-360","115","35813","","0"
"35813017","","","","0","32","","60","35813","",""
"35813018","","","","1","32","","63","35813","",""
"35813019","","","","0","32","","15","35813","",""
"35813020","","","","","91","","0","35813","",""
"35911001","0","wac_default_01","-213","104711","1","202","1","35911","2","-108"
"35911002","0","wac_default_01","-213","111","5","201","1","35911","2","-108"
"35911003","","","1","43","31","0","43","35911","1","0"
"35911004","","","1","57","31","0","57","35911","0","0"
"35911005","","","1","11","31","0","11","35911","0","0"
"35911006","","","1","502","31","0","502","35911","1","0"
"35911007","","","0","wac_paint_01","3","0","104711","35911","0.2",""
"35911008","","","0","wac_paint_01","3","0","111","35911","0.2",""
"35911009","","","","0","93","","0","35911","",""
"35911010","","","","1","32","","11","35911","",""
"35911011","","","","se_10035700_brush","23","0","se_10035700","35911","",""
"35911012","","","","300","13","","104711","35911","",""
"35911013","","","","","131","","1","35911","",""
"35912001","","","1","wac_talk_doya_in","3","0","104711","35912","0.2","wac_talk_doya_loop"
"35912002","","","","wac_no_items","3","1","111","35912","0.2",""
"35912003","","","","200","2","-340","104711","35912","","0"
"35912004","","","","200","2","-340","111","35912","","0"
"35912005","","","","0","32","","43","35912","",""
"35912006","","","","1","32","","57","35912","",""
"35912007","","","","0","32","","11","35912","",""
"35912008","","","","vo_wac_230208_000","21","0","vo_wac_230208","35912","","0"
"35912009","0","0.5","1","據說色彩有讓觀看者\n心情產生變化的效果……\n的確，看著色彩鮮明的牆壁，\n心情也會愉快起來呢。","11","10","104711","35912","0","1"
"35912010","","","","","91","","0","35912","",""
"35912011","","","","vo_wac_230208_001","21","0","vo_wac_230208","35912","","0"
"35912012","0","0.5","1","我也試著像這樣把自己的鎧甲塗上\n繽紛可愛的顏色好了？\n說不定也能提升團員們的士氣。\n……別這麼做比較好？是哦？","11","10","104711","35912","0","1"
"35912013","","","","","91","","0","35912","",""
"35912014","","","","0","22","","0","35912","",""
"35913001","","","","wac_idle_doya","3","1","104711","35913","0.2",""
"35913002","","","","wac_no_items","3","1","111","35913","0.2",""
"35913003","","","","200","2","-340","104711","35913","","0"
"35913004","","","","200","2","-340","111","35913","","0"
"35913005","","","","0","32","","43","35913","",""
"35913006","","","","1","32","","57","35913","",""
"35913007","","","","0","32","","11","35913","",""
"35913008","","","","","91","","0","35913","",""
"36011001","0","wac_default_01","-213","103711","1","202","1","36011","2","-108"
"36011002","0","wac_default_02","-213","111","5","201","1","36011","2","-108"
"36011003","","","1","43","31","0","43","36011","1","0"
"36011004","","","1","57","31","0","57","36011","0","0"
"36011005","","","1","11","31","0","11","36011","0","0"
"36011006","","","1","502","31","0","502","36011","1","0"
"36011007","","","0","wac_paint_01","3","0","103711","36011","0.2",""
"36011008","","","0","wac_paint_02","3","0","111","36011","0.2",""
"36011009","","","","0","93","","0","36011","",""
"36011010","","","","1","32","","11","36011","",""
"36011011","","","","se_10035700_brush","23","0","se_10035700","36011","",""
"36011012","","","","300","13","","103711","36011","",""
"36011013","","","","","131","","1","36011","",""
"36012001","","","1","wac_talk_doya_in","3","0","103711","36012","0.2","wac_talk_doya_loop"
"36012002","","","","wac_no_items","3","1","111","36012","0.2",""
"36012003","","","","200","2","-340","103711","36012","","0"
"36012004","","","","200","2","-340","111","36012","","0"
"36012005","","","","0","32","","43","36012","",""
"36012006","","","","1","32","","57","36012","",""
"36012007","","","","0","32","","11","36012","",""
"36012008","","","","vo_wac_230209_000","21","0","vo_wac_230209","36012","","0"
"36012009","0","0.5","1","不覺得習慣這種工作後，\n就會想畫畫自己\n原創的東西嗎？\n像是偷偷加上魔法少女元素之類的。","11","10","103711","36012","0","1"
"36012010","","","","","91","","0","36012","",""
"36012011","","","","vo_wac_230209_001","21","0","vo_wac_230209","36012","","0"
"36012012","0","0.5","1","啊哈哈，不要緊，我不會真的這麼做啦。\n不過，真想畫魔法少女的圖呢……\n乾脆畫成漫畫……嗯嗯，\n點子接二連三地浮現了呢。","11","10","103711","36012","0","1"
"36012013","","","","","91","","0","36012","",""
"36012014","","","","0","22","","0","36012","",""
"36013001","","","","wac_idle_doya","3","1","103711","36013","0.2",""
"36013002","","","","wac_no_items","3","1","111","36013","0.2",""
"36013003","","","","200","2","-340","103711","36013","","0"
"36013004","","","","200","2","-340","111","36013","","0"
"36013005","","","","0","32","","43","36013","",""
"36013006","","","","1","32","","57","36013","",""
"36013007","","","","0","32","","11","36013","",""
"36013008","","","","","91","","0","36013","",""
"36111001","0","wac_default_11","-213","100511","1","202","1","36111","2","-108"
"36111002","0","wac_default_12","-213","111","5","201","1","36111","2","-108"
"36111003","","","1","43","31","0","43","36111","1","0"
"36111004","","","1","57","31","0","57","36111","0","0"
"36111005","","","1","11","31","0","11","36111","0","0"
"36111006","","","1","502","31","0","502","36111","1","0"
"36111007","","","0","wac_paint_11","3","0","100511","36111","0.2",""
"36111008","","","0","wac_paint_12","3","0","111","36111","0.2",""
"36111009","","","","0","93","","0.3","36111","",""
"36111010","","","","1","32","","11","36111","",""
"36111011","","","","se_10035700_roller","23","0","se_10035700","36111","",""
"36111012","","","","300","13","","100511","36111","",""
"36111013","","","","","131","","1","36111","",""
"36112001","","","1","wac_talk_sad_in","3","0","100511","36112","0.2","wac_talk_sad_loop"
"36112002","","","","wac_no_items","3","1","111","36112","0.2",""
"36112003","","","","200","2","-340","100511","36112","","0"
"36112004","","","","200","2","-340","111","36112","","0"
"36112005","","","","0","32","","43","36112","",""
"36112006","","","","1","32","","57","36112","",""
"36112007","","","","0","32","","11","36112","",""
"36112008","","","","vo_wac_230210_000","21","0","vo_wac_230210","36112","","0"
"36112009","0","0.5","1","嘿啊～咿……\n終、終於重新畫好了……\n克莉絲提娜阿姨的檢查，\n怎麼說都太嚴格了啦……","11","10","100511","36112","0","1"
"36112010","","","","","91","","0","36112","",""
"36112011","","","","vo_wac_230210_001","21","0","vo_wac_230210","36112","","0"
"36112012","0","0.5","1","……你說她是因為喜歡我，\n才會那麼熱心地告訴我？\n騙人！她絕對、絕對是因為\n覺得我的反應很有趣才這樣的～！","11","10","100511","36112","0","1"
"36112013","","","","","91","","0","36112","",""
"36112014","","","","0","22","","0","36112","",""
"36113001","","","","wac_idle_sad","3","1","100511","36113","0.2",""
"36113002","","","","wac_no_items","3","1","111","36113","0.2",""
"36113003","","","","200","2","-340","100511","36113","","0"
"36113004","","","","200","2","-340","111","36113","","0"
"36113005","","","","0","32","","43","36113","",""
"36113006","","","","1","32","","57","36113","",""
"36113007","","","","0","32","","11","36113","",""
"36113008","","","","","91","","0","36113","",""
"36211001","0","wac_default_01","-213","103611","1","202","1","36211","2","-108"
"36211002","0","wac_default_02","-213","111","5","201","1","36211","2","-108"
"36211003","","","1","43","31","0","43","36211","1","0"
"36211004","","","1","57","31","0","57","36211","0","0"
"36211005","","","1","11","31","0","11","36211","0","0"
"36211006","","","1","502","31","0","502","36211","1","0"
"36211007","","","0","wac_paint_01","3","0","103611","36211","0.2",""
"36211008","","","0","wac_paint_02","3","0","111","36211","0.2",""
"36211009","","","","0","93","","0","36211","",""
"36211010","","","","1","32","","11","36211","",""
"36211011","","","","se_10035700_brush","23","0","se_10035700","36211","",""
"36211012","","","","300","13","","103611","36211","",""
"36211013","","","","","131","","1","36211","",""
"36212001","","","1","wac_talk_sad_in_surprise","3","0","103611","36212","0.2","wac_talk_sad_loop_surprise"
"36212002","","","","wac_no_items","3","1","111","36212","0.2",""
"36212003","","","","200","2","-340","103611","36212","","0"
"36212004","","","","200","2","-340","111","36212","","0"
"36212005","","","","0","32","","43","36212","",""
"36212006","","","","1","32","","57","36212","",""
"36212007","","","","0","32","","11","36212","",""
"36212008","","","","vo_wac_230211_000","21","0","vo_wac_230211","36212","","0"
"36212009","0","0.5","1","完成了……！\n那個，為了保險起見，\n可以拜託你幫忙確認嗎？","11","10","103611","36212","0","1"
"36212010","","","","","91","","0","36212","",""
"36212011","","","","wac_talk_anger","3","1","103611","36212","0.2",""
"36212012","","","","vo_wac_230211_001","21","0","vo_wac_230211","36212","","0"
"36212013","0","0.5","1","……咦！？你的臉\n為什麼要靠近我！？\n希望你幫忙確認的是圖畫，\n你真的是變態可疑分子耶！","11","10","103611","36212","0","1"
"36212014","","","","","91","","0","36212","",""
"36212015","","","","0","22","","0","36212","",""
"36213001","","","","wac_idle_sad_shy","3","1","103611","36213","0.2",""
"36213002","","","","wac_no_items","3","1","111","36213","0.2",""
"36213003","","","","200","2","-340","103611","36213","","0"
"36213004","","","","200","2","-340","111","36213","","0"
"36213005","","","","0","32","","43","36213","",""
"36213006","","","","1","32","","57","36213","",""
"36213007","","","","0","32","","11","36213","",""
"36213008","","","","","91","","0","36213","",""
"36311001","0","wac_default_01","-213","100211","1","202","1","36311","2","-108"
"36311002","0","wac_default_03","-213","111","5","201","1","36311","2","-108"
"36311003","","","1","43","31","0","43","36311","1","0"
"36311004","","","1","57","31","0","57","36311","0","0"
"36311005","","","1","11","31","0","11","36311","0","0"
"36311006","","","1","502","31","0","502","36311","1","0"
"36311007","","","0","wac_paint_01","3","0","100211","36311","0.2",""
"36311008","","","0","wac_paint_03","3","0","111","36311","0.2",""
"36311009","","","","0","93","","0","36311","",""
"36311010","","","","1","32","","11","36311","",""
"36311011","","","","se_10035700_brush","23","0","se_10035700","36311","",""
"36311012","","","","300","13","","100211","36311","",""
"36311013","","","","","131","","1","36311","",""
"36312001","","","1","wac_talk_wish_in","3","0","100211","36312","0.2","wac_talk_wish_loop"
"36312002","","","","wac_no_items","3","1","111","36312","0.2",""
"36312003","","","","200","2","-340","100211","36312","","0"
"36312004","","","","200","2","-340","111","36312","","0"
"36312005","","","","0","32","","43","36312","",""
"36312006","","","","1","32","","57","36312","",""
"36312007","","","","0","32","","11","36312","",""
"36312008","","","","vo_wac_230212_000","21","0","vo_wac_230212","36312","","0"
"36312009","0","0.5","1","說起來，騎士先生開始和大家\n一起畫圖，已經經過了\n很長一段時間呢……？","11","10","100211","36312","0","1"
"36312010","","","","","91","","0","36312","",""
"36312011","","","","vo_wac_230212_001","21","0","vo_wac_230212","36312","","0"
"36312012","0","0.5","1","一回過神來，牆壁上已經\n充滿了各式各樣的畫，每一幅都\n非常漂亮……完成之後，\n一定會有很多人來看吧♪","11","10","100211","36312","0","1"
"36312013","","","","","91","","0","36312","",""
"36312014","","","","0","22","","0","36312","",""
"36313001","","","","wac_idle_wish","3","1","100211","36313","0.2",""
"36313002","","","","wac_no_items","3","1","111","36313","0.2",""
"36313003","","","","200","2","-340","100211","36313","","0"
"36313004","","","","200","2","-340","111","36313","","0"
"36313005","","","","0","32","","43","36313","",""
"36313006","","","","1","32","","57","36313","",""
"36313007","","","","0","32","","11","36313","",""
"36313008","","","","","91","","0","36313","",""
"36411001","0","wac_default_11","-213","106011","1","202","1","36411","2","-108"
"36411002","0","wac_default_13","-213","111","5","201","1","36411","2","-108"
"36411003","","","1","43","31","0","43","36411","1","0"
"36411004","","","1","57","31","0","57","36411","0","0"
"36411005","","","1","11","31","0","11","36411","0","0"
"36411006","","","1","502","31","0","502","36411","1","0"
"36411007","","","0","wac_paint_11","3","0","106011","36411","0.2",""
"36411008","","","0","wac_paint_13","3","0","111","36411","0.2",""
"36411009","","","","0","93","","0.3","36411","",""
"36411010","","","","1","32","","11","36411","",""
"36411011","","","","se_10035700_roller","23","0","se_10035700","36411","",""
"36411012","","","","300","13","","106011","36411","",""
"36411013","","","","","131","","1","36411","",""
"36412001","","","1","wac_talk_wish_in","3","0","106011","36412","0.2","wac_talk_wish_loop"
"36412002","","","","wac_no_items","3","1","111","36412","0.2",""
"36412003","","","","200","2","-340","106011","36412","","0"
"36412004","","","","200","2","-340","111","36412","","0"
"36412005","","","","0","32","","43","36412","",""
"36412006","","","","1","32","","57","36412","",""
"36412007","","","","0","32","","11","36412","",""
"36412008","","","","vo_wac_230213_000","21","0","vo_wac_230213","36412","","0"
"36412009","0","0.5","1","今天的工作也完成了～\n……呃，噗呵呵……！\n你到底是怎麼塗的\n才會在那種地方沾到油漆啊？","11","10","106011","36412","0","1"
"36412010","","","","","91","","0","36412","",""
"36412011","","","","vo_wac_230213_001","21","0","vo_wac_230213","36412","","0"
"36412012","0","0.5","1","來，過來吧。\n你的嘴巴四周像是\n沾了番茄醬一樣喔？\n我幫你用毛巾擦一擦。","11","10","106011","36412","0","1"
"36412013","","","","","91","","0","36412","",""
"36412014","","","","0","22","","0","36412","",""
"36413001","","","","wac_idle_wish","3","1","106011","36413","0.2",""
"36413002","","","","wac_no_items","3","1","111","36413","0.2",""
"36413003","","","","200","2","-340","106011","36413","","0"
"36413004","","","","200","2","-340","111","36413","","0"
"36413005","","","","0","32","","43","36413","",""
"36413006","","","","1","32","","57","36413","",""
"36413007","","","","0","32","","11","36413","",""
"36413008","","","","","91","","0","36413","",""
"36511001","0","wac_default_21","-100","105911","1","202","1","36511","2","-108"
"36511002","0","wac_default_23","-100","111","5","201","1","36511","2","-108"
"36511003","","","1","53","31","0","53","36511","1","0"
"36511004","","","1","57","31","0","57","36511","0","0"
"36511005","","","1","20","31","0","20","36511","0","0"
"36511006","","","1","502","31","0","502","36511","1","0"
"36511007","","","0","wac_paint_21","3","0","105911","36511","0.2",""
"36511008","","","0","wac_paint_23","3","0","111","36511","0.2",""
"36511009","","","","0","93","","0","36511","",""
"36511010","","","","1","32","","20","36511","",""
"36511011","","","","se_sys_login_birthday_calendar_brush","23","0","se_common","36511","",""
"36511012","","","","300","13","","105911","36511","",""
"36511013","","","","","131","","1","36511","",""
"36512001","","","1","wac_talk_sad_in","3","0","105911","36512","0.2","wac_talk_sad_loop"
"36512002","","","","wac_no_items","3","1","111","36512","0.2",""
"36512003","","","","200","2","-340","105911","36512","","0"
"36512004","","","","200","2","-340","111","36512","","0"
"36512005","","","","0","32","","53","36512","",""
"36512006","","","","1","32","","57","36512","",""
"36512007","","","","0","32","","20","36512","",""
"36512008","","","","vo_wac_230214_000","21","0","vo_wac_230214","36512","","0"
"36512009","0","0.5","1","在下畫到高處的時候\n都需要用到梯子，\n很不方便……如果\n長得再高一點就好了。","11","10","105911","36512","0","1"
"36512010","","","","","91","","0","36512","",""
"36512011","","","","vo_wac_230214_001","21","0","vo_wac_230214","36512","","0"
"36512012","0","0.5","1","……讓在下坐在您的肩膀上嗎？\n不，不能讓主人做這種事……\n不過，確實是\n很吸引人的提議呢。","11","10","105911","36512","0","1"
"36512013","","","","","91","","0","36512","",""
"36512014","","","","0","22","","0","36512","",""
"36513001","","","","wac_idle_sad","3","1","105911","36513","0.2",""
"36513002","","","","wac_no_items","3","1","111","36513","0.2",""
"36513003","","","","200","2","-340","105911","36513","","0"
"36513004","","","","200","2","-340","111","36513","","0"
"36513005","","","","0","32","","53","36513","",""
"36513006","","","","1","32","","57","36513","",""
"36513007","","","","0","32","","20","36513","",""
"36513008","","","","","91","","0","36513","",""
"36611001","0","wac_default_01","-213","105811","1","202","1","36611","2","-108"
"36611002","0","wac_default_03","-213","111","5","201","1","36611","2","-108"
"36611003","","","1","43","31","0","43","36611","1","0"
"36611004","","","1","57","31","0","57","36611","0","0"
"36611005","","","1","11","31","0","11","36611","0","0"
"36611006","","","1","502","31","0","502","36611","1","0"
"36611007","","","0","wac_paint_01","3","0","105811","36611","0.2",""
"36611008","","","0","wac_paint_03","3","0","111","36611","0.2",""
"36611009","","","","0","93","","0","36611","",""
"36611010","","","","1","32","","11","36611","",""
"36611011","","","","se_10035700_brush","23","0","se_10035700","36611","",""
"36611012","","","","300","13","","105811","36611","",""
"36611013","","","","","131","","1","36611","",""
"36612001","","","1","wac_talk_smile_in","3","0","105811","36612","0.2","wac_talk_smile_loop"
"36612002","","","","wac_no_items","3","1","111","36612","0.2",""
"36612003","","","","200","2","-340","105811","36612","","0"
"36612004","","","","200","2","-340","111","36612","","0"
"36612005","","","","0","32","","43","36612","",""
"36612006","","","","1","32","","57","36612","",""
"36612007","","","","0","32","","11","36612","",""
"36612008","","","","vo_wac_230215_000","21","0","vo_wac_230215","36612","","0"
"36612009","0","0.5","1","這次也畫得很棒！\n手也已經完全習慣使用畫筆了，\n就這樣開始做畫圖的工作\n好像也會很有趣呢～♪","11","10","105811","36612","0","1"
"36612010","","","","","91","","0","36612","",""
"36612011","","","","vo_wac_230215_001","21","0","vo_wac_230215","36612","","0"
"36612012","0","0.5","1","什麼？……啊～不是不是！\n我並沒有打算放棄當公主喔？\n因為我還有許多要為\n這個國家的人們做的事情☆","11","10","105811","36612","0","1"
"36612013","","","","","91","","0","36612","",""
"36612014","","","","0","22","","0","36612","",""
"36613001","","","","wac_idle_smile","3","1","105811","36613","0.2",""
"36613002","","","","wac_no_items","3","1","111","36613","0.2",""
"36613003","","","","200","2","-340","105811","36613","","0"
"36613004","","","","200","2","-340","111","36613","","0"
"36613005","","","","0","32","","43","36613","",""
"36613006","","","","1","32","","57","36613","",""
"36613007","","","","0","32","","11","36613","",""
"36613008","","","","","91","","0","36613","",""
"36711001","0","wac_default_01","-213","107111","1","202","1","36711","2","-108"
"36711002","0","wac_default_03","-213","111","5","201","1","36711","2","-108"
"36711003","","","1","43","31","0","43","36711","1","0"
"36711004","","","1","57","31","0","57","36711","0","0"
"36711005","","","1","11","31","0","11","36711","0","0"
"36711006","","","1","502","31","0","502","36711","1","0"
"36711007","","","0","wac_paint_01","3","0","107111","36711","0.2",""
"36711008","","","0","wac_paint_03","3","0","111","36711","0.2",""
"36711009","","","","0","93","","0","36711","",""
"36711010","","","","1","32","","11","36711","",""
"36711011","","","","se_10035700_brush","23","0","se_10035700","36711","",""
"36711012","","","","300","13","","107111","36711","",""
"36711013","","","","","131","","1","36711","",""
"36712001","","","1","wac_talk_doya_in","3","0","107111","36712","0.2","wac_talk_doya_loop"
"36712002","","","","wac_no_items","3","1","111","36712","0.2",""
"36712003","","","","200","2","-340","107111","36712","","0"
"36712004","","","","200","2","-340","111","36712","","0"
"36712005","","","","0","32","","43","36712","",""
"36712006","","","","1","32","","57","36712","",""
"36712007","","","","0","32","","11","36712","",""
"36712008","","","","vo_wac_230216_000","21","0","vo_wac_230216","36712","","0"
"36712009","0","0.5","1","好的，我負責的部分結束了……\n再來確認其他\n成員的工作吧。\n可不能有任何疏漏啊。","11","10","107111","36712","0","1"
"36712010","","","","","91","","0","36712","",""
"36712011","","","","vo_wac_230216_001","21","0","vo_wac_230216","36712","","0"
"36712012","0","0.5","1","團長做得很順利呢……\n智也沒什麼特別的問題。\n茉莉……很完美嘛！\n不枉費我那麼熱情地指導☆","11","10","107111","36712","0","1"
"36712013","","","","","91","","0","36712","",""
"36712014","","","","0","22","","0","36712","",""
"36713001","","","","wac_idle_doya","3","1","107111","36713","0.2",""
"36713002","","","","wac_no_items","3","1","111","36713","0.2",""
"36713003","","","","200","2","-340","107111","36713","","0"
"36713004","","","","200","2","-340","111","36713","","0"
"36713005","","","","0","32","","43","36713","",""
"36713006","","","","1","32","","57","36713","",""
"36713007","","","","0","32","","11","36713","",""
"36713008","","","","","91","","0","36713","",""
"36811001","0","wac_default_11","-213","100411","1","202","1","36811","2","-108"
"36811002","0","wac_default_11","-213","111","5","201","1","36811","2","-108"
"36811003","","","1","43","31","0","43","36811","1","0"
"36811004","","","1","57","31","0","57","36811","0","0"
"36811005","","","1","11","31","0","11","36811","0","0"
"36811006","","","1","502","31","0","502","36811","1","0"
"36811007","","","0","wac_paint_11","3","0","100411","36811","0.2",""
"36811008","","","0","wac_paint_11","3","0","111","36811","0.2",""
"36811009","","","","0","93","","0.3","36811","",""
"36811010","","","","1","32","","11","36811","",""
"36811011","","","","se_10035700_roller","23","0","se_10035700","36811","",""
"36811012","","","","300","13","","100411","36811","",""
"36811013","","","","","131","","1","36811","",""
"36812001","","","1","wac_talk_kyapi_in","3","0","100411","36812","0.2","wac_talk_kyapi_loop"
"36812002","","","","wac_no_items","3","1","111","36812","0.2",""
"36812003","","","","200","2","-340","100411","36812","","0"
"36812004","","","","200","2","-340","111","36812","","0"
"36812005","","","","0","32","","43","36812","",""
"36812006","","","","1","32","","57","36812","",""
"36812007","","","","0","32","","11","36812","",""
"36812008","","","","vo_wac_230217_000","21","0","vo_wac_230217","36812","","0"
"36812009","0","0.5","1","完成～！\n欸欸，哥哥！\n大家一起畫大幅的圖，\n原來是這麼開心的事呢～！","11","10","100411","36812","0","1"
"36812010","","","","","91","","0","36812","",""
"36812011","","","","vo_wac_230217_001","21","0","vo_wac_230217","36812","","0"
"36812012","0","0.5","1","這麼說來～\n大家一起做大型惡作劇，\n不就會更更更開心嗎！？\n嘿嘿～要做什麼才好呢──♪","11","10","100411","36812","0","1"
"36812013","","","","","91","","0","36812","",""
"36812014","","","","0","22","","0","36812","",""
"36813001","","","","wac_idle_kyapi","3","1","100411","36813","0.2",""
"36813002","","","","wac_no_items","3","1","111","36813","0.2",""
"36813003","","","","200","2","-340","100411","36813","","0"
"36813004","","","","200","2","-340","111","36813","","0"
"36813005","","","","0","32","","43","36813","",""
"36813006","","","","1","32","","57","36813","",""
"36813007","","","","0","32","","11","36813","",""
"36813008","","","","","91","","0","36813","",""
"36911001","0","wac_default_bot_31","-325","100211","1","204","1","36911","2","-167"
"36911002","0","wac_default_51","-325","123011","1","202","1","36911","2","230"
"36911003","0","wac_default_bot_81","-350","100311","1","256","1","36911","2","-330"
"36911004","0","wac_default_bot_71","-350","100111","1","254","1","36911","2","340"
"36911005","0","wac_default_bot_36","-325","111","5","203","1","36911","2","-167"
"36911006","0","wac_default_bot_55","-325","113","5","201","1","36911","2","230"
"36911007","0","wac_default_85","-350","114","5","255","1","36911","2","-330"
"36911008","0","wac_default_76","-350","115","5","253","1","36911","2","340"
"36911009","","","","300","13","","100311","36911","",""
"36911010","","","","300","13","","100111","36911","",""
"36911011","","","","300","13","","123011","36911","",""
"36911012","","","","300","13","","100211","36911","",""
"36911013","","","1","59","31","0","59","36911","1","0"
"36911014","","","1","63","31","0","63","36911","0","0"
"36911015","","","1","17","31","0","17","36911","0","0"
"36911016","","","1","502","31","0","502","36911","1","0"
"36911017","","","0","wac_paint_bot_31","3","0","100211","36911","0.2",""
"36911018","","","0","wac_paint_bot_36","3","0","111","36911","0.2",""
"36911019","","","0","wac_paint_bot_51","3","0","123011","36911","0.2",""
"36911020","","","0","wac_paint_bot_55","3","0","113","36911","0.2",""
"36911021","","","0","wac_paint_bot_81","3","0","100311","36911","0.2",""
"36911022","","","0","wac_paint_85","3","0","114","36911","0.2",""
"36911023","","","0","wac_paint_bot_71","3","0","100111","36911","0.2",""
"36911024","","","0","wac_paint_76","3","0","115","36911","0.2",""
"36911025","","","","0","93","","0","36911","",""
"36911026","","","","1","32","","17","36911","",""
"36911027","","","","se_sys_login_birthday_calendar_smallbrush","23","0","se_common","36911","",""
"36911028","","","","","131","","1","36911","",""
"36912001","","","","wac_idle_doya_L","3","1","100311","36912","0",""
"36912002","","","","wac_idle_smile_L","3","1","100111","36912","0",""
"36912003","","","","wac_idle_smile","3","1","123011","36912","0",""
"36912004","","","","wac_idle_wish","3","1","100211","36912","0",""
"36912005","","","","wac_no_items","3","1","111","36912","0",""
"36912006","","","","wac_no_items","3","1","113","36912","0",""
"36912007","","","","wac_no_items","3","1","114","36912","0",""
"36912008","","","","wac_no_items","3","1","115","36912","0",""
"36912009","","","","-335","2","-360","100311","36912","","0"
"36912010","","","","-190","2","-335","100111","36912","","0"
"36912011","","","","190","2","-335","123011","36912","","0"
"36912012","","","","350","2","-360","100211","36912","","0"
"36912013","","","","-335","2","-360","111","36912","","0"
"36912014","","","","-190","2","-335","113","36912","","0"
"36912015","","","","190","2","-335","114","36912","","0"
"36912016","","","","350","2","-360","115","36912","","0"
"36912017","","","","0","32","","59","36912","",""
"36912018","","","","1","32","","63","36912","",""
"36912019","","","","0","32","","17","36912","",""
"36912020","","","1","wac_talk_smile_in","3","0","123011","36912","0.2","wac_talk_smile_loop"
"36912021","","","","vo_wac_230218_000","21","0","vo_wac_230218","36912","","0"
"36912022","0","0.5","1","雖然從索爾之塔那邊看過，\n但實際畫圖還真不容易呢～\n……不過，像這樣\n大家一起做些什麼，感覺還不錯。","11","10","123011","36912","0","1"
"36912023","","","","","91","","0","36912","",""
"36912024","","","1","wac_idle_smile","3","1","123011","36912","0.2",""
"36912025","","","1","wac_talk_doya_in_L","3","0","100311","36912","0.2","wac_talk_doya_loop_L"
"36912026","","","","vo_wac_230218_001","21","0","vo_wac_230218","36912","","0"
"36912027","0","0.5","1","妳能這麼說真是太好了。\n今天像這樣在牆壁畫的圖，\n一定也會成為美好的回憶。","11","10","100311","36912","0","1"
"36912028","","","","","91","","0","36912","",""
"36912029","","","1","wac_idle_doya_L","3","1","100311","36912","0.2",""
"36912030","","","1","wac_talk_smile_in_L","3","0","100111","36912","0.2","wac_talk_smile_loop_L"
"36912031","","","","vo_wac_230218_002","21","0","vo_wac_230218","36912","","0"
"36912032","0","0.5","1","當然，不是只有這幅畫而已哦？\n今後也一起挑戰各式各樣\n好玩的事情吧～♪","11","10","100111","36912","0","1"
"36912033","","","","","91","","0","36912","",""
"36912034","","","1","wac_idle_smile_L","3","1","100111","36912","0.2",""
"36912035","","","1","wac_talk_wish_in","3","0","100211","36912","0.2","wac_talk_wish_loop"
"36912036","","","","vo_wac_230218_003","21","0","vo_wac_230218","36912","","0"
"36912037","0","0.5","1","是啊♪\n太幸福了，絕對不想忘記……\n即使忘記了，也一定要想起來……\n真想創造這樣的回憶呢。","11","10","100211","36912","0","1"
"36912038","","","","","91","","0","36912","",""
"36912039","","","1","wac_idle_wish","3","1","100211","36912","0.2",""
"36912040","","","1","wac_talk_smile_in","3","0","123011","36912","0.2","wac_talk_smile_loop"
"36912041","","","","vo_wac_230218_004","21","0","vo_wac_230218","36912","","0"
"36912042","0","0.5","1","沒問題的。\n這次，一定可以。","11","10","123011","36912","0","1"
"36912043","","","","","91","","0","36912","",""
"36912044","","","","0","22","","0","36912","",""
"36912045","","","","","111","","","36912","",""
"36913001","","","","wac_idle_doya_L","3","1","100311","36913","0.2",""
"36913002","","","","wac_idle_smile_L","3","1","100111","36913","0.2",""
"36913003","","","","wac_idle_smile","3","1","123011","36913","0.2",""
"36913004","","","","wac_idle_wish","3","1","100211","36913","0.2",""
"36913005","","","","wac_no_items","3","1","111","36913","0.2",""
"36913006","","","","wac_no_items","3","1","113","36913","0.2",""
"36913007","","","","wac_no_items","3","1","114","36913","0.2",""
