a46b4a08b0f2b5aceecf64e5a9215a65fa0df268f1d09e842728b94f78c3fe90,00e1a36fc8dc5cfeba259f50d7a383a0d6fc8f3d6932b1046909fe53e8d6f33d,934ff4110bd0df472a9634e399eaab6cacd0fb0995e4e2779259097cb19a1b34,e61a9667d84a42c79f9c2c75c3a624795675499c56f7733dbce0e959e15e2008,195177324f50dc8852b90e194356bb21d5963529e854c11a820a4b4b10e3e34c,96badbc0f7bd7c57f171b796586e428ab319700a117167e7f8bfe2ba5250658f,b38a34c1f8dad75b0c66ab3880916869b5c5e7df420e2c7fa3e40a0f0d44824c,e6b3881b7d9120ac57b48fe5a01aca330640281228b9f2b34eb40eb9bd927c89,abcf6afb562d4bc190c003dc4fdaab097015b2c474010cc15b0775364c60f00a,7ecc50c71940c6ebbafed6f2ca1109c73241c8cc8d63fa45fb6e7da9b5a89fae,fbc7b9415b029fa39f13084d8f1e770e1c6a7a2bd0ba179b1d1dbc2b87f3161a,b92f374ab20e99d5739227990bfa0b274a81bcdf3dae05854326762489d84619,fa5ddec6161aa82eb905a815defd5a6d9e88a0ad4caa99c040fbdbcb8ce441a0,c92c332ecd09ce3ab36d4d5cccb7ee23b68377233e7d3ecb59e32b575d6043f8,1b6f2d63cf34f340b9f8690b407753b7fd243655bb91c551f707d4c0ac359444,d252b8dfb62be2d76810eedf1180cce97d7d9c8f10258c9331df04f59eb71435,eeb17fc10f1384e3ab25d6b0869c92642e2bef3b1a90aa36584206f9e634505d,2f9d47c3bc72ab4a47a6baa4ad3d65ad66a43e8e51d84d27c31dd6baff990a76,2c32965b3dbe819c3ce080cc62aefbfa5161ffe8e9bd4e61a48041b4e4cec441,1bac725dff116b01214ec51f07feee7ff77fe3304f741365b65ff131104655e8,989ac9c704b030fea0a9ed7256dd8f8209a8ee7e1bf50eeeaf1e4b593197c891,2905dba9c8114ef758941cb74b8d969de8e561c9c706d1fa5ddd541ca8a5de1f,d5dcede0f3b480838f31b31d8bf34fc00e63fe093a26cf2acce480b0342dbe7b,18eb6feec00b228cb8aa0e38561eaa096786a04168de88e4d802012f36bfad3b,3522520060639509f5286fda710585412f79b4a7f3ef30c994a04d67949fa972,97d8d22219db0ecc44e510e04e76bd3885a98af6c36994930e695e5bf669c508,6a3f7ce3ca75a959970afa49ced9f986d06b950f14a5b36cf94fb796acba0e46,6e8da6454d5ff2439fef1f97394ed3e10873c7f017266c6589a7f6e35879336c,e4fd2215bfc3d9af2cc1749d2f3d27edbcada0e320b6040d16005b9fc6de7879,73b452b31c7b4ea4af1dce4f8100f4685b3e223d28368b02d24d6bb78160aebc,8b1355c815d745b9031d7c41a4d8a717ad53336ae79c7ad6e0cac915f2ff5f00,49b9d0763870bef838dab31041e1419e4ae890b42a5e2e8c52334a8fd45f3db6,4a439bcafa668d8c2e1ad3c6388bbc2d6d5ae4c2b275a2d0299d428bc39b65ea,f6c9f61b4be213c28e4d87fd73d1ee42ea2088d8a5f35ccdf0ec411f327729af,092fb2eecb41edfa9db2335a1781299024db3d90d550fa6820dd26c0cdd825bc,f8a4048561af44bd3567ef6378a71080698b13819f0cc3eb799260e15a18771e,9c2972a55f5e30d55f13f08a19691a76abd91c9aab8ca67f3de397686af16eb7,935373651a14d637a4d6e24e9981cc137d695be75d47009e5f37cbaea3fbb64f,f20338bc03a7d5c570c58b70616d24c4267473a39761814988c18b34a77f77dc,33ee519c49979dca7c0e6d0d6e2de6d5b6b802a03311cfa4a6171dbe9468dc71,e6fd139d6fe2b8875d2d5e3c541b7504f01ce812e0eb08872a53b73f14638824,0ee1671c97d469314b0d0412e0502edd26003b575dea3ee5a7fa668b9c749019,6b66a49fb36d63d671585b46ecf2ba742e958614a1f64ec7580cc4cc769f5039,ad4f381048857d970b2d553491555cf97e0a1314597418a91da81d3c52935ef2
"1","0","1","1","256","10700103","0","1070105","1070","1.4","401061151","0","10700104","1","0","1.2","1.3","0.03","0","1","10700102","10700101","710091","401061131","401061111","0","0","1070101","1000000","0","0","401061121","1","1.2","10700105","1070102","401061141","1070103","1.5","0","0","0","1070104","0"
"1","0","2","3","257","10700103","0","1070110","1070","1.4","401061201","0","10700104","2","0","1.2","1.3","0.06","0","2","10700102","10700101","710091","401061181","401061161","0","0","1070106","1000000","0","0","401061171","2","1.2","10700105","1070107","401061191","1070108","1.5","0","0","0","1070109","0"
"1","0","3","4","258","10700103","0","1070115","1070","1.9","401061251","0","10700104","4","0","1.6","1.8","0.06","0","2","10700102","10700101","710091","401061231","401061211","0","0","1070111","1000000","0","0","401061221","4","1.6","10700105","1070112","401061241","1070113","2","0","0","0","1070114","0"
"1","0","3","-1","259","10700103","0","1070116","1070","2.4","401061251","0","10700104","5","0","2","2.4","0.06","0","2","10700102","10700101","710091","401061231","401061211","0","0","1070116","1000000","0","0","401061221","4","2","10700105","1070116","401061241","1070116","2.6","0","0","0","1070116","0"
"1","0","1","1","260","10710103","0","1071105","1071","1.4","401061501","0","10710104","1","0","1.2","1.3","0.03","0","1","10710102","10710101","710101","401061481","401061461","0","0","1071101","1000000","0","0","401061471","1","1.2","10710105","1071102","401061491","1071103","1.5","0","0","0","1071104","0"
"1","0","2","3","261","10710103","0","1071110","1071","1.4","401061551","0","10710104","2","0","1.2","1.3","0.06","0","2","10710102","10710101","710101","401061531","401061511","0","0","1071106","1000000","0","0","401061521","2","1.2","10710105","1071107","401061541","1071108","1.5","0","0","0","1071109","0"
"1","0","3","4","262","10710103","0","1071115","1071","1.9","401061601","0","10710104","4","0","1.6","1.8","0.06","0","2","10710102","10710101","710101","401061581","401061561","0","0","1071111","1000000","0","0","401061571","4","1.6","10710105","1071112","401061591","1071113","2","0","0","0","1071114","0"
"1","0","3","-1","263","10710103","0","1071116","1071","2.4","401061601","0","10710104","5","0","2","2.4","0.06","0","2","10710102","10710101","710101","401061581","401061561","0","0","1071116","1000000","0","0","401061571","4","2","10710105","1071116","401061591","1071116","2.6","0","0","0","1071116","0"
"1","0","1","1","264","10720103","0","1072105","1072","1.4","401061851","0","10720104","1","0","1.2","1.3","0.03","0","1","10720102","10720101","710111","401061831","401061811","0","0","1072101","1000000","0","0","401061821","1","1.2","10720105","1072102","401061841","1072103","1.5","0","0","0","1072104","0"
"1","0","2","3","265","10720103","0","1072110","1072","1.4","401061901","0","10720104","2","0","1.2","1.3","0.06","0","2","10720102","10720101","710111","401061881","401061861","0","0","1072106","1000000","0","0","401061871","2","1.2","10720105","1072107","401061891","1072108","1.5","0","0","0","1072109","0"
"1","0","3","4","266","10720103","0","1072115","1072","1.9","401061951","0","10720104","4","0","1.6","1.8","0.06","0","2","10720102","10720101","710111","401061931","401061911","0","0","1072111","1000000","0","0","401061921","4","1.6","10720105","1072112","401061941","1072113","2","0","0","0","1072114","0"
"1","0","3","-1","267","10720103","0","1072116","1072","2.4","401061951","0","10720104","5","0","2","2.4","0.06","0","2","10720102","10720101","710111","401061931","401061911","0","0","1072116","1000000","0","0","401061921","4","2","10720105","1072116","401061941","1072116","2.6","0","0","0","1072116","0"
"1","0","1","1","268","10730103","0","1073105","1073","1.4","401062201","0","10730104","1","0","1.2","1.3","0.03","0","1","10730102","10730101","710121","401062181","401062161","0","0","1073101","1000000","0","0","401062171","1","1.2","10730105","1073102","401062191","1073103","1.5","0","0","0","1073104","0"
"1","0","2","3","269","10730103","0","1073110","1073","1.4","401062251","0","10730104","2","0","1.2","1.3","0.06","0","2","10730102","10730101","710121","401062231","401062211","0","0","1073106","1000000","0","0","401062221","2","1.2","10730105","1073107","401062241","1073108","1.5","0","0","0","1073109","0"
"1","0","3","4","270","10730103","0","1073115","1073","1.9","401062301","0","10730104","4","0","1.6","1.8","0.06","0","2","10730102","10730101","710121","401062281","401062261","0","0","1073111","1000000","0","0","401062271","4","1.6","10730105","1073112","401062291","1073113","2","0","0","0","1073114","0"
"1","0","3","-1","271","10730103","0","1073116","1073","2.4","401062301","0","10730104","5","0","2","2.4","0.06","0","2","10730102","10730101","710121","401062281","401062261","0","0","1073116","1000000","0","0","401062271","4","2","10730105","1073116","401062291","1073116","2.6","0","0","0","1073116","0"
"1","0","1","1","272","10740103","0","1074105","1074","1.4","401062551","0","10740104","1","0","1.2","1.3","0.03","0","1","10740102","10740101","710011","401062531","401062511","0","0","1074101","1000000","0","0","401062521","1","1.2","10740105","1074102","401062541","1074103","1.5","0","0","0","1074104","0"
"1","0","2","3","273","10740103","0","1074110","1074","1.4","401062601","0","10740104","2","0","1.2","1.3","0.06","0","2","10740102","10740101","710011","401062581","401062561","0","0","1074106","1000000","0","0","401062571","2","1.2","10740105","1074107","401062591","1074108","1.5","0","0","0","1074109","0"
"1","0","3","4","274","10740103","0","1074115","1074","1.9","401062651","0","10740104","4","0","1.6","1.8","0.06","0","2","10740102","10740101","710011","401062631","401062611","0","0","1074111","1000000","0","0","401062621","4","1.6","10740105","1074112","401062641","1074113","2","0","0","0","1074114","0"
"1","0","3","-1","275","10740103","0","1074116","1074","2.4","401062651","0","10740104","5","0","2","2.4","0.06","0","2","10740102","10740101","710011","401062631","401062611","0","0","1074116","1000000","0","0","401062621","4","2","10740105","1074116","401062641","1074116","2.6","0","0","0","1074116","0"
"1","0","1","1","276","10750103","0","1075105","1075","1.4","401062901","0","10750104","1","0","1.2","1.3","0.03","0","1","10750102","10750101","710021","401062881","401062861","0","0","1075101","1000000","0","0","401062871","1","1.2","10750105","1075102","401062891","1075103","1.5","0","0","0","1075104","0"
"1","0","2","3","277","10750103","0","1075110","1075","1.4","401062951","0","10750104","2","0","1.2","1.3","0.06","0","2","10750102","10750101","710021","401062931","401062911","0","0","1075106","1000000","0","0","401062921","2","1.2","10750105","1075107","401062941","1075108","1.5","0","0","0","1075109","0"
"1","0","3","4","278","10750103","0","1075115","1075","1.9","401063001","0","10750104","4","0","1.6","1.8","0.06","0","2","10750102","10750101","710021","401062981","401062961","0","0","1075111","1000000","0","0","401062971","4","1.6","10750105","1075112","401062991","1075113","2","0","0","0","1075114","0"
"1","0","3","-1","279","10750103","0","1075116","1075","2.4","401063001","0","10750104","5","0","2","2.4","0.06","0","2","10750102","10750101","710021","401062981","401062961","0","0","1075116","1000000","0","0","401062971","4","2","10750105","1075116","401062991","1075116","2.6","0","0","0","1075116","0"
"1","0","1","1","280","10760103","0","1076105","1076","1.4","401063251","0","10760104","1","0","1.2","1.3","0.03","0","1","10760102","10760101","710031","401063231","401063211","0","0","1076101","1000000","0","0","401063221","1","1.2","10760105","1076102","401063241","1076103","1.5","0","0","0","1076104","0"
"1","0","2","3","281","10760103","0","1076110","1076","1.4","401063301","0","10760104","2","0","1.2","1.3","0.06","0","2","10760102","10760101","710031","401063281","401063261","0","0","1076106","1000000","0","0","401063271","2","1.2","10760105","1076107","401063291","1076108","1.5","0","0","0","1076109","0"
"1","0","3","4","282","10760103","0","1076115","1076","1.9","401063351","0","10760104","4","0","1.6","1.8","0.06","0","2","10760102","10760101","710031","401063331","401063311","0","0","1076111","1000000","0","0","401063321","4","1.6","10760105","1076112","401063341","1076113","2","0","0","0","1076114","0"
"1","0","3","-1","283","10760103","0","1076116","1076","2.4","401063351","0","10760104","5","0","2","2.4","0.06","0","2","10760102","10760101","710031","401063331","401063311","0","0","1076116","1000000","0","0","401063321","4","2","10760105","1076116","401063341","1076116","2.6","0","0","0","1076116","0"
"1","0","1","1","284","10770103","0","1077105","1077","1.4","401063601","0","10770104","1","0","1.2","1.3","0.03","0","1","10770102","10770101","710041","401063581","401063561","0","0","1077101","1000000","0","0","401063571","1","1.2","10770105","1077102","401063591","1077103","1.5","0","0","0","1077104","0"
"1","0","2","3","285","10770103","0","1077110","1077","1.4","401063651","0","10770104","2","0","1.2","1.3","0.06","0","2","10770102","10770101","710041","401063631","401063611","0","0","1077106","1000000","0","0","401063621","2","1.2","10770105","1077107","401063641","1077108","1.5","0","0","0","1077109","0"
"1","0","3","4","286","10770103","0","1077115","1077","1.9","401063701","0","10770104","4","0","1.6","1.8","0.06","0","2","10770102","10770101","710041","401063681","401063661","0","0","1077111","1000000","0","0","401063671","4","1.6","10770105","1077112","401063691","1077113","2","0","0","0","1077114","0"
"1","0","3","-1","287","10770103","0","1077116","1077","2.4","401063701","0","10770104","5","0","2","2.4","0.06","0","2","10770102","10770101","710041","401063681","401063661","0","0","1077116","1000000","0","0","401063671","4","2","10770105","1077116","401063691","1077116","2.6","0","0","0","1077116","0"
"1","0","1","1","288","10780103","0","1078105","1078","1.4","401063951","0","10780104","1","0","1.2","1.3","0.03","0","1","10780102","10780101","710051","401063931","401063911","0","0","1078101","1000000","0","0","401063921","1","1.2","10780105","1078102","401063941","1078103","1.5","0","0","0","1078104","0"
"1","0","2","3","289","10780103","0","1078110","1078","1.4","401064001","0","10780104","2","0","1.2","1.3","0.06","0","2","10780102","10780101","710051","401063981","401063961","0","0","1078106","1000000","0","0","401063971","2","1.2","10780105","1078107","401063991","1078108","1.5","0","0","0","1078109","0"
"1","0","3","4","290","10780103","0","1078115","1078","1.9","401064051","0","10780104","4","0","1.6","1.8","0.06","0","2","10780102","10780101","710051","401064031","401064011","0","0","1078111","1000000","0","0","401064021","4","1.6","10780105","1078112","401064041","1078113","2","0","0","0","1078114","0"
"1","0","3","-1","291","10780103","0","1078116","1078","2.4","401064051","0","10780104","5","0","2","2.4","0.06","0","2","10780102","10780101","710051","401064031","401064011","0","0","1078116","1000000","0","0","401064021","4","2","10780105","1078116","401064041","1078116","2.6","0","0","0","1078116","0"
"1","0","1","1","292","10790103","0","1079105","1079","1.4","401064301","0","10790104","1","0","1.2","1.3","0.03","0","1","10790102","10790101","710061","401064281","401064261","0","0","1079101","1000000","0","0","401064271","1","1.2","10790105","1079102","401064291","1079103","1.5","0","0","0","1079104","0"
"1","0","2","3","293","10790103","0","1079110","1079","1.4","401064351","0","10790104","2","0","1.2","1.3","0.06","0","2","10790102","10790101","710061","401064331","401064311","0","0","1079106","1000000","0","0","401064321","2","1.2","10790105","1079107","401064341","1079108","1.5","0","0","0","1079109","0"
"1","0","3","4","294","10790103","0","1079115","1079","1.9","401064401","0","10790104","4","0","1.6","1.8","0.06","0","2","10790102","10790101","710061","401064381","401064361","0","0","1079111","1000000","0","0","401064371","4","1.6","10790105","1079112","401064391","1079113","2","0","0","0","1079114","0"
"1","0","3","-1","295","10790103","0","1079116","1079","2.4","401064401","0","10790104","5","0","2","2.4","0.06","0","2","10790102","10790101","710061","401064381","401064361","0","0","1079116","1000000","0","0","401064371","4","2","10790105","1079116","401064391","1079116","2.6","0","0","0","1079116","0"
"1","0","1","1","296","10800103","0","1080105","1080","1.4","401064651","0","10800104","1","0","1.2","1.3","0.03","0","1","10800102","10800101","710071","401064631","401064611","0","0","1080101","1000000","0","0","401064621","1","1.2","10800105","1080102","401064641","1080103","1.5","0","0","0","1080104","0"
"1","0","2","3","297","10800103","0","1080110","1080","1.4","401064701","0","10800104","2","0","1.2","1.3","0.06","0","2","10800102","10800101","710071","401064681","401064661","0","0","1080106","1000000","0","0","401064671","2","1.2","10800105","1080107","401064691","1080108","1.5","0","0","0","1080109","0"
"1","0","3","4","298","10800103","0","1080115","1080","1.9","401064751","0","10800104","4","0","1.6","1.8","0.06","0","2","10800102","10800101","710071","401064731","401064711","0","0","1080111","1000000","0","0","401064721","4","1.6","10800105","1080112","401064741","1080113","2","0","0","0","1080114","0"
"1","0","3","-1","299","10800103","0","1080116","1080","2.4","401064751","0","10800104","5","0","2","2.4","0.06","0","2","10800102","10800101","710071","401064731","401064711","0","0","1080116","1000000","0","0","401064721","4","2","10800105","1080116","401064741","1080116","2.6","0","0","0","1080116","0"
"1","0","1","1","300","10810103","0","1081105","1081","1.4","401065001","0","10810104","1","0","1.2","1.3","0.03","0","1","10810102","10810101","710081","401064981","401064961","0","0","1081101","1000000","0","0","401064971","1","1.2","10810105","1081102","401064991","1081103","1.5","0","0","0","1081104","0"
"1","0","2","3","301","10810103","0","1081110","1081","1.4","401065051","0","10810104","2","0","1.2","1.3","0.06","0","2","10810102","10810101","710081","401065031","401065011","0","0","1081106","1000000","0","0","401065021","2","1.2","10810105","1081107","401065041","1081108","1.5","0","0","0","1081109","0"
"1","0","3","4","302","10810103","0","1081115","1081","1.9","401065101","0","10810104","4","0","1.6","1.8","0.06","0","2","10810102","10810101","710081","401065081","401065061","0","0","1081111","1000000","0","0","401065071","4","1.6","10810105","1081112","401065091","1081113","2","0","0","0","1081114","0"
"1","0","3","-1","303","10810103","0","1081116","1081","2.4","401065101","0","10810104","5","0","2","2.4","0.06","0","2","10810102","10810101","710081","401065081","401065061","0","0","1081116","1000000","0","0","401065071","4","2","10810105","1081116","401065091","1081116","2.6","0","0","0","1081116","0"
"1","0","1","1","304","10820103","0","1082105","1082","1.4","401065351","0","10820104","1","0","1.2","1.3","0.03","0","1","10820102","10820101","710091","401065331","401065311","0","0","1082101","1000000","0","0","401065321","1","1.2","10820105","1082102","401065341","1082103","1.5","0","0","0","1082104","0"
"1","0","2","3","305","10820103","0","1082110","1082","1.4","401065401","0","10820104","2","0","1.2","1.3","0.06","0","2","10820102","10820101","710091","401065381","401065361","0","0","1082106","1000000","0","0","401065371","2","1.2","10820105","1082107","401065391","1082108","1.5","0","0","0","1082109","0"
"1","0","3","4","306","10820103","0","1082115","1082","1.9","401065451","0","10820104","4","0","1.6","1.8","0.06","0","2","10820102","10820101","710091","401065431","401065411","0","0","1082111","1000000","0","0","401065421","4","1.6","10820105","1082112","401065441","1082113","2","0","0","0","1082114","0"
"1","0","3","-1","307","10820103","0","1082116","1082","2.4","401065451","0","10820104","5","0","2","2.4","0.06","0","2","10820102","10820101","710091","401065431","401065411","0","0","1082116","1000000","0","0","401065421","4","2","10820105","1082116","401065441","1082116","2.6","0","0","0","1082116","0"
"1","0","1","1","308","10830103","0","1083105","1083","1.4","401065701","0","10830104","1","0","1.2","1.3","0.03","0","1","10830102","10830101","710101","401065681","401065661","0","0","1083101","1000000","0","0","401065671","1","1.2","10830105","1083102","401065691","1083103","1.5","0","0","0","1083104","0"
"1","0","2","3","309","10830103","0","1083110","1083","1.4","401065751","0","10830104","2","0","1.2","1.3","0.06","0","2","10830102","10830101","710101","401065731","401065711","0","0","1083106","1000000","0","0","401065721","2","1.2","10830105","1083107","401065741","1083108","1.5","0","0","0","1083109","0"
"1","0","3","4","310","10830103","0","1083115","1083","1.9","401065801","0","10830104","4","0","1.6","1.8","0.06","0","2","10830102","10830101","710101","401065781","401065761","0","0","1083111","1000000","0","0","401065771","4","1.6","10830105","1083112","401065791","1083113","2","0","0","0","1083114","0"
"1","0","3","-1","311","10830103","0","1083116","1083","2.4","401065801","0","10830104","5","0","2","2.4","0.06","0","2","10830102","10830101","710101","401065781","401065761","0","0","1083116","1000000","0","0","401065771","4","2","10830105","1083116","401065791","1083116","2.6","0","0","0","1083116","0"
"1","0","1","1","312","10840103","0","1084105","1084","1.4","401066051","0","10840104","1","0","1.2","1.3","0.03","0","1","10840102","10840101","710111","401066031","401066011","0","0","1084101","1000000","0","0","401066021","1","1.2","10840105","1084102","401066041","1084103","1.5","0","0","0","1084104","0"
"1","0","2","3","313","10840103","0","1084110","1084","1.4","401066101","0","10840104","2","0","1.2","1.3","0.06","0","2","10840102","10840101","710111","401066081","401066061","0","0","1084106","1000000","0","0","401066071","2","1.2","10840105","1084107","401066091","1084108","1.5","0","0","0","1084109","0"
"1","0","3","4","314","10840103","0","1084115","1084","1.9","401066151","0","10840104","4","0","1.6","1.8","0.06","0","2","10840102","10840101","710111","401066131","401066111","0","0","1084111","1000000","0","0","401066121","4","1.6","10840105","1084112","401066141","1084113","2","0","0","0","1084114","0"
"1","0","3","-1","315","10840103","0","1084116","1084","2.4","401066151","0","10840104","5","0","2","2.4","0.06","0","2","10840102","10840101","710111","401066131","401066111","0","0","1084116","1000000","0","0","401066121","4","2","10840105","1084116","401066141","1084116","2.6","0","0","0","1084116","0"
"1","0","1","1","316","10850103","0","1085105","1085","1.4","401066401","0","10850104","1","0","1.2","1.3","0.03","0","1","10850102","10850101","710121","401066381","401066361","0","0","1085101","1000000","0","0","401066371","1","1.2","10850105","1085102","401066391","1085103","1.5","0","0","0","1085104","0"
"1","0","2","3","317","10850103","0","1085110","1085","1.4","401066451","0","10850104","2","0","1.2","1.3","0.06","0","2","10850102","10850101","710121","401066431","401066411","0","0","1085106","1000000","0","0","401066421","2","1.2","10850105","1085107","401066441","1085108","1.5","0","0","0","1085109","0"
"1","0","3","4","318","10850103","0","1085115","1085","1.9","401066501","0","10850104","4","0","1.6","1.8","0.06","0","2","10850102","10850101","710121","401066481","401066461","0","0","1085111","1000000","0","0","401066471","4","1.6","10850105","1085112","401066491","1085113","2","0","0","0","1085114","0"
"1","0","3","-1","319","10850103","0","1085116","1085","2.4","401066501","0","10850104","5","0","2","2.4","0.06","0","2","10850102","10850101","710121","401066481","401066461","0","0","1085116","1000000","0","0","401066471","4","2","10850105","1085116","401066491","1085116","2.6","0","0","0","1085116","0"
"1","0","1","1","320","10860103","0","1086105","1086","1.4","401066751","0","10860104","1","0","1.2","1.3","0.03","0","1","10860102","10860101","710011","401066731","401066711","0","0","1086101","1000000","0","0","401066721","1","1.2","10860105","1086102","401066741","1086103","1.5","0","0","0","1086104","0"
"1","0","2","3","321","10860103","0","1086110","1086","1.4","401066801","0","10860104","2","0","1.2","1.3","0.06","0","2","10860102","10860101","710011","401066781","401066761","0","0","1086106","1000000","0","0","401066771","2","1.2","10860105","1086107","401066791","1086108","1.5","0","0","0","1086109","0"
"1","0","3","4","322","10860103","0","1086115","1086","1.9","401066851","0","10860104","4","0","1.6","1.8","0.06","0","2","10860102","10860101","710011","401066831","401066811","0","0","1086111","1000000","0","0","401066821","4","1.6","10860105","1086112","401066841","1086113","2","0","0","0","1086114","0"
"1","0","3","-1","323","10860103","0","1086116","1086","2.4","401066851","0","10860104","5","0","2","2.4","0.06","0","2","10860102","10860101","710011","401066831","401066811","0","0","1086116","1000000","0","0","401066821","4","2","10860105","1086116","401066841","1086116","2.6","0","0","0","1086116","0"
"1","0","1","1","324","10870103","0","1087105","1087","1.4","401067101","0","10870104","1","0","1.2","1.3","0.03","0","1","10870102","10870101","710021","401067081","401067061","0","0","1087101","1000000","0","0","401067071","1","1.2","10870105","1087102","401067091","1087103","1.5","0","0","0","1087104","0"
"1","0","2","3","325","10870103","0","1087110","1087","1.4","401067151","0","10870104","2","0","1.2","1.3","0.06","0","2","10870102","10870101","710021","401067131","401067111","0","0","1087106","1000000","0","0","401067121","2","1.2","10870105","1087107","401067141","1087108","1.5","0","0","0","1087109","0"
"1","0","3","4","326","10870103","0","1087115","1087","1.9","401067201","0","10870104","4","0","1.6","1.8","0.06","0","2","10870102","10870101","710021","401067181","401067161","0","0","1087111","1000000","0","0","401067171","4","1.6","10870105","1087112","401067191","1087113","2","0","0","0","1087114","0"
"1","0","3","-1","327","10870103","0","1087116","1087","2.4","401067201","0","10870104","5","0","2","2.4","0.06","0","2","10870102","10870101","710021","401067181","401067161","0","0","1087116","1000000","0","0","401067171","4","2","10870105","1087116","401067191","1087116","2.6","0","0","0","1087116","0"
"1","0","1","1","328","10880103","0","1088105","1088","1.4","401067451","0","10880104","1","0","1.2","1.3","0.03","0","1","10880102","10880101","710031","401067431","401067411","0","0","1088101","1000000","0","0","401067421","1","1.2","10880105","1088102","401067441","1088103","1.5","0","0","0","1088104","0"
"1","0","2","3","329","10880103","0","1088110","1088","1.4","401067501","0","10880104","2","0","1.2","1.3","0.06","0","2","10880102","10880101","710031","401067481","401067461","0","0","1088106","1000000","0","0","401067471","2","1.2","10880105","1088107","401067491","1088108","1.5","0","0","0","1088109","0"
"1","0","3","4","330","10880103","0","1088115","1088","1.9","401067551","0","10880104","4","0","1.6","1.8","0.06","0","2","10880102","10880101","710031","401067531","401067511","0","0","1088111","1000000","0","0","401067521","4","1.6","10880105","1088112","401067541","1088113","2","0","0","0","1088114","0"
"1","0","3","-1","331","10880103","0","1088116","1088","2.4","401067551","0","10880104","5","0","2","2.4","0.06","0","2","10880102","10880101","710031","401067531","401067511","0","0","1088116","1000000","0","0","401067521","4","2","10880105","1088116","401067541","1088116","2.6","0","0","0","1088116","0"
"1","0","1","1","332","10890103","0","1089105","1089","1.4","401067801","0","10890104","1","0","1.2","1.3","0.03","0","1","10890102","10890101","710041","401067781","401067761","0","0","1089101","1000000","0","0","401067771","1","1.2","10890105","1089102","401067791","1089103","1.5","0","0","0","1089104","0"
"1","0","2","3","333","10890103","0","1089110","1089","1.4","401067851","0","10890104","2","0","1.2","1.3","0.06","0","2","10890102","10890101","710041","401067831","401067811","0","0","1089106","1000000","0","0","401067821","2","1.2","10890105","1089107","401067841","1089108","1.5","0","0","0","1089109","0"
"1","0","3","4","334","10890103","0","1089115","1089","1.9","401067901","0","10890104","4","0","1.6","1.8","0.06","0","2","10890102","10890101","710041","401067881","401067861","0","0","1089111","1000000","0","0","401067871","4","1.6","10890105","1089112","401067891","1089113","2","0","0","0","1089114","0"
"1","0","3","-1","335","10890103","0","1089116","1089","2.4","401067901","0","10890104","5","0","2","2.4","0.06","0","2","10890102","10890101","710041","401067881","401067861","0","0","1089116","1000000","0","0","401067871","4","2","10890105","1089116","401067891","1089116","2.6","0","0","0","1089116","0"
"1","0","1","1","336","10900103","0","1090105","1090","1.4","401068151","0","10900104","1","0","1.2","1.3","0.03","0","1","10900102","10900101","710051","401068131","401068111","0","0","1090101","1000000","0","0","401068121","1","1.2","10900105","1090102","401068141","1090103","1.5","0","0","0","1090104","0"
"1","0","2","3","337","10900103","0","1090110","1090","1.4","401068201","0","10900104","2","0","1.2","1.3","0.06","0","2","10900102","10900101","710051","401068181","401068161","0","0","1090106","1000000","0","0","401068171","2","1.2","10900105","1090107","401068191","1090108","1.5","0","0","0","1090109","0"
"1","0","3","4","338","10900103","0","1090115","1090","1.9","401068251","0","10900104","4","0","1.6","1.8","0.06","0","2","10900102","10900101","710051","401068231","401068211","0","0","1090111","1000000","0","0","401068221","4","1.6","10900105","1090112","401068241","1090113","2","0","0","0","1090114","0"
"1","0","3","-1","339","10900103","0","1090116","1090","2.4","401068251","0","10900104","5","0","2","2.4","0.06","0","2","10900102","10900101","710051","401068231","401068211","0","0","1090116","1000000","0","0","401068221","4","2","10900105","1090116","401068241","1090116","2.6","0","0","0","1090116","0"
"1","0","1","1","340","10910103","0","1091105","1091","1.4","401068501","0","10910104","1","0","1.2","1.3","0.03","0","1","10910102","10910101","710061","401068481","401068461","0","0","1091101","1000000","0","0","401068471","1","1.2","10910105","1091102","401068491","1091103","1.5","0","0","0","1091104","0"
"1","0","2","3","341","10910103","0","1091110","1091","1.4","401068551","0","10910104","2","0","1.2","1.3","0.06","0","2","10910102","10910101","710061","401068531","401068511","0","0","1091106","1000000","0","0","401068521","2","1.2","10910105","1091107","401068541","1091108","1.5","0","0","0","1091109","0"
"1","0","3","4","342","10910103","0","1091115","1091","1.9","401068601","0","10910104","4","0","1.6","1.8","0.06","0","2","10910102","10910101","710061","401068581","401068561","0","0","1091111","1000000","0","0","401068571","4","1.6","10910105","1091112","401068591","1091113","2","0","0","0","1091114","0"
"1","0","3","-1","343","10910103","0","1091116","1091","2.4","401068601","0","10910104","5","0","2","2.4","0.06","0","2","10910102","10910101","710061","401068581","401068561","0","0","1091116","1000000","0","0","401068571","4","2","10910105","1091116","401068591","1091116","2.6","0","0","0","1091116","0"
"1","0","1","1","344","10920103","0","1092105","1092","1.4","401068851","0","10920104","1","0","1.2","1.3","0.03","0","1","10920102","10920101","710071","401068831","401068811","0","0","1092101","1000000","0","0","401068821","1","1.2","10920105","1092102","401068841","1092103","1.5","0","0","0","1092104","0"
