cbf58317dc417ee09c92dedefc34c82b7af28c02ea8583bad11dc3f859884651,0285cdff80c8690ae2c5d0e77a29f918bac880b14f255c75c6a6906a0bea356f,2aee97bec93d9e8400596181cc5ff5cb7a88ade0033634cf23599a1a6c99ecac,daac5fb9ca9c2fd1a01733e47fc9172624bf0fdee96d4c011467bc6831e8fffa,64f0cb59e0ec7fb223f52103aab466426eff6d6d2aa9227f45577368b7a30713,445176e786937b5fdada03188bdf5aba186c5e05e7c648792c3810fbf348911c,d1d1bdeb8cb10dc7c266346f3fc4b32b4d8190a6cce3e623d635dd165ba58ed8,85b7d99ff6d58a49ce090471a0ef7070dc88b81d9f890ce801385fd197da78cb,543f9e75307d391b602f4eb5e75b1d9aa9be2fcf56ca292e7242bcfd4d948b72,e86875f4cbbbe0544b0e33dff3f7722b73ac56f385c982f43ac137479ef208fa,f894dc7f67fe7e0806da337f7fd8e7497db56da8760d3f01d56dcb0ce72528e6,ffde6ea90c6c634bc9e0b8c7dc7e5f80d2ae4c8506ac428542abf5e395395f23,565d76ce2ef852947585e078659129ed6399a587ad2b1877f4fef0f3146ef37c,56b02b01b043b4cc36cb80887fca8d50fb96407c50142923b045e761b4dd29c7,475b82920e6cf1f2167670f05381a3b698ca103dc1b0447e3e5cd32fe23bbcc4,5f192db2211f33a00dc6fcc029a8df9a471fc9cf9a302303d73b45e250a2fbd5,2ce5364441902f3b8e5578198d77d8565b3a64d62d6c4da9edd8cd99e2b3e835,884e9c6f8859f12cb481e927323d27aa4956950d7c9f0afc31703b562018b395,1b4556d73ef44b64025f4eb6a2eec13988401973dd65b30b21ea22ff73cd96d0,775dae93255d47bab01ccb02c763bd32f3fb7f7007f65fa6b6b33967635c76c8,5e5c8bbb2862e7487cb05560cc44235f4dbd87f9b4f1f66175b34f47dd50fd1e,97c24c3e01d0608f1994d27da9e5b388e9254ebbef06e16cd87aecd9b4354c2e,c5d52fb7ea15502d0d8a9edbc035270ec3961f70c14f5997701124b469ebc18e,187c1e2608611e9af962f569b90e25043311f16b368f33c6281ed1cea83a5bf8,e89f3829d9631cef0c73f0a25932af2f4c429d1c24828c74b91e7e46658e3f46,6df3483c67bc2df84d05af51c1005bd81da23a2c9ebe294995970ffc3cbdac6d,b5ed39a4868e477795965e54d8b7b384860e2a2aacd3e66979b73484bc68f4bd,f4351d1f9dec4a099aa1315170bbeaa6e609a8eb13304171cadfbb43d3099e2d,61cdc1b69b69f486654a41a95314914489399fc3a7f89947de277a214784d31c,2ec051481e5ff729bbc803197555984932117f0cdcfc2224a7427067ac761362,6aa509451abaff683b05d344b9b053d9de128c26174830b18dbd2f736350c7fc,cd3603f55592ae25d3375d415d4fccf225a298b09b60d08c833b03ef0b6780f0,e6debbd88c0cbdf4ef20f5e0f4496782c819779134e2bd964e3578ff554d4245,8a6f07dab2a8a2a3f089aaa530ce3dd43a0361266ffea188cd4a5f16d13e93c3,8cdeb45429e7d24958ea2e076fd098ea3b6e372244b1532987fcddb506b86753,5e6e25d8cad83d7fde300171800109dcd70739260c6639cda9aea6c4eaddcca4,ea029963fd4ed091c1f2a64da4e6c760a5361a580a133ea80db807ee1940ab85,06860dde2fe30280b4c7d0d211cd51edf71989f6d4ecf99faf30635638fac094,f2da7045ba712187a7a63476cca9240d327a65010b5a780d736f8708a3c65d00,72b1795eabd38a6bf68a2d1fdc90c94a42fab58507c34941e6c13e159c569636
"10","1","45","45","45","0","0","45","0","45","45","45","0","0","30","0","0","0","1","0","45","202902","620290245","45","1342","0","1","45","45","13933","59","200000001","45","45","57","45","45","10","45","45"
"10","1","46","46","46","0","0","46","0","46","46","46","0","0","30","0","0","0","1","0","46","202902","620290246","46","1456","0","1","46","46","14638","64","200000001","46","46","59","46","46","10","46","46"
"10","1","47","47","47","0","0","47","0","47","47","47","0","0","30","0","0","0","1","0","47","202902","620290247","47","1469","0","1","47","47","15343","67","200000001","47","47","61","47","47","10","47","47"
"10","1","48","48","48","0","0","48","0","48","48","48","0","0","30","0","0","0","1","0","48","202902","620290248","48","1483","0","1","48","48","16048","69","200000001","48","48","63","48","48","10","48","48"
"10","1","49","49","49","0","0","49","0","49","49","49","0","0","30","0","0","0","1","0","49","202902","620290249","49","1496","0","1","49","49","16753","72","200000001","49","49","64","49","49","10","49","49"
"10","1","50","50","50","0","0","50","0","50","50","50","0","0","30","0","0","0","1","0","50","202902","620290250","50","1509","0","1","50","50","17458","74","200000001","50","50","66","50","50","10","50","50"
"10","1","51","51","51","0","0","51","0","51","51","51","0","0","30","0","0","0","1","0","51","202902","620290251","51","1523","0","1","51","51","18163","77","200000001","51","51","68","51","51","10","51","51"
"10","1","52","52","52","0","0","52","0","52","52","52","0","0","30","0","0","0","1","0","52","202902","620290252","52","1536","0","1","52","52","18868","79","200000001","52","52","70","52","52","10","52","52"
"10","1","53","53","53","0","0","53","0","53","53","53","0","0","30","0","0","0","1","0","53","202902","620290253","53","1593","0","1","53","53","20036","82","200000001","53","53","73","53","53","10","53","53"
"10","1","54","54","54","0","0","54","0","54","54","54","0","0","30","0","0","0","1","0","54","202902","620290254","54","1651","0","1","54","54","21203","85","200000001","54","54","77","54","54","10","54","54"
"10","1","55","55","55","0","0","55","0","55","55","55","0","0","30","0","0","0","1","0","55","202902","620290255","55","1708","0","1","55","55","22370","89","200000001","55","55","80","55","55","10","55","55"
"10","1","56","56","56","0","0","56","0","56","56","56","0","0","30","0","0","0","1","0","56","202902","620290256","56","1765","0","1","56","56","23538","92","200000001","56","56","83","56","56","10","56","56"
"10","1","57","57","57","0","0","57","0","57","57","57","0","0","30","0","0","0","1","0","57","202902","620290257","57","1842","0","1","57","57","24717","96","200000001","57","57","86","57","57","10","57","57"
"10","1","58","58","58","0","0","58","0","58","58","58","0","0","30","0","0","0","1","0","58","202902","620290258","58","1917","0","1","58","58","25896","100","200000001","58","58","89","58","58","10","58","58"
"10","1","59","59","59","0","0","59","0","59","59","59","0","0","30","0","0","0","1","0","59","202902","620290259","59","1994","0","1","59","59","27077","104","200000001","59","59","93","59","59","10","59","59"
"10","1","60","60","60","0","0","60","0","60","60","60","0","0","30","0","0","0","1","0","60","202902","620290260","60","2070","0","1","60","60","28256","107","200000001","60","60","96","60","60","10","60","60"
"10","1","61","61","61","0","0","61","0","61","61","61","0","0","30","0","0","0","1","0","61","202902","620290261","61","2146","0","1","61","61","29435","111","200000001","61","61","99","61","61","10","61","61"
"10","1","62","62","62","0","0","62","0","62","62","62","0","0","30","0","0","0","1","0","62","202902","620290262","62","2297","0","1","62","62","29975","116","200000001","62","62","99","62","62","10","62","62"
"10","1","63","63","63","0","0","63","0","63","63","63","0","0","30","0","0","0","1","0","63","202902","620290263","63","2449","0","1","63","63","30514","122","200000001","63","63","100","63","63","10","63","63"
"10","1","64","64","64","0","0","64","0","64","64","64","0","0","30","0","0","0","1","0","64","202902","620290264","64","2600","0","1","64","64","31054","127","200000001","64","64","100","64","64","10","64","64"
"10","1","65","65","65","0","0","65","0","65","65","65","0","0","30","0","0","0","1","0","65","202902","620290265","65","2752","0","1","65","65","31594","132","200000001","65","65","101","65","65","10","65","65"
"10","1","66","66","66","0","0","66","0","66","66","66","0","0","30","0","0","0","1","0","66","202902","620290266","66","2903","0","1","66","66","32133","137","200000001","66","66","101","66","66","10","66","66"
"10","1","67","67","67","0","0","67","0","67","67","67","0","0","30","0","0","0","1","0","67","202902","620290267","67","3055","0","1","67","67","32673","143","200000001","67","67","102","67","67","10","67","67"
"10","1","68","68","68","0","0","68","0","68","68","68","0","0","30","0","0","0","1","0","68","202902","620290268","68","3206","0","1","68","68","33213","148","200000001","68","68","102","68","68","10","68","68"
"10","1","69","69","69","0","0","69","0","69","69","69","0","0","30","0","0","0","1","0","69","202902","620290269","69","3358","0","1","69","69","33752","153","200000001","69","69","103","69","69","10","69","69"
"10","1","70","70","70","0","0","70","0","70","70","70","0","0","30","0","0","0","1","0","70","202902","620290270","70","3509","0","1","70","70","34292","159","200000001","70","70","103","70","70","10","70","70"
"10","1","71","71","71","0","0","71","0","71","71","71","0","0","30","0","0","0","1","0","71","202902","620290271","71","3661","0","1","71","71","34832","164","200000001","71","71","103","71","71","10","71","71"
"10","1","1","1","1","0","0","1","0","1","1","1","0","0","30","26","0","0","1","0","1","203000","620300001","1","0","0","1","1","1","228","3","200000001","1","1","2","1","1","10","1","1"
"10","1","2","2","2","0","0","2","0","2","2","2","0","0","30","34","0","0","1","0","2","203000","620300002","2","0","0","1","2","2","300","5","200000001","2","2","3","2","2","10","2","2"
"10","1","3","3","3","0","0","3","0","3","3","3","0","0","30","45","0","0","1","0","3","203000","620300003","3","0","0","1","3","3","372","6","200000001","3","3","4","3","3","10","3","3"
"10","1","4","4","4","0","0","4","0","4","4","4","0","0","30","106","0","0","1","0","4","203000","620300004","4","0","0","1","4","4","410","10","200000001","4","4","6","4","4","10","4","4"
"10","1","5","5","5","0","0","5","0","5","5","5","0","0","30","106","0","0","1","0","5","203000","620300005","5","0","0","1","5","5","410","10","200000001","5","5","6","5","5","10","5","5"
"10","1","6","6","6","0","0","6","0","6","6","6","0","0","30","110","0","0","1","0","6","203000","620300006","6","0","0","1","6","6","405","10","200000001","6","6","7","6","6","10","6","6"
"10","1","7","7","7","0","0","7","0","7","7","7","0","0","30","154","0","0","1","0","7","203000","620300007","7","0","0","1","7","7","499","11","200000001","7","7","8","7","7","10","7","7"
"10","1","8","8","8","0","0","8","0","8","8","8","0","0","30","199","0","0","1","0","8","203000","620300008","8","0","0","1","8","8","592","13","200000001","8","8","9","8","8","10","8","8"
"10","1","9","9","9","0","0","9","0","9","9","9","0","0","30","203","0","0","1","0","9","203000","620300009","9","0","0","1","9","9","609","13","200000001","9","9","9","9","9","10","9","9"
"10","1","10","10","10","0","0","10","0","10","10","10","0","0","30","209","0","0","1","0","10","203000","620300010","10","0","0","1","10","10","626","14","200000001","10","10","11","10","10","10","10","10"
"10","1","11","11","11","0","0","11","0","11","11","11","0","0","30","214","0","0","1","0","11","203000","620300011","11","0","0","1","11","11","643","14","200000001","11","11","11","11","11","10","11","11"
"10","1","12","12","12","0","0","12","0","12","12","12","0","0","30","218","0","0","1","0","12","203000","620300012","12","0","0","1","12","12","660","14","200000001","12","12","11","12","12","10","12","12"
"10","1","13","13","13","0","0","13","0","13","13","13","0","0","30","231","0","0","1","0","13","203000","620300013","13","0","0","1","13","13","782","15","200000001","13","13","12","13","13","10","13","13"
"10","1","14","14","14","0","0","14","0","14","14","14","0","0","30","240","0","0","1","0","14","203000","620300014","14","0","0","1","14","14","904","16","200000001","14","14","13","14","14","10","14","14"
"10","1","15","15","15","0","0","15","0","15","15","15","0","0","30","252","0","0","1","0","15","203000","620300015","15","0","0","1","15","15","1026","16","200000001","15","15","13","15","15","10","15","15"
"10","1","16","16","16","0","0","16","0","16","16","16","0","0","30","263","0","0","1","0","16","203000","620300016","16","0","0","1","16","16","1148","16","200000001","16","16","14","16","16","10","16","16"
"10","1","17","17","17","0","0","17","0","17","17","17","0","0","30","304","0","0","1","0","17","203000","620300017","17","0","0","1","17","17","1348","16","200000001","17","17","15","17","17","10","17","17"
"10","1","18","18","18","0","0","18","0","18","18","18","0","0","30","344","0","0","1","0","18","203000","620300018","18","0","0","1","18","18","1549","16","200000001","18","18","15","18","18","10","18","18"
"10","1","19","19","19","0","0","19","0","19","19","19","0","0","30","348","0","0","1","0","19","203000","620300019","19","0","0","1","19","19","1690","17","200000001","19","19","15","19","19","10","19","19"
"10","1","20","20","20","0","0","20","0","20","20","20","0","0","30","353","0","0","1","0","20","203000","620300020","20","0","0","1","20","20","1756","17","200000001","20","20","15","20","20","10","20","20"
"10","1","21","21","21","0","0","21","0","21","21","21","0","0","30","358","0","0","1","0","21","203000","620300021","21","0","0","1","21","21","1822","17","200000001","21","21","15","21","21","10","21","21"
"10","1","22","22","22","0","0","22","0","22","22","22","0","0","30","393","0","0","1","0","22","203000","620300022","22","0","0","1","22","22","1881","18","200000001","22","22","16","22","22","10","22","22"
"10","1","23","23","23","0","0","23","0","23","23","23","0","0","30","393","0","0","1","0","23","203000","620300023","23","0","0","1","23","23","1974","18","200000001","23","23","16","23","23","10","23","23"
"10","1","24","24","24","0","0","24","0","24","24","24","0","0","30","558","0","0","1","0","24","203000","620300024","24","0","0","1","24","24","2142","25","200000001","24","24","23","24","24","10","24","24"
"10","1","25","25","25","0","0","25","0","25","25","25","0","0","30","579","0","0","1","0","25","203000","620300025","25","0","0","1","25","25","2310","26","200000001","25","25","25","25","25","10","25","25"
"10","1","26","26","26","0","0","26","0","26","26","26","0","0","30","645","0","0","1","0","26","203000","620300026","26","0","0","1","26","26","2370","26","200000001","26","26","25","26","26","10","26","26"
"10","1","27","27","27","0","0","27","0","27","27","27","0","0","30","650","0","0","1","0","27","203000","620300027","27","0","0","1","27","27","2426","26","200000001","27","27","25","27","27","10","27","27"
"10","1","28","28","28","0","0","28","0","28","28","28","0","0","30","653","0","0","1","0","28","203000","620300028","28","0","0","1","28","28","2481","26","200000001","28","28","25","28","28","10","28","28"
"10","1","29","29","29","0","0","29","0","29","29","29","0","0","30","761","0","0","1","0","29","203000","620300029","29","0","0","1","29","29","3312","29","200000001","29","29","27","29","29","10","29","29"
"10","1","30","30","30","0","0","30","0","30","30","30","0","0","30","833","0","0","1","0","30","203000","620300030","30","0","0","1","30","30","3340","30","200000001","30","30","27","30","30","10","30","30"
"10","1","31","31","31","0","0","31","0","31","31","31","0","0","30","835","0","0","1","0","31","203000","620300031","31","0","0","1","31","31","3349","30","200000001","31","31","27","31","31","10","31","31"
"10","1","32","32","32","0","0","32","0","32","32","32","0","0","30","835","0","0","1","0","32","203000","620300032","32","0","0","1","32","32","3357","30","200000001","32","32","27","32","32","10","32","32"
"10","1","33","33","33","0","0","33","0","33","33","33","0","0","30","837","0","0","1","0","33","203000","620300033","33","0","0","1","33","33","3365","30","200000001","33","33","27","33","33","10","33","33"
"10","1","34","34","34","0","0","34","0","34","34","34","0","0","30","937","0","0","1","0","34","203000","620300034","34","0","0","1","34","34","3909","30","200000001","34","34","27","34","34","10","34","34"
"10","1","35","35","35","0","0","35","0","35","35","35","0","0","30","943","0","0","1","0","35","203000","620300035","35","0","0","1","35","35","3949","31","200000001","35","35","27","35","35","10","35","35"
"10","1","36","36","36","0","0","36","0","36","36","36","0","0","30","974","0","0","1","0","36","203000","620300036","36","0","0","1","36","36","4288","31","200000001","36","36","27","36","36","10","36","36"
"10","1","37","37","37","0","0","37","0","37","37","37","0","0","30","1054","0","0","1","0","37","203000","620300037","37","0","0","1","37","37","4768","33","200000001","37","37","29","37","37","10","37","37"
"10","1","38","38","38","0","0","38","0","38","38","38","0","0","30","1131","0","0","1","0","38","203000","620300038","38","0","0","1","38","38","5247","44","200000001","38","38","40","38","38","10","38","38"
"10","1","39","39","39","0","0","39","0","39","39","39","0","0","30","1279","0","0","1","0","39","203000","620300039","39","0","0","1","39","39","5776","44","200000001","39","39","40","39","39","10","39","39"
"10","1","40","40","40","0","0","40","0","40","40","40","0","0","30","1427","0","0","1","0","40","203000","620300040","40","0","0","1","40","40","6304","44","200000001","40","40","40","40","40","10","40","40"
"10","1","41","41","41","0","0","41","0","41","41","41","0","0","30","1624","0","0","1","0","41","203000","620300041","41","0","0","1","41","41","7919","45","200000001","41","41","42","41","41","10","41","41"
"10","1","42","42","42","0","0","42","0","42","42","42","0","0","30","1822","0","0","1","0","42","203000","620300042","42","0","0","1","42","42","9534","46","200000001","42","42","42","42","42","10","42","42"
"10","1","43","43","43","0","0","43","0","43","43","43","0","0","30","1852","0","0","1","0","43","203000","620300043","43","0","0","1","43","43","9578","47","200000001","43","43","43","43","43","10","43","43"
"10","1","44","44","44","0","0","44","0","44","44","44","0","0","30","1882","0","0","1","0","44","203000","620300044","44","0","0","1","44","44","9622","48","200000001","44","44","43","44","44","10","44","44"
"10","1","45","45","45","0","0","45","0","45","45","45","0","0","30","1912","0","0","1","0","45","203000","620300045","45","0","0","1","45","45","9667","49","200000001","45","45","44","45","45","10","45","45"
"10","1","46","46","46","0","0","46","0","46","46","46","0","0","30","1984","0","0","1","0","46","203000","620300046","46","0","0","1","46","46","10190","52","200000001","46","46","46","46","46","10","46","46"
"10","1","47","47","47","0","0","47","0","47","47","47","0","0","30","2054","0","0","1","0","47","203000","620300047","47","0","0","1","47","47","10713","54","200000001","47","47","48","47","47","10","47","47"
"10","1","48","48","48","0","0","48","0","48","48","48","0","0","30","2127","0","0","1","0","48","203000","620300048","48","0","0","1","48","48","10713","56","200000001","48","48","52","48","48","10","48","48"
"10","1","49","49","49","0","0","49","0","49","49","49","0","0","30","2127","0","0","1","0","49","203000","620300049","49","0","0","1","49","49","10713","56","200000001","49","49","52","49","49","10","49","49"
"10","1","50","50","50","0","0","50","0","50","50","50","0","0","30","2179","0","0","1","0","50","203000","620300050","50","0","0","1","50","50","10803","57","200000001","50","50","57","50","50","10","50","50"
"10","1","51","51","51","0","0","51","0","51","51","51","0","0","30","2232","0","0","1","0","51","203000","620300051","51","0","0","1","51","51","10893","59","200000001","51","51","62","51","51","10","51","51"
"10","1","52","52","52","0","0","52","0","52","52","52","0","0","30","2232","0","0","1","0","52","203000","620300052","52","0","0","1","52","52","10893","59","200000001","52","52","63","52","52","10","52","52"
"10","1","53","53","53","0","0","53","0","53","53","53","0","0","30","2337","0","0","1","0","53","203000","620300053","53","0","0","1","53","53","11341","60","200000001","53","53","63","53","53","10","53","53"
"10","1","54","54","54","0","0","54","0","54","54","54","0","0","30","2441","0","0","1","0","54","203000","620300054","54","0","0","1","54","54","11789","60","200000001","54","54","63","54","54","10","54","54"
"10","1","55","55","55","0","0","55","0","55","55","55","0","0","30","2510","0","0","1","0","55","203000","620300055","55","0","0","1","55","55","12386","60","200000001","55","55","63","55","55","10","55","55"
"10","1","56","56","56","0","0","56","0","56","56","56","0","0","30","2580","0","0","1","0","56","203000","620300056","56","0","0","1","56","56","12984","60","200000001","56","56","63","56","56","10","56","56"
"10","1","57","57","57","0","0","57","0","57","57","57","0","0","30","2823","0","0","1","0","57","203000","620300057","57","0","0","1","57","57","13581","61","200000001","57","57","65","57","57","10","57","57"
"10","1","58","58","58","0","0","58","0","58","58","58","0","0","30","3066","0","0","1","0","58","203000","620300058","58","0","0","1","58","58","14179","61","200000001","58","58","66","58","58","10","58","58"
"10","1","59","59","59","0","0","59","0","59","59","59","0","0","30","3379","0","0","1","0","59","203000","620300059","59","0","0","1","59","59","14776","62","200000001","59","59","67","59","59","10","59","59"
"10","1","60","60","60","0","0","60","0","60","60","60","0","0","30","3692","0","0","1","0","60","203000","620300060","60","0","0","1","60","60","15374","62","200000001","60","60","68","60","60","10","60","60"
"10","1","61","61","61","0","0","61","0","61","61","61","0","0","30","4005","0","0","1","0","61","203000","620300061","61","0","0","1","61","61","15971","63","200000001","61","61","70","61","61","10","61","61"
"10","1","62","62","62","0","0","62","0","62","62","62","0","0","30","4120","0","0","1","0","62","203000","620300062","62","0","0","1","62","62","16310","64","200000001","62","62","71","62","62","10","62","62"
"10","1","63","63","63","0","0","63","0","63","63","63","0","0","30","4235","0","0","1","0","63","203000","620300063","63","0","0","1","63","63","16649","65","200000001","63","63","73","63","63","10","63","63"
"10","1","64","64","64","0","0","64","0","64","64","64","0","0","30","4350","0","0","1","0","64","203000","620300064","64","0","0","1","64","64","16987","66","200000001","64","64","74","64","64","10","64","64"
"10","1","65","65","65","0","0","65","0","65","65","65","0","0","30","4465","0","0","1","0","65","203000","620300065","65","0","0","1","65","65","17326","67","200000001","65","65","76","65","65","10","65","65"
"10","1","66","66","66","0","0","66","0","66","66","66","0","0","30","4579","0","0","1","0","66","203000","620300066","66","0","0","1","66","66","17665","67","200000001","66","66","77","66","66","10","66","66"
"10","1","67","67","67","0","0","67","0","67","67","67","0","0","30","4694","0","0","1","0","67","203000","620300067","67","0","0","1","67","67","18004","68","200000001","67","67","79","67","67","10","67","67"
"10","1","68","68","68","0","0","68","0","68","68","68","0","0","30","4809","0","0","1","0","68","203000","620300068","68","0","0","1","68","68","18343","69","200000001","68","68","80","68","68","10","68","68"
"10","1","69","69","69","0","0","69","0","69","69","69","0","0","30","4924","0","0","1","0","69","203000","620300069","69","0","0","1","69","69","18681","70","200000001","69","69","82","69","69","10","69","69"
"10","1","70","70","70","0","0","70","0","70","70","70","0","0","30","5039","0","0","1","0","70","203000","620300070","70","0","0","1","70","70","19020","71","200000001","70","70","83","70","70","10","70","70"
"10","1","71","71","71","0","0","71","0","71","71","71","0","0","30","5154","0","0","1","0","71","203000","620300071","71","0","0","1","71","71","19359","72","200000001","71","71","85","71","71","10","71","71"
"10","1","1","1","1","0","0","1","0","1","1","1","0","0","30","16","0","0","1","0","1","203001","620300101","1","0","0","1","1","1","383","4","200000001","1","1","2","1","1","10","1","1"
"10","1","2","2","2","0","0","2","0","2","2","2","0","0","30","21","0","0","1","0","2","203001","620300102","2","0","0","1","2","2","504","6","200000005","2","2","3","2","2","10","2","2"
"10","1","3","3","3","0","0","3","0","3","3","3","0","0","30","27","0","0","1","0","3","203001","620300103","3","0","0","1","3","3","625","8","200000005","3","3","4","3","3","10","3","3"
"10","1","4","4","4","0","0","4","0","4","4","4","0","0","30","65","0","0","1","0","4","203001","620300104","4","0","0","1","4","4","689","13","200000005","4","4","6","4","4","10","4","4"
"10","1","5","5","5","0","0","5","0","5","5","5","0","0","30","65","0","0","1","0","5","203001","620300105","5","0","0","1","5","5","689","13","200000005","5","5","6","5","5","10","5","5"
"10","1","6","6","6","0","0","6","0","6","6","6","0","0","30","67","0","0","1","0","6","203001","620300106","6","0","0","1","6","6","681","13","200000005","6","6","7","6","6","10","6","6"
"10","1","7","7","7","0","0","7","0","7","7","7","0","0","30","94","0","0","1","0","7","203001","620300107","7","0","0","1","7","7","839","14","200000005","7","7","8","7","7","10","7","7"
"10","1","8","8","8","0","0","8","0","8","8","8","0","0","30","121","0","0","1","0","8","203001","620300108","8","0","0","1","8","8","995","16","200000005","8","8","9","8","8","10","8","8"
"10","1","9","9","9","0","0","9","0","9","9","9","0","0","30","124","0","0","1","0","9","203001","620300109","9","0","0","1","9","9","1023","16","200000005","9","9","9","9","9","10","9","9"
"10","1","10","10","10","0","0","10","0","10","10","10","0","0","30","128","0","0","1","0","10","203001","620300110","10","0","0","1","10","10","1053","18","200000005","10","10","10","10","10","10","10","10"
"10","1","11","11","11","0","0","11","0","11","11","11","0","0","30","130","0","0","1","0","11","203001","620300111","11","0","0","1","11","11","1081","18","200000005","11","11","10","11","11","10","11","11"
"10","1","12","12","12","0","0","12","0","12","12","12","0","0","30","133","0","0","1","0","12","203001","620300112","12","0","0","1","12","12","1109","18","200000005","12","12","10","12","12","10","12","12"
"10","1","13","13","13","0","0","13","0","13","13","13","0","0","30","141","0","0","1","0","13","203001","620300113","13","0","0","1","13","13","1314","20","200000005","13","13","11","13","13","10","13","13"
"10","1","14","14","14","0","0","14","0","14","14","14","0","0","30","146","0","0","1","0","14","203001","620300114","14","0","0","1","14","14","1520","21","200000005","14","14","13","14","14","10","14","14"
"10","1","15","15","15","0","0","15","0","15","15","15","0","0","30","154","0","0","1","0","15","203001","620300115","15","0","0","1","15","15","1724","21","200000005","15","15","13","15","15","10","15","15"
"10","1","16","16","16","0","0","16","0","16","16","16","0","0","30","160","0","0","1","0","16","203001","620300116","16","0","0","1","16","16","1929","21","200000005","16","16","14","16","16","10","16","16"
"10","1","17","17","17","0","0","17","0","17","17","17","0","0","30","185","0","0","1","0","17","203001","620300117","17","0","0","1","17","17","2266","21","200000005","17","17","15","17","17","10","17","17"
"10","1","18","18","18","0","0","18","0","18","18","18","0","0","30","210","0","0","1","0","18","203001","620300118","18","0","0","1","18","18","2603","21","200000005","18","18","15","18","18","10","18","18"
"10","1","19","19","19","0","0","19","0","19","19","19","0","0","30","212","0","0","1","0","19","203001","620300119","19","0","0","1","19","19","2840","22","200000005","19","19","15","19","19","10","19","19"
"10","1","20","20","20","0","0","20","0","20","20","20","0","0","30","215","0","0","1","0","20","203001","620300120","20","0","0","1","20","20","2952","22","200000005","20","20","15","20","20","10","20","20"
"10","1","21","21","21","0","0","21","0","21","21","21","0","0","30","218","0","0","1","0","21","203001","620300121","21","0","0","1","21","21","3063","22","200000005","21","21","15","21","21","10","21","21"
"10","1","22","22","22","0","0","22","0","22","22","22","0","0","30","239","0","0","1","0","22","203001","620300122","22","0","0","1","22","22","3162","23","200000005","22","22","16","22","22","10","22","22"
"10","1","23","23","23","0","0","23","0","23","23","23","0","0","30","239","0","0","1","0","23","203001","620300123","23","0","0","1","23","23","3318","23","200000005","23","23","16","23","23","10","23","23"
"10","1","24","24","24","0","0","24","0","24","24","24","0","0","30","340","0","0","1","0","24","203001","620300124","24","0","0","1","24","24","3601","33","200000005","24","24","23","24","24","10","24","24"
"10","1","25","25","25","0","0","25","0","25","25","25","0","0","30","353","0","0","1","0","25","203001","620300125","25","0","0","1","25","25","3883","34","200000005","25","25","24","25","25","10","25","25"
"10","1","26","26","26","0","0","26","0","26","26","26","0","0","30","393","0","0","1","0","26","203001","620300126","26","0","0","1","26","26","3983","34","200000005","26","26","24","26","26","10","26","26"
"10","1","27","27","27","0","0","27","0","27","27","27","0","0","30","396","0","0","1","0","27","203001","620300127","27","0","0","1","27","27","4077","34","200000005","27","27","24","27","27","10","27","27"
"10","1","28","28","28","0","0","28","0","28","28","28","0","0","30","398","0","0","1","0","28","203001","620300128","28","0","0","1","28","28","4170","34","200000005","28","28","24","28","28","10","28","28"
"10","1","29","29","29","0","0","29","0","29","29","29","0","0","30","464","0","0","1","0","29","203001","620300129","29","0","0","1","29","29","5566","37","200000005","29","29","26","29","29","10","29","29"
"10","1","30","30","30","0","0","30","0","30","30","30","0","0","30","508","0","0","1","0","30","203001","620300130","30","0","0","1","30","30","5615","38","200000005","30","30","26","30","30","10","30","30"
"10","1","31","31","31","0","0","31","0","31","31","31","0","0","30","509","0","0","1","0","31","203001","620300131","31","0","0","1","31","31","5628","38","200000005","31","31","26","31","31","10","31","31"
"10","1","32","32","32","0","0","32","0","32","32","32","0","0","30","509","0","0","1","0","32","203001","620300132","32","0","0","1","32","32","5642","38","200000005","32","32","26","32","32","10","32","32"
"10","1","33","33","33","0","0","33","0","33","33","33","0","0","30","510","0","0","1","0","33","203001","620300133","33","0","0","1","33","33","5656","38","200000005","33","33","26","33","33","10","33","33"
"10","1","34","34","34","0","0","34","0","34","34","34","0","0","30","571","0","0","1","0","34","203001","620300134","34","0","0","1","34","34","6570","38","200000005","34","34","26","34","34","10","34","34"
"10","1","35","35","35","0","0","35","0","35","35","35","0","0","30","575","0","0","1","0","35","203001","620300135","35","0","0","1","35","35","6638","39","200000005","35","35","26","35","35","10","35","35"
"10","1","36","36","36","0","0","36","0","36","36","36","0","0","30","594","0","0","1","0","36","203001","620300136","36","0","0","1","36","36","7208","39","200000005","36","36","26","36","36","10","36","36"
"10","1","37","37","37","0","0","37","0","37","37","37","0","0","30","642","0","0","1","0","37","203001","620300137","37","0","0","1","37","37","8013","43","200000005","37","37","28","37","37","10","37","37"
"10","1","38","38","38","0","0","38","0","38","38","38","0","0","30","690","0","0","1","0","38","203001","620300138","38","0","0","1","38","38","8819","57","200000005","38","38","40","38","38","10","38","38"
"10","1","39","39","39","0","0","39","0","39","39","39","0","0","30","780","0","0","1","0","39","203001","620300139","39","0","0","1","39","39","9708","57","200000005","39","39","40","39","39","10","39","39"
"10","1","40","40","40","0","0","40","0","40","40","40","0","0","30","870","0","0","1","0","40","203001","620300140","40","0","0","1","40","40","10596","57","200000005","40","40","40","40","40","10","40","40"
"10","1","41","41","41","0","0","41","0","41","41","41","0","0","30","990","0","0","1","0","41","203001","620300141","41","0","0","1","41","41","13310","58","200000005","41","41","41","41","41","10","41","41"
