e01c23535a4fb42759045f4ddff17fb72917d4803325cd0a60e0777b25283c4a,b5698f3df295ee55be12c7faad70031da3b193d73608477910d54f37de1e743c,c07211f87f6f30209e28f223160146ccafd99f813910d19f7a0ce6ec9269a1fd,8cb2ae7d89d7350c15cd6493feba435f65802a9275775f217dc713d113ee704d,cd7d44ff6ff9ac8ed35ac415ad1c69bdafcce6780c15d1368559f7430c9a1dc4,c693608856cffa9b5ef383351b9d156f1f01f640c812f3b3324cdc9d92135e72,dc97112a5df64bb30526f8913ee23ca4b05a3b8985948ca82df1bef413da174e,a6cd22e76629e72ae9680384e3cdfc9443a6cb79745e4a0245748e3e0210f9f2,eae98be5bd897dcd8370218143722237c5b9db641868299b82d86cd9b1133618,090dbd234c8acf7c5c30983ea8e36cccd42981d10dc909e8a66b2888a0dca6f8,61950a12235b4c56c0ce97c53806eeacb51676ca6be4eec7fb024cded8af3e19,0654bcaa4b2849ba57864815853882a389d25bf49b42a7801a5e802c4772ecad,66792862f8ef941b1b9380fc1b9ff16b36932f8df6eb51407e877c4616e11973,89d7950a64c84537edc59d81c1f76efbb9d21879b7755b11c4bc6469e32b2bfd,aa41b4a73a7323e8255827641d53cd07215f8d48363c85fbb9860b286ea875d2,8b8ec8f009701e4c4498b7daec0c3c3a411af8ec935ecad29e557d9f2b351dca,451154f0158b04377d198b32324b49602a8183bb063d8bc485fb04d8beb614bd,2b2e0637cb28eb67fc19032a0f7ec9c36dec1319bf5de33865c1668800125ce7,c85514bb7e4259e0f5dd6bfab69f03862f2c845c3d7c5ca1b771759f265898f0,7b6069799e68c3c673b998cb83b64753a9699893967b0f1451c2288b777eb0cf,a7db11d3c7feee22f5b98b1ece07afd0b658ada69982b793909889e8b4548db3,a97d0f979322965bcad3fc54a7274d2ba6eff6dcb35e5c6f3b40abecb94308eb,4bfa9485d871286a722e0cb39b69bf3c4e2394d56ba77721fc1bb4da8db2436b,51e9c0302b8cb05fcc73ef5f5302f5d4a2fbe8961fd478ef608c10de9e777474,d26f0e0299b9c6bc13d159c0187b6bec92f49619c4674c9d1feee8b314b3e4fc,3bb8d7eebecfc8e59bde6bfd417462c1861b097700624bdb3d2111192bc717d9,598165cd1ca2dc053d25210ca813385dc033d8c471945d1df72a19d38c1b0f32,c691756d956981e9bc93fa1ba261c7918cab99170bf859328834b35b3185768e,69be6ea4597d639c1302a6baf1d41ec5f89b8d162de14496f10f6417ccb0f26a,41765f9ee4f271ce23ecd37e0ae2c8c550a794d4d25592b67b894ce4e72397a9,88aa0b893d5f65bc62d75322f1086e2e121c99363526086c95db665e9618ef3a,bd59c091e14c3b8c16b16f9fdeabb626f6b547a1443fee8166e4a895e7c1a5cb,3054890437bc01de0893b58b3622a08894294d6303bfa1168950d6d880879cea,d01800f7a57261a7b850d50fdc864aa2b1e7c7a6c4cbf3789d4c83cb48a92eae,fa4b5a6cccb25505cffabfd2e010d3da99caad23174f2dd7294fd7c3fc91859b,44fefae575a2729427b763df82a77b631eb3a4173044e8b2b8cfb5089ec3cf2c,3e3202aa084f0d666d2bf6f90cacda08b94ce001f0809968bd68b0dc66424e33,4f2d337b5ecf8bad4e74a017a21c56c50b5bea1bb73d740ed305b08a3e51a5bd,b57255d88fda82ed6073adb51380c88369099b1b543edb0fab9f47ec11e1ac22,4b560fddf707074c4e23d9b1f61daaff58556ee5cc32c428cfa6ba98c8039f07
"0","0","13","13","13","13","0","10","13","1","13","13","258","670380013","17","30","13","203800","0","0","10","13","200000001","10","13","0","13","13","13","13","13","13","0","1","13","0","0","0","1","1678"
"0","0","14","14","14","14","0","11","14","1","14","14","283","670380014","18","30","14","203800","0","0","10","14","200000001","10","14","0","14","14","14","14","14","14","0","1","14","0","0","0","1","1940"
"0","0","15","15","15","15","0","11","15","1","15","15","307","670380015","18","30","15","203800","0","0","10","15","200000001","10","15","0","15","15","15","15","15","15","0","1","15","0","0","0","1","2201"
"0","0","16","16","16","16","0","12","16","1","16","16","331","670380016","18","30","16","203800","0","0","10","16","200000001","10","16","0","16","16","16","16","16","16","0","1","16","0","0","0","1","2463"
"0","0","17","17","17","17","0","13","17","1","17","17","374","670380017","18","30","17","203800","0","0","10","17","200000001","10","17","0","17","17","17","17","17","17","0","1","17","0","0","0","1","2893"
"0","0","18","18","18","18","0","13","18","1","18","18","416","670380018","18","30","18","203800","0","0","10","18","200000001","10","18","0","18","18","18","18","18","18","0","1","18","0","0","0","1","3323"
"0","0","19","19","19","19","0","13","19","1","19","19","424","670380019","19","30","19","203800","0","0","10","19","200000001","10","19","0","19","19","19","19","19","19","0","1","19","0","0","0","1","3626"
"0","0","20","20","20","20","0","13","20","1","20","20","439","670380020","19","30","20","203800","0","0","10","20","200000001","10","20","0","20","20","20","20","20","20","0","1","20","0","0","0","1","3768"
"0","0","21","21","21","21","0","13","21","1","21","21","454","670380021","19","30","21","203800","0","0","10","21","200000001","10","21","0","21","21","21","21","21","21","0","1","21","0","0","0","1","3910"
"0","0","22","22","22","22","0","14","22","1","22","22","482","670380022","20","30","22","203800","0","0","10","22","200000001","10","22","0","22","22","22","22","22","22","0","1","22","0","0","0","1","4036"
"0","0","23","23","23","23","0","14","23","1","23","23","482","670380023","20","30","23","203800","0","0","10","23","200000001","10","23","0","23","23","23","23","23","23","0","1","23","0","0","0","1","4236"
"0","0","24","24","24","24","0","20","24","1","24","24","633","670380024","28","30","24","203800","0","0","10","24","200000001","10","24","0","24","24","24","24","24","24","0","1","24","0","0","0","1","4597"
"0","0","25","25","25","25","0","21","25","1","25","25","639","670380025","29","30","25","203800","0","0","10","25","200000001","10","25","0","25","25","25","25","25","25","0","1","25","0","0","0","1","4957"
"0","0","26","26","26","26","0","21","26","1","26","26","639","670380026","29","30","26","203800","0","0","10","26","200000001","10","26","0","26","26","26","26","26","26","0","1","26","0","0","0","1","5057"
"0","0","27","27","27","27","0","22","27","1","27","27","646","670380027","29","30","27","203800","0","0","10","27","200000001","10","27","0","27","27","27","27","27","27","0","1","27","0","0","0","1","5177"
"0","0","28","28","28","28","0","23","28","1","28","28","687","670380028","31","30","28","203800","0","0","10","28","200000001","10","28","0","28","28","28","28","28","28","0","1","28","0","0","0","1","5828"
"0","0","29","29","29","29","0","23","29","1","29","29","734","670380029","31","30","29","203800","0","0","10","29","200000001","10","29","0","29","29","29","29","29","29","0","1","29","0","0","0","1","6987"
"0","0","30","30","30","30","0","23","30","1","30","30","785","670380030","32","30","30","203800","0","0","10","30","200000001","10","30","0","30","30","30","30","30","30","0","1","30","0","0","0","1","7048"
"0","0","31","31","31","31","0","23","31","1","31","31","787","670380031","32","30","31","203800","0","0","10","31","200000001","10","31","0","31","31","31","31","31","31","0","1","31","0","0","0","1","7065"
"0","0","58","58","58","58","0","23","58","1","58","58","790","670380032","32","30","32","203800","0","0","10","58","200000001","10","58","0","58","58","58","58","58","58","0","1","58","0","0","0","1","7083"
"0","0","59","59","59","59","0","23","59","1","59","59","792","670380033","32","30","33","203800","0","0","10","59","200000001","10","59","0","59","59","59","59","59","59","0","1","59","0","0","0","1","7100"
"0","0","60","60","60","60","0","23","60","1","60","60","794","670380034","32","30","34","203800","0","0","10","60","200000001","10","60","0","60","60","60","60","60","60","0","1","60","0","0","0","1","8247"
"0","0","61","61","61","61","0","23","61","1","61","61","800","670380035","33","30","35","203800","0","0","10","61","200000001","10","61","0","61","61","61","61","61","61","0","1","61","0","0","0","1","8333"
"0","0","62","62","62","62","0","23","62","1","62","62","845","670380036","33","30","36","203800","0","0","10","62","200000001","10","62","0","62","62","62","62","62","62","0","1","62","0","0","0","1","9048"
"0","0","63","63","63","63","0","25","63","1","63","63","936","670380037","36","30","37","203800","0","0","10","63","200000001","10","63","0","63","63","63","63","63","63","0","1","63","0","0","0","1","10059"
"0","0","64","64","64","64","0","35","64","1","64","64","1026","670380038","48","30","38","203800","0","0","10","64","200000001","10","64","0","64","64","64","64","64","64","0","1","64","0","0","0","1","11070"
"0","0","65","65","65","65","0","35","65","1","65","65","1143","670380039","48","30","39","203800","0","0","10","65","200000001","10","65","0","65","65","65","65","65","65","0","1","65","0","0","0","1","12186"
"0","0","66","66","66","66","0","35","66","1","66","66","1260","670380040","48","30","40","203800","0","0","10","66","200000001","10","66","0","66","66","66","66","66","66","0","1","66","0","0","0","1","13301"
"0","0","67","67","67","67","0","36","67","1","67","67","1371","670380041","49","30","41","203800","0","0","10","67","200000001","10","67","0","67","67","67","67","67","67","0","1","67","0","0","0","1","16708"
"0","0","42","42","42","42","0","36","42","1","42","42","1481","670380042","50","30","42","203800","0","0","10","42","200000001","10","42","0","42","42","42","42","42","42","0","1","42","0","0","0","1","20115"
"0","0","43","43","43","43","0","37","43","1","43","43","1484","670380043","51","30","43","203800","0","0","10","43","200000001","10","43","0","43","43","43","43","43","43","0","1","43","0","0","0","1","20209"
"0","0","44","44","44","44","0","37","44","1","44","44","1488","670380044","52","30","44","203800","0","0","10","44","200000001","10","44","0","44","44","44","44","44","44","0","1","44","0","0","0","1","20302"
"0","0","45","45","45","45","0","38","45","1","45","45","1491","670380045","53","30","45","203800","0","0","10","45","200000001","10","45","0","45","45","45","45","45","45","0","1","45","0","0","0","1","20396"
"0","0","46","46","46","46","0","40","46","1","46","46","1536","670380046","56","30","46","203800","0","0","10","46","200000001","10","46","0","46","46","46","46","46","46","0","1","46","0","0","0","1","21500"
"0","0","47","47","47","47","0","42","47","1","47","47","1581","670380047","58","30","47","203800","0","0","10","47","200000001","10","47","0","47","47","47","47","47","47","0","1","47","0","0","0","1","22604"
"0","0","48","48","48","48","0","45","48","1","48","48","1623","670380048","60","30","48","203800","0","0","10","48","200000001","10","48","0","48","48","48","48","48","48","0","1","48","0","0","0","1","22604"
"0","0","49","49","49","49","0","47","49","1","49","49","1664","670380049","63","30","49","203800","0","0","10","49","200000001","10","49","0","49","49","49","49","49","49","0","1","49","0","0","0","1","22604"
"0","0","50","50","50","50","0","50","50","1","50","50","1698","670380050","65","30","50","203800","0","0","10","50","200000001","10","50","0","50","50","50","50","50","50","0","1","50","0","0","0","1","22604"
"0","0","51","51","51","51","0","51","51","1","51","51","1732","670380051","66","30","51","203800","0","0","10","51","200000001","10","51","0","51","51","51","51","51","51","0","1","51","0","0","0","1","22604"
"0","0","52","52","52","52","0","51","52","1","52","52","1766","670380052","66","30","52","203800","0","0","10","52","200000001","10","52","0","52","52","52","52","52","52","0","1","52","0","0","0","1","22604"
"0","0","53","53","53","53","0","51","53","1","53","53","1800","670380053","66","30","53","203800","0","0","10","53","200000001","10","53","0","53","53","53","53","53","53","0","1","53","0","0","0","1","23104"
"0","0","54","54","54","54","0","51","54","1","54","54","1834","670380054","67","30","54","203800","0","0","10","54","200000001","10","54","0","54","54","54","54","54","54","0","1","54","0","0","0","1","23604"
"0","0","55","55","55","55","0","51","55","1","55","55","1868","670380055","67","30","55","203800","0","0","10","55","200000001","10","55","0","55","55","55","55","55","55","0","1","55","0","0","0","1","24104"
"0","0","56","56","56","56","0","51","56","1","56","56","1902","670380056","67","30","56","203800","0","0","10","56","200000001","10","56","0","56","56","56","56","56","56","0","1","56","0","0","0","1","24604"
"0","0","57","57","57","57","0","51","57","1","57","57","1952","670380057","67","30","57","203800","0","0","10","57","200000001","10","57","0","57","57","57","57","57","57","0","1","57","0","0","0","1","24604"
"0","0","58","58","58","58","0","72","58","1","58","58","2544","670380058","94","30","58","203800","0","0","10","58","200000001","10","58","0","58","58","58","58","58","58","0","1","58","0","0","0","1","30804"
"0","0","59","59","59","59","0","84","59","1","59","59","2924","670380059","107","30","59","203800","0","0","10","59","200000001","10","59","0","59","59","59","59","59","59","0","1","59","0","0","0","1","34604"
"0","0","60","60","60","60","0","84","60","1","60","60","3024","670380060","107","30","60","203800","0","0","10","60","200000001","10","60","0","60","60","60","60","60","60","0","1","60","0","0","0","1","35104"
"0","0","61","61","61","61","0","84","61","1","61","61","3124","670380061","108","30","61","203800","0","0","10","61","200000001","10","61","0","61","61","61","61","61","61","0","1","61","0","0","0","1","35604"
"0","0","62","62","62","62","0","84","62","1","62","62","3187","670380062","108","30","62","203800","0","0","10","62","200000001","10","62","0","62","62","62","62","62","62","0","1","62","0","0","0","1","35909"
"0","0","63","63","63","63","0","85","63","1","63","63","3249","670380063","109","30","63","203800","0","0","10","63","200000001","10","63","0","63","63","63","63","63","63","0","1","63","0","0","0","1","36215"
"0","0","64","64","64","64","0","85","64","1","64","64","3312","670380064","109","30","64","203800","0","0","10","64","200000001","10","64","0","64","64","64","64","64","64","0","1","64","0","0","0","1","36520"
"0","0","65","65","65","65","0","85","65","1","65","65","3374","670380065","109","30","65","203800","0","0","10","65","200000001","10","65","0","65","65","65","65","65","65","0","1","65","0","0","0","1","36826"
"0","0","66","66","66","66","0","85","66","1","66","66","3437","670380066","109","30","66","203800","0","0","10","66","200000001","10","66","0","66","66","66","66","66","66","0","1","66","0","0","0","1","37131"
"0","0","67","67","67","67","0","86","67","1","67","67","3500","670380067","110","30","67","203800","0","0","10","67","200000001","10","67","0","67","67","67","67","67","67","0","1","67","0","0","0","1","37437"
"0","0","68","68","68","68","0","86","68","1","68","68","3562","670380068","110","30","68","203800","0","0","10","68","200000001","10","68","0","68","68","68","68","68","68","0","1","68","0","0","0","1","37742"
"0","0","69","69","69","69","0","86","69","1","69","69","3625","670380069","110","30","69","203800","0","0","10","69","200000001","10","69","0","69","69","69","69","69","69","0","1","69","0","0","0","1","38047"
"0","0","70","70","70","70","0","86","70","1","70","70","3688","670380070","111","30","70","203800","0","0","10","70","200000001","10","70","0","70","70","70","70","70","70","0","1","70","0","0","0","1","38353"
"0","0","71","71","71","71","0","87","71","1","71","71","3750","670380071","111","30","71","203800","0","0","10","71","200000001","10","71","0","71","71","71","71","71","71","0","1","71","0","0","0","1","38658"
"0","0","1","1","1","1","0","2","1","1","1","1","40","670380101","4","30","1","203801","0","0","10","1","200000001","10","1","0","1","1","1","1","1","1","0","1","1","0","0","0","1","411"
"0","0","2","2","2","2","0","3","2","1","2","2","44","670380102","5","30","2","203801","0","0","10","2","200000001","10","2","0","2","2","2","2","2","2","0","1","2","0","0","0","1","539"
"0","0","3","3","3","3","0","4","3","1","3","3","48","670380103","6","30","3","203801","0","0","10","3","200000001","10","3","0","3","3","3","3","3","3","0","1","3","0","0","0","1","899"
"0","0","4","4","4","4","0","4","4","1","4","4","70","670380104","6","30","4","203801","0","0","10","4","200000001","10","4","0","4","4","4","4","4","4","0","1","4","0","0","0","1","793"
"0","0","5","5","5","5","0","4","5","1","5","5","104","670380105","8","30","5","203801","0","0","10","5","200000001","10","5","0","5","5","5","5","5","5","0","1","5","0","0","0","1","881"
"0","0","6","6","6","6","0","5","6","1","6","6","137","670380106","9","30","6","203801","0","0","10","6","200000001","10","6","0","6","6","6","6","6","6","0","1","6","0","0","0","1","966"
"0","0","7","7","7","7","0","6","7","1","7","7","170","670380107","10","30","7","203801","0","0","10","7","200000001","10","7","0","7","7","7","7","7","7","0","1","7","0","0","0","1","1190"
"0","0","8","8","8","8","0","7","8","1","8","8","202","670380108","11","30","8","203801","0","0","10","8","200000001","10","8","0","8","8","8","8","8","8","0","1","8","0","0","0","1","1412"
"0","0","9","9","9","9","0","7","9","1","9","9","218","670380109","11","30","9","203801","0","0","10","9","200000001","10","9","0","9","9","9","9","9","9","0","1","9","0","0","0","1","1452"
"0","0","10","10","10","10","0","8","10","1","10","10","232","670380110","13","30","10","203801","0","0","10","10","200000001","10","10","0","10","10","10","10","10","10","0","1","10","0","0","0","1","1494"
"0","0","11","11","11","11","0","8","11","1","11","11","248","670380111","13","30","11","203801","0","0","10","11","200000001","10","11","0","11","11","11","11","11","11","0","1","11","0","0","0","1","1534"
"0","0","12","12","12","12","0","8","12","1","12","12","262","670380112","13","30","12","203801","0","0","10","12","200000001","10","12","0","12","12","12","12","12","12","0","1","12","0","0","0","1","1574"
"0","0","13","13","13","13","0","9","13","1","13","13","289","670380113","14","30","13","203801","0","0","10","13","200000001","10","13","0","13","13","13","13","13","13","0","1","13","0","0","0","1","1865"
"0","0","14","14","14","14","0","10","14","1","14","14","316","670380114","15","30","14","203801","0","0","10","14","200000001","10","14","0","14","14","14","14","14","14","0","1","14","0","0","0","1","2156"
"0","0","15","15","15","15","0","10","15","1","15","15","344","670380115","15","30","15","203801","0","0","10","15","200000001","10","15","0","15","15","15","15","15","15","0","1","15","0","0","0","1","2447"
"0","0","16","16","16","16","0","11","16","1","16","16","371","670380116","15","30","16","203801","0","0","10","16","200000001","10","16","0","16","16","16","16","16","16","0","1","16","0","0","0","1","2738"
"0","0","17","17","17","17","0","12","17","1","17","17","396","670380117","18","30","17","203801","0","0","10","17","200000001","10","17","0","17","17","17","17","17","17","0","1","17","0","0","0","1","3029"
"0","0","18","18","18","18","0","13","18","1","18","18","423","670380118","19","30","18","203801","0","0","10","18","200000001","10","18","0","18","18","18","18","18","18","0","1","18","0","0","0","1","3320"
"0","0","19","19","19","19","0","13","19","1","19","19","450","670380119","19","30","19","203801","0","0","10","19","200000001","10","19","0","19","19","19","19","19","19","0","1","19","0","0","0","1","3610"
"0","0","20","20","20","20","0","13","20","1","20","20","478","670380120","20","30","20","203801","0","0","10","20","200000001","10","20","0","20","20","20","20","20","20","0","1","20","0","0","0","1","3901"
"0","0","21","21","21","21","0","13","21","1","21","21","492","670380121","20","30","21","203801","0","0","10","21","200000001","10","21","0","21","21","21","21","21","21","0","1","21","0","0","0","1","4115"
"0","0","22","22","22","22","0","13","22","1","22","22","508","670380122","20","30","22","203801","0","0","10","22","200000001","10","22","0","22","22","22","22","22","22","0","1","22","0","0","0","1","4328"
"0","0","23","23","23","23","0","13","23","1","23","23","522","670380123","20","30","23","203801","0","0","10","23","200000001","10","23","0","23","23","23","23","23","23","0","1","23","0","0","0","1","4542"
"0","0","24","24","24","24","0","22","24","1","24","24","604","670380124","30","30","24","203801","0","0","10","24","200000001","10","24","0","24","24","24","24","24","24","0","1","24","0","0","0","1","4512"
"0","0","25","25","25","25","0","22","25","1","25","25","636","670380125","30","30","25","203801","0","0","10","25","200000001","10","25","0","25","25","25","25","25","25","0","1","25","0","0","0","1","4897"
"0","0","26","26","26","26","0","22","26","1","26","26","666","670380126","31","30","26","203801","0","0","10","26","200000001","10","26","0","26","26","26","26","26","26","0","1","26","0","0","0","1","5278"
"0","0","27","27","27","27","0","22","27","1","27","27","697","670380127","31","30","27","203801","0","0","10","27","200000001","10","27","0","27","27","27","27","27","27","0","1","27","0","0","0","1","5663"
"0","0","28","28","28","28","0","22","28","1","28","28","727","670380128","31","30","28","203801","0","0","10","28","200000001","10","28","0","28","28","28","28","28","28","0","1","28","0","0","0","1","6047"
"0","0","29","29","29","29","0","22","29","1","29","29","758","670380129","33","30","29","203801","0","0","10","29","200000001","10","29","0","29","29","29","29","29","29","0","1","29","0","0","0","1","6428"
"0","0","30","30","30","30","0","22","30","1","30","30","788","670380130","33","30","30","203801","0","0","10","30","200000001","10","30","0","30","30","30","30","30","30","0","1","30","0","0","0","1","6813"
"0","0","31","31","31","31","0","23","31","1","31","31","852","670380131","34","30","31","203801","0","0","10","31","200000001","10","31","0","31","31","31","31","31","31","0","1","31","0","0","0","1","8118"
"0","0","32","32","32","32","0","25","32","1","32","32","917","670380132","36","30","32","203801","0","0","10","32","200000001","10","32","0","32","32","32","32","32","32","0","1","32","0","0","0","1","9420"
"0","0","33","33","33","33","0","26","33","1","33","33","979","670380133","38","30","33","203801","0","0","10","33","200000001","10","33","0","33","33","33","33","33","33","0","1","33","0","0","0","1","10725"
"0","0","34","34","34","34","0","27","34","1","34","34","1044","670380134","39","30","34","203801","0","0","10","34","200000001","10","34","0","34","34","34","34","34","34","0","1","34","0","0","0","1","12030"
"0","0","35","35","35","35","0","29","35","1","35","35","1108","670380135","40","30","35","203801","0","0","10","35","200000001","10","35","0","35","35","35","35","35","35","0","1","35","0","0","0","1","13332"
"0","0","36","36","36","36","0","30","36","1","36","36","1172","670380136","43","30","36","203801","0","0","10","36","200000001","10","36","0","36","36","36","36","36","36","0","1","36","0","0","0","1","14637"
"0","0","37","37","37","37","0","31","37","1","37","37","1236","670380137","44","30","37","203801","0","0","10","37","200000001","10","37","0","37","37","37","37","37","37","0","1","37","0","0","0","1","15939"
"0","0","38","38","38","38","0","32","38","1","38","38","1300","670380138","45","30","38","203801","0","0","10","38","200000001","10","38","0","38","38","38","38","38","38","0","1","38","0","0","0","1","17244"
"0","0","39","39","39","39","0","33","39","1","39","39","1363","670380139","46","30","39","203801","0","0","10","39","200000001","10","39","0","39","39","39","39","39","39","0","1","39","0","0","0","1","18549"
"0","0","40","40","40","40","0","35","40","1","40","40","1427","670380140","49","30","40","203801","0","0","10","40","200000001","10","40","0","40","40","40","40","40","40","0","1","40","0","0","0","1","19851"
"0","0","41","41","41","41","0","36","41","1","41","41","1460","670380141","49","30","41","203801","0","0","10","41","200000001","10","41","0","41","41","41","41","41","41","0","1","41","0","0","0","1","20036"
"0","0","42","42","42","42","0","36","42","1","42","42","1543","670380142","50","30","42","203801","0","0","10","42","200000001","10","42","0","42","42","42","42","42","42","0","1","42","0","0","0","1","21027"
"0","0","43","43","43","43","0","37","43","1","43","43","1574","670380143","52","30","43","203801","0","0","10","43","200000001","10","43","0","43","43","43","43","43","43","0","1","43","0","0","0","1","21454"
"0","0","44","44","44","44","0","38","44","1","44","44","1583","670380144","53","30","44","203801","0","0","10","44","200000001","10","44","0","44","44","44","44","44","44","0","1","44","0","0","0","1","21880"
"0","0","45","45","45","45","0","38","45","1","45","45","1667","670380145","53","30","45","203801","0","0","10","45","200000001","10","45","0","45","45","45","45","45","45","0","1","45","0","0","0","1","21943"
"0","0","46","46","46","46","0","40","46","1","46","46","1668","670380146","56","30","46","203801","0","0","10","46","200000001","10","46","0","46","46","46","46","46","46","0","1","46","0","0","0","1","22552"
"0","0","47","47","47","47","0","42","47","1","47","47","1696","670380147","58","30","47","203801","0","0","10","47","200000001","10","47","0","47","47","47","47","47","47","0","1","47","0","0","0","1","23160"
"0","0","48","48","48","48","0","42","48","1","48","48","1741","670380148","59","30","48","203801","0","0","10","48","200000001","10","48","0","48","48","48","48","48","48","0","1","48","0","0","0","1","23160"
"0","0","49","49","49","49","0","42","49","1","49","49","1785","670380149","59","30","49","203801","0","0","10","49","200000001","10","49","0","49","49","49","49","49","49","0","1","49","0","0","0","1","23160"
"0","0","50","50","50","50","0","50","50","1","50","50","1843","670380150","65","30","50","203801","0","0","10","50","200000001","10","50","0","50","50","50","50","50","50","0","1","50","0","0","0","1","23660"
"0","0","51","51","51","51","0","51","51","1","51","51","1900","670380151","66","30","51","203801","0","0","10","51","200000001","10","51","0","51","51","51","51","51","51","0","1","51","0","0","0","1","24160"
"0","0","52","52","52","52","0","51","52","1","52","52","1958","670380152","66","30","52","203801","0","0","10","52","200000001","10","52","0","52","52","52","52","52","52","0","1","52","0","0","0","1","24660"
"0","0","53","53","53","53","0","51","53","1","53","53","2016","670380153","66","30","53","203801","0","0","10","53","200000001","10","53","0","53","53","53","53","53","53","0","1","53","0","0","0","1","25160"
"0","0","54","54","54","54","0","51","54","1","54","54","2073","670380154","66","30","54","203801","0","0","10","54","200000001","10","54","0","54","54","54","54","54","54","0","1","54","0","0","0","1","25660"
"0","0","55","55","55","55","0","51","55","1","55","55","2131","670380155","66","30","55","203801","0","0","10","55","200000001","10","55","0","55","55","55","55","55","55","0","1","55","0","0","0","1","26160"
"0","0","56","56","56","56","0","51","56","1","56","56","2072","670380156","67","30","56","203801","0","0","10","56","200000001","10","56","0","56","56","56","56","56","56","0","1","56","0","0","0","1","27160"
"0","0","57","57","57","57","0","51","57","1","57","57","2099","670380157","67","30","57","203801","0","0","10","57","200000001","10","57","0","57","57","57","57","57","57","0","1","57","0","0","0","1","27410"
"0","0","58","58","58","58","0","51","58","1","58","58","2243","670380158","67","30","58","203801","0","0","10","58","200000001","10","58","0","58","58","58","58","58","58","0","1","58","0","0","0","1","28660"
"0","0","59","59","59","59","0","53","59","1","59","59","2154","670380159","68","30","59","203801","0","0","10","59","200000001","10","59","0","59","59","59","59","59","59","0","1","59","0","0","0","1","27910"
"0","0","60","60","60","60","0","54","60","1","60","60","2181","670380160","69","30","60","203801","0","0","10","60","200000001","10","60","0","60","60","60","60","60","60","0","1","60","0","0","0","1","28160"
"0","0","61","61","61","61","0","55","61","1","61","61","2208","670380161","70","30","61","203801","0","0","10","61","200000001","10","61","0","61","61","61","61","61","61","0","1","61","0","0","0","1","28410"
"0","0","62","62","62","62","0","56","62","1","62","62","2251","670380162","70","30","62","203801","0","0","10","62","200000001","10","62","0","62","62","62","62","62","62","0","1","62","0","0","0","1","28433"
"0","0","63","63","63","63","0","58","63","1","63","63","2294","670380163","71","30","63","203801","0","0","10","63","200000001","10","63","0","63","63","63","63","63","63","0","1","63","0","0","0","1","28455"
"0","0","64","64","64","64","0","59","64","1","64","64","2337","670380164","71","30","64","203801","0","0","10","64","200000001","10","64","0","64","64","64","64","64","64","0","1","64","0","0","0","1","28478"
"0","0","65","65","65","65","0","60","65","1","65","65","2380","670380165","72","30","65","203801","0","0","10","65","200000001","10","65","0","65","65","65","65","65","65","0","1","65","0","0","0","1","28500"
"0","0","66","66","66","66","0","62","66","1","66","66","2423","670380166","72","30","66","203801","0","0","10","66","200000001","10","66","0","66","66","66","66","66","66","0","1","66","0","0","0","1","28523"
"0","0","67","67","67","67","0","63","67","1","67","67","2466","670380167","72","30","67","203801","0","0","10","67","200000001","10","67","0","67","67","67","67","67","67","0","1","67","0","0","0","1","28545"
"0","0","68","68","68","68","0","65","68","1","68","68","2509","670380168","73","30","68","203801","0","0","10","68","200000001","10","68","0","68","68","68","68","68","68","0","1","68","0","0","0","1","28568"
"0","0","69","69","69","69","0","66","69","1","69","69","2552","670380169","73","30","69","203801","0","0","10","69","200000001","10","69","0","69","69","69","69","69","69","0","1","69","0","0","0","1","28590"
"0","0","70","70","70","70","0","67","70","1","70","70","2595","670380170","74","30","70","203801","0","0","10","70","200000001","10","70","0","70","70","70","70","70","70","0","1","70","0","0","0","1","28613"
"0","0","71","71","71","71","0","69","71","1","71","71","2638","670380171","74","30","71","203801","0","0","10","71","200000001","10","71","0","71","71","71","71","71","71","0","1","71","0","0","0","1","28636"
"0","0","1","1","1","1","0","4","1","1","1","1","71","670390001","4","30","1","203900","0","0","10","1","200000006","10","1","0","1","1","1","1","1","1","0","1","1","0","0","0","1","331"
"0","0","2","2","2","2","0","4","2","1","2","2","83","670390002","9","30","2","203900","0","0","10","2","200000006","10","2","0","2","2","2","2","2","2","0","1","2","0","0","0","1","340"
"0","0","3","3","3","3","0","5","3","1","3","3","96","670390003","5","30","3","203900","0","0","10","3","200000006","10","3","0","3","3","3","3","3","3","0","1","3","0","0","0","1","349"
"0","0","4","4","4","4","0","5","4","1","4","4","96","670390004","5","30","4","203900","0","0","10","4","200000006","10","4","0","4","4","4","4","4","4","0","1","4","0","0","0","1","349"
"0","0","5","5","5","5","0","5","5","1","5","5","105","670390005","5","30","5","203900","0","0","10","5","200000006","10","5","0","5","5","5","5","5","5","0","1","5","0","0","0","1","351"
"0","0","6","6","6","6","0","7","6","1","6","6","143","670390006","8","30","6","203900","0","0","10","6","200000006","10","6","0","6","6","6","6","6","6","0","1","6","0","0","0","1","369"
"0","0","7","7","7","7","0","9","7","1","7","7","163","670390007","9","30","7","203900","0","0","10","7","200000006","10","7","0","7","7","7","7","7","7","0","1","7","0","0","0","1","415"
"0","0","8","8","8","8","0","9","8","1","8","8","183","670390008","9","30","8","203900","0","0","10","8","200000006","10","8","0","8","8","8","8","8","8","0","1","8","0","0","0","1","462"
"0","0","9","9","9","9","0","10","9","1","9","9","203","670390009","9","30","9","203900","0","0","10","9","200000006","10","9","0","9","9","9","9","9","9","0","1","9","0","0","0","1","508"
