75a248fb8d4e13db845f432318fed353275f69ea373d0b18cd90cab548120f80,4bf07342da246ebe98a176f66bbf52e48da732bff43e3956d76f4ec18c95f7b4,db90e33b660c3e2c1d841f3894c00da86e047333d7515343d8c6a4ff17635855,14e9c632f676231d311c780405688493aa6cc67c39669d60e7ff80c2caa3388d,6f1ad0beb2aa9434327f1291faa528e1629bdb3f52effbbc31534508e0e10a1b,a9a307a151b1e75d3115ebdcddde43fa69749f341e8a673c813399d4815ac2fc
"104801","vo_btl_104801_lose_002","vo_btl_104801","10480105","失敗2",""
"104801","vo_btl_104801_lose_003","vo_btl_104801","10480106","失敗3",""
"104801","vo_btl_104801_retire_001","vo_btl_104801","10480107","暈眩1",""
"104801","vo_btl_104801_retire_002","vo_btl_104801","10480108","暈眩2",""
"104801","vo_btl_104801_retire_003","vo_btl_104801","10480109","暈眩3",""
"104801","vo_btl_104801_cutin_001","vo_btl_104801","10480110","技能切入1",""
"104801","vo_btl_104801_cutin_002","vo_btl_104801","10480111","技能切入2",""
"104801","vo_btl_104801_cutin_003","vo_btl_104801","10480112","技能切入3",""
"104801","vo_btl_104801_skill_000_001","vo_btl_104801","10480113","必殺技1",""
"104801","vo_btl_104801_skill_000_002","vo_btl_104801","10480114","必殺技2",""
"104801","vo_btl_104801_skill_000_003","vo_btl_104801","10480115","必殺技3",""
"104801","vo_btl_104801_wavestart","vo_btl_104801","10480116","戰鬥開始",""
"104801","vo_btl_104801_nextwave","vo_btl_104801","10480117","到下一波",""
"104801","vo_btl_104801_lastwave","vo_btl_104801","10480118","到最後一波",""
"104801","vo_cmn_104801_battlestart_001","vo_cmn_104801","10480119","讀取戰鬥前",""
"104801","vo_cmn_104801_battleresult_001","vo_cmn_104801","10480120","戰鬥結果1",""
"104801","vo_cmn_104801_battleresult_002","vo_cmn_104801","10480121","戰鬥結果2",""
"104801","vo_cmn_104801_mypage_001","vo_cmn_104801","10480122","主頁1",""
"104801","vo_cmn_104801_mypage_002","vo_cmn_104801","10480123","主頁2",""
"104801","vo_cmn_104801_mypage_003","vo_cmn_104801","10480124","主頁3",""
"104801","vo_cmn_104801_mypage_004","vo_cmn_104801","10480125","主頁4",""
"104801","vo_cmn_104801_mypage_005","vo_cmn_104801","10480126","主頁5",""
"104801","vo_cmn_104801_gacha_001","vo_cmn_104801","10480127","轉蛋登場台詞",""
"104801","vo_cmn_104801_profile_001","vo_cmn_104801","10480128","自我介紹",""
"104801","vo_room_104801_auto_001","vo_room_104801","10480129","公會小屋1",""
"104801","vo_room_104801_auto_002","vo_room_104801","10480130","公會小屋2",""
"104801","vo_room_104801_auto_003","vo_room_104801","10480131","公會小屋3",""
"104801","vo_room_104801_auto_004","vo_room_104801","10480132","公會小屋4",""
"104801","vo_room_104801_auto_005","vo_room_104801","10480133","公會小屋5",""
"104801","vo_room_104801_tap_001","vo_room_104801","10480134","點選公會小屋1",""
"104801","vo_room_104801_tap_002","vo_room_104801","10480135","點選公會小屋2",""
"104801","vo_room_104801_tap_003","vo_room_104801","10480136","點選公會小屋3",""
"104801","vo_room_104801_tap_004","vo_room_104801","10480137","點選公會小屋4",""
"104802","vo_btl_104802_win_001","vo_btl_104802","10480201","勝利1",""
"104802","vo_btl_104802_win_002","vo_btl_104802","10480202","勝利2",""
"104802","vo_btl_104802_win_003","vo_btl_104802","10480203","勝利3",""
"104802","vo_btl_104802_lose_001","vo_btl_104802","10480204","失敗1",""
"104802","vo_btl_104802_lose_002","vo_btl_104802","10480205","失敗2",""
"104802","vo_btl_104802_lose_003","vo_btl_104802","10480206","失敗3",""
"104802","vo_btl_104802_retire_001","vo_btl_104802","10480207","暈眩1",""
"104802","vo_btl_104802_retire_002","vo_btl_104802","10480208","暈眩2",""
"104802","vo_btl_104802_retire_003","vo_btl_104802","10480209","暈眩3",""
"104802","vo_btl_104802_cutin_001","vo_btl_104802","10480210","技能切入1",""
"104802","vo_btl_104802_cutin_002","vo_btl_104802","10480211","技能切入2",""
"104802","vo_btl_104802_cutin_003","vo_btl_104802","10480212","技能切入3",""
"104802","vo_btl_104802_skill_000_001","vo_btl_104802","10480213","必殺技1",""
"104802","vo_btl_104802_skill_000_002","vo_btl_104802","10480214","必殺技2",""
"104802","vo_btl_104802_skill_000_003","vo_btl_104802","10480215","必殺技3",""
"104802","vo_btl_104802_wavestart","vo_btl_104802","10480216","戰鬥開始",""
"104802","vo_btl_104802_nextwave","vo_btl_104802","10480217","到下一波",""
"104802","vo_btl_104802_lastwave","vo_btl_104802","10480218","到最後一波",""
"104802","vo_cmn_104802_battlestart_001","vo_cmn_104802","10480219","讀取戰鬥前",""
"104802","vo_cmn_104802_battleresult_001","vo_cmn_104802","10480220","戰鬥結果1",""
"104802","vo_cmn_104802_battleresult_002","vo_cmn_104802","10480221","戰鬥結果2",""
"104802","vo_cmn_104802_mypage_001","vo_cmn_104802","10480222","主頁1",""
"104802","vo_cmn_104802_mypage_002","vo_cmn_104802","10480223","主頁2",""
"104802","vo_cmn_104802_mypage_003","vo_cmn_104802","10480224","主頁3",""
"104802","vo_cmn_104802_mypage_004","vo_cmn_104802","10480225","主頁4",""
"104802","vo_cmn_104802_mypage_005","vo_cmn_104802","10480226","主頁5",""
"104802","vo_cmn_104802_gacha_001","vo_cmn_104802","10480227","轉蛋登場台詞",""
"104802","vo_cmn_104802_profile_001","vo_cmn_104802","10480228","自我介紹",""
"104802","vo_room_104802_auto_001","vo_room_104802","10480229","公會小屋1",""
"104802","vo_room_104802_auto_002","vo_room_104802","10480230","公會小屋2",""
"104802","vo_room_104802_auto_003","vo_room_104802","10480231","公會小屋3",""
"104802","vo_room_104802_auto_004","vo_room_104802","10480232","公會小屋4",""
"104802","vo_room_104802_auto_005","vo_room_104802","10480233","公會小屋5",""
"104802","vo_room_104802_tap_001","vo_room_104802","10480234","點選公會小屋1",""
"104802","vo_room_104802_tap_002","vo_room_104802","10480235","點選公會小屋2",""
"104802","vo_room_104802_tap_003","vo_room_104802","10480236","點選公會小屋3",""
"104802","vo_room_104802_tap_004","vo_room_104802","10480237","點選公會小屋4",""
"104901","vo_btl_104901_win_001","vo_btl_104901","10490101","勝利1",""
"104901","vo_btl_104901_win_002","vo_btl_104901","10490102","勝利2",""
"104901","vo_btl_104901_win_003","vo_btl_104901","10490103","勝利3",""
"104901","vo_btl_104901_lose_001","vo_btl_104901","10490104","失敗1",""
"104901","vo_btl_104901_lose_002","vo_btl_104901","10490105","失敗2",""
"104901","vo_btl_104901_lose_003","vo_btl_104901","10490106","失敗3",""
"104901","vo_btl_104901_retire_001","vo_btl_104901","10490107","暈眩1",""
"104901","vo_btl_104901_retire_002","vo_btl_104901","10490108","暈眩2",""
"104901","vo_btl_104901_retire_003","vo_btl_104901","10490109","暈眩3",""
"104901","vo_btl_104901_cutin_001","vo_btl_104901","10490110","技能切入1",""
"104901","vo_btl_104901_cutin_002","vo_btl_104901","10490111","技能切入2",""
"104901","vo_btl_104901_cutin_003","vo_btl_104901","10490112","技能切入3",""
"104901","vo_btl_104901_skill_000_001","vo_btl_104901","10490113","必殺技1",""
"104901","vo_btl_104901_skill_000_002","vo_btl_104901","10490114","必殺技2",""
"104901","vo_btl_104901_skill_000_003","vo_btl_104901","10490115","必殺技3",""
"104901","vo_btl_104901_wavestart","vo_btl_104901","10490116","戰鬥開始",""
"104901","vo_btl_104901_nextwave","vo_btl_104901","10490117","到下一波",""
"104901","vo_btl_104901_lastwave","vo_btl_104901","10490118","到最後一波",""
"104901","vo_cmn_104901_battlestart_001","vo_cmn_104901","10490119","讀取戰鬥前",""
"104901","vo_cmn_104901_battleresult_001","vo_cmn_104901","10490120","戰鬥結果1",""
"104901","vo_cmn_104901_battleresult_002","vo_cmn_104901","10490121","戰鬥結果2",""
"104901","vo_cmn_104901_mypage_001","vo_cmn_104901","10490122","主頁1",""
"104901","vo_cmn_104901_mypage_002","vo_cmn_104901","10490123","主頁2",""
"104901","vo_cmn_104901_mypage_003","vo_cmn_104901","10490124","主頁3",""
"104901","vo_cmn_104901_mypage_004","vo_cmn_104901","10490125","主頁4",""
"104901","vo_cmn_104901_mypage_005","vo_cmn_104901","10490126","主頁5",""
"104901","vo_cmn_104901_gacha_001","vo_cmn_104901","10490127","轉蛋登場台詞",""
"104901","vo_cmn_104901_profile_001","vo_cmn_104901","10490128","自我介紹",""
"104901","vo_room_104901_auto_001","vo_room_104901","10490129","公會小屋1",""
"104901","vo_room_104901_auto_002","vo_room_104901","10490130","公會小屋2",""
"104901","vo_room_104901_auto_003","vo_room_104901","10490131","公會小屋3",""
"104901","vo_room_104901_auto_004","vo_room_104901","10490132","公會小屋4",""
"104901","vo_room_104901_auto_005","vo_room_104901","10490133","公會小屋5",""
"104901","vo_room_104901_tap_001","vo_room_104901","10490134","點選公會小屋1",""
"104901","vo_room_104901_tap_002","vo_room_104901","10490135","點選公會小屋2",""
"104901","vo_room_104901_tap_003","vo_room_104901","10490136","點選公會小屋3",""
"104901","vo_room_104901_tap_004","vo_room_104901","10490137","點選公會小屋4",""
"104902","vo_btl_104902_win_001","vo_btl_104902","10490201","勝利1",""
"104902","vo_btl_104902_win_002","vo_btl_104902","10490202","勝利2",""
"104902","vo_btl_104902_win_003","vo_btl_104902","10490203","勝利3",""
"104902","vo_btl_104902_lose_001","vo_btl_104902","10490204","失敗1",""
"104902","vo_btl_104902_lose_002","vo_btl_104902","10490205","失敗2",""
"104902","vo_btl_104902_lose_003","vo_btl_104902","10490206","失敗3",""
"104902","vo_btl_104902_retire_001","vo_btl_104902","10490207","暈眩1",""
"104902","vo_btl_104902_retire_002","vo_btl_104902","10490208","暈眩2",""
"104902","vo_btl_104902_retire_003","vo_btl_104902","10490209","暈眩3",""
"104902","vo_btl_104902_cutin_001","vo_btl_104902","10490210","技能切入1",""
"104902","vo_btl_104902_cutin_002","vo_btl_104902","10490211","技能切入2",""
"104902","vo_btl_104902_cutin_003","vo_btl_104902","10490212","技能切入3",""
"104902","vo_btl_104902_skill_000_001","vo_btl_104902","10490213","必殺技1",""
"104902","vo_btl_104902_skill_000_002","vo_btl_104902","10490214","必殺技2",""
"104902","vo_btl_104902_skill_000_003","vo_btl_104902","10490215","必殺技3",""
"104902","vo_btl_104902_wavestart","vo_btl_104902","10490216","戰鬥開始",""
"104902","vo_btl_104902_nextwave","vo_btl_104902","10490217","到下一波",""
"104902","vo_btl_104902_lastwave","vo_btl_104902","10490218","到最後一波",""
"104902","vo_cmn_104902_battlestart_001","vo_cmn_104902","10490219","讀取戰鬥前",""
"104902","vo_cmn_104902_battleresult_001","vo_cmn_104902","10490220","戰鬥結果1",""
"104902","vo_cmn_104902_battleresult_002","vo_cmn_104902","10490221","戰鬥結果2",""
"104902","vo_cmn_104902_mypage_001","vo_cmn_104902","10490222","主頁1",""
"104902","vo_cmn_104902_mypage_002","vo_cmn_104902","10490223","主頁2",""
"104902","vo_cmn_104902_mypage_003","vo_cmn_104902","10490224","主頁3",""
"104902","vo_cmn_104902_mypage_004","vo_cmn_104902","10490225","主頁4",""
"104902","vo_cmn_104902_mypage_005","vo_cmn_104902","10490226","主頁5",""
"104902","vo_cmn_104902_gacha_001","vo_cmn_104902","10490227","轉蛋登場台詞",""
"104902","vo_cmn_104902_profile_001","vo_cmn_104902","10490228","自我介紹",""
"104902","vo_room_104902_auto_001","vo_room_104902","10490229","公會小屋1",""
"104902","vo_room_104902_auto_002","vo_room_104902","10490230","公會小屋2",""
"104902","vo_room_104902_auto_003","vo_room_104902","10490231","公會小屋3",""
"104902","vo_room_104902_auto_004","vo_room_104902","10490232","公會小屋4",""
"104902","vo_room_104902_auto_005","vo_room_104902","10490233","公會小屋5",""
"104902","vo_room_104902_tap_001","vo_room_104902","10490234","點選公會小屋1",""
"104902","vo_room_104902_tap_002","vo_room_104902","10490235","點選公會小屋2",""
"104902","vo_room_104902_tap_003","vo_room_104902","10490236","點選公會小屋3",""
"104902","vo_room_104902_tap_004","vo_room_104902","10490237","點選公會小屋4",""
"105001","vo_btl_105001_win_001","vo_btl_105001","10500101","勝利1",""
"105001","vo_btl_105001_win_002","vo_btl_105001","10500102","勝利2",""
"105001","vo_btl_105001_win_003","vo_btl_105001","10500103","勝利3",""
"105001","vo_btl_105001_lose_001","vo_btl_105001","10500104","失敗1",""
"105001","vo_btl_105001_lose_002","vo_btl_105001","10500105","失敗2",""
"105001","vo_btl_105001_lose_003","vo_btl_105001","10500106","失敗3",""
"105001","vo_btl_105001_retire_001","vo_btl_105001","10500107","暈眩1",""
"105001","vo_btl_105001_retire_002","vo_btl_105001","10500108","暈眩2",""
"105001","vo_btl_105001_retire_003","vo_btl_105001","10500109","暈眩3",""
"105001","vo_btl_105001_cutin_001","vo_btl_105001","10500110","技能切入1",""
"105001","vo_btl_105001_cutin_002","vo_btl_105001","10500111","技能切入2",""
"105001","vo_btl_105001_cutin_003","vo_btl_105001","10500112","技能切入3",""
"105001","vo_btl_105001_skill_000_001","vo_btl_105001","10500113","必殺技1",""
"105001","vo_btl_105001_skill_000_002","vo_btl_105001","10500114","必殺技2",""
"105001","vo_btl_105001_skill_000_003","vo_btl_105001","10500115","必殺技3",""
"105001","vo_btl_105001_wavestart","vo_btl_105001","10500116","戰鬥開始",""
"105001","vo_btl_105001_nextwave","vo_btl_105001","10500117","到下一波",""
"105001","vo_btl_105001_lastwave","vo_btl_105001","10500118","到最後一波",""
"105001","vo_cmn_105001_battlestart_001","vo_cmn_105001","10500119","讀取戰鬥前",""
"105001","vo_cmn_105001_battleresult_001","vo_cmn_105001","10500120","戰鬥結果1",""
"105001","vo_cmn_105001_battleresult_002","vo_cmn_105001","10500121","戰鬥結果2",""
"105001","vo_cmn_105001_mypage_001","vo_cmn_105001","10500122","主頁1",""
"105001","vo_cmn_105001_mypage_002","vo_cmn_105001","10500123","主頁2",""
"105001","vo_cmn_105001_mypage_003","vo_cmn_105001","10500124","主頁3",""
"105001","vo_cmn_105001_mypage_004","vo_cmn_105001","10500125","主頁4",""
"105001","vo_cmn_105001_mypage_005","vo_cmn_105001","10500126","主頁5",""
"105001","vo_cmn_105001_gacha_001","vo_cmn_105001","10500127","轉蛋登場台詞",""
"105001","vo_cmn_105001_profile_001","vo_cmn_105001","10500128","自我介紹",""
"105001","vo_room_105001_auto_001","vo_room_105001","10500129","公會小屋1",""
"105001","vo_room_105001_auto_002","vo_room_105001","10500130","公會小屋2",""
"105001","vo_room_105001_auto_003","vo_room_105001","10500131","公會小屋3",""
"105001","vo_room_105001_auto_004","vo_room_105001","10500132","公會小屋4",""
"105001","vo_room_105001_auto_005","vo_room_105001","10500133","公會小屋5",""
"105001","vo_room_105001_tap_001","vo_room_105001","10500134","點選公會小屋1",""
"105001","vo_room_105001_tap_002","vo_room_105001","10500135","點選公會小屋2",""
"105001","vo_room_105001_tap_003","vo_room_105001","10500136","點選公會小屋3",""
"105001","vo_room_105001_tap_004","vo_room_105001","10500137","點選公會小屋4",""
"105002","vo_btl_105002_win_001","vo_btl_105002","10500201","勝利1",""
"105002","vo_btl_105002_win_002","vo_btl_105002","10500202","勝利2",""
"105002","vo_btl_105002_win_003","vo_btl_105002","10500203","勝利3",""
"105002","vo_btl_105002_lose_001","vo_btl_105002","10500204","失敗1",""
"105002","vo_btl_105002_lose_002","vo_btl_105002","10500205","失敗2",""
"105002","vo_btl_105002_lose_003","vo_btl_105002","10500206","失敗3",""
"105002","vo_btl_105002_retire_001","vo_btl_105002","10500207","暈眩1",""
"105002","vo_btl_105002_retire_002","vo_btl_105002","10500208","暈眩2",""
"105002","vo_btl_105002_retire_003","vo_btl_105002","10500209","暈眩3",""
"105002","vo_btl_105002_cutin_001","vo_btl_105002","10500210","技能切入1",""
"105002","vo_btl_105002_cutin_002","vo_btl_105002","10500211","技能切入2",""
"105002","vo_btl_105002_cutin_003","vo_btl_105002","10500212","技能切入3",""
"105002","vo_btl_105002_skill_000_001","vo_btl_105002","10500213","必殺技1",""
"105002","vo_btl_105002_skill_000_002","vo_btl_105002","10500214","必殺技2",""
"105002","vo_btl_105002_skill_000_003","vo_btl_105002","10500215","必殺技3",""
"105002","vo_btl_105002_wavestart","vo_btl_105002","10500216","戰鬥開始",""
"105002","vo_btl_105002_nextwave","vo_btl_105002","10500217","到下一波",""
"105002","vo_btl_105002_lastwave","vo_btl_105002","10500218","到最後一波",""
"105002","vo_cmn_105002_battlestart_001","vo_cmn_105002","10500219","讀取戰鬥前",""
"105002","vo_cmn_105002_battleresult_001","vo_cmn_105002","10500220","戰鬥結果1",""
"105002","vo_cmn_105002_battleresult_002","vo_cmn_105002","10500221","戰鬥結果2",""
"105002","vo_cmn_105002_mypage_001","vo_cmn_105002","10500222","主頁1",""
"105002","vo_cmn_105002_mypage_002","vo_cmn_105002","10500223","主頁2",""
"105002","vo_cmn_105002_mypage_003","vo_cmn_105002","10500224","主頁3",""
"105002","vo_cmn_105002_mypage_004","vo_cmn_105002","10500225","主頁4",""
"105002","vo_cmn_105002_mypage_005","vo_cmn_105002","10500226","主頁5",""
"105002","vo_cmn_105002_gacha_001","vo_cmn_105002","10500227","轉蛋登場台詞",""
"105002","vo_cmn_105002_profile_001","vo_cmn_105002","10500228","自我介紹",""
"105002","vo_room_105002_auto_001","vo_room_105002","10500229","公會小屋1",""
"105002","vo_room_105002_auto_002","vo_room_105002","10500230","公會小屋2",""
"105002","vo_room_105002_auto_003","vo_room_105002","10500231","公會小屋3",""
"105002","vo_room_105002_auto_004","vo_room_105002","10500232","公會小屋4",""
"105002","vo_room_105002_auto_005","vo_room_105002","10500233","公會小屋5",""
"105002","vo_room_105002_tap_001","vo_room_105002","10500234","點選公會小屋1",""
"105002","vo_room_105002_tap_002","vo_room_105002","10500235","點選公會小屋2",""
"105002","vo_room_105002_tap_003","vo_room_105002","10500236","點選公會小屋3",""
"105002","vo_room_105002_tap_004","vo_room_105002","10500237","點選公會小屋4",""
"105101","vo_btl_105101_win_001","vo_btl_105101","10510101","勝利1",""
"105101","vo_btl_105101_win_002","vo_btl_105101","10510102","勝利2",""
"105101","vo_btl_105101_win_003","vo_btl_105101","10510103","勝利3",""
"105101","vo_btl_105101_lose_001","vo_btl_105101","10510104","失敗1",""
"105101","vo_btl_105101_lose_002","vo_btl_105101","10510105","失敗2",""
"105101","vo_btl_105101_lose_003","vo_btl_105101","10510106","失敗3",""
"105101","vo_btl_105101_retire_001","vo_btl_105101","10510107","暈眩1",""
"105101","vo_btl_105101_retire_002","vo_btl_105101","10510108","暈眩2",""
"105101","vo_btl_105101_retire_003","vo_btl_105101","10510109","暈眩3",""
"105101","vo_btl_105101_cutin_001","vo_btl_105101","10510110","技能切入1",""
"105101","vo_btl_105101_cutin_002","vo_btl_105101","10510111","技能切入2",""
"105101","vo_btl_105101_cutin_003","vo_btl_105101","10510112","技能切入3",""
"105101","vo_btl_105101_skill_000_001","vo_btl_105101","10510113","必殺技1",""
"105101","vo_btl_105101_skill_000_002","vo_btl_105101","10510114","必殺技2",""
"105101","vo_btl_105101_skill_000_003","vo_btl_105101","10510115","必殺技3",""
"105101","vo_btl_105101_wavestart","vo_btl_105101","10510116","戰鬥開始",""
"105101","vo_btl_105101_nextwave","vo_btl_105101","10510117","到下一波",""
"105101","vo_btl_105101_lastwave","vo_btl_105101","10510118","到最後一波",""
"105101","vo_cmn_105101_battlestart_001","vo_cmn_105101","10510119","讀取戰鬥前",""
"105101","vo_cmn_105101_battleresult_001","vo_cmn_105101","10510120","戰鬥結果1",""
"105101","vo_cmn_105101_battleresult_002","vo_cmn_105101","10510121","戰鬥結果2",""
"105101","vo_cmn_105101_mypage_001","vo_cmn_105101","10510122","主頁1",""
"105101","vo_cmn_105101_mypage_002","vo_cmn_105101","10510123","主頁2",""
"105101","vo_cmn_105101_mypage_003","vo_cmn_105101","10510124","主頁3",""
"105101","vo_cmn_105101_mypage_004","vo_cmn_105101","10510125","主頁4",""
"105101","vo_cmn_105101_mypage_005","vo_cmn_105101","10510126","主頁5",""
"105101","vo_cmn_105101_gacha_001","vo_cmn_105101","10510127","轉蛋登場台詞",""
"105101","vo_cmn_105101_profile_001","vo_cmn_105101","10510128","自我介紹",""
"105101","vo_room_105101_auto_001","vo_room_105101","10510129","公會小屋1",""
"105101","vo_room_105101_auto_002","vo_room_105101","10510130","公會小屋2",""
"105101","vo_room_105101_auto_003","vo_room_105101","10510131","公會小屋3",""
"105101","vo_room_105101_auto_004","vo_room_105101","10510132","公會小屋4",""
"105101","vo_room_105101_auto_005","vo_room_105101","10510133","公會小屋5",""
"105101","vo_room_105101_tap_001","vo_room_105101","10510134","點選公會小屋1",""
"105101","vo_room_105101_tap_002","vo_room_105101","10510135","點選公會小屋2",""
"105101","vo_room_105101_tap_003","vo_room_105101","10510136","點選公會小屋3",""
"105101","vo_room_105101_tap_004","vo_room_105101","10510137","點選公會小屋4",""
"105102","vo_btl_105102_win_001","vo_btl_105102","10510201","勝利1",""
"105102","vo_btl_105102_win_002","vo_btl_105102","10510202","勝利2",""
"105102","vo_btl_105102_win_003","vo_btl_105102","10510203","勝利3",""
"105102","vo_btl_105102_lose_001","vo_btl_105102","10510204","失敗1",""
"105102","vo_btl_105102_lose_002","vo_btl_105102","10510205","失敗2",""
"105102","vo_btl_105102_lose_003","vo_btl_105102","10510206","失敗3",""
"105102","vo_btl_105102_retire_001","vo_btl_105102","10510207","暈眩1",""
"105102","vo_btl_105102_retire_002","vo_btl_105102","10510208","暈眩2",""
"105102","vo_btl_105102_retire_003","vo_btl_105102","10510209","暈眩3",""
"105102","vo_btl_105102_cutin_001","vo_btl_105102","10510210","技能切入1",""
"105102","vo_btl_105102_cutin_002","vo_btl_105102","10510211","技能切入2",""
"105102","vo_btl_105102_cutin_003","vo_btl_105102","10510212","技能切入3",""
"105102","vo_btl_105102_skill_000_001","vo_btl_105102","10510213","必殺技1",""
"105102","vo_btl_105102_skill_000_002","vo_btl_105102","10510214","必殺技2",""
"105102","vo_btl_105102_skill_000_003","vo_btl_105102","10510215","必殺技3",""
"105102","vo_btl_105102_wavestart","vo_btl_105102","10510216","戰鬥開始",""
"105102","vo_btl_105102_nextwave","vo_btl_105102","10510217","到下一波",""
"105102","vo_btl_105102_lastwave","vo_btl_105102","10510218","到最後一波",""
"105102","vo_cmn_105102_battlestart_001","vo_cmn_105102","10510219","讀取戰鬥前",""
"105102","vo_cmn_105102_battleresult_001","vo_cmn_105102","10510220","戰鬥結果1",""
"105102","vo_cmn_105102_battleresult_002","vo_cmn_105102","10510221","戰鬥結果2",""
"105102","vo_cmn_105102_mypage_001","vo_cmn_105102","10510222","主頁1",""
"105102","vo_cmn_105102_mypage_002","vo_cmn_105102","10510223","主頁2",""
"105102","vo_cmn_105102_mypage_003","vo_cmn_105102","10510224","主頁3",""
"105102","vo_cmn_105102_mypage_004","vo_cmn_105102","10510225","主頁4",""
"105102","vo_cmn_105102_mypage_005","vo_cmn_105102","10510226","主頁5",""
"105102","vo_cmn_105102_gacha_001","vo_cmn_105102","10510227","轉蛋登場台詞",""
"105102","vo_cmn_105102_profile_001","vo_cmn_105102","10510228","自我介紹",""
"105102","vo_room_105102_auto_001","vo_room_105102","10510229","公會小屋1",""
"105102","vo_room_105102_auto_002","vo_room_105102","10510230","公會小屋2",""
"105102","vo_room_105102_auto_003","vo_room_105102","10510231","公會小屋3",""
"105102","vo_room_105102_auto_004","vo_room_105102","10510232","公會小屋4",""
"105102","vo_room_105102_auto_005","vo_room_105102","10510233","公會小屋5",""
"105102","vo_room_105102_tap_001","vo_room_105102","10510234","點選公會小屋1",""
"105102","vo_room_105102_tap_002","vo_room_105102","10510235","點選公會小屋2",""
"105102","vo_room_105102_tap_003","vo_room_105102","10510236","點選公會小屋3",""
"105102","vo_room_105102_tap_004","vo_room_105102","10510237","點選公會小屋4",""
"105201","vo_btl_105201_win_001","vo_btl_105201","10520101","勝利1",""
"105201","vo_btl_105201_win_002","vo_btl_105201","10520102","勝利2",""
"105201","vo_btl_105201_win_003","vo_btl_105201","10520103","勝利3",""
"105201","vo_btl_105201_lose_001","vo_btl_105201","10520104","失敗1",""
"105201","vo_btl_105201_lose_002","vo_btl_105201","10520105","失敗2",""
"105201","vo_btl_105201_lose_003","vo_btl_105201","10520106","失敗3",""
"105201","vo_btl_105201_retire_001","vo_btl_105201","10520107","暈眩1",""
"105201","vo_btl_105201_retire_002","vo_btl_105201","10520108","暈眩2",""
"105201","vo_btl_105201_retire_003","vo_btl_105201","10520109","暈眩3",""
"105201","vo_btl_105201_cutin_001","vo_btl_105201","10520110","技能切入1",""
"105201","vo_btl_105201_cutin_002","vo_btl_105201","10520111","技能切入2",""
"105201","vo_btl_105201_cutin_003","vo_btl_105201","10520112","技能切入3",""
"105201","vo_btl_105201_skill_000_001","vo_btl_105201","10520113","必殺技1",""
"105201","vo_btl_105201_skill_000_002","vo_btl_105201","10520114","必殺技2",""
"105201","vo_btl_105201_skill_000_003","vo_btl_105201","10520115","必殺技3",""
"105201","vo_btl_105201_wavestart","vo_btl_105201","10520116","戰鬥開始",""
"105201","vo_btl_105201_nextwave","vo_btl_105201","10520117","到下一波",""
"105201","vo_btl_105201_lastwave","vo_btl_105201","10520118","到最後一波",""
"105201","vo_cmn_105201_battlestart_001","vo_cmn_105201","10520119","讀取戰鬥前",""
"105201","vo_cmn_105201_battleresult_001","vo_cmn_105201","10520120","戰鬥結果1",""
"105201","vo_cmn_105201_battleresult_002","vo_cmn_105201","10520121","戰鬥結果2",""
"105201","vo_cmn_105201_mypage_001","vo_cmn_105201","10520122","主頁1",""
"105201","vo_cmn_105201_mypage_002","vo_cmn_105201","10520123","主頁2",""
"105201","vo_cmn_105201_mypage_003","vo_cmn_105201","10520124","主頁3",""
"105201","vo_cmn_105201_mypage_004","vo_cmn_105201","10520125","主頁4",""
"105201","vo_cmn_105201_mypage_005","vo_cmn_105201","10520126","主頁5",""
"105201","vo_cmn_105201_gacha_001","vo_cmn_105201","10520127","轉蛋登場台詞",""
"105201","vo_cmn_105201_profile_001","vo_cmn_105201","10520128","自我介紹",""
"105201","vo_room_105201_auto_001","vo_room_105201","10520129","公會小屋1",""
"105201","vo_room_105201_auto_002","vo_room_105201","10520130","公會小屋2",""
"105201","vo_room_105201_auto_003","vo_room_105201","10520131","公會小屋3",""
"105201","vo_room_105201_auto_004","vo_room_105201","10520132","公會小屋4",""
"105201","vo_room_105201_auto_005","vo_room_105201","10520133","公會小屋5",""
"105201","vo_room_105201_tap_001","vo_room_105201","10520134","點選公會小屋1",""
"105201","vo_room_105201_tap_002","vo_room_105201","10520135","點選公會小屋2",""
"105201","vo_room_105201_tap_003","vo_room_105201","10520136","點選公會小屋3",""
"105201","vo_room_105201_tap_004","vo_room_105201","10520137","點選公會小屋4",""
"105202","vo_btl_105202_win_001","vo_btl_105202","10520201","勝利1",""
"105202","vo_btl_105202_win_002","vo_btl_105202","10520202","勝利2",""
"105202","vo_btl_105202_win_003","vo_btl_105202","10520203","勝利3",""
"105202","vo_btl_105202_lose_001","vo_btl_105202","10520204","失敗1",""
"105202","vo_btl_105202_lose_002","vo_btl_105202","10520205","失敗2",""
"105202","vo_btl_105202_lose_003","vo_btl_105202","10520206","失敗3",""
"105202","vo_btl_105202_retire_001","vo_btl_105202","10520207","暈眩1",""
"105202","vo_btl_105202_retire_002","vo_btl_105202","10520208","暈眩2",""
"105202","vo_btl_105202_retire_003","vo_btl_105202","10520209","暈眩3",""
"105202","vo_btl_105202_cutin_001","vo_btl_105202","10520210","技能切入1",""
"105202","vo_btl_105202_cutin_002","vo_btl_105202","10520211","技能切入2",""
"105202","vo_btl_105202_cutin_003","vo_btl_105202","10520212","技能切入3",""
"105202","vo_btl_105202_skill_000_001","vo_btl_105202","10520213","必殺技1",""
