d262deeedd0212199f17d02b6b6ad375515fbe11d8bb519cf04f4d8bbbed2cf1,bd5e2b1d8ee4b08c1013533cdc82de7ae5eb395eede953d541c681dff227f9fa,0f0bfe9aaf5ea8466cd46734e386d15337473bb2e78877c21373de90c278ece4,f81ca7f4e1a0f3fc31c93c4f8f1daa48438ac089408094078d0d34dc810227a3,ff295ff6d5c069e18acc73db694e78eedb658472f0b8525ef9a8b317bb08fc38,59f3981e2a5c3ae7c622b09a896c59e53f9c5745dd869f1a9e38bf1b83f8e6da,f8ca247f2d77d967a0dae74d6fdbe9be4f4e17357edee53c9ea88d5911ac1796,9696baace2b72591ddd9c4b79731cf7bbb9def794f7d21bd36cfb708f6b1d244,793295e2b04c0261bb69277db6347d64368b55981fa72a674d21afa86f2f64f8,0308316a389030afe95b9c46ab024ccbf263b5df4c256289dff6aa5563e36b1d,5ad429950ee62b4e14347881044135a59124dd1711a14c3ebe4a998622e93367,39b8969bb8028bab59d0bbccb27efd6bb4b8d92e9de8d40c1709b94a4661a130,fb6f969df83315c57808440b04ca90f3d61d39da98b37ffff474d23ef75c5b5d,7259058b051e16907b25893f724ac9ba06b0d7d470bf13cfef32e2b326149725,9f0c0a388719fdb784adea1c89c33944c699270ba3e8c7da6393ddaf430be971,166c8797e731047ca0914afcbb78cde6f49674ac25c03dea13e05935ded2f315,d1e0eb2e2c3bc60bfc257cdb5fabdfa970f226298f9190dd19f839f6549efb8f,5d0847841c06e4fa15417b8c03a8455c3fd6af5b84ed55e44bc6da808c11d189,f944a6f9b74f22d5fa99b81a0b77e94f56df1bb3a0a08e92b9b16e8edfcbaf78,69c645bbbc1938b5279a2aac3f81709f12c309dff870f6a51c21c0f6818eb628,ec7651dbf81806d2596bc16956be5f4ee2279474ce56b21d0c27efc991d38daa,d249a82c35c7f499a71091935992b761586bc27c74661017df745e870b01f334,ad6ca6c21193c66a722dc7a122232568efc0ae7a6eb94bf3954f633ed3206b15,0edc56199b4ef1e929955cce31cd2ff6d4ddf9123faeb6d2f6764f83321b7077
"1007","1007","0","1","1007","31850001","318500","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1007"
"1007","1007","0","1","1007","31850101","318501","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1007"
"1007","1007","0","1","1007","31850201","318502","0","0","0","0","0","6","0","1001","0","0","0","1007","0","0","0","0","1007"
"1007","1007","0","2","1001","31850301","318503","0","1007","0","0","0","10","1007","1007","0","0","1001","1007","0","0","1007","0","1007"
"1001","1007","0","1","1001","31850401","318504","0","1001","0","0","0","9","0","1007","0","0","1007","1007","0","0","1007","0","1007"
"1007","1001","0","1","1007","31850501","318505","0","0","0","0","0","5","0","1007","0","0","0","0","0","0","0","0","1007"
"1007","1007","0","2","1001","31850601","318506","0","1007","0","0","0","10","1007","1007","0","0","1001","1007","0","0","1007","0","1007"
"1002","1002","0","3","1001","31860001","318600","0","0","0","0","0","7","0","1002","0","0","1001","1002","0","0","0","0","1002"
"1002","1002","0","3","1001","31860101","318601","0","0","0","0","0","7","0","1002","0","0","1001","1002","0","0","0","0","1002"
"1002","1002","0","3","1001","31860201","318602","0","0","0","0","0","7","0","1002","0","0","1001","1002","0","0","0","0","1002"
"1002","1002","0","3","1001","31860301","318603","0","0","0","0","0","7","0","1002","0","0","1001","1002","0","0","0","0","1002"
"1002","1001","0","1","1002","31860302","318603","0","0","0","0","0","7","0","1002","0","0","1001","1002","0","0","0","0","1002"
"1002","1002","1002","13","1002","31860401","318604","1002","1002","0","1002","0","14","1002","1004","0","1002","1002","1002","0","0","1006","1007","1002"
"0","0","0","1","1002","31860501","318605","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1002"
"1002","1002","0","3","1001","31860601","318606","0","0","0","0","0","7","0","1002","0","0","1001","1002","0","0","0","0","1002"
"1002","1001","0","1","1002","31860602","318606","0","0","0","0","0","7","0","1002","0","0","1001","1002","0","0","0","0","1002"
"1003","1003","0","2","1001","31870001","318700","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1003"
"1004","1004","0","2","1002","31880001","318800","0","0","0","0","0","8","0","1001","0","0","1004","1004","0","0","1001","0","1004"
"1004","1004","0","2","1002","31880101","318801","0","0","0","0","0","8","0","1001","0","0","1004","1004","0","0","1001","0","1004"
"1004","1004","0","2","1002","31880201","318802","0","0","0","0","0","8","0","1001","0","0","1004","1004","0","0","1001","0","1004"
"1004","1004","0","2","1002","31880301","318803","0","0","0","0","0","8","0","1001","0","0","1004","1004","0","0","1001","0","1004"
"1004","1004","0","1","1002","31880401","318804","0","0","0","0","0","5","0","1004","0","0","0","0","0","0","0","0","1004"
"1006","1004","0","1","1001","31880501","318805","1008","1001","0","0","0","13","1004","1004","0","1004","1004","1001","0","0","1007","1001","1004"
"1004","1004","0","2","1002","31880601","318806","0","0","0","0","0","8","0","1001","0","0","1004","1004","0","0","1001","0","1004"
"1001","1004","0","2","1001","31880701","318807","0","0","0","0","0","7","0","1002","0","0","1004","1004","0","0","0","0","1004"
"1004","1004","0","2","1001","31890001","318900","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1004"
"1004","1004","0","2","1001","31890101","318901","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1004"
"1004","1004","0","2","1001","31890201","318902","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1004"
"1004","1004","0","2","1001","31890301","318903","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1004"
"0","1008","0","3","1007","31890401","318904","0","0","0","0","0","4","0","1008","0","0","0","0","0","0","0","0","1006"
"0","0","0","1","1001","31890501","318905","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"1004","1004","0","2","1001","31890601","318906","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1004"
"1002","1002","0","1","1003","31900001","319000","0","0","0","0","0","6","0","1003","0","0","0","1001","0","0","0","0","1005"
"1002","1002","0","1","1003","31900101","319001","0","0","0","0","0","6","0","1003","0","0","0","1001","0","0","0","0","1006"
"1002","1002","0","1","1003","31900201","319002","0","0","0","0","0","6","0","1003","0","0","0","1001","0","0","0","0","1007"
"1002","1002","0","1","1003","31900202","319002","0","0","0","0","0","6","0","1003","0","0","0","1001","0","0","0","0","1007"
"1001","1003","0","1","1002","31900301","319003","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1003"
"0","0","0","1","1003","31900401","319004","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"1002","1002","0","1","1003","31900501","319005","0","0","0","0","0","6","0","1003","0","0","0","1001","0","0","0","0","1006"
"1002","1002","0","1","1003","31900502","319005","0","0","0","0","0","6","0","1003","0","0","0","1001","0","0","0","0","1006"
"1001","1004","0","2","1004","31910001","319100","0","1002","0","0","0","9","0","1004","0","0","1004","1004","0","0","1004","0","1001"
"1001","1004","0","2","1004","31910101","319101","0","1002","0","0","0","9","0","1004","0","0","1004","1004","0","0","1004","0","1001"
"1001","1004","0","2","1004","31910201","319102","0","1002","0","0","0","9","0","1004","0","0","1004","1004","0","0","1004","0","1001"
"1001","1004","0","2","1004","31910301","319103","0","1002","0","0","0","9","0","1004","0","0","1004","1004","0","0","1004","0","1001"
"0","1006","0","1","1006","31910401","319104","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1005"
"1004","1009","0","4","1008","31910501","319105","0","0","0","0","0","8","0","1004","0","0","1008","1004","0","0","1009","0","1004"
"1001","1004","0","2","1004","31910601","319106","0","1002","0","0","0","9","0","1004","0","0","1004","1004","0","0","1004","0","1001"
"1002","1001","0","4","1002","31920001","319200","0","0","0","0","0","8","0","1002","0","0","1002","1001","0","0","1001","0","1001"
"1002","1001","0","4","1002","31920101","319201","0","0","0","0","0","8","0","1002","0","0","1002","1001","0","0","1001","0","1001"
"1002","1001","0","4","1002","31920201","319202","0","0","0","0","0","8","0","1002","0","0","1002","1001","0","0","1001","0","1001"
"1002","1001","0","4","1002","31920301","319203","0","0","0","0","0","8","0","1002","0","0","1002","1001","0","0","1001","0","1001"
"1001","1002","0","1","1004","31930001","319300","0","0","0","0","0","8","0","1004","0","0","1004","1004","0","0","1002","0","1004"
"1001","1002","0","1","1004","31930101","319301","0","0","0","0","0","8","0","1004","0","0","1004","1004","0","0","1002","0","1004"
"1001","1002","0","1","1004","31930201","319302","0","0","0","0","0","8","0","1004","0","0","1004","1004","0","0","1002","0","1004"
"1004","1004","0","1","1002","31930202","319302","0","0","0","0","0","6","0","1001","0","0","0","1002","0","0","0","0","1004"
"0","0","0","1","1004","31930301","319303","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1004"
"1004","1004","0","1","1004","31930401","319304","0","0","0","0","0","5","0","1004","0","0","0","0","0","0","0","0","1006"
"1001","1002","0","1","1004","31930501","319305","0","0","0","0","0","8","0","1004","0","0","1004","1004","0","0","1002","0","1004"
"1004","1004","0","1","1002","31930502","319305","0","0","0","0","0","6","0","1001","0","0","0","1002","0","0","0","0","1004"
"1003","1001","0","4","1005","31940001","319400","0","1004","0","0","0","9","0","1002","0","0","1001","1005","0","0","1005","0","1001"
"1003","1001","0","4","1005","31940101","319401","0","1004","0","0","0","9","0","1002","0","0","1001","1005","0","0","1005","0","1001"
"1001","1004","0","5","1003","31950001","319500","1004","1002","0","0","0","11","1003","1003","0","0","1004","1002","0","0","1001","0","1004"
"1001","1004","0","5","1003","31950101","319501","1004","1002","0","0","0","11","1003","1003","0","0","1004","1002","0","0","1001","0","1004"
"1001","1004","0","5","1003","31950201","319502","1004","1002","0","0","0","11","1003","1003","0","0","1004","1002","0","0","1001","0","1004"
"0","0","0","1","1007","31950301","319503","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1006"
"0","0","0","1","1004","31950401","319504","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1004"
"1001","1004","0","5","1003","31950501","319505","1004","1002","0","0","0","11","1003","1003","0","0","1004","1002","0","0","1001","0","1004"
"0","0","0","1","1001","31960001","319600","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"1002","1001","0","2","1002","31960101","319601","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"1002","1001","0","2","1002","31960201","319602","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"1002","1001","0","2","1002","31960301","319603","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"1002","1001","0","2","1002","31960401","319604","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"1003","1003","0","1","1003","31970001","319700","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1001"
"0","0","0","1","1001","31970101","319701","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","31980001","319800","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1002"
"0","0","0","1","1001","31980101","319801","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","1002","0","1","1001","31990001","319900","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","0","0","1","0","31990002","319900","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1004"
"0","0","0","1","0","31990003","319900","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1005"
"0","0","0","1","0","31990004","319900","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1006"
"1002","1002","0","1","1002","31990101","319901","0","0","0","0","0","6","0","1002","0","0","0","1002","0","0","0","0","1001"
"1004","1004","0","1","1004","32000001","320000","0","0","0","0","0","8","0","1001","0","0","1004","1001","0","0","1001","0","1001"
"1004","1004","0","1","1004","32000101","320001","0","0","0","0","0","8","0","1001","0","0","1004","1001","0","0","1001","0","1001"
"1004","1004","0","1","1004","32000201","320002","0","0","0","0","0","8","0","1001","0","0","1004","1001","0","0","1001","0","1001"
"1004","1004","0","1","1004","32000202","320002","0","0","0","0","0","8","0","1002","0","0","1004","1002","0","0","1002","0","1002"
"0","1004","0","2","1004","32000301","320003","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1007"
"0","0","0","1","1005","32000401","320004","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1005"
"1004","1004","0","1","1004","32000501","320005","0","0","0","0","0","8","0","1001","0","0","1004","1001","0","0","1001","0","1001"
"1004","1004","0","1","1004","32000502","320005","0","0","0","0","0","8","0","1002","0","0","1004","1002","0","0","1002","0","1002"
"1001","1005","0","1","1001","32010001","320100","0","0","0","0","0","6","0","1002","0","0","0","1001","0","0","0","0","1003"
"1001","1005","0","1","1001","32010101","320101","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1003"
"1001","1005","0","1","1001","32010201","320102","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1003"
"1001","1005","0","1","1001","32010301","320103","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1003"
"1004","1004","0","1","1004","32020001","320200","0","0","0","0","0","6","0","1002","0","0","0","1004","0","0","0","0","1001"
"1004","1004","0","1","1004","32020101","320201","0","0","0","0","0","6","0","1002","0","0","0","1004","0","0","0","0","1001"
"1004","1004","0","1","1004","32020201","320202","0","0","0","0","0","6","0","1002","0","0","0","1004","0","0","0","0","1001"
"0","1002","0","1","1004","32020202","320202","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1001"
"0","1004","0","2","1004","32020301","320203","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","1007"
"0","1006","0","2","1006","32020401","320204","0","0","0","0","0","4","0","1006","0","0","0","0","0","0","0","0","1009"
"1004","1004","0","1","1004","32020501","320205","0","0","0","0","0","6","0","1002","0","0","0","1004","0","0","0","0","1001"
"0","1002","0","1","1004","32020502","320205","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1001"
"0","1004","0","2","1004","32020601","320206","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","1008"
"0","1006","0","2","1006","32020701","320207","0","0","0","0","0","4","0","1006","0","0","0","0","0","0","0","0","1009"
"1004","1004","0","1","1004","32020801","320208","0","0","0","0","0","6","0","1002","0","0","0","1004","0","0","0","0","1001"
"0","1002","0","1","1004","32020802","320208","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1001"
"0","1003","0","1","1001","32030001","320300","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1002"
"0","1003","0","1","1001","32030101","320301","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1002"
"0","1003","0","1","1001","32030201","320302","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1002"
"0","1001","0","2","1001","32030301","320303","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1004"
"0","1002","0","2","1003","32030401","320304","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1005"
"0","1003","0","1","1001","32030501","320305","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1002"
"0","1001","0","2","1001","32030601","320306","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1007"
"0","1002","0","2","1003","32030701","320307","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1008"
"0","1003","0","1","1001","32030801","320308","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1002"
"1002","1002","0","1","1002","32040001","320400","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1001"
"1002","1002","0","1","1002","32040101","320401","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1001"
"0","1002","0","1","1002","32040201","320402","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1001"
"0","0","0","1","1002","32040301","320403","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1002"
"1002","1002","0","1","1002","32040401","320404","0","0","0","0","0","6","0","1002","0","0","0","1002","0","0","0","0","1004"
"0","1002","0","1","1002","32040501","320405","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1001"
"0","0","0","1","1002","32040601","320406","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1002"
"1002","1002","0","1","1002","32040701","320407","0","0","0","0","0","6","0","1002","0","0","0","1002","0","0","0","0","1005"
"0","1002","0","1","1002","32040801","320408","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1001"
"0","1003","0","1","1002","32050001","320500","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1001"
"0","1003","0","1","1002","32050101","320501","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1001"
"0","1003","0","1","1002","32050201","320502","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1001"
"0","1003","0","1","1003","32050301","320503","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1001"
"0","1004","0","1","1004","32050401","320504","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1002"
"0","1003","0","1","1002","32050501","320505","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1001"
"0","1003","0","1","1003","32050601","320506","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1001"
"0","1004","0","1","1004","32050701","320507","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1002"
"0","1003","0","1","1002","32050801","320508","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1001"
"1001","1001","0","1","1002","32060001","320600","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"1002","1001","0","1","1003","32070001","320700","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1003"
"1002","1001","0","1","1003","32070101","320701","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1003"
"1002","1001","0","1","1003","32070201","320702","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1003"
"1001","1003","0","2","1008","32070301","320703","0","0","0","0","0","7","0","1008","0","0","1003","1008","0","0","0","0","1004"
"0","0","0","1","1006","32070302","320703","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1006"
"0","1003","0","2","1003","32070401","320704","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1005"
"1002","1001","0","1","1003","32070501","320705","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1003"
"1001","1003","0","2","1008","32070601","320706","0","0","0","0","0","7","0","1008","0","0","1003","1008","0","0","0","0","1004"
"0","0","0","1","1006","32070602","320706","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1006"
"0","1003","0","2","1003","32070701","320707","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1005"
"1002","1001","0","1","1003","32070801","320708","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1003"
"1002","1002","0","1","1001","32080001","320800","0","0","0","0","0","4","0","1002","0","0","0","1002","0","0","0","0","1002"
"1002","1002","0","1","1001","32080101","320801","0","0","0","0","0","4","0","1002","0","0","0","1002","0","0","0","0","1002"
"1002","1002","0","1","1001","32080201","320802","0","0","0","0","0","4","0","1002","0","0","0","1002","0","0","0","0","1002"
"1003","1001","0","1","1003","32090001","320900","0","0","0","0","0","6","0","1003","0","0","0","1001","0","0","0","0","1003"
"1003","1001","0","1","1003","32090101","320901","0","0","0","0","0","6","0","1003","0","0","0","1001","0","0","0","0","1003"
"1003","1001","0","1","1003","32090201","320902","0","0","0","0","0","6","0","1003","0","0","0","1001","0","0","0","0","1003"
"1003","1001","0","1","1003","32090301","320903","0","0","0","0","0","6","0","1003","0","0","0","1001","0","0","0","0","1003"
"0","1002","0","2","1002","32090302","320903","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1003","0","2","1003","32090401","320904","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1003"
"1001","1001","0","4","1003","32090501","320905","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1003"
"1003","1001","0","1","1003","32090601","320906","0","0","0","0","0","6","0","1003","0","0","0","1001","0","0","0","0","1003"
"0","1003","0","2","1003","32090701","320907","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1003"
"1001","1001","0","4","1003","32090801","320908","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1003"
"0","1001","0","2","1003","32100001","321000","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1003"
"0","1004","0","2","1005","32100002","321000","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1004"
"1002","1001","0","2","1003","32110001","321100","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1003"
"1002","1001","0","2","1003","32110101","321101","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1003"
"1002","1001","0","2","1003","32110201","321102","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1003"
"0","1006","0","3","1005","32110301","321103","0","0","0","0","0","4","0","1006","0","0","0","0","0","0","0","0","1004"
"0","0","0","1","1003","32110401","321104","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"1003","1003","0","2","1001","32110501","321105","0","0","0","0","0","6","0","1001","0","0","0","1002","0","0","0","0","1003"
"0","1009","0","3","1008","32110601","321106","0","0","0","0","0","4","0","1009","0","0","0","0","0","0","0","0","1007"
"0","0","0","1","1003","32110701","321107","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"1003","1003","0","2","1001","32110801","321108","0","0","0","0","0","6","0","1001","0","0","0","1002","0","0","0","0","1003"
"1005","1004","0","1","1005","32120001","321200","0","0","0","0","0","5","0","1005","0","0","0","0","0","0","0","0","1004"
"0","1005","0","1","1005","32120002","321200","0","0","0","0","0","4","0","1005","0","0","0","0","0","0","0","0","1004"
"1005","1004","0","1","1005","32120101","321201","0","0","0","0","0","5","0","1005","0","0","0","0","0","0","0","0","1004"
"0","1005","0","1","1005","32120102","321201","0","0","0","0","0","4","0","1005","0","0","0","0","0","0","0","0","1004"
"1005","1004","0","1","1005","32120201","321202","0","0","0","0","0","5","0","1005","0","0","0","0","0","0","0","0","1004"
"0","1005","0","1","1005","32120202","321202","0","0","0","0","0","4","0","1005","0","0","0","0","0","0","0","0","1004"
"0","0","0","1","1003","32120301","321203","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"1003","1003","0","1","1003","32120401","321204","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1001"
"1005","1004","0","1","1005","32120501","321205","0","0","0","0","0","5","0","1005","0","0","0","0","0","0","0","0","1004"
"0","1005","0","1","1005","32120502","321205","0","0","0","0","0","4","0","1005","0","0","0","0","0","0","0","0","1004"
"0","0","0","1","1003","32120601","321206","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"1003","1003","0","1","1003","32120701","321207","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1001"
"1005","1004","0","1","1005","32120801","321208","0","0","0","0","0","5","0","1005","0","0","0","0","0","0","0","0","1004"
"0","1005","0","1","1005","32120802","321208","0","0","0","0","0","4","0","1005","0","0","0","0","0","0","0","0","1004"
"0","1001","0","1","1002","32130001","321300","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1001","0","1","1002","32130101","321301","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1001","0","1","1002","32130201","321302","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","0","0","1","1002","32130301","321303","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1002"
"0","1002","0","2","1001","32130401","321304","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1003"
"0","1001","0","1","1002","32130501","321305","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1001"
"0","0","0","1","1002","32130601","321306","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1002"
"0","1002","0","2","1001","32130701","321307","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1003"
"0","1001","0","1","1002","32130801","321308","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1001"
"1009","1009","0","2","1001","32140001","321400","0","0","0","0","0","6","0","1010","0","0","0","1010","0","0","0","0","1007"
"1009","1009","0","2","1001","32140101","321401","0","0","0","0","0","6","0","1010","0","0","0","1010","0","0","0","0","1007"
"1009","1009","0","2","1001","32140201","321402","0","0","0","0","0","6","0","1010","0","0","0","1010","0","0","0","0","1007"
"0","1009","0","2","1001","32140301","321403","0","0","0","0","0","4","0","1010","0","0","0","0","0","0","0","0","1008"
"0","1009","0","2","1001","32140401","321404","0","0","0","0","0","4","0","1010","0","0","0","0","0","0","0","0","1002"
"0","1009","0","2","1001","32140501","321405","0","0","0","0","0","4","0","1010","0","0","0","0","0","0","0","0","1007"
"0","1009","0","2","1001","32140601","321406","0","0","0","0","0","4","0","1010","0","0","0","0","0","0","0","0","1008"
"0","1009","0","2","1001","32140701","321407","0","0","0","0","0","4","0","1010","0","0","0","0","0","0","0","0","1002"
"0","1009","0","2","1001","32140801","321408","0","0","0","0","0","4","0","1010","0","0","0","0","0","0","0","0","1007"
"0","1001","0","2","1003","32150001","321500","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1002"
"0","1002","0","1","1003","32160001","321600","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1001"
"0","0","0","1","1001","32160101","321601","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","1003","0","1","1001","32160201","321602","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1003"
"0","1002","0","1","1003","32160301","321603","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1001"
"1002","1001","0","1","1002","32170001","321700","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1001"
"1002","1001","0","1","1002","32170101","321701","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1001"
"1002","1001","0","1","1002","32170201","321702","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","32170301","321703","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"1001","1001","1001","13","1001","32170401","321704","1001","1001","0","1001","0","15","1001","1003","0","1001","1001","1001","0","0","1004","1005","1001"
"1002","1001","0","1","1002","32170501","321705","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","32170601","321706","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"1001","1001","1001","13","1001","32170701","321707","1001","1001","0","1001","0","15","1001","1003","0","1001","1001","1001","0","0","1004","1005","1001"
"1002","1001","0","1","1002","32170801","321708","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1001"
"1002","1002","0","1","1002","32180001","321800","0","0","0","0","0","6","0","1002","0","0","0","1001","0","0","0","0","1002"
"1002","1002","0","1","1002","32180101","321801","0","0","0","0","0","6","0","1002","0","0","0","1001","0","0","0","0","1002"
"1001","1002","0","1","1002","32180201","321802","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"1001","1002","0","5","1002","32180301","321803","1002","1002","0","0","0","11","1002","1002","0","0","1002","1002","0","0","1001","0","1001"
"0","1002","0","1","1002","32180401","321804","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"1002","1002","0","1","1002","32180501","321805","0","0","0","0","0","7","0","1001","0","0","1001","1002","0","0","0","0","1002"
"1001","1002","0","5","1002","32180601","321806","1002","1002","0","0","0","11","1002","1002","0","0","1002","1002","0","0","1001","0","1001"
"0","1002","0","1","1002","32180701","321807","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
