0fd0e9770db88280d3a3f6d0fb4edd5cd8970096ced9b7ccf6d725d8b29d8c4b,6e32842081df46c43df23d989e5e19254fcadcc9c01e121b102e03dcb2a22144,19f2ee0293279d31f8a171dead5632abfcb29cb29165e649036293d6a8d597f1,d9fb607b904d5186b527ae01cb1c8dded569afcb1df29d75373f6f44ce092d09,3a6a3012acb5a4a3ee1d4d0fb8a174335aabe6625eaea7d5062ff3f713ef72b9,1a5bfc032ce1d429290b2c7e1cec1a33ad3539efa33daee2872614a11ab8861d,bf41472db6438431773dc7fdb7f31b07f0be89e332fafe42a529d2efc03dbf3d,e7ef0ebb6100c60e13ae05f3548cd38386e19dde7a5744c6a5b7e661e4905833,bc367559f83cec9eaf7db50bc9d4e15e0ce0947423e790c05871bb86c23568f1,e7e8531b2947679b01d3f4878ae7e2781d9bbcfc682e8b9b9ad256444da42c2d,8a9870072d60e78259b26ca4bf04b291faecb525745ebe2e724cf589418cb15b,f26e52914a2f41473c02fa2af85bb5d9ae36f2b833eccfcb1786fbf5e9528895,282d131a4a9078f9cff5294001208ee6fcd6124f631ebf010608b0b83358ea4e,56b6a886b0811f0857df3ba5dc1ab81990f8a927f6440ad37f4babbba0b56452,9b6bf202e6c2bb8a6c4843bffd415e8285540f589596b14d463b5d81c659b470,8df496b23ce821d9cb7e9d4a75bfee876ca06b564d61c56775ab87ed0ca7e79f,06fe21500f4ed23ba27141f2e2cc10708e4649db0ca758df61baf2ca104ea903,4ae1a3955106f746f5cb9cb30f7515fab35edfb844786715e5d052cef8928059,9e1f5b44fae52258594df21dfe12e24a5e036f0b232b2e58e6c27fbbd47574b8,02d2a374864cf440e296aabc1b906cc574b09dd73985c162a0ca7d5dec4bb7db,c47797b1d4185ef2bb10daa3e4433b27a871768997037cbd4c68c6f82bb66cc8,21ae580c2a739cc3263105f18ed4a1076075ea8d18cab1bc63176a6713924d22,12f6959f86deca7e1a6a473265496961d80e78e9a56cf4891bb6b512eede4fe2,1712d8a94a5c8c112b31d64a45478eb7dd81c107aeef01063304d18bbefeca31,c606c1f7990a704743703a99fb64d503499a243f6dd32cf896d306ec9cf54023,14fc1d767d1f0105b732f059bd29692ecc064345c5336bf4feba5f820aa69708,a97adeab7ddf3236ad251b3769469781b05efdb5846aaaa2b10707fb7f4ec5c8,3b8ec91b549239872dcc7763492666e441912c4cfd3079c15d325fc73bf8d41a,5ed8754852b00b1b3568bf63e28ddf5c532928e5bc97f61785d3a6ff75cc28b4,63e3e508b57c33c64da37042bdcc778eb039abae9dc6d28915a1da9d15a9b7a9,24d95823143a0768efa402efc501571927e219c7a6b6854c34f3b845b5229480
"4","0","0","0","0","0","0","2","0","107043","1900","127043","0","0","0","0","0","0","0","20","7","鎖鏈狂怒之劍的設計圖","「鎖鏈狂怒之劍」的設計圖。","0","0","142","1","0","0","0","0"
"10","0","0","0","0","0","0","2","0","107101","1900","127101","0","0","0","0","0","0","0","20","7","櫻花手甲的設計圖","「櫻花手甲」的設計圖。","0","0","130","1","0","0","0","0"
"10","0","0","0","0","0","0","2","0","107102","1900","127102","0","0","0","0","0","0","0","20","7","海龜拳套的設計圖","「海龜拳套」的設計圖。","0","0","136","1","0","0","0","0"
"13","0","0","0","0","0","0","2","0","107133","1900","127133","0","0","0","0","0","0","0","20","7","獵罪之弓的設計圖","「獵罪之弓」的設計圖。","0","0","142","1","0","0","0","0"
"16","0","0","0","0","0","0","2","0","107161","1900","127161","0","0","0","0","0","0","0","20","7","散櫻颯槍的設計圖","「散櫻颯槍」的設計圖。","0","0","130","1","0","0","0","0"
"16","0","0","0","0","0","0","2","0","107162","1900","127162","0","0","0","0","0","0","0","20","7","蟹鉗長槍的設計圖","「蟹鉗長槍」的設計圖。","0","0","136","1","0","0","0","0"
"19","0","0","0","0","0","0","2","0","107193","1900","127193","0","0","0","0","0","0","0","20","7","搖滾炫音之斧的設計圖","「搖滾炫音之斧」的設計圖。","0","0","142","1","0","0","0","0"
"22","0","0","0","0","0","0","2","0","107221","1900","127221","0","0","0","0","0","0","0","20","7","珍櫻杖的設計圖","「珍櫻杖」的設計圖。","0","0","130","1","0","0","0","0"
"22","0","0","0","0","0","0","2","0","107222","1900","127222","0","0","0","0","0","0","0","20","7","海螺長杖的設計圖","「海螺長杖」的設計圖。","0","0","136","1","0","0","0","0"
"25","0","0","0","0","0","0","2","0","107251","1900","127251","0","0","0","0","0","0","0","20","7","櫻華舞杖的設計圖","「櫻華舞杖」的設計圖。","0","0","130","1","0","0","0","0"
"25","0","0","0","0","0","0","2","0","107252","1900","127252","0","0","0","0","0","0","0","20","7","水母長杖的設計圖","「水母長杖」的設計圖。","0","0","136","1","0","0","0","0"
"28","0","0","0","0","0","0","2","0","107281","1900","127281","0","0","0","0","0","0","0","20","7","夏日拾光比基尼盔甲的設計圖","「夏日拾光比基尼盔甲」的設計圖。","0","0","135","1","0","0","0","0"
"28","0","0","0","0","0","0","2","0","107282","1900","127282","0","0","0","0","0","0","0","20","7","哥德風褶裙戰甲的設計圖","「哥德風褶裙戰甲」的設計圖。","0","0","141","1","0","0","0","0"
"28","0","0","0","0","0","0","2","0","107283","1900","127283","0","0","0","0","0","0","0","20","7","純真雪鎧甲的設計圖","「純真雪鎧甲」的設計圖。","0","0","147","1","0","0","0","0"
"31","0","0","0","0","0","0","2","0","107313","1900","127313","0","0","0","0","0","0","0","20","7","水晶冰鎧甲的設計圖","「水晶冰鎧甲」的設計圖。","0","0","147","1","0","0","0","0"
"34","0","0","0","0","0","0","2","0","107341","1900","127341","0","0","0","0","0","0","0","20","7","牽牛花夏影浴衣的設計圖","「牽牛花夏影浴衣」的設計圖。","0","0","135","1","0","0","0","0"
"34","0","0","0","0","0","0","2","0","107342","1900","127342","0","0","0","0","0","0","0","20","7","龐克女孩的設計圖","「龐克女孩」的設計圖。","0","0","141","1","0","0","0","0"
"37","0","0","0","0","0","0","2","0","107371","1900","127371","0","0","0","0","0","0","0","20","7","陽傘連身裙的設計圖","「陽傘連身裙」的設計圖。","0","0","135","1","0","0","0","0"
"37","0","0","0","0","0","0","2","0","107373","1900","127373","0","0","0","0","0","0","0","20","7","鑽石之塵長袍的設計圖","「鑽石之塵長袍」的設計圖。","0","0","147","1","0","0","0","0"
"46","0","0","0","0","0","0","2","0","107462","1900","127462","0","0","0","0","0","0","0","20","7","黑色鉚釘靴的設計圖","「黑色鉚釘靴」的設計圖。","0","0","141","1","0","0","0","0"
"4","0","0","0","0","0","0","2","0","108041","2000","128041","0","0","0","0","0","0","0","20","8","冰雪刀古拉奇短劍的設計圖","「冰雪刀古拉奇短劍」的設計圖。","0","0","148","1","0","0","0","0"
"4","0","0","0","0","0","0","2","0","108042","2000","128042","0","0","0","0","0","0","0","20","8","創音刀喀魯託納的設計圖","「創音刀喀魯託納」的設計圖。","0","0","154","1","0","0","0","0"
"4","0","0","0","0","0","0","2","0","108043","2000","128043","0","0","0","0","0","0","0","20","8","流沙舍施爾彎刀的設計圖","「流沙舍施爾彎刀」的設計圖。","0","0","160","1","0","0","0","0"
"4","0","0","0","0","0","0","2","0","108044","2000","128044","0","0","0","0","0","0","0","20","8","殘虐薔薇之刃的設計圖","「殘虐薔薇之刃」的設計圖。","0","0","166","1","0","0","0","0"
"7","0","0","0","0","0","0","2","0","108073","2000","128073","0","0","0","0","0","0","0","20","8","暗黑沙漠短劍的設計圖","「暗黑沙漠短劍」的設計圖。","0","0","160","1","0","0","0","0"
"13","0","0","0","0","0","0","2","0","108131","2000","128131","0","0","0","0","0","0","0","20","8","冰聖弓孔格拉席翁的設計圖","「冰聖弓孔格拉席翁」的設計圖。","0","0","148","1","0","0","0","0"
"13","0","0","0","0","0","0","2","0","108132","2000","128132","0","0","0","0","0","0","0","20","8","巧音弓小鼓弓的設計圖","「巧音弓小鼓弓」的設計圖。","0","0","154","1","0","0","0","0"
"13","0","0","0","0","0","0","2","0","108133","2000","128133","0","0","0","0","0","0","0","20","8","東方颶風之弓的設計圖","「東方颶風之弓」的設計圖。","0","0","160","1","0","0","0","0"
"13","0","0","0","0","0","0","2","0","108134","2000","128134","0","0","0","0","0","0","0","20","8","狂戰士薔薇的設計圖","「狂戰士薔薇」的設計圖。","0","0","166","1","0","0","0","0"
"16","0","0","0","0","0","0","2","0","108161","2000","128161","0","0","0","0","0","0","0","20","8","冰穿槍暴風雪的設計圖","「冰穿槍暴風雪」的設計圖。","0","0","148","1","0","0","0","0"
"16","0","0","0","0","0","0","2","0","108162","2000","128162","0","0","0","0","0","0","0","20","8","仁重槍長號矛的設計圖","「仁重槍長號矛」的設計圖。","0","0","154","1","0","0","0","0"
"19","0","0","0","0","0","0","2","0","108194","2000","128194","0","0","0","0","0","0","0","20","8","薔薇破壞者之斧的設計圖","「薔薇破壞者之斧」的設計圖。","0","0","166","1","0","0","0","0"
"28","0","0","0","0","0","0","2","0","108281","2000","128281","0","0","0","0","0","0","0","20","8","鍵盤奏鎧大鍵琴的設計圖","「鍵盤奏鎧大鍵琴」的設計圖。","0","0","153","1","0","0","0","0"
"28","0","0","0","0","0","0","2","0","108282","2000","128282","0","0","0","0","0","0","0","20","8","沙漠布甲的設計圖","「沙漠布甲」的設計圖。","0","0","159","1","0","0","0","0"
"28","0","0","0","0","0","0","2","0","108283","2000","128283","0","0","0","0","0","0","0","20","8","薔薇女帝鎧甲的設計圖","「薔薇女帝鎧甲」的設計圖。","0","0","165","1","0","0","0","0"
"28","0","0","0","0","0","0","2","0","108284","2000","128284","0","0","0","0","0","0","0","20","8","惡魔痛苦盔甲的設計圖","「惡魔痛苦盔甲」的設計圖。","0","0","171","1","0","0","0","0"
"31","0","0","0","0","0","0","2","0","108311","2000","128311","0","0","0","0","0","0","0","20","8","重奏鎧銅管圓號的設計圖","「重奏鎧銅管圓號」的設計圖。","0","0","153","1","0","0","0","0"
"31","0","0","0","0","0","0","2","0","108312","2000","128312","0","0","0","0","0","0","0","20","8","綠洲藍鎧的設計圖","「綠洲藍鎧」的設計圖。","0","0","159","1","0","0","0","0"
"31","0","0","0","0","0","0","2","0","108313","2000","128313","0","0","0","0","0","0","0","20","8","薔薇女爵士鎧甲的設計圖","「薔薇女爵士鎧甲」的設計圖。","0","0","165","1","0","0","0","0"
"31","0","0","0","0","0","0","2","0","108314","2000","128314","0","0","0","0","0","0","0","20","8","惡魔束縛盔甲的設計圖","「惡魔束縛盔甲」的設計圖。","0","0","171","1","0","0","0","0"
"37","0","0","0","0","0","0","2","0","108372","2000","128372","0","0","0","0","0","0","0","20","8","東方微風長袍的設計圖","「東方微風長袍」的設計圖。","0","0","159","1","0","0","0","0"
"37","0","0","0","0","0","0","2","0","108373","2000","128373","0","0","0","0","0","0","0","20","8","薔薇女男爵禮服的設計圖","「薔薇女男爵禮服」的設計圖。","0","0","165","1","0","0","0","0"
"37","0","0","0","0","0","0","2","0","108374","2000","128374","0","0","0","0","0","0","0","20","8","詛咒惡魔長袍的設計圖","「詛咒惡魔長袍」的設計圖。","0","0","171","1","0","0","0","0"
"40","0","0","0","0","0","0","2","0","108401","2000","128401","0","0","0","0","0","0","0","20","8","重圓奏圓盾鈸的設計圖","「重圓奏圓盾鈸」的設計圖。","0","0","153","1","0","0","0","0"
"4","0","0","0","0","0","0","2","0","109041","2100","129041","0","0","0","0","0","0","0","20","9","惡魔傷痕之刃的設計圖","「惡魔傷痕之刃」的設計圖。","0","0","172","1","0","0","0","0"
"4","0","0","0","0","0","0","2","0","109042","2100","129042","0","0","0","0","0","0","0","20","9","生魚片刀‧匠八的設計圖","「生魚片刀‧匠八」的設計圖。","0","0","178","1","0","0","0","0"
"4","0","0","0","0","0","0","2","0","109043","2100","129043","0","0","0","0","0","0","0","20","9","漁夫之劍的設計圖","「漁夫之劍」的設計圖。","0","0","184","1","0","0","0","0"
"4","0","0","0","0","0","0","2","0","109044","2100","129044","0","0","0","0","0","0","0","20","9","大業物‧紅一文字的設計圖","「大業物‧紅一文字」的設計圖。","0","0","190","1","0","0","0","0"
"13","0","0","0","0","0","0","2","0","109131","2100","129131","0","0","0","0","0","0","0","20","9","惡魔假面之弓的設計圖","「惡魔假面之弓」的設計圖。","0","0","172","1","0","0","0","0"
"13","0","0","0","0","0","0","2","0","109132","2100","129132","0","0","0","0","0","0","0","20","9","擠花弓的設計圖","「擠花弓」的設計圖。","0","0","178","1","0","0","0","0"
"13","0","0","0","0","0","0","2","0","109133","2100","129133","0","0","0","0","0","0","0","20","9","航海狙擊手的設計圖","「航海狙擊手」的設計圖。","0","0","184","1","0","0","0","0"
"13","0","0","0","0","0","0","2","0","109134","2100","129134","0","0","0","0","0","0","0","20","9","錦秋弓蔦紅葉的設計圖","「錦秋弓蔦紅葉」的設計圖。","0","0","190","1","0","0","0","0"
"16","0","0","0","0","0","0","2","0","109162","2100","129162","0","0","0","0","0","0","0","20","9","餐叉槍的設計圖","「餐叉槍」的設計圖。","0","0","178","1","0","0","0","0"
"19","0","0","0","0","0","0","2","0","109191","2100","129191","0","0","0","0","0","0","0","20","9","惡魔滅殺之斧的設計圖","「惡魔滅殺之斧」的設計圖。","0","0","172","1","0","0","0","0"
"19","0","0","0","0","0","0","2","0","109193","2100","129193","0","0","0","0","0","0","0","20","9","豪斧大拔錨的設計圖","「豪斧大拔錨」的設計圖。","0","0","184","1","0","0","0","0"
"19","0","0","0","0","0","0","2","0","109194","2100","129194","0","0","0","0","0","0","0","20","9","擊槌釣瓶落的設計圖","「擊槌釣瓶落」的設計圖。","0","0","190","1","0","0","0","0"
"28","0","0","0","0","0","0","2","0","109281","2100","129281","0","0","0","0","0","0","0","20","9","圍裙輕鎧的設計圖","「圍裙輕鎧」的設計圖。","0","0","177","1","0","0","0","0"
"28","0","0","0","0","0","0","2","0","109282","2100","129282","0","0","0","0","0","0","0","20","9","閃耀水手服的設計圖","「閃耀水手服」的設計圖。","0","0","183","1","0","0","0","0"
"28","0","0","0","0","0","0","2","0","109283","2100","129283","0","0","0","0","0","0","0","20","9","戀染紅葉秋模樣的設計圖","「戀染紅葉秋模樣」的設計圖。","0","0","189","1","0","0","0","0"
"28","0","0","0","0","0","0","2","0","109284","2100","129284","0","0","0","0","0","0","0","20","9","能天使盔甲的設計圖","「能天使盔甲」的設計圖。","0","0","195","1","0","0","0","0"
"31","0","0","0","0","0","0","2","0","109311","2100","129311","0","0","0","0","0","0","0","20","9","圍裙盔甲的設計圖","「圍裙盔甲」的設計圖。","0","0","177","1","0","0","0","0"
"31","0","0","0","0","0","0","2","0","109312","2100","129312","0","0","0","0","0","0","0","20","9","厚實海兵服的設計圖","「厚實海兵服」的設計圖。","0","0","183","1","0","0","0","0"
"31","0","0","0","0","0","0","2","0","109313","2100","129313","0","0","0","0","0","0","0","20","9","唐紅姬武將大鎧的設計圖","「唐紅姬武將大鎧」的設計圖。","0","0","189","1","0","0","0","0"
"31","0","0","0","0","0","0","2","0","109314","2100","129314","0","0","0","0","0","0","0","20","9","力天使鎧甲的設計圖","「力天使鎧甲」的設計圖。","0","0","195","1","0","0","0","0"
"37","0","0","0","0","0","0","2","0","109373","2100","129373","0","0","0","0","0","0","0","20","9","姬法師秋草裝的設計圖","「姬法師秋草裝」的設計圖。","0","0","189","1","0","0","0","0"
"37","0","0","0","0","0","0","2","0","109374","2100","129374","0","0","0","0","0","0","0","20","9","主天使長袍的設計圖","「主天使長袍」的設計圖。","0","0","195","1","0","0","0","0"
"40","0","0","0","0","0","0","2","0","109401","2100","129401","0","0","0","0","0","0","0","20","9","高級茶托護盾的設計圖","「高級茶托護盾」的設計圖。","0","0","177","1","0","0","0","0"
"40","0","0","0","0","0","0","2","0","109402","2100","129402","0","0","0","0","0","0","0","20","9","船舵盾牌的設計圖","「船舵盾牌」的設計圖。","0","0","183","1","0","0","0","0"
"0","0","1","0","1","0","0","4","0","0","0","140000","0","0","0","0","0","0","0","0","99","公主之心","製作角色專用裝備所必需的道具。","0","0","0","0","0","0","0","21"
"0","0","1","0","0","0","0","4","0","0","0","140001","0","0","0","0","0","0","0","0","99","公主之心（碎片）","「公主之心」的碎片。","0","0","0","0","0","0","0","21"
"0","0","0","0","0","0","0","5","0","0","128","150001","0","0","0","0","0","0","0","4","2","銅框的原礦","可代替製作銅框（RANK2～4）的RANK裝備所需的碎片、設計圖使用的珍貴資材。","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","5","0","0","1600","150002","0","0","0","0","0","0","0","5","3","銀框的原礦","可代替製作銀框（RANK3～8）的RANK裝備所需的碎片、設計圖使用的珍貴資材。","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","5","0","0","1800","150003","0","0","0","0","0","0","0","6","4","金框的原礦","可代替製作金框（RANK6～11）的RANK裝備所需的碎片、設計圖使用的珍貴資材。","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","5","0","0","3200","150004","0","0","0","0","0","0","0","16","5","紫框的原礦","可代替製作紫框（RANK10～18）的RANK裝備所需的碎片、設計圖使用的珍貴資材。","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","5","0","0","3600","150005","0","0","0","0","0","0","0","20","6","紅框的原礦","可代替製作紅框（RANK17～21）的RANK裝備所需的碎片、設計圖使用的珍貴資材。","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","5","0","0","3800","150006","0","0","0","0","0","0","0","20","7","綠框的原礦","可代替製作綠框（RANK20～24）的RANK裝備所需的碎片、設計圖使用的珍貴資材。","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","5","0","0","4000","150007","0","0","0","0","0","0","0","20","8","橘框的原礦","可代替製作橘框（RANK23～28）的RANK裝備所需的碎片、設計圖使用的珍貴資材。","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","5","0","0","4000","150008","0","0","0","0","0","0","0","20","9","蒼框的原礦","可代替製作蒼框（RANK27～32）的RANK裝備所需的碎片、設計圖使用的珍貴資材。","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","5","0","0","4000","150009","0","0","0","0","0","0","0","20","10","粉框的原礦","可代替製作粉框（RANK31～36）的RANK裝備所需的碎片、設計圖使用的珍貴資材。","0","0","0","0","0","0","0","0"
"1","0","0","0","1","0","0","0","0","10001032","44000","10001032","0","3","0","0","0","484","0","500","10","米迦勒之劍","從天界降臨的戰士們手拿的聖劍。\n神聖的加護不只包覆劍，\n還會包覆裝備者，\n賦予他面對邪惡的力量及勇氣。","0","300","196","0","0","0","0","0"
"1","0","0","0","1","0","0","0","0","10001033","44000","10001033","0","3","0","0","0","521","0","500","10","妖精煌劍阿喀琉亞娜","在與現世不同次元的妖精界中之英雄\n愛用的劍。其散發蒼藍光輝的劍身，\n無論用多大的蠻力都無法破壞，定讓\n敵方徹底體會到其必殺的威力。","0","300","202","0","0","0","0","0"
"1","0","0","0","1","0","0","0","0","10001034","44000","10001034","0","3","0","0","0","540","0","500","10","香蕉祕劍","用吉歐‧提格尼亞土生土長的\n巨大果實製成的劍。層層疊加\n的果皮比金屬還要堅硬\n並醞釀出一股獨特的風格。","0","300","262","0","0","0","0","0"
"1","0","0","0","1","0","0","0","0","10001035","44000","10001035","0","3","0","0","0","559","0","500","10","機械人族EX劍","為了充分發揮機械人族性能所製作的大劍。\n被調整成其他種族也能裝備，\n能夠自由自在地\n運用它爆發性的火力。","0","300","322","0","0","0","0","0"
"4","0","0","0","1","0","0","0","0","10004032","44000","10004032","0","5","0","0","0","510","0","800","10","路西法之刃","從天界降臨的戰士們手拿的聖刀。\n在刀鍔浮現的光圈，\n其力量足以暫時將裝備者\n提升至與天使同等的階級。","0","60","196","0","0","0","0","0"
"4","0","0","0","1","0","0","0","0","10004033","44000","10004033","0","5","0","0","0","547","0","800","10","妖精舞刀帕特羅克洛斯","在與現世不同次元的妖精界中之勇士\n愛用的刀。其刀刃兼具堅硬與輕巧兩\n種優點，揮起來有如在風中飛舞的蝴\n蝶般自在，可輕易將敵方要害斬斷。","0","60","202","0","0","0","0","0"
"4","0","0","0","1","0","0","0","0","10004034","44000","10004034","0","5","0","0","0","566","0","800","10","天下第一甜瓜刀","用吉歐‧提格尼亞土生土長的\n巨大果實製成的刀。由於生長\n在寶石附近使其蘊含著豐富的\n礦物質能形成堅硬銳利的刀刃。","0","60","262","0","0","0","0","0"
"4","0","0","0","1","0","0","0","0","10004035","44000","10004035","0","5","0","0","0","585","0","800","10","機械人族EX刀","為了充分發揮機械人族性能所製作的太刀。\n被調整成其他種族也能裝備，\n光刃因為過於鋒利\n而非常難以操控。","0","60","322","0","0","0","0","0"
"7","0","0","0","1","0","0","0","0","10007032","44000","10007032","0","5","0","0","0","516","0","500","10","撒但耶爾短劍","從天界降臨的戰士們手拿的聖刃。\n如同飛舞的羽毛一般輕巧，\n同時比陸地上所有物質都更堅硬，\n能使出銳利的一擊。","0","0","196","0","0","0","0","0"
"7","0","0","0","1","0","0","0","0","10007033","44000","10007033","0","5","0","0","0","554","0","500","10","妖精夢刃得伊達彌亞","在與現世不同次元的妖精界中之公主\n所擁有的短劍。其不僅有著不像是護\n身用武器的極佳鋒利度，作為一個美\n術品也有著相當高的價值。","0","0","202","0","0","0","0","0"
"7","0","0","0","1","0","0","0","0","10007034","44000","10007034","0","5","0","0","0","573","0","500","10","未完刃‧雲愁","用吉歐‧提格尼亞土生土長的\n巨大果實製成的短劍。過於\n純粹的糖分結晶化所形成的刀刃，\n至今仍在持續銳利地成長著。","0","0","262","0","0","0","0","0"
"7","0","0","0","1","0","0","0","0","10007035","44000","10007035","0","5","0","0","0","592","0","500","10","機械人族EX匕首","為了充分發揮機械人族性能所製作的短劍。\n被調整成其他種族也能裝備，\n靠著追蹤機構的支援，\n來輔助操控者攻擊敵人的弱點。","0","0","322","0","0","0","0","0"
"10","0","0","0","1","0","0","0","0","10010032","44000","10010032","0","6","0","0","0","516","0","500","10","烏列爾拳套","從天界降臨的戰士們身穿的聖臂甲。\n神聖的火焰鬥氣將會包覆裝備者，\n迅速提升其體能，\n並粉碎邪惡。","0","0","196","0","0","0","0","0"
"10","0","0","0","1","0","0","0","0","10010033","44000","10010033","0","6","0","0","0","553","0","500","10","妖精幻腕卡西卡摩","在與現世不同次元的妖精界中之部落\n族長作為證明的手部裝飾。乍看之下\n雖是個優雅美麗的手腕飾品，但其可\n創造並自在操控無形的另一隻手。","0","0","202","0","0","0","0","0"
"10","0","0","0","1","0","0","0","0","10010034","44000","10010034","0","6","0","0","0","572","0","500","10","菴羅手甲","用吉歐‧提格尼亞土生土長的\n巨大果實製成的手甲。若被其\n濃郁的香甜氣味給吸引的話\n將會嚐到強烈的一擊。","0","0","262","0","0","0","0","0"
"10","0","0","0","1","0","0","0","0","10010035","44000","10010035","0","6","0","0","0","591","0","500","10","機械人族EX短劍","為了充分發揮機械人族性能所製作的拳甲。\n被調整成其他種族也能裝備，\n就像是自己身體的延伸一樣，\n能自由自在的使用。","0","0","322","0","0","0","0","0"
"13","0","0","0","1","0","0","0","1","10013032","44000","10013032","0","4","0","0","0","507","0","800","10","拉斐爾之弓","從天界降臨的戰士們手拿的聖弓。\n在弓弦鳴響時搭載了聖結界的箭矢\n將會注入生命，如風自在飛舞的箭\n一定會射穿要害。","0","0","196","0","0","1","0","0"
"13","0","0","0","1","0","0","0","1","10013033","44000","10013033","0","4","0","0","0","544","0","800","10","妖精梓弓塔密里斯","在與現世不同次元的妖精界中之吟遊\n詩人愛用的弓。可射出追隨目標獵物\n的魔法箭矢，且在命中時弓弦會奏響\n出聲，譜出美妙樂曲。","0","0","202","0","0","1","0","0"
"13","0","0","0","1","0","0","0","1","10013034","44000","10013034","0","4","0","0","0","563","0","800","10","櫻桃樹枝弓","用吉歐‧提格尼亞土生土長的\n巨大果實樹枝製成的弓。其充沛的\n生命力寄宿在射出的箭矢上\n將敵人無情地貫穿。","0","0","262","0","0","1","0","0"
"13","0","0","0","1","0","0","0","1","10013035","44000","10013035","0","4","0","0","0","582","0","800","10","機械人族EX十字弓","為了充分發揮機械人族性能所製作的十字弓。\n被調整成其他種族也能裝備，\n它射出的箭矢\n會自動追蹤敵人並確實貫穿對方。","0","0","322","0","0","1","0","0"
"16","0","0","0","1","0","0","0","2","10016032","44000","10016032","0","0","0","0","0","499","0","800","10","薩基爾長槍","從天界降臨的戰士們手拿的聖槍。\n賦予裝備者如同生命之樹一般\n頑強與不屈不撓的精神，\n絕不允許他敗倒在地。","0","0","196","0","0","2","0","0"
"16","0","0","0","1","0","0","0","2","10016033","44000","10016033","0","0","0","0","0","536","0","800","10","妖精翅槍梅涅勞斯","在與現世不同次元的妖精界中之學者\n所設計的長槍。其按照妖精幾何學所\n設計的槍尖可噴灑鱗粉，乃可攻可守\n的防衛兵裝。","0","0","202","0","0","2","0","0"
"16","0","0","0","1","0","0","0","2","10016034","44000","10016034","0","0","0","0","0","555","0","800","10","覆盆子晶槍","用吉歐‧提格尼亞土生土長的\n巨大果實製成的槍。尊重並以\n愛情對待沉睡在巨大果實裡的可能性，\n將其仔細結晶製成槍尖的夢幻逸品。","0","0","262","0","0","2","0","0"
"16","0","0","0","1","0","0","0","2","10016035","44000","10016035","0","0","0","0","0","574","0","800","10","機械人族EX長槍","為了充分發揮機械人族性能所製作的長槍。\n被調整成其他種族也能裝備，\n利用推進器的突進\n沒有人可以跟得上。","0","0","322","0","0","2","0","0"
"19","0","0","0","1","0","0","0","0","10019032","44000","10019032","0","3","0","0","0","495","0","500","10","卡麥爾之斧","從天界降臨的戰士們手拿的聖斧。\n賦予裝備者破壞與戰爭的加護，\n使他搖身一變為\n毫不寬待上天敵人的戰士。","0","200","196","0","0","0","0","0"
"19","0","0","0","1","0","0","0","0","10019033","44000","10019033","0","3","0","0","0","532","0","800","10","妖精蝶斧蒙特蘇馬","在與現世不同次元的妖精界中之勇猛\n王族在戰場上愛用的斧。當其巨大的\n斧刃在空中劃下蒼藍軌跡，可謂如蝶\n翅拍動般，無聲無息地帶來死亡。","0","200","202","0","0","0","0","0"
"19","0","0","0","1","0","0","0","0","10019034","44000","10019034","0","3","0","0","0","551","0","800","10","麝香貓果剛槌","用吉歐‧提格尼亞土生土長的\n巨大果實製成的槌。擁有超群的\n破壞力，但取而代之若沒有失去珍重之物的\n勇氣則無法將它拿起。","0","200","262","0","0","0","0","0"
"19","0","0","0","1","0","0","0","0","10019035","44000","10019035","0","3","0","0","0","570","0","800","10","機械人族EX大槌","為了充分發揮機械人族性能所製作的大槌。\n被調整成其他種族也能裝備，\n因為有自動重心調整機能，\n所以雖然很沉重但是使用起來非常順手。","0","200","322","0","0","0","0","0"
"22","0","0","0","1","0","0","0","0","10022032","44000","10022032","513","0","0","0","0","0","0","500","10","約斐爾之杖","從天界降臨的戰士們手拿的聖征杖。\n透過在陸地上失傳已久、\n天界操控魔法的技術，\n能夠操控威力超乎想像的魔法。","6","0","196","0","0","0","0","0"
"22","0","0","0","1","0","0","0","0","10022033","44000","10022033","550","0","0","0","0","0","0","500","10","妖精崩杖庫普里斯","在與現世不同次元的妖精界中之女神\n所賜予的法杖。其可借用蓄積在高階\n次元中那些獻給女神的魔力，不受限\n制地施展攻擊魔法。","6","0","202","0","0","0","0","0"
"22","0","0","0","1","0","0","0","0","10022034","44000","10022034","569","0","0","0","0","0","0","500","10","蘋果法杖‧北斗","用吉歐‧提格尼亞土生土長的\n巨大果實製成的法杖。從數億顆\n果實中挑選而出的果實內部刻有\n天然的魔力增強魔法陣。","6","0","262","0","0","0","0","0"
"22","0","0","0","1","0","0","0","0","10022035","44000","10022035","588","0","0","0","0","0","0","500","10","機械人族EX魔杖","為了充分發揮機械人族性能所製作的魔杖。\n被調整成其他種族也能裝備，\n利用電磁場來重現魔力迴路，\n來支援魔術的發動。","6","0","322","0","0","0","0","0"
