350c2736ffd8ff2be936dd9a83336a11b966f198ff44a08272bdd5e65a999602,2c2a6744a5b2421f0b0f2369320b6ce4d9ef0a65d68695fea7d24ba141eea90c,f0c94135a20f189b98990741fce85056e0049410f45ae3b20da12445a838b6f0,754234af306326a46f376b4e05cad0e62b1b1fa2d5f4a4c3e24f5e5abd836053,c6f304f9098abc4b223d35127cd7b5f155d8622ec2877cc90877cbca628d997f,ea052cb414c4010a9c1b454c5e40201f50adad384f47c8365f7cadc02f5a8d87,634db7cced186011310f63e87a5f09e5a5e60b3c23cc1a9c34fccb64b0d228a5,ba5e5398feeb3a81175b35dc924d94d297de8a331fc1bb309ef892791096b8fb,1e8a477c1dc52c04e7549c0be34a8af1b55c07989d14e9b41f3d3821d6ef7b69,f6e42491ffd45fddb15491b5e8f6f6f99b782f35c736bfe874f105fb977246b0,3503863126a6fbed898c6b87e96011e5d4a55272f6c916ab7af8b7809e7fa8d7
"40095","1","","","32","","","400956","1400950055","",""
"40095","80","","0","33","1","","400956","1400950056","-209",""
"40095","","","","91","","","0","1400950057","",""
"40095","se_travel_top_flock_hit","","","23","","","se_travel_top","1400950058","0",""
"40095","20","","","122","","","20","1400950059","0.2",""
"40095","die","","","3","","0","400991","1400950060","0",""
"40095","1","","","32","","","400909","1400950061","",""
"40095","1","","","32","","","400918","1400950062","",""
"40095","se_travel_top_flock_panic","","","23","","","se_travel_top","1400950063","0",""
"40095","travel_topdrama_r_4009_shock_look","","","3","","0.1","1000001","1400950064","0",""
"40095","0","","","93","","","0.4","1400950065","",""
"40095","se_travel_top_flock_drop_goldenbox2","","","23","","","se_travel_top","1400950066","0",""
"40095","0","","","93","","","0.5","1400950067","",""
"40095","se_travel_top_flock_dizzy","","","23","","","se_travel_top","1400950068","0",""
"40095","12","","","122","","","0","1400950069","0.15",""
"40095","1","","","32","","","400910","1400950070","",""
"40095","0","","","93","","","1.67","1400950071","",""
"40095","","","","111","","","","1400950072","",""
"40095","0","","","91","","","0","1400950073","",""
"40101","401000","","0.65","31","-55","1","401000","1401010001","0",""
"40101","0","normal","-73","5","0","1","0","1401010002","55","0"
"40101","0","","","91","","","0","1401010003","",""
"40102","1000001","<weapon>_idle","-140","1","-1000","1","2","1401020001","51","0"
"40102","20","idle","-140","5","185","0.6","20","1401020002","50","0"
"40102","401001","","1","31","0","1","401001","1401020003","0",""
"40102","401002","","1","31","0","1","401002","1401020004","0",""
"40102","401003","","1","31","-140","0","401003","1401020005","-1000",""
"40102","401004","","1","31","-60","0","401004","1401020006","185",""
"40102","401005","","0.7","31","-100","0","401005","1401020007","135",""
"40102","400010","","1","31","0","1","400010","1401020008","0",""
"40102","0","","","91","","","0","1401020009","",""
"40102","0","","","93","","","0.7","1401020010","",""
"40102","<weapon>_run","","","3","","0.2","1000001","1401020011","1",""
"40102","-170","","0","2","1.5","","1000001","1401020012","-140",""
"40102","1","","","32","","","401003","1401020013","",""
"40102","-170","","0","33","1.5","","401003","1401020014","-140",""
"40102","0","","","93","","","0.2","1401020015","",""
"40102","se_travel_top_defeat_foot","","","23","","","se_travel_top","1401020016","0",""
"40102","0","","","93","","","0.5","1401020017","",""
"40102","4","","0","12","0","20","1000001","1401020018","0.5","220"
"40102","0","","","93","","","0.04","1401020019","",""
"40102","se_travel_top_defeat_emote_notice","","","23","","","se_travel_top","1401020020","0",""
"40102","","","","91","","","1401020012","1401020021","",""
"40102","<weapon>_idle","","","3","","0","1000001","1401020022","1",""
"40102","0","","","32","","","401003","1401020023","",""
"40102","0","","","93","","","0.5","1401020024","",""
"40102","<weapon>_attack_skipQuest","","1","3","<weapon>_idle","0","1000001","1401020025","0","0"
"40102","0","","","93","","","0.1","1401020026","",""
"40102","se_travel_top_defeat_attack_jump","","","23","","","se_travel_top","1401020027","0",""
"40102","0","","","93","","","0.06","1401020028","",""
"40102","1","","","32","","","401004","1401020029","",""
"40102","die","","","3","","0","20","1401020030","0",""
"40102","0","","","93","","","0.25","1401020031","",""
"40102","1","","","32","","","401005","1401020032","",""
"40102","0","","","93","","","0.14","1401020033","",""
"40102","se_travel_top_defeat_fadeout","","","23","","","se_travel_top","1401020034","0",""
"40102","","","","91","","","1401020030","1401020035","",""
"40102","1","","0","6","1","0.5","20","1401020036","1",""
"40102","0","","","93","","","0.04","1401020037","",""
"40102","se_travel_top_defeat_drop_box","","","23","","","se_travel_top","1401020038","0",""
"40102","","","","91","","","1401020036","1401020039","",""
"40102","<weapon>_joy_short","","","3","","0","1000001","1401020040","0",""
"40102","0","","","93","","","0.54","1401020041","",""
"40102","se_travel_top_defeat_joy","","","23","","","se_travel_top","1401020042","0",""
"40102","","","","91","","","1401020040","1401020043","",""
"40102","","","","111","","","","1401020044","",""
"40102","","","","91","","","0","1401020045","",""
"40111","401000","","0.65","31","-55","1","401000","1401110001","0",""
"40111","0","normal","-73","5","0","1","0","1401110002","55","0"
"40111","0","","","91","","","0","1401110003","",""
"40112","1000001","<weapon>_idle","-140","1","-1000","1","2","1401120001","51","0"
"40112","21","idle","-140","5","190","0.6","21","1401120002","50","0"
"40112","401001","","1","31","0","1","401001","1401120003","0",""
"40112","401002","","1","31","0","1","401002","1401120004","0",""
"40112","401003","","1","31","-140","0","401003","1401120005","-1000",""
"40112","401004","","1","31","10","0","401004","1401120006","210",""
"40112","401006","","0.7","31","-100","0","401006","1401120007","135",""
"40112","400011","","1","31","0","1","400011","1401120008","0",""
"40112","0","","","91","","","0","1401120009","",""
"40112","0","","","93","","","0.7","1401120010","",""
"40112","<weapon>_run","","","3","","0.2","1000001","1401120011","1",""
"40112","-170","","0","2","1.5","","1000001","1401120012","-140",""
"40112","1","","","32","","","401003","1401120013","",""
"40112","-170","","0","33","1.5","","401003","1401120014","-140",""
"40112","0","","","93","","","0.2","1401120015","",""
"40112","se_travel_top_defeat_foot","","","23","","","se_travel_top","1401120016","0",""
"40112","0","","","93","","","0.5","1401120017","",""
"40112","4","","0","12","0","20","1000001","1401120018","0.5","220"
"40112","0","","","93","","","0.04","1401120019","",""
"40112","se_travel_top_defeat_emote_notice","","","23","","","se_travel_top","1401120020","0",""
"40112","","","","91","","","1401120012","1401120021","",""
"40112","<weapon>_idle","","","3","","0","1000001","1401120022","1",""
"40112","0","","","32","","","401003","1401120023","",""
"40112","0","","","93","","","0.5","1401120024","",""
"40112","<weapon>_attack_skipQuest","","1","3","<weapon>_idle","0","1000001","1401120025","0","0"
"40112","0","","","93","","","0.1","1401120026","",""
"40112","se_travel_top_defeat_attack_jump","","","23","","","se_travel_top","1401120027","0",""
"40112","0","","","93","","","0.06","1401120028","",""
"40112","1","","","32","","","401004","1401120029","",""
"40112","die","","","3","","0","21","1401120030","0",""
"40112","se_travel_top_defeat_wyvern_fall","","","23","","","se_travel_top","1401120031","0",""
"40112","0","","","93","","","1.4","1401120032","",""
"40112","1","","","32","","","401006","1401120033","",""
"40112","se_travel_top_defeat_fadeout","","","23","","","se_travel_top","1401120034","0",""
"40112","0","","","93","","","0.1","1401120035","",""
"40112","24","","","122","","","0","1401120036","0.2",""
"40112","se_travel_top_defeat_appear_silverbox","","","23","","","se_travel_top","1401120037","0",""
"40112","","","","91","","","1401120030","1401120038","",""
"40112","1","","0","6","1","0.5","21","1401120039","1",""
"40112","0","","","93","","","0.5","1401120040","",""
"40112","se_travel_top_defeat_drop_silverbox","","","23","","","se_travel_top","1401120041","0",""
"40112","","","","91","","","1401120039","1401120042","",""
"40112","<weapon>_joy_short","","","3","","0","1000001","1401120043","0",""
"40112","0","","","93","","","0.54","1401120044","",""
"40112","se_travel_top_defeat_joy","","","23","","","se_travel_top","1401120045","0",""
"40112","","","","91","","","1401120043","1401120046","",""
"40112","","","","111","","","","1401120047","",""
"40112","","","","91","","","0","1401120048","",""
"40121","401000","","0.65","31","-55","1","401000","1401210001","0",""
"40121","0","normal","-73","5","0","1","0","1401210002","55","0"
"40121","0","","","91","","","0","1401210003","",""
"40122","1000001","<weapon>_idle","-140","1","-1100","1","2","1401220001","51","0"
"40122","22","idle","-140","5","220","1","22","1401220002","50","0"
"40122","401001","","1","31","0","1","401001","1401220003","0",""
"40122","401002","","1","31","0","1","401002","1401220004","0",""
"40122","401003","","1","31","-140","0","401003","1401220005","-1100",""
"40122","4010041","","1","31","-30","0","401004","1401220006","210",""
"40122","4010042","","1","31","-30","0","401004","1401220007","210",""
"40122","401007","","0.7","31","-100","0","401007","1401220008","135",""
"40122","401008","","0.8","31","-135","0","401008","1401220009","215",""
"40122","400012","","1","31","0","1","400012","1401220010","0",""
"40122","0","","","91","","","0","1401220011","",""
"40122","se_travel_top_defeat_wipe","","","23","","","se_travel_top","1401220012","0",""
"40122","awake","","1","3","idle","0.2","22","1401220013","0","0.2"
"40122","0","","","93","","","0.83","1401220014","",""
"40122","se_travel_top_defeat_move_minotaur","","","23","","","se_travel_top","1401220015","0",""
"40122","0","","","93","","","0.07","1401220016","",""
"40122","24","","","122","","","0","1401220017","0.7",""
"40122","0","","","93","","","0.5","1401220018","",""
"40122","se_travel_top_defeat_move_minotaur2","","","23","","","se_travel_top","1401220019","0",""
"40122","0","","","93","","","1.3","1401220020","",""
"40122","se_travel_top_defeat_awake_minotaur","","","23","","","se_travel_top","1401220021","0",""
"40122","1","","","32","","","401008","1401220022","",""
"40122","48","","","122","","","0","1401220023","1",""
"40122","0","","","93","","","1.27","1401220024","",""
"40122","<weapon>_run","","","3","","0.2","1000001","1401220025","1",""
"40122","-170","","0","2","1.5","","1000001","1401220026","-140",""
"40122","1","","","32","","","401003","1401220027","",""
"40122","-170","","0","33","1.5","","401003","1401220028","-140",""
"40122","0","","","93","","","0.2","1401220029","",""
"40122","se_travel_top_defeat_foot","","","23","","","se_travel_top","1401220030","0",""
"40122","0","","","93","","","0.5","1401220031","",""
"40122","4","","0","12","0","20","1000001","1401220032","0.5","220"
"40122","0","","","93","","","0.04","1401220033","",""
"40122","se_travel_top_defeat_emote_notice","","","23","","","se_travel_top","1401220034","0",""
"40122","","","","91","","","1401220026","1401220035","",""
"40122","<weapon>_idle","","","3","","0","1000001","1401220036","1",""
"40122","0","","","32","","","401003","1401220037","",""
"40122","0","","","93","","","0.5","1401220038","",""
"40122","<weapon>_attack_skipQuest","","1","3","<weapon>_idle","0","1000001","1401220039","0","0"
"40122","0","","","93","","","0.1","1401220040","",""
"40122","se_travel_top_defeat_attack_jump","","","23","","","se_travel_top","1401220041","0",""
"40122","0","","","93","","","0.06","1401220042","",""
"40122","1","","","32","","","4010041","1401220043","",""
"40122","damage","","1","3","idle","0","22","1401220044","0","0"
"40122","0","","","93","","","1.6","1401220045","",""
"40122","<weapon>_attack_skipQuest","","1","3","<weapon>_idle","0","1000001","1401220046","0","0"
"40122","0","","","93","","","0.1","1401220047","",""
"40122","se_travel_top_defeat_attack_jump","","","23","","","se_travel_top","1401220048","0",""
"40122","0","","","93","","","0.06","1401220049","",""
"40122","1","","","32","","","4010042","1401220050","",""
"40122","die","","","3","","0","22","1401220051","0",""
"40122","se_travel_top_defeat_die_minotaur","","","23","","","se_travel_top","1401220052","0",""
"40122","0","","","93","","","1.67","1401220053","",""
"40122","1","","","32","","","401007","1401220054","",""
"40122","se_travel_top_defeat_die_minotaur2","","","23","","","se_travel_top","1401220055","0",""
"40122","0","","","93","","","0.1","1401220056","",""
"40122","24","","","122","","","0","1401220057","0.2",""
"40122","se_travel_top_defeat_appear_goldenbox","","","23","","","se_travel_top","1401220058","0",""
"40122","","","","91","","","1401220051","1401220059","",""
"40122","1","","0","6","1","0.5","22","1401220060","1",""
"40122","se_travel_top_defeat_fadeout","","","23","","","se_travel_top","1401220061","0",""
"40122","0","","","93","","","0.2","1401220062","",""
"40122","se_travel_top_defeat_drop_goldenbox","","","23","","","se_travel_top","1401220063","0",""
"40122","","","","91","","","1401220060","1401220064","",""
"40122","<weapon>_joy_short","","","3","","0","1000001","1401220065","0",""
"40122","0","","","93","","","0.54","1401220066","",""
"40122","se_travel_top_defeat_joy","","","23","","","se_travel_top","1401220067","0",""
"40122","","","","91","","","1401220065","1401220068","",""
"40122","","","","111","","","","1401220069","",""
"40122","","","","91","","","0","1401220070","",""
"40131","401300","","0.65","31","-55","1","401300","1401310001","0",""
"40131","0","normal","-73","5","0","1","0","1401310002","55","0"
"40131","0","","","91","","","0","1401310003","",""
"40132","1000001","travel_topdrama_r_4000_idle","-195","1","-20","1.75","1","1401320001","56","0"
"40132","1000002","travel_topdrama_r_4000_idle","-140","1","-260","1.75","1","1401320002","55","0"
"40132","1000003","travel_topdrama_r_4000_idle","-140","1","-450","1.75","1","1401320003","54","0"
"40132","7","travel_topdrama_r_4013_static","-150","5","435","1","7","1401320004","53","0"
"40132","8","travel_topdrama_r_4013_catch_1","-2000","5","-2000","1.75","8","1401320005","57","0"
"40132","401301","","1","31","0","1","401301","1401320006","0",""
"40132","401303","","1","31","0","1","401303","1401320007","0",""
"40132","401304","","1","31","68","0","401304","1401320008","50",""
"40132","401305","","1","31","-158","0","401305","1401320009","312",""
"40132","401306","","1","31","-158","0","401306","1401320010","312",""
"40132","401307","","0.8","31","188","0","401307","1401320011","36",""
"40132","401308","","1","31","200","0","401308","1401320012","-258",""
"40132","4013082","","1","31","255","0","401318","1401320013","-437",""
"40132","401309","","1","31","-15","0","401309","1401320014","120",""
"40132","401310","","1","31","-15","0","401310","1401320015","120",""
"40132","401312","","1","31","-91","0","401312","1401320016","-42",""
"40132","401313","","1","31","0","0","401313","1401320017","0",""
"40132","401314","","1","31","0","0","401314","1401320018","0",""
"40132","400013","","1","31","0","1","400013","1401320019","0",""
"40132","0","","","91","","","0","1401320020","",""
"40132","0","","","93","","","1","1401320021","",""
"40132","travel_topdrama_r_4013_touch_1","","","3","","0.2","1000001","1401320022","0",""
"40132","se_travel_top_aruma_01","","","23","","","se_travel_top","1401320023","",""
"40132","1","","","32","","","401309","1401320024","",""
"40132","0","","","93","","","1","1401320025","",""
"40132","travel_topdrama_r_4013_danger_1","","","3","","0","7","1401320026","0",""
"40132","0","","","93","","","1.63","1401320027","",""
"40132","se_travel_top_aruma_04","","","23","","","se_travel_top","1401320028","",""
"40132","0","","","93","","","0.04","1401320029","",""
"40132","travel_topdrama_r_4013_touch_loop","","","3","","0.6","1000001","1401320030","1",""
"40132","0","","","93","","","0.4","1401320031","",""
"40132","se_travel_top_aruma_05","","","23","","","se_travel_top","1401320032","",""
"40132","0","","","93","","","1.33","1401320033","",""
"40132","-20","","0","2","0","","8","1401320034","-195",""
"40132","travel_topdrama_r_4013_catch_1","","0","3","","0","8","1401320035","0","0"
"40132","se_travel_top_aruma_06","","","23","","","se_travel_top","1401320036","",""
"40132","travel_topdrama_r_4013_safe","","0","3","travel_topdrama_r_4013_static","0.1","7","1401320037","0","0.1"
"40132","travel_topdrama_r_4013_catch","","1","3","travel_topdrama_r_4013_runaway","0.1","1000001","1401320038","0","0"
"40132","1","","","32","","","401313","1401320039","",""
"40132","0","","","93","","","0.66","1401320040","",""
"40132","1","","","32","","","401312","1401320041","",""
"40132","se_travel_top_aruma_07","","","23","","","se_travel_top","1401320042","",""
"40132","0","","","93","","","0.97","1401320043","",""
"40132","1","","","4","","","1000001","1401320044","",""
"40132","travel_topdrama_r_4013_runaway","","1","3","","0","1000001","1401320045","1",""
"40132","travel_topdrama_r_4000_run_normal","","1","3","","0.1","1000002","1401320046","1",""
"40132","travel_topdrama_r_4000_run_normal","","1","3","","0.1","1000003","1401320047","1",""
"40132","se_travel_top_aruma_08","","","23","","","se_travel_top","1401320048","",""
"40132","1","","0","4","","","8","1401320049","",""
"40132","-1600","","0","2","2.5","","8","1401320050","-195",""
"40132","travel_topdrama_r_4013_runaway_1","","1","3","","0","8","1401320051","1","0"
"40132","-1600","","0","2","2.5","","1000001","1401320052","-195",""
"40132","-20","","0","2","1.4","","1000002","1401320053","-195",""
"40132","-215","","0","2","1.4","","1000003","1401320054","-140",""
"40132","0","","","93","","","1.4","1401320055","",""
"40132","1","","","32","","","401310","1401320056","",""
"40132","travel_topdrama_r_4013_touch_2","","","3","","0.2","1000002","1401320057","0",""
"40132","travel_topdrama_r_4000_idle","","","3","","0.2","1000003","1401320058","1",""
"40132","0","","","93","","","1","1401320059","",""
"40132","travel_topdrama_r_4013_danger_2","","","3","","0","7","1401320060","0",""
"40132","0","","","93","","","1.67","1401320061","",""
"40132","1","","","32","","","401304","1401320062","",""
"40132","se_travel_top_aruma_10","","","23","","","se_travel_top","1401320063","",""
"40132","0","","","93","","","0.3","1401320064","",""
"40132","travel_topdrama_r_4013_touch_loop","","","3","","0.6","1000002","1401320065","1",""
"40132","0","","","93","","","0.1","1401320066","",""
"40132","se_travel_top_aruma_05","","","23","","","se_travel_top","1401320067","",""
"40132","0","","","93","","","0.06","1401320068","",""
"40132","1","","","32","","","401307","1401320069","",""
"40132","0","","","93","","","0.57","1401320070","",""
"40132","1","","","32","","","401314","1401320071","",""
"40132","travel_topdrama_r_4013_out","","1","3","travel_topdrama_r_4013_idle","0.1","7","1401320072","0","0.1"
"40132","se_travel_top_aruma_18","","","23","","","se_travel_top","1401320073","",""
"40132","1","","","32","","","401308","1401320074","",""
"40132","1","","","32","","","4013082","1401320075","",""
"40132","0","","","93","","","0.1","1401320076","",""
"40132","travel_topdrama_r_4013_shock","","1","3","travel_topdrama_r_4013_run","0","1000002","1401320077","0","0"
"40132","travel_topdrama_r_4013_shock","","1","3","travel_topdrama_r_4013_run","0","1000003","1401320078","0","0"
"40132","0","","","93","","","0.86","1401320079","",""
"40132","travel_topdrama_r_4013_run","","","3","","0","1000002","1401320080","1",""
"40132","travel_topdrama_r_4013_run","","","3","","0","1000003","1401320081","1",""
"40132","-1600","","0","2","2.5","","1000002","1401320082","-195",""
"40132","-1600","","0","2","2.5","","1000003","1401320083","-140",""
"40132","0","","","93","","","0.07","1401320084","",""
"40132","24","","","122","","","0","1401320085","0.4",""
"40132","1","","","32","","","401305","1401320086","",""
"40132","1","","","32","","","401306","1401320087","",""
"40132","0","","","93","","","0.9","1401320088","",""
"40132","se_travel_top_aruma_21","","","23","","","se_travel_top","1401320089","",""
"40132","0","","","93","","","1.1","1401320090","",""
"40132","","","","111","","","0","1401320091","",""
"40132","","","","91","","","0","1401320092","",""
"40141","401300","","0.65","31","-55","1","401300","1401410001","0",""
"40141","0","normal","-73","5","0","1","0","1401410002","55","0"
"40141","0","","","91","","","0","1401410003","",""
"40142","1000001","travel_topdrama_r_4000_idle","-195","1","-20","1.75","1","1401420001","56","0"
"40142","1000002","travel_topdrama_r_4000_idle","-140","1","-260","1.75","1","1401420002","55","0"
"40142","1000003","travel_topdrama_r_4000_idle","-140","1","-450","1.75","1","1401420003","54","0"
"40142","7","travel_topdrama_r_4013_static","-150","5","435","1","7","1401420004","53","0"
"40142","8","travel_topdrama_r_4013_catch_1","-2000","5","-2000","1.75","8","1401420005","57","0"
"40142","401301","","1","31","0","1","401301","1401420006","0",""
"40142","401303","","1","31","0","1","401303","1401420007","0",""
"40142","401304","","1","31","78","0","401304","1401420008","40",""
"40142","4013042","","1","31","78","0","401304","1401420009","40",""
"40142","401305","","1","31","-158","0","401305","1401420010","312",""
"40142","401306","","1","31","-158","0","401306","1401420011","312",""
"40142","401307","","0.8","31","188","0","401307","1401420012","36",""
"40142","401308","","1","31","200","0","401308","1401420013","-258",""
"40142","4013082","","1","31","255","0","401308","1401420014","-437",""
"40142","401309","","1","31","-15","0","401309","1401420015","120",""
"40142","401310","","1","31","-15","0","401310","1401420016","120",""
"40142","401311","","1","31","-10","0","401311","1401420017","120",""
"40142","401312","","1","31","-91","0","401312","1401420018","-42",""
"40142","4013122","","1","31","-91","0","401312","1401420019","-42",""
"40142","401313","","1","31","0","0","401313","1401420020","0",""
"40142","4013132","","1","31","0","0","401313","1401420021","0",""
"40142","401314","","1","31","0","0","401314","1401420022","0",""
"40142","401400","","1","31","0","1","400014","1401420023","0",""
"40142","0","","","91","","","0","1401420024","",""
"40142","0","","","93","","","1","1401420025","",""
"40142","travel_topdrama_r_4013_touch_1","","1","3","travel_topdrama_r_4013_touch_loop","0.3","1000001","1401420026","0",""
"40142","se_travel_top_aruma_01","","","23","","","se_travel_top","1401420027","",""
"40142","1","","","32","","","401309","1401420028","",""
"40142","0","","","93","","","1","1401420029","",""
"40142","travel_topdrama_r_4013_danger_1","","","3","","0","7","1401420030","0",""
"40142","0","","","93","","","1.63","1401420031","",""
"40142","se_travel_top_aruma_04","","","23","","","se_travel_top","1401420032","",""
"40142","0","","","93","","","0.04","1401420033","",""
"40142","travel_topdrama_r_4013_touch_loop","","","3","","0.3","1000001","1401420034","1",""
"40142","0","","","93","","","0.4","1401420035","",""
"40142","se_travel_top_aruma_05","","","23","","","se_travel_top","1401420036","",""
"40142","0","","","93","","","1.33","1401420037","",""
"40142","-20","","0","2","0","","8","1401420038","-195",""
"40142","travel_topdrama_r_4013_catch_1","","0","3","","0","8","1401420039","0",""
"40142","se_travel_top_aruma_06","","","23","","","se_travel_top","1401420040","",""
"40142","travel_topdrama_r_4013_safe","","0","3","travel_topdrama_r_4013_static","0.1","7","1401420041","0","0.1"
"40142","travel_topdrama_r_4013_catch","","","3","","0.1","1000001","1401420042","0",""
"40142","1","","","32","","","401313","1401420043","",""
"40142","0","","","93","","","0.66","1401420044","",""
"40142","1","","","32","","","401312","1401420045","",""
"40142","se_travel_top_aruma_07","","","23","","","se_travel_top","1401420046","",""
"40142","0","","","93","","","0.97","1401420047","",""
"40142","1","","","4","","","1000001","1401420048","",""
"40142","travel_topdrama_r_4013_runaway","","","3","","0","1000001","1401420049","1",""
"40142","travel_topdrama_r_4000_run_normal","","","3","","0.1","1000002","1401420050","1",""
"40142","travel_topdrama_r_4000_run_normal","","","3","","0.1","1000003","1401420051","1",""
"40142","se_travel_top_aruma_08","","","23","","","se_travel_top","1401420052","",""
"40142","1","","0","4","","","8","1401420053","",""
"40142","-1600","","0","2","2.5","","8","1401420054","-195",""
"40142","travel_topdrama_r_4013_runaway_1","","1","3","","0","8","1401420055","1",""
"40142","-1600","","0","2","2.5","","1000001","1401420056","-195",""
"40142","-20","","0","2","1.4","","1000002","1401420057","-195",""
"40142","-215","","0","2","1.4","","1000003","1401420058","-140",""
"40142","0","","","93","","","1.4","1401420059","",""
"40142","1","","","32","","","401310","1401420060","",""
"40142","travel_topdrama_r_4013_touch_2","","1","3","travel_topdrama_r_4013_touch_loop","0.2","1000002","1401420061","0","0.3"
"40142","travel_topdrama_r_4000_idle","","","3","","0.2","1000003","1401420062","1",""
"40142","0","","","93","","","1","1401420063","",""
"40142","travel_topdrama_r_4013_danger_2","","","3","","0","7","1401420064","0",""
"40142","0","","","93","","","1.67","1401420065","",""
"40142","1","","","32","","","401304","1401420066","",""
"40142","se_travel_top_aruma_10","","","23","","","se_travel_top","1401420067","",""
"40142","0","","","93","","","0.3","1401420068","",""
"40142","travel_topdrama_r_4013_touch_loop","","","3","","0.3","1000002","1401420069","1",""
"40142","0","","","93","","","0.2","1401420070","",""
"40142","se_travel_top_aruma_05","","","23","","","se_travel_top","1401420071","",""
"40142","0","","","93","","","0.83","1401420072","",""
"40142","0","","0","4","","","8","1401420073","",""
"40142","-20","","0","2","0","","8","1401420074","-195",""
"40142","travel_topdrama_r_4013_catch_2","","","3","","0","8","1401420075","0",""
"40142","se_travel_top_aruma_11","","","23","","","se_travel_top","1401420076","",""
"40142","travel_topdrama_r_4013_safe","","0","3","travel_topdrama_r_4013_static","0.1","7","1401420077","0","0.1"
"40142","travel_topdrama_r_4013_catch","","1","3","travel_topdrama_r_4013_runaway","0.1","1000002","1401420078","0","0"
"40142","1","","","32","","","4013132","1401420079","",""
"40142","0","","","93","","","0.66","1401420080","",""
"40142","1","","","32","","","4013122","1401420081","",""
"40142","se_travel_top_aruma_12","","","23","","","se_travel_top","1401420082","",""
"40142","0","","","93","","","0.97","1401420083","",""
"40142","1","","","4","","","1000002","1401420084","",""
"40142","travel_topdrama_r_4013_runaway","","","3","","0","1000002","1401420085","1",""
"40142","travel_topdrama_r_4000_run_normal","","","3","","0.1","1000003","1401420086","1",""
"40142","se_travel_top_aruma_08","","","23","","","se_travel_top","1401420087","",""
"40142","1","","0","4","","","8","1401420088","",""
"40142","-1600","","0","2","2.5","","8","1401420089","-195",""
"40142","travel_topdrama_r_4013_runaway_2","","","3","","0","8","1401420090","1",""
"40142","-1600","","0","2","2.5","","1000002","1401420091","-195",""
"40142","-20","","0","2","1.4","","1000003","1401420092","-195",""
"40142","0","","","93","","","1.4","1401420093","",""
"40142","travel_topdrama_r_4013_touch_3","","1","3","travel_topdrama_r_4013_touch_loop","0.2","1000003","1401420094","0","0.3"
"40142","1","","","32","","","401311","1401420095","",""
"40142","0","","","93","","","1","1401420096","",""
"40142","travel_topdrama_r_4013_danger_3_in","","","3","","0","7","1401420097","0",""
"40142","0","","","93","","","2.16","1401420098","",""
"40142","1","","","32","","","4013042","1401420099","",""
"40142","0","","","93","","","0.54","1401420100","",""
"40142","travel_topdrama_r_4013_touch_loop","","","3","","0.3","1000003","1401420101","1",""
"40142","0","","","93","","","0.34","1401420102","",""
"40142","1","","","32","","","401307","1401420103","",""
"40142","0","","","93","","","0.5","1401420104","",""
"40142","1","","","32","","","401314","1401420105","",""
"40142","travel_topdrama_r_4013_out","","1","3","travel_topdrama_r_4013_idle","0.1","7","1401420106","0","0.1"
"40142","se_travel_top_aruma_18","","","23","","","se_travel_top","1401420107","",""
"40142","1","","","32","","","401308","1401420108","",""
"40142","0","","","93","","","0.1","1401420109","",""
"40142","travel_topdrama_r_4013_shock","","1","3","travel_topdrama_r_4013_run","0","1000003","1401420110","0","0"
"40142","0","","","93","","","0.86","1401420111","",""
"40142","travel_topdrama_r_4013_run","","","3","","0","1000003","1401420112","1",""
"40142","-1600","","0","2","2.5","","1000003","1401420113","-195",""
"40142","0","","","93","","","0.07","1401420114","",""
"40142","24","","","122","","","0","1401420115","0.4",""
"40142","1","","","32","","","401305","1401420116","",""
"40142","1","","","32","","","401306","1401420117","",""
"40142","0","","","93","","","0.9","1401420118","",""
"40142","se_travel_top_aruma_21","","","23","","","se_travel_top","1401420119","",""
"40142","0","","","93","","","1.1","1401420120","",""
"40142","","","","111","","","0","1401420121","",""
"40142","","","","91","","","0","1401420122","",""
"40151","401300","","0.65","31","-55","1","401300","1401510001","0",""
"40151","0","normal","-73","5","0","1","0","1401510002","55","0"
"40151","0","","","91","","","0","1401510003","",""
"40152","1000001","travel_topdrama_r_4000_idle","-195","1","-20","1.75","1","1401520001","56","0"
"40152","1000002","travel_topdrama_r_4000_idle","-140","1","-260","1.75","1","1401520002","55","0"
"40152","1000003","travel_topdrama_r_4000_idle","-140","1","-450","1.75","1","1401520003","54","0"
"40152","7","travel_topdrama_r_4013_static","-150","5","435","1","7","1401520004","53","0"
"40152","8","travel_topdrama_r_4013_catch_1","-2000","5","-2000","1.75","8","1401520005","57","0"
"40152","401301","","1","31","0","1","401301","1401520006","0",""
"40152","401303","","1","31","0","1","401303","1401520007","0",""
"40152","401304","","1","31","78","0","401304","1401520008","40",""
"40152","4013042","","1","31","78","0","401304","1401520009","40",""
"40152","401315","","1","31","78","0","401315","1401520010","40",""
"40152","401316","","1","31","103","0","401316","1401520011","27",""
"40152","401307","","0.8","31","188","0","401307","1401520012","36",""
"40152","401309","","1","31","-15","0","401309","1401520013","120",""
"40152","401310","","1","31","-15","0","401310","1401520014","120",""
"40152","401311","","1","31","-10","0","401311","1401520015","120",""
"40152","401312","","1","31","-91","0","401312","1401520016","-42",""
"40152","4013122","","1","31","-91","0","401312","1401520017","-42",""
"40152","4013123","","1","31","-81","0","401312","1401520018","-42",""
"40152","401313","","1","31","0","0","401313","1401520019","0",""
"40152","4013132","","1","31","0","0","401313","1401520020","0",""
