29de391532f05d745c0149b9d47ecaed08819d6037a2cdef6720af5cf07a11ca,c9452eeacd760ae1ddf83231021b78896debc8b917e5afe23a866ac4699a693a,ac30178de56a2ce2c44cdbd34113f847e85eecf8d05e00cc7b3b5345a677c3a7,a8c50112d95f46075e05d2aafa7c15b09494eea7a337527972c040213c9b69d5,e0931eb60ff08c66ddafa4954828a0556b80a1f2cb190ac76bb90f644e9ea755,55999cbcd3b5d5bc8dbe1b4afacde16154b905c5d06919d319b43ee9f2b87d28,8ac079fc54d87152cef65ce7d268a3b1805fddfe5df81d42b7290461390d3185,f119cbd8ca522ee186e4146659b66800915fe15903a485c992d78a6e9ad007ac,a00ade99ebfb162af32f1963e9d9d7399ba22b71480ba0a64cb218c1a2951b48,27c2e7a81d80c1c877e787db957dc7477f7b6698c80c2529e398ab22b495dae9,904bb87b41e1860bc1a2c5f41b082d705d2b483c0c0512aa7b5572f492338e19
"11","4","0","話又說回來，新年會好華麗，\n讓茜里的心跳得好快♪\n餐點也非常好吃♪","505","1","0","100611","0","505028","0.5"
"3","1","","nop_talk_wish","505","","","100611","0.2","505029",""
"93","","","1","505","","","3.5","","505030",""
"3","1","","nop_talk_joy1","505","","","100611","0.2","505031",""
"3","1","","nop_05_miyako_idle_normal","505","","","100711","0.2","505032",""
"91","","","","505","","","505028","","505033",""
"3","1","","nop_idle_joy1","505","","","100611","0.2","505034",""
"21","0","","vo_drama_10082005_006","505","0","","vo_drama_10082005","","505035",""
"11","4","0","這裡擺出來的年菜\n好像使用了特別的素材。\n這似乎都要感謝伊莉亞\n和雪菲他們的努力喔。","505","1","0","103111","0","505036","0.5"
"4","","","0","505","","","103111","","505037",""
"3","1","","nop_05_shinobu_talk_wish","505","","","103111","0.2","505038",""
"4","","","0","505","","","2051","","505039",""
"93","","","1","505","","","6","","505040",""
"3","1","","nop_05_shinobu_talk_normal","505","","","103111","0.2","505041",""
"91","","","","505","","","505036","","505042",""
"3","1","","nop_05_shinobu_idle_normal","505","","","103111","0.2","505043",""
"21","0","","vo_drama_10082005_007","505","0","","vo_drama_10082005","","505044",""
"11","8","0","「妾身要稱霸新年！」\n當伊莉亞這麼說並跑出去時，\n我還在擔心不知道會發生什麼事……","505","1","0","102211","0","505045","0.5"
"3","1","","nop_talk_surprise1","505","","","102211","0.2","505046",""
"91","","","","505","","","505045","","505047",""
"3","1","","nop_idle_surprise1","505","","","102211","0.2","505048",""
"21","0","","vo_drama_10082005_008","505","0","","vo_drama_10082005","","505049",""
"11","4","0","但她真的稱霸新年了呢。\n伊莉亞她好厲害喔！\n而且她的新年和服也很美。","505","1","0","100611","0","505050","0.5"
"3","1","","nop_talk_surprise1","505","","","100611","0.2","505051",""
"93","","","1","505","","","3","","505052",""
"3","1","","nop_talk_memory","505","","","100611","0.2","505053",""
"93","","","1","505","","","1","","505054",""
"4","","","1","505","","","100711","","505055",""
"3","0","0","nop_05_miyako_talk_arm_crossed","505","nop_05_miyako_idle_arm_crossed","1","100711","0.2","505056",""
"12","2","","17","505","","","100711","","505057",""
"91","","","","505","","","505050","","505058",""
"3","1","","nop_idle_memory2","505","","","100611","0.2","505059",""
"21","0","","vo_drama_10082005_009","505","0","","vo_drama_10082005","","505060",""
"11","5","0","她也來給我們看過好幾次，\n想必是很喜歡吧。\n幸好有拜託七七香，\n請她介紹流夏。","505","1","0","102211","0","505061","0.5"
"3","1","","nop_talk_wish","505","","","102211","0.2","505062",""
"91","","","","505","","","505061","","505063",""
"3","1","","nop_idle_wish","505","","","102211","0.2","505064",""
"21","0","","vo_drama_10082005_010","505","0","","vo_drama_10082005","","505065",""
"11","5","0","對了，忍！\n希望妳能為茜里我們\n占卜一下今年的運勢。","505","1","0","100611","0","505066","0.5"
"3","1","","nop_talk_joy1","505","","","100611","0.2","505067",""
"91","","","","505","","","505066","","505068",""
"3","1","","nop_idle_joy1","505","","","100611","0.2","505069",""
"21","0","","vo_drama_10082005_011","505","0","","vo_drama_10082005","","505070",""
"11","5","0","啊，我可能也有點在意這件事。\n忍，可以拜託妳嗎？","505","1","0","102211","0","505071","0.5"
"3","1","","nop_talk_normal","505","","","102211","0.2","505072",""
"91","","","","505","","","505071","","505073",""
"93","","","","505","","","0.3","","505074",""
"3","1","","nop_idle_normal","505","","","102211","0.2","505075",""
"21","0","","vo_drama_10082005_012","505","0","","vo_drama_10082005","","505076",""
"11","3","0","好，可以呀。\n那麼……唔……我占卜出的預測是\n今年也會充滿動盪。","505","1","0","103111","0","505077","0.5"
"3","1","","nop_05_shinobu_talk_wish","505","","","103111","0.2","505078",""
"3","1","","nop_05_miyako_run_angry","505","","","100711","0.2","505079",""
"2","-240","","-1000","505","3","","100711","","505080",""
"93","","","1","505","","","6","","505081",""
"3","1","","nop_05_shinobu_talk_thinking","505","","","103111","0.2","505082",""
"3","1","","nop_idle_bitter2","505","","","102211","0.2","505083",""
"12","1","","4","505","","","102211","","505084",""
"93","","","1","505","","","0.2","","505085",""
"3","1","","nop_idle_surprise1","505","","","100611","0.2","505086",""
"12","0.8","","4","505","","","100611","","505087",""
"93","","","1","505","","","2.1","","505088",""
"91","","","","505","","","505077","","505089",""
"3","1","","nop_05_shinobu_idle_thinking","505","","","103111","0.2","505090",""
"21","0","","vo_drama_10082005_013","505","0","","vo_drama_10082005","","505091",""
"11","4","0","妳說動盪，怎麼會……\n啊！等等！\n宮子跑去甜點區吵著要布丁，\n正鬧得不可開交！","505","1","0","102211","0","505092","0.5"
"3","1","","nop_talk_sad","505","","","102211","0.2","505093",""
"93","","","1","505","","","4.5","","505094",""
"3","1","","nop_talk_surprise1","505","","","102211","0.2","505095",""
"91","","","","505","","","505092","","505096",""
"3","1","","nop_05_shinobu_idle_surprise","505","","","103111","0.2","505097",""
"12","1.8","","4","505","","","103111","","505098",""
"3","1","","nop_run_sad","505","","","102211","0.2","505099",""
"2","-230","","-1000","505","4","","102211","","505100",""
"93","","","0","505","","","1","","505101",""
"21","0","","vo_drama_10082005_014","505","0","","vo_drama_10082005","","505102",""
"11","5","0","不好了！得去阻止她才行！\n忍也快來～！","505","1","0","100611","0","505103","0.5"
"3","1","","nop_talk_surprise2","505","","","100611","0.2","505104",""
"93","","","1","505","","","4.5","","505105",""
"91","","","","505","","","505103","","505106",""
"3","1","","nop_run_sad","505","","","100611","0.2","505107",""
"2","-260","","-1000","505","4","0","100611","","505108",""
"93","","","","505","","","2","","505109",""
"4","","","1","505","","","103111","","505110",""
"4","","","1","505","","","2051","","505111",""
"93","","","","505","","","0.5","","505112",""
"91","","","","505","","","505108","","505113",""
"3","1","","nop_idle_normal","505","","","100611","0.2","505114",""
"21","0","","vo_drama_10082005_015","505","0","","vo_drama_10082005","","505115",""
"11","4","0","好的，我馬上過去。\n今年我們或許也會\n造成大家許多困擾……\n但還是要請各位多多關照了。","505","1","0","103111","0","505116","1"
"3","1","","nop_05_shinobu_talk_wish","505","","","103111","0.2","505117",""
"93","","","1","505","","","3.2","","505118",""
"4","","","0","505","","","103111","","505119",""
"4","","","0","505","","","2051","","505120",""
"3","1","","nop_05_shinobu_look_talk_wish_blink","505","","","103111","0.2","505121",""
"93","","","1","505","","","6","","505122",""
"3","0","0.2","nop_05_shinobu_bow","505","nop_05_shinobu_look_talk_wish","1","103111","0.2","505123",""
"91","","","","505","","","505116","","505124",""
"4","","","1","505","","","103111","","505125",""
"4","","","1","505","","","2051","","505126",""
"3","1","","nop_05_shinobu_idle_normal","505","","","103111","0.2","505127",""
"93","","","1","505","","","0.4","","505128",""
"3","1","","nop_05_shinobu_run","505","","","103111","0.2","505129",""
"2","-250","","-1000","505","4","","103111","","505130",""
"2","-225","","-1000","505","4","","2051","","505131",""
"93","","","0","505","","","0.5","","505132",""
"1","105","0","104731","506","-300","-275","1","1.95","506001","nop_idle_arm_crossed"
"1","104","1","107131","506","300","-275","1","1.95","506002","nop_idle_thinking"
"1","102","0","103731","506","-150","-255","1","1.95","506003","nop_idle_normal"
"1","103","1","100511","506","150","-255","1","1.95","506004","nop_idle_surprise_kira"
"93","","","0","506","","","0.5","","506005",""
"21","0","","vo_drama_10082006_001","506","0","","vo_drama_10082006","","506006",""
"11","7","0","哈～哈哈哈！\n這不是很喜氣嗎？\n對吧？各位！","506","1","0","107131","0","506007","0.5"
"3","0","0.2","nop_06_cris_ahaha_in","506","nop_06_cris_ahaha_loop","1","107131","0.2","506008",""
"93","","","1","506","","","2","","506009",""
"3","0","0.2","nop_talk_doya","506","nop_talk_doya_loop","1","107131","0.2","506010",""
"91","","","","506","","","506007","","506011",""
"21","0","","vo_drama_10082006_002","506","0","","vo_drama_10082006","","506012",""
"11","6","0","克莉絲提娜！\n妳到底有什麼臉\n出現在我們的面前……","506","1","0","103731","0","506013","0.5"
"3","1","","nop_06_tomo_talk_anger","506","","","103731","0.2","506014",""
"91","","","","506","","","506013","","506015",""
"3","1","","nop_06_tomo_idle_anger","506","","","103731","0.2","506016",""
"21","0","","vo_drama_10082006_003","506","0","","vo_drama_10082006","","506017",""
"11","7","0","好啦好啦，\n小智和小克莉絲都先打住吧。\n因為這是難得的新年會……","506","1","0","104731","0","506018","0.5"
"3","1","","nop_talk_normal","506","","","104731","0.2","506019",""
"91","","","","506","","","506018","","506020",""
"3","1","","nop_idle_normal","506","","","104731","0.2","506021",""
"21","0","","vo_drama_10082006_004","506","0","","vo_drama_10082006","","506022",""
"11","7","0","沒錯！\n而且這裡有好多好吃的料理，\n不好好享受就吃大虧了！","506","1","0","100511","0","506023","0.5"
"3","0","0.2","nop_talk_guts2","506","nop_talk_guts2_loop","1","100511","0.2","506024",""
"91","","","","506","","","506023","","506025",""
"3","1","","nop_idle_guts2","506","","","100511","0.2","506026",""
"21","0","","vo_drama_10082006_005","506","0","","vo_drama_10082006","","506027",""
"11","5","0","純和茉莉\n都太寬容了……\n克莉絲提娜，\n妳到底有什麼企圖？","506","1","0","103731","0","506028","0.5"
"3","1","","nop_talk_worry","506","","","103731","0.2","506029",""
"93","","","1","506","","","3","","506030",""
"3","0","0.2","nop_06_tomo_talk_arm_crossed","506","nop_06_tomo_talk_arm_crossed_loop","1","103731","0.2","506031",""
"91","","","","506","","","506028","","506032",""
"3","1","","nop_06_tomo_idle_arm_crossed","506","","","103731","0.2","506033",""
"21","0","","vo_drama_10082006_006","506","0","","vo_drama_10082006","","506034",""
"11","6","0","克莉絲提娜姐姐我的企圖？\n呵……這還用說嗎？\n就是讓慈樂之音成為\n蘭德索爾的頂尖偶像啊。","506","1","0","107131","0","506035","0.5"
"3","1","","nop_talk_thinking","506","","","107131","0.2","506036",""
"93","","","1","506","","","2","","506037",""
"3","0","0.2","nop_16_kaya_talk_normal2","506","nop_16_kaya_talk_normal2_loop","1","107131","0.2","506038",""
"91","","","","506","","","506035","","506039",""
"3","1","","nop_16_kaya_idle_normal2","506","","","107131","0.2","506040",""
"21","0","","vo_drama_10082006_007","506","0","","vo_drama_10082006","","506041",""
"11","8","0","她看起來比副團長時代還要愉快，\n讓人覺得有點寂寞……\n但現在這樣比較像小克莉絲的作風，\n也沒什麼不好啊。","506","1","0","104731","0","506042","0.5"
"3","1","","nop_talk_thinking","506","","","104731","0.2","506043",""
"93","","","1","506","","","3.5","","506044",""
"3","1","","nop_talk_normal","506","","","104731","0.2","506045",""
"91","","","","506","","","506042","","506046",""
"3","1","","nop_idle_normal","506","","","104731","0.2","506047",""
"21","0","","vo_drama_10082006_008","506","0","","vo_drama_10082006","","506048",""
"11","6","0","但我們還是得好好監視她才行。\n因為我是魔法劍……不對，\n是【王宮騎士團】的成員。","506","1","0","103731","0","506049","0.5"
"3","1","","nop_talk_worry","506","","","103731","0.2","506050",""
"93","","","1","506","","","3","","506051",""
"3","1","","nop_06_tomo_talk_tsun_pain","506","","","103731","0.2","506052",""
"93","","","1","506","","","1","","506053",""
"3","0","0.2","nop_06_tomo_talk_guts2","506","nop_06_tomo_idle_guts2","1","103731","0.2","506054",""
"91","","","","506","","","506049","","506055",""
"21","0","","vo_drama_10082006_009","506","0","","vo_drama_10082006","","506056",""
"11","6","0","是啊！\n蘭德索爾今年的和平\n也要由我們來守護！","506","1","0","100511","0","506057","0.5"
"3","1","","nop_talk_normal","506","","","100511","0.2","506058",""
"93","","","1","506","","","2","","506059",""
"3","0","0.2","nop_06_matsuri_pose","506","nop_06_matsuri_pose_loop","1","100511","0.2","506060",""
"91","","","","506","","","506057","","506061",""
"93","","","0","506","","","0.5","","506062",""
"1","101","0","102831","507","-150","-225","1","1.95","507001","nop_idle_normal"
"1","100","1","102111","507","150","-225","1","1.95","507002","nop_idle_joy1"
"1","105","0","102511","507","-300","-255","1","1.95","507003","nop_idle_normal"
"1","104","1","102311","507","300","-255","1","1.95","507004","nop_idle_joy1"
"93","","","0","507","","","0.5","","507005",""
"21","0","","vo_drama_10082007_001","507","0","","vo_drama_10082007","","507006",""
"11","6","0","謝謝你今天的邀請。\n大家都玩得很開心喔。","507","1","0","102831","0","507007","0.5"
"3","1","","nop_talk_joy3","507","","","102831","0.2","507008",""
"91","","","","507","","","507007","","507009",""
"3","1","","nop_idle_normal","507","","","102831","0.2","507010",""
"21","0","","vo_drama_10082007_002","507","0","","vo_drama_10082007","","507011",""
"11","5","0","你也一起邀請了\n育幼院的孩子們……\n真的很謝謝你。","507","1","0","102511","0","507012","0.5"
"3","1","","nop_talk_joy3_dere","507","","","102511","0.2","507013",""
"93","","","1","507","","","3","","507014",""
"3","1","","nop_talk_joy1","507","","","102511","0.2","507015",""
"91","","","","507","","","507012","","507016",""
"3","1","","nop_idle_normal","507","","","102511","0.2","507017",""
"21","0","","vo_drama_10082007_003","507","0","","vo_drama_10082007","","507018",""
"11","6","0","有好多人喔。\n咦？大家都是哥哥的朋友嗎？","507","1","0","102311","0","507019","0.5"
"3","1","","nop_talk_joy1_normal","507","","","102311","0.2","507020",""
"93","","","1","507","","","1.9","","507021",""
"3","1","","nop_talk_wish_surprise","507","","","102311","0.2","507022",""
"91","","","","507","","","507019","","507023",""
"21","0","","vo_drama_10082007_004","507","0","","vo_drama_10082007","","507024",""
"11","8","0","總覺得這跟公會競速賽那時候好像。\n啊……！","507","1","0","102111","0","507025","0.5"
"3","1","","nop_talk_wish","507","","","102111","0.2","507026",""
"93","","","1","507","","","2.5","","507027",""
"3","1","","nop_07_kurumi_talk_memory","507","","","102111","0.2","507028",""
"91","","","","507","","","507025","","507029",""
"21","0","","vo_drama_10082007_005","507","0","","vo_drama_10082007","","507030",""
"11","6","0","呵呵，不必顧慮我們，\n妳們就去找【小小甜心】的\n孩子們玩吧？","507","1","0","102831","0","507031","0.5"
"3","1","","nop_talk_bitter","507","","","102831","0.2","507032",""
"93","","","1","507","","","4.3","","507033",""
"3","1","","nop_idle_joy_dere","507","","","102111","0.2","507034",""
"3","0","0","nop_talk_guts2","507","nop_talk_guts2_loop","1","102311","0.2","507035",""
"91","","","","507","","","507031","","507036",""
"3","1","","nop_idle_normal","507","","","102831","0.2","507037",""
"21","0","","vo_drama_10082007_006","507","0","","vo_drama_10082007","","507038",""
"11","6","0","我今年也會好好照顧\n咲戀大小姐的，\n所以不用擔心喔。","507","1","0","102511","0","507039","0.5"
"3","0","0","nop_talk_guts","507","nop_talk_guts_loop","1","102511","0.2","507040",""
"91","","","","507","","","507039","","507041",""
"21","0","","vo_drama_10082007_007","507","0","","vo_drama_10082007","","507042",""
"11","6","0","但聽到鈴莓這麼說，\n反而會讓人很擔心耶……","507","1","0","102311","0","507043","0.5"
"3","1","","nop_talk_jitome","507","","","102311","0.2","507044",""
"3","1","","nop_07_kurumi_idle_bitter","507","","","102111","0.2","507045",""
"91","","","","507","","","507043","","507046",""
"21","0","","vo_drama_10082007_008","507","0","","vo_drama_10082007","","507047",""
"11","7","0","咦～？怎、怎麼這樣～！","507","1","0","102511","0","507048","0.5"
"3","0","0","nop_07_suzume_tohoho_in","507","nop_07_suzume_tohoho_loop","1","102511","0","507049",""
"3","1","","nop_idle_bitter","507","","","102831","0.2","507050",""
"91","","","","507","","","507048","","507051",""
"21","0","","vo_drama_10082007_009","507","0","","vo_drama_10082007","","507052",""
"11","7","0","今年好像也會是很熱鬧的一年。\n也歡迎你隨時來玩喔。\n大家一定會很高興的。","507","1","0","102831","0","507053","0.5"
"3","1","","nop_talk_normal","507","","","102831","0.2","507054",""
"93","","","1","507","","","2.3","","507055",""
"3","1","","nop_talk_joy1","507","","","102831","0.2","507056",""
"91","","","","507","","","507053","","507057",""
"93","","","0","507","","","0.5","","507058",""
"1","100","0","101011","508","-150","-255","1","1.95","508001","nop_idle_normal_joy"
"1","101","1","104331","508","150","-255","1","1.95","508002","nop_idle_arm_crossed"
"1","104","0","101711","508","-300","-275","1","1.95","508003","nop_idle_joy_normal"
"1","105","1","101431","508","300","-275","1","1.95","508004","nop_idle_normal"
"93","","","0","508","","","0.5","","508005",""
"11","6","0","王子先生。\n祝您新年快樂～\n今年也請多多指教。","508","1","0","101011","0","508006","0.5"
"3","0","","nop_talk_joy1","508","","","101011","0.2","508007",""
"93","","","1","508","","","1.3","","508008",""
"3","0","0.2","nop_bow2","508","nop_talk_joy1","1","101011","0.2","508009",""
"91","","","","508","","","508006","","508010",""
"3","1","","nop_idle_normal","508","","","101011","0.2","508011",""
"11","6","0","謝謝你找我過來。\n優衣也很高興哦。","508","1","0","104331","0","508012","0.5"
"3","1","","nop_talk_joy1","508","","","104331","0.2","508013",""
"91","","","","508","","","508012","","508014",""
"3","1","","nop_idle_joy_normal","508","","","104331","0.2","508015",""
"11","7","0","有好多好多料理哦，\n光是看著就很開心～！","508","1","0","101711","0","508016","0.5"
"3","1","","nop_talk_joy2","508","","","101711","0.2","508017",""
"91","","","","508","","","508016","","508018",""
"3","1","","nop_idle_joy1","508","","","101711","0.2","508019",""
"11","7","0","據情報所示，\n這個會場裡似乎也有助手先生\n親手做的新年料理呢。","508","1","0","101431","0","508020","0.5"
"3","1","","nop_talk_thinking","508","","","101431","0.2","508021",""
"93","","","1","508","","","1.5","","508022",""
"3","1","","nop_talk_normal","508","","","101431","0.2","508023",""
"91","","","","508","","","508020","","508024",""
"3","1","","nop_idle_normal","508","","","101431","0.2","508025",""
"11","7","0","【美食殿堂】的新年料理？\n一定很美味～！","508","1","0","101711","0","508026","0.5"
"3","1","","nop_talk_normal","508","","","101711","0.2","508027",""
"93","","","1","508","","","1.75","","508028",""
"3","1","","nop_talk_joy1","508","","","101711","0.2","508029",""
"91","","","","508","","","508026","","508030",""
"3","1","","nop_idle_joy_normal","508","","","101711","0.2","508031",""
"11","7","0","不過，光憑這點線索，\n要在這麼大的會場找，有點困難吧？","508","1","0","104331","0","508032","0.5"
"3","0","0.2","nop_talk_arm_crossed2","508","nop_talk_arm_crossed_loop2","1","104331","0.2","508033",""
"91","","","","508","","","508032","","508034",""
"3","1","","nop_idle_arm_crossed2","508","","","104331","0.2","508035",""
"11","6","0","呵呵呵，沒問題的。\n包在我身上！\n根據我的推理……","508","1","0","101431","0","508036","0.5"
"3","0","0.2","nop_talk_doya","508","nop_talk_doya_loop","1","101431","0.2","508037",""
"93","","","1","508","","","2.9","","508038",""
"3","1","","nop_talk_thinking","508","","","101431","0.2","508039",""
"12","1","0","10","508","1","0","101011","0","508040","0"
"3","1","","nop_look_idle_normal","508","","","101011","0.2","508041",""
"91","","","","508","","","508036","","508042",""
"3","1","","nop_idle_thinking","508","","","101431","0.2","508043",""
"91","","","","508","","","508040","","508044",""
"11","6","0","王子先～生。\n王子先生做的新年料理\n是哪道呀？\n能不能告訴人家呢～？","508","1","0","101011","0","508045","0.5"
"3","0","0.2","nop_look_smile","508","nop_talk_joy1","1","101011","0.2","508046",""
"93","","","1","508","","","4","","508047",""
"12","1","0","4","508","1","0","101431","0","508048","0"
"3","1","","nop_idle_surprise2","508","","","101431","0.2","508049",""
"91","","","","508","","","508045","","508050",""
"3","1","","nop_idle_joy1","508","","","101011","0.2","508051",""
"91","","","","508","","","508048","","508052",""
"11","7","0","咦咦──真步好狡猾哦～！","508","1","0","101431","0","508053","0"
"3","1","","nop_talk_joy1_sad","508","","","101431","0.2","508054",""
"93","","","1","508","","","1","","508055",""
"3","1","","nop_talk_sad2","508","","","101431","0.2","508056",""
"91","","","","508","","","508053","","508057",""
"12","1","0","17","508","1","0","101431","0","508058","0"
"3","1","","nop_idle_sad2","508","","","101431","0.2","508059",""
"12","1","0","10","508","1","0","104331","0","508060","0"
"3","1","","nop_talk_joy3","508","","","104331","0.2","508061",""
"12","1","0","10","508","1","0","101711","0","508062","0"
"3","1","","nop_talk_joy2","508","","","101711","0.2","508063",""
"12","1","0","10","508","1","0","101011","0","508064","0"
"3","1","","nop_talk_joy3","508","","","101011","0.2","508065",""
"93","","","1","508","","","0.75","","508066",""
"93","","","0","508","","","0.5","","508067",""
"1","100","0","103311","509","-150","-255","1","1.95","509001","nop_idle_joy1"
"1","104","0","105211","509","-300","-275","1","1.95","509002","nop_idle_joy_normal"
"1","101","1","102611","509","150","-255","1","1.95","509003","nop_idle_sad2"
"1","105","1","103811","509","300","-275","1","1.95","509004","nop_idle_normal"
"93","","","0","509","","","0.5","","509005",""
"11","6","0","新年快樂！\n大家過得好嗎？\n就算過了年，牧場也沒有變哦──","509","1","0","103311","0","509006","0.5"
"3","1","","nop_talk_joy2","509","","","103311","0.2","509007",""
"93","","","1","509","","","3.5","","509008",""
"3","1","","nop_talk_normal","509","","","103311","0.2","509009",""
"91","","","","509","","","509006","","509010",""
"3","1","","nop_idle_normal","509","","","103311","0.2","509011",""
"11","7","0","真是的──我本來打算\n要睡掉年假的──\n算了，既然有人找，就來一下吧。","509","1","0","102611","0","509012","0.5"
"3","1","","nop_talk_jitome","509","","","102611","0.2","509013",""
"93","","","1","509","","","3.5","","509014",""
"3","1","","nop_talk_bitter","509","","","102611","0.2","509015",""
"91","","","","509","","","509012","","509016",""
"3","1","","nop_idle_bitter","509","","","102611","0.2","509017",""
"11","6","0","雖然公會競速賽也很好玩，\n但像這樣悠哉悠哉地享用年菜\n的新年也不錯呢～♪","509","1","0","105211","0","509018","0.5"
"3","1","","nop_talk_normal","509","","","105211","0.2","509019",""
"93","","","1","509","","","2","","509020",""
"3","1","","nop_talk_joy2","509","","","105211","0.2","509021",""
"91","","","","509","","","509018","","509022",""
"3","1","","nop_idle_joy_dere2","509","","","105211","0.2","509023",""
"11","5","0","見到姊姊了，\n也向霞她們打過招呼了。\n是個非常棒的新年。","509","1","0","103811","0","509024","0.5"
"3","1","","nop_talk_normal","509","","","103811","0.2","509025",""
"93","","","1","509","","","4","","509026",""
"3","1","","nop_talk_joy1","509","","","103811","0.2","509027",""
"91","","","","509","","","509024","","509028",""
"3","1","","nop_idle_joy1","509","","","103811","0.2","509029",""
"11","5","0","對呀對呀，聽說這裡的新年料理\n使用了牧場的特產當作食材哦！\n這也很棒呢。","509","1","0","105211","0","509030","0.5"
"3","1","","nop_talk_normal","509","","","105211","0.2","509031",""
"93","","","1","509","","","5.75","","509032",""
"3","1","","nop_talk_memory","509","","","105211","0.2","509033",""
"91","","","","509","","","509030","","509034",""
"3","1","","nop_idle_memory2","509","","","105211","0.2","509035",""
"11","6","0","是啊──\n今年為了能讓更多的人享用牧場的特產，\n大家一起加油吧！","509","1","0","103311","0","509036","0.5"
"3","1","","nop_talk_joy1","509","","","103311","0.2","509037",""
"93","","","1","509","","","4.75","","509038",""
"3","0","0.2","nop_talk_guts2","509","nop_idle_guts2","1","103311","0.2","509039",""
"91","","","","509","","","509036","","509040",""
"11","7","0","我很忙耶，饒了我吧～\n今年就適當努力一下吧。\n適當就好～","509","1","0","102611","0","509041","0.5"
"3","1","","nop_talk_sad2","509","","","102611","0.2","509042",""
"93","","","1","509","","","4","","509043",""
"3","1","","nop_talk_bitter","509","","","102611","0.2","509044",""
"91","","","","509","","","509041","","509045",""
"3","1","","nop_idle_bitter","509","","","102611","0.2","509046",""
"3","1","","nop_talk_joy1","509","","","103311","0.2","509047",""
"12","1.5","0","10","509","1","0","103311","0","509048","0"
"3","1","","nop_talk_joy3","509","","","105211","0.2","509049",""
"12","1.5","0","10","509","1","0","105211","0","509050","0"
"91","","","","509","","","0","","509051",""
"11","8","0","那個……今年我也會\n和大家一起要好地努力的，\n請大家多多照顧了哦。","509","1","0","103811","0","509052","0.5"
"3","1","","nop_talk_bitter","509","","","103811","0.2","509053",""
"93","","","1","509","","","3","","509054",""
"3","1","","nop_talk_joy1_wink","509","","","103811","0.2","509055",""
"91","","","","509","","","509052","","509056",""
"3","1","","nop_idle_joy1_wink","509","","","103811","0.2","509057",""
"93","","","0","509","","","0.5","","509058",""
"1","100","0","103231","510","-150","-255","1","1.95","510001","nop_idle_normal"
"1","104","1","103411","510","1000","-275","1","1.95","510002","nop_10_yukari_06"
"5","105","1","11","510","1000","-275","1","1.95","510003","nop_10_yukari_06"
"1","101","1","104811","510","150","-255","1","1.95","510004","nop_idle_doya"
"1","106","0","104611","510","-300","-275","1","1.95","510005","nop_idle_joy1"
"93","","","0","510","","","0.5","","510006",""
"11","4","0","新年快樂。\n今年也請多多關照\n我們【墨丘利財團】！","510","1","0","103231","0","510007","0.5"
"3","0","0.2","nop_bow","510","nop_talk_joy2","1","103231","0.2","510008",""
"93","","","1","510","","","5","","510009",""
"3","0","0.2","nop_wink","510","nop_idle_normal","1","103231","0.2","510010",""
"91","","","","510","","","510007","","510011",""
"3","1","","nop_idle_normal","510","","","103231","0.2","510012",""
"3","1","0.1","nop_10_yukari_05","510","nop_10_yukari_06","1","103411","0.5","510013",""
"3","1","0.1","nop_10_yukari_05","510","nop_10_yukari_06","1","11","0.5","510014",""
"2","-245","","750","510","2.8","7","103411","","510015",""
"2","-245","","750","510","2.8","7","11","","510016",""
"11","7","0","這麼多年菜……\n需要有很好的效率，才能嚐到每道料理呢。\n珠希，準備好了嗎？","510","1","0","104811","0","510017","0.5"
"3","1","","nop_talk_thinking","510","","","104811","0.2","510018",""
"93","","","1","510","","","4","","510019",""
"3","1","","nop_talk_normal","510","","","104811","0.2","510020",""
"93","","","1","510","","","1","","510021",""
"3","0","0.2","nop_talk_guts","510","nop_idle_guts","1","104811","0.2","510022",""
"91","","","","510","","","510017","","510023",""
"3","1","","nop_idle_guts","510","","","104811","0.2","510024",""
"91","","","","510","","","510015","","510025",""
"3","1","0.1","nop_10_yukari_05","510","nop_10_yukari_06","1","103411","0.5","510026",""
"3","1","0.1","nop_10_yukari_05","510","nop_10_yukari_06","1","11","0.5","510027",""
"2","-255","","550","510","2.8","7","103411","","510028",""
"2","-255","","550","510","2.8","7","11","","510029",""
"11","7","0","喵？\n冷靜點，美冬！\n要是那麼做的話，\n馬上就會新年發福的喵！","510","1","0","104611","0","510030","0.5"
"3","1","","nop_idle_surprise2","510","","","104611","0.2","510031",""
"93","","","1","510","","","1","","510032",""
"3","1","","nop_talk_worry","510","","","104611","0.2","510033",""
"93","","","1","510","","","2","","510034",""
"3","1","","nop_talk_joy1_sad","510","","","104611","0.2","510035",""
"91","","","","510","","","510030","","510036",""
"3","1","","nop_idle_worry","510","","","104611","0.2","510037",""
"91","","","","510","","","510028","","510038",""
"3","1","0.1","nop_10_yukari_05","510","nop_10_yukari_06","1","103411","0.5","510039",""
"3","1","0.1","nop_10_yukari_05","510","nop_10_yukari_06","1","11","0.5","510040",""
"2","-275","","350","510","2.8","7","103411","","510041",""
"2","-275","","350","510","2.8","7","11","","510042",""
"11","7","0","沒問題的。\n只要考量到營養均衡的話……\n話說，哎呀？優花梨？","510","1","0","104811","0","510043","0.5"
"3","0","0.2","nop_talk_doya","510","nop_talk_doya_loop","1","104811","0.2","510044",""
"93","","","1","510","","","3","","510045",""
"4","","","0","510","","","104811","","510046",""
"3","0","0.2","nop_surprise","510","nop_talk_surprise1","1","104811","0.2","510047",""
