ed5696f874a6b936de3a34c363b3d06515b25c2a338e25d2434d79fe1f92a038,3fce26d6e113c63fbe49e375ac4959da133bcf75bf4c53d8178a62a54d2fe78c,4b7ffe77c2149edde3560a5e73d886bdc28ee11999057a85baf7d13fa2bc61d2,dd06fdf4ea4bdd7f079d265700f30192b4be017ad8cb676e06506d8e97829f1a,f0a8d1e6499511c5033412ed759640075d4712ae4e49a4ded4e29220e9b60c82,6241bf952e817acb48dc03f187e38875756800b49f0727887ecc961517f91c35,86031a07567afe1febcc2f7446ce3a94583371a859a2e44887dcfb89ff8a73c3,a0ef354122e8f1ba9498dc6aabff3d33df031275533f8b2222900e3e10203fe3,4a23ca005eed16217051cb229a872c34e730fc150cc86867a128568eb0f476bf,4eab4926774273506a2f3bc6710246a8879101c3d4f2322209858ca7932ecd85,993c0325240c4c803b43fed05cbb3ee2740bcf0ceed7e3d176eba232e583ab50,3f3f4fc7118864445768f5f0ada8fde0ccf69f28bdcaa3b11420cba7a985bf72,c18b90bde03b1af6d1443dbb4052709e7a54986795fa9a5eb73be0faf10b93bd,8227db7a0735fe61b45bb5d0999e123eb565d43bb265ab3364c3be2e0445ca66,99e71d68257049447bf6aa1d145ce6bbb968ab200a1ff9f2e124594ef329ab55
"81130002","2024/03/19 15:59:59","10130","1","0","2024/03/01 16:00:00","18000000","6011","10130104","9018","1","0","將特別戰鬥的Boss的HP降低至105000000","81130002","601"
"81130003","2024/03/19 15:59:59","10130","1","0","2024/03/01 16:00:00","1","6011","10130105","9016","0","0","完成特別戰鬥的模式1","81130003","601"
"81130004","2024/03/19 15:59:59","10130","0","0","2024/03/01 16:00:00","3","6011","10130106","9001","0","0","打倒幻變少女的闇影","81130004","601"
"81130005","2024/03/19 15:59:59","10130","1","0","2024/03/01 16:00:00","59000000","6011","10130107","9018","1","0","將特別戰鬥的Boss的HP降低至64000000","81130005","601"
"81130006","2024/03/19 15:59:59","10130","1","0","2024/03/01 16:00:00","91000000","6011","10130108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 32000000","81130006","601"
"81130007","2024/03/19 15:59:59","10130","3","0","2024/03/01 16:00:00","1","6011","10130109","9016","0","0","討伐特別戰鬥的 Boss","81130007","601"
"81130008","2024/03/19 15:59:59","10130","5","0","2024/03/01 16:00:00","1","6011","10130110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81130008","601"
"81131001","2024/03/27 15:59:59","10131","0","0","2024/03/18 16:00:00","3","6011","10131103","9001","0","0","打倒克莉絲提娜、茉莉的闇影及其餘怪物","81131001","601"
"81131002","2024/03/27 15:59:59","10131","1","0","2024/03/18 16:00:00","9000000","6011","10131104","9018","1","0","將特別戰鬥的Boss的HP降低至21600000","81131002","601"
"81131003","2024/03/27 15:59:59","10131","1","0","2024/03/18 16:00:00","18000000","6011","10131105","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 16200000","81131003","601"
"81131004","2024/03/27 15:59:59","10131","2","0","2024/03/18 16:00:00","1","6011","10131106","9016","0","0","完成特別戰鬥的模式2","81131004","601"
"81131005","2024/03/27 15:59:59","10131","1","0","2024/03/18 16:00:00","33000000","6011","10131107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 7200000","81131005","601"
"81131006","2024/03/27 15:59:59","10131","1","0","2024/03/18 16:00:00","39000000","6011","10131108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3600000","81131006","601"
"81131007","2024/03/27 15:59:59","10131","3","0","2024/03/18 16:00:00","1","6011","10131109","9016","0","0","討伐特別戰鬥的 Boss","81131007","601"
"81131008","2024/03/27 15:59:59","10131","5","0","2024/03/18 16:00:00","1","6011","10131110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81131008","601"
"81132001","2024/04/19 15:59:59","10132","0","0","2024/04/01 16:00:00","15","6011","10132103","9014","0","0","打倒15隻目標","81132001","601"
"81132002","2024/04/19 15:59:59","10132","1","0","2024/04/01 16:00:00","12000000","6011","10132104","9018","1","0","將SPECIAL的Boss的HP降低至108000000","81132002","601"
"81132003","2024/04/19 15:59:59","10132","1","0","2024/04/01 16:00:00","24000000","6011","10132105","9018","1","0","將SPECIAL的Boss的HP降低至96000000","81132003","601"
"81132004","2024/04/19 15:59:59","10132","2","0","2024/04/01 16:00:00","1","6011","10132106","9016","0","0","通過SPECIAL的MODE2","81132004","601"
"81132005","2024/04/19 15:59:59","10132","1","0","2024/04/01 16:00:00","64000000","6011","10132107","9018","1","0","將SPECIAL的Boss的HP降低至56000000","81132005","601"
"81132006","2024/04/19 15:59:59","10132","1","0","2024/04/01 16:00:00","92000000","6011","10132108","9018","1","0","將SPECIAL的Boss的HP降低至28000000","81132006","601"
"81132007","2024/04/19 15:59:59","10132","3","0","2024/04/01 16:00:00","1","6011","10132111","9016","0","0","討伐SPECIAL的Boss","81132007","601"
"81132008","2024/04/19 15:59:59","10132","5","0","2024/04/01 16:00:00","1","6011","10132112","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81132010","601"
"81132011","2024/04/19 15:59:59","10132","1","0","2024/04/01 16:00:00","1","6013","10132113","9023","0","0","通過EXHIBITION＋的MODE1","81132011","601"
"81132012","2024/04/19 15:59:59","10132","2","0","2024/04/01 16:00:00","1","6013","10132114","9023","0","0","通過EXHIBITION＋的MODE2","81132012","601"
"81132013","2024/04/19 15:59:59","10132","5","0","2024/04/01 16:00:00","1","6013","10132115","9022","0","0","在5次以內討伐EXHIBITION＋的Boss","81132013","601"
"81133001","2024/04/26 15:59:59","10133","0","0","2024/04/16 16:00:00","12","6011","10133103","9014","0","0","打倒 12 隻目標","81133001","601"
"81133002","2024/04/26 15:59:59","10133","1","0","2024/04/16 16:00:00","4000000","6011","10133104","9018","1","0","將SPECIAL的Boss的HP降低至26000000","81133002","601"
"81133003","2024/04/26 15:59:59","10133","1","0","2024/04/16 16:00:00","8000000","6011","10133105","9018","1","0","將SPECIAL的Boss的HP降低至22000000","81133003","601"
"81133004","2024/04/26 15:59:59","10133","2","0","2024/04/16 16:00:00","1","6011","10133106","9016","0","0","通過SPECIAL的MODE2","81133004","601"
"81133005","2024/04/26 15:59:59","10133","1","0","2024/04/16 16:00:00","18000000","6011","10133107","9018","1","0","將SPECIAL的Boss的HP降低至12000000","81133005","601"
"81133006","2024/04/26 15:59:59","10133","1","0","2024/04/16 16:00:00","24000000","6011","10133108","9018","1","0","將SPECIAL的Boss的HP降低至6000000","81133006","601"
"81133007","2024/04/26 15:59:59","10133","3","0","2024/04/16 16:00:00","1","6011","10133109","9016","0","0","討伐SPECIAL的Boss","81133007","601"
"81133008","2024/04/26 15:59:59","10133","5","0","2024/04/16 16:00:00","1","6011","10133110","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81133008","601"
"81134001","2024/05/19 15:59:59","10134","1","0","2024/05/01 16:00:00","22000000","6011","10134103","9018","1","0","將SPECIAL的Boss的HP降低至98000000","81134001","601"
"81134002","2024/05/19 15:59:59","10134","1","0","2024/05/01 16:00:00","44000000","6011","10134104","9018","1","0","將SPECIAL的Boss的HP降低至76000000","81134002","601"
"81134003","2024/05/19 15:59:59","10134","1","0","2024/05/01 16:00:00","1","6011","10134105","9016","0","0","通過SPECIAL的MODE1","81134003","601"
"81134004","2024/05/19 15:59:59","10134","0","0","2024/05/01 16:00:00","30","6011","10134106","9014","0","0","破壞30個小隕石","81134004","601"
"81134005","2024/05/19 15:59:59","10134","1","0","2024/05/01 16:00:00","84000000","6011","10134107","9018","1","0","將SPECIAL的Boss的HP降低至36000000","81134005","601"
"81134006","2024/05/19 15:59:59","10134","1","0","2024/05/01 16:00:00","102000000","6011","10134108","9018","1","0","將SPECIAL的Boss的HP降低至18000000","81134006","601"
"81134007","2024/05/19 15:59:59","10134","3","0","2024/05/01 16:00:00","1","6011","10134109","9016","0","0","討伐SPECIAL的Boss","81134007","601"
"81134008","2024/05/19 15:59:59","10134","5","0","2024/05/01 16:00:00","1","6011","10134110","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81134008","601"
"81134011","2024/05/19 15:59:59","10134","1","0","2024/05/01 16:00:00","1","6013","10134113","9023","0","0","通過EXHIBITION＋的MODE1","81134011","601"
"81134012","2024/05/19 15:59:59","10134","2","0","2024/05/01 16:00:00","1","6013","10134114","9023","0","0","通過EXHIBITION＋的MODE2","81134012","601"
"81134013","2024/05/19 15:59:59","10134","5","0","2024/05/01 16:00:00","1","6013","10134115","9022","0","0","在5次以內討伐EXHIBITION＋的Boss","81134013","601"
"81135001","2024/05/27 15:59:59","10135","1","0","2024/05/17 16:00:00","2000000","6011","10135103","9018","1","0","將SPECIAL的Boss的HP降低至38000000","81135001","601"
"81135002","2024/05/27 15:59:59","10135","1","0","2024/05/17 16:00:00","4000000","6011","10135104","9018","1","0","將SPECIAL的Boss的HP降低至36000000","81135002","601"
"81135003","2024/05/27 15:59:59","10135","1","0","2024/05/17 16:00:00","1","6011","10135105","9016","0","0","通過SPECIAL的MODE1","81135003","601"
"81135004","2024/05/27 15:59:59","10135","1","0","2024/05/17 16:00:00","8000000","6011","10135106","9018","1","0","將SPECIAL的Boss的HP降低至32000000","81135004","601"
"81135005","2024/05/27 15:59:59","10135","1","0","2024/05/17 16:00:00","10000000","6011","10135107","9018","1","0","將SPECIAL的Boss的HP降低至30000000","81135005","601"
"81135006","2024/05/27 15:59:59","10135","2","0","2024/05/17 16:00:00","1","6011","10135108","9016","0","0","通過SPECIAL的MODE2","81135006","601"
"81135007","2024/05/27 15:59:59","10135","1","0","2024/05/17 16:00:00","21300000","6011","10135109","9018","1","0","將SPECIAL的Boss的HP降低至18700000","81135007","601"
"81135008","2024/05/27 15:59:59","10135","1","0","2024/05/17 16:00:00","30600000","6011","10135110","9018","1","0","將SPECIAL的Boss的HP降低至9400000","81135008","601"
"81135009","2024/05/27 15:59:59","10135","3","0","2024/05/17 16:00:00","1","6011","10135111","9016","0","0","討伐SPECIAL的Boss","81135009","601"
"81135010","2024/05/27 15:59:59","10135","5","0","2024/05/17 16:00:00","1","6011","10135112","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81135010","601"
"81136001","2024/06/29 15:59:59","10136","0","0","2024/06/01 16:00:00","3","6011","10136103","9001","0","0","打倒破曉之星的闇影","81136001","601"
"81136002","2024/06/29 15:59:59","10136","1","0","2024/06/01 16:00:00","8000000","6011","10136104","9018","1","0","將SPECIAL紅霧精靈的 HP 降低至 112000000","81136002","601"
"81136003","2024/06/29 15:59:59","10136","1","0","2024/06/01 16:00:00","16000000","6011","10136105","9018","1","0","將SPECIAL紅霧精靈的 HP 降低至 104000000","81136003","601"
"81136004","2024/06/29 15:59:59","10136","2","0","2024/06/01 16:00:00","1","6011","10136106","9016","0","0","通過紅霧精靈的MODE2","81136004","601"
"81136005","2024/06/29 15:59:59","10136","1","0","2024/06/01 16:00:00","56000000","6011","10136107","9018","1","0","將SPECIAL紅霧精靈的 HP 降低至 64000000","81136005","601"
"81136006","2024/06/29 15:59:59","10136","1","0","2024/06/01 16:00:00","88000000","6011","10136108","9018","1","0","將SPECIAL紅霧精靈的 HP 降低至 32000000","81136006","601"
"81136007","2024/06/29 15:59:59","10136","3","0","2024/06/01 16:00:00","1","6011","10136109","9016","0","0","討伐SPECIAL紅霧精靈","81136007","601"
"81136008","2024/06/29 15:59:59","10136","5","0","2024/06/01 16:00:00","1","6011","10136110","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的紅霧精靈","81136008","601"
"81136009","2024/06/29 15:59:59","10136","1","0","2024/06/01 16:00:00","1","6013","10136111","9023","0","0","通過EXHIBITION＋的紅霧精靈的MODE1","81136009","601"
"81136010","2024/06/29 15:59:59","10136","2","0","2024/06/01 16:00:00","1","6013","10136112","9023","0","0","通過EXHIBITION＋的紅霧精靈的MODE2","81136010","601"
"81136011","2024/06/29 15:59:59","10136","5","0","2024/06/01 16:00:00","1","6013","10136113","9022","0","0","在5次以內討伐EXHIBITION＋的紅霧精靈","81136011","601"
"81137001","2024/06/29 15:59:59","10137","1","0","2024/06/08 16:00:00","8000000","6011","10137103","9018","1","0","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 112000000","81137001","601"
"81137002","2024/06/29 15:59:59","10137","1","0","2024/06/08 16:00:00","16000000","6011","10137104","9018","1","0","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 104000000","81137002","601"
"81137003","2024/06/29 15:59:59","10137","1","0","2024/06/08 16:00:00","1","6011","10137105","9016","0","0","通過顯露苦衷 埃拉＆志那都的MODE1","81137003","601"
"81137004","2024/06/29 15:59:59","10137","1","0","2024/06/08 16:00:00","32000000","6011","10137106","9018","1","0","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 88000000","81137004","601"
"81137005","2024/06/29 15:59:59","10137","1","0","2024/06/08 16:00:00","40000000","6011","10137107","9018","1","0","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 80000000","81137005","601"
"81137006","2024/06/29 15:59:59","10137","2","0","2024/06/08 16:00:00","1","6011","10137108","9016","0","0","通過顯露苦衷 埃拉＆志那都的MODE2","81137006","601"
"81137007","2024/06/29 15:59:59","10137","1","0","2024/06/08 16:00:00","72000000","6011","10137109","9018","1","0","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 48000000","81137007","601"
"81137008","2024/06/29 15:59:59","10137","1","0","2024/06/08 16:00:00","96000000","6011","10137110","9018","1","0","將SPECIAL顯露苦衷 埃拉＆志那都的 HP 降低至 24000000","81137008","601"
"81137009","2024/06/29 15:59:59","10137","3","0","2024/06/08 16:00:00","1","6011","10137111","9016","0","0","討伐SPECIAL顯露苦衷 埃拉＆志那都","81137009","601"
"81137010","2024/06/29 15:59:59","10137","5","0","2024/06/08 16:00:00","1","6011","10137112","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的顯露苦衷 埃拉＆志那都","81137010","601"
"81137011","2024/06/29 15:59:59","10137","1","0","2024/06/08 16:00:00","1","6013","10137113","9023","0","0","通過EXHIBITION＋的顯露苦衷 埃拉＆志那都的MODE1","81137011","601"
"81137012","2024/06/29 15:59:59","10137","2","0","2024/06/08 16:00:00","1","6013","10137114","9023","0","0","通過EXHIBITION＋的顯露苦衷 埃拉＆志那都的MODE2","81137012","601"
"81137013","2024/06/29 15:59:59","10137","5","0","2024/06/08 16:00:00","1","6013","10137115","9022","0","0","在5次以內討伐EXHIBITION＋的顯露苦衷 埃拉＆志那都","81137013","601"
"81138001","2024/06/27 15:59:59","10138","1","0","2024/06/10 16:00:00","3000000","6011","10138103","9018","1","0","將SPECIAL樂園守護者的 HP 降低至 26000000","81138001","601"
"81138002","2024/06/27 15:59:59","10138","1","0","2024/06/10 16:00:00","6000000","6011","10138104","9018","1","0","將SPECIAL樂園守護者的 HP 降低至 23000000","81138002","601"
"81138003","2024/06/27 15:59:59","10138","1","0","2024/06/10 16:00:00","1","6011","10138105","9016","0","0","通過樂園守護者的MODE1","81138003","601"
"81138004","2024/06/27 15:59:59","10138","0","0","2024/06/10 16:00:00","4","6011","10138106","9001","0","0","打倒千歌、紡希的闇影的闇影及其餘怪物","81138004","601"
"81138005","2024/06/27 15:59:59","10138","1","0","2024/06/10 16:00:00","15660000","6011","10138107","9018","1","0","將SPECIAL樂園守護者的 HP 降低至 13340000","81138005","601"
"81138006","2024/06/27 15:59:59","10138","1","0","2024/06/10 16:00:00","22330000","6011","10138108","9018","1","0","將SPECIAL樂園守護者的 HP 降低至 6670000","81138006","601"
"81138007","2024/06/27 15:59:59","10138","3","0","2024/06/10 16:00:00","1","6011","10138109","9016","0","0","討伐SPECIAL的樂園守護者","81138007","601"
"81138008","2024/06/27 15:59:59","10138","5","0","2024/06/10 16:00:00","1","6011","10138110","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的樂園守護者","81138008","601"
"81139001","2024/06/27 15:59:59","10139","1","0","2024/06/15 16:00:00","2030000","6011","10139103","9018","1","0","將SPECIAL象徵久遠庭園之人的 HP 降低至 13970000","81139001","601"
"81139002","2024/06/27 15:59:59","10139","1","0","2024/06/15 16:00:00","4060000","6011","10139104","9018","1","0","將SPECIAL象徵久遠庭園之人的 HP 降低至 11940000","81139002","601"
"81139003","2024/06/27 15:59:59","10139","1","0","2024/06/15 16:00:00","1","6011","10139105","9016","0","0","通過象徵久遠庭園之人的MODE1","81139003","601"
"81139004","2024/06/27 15:59:59","10139","0","0","2024/06/15 16:00:00","3","6011","10139106","9001","0","0","打倒望、矛依未、嘉夜的闇影","81139004","601"
"81139005","2024/06/27 15:59:59","10139","1","0","2024/06/15 16:00:00","9390000","6011","10139107","9018","1","0","將SPECIAL象徵久遠庭園之人的 HP 降低至 6610000","81139005","601"
"81139006","2024/06/27 15:59:59","10139","1","0","2024/06/15 16:00:00","12700000","6011","10139108","9018","1","0","將SPECIAL象徵久遠庭園之人的 HP 降低至 3300000","81139006","601"
"81139007","2024/06/27 15:59:59","10139","3","0","2024/06/15 16:00:00","1","6011","10139109","9016","0","0","討伐SPECIAL的象徵久遠庭園之人","81139007","601"
"81139008","2024/06/27 15:59:59","10139","5","0","2024/06/15 16:00:00","1","6011","10139110","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的象徵久遠庭園之人","81139008","601"
"81140001","2024/07/17 15:59:59","10140","1","0","2024/07/01 16:00:00","5600000","6011","10140103","9018","1","0","將SPECIAL的Boss的 HP 降低至 114400000","81140001","601"
"81140002","2024/07/17 15:59:59","10140","1","0","2024/07/01 16:00:00","11200000","6011","10140104","9018","1","0","將SPECIAL的Boss的 HP 降低至 108800000","81140002","601"
"81140003","2024/07/17 15:59:59","10140","1","0","2024/07/01 16:00:00","1","6011","10140105","9016","0","0","通過SPECIAL的MODE1","81140003","601"
"81140004","2024/07/17 15:59:59","10140","1","0","2024/07/01 16:00:00","30400000","6011","10140106","9018","1","0","將SPECIAL的Boss的 HP 降低至 89600000","81140004","601"
"81140005","2024/07/17 15:59:59","10140","1","0","2024/07/01 16:00:00","44000000","6011","10140107","9018","1","0","將SPECIAL的Boss的HP降低至76000000","81140005","601"
"81140006","2024/07/17 15:59:59","10140","2","0","2024/07/01 16:00:00","1","6011","10140108","9016","0","0","通過SPECIAL的MODE2","81140006","601"
"81140007","2024/07/17 15:59:59","10140","1","0","2024/07/01 16:00:00","78400000","6011","10140109","9018","1","0","將SPECIAL的Boss的 HP 降低至 41600000","81140007","601"
"81140008","2024/07/17 15:59:59","10140","1","0","2024/07/01 16:00:00","99200000","6011","10140110","9018","1","0","將SPECIAL的Boss的 HP 降低至 20800000","81140008","601"
"81140009","2024/07/17 15:59:59","10140","3","0","2024/07/01 16:00:00","1","6011","10140111","9016","0","0","討伐SPECIAL的Boss","81140009","601"
"81140010","2024/07/17 15:59:59","10140","5","0","2024/07/01 16:00:00","1","6011","10140112","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81140010","601"
"81140011","2024/07/17 15:59:59","10140","1","0","2024/07/01 16:00:00","1","6013","10140113","9023","0","0","通過EXHIBITION＋的MODE1","81140011","601"
"81140012","2024/07/17 15:59:59","10140","2","0","2024/07/01 16:00:00","1","6013","10140114","9023","0","0","通過EXHIBITION＋的MODE2","81140012","601"
"81140013","2024/07/17 15:59:59","10140","5","0","2024/07/01 16:00:00","1","6013","10140115","9022","0","0","在5次以內討伐EXHIBITION＋的Boss","81140013","601"
"81141001","2024/07/28 15:59:59","10141","0","0","2024/07/18 16:00:00","16","6011","10141103","9014","0","0","打倒16隻目標","81141002","601"
"81141002","2024/07/28 15:59:59","10141","1","0","2024/07/18 16:00:00","2660000","6011","10141104","9018","1","0","將SPECIAL的Boss的 HP 降低至 16340000","81141003","601"
"81141003","2024/07/28 15:59:59","10141","1","0","2024/07/18 16:00:00","5320000","6011","10141105","9018","1","0","將SPECIAL的Boss的 HP 降低至 13680000","81141004","601"
"81141004","2024/07/28 15:59:59","10141","2","0","2024/07/18 16:00:00","1","6011","10141106","9016","0","0","通過SPECIAL的MODE2","81141005","601"
"81141005","2024/07/28 15:59:59","10141","1","0","2024/07/18 16:00:00","11660000","6011","10141107","9018","1","0","將SPECIAL的Boss的 HP 降低至 7340000","81141006","601"
"81141006","2024/07/28 15:59:59","10141","1","0","2024/07/18 16:00:00","15340000","6011","10141108","9018","1","0","將SPECIAL的Boss的 HP 降低至 3660000","81141007","601"
"81141007","2024/07/28 15:59:59","10141","3","0","2024/07/18 16:00:00","1","6011","10141109","9016","0","0","討伐SPECIAL的Boss","81141008","601"
"81141008","2024/07/28 15:59:59","10141","5","0","2024/07/18 16:00:00","1","6011","10141110","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81141009","601"
"81142001","2024/08/17 15:59:59","10142","1","0","2024/08/01 16:00:00","1","6011","10142101","9016","0","0","通過SPECIAL的MODE1","81142001","601"
"81142002","2024/08/17 15:59:59","10142","2","0","2024/08/01 16:00:00","1","6011","10142102","9016","0","0","通過SPECIAL的MODE2","81142002","601"
"81142003","2024/08/17 15:59:59","10142","3","0","2024/08/01 16:00:00","1","6011","10142103","9016","0","0","討伐SPECIAL的Boss","81142003","601"
"81142004","2024/08/17 15:59:59","10142","5","0","2024/08/01 16:00:00","1","6011","10142104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81142004","601"
"81142011","2024/08/17 15:59:59","10142","1","0","2024/08/01 16:00:00","1","6013","10142111","9023","0","0","通過EXHIBITION＋的MODE1","81142011","601"
"81142012","2024/08/17 15:59:59","10142","2","0","2024/08/01 16:00:00","1","6013","10142112","9023","0","0","通過EXHIBITION＋的MODE2","81142012","601"
"81142013","2024/08/17 15:59:59","10142","5","0","2024/08/01 16:00:00","1","6013","10142113","9022","0","0","在5次以內討伐EXHIBITION＋的Boss","81142013","601"
"81143001","2024/08/28 15:59:59","10143","1","0","2024/08/18 16:00:00","1","6011","10143101","9016","0","0","通過SPECIAL的MODE1","81143001","601"
"81143002","2024/08/28 15:59:59","10143","2","0","2024/08/18 16:00:00","1","6011","10143102","9016","0","0","通過SPECIAL的MODE2","81143002","601"
"81143003","2024/08/28 15:59:59","10143","3","0","2024/08/18 16:00:00","1","6011","10143103","9016","0","0","討伐SPECIAL的Boss","81143003","601"
"81143004","2024/08/28 15:59:59","10143","5","0","2024/08/18 16:00:00","1","6011","10143104","9015","0","0","在SPECIAL或EXHIBITION的戰鬥中，於5次內討伐Boss","81143004","601"
"81144001","2024/09/19 15:59:59","10144","1","0","2024/09/01 16:00:00","1","6011","10144101","9016","0","0","通過SPECIAL的MODE1","81144001","601"
"81144002","2024/09/19 15:59:59","10144","2","0","2024/09/01 16:00:00","1","6011","10144102","9016","0","0","通過SPECIAL的MODE2","81144002","601"
"81144003","2024/09/19 15:59:59","10144","3","0","2024/09/01 16:00:00","1","6011","10144103","9016","0","0","討伐SPECIAL的Boss","81144003","601"
"81144004","2024/09/19 15:59:59","10144","5","0","2024/09/01 16:00:00","1","6011","10144104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81144004","601"
"81144011","2024/09/19 15:59:59","10144","1","0","2024/09/01 16:00:00","1","6013","10144111","9023","0","0","通過EXHIBITION＋的MODE1","81144011","601"
"81144012","2024/09/19 15:59:59","10144","2","0","2024/09/01 16:00:00","1","6013","10144112","9023","0","0","通過EXHIBITION＋的MODE2","81144012","601"
"81144013","2024/09/19 15:59:59","10144","5","0","2024/09/01 16:00:00","1","6013","10144113","9022","0","0","在5次以內討伐EXHIBITION＋的Boss","81144013","601"
"81145001","2024/09/28 15:59:59","10145","1","0","2024/09/18 16:00:00","1","6011","10145101","9016","0","0","通過SPECIAL的MODE1","81145001","601"
"81145002","2024/09/28 15:59:59","10145","2","0","2024/09/18 16:00:00","1","6011","10145102","9016","0","0","通過SPECIAL的MODE2","81145002","601"
"81145003","2024/09/28 15:59:59","10145","3","0","2024/09/18 16:00:00","1","6011","10145103","9016","0","0","討伐SPECIAL的Boss","81145003","601"
"81145004","2024/09/28 15:59:59","10145","5","0","2024/09/18 16:00:00","1","6011","10145104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81145004","601"
"81146001","2024/10/19 15:59:59","10146","1","0","2024/10/01 16:00:00","1","6011","10146101","9016","0","0","通過SPECIAL的MODE1","81146001","601"
"81146002","2024/10/19 15:59:59","10146","2","0","2024/10/01 16:00:00","1","6011","10146102","9016","0","0","通過SPECIAL的MODE2","81146002","601"
"81146003","2024/10/19 15:59:59","10146","3","0","2024/10/01 16:00:00","1","6011","10146103","9016","0","0","討伐SPECIAL的Boss","81146003","601"
"81146004","2024/10/19 15:59:59","10146","5","0","2024/10/01 16:00:00","1","6011","10146104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81146004","601"
"81146011","2024/10/19 15:59:59","10146","1","0","2024/10/01 16:00:00","1","6013","10146111","9023","0","0","通過EXHIBITION＋的MODE1","81146011","601"
"81146012","2024/10/19 15:59:59","10146","2","0","2024/10/01 16:00:00","1","6013","10146112","9023","0","0","通過EXHIBITION＋的MODE2","81146012","601"
"81146013","2024/10/19 15:59:59","10146","5","0","2024/10/01 16:00:00","1","6013","10146113","9022","0","0","在5次以內討伐EXHIBITION＋的Boss","81146013","601"
"81147001","2024/10/28 15:59:59","10147","1","0","2024/10/18 16:00:00","1","6011","10147101","9016","0","0","通過SPECIAL的MODE1","81147001","601"
"81147002","2024/10/28 15:59:59","10147","2","0","2024/10/18 16:00:00","1","6011","10147102","9016","0","0","通過SPECIAL的MODE2","81147002","601"
"81147003","2024/10/28 15:59:59","10147","3","0","2024/10/18 16:00:00","1","6011","10147103","9016","0","0","討伐SPECIAL的Boss","81147003","601"
"81147004","2024/10/28 15:59:59","10147","5","0","2024/10/18 16:00:00","1","6011","10147104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81147004","601"
"81148001","2024/11/19 15:59:59","10148","1","0","2024/11/01 16:00:00","1","6011","10148101","9016","0","0","通過SPECIAL的MODE1","81148001","601"
"81148002","2024/11/19 15:59:59","10148","2","0","2024/11/01 16:00:00","1","6011","10148102","9016","0","0","通過SPECIAL的MODE2","81148002","601"
"81148003","2024/11/19 15:59:59","10148","3","0","2024/11/01 16:00:00","1","6011","10148103","9016","0","0","討伐SPECIAL的Boss","81148003","601"
"81148004","2024/11/19 15:59:59","10148","5","0","2024/11/01 16:00:00","1","6011","10148104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81148004","601"
"81148005","2024/11/19 15:59:59","10148","1","0","2024/11/01 16:00:00","1","6013","10148111","9023","0","0","通過EXHIBITION＋的MODE1","81148011","601"
"81148006","2024/11/19 15:59:59","10148","2","0","2024/11/01 16:00:00","1","6013","10148112","9023","0","0","通過EXHIBITION＋的MODE2","81148012","601"
"81148007","2024/11/19 15:59:59","10148","5","0","2024/11/01 16:00:00","1","6013","10148113","9022","0","0","在5次以內討伐EXHIBITION＋的Boss","81148013","601"
"81149001","2024/11/28 15:59:59","10149","1","0","2024/11/18 16:00:00","1","6011","10149101","9016","0","0","通過SPECIAL的MODE1","81149001","601"
"81149002","2024/11/28 15:59:59","10149","2","0","2024/11/18 16:00:00","1","6011","10149102","9016","0","0","通過SPECIAL的MODE2","81149002","601"
"81149003","2024/11/28 15:59:59","10149","3","0","2024/11/18 16:00:00","1","6011","10149103","9016","0","0","討伐SPECIAL的Boss","81149003","601"
"81149004","2024/11/28 15:59:59","10149","5","0","2024/11/18 16:00:00","1","6011","10149104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81149004","601"
"81150001","2024/12/19 15:59:59","10150","1","0","2024/12/01 16:00:00","1","6011","10150101","9016","0","0","通過SPECIAL的MODE1","81150001","601"
