39b3bdc1d1be83f7ba2c48cbbb3bb844019fb15b263d992b15a17db7238268db,49251de4379c1bdbea36b696e863bd29b5dc87251c5433580fc3d394262c6a34,6bf5640abdf5ccb5f077a4c7356f4c268458d1447d33d2c73f799456c659d4a4,be0d69e972b5c0f2f878068e4b301e5d96531d05ad670a041ba3a06593230652,6e139734340d0fcc6645aa327e81ec4a6f33240c341e430cb1c9ced66a75aa21,9c2781a21a3204881bfec6350815173b667a17a86087c1943051a36cb3cfc2dc,9c54a260ff88c2097cd46433e3ba19e5d8ddb0fdec08f51a4cb54a3a6fac8c75,7247343ba9e00655eace0734c57a5a9b62592a5c99a48fe70947003d2e6fb2b5,02811c50d08537e3d02c59046ace690ce935938023adcbca0e5d7998cde9976f,799c436a4fabba81e6280d6535928b447cb9e416158193ad4668fc821e169851,5a8fc4cc3fe1ad0b342d11b94f07af2c12b1bf11ac499d53ab2e3977d2d78cd4,0365a5465c65997a52780b54e0bde8149bc8221e9a37271d36ddab778dc279fa,9aa3cbf40ba9129831e1cf9359e1ed3c19dd8a4de8d645b847c84802851473f4,817aeb429c7ad1fd74899112a46f2936031652e1866d37effc8072c2a7beadfb,1597102f7e5113ed8aaa417743e68b05cd4bda4c93d46f3c295b0235fa9b1f8b,2b3ac98c389228cb7bfc1193d3794a415430b53b1d22900bb96f6c723e1e6803,637d8e1de593d0ae7c6ae7c086b85a80a02a18d65bb57e7c376f351f6b53a233,78f82d13ce2c6443536701e4a9da7648c3d60fcc7242056df3dda3d15fe572d6,81cd9cdeff561a6436171a0cc41cec9734ab1ea6cc7b814b006a5d390eca2c97,e6a326c5a11eab534fd1720cd7b6e34970576218b711c848bdec70169acd6f5e,36c2eabab6dfc268a907f993640d54ba45de74371ce8e21a3e4486804f54a015,c796323c895c97cfcb27295b942b907b276dc77fe1742beaba1af52165da688e,7c9b2caa714f0c1abf40789372e70b284cf2458c93ef672f8fdb78d145be2b3f,07c3d56bb1fea232421d6589f38ef8f2879676005c2399f3ebc424fd8bfbfb01,6409db14435e5f0568c98ebdd536d0cc39edf09963faa686d4c7d35bd5d8847d,44c52ce5bd2e7d19cd13fdb34c0d09aeb9848d59e3bc89f4f12b35ce0ad5fae4,0596b6453cb315f482f146e9f089e0d9fecb1ab3841eb71d051a6b9038336875,f3b60ec16ffe9455727e9364dd2485c2878e94c31524d5287f5505439bd99d38,27c17e0cf4ca025c89c220b599b699f06613f00eb99d4fe75ec21043aa6e918c,8adbdf579960e66b05e7f849fd3eb678f7367ff0b4945295ae65820461710463,6c00aab023822c183931068bd16b88be318c4f0bbdabcb471052bfcf6ab27f5e,f33548f5391511b0f5bcd66a156dce2bba426f61e06fbfa9468a1585ea8208da,075c9beca8d66caac4cbde3ebc0258bca58d3a05c345274871d7ad24ddacf325,ffffc4e32f52838434c6edf9019cfe031281d2461e83f0ca6a6a2fbe5d16ef36,aafae1febbf4e55b6aa422db62a728e38f6c821914a9f5923b7ac0b81e593fc7,6360668ac0d81157ba770e645be0bc0f7637fd7d6eb5f8729cb4c831f15f9090,56b480be29fa579caa2f1b36e0db53b60ccdc29070da469e5e7a0ebc3813566d,3420d32edc1803bf90668bad8adcb3d43dcd2b4f095492f4e806c3836879bc66,5be13921c82a86e89be65fec7645d32f0df774fe22dbc9d5dc4f3b151f5c0e5c,c934374b8c0723f1f30e9784c3b4d61402a6d3562b82e557da50028e71b35e74,bc185ae3b1b76433e0a34784ada10008bdcfc9c44c428d30f53c91ff18bc3910,6a7d659cbb3197e4b9bf673134b9fc9981eb69e77c446a33f7690008c2601b97,898897c5021b78ac87351cec9949d77f52de7a20f3551d9898ec2b9bb7cf8370,e950f9465ae183969e087631a6c33e356e5dfd2598b8fe9fc2148d53023dfc39
"0","100570","0","0","bgm_M41","0","101361","-1071","20044101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650044023","0","101363","20044102","1","650044102","650044021","101362","0","120","甜點大賽會場 1-2","-180","650044022","101361","2","20044","0","0","bgm_M41","650044125","bgm_M41"
"0","100660","0","0","bgm_M41","0","101361","-865","20044101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650044033","0","101363","20044103","1","650044103","650044031","101362","0","120","甜點大賽會場 1-3","-124","650044032","101361","3","20044","0","0","bgm_M41","650044126","bgm_M41"
"0","100660","0","0","bgm_M41","0","101361","-629","20044101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650044043","0","101363","20044104","1","650044104","650044041","101362","0","120","甜點大賽會場 1-4","-146","650044042","101361","4","20044","0","0","bgm_M41","650044127","bgm_M41"
"0","100570","0","0","bgm_M41","0","101361","-720","20044101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650044053","0","101363","20044105","1","650044105","650044051","101362","0","120","甜點大賽會場 1-5","40","650044052","101361","5","20044","0","0","bgm_M41","650044123","bgm_M41"
"0","100570","0","0","bgm_M41","0","101361","-500","20044101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650044063","0","101363","20044106","1","650044106","650044061","101362","0","135","甜點大賽會場 1-6","86","650044062","101361","6","20044","0","0","bgm_M41","650044124","bgm_M41"
"0","100310","0","0","bgm_M41","0","101361","-430","20044101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650044073","0","101363","20044107","1","650044107","650044071","101362","0","135","甜點大賽會場 1-7","-130","650044072","101361","7","20044","0","0","bgm_M41","650044125","bgm_M41"
"0","100660","0","0","bgm_M41","0","101361","-235","20044101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650044083","0","101363","20044108","1","650044108","650044081","101362","0","135","甜點大賽會場 1-8","-142","650044082","101361","8","20044","0","0","bgm_M41","650044126","bgm_M41"
"0","100570","0","0","bgm_M41","0","101361","-145","20044101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650044093","0","101363","20044109","1","650044109","650044091","101362","0","135","甜點大賽會場 1-9","39","650044092","101361","9","20044","0","0","bgm_M41","650044127","bgm_M41"
"0","100310","0","0","bgm_M41","0","101361","-19","20044101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650044103","0","101363","20044110","1","650044110","650044101","101362","0","135","甜點大賽會場 1-10","-158","650044102","101361","10","20044","0","0","bgm_M41","650044122","bgm_M41"
"0","100660","0","0","bgm_M41","0","101361","189","20044101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650044113","0","101363","20044111","1","650044111","650044111","101362","0","150","甜點大賽會場 1-11","-182","650044112","101361","11","20044","0","0","bgm_M41","650044124","bgm_M41"
"0","100310","0","0","bgm_M41","0","101361","277","20044101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650044123","0","101363","20044112","1","650044112","650044121","101362","0","150","甜點大賽會場 1-12","-32","650044122","101361","12","20044","0","0","bgm_M41","650044125","bgm_M41"
"0","100300","0","0","bgm_M41","0","101361","74","20044101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650044133","0","101363","20044113","1","650044113","650044131","101362","0","150","甜點大賽會場 1-13","82","650044132","101361","13","20044","0","0","bgm_M41","650044126","bgm_M41"
"0","100660","0","0","bgm_M41","0","101361","408","20044101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650044143","0","101363","20044114","1","650044114","650044141","101362","0","150","甜點大賽會場 1-14","75","650044142","101361","14","20044","0","0","bgm_M41","650044127","bgm_M41"
"0","100570","0","0","bgm_M41","0","101361","527","20044101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650044153","0","101363","20044115","1","650044115","650044151","101362","0","150","甜點大賽會場 1-15","-92","650044152","101361","15","20044","0","0","bgm_M41","650044123","bgm_M41"
"1","100570","0","0","bgm_M41","0","102961","-520","20044201","bgm_M41","54","16","31192","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650044163","2","102963","20044201","1","650044116","650044161","102962","0","240","甜點大賽會場 1-1","-164","650044162","102961","16","20044","5","0","bgm_M41","650044121","bgm_M41"
"1","100300","0","0","bgm_M41","0","102961","-394","20044201","bgm_M41","54","16","31006","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650044173","2","102963","20044202","1","650044117","650044171","102962","0","240","甜點大賽會場 1-2","60","650044172","102961","17","20044","5","0","bgm_M41","650044121","bgm_M41"
"1","100660","0","0","bgm_M41","0","102961","-275","20044201","bgm_M41","54","18","31192","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650044183","2","102963","20044203","1","650044118","650044181","102962","0","270","甜點大賽會場 1-3","-127","650044182","102961","18","20044","5","0","bgm_M41","650044121","bgm_M41"
"1","100660","0","0","bgm_M41","0","102961","-91","20044201","bgm_M41","54","18","31006","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650044193","2","102963","20044204","1","650044119","650044191","102962","0","270","甜點大賽會場 1-4","-220","650044192","102961","19","20044","5","0","bgm_M41","650044121","bgm_M41"
"1","100660","0","0","bgm_M41","0","102961","155","20044201","bgm_M41","54","20","31192","90","0","10","20","bgm_M41","2","bgm_M41","0","0","0","650044203","2","102963","20044205","1","650044120","650044201","102962","0","300","甜點大賽會場 1-5","-103","650044202","102961","20","20044","5","0","bgm_M41","650044121","bgm_M41"
"0","100010","0","0","bgm_M41","0","100061","-421","20045101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650045013","0","100063","20045101","1","650045101","650045011","100062","0","120","蘭德索爾近郊 1-1","-54","650045012","100061","1","20045","0","0","bgm_M41","650045124","bgm_M41"
"0","100040","0","0","bgm_M41","0","100037","-210","20045101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650045023","0","100039","20045102","1","650045102","650045021","100038","0","120","蘭德索爾近郊 1-2","25","650045022","100037","2","20045","0","0","bgm_M41","650045125","bgm_M41"
"0","100050","0","0","bgm_M41","0","100111","-85","20045101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650045033","0","100113","20045103","1","650045103","650045031","100112","0","120","蘭德索爾近郊 1-3","-156","650045032","100111","3","20045","0","0","bgm_M41","650045126","bgm_M41"
"0","100130","0","0","bgm_M41","0","102971","103","20045101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650045043","0","102973","20045104","1","650045104","650045041","102972","0","120","蘭德索爾近郊 1-4","-21","650045042","102971","4","20045","0","0","bgm_M41","650045127","bgm_M41"
"0","100320","0","0","bgm_M41","0","101461","347","20045101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650045053","0","101463","20045105","1","650045105","650045051","101462","0","120","蘭德索爾近郊 1-5","28","650045052","101461","5","20045","0","0","bgm_M41","650045123","bgm_M41"
"0","100190","0","0","bgm_M41","0","102661","-353","20045102","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650045063","0","102663","20045106","1","650045106","650045061","102662","0","135","港小鎮‧大間 1-6","-56","650045062","102661","6","20045","0","0","bgm_M41","650045124","bgm_M41"
"0","100590","0","0","bgm_M41","0","102661","-9","20045102","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650045073","0","102663","20045107","1","650045107","650045071","102662","0","135","港小鎮‧大間 1-7","27","650045072","102661","7","20045","0","0","bgm_M41","650045125","bgm_M41"
"0","100200","0","0","bgm_M41","0","102661","351","20045102","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650045083","0","102663","20045108","1","650045108","650045081","102662","0","135","港小鎮‧大間 1-8","-41","650045082","102661","8","20045","0","0","bgm_M41","650045126","bgm_M41"
"0","100500","0","0","bgm_M41","0","100041","-374","20045103","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650045093","0","100043","20045109","1","650045109","650045091","100042","0","135","塔帕斯海灘 周邊 1-9","-48","650045092","100041","9","20045","0","0","bgm_M41","650045127","bgm_M41"
"0","100100","0","0","bgm_M41","0","100581","-77","20045103","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650045103","0","100583","20045110","1","650045110","650045101","100582","0","135","塔帕斯海灘 周邊 1-10","-98","650045102","100581","10","20045","0","0","bgm_M41","650045122","bgm_M41"
"0","100110","0","0","bgm_M41","0","100201","316","20045103","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650045113","0","100203","20045111","1","650045111","650045111","100202","0","150","塔帕斯海灘 周邊 1-11","2","650045112","100201","11","20045","0","0","bgm_M41","650045124","bgm_M41"
"0","100020","0","0","bgm_M41","0","100021","-427","20045104","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650045123","0","100023","20045112","1","650045112","650045121","100022","0","150","加托羅斯山 1-12","-8","650045122","100021","12","20045","0","0","bgm_M41","650045125","bgm_M41"
"0","100040","0","0","bgm_M41","0","100031","-238","20045104","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650045133","0","100033","20045113","1","650045113","650045131","100032","0","150","加托羅斯山 1-13","-56","650045132","100031","13","20045","0","0","bgm_M41","650045126","bgm_M41"
"0","100330","0","0","bgm_M41","0","102971","-36","20045104","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650045143","0","102973","20045114","1","650045114","650045141","102972","0","150","加托羅斯山 1-14","29","650045142","102971","14","20045","0","0","bgm_M41","650045127","bgm_M41"
"0","100320","0","0","bgm_M41","0","101461","144","20045104","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650045153","0","101463","20045115","1","650045115","650045151","101462","0","150","加托羅斯山 1-15","-88","650045152","101461","15","20045","0","0","bgm_M41","650045123","bgm_M41"
"1","100130","0","0","bgm_M41","0","102981","-478","20045201","bgm_M41","54","16","31208","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650045163","2","102983","20045201","1","650045116","650045161","102982","0","240","加托羅斯山 1-1","-27","650045162","102981","16","20045","5","0","bgm_M41","650045121","bgm_M41"
"1","100330","0","0","bgm_M41","0","102981","-266","20045201","bgm_M41","54","16","31044","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650045173","2","102983","20045202","1","650045117","650045171","102982","0","240","加托羅斯山 1-2","68","650045172","102981","17","20045","5","0","bgm_M41","650045121","bgm_M41"
"1","100140","0","0","bgm_M41","0","102981","-68","20045201","bgm_M41","54","18","31208","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650045183","2","102983","20045203","1","650045118","650045181","102982","0","270","加托羅斯山 1-3","26","650045182","102981","18","20045","5","0","bgm_M41","650045121","bgm_M41"
"1","100330","0","0","bgm_M41","0","101481","60","20045201","bgm_M41","54","18","31044","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650045193","2","101483","20045204","1","650045119","650045191","101482","0","270","加托羅斯山 1-4","-110","650045192","101481","19","20045","5","0","bgm_M41","650045121","bgm_M41"
"1","100320","0","0","bgm_M41","0","101481","230","20045201","bgm_M41","54","20","31208","90","0","10","20","bgm_M41","2","bgm_M41","0","0","0","650045203","2","101483","20045205","1","650045120","650045201","101482","0","300","加托羅斯山 1-5","57","650045202","101481","20","20045","5","0","bgm_M41","650045121","bgm_M41"
"0","100190","0","0","bgm_M41","0","101241","-451","20046101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650046013","0","101243","20046101","1","650046101","650046011","101242","0","120","王城蘭德索爾 1-1","-144","650046012","101241","1","20046","0","0","bgm_M41","650046124","bgm_M41"
"0","100190","0","0","bgm_M41","0","101241","-232","20046101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650046023","0","101243","20046102","1","650046102","650046021","101242","0","120","王城蘭德索爾 1-2","13","650046022","101241","2","20046","0","0","bgm_M41","650046125","bgm_M41"
"0","100200","0","0","bgm_M41","0","101241","-64","20046101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650046033","0","101243","20046103","1","650046103","650046031","101242","0","120","王城蘭德索爾 1-3","-176","650046032","101241","3","20046","0","0","bgm_M41","650046126","bgm_M41"
"0","100190","0","0","bgm_M41","0","101241","92","20046101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650046043","0","101243","20046104","1","650046104","650046041","101242","0","120","王城蘭德索爾 1-4","9","650046042","101241","4","20046","0","0","bgm_M41","650046127","bgm_M41"
"0","100200","0","0","bgm_M41","0","101241","300","20046101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650046053","0","101243","20046105","1","650046105","650046051","101242","0","120","王城蘭德索爾 1-5","-70","650046052","101241","5","20046","0","0","bgm_M41","650046123","bgm_M41"
"0","100190","0","0","bgm_M41","0","101241","458","20046101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650046063","0","101243","20046106","1","650046106","650046061","101242","0","135","王城蘭德索爾 1-6","22","650046062","101241","6","20046","0","0","bgm_M41","650046124","bgm_M41"
"0","100020","0","0","bgm_M41","0","100065","-381","20046102","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650046073","0","100067","20046107","1","650046107","650046071","100066","0","135","蘭德索爾近郊 1-7","-4","650046072","100065","7","20046","0","0","bgm_M41","650046125","bgm_M41"
"0","100050","0","0","bgm_M41","0","100111","52","20046102","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650046083","0","100113","20046108","1","650046108","650046081","100112","0","135","蘭德索爾近郊 1-8","-113","650046082","100111","8","20046","0","0","bgm_M41","650046126","bgm_M41"
"0","100020","0","0","bgm_M41","0","100021","398","20046102","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650046093","0","100023","20046109","1","650046109","650046091","100022","0","135","蘭德索爾近郊 1-9","-21","650046092","100021","9","20046","0","0","bgm_M41","650046127","bgm_M41"
"0","100050","0","0","bgm_M41","0","100241","-337","20046103","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650046103","0","100243","20046110","1","650046110","650046101","100242","0","135","伊麗絲樹海 1-10","-37","650046102","100241","10","20046","0","0","bgm_M41","650046122","bgm_M41"
"0","100050","0","0","bgm_M41","0","100241","-52","20046103","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650046113","0","100243","20046111","1","650046111","650046111","100242","0","150","伊麗絲樹海 1-11","38","650046112","100241","11","20046","0","0","bgm_M41","650046124","bgm_M41"
"0","100040","0","0","bgm_M41","0","100121","252","20046103","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650046123","0","100123","20046112","1","650046112","650046121","100122","0","150","伊麗絲樹海 1-12","-77","650046122","100121","12","20046","0","0","bgm_M41","650046125","bgm_M41"
"0","100120","0","0","bgm_M41","0","100081","-388","20046104","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650046133","0","100083","20046113","1","650046113","650046131","100082","0","150","佛洛拉湖畔 1-13","-109","650046132","100081","13","20046","0","0","bgm_M41","650046126","bgm_M41"
"0","100040","0","0","bgm_M41","0","102365","-43","20046104","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650046143","0","102367","20046114","1","650046114","650046141","102366","0","150","佛洛拉湖畔 1-14","29","650046142","102365","14","20046","0","0","bgm_M41","650046127","bgm_M41"
"0","100070","0","0","bgm_M41","0","100041","190","20046104","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650046153","0","100043","20046115","1","650046115","650046151","100042","0","150","佛洛拉湖畔 1-15","-90","650046152","100041","15","20046","0","0","bgm_M41","650046123","bgm_M41"
"1","100120","0","0","bgm_M41","0","100711","-478","20046201","bgm_M41","54","16","31059","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650046163","2","100713","20046201","1","650046116","650046161","100712","0","240","佛洛拉湖畔 1-1","-27","650046162","100711","16","20046","5","0","bgm_M41","650046121","bgm_M41"
"1","100040","0","0","bgm_M41","0","102371","-266","20046201","bgm_M41","54","16","31060","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650046173","2","102373","20046202","1","650046117","650046171","102372","0","240","佛洛拉湖畔 1-2","68","650046172","102371","17","20046","5","0","bgm_M41","650046121","bgm_M41"
"1","100040","0","0","bgm_M41","0","102371","-68","20046201","bgm_M41","54","18","31059","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650046183","2","102373","20046203","1","650046118","650046181","102372","0","270","佛洛拉湖畔 1-3","26","650046182","102371","18","20046","5","0","bgm_M41","650046121","bgm_M41"
"1","100070","0","0","bgm_M41","0","100411","58","20046201","bgm_M41","54","18","31060","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650046193","2","100413","20046204","1","650046119","650046191","100412","0","270","佛洛拉湖畔 1-4","-161","650046192","100411","19","20046","5","0","bgm_M41","650046121","bgm_M41"
"1","100070","0","0","bgm_M41","0","100411","223","20046201","bgm_M41","54","20","31059","90","0","10","20","bgm_M41","2","bgm_M41","0","0","0","650046203","2","100413","20046205","1","650046120","650046201","100412","0","300","佛洛拉湖畔 1-5","2","650046202","100411","20","20046","5","0","bgm_M41","650046121","bgm_M41"
"0","100200","0","0","bgm_M41","0","101241","-679","20047101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650047013","0","101243","20047101","1","650047101","650047011","101242","0","120","王城蘭德索爾 1-1","90","650047012","101241","1","20047","0","0","bgm_M41","650047124","bgm_M41"
"0","100190","0","0","bgm_M41","0","101241","-596","20047101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650047023","0","101243","20047102","1","650047102","650047021","101242","0","120","王城蘭德索爾 1-2","-147","650047022","101241","2","20047","0","0","bgm_M41","650047125","bgm_M41"
"0","100590","0","0","bgm_M41","0","101241","-446","20047101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650047033","0","101243","20047103","1","650047103","650047031","101242","0","120","王城蘭德索爾 1-3","32","650047032","101241","3","20047","0","0","bgm_M41","650047126","bgm_M41"
"0","100200","0","0","bgm_M41","0","101241","-252","20047101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650047043","0","101243","20047104","1","650047104","650047041","101242","0","120","王城蘭德索爾 1-4","65","650047042","101241","4","20047","0","0","bgm_M41","650047127","bgm_M41"
"0","100190","0","0","bgm_M41","0","101241","-221","20047101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650047053","0","101243","20047105","1","650047105","650047051","101242","0","120","王城蘭德索爾 1-5","-171","650047052","101241","5","20047","0","0","bgm_M41","650047123","bgm_M41"
"0","100200","0","0","bgm_M41","0","101241","-32","20047101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650047063","0","101243","20047106","1","650047106","650047061","101242","0","135","王城蘭德索爾 1-6","-98","650047062","101241","6","20047","0","0","bgm_M41","650047124","bgm_M41"
"0","100590","0","0","bgm_M41","0","101241","112","20047101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650047073","0","101243","20047107","1","650047107","650047071","101242","0","135","王城蘭德索爾 1-7","30","650047072","101241","7","20047","0","0","bgm_M41","650047125","bgm_M41"
"0","100200","0","0","bgm_M41","0","101241","244","20047101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650047083","0","101243","20047108","1","650047108","650047081","101242","0","135","王城蘭德索爾 1-8","-93","650047082","101241","8","20047","0","0","bgm_M41","650047126","bgm_M41"
"0","100590","0","0","bgm_M41","0","101241","442","20047101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650047093","0","101243","20047109","1","650047109","650047091","101242","0","135","王城蘭德索爾 1-9","-60","650047092","101241","9","20047","0","0","bgm_M41","650047127","bgm_M41"
"0","100190","0","0","bgm_M41","0","101241","583","20047101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650047103","0","101243","20047110","1","650047110","650047101","101242","0","135","王城蘭德索爾 1-10","32","650047102","101241","10","20047","0","0","bgm_M41","650047122","bgm_M41"
"0","100720","0","0","bgm_M41","0","81008503","-418","20047102","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650047113","0","81008503","20047111","1","650047111","650047111","81008502","0","150","世界之間的夾縫 1-11","-41","650047112","81008501","11","20047","0","0","bgm_M41","650047124","bgm_M41"
"0","100721","0","0","bgm_M41","0","81008503","-245","20047102","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650047123","0","81008503","20047112","1","650047112","650047121","81008502","0","150","世界之間的夾縫 1-12","80","650047122","81008501","12","20047","0","0","bgm_M41","650047125","bgm_M41"
"0","100721","0","0","bgm_M41","0","81008503","-150","20047102","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650047133","0","81008503","20047113","1","650047113","650047131","81008502","0","150","世界之間的夾縫 1-13","-117","650047132","81008501","13","20047","0","0","bgm_M41","650047126","bgm_M41"
"0","100720","0","0","bgm_M41","0","81008503","57","20047102","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650047143","0","81008503","20047114","1","650047114","650047141","81008502","0","150","世界之間的夾縫 1-14","-69","650047142","81008501","14","20047","0","0","bgm_M41","650047127","bgm_M41"
"0","100721","0","0","bgm_M41","0","81008503","252","20047102","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650047153","0","81008503","20047115","1","650047115","650047151","81008502","0","150","世界之間的夾縫 1-15","5","650047152","81008501","15","20047","0","0","bgm_M41","650047123","bgm_M41"
"1","100721","0","0","bgm_M41","0","81008506","-499","20047201","bgm_M41","54","16","31212","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650047163","2","81008506","20047201","1","650047116","650047161","81008505","0","240","世界之間的夾縫 1-1","-26","650047162","81008504","16","20047","5","0","bgm_M41","650047121","bgm_M41"
"1","100720","0","0","bgm_M41","0","81008506","-283","20047201","bgm_M41","54","16","31058","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650047173","2","81008506","20047202","1","650047117","650047171","81008505","0","240","世界之間的夾縫 1-2","-193","650047172","81008504","17","20047","5","0","bgm_M41","650047121","bgm_M41"
"1","100720","0","0","bgm_M41","0","81008506","-80","20047201","bgm_M41","54","18","31212","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650047183","2","81008506","20047203","1","650047118","650047181","81008505","0","270","世界之間的夾縫 1-3","23","650047182","81008504","18","20047","5","0","bgm_M41","650047121","bgm_M41"
"1","100721","0","0","bgm_M41","0","81008506","35","20047201","bgm_M41","54","18","31058","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650047193","2","81008506","20047204","1","650047119","650047191","81008505","0","270","世界之間的夾縫 1-4","-153","650047192","81008504","19","20047","5","0","bgm_M41","650047121","bgm_M41"
