866c259f8965e2206dd8bc1866f07dba045977424f1075b87c0dce643658977b,c5be1e3c854fdd68d20943624bdd43baecaa9035a9ebe468e7ddf0666147e5ac,d56e5ae91a7b979010afe9cca7fbf58b9c7398d02473a2c56a3b72869551f1ab,c27539c776fb21999539fec1f1cc8f76ff1dd4f6a754299cf96f11032a282171,3a7058fb84e2a27ab4a1f58ece951e6a6f1d38ab3dfae2ff60e59d43ad64e563,0c6432f26cfbb932444a779827b86e7fe660f9ac17fc952680966c16894e838a,0728ec4499371eb24f67e45eb4ab4d53cd11b3636c5ce7b9381fe36cee9b6f3b,4a9f72cd45b2637bdc199d2329a239c0955e988862a7cced21ea5b36d184fc31,236d31c2cca1151435dee941b540c3232b27739e6e6a5a8f8b7e423ac1bbc2a4,e14819837fc7ecee16a05a1ccf3c3366f4247cd3d460bc62d85766eacea02c5b,4c0b30c3639d03c5bbb7e279cb1ee3a45192e9360ceaa41bc1c7d6a77bd19c75,fa5a414225a5ffcfdc282eb5ad2a2d4a9d1515b4b21079a7c5da3bcb1d8ef211,361df0706d38ea6718bc9a200f48ea3a39ff96acc39bb3a0806a7ae0c1cc375e,8b7806f8b6db0617035d8bf373578a17295ee0ffd8d069d9c0cf44e76a128e52,427b3faaf72f2784af82a5410681fa1eb4557a7e17c14775cad635e8eb83bc49,20d9dd3b50b72a8153feaa6ce61cb9851577c1daf1ad9930c42b8ee4b8bb58d8,27c8c5181990849c9f2e9aebedffe45e521bf16d3ce1ffdead775e19684b4f33,03b824a9a1116588ae6c1cefbdff1391977c0a036e2c530f333c648991b1bc56,8d5f25b63275b1b91ae041c5ee5959fb284e227e9aedda9c323665a8be31e6c9,e62f9bdb96931a565c85f2859f33a002d660c173b9bfcadae9cf64217b42040a,e074874db13f23f2f13d32af7d224a63d1f0f64f495d635cf56fbc7bf3b665ae,cdb10f46fef9d567ecb375d33d249f4da3d3239641313f044ad3645666d53ef6,a6e99e8738550ed4ab49299622466722f08a5f4338b722c93e9fefccf2df3c9f,18f4c596a8805e6d24f69c5517da0a160a4ffefb261f039019b7329d15297cc7,b9ac1328a6a726aff9b0e6f640f3580d9b114ae54fa5416b60ddaf934a57f07d,66bc197c5f26ed8d5e5067959619212f5a332ce9d95f20eca15b6366d25f35da,55a71b8880675d3faf558b5570d4babb060b256078c4ae1383f2c5f746f10af6,3ff33e5f7e1ae9dae42a4f357dd42ddb152ebdd8fed355391b260a0ff99e9bd5,b74649cbb08300e32abb6339e75f51ef7f9f2e0e8d24116a0c089030a2dfd211,7bd4cfbeab79ae7035e83d8180d09784647d759d3213cda640d5dd9d5bda14a1,bfa7d63f94ce1d77d4586bba45c9d114b24bc37a8999091cbe04e400c0d28adb,d65c3896abd61613c2f94a220cd192681056bbadd0fba167009694127ca5cf70,5fc57b281d90fcbf8f23d1e0a6d1508a908d390bc07ffb86c1d8979bd246ed25,a2a027e6e5aae7465c204d3a3abcb12e319918fc08b52084d3e620f41b690eda,adc7c89c45f39648364af0c54e843142bc2ab60294d7b280843b43a0f2cb05ba,5ea2b7c3eef1572e5071146f0e76d5733e3f1bae363577ead3ccb13dfa832989,1088dd7ec91bc0506912b23d9dda5620bc1fe5468c38ae549ce855f759120960,d974f703c56fb44b6294bd65a3cabc76359fdf27d7b88fd45a5840e0ff4b2550,be4cec6b806b6a8ed5413dfb80e86e85adc7ac754344833b293d23410b2fee83,d582bc6ade4f50293a1f06f41046222d1bd2f30beb685b957825ff264db0daa6,4d8967569835cfd6fea3a7f613d470d5bb19a424c7ea37d04abe72c5bd8ea758,1770a6210e0f4ee9a93438d82b24df51e90d4f102ba5e0d6be460a1f2022620b,585f40bcc239df129d6cf20aefd2ec4c31b0fdb13e15212d9d8b607da4bd33ff,720d991c71c549326255886d784975b09303ec5d6b4c033256711c87b26aafd9
"8","90","大江戶町 1-1","0","8","0","1","-199","0","0","bgm_M41","0","101703","101701","650058013","0","650058012","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650058011","8","1","20058101","0","20058","0","120","650058124","650058101","-696","0","100420","101702","bgm_M41","bgm_M41","20058101","0","0","0"
"8","90","大江戶町 1-2","0","8","0","1","52","0","0","bgm_M41","0","101703","101701","650058023","0","650058022","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650058021","8","2","20058101","0","20058","0","120","650058125","650058102","-651","0","100410","101702","bgm_M41","bgm_M41","20058102","0","0","0"
"8","90","大江戶町 1-3","0","8","0","1","93","0","0","bgm_M41","0","101703","101701","650058033","0","650058032","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650058031","8","3","20058101","0","20058","0","120","650058126","650058103","-466","0","100410","101702","bgm_M41","bgm_M41","20058103","0","0","0"
"8","90","大江戶町 1-4","0","8","0","1","-79","0","0","bgm_M41","0","101703","101701","650058043","0","650058042","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650058041","8","4","20058101","0","20058","0","120","650058127","650058104","-563","0","100420","101702","bgm_M41","bgm_M41","20058104","0","0","0"
"8","90","大江戶町 1-5","0","8","0","1","-190","0","0","bgm_M41","0","101703","101701","650058053","0","650058052","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650058051","8","5","20058101","0","20058","0","120","650058123","650058105","-450","0","100410","101702","bgm_M41","bgm_M41","20058105","0","0","0"
"9","90","大江戶町 1-6","0","9","0","1","-12","0","0","bgm_M41","0","101703","101701","650058063","0","650058062","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650058061","9","6","20058101","0","20058","0","135","650058124","650058106","-363","0","100420","101702","bgm_M41","bgm_M41","20058106","0","0","0"
"9","90","大江戶町 1-7","0","9","0","1","-164","0","0","bgm_M41","0","101703","101701","650058073","0","650058072","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650058071","9","7","20058101","0","20058","0","135","650058125","650058107","-269","0","100420","101702","bgm_M41","bgm_M41","20058107","0","0","0"
"9","90","大江戶町 1-8","0","9","0","1","-87","0","0","bgm_M41","0","101703","101701","650058083","0","650058082","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650058081","9","8","20058101","0","20058","0","135","650058126","650058108","-153","0","100410","101702","bgm_M41","bgm_M41","20058108","0","0","0"
"9","90","大江戶町 1-9","0","9","0","1","103","0","0","bgm_M41","0","101703","101701","650058093","0","650058092","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650058091","9","9","20058101","0","20058","0","135","650058127","650058109","-256","0","100420","101702","bgm_M41","bgm_M41","20058109","0","0","0"
"9","90","大江戶町 1-10","0","9","0","1","48","0","0","bgm_M41","0","101703","101701","650058103","0","650058102","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650058101","9","10","20058101","0","20058","0","135","650058122","650058110","-48","0","100410","101702","bgm_M41","bgm_M41","20058110","0","0","0"
"10","90","大江戶町 1-11","0","10","0","1","60","0","0","bgm_M41","0","101703","101701","650058113","0","650058112","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650058111","10","11","20058101","0","20058","0","150","650058124","650058111","135","0","100420","101702","bgm_M41","bgm_M41","20058111","0","0","0"
"10","90","大江戶町 1-12","0","10","0","1","-110","0","0","bgm_M41","0","101703","101701","650058123","0","650058122","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650058121","10","12","20058101","0","20058","0","150","650058125","650058112","46","0","100410","101702","bgm_M41","bgm_M41","20058112","0","0","0"
"10","90","大江戶町 1-13","0","10","0","1","-92","0","0","bgm_M41","0","101703","101701","650058133","0","650058132","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650058131","10","13","20058101","0","20058","0","150","650058126","650058113","231","0","100410","101702","bgm_M41","bgm_M41","20058113","0","0","0"
"10","90","大江戶町 1-14","0","10","0","1","61","0","0","bgm_M41","0","101703","101701","650058143","0","650058142","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650058141","10","14","20058101","0","20058","0","150","650058127","650058114","330","0","100420","101702","bgm_M41","bgm_M41","20058114","0","0","0"
"10","90","大江戶町 1-15","0","10","0","1","-77","0","0","bgm_M41","0","101703","101701","650058153","0","650058152","bgm_M41","bgm_M41","0","101701","0","bgm_M41","0","650058151","10","15","20058101","0","20058","0","150","650058123","650058115","430","0","100410","101702","bgm_M41","bgm_M41","20058115","0","0","0"
"16","90","大江戶町 1-1","0","16","0","1","-163","54","0","bgm_M41","0","101713","101711","650058163","0","650058162","bgm_M41","bgm_M41","31247","101711","1","bgm_M41","0","650058161","10","16","20058201","5","20058","0","240","650058121","650058116","-545","0","100410","101712","bgm_M41","bgm_M41","20058201","0","0","2"
"16","90","大江戶町 1-2","0","16","0","1","85","54","0","bgm_M41","0","101713","101711","650058173","0","650058172","bgm_M41","bgm_M41","31066","101711","1","bgm_M41","0","650058171","10","17","20058201","5","20058","0","240","650058121","650058117","-373","0","100420","101712","bgm_M41","bgm_M41","20058202","0","0","2"
"18","90","大江戶町 1-3","0","18","0","1","38","54","0","bgm_M41","0","101713","101711","650058183","0","650058182","bgm_M41","bgm_M41","31247","101711","1","bgm_M41","0","650058181","10","18","20058201","5","20058","0","270","650058121","650058118","-96","0","100410","101712","bgm_M41","bgm_M41","20058203","0","0","2"
"18","90","大江戶町 1-4","0","18","0","1","-149","54","0","bgm_M41","0","101713","101711","650058193","0","650058192","bgm_M41","bgm_M41","31066","101711","1","bgm_M41","0","650058191","10","19","20058201","5","20058","0","270","650058121","650058119","42","0","100420","101712","bgm_M41","bgm_M41","20058204","0","0","2"
"20","90","大江戶町 1-5","0","20","0","1","54","54","0","bgm_M41","0","101713","101711","650058203","0","650058202","bgm_M41","bgm_M41","31247","101711","1","bgm_M41","0","650058201","10","20","20058201","5","20058","0","300","650058121","650058120","204","0","100410","101712","bgm_M41","bgm_M41","20058205","0","0","2"
"8","90","王都蘭德索爾 女神祭典 1-1","0","8","0","1","-153","0","0","bgm_M41","0","101583","101581","650059013","0","650059012","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650059011","8","1","20059101","0","20059","0","120","650059124","650059101","-847","0","100190","101582","bgm_M41","bgm_M41","20059101","0","0","0"
"8","90","王都蘭德索爾 女神祭典 1-2","0","8","0","1","52","0","0","bgm_M41","0","101583","101581","650059023","0","650059022","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650059021","8","2","20059101","0","20059","0","120","650059125","650059102","-774","0","100200","101582","bgm_M41","bgm_M41","20059102","0","0","0"
"8","90","王都蘭德索爾 女神祭典 1-3","0","8","0","1","82","0","0","bgm_M41","0","101583","101581","650059033","0","650059032","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650059031","8","3","20059101","0","20059","0","120","650059126","650059103","-572","0","100200","101582","bgm_M41","bgm_M41","20059103","0","0","0"
"8","90","王都蘭德索爾 女神祭典 1-4","0","8","0","1","-154","0","0","bgm_M41","0","101583","101581","650059043","0","650059042","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650059041","8","4","20059101","0","20059","0","120","650059127","650059104","-671","0","100590","101582","bgm_M41","bgm_M41","20059104","0","0","0"
"8","90","王都蘭德索爾 女神祭典 1-5","0","8","0","1","-118","0","0","bgm_M41","0","101583","101581","650059053","0","650059052","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650059051","8","5","20059101","0","20059","0","120","650059123","650059105","-446","0","100190","101582","bgm_M41","bgm_M41","20059105","0","0","0"
"9","90","王都蘭德索爾 女神祭典 1-6","0","9","0","1","-108","0","0","bgm_M41","0","101583","101581","650059063","0","650059062","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650059061","9","6","20059101","0","20059","0","135","650059124","650059106","-178","0","100200","101582","bgm_M41","bgm_M41","20059106","0","0","0"
"9","90","王都蘭德索爾 女神祭典 1-7","0","9","0","1","57","0","0","bgm_M41","0","101583","101581","650059073","0","650059072","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650059071","9","7","20059101","0","20059","0","135","650059125","650059107","-347","0","100590","101582","bgm_M41","bgm_M41","20059107","0","0","0"
"9","90","王都蘭德索爾 女神祭典 1-8","0","9","0","1","78","0","0","bgm_M41","0","101583","101581","650059083","0","650059082","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650059081","9","8","20059101","0","20059","0","135","650059126","650059108","-94","0","100200","101582","bgm_M41","bgm_M41","20059108","0","0","0"
"9","90","王都蘭德索爾 女神祭典 1-9","0","9","0","1","-90","0","0","bgm_M41","0","101583","101581","650059093","0","650059092","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650059091","9","9","20059101","0","20059","0","135","650059127","650059109","30","0","100590","101582","bgm_M41","bgm_M41","20059109","0","0","0"
"9","90","王都蘭德索爾 女神祭典 1-10","0","9","0","1","-89","0","0","bgm_M41","0","101583","101581","650059103","0","650059102","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650059101","9","10","20059101","0","20059","0","135","650059122","650059110","227","0","100190","101582","bgm_M41","bgm_M41","20059110","0","0","0"
"10","90","王都蘭德索爾 女神祭典 1-11","0","10","0","1","92","0","0","bgm_M41","0","101583","101581","650059113","0","650059112","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650059111","10","11","20059101","0","20059","0","150","650059124","650059111","135","0","100200","101582","bgm_M41","bgm_M41","20059111","0","0","0"
"10","90","王都蘭德索爾 女神祭典 1-12","0","10","0","1","80","0","0","bgm_M41","0","101583","101581","650059123","0","650059122","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650059121","10","12","20059101","0","20059","0","150","650059125","650059112","345","0","100200","101582","bgm_M41","bgm_M41","20059112","0","0","0"
"10","90","王都蘭德索爾 女神祭典 1-13","0","10","0","1","-85","0","0","bgm_M41","0","101583","101581","650059133","0","650059132","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650059131","10","13","20059101","0","20059","0","150","650059126","650059113","442","0","100590","101582","bgm_M41","bgm_M41","20059113","0","0","0"
"10","90","王都蘭德索爾 女神祭典 1-14","0","10","0","1","72","0","0","bgm_M41","0","101583","101581","650059143","0","650059142","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650059141","10","14","20059101","0","20059","0","150","650059127","650059114","573","0","100190","101582","bgm_M41","bgm_M41","20059114","0","0","0"
"10","90","王都蘭德索爾 女神祭典 1-15","0","10","0","1","-77","0","0","bgm_M41","0","101583","101581","650059153","0","650059152","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650059151","10","15","20059101","0","20059","0","150","650059123","650059115","693","0","100200","101582","bgm_M41","bgm_M41","20059115","0","0","0"
"16","90","王都蘭德索爾 女神祭典 1-1","0","16","0","1","14","54","0","bgm_M41","0","103143","103141","650059163","0","650059162","bgm_M41","bgm_M41","31249","103141","1","bgm_M41","0","650059161","10","16","20059201","5","20059","0","240","650059121","650059116","-559","0","100590","103142","bgm_M41","bgm_M41","20059201","0","0","2"
"16","90","王都蘭德索爾 女神祭典 1-2","0","16","0","1","-149","54","0","bgm_M41","0","103143","103141","650059173","0","650059172","bgm_M41","bgm_M41","31029","103141","1","bgm_M41","0","650059171","10","17","20059201","5","20059","0","240","650059121","650059117","-448","0","100200","103142","bgm_M41","bgm_M41","20059202","0","0","2"
"18","90","王都蘭德索爾 女神祭典 1-3","0","18","0","1","-184","54","0","bgm_M41","0","103143","103141","650059183","0","650059182","bgm_M41","bgm_M41","31249","103141","1","bgm_M41","0","650059181","10","18","20059201","5","20059","0","270","650059121","650059118","-141","0","100590","103142","bgm_M41","bgm_M41","20059203","0","0","2"
"18","90","王都蘭德索爾 女神祭典 1-4","0","18","0","1","36","54","0","bgm_M41","0","103143","103141","650059193","0","650059192","bgm_M41","bgm_M41","31029","103141","1","bgm_M41","0","650059191","10","19","20059201","5","20059","0","270","650059121","650059119","33","0","100590","103142","bgm_M41","bgm_M41","20059204","0","0","2"
"20","90","王都蘭德索爾 女神祭典 1-5","0","20","0","1","-98","54","0","bgm_M41","0","103143","103141","650059203","0","650059202","bgm_M41","bgm_M41","31249","103141","1","bgm_M41","0","650059201","10","20","20059201","5","20059","0","300","650059121","650059120","220","0","100200","103142","bgm_M41","bgm_M41","20059205","0","0","2"
"8","90","王都蘭德索爾 女神祭典 1-1","0","8","0","1","9","0","0","bgm_M41","0","103133","103131","650060013","0","650060012","bgm_M41","bgm_M41","0","103131","0","bgm_M41","0","650060011","8","1","20060101","0","20060","0","120","650060124","650060101","-312","0","100200","103132","bgm_M41","bgm_M41","20060101","0","0","0"
"8","90","王都蘭德索爾 女神祭典 1-2","0","8","0","1","-54","0","0","bgm_M41","0","103133","103131","650060023","0","650060022","bgm_M41","bgm_M41","0","103131","0","bgm_M41","0","650060021","8","2","20060101","0","20060","0","120","650060125","650060102","-100","0","100190","103132","bgm_M41","bgm_M41","20060102","0","0","0"
"8","90","王都蘭德索爾 女神祭典 1-3","0","8","0","1","0","0","0","bgm_M41","0","103133","103131","650060033","0","650060032","bgm_M41","bgm_M41","0","103131","0","bgm_M41","0","650060031","8","3","20060101","0","20060","0","120","650060126","650060103","133","0","100590","103132","bgm_M41","bgm_M41","20060103","0","0","0"
"8","90","王都蘭德索爾 女神祭典 1-4","0","8","0","1","-55","0","0","bgm_M41","0","103133","103131","650060043","0","650060042","bgm_M41","bgm_M41","0","103131","0","bgm_M41","0","650060041","8","4","20060101","0","20060","0","120","650060127","650060104","350","0","100200","103132","bgm_M41","bgm_M41","20060104","0","0","0"
"8","90","回想樂園 1-5","0","8","0","1","-165","0","0","bgm_M41","0","103153","103151","650060053","0","650060052","bgm_M41","bgm_M41","0","103151","0","bgm_M41","0","650060051","8","5","20060102","0","20060","0","120","650060123","650060105","-515","0","110421","103152","bgm_M41","bgm_M41","20060105","0","0","0"
"9","90","回想樂園 1-6","0","9","0","1","-177","0","0","bgm_M41","0","103153","103151","650060063","0","650060062","bgm_M41","bgm_M41","0","103151","0","bgm_M41","0","650060061","9","6","20060102","0","20060","0","135","650060124","650060106","-327","0","110422","103152","bgm_M41","bgm_M41","20060106","0","0","0"
"9","90","回想樂園 1-7","0","9","0","1","-48","0","0","bgm_M41","0","103153","103151","650060073","0","650060072","bgm_M41","bgm_M41","0","103151","0","bgm_M41","0","650060071","9","7","20060102","0","20060","0","135","650060125","650060107","-419","0","110422","103152","bgm_M41","bgm_M41","20060107","0","0","0"
"9","90","回想樂園 1-8","0","9","0","1","58","0","0","bgm_M41","0","103153","103151","650060083","0","650060082","bgm_M41","bgm_M41","0","103151","0","bgm_M41","0","650060081","9","8","20060102","0","20060","0","135","650060126","650060108","-321","0","110421","103152","bgm_M41","bgm_M41","20060108","0","0","0"
"9","90","回想樂園 1-9","0","9","0","1","-42","0","0","bgm_M41","0","103153","103151","650060093","0","650060092","bgm_M41","bgm_M41","0","103151","0","bgm_M41","0","650060091","9","9","20060102","0","20060","0","135","650060127","650060109","-231","0","110422","103152","bgm_M41","bgm_M41","20060109","0","0","0"
"9","90","回想樂園 1-10","0","9","0","1","-169","0","0","bgm_M41","0","103153","103151","650060103","0","650060102","bgm_M41","bgm_M41","0","103151","0","bgm_M41","0","650060101","9","10","20060102","0","20060","0","135","650060122","650060110","-122","0","110421","103152","bgm_M41","bgm_M41","20060110","0","0","0"
"10","90","回想樂園 1-11","0","10","0","1","-117","0","0","bgm_M41","0","103153","103151","650060113","0","650060112","bgm_M41","bgm_M41","0","103151","0","bgm_M41","0","650060111","10","11","20060102","0","20060","0","150","650060124","650060111","39","0","110422","103152","bgm_M41","bgm_M41","20060111","0","0","0"
"10","90","回想樂園 1-12","0","10","0","1","44","0","0","bgm_M41","0","103153","103151","650060123","0","650060122","bgm_M41","bgm_M41","0","103151","0","bgm_M41","0","650060121","10","12","20060102","0","20060","0","150","650060125","650060112","-55","0","110421","103152","bgm_M41","bgm_M41","20060112","0","0","0"
"10","90","回想樂園 1-13","0","10","0","1","42","0","0","bgm_M41","0","103153","103151","650060133","0","650060132","bgm_M41","bgm_M41","0","103151","0","bgm_M41","0","650060131","10","13","20060102","0","20060","0","150","650060126","650060113","130","0","110421","103152","bgm_M41","bgm_M41","20060113","0","0","0"
"10","90","回想樂園 1-14","0","10","0","1","-91","0","0","bgm_M41","0","103153","103151","650060143","0","650060142","bgm_M41","bgm_M41","0","103151","0","bgm_M41","0","650060141","10","14","20060102","0","20060","0","150","650060127","650060114","218","0","110422","103152","bgm_M41","bgm_M41","20060114","0","0","0"
"10","90","回想樂園 1-15","0","10","0","1","5","0","0","bgm_M41","0","103153","103151","650060153","0","650060152","bgm_M41","bgm_M41","0","103151","0","bgm_M41","0","650060151","10","15","20060102","0","20060","0","150","650060123","650060115","328","0","110421","103152","bgm_M41","bgm_M41","20060115","0","0","0"
"16","90","回想樂園 1-1","0","16","0","1","-73","54","0","bgm_M41","0","103163","103161","650060163","0","650060162","bgm_M41","bgm_M41","31249","103161","1","bgm_M41","0","650060161","10","16","20060201","5","20060","0","240","650060121","650060116","-520","0","110422","103162","bgm_M41","bgm_M41","20060201","0","0","2"
"16","90","回想樂園 1-2","0","16","0","1","60","54","0","bgm_M41","0","103163","103161","650060173","0","650060172","bgm_M41","bgm_M41","31042","103161","1","bgm_M41","0","650060171","10","17","20060201","5","20060","0","240","650060121","650060117","-310","0","110421","103162","bgm_M41","bgm_M41","20060202","0","0","2"
"18","90","回想樂園 1-3","0","18","0","1","-179","54","0","bgm_M41","0","103163","103161","650060183","0","650060182","bgm_M41","bgm_M41","31249","103161","1","bgm_M41","0","650060181","10","18","20060201","5","20060","0","270","650060121","650060118","-234","0","110421","103162","bgm_M41","bgm_M41","20060203","0","0","2"
"18","90","回想樂園 1-4","0","18","0","1","-176","54","0","bgm_M41","0","103163","103161","650060193","0","650060192","bgm_M41","bgm_M41","31042","103161","1","bgm_M41","0","650060191","10","19","20060201","5","20060","0","270","650060121","650060119","61","0","110422","103162","bgm_M41","bgm_M41","20060204","0","0","2"
"20","90","回想樂園 1-5","0","20","0","1","5","54","0","bgm_M41","0","103163","103161","650060203","0","650060202","bgm_M41","bgm_M41","31249","103161","1","bgm_M41","0","650060201","10","20","20060201","5","20060","0","300","650060121","650060120","289","0","110422","103162","bgm_M41","bgm_M41","20060205","0","0","2"
"8","90","蘭德索爾 市中心 1-1","0","8","0","1","-150","0","0","bgm_M41","0","101243","101241","650061013","0","650061012","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650061011","8","1","20061101","0","20061","0","120","650061124","650061101","-878","0","100190","101242","bgm_M41","bgm_M41","20061101","0","0","0"
"8","90","蘭德索爾 市中心 1-2","0","8","0","1","57","0","0","bgm_M41","0","101243","101241","650061023","0","650061022","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650061021","8","2","20061101","0","20061","0","120","650061125","650061102","-812","0","100260","101242","bgm_M41","bgm_M41","20061102","0","0","0"
"8","90","蘭德索爾 市中心 1-3","0","8","0","1","82","0","0","bgm_M41","0","101243","101241","650061033","0","650061032","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650061031","8","3","20061101","0","20061","0","120","650061126","650061103","-572","0","100260","101242","bgm_M41","bgm_M41","20061103","0","0","0"
"8","90","蘭德索爾 市中心 1-4","0","8","0","1","-154","0","0","bgm_M41","0","101243","101241","650061043","0","650061042","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650061041","8","4","20061101","0","20061","0","120","650061127","650061104","-671","0","100190","101242","bgm_M41","bgm_M41","20061104","0","0","0"
"8","90","蘭德索爾 市中心 1-5","0","8","0","1","-118","0","0","bgm_M41","0","101243","101241","650061053","0","650061052","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650061051","8","5","20061101","0","20061","0","120","650061123","650061105","-446","0","100260","101242","bgm_M41","bgm_M41","20061105","0","0","0"
"9","90","蘭德索爾 市中心 1-6","0","9","0","1","-108","0","0","bgm_M41","0","101243","101241","650061063","0","650061062","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650061061","9","6","20061101","0","20061","0","135","650061124","650061106","-208","0","100190","101242","bgm_M41","bgm_M41","20061106","0","0","0"
"9","90","蘭德索爾 市中心 1-7","0","9","0","1","57","0","0","bgm_M41","0","101243","101241","650061073","0","650061072","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650061071","9","7","20061101","0","20061","0","135","650061125","650061107","-347","0","100190","101242","bgm_M41","bgm_M41","20061107","0","0","0"
"9","90","蘭德索爾 市中心 1-8","0","9","0","1","78","0","0","bgm_M41","0","101243","101241","650061083","0","650061082","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650061081","9","8","20061101","0","20061","0","135","650061126","650061108","-94","0","100260","101242","bgm_M41","bgm_M41","20061108","0","0","0"
"9","90","蘭德索爾 市中心 1-9","0","9","0","1","-90","0","0","bgm_M41","0","101243","101241","650061093","0","650061092","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650061091","9","9","20061101","0","20061","0","135","650061127","650061109","30","0","100190","101242","bgm_M41","bgm_M41","20061109","0","0","0"
"9","90","蘭德索爾 市中心 1-10","0","9","0","1","-89","0","0","bgm_M41","0","101243","101241","650061103","0","650061102","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650061101","9","10","20061101","0","20061","0","135","650061122","650061110","227","0","100190","101242","bgm_M41","bgm_M41","20061110","0","0","0"
"10","90","蘭德索爾 市中心 1-11","0","10","0","1","92","0","0","bgm_M41","0","101243","101241","650061113","0","650061112","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650061111","10","11","20061101","0","20061","0","150","650061124","650061111","135","0","100190","101242","bgm_M41","bgm_M41","20061111","0","0","0"
"10","90","蘭德索爾 市中心 1-12","0","10","0","1","80","0","0","bgm_M41","0","101243","101241","650061123","0","650061122","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650061121","10","12","20061101","0","20061","0","150","650061125","650061112","345","0","100260","101242","bgm_M41","bgm_M41","20061112","0","0","0"
"10","90","蘭德索爾 市中心 1-13","0","10","0","1","-85","0","0","bgm_M41","0","101243","101241","650061133","0","650061132","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650061131","10","13","20061101","0","20061","0","150","650061126","650061113","442","0","100260","101242","bgm_M41","bgm_M41","20061113","0","0","0"
"10","90","蘭德索爾 市中心 1-14","0","10","0","1","74","0","0","bgm_M41","0","101243","101241","650061143","0","650061142","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650061141","10","14","20061101","0","20061","0","150","650061127","650061114","548","0","100260","101242","bgm_M41","bgm_M41","20061114","0","0","0"
"10","90","蘭德索爾 市中心 1-15","0","10","0","1","-77","0","0","bgm_M41","0","101243","101241","650061153","0","650061152","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650061151","10","15","20061101","0","20061","0","150","650061123","650061115","660","0","100190","101242","bgm_M41","bgm_M41","20061115","0","0","0"
"16","90","蘭德索爾 市中心 1-1","0","16","0","1","14","54","0","bgm_M41","0","101253","101251","650061163","0","650061162","bgm_M41","bgm_M41","31053","101251","1","bgm_M41","0","650061161","10","16","20061201","5","20061","0","240","650061121","650061116","-559","0","100190","101252","bgm_M41","bgm_M41","20061201","0","0","2"
"16","90","蘭德索爾 市中心 1-2","0","16","0","1","-149","54","0","bgm_M41","0","101253","101251","650061173","0","650061172","bgm_M41","bgm_M41","31046","101251","1","bgm_M41","0","650061171","10","17","20061201","5","20061","0","240","650061121","650061117","-448","0","100190","101252","bgm_M41","bgm_M41","20061202","0","0","2"
"18","90","蘭德索爾 市中心 1-3","0","18","0","1","-189","54","0","bgm_M41","0","101253","101251","650061183","0","650061182","bgm_M41","bgm_M41","31053","101251","1","bgm_M41","0","650061181","10","18","20061201","5","20061","0","270","650061121","650061118","-141","0","100260","101252","bgm_M41","bgm_M41","20061203","0","0","2"
