6f622fa078added61b38fbae1247b59167ccd8c60f4e360de185114a1d88364a,7a96135fee6b74e47f6f0ef4fbb394080ed7de2444bf3d91b8e779236e65931e,4e248766ea08fe839e39d126eb197b5aaf5d786170cbb793c90013ca06770470,05f78cea847e13441cea03b6f41befc998c35ca0acf215c8919ad6f6e1943f92,5ca9d7bf0fc33be7a19ff0489fdd5326a25517e9ba7b4e0dc84aa7b227e7e311,64e7273084d0ad9e6eaf90197ddcb519cc2974bf03c40a4c4d40577ca65d352c,adc063315d8d86a6838c5ffa8427e2f95157083301d6f69b306e5e3df3422bd9,a8cc9673e63dc4a94c3215fe8c4d211fa4daf5017035943a51fe419c5f777eb7,3e2765959235d2f1f2db800bd1c9f6c0d9ac49e2a891c2ceffecbc219111c190,52c8d6854e004e0dcdd92ca7fcbfbac4976b47be5619eb1241ebdd614a4644b5,7e3e57fbc8550590e4f390f2bf4361ead5550374329f88702ddb9bf1239a581e,488115ec78b6388806ce0e77ce7850775aa1d8e8215abdbfdb582988080aec50,2a4212fad55985e1e8f1a27f8ffe126351174a3f021e81d03458ecf4d7b2bcf0,5b6c3c68ddb440699379d2ee59b45230328fa37141c27b21e1cfd438ca15ffdf,3d6c3269ef8d3777fdf7b6bc97d753926ea5601db106adf67a12dc33df1f8293,ee0ef03f1896286dd21644d912bddb579cb45dd0635e6c25f96ca22ffde27b29,76d825e0571b058b204f5412a9360cc56a3837ebf8c2ea9847b5ced3265cd1a5,9e8ed7bde2134f317f734a677d6ebd8e6f0e461cf48a9ba59033f3418414a748,1a8c181ac654cfe670d6906316db767d3164170ba1e129565beaa58a468bd54b,6c8a03edf444add8854646b8ddf415daa653ad71ad63a6006ab9c7b9ad7aa551,c1f3cea4facbbabaa9deb53e140552fc6572d055c347d76ae4e2e8bc3db4199c,b685e7536f87549664ff803a4f22146248804b9f992c6aacd9fb7d2ac798b011,c75b5f5382dd9d5ef0837581950e57e32fb63684a07823892e72399d6eba2b5d,6bfeb6a9b803fbea9112df933a255b36ef165d131344d3e519e36848bf2699a6,c7a713778ca0abc12cce31f0e01e1db1ee83ca91e0ca36c632f6283ce53b9eac,bb6c367b327ccc08f4f0dfc15bb578a04ab32452efde7ca9e1e0cfd4869b0780
"0","0","0","0","0","0","0","0","600","25015","100","0","1014840108","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1014840109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1014840110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61482","33","0","1014910101","2","0","0","61482","33","0","3","2","0","0","4","61482","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1014910102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1014910103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31267","100","0","1014920101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31048","100","0","1014920102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","61482","33","0","1014920103","2","0","0","61482","33","0","5","2","0","0","6","61482","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1014920104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1014920105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31267","100","0","1014930101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61482","33","0","1014930102","2","0","0","61482","33","0","5","2","0","0","8","61482","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1014930103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1014930104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31267","100","0","1014940101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","61482","100","0","1014940102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","150","25021","100","0","1014940103","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25011","100","0","1014940104","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25012","100","0","1014940105","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25013","100","0","1014940106","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25014","100","0","1014940107","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25015","100","0","1014940108","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1014940109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1014940110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61492","33","0","1015010101","2","0","0","61492","33","0","3","2","0","0","4","61492","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1015010102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015010103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31047","100","0","1015020101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31058","100","0","1015020102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","61492","33","0","1015020103","2","0","0","61492","33","0","5","2","0","0","6","61492","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1015020104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015020105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31047","100","0","1015030101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61492","33","0","1015030102","2","0","0","61492","33","0","5","2","0","0","8","61492","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1015030103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1015030104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31047","100","0","1015040101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","61492","100","0","1015040102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25021","100","0","1015040103","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25011","100","0","1015040104","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25012","100","0","1015040105","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25013","100","0","1015040106","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25014","100","0","1015040107","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25015","100","0","1015040108","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1015040109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1015040110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61502","33","0","1015110101","2","0","0","61502","33","0","3","2","0","0","4","61502","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1015110102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015110103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31270","100","0","1015120101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31031","100","0","1015120102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","61502","33","0","1015120103","2","0","0","61502","33","0","5","2","0","0","6","61502","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1015120104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015120105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31270","100","0","1015130101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61502","33","0","1015130102","2","0","0","61502","33","0","5","2","0","0","8","61502","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1015130103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1015130104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31270","100","0","1015140101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","61502","100","0","1015140102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","150","25021","100","0","1015140103","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25011","100","0","1015140104","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25012","100","0","1015140105","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25013","100","0","1015140106","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25014","100","0","1015140107","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25015","100","0","1015140108","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1015140109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1015140110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61512","33","0","1015210101","2","0","0","61512","33","0","3","2","0","0","4","61512","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1015210102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015210103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31319","100","0","1015220101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31059","100","0","1015220102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","61512","33","0","1015220103","2","0","0","61512","33","0","5","2","0","0","6","61512","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1015220104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015220105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31319","100","0","1015230101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61512","33","0","1015230102","2","0","0","61512","33","0","5","2","0","0","8","61512","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1015230103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1015230104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31319","100","0","1015240101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","61512","100","0","1015240102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25021","100","0","1015240103","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25011","100","0","1015240104","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25012","100","0","1015240105","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25013","100","0","1015240106","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25014","100","0","1015240107","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25015","100","0","1015240108","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1015240109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1015240110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61522","33","0","1015310101","2","0","0","61522","33","0","3","2","0","0","4","61522","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1015310102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015310103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31098","100","0","1015320101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31025","100","0","1015320102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","61522","33","0","1015320103","2","0","0","61522","33","0","5","2","0","0","6","61522","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1015320104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015320105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31098","100","0","1015330101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61522","33","0","1015330102","2","0","0","61522","33","0","5","2","0","0","8","61522","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1015330103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1015330104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31098","100","0","1015340101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","61522","100","0","1015340102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","150","25021","100","0","1015340103","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25011","100","0","1015340104","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25012","100","0","1015340105","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25013","100","0","1015340106","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25014","100","0","1015340107","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25015","100","0","1015340108","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1015340109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1015340110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61532","33","0","1015410101","2","0","0","61532","33","0","3","2","0","0","4","61532","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1015410102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015410103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31012","100","0","1015420101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31007","100","0","1015420102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","61532","33","0","1015420103","2","0","0","61532","33","0","5","2","0","0","6","61532","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1015420104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015420105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31012","100","0","1015430101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61532","33","0","1015430102","2","0","0","61532","33","0","5","2","0","0","8","61532","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1015430103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1015430104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31012","100","0","1015440101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","61532","100","0","1015440102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25021","100","0","1015440103","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25011","100","0","1015440104","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25012","100","0","1015440105","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25013","100","0","1015440106","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25014","100","0","1015440107","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25015","100","0","1015440108","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1015440109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1015440110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61542","33","0","1015510101","2","0","0","61542","33","0","3","2","0","0","4","61542","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1015510102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015510103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31011","100","0","1015520101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31060","100","0","1015520102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","61542","33","0","1015520103","2","0","0","61542","33","0","5","2","0","0","6","61542","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1015520104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015520105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31011","100","0","1015530101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61542","33","0","1015530102","2","0","0","61542","33","0","5","2","0","0","8","61542","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1015530103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1015530104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31011","100","0","1015540101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","800","61542","100","0","1015540102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","150","25021","100","0","1015540103","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25011","100","0","1015540104","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25012","100","0","1015540105","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25013","100","0","1015540106","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25014","100","0","1015540107","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25015","100","0","1015540108","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1015540109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1015540110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61552","33","0","1015610101","2","0","0","61552","33","0","3","2","0","0","4","61552","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1015610102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015610103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31049","100","0","1015620101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31038","100","0","1015620102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","61552","33","0","1015620103","2","0","0","61552","33","0","5","2","0","0","6","61552","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1015620104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015620105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31049","100","0","1015630101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61552","33","0","1015630102","2","0","0","61552","33","0","5","2","0","0","8","61552","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1015630103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1015630104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31049","100","0","1015640101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","675","61552","100","0","1015640102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25021","100","0","1015640103","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25011","100","0","1015640104","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25012","100","0","1015640105","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25013","100","0","1015640106","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25014","100","0","1015640107","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","600","25015","100","0","1015640108","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1015640109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1015640110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61562","33","0","1015710101","2","0","0","61562","33","0","3","2","0","0","4","61562","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1015710102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015710103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31056","100","0","1015720101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31042","100","0","1015720102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","61562","33","0","1015720103","2","0","0","61562","33","0","5","2","0","0","6","61562","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1015720104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015720105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31056","100","0","1015730101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61562","33","0","1015730102","2","0","0","61562","33","0","5","2","0","0","8","61562","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1015730103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1015730104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31056","100","0","1015740101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","800","61562","100","0","1015740102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","150","25021","100","0","1015740103","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25011","100","0","1015740104","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25012","100","0","1015740105","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25013","100","0","1015740106","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25014","100","0","1015740107","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","300","25015","100","0","1015740108","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","108","23001","100","0","1015740109","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","200000","94002","100","0","1015740110","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61572","33","0","1015810101","2","0","0","61572","33","0","3","2","0","0","4","61572","0"
"0","12","0","0","0","0","0","34","3000","94002","33","0","1015810102","12","0","0","94002","33","0","4000","12","0","0","5000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015810103","0","0","0","0","0","eq_rank_3-6","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31016","100","0","1015820101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31050","100","0","1015820102","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","4","61572","33","0","1015820103","2","0","0","61572","33","0","5","2","0","0","6","61572","0"
"0","12","0","0","0","0","0","34","10000","94002","33","0","1015820104","12","0","0","94002","33","0","10500","12","0","0","11000","94002","0"
"0","0","0","0","0","0","0","0","1","0","100","0","1015820105","0","0","0","0","0","eq_rank_4-7","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","1","31016","100","0","1015830101","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0","2","0","0","0","0","0","34","2","61572","33","0","1015830102","2","0","0","61572","33","0","5","2","0","0","8","61572","0"
"0","12","0","0","0","0","0","34","30000","94002","33","0","1015830103","12","0","0","94002","33","0","31500","12","0","0","33000","94002","0"
"0","0","0","0","0","0","0","0","3","0","100","0","1015830104","0","0","0","0","0","eq_rank_5-8","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","3","31016","100","0","1015840101","2","0","0","0","0","0","0","0","0","0","0","0","0"
