a32c551c5a78863683f11cbb7e9d5271be8e3e3140c8a506d02e696a0a53f1aa,93a6b904ca7a196aa1e6662a0433b5292ac9425c31a82b2cae30c368f5ec366b,24658c4ab0e54e74187c5f91ff69f9c7ff05d8fc2fc62e0d2377142ebaa33707,46ced1757e1db53fc543da07f5d798d431e58541cf08defd036ddfb311ba4ae1,1b165ae2ba05350f1159d090bd744e90b4314aaecae8dc69f30bd600c024e5ab,a99bf76a800538dc61ce8e84606c8f3ff1a727fdea26b43dda2458903ea2b0a2,103b3e1fc07553a8a72c0a723467cfc0eee5429c9b0b52ee10ff17d2b4f75026,fd7a0eb021f9ee6e357a740d9665216cbb744bd2d5fa7bfe7a7c07d8eeb82a5e,fe484d188dfb3f4d51b7af592cbc0c01f08a981ba469a073654f66b5fe881e13,96ca85c264ec61a2b4085f379e7ff42b756ec3d7d98446cda607234a9f676ae5,162121b76956b64b0cf8a443d3035e97bc76bd077af70a2fc595c4058a715dc5,1b1f5117b338e23e8834f75dad5a806eaa20b619108284e4a0ae291714ddb07c,21699dd7fbe45c6f12c38e8458cfac8a8234d0b22c1c1661cc70ffa674aeeab4,7a0a99bbb73edea3d1ee049ace488e4216b7f1418c048f7b83ff46f2f8756b07,c94ced04b7863abf7192424f025db578c4f4b41aadf56789c3a61a7ef7926333,aa10c7b1527bcefe3f88f8a701e9c7b14ba9e6ead254244df35855b60bffea0b,59cd0f2c98ea2aba6aee07719f817add2d3c90958b58a64140fbde3ad9d1181e,39b72858dd3c3d9ae878d3116b9e971a42a9ef4699ae36bd5e9be1043b4331e0,1cbb3313c44e1ac0289382986d93d0fe21fce9667865023eb65f238f5e7e163a,13d36197fdf5b553b9a8d3da3267b47d75c7840292153de623c4dc1ae9eaee27,8d23096d5daf95c03a84ec55c042107dfc2e4486aaf77e30dcb580136f90518f,358c82708eddcaf25c81685e3353b8f85b19e1883e9971ff958f68c6f7afdb10,7f3694ed93649314059043bdcbf3e870266eb45e3762203beb8c17de84689119,b89944f3b9cc277cd2ca03540bdb1731e7dec8fa9fed2688ecc0b0f455901669,cbd07302d777235b1301299a47e6a0eb81d128ab20a37c14d4e64d78cc1731ee,b979fa89b7c4a613d664a37aea71253503f4da182367900ae5d1fd34b4cfe919,337f9bde3640f3ec1bed8244661081a94b8c268ca9b48b31497f2932ca271f5c,3905baadb5c22f9f4bd08dc49347f3b0ad3e1f7d769af9114a440a31131625fe,b0786bf7932847cffcf9bf694cb92b3a6b8741afee2e5a6664e9ea8ebac55008,2cbbfc10e0f23757f78ce6ba6fadaa0a92c4c023f6c629773ebd6c6cc013cac1,e4019054e4b457c2773ae417606e88c0ce96b394e55eb06dfce57c02d302ac8f
"1","1010630102","1","100","100","1010630104","1","1","1010630104","0","1","1010630104","1010630104","1","34","100","10106301","0","33","1010630101","1","100","1","1010630104","100","0","100","100","1010630103","1010630104","6"
"1","1010640102","1","100","100","1010640107","1","1","1010640108","1010640110","1","1010640106","1010640104","1","100","100","10106401","100","100","1010640101","1","100","1","1010640105","100","1","100","100","1010640109","1010640103","6"
"0","1010710103","1","0","33","0","1","0","0","0","0","0","1010710103","1","0","100","10107101","0","0","1010710101","1","0","0","1010710102","34","0","100","100","0","1010710103","1"
"1","1010720102","1","100","100","1010720105","1","1","1010720105","1010720104","1","1010720105","1010720105","1","100","3","10107201","100","34","1010720101","6","33","1","1010720105","100","1","3","100","1010720105","1010720103","6"
"1","1010730102","1","100","100","1010730104","1","1","1010730104","0","1","1010730104","1010730104","1","34","100","10107301","0","33","1010730101","1","100","1","1010730104","100","0","100","100","1010730103","1010730104","6"
"1","1010740102","1","100","100","1010740107","1","1","1010740108","1010740110","1","1010740106","1010740104","1","100","100","10107401","100","100","1010740101","1","100","1","1010740105","100","1","100","100","1010740109","1010740103","6"
"0","1010810103","1","0","33","0","1","0","0","0","0","0","1010810103","1","0","100","10108101","0","0","1010810101","1","0","0","1010810102","34","0","100","100","0","1010810103","1"
"1","1010820102","1","100","100","1010820105","1","1","1010820105","1010820104","1","1010820105","1010820105","1","100","3","10108201","100","34","1010820101","6","33","1","1010820105","100","1","3","100","1010820105","1010820103","6"
"1","1010830102","1","100","100","1010830104","1","1","1010830104","0","1","1010830104","1010830104","1","34","100","10108301","0","33","1010830101","1","100","1","1010830104","100","0","100","100","1010830103","1010830104","6"
"1","1010840102","1","100","100","1010840107","1","1","1010840108","1010840110","1","1010840106","1010840104","1","100","100","10108401","100","100","1010840101","1","100","1","1010840105","100","1","100","100","1010840109","1010840103","6"
"0","1010910103","1","0","33","0","1","0","0","0","0","0","1010910103","1","0","100","10109101","0","0","1010910101","1","0","0","1010910102","34","0","100","100","0","1010910103","1"
"1","1010920102","1","100","100","1010920105","1","1","1010920105","1010920104","1","1010920105","1010920105","1","100","3","10109201","100","34","1010920101","6","33","1","1010920105","100","1","3","100","1010920105","1010920103","6"
"1","1010930102","1","100","100","1010930104","1","1","1010930104","0","1","1010930104","1010930104","1","34","100","10109301","0","33","1010930101","1","100","1","1010930104","100","0","100","100","1010930103","1010930104","6"
"1","1010940102","1","100","100","1010940107","1","1","1010940108","1010940110","1","1010940106","1010940104","1","100","100","10109401","100","100","1010940101","1","100","1","1010940105","100","1","100","100","1010940109","1010940103","6"
"0","1011010103","1","0","33","0","1","0","0","0","0","0","1011010103","1","0","100","10110101","0","0","1011010101","1","0","0","1011010102","34","0","100","100","0","1011010103","1"
"1","1011020102","1","100","100","1011020105","1","1","1011020105","1011020104","1","1011020105","1011020105","1","100","3","10110201","100","34","1011020101","6","33","1","1011020105","100","1","3","100","1011020105","1011020103","6"
"1","1011030102","1","100","100","1011030104","1","1","1011030104","0","1","1011030104","1011030104","1","34","100","10110301","0","33","1011030101","1","100","1","1011030104","100","0","100","100","1011030103","1011030104","6"
"1","1011040102","1","100","100","1011040107","1","1","1011040108","1011040110","1","1011040106","1011040104","1","100","100","10110401","100","100","1011040101","1","100","1","1011040105","100","1","100","100","1011040109","1011040103","6"
"0","1011110103","1","0","33","0","1","0","0","0","0","0","1011110103","1","0","100","10111101","0","0","1011110101","1","0","0","1011110102","34","0","100","100","0","1011110103","1"
"1","1011120102","1","100","100","1011120105","1","1","1011120105","1011120104","1","1011120105","1011120105","1","100","3","10111201","100","34","1011120101","6","33","1","1011120105","100","1","3","100","1011120105","1011120103","6"
"1","1011130102","1","100","100","1011130104","1","1","1011130104","0","1","1011130104","1011130104","1","34","100","10111301","0","33","1011130101","1","100","1","1011130104","100","0","100","100","1011130103","1011130104","6"
"1","1011140102","1","100","100","1011140107","1","1","1011140108","1011140110","1","1011140106","1011140104","1","100","100","10111401","100","100","1011140101","1","100","1","1011140105","100","1","100","100","1011140109","1011140103","6"
"0","1011210103","1","0","33","0","1","0","0","0","0","0","1011210103","1","0","100","10112101","0","0","1011210101","1","0","0","1011210102","34","0","100","100","0","1011210103","1"
"1","1011220102","1","100","100","1011220105","1","1","1011220105","1011220104","1","1011220105","1011220105","1","100","3","10112201","100","34","1011220101","6","33","1","1011220105","100","1","3","100","1011220105","1011220103","6"
"1","1011230102","1","100","100","1011230104","1","1","1011230104","0","1","1011230104","1011230104","1","34","100","10112301","0","33","1011230101","1","100","1","1011230104","100","0","100","100","1011230103","1011230104","6"
"1","1011240102","1","100","100","1011240107","1","1","1011240108","1011240110","1","1011240106","1011240104","1","100","100","10112401","100","100","1011240101","1","100","1","1011240105","100","1","100","100","1011240109","1011240103","6"
"0","1011310103","1","0","33","0","1","0","0","0","0","0","1011310103","1","0","100","10113101","0","0","1011310101","1","0","0","1011310102","34","0","100","100","0","1011310103","1"
"1","1011320102","1","100","100","1011320105","1","1","1011320105","1011320104","1","1011320105","1011320105","1","100","3","10113201","100","34","1011320101","6","33","1","1011320105","100","1","3","100","1011320105","1011320103","6"
"1","1011330102","1","100","100","1011330104","1","1","1011330104","0","1","1011330104","1011330104","1","34","100","10113301","0","33","1011330101","1","100","1","1011330104","100","0","100","100","1011330103","1011330104","6"
"1","1011340102","1","100","100","1011340107","1","1","1011340108","1011340110","1","1011340106","1011340104","1","100","100","10113401","100","100","1011340101","1","100","1","1011340105","100","1","100","100","1011340109","1011340103","6"
"0","1011410103","1","0","33","0","1","0","0","0","0","0","1011410103","1","0","100","10114101","0","0","1011410101","1","0","0","1011410102","34","0","100","100","0","1011410103","1"
"1","1011420102","1","100","100","1011420105","1","1","1011420105","1011420104","1","1011420105","1011420105","1","100","3","10114201","100","34","1011420101","6","33","1","1011420105","100","1","3","100","1011420105","1011420103","6"
"1","1011430102","1","100","100","1011430104","1","1","1011430104","0","1","1011430104","1011430104","1","34","100","10114301","0","33","1011430101","1","100","1","1011430104","100","0","100","100","1011430103","1011430104","6"
"1","1011440102","1","100","100","1011440107","1","1","1011440108","1011440110","1","1011440106","1011440104","1","100","100","10114401","100","100","1011440101","1","100","1","1011440105","100","1","100","100","1011440109","1011440103","6"
"0","1011510103","1","0","33","0","1","0","0","0","0","0","1011510103","1","0","100","10115101","0","0","1011510101","1","0","0","1011510102","34","0","100","100","0","1011510103","1"
"1","1011520102","1","100","100","1011520105","1","1","1011520105","1011520104","1","1011520105","1011520105","1","100","3","10115201","100","34","1011520101","6","33","1","1011520105","100","1","3","100","1011520105","1011520103","6"
"1","1011530102","1","100","100","1011530104","1","1","1011530104","0","1","1011530104","1011530104","1","34","100","10115301","0","33","1011530101","1","100","1","1011530104","100","0","100","100","1011530103","1011530104","6"
"1","1011540102","1","100","100","1011540107","1","1","1011540108","1011540110","1","1011540106","1011540104","1","100","100","10115401","100","100","1011540101","1","100","1","1011540105","100","1","100","100","1011540109","1011540103","6"
"0","1011610103","1","0","33","0","1","0","0","0","0","0","1011610103","1","0","100","10116101","0","0","1011610101","1","0","0","1011610102","34","0","100","100","0","1011610103","1"
"1","1011620102","1","100","100","1011620105","1","1","1011620105","1011620104","1","1011620105","1011620105","1","100","3","10116201","100","34","1011620101","6","33","1","1011620105","100","1","3","100","1011620105","1011620103","6"
"1","1011630102","1","100","100","1011630104","1","1","1011630104","0","1","1011630104","1011630104","1","34","100","10116301","0","33","1011630101","1","100","1","1011630104","100","0","100","100","1011630103","1011630104","6"
"1","1011640102","1","100","100","1011640107","1","1","1011640108","1011640110","1","1011640106","1011640104","1","100","100","10116401","100","100","1011640101","1","100","1","1011640105","100","1","100","100","1011640109","1011640103","6"
"0","1011710103","1","0","33","0","1","0","0","0","0","0","1011710103","1","0","100","10117101","0","0","1011710101","1","0","0","1011710102","34","0","100","100","0","1011710103","1"
"1","1011720102","1","100","100","1011720105","1","1","1011720105","1011720104","1","1011720105","1011720105","1","100","3","10117201","100","34","1011720101","6","33","1","1011720105","100","1","3","100","1011720105","1011720103","6"
"1","1011730102","1","100","100","1011730104","1","1","1011730104","0","1","1011730104","1011730104","1","34","100","10117301","0","33","1011730101","1","100","1","1011730104","100","0","100","100","1011730103","1011730104","6"
"1","1011740102","1","100","100","1011740107","1","1","1011740108","1011740110","1","1011740106","1011740104","1","100","100","10117401","100","100","1011740101","1","100","1","1011740105","100","1","100","100","1011740109","1011740103","6"
"0","1011810103","1","0","33","0","1","0","0","0","0","0","1011810103","1","0","100","10118101","0","0","1011810101","1","0","0","1011810102","34","0","100","100","0","1011810103","1"
"1","1011820102","1","100","100","1011820105","1","1","1011820105","1011820104","1","1011820105","1011820105","1","100","3","10118201","100","34","1011820101","6","33","1","1011820105","100","1","3","100","1011820105","1011820103","6"
"1","1011830102","1","100","100","1011830104","1","1","1011830104","0","1","1011830104","1011830104","1","34","100","10118301","0","33","1011830101","1","100","1","1011830104","100","0","100","100","1011830103","1011830104","6"
"1","1011840102","1","100","100","1011840107","1","1","1011840108","1011840110","1","1011840106","1011840104","1","100","100","10118401","100","100","1011840101","1","100","1","1011840105","100","1","100","100","1011840109","1011840103","6"
"0","1011910103","1","0","33","0","1","0","0","0","0","0","1011910103","1","0","100","10119101","0","0","1011910101","1","0","0","1011910102","34","0","100","100","0","1011910103","1"
"1","1011920102","1","100","100","1011920105","1","1","1011920105","1011920104","1","1011920105","1011920105","1","100","3","10119201","100","34","1011920101","6","33","1","1011920105","100","1","3","100","1011920105","1011920103","6"
"1","1011930102","1","100","100","1011930104","1","1","1011930104","0","1","1011930104","1011930104","1","34","100","10119301","0","33","1011930101","1","100","1","1011930104","100","0","100","100","1011930103","1011930104","6"
"1","1011940102","1","100","100","1011940107","1","1","1011940108","1011940110","1","1011940106","1011940104","1","100","100","10119401","100","100","1011940101","1","100","1","1011940105","100","1","100","100","1011940109","1011940103","6"
"0","1012010103","1","0","33","0","1","0","0","0","0","0","1012010103","1","0","100","10120101","0","0","1012010101","1","0","0","1012010102","34","0","100","100","0","1012010103","1"
"1","1012020102","1","100","100","1012020105","1","1","1012020105","1012020104","1","1012020105","1012020105","1","100","3","10120201","100","34","1012020101","6","33","1","1012020105","100","1","3","100","1012020105","1012020103","6"
"1","1012030102","1","100","100","1012030104","1","1","1012030104","0","1","1012030104","1012030104","1","34","100","10120301","0","33","1012030101","1","100","1","1012030104","100","0","100","100","1012030103","1012030104","6"
"1","1012040102","1","100","100","1012040107","1","1","1012040108","1012040110","1","1012040106","1012040104","1","100","100","10120401","100","100","1012040101","1","100","1","1012040105","100","1","100","100","1012040109","1012040103","6"
"0","1012110103","1","0","33","0","1","0","0","0","0","0","1012110103","1","0","100","10121101","0","0","1012110101","1","0","0","1012110102","34","0","100","100","0","1012110103","1"
"1","1012120102","1","100","100","1012120105","1","1","1012120105","1012120104","1","1012120105","1012120105","1","100","3","10121201","100","34","1012120101","6","33","1","1012120105","100","1","3","100","1012120105","1012120103","6"
"1","1012130102","1","100","100","1012130104","1","1","1012130104","0","1","1012130104","1012130104","1","34","100","10121301","0","33","1012130101","1","100","1","1012130104","100","0","100","100","1012130103","1012130104","6"
"1","1012140102","1","100","100","1012140107","1","1","1012140108","1012140110","1","1012140106","1012140104","1","100","100","10121401","100","100","1012140101","1","100","1","1012140105","100","1","100","100","1012140109","1012140103","6"
"0","1012210103","1","0","33","0","1","0","0","0","0","0","1012210103","1","0","100","10122101","0","0","1012210101","1","0","0","1012210102","34","0","100","100","0","1012210103","1"
"1","1012220102","1","100","100","1012220105","1","1","1012220105","1012220104","1","1012220105","1012220105","1","100","3","10122201","100","34","1012220101","6","33","1","1012220105","100","1","3","100","1012220105","1012220103","6"
"1","1012230102","1","100","100","1012230104","1","1","1012230104","0","1","1012230104","1012230104","1","34","100","10122301","0","33","1012230101","1","100","1","1012230104","100","0","100","100","1012230103","1012230104","6"
"1","1012240102","1","100","100","1012240107","1","1","1012240108","1012240110","1","1012240106","1012240104","1","100","100","10122401","100","100","1012240101","1","100","1","1012240105","100","1","100","100","1012240109","1012240103","6"
"0","1012310103","1","0","33","0","1","0","0","0","0","0","1012310103","1","0","100","10123101","0","0","1012310101","1","0","0","1012310102","34","0","100","100","0","1012310103","1"
"1","1012320102","1","100","100","1012320105","1","1","1012320105","1012320104","1","1012320105","1012320105","1","100","3","10123201","100","34","1012320101","6","33","1","1012320105","100","1","3","100","1012320105","1012320103","6"
"1","1012330102","1","100","100","1012330104","1","1","1012330104","0","1","1012330104","1012330104","1","34","100","10123301","0","33","1012330101","1","100","1","1012330104","100","0","100","100","1012330103","1012330104","6"
"1","1012340102","1","100","100","1012340107","1","1","1012340108","1012340110","1","1012340106","1012340104","1","100","100","10123401","100","100","1012340101","1","100","1","1012340105","100","1","100","100","1012340109","1012340103","6"
"0","1012410103","1","0","33","0","1","0","0","0","0","0","1012410103","1","0","100","10124101","0","0","1012410101","1","0","0","1012410102","34","0","100","100","0","1012410103","1"
"1","1012420102","1","100","100","1012420105","1","1","1012420105","1012420104","1","1012420105","1012420105","1","100","3","10124201","100","34","1012420101","6","33","1","1012420105","100","1","3","100","1012420105","1012420103","6"
"1","1012430102","1","100","100","1012430104","1","1","1012430104","0","1","1012430104","1012430104","1","34","100","10124301","0","33","1012430101","1","100","1","1012430104","100","0","100","100","1012430103","1012430104","6"
"1","1012440102","1","100","100","1012440107","1","1","1012440108","1012440110","1","1012440106","1012440104","1","100","100","10124401","100","100","1012440101","1","100","1","1012440105","100","1","100","100","1012440109","1012440103","6"
"0","1012510103","1","0","33","0","1","0","0","0","0","0","1012510103","1","0","100","10125101","0","0","1012510101","1","0","0","1012510102","34","0","100","100","0","1012510103","1"
"1","1012520102","1","100","100","1012520105","1","1","1012520105","1012520104","1","1012520105","1012520105","1","100","3","10125201","100","34","1012520101","6","33","1","1012520105","100","1","3","100","1012520105","1012520103","6"
"1","1012530102","1","100","100","1012530104","1","1","1012530104","0","1","1012530104","1012530104","1","34","100","10125301","0","33","1012530101","1","100","1","1012530104","100","0","100","100","1012530103","1012530104","6"
"1","1012540102","1","100","100","1012540107","1","1","1012540108","1012540110","1","1012540106","1012540104","1","100","100","10125401","100","100","1012540101","1","100","1","1012540105","100","1","100","100","1012540109","1012540103","6"
"0","1012610103","1","0","33","0","1","0","0","0","0","0","1012610103","1","0","100","10126101","0","0","1012610101","1","0","0","1012610102","34","0","100","100","0","1012610103","1"
"1","1012620102","1","100","100","1012620105","1","1","1012620105","1012620104","1","1012620105","1012620105","1","100","3","10126201","100","34","1012620101","6","33","1","1012620105","100","1","3","100","1012620105","1012620103","6"
"1","1012630102","1","100","100","1012630104","1","1","1012630104","0","1","1012630104","1012630104","1","34","100","10126301","0","33","1012630101","1","100","1","1012630104","100","0","100","100","1012630103","1012630104","6"
"1","1012640102","1","100","100","1012640107","1","1","1012640108","1012640110","1","1012640106","1012640104","1","100","100","10126401","100","100","1012640101","1","100","1","1012640105","100","1","100","100","1012640109","1012640103","6"
"0","1012710103","1","0","33","0","1","0","0","0","0","0","1012710103","1","0","100","10127101","0","0","1012710101","1","0","0","1012710102","34","0","100","100","0","1012710103","1"
"1","1012720102","1","100","100","1012720105","1","1","1012720105","1012720104","1","1012720105","1012720105","1","100","3","10127201","100","34","1012720101","6","33","1","1012720105","100","1","3","100","1012720105","1012720103","6"
"1","1012730102","1","100","100","1012730104","1","1","1012730104","0","1","1012730104","1012730104","1","34","100","10127301","0","33","1012730101","1","100","1","1012730104","100","0","100","100","1012730103","1012730104","6"
"1","1012740102","1","100","100","1012740107","1","1","1012740108","1012740110","1","1012740106","1012740104","1","100","100","10127401","100","100","1012740101","1","100","1","1012740105","100","1","100","100","1012740109","1012740103","6"
"0","1012810103","1","0","33","0","1","0","0","0","0","0","1012810103","1","0","100","10128101","0","0","1012810101","1","0","0","1012810102","34","0","100","100","0","1012810103","1"
"1","1012820102","1","100","100","1012820105","1","1","1012820105","1012820104","1","1012820105","1012820105","1","100","3","10128201","100","34","1012820101","6","33","1","1012820105","100","1","3","100","1012820105","1012820103","6"
"1","1012830102","1","100","100","1012830104","1","1","1012830104","0","1","1012830104","1012830104","1","34","100","10128301","0","33","1012830101","1","100","1","1012830104","100","0","100","100","1012830103","1012830104","6"
"1","1012840102","1","100","100","1012840107","1","1","1012840108","1012840110","1","1012840106","1012840104","1","100","100","10128401","100","100","1012840101","1","100","1","1012840105","100","1","100","100","1012840109","1012840103","6"
"0","1012910103","1","0","33","0","1","0","0","0","0","0","1012910103","1","0","100","10129101","0","0","1012910101","1","0","0","1012910129","34","0","100","100","0","1012910103","1"
"1","1012920102","1","100","100","1012920105","1","1","1012920105","1012920104","1","1012920105","1012920105","1","100","3","10129201","100","34","1012920101","6","33","1","1012920105","100","1","3","100","1012920105","1012920103","6"
"1","1012930102","1","100","100","1012930104","1","1","1012930104","0","1","1012930104","1012930104","1","34","100","10129301","0","33","1012930101","1","100","1","1012930104","100","0","100","100","1012930103","1012930104","6"
"1","1012940102","1","100","100","1012940107","1","1","1012940108","1012940110","1","1012940106","1012940104","1","100","100","10129401","100","100","1012940101","1","100","1","1012940105","100","1","100","100","1012940109","1012940103","6"
"0","1013010103","1","0","33","0","1","0","0","0","0","0","1013010103","1","0","100","10130101","0","0","1013010101","1","0","0","1013010102","34","0","100","100","0","1013010103","1"
"1","1013020102","1","100","100","1013020105","1","1","1013020105","1013020104","1","1013020105","1013020105","1","100","3","10130201","100","34","1013020101","6","33","1","1013020105","100","1","3","100","1013020105","1013020103","6"
"1","1013030102","1","100","100","1013030104","1","1","1013030104","0","1","1013030104","1013030104","1","34","100","10130301","0","33","1013030101","1","100","1","1013030104","100","0","100","100","1013030103","1013030104","6"
"1","1013040102","1","100","100","1013040107","1","1","1013040108","1013040110","1","1013040106","1013040104","1","100","100","10130401","100","100","1013040101","1","100","1","1013040105","100","1","100","100","1013040109","1013040103","6"
"0","1013110103","1","0","33","0","1","0","0","0","0","0","1013110103","1","0","100","10131101","0","0","1013110101","1","0","0","1013110102","34","0","100","100","0","1013110103","1"
"1","1013120102","1","100","100","1013120105","1","1","1013120105","1013120104","1","1013120105","1013120105","1","100","3","10131201","100","34","1013120101","6","33","1","1013120105","100","1","3","100","1013120105","1013120103","6"
"1","1013130102","1","100","100","1013130104","1","1","1013130104","0","1","1013130104","1013130104","1","34","100","10131301","0","33","1013130101","1","100","1","1013130104","100","0","100","100","1013130103","1013130104","6"
"1","1013140102","1","100","100","1013140107","1","1","1013140108","1013140110","1","1013140106","1013140104","1","100","100","10131401","100","100","1013140101","1","100","1","1013140105","100","1","100","100","1013140109","1013140103","6"
"0","1013210103","1","0","33","0","1","0","0","0","0","0","1013210103","1","0","100","10132101","0","0","1013210101","1","0","0","1013210102","34","0","100","100","0","1013210103","1"
"1","1013220102","1","100","100","1013220105","1","1","1013220105","1013220104","1","1013220105","1013220105","1","100","3","10132201","100","34","1013220101","6","33","1","1013220105","100","1","3","100","1013220105","1013220103","6"
"1","1013230102","1","100","100","1013230104","1","1","1013230104","0","1","1013230104","1013230104","1","34","100","10132301","0","33","1013230101","1","100","1","1013230104","100","0","100","100","1013230103","1013230104","6"
"1","1013240102","1","100","100","1013240107","1","1","1013240108","1013240110","1","1013240106","1013240104","1","100","100","10132401","100","100","1013240101","1","100","1","1013240105","100","1","100","100","1013240109","1013240103","6"
"0","1013310103","1","0","33","0","1","0","0","0","0","0","1013310103","1","0","100","10133101","0","0","1013310101","1","0","0","1013310102","34","0","100","100","0","1013310103","1"
"1","1013320102","1","100","100","1013320105","1","1","1013320105","1013320104","1","1013320105","1013320105","1","100","3","10133201","100","34","1013320101","6","33","1","1013320105","100","1","3","100","1013320105","1013320103","6"
"1","1013330102","1","100","100","1013330104","1","1","1013330104","0","1","1013330104","1013330104","1","34","100","10133301","0","33","1013330101","1","100","1","1013330104","100","0","100","100","1013330103","1013330104","6"
"1","1013340102","1","100","100","1013340107","1","1","1013340108","1013340110","1","1013340106","1013340104","1","100","100","10133401","100","100","1013340101","1","100","1","1013340105","100","1","100","100","1013340109","1013340103","6"
"0","1013410103","1","0","33","0","1","0","0","0","0","0","1013410103","1","0","100","10134101","0","0","1013410101","1","0","0","1013410102","34","0","100","100","0","1013410103","1"
"1","1013420102","1","100","100","1013420105","1","1","1013420105","1013420104","1","1013420105","1013420105","1","100","3","10134201","100","34","1013420101","6","33","1","1013420105","100","1","3","100","1013420105","1013420103","6"
"1","1013430102","1","100","100","1013430104","1","1","1013430104","0","1","1013430104","1013430104","1","34","100","10134301","0","33","1013430101","1","100","1","1013430104","100","0","100","100","1013430103","1013430104","6"
"1","1013440102","1","100","100","1013440107","1","1","1013440108","1013440110","1","1013440106","1013440104","1","100","100","10134401","100","100","1013440101","1","100","1","1013440105","100","1","100","100","1013440109","1013440103","6"
"0","1013510103","1","0","33","0","1","0","0","0","0","0","1013510103","1","0","100","10135101","0","0","1013510101","1","0","0","1013510102","34","0","100","100","0","1013510103","1"
"1","1013520102","1","100","100","1013520105","1","1","1013520105","1013520104","1","1013520105","1013520105","1","100","3","10135201","100","34","1013520101","6","33","1","1013520105","100","1","3","100","1013520105","1013520103","6"
"1","1013530102","1","100","100","1013530104","1","1","1013530104","0","1","1013530104","1013530104","1","34","100","10135301","0","33","1013530101","1","100","1","1013530104","100","0","100","100","1013530103","1013530104","6"
"1","1013540102","1","100","100","1013540107","1","1","1013540108","1013540110","1","1013540106","1013540104","1","100","100","10135401","100","100","1013540101","1","100","1","1013540105","100","1","100","100","1013540109","1013540103","6"
"0","1013610103","1","0","33","0","1","0","0","0","0","0","1013610103","1","0","100","10136101","0","0","1013610101","1","0","0","1013610102","34","0","100","100","0","1013610103","1"
"1","1013620102","1","100","100","1013620105","1","1","1013620105","1013620104","1","1013620105","1013620105","1","100","3","10136201","100","34","1013620101","6","33","1","1013620105","100","1","3","100","1013620105","1013620103","6"
"1","1013630102","1","100","100","1013630104","1","1","1013630104","0","1","1013630104","1013630104","1","34","100","10136301","0","33","1013630101","1","100","1","1013630104","100","0","100","100","1013630103","1013630104","6"
"1","1013640102","1","100","100","1013640107","1","1","1013640108","1013640110","1","1013640106","1013640104","1","100","100","10136401","100","100","1013640101","1","100","1","1013640105","100","1","100","100","1013640109","1013640103","6"
"0","1013710103","1","0","33","0","1","0","0","0","0","0","1013710103","1","0","100","10137101","0","0","1013710101","1","0","0","1013710102","34","0","100","100","0","1013710103","1"
"1","1013720102","1","100","100","1013720105","1","1","1013720105","1013720104","1","1013720105","1013720105","1","100","3","10137201","100","34","1013720101","6","33","1","1013720105","100","1","3","100","1013720105","1013720103","6"
"1","1013730102","1","100","100","1013730104","1","1","1013730104","0","1","1013730104","1013730104","1","34","100","10137301","0","33","1013730101","1","100","1","1013730104","100","0","100","100","1013730103","1013730104","6"
"1","1013740102","1","100","100","1013740107","1","1","1013740108","1013740110","1","1013740106","1013740104","1","100","100","10137401","100","100","1013740101","1","100","1","1013740105","100","1","100","100","1013740109","1013740103","6"
"0","1013810103","1","0","33","0","1","0","0","0","0","0","1013810103","1","0","100","10138101","0","0","1013810101","1","0","0","1013810102","34","0","100","100","0","1013810103","1"
"1","1013820102","1","100","100","1013820105","1","1","1013820105","1013820104","1","1013820105","1013820105","1","100","3","10138201","100","34","1013820101","6","33","1","1013820105","100","1","3","100","1013820105","1013820103","6"
"1","1013830102","1","100","100","1013830104","1","1","1013830104","0","1","1013830104","1013830104","1","34","100","10138301","0","33","1013830101","1","100","1","1013830104","100","0","100","100","1013830103","1013830104","6"
"1","1013840102","1","100","100","1013840107","1","1","1013840108","1013840110","1","1013840106","1013840104","1","100","100","10138401","100","100","1013840101","1","100","1","1013840105","100","1","100","100","1013840109","1013840103","6"
"0","1013910103","1","0","33","0","1","0","0","0","0","0","1013910103","1","0","100","10139101","0","0","1013910101","1","0","0","1013910102","34","0","100","100","0","1013910103","1"
"1","1013920102","1","100","100","1013920105","1","1","1013920105","1013920104","1","1013920105","1013920105","1","100","3","10139201","100","34","1013920101","6","33","1","1013920105","100","1","3","100","1013920105","1013920103","6"
"1","1013930102","1","100","100","1013930104","1","1","1013930104","0","1","1013930104","1013930104","1","34","100","10139301","0","33","1013930101","1","100","1","1013930104","100","0","100","100","1013930103","1013930104","6"
"1","1013940102","1","100","100","1013940107","1","1","1013940108","1013940110","1","1013940106","1013940104","1","100","100","10139401","100","100","1013940101","1","100","1","1013940105","100","1","100","100","1013940109","1013940103","6"
"0","1014010103","1","0","33","0","1","0","0","0","0","0","1014010103","1","0","100","10140101","0","0","1014010101","1","0","0","1014010102","34","0","100","100","0","1014010103","1"
"1","1014020102","1","100","100","1014020105","1","1","1014020105","1014020104","1","1014020105","1014020105","1","100","3","10140201","100","34","1014020101","6","33","1","1014020105","100","1","3","100","1014020105","1014020103","6"
"1","1014030102","1","100","100","1014030104","1","1","1014030104","0","1","1014030104","1014030104","1","34","100","10140301","0","33","1014030101","1","100","1","1014030104","100","0","100","100","1014030103","1014030104","6"
"1","1014040102","1","100","100","1014040107","1","1","1014040108","1014040110","1","1014040106","1014040104","1","100","100","10140401","100","100","1014040101","1","100","1","1014040105","100","1","100","100","1014040109","1014040103","6"
