166543828b17950d9190737ffb8ed82e17a53b32cc2eb4700853e746b049642b,7a37838250ec5d5de9f98c44bf260084208a4540880f1cadfe0b9b3968aa7e68,05092627a1b5e23728ac8584d0f7bc420920175629eb11b5a70afdf60c364590,bcfa388abe0072f6b5de53cc2dc800d44aa8832e390e985c7a102190ee535a86,967cbc9ee6155f24cfc370e290c2627f460fd01ca561b2b47306db91f210a6e3,653656675b98a7968b24104e86729565f509e4d7442225601f4dd709bda958ad,a241ff8c6f36811dba222ac2ca0c8cacff6e7a0f91f62029db694845c416c19e,4226a70e2ec9ef9db5a2f8a530ee54873f35bcbbab311fc7920360632e55e58c,01df54d5b9b80b7acbe61962e2c829537fa88ce2b7863b78d6d94c944bf86c28,c6b258dbf26283d9d16123ac1222f58ce07b1471d602b07179bff5e58350e4dc,89b051f5705171e6a1862280fed234ba85fdcb45751a05597e7e6cc7d08a1af4,ff626e10bf61ae08b1457d24cce0cb514f5bec41ac231d83047ec98c6fbc6197,9d2cd74d4a78e0e94236526386eca229035af4aedacd4b87c93bcb6c5056b5e4,2798b248cf51908dbfad018d6f8bd80048dea6e18fff174d45eb44a4fc23253e,0fe5a72348f266148ce8ce2f8811c6c08627f1d8a2700a9b6e3da64d13a2e1a2,9fbc154fd9027cf8c1aaac0958d5494f6580c46d3396dc3312508a5332333cc1,dec981e57bdf3ceabbcebfafce9fc0cda091671fe3a1d43ef5bc3475318d7af3,0eec9b0c1a5de560d1538e9d7dd1bd91bfd20818329594c3b6d4f86738723737,6d8f82386e21b540d6df214008b37673da9a609e45340a144363044a81b13f17,c716196e87323d6b7418a3c3ecf36266df4748977d5c63ac83ffa81865ba88cc,6844932d6f58a10856d66eca683c187f47e0698a9e88b10f79d180566ed6846d,1bd589d4dc8b365fd91f107e3174673303c9410fc877cc7f0b19644ace07c004,b06a6d7028bdf4c3fbb27d0b94f846b50c752dd9799243d7c5853ea1233011fb,8c48fba8ae2c8803f3079c7cdde494e4056ce9492059e678885f4613bb31f7e3,42023f231d515d9d4967a3ad592f637f7cf7e5ac9ee340e1243c41a2858897be,fddd051fe5dd4c073c3f900aa06c4953f326719bac78993d76854501e23d831f,14531f249c3a4952be1e7c27115e7ae3e02ca27f985639542db2affe0a316351,61f4b102fb62cd2ecd945758a9598509dc7e174f7ad6c2683c1845fde061e906,3b6d4c1116d7b912d956154568142cdba46f7fbca6ac3c9501c2b9090bdef79b,b0ff59303cf58fd6e3eabfc40f62b6aa9214055515a3b2b809d2f06e7301c47a,16068688c6c5b9169d0e56f0250d5f0476642bd6be6fe0f9bad93abe13382073,e4091e495eedfea3912041b37ebdca0fa34e95eda068b92baac59ee9e9cdf4a7,5972312a19ee6e9322f757bb769b7a685a9e1aa5aa99191c322b6a22df09f06d,0211eaf41895f570dfe2ac7a7f3435763ab77ad45934b3871a1e6deeb1f893c7,de345f2229c21ea5317c040d3391d5b38d8760393acf7fec0e88e8c180362f45,84e4cca0f839677454fc75ceb4295aeb10c3ecf8a341b9c3091589d35a243578,468a6c5ed91e470085175567f72614dbdaccd0230627f176fecb1e58024c3c3d,6a01735eada64ace895030967a9ec32dcbeddd1b1a75630de4fda2758c07ffb9,f9c5b1c4edead1326131ff923a5da24a9b45d03fb70c481dbd95408ce9f3ccd4,90479a21d4b604de0cc7d3923c0ca3ab322e79cbedc25bc7d79ebbf3bbc90ba7,7093d1840fe1215809cd8c024be3a00e9ff039a798101760a92eeb50369150e0,32ea4645b7a0c9d0888381662c5e2150aef63c507d6a62f5b1d367e209d094ea,fcd5b3d8fdfea8e9e81aca4551a27c9998815042085f7aaf1c02da205d4bf7ea,4acb98db2457bb748bfcf234827cc2001fba8cd01dd282283d72bdd1ec0c95e9
"650041033","bgm_M41","20041103","120","650041103","650041126","0","0","-16","0","20041","0","101243","650041031","3","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-3","8","101242","20041101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650041032","5","bgm_M41","90","100200","0"
"650041043","bgm_M41","20041104","120","650041104","650041127","0","0","-90","0","20041","0","101243","650041041","4","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-4","8","101242","20041101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650041042","234","bgm_M41","90","100190","0"
"650041053","bgm_M41","20041105","120","650041105","650041123","0","0","15","0","20041","0","101243","650041051","5","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-5","8","101242","20041101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650041052","467","bgm_M41","90","100200","0"
"650041063","bgm_M41","20041106","135","650041106","650041124","0","0","112","0","20041","0","101703","650041061","6","0","9","9","0","0","101701","bgm_M41","大江戶町 1-6","9","101702","20041102","0","0","0","0","bgm_M41","bgm_M41","1","0","101701","0","bgm_M41","1","650041062","-648","bgm_M41","90","100420","0"
"650041073","bgm_M41","20041107","135","650041107","650041125","0","0","-68","0","20041","0","101703","650041071","7","0","9","9","0","0","101701","bgm_M41","大江戶町 1-7","9","101702","20041102","0","0","0","0","bgm_M41","bgm_M41","1","0","101701","0","bgm_M41","1","650041072","-552","bgm_M41","90","100410","0"
"650041083","bgm_M41","20041108","135","650041108","650041126","0","0","-124","0","20041","0","101703","650041081","8","0","9","9","0","0","101701","bgm_M41","大江戶町 1-8","9","101702","20041102","0","0","0","0","bgm_M41","bgm_M41","1","0","101701","0","bgm_M41","1","650041082","-395","bgm_M41","90","100410","0"
"650041093","bgm_M41","20041109","135","650041109","650041127","0","0","56","0","20041","0","101703","650041091","9","0","9","9","0","0","101701","bgm_M41","大江戶町 1-9","9","101702","20041102","0","0","0","0","bgm_M41","bgm_M41","1","0","101701","0","bgm_M41","1","650041092","-298","bgm_M41","90","100420","0"
"650041103","bgm_M41","20041110","135","650041110","650041122","0","0","-119","0","20041","0","101703","650041101","10","0","9","9","0","0","101701","bgm_M41","大江戶町 1-10","9","101702","20041102","0","0","0","0","bgm_M41","bgm_M41","1","0","101701","0","bgm_M41","1","650041102","-174","bgm_M41","90","100410","0"
"650041113","bgm_M41","20041111","150","650041111","650041124","0","0","41","0","20041","0","101703","650041111","11","0","10","10","0","0","101701","bgm_M41","大江戶町 1-11","10","101702","20041102","0","0","0","0","bgm_M41","bgm_M41","1","0","101701","0","bgm_M41","1","650041112","-81","bgm_M41","90","100420","0"
"650041123","bgm_M41","20041112","150","650041112","650041125","0","0","38","0","20041","0","101703","650041121","12","0","10","10","0","0","101701","bgm_M41","大江戶町 1-12","10","101702","20041102","0","0","0","0","bgm_M41","bgm_M41","1","0","101701","0","bgm_M41","1","650041122","110","bgm_M41","90","100420","0"
"650041133","bgm_M41","20041113","150","650041113","650041126","0","0","-128","0","20041","0","101703","650041131","13","0","10","10","0","0","101701","bgm_M41","大江戶町 1-13","10","101702","20041102","0","0","0","0","bgm_M41","bgm_M41","1","0","101701","0","bgm_M41","1","650041132","17","bgm_M41","90","100410","0"
"650041143","bgm_M41","20041114","150","650041114","650041127","0","0","-88","0","20041","0","101703","650041141","14","0","10","10","0","0","101701","bgm_M41","大江戶町 1-14","10","101702","20041102","0","0","0","0","bgm_M41","bgm_M41","1","0","101701","0","bgm_M41","1","650041142","231","bgm_M41","90","100420","0"
"650041153","bgm_M41","20041115","150","650041115","650041123","0","0","80","0","20041","0","101703","650041151","15","0","10","10","0","0","101701","bgm_M41","大江戶町 1-15","10","101702","20041102","0","0","0","0","bgm_M41","bgm_M41","1","0","101701","0","bgm_M41","1","650041152","326","bgm_M41","90","100410","0"
"650041163","bgm_M41","20041201","240","650041116","650041121","0","54","-126","0","20041","0","101713","650041161","16","0","16","16","0","0","101711","bgm_M41","大江戶町 1-1","10","101712","20041201","1","0","0","2","bgm_M41","bgm_M41","2","5","101711","31096","bgm_M41","1","650041162","-526","bgm_M41","90","100410","0"
"650041173","bgm_M41","20041202","240","650041117","650041121","0","54","88","0","20041","0","101713","650041171","17","0","16","16","0","0","101711","bgm_M41","大江戶町 1-2","10","101712","20041201","1","0","0","2","bgm_M41","bgm_M41","2","5","101711","31051","bgm_M41","1","650041172","-352","bgm_M41","90","100410","0"
"650041183","bgm_M41","20041203","270","650041118","650041121","0","54","34","0","20041","0","101713","650041181","18","0","18","18","0","0","101711","bgm_M41","大江戶町 1-3","10","101712","20041201","1","0","0","2","bgm_M41","bgm_M41","2","5","101711","31096","bgm_M41","1","650041182","-98","bgm_M41","90","100410","0"
"650041193","bgm_M41","20041204","270","650041119","650041121","0","54","-92","0","20041","0","101713","650041191","19","0","18","18","0","0","101711","bgm_M41","大江戶町 1-4","10","101712","20041201","1","0","0","2","bgm_M41","bgm_M41","2","5","101711","31051","bgm_M41","1","650041192","65","bgm_M41","90","100410","0"
"650041203","bgm_M41","20041205","300","650041120","650041121","0","54","54","0","20041","0","101713","650041201","20","0","20","20","0","0","101711","bgm_M41","大江戶町 1-5","10","101712","20041201","1","0","0","2","bgm_M41","bgm_M41","2","5","101711","31096","bgm_M41","1","650041202","259","bgm_M41","90","100410","0"
"650042013","bgm_M41","20042101","120","650042101","650042124","0","0","-54","0","20042","0","102903","650042011","1","0","8","8","0","0","102901","bgm_M41","王城蘭德索爾 1-1","8","102902","20042101","0","0","0","0","bgm_M41","bgm_M41","1","0","102901","0","bgm_M41","1","650042012","-776","bgm_M41","90","100651","0"
"650042023","bgm_M41","20042102","120","650042102","650042125","0","0","60","0","20042","0","102903","650042021","2","0","8","8","0","0","102901","bgm_M41","王城蘭德索爾 1-2","8","102902","20042101","0","0","0","0","bgm_M41","bgm_M41","1","0","102901","0","bgm_M41","1","650042022","-599","bgm_M41","90","100652","0"
"650042033","bgm_M41","20042103","120","650042103","650042126","0","0","-116","0","20042","0","102903","650042031","3","0","8","8","0","0","102901","bgm_M41","王城蘭德索爾 1-3","8","102902","20042101","0","0","0","0","bgm_M41","bgm_M41","1","0","102901","0","bgm_M41","1","650042032","-470","bgm_M41","90","100650","0"
"650042043","bgm_M41","20042104","120","650042104","650042127","0","0","0","0","20042","0","102903","650042041","4","0","8","8","0","0","102901","bgm_M41","王城蘭德索爾 1-4","8","102902","20042101","0","0","0","0","bgm_M41","bgm_M41","1","0","102901","0","bgm_M41","1","650042042","-300","bgm_M41","90","100651","0"
"650042053","bgm_M41","20042105","120","650042105","650042123","0","0","101","0","20042","0","102903","650042051","5","0","8","8","0","0","102901","bgm_M41","王城蘭德索爾 1-5","8","102902","20042101","0","0","0","0","bgm_M41","bgm_M41","1","0","102901","0","bgm_M41","1","650042052","-105","bgm_M41","90","100652","0"
"650042063","bgm_M41","20042106","135","650042106","650042124","0","0","62","0","20042","0","102903","650042061","6","0","9","9","0","0","102901","bgm_M41","王城蘭德索爾 1-6","9","102902","20042101","0","0","0","0","bgm_M41","bgm_M41","1","0","102901","0","bgm_M41","1","650042062","128","bgm_M41","90","100650","0"
"650042073","bgm_M41","20042107","135","650042107","650042125","0","0","-94","0","20042","0","102903","650042071","7","0","9","9","0","0","102901","bgm_M41","王城蘭德索爾 1-7","9","102902","20042101","0","0","0","0","bgm_M41","bgm_M41","1","0","102901","0","bgm_M41","1","650042072","-25","bgm_M41","90","100651","0"
"650042083","bgm_M41","20042108","135","650042108","650042126","0","0","-81","0","20042","0","102903","650042081","8","0","9","9","0","0","102901","bgm_M41","王城蘭德索爾 1-8","9","102902","20042101","0","0","0","0","bgm_M41","bgm_M41","1","0","102901","0","bgm_M41","1","650042082","250","bgm_M41","90","100652","0"
"650042093","bgm_M41","20042109","135","650042109","650042127","0","0","117","0","20042","0","102903","650042091","9","0","9","9","0","0","102901","bgm_M41","王城蘭德索爾 1-9","9","102902","20042101","0","0","0","0","bgm_M41","bgm_M41","1","0","102901","0","bgm_M41","1","650042092","382","bgm_M41","90","100650","0"
"650042103","bgm_M41","20042110","135","650042110","650042122","0","0","-59","0","20042","0","102903","650042101","10","0","9","9","0","0","102901","bgm_M41","王城蘭德索爾 1-10","9","102902","20042101","0","0","0","0","bgm_M41","bgm_M41","1","0","102901","0","bgm_M41","1","650042102","539","bgm_M41","90","100651","0"
"650042113","bgm_M41","20042111","150","650042111","650042124","0","0","38","0","20042","0","102903","650042111","11","0","10","10","0","0","102901","bgm_M41","王城蘭德索爾 1-11","10","102902","20042101","0","0","0","0","bgm_M41","bgm_M41","1","0","102901","0","bgm_M41","1","650042112","728","bgm_M41","90","100652","0"
"650042123","bgm_M41","20042112","150","650042112","650042125","0","0","-30","0","20042","0","102903","650042121","12","0","10","10","0","0","102901","bgm_M41","王城蘭德索爾 1-12","10","102902","20042101","0","0","0","0","bgm_M41","bgm_M41","1","0","102901","0","bgm_M41","1","650042122","902","bgm_M41","90","100650","0"
"650042133","bgm_M41","20042113","150","650042113","650042126","0","0","-13","0","20042","0","101273","650042131","13","0","10","10","0","0","101271","bgm_M41","王城蘭德索爾 1-13","10","101272","20042102","0","0","0","0","bgm_M41","bgm_M41","1","0","101271","0","bgm_M41","1","650042132","-330","bgm_M41","90","100210","0"
"650042143","bgm_M41","20042114","150","650042114","650042127","0","0","94","0","20042","0","101273","650042141","14","0","10","10","0","0","101271","bgm_M41","王城蘭德索爾 1-14","10","101272","20042102","0","0","0","0","bgm_M41","bgm_M41","1","0","101271","0","bgm_M41","1","650042142","-159","bgm_M41","90","100220","0"
"650042153","bgm_M41","20042115","150","650042115","650042123","0","0","-71","0","20042","0","101273","650042151","15","0","10","10","0","0","101271","bgm_M41","王城蘭德索爾 1-15","10","101272","20042102","0","0","0","0","bgm_M41","bgm_M41","1","0","101271","0","bgm_M41","1","650042152","103","bgm_M41","90","100210","0"
"650042163","bgm_M41","20042201","240","650042116","650042121","0","54","-39","0","20042","0","101283","650042161","16","0","16","16","0","0","101281","bgm_M41","王城蘭德索爾 1-1","10","101282","20042201","1","0","0","2","bgm_M41","bgm_M41","2","5","101281","31178","bgm_M41","1","650042162","-492","bgm_M41","90","100210","0"
"650042173","bgm_M41","20042202","240","650042117","650042121","0","54","-148","0","20042","0","101283","650042171","17","0","16","16","0","0","101281","bgm_M41","王城蘭德索爾 1-2","10","101282","20042201","1","0","0","2","bgm_M41","bgm_M41","2","5","101281","31047","bgm_M41","1","650042172","-296","bgm_M41","90","100220","0"
"650042183","bgm_M41","20042203","270","650042118","650042121","0","54","43","0","20042","0","101283","650042181","18","0","18","18","0","0","101281","bgm_M41","王城蘭德索爾 1-3","10","101282","20042201","1","0","0","2","bgm_M41","bgm_M41","2","5","101281","31178","bgm_M41","1","650042182","-140","bgm_M41","90","100210","0"
"650042193","bgm_M41","20042204","270","650042119","650042121","0","54","-67","0","20042","0","101283","650042191","19","0","18","18","0","0","101281","bgm_M41","王城蘭德索爾 1-4","10","101282","20042201","1","0","0","2","bgm_M41","bgm_M41","2","5","101281","31047","bgm_M41","1","650042192","126","bgm_M41","90","100220","0"
"650042203","bgm_M41","20042205","300","650042120","650042121","0","54","45","0","20042","0","101283","650042201","20","0","20","20","0","0","101281","bgm_M41","王城蘭德索爾 1-5","10","101282","20042201","1","0","0","2","bgm_M41","bgm_M41","2","5","101281","31178","bgm_M41","1","650042202","311","bgm_M41","90","100210","0"
"650043013","bgm_M41","20043101","120","650043101","650043124","0","0","-139","0","20043","0","101243","650043011","1","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-1","8","101242","20043101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650043012","-631","bgm_M41","90","100190","0"
"650043023","bgm_M41","20043102","120","650043102","650043125","0","0","69","0","20043","0","101243","650043021","2","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-2","8","101242","20043101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650043022","-515","bgm_M41","90","100200","0"
"650043033","bgm_M41","20043103","120","650043103","650043126","0","0","73","0","20043","0","101243","650043031","3","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-3","8","101242","20043101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650043032","-291","bgm_M41","90","100200","0"
"650043043","bgm_M41","20043104","120","650043104","650043127","0","0","-163","0","20043","0","101243","650043041","4","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-4","8","101242","20043101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650043042","-341","bgm_M41","90","100590","0"
"650043053","bgm_M41","20043105","120","650043105","650043123","0","0","-12","0","20043","0","101243","650043051","5","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-5","8","101242","20043101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650043052","-106","bgm_M41","90","100190","0"
"650043063","bgm_M41","20043106","135","650043106","650043124","0","0","-105","0","20043","0","101243","650043061","6","0","9","9","0","0","101241","bgm_M41","王城蘭德索爾 1-6","9","101242","20043101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650043062","52","bgm_M41","90","100200","0"
"650043073","bgm_M41","20043107","135","650043107","650043125","0","0","42","0","20043","0","101243","650043071","7","0","9","9","0","0","101241","bgm_M41","王城蘭德索爾 1-7","9","101242","20043101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650043072","164","bgm_M41","90","100590","0"
"650043083","bgm_M41","20043108","135","650043108","650043126","0","0","42","0","20043","0","101243","650043081","8","0","9","9","0","0","101241","bgm_M41","王城蘭德索爾 1-8","9","101242","20043101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650043082","356","bgm_M41","90","100200","0"
"650043093","bgm_M41","20043109","135","650043109","650043127","0","0","-75","0","20043","0","101243","650043091","9","0","9","9","0","0","101241","bgm_M41","王城蘭德索爾 1-9","9","101242","20043101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650043092","506","bgm_M41","90","100590","0"
"650043103","bgm_M41","20043110","135","650043110","650043122","0","0","-70","0","20043","0","102913","650043101","10","0","9","9","0","0","102911","bgm_M41","蘭德索爾近郊 1-10","9","102912","20043102","0","0","0","0","bgm_M41","bgm_M41","1","0","102911","0","bgm_M41","1","650043102","-481","bgm_M41","90","100010","0"
"650043113","bgm_M41","20043111","150","650043111","650043124","0","0","99","0","20043","0","102943","650043111","11","0","10","10","0","0","102941","bgm_M41","蘭德索爾近郊 1-11","10","102942","20043102","0","0","0","0","bgm_M41","bgm_M41","1","0","102941","0","bgm_M41","1","650043112","-341","bgm_M41","90","100020","0"
"650043123","bgm_M41","20043112","150","650043112","650043125","0","0","-118","0","20043","0","102913","650043121","12","0","10","10","0","0","102911","bgm_M41","蘭德索爾近郊 1-12","10","102912","20043102","0","0","0","0","bgm_M41","bgm_M41","1","0","102911","0","bgm_M41","1","650043122","-250","bgm_M41","90","100010","0"
"650043133","bgm_M41","20043113","150","650043113","650043126","0","0","-71","0","20043","0","100113","650043131","13","0","10","10","0","0","100111","bgm_M41","蘭德索爾近郊 1-13","10","100112","20043102","0","0","0","0","bgm_M41","bgm_M41","1","0","100111","0","bgm_M41","1","650043132","-37","bgm_M41","90","100050","0"
"650043143","bgm_M41","20043114","150","650043114","650043127","0","0","44","0","20043","0","102943","650043141","14","0","10","10","0","0","102941","bgm_M41","蘭德索爾近郊 1-14","10","102942","20043102","0","0","0","0","bgm_M41","bgm_M41","1","0","102941","0","bgm_M41","1","650043142","116","bgm_M41","90","100020","0"
"650043153","bgm_M41","20043115","150","650043115","650043123","0","0","-91","0","20043","0","102913","650043151","15","0","10","10","0","0","102911","bgm_M41","蘭德索爾近郊 1-15","10","102912","20043102","0","0","0","0","bgm_M41","bgm_M41","1","0","102911","0","bgm_M41","1","650043152","272","bgm_M41","90","100010","0"
"650043163","bgm_M41","20043201","240","650043116","650043121","0","54","-172","0","20043","0","102923","650043161","16","0","16","16","0","0","102921","bgm_M41","蘭德索爾近郊 1-1","10","102922","20043201","1","0","0","2","bgm_M41","bgm_M41","2","5","102921","31053","bgm_M41","1","650043162","-519","bgm_M41","90","100010","0"
"650043173","bgm_M41","20043202","240","650043117","650043121","0","54","-191","0","20043","0","102953","650043171","17","0","16","16","0","0","102951","bgm_M41","蘭德索爾近郊 1-2","10","102952","20043201","1","0","0","2","bgm_M41","bgm_M41","2","5","102951","31055","bgm_M41","1","650043172","-273","bgm_M41","90","100020","0"
"650043183","bgm_M41","20043203","270","650043118","650043121","0","54","24","0","20043","0","102933","650043181","18","0","18","18","0","0","102931","bgm_M41","蘭德索爾近郊 1-3","10","102932","20043201","1","0","0","2","bgm_M41","bgm_M41","2","5","102931","31053","bgm_M41","1","650043182","-69","bgm_M41","90","100050","0"
"650043193","bgm_M41","20043204","270","650043119","650043121","0","54","-89","0","20043","0","102923","650043191","19","0","18","18","0","0","102921","bgm_M41","蘭德索爾近郊 1-4","10","102922","20043201","1","0","0","2","bgm_M41","bgm_M41","2","5","102921","31055","bgm_M41","1","650043192","80","bgm_M41","90","100010","0"
"650043203","bgm_M41","20043205","300","650043120","650043121","0","54","39","0","20043","0","102953","650043201","20","0","20","20","0","0","102951","bgm_M41","蘭德索爾近郊 1-5","10","102952","20043201","1","0","0","2","bgm_M41","bgm_M41","2","5","102951","31053","bgm_M41","1","650043202","268","bgm_M41","90","100020","0"
"650044013","bgm_M41","20044101","120","650044101","650044124","0","0","17","0","20044","0","101363","650044011","1","0","8","8","0","0","101361","bgm_M41","甜點大賽會場 1-1","8","101362","20044101","0","0","0","0","bgm_M41","bgm_M41","1","0","101361","0","bgm_M41","1","650044012","-1150","bgm_M41","90","100300","0"
"650044023","bgm_M41","20044102","120","650044102","650044125","0","0","-180","0","20044","0","101363","650044021","2","0","8","8","0","0","101361","bgm_M41","甜點大賽會場 1-2","8","101362","20044101","0","0","0","0","bgm_M41","bgm_M41","1","0","101361","0","bgm_M41","1","650044022","-1071","bgm_M41","90","100570","0"
"650044033","bgm_M41","20044103","120","650044103","650044126","0","0","-124","0","20044","0","101363","650044031","3","0","8","8","0","0","101361","bgm_M41","甜點大賽會場 1-3","8","101362","20044101","0","0","0","0","bgm_M41","bgm_M41","1","0","101361","0","bgm_M41","1","650044032","-865","bgm_M41","90","100660","0"
"650044043","bgm_M41","20044104","120","650044104","650044127","0","0","-146","0","20044","0","101363","650044041","4","0","8","8","0","0","101361","bgm_M41","甜點大賽會場 1-4","8","101362","20044101","0","0","0","0","bgm_M41","bgm_M41","1","0","101361","0","bgm_M41","1","650044042","-629","bgm_M41","90","100660","0"
"650044053","bgm_M41","20044105","120","650044105","650044123","0","0","40","0","20044","0","101363","650044051","5","0","8","8","0","0","101361","bgm_M41","甜點大賽會場 1-5","8","101362","20044101","0","0","0","0","bgm_M41","bgm_M41","1","0","101361","0","bgm_M41","1","650044052","-720","bgm_M41","90","100570","0"
"650044063","bgm_M41","20044106","135","650044106","650044124","0","0","86","0","20044","0","101363","650044061","6","0","9","9","0","0","101361","bgm_M41","甜點大賽會場 1-6","9","101362","20044101","0","0","0","0","bgm_M41","bgm_M41","1","0","101361","0","bgm_M41","1","650044062","-500","bgm_M41","90","100570","0"
"650044073","bgm_M41","20044107","135","650044107","650044125","0","0","-130","0","20044","0","101363","650044071","7","0","9","9","0","0","101361","bgm_M41","甜點大賽會場 1-7","9","101362","20044101","0","0","0","0","bgm_M41","bgm_M41","1","0","101361","0","bgm_M41","1","650044072","-430","bgm_M41","90","100310","0"
"650044083","bgm_M41","20044108","135","650044108","650044126","0","0","-142","0","20044","0","101363","650044081","8","0","9","9","0","0","101361","bgm_M41","甜點大賽會場 1-8","9","101362","20044101","0","0","0","0","bgm_M41","bgm_M41","1","0","101361","0","bgm_M41","1","650044082","-235","bgm_M41","90","100660","0"
"650044093","bgm_M41","20044109","135","650044109","650044127","0","0","39","0","20044","0","101363","650044091","9","0","9","9","0","0","101361","bgm_M41","甜點大賽會場 1-9","9","101362","20044101","0","0","0","0","bgm_M41","bgm_M41","1","0","101361","0","bgm_M41","1","650044092","-145","bgm_M41","90","100570","0"
"650044103","bgm_M41","20044110","135","650044110","650044122","0","0","-158","0","20044","0","101363","650044101","10","0","9","9","0","0","101361","bgm_M41","甜點大賽會場 1-10","9","101362","20044101","0","0","0","0","bgm_M41","bgm_M41","1","0","101361","0","bgm_M41","1","650044102","-19","bgm_M41","90","100310","0"
"650044113","bgm_M41","20044111","150","650044111","650044124","0","0","-182","0","20044","0","101363","650044111","11","0","10","10","0","0","101361","bgm_M41","甜點大賽會場 1-11","10","101362","20044101","0","0","0","0","bgm_M41","bgm_M41","1","0","101361","0","bgm_M41","1","650044112","189","bgm_M41","90","100660","0"
"650044123","bgm_M41","20044112","150","650044112","650044125","0","0","-32","0","20044","0","101363","650044121","12","0","10","10","0","0","101361","bgm_M41","甜點大賽會場 1-12","10","101362","20044101","0","0","0","0","bgm_M41","bgm_M41","1","0","101361","0","bgm_M41","1","650044122","277","bgm_M41","90","100310","0"
"650044133","bgm_M41","20044113","150","650044113","650044126","0","0","82","0","20044","0","101363","650044131","13","0","10","10","0","0","101361","bgm_M41","甜點大賽會場 1-13","10","101362","20044101","0","0","0","0","bgm_M41","bgm_M41","1","0","101361","0","bgm_M41","1","650044132","74","bgm_M41","90","100300","0"
"650044143","bgm_M41","20044114","150","650044114","650044127","0","0","75","0","20044","0","101363","650044141","14","0","10","10","0","0","101361","bgm_M41","甜點大賽會場 1-14","10","101362","20044101","0","0","0","0","bgm_M41","bgm_M41","1","0","101361","0","bgm_M41","1","650044142","408","bgm_M41","90","100660","0"
"650044153","bgm_M41","20044115","150","650044115","650044123","0","0","-92","0","20044","0","101363","650044151","15","0","10","10","0","0","101361","bgm_M41","甜點大賽會場 1-15","10","101362","20044101","0","0","0","0","bgm_M41","bgm_M41","1","0","101361","0","bgm_M41","1","650044152","527","bgm_M41","90","100570","0"
"650044163","bgm_M41","20044201","240","650044116","650044121","0","54","-164","0","20044","0","102963","650044161","16","0","16","16","0","0","102961","bgm_M41","甜點大賽會場 1-1","10","102962","20044201","1","0","0","2","bgm_M41","bgm_M41","2","5","102961","31192","bgm_M41","1","650044162","-520","bgm_M41","90","100570","0"
"650044173","bgm_M41","20044202","240","650044117","650044121","0","54","60","0","20044","0","102963","650044171","17","0","16","16","0","0","102961","bgm_M41","甜點大賽會場 1-2","10","102962","20044201","1","0","0","2","bgm_M41","bgm_M41","2","5","102961","31006","bgm_M41","1","650044172","-394","bgm_M41","90","100300","0"
"650044183","bgm_M41","20044203","270","650044118","650044121","0","54","-127","0","20044","0","102963","650044181","18","0","18","18","0","0","102961","bgm_M41","甜點大賽會場 1-3","10","102962","20044201","1","0","0","2","bgm_M41","bgm_M41","2","5","102961","31192","bgm_M41","1","650044182","-275","bgm_M41","90","100660","0"
"650044193","bgm_M41","20044204","270","650044119","650044121","0","54","-220","0","20044","0","102963","650044191","19","0","18","18","0","0","102961","bgm_M41","甜點大賽會場 1-4","10","102962","20044201","1","0","0","2","bgm_M41","bgm_M41","2","5","102961","31006","bgm_M41","1","650044192","-91","bgm_M41","90","100660","0"
"650044203","bgm_M41","20044205","300","650044120","650044121","0","54","-103","0","20044","0","102963","650044201","20","0","20","20","0","0","102961","bgm_M41","甜點大賽會場 1-5","10","102962","20044201","1","0","0","2","bgm_M41","bgm_M41","2","5","102961","31192","bgm_M41","1","650044202","155","bgm_M41","90","100660","0"
"650045013","bgm_M41","20045101","120","650045101","650045124","0","0","-54","0","20045","0","100063","650045011","1","0","8","8","0","0","100061","bgm_M41","蘭德索爾近郊 1-1","8","100062","20045101","0","0","0","0","bgm_M41","bgm_M41","1","0","100061","0","bgm_M41","1","650045012","-421","bgm_M41","90","100010","0"
