ac8bcff9d018273c4a7e2e34530753343c2054002e4cc4c169c02d1d30014f36,35a99d05607ae5c86b1c3b6301bf8962bb733f2a4fe46cbdec099a1fa647d834,ce1f3a91541c99a6d7528360e52e9dd860e72429845df35562394a30051f7a72,92ec3e557e1f028a90622a294b722d1ec642f269aad47e56519ca68b579cb76e,b686e199abd457280daa12fff17bb74625bc745c8a8df760eae19439a0b6507d,4e5dd8e546169069e97c8dd5acd6d1766f237620f0a5feb8184552ce5dc63a8d,ef594f14f081a75a5effa7ed480fc5cbce7c3d1c48b47ed681f7db96949ab2a7,858b3b62f7be36d4c1aed4614135210d3bd435efec509a1c532c8b0bc54d04a0
"128501","108223","108462","25","108521","108612","108611","108222"
"128501","108224","108523","26","108462","108613","108612","108223"
"128501","109221","108524","27","108523","108614","108613","108224"
"128501","109222","109461","28","108524","109611","108614","109221"
"128501","109223","109522","29","109461","109612","109611","109222"
"128501","109224","109463","30","109522","109613","109612","109223"
"128501","10022032","109524","31","109463","109614","109613","109224"
"128501","10022033","10046032","32","109524","10061032","109614","10022032"
"128501","999999","10046033","33","10046032","10061033","10061032","10022033"
"128701","101101","101281","1","101101","101071","101551","101071"
"128701","102101","102341","2","102071","101551","101551","102071"
"128701","103071","102342","3","102101","102551","102551","102101"
"128701","103101","103341","4","103071","102552","102552","103071"
"128701","103072","103342","5","103101","103551","103551","103101"
"128701","104101","103343","6","103101","103552","103552","103072"
"128701","104102","104341","7","103553","103072","103552","104101"
"128701","104103","104342","8","104101","104551","103553","104102"
"128701","104104","104343","9","104102","104552","104551","104103"
"128701","105101","104344","10","104103","104554","104552","104104"
"128701","105102","105341","11","104344","105551","104553","105101"
"128701","105103","105282","12","105341","105552","105551","105102"
"128701","105104","105343","13","105342","105553","105552","105103"
"128701","105105","105344","14","105343","105554","105553","105104"
"128701","105106","105345","15","105344","105555","105554","105105"
"128701","105107","105286","16","105285","105556","105555","105106"
"128701","106101","105347","17","105286","105557","105556","105107"
"128701","106102","106341","18","105287","106551","105557","106101"
"128701","106103","106342","19","106281","106552","106551","106102"
"128701","107101","106343","20","106282","106553","106552","106103"
"128701","107102","107341","21","106283","107551","106553","107101"
"128701","107103","107492","22","107281","107552","107551","107102"
"128701","108101","107493","23","107282","107553","107552","107103"
"128701","108102","108431","24","107283","108551","107553","108101"
"128701","108103","108342","25","108401","108552","108551","108102"
"128701","108104","108343","26","108312","108553","108552","108103"
"128701","109101","108434","27","108403","108554","108553","108104"
"128701","109102","109341","28","108494","109551","108554","109101"
"128701","109103","109432","29","109341","109552","109551","109102"
"128701","109104","109343","30","109282","109553","109552","109103"
"128701","10010032","109434","31","109343","109554","109553","109104"
"128701","10010033","10034032","32","109434","10055032","109554","10010032"
"128701","999999","10043033","33","10034032","10055033","10055032","10010033"
"128801","101011","101281","1","101401","101551","101581","101011"
"128801","102013","102311","2","102493","101551","101581","102011"
"128801","103011","102282","3","102401","102581","102581","102013"
"128801","103012","103311","4","103581","102582","102552","103011"
"128801","103013","103282","5","103401","103551","103551","103012"
"128801","104011","103283","6","103401","103582","103552","103013"
"128801","104012","104311","7","103553","103553","103582","104011"
"128801","104013","104312","8","104401","104551","103553","104012"
"128801","104014","104402","9","104432","104552","104551","104013"
"128801","105011","104284","10","104402","104554","104552","104014"
"128801","105012","105281","11","104284","105551","104583","105011"
"128801","105013","105282","12","105281","105552","105551","105012"
"128801","105014","105283","13","105282","105553","105552","105013"
"128801","105015","105314","14","105283","105554","105553","105014"
"128801","105016","105285","15","105284","105555","105554","105015"
"128801","105017","105286","16","105285","105556","105555","105016"
"128801","106011","105287","17","105286","105557","105556","105017"
"128801","106012","106281","18","105287","106551","105557","106011"
"128801","106013","106282","19","106281","106552","106551","106012"
"128801","107011","106283","20","106282","106553","106552","106013"
"128801","107012","107281","21","106283","107551","106553","107011"
"128801","107013","107282","22","107281","107552","107551","107012"
"128801","108011","107283","23","107282","107553","107552","107013"
"128801","108012","108401","24","107283","108551","107553","108011"
"128801","108013","108342","25","108401","108552","108551","108012"
"128801","108014","108403","26","108342","108553","108552","108013"
"128801","109011","108494","27","108403","108554","108553","108014"
"128801","109012","109341","28","108494","109551","108554","109011"
"128801","109013","109432","29","109341","109552","109551","109012"
"128801","109014","109493","30","109432","109553","109552","109013"
"128801","10001032","109494","31","109493","109554","109553","109014"
"128801","10001033","10034032","32","109494","10055032","109554","10001032"
"128801","999999","10043033","33","10034032","10055033","10055032","10001033"
"128901","101251","101371","1","101521","101611","101611","101251"
"128901","102222","102371","2","102461","101611","101611","102221"
"128901","103221","102372","3","102521","102611","102611","102222"
"128901","103252","103521","4","103521","102613","102613","103221"
"128901","103222","103371","5","103522","103611","103611","103252"
"128901","104221","103372","6","103522","103371","103613","103222"
"128901","104222","104371","7","103614","103222","103613","104221"
"128901","104223","104522","8","104221","104611","103614","104222"
"128901","104224","104462","9","104222","104612","104611","104223"
"128901","105221","104463","10","104223","104613","104612","104224"
"128901","105222","105521","11","104224","105611","104613","105221"
"128901","105223","105372","12","105221","105612","105611","105222"
"128901","105224","105373","13","105222","105613","105612","105223"
"128901","105225","105523","14","105223","105614","105613","105224"
"128901","105226","105375","15","105224","105615","105614","105225"
"128901","105227","105376","16","105225","105616","105615","105226"
"128901","106221","105377","17","105226","105617","105616","105227"
"128901","106222","106371","18","105227","106611","105617","106221"
"128901","106223","106372","19","106221","106612","106611","106222"
"128901","107221","106373","20","106222","106613","106612","106223"
"128901","107222","107371","21","106223","107611","106613","107221"
"128901","107223","107372","22","107221","107612","107611","107222"
"128901","108221","107373","23","107222","107613","107612","107223"
"128901","108222","108521","24","107223","108611","107613","108221"
"128901","108223","108462","25","108221","108612","108611","108222"
"128901","108224","108523","26","108222","108613","108612","108223"
"128901","109221","108524","27","108223","108614","108613","108224"
"128901","109222","109461","28","108224","109611","108614","109221"
"128901","109223","109522","29","109221","109612","109611","109222"
"128901","109224","109463","30","109222","109613","109612","109223"
"128901","10022032","109524","31","109223","109614","109613","109224"
"128901","10022033","10046032","32","109224","10061032","109614","10022032"
"128901","999999","10046033","33","10022032","10061033","10061032","10022033"
"129001","101251","101371","1","101521","101581","101611","101251"
"129001","102252","102371","2","102461","101581","101611","102251"
"129001","103251","102372","3","102521","102612","102611","102252"
"129001","103252","103521","4","103521","102614","102613","103251"
"129001","103222","103371","5","103461","103612","103611","103252"
"129001","104251","103372","6","103522","103613","103613","103222"
"129001","104252","104371","7","103614","103614","103613","104251"
"129001","104253","104372","8","104461","104581","103614","104252"
"129001","104254","104523","9","104522","104582","104611","104253"
"129001","105251","104373","10","104523","104613","104612","104254"
"129001","105252","105371","11","104373","105611","104613","105251"
"129001","105253","105522","12","105371","105612","105611","105252"
"129001","105254","105462","13","105372","105613","105612","105253"
"129001","105255","105374","14","105373","105614","105613","105254"
"129001","105226","105463","15","105374","105585","105614","105255"
"129001","105227","105524","16","105463","105616","105585","105256"
"129001","106251","105464","17","105524","105617","105616","105257"
"129001","106252","106461","18","105464","106611","105617","106251"
"129001","106253","106521","19","106461","106612","106611","106252"
"129001","107251","106462","20","106372","106613","106612","106253"
"129001","107252","107461","21","106613","107611","106613","107251"
"129001","107253","107462","22","107611","107582","107611","107252"
"129001","108251","107463","23","107462","107583","107582","107253"
"129001","108252","108521","24","107613","108611","107583","108251"
"129001","108253","108372","25","108521","108612","108611","108252"
"129001","108254","108523","26","108372","108613","108612","108253"
"129001","109251","108374","27","108523","108614","108613","108254"
"129001","109252","109371","28","108374","109611","108614","109251"
"129001","109253","109372","29","109371","109612","109611","109252"
"129001","109254","109373","30","109372","109613","109612","109253"
"129001","10025032","109374","31","109373","109614","109613","109254"
"129001","10025033","10037032","32","109374","10058032","109614","10025032"
"129001","999999","10037033","33","10037032","10058033","10058032","10025033"
"129301","101191","101281","1","101191","101551","101581","101431"
"129301","102192","102311","2","102191","101431","101581","102431"
"129301","103191","102282","3","102192","102191","102551","102401"
"129301","103192","103311","4","103191","102401","102401","103581"
"129301","103193","103282","5","103192","103581","103551","103432"
"129301","104191","103283","6","103192","103582","103282","103583"
"129301","104192","104311","7","103193","103583","103582","104401"
"129301","104193","104282","8","104491","104581","103583","104192"
"129301","104194","104313","9","104432","104582","104581","104193"
"129301","105191","104433","10","104313","104583","104552","104194"
"129301","105192","105401","11","104433","105581","104583","105191"
"129301","105193","105342","12","105401","105582","105581","105192"
"129301","105194","105283","13","105431","105583","105582","105193"
"129301","105195","105314","14","105491","105584","105583","105194"
"129301","105196","105315","15","105432","105585","105584","105195"
"129301","105197","105316","16","105315","105586","105585","105196"
"129301","106191","105317","17","105316","105587","105586","105197"
"129301","106192","106311","18","105317","106581","105587","106191"
"129301","106193","106312","19","106311","106582","106581","106192"
"129301","107191","106313","20","106312","106583","106582","106193"
"129301","107192","107311","21","106313","107581","106583","107191"
"129301","107193","107312","22","107311","107582","107581","107192"
"129301","108191","107313","23","107312","107583","107582","107193"
"129301","108192","108311","24","107313","108581","107583","108191"
"129301","108193","108282","25","108311","108582","108581","108192"
"129301","108194","108283","26","108282","108583","108582","108193"
"129301","109191","108314","27","108283","108584","108583","108194"
"129301","109192","109311","28","108314","109581","108584","109191"
"129301","109193","109312","29","109311","109582","109581","109192"
"129301","109194","109313","30","109312","109583","109582","109193"
"129301","10019032","109314","31","109313","109584","109583","109194"
"129301","10019033","10028032","32","109314","10058032","109584","10019032"
"129301","999999","10028033","33","10028032","10058033","10058032","10019033"
"129401","101071","101281","1","101431","101551","101551","101071"
"129401","102041","102431","2","102431","101551","101551","102071"
"129401","103071","102342","3","102432","102551","102551","102041"
"129401","103041","103341","4","103431","102552","102552","103071"
"129401","103072","103342","5","103432","103551","103551","103041"
"129401","104071","103343","6","103432","103552","103552","103072"
"129401","104072","104341","7","103553","103072","103552","104071"
"129401","104073","104342","8","104431","104551","103553","104072"
"129401","104074","104343","9","104342","104582","104551","104073"
"129401","105071","104433","10","104343","104553","104552","104074"
"129401","105072","105401","11","104344","105551","104554","105071"
"129401","105073","105282","12","105341","105552","105551","105072"
"129401","105074","105343","13","105342","105553","105552","105073"
"129401","105075","105344","14","105343","105554","105553","105074"
"129401","105076","105285","15","105344","105555","105554","105075"
"129401","105077","105286","16","105285","105556","105555","105076"
"129401","106071","105287","17","105286","105557","105556","105077"
"129401","106072","106341","18","105287","106551","105557","106071"
"129401","106073","106342","19","106341","106552","106551","106072"
"129401","107071","106343","20","106342","106553","106552","106073"
"129401","107072","107491","21","106343","107551","106553","107071"
"129401","107073","107492","22","107491","107552","107551","107072"
"129401","108071","107493","23","107492","107553","107552","107073"
"129401","108072","108431","24","107493","108551","107553","108071"
"129401","108073","108492","25","108431","108552","108551","108072"
"129401","108074","108343","26","108492","108553","108552","108073"
"129401","109071","108434","27","108343","108554","108553","108074"
"129401","109072","109341","28","108434","109551","108554","109071"
"129401","109073","109432","29","109341","109552","109551","109072"
"129401","109074","109343","30","109432","109553","109552","109073"
"129401","10007032","109434","31","109343","109554","109553","109074"
"129401","10007033","10034032","32","109434","10055032","109554","10007032"
"129401","999999","10043033","33","10034032","10055033","10055032","10007033"
"129601","101071","101281","1","101401","101011","101581","101071"
"129601","102013","102281","2","102491","101011","101581","102071"
"129601","103071","102282","3","102401","102581","102581","102013"
"129601","103012","103281","4","103431","102013","102582","103071"
"129601","103072","103282","5","103401","103011","103581","103012"
"129601","104071","103343","6","103401","103012","103582","103072"
"129601","104072","104281","7","103553","103013","103582","104071"
"129601","104073","104342","8","104401","104551","103583","104072"
"129601","104074","104343","9","104342","104552","104581","104073"
"129601","105071","104344","10","104343","104554","104582","104074"
"129601","105072","105341","11","104344","105551","104583","105071"
"129601","105073","105312","12","105341","105552","105581","105072"
"129601","105074","105283","13","105342","105553","105582","105073"
"129601","105075","105284","14","105343","105554","105583","105074"
"129601","105076","105402","15","105344","105555","105584","105075"
"129601","105077","105433","16","105402","105556","105585","105076"
"129601","106071","105403","17","105433","105557","105586","105077"
"129601","106072","106401","18","105403","106551","105587","106071"
"129601","106073","106431","19","106401","106552","106581","106072"
"129601","107071","106343","20","106431","106553","106582","106073"
"129601","107072","107281","21","106343","107551","106583","107071"
"129601","107073","107342","22","107281","107552","107581","107072"
"129601","108071","107343","23","107342","107553","107582","107073"
"129601","108072","108431","24","107343","108551","107583","108071"
"129601","108073","108492","25","108431","108552","108581","108072"
"129601","108074","108343","26","108492","108553","108582","108073"
"129601","109071","108494","27","108343","108554","108583","108074"
"129601","109072","109401","28","108494","109551","108584","109071"
"129601","109073","109402","29","109401","109552","109581","109072"
"129601","109074","109343","30","109402","109553","109582","109073"
"129601","10007032","109494","31","109343","109554","109583","109074"
"129601","10007033","10034032","32","109494","10055032","109584","10007032"
"129601","999999","10040033","33","10034032","10055033","10058032","10007033"
"129701","101161","101281","1","101431","101161","101581","101191"
"129701","102163","102311","2","102493","101161","101581","102191"
"129701","103161","102282","3","102401","102162","102581","102192"
"129701","103162","103281","4","103431","102163","102582","103191"
"129701","103193","103282","5","103491","103161","103581","103162"
"129701","104161","103283","6","103432","103162","103582","103193"
"129701","104162","104311","7","103553","103583","103401","104191"
"129701","104163","104432","8","104491","104581","103553","104192"
"129701","104164","104402","9","104432","104552","104551","104193"
"129701","105161","104314","10","104402","104553","104552","104194"
"129701","105162","105311","11","104433","105551","104553","105191"
"129701","105163","105431","12","105401","105582","105551","105192"
"129701","105164","105313","13","105431","105583","105552","105193"
"129701","105165","105314","14","105491","105584","105553","105194"
"129701","105166","105315","15","105432","105585","105554","105195"
"129701","105167","105316","16","105315","105586","105555","105196"
"129701","106161","105317","17","105316","105587","105556","105197"
"129701","106192","106311","18","105317","106581","105557","106191"
"129701","106163","106312","19","106311","106582","106551","106192"
"129701","107161","106313","20","106312","106583","106552","106193"
"129701","107162","107311","21","106313","107581","106553","107191"
"129701","107163","107312","22","107311","107582","107551","107192"
"129701","108161","107313","23","107312","107583","107552","107193"
"129701","108162","108281","24","107313","108581","107553","108191"
"129701","108163","108282","25","108281","108582","108551","108192"
"129701","108164","108283","26","108282","108583","108552","108193"
"129701","109161","108284","27","108283","108584","108553","108194"
"129701","109162","109281","28","108284","109581","108554","109191"
"129701","109163","109282","29","109281","109582","109551","109192"
"129701","109164","109283","30","109282","109583","109552","109193"
"129701","10016032","109284","31","109283","109584","109553","109194"
"129701","10016033","10028032","32","109284","10058032","109554","10019032"
"129701","999999","10028033","33","10028032","10058033","10055032","10019033"
"129801","101011","101281","1","101401","101011","101551","101011"
"129801","102041","102281","2","102493","101011","101551","102011"
"129801","103011","102282","3","102401","102011","102551","102041"
"129801","103041","103281","4","103551","102041","102552","103011"
"129801","103042","103282","5","103401","103011","103551","103041"
"129801","104041","103283","6","103401","103041","103552","103042"
"129801","104042","104281","7","103553","103042","103552","104041"
"129801","104043","104282","8","104041","104551","103553","104042"
"129801","104044","104313","9","104042","104552","104551","104043"
"129801","105041","104344","10","104043","104553","104552","104044"
"129801","105042","105281","11","104044","105551","104553","105041"
"129801","105043","105282","12","105041","105552","105551","105042"
"129801","105044","105283","13","105042","105553","105552","105043"
"129801","105045","105284","14","105043","105554","105553","105044"
"129801","105046","105285","15","105044","105555","105554","105045"
"129801","105047","105286","16","105045","105556","105555","105046"
"129801","106041","105287","17","105046","105557","105556","105047"
"129801","106042","106281","18","105047","106551","105557","106041"
"129801","106043","106282","19","106041","106552","106551","106042"
"129801","107041","106283","20","106042","106553","106552","106043"
"129801","107042","107491","21","106043","107551","106553","107041"
"129801","107043","107492","22","107041","107552","107551","107042"
"129801","108041","107493","23","107042","107553","107552","107043"
"129801","108042","108431","24","107043","108551","107553","108041"
"129801","108043","108342","25","108041","108552","108551","108042"
"129801","108044","108343","26","108042","108553","108552","108043"
"129801","109041","108434","27","108043","108554","108553","108044"
"129801","109042","109341","28","108044","109551","108554","109041"
"129801","109043","109432","29","109041","109552","109551","109042"
"129801","109044","109493","30","109042","109553","109552","109043"
"129801","10004032","109434","31","109043","109554","109553","109044"
"129801","10004033","10034032","32","109044","10055032","109554","10004032"
"129801","999999","10043033","33","10004032","10055033","10055032","10004033"
"129901","101191","101401","1","101191","101551","101551","101191"
"129901","102192","102281","2","102191","101551","101551","102191"
"129901","103191","102282","3","102192","102551","102551","102192"
"129901","103192","103281","4","103191","102552","102552","103191"
"129901","103193","103282","5","103192","103551","103551","103192"
"129901","104191","103283","6","103192","103552","103552","103193"
"129901","104192","104281","7","103553","103553","103552","104191"
"129901","104193","104282","8","104191","104551","103553","104192"
"129901","104194","104283","9","104192","104552","104551","104193"
"129901","105191","104284","10","104193","104554","104552","104194"
"129901","105192","105281","11","104194","105551","104553","105191"
"129901","105193","105431","12","105191","105552","105551","105192"
"129901","105194","105343","13","105192","105553","105552","105193"
"129901","105195","105344","14","105193","105554","105553","105194"
"129901","105196","105285","15","105194","105555","105554","105195"
"129901","105197","105286","16","105195","105556","105555","105196"
"129901","106191","105287","17","105196","105557","105556","105197"
"129901","106192","106281","18","105197","106551","105557","106191"
"129901","106193","106282","19","106191","106552","106551","106192"
"129901","107191","106283","20","106282","106553","106552","106193"
"129901","107192","107491","21","106283","107551","106553","107191"
"129901","107193","107492","22","107191","107552","107551","107192"
"129901","108191","107493","23","107192","107553","107552","107193"
"129901","108192","108281","24","107193","108551","107553","108191"
"129901","108193","108342","25","108281","108552","108551","108192"
"129901","108194","108343","26","108192","108553","108552","108193"
"129901","109191","108284","27","108193","108554","108553","108194"
"129901","109192","109341","28","108284","109551","108554","109191"
"129901","109193","109282","29","109191","109552","109551","109192"
"129901","109194","109493","30","109282","109553","109552","109193"
"129901","10019032","109494","31","109193","109554","109553","109194"
"129901","10019033","10034032","32","109194","10055032","109554","10019032"
"129901","999999","10043033","33","10034032","10055033","10055032","10019033"
"130701","101251","101521","1","101521","101611","101611","101251"
"130701","102222","102461","2","102461","101611","101611","102221"
"130701","103221","102521","3","102521","102611","102611","102222"
"130701","103252","103521","4","103611","102613","102613","103221"
"130701","103222","103461","5","103522","103611","103611","103252"
"130701","104221","103372","6","103522","103613","103613","103222"
"130701","104222","104461","7","103372","103614","103613","104221"
"130701","104223","104522","8","104461","104611","103614","104222"
"130701","104224","104462","9","104522","104612","104611","104223"
"130701","105221","104463","10","104462","104613","104612","104224"
"130701","105222","105521","11","104463","105611","104613","105221"
"130701","105223","105522","12","105521","105612","105611","105222"
"130701","105224","105462","13","105522","105613","105612","105223"
"130701","105225","105523","14","105462","105614","105613","105224"
"130701","105226","105463","15","105523","105615","105614","105225"
"130701","105227","105524","16","105463","105616","105615","105226"
"130701","106221","105464","17","105524","105617","105616","105227"
"130701","106222","106461","18","105464","106611","105617","106221"
"130701","106223","106521","19","106461","106612","106611","106222"
"130701","107221","106462","20","106521","106613","106612","106223"
"130701","107222","107461","21","106462","107611","106613","107221"
"130701","107223","107462","22","107461","107612","107611","107222"
"130701","108221","107463","23","107222","107613","107612","107223"
"130701","108222","108521","24","107223","108611","107613","108221"
"130701","108223","108462","25","108221","108612","108611","108222"
"130701","108224","108523","26","108222","108613","108612","108223"
"130701","109221","108524","27","108223","108614","108613","108224"
"130701","109222","109461","28","108224","109611","108614","109221"
"130701","109223","109522","29","109221","109612","109611","109222"
"130701","109224","109463","30","109222","109613","109612","109223"
"130701","10022032","109524","31","109223","109614","109613","109224"
"130701","10022033","10046032","32","109224","10061032","109614","10022032"
"130701","999999","10046033","33","10022032","10061033","10061032","10022033"
"130801","101251","101371","1","101521","101611","101581","101251"
"130801","102252","102371","2","102461","101611","101581","102251"
"130801","103251","102372","3","102521","102612","102581","102252"
"130801","103252","103521","4","103521","102614","102582","103251"
"130801","103222","103371","5","103461","103612","103581","103252"
"130801","104251","103372","6","103522","103613","103582","103222"
"130801","104252","104371","7","103614","103222","103582","104221"
"130801","104253","104372","8","104461","104581","103614","104222"
"130801","104254","104523","9","104522","104582","104581","104223"
"130801","105251","104463","10","104523","104583","104582","104224"
"130801","105252","105371","11","104463","105581","104583","105221"
"130801","105253","105522","12","105521","105612","105581","105222"
"130801","105254","105373","13","105522","105613","105612","105223"
"130801","105255","105523","14","105462","105614","105613","105224"
"130801","105256","105375","15","105523","105615","105614","105225"
"130801","105257","105524","16","105375","105616","105615","105226"
"130801","106251","105377","17","105524","105617","105616","105227"
"130801","106252","106371","18","105377","106611","105617","106221"
"130801","106253","106521","19","106371","106612","106611","106222"
"130801","107251","106373","20","106521","106613","106612","106223"
"130801","107252","107371","21","106373","107611","106613","107221"
"130801","107253","107372","22","107371","107612","107611","107222"
"130801","108251","107373","23","107372","107613","107612","107223"
"130801","108252","108371","24","107373","108611","107613","108221"
"130801","108253","108372","25","108371","108612","108611","108222"
"130801","108254","108373","26","108372","108613","108612","108223"
"130801","109251","108374","27","108373","108614","108613","108224"
"130801","109252","109371","28","108374","109611","108614","109221"
"130801","109253","109372","29","109371","109612","109611","109222"
"130801","109254","109373","30","109372","109613","109612","109223"
"130801","10025032","109374","31","109373","109614","109613","109224"
"130801","10025033","10037032","32","109374","10061032","109614","10022032"
"130801","999999","10046033","33","10037032","10061033","10061032","10022033"
"130901","101251","101371","1","101521","101581","101581","101251"
"130901","102222","102371","2","102461","101581","101581","102221"
"130901","103221","102372","3","102521","102581","102581","102222"
"130901","103252","103521","4","103581","102582","102582","103221"
"130901","103222","103371","5","103461","103581","103581","103252"
"130901","104221","103372","6","103461","103371","103582","103222"
"130901","104222","104461","7","103583","103583","103582","104221"
"130901","104223","104372","8","104461","104581","103583","104222"
"130901","104224","104523","9","104372","104582","104581","104223"
"130901","105221","104373","10","104462","104583","104582","104224"
"130901","105222","105521","11","104463","105581","104583","105221"
"130901","105223","105342","12","105371","105582","105581","105222"
"130901","105224","105373","13","105372","105583","105582","105223"
"130901","105225","105374","14","105373","105584","105583","105224"
"130901","105226","105463","15","105374","105585","105584","105225"
"130901","105227","105524","16","105463","105586","105585","105226"
"130901","106221","105464","17","105524","105587","105586","105227"
"130901","106222","106461","18","105464","106581","105587","106221"
"130901","106223","106521","19","106461","106582","106581","106222"
"130901","107221","106462","20","106372","106583","106582","106223"
"130901","107222","107461","21","106462","107581","106583","107221"
"130901","107223","107462","22","107461","107582","107581","107222"
"130901","108221","107463","23","107462","107583","107582","107223"
"130901","108222","108371","24","107463","108581","107583","108221"
"130901","108223","108372","25","108371","108582","108581","108222"
"130901","108224","108373","26","108372","108583","108582","108223"
"130901","109221","108374","27","108373","108584","108583","108224"
"130901","109222","109371","28","108374","109581","108584","109221"
"130901","109223","109522","29","109461","109582","109581","109222"
"130901","109224","109463","30","109522","109583","109582","109223"
"130901","10022032","109524","31","109463","109584","109583","109224"
"130901","10022033","10046032","32","109524","10058032","109584","10022032"
"130901","999999","10046033","33","10046032","10058033","10058032","10022033"
"131001","101251","101371","1","101521","101581","101611","101251"
"131001","102222","102371","2","102461","101581","101611","102221"
"131001","103221","102372","3","102521","102612","102611","102222"
"131001","103252","103521","4","103521","102614","102613","103221"
"131001","103222","103371","5","103461","103612","103611","103252"
"131001","104221","103372","6","103522","103613","103613","103222"
"131001","104222","104371","7","103614","103614","103613","104221"
"131001","104223","104372","8","104461","104611","103614","104222"
"131001","104224","104523","9","104522","104612","104611","104223"
"131001","105221","104373","10","104523","104613","104612","104224"
"131001","105222","105371","11","104373","105581","104613","105221"
"131001","105223","105522","12","105371","105582","105611","105222"
"131001","105224","105462","13","105372","105583","105612","105223"
"131001","105225","105374","14","105373","105584","105613","105224"
"131001","105226","105463","15","105374","105585","105614","105225"
"131001","105227","105524","16","105463","105586","105615","105226"
"131001","106221","105464","17","105376","105587","105616","105227"
"131001","106222","106461","18","105377","106581","105617","106221"
"131001","106223","106372","19","106371","106582","106611","106222"
"131001","107221","106373","20","106372","106583","106612","106223"
"131001","107222","107371","21","106373","107581","106613","107221"
"131001","107223","107372","22","107371","107582","107611","107222"
"131001","108221","107373","23","107372","107613","107612","107223"
"131001","108222","108371","24","107373","108611","107613","108221"
"131001","108223","108372","25","108371","108612","108611","108222"
"131001","108224","108373","26","108372","108613","108612","108223"
"131001","109221","108374","27","108373","108614","108613","108224"
"131001","109222","109371","28","108374","109611","108614","109221"
"131001","109223","109372","29","109371","109612","109611","109222"
"131001","109224","109373","30","109372","109613","109612","109223"
"131001","10022032","109374","31","109373","109614","109613","109224"
"131001","10022033","10037032","32","109374","10061032","109614","10022032"
"131001","999999","10037033","33","10037032","10061033","10061032","10022033"
"131101","101071","101281","1","101401","101551","101581","101071"
"131101","102013","102281","2","102493","101551","101581","102071"
"131101","103071","102282","3","102401","102162","102581","102013"
"131101","103012","103311","4","103431","102163","102582","103071"
"131101","103072","103282","5","103401","103551","103581","103012"
"131101","104071","103283","6","103401","103552","103582","103072"
"131101","104072","104311","7","103583","103583","103582","104071"
"131101","104073","104432","8","104491","104581","103583","104072"
"131101","104074","104313","9","104312","104582","104581","104013"
"131101","105071","104284","10","104402","104553","104582","104074"
"131101","105072","105311","11","104433","105581","104583","105071"
"131101","105073","105431","12","105401","105582","105581","105072"
"131101","105074","105313","13","105431","105583","105582","105073"
"131101","105075","105284","14","105491","105584","105583","105074"
"131101","105076","105315","15","105432","105585","105584","105075"
"131101","105077","105316","16","105315","105586","105585","105076"
"131101","106071","105317","17","105316","105587","105586","105077"
"131101","106072","106311","18","105317","106581","105587","106071"
"131101","106073","106312","19","106311","106582","106581","106072"
"131101","107071","106313","20","106312","106583","106582","106073"
"131101","107072","107311","21","106313","107581","106583","107071"
"131101","107073","107312","22","107311","107582","107581","107072"
"131101","108071","107313","23","107312","107583","107582","107073"
"131101","108072","108311","24","107313","108581","107583","108071"
"131101","108073","108282","25","108311","108582","108581","108072"
"131101","108074","108283","26","108282","108583","108582","108073"
"131101","109071","108314","27","108283","108584","108583","108074"
"131101","109072","109311","28","108314","109581","108584","109071"
"131101","109073","109312","29","109311","109582","109581","109072"
"131101","109074","109313","30","109312","109583","109582","109073"
"131101","10007032","109314","31","109313","109584","109583","109074"
"131101","10007033","10031032","32","109314","10058032","109584","10007032"
"131101","999999","10031033","33","10031032","10058033","10058032","10007033"
"131201","101251","101371","1","101521","101611","101611","101251"
"131201","102222","102371","2","102461","101611","101611","102221"
"131201","103221","102372","3","102521","102611","102611","102222"
"131201","103252","103251","4","103611","102613","102613","103521"
"131201","103222","103371","5","103522","103611","103611","103252"
"131201","104221","103372","6","103522","103371","103613","103222"
"131201","104222","104461","7","103614","103614","103613","104221"
"131201","104223","104522","8","104461","104461","103583","104222"
"131201","104224","104462","9","104522","104582","104461","104223"
"131201","105221","104373","10","104462","104613","104582","104224"
"131201","105222","105521","11","104373","105611","104613","105221"
"131201","105223","105372","12","105521","105612","105581","105222"
"131201","105224","105373","13","105372","105613","105612","105223"
"131201","105255","105523","14","105373","105614","105613","105224"
"131201","105226","105375","15","105523","105615","105614","105255"
"131201","105227","105376","16","105375","105616","105615","105226"
"131201","106221","105377","17","105376","105617","105616","105227"
"131201","106222","106371","18","105377","106611","105617","106221"
"131201","106223","106372","19","106371","106612","106611","106222"
"131201","107221","106373","20","106372","106613","106612","106223"
"131201","107222","107371","21","106373","107611","106613","107221"
"131201","107223","107372","22","107371","107612","107611","107222"
"131201","108221","107373","23","107372","107613","107612","107223"
"131201","108222","108371","24","107373","108611","107613","108221"
"131201","108223","108372","25","108371","108612","108611","108222"
"131201","108224","108373","26","108222","108613","108612","108223"
"131201","109221","108374","27","108223","108614","108613","108224"
"131201","109222","109461","28","108224","109611","108614","109221"
"131201","109223","109522","29","109221","109612","109611","109222"
"131201","109224","109463","30","109222","109613","109612","109223"
"131201","10022032","109524","31","109223","109614","109613","109224"
"131201","10022033","10046032","32","109224","10061032","109614","10022032"
"131201","999999","10046033","33","10022032","10061033","10061032","10022033"
"131601","101011","101281","1","101401","101551","101581","101011"
"131601","102041","102281","2","102493","101581","101581","102011"
